energy_ev,total_up,Cd_p_up,Cd_d_up,Li_s_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.28064032,0.59300456,0.13999970,0.06590242,0.12027938,0.03775970,0.07603340,0.27692383,0.00000000
-3.27463732,0.55035610,0.13240739,0.06084332,0.11535577,0.03428079,0.07324037,0.25571670,0.00000000
-3.26863432,0.51576137,0.12744005,0.05657151,0.11195851,0.03115053,0.07175357,0.23829478,0.00000000
-3.26263132,0.48956626,0.12516941,0.05312494,0.11020672,0.02839176,0.07163116,0.22481063,0.00000000
-3.25662831,0.47201174,0.12564873,0.05052949,0.11019590,0.02602020,0.07291853,0.21536913,0.00000000
-3.25062531,0.46323981,0.12891388,0.04879949,0.11199673,0.02404484,0.07564800,0.21003134,0.00000000
-3.24462231,0.46330004,0.13498413,0.04793844,0.11565410,0.02246844,0.07983868,0.20881860,0.00000000
-3.23861931,0.47215627,0.14386265,0.04793989,0.12118648,0.02128812,0.08549616,0.21171659,0.00000000
-3.23261631,0.48969322,0.15553663,0.04878827,0.12858555,0.02049604,0.09261225,0.21867922,0.00000000
-3.22661331,0.51572290,0.16997706,0.05045985,0.13781616,0.02008002,0.10116470,0.22963234,0.00000000
-3.22061031,0.54999080,0.18713835,0.05292364,0.14881662,0.02002422,0.11111701,0.24447707,0.00000000
-3.21460730,0.59218182,0.20695778,0.05614244,0.16149948,0.02030978,0.12241834,0.26309284,0.00000000
-3.20860430,0.64192614,0.22935491,0.06007369,0.17575272,0.02091544,0.13500365,0.28534016,0.00000000
-3.20260130,0.69880509,0.25423120,0.06467055,0.19144142,0.02181808,0.14879407,0.31106309,0.00000000
-3.19659830,0.76235710,0.28146974,0.06988281,0.20841000,0.02299322,0.16369759,0.34009150,0.00000000
-3.19059530,0.83208381,0.31093537,0.07565788,0.22648498,0.02441551,0.17961000,0.37224312,0.00000000
-3.18459230,0.90745629,0.34247507,0.08194168,0.24547812,0.02605907,0.19641628,0.40732524,0.00000000
-3.17858929,0.98792124,0.37591881,0.08867958,0.26519011,0.02789786,0.21399213,0.44513629,0.00000000
-3.17258629,1.07290696,0.41108065,0.09581714,0.28541438,0.02990595,0.23220586,0.48546689,0.00000000
-3.16658329,1.16182890,0.44776019,0.10330080,0.30594120,0.03205767,0.25092040,0.52810059,0.00000000
-3.16058029,1.25409432,0.48574412,0.11107839,0.32656166,0.03432783,0.26999536,0.57281394,0.00000000
-3.15457729,1.34910578,0.52480784,0.11909944,0.34707145,0.03669173,0.28928902,0.61937599,0.00000000
-3.14857429,1.44626326,0.56471703,0.12731525,0.36727434,0.03912517,0.30866024,0.66754702,0.00000000
-3.14257129,1.54496442,0.60522895,0.13567874,0.38698497,0.04160445,0.32796997,0.71707651,0.00000000
-3.13656828,1.64460316,0.64609342,0.14414400,0.40603109,0.04410620,0.34708251,0.76770041,0.00000000
-3.13056528,1.74456628,0.68705343,0.15266561,0.42425493,0.04660730,0.36586628,0.81913784,0.00000000
-3.12456228,1.84422859,0.72784533,0.16119778,0.44151379,0.04908465,0.38419412,0.87108724,0.00000000
-3.11855928,1.94294687,0.76819858,0.16969328,0.45767986,0.05151503,0.40194321,0.92322247,0.00000000
-3.11255628,2.04005311,0.80783520,0.17810232,0.47263933,0.05387493,0.41899455,0.97518910,0.00000000
-3.10655328,2.13484799,0.84646917,0.18637145,0.48629085,0.05614044,0.43523213,1.02660119,0.00000000
-3.10055028,2.22659526,0.88380569,0.19444252,0.49854377,0.05828718,0.45054198,1.07703920,0.00000000
-3.09454727,2.31451803,0.91954090,0.20225196,0.50931609,0.06029032,0.46481120,1.12604929,0.00000000
-3.08854427,2.39779778,0.95336199,0.20973024,0.51853253,0.06212472,0.47792706,1.17314448,0.00000000
-3.08254127,2.47557694,0.98494821,0.21680190,0.52612294,0.06376521,0.48977655,1.21780802,0.00000000
-3.07653827,2.54696553,1.01397280,0.22338594,0.53202122,0.06518689,0.50024631,1.25949916,0.00000000
-3.07053527,2.61105239,1.04010623,0.22939679,0.53616485,0.06636569,0.50922318,1.29766140,0.00000000
-3.06453227,2.66692094,1.06302063,0.23474581,0.53849530,0.06727890,0.51659543,1.33173321,0.00000000
-3.05852926,2.71366926,1.08239565,0.23934333,0.53895923,0.06790586,0.52225472,1.36116092,0.00000000
-3.05252626,2.75043401,1.09792554,0.24310104,0.53751037,0.06822869,0.52609872,1.38541343,0.00000000
-3.04652326,2.77641707,1.10932732,0.24593488,0.53411226,0.06823297,0.52803435,1.40399818,0.00000000
-3.04052026,2.79091403,1.11634971,0.24776795,0.52874126,0.06790851,0.52798150,1.41647769,0.00000000
-3.03451726,2.79334278,1.11878265,0.24853369,0.52138998,0.06724989,0.52587697,1.42248589,0.00000000
-3.02851426,2.78327109,1.11646661,0.24817883,0.51207062,0.06625702,0.52167854,1.42174344,0.00000000
-3.02251126,2.76044129,1.10930162,0.24666610,0.50081803,0.06493544,0.51536885,1.41407124,0.00000000
-3.01650825,2.72479081,1.09725523,0.24397658,0.48769228,0.06329653,0.50695877,1.39940138,0.00000000
-3.01050525,2.67646718,1.08036904,0.24011138,0.47278037,0.06135745,0.49649021,1.37778479,0.00000000
-3.00450225,2.61583644,1.05876332,0.23509280,0.45619699,0.05914088,0.48403798,1.34939521,0.00000000
-2.99849925,2.54348436,1.03263946,0.22896455,0.43808420,0.05667456,0.46971064,1.31452915,0.00000000
-2.99249625,2.46020996,1.00227987,0.22179139,0.41860988,0.05399065,0.45365022,1.27360158,0.00000000
-2.98649325,2.36701156,0.96804519,0.21365781,0.39796513,0.05112489,0.43603070,1.22713765,0.00000000
-2.98049025,2.26506571,0.93036899,0.20466614,0.37636057,0.04811567,0.41705534,1.17576058,0.00000000
-2.97448724,2.15569992,0.88974985,0.19493389,0.35402174,0.04500299,0.39695292,1.12017629,0.00000000
-2.96848424,2.04036021,0.84674114,0.18459067,0.33118389,0.04182738,0.37597300,1.06115543,0.00000000
-2.96248124,1.92057502,0.80193899,0.17377465,0.30808623,0.03862883,0.35438041,0.99951354,0.00000000
-2.95647824,1.79791685,0.75596869,0.16262888,0.28496619,0.03544580,0.33244920,0.93609012,0.00000000
-2.95047524,1.67396334,0.70947017,0.15129747,0.26205362,0.03231428,0.31045628,0.87172765,0.00000000
-2.94447224,1.55025928,0.66308302,0.13992195,0.23956547,0.02926702,0.28867499,0.80725121,0.00000000
-2.93846923,1.42828111,0.61743167,0.12863783,0.21770102,0.02633292,0.26736890,0.74344956,0.00000000
-2.93246623,1.30940502,0.57311119,0.11757157,0.19663792,0.02353657,0.24678597,0.68105830,0.00000000
-2.92646323,1.19487978,0.53067421,0.10683800,0.17652909,0.02089794,0.22715339,0.62074573,0.00000000
-2.92046023,1.08580509,0.49061939,0.09653831,0.15750062,0.01843235,0.20867316,0.56310162,0.00000000
-2.91445723,0.98311571,0.45338167,0.08675864,0.13965070,0.01615051,0.19151853,0.50862926,0.00000000
-2.90845423,0.88757173,0.41932472,0.07756923,0.12304948,0.01405872,0.17583148,0.45774079,0.00000000
-2.90245123,0.79975474,0.38873551,0.06902417,0.10773987,0.01215927,0.16172112,0.41075561,0.00000000
-2.89644822,0.72006955,0.36182122,0.06116173,0.09373911,0.01045081,0.14926305,0.36790187,0.00000000
-2.89044522,0.64875091,0.33870838,0.05400506,0.08104096,0.00892895,0.13849972,0.32932045,0.00000000
-2.88444222,0.58587446,0.31944416,0.04756342,0.06961846,0.00758674,0.12944156,0.29507121,0.00000000
-2.87843922,0.53137122,0.30399965,0.04183356,0.05942691,0.00641525,0.12206889,0.26514094,0.00000000
-2.87243622,0.48504453,0.29227485,0.03680145,0.05040718,0.00540416,0.11633445,0.23945258,0.00000000
-2.86643322,0.44658878,0.28410523,0.03244407,0.04248890,0.00454226,0.11216641,0.21787515,0.00000000
-2.86043022,0.41560895,0.27926955,0.02873121,0.03559365,0.00381795,0.10947177,0.20023401,0.00000000
-2.85442721,0.39164032,0.27749853,0.02562733,0.02963793,0.00321964,0.10813999,0.18632096,0.00000000
-2.84842421,0.37416747,0.27848429,0.02309320,0.02453587,0.00273611,0.10804677,0.17590390,0.00000000
-2.84242121,0.36264219,0.28189005,0.02108746,0.02020151,0.00235685,0.10905775,0.16873558,0.00000000
-2.83641821,0.35649980,0.28735998,0.01956802,0.01655086,0.00207222,0.11103217,0.16456142,0.00000000
-2.83041521,0.35517344,0.29452881,0.01849313,0.01350344,0.00187367,0.11382633,0.16312615,0.00000000
-2.82441221,0.35810621,0.30303097,0.01782235,0.01098352,0.00175380,0.11729671,0.16417904,0.00000000
-2.81840920,0.36476103,0.31250906,0.01751721,0.00892098,0.00170642,0.12130279,0.16747800,0.00000000
-2.81240620,0.37462814,0.32262140,0.01754171,0.00725186,0.00172657,0.12570948,0.17279232,0.00000000
-2.80640320,0.38723053,0.33304860,0.01786257,0.00591862,0.00181047,0.13038903,0.17990426,0.00000000
-2.80040020,0.40212711,0.34349881,0.01844935,0.00487019,0.00195547,0.13522265,0.18860964,0.00000000
-2.79439720,0.41891423,0.35371187,0.01927442,0.00406179,0.00215991,0.14010150,0.19871756,0.00000000
-2.78839420,0.43722565,0.36346205,0.02031281,0.00345466,0.00242309,0.14492747,0.21004945,0.00000000
-2.78239120,0.45673127,0.37255964,0.02154199,0.00301565,0.00274508,0.14961341,0.22243779,0.00000000
-2.77638819,0.47713506,0.38085130,0.02294160,0.00271675,0.00312661,0.15408321,0.23572448,0.00000000
-2.77038519,0.49817257,0.38821941,0.02449318,0.00253465,0.00356893,0.15827151,0.24975936,0.00000000
-2.76438219,0.51960833,0.39458054,0.02617987,0.00245019,0.00407365,0.16212333,0.26439888,0.00000000
-2.75837919,0.54123339,0.39988324,0.02798624,0.00244798,0.00464261,0.16559365,0.27950515,0.00000000
-2.75237619,0.56286350,0.40410539,0.02989805,0.00251588,0.00527768,0.16864694,0.29494555,0.00000000
-2.74637319,0.58433787,0.40725128,0.03190215,0.00264469,0.00598066,0.17125681,0.31059296,0.00000000
-2.74037019,0.60551889,0.40934871,0.03398643,0.00282779,0.00675307,0.17340579,0.32632655,0.00000000
-2.73436718,0.62629262,0.41044611,0.03613983,0.00306088,0.00759603,0.17508529,0.34203333,0.00000000
-2.72836418,0.64657019,0.41061007,0.03835241,0.00334179,0.00851009,0.17629572,0.35761012,0.00000000
-2.72236118,0.66628984,0.40992311,0.04061544,0.00367031,0.00949507,0.17704674,0.37296606,0.00000000
-2.71635818,0.68541939,0.40848188,0.04292154,0.00404810,0.01054995,0.17735772,0.38802528,0.00000000
-2.71035518,0.70395889,0.40639576,0.04526482,0.00447865,0.01167273,0.17725816,0.40272970,0.00000000
-2.70435218,0.72194302,0.40378562,0.04764102,0.00496727,0.01286029,0.17678806,0.41704166,0.00000000
-2.69834917,0.73944294,0.40078290,0.05004753,0.00552118,0.01410839,0.17599818,0.43094607,0.00000000
-2.69234617,0.75656723,0.39752858,0.05248346,0.00614954,0.01541150,0.17495003,0.44445214,0.00000000
-2.68634317,0.77346149,0.39417214,0.05494959,0.00686362,0.01676287,0.17371553,0.45759414,0.00000000
-2.68034017,0.79030650,0.39087014,0.05744817,0.00767691,0.01815449,0.17237617,0.47043140,0.00000000
-2.67433717,0.80731469,0.38778452,0.05998274,0.00860534,0.01957712,0.17102176,0.48304722,0.00000000
-2.66833417,0.82472488,0.38508028,0.06255777,0.00966748,0.02102043,0.16974858,0.49554685,0.00000000
-2.66233117,0.84279541,0.38292272,0.06517825,0.01088472,0.02247306,0.16865708,0.50805441,0.00000000
-2.65632816,0.86179574,0.38147422,0.06784923,0.01228156,0.02392282,0.16784910,0.52070903,0.00000000
-2.65032516,0.88199706,0.38089044,0.07057526,0.01388583,0.02535684,0.16742470,0.53366032,0.00000000
-2.64432216,0.90366209,0.38131640,0.07335987,0.01572887,0.02676183,0.16747878,0.54706331,0.00000000
-2.63831916,0.92703473,0.38288231,0.07620503,0.01784576,0.02812430,0.16809760,0.56107328,0.00000000
-2.63231616,0.95233004,0.38569963,0.07911063,0.02027541,0.02943079,0.16935540,0.57584056,0.00000000
-2.62631316,0.97972509,0.38985735,0.08207411,0.02306060,0.03066817,0.17131127,0.59150567,0.00000000
-2.62031016,1.00935120,0.39541895,0.08509007,0.02624794,0.03182384,0.17400650,0.60819508,0.00000000
-2.61430715,1.04128801,0.40242007,0.08815014,0.02988756,0.03288605,0.17746256,0.62601755,0.00000000
-2.60830415,1.07555972,0.41086716,0.09124290,0.03403272,0.03384406,0.18167975,0.64506150,0.00000000
-2.60230115,1.11213367,0.42073720,0.09435399,0.03873912,0.03468837,0.18663683,0.66539320,0.00000000
-2.59629815,1.15092129,0.43197855,0.09746638,0.04406396,0.03541092,0.19229144,0.68705590,0.00000000
-2.59029515,1.19178134,0.44451286,0.10056075,0.05006465,0.03600518,0.19858145,0.71006979,0.00000000
-2.58429215,1.23452518,0.45823804,0.10361603,0.05679727,0.03646631,0.20542716,0.73443263,0.00000000
-2.57828914,1.27892357,0.47303199,0.10661004,0.06431464,0.03679122,0.21273420,0.76012082,0.00000000
-2.57228614,1.32471462,0.48875697,0.10952013,0.07266414,0.03697859,0.22039709,0.78709073,0.00000000
-2.56628314,1.37161221,0.50526433,0.11232391,0.08188512,0.03702885,0.22830310,0.81528005,0.00000000
-2.56028014,1.41931441,0.52239930,0.11499997,0.09200629,0.03694418,0.23633636,0.84460880,0.00000000
-2.55427714,1.46751120,0.54000552,0.11752844,0.10304279,0.03672843,0.24438200,0.87498005,0.00000000
-2.54827414,1.51589118,0.55792920,0.11989157,0.11499337,0.03638697,0.25232999,0.90628001,0.00000000
-2.54227114,1.56414679,0.57602254,0.12207416,0.12783765,0.03592663,0.26007862,0.93837761,0.00000000
-2.53626813,1.61197792,0.59414639,0.12406378,0.14153364,0.03535546,0.26753745,0.97112346,0.00000000
-2.53026513,1.65909392,0.61217203,0.12585093,0.15601574,0.03468262,0.27462954,1.00434859,0.00000000
-2.52426213,1.70521405,0.62998209,0.12742900,0.17119330,0.03391812,0.28129301,1.03786290,0.00000000
-2.51825913,1.75006685,0.64747070,0.12879415,0.18695002,0.03307268,0.28748183,1.07145385,0.00000000
-2.51225613,1.79338869,0.66454307,0.12994501,0.20314415,0.03215745,0.29316591,1.10488564,0.00000000
-2.50625313,1.83492217,0.68111459,0.13088239,0.21960985,0.03118386,0.29833058,1.13789923,0.00000000
-2.50025013,1.87441491,0.69710979,0.13160889,0.23615945,0.03016340,0.30297554,1.17021349,0.00000000
-2.49424712,1.91161909,0.71246136,0.13212857,0.25258692,0.02910741,0.30711348,1.20152784,0.00000000
-2.48824412,1.94629246,0.72710938,0.13244664,0.26867231,0.02802696,0.31076834,1.23152647,0.00000000
-2.48224112,1.97820074,0.74100097,0.13256917,0.28418715,0.02693273,0.31397364,1.25988407,0.00000000
-2.47623812,2.00712187,0.75409052,0.13250297,0.29890053,0.02583486,0.31677065,1.28627322,0.00000000
-2.47023512,2.03285176,0.76634037,0.13225553,0.31258573,0.02474295,0.31920685,1.31037291,0.00000000
-2.46423212,2.05521135,0.77772207,0.13183506,0.32502715,0.02366602,0.32133441,1.33187801,0.00000000
-2.45822911,2.07405445,0.78821790,0.13125059,0.33602704,0.02261250,0.32320903,1.35050905,0.00000000
-2.45222611,2.08927579,0.79782269,0.13051214,0.34541203,0.02159033,0.32488893,1.36602185,0.00000000
-2.44622311,2.10081845,0.80654551,0.12963097,0.35303881,0.02060703,0.32643405,1.37821628,0.00000000
-2.44022011,2.10868010,0.81441109,0.12861968,0.35879895,0.01966974,0.32790539,1.38694367,0.00000000
-2.43421711,2.11291721,0.82146077,0.12749242,0.36262249,0.01878543,0.32936448,1.39211222,0.00000000
-2.42821411,2.11364675,0.82775269,0.12626488,0.36448005,0.01796091,0.33087282,1.39369019,0.00000000
-2.42221111,2.11104504,0.83336114,0.12495424,0.36438356,0.01720299,0.33249137,1.39170639,0.00000000
-2.41620810,2.10534352,0.83837505,0.12357900,0.36238539,0.01651851,0.33427985,1.38624811,0.00000000
-2.41020510,2.09682159,0.84289559,0.12215861,0.35857594,0.01591442,0.33629609,1.37745646,0.00000000
-2.40420210,2.08579684,0.84703299,0.12071309,0.35308002,0.01539774,0.33859521,1.36551949,0.00000000
-2.39819910,2.07261334,0.85090281,0.11926242,0.34605193,0.01497555,0.34122872,1.35066355,0.00000000
-2.39219610,2.05762849,0.85462192,0.11782598,0.33766969,0.01465484,0.34424366,1.33314341,0.00000000
-2.38619310,2.04119966,0.85830437,0.11642191,0.32812872,0.01444239,0.34768169,1.31323192,0.00000000
-2.38019010,2.02367109,0.86205757,0.11506646,0.31763510,0.01434455,0.35157834,1.29120975,0.00000000
-2.37418709,2.00536229,0.86597894,0.11377346,0.30639899,0.01436700,0.35596235,1.26735592,0.00000000
-2.36818409,1.98655841,0.87015333,0.11255385,0.29462821,0.01451445,0.36085522,1.24193980,0.00000000
-2.36218109,1.96750324,0.87465128,0.11141534,0.28252254,0.01479031,0.36627094,1.21521470,0.00000000
-2.35617809,1.94839519,0.87952819,0.11036227,0.27026868,0.01519643,0.37221598,1.18741369,0.00000000
-2.35017509,1.92938627,0.88482441,0.10939552,0.25803626,0.01573272,0.37868943,1.15874743,0.00000000
-2.34417209,1.91058401,0.89056607,0.10851273,0.24597475,0.01639691,0.38568331,1.12940409,0.00000000
-2.33816908,1.89205578,0.89676640,0.10770853,0.23421155,0.01718428,0.39318296,1.09955107,0.00000000
-2.33216608,1.87383502,0.90342748,0.10697497,0.22285102,0.01808747,0.40116747,1.06933809,0.00000000
-2.32616308,1.85592864,0.91054182,0.10630198,0.21197454,0.01909638,0.40960996,1.03890123,0.00000000
-2.32016008,1.83832487,0.91809374,0.10567792,0.20164131,0.02019818,0.41847782,1.00836725,0.00000000
-2.31415708,1.82100062,0.92606020,0.10509013,0.19188994,0.02137731,0.42773267,0.97785790,0.00000000
-2.30815408,1.80392790,0.93441086,0.10452542,0.18274046,0.02261577,0.43733013,0.94749347,0.00000000
-2.30215108,1.78707850,0.94310730,0.10397053,0.17419677,0.02389332,0.44721928,0.91739538,0.00000000
-2.29614807,1.77042674,0.95210137,0.10341253,0.16624922,0.02518795,0.45734196,0.88768734,0.00000000
-2.29014507,1.75395003,0.96133275,0.10283906,0.15887727,0.02647630,0.46763185,0.85849520,0.00000000
-2.28414207,1.73762727,0.97072597,0.10223852,0.15205206,0.02773428,0.47801342,0.82994518,0.00000000
-2.27813907,1.72143537,0.98018706,0.10160015,0.14573875,0.02893767,0.48840102,0.80216087,0.00000000
-2.27213607,1.70534433,0.98960027,0.10091399,0.13989871,0.03006275,0.49869790,0.77525914,0.00000000
-2.26613307,1.68931134,0.99882519,0.10017080,0.13449128,0.03108701,0.50879572,0.74934531,0.00000000
-2.26013007,1.67327467,1.00769461,0.09936194,0.12947526,0.03198972,0.51857427,0.72450800,0.00000000
-2.25412706,1.65714790,1.01601364,0.09847917,0.12481005,0.03275256,0.52790178,0.70081420,0.00000000
-2.24812406,1.64081516,1.02356010,0.09751456,0.12045651,0.03336012,0.53663582,0.67830480,0.00000000
-2.24212106,1.62412805,1.03008674,0.09646028,0.11637746,0.03380030,0.54462483,0.65699114,0.00000000
-2.23611806,1.60690441,1.03532501,0.09530859,0.11253803,0.03406458,0.55171037,0.63685277,0.00000000
-2.23011506,1.58892961,1.03899078,0.09405174,0.10890573,0.03414821,0.55772993,0.61783671,0.00000000
-2.22411206,1.56996010,1.04079147,0.09268209,0.10545040,0.03405023,0.56252050,0.59985835,0.00000000
-2.21810905,1.54972948,1.04043466,0.09119215,0.10214415,0.03377335,0.56592250,0.58280384,0.00000000
-2.21210605,1.52795665,1.03763769,0.08957481,0.09896108,0.03332374,0.56778414,0.56653411,0.00000000
-2.20610305,1.50435586,1.03213775,0.08782357,0.09587717,0.03271067,0.56796603,0.55089015,0.00000000
-2.20010005,1.47864799,1.02370221,0.08593284,0.09287011,0.03194613,0.56634574,0.53569926,0.00000000
-2.19409705,1.45057267,1.01213838,0.08389824,0.08991917,0.03104427,0.56282222,0.52078215,0.00000000
-2.18809405,1.41990049,0.99730250,0.08171696,0.08700519,0.03002095,0.55731992,0.50596029,0.00000000
-2.18209105,1.38644472,0.97910728,0.07938809,0.08411064,0.02889314,0.54979229,0.49106327,0.00000000
-2.17608804,1.35007196,0.95752767,0.07691289,0.08121976,0.02767842,0.54022459,0.47593580,0.00000000
-2.17008504,1.31071109,0.93260466,0.07429511,0.07831877,0.02639448,0.52863589,0.46044399,0.00000000
-2.16408204,1.26836025,0.90444672,0.07154112,0.07539611,0.02505866,0.51508002,0.44448066,0.00000000
-2.15807904,1.22309130,0.87322890,0.06866008,0.07244279,0.02368760,0.49964562,0.42796951,0.00000000
-2.15207604,1.17505171,0.83918970,0.06566396,0.06945272,0.02229689,0.48245507,0.41086787,0.00000000
-2.14607304,1.12446376,0.80262569,0.06256749,0.06642297,0.02090089,0.46366245,0.39316817,0.00000000
-2.14007004,1.07162120,0.76388427,0.05938804,0.06335409,0.01951254,0.44345050,0.37489798,0.00000000
-2.13406703,1.01688336,0.72335482,0.05614539,0.06025035,0.01814327,0.42202688,0.35611873,0.00000000
-2.12806403,0.96066734,0.68145873,0.05286143,0.05711983,0.01680301,0.39961964,0.33692335,0.00000000
-2.12206103,0.90343840,0.63863868,0.04955982,0.05397456,0.01550021,0.37647226,0.31743285,0.00000000
-2.11605803,0.84569925,0.59534766,0.04626559,0.05083043,0.01424188,0.35283838,0.29779222,0.00000000
-2.11005503,0.78797858,0.55203818,0.04300469,0.04770714,0.01303373,0.32897646,0.27816575,0.00000000
-2.10405203,0.73081948,0.50915217,0.03980359,0.04462797,0.01188025,0.30514458,0.25873213,0.00000000
-2.09804902,0.67476823,0.46711175,0.03668886,0.04161959,0.01078483,0.28159551,0.23967948,0.00000000
-2.09204602,0.62036382,0.42631142,0.03368674,0.03871171,0.00974991,0.25857240,0.22120061,0.00000000
-2.08604302,0.56812873,0.38711170,0.03082285,0.03593681,0.00877707,0.23630495,0.20348851,0.00000000
-2.08004002,0.51856115,0.34983444,0.02812186,0.03332981,0.00786713,0.21500649,0.18673247,0.00000000
-2.07403702,0.47212878,0.31475982,0.02560733,0.03092775,0.00702026,0.19487178,0.17111465,0.00000000
-2.06803402,0.42926438,0.28212502,0.02330149,0.02876949,0.00623603,0.17607565,0.15680727,0.00000000
-2.06203102,0.39036293,0.25212439,0.02122522,0.02689546,0.00551353,0.15877245,0.14397046,0.00000000
-2.05602801,0.35578022,0.22491102,0.01939796,0.02534738,0.00485137,0.14309621,0.13275056,0.00000000
-2.05002501,0.32583263,0.20059929,0.01783777,0.02416799,0.00424776,0.12916141,0.12327886,0.00000000
-2.04402201,0.30079776,0.17926830,0.01656135,0.02340080,0.00370058,0.11706418,0.11567076,0.00000000
-2.03801901,0.28091546,0.16096581,0.01558407,0.02308972,0.00320739,0.10688379,0.11002496,0.00000000
-2.03201601,0.26638889,0.14571222,0.01491997,0.02327867,0.00276550,0.09868425,0.10642289,0.00000000
-2.02601301,0.25738530,0.13350461,0.01458179,0.02401104,0.00237202,0.09251581,0.10492788,0.00000000
-2.02001001,0.25403588,0.12432023,0.01458079,0.02532900,0.00202386,0.08841619,0.10558437,0.00000000
-2.01400700,0.25643479,0.11811946,0.01492669,0.02727268,0.00171787,0.08641143,0.10841667,0.00000000
-2.00800400,0.26463682,0.11484799,0.01562733,0.02987910,0.00145080,0.08651620,0.11342768,0.00000000
-2.00200100,0.27865390,0.11443804,0.01668834,0.03318095,0.00121940,0.08873350,0.12059720,0.00000000
-1.99599800,0.29845028,0.11680875,0.01811271,0.03720522,0.00102044,0.09305375,0.12988020,0.00000000
-1.98999500,0.32393682,0.12186565,0.01990029,0.04197165,0.00085080,0.09945330,0.14120498,0.00000000
-1.98399200,0.35496454,0.12949935,0.02204718,0.04749116,0.00070743,0.10789241,0.15447153,0.00000000
-1.97798899,0.39131805,0.13958369,0.02454519,0.05376419,0.00058748,0.11831290,0.16955010,0.00000000
-1.97198599,0.43270927,0.15197342,0.02738125,0.06077923,0.00048828,0.13063549,0.18628043,0.00000000
-1.96598299,0.47877220,0.16650191,0.03053691,0.06851146,0.00040736,0.14475736,0.20447161,0.00000000
-1.95997999,0.52905933,0.18297889,0.03398791,0.07692172,0.00034250,0.16054976,0.22390295,0.00000000
-1.95397699,0.58304028,0.20118884,0.03770400,0.08595592,0.00029176,0.17785626,0.24432598,0.00000000
-1.94797399,0.64010337,0.22088997,0.04164883,0.09554489,0.00025344,0.19649173,0.26546770,0.00000000
-1.94197099,0.69956039,0.24181432,0.04578016,0.10560493,0.00022616,0.21624229,0.28703507,0.00000000
-1.93596798,0.76065507,0.26366906,0.05005027,0.11603893,0.00020884,0.23686633,0.30872096,0.00000000
-1.92996498,0.82257518,0.28613911,0.05440672,0.12673824,0.00020071,0.25809694,0.33021112,0.00000000
-1.92396198,0.88446827,0.30889112,0.05879330,0.13758519,0.00020135,0.27964551,0.35119239,0.00000000
-1.91795898,0.94546070,0.33157895,0.06315124,0.14845628,0.00021068,0.30120674,0.37136154,0.00000000
-1.91195598,1.00467937,0.35385029,0.06742070,0.15922588,0.00022900,0.32246477,0.39043470,0.00000000
-1.90595298,1.06127539,0.37535434,0.07154238,0.16977032,0.00025700,0.34310032,0.40815678,0.00000000
-1.89994997,1.11444882,0.39575039,0.07545922,0.17997227,0.00029577,0.36279867,0.42431061,0.00000000
-1.89394697,1.16347336,0.41471666,0.07911818,0.18972509,0.00034686,0.38125799,0.43872533,0.00000000
-1.88794397,1.20771983,0.43195937,0.08247192,0.19893700,0.00041228,0.39819780,0.45128355,0.00000000
-1.88194097,1.24667741,0.44722134,0.08548038,0.20753484,0.00049449,0.41336715,0.46192691,0.00000000
-1.87593797,1.27997150,0.46028987,0.08811216,0.21546716,0.00059649,0.42655214,0.47065985,0.00000000
-1.86993497,1.30737728,0.47100353,0.09034555,0.22270651,0.00072176,0.43758243,0.47755104,0.00000000
-1.86393197,1.32882813,0.47925747,0.09216928,0.22925070,0.00087427,0.44633639,0.48273262,0.00000000
-1.85792896,1.34441864,0.48500696,0.09358288,0.23512292,0.00105849,0.45274478,0.48639699,0.00000000
-1.85192596,1.35440165,0.48826909,0.09459659,0.24037075,0.00127931,0.45679258,0.48879132,0.00000000
-1.84592296,1.35917957,0.48912244,0.09523090,0.24506391,0.00154201,0.45851912,0.49020987,0.00000000
-1.83991996,1.35929034,0.48770476,0.09551568,0.24929104,0.00185215,0.45801632,0.49098449,0.00000000
-1.83391696,1.35538839,0.48420878,0.09548898,0.25315540,0.00221551,0.45542531,0.49147353,0.00000000
-1.82791396,1.34822172,0.47887624,0.09519551,0.25676988,0.00263787,0.45093150,0.49204970,0.00000000
-1.82191096,1.33860588,0.47199054,0.09468496,0.26025147,0.00312494,0.44475834,0.49308727,0.00000000
-1.81590795,1.32739609,0.46386814,0.09401009,0.26371549,0.00368209,0.43716020,0.49494919,0.00000000
-1.80990495,1.31545865,0.45484913,0.09322489,0.26726980,0.00431419,0.42841451,0.49797452,0.00000000
-1.80390195,1.30364276,0.44528742,0.09238272,0.27100940,0.00502538,0.41881356,0.50246675,0.00000000
-1.79789895,1.29275396,0.43554064,0.09153455,0.27501159,0.00581881,0.40865640,0.50868331,0.00000000
-1.79189595,1.28353001,0.42596036,0.09072742,0.27933195,0.00669643,0.39824087,0.51682679,0.00000000
-1.78589295,1.27662009,0.41688270,0.09000317,0.28400133,0.00765874,0.38785628,0.52703801,0.00000000
-1.77988994,1.27256803,0.40861976,0.08939741,0.28902407,0.00870463,0.37777667,0.53939121,0.00000000
-1.77388694,1.27179966,0.40145189,0.08893882,0.29437728,0.00983115,0.36825509,0.55389154,0.00000000
-1.76788394,1.27461486,0.39562119,0.08864875,0.30001154,0.01103342,0.35951862,0.57047484,0.00000000
