energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,W_p_up,W_d_up
0.13506753,4.92563228,0.00756421,0.17344446,0.09015812,1.13193171,0.14918185,0.73885450,0.36195953,3.08904528
0.14107054,4.73907992,0.00673945,0.16580551,0.08414108,1.05401116,0.14373983,0.71221202,0.34330733,3.01702064
0.14707354,4.57230623,0.00597302,0.15947245,0.07866890,0.98228701,0.13940708,0.68873247,0.32605645,2.95341554
0.15307654,4.42555368,0.00526696,0.15449170,0.07377232,0.91641117,0.13616744,0.66841000,0.31011914,2.89890737
0.15907954,4.29879821,0.00462201,0.15088864,0.06947088,0.85601039,0.13398674,0.65118834,0.29540452,2.85401363
0.16508254,4.19176273,0.00403780,0.14866836,0.06577366,0.80070195,0.13281329,0.63696306,0.28182228,2.81908411
0.17108554,4.10393051,0.00351294,0.14781674,0.06268014,0.75010645,0.13257852,0.62558415,0.26928548,2.79429531
0.17708854,4.03455897,0.00304523,0.14830192,0.06018125,0.70385749,0.13319796,0.61685878,0.25771228,2.77964749
0.18309155,3.98269467,0.00263179,0.15007599,0.05826038,0.66160853,0.13457250,0.61055448,0.24702699,2.77496519
0.18909455,3.94719023,0.00226925,0.15307694,0.05689455,0.62303696,0.13658990,0.60640293,0.23716024,2.77990173
0.19509755,3.92672433,0.00195387,0.15723089,0.05605550,0.58784577,0.13912682,0.60410435,0.22804865,2.79394835
0.20110055,3.91982555,0.00168172,0.16245437,0.05571080,0.55576347,0.14205106,0.60333275,0.21963406,2.81644838
0.20710355,3.92490066,0.00144875,0.16865687,0.05582485,0.52654248,0.14522427,0.60374211,0.21186255,2.84661643
0.21310655,3.94026758,0.00125097,0.17574328,0.05635988,0.49995670,0.14850487,0.60497343,0.20468344,2.88356264
0.21910955,3.96419286,0.00108446,0.18361644,0.05727680,0.47579870,0.15175134,0.60666274,0.19804839,2.92632115
0.22511256,3.99493277,0.00094552,0.19217955,0.05853598,0.45387677,0.15482562,0.60844970,0.19191070,2.97388221
0.23111556,4.03077700,0.00083064,0.20133844,0.06009791,0.43401242,0.15759655,0.60998681,0.18622492,3.02522644
0.23711856,4.07009324,0.00073659,0.21100355,0.06192375,0.41603827,0.15994330,0.61094864,0.18094678,3.07935994
0.24312156,4.11137080,0.00066044,0.22109174,0.06397577,0.39979662,0.16175856,0.61104099,0.17603345,3.13534858
0.24912456,4.15326117,0.00059952,0.23152755,0.06621764,0.38513868,0.16295145,0.61000925,0.17144406,3.19234976
0.25512756,4.19461340,0.00055149,0.24224425,0.06861470,0.37192439,0.16344988,0.60764591,0.16714045,3.24964012
0.26113057,4.23450252,0.00051426,0.25318435,0.07113402,0.36002272,0.16320239,0.60379646,0.16308801,3.30663757
0.26713357,4.27224915,0.00048602,0.26429969,0.07374449,0.34931230,0.16217936,0.59836370,0.15925658,3.36291664
0.27313657,4.30742931,0.00046520,0.27555114,0.07641675,0.33968222,0.16037335,0.59130987,0.15562123,3.41821619
0.27913957,4.33987361,0.00045047,0.28690788,0.07912318,0.33103280,0.15779884,0.58265677,0.15216296,3.47243912
0.28514257,4.36965562,0.00044066,0.29834635,0.08183774,0.32327618,0.15449113,0.57248357,0.14886909,3.52564393
0.29114557,4.39706995,0.00043482,0.30984886,0.08453592,0.31633659,0.15050454,0.56092255,0.14573343,3.57802874
0.29714857,4.42260096,0.00043212,0.32140204,0.08719463,0.31015028,0.14591004,0.54815281,0.14275612,3.62990820
0.30315158,4.44688330,0.00043186,0.33299504,0.08979211,0.30466492,0.14079231,0.53439244,0.13994319,3.68168467
0.30915458,4.47065629,0.00043347,0.34461770,0.09230792,0.29983857,0.13524649,0.51988927,0.13730577,3.73381474
0.31515758,4.49471386,0.00043646,0.35625859,0.09472289,0.29563827,0.12937462,0.50491074,0.13485911,3.78677272
0.32116058,4.51985238,0.00044041,0.36790313,0.09701914,0.29203815,0.12328206,0.48973343,0.13262132,3.84101252
0.32716358,4.54681834,0.00044498,0.37953174,0.09918014,0.28901734,0.11707398,0.47463241,0.13061199,3.89692951
0.33316658,4.57625815,0.00044987,0.39111803,0.10119070,0.28655759,0.11085200,0.45987119,0.12885075,3.95482401
0.33916958,4.60867176,0.00045483,0.40262724,0.10303703,0.28464092,0.10471126,0.44569241,0.12735568,4.01486753
0.34517259,4.64437204,0.00045966,0.41401475,0.10470676,0.28324712,0.09873782,0.43230968,0.12614195,4.07707340
0.35117559,4.68345133,0.00046418,0.42522490,0.10618888,0.28235153,0.09300664,0.41990085,0.12522034,4.14127273
0.35717859,4.72575637,0.00046824,0.43619000,0.10747373,0.28192296,0.08758011,0.40860293,0.12459614,4.20709666
0.36318159,4.77087265,0.00047175,0.44682975,0.10855287,0.28192194,0.08250710,0.39850866,0.12426806,4.27396595
0.36918459,4.81811882,0.00047461,0.45705102,0.10941896,0.28229937,0.07782263,0.38966496,0.12422752,4.34108837
0.37518759,4.86655171,0.00047680,0.46674807,0.11006557,0.28299565,0.07354806,0.38207298,0.12445822,4.40746442
0.38119060,4.91498191,0.00047829,0.47580337,0.11048709,0.28394039,0.06969175,0.37568998,0.12493598,4.47190165
0.38719360,4.96200001,0.00047913,0.48408891,0.11067850,0.28505253,0.06625021,0.37043266,0.12562899,4.53303761
0.39319660,5.00601281,0.00047939,0.49146820,0.11063531,0.28624127,0.06320952,0.36618185,0.12649839,4.58937122
0.39919960,5.04528891,0.00047921,0.49779892,0.11035351,0.28740742,0.06054710,0.36278845,0.12749923,4.63930188
0.40520260,5.07801243,0.00047879,0.50293615,0.10982961,0.28844543,0.05823360,0.36008019,0.12858180,4.68117570
0.41120560,5.10234345,0.00047837,0.50673626,0.10906083,0.28924593,0.05623500,0.35786922,0.12969327,4.71333742
0.41720860,5.11648332,0.00047830,0.50906123,0.10804533,0.28969873,0.05451464,0.35596010,0.13077969,4.73418665
0.42321161,5.11874277,0.00047900,0.50978336,0.10678263,0.28969622,0.05303528,0.35415787,0.13178815,4.74223651
0.42921461,5.10761039,0.00048095,0.50879025,0.10527410,0.28913704,0.05176105,0.35227625,0.13266922,4.73617266
0.43521761,5.08181894,0.00048477,0.50598963,0.10352356,0.28792987,0.05065923,0.35014531,0.13337940,4.71491036
0.44122061,5.04040679,0.00049116,0.50131417,0.10153788,0.28599715,0.04970182,0.34761870,0.13388366,4.67764716
0.44722361,4.98277200,0.00050091,0.49472565,0.09932768,0.28327871,0.04886685,0.34457999,0.13415780,4.62390908
0.45322661,4.90871643,0.00051494,0.48621863,0.09690789,0.27973494,0.04813948,0.34094802,0.13419063,4.55358776
0.45922961,4.81847779,0.00053426,0.47582311,0.09429838,0.27534951,0.04751265,0.33668106,0.13398586,4.46696699
0.46523262,4.71274790,0.00055997,0.46360621,0.09152428,0.27013142,0.04698761,0.33177958,0.13356348,4.36473679
0.47123562,4.59267584,0.00059328,0.44967264,0.08861629,0.26411623,0.04657389,0.32628765,0.13296073,4.24799419
0.47723862,4.45985550,0.00063546,0.43416393,0.08561071,0.25736649,0.04628915,0.32029275,0.13223231,4.11823011
0.48324162,4.31629735,0.00068784,0.41725638,0.08254923,0.24997119,0.04615858,0.31392414,0.13145008,3.97730246
0.48924462,4.16438527,0.00075178,0.39915777,0.07947853,0.24204429,0.04621402,0.30734965,0.13070194,3.82739628
0.49524762,4.00681976,0.00082863,0.38010300,0.07644959,0.23372233,0.04649285,0.30077120,0.13009005,3.67097194
0.50125063,3.84654923,0.00091973,0.36034871,0.07351676,0.22516121,0.04703658,0.29441900,0.12972834,3.51070357
0.50725363,3.68669195,0.00102635,0.34016722,0.07073667,0.21653221,0.04788924,0.28854469,0.12973938,3.34940960
0.51325663,3.53045131,0.00114963,0.31983988,0.06816691,0.20801740,0.04909562,0.28341361,0.13025068,3.18997809
0.51925963,3.38102731,0.00129058,0.29965021,0.06586462,0.19980460,0.05069940,0.27929651,0.13139050,3.03528953
0.52526263,3.24152737,0.00144998,0.27987700,0.06388493,0.19208205,0.05274120,0.27646082,0.13328341,2.88813975
0.53126563,3.11487949,0.00162838,0.26078763,0.06227951,0.18503296,0.05525664,0.27516193,0.13604551,2.75116567
0.53726863,3.00375059,0.00182603,0.24263187,0.06109498,0.17883020,0.05827449,0.27563456,0.13977976,2.62677627
0.54327164,2.91047258,0.00204284,0.22563629,0.06037150,0.17363115,0.06181491,0.27808468,0.14457140,2.51709093
0.54927464,2.83697840,0.00227837,0.20999946,0.06014152,0.16957302,0.06588790,0.28268209,0.15048363,2.42388697
0.55527764,2.78474988,0.00253173,0.19588808,0.06042860,0.16676871,0.07049198,0.28955396,0.15755388,2.34855766
0.56128064,2.75477878,0.00280164,0.18343402,0.06124659,0.16530336,0.07561320,0.29877954,0.16579063,2.29208183
0.56728364,2.74754185,0.00308636,0.17273240,0.06259897,0.16523162,0.08122447,0.31038618,0.17517109,2.25500538
0.57328664,2.76299057,0.00338374,0.16384062,0.06447852,0.16657586,0.08728530,0.32434685,0.18563977,2.23743510
0.57928964,2.80055544,0.00369117,0.15677833,0.06686726,0.16932519,0.09374200,0.34057929,0.19710810,2.23904429
0.58529265,2.85916458,0.00400566,0.15152832,0.06973680,0.17343550,0.10052821,0.35894675,0.20945510,2.25908993
0.59129565,2.93727603,0.00432384,0.14803825,0.07304889,0.17883036,0.10756602,0.37926048,0.22252922,2.29644034
0.59729865,3.03292250,0.00464207,0.14622303,0.07675635,0.18540292,0.11476744,0.40128384,0.23615131,2.34961247
0.60330165,3.14376747,0.00495642,0.14596793,0.08080432,0.19301860,0.12203630,0.42473808,0.25011856,2.41681755
0.60930465,3.26717100,0.00526283,0.14713223,0.08513170,0.20151872,0.12927052,0.44930946,0.26420954,2.49601369
0.61530765,3.40026341,0.00555715,0.14955335,0.08967293,0.21072473,0.13636472,0.47465776,0.27819000,2.58496405
0.62131066,3.54002474,0.00583525,0.15305131,0.09435990,0.22044321,0.14321303,0.50042579,0.29181938,2.68129892
0.62731366,3.68336799,0.00609311,0.15743360,0.09912397,0.23047124,0.14971208,0.52624961,0.30485768,2.78258010
0.63331666,3.82722358,0.00632692,0.16250006,0.10389816,0.24060222,0.15576409,0.55176927,0.31707266,2.88636587
0.63931966,3.96862274,0.00653322,0.16804807,0.10861923,0.25063181,0.16127977,0.57663950,0.32824688,2.99027493
0.64532266,4.10477730,0.00670890,0.17387750,0.11322979,0.26036390,0.16618127,0.60054007,0.33818450,3.09204739
0.65132566,4.23315348,0.00685139,0.17979572,0.11768019,0.26961631,0.17040468,0.62318544,0.34671743,3.18960138
0.65732866,4.35153741,0.00695866,0.18562221,0.12193020,0.27822622,0.17390227,0.64433315,0.35371066,3.28108358
0.66333167,4.45809018,0.00702932,0.19119284,0.12595041,0.28605482,0.17664422,0.66379072,0.35906655,3.36491223
0.66933467,4.55139074,0.00706261,0.19636366,0.12972323,0.29299137,0.17861987,0.68142074,0.36272786,3.43981152
0.67533767,4.63046513,0.00705848,0.20101404,0.13324348,0.29895618,0.17983827,0.69714375,0.36467938,3.50483617
0.68134067,4.69480120,0.00701756,0.20504905,0.13651854,0.30390259,0.18032819,0.71093884,0.36494816,3.55938573
0.68734367,4.74434821,0.00694114,0.20840106,0.13956796,0.30781780,0.18013742,0.72284202,0.36360220,3.60320807
0.69334667,4.77950158,0.00683113,0.21103047,0.14242271,0.31072245,0.17933144,0.73294207,0.36074782,3.63639219
0.69934967,4.80107346,0.00669001,0.21292548,0.14512380,0.31266904,0.17799152,0.74137446,0.35652562,3.65935071
0.70535268,4.81025025,0.00652075,0.21410098,0.14772065,0.31373924,0.17621222,0.74831319,0.35110542,3.67279278
0.71135568,4.80853891,0.00632672,0.21459664,0.15026900,0.31404008,0.17409848,0.75396127,0.34468020,3.67768850
0.71735868,4.79770414,0.00611158,0.21447414,0.15282861,0.31369935,0.17176236,0.75854001,0.33745942,3.67522623
0.72336168,4.77969902,0.00587923,0.21381382,0.15546068,0.31286028,0.16931950,0.76227785,0.32966200,3.66676447
0.72936468,4.75659162,0.00563361,0.21271076,0.15822536,0.31167574,0.16688552,0.76539909,0.32150916,3.65377998
0.73536768,4.73049050,0.00537870,0.21127057,0.16117908,0.31030223,0.16457241,0.76811324,0.31321748,3.63781404
0.74137069,4.70347175,0.00511834,0.20960497,0.16437219,0.30889389,0.16248505,0.77060533,0.30499248,3.62041872
0.74737369,4.67751013,0.00485620,0.20782744,0.16784670,0.30759677,0.16071808,0.77302786,0.29702282,3.60310493
0.75337669,4.65441666,0.00459568,0.20604904,0.17163444,0.30654360,0.15935303,0.77549447,0.28947553,3.58729388
0.75937969,4.63578450,0.00433986,0.20437460,0.17575548,0.30584917,0.15845598,0.77807593,0.28249214,3.57427342
0.76538269,4.62294483,0.00409148,0.20289940,0.18021715,0.30560669,0.15807581,0.78079840,0.27618612,3.56516051
0.77138569,4.61693374,0.00385287,0.20170648,0.18501344,0.30588493,0.15824291,0.78364401,0.27064143,3.56087072
0.77738869,4.61847073,0.00362600,0.20086462,0.19012490,0.30672656,0.15896866,0.78655382,0.26591226,3.56209554
0.78339170,4.62794931,0.00341247,0.20042703,0.19551915,0.30814743,0.16024543,0.78943278,0.26202391,3.56928799
0.78939470,4.64543921,0.00321352,0.20043079,0.20115175,0.31013696,0.16204728,0.79215648,0.25897478,3.58265655
0.79539770,4.67069997,0.00303010,0.20089693,0.20696765,0.31265945,0.16433118,0.79457934,0.25673912,3.60216764
0.80140070,4.70320485,0.00286288,0.20183120,0.21290296,0.31565630,0.16703882,0.79654378,0.25527064,3.62755613
0.80740370,4.74217408,0.00271234,0.20322535,0.21888717,0.31904902,0.17009881,0.79788988,0.25450665,3.65834361
0.81340670,4.78661620,0.00257881,0.20505889,0.22484559,0.32274282,0.17342937,0.79846513,0.25437255,3.69386369
0.81940970,4.83537579,0.00246250,0.20730114,0.23070213,0.32663060,0.17694118,0.79813380,0.25478658,3.73329364
0.82541271,4.88718630,0.00236359,0.20991355,0.23638210,0.33059734,0.18054049,0.79678557,0.25566450,3.77569123
0.83141571,4.94072607,0.00228227,0.21285216,0.24181525,0.33452453,0.18413231,0.79434300,0.25692418,3.82003586
0.83741871,4.99467597,0.00221877,0.21607003,0.24693874,0.33829455,0.18762354,0.79076780,0.25848984,3.86527268
0.84342171,5.04777679,0.00217341,0.21951964,0.25170003,0.34179492,0.19092599,0.78606538,0.26029587,3.91035842
0.84942471,5.09888481,0.00214662,0.22315512,0.25605967,0.34492219,0.19395917,0.78028799,0.26229001,3.95430747
0.85542771,5.14702366,0.00213897,0.22693423,0.25999387,0.34758543,0.19665270,0.77353610,0.26443597,3.99623683
0.86143072,5.19143103,0.00215117,0.23082016,0.26349674,0.34970914,0.19894845,0.76595822,0.26671522,4.03540846
0.86743372,5.23159865,0.00218409,0.23478294,0.26658218,0.35123566,0.20080202,0.75774932,0.26912807,4.07126756
0.87343672,5.26730415,0.00223879,0.23880049,0.26928529,0.35212688,0.20218391,0.74914783,0.27169392,4.10347542
0.87943972,5.29863371,0.00231644,0.24285937,0.27166334,0.35236531,0.20307995,0.74043158,0.27445067,4.13193564
0.88544272,5.32599450,0.00241839,0.24695504,0.27379604,0.35195451,0.20349135,0.73191266,0.27745349,4.15681256
0.89144572,5.35011621,0.00254610,0.25109181,0.27578526,0.35091880,0.20343404,0.72393162,0.28077265,4.17854112
0.89744872,5.37204136,0.00270116,0.25528226,0.27775400,0.34930245,0.20293761,0.71685087,0.28449091,4.19782742
0.90345173,5.39310426,0.00288522,0.25954638,0.27984469,0.34716823,0.20204378,0.71104776,0.28870022,4.21563967
0.90945473,5.41489881,0.00309997,0.26391014,0.28221667,0.34459544,0.20080437,0.70690709,0.29349793,4.23318953
0.91545773,5.43923594,0.00334713,0.26840383,0.28504297,0.34167749,0.19927907,0.70481339,0.29898280,4.25190394
0.92146073,5.46809148,0.00362834,0.27305995,0.28850633,0.33851909,0.19753291,0.70514297,0.30525071,4.27338814
0.92746373,5.50354579,0.00394517,0.27791084,0.29279455,0.33523318,0.19563367,0.70825565,0.31239029,4.29938067
0.93346673,5.54771675,0.00429901,0.28298612,0.29809519,0.33193752,0.19364921,0.71448640,0.32047881,4.33170148
0.93946973,5.60268812,0.00469105,0.28830996,0.30458986,0.32875126,0.19164494,0.72413680,0.32957813,4.37219462
0.94547274,5.67043516,0.00512219,0.29389835,0.31244798,0.32579137,0.18968141,0.73746645,0.33973117,4.42266707
0.95147574,5.75275002,0.00559300,0.29975650,0.32182045,0.32316917,0.18781227,0.75468449,0.35095891,4.48482556
0.95747874,5.85116939,0.00610365,0.30587651,0.33283325,0.32098699,0.18608249,0.77594123,0.36325798,4.56021338
0.96348174,5.96690663,0.00665389,0.31223538,0.34558127,0.31933500,0.18452705,0.80132027,0.37659901,4.65014916
0.96948474,6.10079129,0.00724301,0.31879362,0.36012250,0.31828848,0.18317009,0.83083126,0.39092589,4.75566983
0.97548774,6.25321803,0.00786987,0.32549449,0.37647298,0.31790540,0.18202446,0.86440362,0.40615574,4.87747968
0.98149075,6.42410730,0.00853285,0.33226401,0.39460262,0.31822456,0.18109189,0.90188159,0.42217985,5.01590767
0.98749375,6.61287968,0.00922996,0.33901182,0.41443220,0.31926434,0.18036349,0.94302087,0.43886545,5.17087458
0.99349675,6.81844527,0.00995885,0.34563286,0.43583172,0.32102197,0.17982076,0.98748732,0.45605821,5.34187175
0.99949975,7.03920938,0.01071692,0.35200993,0.45862032,0.32347363,0.17943694,1.03485795,0.47358551,5.52795261
1.00550275,7.27309478,0.01150142,0.35801706,0.48256785,0.32657512,0.17917863,1.08462450,0.49126023,5.72773783
1.01150575,7.51758077,0.01230957,0.36352346,0.50739818,0.33026332,0.17900769,1.13619979,0.50888508,5.93943467
1.01750875,7.76975814,0.01313869,0.36839807,0.53279436,0.33445826,0.17888320,1.18892698,0.52625718,6.16087041
1.02351176,8.02639897,0.01398630,0.37251433,0.55840527,0.33906583,0.17876349,1.24209170,0.54317286,6.38953949
1.02951476,8.28403945,0.01485025,0.37575514,0.58385406,0.34398098,0.17860809,1.29493688,0.55943246,6.62266329
1.03551776,8.53907316,0.01572883,0.37801754,0.60874765,0.34909138,0.17837954,1.34668005,0.57484503,6.85726110
1.04152076,8.78785232,0.01662079,0.37921714,0.63268752,0.35428136,0.17804500,1.39653269,0.58923278,7.09023038
1.04752376,9.02679367,0.01752540,0.37929178,0.65528099,0.35943602,0.17757750,1.44372110,0.60243527,7.31843395
1.05352676,9.25248553,0.01844244,0.37820448,0.67615291,0.36444533,0.17695699,1.48750818,0.61431309,7.53879146
1.05952976,9.46179279,0.01937208,0.37594540,0.69495719,0.36920814,0.17617093,1.52721541,0.62475114,7.74837222
1.06553277,9.65195600,0.02031486,0.37253265,0.71138778,0.37363586,0.17521454,1.56224424,0.63366130,7.94448638
1.07153577,9.82068136,0.02127146,0.36801207,0.72518865,0.37765581,0.17409069,1.59209616,0.64098470,8.12477124
1.07753877,9.96621841,0.02224252,0.36245585,0.73616239,0.38121397,0.17280952,1.61639063,0.64669327,8.28726974
1.08354177,10.08742252,0.02322845,0.35596004,0.74417701,0.38427717,0.17138765,1.63488014,0.65079086,8.43049812
1.08954477,10.18379988,0.02422915,0.34864127,0.74917076,0.38683460,0.16984725,1.64746176,0.65331369,8.55350014
1.09554777,10.25553299,0.02524378,0.34063259,0.75115466,0.38889848,0.16821486,1.65418457,0.65433026,8.65588557
1.10155078,10.30348539,0.02627052,0.33207881,0.75021257,0.39050404,0.16652008,1.65525261,0.65394064,8.73785108
1.10755378,10.32918483,0.02730636,0.32313155,0.74649891,0.39170869,0.16479424,1.65102299,0.65227510,8.80018205
1.11355678,10.33478474,0.02834693,0.31394413,0.74023389,0.39259038,0.16306901,1.64199901,0.64949212,8.84423480
1.11955978,10.32300476,0.02938635,0.30466661,0.73169660,0.39324520,0.16137503,1.62881845,0.64577562,8.87189883
1.12556278,10.29705117,0.03041723,0.29544123,0.72121606,0.39378437,0.15974072,1.61223708,0.64133152,8.88553973
1.13156578,10.26051960,0.03143067,0.28639826,0.70916054,0.39433046,0.15819112,1.59310795,0.63638347,8.88792404
1.13756878,10.21728208,0.03241630,0.27765266,0.69592568,0.39501315,0.15674690,1.57235680,0.63116789,8.88212794
1.14357179,10.17136197,0.03336254,0.26930144,0.68192162,0.39596456,0.15542364,1.55095458,0.62592824,8.87143236
1.14957479,10.12680036,0.03425676,0.26142182,0.66755987,0.39731421,0.15423116,1.52988764,0.62090869,8.85920790
1.15557779,10.08751812,0.03508563,0.25407039,0.65324012,0.39918387,0.15317319,1.51012676,0.61634723,8.84879326
1.16158079,10.05717842,0.03583545,0.24728298,0.63933771,0.40168232,0.15224719,1.49259598,0.61246849,8.84337155
1.16758379,10.03905441,0.03649258,0.24107543,0.62619202,0.40490039,0.15144435,1.47814224,0.60947644,8.84584905
1.17358679,10.03590727,0.03704383,0.23544504,0.61409635,0.40890631,0.15074992,1.46750712,0.60754722,8.85874117
1.17958979,10.04987937,0.03747688,0.23037265,0.60328952,0.41374157,0.15014359,1.46130160,0.60682248,8.88407043
1.18559280,10.08240721,0.03778072,0.22582522,0.59394954,0.41941758,0.14960023,1.45998480,0.60740347,8.92328084
1.19159580,10.13415825,0.03794605,0.22175884,0.58618961,0.42591330,0.14909068,1.46384773,0.60934626,8.97717275
1.19759880,10.20499491,0.03796557,0.21812197,0.58005640,0.43317379,0.14858279,1.47300261,0.61265833,9.04586141
1.20360180,10.29396808,0.03783430,0.21485885,0.57553083,0.44111016,0.14804258,1.48737835,0.61729685,9.12876179
1.20960480,10.39934125,0.03754982,0.21191293,0.57253118,0.44960061,0.14743549,1.50672233,0.62316878,9.22460084
1.21560780,10.51864533,0.03711235,0.20923021,0.57091838,0.45849292,0.14672782,1.53060867,0.63013291,9.33145740
1.22161081,10.64876238,0.03652488,0.20676244,0.57050329,0.46760812,0.14588805,1.55845259,0.63800386,9.44682867
1.22761381,10.78603557,0.03579308,0.20446999,0.57105561,0.47674533,0.14488829,1.58953036,0.64655793,9.56772059
1.23361681,10.92640098,0.03492524,0.20232442,0.57231405,0.48568767,0.14370565,1.62300410,0.65554052,9.69075873
1.23961981,11.06553589,0.03393208,0.20031061,0.57399738,0.49420890,0.14232346,1.65795032,0.66467503,9.81231476
1.24562281,11.19901731,0.03282646,0.19842835,0.57581584,0.50208057,0.14073238,1.69339118,0.67367252,9.92864294
1.25162581,11.32248358,0.03162310,0.19669345,0.57748257,0.50907948,0.13893128,1.72832699,0.68224199,10.03602053
1.25762881,11.43179201,0.03033822,0.19513821,0.57872440,0.51499495,0.13692787,1.76176872,0.69010060,10.13088561
1.26363182,11.52316537,0.02898910,0.19381130,0.57929183,0.51963570,0.13473901,1.79276912,0.69698336,10.20996598
1.26963482,11.59332063,0.02759367,0.19277692,0.57896759,0.52283597,0.13239072,1.82045114,0.70265192,10.27039338
1.27563782,11.63957428,0.02617011,0.19211338,0.57757363,0.52446068,0.12991779,1.84403269,0.70690184,10.30979781
1.28164082,11.65991989,0.02473638,0.19191104,0.57497622,0.52440931,0.12736310,1.86284670,0.70956829,10.32637806
1.28764382,11.65307487,0.02330980,0.19226954,0.57108898,0.52261843,0.12477652,1.87635590,0.71052961,10.31894582
1.29364682,11.61849516,0.02190672,0.19329469,0.56587393,0.51906269,0.12221353,1.88416205,0.70970896,10.28694214
1.29964982,11.55635846,0.02054214,0.19509465,0.55934036,0.51375448,0.11973352,1.88600946,0.70707385,10.23042663
1.30565283,11.46751796,0.01922945,0.19777598,0.55154188,0.50674203,0.11739789,1.88178316,0.70263369,10.15004115
1.31165583,11.35343050,0.01798016,0.20143937,0.54257174,0.49810637,0.11526798,1.87150217,0.69643581,10.04695122
1.31765883,11.21606378,0.01680378,0.20617526,0.53255672,0.48795724,0.11340286,1.85530866,0.68856001,9.92276931
1.32366183,11.05778891,0.01570768,0.21205971,0.52164996,0.47642817,0.11185725,1.83345385,0.67911230,9.77946514
1.32966483,10.88126435,0.01469707,0.21915043,0.51002307,0.46367113,0.11067935,1.80628180,0.66821808,9.61926843
1.33566783,10.68931811,0.01377502,0.22748335,0.49785803,0.44985092,0.10990899,1.77421182,0.65601528,9.44456979
1.34167084,10.48483428,0.01294255,0.23706981,0.48533910,0.43513965,0.10957599,1.73772091,0.64264791,9.25782502
1.34767384,10.27064972,0.01219877,0.24789465,0.47264530,0.41971163,0.10969888,1.69732667,0.62826029,9.06146761
1.35367684,10.04946531,0.01154108,0.25991513,0.45994367,0.40373873,0.11028397,1.65357180,0.61299239,8.85783352
1.35967984,9.82377548,0.01096535,0.27306101,0.44738363,0.38738653,0.11132492,1.60701050,0.59697621,8.64910077
1.36568284,9.59581787,0.01046625,0.28723571,0.43509266,0.37081125,0.11280281,1.55819712,0.58033365,8.43724597
1.37168584,9.36754390,0.01003746,0.30231860,0.42317337,0.35415764,0.11468663,1.50767736,0.56317556,8.22401794
1.37768884,9.14060949,0.00967200,0.31816831,0.41170208,0.33755765,0.11693428,1.45598176,0.54560200,8.01092807
1.38369185,8.91638412,0.00936248,0.33462704,0.40072884,0.32112995,0.11949404,1.40362134,0.52770351,7.79925556
1.38969485,8.69597522,0.00910140,0.35152564,0.39027866,0.30498016,0.12230631,1.35108503,0.50956315,7.59006533
1.39569785,8.48026420,0.00888136,0.36868919,0.38035407,0.28920155,0.12530574,1.29883844,0.49125905,7.38423532
1.40170085,8.26995015,0.00869533,0.38594296,0.37093839,0.27387626,0.12842351,1.24732345,0.47286709,7.18248994
1.40770385,8.06559679,0.00853680,0.40311823,0.36199981,0.25907662,0.13158969,1.19695829,0.45446355,6.98543623
1.41370685,7.86767872,0.00839994,0.42005790,0.35349572,0.24486662,0.13473563,1.14813743,0.43612739,6.79359930
1.41970985,7.67662313,0.00827967,0.43662142,0.34537717,0.23130328,0.13779613,1.10123127,0.41794192,6.60745425
1.42571286,7.49284403,0.00817175,0.45268872,0.33759315,0.21843788,0.14071143,1.05658509,0.39999584,6.42745221
1.43171586,7.31676668,0.00807279,0.46816313,0.33009438,0.20631681,0.14342884,1.01451731,0.38238344,6.25403860
1.43771886,7.14884074,0.00798018,0.48297277,0.32283650,0.19498222,0.14590400,0.97531704,0.36520396,6.08766283
1.44372186,6.98954185,0.00789204,0.49707066,0.31578255,0.18447220,0.14810161,0.93924082,0.34856024,5.92877900
1.44972486,6.83936180,0.00780716,0.51043318,0.30890449,0.17482075,0.14999573,0.90650901,0.33255668,5.77783813
1.45572786,6.69878866,0.00772482,0.52305725,0.30218391,0.16605733,0.15156963,0.87730175,0.31729670,5.63527284
1.46173087,6.56827874,0.00764469,0.53495617,0.29561190,0.15820623,0.15281515,0.85175503,0.30287985,5.50147620
1.46773387,6.44822271,0.00756671,0.54615448,0.28918816,0.15128575,0.15373172,0.82995692,0.28939888,5.37677639
1.47373687,6.33890871,0.00749090,0.55668212,0.28291950,0.14530722,0.15432510,0.81194438,0.27693681,5.26140961
1.47973987,6.24048531,0.00741732,0.56656823,0.27681789,0.14027415,0.15460588,0.79770085,0.26556435,5.15549313
1.48574287,6.15292729,0.00734593,0.57583509,0.27089829,0.13618124,0.15458798,0.78715481,0.25533776,5.05900082
1.49174587,6.07600670,0.00727653,0.58449241,0.26517643,0.13301368,0.15428715,0.78017941,0.24629738,4.97174305
1.49774887,6.00927183,0.00720872,0.59253261,0.25966672,0.13074655,0.15371964,0.77659340,0.23846679,4.89335250
1.50375188,5.95203560,0.00714194,0.59992717,0.25438048,0.12934452,0.15290111,0.77616329,0.23185284,4.82327724
1.50975488,5.90337483,0.00707542,0.60662451,0.24932475,0.12876174,0.15184585,0.77860669,0.22644647,4.76078182
1.51575788,5.86214102,0.00700834,0.61254949,0.24450155,0.12894210,0.15056643,0.78359696,0.22222426,4.70495672
1.52176088,5.82698239,0.00693984,0.61760464,0.23990784,0.12981978,0.14907372,0.79076888,0.21915077,4.65473602
