energy_ev,total_up,Fe_p_up,Fe_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-0.38119060,2.01882284,0.33840673,1.34621037,0.20721208,0.60047478,0.00006646,0.01930613,0.09361107,0.00000000
-0.37518759,1.93927028,0.31869288,1.28092516,0.20483704,0.59212927,0.00006703,0.01788840,0.09256818,0.00000000
-0.36918459,1.86455965,0.30006831,1.21995912,0.20240504,0.58389827,0.00006864,0.01654612,0.09156209,0.00000000
-0.36318159,1.79515407,0.28263076,1.16379639,0.19993373,0.57569200,0.00007150,0.01528699,0.09060343,0.00000000
-0.35717859,1.73148369,0.26646344,1.11288225,0.19744537,0.56743148,0.00007585,0.01411755,0.08970676,0.00000000
-0.35117559,1.67395555,0.25163697,1.06762631,0.19496794,0.55905563,0.00008193,0.01304329,0.08889121,0.00000000
-0.34517259,1.62296025,0.23821139,1.02840376,0.19253589,0.55052685,0.00009000,0.01206877,0.08818065,0.00000000
-0.33916958,1.57887458,0.22623770,0.99555468,0.19019032,0.54183476,0.00010033,0.01119772,0.08760370,0.00000000
-0.33316658,1.54206011,0.21575913,0.96938112,0.18797869,0.53299797,0.00011319,0.01043308,0.08719325,0.00000000
-0.32716358,1.51285733,0.20681187,0.95014201,0.18595396,0.52406369,0.00012884,0.00977708,0.08698571,0.00000000
-0.32116058,1.49157585,0.19942524,0.93804626,0.18417319,0.51510527,0.00014754,0.00923119,0.08701986,0.00000000
-0.31515758,1.47848081,0.19362132,0.93324410,0.18269560,0.50621777,0.00016953,0.00879612,0.08733537,0.00000000
-0.30915458,1.47377658,0.18941402,0.93581733,0.18158025,0.49751190,0.00019501,0.00847173,0.08797108,0.00000000
-0.30315158,1.47758837,0.18680760,0.94576894,0.18088335,0.48910669,0.00022415,0.00825701,0.08896309,0.00000000
-0.29714857,1.48994299,0.18579488,0.96301266,0.18065537,0.48112134,0.00025706,0.00814996,0.09034262,0.00000000
-0.29114557,1.51075007,0.18635502,0.98736323,0.18093808,0.47366678,0.00029379,0.00814754,0.09213401,0.00000000
-0.28514257,1.53978482,0.18845136,1.01852808,0.18176164,0.46683751,0.00033431,0.00824560,0.09435267,0.00000000
-0.27913957,1.57667387,0.19202913,1.05610111,0.18314202,0.46070417,0.00037850,0.00843882,0.09700327,0.00000000
-0.27313657,1.62088534,0.19701354,1.09955935,0.18507870,0.45530747,0.00042615,0.00872073,0.10007824,0.00000000
-0.26713357,1.67172426,0.20330829,1.14826307,0.18755305,0.45065366,0.00047695,0.00908373,0.10355664,0.00000000
-0.26113057,1.72833425,0.21079466,1.20145996,0.19052725,0.44671215,0.00053049,0.00951917,0.10740353,0.00000000
-0.25512756,1.78970615,0.21933153,1.25829370,0.19394408,0.44341513,0.00058623,0.01001743,0.11156993,0.00000000
-0.24912456,1.85469404,0.22875619,1.31781723,0.19772755,0.44065954,0.00064355,0.01056814,0.11599330,0.00000000
-0.24312156,1.92203833,0.23888632,1.37901062,0.20178435,0.43831113,0.00070175,0.01116040,0.12059876,0.00000000
-0.23711856,1.99039586,0.24952299,1.44080340,0.20600624,0.43621048,0.00076000,0.01178297,0.12530083,0.00000000
-0.23111556,2.05837590,0.26045464,1.50210069,0.21027314,0.43418060,0.00081747,0.01242465,0.13000579,0.00000000
-0.22511256,2.12458094,0.27146211,1.56181257,0.21445705,0.43203573,0.00087323,0.01307453,0.13461453,0.00000000
-0.21910955,2.18765076,0.28232441,1.61888548,0.21842644,0.42959087,0.00092635,0.01372235,0.13902580,0.00000000
-0.21310655,2.24630772,0.29282500,1.67233447,0.22205100,0.42667140,0.00097593,0.01435882,0.14313971,0.00000000
-0.20710355,2.29940150,0.30275844,1.72127496,0.22520670,0.42312239,0.00102107,0.01497592,0.14686139,0.00000000
-0.20110055,2.34595080,0.31193703,1.76495242,0.22778061,0.41881702,0.00106095,0.01556718,0.15010455,0.00000000
-0.19509755,2.38518009,0.32019697,1.80276853,0.22967558,0.41366364,0.00109484,0.01612787,0.15279488,0.00000000
-0.18909455,2.41654937,0.32740399,1.83430231,0.23081433,0.40761113,0.00112211,0.01665522,0.15487306,0.00000000
-0.18309155,2.43977510,0.33345787,1.85932502,0.23114284,0.40065229,0.00114228,0.01714842,0.15629723,0.00000000
-0.17708854,2.45484102,0.33829574,1.87780775,0.23063283,0.39282507,0.00115503,0.01760873,0.15704486,0.00000000
-0.17108554,2.46199812,0.34189379,1.88992103,0.22928322,0.38421160,0.00116018,0.01803930,0.15711380,0.00000000
-0.16508254,2.46175313,0.34426752,1.89602619,0.22712041,0.37493517,0.00115774,0.01844509,0.15652261,0.00000000
-0.15907954,2.45484616,0.34547011,1.89665860,0.22419747,0.36515528,0.00114789,0.01883260,0.15530995,0.00000000
-0.15307654,2.44221808,0.34558927,1.89250336,0.22059219,0.35506100,0.00113097,0.01920958,0.15353329,0.00000000
-0.14707354,2.42496924,0.34474253,1.88436447,0.21640397,0.34486318,0.00110748,0.01958470,0.15126670,0.00000000
-0.14107054,2.40431134,0.34307133,1.87312893,0.21175000,0.33478574,0.00107803,0.01996715,0.14859818,0.00000000
-0.13506753,2.38151490,0.34073403,1.85972739,0.20676059,0.32505659,0.00104337,0.02036625,0.14562627,0.00000000
-0.12906453,2.35785479,0.33789840,1.84509336,0.20157400,0.31589859,0.00100434,0.02079110,0.14245648,0.00000000
-0.12306153,2.33455655,0.33473389,1.83012303,0.19633115,0.30752100,0.00096180,0.02125021,0.13919737,0.00000000
-0.11705853,2.31274632,0.33140409,1.81563769,0.19117020,0.30011182,0.00091669,0.02175120,0.13595673,0.00000000
-0.11105553,2.29340662,0.32805987,1.80235067,0.18622152,0.29383129,0.00086993,0.02230060,0.13283787,0.00000000
-0.10505253,2.27734031,0.32483344,1.79084054,0.18160309,0.28880689,0.00082243,0.02290364,0.12993628,0.00000000
-0.09904952,2.26514442,0.32183374,1.78153168,0.17741666,0.28512994,0.00077505,0.02356428,0.12733671,0.00000000
-0.09304652,2.25719484,0.31914334,1.77468336,0.17374474,0.28285387,0.00072860,0.02428515,0.12511091,0.00000000
-0.08704352,2.25364255,0.31681693,1.77038755,0.17064863,0.28199424,0.00068381,0.02506771,0.12331601,0.00000000
-0.08104052,2.25442116,0.31488154,1.76857547,0.16816745,0.28253032,0.00064134,0.02591244,0.12199357,0.00000000
-0.07503752,2.25926508,0.31333830,1.76903220,0.16631819,0.28440810,0.00060176,0.02681906,0.12116940,0.00000000
-0.06903452,2.26773686,0.31216561,1.77141845,0.16509681,0.28754454,0.00056554,0.02778687,0.12085404,0.00000000
-0.06303152,2.27926201,0.31132343,1.77529791,0.16448008,0.29183264,0.00053310,0.02881499,0.12104382,0.00000000
-0.05702851,2.29316896,0.31075845,1.78016859,0.16442829,0.29714717,0.00050476,0.02990270,0.12172246,0.00000000
-0.05102551,2.30873182,0.31040962,1.78549609,0.16488833,0.30335066,0.00048080,0.03104970,0.12286301,0.00000000
-0.04502251,2.32521317,0.31021377,1.79074699,0.16579719,0.31029923,0.00046142,0.03225626,0.12443008,0.00000000
-0.03901951,2.34190469,0.31011089,1.79542022,0.16708552,0.31784817,0.00044682,0.03352334,0.12638211,0.00000000
-0.03301651,2.35816303,0.31004874,1.79907479,0.16868110,0.32585666,0.00043713,0.03485261,0.12867364,0.00000000
-0.02701351,2.37343913,0.30998641,1.80135223,0.17051199,0.33419182,0.00043248,0.03624632,0.13125738,0.00000000
-0.02101051,2.38729949,0.30989675,1.80199268,0.17250929,0.34273147,0.00043299,0.03770702,0.13408603,0.00000000
-0.01500750,2.39943835,0.30976742,1.80084389,0.17460922,0.35136594,0.00043876,0.03923725,0.13711369,0.00000000
-0.00900450,2.40968044,0.30960061,1.79786267,0.17675462,0.35999855,0.00044990,0.04083905,0.14029688,0.00000000
-0.00300150,2.41797456,0.30941137,1.79310928,0.17889580,0.36854508,0.00046648,0.04251341,0.14359509,0.00000000
0.00300150,2.42437875,0.30922491,1.78673505,0.18099061,0.37693219,0.00048859,0.04425964,0.14697094,0.00000000
0.00900450,2.42903839,0.30907285,1.77896456,0.18300405,0.38509507,0.00051627,0.04607480,0.15038995,0.00000000
0.01500750,2.43215909,0.30898895,1.77007347,0.18490730,0.39297458,0.00054957,0.04795303,0.15381994,0.00000000
0.02101051,2.43397623,0.30900454,1.76036381,0.18667642,0.40051407,0.00058847,0.04988503,0.15723031,0.00000000
0.02701351,2.43472368,0.30914398,1.75013838,0.18829090,0.40765628,0.00063293,0.05185767,0.16059114,0.00000000
0.03301651,2.43460370,0.30942058,1.73967593,0.18973207,0.41434056,0.00068285,0.05385363,0.16387238,0.00000000
0.03901951,2.43376049,0.30983330,1.72920894,0.19098172,0.42050069,0.00073808,0.05585136,0.16704308,0.00000000
0.04502251,2.43225892,0.31036443,1.71890535,0.19202094,0.42606355,0.00079842,0.05782516,0.17007094,0.00000000
0.05102551,2.43007029,0.31097840,1.70885545,0.19282934,0.43094878,0.00086363,0.05974552,0.17292210,0.00000000
0.05702851,2.42706587,0.31162206,1.69906474,0.19338475,0.43506956,0.00093340,0.06157970,0.17556137,0.00000000
0.06303152,2.42301890,0.31222611,1.68945321,0.19366333,0.43833447,0.00100743,0.06329247,0.17795276,0.00000000
0.06903452,2.41761475,0.31270789,1.67986085,0.19364027,0.44065043,0.00108537,0.06484713,0.18006049,0.00000000
0.07503752,2.41046865,0.31297521,1.67005920,0.19329086,0.44192648,0.00116689,0.06620663,0.18185024,0.00000000
0.08104052,2.40114973,0.31293101,1.65976784,0.19259192,0.44207825,0.00125170,0.06733480,0.18329068,0.00000000
0.08704352,2.38920982,0.31247856,1.64867474,0.19152347,0.44103276,0.00133954,0.06819766,0.18435518,0.00000000
0.09304652,2.37421488,0.31152693,1.63645918,0.19007053,0.43873331,0.00143023,0.06876476,0.18502346,0.00000000
0.09904952,2.35577708,0.30999625,1.62281541,0.18822478,0.43514405,0.00152366,0.06901031,0.18528320,0.00000000
0.10505253,2.33358519,0.30782258,1.60747572,0.18598611,0.43025391,0.00161983,0.06891436,0.18513130,0.00000000
0.11105553,2.30743138,0.30496192,1.59023122,0.18336375,0.42407964,0.00171887,0.06846367,0.18457485,0.00000000
0.11705853,2.27723251,0.30139331,1.57094903,0.18037703,0.41666771,0.00182097,0.06765237,0.18363158,0.00000000
0.12306153,2.24304454,0.29712065,1.54958484,0.17705553,0.40809479,0.00192646,0.06648239,0.18232974,0.00000000
0.12906453,2.20506916,0.29217330,1.52618999,0.17343871,0.39846696,0.00203572,0.06496357,0.18070741,0.00000000
0.13506753,2.16365215,0.28660532,1.50091281,0.16957497,0.38791739,0.00214919,0.06311344,0.17881128,0.00000000
0.14107054,2.11927378,0.28049353,1.47399417,0.16552014,0.37660282,0.00226732,0.06095684,0.17669477,0.00000000
0.14707354,2.07253184,0.27393448,1.44575774,0.16133558,0.36469887,0.00239051,0.05852514,0.17441590,0.00000000
0.15307654,2.02411852,0.26704056,1.41659567,0.15708592,0.35239461,0.00251910,0.05585534,0.17203467,0.00000000
0.15907954,1.97479281,0.25993555,1.38695077,0.15283664,0.33988647,0.00265325,0.05298897,0.16961038,0.00000000
0.16508254,1.92535016,0.25274982,1.35729655,0.14865157,0.32737214,0.00279295,0.04997088,0.16719892,0.00000000
0.17108554,1.87659147,0.24561564,1.32811640,0.14459061,0.31504449,0.00293794,0.04684798,0.16485022,0.00000000
0.17708854,1.82929339,0.23866270,1.29988340,0.14070761,0.30308615,0.00308765,0.04366803,0.16260612,0.00000000
0.18309155,1.78418180,0.23201426,1.27304202,0.13704874,0.29166482,0.00324120,0.04047843,0.16049858,0.00000000
0.18909455,1.74191003,0.22578407,1.24799290,0.13365135,0.28092971,0.00339738,0.03732516,0.15854867,0.00000000
0.19509755,1.70304295,0.22007421,1.22508156,0.13054340,0.27100916,0.00355462,0.03425190,0.15676610,0.00000000
0.20110055,1.66804783,0.21497395,1.20459165,0.12774352,0.26200956,0.00371103,0.03129933,0.15514955,0.00000000
0.20710355,1.63729204,0.21055960,1.18674288,0.12526163,0.25401557,0.00386442,0.02850459,0.15368764,0.00000000
0.21310655,1.61104752,0.20689537,1.17169357,0.12310009,0.24709160,0.00401236,0.02590097,0.15236068,0.00000000
0.21910955,1.58950113,0.20403491,1.15954738,0.12125537,0.24128418,0.00415226,0.02351784,0.15114281,0.00000000
0.22511256,1.57276979,0.20202364,1.15036329,0.11971997,0.23662525,0.00428143,0.02138068,0.15000468,0.00000000
0.23111556,1.56091910,0.20090129,1.14416809,0.11848460,0.23313585,0.00439720,0.01951134,0.14891638,0.00000000
0.23711856,1.55398357,0.20070476,1.14096996,0.11754031,0.23083010,0.00449698,0.01792829,0.14785041,0.00000000
0.24312156,1.55198681,0.20147069,1.14077211,0.11688058,0.22971901,0.00457842,0.01664709,0.14678463,0.00000000
0.24912456,1.55496008,0.20323778,1.14358524,0.11650314,0.22981390,0.00463944,0.01568078,0.14570485,0.00000000
0.25512756,1.56295747,0.20604851,1.14943766,0.11641134,0.23112921,0.00467838,0.01504025,0.14460713,0.00000000
0.26113057,1.57606658,0.20995003,1.15838227,0.11661512,0.23368439,0.00469401,0.01473465,0.14349943,0.00000000
0.26713357,1.59441372,0.21499432,1.17049965,0.11713138,0.23750488,0.00468566,0.01477157,0.14240268,0.00000000
0.27313657,1.61816319,0.22123725,1.18589704,0.11798372,0.24262202,0.00465319,0.01515726,0.14135110,0.00000000
0.27913957,1.64751046,0.22873691,1.20470298,0.11920170,0.24907194,0.00459704,0.01589658,0.14039189,0.00000000
0.28514257,1.68266967,0.23755096,1.22705805,0.12081947,0.25689347,0.00451820,0.01699290,0.13958415,0.00000000
0.29114557,1.72385636,0.24773338,1.25310216,0.12287400,0.26612540,0.00441821,0.01844785,0.13899721,0.00000000
0.29714857,1.77126624,0.25933066,1.28295924,0.12540289,0.27680298,0.00429907,0.02026089,0.13870844,0.00000000
0.30315158,1.82505176,0.27237768,1.31672043,0.12844202,0.28895420,0.00416321,0.02242888,0.13880064,0.00000000
0.30915458,1.88529771,0.28689366,1.35442669,0.13202307,0.30259594,0.00401338,0.02494552,0.13935912,0.00000000
0.31515758,1.95199770,0.30287819,1.39605228,0.13617111,0.31773026,0.00385257,0.02780075,0.14046864,0.00000000
0.32116058,2.02503297,0.32030784,1.44148998,0.14090234,0.33434110,0.00368389,0.03098021,0.14221034,0.00000000
0.32716358,2.10415500,0.33913338,1.49053930,0.14622223,0.35239158,0.00351054,0.03446473,0.14465880,0.00000000
0.33316658,2.18897304,0.35927787,1.54289846,0.15212403,0.37182208,0.00333563,0.03822994,0.14787933,0.00000000
0.33916958,2.27894762,0.38063581,1.59816074,0.15858780,0.39254911,0.00316215,0.04224600,0.15192555,0.00000000
0.34517259,2.37339030,0.40307329,1.65581559,0.16558006,0.41446512,0.00299289,0.04647755,0.15683736,0.00000000
0.35117559,2.47147001,0.42642921,1.71525460,0.17305392,0.43743927,0.00283038,0.05088384,0.16263938,0.00000000
0.35717859,2.57222565,0.45051754,1.77578208,0.18094990,0.46131890,0.00267681,0.05541908,0.16933982,0.00000000
0.36318159,2.67458437,0.47513051,1.83662982,0.18919720,0.48593184,0.00253405,0.06003304,0.17692979,0.00000000
0.36918459,2.77738457,0.50004249,1.89697525,0.19771549,0.51108929,0.00240362,0.06467190,0.18538311,0.00000000
0.37518759,2.87940269,0.52501447,1.95596221,0.20641697,0.53658909,0.00228668,0.06927922,0.19465641,0.00000000
0.38119060,2.97938218,0.54979883,2.01272323,0.21520881,0.56221929,0.00218404,0.07379720,0.20468974,0.00000000
0.38719360,3.07606371,0.57414425,2.06640238,0.22399559,0.58776188,0.00209621,0.07816795,0.21540745,0.00000000
0.39319660,3.16821487,0.59780046,2.11617755,0.23268189,0.61299643,0.00202342,0.08233496,0.22671931,0.00000000
0.39919960,3.25465856,0.62052279,2.16128124,0.24117465,0.63770364,0.00196566,0.08624447,0.23852202,0.00000000
0.40520260,3.33429865,0.64207612,2.20101906,0.24938537,0.66166871,0.00192275,0.08984693,0.25070077,0.00000000
0.41120560,3.40614234,0.66223845,2.23478530,0.25723205,0.68468435,0.00189436,0.09309823,0.26313117,0.00000000
0.41720860,3.46931860,0.68080368,2.26207508,0.26464066,0.70655367,0.00188010,0.09596089,0.27568118,0.00000000
0.42321161,3.52309230,0.69758391,2.28249285,0.27154630,0.72709263,0.00187954,0.09840501,0.28821335,0.00000000
0.42921461,3.56687411,0.71241109,2.29575741,0.27789387,0.74613238,0.00189230,0.10040897,0.30058703,0.00000000
0.43521761,3.60022620,0.72513818,2.30170327,0.28363836,0.76352129,0.00191807,0.10195988,0.31266083,0.00000000
0.44122061,3.62286430,0.73563994,2.30027905,0.28874473,0.77912686,0.00195669,0.10305378,0.32429504,0.00000000
0.44722361,3.63465639,0.74381346,2.29154318,0.29318753,0.79283742,0.00200815,0.10369552,0.33535416,0.00000000
0.45322661,3.63561867,0.74957847,2.27565735,0.29695012,0.80456364,0.00207266,0.10389844,0.34570939,0.00000000
0.45922961,3.62590944,0.75287771,2.25287853,0.30002389,0.81423991,0.00215064,0.10368376,0.35524112,0.00000000
0.46523262,3.60582115,0.75367721,2.22354970,0.30240724,0.82182542,0.00224277,0.10307979,0.36384119,0.00000000
0.47123562,3.57577132,0.75196673,2.18809007,0.30410460,0.82730495,0.00234996,0.10212100,0.37141514,0.00000000
0.47723862,3.53629250,0.74776019,2.14698497,0.30512551,0.83068934,0.00247338,0.10084691,0.37788403,0.00000000
0.48324162,3.48802136,0.74109620,2.10077572,0.30548377,0.83201539,0.00261436,0.09930100,0.38318612,0.00000000
0.48924462,3.43168726,0.73203848,2.05004971,0.30519679,0.83134528,0.00277442,0.09752947,0.38727802,0.00000000
0.49524762,3.36809998,0.72067615,1.99543062,0.30428507,0.82876536,0.00295518,0.09558006,0.39013553,0.00000000
0.50125063,3.29813679,0.70712371,1.93756890,0.30277193,0.82438422,0.00315827,0.09350098,0.39175396,0.00000000
0.50725363,3.22272853,0.69152064,1.87713233,0.30068328,0.81833012,0.00338527,0.09133973,0.39214797,0.00000000
0.51325663,3.14284487,0.67403048,1.81479670,0.29804769,0.81074777,0.00363757,0.08914216,0.39135095,0.00000000
0.51925963,3.05947849,0.65483924,1.75123640,0.29489639,0.80179452,0.00391632,0.08695155,0.38941392,0.00000000
0.52526263,2.97362854,0.63415323,1.68711491,0.29126345,0.79163602,0.00422225,0.08480780,0.38640401,0.00000000
0.53126563,2.88628329,0.61219609,1.62307533,0.28718585,0.78044166,0.00455563,0.08274674,0.38240253,0.00000000
0.53726863,2.79840251,0.58920529,1.55973080,0.28270352,0.76837980,0.00491610,0.08079955,0.37750282,0.00000000
0.54327164,2.71090000,0.56542796,1.49765518,0.27785930,0.75561313,0.00530262,0.07899232,0.37180781,0.00000000
0.54927464,2.62462672,0.54111639,1.43737415,0.27269872,0.74229426,0.00571342,0.07734565,0.36542747,0.00000000
0.55527764,2.54035520,0.51652315,1.37935693,0.26726964,0.72856193,0.00614591,0.07587447,0.35847622,0.00000000
0.56128064,2.45876597,0.49189627,1.32400911,0.26162171,0.71453780,0.00659671,0.07458793,0.35107043,0.00000000
0.56728364,2.38043643,0.46747438,1.27166686,0.25580571,0.70032420,0.00706166,0.07348942,0.34332593,0.00000000
0.57328664,2.30583294,0.44348238,1.22259271,0.24987273,0.68600279,0.00753587,0.07257677,0.33535583,0.00000000
0.57928964,2.23530636,0.42012745,1.17697344,0.24387335,0.67163433,0.00801384,0.07184250,0.32726852,0.00000000
0.58529265,2.16909151,0.39759586,1.13491999,0.23785666,0.65725948,0.00848958,0.07127431,0.31916594,0.00000000
0.59129565,2.10731050,0.37605050,1.09646966,0.23186946,0.64290057,0.00895677,0.07085569,0.31114221,0.00000000
0.59729865,2.04997993,0.35562933,1.06159057,0.22595542,0.62856432,0.00940893,0.07056656,0.30328248,0.00000000
0.60330165,1.99702151,0.33644468,1.03018814,0.22015440,0.61424527,0.00983964,0.07038416,0.29566216,0.00000000
0.60930465,1.94827577,0.31858342,1.00211343,0.21450200,0.59992977,0.01024272,0.07028393,0.28834641,0.00000000
0.61530765,1.90351802,0.30210795,0.97717298,0.20902922,0.58560019,0.01061246,0.07024050,0.28138986,0.00000000
0.62131066,1.86247585,0.28705778,0.95513964,0.20376235,0.57123936,0.01094375,0.07022868,0.27483655,0.00000000
0.62731366,1.82484726,0.27345171,0.93576393,0.19872310,0.55683467,0.01123232,0.07022443,0.26872014,0.00000000
0.63331666,1.79031852,0.26129036,0.91878544,0.19392884,0.54238189,0.01147480,0.07020579,0.26306415,0.00000000
0.63931966,1.75858087,0.25055886,0.90394363,0.18939300,0.52788832,0.01166884,0.07015368,0.25788242,0.00000000
0.64532266,1.72934523,0.24122959,0.89098765,0.18512562,0.51337523,0.01181315,0.07005257,0.25317966,0.00000000
0.65132566,1.70235441,0.23326483,0.87968467,0.18113390,0.49887938,0.01190752,0.06989094,0.24895198,0.00000000
0.65732866,1.67739204,0.22661911,0.86982640,0.17742271,0.48445366,0.01195274,0.06966158,0.24518766,0.00000000
0.66333167,1.65428819,0.22124130,0.86123363,0.17399511,0.47016669,0.01195057,0.06936164,0.24186781,0.00000000
0.66933467,1.63292147,0.21707628,0.85375858,0.17085273,0.45610161,0.01190358,0.06899240,0.23896717,0.00000000
0.67533767,1.61321765,0.21406623,0.84728520,0.16799607,0.44235397,0.01181504,0.06855896,0.23645493,0.00000000
0.68134067,1.59514527,0.21215151,0.84172741,0.16542459,0.42902897,0.01168871,0.06806956,0.23429564,0.00000000
0.68734367,1.57870853,0.21127132,0.83702567,0.16313669,0.41623808,0.01152873,0.06753487,0.23245012,0.00000000
0.69334667,1.56393830,0.21136399,0.83314219,0.16112956,0.40409539,0.01133937,0.06696711,0.23087645,0.00000000
0.69934967,1.55088161,0.21236720,0.83005503,0.15939897,0.39271368,0.01112495,0.06637912,0.22953098,0.00000000
0.70535268,1.53959078,0.21421811,0.82775178,0.15793887,0.38220054,0.01088962,0.06578340,0.22836939,0.00000000
0.71135568,1.53011252,0.21685355,0.82622307,0.15674113,0.37265462,0.01063726,0.06519123,0.22734776,0.00000000
0.71735868,1.52247804,0.22021028,0.82545644,0.15579519,0.36416228,0.01037143,0.06461190,0.22642358,0.00000000
0.72336168,1.51669444,0.22422547,0.82543089,0.15508784,0.35679464,0.01009522,0.06405204,0.22555680,0.00000000
0.72936468,1.51273819,0.22883733,0.82611257,0.15460315,0.35060524,0.00981128,0.06351519,0.22471075,0.00000000
0.73536768,1.51055073,0.23398593,0.82745162,0.15432247,0.34562839,0.00952182,0.06300158,0.22385297,0.00000000
0.74137069,1.51003661,0.23961419,0.82938047,0.15422471,0.34187815,0.00922858,0.06250814,0.22295595,0.00000000
0.74737369,1.51106395,0.24566892,0.83181365,0.15428668,0.33934810,0.00893294,0.06202869,0.22199769,0.00000000
0.75337669,1.51346727,0.25210183,0.83464891,0.15448376,0.33801185,0.00863592,0.06155443,0.22096202,0.00000000
0.75937969,1.51705225,0.25887040,0.83776959,0.15479052,0.33782409,0.00833831,0.06107451,0.21983887,0.00000000
0.76538269,1.52160214,0.26593850,0.84104808,0.15518163,0.33872237,0.00804073,0.06057679,0.21862414,0.00000000
0.77138569,1.52688517,0.27327660,0.84434990,0.15563271,0.34062930,0.00774366,0.06004872,0.21731955,0.00000000
0.77738869,1.53266261,0.28086148,0.84753834,0.15612128,0.34345520,0.00744761,0.05947816,0.21593214,0.00000000
0.78339170,1.53869677,0.28867540,0.85047905,0.15662751,0.34710094,0.00715309,0.05885425,0.21447362,0.00000000
0.78939470,1.54475854,0.29670463,0.85304452,0.15713507,0.35146100,0.00686070,0.05816822,0.21295963,0.00000000
0.79539770,1.55063397,0.30493745,0.85511803,0.15763166,0.35642648,0.00657119,0.05741402,0.21140869,0.00000000
0.80140070,1.55612957,0.31336153,0.85659687,0.15810941,0.36188796,0.00628545,0.05658881,0.20984124,0.00000000
0.80740370,1.56107602,0.32196098,0.85739470,0.15856512,0.36773822,0.00600450,0.05569335,0.20827843,0.00000000
0.81340670,1.56533031,0.33071315,0.85744296,0.15900017,0.37387450,0.00572958,0.05473203,0.20674106,0.00000000
0.81940970,1.56877634,0.33958533,0.85669139,0.15942036,0.38020043,0.00546206,0.05371290,0.20524842,0.00000000
0.82541271,1.57132402,0.34853176,0.85510762,0.15983548,0.38662749,0.00520344,0.05264735,0.20381731,0.00000000
0.83141571,1.57290736,0.35749102,0.85267614,0.16025877,0.39307602,0.00495539,0.05154974,0.20246112,0.00000000
0.83741871,1.57348184,0.36638414,0.84939672,0.16070632,0.39947578,0.00471969,0.05043685,0.20118919,0.00000000
0.84342171,1.57302146,0.37511371,0.84528260,0.16119645,0.40576618,0.00449825,0.04932729,0.20000629,0.00000000
0.84942471,1.57151600,0.38356398,0.84035868,0.16174905,0.41189614,0.00429311,0.04824082,0.19891247,0.00000000
0.85542771,1.56896892,0.39160232,0.83465991,0.16238514,0.41782381,0.00410645,0.04719769,0.19790310,0.00000000
0.86143072,1.56539611,0.39908188,0.82823007,0.16312646,0.42351612,0.00394061,0.04621803,0.19696932,0.00000000
0.86743372,1.56082598,0.40584549,0.82112118,0.16399527,0.42894843,0.00379812,0.04532132,0.19609867,0.00000000
0.87343672,1.55530073,0.41173074,0.81339340,0.16501431,0.43410416,0.00368173,0.04452589,0.19527609,0.00000000
0.87943972,1.54887902,0.41657593,0.80511566,0.16620697,0.43897463,0.00359447,0.04384861,0.19448513,0.00000000
0.88544272,1.54163957,0.42022666,0.79636673,0.16759755,0.44355910,0.00353963,0.04330466,0.19370928,0.00000000
0.89144572,1.53368569,0.42254278,0.78723664,0.16921167,0.44786499,0.00352085,0.04290739,0.19293354,0.00000000
0.89744872,1.52514987,0.42340519,0.77782829,0.17107670,0.45190826,0.00354206,0.04266829,0.19214587,0.00000000
0.90345173,1.51619829,0.42272227,0.76825881,0.17322214,0.45571388,0.00360754,0.04259708,0.19133868,0.00000000
0.90945473,1.50703435,0.42043545,0.75866062,0.17567995,0.45931631,0.00372184,0.04270172,0.19051014,0.00000000
0.91545773,1.49790076,0.41652365,0.74918173,0.17848465,0.46275988,0.00388972,0.04298862,0.18966525,0.00000000
0.92146073,1.48907972,0.41100621,0.73998511,0.18167325,0.46609888,0.00411608,0.04346267,0.18881656,0.00000000
0.92746373,1.48089067,0.40394423,0.73124699,0.18528478,0.46939737,0.00440580,0.04412733,0.18798454,0.00000000
0.93346673,1.47368539,0.39544017,0.72315395,0.18935967,0.47272846,0.00476356,0.04498468,0.18719753,0.00000000
0.93946973,1.46784037,0.38563562,0.71589872,0.19393862,0.47617308,0.00519367,0.04603535,0.18649116,0.00000000
0.94547274,1.46374657,0.37470743,0.70967492,0.19906135,0.47981828,0.00569979,0.04727843,0.18590742,0.00000000
0.95147574,1.46179687,0.36286231,0.70467081,0.20476490,0.48375485,0.00628470,0.04871129,0.18549327,0.00000000
0.95747874,1.46237167,0.35033019,0.70106230,0.21108186,0.48807457,0.00695005,0.05032940,0.18529888,0.00000000
0.96348174,1.46582341,0.33735665,0.69900565,0.21803848,0.49286703,0.00769601,0.05212607,0.18537561,0.00000000
0.96948474,1.47246067,0.32419482,0.69863020,0.22565261,0.49821621,0.00852112,0.05409221,0.18577380,0.00000000
0.97548774,1.48253278,0.31109707,0.70003143,0.23393193,0.50419709,0.00942194,0.05621611,0.18654051,0.00000000
0.98149075,1.49621575,0.29830701,0.70326498,0.24287216,0.51087230,0.01039297,0.05848331,0.18771724,0.00000000
0.98749375,1.51360043,0.28605200,0.70834181,0.25245570,0.51828912,0.01142645,0.06087647,0.18933790,0.00000000
0.99349675,1.53468357,0.27453664,0.71522492,0.26265055,0.52647709,0.01251233,0.06337543,0.19142698,0.00000000
0.99949975,1.55936232,0.26393744,0.72382784,0.27340969,0.53544618,0.01363830,0.06595732,0.19399815,0.00000000
