energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-3.23861931,1.07683063,0.00108318,0.02406060,0.38299972,0.73658102,0.23801940,0.00000000,0.32848106,0.10427125
-3.23261631,1.12368454,0.00110712,0.02303347,0.40064422,0.77366138,0.24406852,0.00000000,0.34380959,0.11034962
-3.22661331,1.17336967,0.00113881,0.02216166,0.41930542,0.81266805,0.25095107,0.00000000,0.35963915,0.11661692
-3.22061031,1.22532392,0.00117803,0.02144485,0.43875917,0.85322627,0.25857323,0.00000000,0.37574912,0.12299777
-3.21460730,1.27889579,0.00122433,0.02087851,0.45874571,0.89490343,0.26681591,0.00000000,0.39189711,0.12940980
-3.20860430,1.33336057,0.00127707,0.02045445,0.47897601,0.93721834,0.27553851,0.00000000,0.40782511,0.13576568
-3.20260130,1.38793899,0.00133542,0.02016145,0.49913910,0.97965217,0.28458334,0.00000000,0.42326620,0.14197519
-3.19659830,1.44181760,0.00139839,0.01998589,0.51891007,1.02166060,0.29378050,0.00000000,0.43795173,0.14794764
-3.19059530,1.49417026,0.00146484,0.01991253,0.53795852,1.06268695,0.30295296,0.00000000,0.45161855,0.15359418
-3.18459230,1.54418034,0.00153352,0.01992514,0.55595711,1.10217587,0.31192189,0.00000000,0.46401621,0.15883030
-3.17858929,1.59106258,0.00160308,0.02000728,0.57259009,1.13958740,0.32051182,0.00000000,0.47491382,0.16357807
-3.17258629,1.63408452,0.00167210,0.02014288,0.58756134,1.17441079,0.32855568,0.00000000,0.48410631,0.16776841
-3.16658329,1.67258643,0.00173915,0.02031683,0.60060196,1.20617801,0.33589949,0.00000000,0.49142009,0.17134306
-3.16058029,1.70599963,0.00180276,0.02051554,0.61147699,1.23447635,0.34240660,0.00000000,0.49671778,0.17425636
-3.15457729,1.73386242,0.00186154,0.02072726,0.61999116,1.25895989,0.34796137,0.00000000,0.49990192,0.17647664
-3.14857429,1.75583341,0.00191412,0.02094251,0.62599365,1.27935952,0.35247220,0.00000000,0.50091775,0.17798739
-3.14257129,1.77170173,0.00195924,0.02115421,0.62938158,1.29549104,0.35587386,0.00000000,0.49975478,0.17878796
-3.13656828,1.78139392,0.00199578,0.02135791,0.63010231,1.30726123,0.35812905,0.00000000,0.49644734,0.17889399
-3.13056528,1.78497734,0.00202275,0.02155175,0.62815442,1.31467151,0.35922911,0.00000000,0.49107401,0.17833730
-3.12456228,1.78265968,0.00203936,0.02173646,0.62358741,1.31781905,0.35919398,0.00000000,0.48375611,0.17716556
-3.11855928,1.77478482,0.00204501,0.02191521,0.61650018,1.31689512,0.35807123,0.00000000,0.47465516,0.17544148
-3.11255628,1.76182487,0.00203930,0.02209339,0.60703824,1.31218061,0.35593439,0.00000000,0.46396953,0.17324163
-3.10655328,1.74436843,0.00202209,0.02227838,0.59538983,1.30403876,0.35288041,0.00000000,0.45193031,0.17065498
-3.10055028,1.72310555,0.00199344,0.02247916,0.58178096,1.29290521,0.34902644,0.00000000,0.43879648,0.16778102
-3.09454727,1.69880934,0.00195364,0.02270597,0.56646960,1.27927545,0.34450607,0.00000000,0.42484960,0.16472772
-3.08854427,1.67231504,0.00190322,0.02296986,0.54973907,1.26369020,0.33946487,0.00000000,0.41038789,0.16160907
-3.08254127,1.64449670,0.00184289,0.02328231,0.53189086,1.24671890,0.33405577,0.00000000,0.39572007,0.15854255
-3.07653827,1.61624255,0.00177355,0.02365471,0.51323707,1.22894206,0.32843405,0.00000000,0.38115886,0.15564637
-3.07053527,1.58842936,0.00169627,0.02409797,0.49409270,1.21093292,0.32275233,0.00000000,0.36701435,0.15303657
-3.06453227,1.56189693,0.00161223,0.02462210,0.47476797,1.19323910,0.31715573,0.00000000,0.35358732,0.15082412
-3.05852926,1.53742341,0.00152269,0.02523577,0.45556090,1.17636509,0.31177726,0.00000000,0.34116266,0.14911207
-3.05252626,1.51570238,0.00142900,0.02594604,0.43675052,1.16075612,0.30673376,0.00000000,0.33000294,0.14799273
-3.04652326,1.49732246,0.00133251,0.02675800,0.41859065,1.14678412,0.30212250,0.00000000,0.32034241,0.14754508
-3.04052026,1.48275035,0.00123455,0.02767463,0.40130483,1.13473646,0.29801861,0.00000000,0.31238146,0.14783247
-3.03451726,1.47231788,0.00113641,0.02869658,0.38508214,1.12480789,0.29447338,0.00000000,0.30628174,0.14890071
-3.02851426,1.46621373,0.00103929,0.02982218,0.37007444,1.11709606,0.29151366,0.00000000,0.30216211,0.15077651
-3.02251126,1.46448012,0.00094432,0.03104743,0.35639483,1.11160082,0.28914226,0.00000000,0.30009559,0.15346666
-3.01650825,1.46701471,0.00085247,0.03236609,0.34411753,1.10822738,0.28733941,0.00000000,0.30010744,0.15695761
-3.01050525,1.47357780,0.00076460,0.03376989,0.33327910,1.10679317,0.28606527,0.00000000,0.30217448,0.16121595
-3.00450225,1.48380444,0.00068141,0.03524879,0.32388092,1.10703809,0.28526322,0.00000000,0.30622584,0.16618946
-2.99849925,1.49722128,0.00060345,0.03679126,0.31589283,1.10863769,0.28486404,0.00000000,0.31214511,0.17180901
-2.99249625,1.51326742,0.00053113,0.03838466,0.30925781,1.11121875,0.28479055,0.00000000,0.31977404,0.17799112
-2.98649325,1.53131854,0.00046472,0.04001564,0.30389743,1.11437643,0.28496269,0.00000000,0.32891763,0.18464137
-2.98049025,1.55071347,0.00040436,0.04167054,0.29971781,1.11769250,0.28530273,0.00000000,0.33935064,0.19165824
-2.97448724,1.57078215,0.00035007,0.04333583,0.29661597,1.12075355,0.28574039,0.00000000,0.35082532,0.19893770
-2.96848424,1.59087400,0.00030179,0.04499850,0.29448622,1.12316865,0.28621765,0.00000000,0.36308018,0.20637801
-2.96248124,1.61038550,0.00025935,0.04664640,0.29322627,1.12458574,0.28669305,0.00000000,0.37584952,0.21388484
-2.95647824,1.62878606,0.00022254,0.04826867,0.29274296,1.12470591,0.28714524,0.00000000,0.38887337,0.22137635
-2.95047524,1.64564104,0.00019111,0.04985590,0.29295731,1.12329530,0.28757564,0.00000000,0.40190748,0.22878813
-2.94447224,1.66063108,0.00016478,0.05140044,0.29380863,1.12019398,0.28801008,0.00000000,0.41473303,0.23607761
-2.93846923,1.67356690,0.00014325,0.05289646,0.29525766,1.11532174,0.28849932,0.00000000,0.42716546,0.24322786
-2.93246623,1.68439891,0.00012625,0.05434005,0.29728851,1.10868044,0.28911843,0.00000000,0.43906223,0.25025044
-2.92646323,1.69322120,0.00011351,0.05572918,0.29990933,1.10035308,0.28996489,0.00000000,0.45032891,0.25718716
-2.92046023,1.70026964,0.00010479,0.05706352,0.30315174,1.09049966,0.29115570,0.00000000,0.46092337,0.26411051
-2.91445723,1.70591393,0.00009987,0.05834432,0.30706896,1.07935001,0.29282328,0.00000000,0.47085780,0.27112269
-2.90845423,1.71064395,0.00009860,0.05957403,0.31173272,1.06719408,0.29511050,0.00000000,0.48019824,0.27835315
-2.90245123,1.71505061,0.00010084,0.06075598,0.31722908,1.05436997,0.29816495,0.00000000,0.48906174,0.28595459
-2.89644822,1.71980187,0.00010650,0.06189395,0.32365326,1.04125020,0.30213254,0.00000000,0.49761096,0.29409753
-2.89044522,1.72561485,0.00011552,0.06299168,0.33110369,1.02822694,0.30715076,0.00000000,0.50604652,0.30296360
-2.88444222,1.73322475,0.00012786,0.06405237,0.33967552,1.01569639,0.31334181,0.00000000,0.51459725,0.31273766
-2.87843922,1.74335198,0.00014351,0.06507821,0.34945378,1.00404333,0.32080585,0.00000000,0.52350878,0.32359914
-2.87243622,1.75666861,0.00016246,0.06606986,0.36050653,0.99362592,0.32961460,0.00000000,0.53303092,0.33571286
-2.86643322,1.77376540,0.00018471,0.06702604,0.37287827,0.98476163,0.33980562,0.00000000,0.54340437,0.34921976
-2.86043022,1.79512088,0.00021023,0.06794314,0.38658381,0.97771456,0.35137744,0.00000000,0.55484736,0.36422785
-2.85442721,1.82107366,0.00023899,0.06881501,0.40160301,0.97268468,0.36428590,0.00000000,0.56754283,0.38080391
-2.84842421,1.85179918,0.00027089,0.06963273,0.41787661,0.96979920,0.37844173,0.00000000,0.58162679,0.39896633
-2.84242121,1.88729196,0.00030582,0.07038467,0.43530324,0.96910654,0.39370968,0.00000000,0.59717842,0.41867934
-2.83641821,1.92735427,0.00034360,0.07105662,0.45373805,0.97057291,0.40990917,0.00000000,0.61421236,0.43984911
-2.83041521,1.97159170,0.00038396,0.07163203,0.47299284,0.97408164,0.42681671,0.00000000,0.63267372,0.46232195
-2.82441221,2.01941606,0.00042660,0.07209250,0.49283791,0.97943535,0.44416983,0.00000000,0.65243600,0.48588468
-2.81840920,2.07005571,0.00047111,0.07241834,0.51300561,0.98636073,0.46167262,0.00000000,0.67330200,0.51026737
-2.81240620,2.12257296,0.00051704,0.07258925,0.53319544,0.99451592,0.47900273,0.00000000,0.69500801,0.53514839
-2.80640320,2.17588804,0.00056385,0.07258513,0.55308072,1.00350003,0.49581945,0.00000000,0.71723080,0.56016162
-2.80040020,2.22880886,0.00061092,0.07238691,0.57231640,1.01286476,0.51177285,0.00000000,0.73959736,0.58490561
-2.79439720,2.28006542,0.00065760,0.07197738,0.59054801,1.02212735,0.52651343,0.00000000,0.76169691,0.60895439
-2.78839420,2.32834760,0.00070319,0.07134207,0.60742116,1.03078485,0.53970211,0.00000000,0.78309463,0.63186950
-2.78239120,2.37234500,0.00074695,0.07046998,0.62259150,1.03832885,0.55102007,0.00000000,0.80334658,0.65321284
-2.77638819,2.41078717,0.00078815,0.06935424,0.63573455,1.04426045,0.56017812,0.00000000,0.82201507,0.67255975
-2.77038519,2.44248291,0.00082606,0.06799263,0.64655516,1.04810490,0.56692527,0.00000000,0.83868388,0.68951194
-2.76438219,2.46635695,0.00085997,0.06638792,0.65479616,1.04942537,0.57105606,0.00000000,0.85297261,0.70370961
-2.75837919,2.48148285,0.00088925,0.06454804,0.66024597,1.04783556,0.57241658,0.00000000,0.86454954,0.71484246
-2.75237619,2.48711078,0.00091331,0.06248600,0.66274469,1.04301064,0.57090867,0.00000000,0.87314253,0.72265900
-2.74637319,2.48268941,0.00093167,0.06021968,0.66218869,1.03469626,0.56649246,0.00000000,0.87854742,0.72697398
-2.74037019,2.46788102,0.00094397,0.05777134,0.65853334,1.02271537,0.55918700,0.00000000,0.88063368,0.72767353
-2.73436718,2.44256954,0.00094993,0.05516711,0.65179387,1.00697272,0.54906897,0.00000000,0.87934709,0.72471801
-2.72836418,2.40686152,0.00094945,0.05243613,0.64204442,0.98745687,0.53626973,0.00000000,0.87470957,0.71814240
-2.72236118,2.36108006,0.00094253,0.04960981,0.62941525,0.96423975,0.52097068,0.00000000,0.86681606,0.70805435
-2.71635818,2.30575233,0.00092931,0.04672087,0.61408834,0.93747401,0.50339731,0.00000000,0.85582892,0.69463012
-2.71035518,2.24159148,0.00091009,0.04380243,0.59629153,0.90738806,0.48381209,0.00000000,0.84197019,0.67810849
-2.70435218,2.16947378,0.00088528,0.04088715,0.57629161,0.87427929,0.46250659,0.00000000,0.82551209,0.65878318
-2.69834917,2.09041232,0.00085540,0.03800631,0.55438644,0.83850575,0.43979315,0.00000000,0.80676653,0.63699408
-2.69234617,2.00552838,0.00082107,0.03518916,0.53089671,0.80047645,0.41599641,0.00000000,0.78607411,0.61311767
-2.68634317,1.91602187,0.00078302,0.03246228,0.50615748,0.76064104,0.39144500,0.00000000,0.76379320,0.58755721
-2.68034017,1.82314204,0.00074203,0.02984911,0.48050988,0.71947896,0.36646374,0.00000000,0.74028980,0.56073306
-2.67433717,1.72815977,0.00069894,0.02736965,0.45429337,0.67748862,0.34136660,0.00000000,0.71592857,0.53307354
-2.66833417,1.63234232,0.00065461,0.02504036,0.42783869,0.63517703,0.31645052,0.00000000,0.69106556,0.50500671
-2.66233117,1.53693153,0.00060993,0.02287413,0.40146186,0.59305016,0.29199039,0.00000000,0.66604284,0.47695332
-2.65632816,1.44312611,0.00056580,0.02088048,0.37545927,0.55160438,0.26823520,0.00000000,0.64118530,0.44932124
-2.65032516,1.35206813,0.00052311,0.01906584,0.35010397,0.51131914,0.24540536,0.00000000,0.61679950,0.42250125
-2.64432216,1.26483417,0.00048271,0.01743396,0.32564327,0.47265113,0.22369124,0.00000000,0.59317463,0.39686444
-2.63831916,1.18243054,0.00044546,0.01598636,0.30229752,0.43602985,0.20325284,0.00000000,0.57058509,0.37276100
-2.63231616,1.10579240,0.00041220,0.01472286,0.28025998,0.40185474,0.18422042,0.00000000,0.54929446,0.35052019
-2.62631316,1.03578590,0.00038373,0.01364211,0.25969764,0.37049352,0.16669599,0.00000000,0.52956039,0.33045129
-2.62031016,0.97321252,0.00036084,0.01274206,0.24075281,0.34228169,0.15075543,0.00000000,0.51163961,0.31284524
-2.61430715,0.91881473,0.00034432,0.01202045,0.22354519,0.31752294,0.13645112,0.00000000,0.49579287,0.29797645
-2.60830415,0.87328154,0.00033495,0.01147519,0.20817429,0.29649005,0.12381477,0.00000000,0.48228880,0.28610455
-2.60230115,0.83725333,0.00033351,0.01110462,0.19472184,0.27942595,0.11286038,0.00000000,0.47140649,0.27747561
-2.59629815,0.81132448,0.00034078,0.01090774,0.18325404,0.26654476,0.10358708,0.00000000,0.46343608,0.27232246
-2.59029515,0.79604325,0.00035757,0.01088423,0.17382341,0.25803219,0.09598163,0.00000000,0.45867715,0.27086392
-2.58429215,0.79190806,0.00038468,0.01103442,0.16647015,0.25404526,0.09002066,0.00000000,0.45743464,0.27330258
-2.57828914,0.79935979,0.00042293,0.01135908,0.16122280,0.25471102,0.08567234,0.00000000,0.46001216,0.27982101
-2.57228614,0.81876995,0.00047313,0.01185917,0.15809819,0.26012410,0.08289752,0.00000000,0.46670283,0.29057656
-2.56628314,0.85042488,0.00053606,0.01253543,0.15710073,0.27034310,0.08165036,0.00000000,0.47777798,0.30569457
-2.56028014,0.89450649,0.00061249,0.01338793,0.15822097,0.28538582,0.08187841,0.00000000,0.49347395,0.32526043
-2.55427714,0.95107036,0.00070310,0.01441554,0.16143361,0.30522365,0.08352224,0.00000000,0.51397772,0.34931068
-2.54827414,1.02002229,0.00080849,0.01561542,0.16669519,0.32977522,0.08651464,0.00000000,0.53941187,0.37782369
-2.54227114,1.10109463,0.00092912,0.01698247,0.17394142,0.35889974,0.09077966,0.00000000,0.56981983,0.41071034
-2.53626813,1.19382395,0.00106530,0.01850884,0.18308466,0.39239067,0.09623141,0.00000000,0.60515209,0.44780534
-2.53026513,1.29753163,0.00121710,0.02018349,0.19401151,0.42996987,0.10277293,0.00000000,0.64525426,0.48885983
-2.52426213,1.41130892,0.00138438,0.02199193,0.20658094,0.47128314,0.11029523,0.00000000,0.68985775,0.53353581
-2.51825913,1.53400820,0.00156668,0.02391594,0.22062306,0.51589739,0.11867659,0.00000000,0.73857384,0.58140295
-2.51225613,1.66424157,0.00176323,0.02593355,0.23593881,0.56330012,0.12778231,0.00000000,0.79089166,0.63193840
-2.50625313,1.80038795,0.00197292,0.02801919,0.25230059,0.61290146,0.13746504,0.00000000,0.84618067,0.68452989
-2.50025013,1.94060936,0.00219425,0.03014392,0.26945414,0.66403919,0.14756559,0.00000000,0.90369771,0.73848230
-2.49424712,2.08287671,0.00242534,0.03227590,0.28712156,0.71598685,0.15791455,0.00000000,0.96259879,0.79302802
-2.48824412,2.22500487,0.00266396,0.03438103,0.30500545,0.76796498,0.16833447,0.00000000,1.02195547,0.84734071
-2.48224112,2.36469629,0.00290749,0.03642369,0.32279428,0.81915523,0.17864271,0.00000000,1.08077532,0.90055242
-2.47623812,2.49959218,0.00315299,0.03836767,0.34016868,0.86871726,0.18865485,0.00000000,1.13802591,0.95177337
-2.47023512,2.62732941,0.00339723,0.04017711,0.35680851,0.91580766,0.19818857,0.00000000,1.19266148,1.00011399
-2.46423212,2.74560133,0.00363676,0.04181758,0.37240049,0.95960048,0.20706790,0.00000000,1.24365144,1.04470828
-2.45822911,2.85222021,0.00386797,0.04325710,0.38664624,0.99930855,0.21512756,0.00000000,1.29000939,1.08473758
-2.45222611,2.94517873,0.00408719,0.04446718,0.39927014,1.03420477,0.22221746,0.00000000,1.33082170,1.11945395
-2.44622311,3.02270814,0.00429076,0.04542376,0.41002704,1.06364258,0.22820691,0.00000000,1.36527443,1.14820206
-2.44022011,3.08333058,0.00447513,0.04610803,0.41870927,1.08707471,0.23298855,0.00000000,1.39267749,1.17043868
-2.43421711,3.12590334,0.00463699,0.04650714,0.42515286,1.10406937,0.23648180,0.00000000,1.41248492,1.18574903
-2.42821411,3.14965319,0.00477333,0.04661468,0.42924251,1.11432335,0.23863560,0.00000000,1.42431067,1.19385907
-2.42221111,3.15419914,0.00488156,0.04643096,0.43091536,1.11767122,0.23943040,0.00000000,1.42793899,1.19464341
-2.41620810,3.13956288,0.00495955,0.04596309,0.43016313,1.11409047,0.23887934,0.00000000,1.42332924,1.18812834
-2.41020510,3.10616622,0.00500574,0.04522485,0.42703275,1.10370213,0.23702838,0.00000000,1.41061469,1.17448992
-2.40420210,3.05481581,0.00501919,0.04423633,0.42162538,1.08676697,0.23395557,0.00000000,1.39009571,1.15404719
-2.39819910,2.98667573,0.00499957,0.04302334,0.41409372,1.06367743,0.22976933,0.00000000,1.36222748,1.12725086
-2.39219610,2.90322924,0.00494723,0.04161670,0.40463792,1.03494551,0.22460586,0.00000000,1.32760288,1.09466795
-2.38619310,2.80623124,0.00486312,0.04005134,0.39350005,1.00118721,0.21862567,0.00000000,1.28693133,1.05696307
-2.38019010,2.69765346,0.00474885,0.03836532,0.38095735,0.96310416,0.21200943,0.00000000,1.24101459,1.01487711
-2.37418709,2.57962462,0.00460656,0.03659874,0.36731456,0.92146296,0.20495317,0.00000000,1.19072039,0.96920433
-2.36818409,2.45436792,0.00443889,0.03479262,0.35289543,0.87707336,0.19766307,0.00000000,1.13695519,0.92076871
-2.36218109,2.32413816,0.00424889,0.03298778,0.33803388,0.83076573,0.19034984,0.00000000,1.08063706,0.87040041
-2.35617809,2.19116083,0.00403994,0.03122380,0.32306481,0.78336880,0.18322300,0.00000000,1.02266968,0.81891345
-2.35017509,2.05757517,0.00381565,0.02953795,0.30831513,0.73568842,0.17648514,0.00000000,0.96391850,0.76708507
-2.34417209,1.92538307,0.00357972,0.02796429,0.29409504,0.68848793,0.17032632,0.00000000,0.90518984,0.71563774
-2.33816908,1.79640513,0.00333589,0.02653286,0.28068987,0.64247066,0.16491871,0.00000000,0.84721343,0.66522403
-2.33216608,1.67224503,0.00308781,0.02526896,0.26835278,0.59826523,0.16041178,0.00000000,0.79062906,0.61641502
-2.32616308,1.55426294,0.00283898,0.02419266,0.25729844,0.55641368,0.15692795,0.00000000,0.73597732,0.56969203
-2.32016008,1.44355805,0.00259262,0.02331842,0.24769787,0.51736291,0.15455900,0.00000000,0.68369463,0.52544214
-2.31415708,1.34096047,0.00235169,0.02265478,0.23967455,0.48145933,0.15336325,0.00000000,0.63411237,0.48395696
-2.30815408,1.24703173,0.00211876,0.02220441,0.23330198,0.44894682,0.15336370,0.00000000,0.58745976,0.44543469
-2.30215108,1.16207355,0.00189601,0.02196411,0.22860272,0.41996780,0.15454703,0.00000000,0.54387008,0.40998495
-2.29614807,1.08614379,0.00168523,0.02192507,0.22554890,0.39456728,0.15686378,0.00000000,0.50338962,0.37763603
-2.29014507,1.01907852,0.00148780,0.02207330,0.22406424,0.37269957,0.16022950,0.00000000,0.46598879,0.34834402
-2.28414207,0.96051931,0.00130468,0.02239014,0.22402752,0.35423736,0.16452697,0.00000000,0.43157472,0.32200327
-2.27813907,0.90994417,0.00113648,0.02285290,0.22527745,0.33898286,0.16960953,0.00000000,0.40000463,0.29845784
-2.27213607,0.86670133,0.00098344,0.02343567,0.22761874,0.32668044,0.17530536,0.00000000,0.37109943,0.27751321
-2.26613307,0.83004442,0.00084553,0.02411019,0.23082927,0.31703067,0.18142259,0.00000000,0.34465699,0.25894805
-2.26013007,0.79916809,0.00072243,0.02484679,0.23466816,0.30970507,0.18775527,0.00000000,0.32046453,0.24252543
-2.25412706,0.77324311,0.00061363,0.02561546,0.23888442,0.30436132,0.19408982,0.00000000,0.29830981,0.22800341
-2.24812406,0.75144989,0.00051843,0.02638683,0.24322609,0.30065852,0.20021192,0.00000000,0.27799080,0.21514446
-2.24212106,0.73300985,0.00043604,0.02713331,0.24744933,0.29827202,0.20591355,0.00000000,0.25932373,0.20372378
-2.23611806,0.71721378,0.00036559,0.02783004,0.25132746,0.29690766,0.21099992,0.00000000,0.24214932,0.19353622
-2.23011506,0.70344670,0.00030616,0.02845597,0.25465938,0.29631476,0.21529608,0.00000000,0.22633731,0.18440185
-2.22411206,0.69120877,0.00025687,0.02899466,0.25727728,0.29629779,0.21865293,0.00000000,0.21178921,0.17617006
-2.21810905,0.68013185,0.00021684,0.02943513,0.25905320,0.29672629,0.22095244,0.00000000,0.19843965,0.16872231
-2.21210605,0.66999142,0.00018525,0.02977242,0.25990433,0.29754275,0.22211182,0.00000000,0.18625624,0.16197354
-2.20610305,0.66071377,0.00016138,0.03000811,0.25979684,0.29876827,0.22208647,0.00000000,0.17523823,0.15587230
-2.20010005,0.65237814,0.00014459,0.03015055,0.25874791,0.30050569,0.22087170,0.00000000,0.16541421,0.15039975
-2.19409705,0.64521411,0.00013432,0.03021489,0.25682616,0.30294012,0.21850295,0.00000000,0.15683898,0.14556759
-2.18809405,0.63959389,0.00013011,0.03022295,0.25415015,0.30633661,0.21505471,0.00000000,0.14958973,0.14141510
-2.18209105,0.63602000,0.00013163,0.03020276,0.25088518,0.31103506,0.21063801,0.00000000,0.14376168,0.13800532
-2.17608804,0.63510831,0.00013860,0.03018795,0.24723836,0.31744214,0.20539667,0.00000000,0.13946341,0.13542052
-2.17008504,0.63756680,0.00015084,0.03021693,0.24345217,0.32602041,0.19950242,0.00000000,0.13681172,0.13375715
-2.16408204,0.64417047,0.00016823,0.03033175,0.23979662,0.33727472,0.19314910,0.00000000,0.13592640,0.13312028
-2.15807904,0.65573281,0.00019069,0.03057693,0.23656029,0.35173597,0.18654612,0.00000000,0.13692471,0.13361775
-2.15207604,0.67307442,0.00021819,0.03099804,0.23404050,0.36994269,0.17991149,0.00000000,0.13991575,0.13535413
-2.14607304,0.69698954,0.00025069,0.03164014,0.23253296,0.39242063,0.17346452,0.00000000,0.14499478,0.13842461
-2.14007004,0.72821122,0.00028817,0.03254624,0.23232106,0.41966088,0.16741867,0.00000000,0.15223757,0.14290903
-2.13406703,0.76737610,0.00033056,0.03375556,0.23366535,0.45209715,0.16197453,0.00000000,0.16169475,0.14886621
-2.12806403,0.81498980,0.00037773,0.03530198,0.23679329,0.49008278,0.15731335,0.00000000,0.17338655,0.15632870
-2.12206103,0.87139415,0.00042952,0.03721238,0.24188981,0.53386827,0.15359124,0.00000000,0.18729776,0.16529820
-2.11605803,0.93673725,0.00048565,0.03950522,0.24908882,0.58358018,0.15093421,0.00000000,0.20337341,0.17574177
-2.11005503,1.01094793,0.00054577,0.04218920,0.25846608,0.63920229,0.14943416,0.00000000,0.22151509,0.18758908
-2.10405203,1.09371548,0.00060941,0.04526221,0.27003360,0.70055989,0.14914601,0.00000000,0.24157833,0.20073079
-2.09804902,1.18447611,0.00067599,0.04871053,0.28373596,0.76730823,0.15008599,0.00000000,0.26337116,0.21501821
-2.09204602,1.28240712,0.00074481,0.05250838,0.29944852,0.83892577,0.15223109,0.00000000,0.28665409,0.23026442
-2.08604302,1.38642957,0.00081506,0.05661780,0.31697789,0.91471324,0.15551980,0.00000000,0.31114161,0.24624677
-2.08004002,1.49522017,0.00088586,0.06098901,0.33606464,0.99379881,0.15985396,0.00000000,0.33650547,0.26271087
-2.07403702,1.60723268,0.00095620,0.06556115,0.35638820,1.07514997,0.16510181,0.00000000,0.36237964,0.27937605
-2.06803402,1.72072861,0.00102504,0.07026342,0.37757409,1.15759199,0.17110204,0.00000000,0.38836710,0.29594201
-2.06203102,1.83381687,0.00109130,0.07501672,0.39920313,1.23983304,0.17766881,0.00000000,0.41404821,0.31209667
-2.05602801,1.94450135,0.00115386,0.07973561,0.42082250,1.32049512,0.18459748,0.00000000,0.43899059,0.32752483
-2.05002501,2.05073501,0.00121165,0.08433059,0.44195836,1.39815024,0.19167106,0.00000000,0.46276014,0.34191740
-2.04402201,2.15047873,0.00126366,0.08871070,0.46212952,1.47136059,0.19866692,0.00000000,0.48493293,0.35498090
-2.03801901,2.24176285,0.00130895,0.09278622,0.48086187,1.53872113,0.20536383,0.00000000,0.50510740,0.36644672
-2.03201601,2.32274886,0.00134671,0.09647150,0.49770285,1.59890325,0.21154879,0.00000000,0.52291657,0.37607992
-2.02601301,2.39178881,0.00137630,0.09968765,0.51223559,1.65069749,0.21702374,0.00000000,0.53803948,0.38368708
-2.02001001,2.44747989,0.00139726,0.10236517,0.52409202,1.69305347,0.22161155,0.00000000,0.55021167,0.38912280
-2.01400700,2.48871168,0.00140934,0.10444623,0.53296451,1.72511550,0.22516145,0.00000000,0.55923391,0.39229477
-2.00800400,2.51470394,0.00141251,0.10588660,0.53861557,1.74625190,0.22755335,0.00000000,0.56497892,0.39316683
-2.00200100,2.52503312,0.00140700,0.10665711,0.54088505,1.75607691,0.22870113,0.00000000,0.56739570,0.39176021
-1.99599800,2.51964639,0.00139328,0.10674456,0.53969473,1.75446402,0.22855467,0.00000000,0.56651116,0.38815262
-1.98999500,2.49886239,0.00137210,0.10615201,0.53504998,1.74155012,0.22710055,0.00000000,0.56242904,0.38247533
-1.98399200,2.46335869,0.00134443,0.10489857,0.52703848,1.71773024,0.22436151,0.00000000,0.55532598,0.37490839
-1.97798899,2.41414655,0.00131150,0.10301848,0.51582610,1.68364319,0.22039449,0.00000000,0.54544504,0.36567407
-1.97198599,2.35253422,0.00127479,0.10055972,0.50165008,1.64014875,0.21528770,0.00000000,0.53308682,0.35502907
-1.96598299,2.28008049,0.00123599,0.09758212,0.48480998,1.58829762,0.20915646,0.00000000,0.51859868,0.34325552
-1.95997999,2.19854078,0.00119697,0.09415509,0.46565669,1.52929555,0.20213844,0.00000000,0.50236240,0.33065147
-1.95397699,2.10980820,0.00115983,0.09035508,0.44458013,1.46446337,0.19438814,0.00000000,0.48478102,0.31752114
-1.94797399,2.01585250,0.00112680,0.08626283,0.42199619,1.39519481,0.18607115,0.00000000,0.46626529,0.30416544
-1.94197099,1.91865945,0.00110029,0.08196069,0.39833339,1.32291403,0.17735829,0.00000000,0.44722044,0.29087301
-1.93596798,1.82017337,0.00108280,0.07752992,0.37401999,1.24903474,0.16842000,0.00000000,0.42803376,0.27791238
-1.92996498,1.72224514,0.00107698,0.07304826,0.34947196,1.17492249,0.15942106,0.00000000,0.40906353,0.26552526
-1.92396198,1.62658757,0.00108553,0.06858780,0.32508219,1.10186168,0.15051603,0.00000000,0.39062978,0.25392147
-1.91795898,1.53473959,0.00111125,0.06421316,0.30121152,1.03102829,0.14184537,0.00000000,0.37300706,0.24327532
-1.91195598,1.44804013,0.00115695,0.05998018,0.27818156,0.96346903,0.13353251,0.00000000,0.35641960,0.23372379
-1.90595298,1.36761205,0.00122544,0.05593501,0.25626963,0.90008732,0.12568184,0.00000000,0.34103876,0.22536619
-1.89994997,1.29435573,0.00131950,0.05211369,0.23570575,0.84163588,0.11837766,0.00000000,0.32698279,0.21826541
-1.89394697,1.22895176,0.00144183,0.04854219,0.21667157,0.78871567,0.11168400,0.00000000,0.31431879,0.21245034
-1.88794397,1.17187131,0.00159495,0.04523677,0.19930116,0.74178027,0.10564525,0.00000000,0.30306644,0.20791939
-1.88194097,1.12339279,0.00178121,0.04220479,0.18368331,0.70114479,0.10028752,0.00000000,0.29320333,0.20464466
-1.87593797,1.08362310,0.00200263,0.03944571,0.16986507,0.66699826,0.09562050,0.00000000,0.28467134,0.20257665
