energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.30115058,4.68973490,0.76905006,2.32392725,0.03310886,0.07422533,0.19095455,2.41909346
-4.29514757,4.65941683,0.74964813,2.33305192,0.03406839,0.07137103,0.18557573,2.38716583
-4.28914457,4.61652708,0.72763072,2.33767163,0.03496738,0.06839530,0.17946163,2.34710839
-4.28314157,4.56184378,0.70332845,2.33774290,0.03579637,0.06532770,0.17272281,2.29966050
-4.27713857,4.49616154,0.67709054,2.33319210,0.03654482,0.06219805,0.16547354,2.24560339
-4.27113557,4.42026030,0.64927462,2.32391163,0.03720127,0.05903565,0.15782850,2.18573466
-4.26513257,4.33488034,0.62023694,2.30976030,0.03775362,0.05586851,0.14989972,2.12084516
-4.25912956,4.24070511,0.59032352,2.29056816,0.03818940,0.05272263,0.14179384,2.05169937
-4.25312656,4.13835233,0.55986256,2.26614565,0.03849629,0.04962147,0.13360984,1.97901988
-4.24712356,4.02837352,0.52915826,2.23629662,0.03866252,0.04658550,0.12543731,1.90347647
-4.24112056,3.91126144,0.49848620,2.20083451,0.03867745,0.04363193,0.11735521,1.82567975
-4.23511756,3.78746417,0.46809044,2.15960056,0.03853205,0.04077460,0.10943121,1.74617924
-4.22911456,3.65740433,0.43818210,2.11248304,0.03821942,0.03802401,0.10172143,1.66546528
-4.22311156,3.52150144,0.40893934,2.05943593,0.03773526,0.03538748,0.09427080,1.58397418
-4.21710855,3.38019538,0.38050866,2.00049602,0.03707818,0.03286944,0.08711361,1.50209561
-4.21110555,3.23396876,0.35300703,1.93579702,0.03625004,0.03047181,0.08027453,1.42018138
-4.20510255,3.08336636,0.32652482,1.86557968,0.03525601,0.02819442,0.07376966,1.33855468
-4.19909955,2.92900984,0.30112911,1.79019725,0.03410467,0.02603547,0.06760785,1.25751884
-4.19309655,2.77160670,0.27686714,1.71011565,0.03280778,0.02399197,0.06179199,1.17736497
-4.18709355,2.61195246,0.25376974,1.62590827,0.03138012,0.02206015,0.05632019,1.09837787
-4.18109055,2.45092608,0.23185451,1.53824569,0.02983903,0.02023589,0.05118704,1.02083981
-4.17508754,2.28947875,0.21112856,1.44788058,0.02820399,0.01851494,0.04638455,0.94503212
-4.16908454,2.12861675,0.19159091,1.35562890,0.02649603,0.01689325,0.04190304,0.87123452
-4.16308154,1.96937964,0.17323422,1.26234809,0.02473713,0.01536706,0.03773179,0.79972254
-4.15707854,1.81281503,0.15604625,1.16891356,0.02294961,0.01393305,0.03385959,0.73076327
-4.15107554,1.65995163,0.14001065,1.07619462,0.02115551,0.01258831,0.03027503,0.66460997
-4.14507254,1.51177207,0.12510759,0.98503107,0.01937599,0.01133036,0.02696672,0.60149613
-4.13906953,1.36918711,0.11131397,0.89621142,0.01763084,0.01015708,0.02392339,0.54162931
-4.13306653,1.23301268,0.09860350,0.81045386,0.01593804,0.00906658,0.02113389,0.48518552
-4.12706353,1.10395073,0.08694674,0.72839056,0.01431339,0.00805715,0.01858713,0.43230444
-4.12106053,0.98257488,0.07631104,0.65055585,0.01277035,0.00712711,0.01627202,0.38308573
-4.11505753,0.86932129,0.06666066,0.57737862,0.01131981,0.00627473,0.01417740,0.33758697
-4.10905453,0.76448495,0.05795689,0.50917889,0.00997016,0.00549817,0.01229195,0.29582302
-4.10305153,0.66822125,0.05015845,0.44616842,0.00872731,0.00479540,0.01060420,0.25776703
-4.09704852,0.58055240,0.04322198,0.38845491,0.00759489,0.00416422,0.00910251,0.22335296
-4.09104552,0.50137805,0.03710266,0.33604940,0.00657444,0.00360222,0.00777509,0.19247939
-4.08504252,0.43048939,0.03175505,0.28887619,0.00566573,0.00310686,0.00661012,0.16501445
-4.07903952,0.36758560,0.02713398,0.24678454,0.00486709,0.00267548,0.00559583,0.14080150
-4.07303652,0.31229211,0.02319553,0.20956163,0.00417572,0.00230540,0.00472063,0.11966541
-4.06703352,0.26417925,0.01989797,0.17694592,0.00358807,0.00199400,0.00397326,0.10141892
-4.06103052,0.22278094,0.01720275,0.14864055,0.00310019,0.00173883,0.00334294,0.08586894
-4.05502751,0.18761224,0.01507532,0.12432598,0.00270798,0.00153767,0.00281947,0.07282255
-4.04902451,0.15818548,0.01348590,0.10367169,0.00240753,0.00138861,0.00239341,0.06209228
-4.04302151,0.13402423,0.01241004,0.08634651,0.00219533,0.00129016,0.00205615,0.05350075
-4.03701851,0.11467494,0.01182895,0.07202732,0.00206844,0.00124128,0.00180001,0.04688433
-4.03101551,0.09971595,0.01172969,0.06040612,0.00202461,0.00124139,0.00161825,0.04209580
-4.02501251,0.08876388,0.01210498,0.05119535,0.00206237,0.00129039,0.00150513,0.03900607
-4.01900950,0.08147730,0.01295288,0.04413152,0.00218098,0.00138866,0.00145584,0.03750472
-4.01300650,0.07755795,0.01427609,0.03897730,0.00238042,0.00153697,0.00146651,0.03749967
-4.00700350,0.07674967,0.01608105,0.03552218,0.00266128,0.00173640,0.00153406,0.03891588
-4.00100050,0.07883527,0.01837679,0.03358190,0.00302455,0.00198826,0.00165615,0.04169312
-3.99499750,0.08363169,0.02117355,0.03299683,0.00347145,0.00229393,0.00183103,0.04578320
-3.98899450,0.09098381,0.02448118,0.03362960,0.00400317,0.00265471,0.00205736,0.05114644
-3.98299150,0.10075727,0.02830750,0.03536212,0.00462062,0.00307166,0.00233411,0.05774787
-3.97698849,0.11283069,0.03265652,0.03809219,0.00532409,0.00354541,0.00266036,0.06555311
-3.97098549,0.12708771,0.03752668,0.04172999,0.00611303,0.00407599,0.00303514,0.07452424
-3.96498249,0.14340924,0.04290921,0.04619457,0.00698571,0.00466265,0.00345730,0.08461578
-3.95897949,0.16166631,0.04878659,0.05141054,0.00793899,0.00530372,0.00392538,0.09577111
-3.95297649,0.18171384,0.05513136,0.05730509,0.00896811,0.00599650,0.00443749,0.10791932
-3.94697349,0.20338577,0.06190521,0.06380551,0.01006654,0.00673713,0.00499125,0.12097288
-3.94097049,0.22649176,0.06905854,0.07083729,0.01122587,0.00752062,0.00558377,0.13482615
-3.93496748,0.25081564,0.07653047,0.07832284,0.01243582,0.00834080,0.00621162,0.14935497
-3.92896448,0.27611595,0.08424946,0.08618095,0.01368430,0.00919045,0.00687095,0.16441730
-3.92296148,0.30212833,0.09213445,0.09432692,0.01495759,0.01006141,0.00755751,0.17985508
-3.91695848,0.32857004,0.10009658,0.10267345,0.01624058,0.01094480,0.00826687,0.19549719
-3.91095548,0.35514622,0.10804148,0.11113206,0.01751715,0.01183127,0.00899456,0.21116352
-3.90495248,0.38155780,0.11587196,0.11961510,0.01877055,0.01271134,0.00973628,0.22666993
-3.89894947,0.40751064,0.12349121,0.12803817,0.01998387,0.01357572,0.01048820,0.24183398
-3.89294647,0.43272540,0.13080612,0.13632274,0.02114058,0.01441573,0.01124710,0.25648114
-3.88694347,0.45694784,0.13773082,0.14439894,0.02222504,0.01522373,0.01201074,0.27045124
-3.88094047,0.47995881,0.14419013,0.15220816,0.02322300,0.01599344,0.01277798,0.28360470
-3.87493747,0.50158339,0.15012286,0.15970546,0.02412210,0.01672039,0.01354906,0.29582845
-3.86893447,0.52169883,0.15548469,0.16686144,0.02491227,0.01740226,0.01432570,0.30704097
-3.86293147,0.54024055,0.16025052,0.17366359,0.02558604,0.01803913,0.01511126,0.31719637
-3.85692846,0.55720602,0.16441629,0.18011690,0.02613878,0.01863371,0.01591072,0.32628715
-3.85092546,0.57265606,0.16799992,0.18624367,0.02656878,0.01919149,0.01673069,0.33434545
-3.84492246,0.58671363,0.17104149,0.19208249,0.02687721,0.01972078,0.01757931,0.34144280
-3.83891946,0.59955981,0.17360264,0.19768647,0.02706798,0.02023263,0.01846606,0.34768821
-3.83291646,0.61142742,0.17576510,0.20312070,0.02714742,0.02074073,0.01940155,0.35322478
-3.82691346,0.62259237,0.17762844,0.20845910,0.02712393,0.02126113,0.02039722,0.35822491
-3.82091046,0.63336313,0.17930718,0.21378084,0.02700750,0.02181191,0.02146502,0.36288431
-3.81490745,0.64406897,0.18092739,0.21916647,0.02680916,0.02241283,0.02261703,0.36741514
-3.80890445,0.65504731,0.18262275,0.22469394,0.02654045,0.02308477,0.02386509,0.37203854
-3.80290145,0.66663089,0.18453046,0.23043482,0.02621284,0.02384926,0.02522039,0.37697686
-3.79689845,0.67913531,0.18678695,0.23645077,0.02583721,0.02472790,0.02669310,0.38244591
-3.79089545,0.69284731,0.18952363,0.24279052,0.02542344,0.02574173,0.02829198,0.38864763
-3.78489245,0.70801439,0.19286280,0.24948742,0.02497997,0.02691060,0.03002403,0.39576317
-3.77888944,0.72483593,0.19691379,0.25655776,0.02451359,0.02825256,0.03189418,0.40394692
-3.77288644,0.74345615,0.20176948,0.26399977,0.02402927,0.02978318,0.03390497,0.41332133
-3.76688344,0.76395891,0.20750318,0.27179337,0.02353012,0.03151497,0.03605628,0.42397284
-3.76088044,0.78636446,0.21416602,0.27990060,0.02301749,0.03345676,0.03834511,0.43594877
-3.75487744,0.81062793,0.22178479,0.28826673,0.02249117,0.03561314,0.04076536,0.44925534
-3.74887444,0.83663954,0.23036043,0.29682176,0.02194962,0.03798398,0.04330767,0.46385664
-3.74287144,0.86422637,0.23986692,0.30548241,0.02139038,0.04056398,0.04595929,0.47967462
-3.73686843,0.89315545,0.25025088,0.31415434,0.02081041,0.04334239,0.04870398,0.49658994
-3.73086543,0.92313806,0.26143178,0.32273455,0.02020648,0.04630277,0.05152204,0.51444381
-3.72486243,0.95383531,0.27330281,0.33111386,0.01957560,0.04942299,0.05439029,0.53304062
-3.71885943,0.98486469,0.28573250,0.33917941,0.01891531,0.05267536,0.05728230,0.55215148
-3.71285643,1.01580785,0.29856708,0.34681722,0.01822405,0.05602695,0.06016859,0.57151873
-3.70685343,1.04621952,0.31163369,0.35391464,0.01750132,0.05944019,0.06301707,0.59086134
-3.70085043,1.07563773,0.32474444,0.36036296,0.01674787,0.06287368,0.06579351,0.60988133
-3.69484742,1.10359526,0.33770132,0.36605995,0.01596576,0.06628319,0.06846230,0.62827121
-3.68884442,1.12963251,0.35030185,0.37091266,0.01515834,0.06962302,0.07098724,0.64572233
-3.68284142,1.15331155,0.36234551,0.37484022,0.01433014,0.07284740,0.07333253,0.66193422
-3.67683842,1.17423128,0.37364070,0.37777693,0.01348677,0.07591223,0.07546390,0.67662460
-3.67083542,1.19204334,0.38401212,0.37967542,0.01263467,0.07877683,0.07734982,0.68953988
-3.66483242,1.20646847,0.39330820,0.38051004,0.01178089,0.08140575,0.07896277,0.70046593
-3.65882941,1.21731247,0.40140841,0.38028016,0.01093285,0.08377063,0.08028050,0.70923853
-3.65282641,1.22448145,0.40822999,0.37901349,0.01009804,0.08585187,0.08128724,0.71575320
-3.64682341,1.22799524,0.41373383,0.37676917,0.00928383,0.08764011,0.08197481,0.71997381
-3.64082041,1.22799842,0.41792913,0.37364037,0.00849720,0.08913747,0.08234352,0.72193949
-3.63481741,1.22476802,0.42087642,0.36975637,0.00774458,0.09035835,0.08240282,0.72176935
-3.62881441,1.21871725,0.42268876,0.36528388,0.00703170,0.09132978,0.08217165,0.71966450
-3.62281141,1.21039451,0.42353080,0.36042726,0.00636347,0.09209135,0.08167841,0.71590703
-3.61680840,1.20047745,0.42361572,0.35542781,0.00574395,0.09269446,0.08096063,0.71085581
-3.61080540,1.18976170,0.42319973,0.35056174,0.00517627,0.09320115,0.08006414,0.70493886
-3.60480240,1.17914435,0.42257459,0.34613685,0.00466273,0.09368235,0.07904193,0.69864249
-3.59879940,1.16960256,0.42205803,0.34248805,0.00420475,0.09421559,0.07795259,0.69249740
-3.59279640,1.16216776,0.42198258,0.33997160,0.00380301,0.09488240,0.07685856,0.68706220
-3.58679340,1.15789631,0.42268312,0.33895824,0.00345751,0.09576532,0.07582394,0.68290487
-3.58079040,1.15783770,0.42448378,0.33982549,0.00316765,0.09694473,0.07491236,0.68058296
-3.57478739,1.16300132,0.42768461,0.34294915,0.00293233,0.09849565,0.07418462,0.68062325
-3.56878439,1.17432334,0.43254870,0.34869435,0.00275004,0.10048457,0.07369642,0.68350182
-3.56278139,1.19263471,0.43929046,0.35740638,0.00261895,0.10296651,0.07349623,0.68962532
-3.55677839,1.21863195,0.44806536,0.36940152,0.00253700,0.10598250,0.07362337,0.69931443
-3.55077539,1.25285151,0.45896201,0.38495820,0.00250189,0.10955744,0.07410641,0.71279016
-3.54477239,1.29564907,0.47199660,0.40430855,0.00251121,0.11369867,0.07496196,0.73016363
-3.53876938,1.34718436,0.48711043,0.42763074,0.00256242,0.11839510,0.07619394,0.75143000
-3.53276638,1.40741211,0.50417026,0.45504213,0.00265291,0.12361711,0.07779330,0.77646662
-3.52676338,1.47607947,0.52297190,0.48659345,0.00277998,0.12931713,0.07973823,0.80503563
-3.52076038,1.55272974,0.54324659,0.52226404,0.00294085,0.13543102,0.08199495,0.83679089
-3.51475738,1.63671218,0.56467005,0.56195832,0.00313271,0.14187992,0.08451884,0.87128891
-3.50875438,1.72719739,0.58687376,0.60550352,0.00335268,0.14857283,0.08725608,0.90800318
-3.50275138,1.82319741,0.60945787,0.65264869,0.00359782,0.15540949,0.09014560,0.94634141
-3.49674837,1.92358964,0.63200524,0.70306506,0.00386516,0.16228360,0.09312122,0.98566472
-3.49074537,2.02714355,0.65409573,0.75634788,0.00415170,0.16908620,0.09611406,1.02530792
-3.48474237,2.13254920,0.67532035,0.81201962,0.00445444,0.17570898,0.09905490,1.06460004
-3.47873937,2.23844622,0.69529435,0.86953468,0.00477038,0.18204744,0.10187651,1.10288416
-3.47273637,2.34345271,0.71366880,0.92828572,0.00509662,0.18800376,0.10451586,1.13953570
-3.46673337,2.44619270,0.73014015,0.98761142,0.00543030,0.19348924,0.10691603,1.17397850
-3.46073037,2.54532188,0.74445731,1.04680587,0.00576874,0.19842614,0.10902784,1.20569794
-3.45472736,2.63955077,0.75642618,1.10512949,0.00610941,0.20274910,0.11081106,1.23425100
-3.44872436,2.72766505,0.76591140,1.16182133,0.00645000,0.20640583,0.11223527,1.25927277
-3.44272136,2.80854301,0.77283550,1.21611263,0.00678844,0.20935729,0.11328015,1.28047943
-3.43671836,2.88116982,0.77717566,1.26724150,0.00712294,0.21157734,0.11393550,1.29766807
-3.43071536,2.94464898,0.77895839,1.31446825,0.00745196,0.21305193,0.11420073,1.31071335
-3.42471236,2.99821105,0.77825261,1.35709114,0.00777426,0.21377792,0.11408406,1.31956180
-3.41870935,3.04121982,0.77516175,1.39446208,0.00808883,0.21376174,0.11360136,1.32422407
-3.41270635,3.07317649,0.76981517,1.42600169,0.00839489,0.21301782,0.11277484,1.32476588
-3.40670335,3.09372178,0.76235974,1.45121335,0.00869182,0.21156713,0.11163151,1.32129831
-3.40070035,3.10263655,0.75295188,1.46969560,0.00897912,0.20943578,0.11020170,1.31396807
-3.39469735,3.09984091,0.74175060,1.48115244,0.00925629,0.20665379,0.10851741,1.30294822
-3.38869435,3.08539208,0.72891183,1.48540114,0.00952283,0.20325416,0.10661100,1.28842999
-3.38269135,3.05948106,0.71458429,1.48237705,0.00977806,0.19927225,0.10451381,1.27061588
-3.37668834,3.02242819,0.69890708,1.47213538,0.01002115,0.19474540,0.10225518,1.24971444
-3.37068534,2.97467758,0.68200887,1.45484974,0.01025099,0.18971288,0.09986159,1.22593676
-3.36468234,2.91679048,0.66400863,1.43080739,0.01046617,0.18421610,0.09735620,1.19949471
-3.35867934,2.84943758,0.64501776,1.40040163,0.01066498,0.17829897,0.09475856,1.17060075
-3.35267634,2.77339027,0.62514325,1.36412144,0.01084539,0.17200842,0.09208464,1.13946918
-3.34667334,2.68951099,0.60449154,1.32253888,0.01100511,0.16539495,0.08934717,1.10631844
-3.34067034,2.59874272,0.58317281,1.27629487,0.01114165,0.15851309,0.08655608,1.07137425
-3.33466733,2.50209780,0.56130522,1.22608387,0.01125243,0.15142185,0.08371916,1.03487309
-3.32866433,2.40064615,0.53901889,1.17263809,0.01133490,0.14418492,0.08084289,0.99706573
-3.32266133,2.29550330,0.51645918,1.11671191,0.01138668,0.13687073,0.07793320,0.95822047
-3.31665833,2.18781813,0.49378919,1.05906702,0.01140571,0.12955215,0.07499639,0.91862574
-3.31065533,2.07876070,0.47119110,1.00045881,0.01139044,0.12230611,0.07203983,0.87859182
-3.30465233,1.96951028,0.44886641,0.94162431,0.01133996,0.11521280,0.06907273,0.83845144
-3.29864932,1.86124360,0.42703497,0.88327207,0.01125416,0.10835478,0.06610666,0.79855919
-3.29264632,1.75512345,0.40593277,0.82607395,0.01113380,0.10181579,0.06315597,0.75928956
-3.28664332,1.65228767,0.38580867,0.77065897,0.01098067,0.09567947,0.06023795,0.72103371
-3.28064032,1.55383838,0.36692012,0.71760895,0.01079755,0.09002798,0.05737285,0.68419491
-3.27463732,1.46083158,0.34952806,0.66745583,0.01058825,0.08494048,0.05458372,0.64918289
-3.26863432,1.37426681,0.33389123,0.62068035,0.01035757,0.08049174,0.05189598,0.61640710
-3.26263132,1.29507700,0.32026008,0.57771169,0.01011118,0.07675063,0.04933684,0.58626921
-3.25662831,1.22411838,0.30887048,0.53892779,0.00985550,0.07377886,0.04693465,0.55915499
-3.25062531,1.16216038,0.29993756,0.50465595,0.00959750,0.07162964,0.04471802,0.53542593
-3.24462231,1.10987565,0.29364978,0.47517339,0.00934452,0.07034670,0.04271490,0.51541078
-3.23861931,1.06783031,0.29016349,0.45070761,0.00910406,0.06996331,0.04095164,0.49939730
-3.23261631,1.03647445,0.28959821,0.43143620,0.00888348,0.07050157,0.03945202,0.48762462
-3.22661331,1.01613341,0.29203271,0.41748625,0.00868987,0.07197193,0.03823629,0.48027636
-3.22061031,1.00699990,0.29750205,0.40893310,0.00852973,0.07437283,0.03732031,0.47747479
-3.21460730,1.00912746,0.30599579,0.40579880,0.00840886,0.07769068,0.03671479,0.47927632
-3.20860430,1.02242567,0.31745721,0.40805016,0.00833216,0.08189995,0.03642468,0.48566850
-3.20260130,1.04665744,0.33178380,0.41559688,0.00830352,0.08696356,0.03644865,0.49656858
-3.19659830,1.08143881,0.34882887,0.42828989,0.00832576,0.09283348,0.03677889,0.51182391
-3.19059530,1.12624167,0.36840423,0.44592025,0.00840059,0.09945147,0.03740098,0.53121406
-3.18459230,1.18039949,0.39028397,0.46821885,0.00852866,0.10675006,0.03829405,0.55445477
-3.17858929,1.24311634,0.41420904,0.49485739,0.00870963,0.11465368,0.03943112,0.58120348
-3.17258629,1.31347923,0.43989264,0.52545050,0.00894230,0.12307995,0.04077967,0.61106654
-3.16658329,1.39047349,0.46702612,0.55955963,0.00922472,0.13194102,0.04230241,0.64360770
-3.16058029,1.47300110,0.49528520,0.59669833,0.00955442,0.14114505,0.04395820,0.67835763
-3.15457729,1.55990136,0.52433639,0.63633927,0.00992859,0.15059765,0.04570313,0.71482429
-3.14857429,1.64997341,0.55384324,0.67792262,0.01034423,0.16020338,0.04749174,0.75250367
-3.14257129,1.74199992,0.58347241,0.72086580,0.01079838,0.16986715,0.04927828,0.79089063
-3.13656828,1.83477097,0.61289918,0.76457408,0.01128827,0.17949555,0.05101801,0.82948934
-3.13056528,1.92710750,0.64181236,0.80845183,0.01181140,0.18899805,0.05266847,0.86782313
-3.12456228,2.01788323,0.66991845,0.85191386,0.01236568,0.19828808,0.05419073,0.90544316
-3.11855928,2.10604439,0.69694494,0.89439653,0.01294939,0.20728390,0.05555039,0.94193590
-3.11255628,2.19062633,0.72264277,0.93536799,0.01356121,0.21590928,0.05671859,0.97692888
-3.10655328,2.27076654,0.74678786,0.97433735,0.01420008,0.22409402,0.05767263,1.01009468
-3.10055028,2.34571351,0.76918181,1.01086213,0.01486510,0.23177427,0.05839651,1.04115318
-3.09454727,2.41483127,0.78965184,1.04455401,0.01555533,0.23889265,0.05888111,1.06987168
-3.08854427,2.47759946,0.80805008,1.07508248,0.01626959,0.24539826,0.05912410,1.09606346
-3.08254127,2.53360930,0.82425229,1.10217638,0.01700621,0.25124648,0.05912967,1.11958455
-3.07653827,2.58255579,0.83815627,1.12562351,0.01776278,0.25639875,0.05890792,1.14032912
-3.07053527,2.62422684,0.84967992,1.14526822,0.01853597,0.26082223,0.05847407,1.15822388
-3.06453227,2.65849014,0.85875933,1.16100764,0.01932129,0.26448942,0.05784750,1.17322175
-3.05852926,2.68527872,0.86534687,1.17278653,0.02011302,0.26737784,0.05705068,1.18529521
-3.05252626,2.70457626,0.86940945,1.18059155,0.02090410,0.26946962,0.05610796,1.19442990
-3.04652326,2.71640309,0.87092712,1.18444505,0.02168616,0.27075128,0.05504444,1.20061871
-3.04052026,2.72080391,0.86989197,1.18439918,0.02244967,0.27121351,0.05388484,1.20385692
-3.03451726,2.71783814,0.86630753,1.18053051,0.02318410,0.27085106,0.05265251,1.20413849
-3.02851426,2.70757328,0.86018853,1.17293556,0.02387827,0.26966280,0.05136853,1.20145407
-3.02251126,2.69008205,0.85156121,1.16172756,0.02452071,0.26765179,0.05005112,1.19579049
-3.01650825,2.66544322,0.84046395,1.14703455,0.02510014,0.26482555,0.04871514,1.18713217
-3.01050525,2.63374606,0.82694824,1.12899874,0.02560597,0.26119637,0.04737195,1.17546401
-3.00450225,2.59509808,0.81107998,1.10777723,0.02602883,0.25678175,0.04602937,1.16077588
-2.99849925,2.54963533,0.79294083,1.08354373,0.02636112,0.25160477,0.04469198,1.14306817
-2.99249625,2.49753446,0.77262966,1.05649093,0.02659752,0.24569458,0.04336151,1.12235826
-2.98649325,2.43902552,0.75026374,1.02683336,0.02673540,0.23908681,0.04203743,1.09868717
-2.98049025,2.37440427,0.72597984,0.99481001,0.02677518,0.23182382,0.04071762,1.07212622
-2.97448724,2.30404313,0.69993472,0.96068659,0.02672058,0.22395495,0.03939909,1.04278293
-2.96848424,2.22839952,0.67230525,0.92475680,0.02657869,0.21553652,0.03807874,1.01080585
-2.96248124,2.14802068,0.64328778,0.88734235,0.02635994,0.20663161,0.03675398,0.97638781
-2.95647824,2.06354443,0.61309685,0.84879147,0.02607789,0.19730965,0.03542336,0.93976735
-2.95047524,1.97569516,0.58196316,0.80947575,0.02574886,0.18764578,0.03408700,0.90122796
-2.94447224,1.88527513,0.55013071,0.76978522,0.02539141,0.17771987,0.03274692,0.86109511
-2.93846923,1.79315097,0.51785337,0.73012180,0.02502575,0.16761541,0.03140713,0.81973112
-2.93246623,1.70023599,0.48539075,0.69089129,0.02467293,0.15741813,0.03007363,0.77752796
-2.92646323,1.60746889,0.45300363,0.65249420,0.02435410,0.14721449,0.02875424,0.73489824
-2.92046023,1.51578984,0.42094904,0.61531582,0.02408960,0.13708999,0.02745820,0.69226491
-2.91445723,1.42611499,0.38947534,0.57971600,0.02389810,0.12712758,0.02619576,0.65005002
-2.90845423,1.33931077,0.35881722,0.54601906,0.02379581,0.11740589,0.02497764,0.60866312
-2.90245123,1.25616900,0.32919114,0.51450444,0.02379570,0.10799774,0.02381445,0.56848983
-2.89644822,1.17738423,0.30079121,0.48539848,0.02390686,0.09896870,0.02271608,0.52988120
-2.89044522,1.10353436,0.27378573,0.45886779,0.02413396,0.09037592,0.02169118,0.49314428
-2.88444222,1.03506545,0.24831457,0.43501458,0.02447697,0.08226719,0.02074663,0.45853439
-2.87843922,0.97228147,0.22448755,0.41387416,0.02493093,0.07468040,0.01988716,0.42624948
-2.87243622,0.91533954,0.20238369,0.39541492,0.02548603,0.06764324,0.01911504,0.39642664
-2.86643322,0.86425068,0.18205158,0.37954052,0.02612782,0.06117333,0.01842992,0.36914114
-2.86043022,0.81888623,0.16351067,0.36609464,0.02683765,0.05527863,0.01782883,0.34440780
-2.85442721,0.77898930,0.14675352,0.35486767,0.02759325,0.04995817,0.01730624,0.32218459
-2.84842421,0.74419093,0.13174870,0.34560545,0.02836946,0.04520309,0.01685432,0.30237836
-2.84242121,0.71402993,0.11844447,0.33801930,0.02913919,0.04099785,0.01646328,0.28485212
-2.83641821,0.68797556,0.10677277,0.33179728,0.02987428,0.03732159,0.01612177,0.26943382
-2.83041521,0.66545184,0.09665351,0.32661585,0.03054659,0.03414965,0.01581738,0.25592578
-2.82441221,0.64586251,0.08799896,0.32215170,0.03112899,0.03145501,0.01553720,0.24411470
-2.81840920,0.62861536,0.08071785,0.31809305,0.03159632,0.02920975,0.01526828,0.23378144
-2.81240620,0.61314500,0.07471932,0.31415005,0.03192632,0.02738635,0.01499823,0.22471038
-2.80640320,0.59893297,0.06991623,0.31006387,0.03210038,0.02595888,0.01471563,0.21669778
-2.80040020,0.58552451,0.06622795,0.30561411,0.03210417,0.02490387,0.01441047,0.20955892
-2.79439720,0.57254138,0.06358240,0.30062419,0.03192811,0.02420101,0.01407448,0.20313376
-2.78839420,0.55969029,0.06191734,0.29496479,0.03156763,0.02383351,0.01370136,0.19729080
-2.78239120,0.54676675,0.06118082,0.28855495,0.03102319,0.02378824,0.01328694,0.19192928
-2.77638819,0.53365454,0.06133091,0.28136125,0.03030020,0.02405548,0.01282919,0.18697957
-2.77038519,0.52032093,0.06233461,0.27339495,0.02940865,0.02462851,0.01232819,0.18240194
-2.76438219,0.50680822,0.06416626,0.26470737,0.02836266,0.02550287,0.01178602,0.17818373
-2.75837919,0.49322216,0.06680524,0.25538399,0.02717984,0.02667554,0.01120646,0.17433538
-2.75237619,0.47971804,0.07023347,0.24553737,0.02588059,0.02814383,0.01059483,0.17088545
-2.74637319,0.46648533,0.07443254,0.23529954,0.02448725,0.02990435,0.00995759,0.16787496
-2.74037019,0.45373163,0.07938089,0.22481405,0.02302338,0.03195186,0.00930206,0.16535148
-2.73436718,0.44166691,0.08505109,0.21422824,0.02151284,0.03427821,0.00863604,0.16336320
-2.72836418,0.43048875,0.09140734,0.20368598,0.01997911,0.03687146,0.00796750,0.16195341
-2.72236118,0.42036936,0.09840361,0.19332126,0.01844453,0.03971505,0.00730426,0.16115556
-2.71635818,0.41144489,0.10598216,0.18325284,0.01692977,0.04278737,0.00665374,0.16098927
-2.71035518,0.40380755,0.11407295,0.17358016,0.01545327,0.04606151,0.00602269,0.16145735
-2.70435218,0.39750072,0.12259371,0.16438059,0.01403094,0.04950534,0.00541705,0.16254405
-2.69834917,0.39251721,0.13145089,0.15570805,0.01267593,0.05308196,0.00484179,0.16421457
-2.69234617,0.38880046,0.14054129,0.14759295,0.01139848,0.05675034,0.00430089,0.16641570
-2.68634317,0.38624865,0.14975455,0.14004331,0.01020600,0.06046642,0.00379723,0.16907769
-2.68034017,0.38472111,0.15897610,0.13304695,0.00910316,0.06418430,0.00333270,0.17211708
-2.67433717,0.38404659,0.16809069,0.12657444,0.00809208,0.06785768,0.00290820,0.17544022
-2.66833417,0.38403293,0.17698605,0.12058264,0.00717266,0.07144137,0.00252374,0.17894747
-2.66233117,0.38447732,0.18555670,0.11501857,0.00634282,0.07489287,0.00217856,0.18253754
-2.65632816,0.38517664,0.19370752,0.10982338,0.00559894,0.07817380,0.00187122,0.18611189
-2.65032516,0.38593717,0.20135692,0.10493618,0.00493612,0.08125118,0.00159978,0.18957886
-2.64432216,0.38658320,0.20843944,0.10029752,0.00434860,0.08409855,0.00136190,0.19285722
-2.63831916,0.38696408,0.21490748,0.09585239,0.00383008,0.08669664,0.00115496,0.19587901
-2.63231616,0.38695932,0.22073218,0.09155266,0.00337394,0.08903371,0.00097619,0.19859152
-2.62631316,0.38648152,0.22590330,0.08735880,0.00297360,0.09110557,0.00082276,0.20095824
-2.62031016,0.38547722,0.23042805,0.08324099,0.00262262,0.09291509,0.00069188,0.20295877
-2.61430715,0.38392551,0.23432895,0.07917951,0.00231493,0.09447131,0.00058085,0.20458779
-2.60830415,0.38183483,0.23764097,0.07516457,0.00204493,0.09578833,0.00048714,0.20585310
-2.60230115,0.37923813,0.24040783,0.07119560,0.00180756,0.09688380,0.00040839,0.20677289
