energy_ev,total_up,Hg_p_up,Hg_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.13056528,7.47046537,2.16309454,1.00416850,1.84113330,0.00000000,0.34979841,1.31737655,0.15785994,2.86494279
-3.12456228,7.18979020,2.09420549,0.95641480,1.79115355,0.00000000,0.33284923,1.26762107,0.15103398,2.78087439
-3.11855928,6.88481625,2.01791308,0.90591458,1.73414960,0.00000000,0.31479535,1.21387679,0.14378347,2.68610454
-3.11255628,6.55950791,1.93510002,0.85327413,1.67104055,0.00000000,0.29589483,1.15678819,0.13618088,2.58199252
-3.10655328,6.21804169,1.84674006,0.79912292,1.60280028,0.00000000,0.27641042,1.09703450,0.12830471,2.47000106
-3.10055028,5.86469243,1.75387124,0.74409692,1.53042799,0.00000000,0.25660274,1.03531193,0.12023746,2.35165403
-3.09454727,5.50372288,1.65756850,0.68882247,1.45492038,0.00000000,0.23672380,0.97231639,0.11206348,2.22849504
-3.08854427,5.13928081,1.55891674,0.63390102,1.37724662,0.00000000,0.21701129,0.90872743,0.10386682,2.10204871
-3.08254127,4.77530711,1.45898535,0.57989555,1.29832676,0.00000000,0.19768347,0.84519386,0.09572918,1.97378587
-3.07653827,4.41545777,1.35880490,0.52731891,1.21901440,0.00000000,0.17893523,0.78232148,0.08772798,1.84509373
-3.07053527,4.06304145,1.25934679,0.47662458,1.14008367,0.00000000,0.16093498,0.72066311,0.07993478,1.71725176
-3.06453227,3.72097382,1.16150633,0.42819999,1.06222070,0.00000000,0.14382282,0.66071112,0.07241389,1.59141370
-3.05852926,3.39174871,1.06608943,0.38236245,0.98601935,0.00000000,0.12770967,0.60289253,0.06522138,1.46859560
-3.05252626,3.07742562,0.97380320,0.33935769,0.91198076,0.00000000,0.11267738,0.54756644,0.05840440,1.34966980
-3.04652326,2.77963225,0.88525021,0.29936075,0.84051622,0.00000000,0.09877985,0.49502379,0.05200094,1.23536428
-3.04052026,2.49958029,0.80092642,0.26247914,0.77195273,0.00000000,0.08604479,0.44548919,0.04603983,1.12626679
-3.03451726,2.23809254,0.72122229,0.22875770,0.70654045,0.00000000,0.07447624,0.39912440,0.04054118,1.02283280
-3.02851426,1.99563886,0.64642680,0.19818510,0.64446158,0.00000000,0.06405739,0.35603337,0.03551701,0.92539670
-3.02251126,1.77237883,0.57673392,0.17070128,0.58583981,0.00000000,0.05475382,0.31626834,0.03097218,0.83418522
-3.01650825,1.56820865,0.51225099,0.14620566,0.53074996,0.00000000,0.04651681,0.27983678,0.02690547,0.74933228
-3.01050525,1.38281042,0.45300860,0.12456569,0.47922744,0.00000000,0.03928669,0.24670890,0.02331084,0.67089474
-3.00450225,1.21570184,0.39897150,0.10562536,0.43127694,0.00000000,0.03299603,0.21682532,0.02017874,0.59886826
-2.99849925,1.06628485,0.35005011,0.08921349,0.38688054,0.00000000,0.02757265,0.19010488,0.01749742,0.53320293
-2.99249625,0.93389189,0.30611223,0.07515144,0.34600481,0.00000000,0.02294228,0.16645222,0.01525427,0.47381824
-2.98649325,0.81782901,0.26699461,0.06326020,0.30860711,0.00000000,0.01903097,0.14576500,0.01343706,0.42061720
-2.98049025,0.71741492,0.23251422,0.05336659,0.27464113,0.00000000,0.01576707,0.12794070,0.01203508,0.37349931
-2.97448724,0.63201568,0.20247873,0.04530861,0.24406168,0.00000000,0.01308279,0.11288271,0.01104009,0.33237245
-2.96848424,0.56107462,0.17669626,0.03893983,0.21682889,0.00000000,0.01091549,0.10050582,0.01044719,0.29716343
-2.96248124,0.50413723,0.15498410,0.03413286,0.19291205,0.00000000,0.00920853,0.09074086,0.01025537,0.26782721
-2.95647824,0.46087099,0.13717630,0.03078187,0.17229292,0.00000000,0.00791185,0.08353842,0.01046789,0.24435475
-2.95047524,0.43107985,0.12313000,0.02880419,0.15496878,0.00000000,0.00698222,0.07887172,0.01109245,0.22677920
-2.94447224,0.41471315,0.11273044,0.02814110,0.14095506,0.00000000,0.00638325,0.07673837,0.01214100,0.21518049
-2.93846923,0.41186898,0.10589453,0.02875778,0.13028745,0.00000000,0.00608520,0.07716109,0.01362942,0.20968795
-2.93246623,0.42279149,0.10257289,0.03064247,0.12302352,0.00000000,0.00606460,0.08018722,0.01557681,0.21048086
-2.92646323,0.44786207,0.10275043,0.03380487,0.11924345,0.00000000,0.00630374,0.08588711,0.01800462,0.21778652
-2.92046023,0.48758405,0.10644516,0.03827392,0.11904979,0.00000000,0.00678998,0.09435118,0.02093544,0.23187581
-2.91445723,0.54256098,0.11370551,0.04409481,0.12256607,0.00000000,0.00751508,0.10568579,0.02439170,0.25305581
-2.90845423,0.61346819,0.12460590,0.05132540,0.12993390,0.00000000,0.00847442,0.12000788,0.02839400,0.28165947
-2.90245123,0.70101802,0.13924080,0.06003208,0.14130851,0.00000000,0.00966614,0.13743844,0.03295948,0.31803222
-2.89644822,0.80591901,0.15771719,0.07028503,0.15685256,0.00000000,0.01109036,0.15809495,0.03809995,0.36251554
-2.89044522,0.92882982,0.18014575,0.08215314,0.17672821,0.00000000,0.01274829,0.18208291,0.04382009,0.41542775
-2.88444222,1.07030884,0.20663079,0.09569855,0.20108742,0.00000000,0.01464150,0.20948674,0.05011561,0.47704243
-2.87843922,1.23076094,0.23725940,0.11097094,0.23006080,0.00000000,0.01677110,0.24036037,0.05697159,0.54756492
-2.87243622,1.41038310,0.27208993,0.12800185,0.26374514,0.00000000,0.01913704,0.27471763,0.06436103,0.62710780
-2.86643322,1.60911088,0.31114043,0.14679913,0.30219017,0.00000000,0.02173750,0.31252322,0.07224363,0.71566622
-2.86043022,1.82656819,0.35437737,0.16734174,0.34538505,0.00000000,0.02456828,0.35368421,0.08056500,0.81309415
-2.85442721,2.06202269,0.40170515,0.18957509,0.39324523,0.00000000,0.02762243,0.39804288,0.08925632,0.91908287
-2.84842421,2.31434954,0.45295697,0.21340731,0.44560039,0.00000000,0.03088982,0.44537111,0.09823441,1.03314278
-2.84242121,2.58200581,0.50788750,0.23870640,0.50218436,0.00000000,0.03435697,0.49536677,0.10740247,1.15459008
-2.83641821,2.86301805,0.56616794,0.26529874,0.56262763,0.00000000,0.03800688,0.54765249,0.11665131,1.28253925
-2.83041521,3.15498460,0.62738368,0.29296900,0.62645335,0.00000000,0.04181908,0.60177703,0.12586115,1.41590255
-2.82441221,3.45509439,0.69103515,0.32146149,0.69307744,0.00000000,0.04576968,0.65721938,0.13490397,1.55339738
-2.81840920,3.76016263,0.75654184,0.35048325,0.76181325,0.00000000,0.04983163,0.71339577,0.14364630,1.69356186
-2.81240620,4.06668365,0.82324968,0.37970864,0.83188126,0.00000000,0.05397495,0.76966944,0.15195248,1.83477898
-2.80640320,4.37089983,0.89044170,0.40878547,0.90242366,0.00000000,0.05816715,0.82536288,0.15968814,1.97530894
-2.80040020,4.66888511,0.95735165,0.43734252,0.97252396,0.00000000,0.06237360,0.87977241,0.16672383,2.11332910
-2.79439720,4.95664053,1.02318036,0.46499815,1.04123092,0.00000000,0.06655799,0.93218446,0.17293880,2.24698028
-2.78839420,5.23019855,1.08711407,0.49136984,1.10758610,0.00000000,0.07068281,0.98189305,0.17822451,2.37441805
-2.78239120,5.48573244,1.14834431,0.51608414,1.17065421,0.00000000,0.07470981,1.02821794,0.18248804,2.49386707
-2.77638819,5.71966649,1.20608854,0.53878681,1.22955487,0.00000000,0.07860051,1.07052259,0.18565500,2.60367635
-2.77038519,5.92878260,1.25961061,0.55915266,1.28349437,0.00000000,0.08231660,1.10823141,0.18767198,2.70237311
-2.76438219,6.11031884,1.30824061,0.57689477,1.33179617,0.00000000,0.08582049,1.14084557,0.18850847,2.78871303
-2.75837919,6.26205604,1.35139290,0.59177266,1.37392832,0.00000000,0.08907564,1.16795676,0.18815796,2.86172450
-2.75237619,6.38238853,1.38858213,0.60359920,1.40952666,0.00000000,0.09204713,1.18925846,0.18663850,2.92074492
-2.74637319,6.47037641,1.41943629,0.61224585,1.43841236,0.00000000,0.09470202,1.20455429,0.18399243,2.96544730
-2.74037019,6.52577698,1.44370664,0.61764626,1.46060274,0.00000000,0.09700986,1.21376319,0.18028545,2.99585597
-2.73436718,6.54905462,1.46127409,0.61979799,1.47631486,0.00000000,0.09894315,1.21692132,0.17560503,3.01235055
-2.72836418,6.54136864,1.47215202,0.61876240,1.48596121,0.00000000,0.10047789,1.21418079,0.17005833,3.01565794
-2.72236118,6.50454037,1.47648558,0.61466278,1.49013789,0.00000000,0.10159408,1.20580531,0.16376952,3.00683291
-2.71635818,6.44100106,1.47454768,0.60768094,1.48960530,0.00000000,0.10227631,1.19216307,0.15687683,2.98722781
-2.71035518,6.35372340,1.46673193,0.59805229,1.48526261,0.00000000,0.10251429,1.17371732,0.14952937,2.95845318
-2.70435218,6.24613971,1.45354313,0.58605993,1.47811671,0.00000000,0.10230341,1.15101495,0.14188372,2.92233072
-2.69834917,6.12205049,1.43558559,0.57202777,1.46924740,0.00000000,0.10164525,1.12467375,0.13410061,2.88084085
-2.69234617,5.98552706,1.41354999,0.55631307,1.45977021,0.00000000,0.10054804,1.09536865,0.12634162,2.83606704
-2.68634317,5.84081199,1.38819909,0.53929877,1.45079861,0.00000000,0.09902694,1.06381754,0.11876608,2.79013910
-2.68034017,5.69222075,1.36035292,0.52138563,1.44340731,0.00000000,0.09710431,1.03076706,0.11152815,2.74517769
-2.67433717,5.54404758,1.33087376,0.50298452,1.43859812,0.00000000,0.09480969,0.99697865,0.10477424,2.70324181
-2.66833417,5.40047797,1.30065120,0.48450904,1.43726990,0.00000000,0.09217967,0.96321517,0.09864064,2.66628104
-2.66233117,5.26550948,1.27058754,0.46636846,1.44019348,0.00000000,0.08925748,0.93022831,0.09325150,2.63609362
-2.65632816,5.14288200,1.24158358,0.44896112,1.44799253,0.00000000,0.08609244,0.89874682,0.08871712,2.61429125
-2.65032516,5.03601787,1.21452494,0.43266829,1.46113066,0.00000000,0.08273907,0.86946561,0.08513240,2.60227083
-2.64432216,4.94797152,1.19026873,0.41784838,1.47990482,0.00000000,0.07925612,0.84303566,0.08257563,2.60119320
-2.63831916,4.88138814,1.16963048,0.40483168,1.50444471,0.00000000,0.07570524,0.82005477,0.08110747,2.61196840
-2.63231616,4.83847022,1.15337133,0.39391534,1.53471767,0.00000000,0.07214968,0.80105888,0.08077003,2.63524667
-2.62631316,4.82095082,1.14218525,0.38535863,1.57053796,0.00000000,0.06865271,0.78651399,0.08158625,2.67141436
-2.62031016,4.83007247,1.13668614,0.37937864,1.61157981,0.00000000,0.06527607,0.77680859,0.08355933,2.72059378
-2.61430715,4.86657049,1.13739507,0.37614603,1.65739270,0.00000000,0.06207836,0.77224651,0.08667239,2.78264593
-2.60830415,4.93066023,1.14472733,0.37578132,1.70741813,0.00000000,0.05911351,0.77304035,0.09088830,2.85717534
-2.60230115,5.02202771,1.15897988,0.37835144,1.76100667,0.00000000,0.05642934,0.77930539,0.09614977,2.94353642
-2.59629815,5.13982393,1.18031918,0.38386685,1.81743450,0.00000000,0.05406622,0.79105440,0.10237968,3.04084087
-2.59029515,5.28266339,1.20877009,0.39227928,1.87591880,0.00000000,0.05205606,0.80819340,0.10948172,3.14796615
-2.58429215,5.44862803,1.24420613,0.40348031,1.93563153,0.00000000,0.05042138,0.83051873,0.11734148,3.26356536
-2.57828914,5.63527787,1.28634196,0.41730098,1.99571156,0.00000000,0.04917485,0.85771586,0.12582786,3.38607887
-2.57228614,5.83967023,1.33472856,0.43351254,2.05527514,0.00000000,0.04831894,0.88936018,0.13479499,3.51374865
-2.56628314,6.05838911,1.38875204,0.45182862,2.11342511,0.00000000,0.04784602,0.92492023,0.14408464,3.64463613
-2.56028014,6.28758661,1.44763646,0.47190889,2.16925937,0.00000000,0.04773870,0.96376360,0.15352898,3.77664450
-2.55427714,6.52303752,1.51045148,0.49336423,2.22187905,0.00000000,0.04797053,1.00516586,0.16295394,3.90754638
-2.54827414,6.76020815,1.57612518,0.51576368,2.27039726,0.00000000,0.04850692,1.04832254,0.17218279,4.03501739
-2.54227114,6.99433937,1.64346220,0.53864285,2.31394877,0.00000000,0.04930633,1.09236420,0.18104013,4.15667614
-2.53626813,7.22054348,1.71116735,0.56151384,2.35170124,0.00000000,0.05032171,1.13637456,0.18935596,4.27013037
-2.53026513,7.43391319,1.77787425,0.58387643,2.38286822,0.00000000,0.05150208,1.17941113,0.19696994,4.37302889
-2.52426213,7.62964035,1.84217851,0.60523028,2.40672407,0.00000000,0.05279415,1.22052816,0.20373538,4.46311816
-2.51825913,7.80314123,1.90267454,0.62508777,2.42262060,0.00000000,0.05414415,1.25880092,0.20952318,4.53830208
-2.51225613,7.95018418,1.95799489,0.64298701,2.43000492,0.00000000,0.05549951,1.29335089,0.21422525,4.59670307
-2.50625313,8.06701506,2.00685074,0.65850477,2.42843804,0.00000000,0.05681054,1.32337067,0.21775745,4.63672198
-2.50025013,8.15047556,2.04807190,0.67126857,2.41761317,0.00000000,0.05803203,1.34814779,0.22006184,4.65709449
-2.49424712,8.19810915,2.08064495,0.68096774,2.39737291,0.00000000,0.05912459,1.36708642,0.22110819,4.65694124
-2.48824412,8.20824999,2.10374751,0.68736281,2.36772408,0.00000000,0.06005585,1.37972609,0.22089466,4.63580923
-2.48224112,8.18009023,2.11677751,0.69029292,2.32884932,0.00000000,0.06080138,1.38575640,0.21944760,4.59370206
-2.47623812,8.11372223,2.11937563,0.68968089,2.28111438,0.00000000,0.06134536,1.38502730,0.21682049,4.53109716
-2.47023512,8.01015295,2.11144022,0.68553577,2.22507028,0.00000000,0.06168084,1.37755411,0.21309205,4.44894857
-2.46423212,7.87128905,2.09313348,0.67795264,2.16144979,0.00000000,0.06180987,1.36351724,0.20836359,4.34867438
-2.45822911,7.69989259,2.06487880,0.66710972,2.09115784,0.00000000,0.06174319,1.34325631,0.20275575,4.23212878
-2.45222611,7.49950828,2.02734899,0.65326283,2.01525587,0.00000000,0.06149970,1.31725909,0.19640470,4.10155920
-2.44622311,7.27436472,1.98144599,0.63673746,1.93494031,0.00000000,0.06110563,1.28614550,0.18945796,3.95954982
-2.44022011,7.02925309,1.92827260,0.61791861,1.85151573,0.00000000,0.06059355,1.25064740,0.18207003,3.80895325
-2.43421711,6.76938772,1.86909761,0.59723894,1.76636357,0.00000000,0.06000113,1.21158497,0.17439803,3.65281276
-2.42821411,6.50025376,1.80531553,0.57516561,1.68090731,0.00000000,0.05936982,1.16984067,0.16659736,3.49427786
-2.42221111,6.22744755,1.73840276,0.55218625,1.59657543,0.00000000,0.05874337,1.12633174,0.15881767,3.33651620
-2.41620810,5.95651561,1.66987184,0.52879471,1.51476330,0.00000000,0.05816643,1.08198249,0.15119917,3.18262493
-2.41020510,5.69279795,1.60122568,0.50547693,1.43679551,0.00000000,0.05768303,1.03769726,0.14386948,3.03554470
-2.40420210,5.44128127,1.53391355,0.48269762,1.36388981,0.00000000,0.05733524,0.99433518,0.13694096,2.89797919
-2.39819910,5.20646687,1.46929047,0.46088801,1.29712397,0.00000000,0.05716184,0.95268759,0.13050861,2.77232281
-2.39219610,4.99225761,1.40858146,0.44043522,1.23740672,0.00000000,0.05719721,0.91345877,0.12464872,2.66059906
-2.38619310,4.80186709,1.35285196,0.42167345,1.18545372,0.00000000,0.05747030,0.87725063,0.11941793,2.56441116
-2.38019010,4.63775365,1.30298509,0.40487732,1.14176928,0.00000000,0.05800392,0.84455177,0.11485308,2.48490655
-2.37418709,4.50158038,1.25966661,0.39025740,1.10663452,0.00000000,0.05881409,0.81573089,0.11097144,2.42275596
-2.36818409,4.39420173,1.22337746,0.37795807,1.08010220,0.00000000,0.05990976,0.79103478,0.10777152,2.37814753
-2.36218109,4.31567609,1.19439410,0.36805765,1.06199850,0.00000000,0.06129266,0.77059051,0.10523433,2.35079565
-2.35617809,4.26530278,1.17279586,0.36057058,1.05193148,0.00000000,0.06295735,0.75441155,0.10332492,2.33996404
-2.35017509,4.24168135,1.15847883,0.35545164,1.04930604,0.00000000,0.06489157,0.74240729,0.10199433,2.34450176
-2.34417209,4.24279006,1.15117508,0.35260167,1.05334478,0.00000000,0.06707668,0.73439536,0.10118167,2.36289086
-2.33816908,4.26607991,1.15047609,0.35187478,1.06311412,0.00000000,0.06948828,0.73011607,0.10081644,2.39330356
-2.33216608,4.30858040,1.15585911,0.35308632,1.07755469,0.00000000,0.07209699,0.72924823,0.10082095,2.43366704
-2.32616308,4.36701238,1.16671493,0.35602160,1.09551511,0.00000000,0.07486929,0.73142551,0.10111272,2.48173324
-2.32016008,4.43790384,1.18237568,0.36044461,1.11578786,0.00000000,0.07776840,0.73625272,0.10160696,2.53515131
-2.31415708,4.51770396,1.20214142,0.36610665,1.13714611,0.00000000,0.08075522,0.74332123,0.10221892,2.59154010
-2.30815408,4.60289132,1.22530413,0.37275433,1.15838026,0.00000000,0.08378926,0.75222285,0.10286613,2.64855807
-2.30215108,4.69007245,1.25116831,0.38013669,1.17833284,0.00000000,0.08682941,0.76256177,0.10347044,2.70396833
-2.29614807,4.77606734,1.27906720,0.38801125,1.19593073,0.00000000,0.08983481,0.77396398,0.10395994,2.75569664
-2.29014507,4.85797944,1.30837432,0.39614876,1.21021346,0.00000000,0.09276542,0.78608406,0.10427046,2.80188052
-2.28414207,4.93324826,1.33851009,0.40433658,1.22035681,0.00000000,0.09558266,0.79860906,0.10434690,2.84090801
-2.27813907,4.99968383,1.36894367,0.41238069,1.22569089,0.00000000,0.09824977,0.81125974,0.10414419,2.87144529
-2.27213607,5.05548291,1.39919053,0.42010647,1.22571223,0.00000000,0.10073217,0.82378910,0.10362782,2.89245263
-2.26613307,5.09922810,1.42880641,0.42735826,1.22008971,0.00000000,0.10299765,0.83597883,0.10277418,2.90318893
-2.26013007,5.12987161,1.45737871,0.43399805,1.20866434,0.00000000,0.10501651,0.84763394,0.10157040,2.90320534
-2.25412706,5.14670623,1.48451635,0.43990360,1.19144319,0.00000000,0.10676161,0.85857631,0.10001391,2.89232938
-2.24812406,5.14932666,1.50983931,0.44496610,1.16858804,0.00000000,0.10820843,0.86863776,0.09811172,2.87064093
-2.24212106,5.13758480,1.53296902,0.44908782,1.14039957,0.00000000,0.10933511,0.87765327,0.09587944,2.83844195
-2.23611806,5.11154234,1.55352081,0.45218006,1.10729796,0.00000000,0.11012253,0.88545503,0.09334006,2.79622224
-2.23011506,5.07142446,1.57109915,0.45416151,1.06980104,0.00000000,0.11055447,0.89186795,0.09052266,2.74462305
-2.22411206,5.01757754,1.58529656,0.45495730,1.02850101,0.00000000,0.11061779,0.89670697,0.08746094,2.68440084
-2.21810905,4.95043357,1.59569639,0.45449889,0.98404086,0.00000000,0.11030272,0.89977667,0.08419189,2.61639297
-2.21210605,4.87048320,1.60187976,0.45272474,0.93709158,0.00000000,0.10960326,0.90087315,0.08075437,2.54148677
-2.20610305,4.77825835,1.60343620,0.44958184,0.88833090,0.00000000,0.10851758,0.89978832,0.07718789,2.46059342
-2.20010005,4.67432465,1.59997753,0.44502790,0.83842453,0.00000000,0.10704849,0.89631625,0.07353147,2.37462707
-2.19409705,4.55928317,1.59115407,0.43903407,0.78801016,0.00000000,0.10520390,0.89026135,0.06982280,2.28448977
-2.18809405,4.43377991,1.57667214,0.43158793,0.73768485,0.00000000,0.10299725,0.88144771,0.06609746,2.19106186
-2.18209105,4.29852114,1.55631171,0.42269647,0.68799566,0.00000000,0.10044785,0.86972908,0.06238842,2.09519745
-2.17608804,4.15429219,1.52994289,0.41238889,0.63943374,0.00000000,0.09758108,0.85499880,0.05872579,1.99772404
-2.17008504,4.00197713,1.49754008,0.40071874,0.59243135,0.00000000,0.09442845,0.83719891,0.05513662,1.89944525
-2.16408204,3.84257658,1.45919284,0.38776547,0.54736171,0.00000000,0.09102748,0.81632791,0.05164500,1.80114552
-2.15807904,3.67722142,1.41511242,0.37363484,0.50454098,0.00000000,0.08742125,0.79244651,0.04827210,1.70359554
-2.15207604,3.50718036,1.36563367,0.35845841,0.46423210,0.00000000,0.08365790,0.76568095,0.04503650,1.60755730
-2.14607304,3.33385987,1.31121170,0.34239184,0.42664967,0.00000000,0.07978971,0.73622367,0.04195431,1.51378782
-2.14007004,3.15879572,1.25241371,0.32561204,0.39196556,0.00000000,0.07587209,0.70433117,0.03903953,1.42304078
-2.13406703,2.98363588,1.18990604,0.30831340,0.36031476,0.00000000,0.07196235,0.67031916,0.03630421,1.33606569
-2.12806403,2.81011538,1.12443724,0.29070309,0.33180090,0.00000000,0.06811828,0.63455518,0.03375863,1.25360424
-2.12206103,2.64002425,1.05681792,0.27299572,0.30650143,0.00000000,0.06439672,0.59744921,0.03141138,1.17638405
-2.11605803,2.47516988,0.98789856,0.25540762,0.28447193,0.00000000,0.06085196,0.55944258,0.02926940,1.10511006
-2.11005503,2.31733610,0.91854613,0.23815097,0.26574970,0.00000000,0.05753429,0.52099600,0.02733793,1.04045413
-2.10405203,2.16824078,0.84962086,0.22142804,0.25035638,0.00000000,0.05448849,0.48257702,0.02562038,0.98304345
-2.09804902,2.02949430,0.78195416,0.20542583,0.23829978,0.00000000,0.05175255,0.44464786,0.02411813,0.93344850
-2.09204602,1.90256087,0.71632857,0.19031131,0.22957500,0.00000000,0.04935654,0.40765386,0.02283039,0.89217143
-2.08604302,1.78872456,0.65346051,0.17622746,0.22416481,0.00000000,0.04732164,0.37201325,0.02175395,0.85963533
-2.08004002,1.68906155,0.59398655,0.16329027,0.22203970,0.00000000,0.04565955,0.33810846,0.02088304,0.83617531
-2.07403702,1.60441951,0.53845326,0.15158672,0.22315752,0.00000000,0.04437212,0.30627931,0.02020916,0.82203158
-2.06803402,1.53540484,0.48731091,0.14117388,0.22746299,0.00000000,0.04345127,0.27681818,0.01972099,0.81734506
-2.06203102,1.48237794,0.44091095,0.13207894,0.23488713,0.00000000,0.04287927,0.24996709,0.01940446,0.82215560
-2.05602801,1.44545595,0.39950679,0.12430039,0.24534678,0.00000000,0.04262931,0.22591671,0.01924283,0.83640265
-2.05002501,1.42452261,0.36325755,0.11780989,0.25874413,0.00000000,0.04266634,0.20480691,0.01921687,0.85992848
-2.04402201,1.41924389,0.33223419,0.11255504,0.27496642,0.00000000,0.04294819,0.18672874,0.01930523,0.89248323
-2.03801901,1.42908839,0.30642747,0.10846259,0.29388580,0.00000000,0.04342690,0.17172742,0.01948483,0.93373175
-2.03201601,1.45335103,0.28575694,0.10544222,0.31535917,0.00000000,0.04405027,0.15980609,0.01973136,0.98326137
-2.02601301,1.49117866,0.27008056,0.10339041,0.33922820,0.00000000,0.04476349,0.15092984,0.02001987,1.04059029
-2.02001001,1.54159623,0.25920433,0.10219454,0.36531929,0.00000000,0.04551084,0.14502997,0.02032539,1.10517605
-2.01400700,1.60353242,0.25289147,0.10173681,0.39344353,0.00000000,0.04623748,0.14200805,0.02062361,1.17642359
-2.00800400,1.67584364,0.25087094,0.10189802,0.42339673,0.00000000,0.04689106,0.14173969,0.02089149,1.25369257
-2.00200100,1.75733586,0.25284502,0.10256099,0.45495928,0.00000000,0.04742337,0.14407801,0.02110793,1.33630384
-1.99599800,1.84678380,0.25849592,0.10361365,0.48789627,0.00000000,0.04779174,0.14885658,0.02125433,1.42354494
-1.98999500,1.94294738,0.26749149,0.10495159,0.52195762,0.00000000,0.04796022,0.15589207,0.02131509,1.51467484
-1.98399200,2.04458586,0.27949012,0.10648021,0.55687849,0.00000000,0.04790062,0.16498666,0.02127802,1.60892810
-1.97798899,2.15046981,0.29414510,0.10811628,0.59238013,0.00000000,0.04759313,0.17593030,0.02113463,1.70551902
-1.97198599,2.25939201,0.31110871,0.10978917,0.62817125,0.00000000,0.04702680,0.18850295,0.02088034,1.80364616
-1.96598299,2.37017770,0.33003612,0.11144149,0.66395016,0.00000000,0.04619959,0.20247710,0.02051443,1.90249790
-1.95997999,2.48169533,0.35058969,0.11302952,0.69940771,0.00000000,0.04511825,0.21762060,0.02004008,2.00125964
-1.95397699,2.59286836,0.37244353,0.11452314,0.73423123,0.00000000,0.04379785,0.23369990,0.01946408,2.09912298
-1.94797399,2.70268887,0.39528859,0.11590570,0.76810946,0.00000000,0.04226115,0.25048384,0.01879655,2.19529746
-1.94197099,2.81023336,0.41883838,0.11717353,0.80073850,0.00000000,0.04053773,0.26774795,0.01805058,2.28902485
-1.93596798,2.91468062,0.44283509,0.11833547,0.83182861,0.00000000,0.03866301,0.28527914,0.01724170,2.37959604
-1.92996498,3.01533167,0.46705606,0.11941221,0.86111174,0.00000000,0.03667711,0.30288073,0.01638744,2.46637005
-1.92396198,3.11163081,0.49132024,0.12043564,0.88834952,0.00000000,0.03462380,0.32037757,0.01550674,2.54879471
-1.91795898,3.20318693,0.51549434,0.12144810,0.91334127,0.00000000,0.03254929,0.33762102,0.01461940,2.62642780
-1.91195598,3.28979352,0.53949818,0.12250163,0.93593165,0.00000000,0.03050117,0.35449344,0.01374559,2.69895778
-1.90595298,3.37144597,0.56330882,0.12365714,0.95601762,0.00000000,0.02852739,0.37091206,0.01290531,2.76622244
-1.89994997,3.44835413,0.58696297,0.12498345,0.97355390,0.00000000,0.02667534,0.38683158,0.01211797,2.82822422
-1.89394697,3.52094855,0.61055725,0.12655618,0.98855689,0.00000000,0.02499103,0.40224570,0.01140194,2.88514055
-1.88794397,3.58987863,0.63424595,0.12845647,1.00110622,0.00000000,0.02351838,0.41718681,0.01077425,2.93732789
-1.88194097,3.65600126,0.65823601,0.13076941,1.01134394,0.00000000,0.02229864,0.43172419,0.01025024,2.98531818
-1.87593797,3.72035906,0.68277910,0.13358216,1.01947086,0.00000000,0.02136984,0.44596024,0.00984342,3.02980694
-1.86993497,3.78414761,0.70816091,0.13698180,1.02574019,0.00000000,0.02076637,0.46002499,0.00956520,3.07163244
-1.86393197,3.84867213,0.73468765,0.14105285,1.03044835,0.00000000,0.02051854,0.47406897,0.00942479,3.11174605
-1.85792896,3.91529409,0.76267046,0.14587441,1.03392337,0.00000000,0.02065218,0.48825468,0.00942912,3.15117425
-1.85192596,3.98536974,0.79240796,0.15151718,1.03651120,0.00000000,0.02118821,0.50274690,0.00958272,3.19097354
-1.84592296,4.06018249,0.82416792,0.15804018,1.03856040,0.00000000,0.02214226,0.51770249,0.00988775,3.23217973
-1.83991996,4.14087221,0.85816867,0.16548752,1.04040617,0.00000000,0.02352411,0.53325997,0.01034390,3.27575391
-1.83391696,4.22836466,0.89456130,0.17388520,1.04235413,0.00000000,0.02533728,0.54952944,0.01094845,3.32252755
-1.82791396,4.32330470,0.93341356,0.18323812,1.04466503,0.00000000,0.02757845,0.56658352,0.01169622,3.37314947
-1.82191096,4.42599710,0.97469627,0.19352760,1.04754088,0.00000000,0.03023698,0.58444967,0.01257968,3.42803760
-1.81590795,4.53635843,1.01827335,0.20470937,1.05111363,0.00000000,0.03329445,0.60310454,0.01358896,3.48733850
-1.80990495,4.65388352,1.06389597,0.21671239,1.05543681,0.00000000,0.03672429,0.62247053,0.01471197,3.55089699
-1.80390195,4.77762920,1.11120145,0.22943856,1.06048088,0.00000000,0.04049157,0.64241505,0.01593454,3.61823843
-1.79789895,4.90621726,1.15971739,0.24276340,1.06613253,0.00000000,0.04455293,0.66275257,0.01724060,3.68856519
-1.79189595,5.03785789,1.20887094,0.25653785,1.07219824,0.00000000,0.04885677,0.68324943,0.01861244,3.76076839
-1.78589295,5.17039376,1.25800326,0.27059122,1.07841198,0.00000000,0.05334378,0.70363134,0.02003097,3.83345521
-1.77988994,5.30136360,1.30638856,0.28473516,1.08444678,0.00000000,0.05794770,0.72359324,0.02147614,3.90499127
-1.77388694,5.42808348,1.35325722,0.29876865,1.08992979,0.00000000,0.06259643,0.74281124,0.02292731,3.97355679
-1.76788394,5.54774266,1.39782200,0.31248389,1.09446000,0.00000000,0.06721351,0.76095591,0.02436370,4.03721430
