energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Li_s_up,Li_s_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-0.69334667,2.32395106,-0.92753823,0.17803786,-0.04218539,1.09907315,-0.84653156,0.03525271,-0.00543190,0.02925765,-0.00042863,0.31970280,-0.01752181,0.04218444,-0.00360958,0.73574874,-0.08262217
-0.68734367,2.32734673,-1.00012628,0.18056982,-0.04436870,1.09188005,-0.91152640,0.03447447,-0.00599978,0.02924322,-0.00046336,0.32467142,-0.01953553,0.04105949,-0.00382145,0.74556538,-0.08913191
-0.68134067,2.32854743,-1.07930901,0.18349176,-0.04704366,1.08282698,-0.98226334,0.03380763,-0.00665523,0.02918998,-0.00049887,0.32935558,-0.02168245,0.03986669,-0.00407072,0.75586093,-0.09659493
-0.67533767,2.32728635,-1.16453687,0.18678751,-0.05020768,1.07183576,-1.05819714,0.03322053,-0.00739891,0.02908701,-0.00053480,0.33374486,-0.02395485,0.03860588,-0.00435532,0.76650151,-0.10502325
-0.66933467,2.32337869,-1.25513717,0.19044478,-0.05385172,1.05888911,-1.13866884,0.03268674,-0.00823028,0.02892333,-0.00057073,0.33785305,-0.02634310,0.03728087,-0.00467255,0.77732906,-0.11441982
-0.66333167,2.31672470,-1.35032526,0.19445454,-0.05796031,1.04402949,-1.22291702,0.03218523,-0.00914737,0.02868837,-0.00060625,0.34171578,-0.02883591,0.03589896,-0.00501905,0.78816795,-0.12477828
-0.65732866,2.30731042,-1.44921858,0.19880999,-0.06251161,1.02735607,-1.31009190,0.03170053,-0.01014667,0.02837251,-0.00064094,0.34538738,-0.03142050,0.03447049,-0.00539087,0.79883248,-0.13608279
-0.65132566,2.29520603,-1.55085338,0.20350555,-0.06747755,1.00902022,-1.39927202,0.03122255,-0.01122299,0.02796753,-0.00067436,0.34893702,-0.03408291,0.03300820,-0.00578346,0.80913470,-0.14830784
-0.64532266,2.28056198,-1.65420356,0.20853562,-0.07282399,0.98921955,-1.48948289,0.03074638,-0.01236935,0.02746707,-0.00070608,0.35244459,-0.03680823,0.03152664,-0.00619180,0.81889242,-0.16141810
-0.63931966,2.26360303,-1.75820110,0.21389337,-0.07851104,0.96819089,-1.57971732,0.03027186,-0.01357699,0.02686701,-0.00073568,0.35599621,-0.03958089,0.03004152,-0.00661045,0.82793689,-0.17536829
-0.63331666,2.24462021,-1.86175773,0.21956951,-0.08449344,0.94620233,-1.66895673,0.02980309,-0.01483525,0.02616573,-0.00076275,0.35967976,-0.04238496,0.02856906,-0.00703363,0.83611982,-0.19010314
-0.62731366,2.22396115,-1.96378705,0.22555124,-0.09072108,0.92354463,-1.75619285,0.02934780,-0.01613172,0.02536426,-0.00078691,0.36358050,-0.04520432,0.02712541,-0.00745530,0.84331953,-0.20555744
-0.62131066,2.20201870,-2.06322669,0.23182120,-0.09713959,0.90052237,-1.84044941,0.02891666,-0.01745227,0.02446640,-0.00080782,0.36777698,-0.04802295,0.02572608,-0.00786930,0.84944575,-0.22165629
-0.61530765,2.17921847,-2.15905984,0.23835665,-0.10369112,0.87744492,-1.92080298,0.02852256,-0.01878124,0.02347854,-0.00082515,0.37233720,-0.05082503,0.02438546,-0.00826945,0.85444306,-0.23831553
-0.60930465,2.15600525,-2.25033576,0.24512881,-0.11031522,0.85461763,-1.99640251,0.02817980,-0.02010167,0.02240957,-0.00083864,0.37731541,-0.05359514,0.02311640,-0.00864966,0.85829272,-0.25544242
-0.60330165,2.13282903,-2.33618856,0.25210244,-0.11694986,0.83233347,-2.06648711,0.02790336,-0.02139555,0.02127051,-0.00084807,0.38274929,-0.05631828,0.02192992,-0.00900404,0.86101284,-0.27293667
-0.59729865,2.11013084,-2.41585393,0.25923550,-0.12353256,0.81086533,-2.13040140,0.02770809,-0.02264422,0.02007418,-0.00085327,0.38865788,-0.05898001,0.02083491,-0.00932704,0.86265696,-0.29069173
-0.59129565,2.08832888,-2.48868336,0.26647919,-0.13000164,0.79045918,-2.18760819,0.02760806,-0.02382872,0.01883471,-0.00085414,0.39504001,-0.06156641,0.01983802,-0.00961353,0.86331107,-0.30859644
-0.58529265,2.06780557,-2.55415545,0.27377813,-0.13629745,0.77132838,-2.23769799,0.02761591,-0.02493022,0.01756710,-0.00085062,0.40187355,-0.06406415,0.01894352,-0.00985890,0.86308929,-0.32653694
-0.57928964,2.04889586,-2.61188402,0.28107078,-0.14236371,0.75364915,-2.28039514,0.02774231,-0.02593051,0.01628668,-0.00084273,0.40911527,-0.06646050,0.01815335,-0.01005921,0.86212844,-0.34439889
-0.57328664,2.03187740,-2.66162278,0.28829016,-0.14814876,0.73755749,-2.31556037,0.02799558,-0.02681243,0.01500861,-0.00083057,0.41670153,-0.06874334,0.01746716,-0.01021117,0.86058178,-0.36206978
-0.56728364,2.01696294,-2.70326635,0.29536481,-0.15360674,0.72314755,-2.34318962,0.02838137,-0.02756036,0.01374748,-0.00081426,0.42454961,-0.07090122,0.01688241,-0.01031231,0.85861220,-0.37944140
-0.56128064,2.00429540,-2.73684759,0.30222009,-0.15869859,0.71047143,-2.36340923,0.02890262,-0.02816064,0.01251684,-0.00079401,0.43255989,-0.07292341,0.01639456,-0.01036093,0.85638535,-0.39641219
-0.55527764,1.99394589,-2.76253117,0.30877966,-0.16339290,0.69954062,-2.37646738,0.02955953,-0.02860198,0.01132889,-0.00077010,0.44061871,-0.07479998,0.01599729,-0.01035620,0.85406280,-0.41288939
-0.54927464,1.98591477,-2.78060349,0.31496736,-0.16766647,0.69032868,-2.38272234,0.03034977,-0.02887576,0.01019424,-0.00074283,0.44860192,-0.07652193,0.01568276,-0.01029813,0.85179580,-0.42879098
-0.54327164,1.98013591,-2.79145920,0.32070926,-0.17150458,0.68277541,-2.38262741,0.03126885,-0.02897636,0.00912172,-0.00071257,0.45637908,-0.07808129,0.01544190,-0.01018756,0.84971971,-0.44404701
-0.53726863,1.97648381,-2.79558460,0.32593600,-0.17490095,0.67679197,-2.37671339,0.03231059,-0.02890127,0.00811831,-0.00067972,0.46381816,-0.07947127,0.01526470,-0.01002615,0.84794944,-0.45860042
-0.53126563,1.97478349,-2.79353840,0.33058523,-0.17785738,0.67226701,-2.36556885,0.03346767,-0.02865124,0.00718913,-0.00064472,0.47079067,-0.08068634,0.01514059,-0.00981631,0.84657603,-0.47240725
-0.52526263,1.97482240,-2.78593047,0.33460412,-0.18038302,0.66907336,-2.34981898,0.03473230,-0.02823023,0.00633754,-0.00060802,0.47717693,-0.08172241,0.01505872,-0.00956115,0.84566440,-0.48543606
-0.51925963,1.97636402,-2.77339915,0.33795190,-0.18249338,0.66707498,-2.33010370,0.03609691,-0.02764531,0.00556529,-0.00057008,0.48287145,-0.08257685,0.01500832,-0.00926439,0.84525234,-0.49766673
-0.51325663,1.97916209,-2.75658819,0.34060209,-0.18420910,0.66613391,-2.30705588,0.03755481,-0.02690646,0.00487270,-0.00053137,0.48778790,-0.08324854,0.01497905,-0.00893029,0.84535066,-0.50908856
-0.50725363,1.98297496,-2.73612399,0.34254458,-0.18555448,0.66611679,-2.28128049,0.03910084,-0.02602628,0.00425895,-0.00049236,0.49186377,-0.08373789,0.01496128,-0.00856350,0.84594439,-0.51969786
-0.50125063,1.98757888,-2.71259418,0.34378718,-0.18655595,0.66690068,-2.25333549,0.04073188,-0.02501964,0.00372231,-0.00045347,0.49506407,-0.08404673,0.01494637,-0.00816901,0.84699483,-0.52949518
-0.49524762,1.99277975,-2.68652852,0.34435653,-0.18724045,0.66837782,-2.22371535,0.04244726,-0.02390321,0.00326046,-0.00041511,0.49738419,-0.08417825,0.01492694,-0.00775200,0.84844228,-0.53848229
-0.48924462,1.99842237,-2.65838289,0.34429844,-0.18763397,0.67045919,-2.19283788,0.04424900,-0.02269506,0.00287079,-0.00037767,0.49885135,-0.08413681,0.01489708,-0.00731775,0.85020930,-0.54665926
-0.48324162,2.00439668,-2.62852731,0.34367734,-0.18776012,0.67307658,-2.16103490,0.04614184,-0.02141411,0.00255066,-0.00034148,0.49952483,-0.08392779,0.01485247,-0.00687154,0.85220413,-0.55402170
-0.47723862,2.01064070,-2.59723841,0.34257491,-0.18763902,0.67618317,-2.12854739,0.04813313,-0.02007967,0.00229771,-0.00030683,0.49949456,-0.08355736,0.01479051,-0.00641850,0.85432424,-0.56055854
-0.47123562,2.01713998,-2.56469686,0.34108791,-0.18728645,0.67975265,-2.09552506,0.05023248,-0.01871092,0.00211005,-0.00027395,0.49887830,-0.08303226,0.01471037,-0.00596359,0.85645988,-0.56625040
-0.46523262,2.02392360,-2.53098989,0.33932519,-0.18671334,0.68377685,-2.06203049,0.05245127,-0.01732650,0.00198650,-0.00024304,0.49781739,-0.08235963,0.01461301,-0.00551144,0.85849731,-0.57106880
-0.45922961,2.03105737,-2.49611867,0.33740403,-0.18592565,0.68826230,-2.02804768,0.05480202,-0.01594404,0.00192675,-0.00021423,0.49647123,-0.08154681,0.01450106,-0.00506637,0.86032188,-0.57497624
-0.45322661,2.03863445,-2.46001022,0.33544597,-0.18492457,0.69322587,-1.99349421,0.05729767,-0.01457988,0.00193149,-0.00018762,0.49501086,-0.08060124,0.01437881,-0.00463223,0.86182085,-0.57792724
-0.44722361,2.04676467,-2.42253307,0.33357229,-0.18370713,0.69868986,-1.95823663,0.05995081,-0.01324871,0.00200246,-0.00016325,0.49361186,-0.07953033,0.01425204,-0.00421243,0.86288590,-0.57987020
-0.44122061,2.05556312,-2.38351579,0.33189942,-0.18226709,0.70467704,-1.92210792,0.06277295,-0.01196340,0.00214248,-0.00014112,0.49244713,-0.07834143,0.01412787,-0.00380991,0.86341555,-0.58075008
-0.43521761,2.06513924,-2.34276728,0.33053452,-0.18059601,0.71120595,-1.88492616,0.06577386,-0.01073486,0.00235543,-0.00012118,0.49167981,-0.07704188,0.01401462,-0.00342707,0.86331737,-0.58051171
-0.42921461,2.07558741,-2.30009750,0.32957146,-0.17868456,0.71828696,-1.84651315,0.06896106,-0.00957193,0.00264618,-0.00010338,0.49145699,-0.07563902,0.01392164,-0.00306582,0.86251023,-0.57910350
-0.42321161,2.08697989,-2.25533753,0.32908740,-0.17652385,0.72591938,-1.80671201,0.07233952,-0.00848145,0.00302042,-0.00008762,0.49190445,-0.07414027,0.01385914,-0.00272759,0.86092642,-0.57648128
-0.41720860,2.09936289,-2.20835766,0.32914032,-0.17410675,0.73408993,-1.76540266,0.07591151,-0.00746824,0.00348447,-0.00007379,0.49312293,-0.07255328,0.01383811,-0.00241333,0.85851396,-0.57261213
-0.41120560,2.11275618,-2.15908245,0.32976747,-0.17142913,0.74277282,-1.72251430,0.07967675,-0.00653532,0.00404506,-0.00006175,0.49518606,-0.07088602,0.01387015,-0.00212355,0.85523884,-0.56747780
-0.40520260,2.12715666,-2.10750200,0.33098496,-0.16849085,0.75193132,-1.67803421,0.08363280,-0.00568398,0.00470906,-0.00005136,0.49814029,-0.06914689,0.01396743,-0.00185837,0.85108728,-0.56107767
-0.39919960,2.14254539,-2.05367875,0.33278846,-0.16529660,0.76152093,-1.63201247,0.08777559,-0.00491408,0.00548307,-0.00004249,0.50200662,-0.06734478,0.01414260,-0.00161757,0.84606791,-0.55343085
-0.39319660,2.15889801,-1.99774956,0.33515500,-0.16185634,0.77149392,-1.58456241,0.09210017,-0.00422420,0.00637315,-0.00003500,0.50678427,-0.06548915,0.01440879,-0.00140064,0.84021372,-0.54457757
-0.38719360,2.17619756,-1.93992320,0.33804573,-0.15818559,0.78180478,-1.53585695,0.09660154,-0.00361196,0.00738441,-0.00002875,0.51245577,-0.06359003,0.01477955,-0.00120684,0.83358373,-0.53457949
-0.38119060,2.19444867,-1.88047342,0.34140952,-0.15430524,0.79241635,-1.48612121,0.10127544,-0.00307424,0.00852060,-0.00002361,0.51899340,-0.06165798,0.01526880,-0.00103526,0.82626401,-0.52351913
-0.37518759,2.21369212,-1.81972856,0.34518705,-0.15024117,0.80330603,-1.43562218,0.10611916,-0.00260746,0.00978375,-0.00001948,0.52636624,-0.05970399,0.01589079,-0.00088486,0.81836821,-0.51149839
-0.36918459,2.23401825,-1.75805816,0.34931525,-0.14602360,0.81447159,-1.38465607,0.11113208,-0.00220785,0.01117383,-0.00001627,0.53454745,-0.05773942,0.01666002,-0.00075459,0.81003714,-0.49863616
-0.36318159,2.25557804,-1.69585795,0.35373181,-0.14168623,0.82593597,-1.33353447,0.11631601,-0.00187168,0.01268844,-0.00001390,0.54352122,-0.05577579,0.01759108,-0.00064339,0.80143749,-0.48506540
-0.35717859,2.27859062,-1.63353411,0.35837933,-0.13726517,0.83775075,-1.28257042,0.12167519,-0.00159556,0.01432256,-0.00001232,0.55328860,-0.05382464,0.01869843,-0.00055029,0.79275950,-0.47092953
-0.35117559,2.30334618,-1.57148798,0.36320900,-0.13279786,0.84999766,-1.23206508,0.12721594,-0.00137659,0.01606840,-0.00001149,0.56387205,-0.05189734,0.01999611,-0.00047445,0.78421370,-0.45637860
-0.34517259,2.33020357,-1.51010216,0.36818356,-0.12832190,0.86278809,-1.18229633,0.13294588,-0.00121267,0.01791535,-0.00001143,0.57531790,-0.05000490,0.02149742,-0.00041522,0.77602651,-0.44156519
-0.33916958,2.35958213,-1.44972896,0.37327921,-0.12387394,0.87626020,-1.13350967,0.13887275,-0.00110264,0.01985003,-0.00001215,0.58769660,-0.04815786,0.02321443,-0.00037221,0.76843507,-0.42664039
-0.33316658,2.39194780,-1.39068178,0.37848656,-0.11948860,0.89057378,-1.08591225,0.14500296,-0.00104650,0.02185645,-0.00001372,0.60110065,-0.04636606,0.02515748,-0.00034533,0.76168123,-0.41174988
-0.32716358,2.42779379,-1.33322980,0.38381043,-0.11519751,0.90590289,-1.03967019,0.15133978,-0.00104559,0.02391632,-0.00001622,0.61563990,-0.04463862,0.02733458,-0.00033483,0.75600501,-0.39703032
-0.32116058,2.46761663,-1.27759628,0.38926851,-0.11102857,0.92242673,-0.99490932,0.15788144,-0.00110273,0.02600946,-0.00001978,0.63143474,-0.04298380,0.02975086,-0.00034137,0.75163774,-0.38260617
-0.31515758,2.51188865,-1.22396023,0.39488908,-0.10700524,0.94031900,-0.95171916,0.16461913,-0.00122237,0.02811431,-0.00002458,0.64860723,-0.04140901,0.03240786,-0.00036603,0.74879512,-0.36858687
-0.30915458,2.56102828,-1.17246120,0.40070779,-0.10314616,0.95973635,-0.91015980,0.17153519,-0.00141070,0.03020850,-0.00003080,0.66727076,-0.03992081,0.03530301,-0.00041037,0.74767047,-0.35506473
-0.30315158,2.61536974,-1.12320672,0.40676379,-0.09946483,0.98080661,-0.87027095,0.17860148,-0.00167575,0.03226954,-0.00003870,0.68751876,-0.03852494,0.03842902,-0.00047645,0.74842850,-0.34211324
-0.29714857,2.67513378,-1.07628163,0.41309540,-0.09596950,1.00361732,-0.83208273,0.18577816,-0.00202741,0.03427548,-0.00004856,0.70941329,-0.03722645,0.04177347,-0.00056683,0.75119980,-0.32978608
-0.29114557,2.74040118,-1.03175865,0.41973562,-0.09266331,1.02820531,-0.79562708,0.19301307,-0.00247745,0.03620559,-0.00006069,0.73297396,-0.03602975,0.04531844,-0.00068460,0.75607622,-0.31811667
-0.28514257,2.81109050,-0.98970941,0.42670767,-0.08954450,1.05454784,-0.76094934,0.20024162,-0.00303944,0.03804099,-0.00007547,0.75816817,-0.03493885,0.04904038,-0.00083334,0.76310755,-0.30711836
-0.27913957,2.88694161,-0.95021509,0.43402090,-0.08660679,1.08255592,-0.72811890,0.20738744,-0.00372867,0.03976518,-0.00009327,0.78490323,-0.03395745,0.05291004,-0.00101710,0.77229929,-0.29678514
-0.27313657,2.96750586,-0.91337610,0.44166724,-0.08383989,1.11207014,-0.69723847,0.21436367,-0.00456188,0.04136448,-0.00011453,0.81302086,-0.03308917,0.05689276,-0.00124036,0.78361194,-0.28709299
-0.26713357,3.05214392,-0.87932012,0.44961848,-0.08123020,1.14285940,-0.66845125,0.22107500,-0.00555704,0.04282836,-0.00013967,0.84229472,-0.03233769,0.06094877,-0.00150793,0.79696157,-0.27800165
-0.26113057,3.14003138,-0.84820797,0.45782441,-0.07876144,1.17462251,-0.64194554,0.22742021,-0.00673290,0.04414950,-0.00016915,0.87243108,-0.03170702,0.06503389,-0.00182488,0.81222175,-0.26945688
-0.25512756,3.23017224,-0.82023712,0.46621209,-0.07641554,1.20699285,-0.61795662,0.23329527,-0.00810855,0.04532383,-0.00020341,0.90307286,-0.03120156,0.06910025,-0.00219638,0.82922672,-0.26139318
-0.24912456,3.32141977,-0.79564248,0.47468614,-0.07417341,1.23954578,-0.59676564,0.23859672,-0.00970280,0.04635029,-0.00024288,0.93380696,-0.03082635,0.07309727,-0.00262755,0.84777565,-0.25373669
-0.24312156,3.41250384,-0.77469450,0.48313023,-0.07201584,1.27180851,-0.57869557,0.24322527,-0.01153351,0.04723048,-0.00028793,0.96417451,-0.03058712,0.07697275,-0.00312330,0.86763777,-0.24640840
-0.23711856,3.50206372,-0.75769459,0.49140948,-0.06992436,1.30327216,-0.56410450,0.24708926,-0.01361682,0.04796820,-0.00033890,0.99368378,-0.03049041,0.08067409,-0.00368811,0.88855813,-0.23932747
-0.23111556,3.58868484,-0.74496812,0.49937396,-0.06788202,1.33340532,-0.55337630,0.25010809,-0.01596627,0.04856881,-0.00039603,1.02182504,-0.03054352,0.08414949,-0.00432579,0.91026383,-0.23241446
-0.22511256,3.67093785,-0.73685507,0.50686289,-0.06587416,1.36166868,-0.54690936,0.25221505,-0.01859198,0.04903866,-0.00045948,1.04808669,-0.03075454,0.08734923,-0.00503928,0.93247030,-0.22559446
-0.21910955,3.74741854,-0.73369899,0.51370941,-0.06388905,1.38753006,-0.54510349,0.25335974,-0.02149967,0.04938435,-0.00052928,1.07197193,-0.03113214,0.09022689,-0.00583038,0.95488751,-0.21879997
-0.21310655,3.81678674,-0.73583432,0.51974589,-0.06191836,1.41047933,-0.54834589,0.25350986,-0.02468984,0.04961219,-0.00060530,1.09301522,-0.03168547,0.09274048,-0.00669955,0.97722587,-0.21197336
-0.20710355,3.87780282,-0.74357285,0.52480927,-0.05995758,1.43004259,-0.55699629,0.25265212,-0.02815692,0.04972758,-0.00068728,1.11079755,-0.03242376,0.09485346,-0.00764565,0.99920153,-0.20506885
-0.20110055,3.92936021,-0.75718956,0.52874648,-0.05800613,1.44579509,-0.57137210,0.25079258,-0.03188861,0.04973459,-0.00077477,1.12496014,-0.03335608,0.09653562,-0.00866578,1.02054099,-0.19805392
-0.19509755,3.97051313,-0.77690846,0.53141949,-0.05606745,1.45737254,-0.59173400,0.24795613,-0.03586526,0.04963567,-0.00086713,1.13521560,-0.03449081,0.09776373,-0.00975516,1.04098505,-0.19091010
-0.18909455,4.00049837,-0.80288897,0.53270999,-0.05414870,1.46448043,-0.61827235,0.24418531,-0.04005959,0.04943151,-0.00096355,1.14135641,-0.03583523,0.09852210,-0.01090698,1.06029180,-0.18363311
-0.18309155,4.01875080,-0.83521315,0.53252340,-0.05226052,1.46690110,-0.65109507,0.23953868,-0.04443654,0.04912110,-0.00106300,1.14326019,-0.03739493,0.09880284,-0.01211241,1.07823901,-0.17623234
-0.17708854,4.02491245,-0.87387452,0.53079212,-0.05041639,1.46449845,-0.69021720,0.23408856,-0.04895348,0.04870190,-0.00116432,1.14089172,-0.03917330,0.09860595,-0.01336065,1.09462572,-0.16872976
-0.17108554,4.01883519,-0.91876869,0.52747789,-0.04863202,1.45722030,-0.73555265,0.22791864,-0.05356063,0.04817025,-0.00126616,1.13430176,-0.04117095,0.09793927,-0.01463900,1.10927340,-0.16115829
-0.16508254,4.00057755,-0.96968635,0.52257334,-0.04692456,1.44509838,-0.78690834,0.22112143,-0.05820184,0.04752182,-0.00136703,1.12362288,-0.04338520,0.09681821,-0.01593313,1.12202672,-0.15355978
-0.15907954,3.97039629,-1.02630882,0.51610244,-0.04531175,1.42824618,-0.84398095,0.21379564,-0.06281566,0.04675223,-0.00146537,1.10906260,-0.04580961,0.09526530,-0.01722728,1.13275419,-0.14598267
-0.15307654,3.92873367,-1.08820655,0.50812021,-0.04381103,1.40685491,-0.90635651,0.20604385,-0.06733669,0.04585761,-0.00155953,1.09089438,-0.04843363,0.09330971,-0.01850467,1.14134878,-0.13847945
-0.14707354,3.87620116,-1.15484062,0.49871148,-0.04243869,1.38118767,-0.97351273,0.19797037,-0.07169714,0.04483534,-0.00164784,1.06944699,-0.05124224,0.09098655,-0.01974787,1.14772877,-0.13110414
-0.14107054,3.81356086,-1.22556732,0.48798896,-0.04120903,1.35157239,-1.04482425,0.18967950,-0.07582866,0.04368454,-0.00172870,1.04509283,-0.05421591,0.08833618,-0.02093925,1.15183890,-0.12390983
-0.13506753,3.74170540,-1.29964593,0.47609063,-0.04013364,1.31839363,-1.11957061,0.18127420,-0.07966416,0.04240664,-0.00180054,1.01823589,-0.05733049,0.08540344,-0.02206150,1.15365182,-0.11694643
-0.12906453,3.66163723,-1.37624922,0.46317670,-0.03922083,1.28208371,-1.19694670,0.17285517,-0.08313981,0.04100575,-0.00186194,0.98929976,-0.06055743,0.08223681,-0.02309809,1.15316989,-0.11025875
-0.12306153,3.57444804,-1.45447675,0.44942607,-0.03847513,1.24311342,-1.27607557,0.16452040,-0.08619699,0.03948891,-0.00191166,0.95871643,-0.06386404,0.07888761,-0.02403377,1.15042719,-0.10388489
-0.11705853,3.48129888,-1.53337041,0.43503269,-0.03789702,1.20198258,-1.35602327,0.15636500,-0.08878401,0.03786618,-0.00194867,0.92691604,-0.06721393,0.07540918,-0.02485502,1.14549153,-0.09785514
-0.11105553,3.38340127,-1.61193181,0.42020171,-0.03748285,1.15921070,-1.43581518,0.14848144,-0.09085780,0.03615058,-0.00197221,0.89431811,-0.07056765,0.07185607,-0.02555043,1.13846626,-0.09219128
-0.10505253,3.28199953,-1.68914112,0.40514565,-0.03722485,1.11532789,-1.51445361,0.14095988,-0.09238523,0.03435780,-0.00198177,0.86132435,-0.07388334,0.06828326,-0.02611106,1.12949153,-0.08690630
-0.09904952,3.17835426,-1.76397665,0.39008064,-0.03711140,1.07086631,-1.59093620,0.13388868,-0.09334412,0.03250585,-0.00197715,0.82831305,-0.07711760,0.06474543,-0.02653064,1.11874470,-0.08200456
-0.09304652,3.07372687,-1.83543483,0.37522283,-0.03712742,1.02635198,-1.66427455,0.12735491,-0.09372390,0.03061454,-0.00195849,0.79563517,-0.08022632,0.06129620,-0.02680578,1.10643956,-0.07748234
-0.08704352,2.96936485,-1.90254991,0.36078494,-0.03725485,0.98229734,-1.73351276,0.12144475,-0.09352586,0.02870486,-0.00192617,0.76361193,-0.08316567,0.05798750,-0.02693592,1.09282414,-0.07332861
-0.08104052,2.86648751,-1.96441291,0.34697311,-0.03747330,0.93919430,-1.79774548,0.11624371,-0.09276295,0.02679832,-0.00188091,0.73253362,-0.08589305,0.05486890,-0.02692337,1.07817681,-0.06952614
-0.07503752,2.76627190,-2.02018945,0.33398389,-0.03776077,0.89750798,-1.85613498,0.11183659,-0.09145926,0.02491628,-0.00182366,0.70265954,-0.08836802,0.05198701,-0.02677309,1.06280057,-0.06605272
-0.06903452,2.66983861,-2.06913599,0.32200156,-0.03809436,0.85767102,-1.90792698,0.10830713,-0.08964909,0.02307923,-0.00175563,0.67421857,-0.09055320,0.04938493,-0.02649247,1.04701567,-0.06288245
-0.06303152,2.57823731,-2.11061415,0.31119561,-0.03845103,0.82007841,-1.95246499,0.10573726,-0.08737568,0.02130622,-0.00167818,0.64741034,-0.09241519,0.04710171,-0.02609104,1.03115042,-0.05998711
-0.05702851,2.49243208,-2.14410293,0.30171844,-0.03880840,0.78508290,-1.98920278,0.10420609,-0.08468974,0.01961426,-0.00159286,0.62240643,-0.09392526,0.04517188,-0.02558004,1.01553077,-0.05733752
-0.05102551,2.41328649,-2.16920865,0.29370330,-0.03914539,0.75299097,-2.01771491,0.10378838,-0.08164778,0.01801790,-0.00150129,0.59935167,-0.09506010,0.04362496,-0.02497208,1.00046885,-0.05490473
-0.04502251,2.34154883,-2.18567240,0.28726242,-0.03944290,0.72405922,-2.03770515,0.10455276,-0.07831033,0.01652885,-0.00140514,0.57836513,-0.09580232,0.04248513,-0.02428071,0.98625100,-0.05266118
-0.03901951,2.27783784,-2.19337503,0.28248533,-0.03968436,0.69849136,-2.04901254,0.10655965,-0.07474013,0.01515583,-0.00130609,0.55954083,-0.09614091,0.04177080,-0.02351996,0.97312603,-0.05058169
-0.03301651,2.22262945,-2.19233956,0.27943744,-0.03985615,0.67643580,-2.05161512,0.10985890,-0.07100043,0.01390441,-0.00120577,0.54294796,-0.09607155,0.04149433,-0.02270402,0.96129417,-0.04864426
-0.02701351,2.17624514,-2.18273105,0.27815884,-0.03994796,0.65798378,-2.04563125,0.11448724,-0.06715331,0.01277709,-0.00110574,0.52863083,-0.09559673,0.04166175,-0.02184684,0.95089742,-0.04683075
-0.02101051,2.13884263,-2.16485401,0.27866335,-0.03995300,0.64316822,-2.03131834,0.12046576,-0.06325831,0.01177341,-0.00100742,0.51660838,-0.09472581,0.04227259,-0.02096187,0.94201191,-0.04512735
-0.01500750,2.11040934,-2.13914714,0.28093796,-0.03986803,0.63196333,-2.00906906,0.12779732,-0.05937118,0.01089024,-0.00091213,0.50687353,-0.09347483,0.04331969,-0.02006179,0.93464283,-0.04352485
-0.00900450,2.09075945,-2.10617582,0.28494256,-0.03969343,0.62428510,-1.97940499,0.13646417,-0.05554292,0.01012203,-0.00082098,0.49939241,-0.09186628,0.04478920,-0.01915837,0.92872214,-0.04201882
-0.00300150,2.07953477,-2.06662202,0.29061004,-0.03943292,0.61999258,-1.94296773,0.14642578,-0.05181912,0.00946125,-0.00073495,0.49410364,-0.08992866,0.04666054,-0.01826236,0.92410954,-0.04060952
0.00300150,2.07621000,-2.02127209,0.29784693,-0.03909342,0.61889028,-1.90050748,0.15761711,-0.04823951,0.00889878,-0.00065482,0.49091792,-0.08769593,0.04890655,-0.01738341,0.92059660,-0.03930180
0.00900450,2.08010232,-1.97100236,0.30653437,-0.03868463,0.62073151,-1.85286935,0.16994734,-0.04483775,0.00842438,-0.00058122,0.48971792,-0.08520681,0.05149371,-0.01653015,0.91791403,-0.03810477
0.01500750,2.09038548,-1.91676281,0.31652960,-0.03821865,0.62522275,-1.80097744,0.18329929,-0.04164157,0.00802709,-0.00051461,0.49035878,-0.08250399,0.05438249,-0.01571016,0.91574172,-0.03703137
0.02101051,2.10610804,-1.85955918,0.32766801,-0.03770955,0.63202916,-1.74581701,0.19752945,-0.03867294,0.00769571,-0.00045530,0.49266919,-0.07963325,0.05752782,-0.01493012,0.91372121,-0.03609788
0.02701351,2.12621555,-1.80043371,0.33976557,-0.03717281,0.64078098,-1.68841520,0.21246892,-0.03594850,0.00741915,-0.00040347,0.49645327,-0.07664242,0.06087969,-0.01419590,0.91146996,-0.03532338
0.03301651,2.14957598,-1.74044513,0.35262182,-0.03662491,0.65108097,-1.62982060,0.22792515,-0.03348007,0.00718685,-0.00035920,0.50149318,-0.07358040,0.06438395,-0.01351266,0.90859672,-0.03472904
0.03901951,2.17500775,-1.68064820,0.36602320,-0.03608283,0.66251263,-1.57108222,0.24368455,-0.03127525,0.00698908,-0.00032246,0.50755254,-0.07049605,0.06798318,-0.01288502,0.90471736,-0.03433755
0.04502251,2.20130970,-1.62207353,0.37974693,-0.03556360,0.67464916,-1.51322854,0.25951602,-0.02933805,0.00681719,-0.00029318,0.51438056,-0.06743713,0.07161775,-0.01231711,0.89947035,-0.03417243
0.05102551,2.22729196,-1.56570813,0.39356511,-0.03508397,0.68706289,-1.45724719,0.27517525,-0.02766952,0.00666389,-0.00027121,0.52171694,-0.06444925,0.07522698,-0.01181272,0.89253128,-0.03425739
