energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
0.33916958,1.82039000,0.48032829,0.28038642,0.01017163,0.47510550,0.56565264,0.29860461,0.05783291,0.53991895
0.34517259,1.74462516,0.45217792,0.26715245,0.01009329,0.45436275,0.54633628,0.28545292,0.05468834,0.52343838
0.35117559,1.67650253,0.42629659,0.25477577,0.01011802,0.43523477,0.52830382,0.27406813,0.05178145,0.50901988
0.35717859,1.61709043,0.40299999,0.24340316,0.01025910,0.41795708,0.51185490,0.26463700,0.04915004,0.49701404
0.36318159,1.56734298,0.38256319,0.23316431,0.01052904,0.40272804,0.49726027,0.25732973,0.04682663,0.48774125
0.36918459,1.52808128,0.36521714,0.22416934,0.01093939,0.38970451,0.48475339,0.25229695,0.04483816,0.48148392
0.37518759,1.49997677,0.35114601,0.21650688,0.01150055,0.37899862,0.47452302,0.24966689,0.04320595,0.47847954
0.38119060,1.48353749,0.34048521,0.21024256,0.01222150,0.37067578,0.46670709,0.24954248,0.04194574,0.47891457
0.38719360,1.47909767,0.33332034,0.20541820,0.01310964,0.36475389,0.46138828,0.25199878,0.04106787,0.48291975
0.39319660,1.48681094,0.32968687,0.20205165,0.01417047,0.36120400,0.45859135,0.25708063,0.04057751,0.49056657
0.39919960,1.50664730,0.32957065,0.20013717,0.01540743,0.35995232,0.45828262,0.26480057,0.04047502,0.50186526
0.40520260,1.53839378,0.33290902,0.19964648,0.01682156,0.36088340,0.46037137,0.27513716,0.04075627,0.51676415
0.41120560,1.58165860,0.33959270,0.20053031,0.01841131,0.36384459,0.46471323,0.28803371,0.04141304,0.53515043
0.41720860,1.63587846,0.34946812,0.20272039,0.02017227,0.36865129,0.47111530,0.30339742,0.04243341,0.55685213
0.42321161,1.70032858,0.36234030,0.20613174,0.02209690,0.37509299,0.47934282,0.32109899,0.04380208,0.58164120
0.42921461,1.77413495,0.37797610,0.21066510,0.02417443,0.38293968,0.48912689,0.34097272,0.04550066,0.60923752
0.43521761,1.85628835,0.39610776,0.21620953,0.02639062,0.39194844,0.50017306,0.36281720,0.04750796,0.63931368
0.44122061,1.94565963,0.41643677,0.22264484,0.02872774,0.40186986,0.51217018,0.38639652,0.04980010,0.67150028
0.44722361,2.04101582,0.43863787,0.22984389,0.03116456,0.41245410,0.52479934,0.41144211,0.05235071,0.70539164
0.45322661,2.14103682,0.46236318,0.23767466,0.03367642,0.42345628,0.53774221,0.43765526,0.05513094,0.74055172
0.45922961,2.24433239,0.48724655,0.24600202,0.03623549,0.43464111,0.55068881,0.46471024,0.05810952,0.77652027
0.46523262,2.34945920,0.51290787,0.25468913,0.03881103,0.44578652,0.56334412,0.49225825,0.06125277,0.81281895
0.47123562,2.45493807,0.53895757,0.26359862,0.04136991,0.45668634,0.57543355,0.51993187,0.06452461,0.84895748
0.47723862,2.55927130,0.56500115,0.27259336,0.04387709,0.46715190,0.58670700,0.54735041,0.06788661,0.88443986
0.48324162,2.66096017,0.59064377,0.28153712,0.04629635,0.47701280,0.59694166,0.57412566,0.07129808,0.91877051
0.48924462,2.75852273,0.61549497,0.29029507,0.04859102,0.48611670,0.60594338,0.59986836,0.07471623,0.95146049
0.49524762,2.85051199,0.63917336,0.29873419,0.05072483,0.49432850,0.61354694,0.62419495,0.07809642,0.98203377
0.50125063,2.93553442,0.66131144,0.30672375,0.05266278,0.50152906,0.61961526,0.64673471,0.08139256,1.01003350
0.50725363,3.01226891,0.68156038,0.31413594,0.05437201,0.50761361,0.62403784,0.66713695,0.08455756,1.03502840
0.51325663,3.07948592,0.69959481,0.32084667,0.05582273,0.51249007,0.62672869,0.68507807,0.08754393,1.05661918
0.51925963,3.13606665,0.71511748,0.32673669,0.05698896,0.51607756,0.62762398,0.70026846,0.09030454,1.07444482
0.52526263,3.18102192,0.72786381,0.33169289,0.05784933,0.51830523,0.62667965,0.71245869,0.09279336,1.08818884
0.53126563,3.21351018,0.73760612,0.33561002,0.05838762,0.51911147,0.62386927,0.72144508,0.09496642,1.09758514
0.53726863,3.23285434,0.74415758,0.33839254,0.05859330,0.51844373,0.61918218,0.72707434,0.09678274,1.10242357
0.54327164,3.23855650,0.74737562,0.33995672,0.05846177,0.51625885,0.61262221,0.72924697,0.09820527,1.10255464
0.54927464,3.23031031,0.74716479,0.34023282,0.05799449,0.51252396,0.60420688,0.72791951,0.09920186,1.09789361
0.55527764,3.20800992,0.74347883,0.33916722,0.05719895,0.50721777,0.59396716,0.72310537,0.09974614,1.08842332
0.56128064,3.17175527,0.73632203,0.33672446,0.05608841,0.50033231,0.58194769,0.71487419,0.09981834,1.07419587
0.56728364,3.12185303,0.72574952,0.33288896,0.05468149,0.49187466,0.56820738,0.70334985,0.09940593,1.05533288
0.57328664,3.05881285,0.71186667,0.32766635,0.05300161,0.48186887,0.55282023,0.68870700,0.09850414,1.03202414
0.57928964,2.98333874,0.69482730,0.32108430,0.05107631,0.47035748,0.53587610,0.67116642,0.09711625,1.00452465
0.58529265,2.89631560,0.67483092,0.31319275,0.04893644,0.45740277,0.51748144,0.65098908,0.09525369,0.97315005
0.59129565,2.79879097,0.65211888,0.30406346,0.04661536,0.44308741,0.49775963,0.62846947,0.09293589,0.93827045
0.59729865,2.69195258,0.62696945,0.29378889,0.04414801,0.42751446,0.47685083,0.60392806,0.09018995,0.90030277
0.60330165,2.57710223,0.59969212,0.28248039,0.04157003,0.41080656,0.45491124,0.57770336,0.08705003,0.85970195
0.60930465,2.45562676,0.57062104,0.27026580,0.03891695,0.39310438,0.43211178,0.55014382,0.08355656,0.81695106
0.61530765,2.32896716,0.54010801,0.25728643,0.03622333,0.37456432,0.40863594,0.52159978,0.07975526,0.77255085
0.62131066,2.19858682,0.50851499,0.24369369,0.03352210,0.35535548,0.38467715,0.49241584,0.07569607,0.72700896
0.62731366,2.06594004,0.47620658,0.22964540,0.03084389,0.33565613,0.36043545,0.46292370,0.07143187,0.68082921
0.63331666,1.93244189,0.44354254,0.21530191,0.02821660,0.31564973,0.33611388,0.43343595,0.06701726,0.63450139
0.63931966,1.79944052,0.41087066,0.20082230,0.02566496,0.29552076,0.31191449,0.40424079,0.06250721,0.58849181
0.64532266,1.66819279,0.37852027,0.18636073,0.02321030,0.27545059,0.28803437,0.37559781,0.05795582,0.54323512
0.65132566,1.53984410,0.34679642,0.17206310,0.02087040,0.25561345,0.26466177,0.34773509,0.05341515,0.49912740
0.65732866,1.41541289,0.31597509,0.15806415,0.01865948,0.23617283,0.24197255,0.32084742,0.04893414,0.45652105
0.66333167,1.29578028,0.28629936,0.14448509,0.01658827,0.21727843,0.22012710,0.29509581,0.04455765,0.41572133
0.66933467,1.18168491,0.25797684,0.13143188,0.01466418,0.19906372,0.19926791,0.27060811,0.04032580,0.37698477
0.67533767,1.07372302,0.23117822,0.11899408,0.01289156,0.18164425,0.17951792,0.24748070,0.03627335,0.34051946
0.68134067,0.97235326,0.20603695,0.10724444,0.01127198,0.16511682,0.16097960,0.22578105,0.03242938,0.30648693
0.68734367,0.87790593,0.18265014,0.09623902,0.00980462,0.14955932,0.14373493,0.20555107,0.02881714,0.27500567
0.69334667,0.79059589,0.16108032,0.08601796,0.00848659,0.13503141,0.12784610,0.18681095,0.02545411,0.24615593
0.69934967,0.71053841,0.14135815,0.07660669,0.00731340,0.12157581,0.11335707,0.16956343,0.02235218,0.21998559
0.70535268,0.63776713,0.12348584,0.06801753,0.00627926,0.10922015,0.10029559,0.15379818,0.01951808,0.19651679
0.71135568,0.57225315,0.10744101,0.06025169,0.00537753,0.09797931,0.08867590,0.13949622,0.01695384,0.17575302
0.71735868,0.51392456,0.09318100,0.05330130,0.00460105,0.08785794,0.07850166,0.12663409,0.01465740,0.15768627
0.72336168,0.46268534,0.08064726,0.04715168,0.00394244,0.07885319,0.06976907,0.11518777,0.01262326,0.14230410
0.72936468,0.41843314,0.06976968,0.04178350,0.00339445,0.07095748,0.06247009,0.10513610,0.01084316,0.12959608
0.73536768,0.38107495,0.06047082,0.03717481,0.00295014,0.06416098,0.05659538,0.09646361,0.00930680,0.11955956
0.74137069,0.35054030,0.05266977,0.03330299,0.00260309,0.05845402,0.05213702,0.08916272,0.00800244,0.11220443
0.74737369,0.32679148,0.04628551,0.03014628,0.00234759,0.05382896,0.04909072,0.08323530,0.00691756,0.10755658
0.75337669,0.30983032,0.04123979,0.02768517,0.00217867,0.05028170,0.04745744,0.07869340,0.00603937,0.10566007
0.75937969,0.29970135,0.03745941,0.02590328,0.00209219,0.04781264,0.04724437,0.07555928,0.00535525,0.10657773
0.76538269,0.29649129,0.03487778,0.02478794,0.00208482,0.04642708,0.04846509,0.07386468,0.00485313,0.11039019
0.77138569,0.30032466,0.03343591,0.02433042,0.00215400,0.04613499,0.05113899,0.07364938,0.00452168,0.11719330
0.77738869,0.31135577,0.03308269,0.02452567,0.00229779,0.04695024,0.05528984,0.07495908,0.00435052,0.12709392
0.78339170,0.32975726,0.03377460,0.02537182,0.00251481,0.04888921,0.06094362,0.07784259,0.00433018,0.14020425
0.78939470,0.35570549,0.03547486,0.02686920,0.00280400,0.05196888,0.06812561,0.08234854,0.00445212,0.15663475
0.79539770,0.38936320,0.03815207,0.02901921,0.00316443,0.05620442,0.07685689,0.08852157,0.00470853,0.17648595
0.80140070,0.43086021,0.04177849,0.03182282,0.00359510,0.06160648,0.08715031,0.09639819,0.00509215,0.19983934
0.80740370,0.48027255,0.04632797,0.03527891,0.00409466,0.06817807,0.09900624,0.10600245,0.00559598,0.22674772
0.81340670,0.53760108,0.05177377,0.03938256,0.00466119,0.07591137,0.11240811,0.11734149,0.00621301,0.25722535
0.81940970,0.60275050,0.05808623,0.04412317,0.00529198,0.08478451,0.12731812,0.13040122,0.00693587,0.29123848
0.82541271,0.67550949,0.06523054,0.04948271,0.00598327,0.09475847,0.14367329,0.14514235,0.00775650,0.32869650
0.83141571,0.75553338,0.07316465,0.05543411,0.00673009,0.10577430,0.16138204,0.16149682,0.00866591,0.36944438
0.83741871,0.84233001,0.08183742,0.06193980,0.00752613,0.11775087,0.18032167,0.17936501,0.00965385,0.41325685
0.84342171,0.93525009,0.09118723,0.06895058,0.00836361,0.13058314,0.20033679,0.19861376,0.01070867,0.45983464
0.84942471,1.03348262,0.10114099,0.07640497,0.00923329,0.14414136,0.22123903,0.21907551,0.01181718,0.50880328
0.85542771,1.13605638,0.11161369,0.08422887,0.01012448,0.15827110,0.24280804,0.24054859,0.01296460,0.55971476
0.86143072,1.24184772,0.12250851,0.09233583,0.01102516,0.17279437,0.26479400,0.26279883,0.01413464,0.61205209
0.86743372,1.34959502,0.13371759,0.10062788,0.01192214,0.18751170,0.28692147,0.28556248,0.01530964,0.66523694
0.87343672,1.45791976,0.14512334,0.10899683,0.01280135,0.20220544,0.30889469,0.30855049,0.01647083,0.71864020
0.87943972,1.56535357,0.15660026,0.11732625,0.01364813,0.21664397,0.33040408,0.33145404,0.01759866,0.77159514
0.88544272,1.67037080,0.16801734,0.12549378,0.01444756,0.23058688,0.35113380,0.35395114,0.01867324,0.82341282
0.89144572,1.77142532,0.17924073,0.13337400,0.01518494,0.24379094,0.37077000,0.37571417,0.01967482,0.87339924
0.89744872,1.86699026,0.19013682,0.14084161,0.01584616,0.25601659,0.38900952,0.39641803,0.02058430,0.92087338
0.90345173,1.95559916,0.20057528,0.14777474,0.01641815,0.26703475,0.40556866,0.41574860,0.02138377,0.96518559
0.90945473,2.03588684,0.21043231,0.15405839,0.01688931,0.27663366,0.42019150,0.43341117,0.02205710,1.00573541
0.91545773,2.10662810,0.21959358,0.15958783,0.01724986,0.28462551,0.43265762,0.44913854,0.02259038,1.04198806
0.92146073,2.16677275,0.22795701,0.16427171,0.01749220,0.29085240,0.44278860,0.46269832,0.02297242,1.07348893
0.92746373,2.21547526,0.23543511,0.16803484,0.01761117,0.29519157,0.45045323,0.47389927,0.02319509,1.09987532
0.93346673,2.25211776,0.24195688,0.17082049,0.01760422,0.29755948,0.45557101,0.48259629,0.02325359,1.12088501
0.93946973,2.27632543,0.24746912,0.17259209,0.01747150,0.29791467,0.45811390,0.48869384,0.02314666,1.13636137
0.94547274,2.28797367,0.25193717,0.17333423,0.01721583,0.29625913,0.45810615,0.49214781,0.02287655,1.14625467
0.95147574,2.28718681,0.25534512,0.17305303,0.01684266,0.29263826,0.45562239,0.49296561,0.02244896,1.15061987
0.95747874,2.27432855,0.25769530,0.17177568,0.01635982,0.28713929,0.45078391,0.49120459,0.02187288,1.14961096
0.96348174,2.24998489,0.25900748,0.16954937,0.01577725,0.27988830,0.44375354,0.48696890,0.02116019,1.14347224
0.96948474,2.21494038,0.25931740,0.16643954,0.01510670,0.27104603,0.43472927,0.48040502,0.02032531,1.13252723
0.97548774,2.17014896,0.25867513,0.16252759,0.01436129,0.26080248,0.42393695,0.47169605,0.01938470,1.11716562
0.98149075,2.11670095,0.25714310,0.15790817,0.01355512,0.24937085,0.41162258,0.46105528,0.01835633,1.09782914
0.98749375,2.05578757,0.25479398,0.15268613,0.01270279,0.23698080,0.39804435,0.44871914,0.01725907,1.07499689
0.99349675,1.98866472,0.25170851,0.14697326,0.01181901,0.22387150,0.38346486,0.43493988,0.01611218,1.04917090
0.99949975,1.91661739,0.24797341,0.14088508,0.01091817,0.21028468,0.36814392,0.41997844,0.01493470,1.02086240
1.00550275,1.84092599,0.24367922,0.13453762,0.01001395,0.19645799,0.35233209,0.40409757,0.01374500,0.99057934
1.01150575,1.76283576,0.23891848,0.12804439,0.00911902,0.18261884,0.33626513,0.38755547,0.01256027,0.95881544
1.01750875,1.68353003,0.23378385,0.12151370,0.00824477,0.16897906,0.32015959,0.37060028,0.01139619,0.92604105
1.02351176,1.60410787,0.22836653,0.11504625,0.00740110,0.15573028,0.30420952,0.35346527,0.01026662,0.89269575
1.02951476,1.52556627,0.22275478,0.10873318,0.00659633,0.14304046,0.28858428,0.33636506,0.00918337,0.85918283
1.03551776,1.44878712,0.21703253,0.10265452,0.00583709,0.13105126,0.27342743,0.31949260,0.00815613,0.82586532
1.04152076,1.37452837,0.21127816,0.09687807,0.00512837,0.11987657,0.25885648,0.30301720,0.00719240,0.79306351
1.04752376,1.30341940,0.20556334,0.09145875,0.00447353,0.10960187,0.24496353,0.28708320,0.00629755,0.76105350
1.05352676,1.23595983,0.19995191,0.08643823,0.00387446,0.10028461,0.23181637,0.27180945,0.00547492,0.73006685
1.05952976,1.17252130,0.19449894,0.08184504,0.00333166,0.09195525,0.21946018,0.25728935,0.00472599,0.70029068
1.06553277,1.11335182,0.18924976,0.07769493,0.00284447,0.08461901,0.20791941,0.24359148,0.00405057,0.67186844
1.07153577,1.05858202,0.18423918,0.07399147,0.00241118,0.07825817,0.19719985,0.23076051,0.00344706,0.64490089
1.07753877,1.00823302,0.17949087,0.07072698,0.00202932,0.07283467,0.18729080,0.21881863,0.00291267,0.61944745
1.08354177,0.96222556,0.17501690,0.06788356,0.00169575,0.06829309,0.17816714,0.20776706,0.00244367,0.59552778
1.08954477,0.92039013,0.17081759,0.06543426,0.00140690,0.06456368,0.16979139,0.19758795,0.00203566,0.57312375
1.09554777,0.88247793,0.16688166,0.06334445,0.00115893,0.06156552,0.16211568,0.18824638,0.00168375,0.55218181
1.10155078,0.84817262,0.16318670,0.06157321,0.00094785,0.05920960,0.15508365,0.17969254,0.00138280,0.53261588
1.10755378,0.81710268,0.15970008,0.06007482,0.00076969,0.05740182,0.14863229,0.17186413,0.00112759,0.51431091
1.11355678,0.78885436,0.15638019,0.05880022,0.00062056,0.05604579,0.14269372,0.16468881,0.00091297,0.49712712
1.11955978,0.76298506,0.15317812,0.05769861,0.00049676,0.05504549,0.13719700,0.15808681,0.00073396,0.48090492
1.12556278,0.73903702,0.15003963,0.05671886,0.00039482,0.05430761,0.13206990,0.15197362,0.00058587,0.46547064
1.13156578,0.71655109,0.14690738,0.05581100,0.00031156,0.05374366,0.12724071,0.14626271,0.00046434,0.45064269
1.13756878,0.69508026,0.14372338,0.05492760,0.00024411,0.05327182,0.12264000,0.14086824,0.00036542,0.43623826
1.14357179,0.67420265,0.14043154,0.05402500,0.00018990,0.05281841,0.11820236,0.13570769,0.00028553,0.42208021
1.14957479,0.65353359,0.13698006,0.05306441,0.00014667,0.05231908,0.11386803,0.13070430,0.00022153,0.40800384
1.15557779,0.63273638,0.13332385,0.05201286,0.00011248,0.05171967,0.10958440,0.12578928,0.00017065,0.39386336
1.16158079,0.61153137,0.12942653,0.05084390,0.00008564,0.05097674,0.10530734,0.12090377,0.00013053,0.37953777
1.16758379,0.58970304,0.12526212,0.04953811,0.00006474,0.05005779,0.10100226,0.11600033,0.00009914,0.36493575
1.17358679,0.56710474,0.12081630,0.04808336,0.00004860,0.04894109,0.09664484,0.11104403,0.00007476,0.34999947
1.17958979,0.54366108,0.11608713,0.04647480,0.00003622,0.04761536,0.09222146,0.10601308,0.00005597,0.33470711
1.18559280,0.51936771,0.11108526,0.04471464,0.00002680,0.04607900,0.08772927,0.10089897,0.00004161,0.31907394
1.19159580,0.49428872,0.10583352,0.04281170,0.00001969,0.04433926,0.08317587,0.09570609,0.00003072,0.30315192
1.19759880,0.46855166,0.10036618,0.04078073,0.00001436,0.04241106,0.07857869,0.09045094,0.00002252,0.28702801
1.20360180,0.44234059,0.09472753,0.03864163,0.00001040,0.04031579,0.07396395,0.08516093,0.00001639,0.27082107
1.20960480,0.41588747,0.08897029,0.03641843,0.00000748,0.03807990,0.06936546,0.07987280,0.00001184,0.25467769
1.21560780,0.38946218,0.08315363,0.03413832,0.00000534,0.03573358,0.06482314,0.07463082,0.00000850,0.23876712
1.22161081,0.36336188,0.07734099,0.03183049,0.00000379,0.03330928,0.06038141,0.06948485,0.00000605,0.22327554
1.22761381,0.33789984,0.07159794,0.02952512,0.00000266,0.03084043,0.05608746,0.06448817,0.00000428,0.20839987
1.23361681,0.31339448,0.06598995,0.02725233,0.00000186,0.02836021,0.05198957,0.05969552,0.00000301,0.19434142
1.23961981,0.29015878,0.06058032,0.02504119,0.00000129,0.02590044,0.04813543,0.05516102,0.00000210,0.18129968
1.24562281,0.26849051,0.05542833,0.02291894,0.00000089,0.02349067,0.04457057,0.05093636,0.00000145,0.16946624
1.25162581,0.24866350,0.05058763,0.02091023,0.00000061,0.02115742,0.04133697,0.04706911,0.00000100,0.15901917
1.25762881,0.23092014,0.04610486,0.01903660,0.00000041,0.01892370,0.03847176,0.04360127,0.00000068,0.15011797
1.26363182,0.21546521,0.04201870,0.01731602,0.00000028,0.01680864,0.03600624,0.04056813,0.00000046,0.14289905
1.26963482,0.20246107,0.03835914,0.01576270,0.00000019,0.01482738,0.03396502,0.03799728,0.00000031,0.13747193
1.27563782,0.19202418,0.03514709,0.01438691,0.00000012,0.01299110,0.03236537,0.03590797,0.00000021,0.13391613
1.28164082,0.18422301,0.03239432,0.01319502,0.00000008,0.01130724,0.03121685,0.03431072,0.00000014,0.13227867
1.28764382,0.17907712,0.03010356,0.01218964,0.00000005,0.00977987,0.03052107,0.03320704,0.00000009,0.13257240
1.29364682,0.17655735,0.02826890,0.01136985,0.00000003,0.00841010,0.03027167,0.03258956,0.00000006,0.13477496
1.29964982,0.17658721,0.02687634,0.01073149,0.00000002,0.00719670,0.03045449,0.03244219,0.00000004,0.13882848
1.30565283,0.17904516,0.02590445,0.01026756,0.00000001,0.00613666,0.03104792,0.03274055,0.00000002,0.14464004
1.31165583,0.18376793,0.02532523,0.00996865,0.00000001,0.00522587,0.03202340,0.03345260,0.00000002,0.15208289
1.31765883,0.19055472,0.02510498,0.00982342,0.00000001,0.00445979,0.03334613,0.03453931,0.00000001,0.16099859
1.32366183,0.19917240,0.02520521,0.00981908,0.00000000,0.00383416,0.03497590,0.03595567,0.00000001,0.17119993
1.32966483,0.20936151,0.02558372,0.00994194,0.00000000,0.00334560,0.03686816,0.03765167,0.00000000,0.18247476
1.33566783,0.22084324,0.02619560,0.01017795,0.00000000,0.00299234,0.03897520,0.03957357,0.00000000,0.19459082
1.34167084,0.23332712,0.02699426,0.01051326,0.00000000,0.00277482,0.04124750,0.04166521,0.00000000,0.20730142
1.34767384,0.24651953,0.02793256,0.01093478,0.00000000,0.00269624,0.04363522,0.04386948,0.00000000,0.22035189
1.35367684,0.26013277,0.02896382,0.01143077,0.00000000,0.00276317,0.04608980,0.04612989,0.00000000,0.23348689
1.35967984,0.27389457,0.03004292,0.01199132,0.00000000,0.00298601,0.04856562,0.04839216,0.00000000,0.24645817
1.36568284,0.28755767,0.03112731,0.01260897,0.00000000,0.00337942,0.05102175,0.05060587,0.00000000,0.25903270
1.37168584,0.30090938,0.03217801,0.01327915,0.00000000,0.00396272,0.05342354,0.05272608,0.00000000,0.27100090
1.37768884,0.31378055,0.03316047,0.01400063,0.00000000,0.00476010,0.05574426,0.05471485,0.00000000,0.28218452
1.38369185,0.32605369,0.03404545,0.01477593,0.00000000,0.00580086,0.05796646,0.05654260,0.00000000,0.29244408
1.38969485,0.33766980,0.03480962,0.01561151,0.00000000,0.00711934,0.06008317,0.05818930,0.00000000,0.30168520
1.39569785,0.34863349,0.03543618,0.01651803,0.00000000,0.00875485,0.06209869,0.05964534,0.00000000,0.30986376
1.40170085,0.35901607,0.03591514,0.01751029,0.00000000,0.01075134,0.06402911,0.06091213,0.00000000,0.31698937
1.40770385,0.36895625,0.03624353,0.01860714,0.00000000,0.01315682,0.06590227,0.06200227,0.00000000,0.32312698
1.41370685,0.37865819,0.03642533,0.01983119,0.00000000,0.01602265,0.06775733,0.06293934,0.00000000,0.32839642
1.41970985,0.38838683,0.03647119,0.02120825,0.00000000,0.01940245,0.06964381,0.06375727,0.00000000,0.33296967
1.42571286,0.39846045,0.03639795,0.02276674,0.00000000,0.02335087,0.07162007,0.06449924,0.00000000,0.33706595
1.43171586,0.40924050,0.03622797,0.02453680,0.00000000,0.02792203,0.07375138,0.06521623,0.00000000,0.34094469
1.43771886,0.42111904,0.03598824,0.02654926,0.00000000,0.03316774,0.07610749,0.06596518,0.00000000,0.34489649
1.44372186,0.43450408,0.03570938,0.02883454,0.00000000,0.03913553,0.07875989,0.06680682,0.00000000,0.34923248
1.44972486,0.44980344,0.03542448,0.03142130,0.00000000,0.04586649,0.08177875,0.06780329,0.00000000,0.35427238
1.45572786,0.46740749,0.03516792,0.03433523,0.00000000,0.05339306,0.08522972,0.06901565,0.00000000,0.36033177
1.46173087,0.48767176,0.03497411,0.03759758,0.00000000,0.06173681,0.08917074,0.07050125,0.00000000,0.36770910
1.46773387,0.51089992,0.03487629,0.04122398,0.00000000,0.07090626,0.09364890,0.07231130,0.00000000,0.37667295
1.47373687,0.53732795,0.03490541,0.04522317,0.00000000,0.08089495,0.09869762,0.07448850,0.00000000,0.38745011
1.47973987,0.56711028,0.03508906,0.04959598,0.00000000,0.09167980,0.10433419,0.07706501,0.00000000,0.40021503
1.48574287,0.60030848,0.03545061,0.05433450,0.00000000,0.10321980,0.11055781,0.08006076,0.00000000,0.41508109
1.49174587,0.63688313,0.03600851,0.05942154,0.00000000,0.11545534,0.11734834,0.08348219,0.00000000,0.43209410
1.49774887,0.67668924,0.03677576,0.06483037,0.00000000,0.12830795,0.12466566,0.08732152,0.00000000,0.45122834
1.50375188,0.71947556,0.03775958,0.07052476,0.00000000,0.14168079,0.13244986,0.09155654,0.00000000,0.47238524
1.50975488,0.76488788,0.03896136,0.07645943,0.00000000,0.15545978,0.14062219,0.09615093,0.00000000,0.49539492
1.51575788,0.81247608,0.04037669,0.08258075,0.00000000,0.16951533,0.14908674,0.10105515,0.00000000,0.52002029
1.52176088,0.86170482,0.04199561,0.08882783,0.00000000,0.18370473,0.15773284,0.10620775,0.00000000,0.54596368
1.52776388,0.91196738,0.04380305,0.09513382,0.00000000,0.19787506,0.16643805,0.11153716,0.00000000,0.57287561
1.53376688,0.96260187,0.04577933,0.10142745,0.00000000,0.21186658,0.17507163,0.11696382,0.00000000,0.60036522
1.53976988,1.01290933,0.04790073,0.10763473,0.00000000,0.22551631,0.18349830,0.12240251,0.00000000,0.62801194
1.54577289,1.06217269,0.05014016,0.11368069,0.00000000,0.23866187,0.19158220,0.12776487,0.00000000,0.65537787
1.55177589,1.10967591,0.05246781,0.11949116,0.00000000,0.25114528,0.19919082,0.13296194,0.00000000,0.68202020
1.55777889,1.15472240,0.05485179,0.12499451,0.00000000,0.26281654,0.20619872,0.13790656,0.00000000,0.70750330
1.56378189,1.19665202,0.05725875,0.13012311,0.00000000,0.27353695,0.21249096,0.14251565,0.00000000,0.73140982
1.56978489,1.23485602,0.05965442,0.13481477,0.00000000,0.28318199,0.21796597,0.14671227,0.00000000,0.75335057
1.57578789,1.26878943,0.06200416,0.13901383,0.00000000,0.29164358,0.22253794,0.15042723,0.00000000,0.77297275
1.58179090,1.29798065,0.06427338,0.14267200,0.00000000,0.29883181,0.22613845,0.15360046,0.00000000,0.78996640
1.58779390,1.32203803,0.06642797,0.14574893,0.00000000,0.30467599,0.22871754,0.15618193,0.00000000,0.80406891
1.59379690,1.34065353,0.06843468,0.14821257,0.00000000,0.30912511,0.23024396,0.15813216,0.00000000,0.81506782
1.59979990,1.35360379,0.07026145,0.15003919,0.00000000,0.31214769,0.23070490,0.15942249,0.00000000,0.82280179
1.60580290,1.36074869,0.07187780,0.15121326,0.00000000,0.31373115,0.23010512,0.16003488,0.00000000,0.82716018
1.61180590,1.36202821,0.07325517,0.15172718,0.00000000,0.31388076,0.22846562,0.15996153,0.00000000,0.82808139
1.61780890,1.35745769,0.07436733,0.15158085,0.00000000,0.31261836,0.22582191,0.15920433,0.00000000,0.82555038
1.62381191,1.34712236,0.07519078,0.15078121,0.00000000,0.30998084,0.22222216,0.15777408,0.00000000,0.81959550
1.62981491,1.33117138,0.07570522,0.14934179,0.00000000,0.30601856,0.21772514,0.15568971,0.00000000,0.81028521
1.63581791,1.30981177,0.07589398,0.14728219,0.00000000,0.30079382,0.21239818,0.15297741,0.00000000,0.79772458
1.64182091,1.28330270,0.07574452,0.14462767,0.00000000,0.29437943,0.20631529,0.14966986,0.00000000,0.78205206
1.64782391,1.25195022,0.07524887,0.14140876,0.00000000,0.28685732,0.19955531,0.14580541,0.00000000,0.76343641
1.65382691,1.21610238,0.07440400,0.13766093,0.00000000,0.27831746,0.19220038,0.14142738,0.00000000,0.74207396
1.65982991,1.17614491,0.07321218,0.13342424,0.00000000,0.26885675,0.18433458,0.13658339,0.00000000,0.71818610
1.66583292,1.13249722,0.07168118,0.12874309,0.00000000,0.25857813,0.17604282,0.13132481,0.00000000,0.69201689
1.67183592,1.08560847,0.06982436,0.12366585,0.00000000,0.24758973,0.16740988,0.12570610,0.00000000,0.66383080
1.67783892,1.03595363,0.06766059,0.11824453,0.00000000,0.23600401,0.15851973,0.11978434,0.00000000,0.63391023
1.68384192,0.98402912,0.06521406,0.11253433,0.00000000,0.22393692,0.14945487,0.11361858,0.00000000,0.60255288
1.68984492,0.93034812,0.06251381,0.10659310,0.00000000,0.21150688,0.14029582,0.10726931,0.00000000,0.57006876
1.69584792,0.87543509,0.05959321,0.10048074,0.00000000,0.19883373,0.13112066,0.10079777,0.00000000,0.53677677
1.70185093,0.81981975,0.05648924,0.09425843,0.00000000,0.18603753,0.12200455,0.09426526,0.00000000,0.50300079
1.70785393,0.76403037,0.05324161,0.08798784,0.00000000,0.17323717,0.11301926,0.08773236,0.00000000,0.46906547
1.71385693,0.70858662,0.04989184,0.08173018,0.00000000,0.16054894,0.10423269,0.08125819,0.00000000,0.43529161
1.71985993,0.65399207,0.04648226,0.07554528,0.00000000,0.14808501,0.09570835,0.07489957,0.00000000,0.40199130
1.72586293,0.60072663,0.04305499,0.06949063,0.00000000,0.13595187,0.08750482,0.06871020,0.00000000,0.36946320
