energy_ev,total_up,total_down,As_p_up,As_p_down,As_d_up,As_d_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.35867934,1.38484797,-1.38484797,0.17264305,-0.17264305,0.00000000,-0.00000000,0.15527270,-0.15527270,0.90653297,-0.90653296,0.46767424,-0.46767424,0.00000000,-0.00000000
-3.35267634,1.38469276,-1.38469276,0.17114147,-0.17114147,0.00000000,-0.00000000,0.15116793,-0.15116793,0.91247355,-0.91247354,0.46511725,-0.46511725,0.00000000,-0.00000000
-3.34667334,1.38682404,-1.38682404,0.16994234,-0.16994234,0.00000000,-0.00000000,0.14778634,-0.14778634,0.91946605,-0.91946605,0.46312751,-0.46312751,0.00000000,-0.00000000
-3.34067034,1.39055166,-1.39055166,0.16890326,-0.16890326,0.00000000,-0.00000000,0.14510166,-0.14510166,0.92702150,-0.92702150,0.46151909,-0.46151909,0.00000000,-0.00000000
-3.33466733,1.39520482,-1.39520482,0.16789144,-0.16789144,0.00000000,-0.00000000,0.14308620,-0.14308620,0.93466498,-0.93466498,0.46011807,-0.46011808,0.00000000,-0.00000000
-3.32866433,1.40015704,-1.40015704,0.16678829,-0.16678829,0.00000000,-0.00000000,0.14171270,-0.14171270,0.94195314,-0.94195314,0.45876948,-0.45876948,0.00000000,-0.00000000
-3.32266133,1.40484933,-1.40484932,0.16549334,-0.16549334,0.00000000,-0.00000000,0.14095617,-0.14095617,0.94849059,-0.94849059,0.45734339,-0.45734339,0.00000000,-0.00000000
-3.31665833,1.40881066,-1.40881066,0.16392736,-0.16392736,0.00000000,-0.00000000,0.14079547,-0.14079547,0.95394452,-0.95394452,0.45573997,-0.45573997,0.00000000,-0.00000000
-3.31065533,1.41167488,-1.41167488,0.16203459,-0.16203460,0.00000000,-0.00000000,0.14121462,-0.14121462,0.95805692,-0.95805692,0.45389310,-0.45389310,0.00000000,-0.00000000
-3.30465233,1.41319334,-1.41319334,0.15978397,-0.15978397,0.00000000,-0.00000000,0.14220371,-0.14220371,0.96065402,-0.96065402,0.45177256,-0.45177256,0.00000000,-0.00000000
-3.29864932,1.41324295,-1.41324296,0.15716931,-0.15716931,0.00000000,-0.00000000,0.14375949,-0.14375949,0.96165247,-0.96165247,0.44938456,-0.44938456,0.00000000,-0.00000000
-3.29264632,1.41182931,-1.41182931,0.15420853,-0.15420853,0.00000000,-0.00000000,0.14588549,-0.14588549,0.96106235,-0.96106235,0.44677076,-0.44677076,0.00000000,-0.00000000
-3.28664332,1.40908498,-1.40908498,0.15094193,-0.15094193,0.00000000,-0.00000000,0.14859167,-0.14859167,0.95898658,-0.95898658,0.44400574,-0.44400575,0.00000000,-0.00000000
-3.28064032,1.40526318,-1.40526318,0.14742965,-0.14742965,0.00000000,-0.00000000,0.15189374,-0.15189374,0.95561727,-0.95561728,0.44119326,-0.44119326,0.00000000,-0.00000000
-3.27463732,1.40072710,-1.40072710,0.14374842,-0.14374843,0.00000000,-0.00000000,0.15581202,-0.15581202,0.95122887,-0.95122887,0.43846124,-0.43846124,0.00000000,-0.00000000
-3.26863432,1.39593554,-1.39593555,0.13998781,-0.13998781,0.00000000,-0.00000000,0.16037001,-0.16037001,0.94616862,-0.94616862,0.43595613,-0.43595613,0.00000000,-0.00000000
-3.26263132,1.39142542,-1.39142542,0.13624603,-0.13624603,0.00000000,-0.00000000,0.16559259,-0.16559259,0.94084470,-0.94084470,0.43383649,-0.43383649,0.00000000,-0.00000000
-3.25662831,1.38779172,-1.38779172,0.13262568,-0.13262568,0.00000000,-0.00000000,0.17150406,-0.17150406,0.93571241,-0.93571241,0.43226644,-0.43226644,0.00000000,-0.00000000
-3.25062531,1.38566576,-1.38566577,0.12922935,-0.12922935,0.00000000,-0.00000000,0.17812591,-0.17812591,0.93125893,-0.93125893,0.43140898,-0.43140898,0.00000000,-0.00000000
-3.24462231,1.38569235,-1.38569235,0.12615547,-0.12615547,0.00000000,-0.00000000,0.18547455,-0.18547455,0.92798710,-0.92798710,0.43141955,-0.43141955,0.00000000,-0.00000000
-3.23861931,1.38850646,-1.38850646,0.12349437,-0.12349437,0.00000000,-0.00000000,0.19355889,-0.19355889,0.92639869,-0.92639869,0.43243997,-0.43243997,0.00000000,-0.00000000
-3.23261631,1.39471014,-1.39471014,0.12132484,-0.12132484,0.00000000,-0.00000000,0.20237803,-0.20237803,0.92697762,-0.92697762,0.43459282,-0.43459282,0.00000000,-0.00000000
-3.22661331,1.40485022,-1.40485022,0.11971116,-0.11971116,0.00000000,-0.00000000,0.21191895,-0.21191895,0.93017355,-0.93017355,0.43797660,-0.43797660,0.00000000,-0.00000000
-3.22061031,1.41939717,-1.41939716,0.11870075,-0.11870075,0.00000000,-0.00000000,0.22215440,-0.22215440,0.93638615,-0.93638615,0.44266147,-0.44266146,0.00000000,-0.00000000
-3.21460730,1.43872587,-1.43872587,0.11832243,-0.11832243,0.00000000,-0.00000000,0.23304103,-0.23304102,0.94595065,-0.94595065,0.44868572,-0.44868572,0.00000000,-0.00000000
-3.20860430,1.46309857,-1.46309857,0.11858544,-0.11858544,0.00000000,-0.00000000,0.24451782,-0.24451782,0.95912470,-0.95912470,0.45605312,-0.45605311,0.00000000,-0.00000000
-3.20260130,1.49265044,-1.49265043,0.11947901,-0.11947901,0.00000000,-0.00000000,0.25650499,-0.25650499,0.97607725,-0.97607724,0.46473091,-0.46473091,0.00000000,-0.00000000
-3.19659830,1.52737827,-1.52737827,0.12097272,-0.12097272,0.00000000,-0.00000000,0.26890335,-0.26890335,0.99687937,-0.99687937,0.47464872,-0.47464872,0.00000000,-0.00000000
-3.19059530,1.56713263,-1.56713262,0.12301740,-0.12301740,0.00000000,-0.00000000,0.28159426,-0.28159426,1.02149771,-1.02149770,0.48569815,-0.48569815,0.00000000,-0.00000000
-3.18459230,1.61161376,-1.61161375,0.12554666,-0.12554666,0.00000000,-0.00000000,0.29444028,-0.29444028,1.04979047,-1.04979047,0.49773339,-0.49773339,0.00000000,-0.00000000
-3.17858929,1.66037163,-1.66037162,0.12847887,-0.12847887,0.00000000,-0.00000000,0.30728652,-0.30728652,1.08150645,-1.08150644,0.51057259,-0.51057258,0.00000000,-0.00000000
-3.17258629,1.71281033,-1.71281032,0.13171969,-0.13171969,0.00000000,-0.00000000,0.31996275,-0.31996275,1.11628706,-1.11628705,0.52400022,-0.52400022,0.00000000,-0.00000000
-3.16658329,1.76819689,-1.76819688,0.13516484,-0.13516484,0.00000000,-0.00000000,0.33228626,-0.33228626,1.15367162,-1.15367162,0.53777045,-0.53777045,0.00000000,-0.00000000
-3.16058029,1.82567467,-1.82567466,0.13870324,-0.13870324,0.00000000,-0.00000000,0.34406546,-0.34406546,1.19310588,-1.19310587,0.55161139,-0.55161139,0.00000000,-0.00000000
-3.15457729,1.88428105,-1.88428104,0.14222026,-0.14222026,0.00000000,-0.00000000,0.35510413,-0.35510412,1.23395359,-1.23395358,0.56523044,-0.56523044,0.00000000,-0.00000000
-3.14857429,1.94296929,-1.94296928,0.14560107,-0.14560107,0.00000000,-0.00000000,0.36520622,-0.36520621,1.27551115,-1.27551114,0.57832051,-0.57832051,0.00000000,-0.00000000
-3.14257129,2.00063401,-2.00063400,0.14873395,-0.14873395,0.00000000,-0.00000000,0.37418106,-0.37418106,1.31702488,-1.31702487,0.59056704,-0.59056704,0.00000000,-0.00000000
-3.13656828,2.05613974,-2.05613973,0.15151347,-0.15151347,0.00000000,-0.00000000,0.38184879,-0.38184879,1.35771059,-1.35771058,0.60165577,-0.60165577,0.00000000,-0.00000000
-3.13056528,2.10835180,-2.10835179,0.15384343,-0.15384343,0.00000000,-0.00000000,0.38804585,-0.38804585,1.39677491,-1.39677490,0.61128097,-0.61128097,0.00000000,-0.00000000
-3.12456228,2.15616853,-2.15616852,0.15563954,-0.15563954,0.00000000,-0.00000000,0.39263022,-0.39263021,1.43343781,-1.43343781,0.61915392,-0.61915392,0.00000000,-0.00000000
-3.11855928,2.19855402,-2.19855401,0.15683160,-0.15683160,0.00000000,-0.00000000,0.39548634,-0.39548634,1.46695566,-1.46695565,0.62501137,-0.62501137,0.00000000,-0.00000000
-3.11255628,2.23457010,-2.23457009,0.15736537,-0.15736537,0.00000000,-0.00000000,0.39652941,-0.39652941,1.49664398,-1.49664397,0.62862369,-0.62862369,0.00000000,-0.00000000
-3.10655328,2.26340671,-2.26340670,0.15720375,-0.15720375,0.00000000,-0.00000000,0.39570890,-0.39570890,1.52189939,-1.52189938,0.62980237,-0.62980237,0.00000000,-0.00000000
-3.10055028,2.28440944,-2.28440943,0.15632763,-0.15632763,0.00000000,-0.00000000,0.39301112,-0.39301112,1.54221975,-1.54221974,0.62840664,-0.62840664,0.00000000,-0.00000000
-3.09454727,2.29710335,-2.29710334,0.15473606,-0.15473606,0.00000000,-0.00000000,0.38846082,-0.38846082,1.55722198,-1.55722198,0.62434891,-0.62434891,0.00000000,-0.00000000
-3.08854427,2.30121218,-2.30121218,0.15244596,-0.15244596,0.00000000,-0.00000000,0.38212163,-0.38212163,1.56665683,-1.56665683,0.61759874,-0.61759875,0.00000000,-0.00000000
-3.08254127,2.29667229,-2.29667229,0.14949133,-0.14949133,0.00000000,-0.00000000,0.37409548,-0.37409548,1.57042010,-1.57042010,0.60818539,-0.60818540,0.00000000,-0.00000000
-3.07653827,2.28364070,-2.28364070,0.14592207,-0.14592207,0.00000000,-0.00000000,0.36452091,-0.36452091,1.56855985,-1.56855985,0.59619861,-0.59619861,0.00000000,-0.00000000
-3.07053527,2.26249703,-2.26249703,0.14180235,-0.14180235,0.00000000,-0.00000000,0.35357048,-0.35357048,1.56127930,-1.56127930,0.58178780,-0.58178781,0.00000000,-0.00000000
-3.06453227,2.23383911,-2.23383911,0.13720878,-0.13720878,0.00000000,-0.00000000,0.34144730,-0.34144730,1.54893529,-1.54893529,0.56515963,-0.56515963,0.00000000,-0.00000000
-3.05852926,2.19847251,-2.19847251,0.13222830,-0.13222830,0.00000000,-0.00000000,0.32838088,-0.32838089,1.53203220,-1.53203221,0.54657403,-0.54657403,0.00000000,-0.00000000
-3.05252626,2.15739405,-2.15739406,0.12695599,-0.12695599,0.00000000,-0.00000000,0.31462251,-0.31462251,1.51121158,-1.51121158,0.52633899,-0.52633900,0.00000000,-0.00000000
-3.04652326,2.11177006,-2.11177007,0.12149282,-0.12149282,0.00000000,-0.00000000,0.30044021,-0.30044021,1.48723762,-1.48723762,0.50480420,-0.50480421,0.00000000,-0.00000000
-3.04052026,2.06290976,-2.06290977,0.11594344,-0.11594344,0.00000000,-0.00000000,0.28611360,-0.28611360,1.46097899,-1.46097899,0.48235381,-0.48235381,0.00000000,-0.00000000
-3.03451726,2.01223473,-2.01223474,0.11041402,-0.11041402,0.00000000,-0.00000000,0.27192865,-0.27192865,1.43338747,-1.43338747,0.45939860,-0.45939861,0.00000000,-0.00000000
-3.02851426,1.96124526,-1.96124527,0.10501028,-0.10501028,0.00000000,-0.00000000,0.25817259,-0.25817260,1.40547405,-1.40547405,0.43636784,-0.43636785,0.00000000,-0.00000000
-3.02251126,1.91148449,-1.91148450,0.09983570,-0.09983570,0.00000000,-0.00000000,0.24512901,-0.24512901,1.37828315,-1.37828315,0.41370096,-0.41370097,0.00000000,-0.00000000
-3.01650825,1.86450142,-1.86450143,0.09498982,-0.09498982,0.00000000,-0.00000000,0.23307312,-0.23307312,1.35286568,-1.35286568,0.39183935,-0.39183936,0.00000000,-0.00000000
-3.01050525,1.82181364,-1.82181365,0.09056693,-0.09056693,0.00000000,-0.00000000,0.22226744,-0.22226745,1.33025180,-1.33025180,0.37121839,-0.37121839,0.00000000,-0.00000000
-3.00450225,1.78487078,-1.78487079,0.08665476,-0.08665476,0.00000000,-0.00000000,0.21295772,-0.21295772,1.31142403,-1.31142403,0.35225985,-0.35225985,0.00000000,-0.00000000
-2.99849925,1.75501965,-1.75501966,0.08333347,-0.08333347,0.00000000,-0.00000000,0.20536910,-0.20536910,1.29729153,-1.29729154,0.33536479,-0.33536480,0.00000000,-0.00000000
-2.99249625,1.73347176,-1.73347176,0.08067480,-0.08067480,0.00000000,-0.00000000,0.19970262,-0.19970262,1.28866625,-1.28866625,0.32090695,-0.32090695,0.00000000,-0.00000000
-2.98649325,1.72127404,-1.72127404,0.07874128,-0.07874128,0.00000000,-0.00000000,0.19613195,-0.19613195,1.28624152,-1.28624152,0.30922661,-0.30922661,0.00000000,-0.00000000
-2.98049025,1.71928341,-1.71928341,0.07758562,-0.07758562,0.00000000,-0.00000000,0.19480026,-0.19480026,1.29057375,-1.29057374,0.30062509,-0.30062510,0.00000000,-0.00000000
-2.97448724,1.72814566,-1.72814566,0.07725012,-0.07725012,0.00000000,-0.00000000,0.19581737,-0.19581737,1.30206757,-1.30206757,0.29535965,-0.29535965,0.00000000,-0.00000000
-2.96848424,1.74827915,-1.74827914,0.07776619,-0.07776619,0.00000000,-0.00000000,0.19925706,-0.19925706,1.32096493,-1.32096492,0.29363891,-0.29363891,0.00000000,-0.00000000
-2.96248124,1.77986353,-1.77986352,0.07915387,-0.07915387,0.00000000,-0.00000000,0.20515466,-0.20515466,1.34733819,-1.34733818,0.29561874,-0.29561874,0.00000000,-0.00000000
-2.95647824,1.82283384,-1.82283383,0.08142143,-0.08142143,0.00000000,-0.00000000,0.21350489,-0.21350489,1.38108757,-1.38108756,0.30139868,-0.30139867,0.00000000,-0.00000000
-2.95047524,1.87687986,-1.87687984,0.08456493,-0.08456493,0.00000000,-0.00000000,0.22426012,-0.22426011,1.42194281,-1.42194280,0.31101876,-0.31101876,0.00000000,-0.00000000
-2.94447224,1.94145094,-1.94145092,0.08856793,-0.08856793,0.00000000,-0.00000000,0.23732907,-0.23732907,1.46946897,-1.46946896,0.32445703,-0.32445702,0.00000000,-0.00000000
-2.93846923,2.01576598,-2.01576596,0.09340117,-0.09340117,0.00000000,-0.00000000,0.25257622,-0.25257621,1.52307634,-1.52307633,0.34162762,-0.34162761,0.00000000,-0.00000000
-2.93246623,2.09882851,-2.09882849,0.09902244,-0.09902244,0.00000000,-0.00000000,0.26982184,-0.26982183,1.58203387,-1.58203386,0.36237968,-0.36237967,0.00000000,-0.00000000
-2.92646323,2.18944644,-2.18944641,0.10537645,-0.10537645,0.00000000,-0.00000000,0.28884297,-0.28884297,1.64548601,-1.64548600,0.38649713,-0.38649713,0.00000000,-0.00000000
-2.92046023,2.28625605,-2.28625603,0.11239501,-0.11239501,0.00000000,-0.00000000,0.30937540,-0.30937540,1.71247234,-1.71247232,0.41369956,-0.41369955,0.00000000,-0.00000000
-2.91445723,2.38774992,-2.38774989,0.11999728,-0.11999728,0.00000000,-0.00000000,0.33111667,-0.33111667,1.78194944,-1.78194942,0.44364415,-0.44364415,0.00000000,-0.00000000
-2.90845423,2.49230780,-2.49230777,0.12809034,-0.12809034,0.00000000,-0.00000000,0.35373025,-0.35373024,1.85281452,-1.85281450,0.47592910,-0.47592909,0.00000000,-0.00000000
-2.90245123,2.59823017,-2.59823014,0.13656997,-0.13656997,0.00000000,-0.00000000,0.37685085,-0.37685084,1.92393004,-1.92393003,0.51009824,-0.51009823,0.00000000,-0.00000000
-2.89644822,2.70377333,-2.70377331,0.14532175,-0.14532175,0.00000000,-0.00000000,0.40009086,-0.40009086,1.99414872,-1.99414871,0.54564728,-0.54564728,0.00000000,-0.00000000
-2.89044522,2.80718549,-2.80718547,0.15422246,-0.15422246,0.00000000,-0.00000000,0.42304779,-0.42304779,2.06233823,-2.06233822,0.58203143,-0.58203142,0.00000000,-0.00000000
-2.88444222,2.90674273,-2.90674271,0.16314176,-0.16314175,0.00000000,-0.00000000,0.44531252,-0.44531252,2.12740495,-2.12740494,0.61867437,-0.61867436,0.00000000,-0.00000000
-2.87843922,3.00078410,-3.00078408,0.17194416,-0.17194415,0.00000000,-0.00000000,0.46647825,-0.46647825,2.18831613,-2.18831612,0.65497864,-0.65497863,0.00000000,-0.00000000
-2.87243622,3.08774492,-3.08774490,0.18049131,-0.18049131,0.00000000,-0.00000000,0.48614980,-0.48614980,2.24411989,-2.24411988,0.69033699,-0.69033698,0.00000000,-0.00000000
-2.86643322,3.16618740,-3.16618738,0.18864448,-0.18864448,0.00000000,-0.00000000,0.50395301,-0.50395300,2.29396257,-2.29396256,0.72414462,-0.72414461,0.00000000,-0.00000000
-2.86043022,3.23482784,-3.23482782,0.19626718,-0.19626718,0.00000000,-0.00000000,0.51954386,-0.51954385,2.33710305,-2.33710304,0.75581197,-0.75581196,0.00000000,-0.00000000
-2.85442721,3.29255968,-3.29255967,0.20322795,-0.20322795,0.00000000,-0.00000000,0.53261711,-0.53261710,2.37292376,-2.37292375,0.78477760,-0.78477760,0.00000000,-0.00000000
-2.84842421,3.33847192,-3.33847191,0.20940317,-0.20940317,0.00000000,-0.00000000,0.54291397,-0.54291397,2.40093816,-2.40093815,0.81052093,-0.81052092,0.00000000,-0.00000000
-2.84242121,3.37186250,-3.37186249,0.21467978,-0.21467978,0.00000000,-0.00000000,0.55022862,-0.55022862,2.42079474,-2.42079474,0.83257427,-0.83257427,0.00000000,-0.00000000
-2.83641821,3.39224635,-3.39224634,0.21895792,-0.21895792,0.00000000,-0.00000000,0.55441325,-0.55441325,2.43227765,-2.43227764,0.85053388,-0.85053387,0.00000000,-0.00000000
-2.83041521,3.39935822,-3.39935821,0.22215332,-0.22215332,0.00000000,-0.00000000,0.55538151,-0.55538151,2.43530400,-2.43530399,0.86406952,-0.86406952,0.00000000,-0.00000000
-2.82441221,3.39315027,-3.39315027,0.22419935,-0.22419935,0.00000000,-0.00000000,0.55311009,-0.55311010,2.42991841,-2.42991841,0.87293236,-0.87293236,0.00000000,-0.00000000
-2.81840920,3.37378490,-3.37378490,0.22504877,-0.22504876,0.00000000,-0.00000000,0.54763855,-0.54763855,2.41628507,-2.41628507,0.87696067,-0.87696067,0.00000000,-0.00000000
-2.81240620,3.34162311,-3.34162312,0.22467490,-0.22467490,0.00000000,-0.00000000,0.53906720,-0.53906721,2.39467773,-2.39467773,0.87608340,-0.87608340,0.00000000,-0.00000000
-2.80640320,3.29720920,-3.29720921,0.22307244,-0.22307244,0.00000000,-0.00000000,0.52755336,-0.52755336,2.36546837,-2.36546837,0.87032125,-0.87032125,0.00000000,-0.00000000
-2.80040020,3.24125234,-3.24125235,0.22025759,-0.22025759,0.00000000,-0.00000000,0.51330594,-0.51330594,2.32911481,-2.32911482,0.85978533,-0.85978533,0.00000000,-0.00000000
-2.79439720,3.17460591,-3.17460592,0.21626775,-0.21626776,0.00000000,-0.00000000,0.49657876,-0.49657876,2.28614800,-2.28614801,0.84467345,-0.84467346,0.00000000,-0.00000000
-2.78839420,3.09824528,-3.09824530,0.21116060,-0.21116060,0.00000000,-0.00000000,0.47766277,-0.47766277,2.23715936,-2.23715937,0.82526413,-0.82526413,0.00000000,-0.00000000
-2.78239120,3.01324504,-3.01324506,0.20501264,-0.20501264,0.00000000,-0.00000000,0.45687754,-0.45687754,2.18278864,-2.18278865,0.80190856,-0.80190856,0.00000000,-0.00000000
-2.77638819,2.92075616,-2.92075618,0.19791732,-0.19791732,0.00000000,-0.00000000,0.43456231,-0.43456232,2.12371270,-2.12371271,0.77502087,-0.77502088,0.00000000,-0.00000000
-2.77038519,2.82198400,-2.82198402,0.18998268,-0.18998268,0.00000000,-0.00000000,0.41106707,-0.41106707,2.06063535,-2.06063537,0.74506703,-0.74506703,0.00000000,-0.00000000
-2.76438219,2.71816767,-2.71816769,0.18132871,-0.18132871,0.00000000,-0.00000000,0.38674379,-0.38674379,1.99427866,-1.99427868,0.71255270,-0.71255271,0.00000000,-0.00000000
-2.75837919,2.61056118,-2.61056121,0.17208445,-0.17208445,0.00000000,-0.00000000,0.36193829,-0.36193830,1.92537559,-1.92537560,0.67801063,-0.67801064,0.00000000,-0.00000000
-2.75237619,2.50041681,-2.50041684,0.16238493,-0.16238493,0.00000000,-0.00000000,0.33698294,-0.33698294,1.85466407,-1.85466409,0.64198786,-0.64198787,0.00000000,-0.00000000
-2.74637319,2.38897079,-2.38897081,0.15236806,-0.15236806,0.00000000,-0.00000000,0.31219029,-0.31219030,1.78288249,-1.78288251,0.60503321,-0.60503322,0.00000000,-0.00000000
-2.74037019,2.27743142,-2.27743144,0.14217166,-0.14217166,0.00000000,-0.00000000,0.28784799,-0.28784800,1.71076623,-1.71076624,0.56768551,-0.56768552,0.00000000,-0.00000000
-2.73436718,2.16696958,-2.16696961,0.13193053,-0.13193053,0.00000000,-0.00000000,0.26421486,-0.26421486,1.63904518,-1.63904520,0.53046273,-0.53046273,0.00000000,-0.00000000
-2.72836418,2.05871132,-2.05871135,0.12177384,-0.12177384,0.00000000,-0.00000000,0.24151825,-0.24151825,1.56844190,-1.56844191,0.49385246,-0.49385247,0.00000000,-0.00000000
-2.72236118,1.95373226,-1.95373228,0.11182280,-0.11182280,0.00000000,-0.00000000,0.21995267,-0.21995268,1.49966997,-1.49966999,0.45830389,-0.45830390,0.00000000,-0.00000000
-2.71635818,1.85305344,-1.85305346,0.10218872,-0.10218872,0.00000000,-0.00000000,0.19967954,-0.19967955,1.43343242,-1.43343244,0.42422130,-0.42422131,0.00000000,-0.00000000
-2.71035518,1.75763805,-1.75763807,0.09297145,-0.09297145,0.00000000,-0.00000000,0.18082789,-0.18082789,1.37041957,-1.37041958,0.39195937,-0.39195938,0.00000000,-0.00000000
-2.70435218,1.66838866,-1.66838868,0.08425825,-0.08425825,0.00000000,-0.00000000,0.16349599,-0.16349600,1.31130616,-1.31130617,0.36182002,-0.36182003,0.00000000,-0.00000000
-2.69834917,1.58614431,-1.58614433,0.07612307,-0.07612308,0.00000000,-0.00000000,0.14775363,-0.14775363,1.25674741,-1.25674742,0.33405095,-0.33405095,0.00000000,-0.00000000
-2.69234617,1.51167709,-1.51167710,0.06862627,-0.06862628,0.00000000,-0.00000000,0.13364480,-0.13364480,1.20737370,-1.20737371,0.30884549,-0.30884550,0.00000000,-0.00000000
-2.68634317,1.44568781,-1.44568782,0.06181464,-0.06181464,0.00000000,-0.00000000,0.12119079,-0.12119079,1.16378368,-1.16378368,0.28634390,-0.28634390,0.00000000,-0.00000000
-2.68034017,1.38880044,-1.38880045,0.05572180,-0.05572180,0.00000000,-0.00000000,0.11039328,-0.11039328,1.12653589,-1.12653590,0.26663556,-0.26663557,0.00000000,-0.00000000
-2.67433717,1.34155517,-1.34155518,0.05036885,-0.05036885,0.00000000,-0.00000000,0.10123750,-0.10123750,1.09613875,-1.09613876,0.24976215,-0.24976215,0.00000000,-0.00000000
-2.66833417,1.30440016,-1.30440016,0.04576527,-0.04576527,0.00000000,-0.00000000,0.09369514,-0.09369515,1.07303921,-1.07303921,0.23572132,-0.23572132,0.00000000,-0.00000000
-2.66233117,1.27768200,-1.27768200,0.04190992,-0.04190992,0.00000000,-0.00000000,0.08772711,-0.08772711,1.05761028,-1.05761029,0.22447094,-0.22447094,0.00000000,-0.00000000
-2.65632816,1.26163550,-1.26163551,0.03879220,-0.03879221,0.00000000,-0.00000000,0.08328588,-0.08328588,1.05013806,-1.05013805,0.21593340,-0.21593340,0.00000000,-0.00000000
-2.65032516,1.25637314,-1.25637314,0.03639325,-0.03639325,0.00000000,-0.00000000,0.08031755,-0.08031755,1.05080859,-1.05080859,0.21000013,-0.21000013,0.00000000,-0.00000000
-2.64432216,1.26187491,-1.26187491,0.03468715,-0.03468715,0.00000000,-0.00000000,0.07876358,-0.07876358,1.05969559,-1.05969558,0.20653600,-0.20653600,0.00000000,-0.00000000
-2.63831916,1.27797947,-1.27797947,0.03364214,-0.03364214,0.00000000,-0.00000000,0.07856218,-0.07856218,1.07674943,-1.07674942,0.20538361,-0.20538361,0.00000000,-0.00000000
-2.63231616,1.30437748,-1.30437747,0.03322178,-0.03322178,0.00000000,-0.00000000,0.07964942,-0.07964942,1.10178865,-1.10178864,0.20636740,-0.20636740,0.00000000,-0.00000000
-2.62631316,1.34060795,-1.34060794,0.03338607,-0.03338607,0.00000000,-0.00000000,0.08196010,-0.08196010,1.13449449,-1.13449447,0.20929763,-0.20929763,0.00000000,-0.00000000
-2.62031016,1.38605871,-1.38605869,0.03409247,-0.03409247,0.00000000,-0.00000000,0.08542856,-0.08542856,1.17440948,-1.17440947,0.21397411,-0.21397411,0.00000000,-0.00000000
-2.61430715,1.43997157,-1.43997156,0.03529693,-0.03529693,0.00000000,-0.00000000,0.08998924,-0.08998924,1.22094069,-1.22094068,0.22018982,-0.22018982,0.00000000,-0.00000000
-2.60830415,1.50145298,-1.50145296,0.03695476,-0.03695475,0.00000000,-0.00000000,0.09557729,-0.09557729,1.27336820,-1.27336818,0.22773444,-0.22773444,0.00000000,-0.00000000
-2.60230115,1.56949041,-1.56949039,0.03902152,-0.03902152,0.00000000,-0.00000000,0.10212912,-0.10212911,1.33085906,-1.33085905,0.23639772,-0.23639772,0.00000000,-0.00000000
-2.59629815,1.64297468,-1.64297466,0.04145382,-0.04145382,0.00000000,-0.00000000,0.10958295,-0.10958294,1.39248697,-1.39248695,0.24597288,-0.24597287,0.00000000,-0.00000000
-2.59029515,1.72072789,-1.72072787,0.04421006,-0.04421006,0.00000000,-0.00000000,0.11787939,-0.11787939,1.45725714,-1.45725712,0.25625977,-0.25625976,0.00000000,-0.00000000
-2.58429215,1.80153640,-1.80153638,0.04725106,-0.04725106,0.00000000,-0.00000000,0.12696200,-0.12696199,1.52413615,-1.52413613,0.26706809,-0.26706809,0.00000000,-0.00000000
-2.57828914,1.88418785,-1.88418783,0.05054072,-0.05054072,0.00000000,-0.00000000,0.13677779,-0.13677779,1.59208554,-1.59208552,0.27822032,-0.27822032,0.00000000,-0.00000000
-2.57228614,1.96751095,-1.96751093,0.05404653,-0.05404653,0.00000000,-0.00000000,0.14727775,-0.14727775,1.66009829,-1.66009827,0.28955446,-0.28955446,0.00000000,-0.00000000
-2.56628314,2.05041652,-2.05041650,0.05773996,-0.05773996,0.00000000,-0.00000000,0.15841712,-0.15841712,1.72723651,-1.72723649,0.30092644,-0.30092644,0.00000000,-0.00000000
-2.56028014,2.13193789,-2.13193787,0.06159683,-0.06159683,0.00000000,-0.00000000,0.17015563,-0.17015563,1.79266889,-1.79266887,0.31221207,-0.31221207,0.00000000,-0.00000000
-2.55427714,2.21126880,-2.21126878,0.06559747,-0.06559747,0.00000000,-0.00000000,0.18245748,-0.18245748,1.85570602,-1.85570601,0.32330852,-0.32330852,0.00000000,-0.00000000
-2.54827414,2.28779693,-2.28779691,0.06972681,-0.06972680,0.00000000,-0.00000000,0.19529110,-0.19529109,1.91583194,-1.91583192,0.33413510,-0.33413510,0.00000000,-0.00000000
-2.54227114,2.36113112,-2.36113111,0.07397428,-0.07397428,0.00000000,-0.00000000,0.20862864,-0.20862863,1.97273007,-1.97273005,0.34463349,-0.34463349,0.00000000,-0.00000000
-2.53626813,2.43112078,-2.43112076,0.07833362,-0.07833361,0.00000000,-0.00000000,0.22244523,-0.22244523,2.02630217,-2.02630215,0.35476712,-0.35476712,0.00000000,-0.00000000
-2.53026513,2.49786595,-2.49786594,0.08280248,-0.08280248,0.00000000,-0.00000000,0.23671802,-0.23671802,2.07667888,-2.07667887,0.36451992,-0.36451992,0.00000000,-0.00000000
-2.52426213,2.56171741,-2.56171739,0.08738194,-0.08738194,0.00000000,-0.00000000,0.25142491,-0.25142491,2.12422106,-2.12422105,0.37389441,-0.37389441,0.00000000,-0.00000000
-2.51825913,2.62326594,-2.62326593,0.09207588,-0.09207588,0.00000000,-0.00000000,0.26654324,-0.26654323,2.16951130,-2.16951129,0.38290908,-0.38290908,0.00000000,-0.00000000
