energy_ev,total_up,Cr_p_up,Cr_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
0.33316658,3.64095979,0.85062185,2.06338710,0.43454499,0.85292430,0.03236974,0.49417144,0.34783634,0.00000000
0.33916958,3.69139930,0.86428674,2.08741573,0.44453464,0.86569210,0.03529439,0.50019453,0.35237203,0.00000000
0.34517259,3.73069009,0.87413768,2.10321906,0.45334964,0.87725150,0.03826740,0.50541250,0.35521138,0.00000000
0.35117559,3.75846446,0.88003975,2.11053647,0.46090225,0.88755645,0.04126179,0.50983018,0.35630973,0.00000000
0.35717859,3.77447042,0.88192806,2.10922905,0.46711229,0.89654351,0.04425055,0.51344011,0.35565493,0.00000000
0.36318159,3.77857773,0.87981073,2.09928726,0.47190792,0.90413090,0.04720771,0.51621996,0.35326756,0.00000000
0.36918459,3.77078499,0.87377054,2.08083637,0.47522694,0.91021970,0.05010941,0.51813141,0.34920027,0.00000000
0.37518759,3.75122738,0.86396529,2.05413943,0.47701842,0.91469728,0.05293509,0.51912047,0.34353650,0.00000000
0.38119060,3.72018467,0.85062688,2.01959769,0.47724479,0.91744280,0.05566859,0.51911923,0.33638830,0.00000000
0.38719360,3.67808891,0.83405897,1.97774817,0.47588414,0.91833434,0.05829913,0.51804907,0.32789372,0.00000000
0.39319660,3.62553114,0.81463333,1.92925845,0.47293261,0.91725747,0.06082218,0.51582498,0.31821341,0.00000000
0.39919960,3.56326649,0.79278508,1.87491888,0.46840682,0.91411449,0.06324007,0.51236093,0.30752697,0.00000000
0.40520260,3.49221703,0.76900665,1.81563223,0.46234611,0.90883403,0.06556235,0.50757577,0.29602889,0.00000000
0.41120560,3.41347157,0.74384074,1.75240111,0.45481434,0.90138023,0.06780580,0.50139955,0.28392432,0.00000000
0.41720860,3.32828201,0.71787243,1.68631365,0.44590125,0.89176098,0.06999410,0.49377969,0.27142479,0.00000000
0.42321161,3.23805561,0.69172044,1.61852749,0.43572309,0.88003475,0.07215717,0.48468670,0.25874394,0.00000000
0.42921461,3.14434284,0.66602771,1.55025272,0.42442250,0.86631532,0.07433008,0.47411915,0.24609350,0.00000000
0.43521761,3.04882056,0.64145149,1.48273395,0.41216741,0.85077435,0.07655170,0.46210753,0.23367950,0.00000000
0.44122061,2.95327049,0.61865299,1.41723189,0.39914911,0.83364124,0.07886298,0.44871675,0.22169875,0.00000000
0.44722361,2.85955295,0.59828667,1.35500453,0.38557930,0.81520038,0.08130503,0.43404715,0.21033582,0.00000000
0.45322661,2.76957636,0.58098944,1.29728835,0.37168636,0.79578569,0.08391709,0.41823397,0.19976036,0.00000000
0.45922961,2.68526266,0.56736961,1.24527932,0.35771068,0.77577276,0.08673435,0.40144522,0.19012496,0.00000000
0.46523262,2.60850951,0.55799601,1.20011411,0.34389948,0.75556867,0.08978587,0.38387804,0.18156338,0.00000000
0.47123562,2.54114988,0.55338721,1.16285127,0.33050103,0.73560021,0.09309261,0.36575385,0.17418927,0.00000000
0.47723862,2.48491015,0.55400094,1.13445256,0.31775870,0.71630068,0.09666573,0.34731238,0.16809531,0.00000000
0.48324162,2.44136754,0.56022408,1.11576442,0.30590481,0.69809609,0.10050518,0.32880491,0.16335279,0.00000000
0.48924462,2.41190818,0.57236315,1.10749980,0.29515472,0.68139115,0.10459874,0.31048715,0.16001146,0.00000000
0.49524762,2.39768708,0.59063569,1.11022043,0.28570128,0.66655582,0.10892153,0.29261186,0.15809985,0.00000000
0.50125063,2.39959113,0.61516261,1.12431995,0.27770978,0.65391278,0.11343603,0.27542184,0.15762575,0.00000000
0.50725363,2.41820647,0.64596185,1.15000833,0.27131374,0.64372654,0.11809263,0.25914324,0.15857702,0.00000000
0.51325663,2.45379158,0.68294354,1.18729810,0.26661153,0.63619441,0.12283077,0.24397974,0.16092264,0.00000000
0.51925963,2.50625707,0.72590692,1.23599305,0.26366398,0.63143980,0.12758044,0.23010765,0.16461385,0.00000000
0.52526263,2.57515332,0.77453928,1.29568024,0.26249311,0.62950806,0.13226424,0.21767211,0.16958550,0.00000000
0.53126563,2.65966684,0.82841713,1.36572593,0.26308193,0.63036486,0.13679975,0.20678442,0.17575748,0.00000000
0.53726863,2.75862593,0.88700975,1.44527636,0.26537531,0.63389739,0.14110211,0.19752064,0.18303623,0.00000000
0.54327164,2.87051614,0.94968527,1.53326386,0.26928192,0.63991792,0.14508681,0.18992129,0.19131629,0.00000000
0.54927464,2.99350547,1.01571933,1.62841905,0.27467708,0.64816991,0.14867243,0.18399218,0.20048186,0.00000000
0.55527764,3.12547922,1.08430627,1.72928920,0.28140649,0.65833616,0.15178342,0.17970614,0.21040834,0.00000000
0.56128064,3.26408378,1.15457268,1.83426309,0.28929060,0.67004874,0.15435252,0.17700559,0.22096388,0.00000000
0.56728364,3.40677844,1.22559322,1.94160189,0.29812960,0.68290036,0.15632299,0.17580572,0.23201086,0.00000000
0.57328664,3.55089390,1.29640824,2.04947572,0.30770871,0.69645671,0.15765043,0.17599814,0.24340733,0.00000000
0.57928964,3.69369581,1.36604278,2.15600486,0.31780373,0.71026936,0.15830409,0.17745480,0.25500843,0.00000000
0.58529265,3.83245147,1.43352664,2.25930453,0.32818664,0.72388873,0.15826778,0.18003213,0.26666769,0.00000000
0.59129565,3.96449760,1.49791466,2.35753170,0.33863106,0.73687679,0.15754017,0.18357504,0.27823842,0.00000000
0.59729865,4.08730673,1.55830683,2.44893238,0.34891741,0.74881895,0.15613462,0.18792092,0.28957497,0.00000000
0.60330165,4.19855024,1.61386744,2.53188749,0.35883778,0.75933492,0.15407846,0.19290335,0.30053402,0.00000000
0.60930465,4.29615555,1.66384280,2.60495565,0.36820012,0.76808804,0.15141189,0.19835561,0.31097591,0.00000000
0.61530765,4.37835554,1.70757677,2.66691097,0.37683193,0.77479306,0.14818639,0.20411377,0.32076596,0.00000000
0.62131066,4.44372861,1.74452367,2.71677445,0.38458324,0.77922187,0.14446285,0.21001954,0.32977579,0.00000000
0.62731366,4.49122765,1.77425820,2.75383763,0.39132881,0.78120736,0.14030946,0.21592264,0.33788478,0.00000000
0.63331666,4.52019741,1.79648192,2.77767742,0.39696958,0.78064512,0.13579945,0.22168290,0.34498144,0.00000000
0.63931966,4.53037953,1.81102625,2.78816175,0.40143338,0.77749323,0.13100868,0.22717201,0.35096491,0.00000000
0.64532266,4.52190550,1.81785183,2.78544574,0.40467486,0.77177004,0.12601338,0.23227485,0.35574636,0.00000000
0.65132566,4.49527817,1.81704447,2.76995883,0.40667474,0.76355031,0.12088792,0.23689063,0.35925045,0.00000000
0.65732866,4.45134278,1.80880784,2.74238348,0.40743838,0.75295979,0.11570274,0.24093359,0.36141661,0.00000000
0.66333167,4.39124918,1.79345329,2.70362664,0.40699393,0.74016870,0.11052264,0.24433355,0.36220032,0.00000000
0.66933467,4.31640696,1.77138728,2.65478541,0.40538981,0.72538421,0.10540525,0.24703609,0.36157412,0.00000000
0.67533767,4.22843567,1.74309702,2.59710841,0.40269206,0.70884253,0.10039991,0.24900251,0.35952844,0.00000000
0.68134067,4.12911214,1.70913486,2.53195468,0.39898134,0.69080073,0.09554696,0.25020953,0.35607215,0.00000000
0.68734367,4.02031727,1.67010211,2.46075189,0.39434980,0.67152867,0.09087729,0.25064881,0.35123273,0.00000000
0.69334667,3.90398409,1.62663285,2.38495547,0.38889807,0.65130152,0.08641239,0.25032616,0.34505620,0.00000000
0.69934967,3.78204915,1.57937845,2.30601019,0.38273222,0.63039280,0.08216468,0.24926067,0.33760651,0.00000000
0.70535268,3.65640853,1.52899313,2.22531550,0.37596102,0.60906844,0.07813817,0.24748356,0.32896469,0.00000000
0.71135568,3.52887980,1.47612118,2.14419562,0.36869348,0.58758185,0.07432941,0.24503700,0.31922747,0.00000000
0.71735868,3.40117049,1.42138606,2.06387487,0.36103671,0.56617007,0.07072861,0.24197277,0.30850564,0.00000000
0.72336168,3.27485362,1.36538156,1.98545887,0.35309423,0.54505105,0.06732100,0.23835082,0.29692205,0.00000000
0.72936468,3.15135010,1.30866522,1.90992122,0.34496465,0.52442203,0.06408817,0.23423789,0.28460928,0.00000000
0.73536768,3.03191768,1.25175392,1.83809582,0.33674082,0.50445887,0.06100952,0.22970605,0.27170725,0.00000000
0.74137069,2.91764582,1.19512151,1.77067387,0.32850930,0.48531613,0.05806360,0.22483135,0.25836053,0.00000000
0.74737369,2.80945549,1.13919819,1.70820527,0.32035026,0.46712791,0.05522944,0.21969245,0.24471571,0.00000000
0.75337669,2.70810309,1.08437147,1.65110326,0.31233756,0.45000904,0.05248759,0.21436940,0.23091878,0.00000000
0.75937969,2.61418721,1.03098823,1.59965177,0.30453912,0.43405656,0.04982115,0.20894249,0.21711258,0.00000000
0.76538269,2.52815739,0.97935753,1.55401439,0.29701736,0.41935125,0.04721642,0.20349119,0.20343447,0.00000000
0.77138569,2.45032385,0.92975373,1.51424440,0.28982968,0.40595905,0.04466342,0.19809316,0.19001416,0.00000000
0.77738869,2.38086736,0.88241972,1.48029509,0.28302885,0.39393227,0.04215616,0.19282341,0.17697188,0.00000000
0.78339170,2.31984877,0.83756966,1.45202993,0.27666335,0.38331041,0.03969264,0.18775338,0.16441679,0.00000000
0.78939470,2.26721768,0.79539122,1.42923224,0.27077745,0.37412066,0.03727471,0.18295021,0.15244577,0.00000000
0.79539770,2.22282007,0.75604695,1.41161418,0.26541112,0.36637788,0.03490773,0.17847596,0.14114246,0.00000000
0.80140070,2.18640491,0.71967480,1.39882501,0.26059963,0.36008434,0.03260006,0.17438684,0.13057664,0.00000000
0.80740370,2.15762998,0.68638772,1.39045868,0.25637301,0.35522899,0.03036249,0.17073241,0.12080391,0.00000000
0.81340670,2.13606707,0.65627235,1.38606096,0.25275521,0.35178664,0.02820758,0.16755491,0.11186562,0.00000000
0.81940970,2.12120705,0.62938712,1.38513641,0.24976316,0.34971689,0.02614900,0.16488844,0.10378902,0.00000000
0.82541271,2.11246523,0.60575976,1.38715530,0.24740571,0.34896324,0.02420086,0.16275832,0.09658766,0.00000000
0.83141571,2.10918739,0.58538470,1.39156079,0.24568262,0.34945217,0.02237705,0.16118037,0.09026192,0.00000000
0.83741871,2.11065696,0.56822044,1.39777667,0.24458350,0.35109265,0.02069072,0.16016043,0.08479970,0.00000000
0.84342171,2.11610355,0.55418743,1.40521560,0.24408708,0.35377598,0.01915375,0.15969389,0.08017729,0.00000000
0.84942471,2.12471307,0.54316655,1.41328806,0.24416058,0.35737608,0.01777641,0.15976547,0.07636026,0.00000000
0.85542771,2.13563950,0.53499852,1.42141185,0.24475950,0.36175043,0.01656697,0.16034916,0.07330454,0.00000000
0.86143072,2.14801817,0.52948459,1.42902203,0.24582773,0.36674154,0.01553155,0.16140841,0.07095750,0.00000000
0.86743372,2.16098046,0.52638840,1.43558117,0.24729809,0.37217905,0.01467398,0.16289661,0.06925916,0.00000000
0.87343672,2.17366941,0.52543933,1.44058944,0.24909333,0.37788238,0.01399568,0.16475778,0.06814347,0.00000000
0.87943972,2.18525596,0.52633721,1.44359438,0.25112745,0.38366395,0.01349574,0.16692759,0.06753964,0.00000000
0.88544272,2.19495524,0.52875827,1.44419987,0.25330755,0.38933280,0.01317089,0.16933462,0.06737348,0.00000000
0.89144572,2.20204238,0.53236228,1.44207404,0.25553589,0.39469851,0.01301560,0.17190180,0.06756882,0.00000000
0.89744872,2.20586724,0.53680050,1.43695571,0.25771229,0.39957537,0.01302221,0.17454810,0.06804893,0.00000000
0.90345173,2.20586758,0.54172420,1.42865918,0.25973665,0.40378654,0.01318101,0.17719034,0.06873794,0.00000000
0.90945473,2.20158012,0.54679346,1.41707701,0.26151161,0.40716816,0.01348038,0.17974507,0.06956220,0.00000000
0.91545773,2.19264916,0.55168569,1.40218086,0.26294514,0.40957313,0.01390693,0.18213049,0.07045158,0.00000000
0.92146073,2.17883236,0.55610369,1.38402013,0.26395303,0.41087463,0.01444563,0.18426831,0.07134070,0.00000000
0.92746373,2.16000347,0.55978275,1.36271861,0.26446118,0.41096898,0.01508001,0.18608555,0.07216999,0.00000000
0.93346673,2.13615208,0.56249661,1.33846916,0.26440755,0.40977797,0.01579229,0.18751613,0.07288663,0.00000000
0.93946973,2.10738016,0.56406179,1.31152663,0.26374380,0.40725046,0.01656363,0.18850230,0.07344528,0.00000000
0.94547274,2.07389576,0.56434043,1.28219932,0.26243643,0.40336322,0.01737432,0.18899580,0.07380860,0.00000000
0.95147574,2.03600408,0.56324119,1.25083924,0.26046753,0.39812099,0.01820407,0.18895881,0.07394758,0.00000000
0.95747874,1.99409610,0.56071850,1.21783150,0.25783500,0.39155578,0.01903230,0.18836451,0.07384162,0.00000000
0.96348174,1.94863544,0.55677011,1.18358328,0.25455235,0.38372544,0.01983848,0.18719751,0.07347842,0.00000000
0.96948474,1.90014372,0.55143309,1.14851257,0.25064801,0.37471156,0.02060249,0.18545383,0.07285359,0.00000000
0.97548774,1.84918502,0.54477869,1.11303721,0.24616425,0.36461679,0.02130501,0.18314076,0.07197017,0.00000000
0.98149075,1.79634993,0.53690623,1.07756432,0.24115577,0.35356171,0.02192793,0.18027639,0.07083786,0.00000000
0.98749375,1.74223974,0.52793649,1.04248070,0.23568793,0.34168136,0.02245476,0.17688895,0.06947226,0.00000000
0.99349675,1.68745121,0.51800493,1.00814413,0.22983485,0.32912154,0.02287098,0.17301601,0.06789388,0.00000000
0.99949975,1.63256239,0.50725515,0.97487602,0.22367735,0.31603506,0.02316444,0.16870349,0.06612714,0.00000000
1.00550275,1.57811991,0.49583298,0.94295539,0.21730076,0.30257799,0.02332565,0.16400458,0.06419938,0.00000000
1.01150575,1.52462803,0.48388142,0.91261442,0.21079288,0.28890616,0.02334802,0.15897862,0.06213981,0.00000000
1.01750875,1.47253973,0.47153678,0.88403553,0.20424196,0.27517181,0.02322802,0.15368992,0.05997855,0.00000000
1.02351176,1.42225010,0.45892606,0.85735016,0.19773481,0.26152074,0.02296527,0.14820655,0.05774575,0.00000000
1.02951476,1.37409206,0.44616576,0.83263901,0.19135525,0.24808979,0.02256253,0.14259927,0.05547075,0.00000000
1.03551776,1.32833450,0.43336201,0.80993397,0.18518273,0.23500482,0.02202553,0.13694039,0.05318146,0.00000000
1.04152076,1.28518292,0.42061200,0.78922148,0.17929132,0.22237923,0.02136285,0.13130284,0.05090374,0.00000000
1.04752376,1.24478225,0.40800638,0.77044721,0.17374900,0.21031299,0.02058552,0.12575925,0.04866103,0.00000000
1.05352676,1.20722191,0.39563254,0.75352207,0.16861737,0.19889214,0.01970674,0.12038124,0.04647403,0.00000000
1.05952976,1.17254283,0.38357836,0.73832914,0.16395157,0.18818885,0.01874137,0.11523880,0.04436060,0.00000000
1.06553277,1.14074593,0.37193613,0.72473154,0.15980065,0.17826183,0.01770550,0.11039982,0.04233569,0.00000000
1.07153577,1.11180205,0.36080627,0.71258083,0.15620811,0.16915716,0.01661597,0.10592977,0.04041145,0.00000000
1.07753877,1.08566254,0.35030062,0.70172572,0.15321274,0.16090945,0.01548980,0.10189148,0.03859741,0.00000000
1.08354177,1.06227032,0.34054483,0.69202077,0.15084953,0.15354317,0.01434381,0.09834508,0.03690072,0.00000000
1.08954477,1.04157072,0.33167979,0.68333485,0.14915072,0.14707416,0.01319411,0.09534793,0.03532650,0.00000000
1.09554777,1.02352165,0.32386173,0.67555875,0.14814677,0.14151117,0.01205573,0.09295469,0.03387816,0.00000000
1.10155078,1.00810257,0.31726101,0.66861201,0.14786727,0.13685737,0.01094231,0.09121725,0.03255773,0.00000000
1.10755378,0.99532171,0.31205950,0.66244818,0.14834157,0.13311171,0.00986585,0.09018477,0.03136629,0.00000000
1.11355678,0.98522115,0.30844650,0.65705870,0.14959923,0.13027010,0.00883654,0.08990343,0.03030419,0.00000000
1.11955978,0.97787930,0.30661352,0.65247467,0.15166997,0.12832628,0.00786265,0.09041619,0.02937142,0.00000000
1.12556278,0.97341065,0.30674784,0.64876680,0.15458332,0.12727242,0.00695054,0.09176227,0.02856774,0.00000000
1.13156578,0.97196251,0.30902531,0.64604314,0.15836776,0.12709930,0.00610468,0.09397643,0.02789289,0.00000000
1.13756878,0.97370880,0.31360250,0.64444468,0.16304950,0.12779620,0.00532779,0.09708804,0.02734665,0.00000000
1.14357179,0.97884114,0.32060876,0.64413902,0.16865072,0.12935038,0.00462099,0.10111986,0.02692884,0.00000000
1.14957479,0.98755744,0.33013820,0.64531222,0.17518758,0.13174630,0.00398399,0.10608670,0.02663925,0.00000000
1.15557779,1.00004860,0.34224238,0.64815926,0.18266793,0.13496452,0.00341530,0.11199387,0.02647754,0.00000000
1.16158079,1.01648391,0.35692366,0.65287333,0.19108883,0.13898055,0.00291252,0.11883547,0.02644304,0.00000000
1.16758379,1.03699581,0.37412986,0.65963476,0.20043416,0.14376349,0.00247254,0.12659277,0.02653462,0.00000000
1.17358679,1.06166494,0.39375036,0.66859976,0.21067227,0.14927480,0.00209182,0.13523256,0.02675043,0.00000000
1.17958979,1.09050636,0.41561395,0.67988979,0.22175402,0.15546717,0.00176657,0.14470577,0.02708773,0.00000000
1.18559280,1.12345754,0.43948867,0.69358204,0.23361122,0.16228366,0.00149303,0.15494626,0.02754276,0.00000000
1.19159580,1.16036921,0.46508374,0.70970152,0.24615567,0.16965716,0.00126764,0.16587012,0.02811062,0.00000000
1.19759880,1.20099953,0.49205359,0.72821523,0.25927890,0.17751031,0.00108722,0.17737538,0.02878524,0.00000000
1.20360180,1.24501215,0.52000402,0.74902875,0.27285274,0.18575591,0.00094915,0.18934236,0.02955941,0.00000000
1.20960480,1.29197851,0.54850048,0.77198562,0.28673069,0.19429786,0.00085148,0.20163459,0.03042491,0.00000000
1.21560780,1.34138455,0.57707796,0.79686944,0.30075013,0.20303257,0.00079306,0.21410049,0.03137276,0.00000000
1.22161081,1.39264163,0.60525264,0.82340879,0.31473536,0.21185103,0.00077366,0.22657568,0.03239344,0.00000000
1.22761381,1.44510143,0.63253458,0.85128485,0.32850140,0.22064116,0.00079398,0.23888593,0.03347734,0.00000000
1.23361681,1.49807428,0.65844122,0.88014124,0.34185835,0.22929062,0.00085578,0.25085077,0.03461511,0.00000000
1.23961981,1.55085012,0.68251123,0.90959589,0.35461626,0.23768993,0.00096188,0.26228755,0.03579813,0.00000000
1.24562281,1.60272131,0.70431815,0.93925422,0.36659021,0.24573555,0.00111615,0.27301584,0.03701899,0.00000000
1.25162581,1.65300616,0.72348328,0.96872314,0.37760556,0.25333314,0.00132352,0.28286213,0.03827189,0.00000000
1.25762881,1.70107225,0.73968741,0.99762516,0.38750296,0.26040052,0.00158991,0.29166448,0.03955308,0.00000000
1.26363182,1.74635821,0.75268093,1.02561199,0.39614308,0.26687033,0.00192218,0.29927709,0.04086111,0.00000000
1.26963482,1.78839324,0.76229167,1.05237691,0.40341079,0.27269229,0.00232798,0.30557453,0.04219715,0.00000000
1.27563782,1.82681303,0.76843048,1.07766538,0.40921850,0.27783481,0.00281558,0.31045543,0.04356498,0.00000000
1.28164082,1.86137161,0.77109394,1.10128332,0.41350879,0.28228594,0.00339372,0.31384555,0.04497108,0.00000000
1.28764382,1.89194825,0.77036435,1.12310272,0.41625589,0.28605354,0.00407131,0.31570000,0.04642436,0.00000000
1.29364682,1.91854912,0.76640670,1.14306418,0.41746614,0.28916470,0.00485717,0.31600453,0.04793593,0.00000000
1.29964982,1.94130366,0.75946296,1.16117641,0.41717742,0.29166427,0.00575970,0.31477589,0.04951864,0.00000000
1.30565283,1.96045558,0.74984376,1.17751259,0.41545741,0.29361275,0.00678650,0.31206112,0.05118650,0.00000000
1.31165583,1.97634904,0.73791779,1.19220384,0.41240094,0.29508338,0.00794406,0.30793589,0.05295412,0.00000000
1.31765883,1.98941065,0.72409951,1.20543018,0.40812646,0.29615875,0.00923730,0.30250188,0.05483594,0.00000000
1.32366183,2.00012808,0.70883549,1.21740937,0.40277174,0.29692695,0.01066925,0.29588340,0.05684555,0.00000000
1.32966483,2.00902645,0.69259016,1.22838429,0.39648908,0.29747753,0.01224068,0.28822322,0.05899504,0.00000000
1.33566783,2.01664363,0.67583150,1.23860950,0.38944023,0.29789733,0.01394983,0.27967804,0.06129437,0.00000000
1.34167084,2.02350572,0.65901728,1.24833781,0.38179119,0.29826652,0.01579218,0.27041350,0.06375084,0.00000000
1.34767384,2.03010403,0.64258248,1.25780740,0.37370707,0.29865500,0.01776029,0.26059920,0.06636884,0.00000000
1.35367684,2.03687474,0.62692841,1.26723039,0.36534742,0.29911932,0.01984382,0.25040369,0.06914960,0.00000000
1.35967984,2.04418223,0.61241398,1.27678340,0.35686197,0.29970031,0.02202959,0.23998988,0.07209133,0.00000000
1.36568284,2.05230708,0.59934939,1.28660058,0.34838710,0.30042151,0.02430179,0.22951074,0.07518949,0.00000000
1.37168584,2.06143922,0.58799246,1.29676954,0.34004311,0.30128863,0.02664236,0.21910577,0.07843726,0.00000000
1.37768884,2.07167642,0.57854756,1.30733026,0.33193233,0.30228982,0.02903143,0.20889805,0.08182628,0.00000000
1.38369185,2.08302833,0.57116714,1.31827713,0.32413815,0.30339704,0.03144788,0.19899214,0.08534752,0.00000000
1.38969485,2.09542541,0.56595543,1.32956370,0.31672494,0.30456817,0.03387001,0.18947282,0.08899221,0.00000000
1.39569785,2.10873211,0.56297399,1.34110989,0.30973866,0.30574995,0.03627625,0.18040459,0.09275293,0.00000000
1.40170085,2.12276335,0.56224858,1.35281104,0.30320834,0.30688150,0.03864581,0.17183202,0.09662452,0.00000000
1.40770385,2.13730295,0.56377677,1.36454806,0.29714785,0.30789816,0.04095947,0.16378071,0.10060501,0.00000000
1.41370685,2.15212279,0.56753560,1.37619791,0.29155826,0.30873554,0.04320011,0.15625893,0.10469626,0.00000000
1.41970985,2.16700101,0.57348877,1.38764357,0.28643023,0.30933343,0.04535328,0.14925967,0.10890435,0.00000000
1.42571286,2.18173818,0.58159263,1.39878270,0.28174645,0.30963934,0.04740754,0.14276307,0.11323963,0.00000000
1.43171586,2.19616984,0.59180061,1.40953425,0.27748390,0.30961153,0.04935465,0.13673897,0.11771635,0.00000000
1.43771886,2.21017479,0.60406570,1.41984246,0.27361580,0.30922123,0.05118963,0.13114961,0.12235189,0.00000000
1.44372186,2.22367805,0.61834057,1.42967790,0.27011314,0.30845399,0.05291051,0.12595221,0.12716551,0.00000000
1.44972486,2.23664857,0.63457562,1.43903528,0.26694564,0.30731006,0.05451795,0.12110132,0.13217675,0.00000000
1.45572786,2.24909151,0.65271469,1.44792824,0.26408231,0.30580374,0.05601475,0.11655100,0.13740344,0.00000000
1.46173087,2.26103582,0.67268912,1.45638145,0.26149142,0.30396178,0.05740507,0.11225656,0.14285951,0.00000000
1.46773387,2.27251795,0.69441025,1.46442053,0.25914006,0.30182097,0.05869368,0.10817605,0.14855258,0.00000000
1.47373687,2.28356301,0.71776126,1.47206059,0.25699342,0.29942501,0.05988513,0.10427126,0.15448161,0.00000000
1.47973987,2.29416478,0.74258884,1.47929436,0.25501380,0.29682094,0.06098289,0.10050841,0.16063467,0.00000000
1.48574287,2.30426637,0.76869547,1.48608084,0.25315965,0.29405534,0.06198861,0.09685849,0.16698696,0.00000000
1.49174587,2.31374305,0.79583316,1.49233546,0.25138472,0.29117056,0.06290147,0.09329730,0.17349935,0.00000000
1.49774887,2.32238886,0.82369909,1.49792273,0.24963745,0.28820128,0.06371774,0.08980531,0.18011744,0.00000000
1.50375188,2.32990830,0.85193396,1.50265211,0.24786073,0.28517153,0.06443051,0.08636726,0.18677130,0.00000000
1.50975488,2.33591411,0.88012338,1.50627763,0.24599225,0.28209252,0.06502968,0.08297178,0.19337597,0.00000000
1.51575788,2.33993172,0.90780250,1.50850168,0.24396526,0.27896125,0.06550217,0.07961081,0.19983278,0.00000000
1.52176088,2.34141051,0.93446411,1.50898291,0.24170995,0.27576019,0.06583241,0.07627921,0.20603145,0.00000000
1.52776388,2.33974143,0.95956973,1.50734792,0.23915536,0.27245787,0.06600303,0.07297425,0.21185285,0.00000000
1.53376688,2.33428036,0.98256374,1.50320632,0.23623168,0.26901045,0.06599569,0.06969524,0.21717246,0.00000000
1.53976988,2.32437577,1.00288956,1.49616830,0.23287285,0.26536419,0.06579209,0.06644327,0.22186435,0.00000000
1.54577289,2.30939933,1.02000747,1.48586370,0.22901937,0.26145852,0.06537504,0.06322097,0.22580537,0.00000000
1.55177589,2.28877758,1.03341305,1.47196154,0.22462106,0.25722969,0.06472952,0.06003236,0.22887960,0.00000000
1.55777889,2.26202298,1.04265542,1.45418879,0.21963967,0.25261466,0.06384368,0.05688277,0.23098267,0.00000000
1.56378189,2.22876227,1.04735431,1.43234733,0.21405109,0.24755506,0.06270977,0.05377877,0.23202577,0.00000000
1.56978489,2.18876079,1.04721512,1.40632810,0.20784715,0.24200092,0.06132484,0.05072809,0.23193923,0.00000000
1.57578789,2.14194108,1.04204116,1.37612152,0.20103675,0.23591398,0.05969125,0.04773959,0.23067546,0.00000000
1.58179090,2.08839482,1.03174245,1.34182363,0.19364630,0.22927051,0.05781702,0.04482306,0.22821108,0.00000000
1.58779390,2.02838755,1.01634059,1.30363766,0.18571948,0.22206322,0.05571576,0.04198911,0.22454814,0.00000000
1.59379690,1.96235573,0.99596956,1.26187088,0.17731625,0.21430251,0.05340652,0.03924889,0.21971446,0.00000000
1.59979990,1.89089661,0.97087220,1.21692693,0.16851122,0.20601673,0.05091333,0.03661378,0.21376297,0.00000000
1.60580290,1.81475142,0.94139279,1.16929420,0.15939146,0.19725166,0.04826451,0.03409512,0.20677016,0.00000000
1.61180590,1.73478287,0.90796601,1.11953084,0.15005384,0.18806914,0.04549187,0.03170370,0.19883370,0.00000000
1.61780890,1.65194837,0.87110277,1.06824728,0.14060208,0.17854502,0.04262977,0.02944948,0.19006934,0.00000000
1.62381191,1.56727026,0.83137376,1.01608722,0.13114368,0.16876658,0.03971408,0.02734113,0.18060733,0.00000000
1.62981491,1.48180478,0.78939143,0.96370803,0.12178687,0.15882952,0.03678124,0.02538567,0.17058839,0.00000000
1.63581791,1.39661125,0.74579123,0.91176169,0.11263764,0.14883473,0.03386716,0.02358823,0.16015950,0.00000000
1.64182091,1.31272289,0.70121301,0.86087694,0.10379723,0.13888500,0.03100640,0.02195176,0.14946972,0.00000000
1.64782391,1.23112073,0.65628336,0.81164369,0.09535988,0.12908188,0.02823136,0.02047695,0.13866616,0.00000000
1.65382691,1.15271139,0.61159957,0.76460006,0.08741117,0.11952279,0.02557161,0.01916222,0.12789029,0.00000000
1.65982991,1.07830980,0.56771579,0.72022266,0.08002682,0.11029846,0.02305343,0.01800380,0.11727464,0.00000000
1.66583292,1.00862701,0.52513193,0.67892026,0.07327213,0.10149091,0.02069949,0.01699600,0.10694020,0.00000000
1.67183592,0.94426344,0.48428543,0.64103094,0.06720189,0.09317197,0.01852872,0.01613146,0.09699431,0.00000000
1.67783892,0.88570736,0.44554615,0.60682245,0.06186081,0.08540229,0.01655631,0.01540166,0.08752929,0.00000000
1.68384192,0.83333811,0.40921425,0.57649562,0.05728440,0.07823096,0.01479388,0.01479737,0.07862169,0.00000000
1.68984492,0.78743354,0.37552090,0.55019029,0.05350012,0.07169569,0.01324978,0.01430924,0.07033225,0.00000000
1.69584792,0.74818080,0.34463153,0.52799311,0.05052892,0.06582333,0.01192944,0.01392836,0.06270634,0.00000000
1.70185093,0.71568957,0.31665116,0.50994686,0.04838680,0.06063094,0.01083581,0.01364692,0.05577497,0.00000000
1.70785393,0.69000691,0.29163145,0.49606036,0.04708651,0.05612706,0.00996986,0.01345874,0.04955622,0.00000000
1.71385693,0.67113255,0.26957883,0.48631860,0.04663920,0.05231319,0.00933108,0.01335983,0.04405691,0.00000000
1.71985993,0.65903407,0.25046325,0.48069232,0.04705591,0.04918547,0.00891796,0.01334886,0.03927456,0.00000000
