energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-4.16308154,2.96422798,-2.96422798,0.23031907,-0.23031907,1.98300706,-1.98300706,0.00188352,-0.00188352,0.18646303,-0.18646303,0.33991666,-0.33991666,0.41297805,-0.41297805,0.04670726,-0.04670726,0.27173522,-0.27173522
-4.15707854,2.98810685,-2.98810684,0.22910415,-0.22910415,2.01065237,-2.01065236,0.00188077,-0.00188077,0.18671326,-0.18671326,0.34297823,-0.34297823,0.40738485,-0.40738485,0.04652461,-0.04652461,0.27226483,-0.27226483
-4.15107554,3.02528310,-3.02528310,0.22911243,-0.22911243,2.04773815,-2.04773815,0.00189317,-0.00189317,0.18789576,-0.18789576,0.34795780,-0.34795780,0.40280539,-0.40280539,0.04654884,-0.04654884,0.27400019,-0.27400019
-4.14507254,3.07601912,-3.07601912,0.23034628,-0.23034628,2.09428378,-2.09428378,0.00192157,-0.00192157,0.19005214,-0.19005214,0.35495064,-0.35495064,0.39933619,-0.39933619,0.04680488,-0.04680488,0.27703212,-0.27703212
-4.13906953,3.14029819,-3.14029819,0.23278487,-0.23278487,2.15010518,-2.15010518,0.00196673,-0.00196673,0.19320611,-0.19320611,0.36400683,-0.36400683,0.39705568,-0.39705568,0.04731368,-0.04731368,0.28142623,-0.28142623
-4.13306653,3.21780624,-3.21780623,0.23638315,-0.23638315,2.21480599,-2.21480599,0.00202926,-0.00202926,0.19736175,-0.19736175,0.37512766,-0.37512766,0.39602102,-0.39602102,0.04809124,-0.04809124,0.28721916,-0.28721916
-4.12706353,3.30791970,-3.30791970,0.24107153,-0.24107153,2.28777363,-2.28777363,0.00210959,-0.00210959,0.20250212,-0.20250212,0.38826307,-0.38826308,0.39626496,-0.39626496,0.04914757,-0.04914757,0.29441539,-0.29441539
-4.12106053,3.40970036,-3.40970036,0.24675628,-0.24675628,2.36818068,-2.36818068,0.00220787,-0.00220787,0.20858814,-0.20858814,0.40331037,-0.40331037,0.39779293,-0.39779293,0.05048589,-0.05048589,0.30298483,-0.30298483
-4.11505753,3.52189806,-3.52189806,0.25332053,-0.25332053,2.45499212,-2.45499212,0.00232394,-0.00232394,0.21555789,-0.21555789,0.42011413,-0.42011413,0.40058068,-0.40058068,0.05210187,-0.05210187,0.31286124,-0.31286124
-4.10905453,3.64296210,-3.64296210,0.26062605,-0.26062605,2.54697862,-2.54697862,0.00245728,-0.00245728,0.22332645,-0.22332645,0.43846758,-0.43846759,0.40457249,-0.40457249,0.05398312,-0.05398312,0.32394175,-0.32394175
-4.10305153,3.77106183,-3.77106183,0.26851568,-0.26851568,2.64273612,-2.64273612,0.00260698,-0.00260698,0.23178628,-0.23178628,0.45811542,-0.45811543,0.40968026,-0.40968026,0.05610888,-0.05610888,0.33608748,-0.33608748
-4.09704852,3.90411682,-3.90411681,0.27681648,-0.27681648,2.74071165,-2.74071165,0.00277171,-0.00277171,0.24080828,-0.24080828,0.47875815,-0.47875815,0.41578358,-0.41578358,0.05845002,-0.05845002,0.34912542,-0.34912542
-4.09104552,4.03983652,-4.03983651,0.28534348,-0.28534348,2.83923507,-2.83923507,0.00294968,-0.00294968,0.25024357,-0.25024357,0.50005789,-0.50005790,0.42273102,-0.42273102,0.06096928,-0.06096928,0.36285157,-0.36285157
-4.08504252,4.17576914,-4.17576914,0.29390400,-0.29390400,2.93655627,-2.93655627,0.00313868,-0.00313868,0.25992602,-0.25992602,0.52164572,-0.52164572,0.43034265,-0.43034265,0.06362187,-0.06362187,0.37703538,-0.37703538
-4.07903952,4.30935872,-4.30935872,0.30230242,-0.30230242,3.03088695,-3.03088695,0.00333609,-0.00333609,0.26967558,-0.26967558,0.54313024,-0.54313025,0.43841390,-0.43841390,0.06635639,-0.06635639,0.39142531,-0.39142531
-4.07303652,4.43800923,-4.43800923,0.31034537,-0.31034537,3.12044598,-3.12044597,0.00353891,-0.00353891,0.27930228,-0.27930228,0.56410747,-0.56410747,0.44672069,-0.44672069,0.06911603,-0.06911603,0.40575555,-0.40575555
-4.06703352,4.55915382,-4.55915382,0.31784701,-0.31784701,3.20350688,-3.20350688,0.00374380,-0.00374380,0.28861095,-0.28861095,0.58417147,-0.58417147,0.45502568,-0.45502569,0.07184007,-0.07184007,0.41975351,-0.41975351
-4.06103052,4.67032715,-4.67032715,0.32463447,-0.32463447,3.27844611,-3.27844611,0.00394716,-0.00394716,0.29740646,-0.29740646,0.60292579,-0.60292579,0.46308561,-0.46308562,0.07446562,-0.07446562,0.43314805,-0.43314805
-4.05502751,4.76923816,-4.76923816,0.33055301,-0.33055301,3.34379012,-3.34379012,0.00414526,-0.00414526,0.30549925,-0.30549925,0.61999497,-0.61999497,0.47065927,-0.47065927,0.07692947,-0.07692947,0.44567801,-0.44567801
-4.04902451,4.85384065,-4.85384064,0.33547097,-0.33547097,3.39825966,-3.39825965,0.00433425,-0.00433425,0.31271118,-0.31271117,0.63503608,-0.63503608,0.47751594,-0.47751594,0.07917017,-0.07917017,0.45710077,-0.45710077
-4.04302151,4.92239865,-4.92239865,0.33928404,-0.33928404,3.44080939,-3.44080939,0.00451036,-0.00451036,0.31888120,-0.31888120,0.64774956,-0.64774956,0.48344388,-0.48344388,0.08113002,-0.08113002,0.46720056,-0.46720056
-4.03701851,4.97354401,-4.97354401,0.34191892,-0.34191892,3.47066109,-3.47066109,0.00466995,-0.00466995,0.32387079,-0.32387079,0.65788909,-0.65788909,0.48825850,-0.48825850,0.08275708,-0.08275708,0.47579608,-0.47579608
-4.03101551,5.00632331,-5.00632331,0.34333600,-0.34333600,3.48732902,-3.48732902,0.00480964,-0.00480964,0.32756884,-0.32756884,0.66527004,-0.66527005,0.49180979,-0.49180979,0.08400697,-0.08400697,0.48274717,-0.48274717
-4.02501251,5.02023212,-5.02023212,0.34353109,-0.34353109,3.49063604,-3.49063604,0.00492645,-0.00492645,0.32989575,-0.32989575,0.66977615,-0.66977616,0.49398875,-0.49398875,0.08484452,-0.08484452,0.48796024,-0.48796024
-4.01900950,5.01523468,-5.01523468,0.34253597,-0.34253597,3.48071987,-3.48071987,0.00501788,-0.00501788,0.33080655,-0.33080655,0.67136403,-0.67136403,0.49473234,-0.49473234,0.08524505,-0.08524505,0.49139220,-0.49139220
-4.01300650,4.99176798,-4.99176799,0.34041779,-0.34041779,3.45802874,-3.45802874,0.00508197,-0.00508197,0.33029293,-0.33029293,0.67006535,-0.67006535,0.49402682,-0.49402682,0.08519536,-0.08519536,0.49305269,-0.49305269
-4.00700350,4.95072977,-4.95072977,0.33727734,-0.33727734,3.42330670,-3.42330671,0.00511746,-0.00511746,0.32838389,-0.32838389,0.66598664,-0.66598664,0.49190928,-0.49190928,0.08469429,-0.08469429,0.49300456,-0.49300456
-4.00100050,4.89345078,-4.89345078,0.33324613,-0.33324613,3.37756900,-3.37756900,0.00512375,-0.00512375,0.32514521,-0.32514521,0.65930646,-0.65930646,0.48846721,-0.48846721,0.08375281,-0.08375281,0.49136256,-0.49136255
-3.99499750,4.82165231,-4.82165231,0.32848259,-0.32848259,3.32206842,-3.32206842,0.00510099,-0.00510099,0.32067750,-0.32067750,0.65027026,-0.65027026,0.48383614,-0.48383614,0.08239378,-0.08239378,0.48829015,-0.48829015
-3.98899450,4.73739083,-4.73739083,0.32316730,-0.32316730,3.25825409,-3.25825410,0.00505008,-0.00505008,0.31511305,-0.31511305,0.63918296,-0.63918297,0.47819551,-0.47819551,0.08065115,-0.08065115,0.48399486,-0.48399486
-3.98299150,4.64299183,-4.64299184,0.31749764,-0.31749764,3.18772445,-3.18772445,0.00497265,-0.00497265,0.30861157,-0.30861157,0.62639969,-0.62639969,0.47176285,-0.47176285,0.07856895,-0.07856895,0.47872200,-0.47872200
-3.97698849,4.54097592,-4.54097592,0.31168197,-0.31168197,3.11217621,-3.11217621,0.00487102,-0.00487102,0.30135501,-0.30135501,0.61231481,-0.61231481,0.46478656,-0.46478656,0.07619975,-0.07619975,0.47274729,-0.47274729
-3.97098549,4.43397992,-4.43397992,0.30593355,-0.30593355,3.03335166,-3.03335167,0.00474818,-0.00474818,0.29354158,-0.29354158,0.59734997,-0.59734997,0.45753761,-0.45753761,0.07360300,-0.07360300,0.46636852,-0.46636852
-3.96498249,4.32467640,-4.32467640,0.30046455,-0.30046455,2.95298620,-2.95298621,0.00460765,-0.00460765,0.28537947,-0.28537947,0.58194133,-0.58194133,0.45030058,-0.45030058,0.07084310,-0.07084310,0.45989660,-0.45989660
-3.95897949,4.21569464,-4.21569464,0.29548015,-0.29548015,2.87275829,-2.87275829,0.00445348,-0.00445348,0.27708017,-0.27708017,0.56652667,-0.56652667,0.44336417,-0.44336417,0.06798733,-0.06798733,0.45364629,-0.45364629
-3.95297649,4.10954591,-4.10954591,0.29117323,-0.29117323,2.79424354,-2.79424355,0.00429009,-0.00429009,0.26885201,-0.26885201,0.55153276,-0.55153276,0.43701186,-0.43701186,0.06510381,-0.06510381,0.44792697,-0.44792697
-3.94697349,4.00855568,-4.00855568,0.28771944,-0.28771944,2.71887463,-2.71887463,0.00412220,-0.00412220,0.26089394,-0.26089393,0.53736331,-0.53736331,0.43151275,-0.43151275,0.06225944,-0.06225944,0.44303364,-0.44303364
-3.94097049,3.91480478,-3.91480479,0.28527309,-0.28527309,2.64790801,-2.64790801,0.00395475,-0.00395475,0.25338979,-0.25338979,0.52438813,-0.52438813,0.42711311,-0.42711311,0.05951796,-0.05951796,0.43923858,-0.43923858
-3.93496748,3.83008109,-3.83008110,0.28396376,-0.28396376,2.58239836,-2.58239837,0.00379275,-0.00379275,0.24650334,-0.24650334,0.51293350,-0.51293350,0.42402877,-0.42402877,0.05693825,-0.05693825,0.43678361,-0.43678361
-3.92896448,3.75584260,-3.75584261,0.28389377,-0.28389377,2.52318114,-2.52318114,0.00364128,-0.00364128,0.24037416,-0.24037416,0.50327426,-0.50327426,0.42243860,-0.42243860,0.05457277,-0.05457277,0.43587346,-0.43587346
-3.92296148,3.69319242,-3.69319242,0.28513638,-0.28513638,2.47086307,-2.47086307,0.00350535,-0.00350535,0.23511438,-0.23511438,0.49562763,-0.49562763,0.42247917,-0.42247917,0.05246639,-0.05246639,0.43667008,-0.43667008
-3.91695848,3.64286542,-3.64286542,0.28773488,-0.28773488,2.42582042,-2.42582042,0.00338985,-0.00338985,0.23080656,-0.23080656,0.49014886,-0.49014886,0.42424080,-0.42424080,0.05065542,-0.05065542,0.43928821,-0.43928821
-3.91095548,3.60522609,-3.60522609,0.29170235,-0.29170235,2.38820420,-2.38820421,0.00329955,-0.00329955,0.22750245,-0.22750245,0.48692873,-0.48692873,0.42776491,-0.42776491,0.04916701,-0.04916701,0.44379208,-0.44379209
-3.90495248,3.58027668,-3.58027668,0.29702216,-0.29702216,2.35795160,-2.35795160,0.00323903,-0.00323903,0.22522280,-0.22522280,0.48599301,-0.48599301,0.43304277,-0.43304277,0.04801890,-0.04801890,0.45019351,-0.45019351
-3.89894947,3.56767436,-3.56767437,0.30364900,-0.30364900,2.33480240,-2.33480240,0.00321267,-0.00321267,0.22395811,-0.22395811,0.48730346,-0.48730346,0.44001560,-0.44001560,0.04721942,-0.04721942,0.45845113,-0.45845113
-3.89294647,3.56675633,-3.56675634,0.31151050,-0.31151050,2.31831959,-2.31831959,0.00322467,-0.00322467,0.22367014,-0.22367014,0.49076064,-0.49076064,0.44857599,-0.44857599,0.04676782,-0.04676782,0.46847097,-0.46847097
-3.88694347,3.57657131,-3.57657132,0.32050935,-0.32050935,2.30791286,-2.30791286,0.00327901,-0.00327901,0.22429425,-0.22429425,0.49620804,-0.49620804,0.45857048,-0.45857048,0.04665487,-0.04665487,0.48010831,-0.48010831
-3.88094047,3.59591631,-3.59591631,0.33052571,-0.33052571,2.30286410,-2.30286410,0.00337954,-0.00337954,0.22574233,-0.22574233,0.50343762,-0.50343762,0.46980345,-0.46980345,0.04686366,-0.04686366,0.49317069,-0.49317069
-3.87493747,3.62337728,-3.62337728,0.34142011,-0.34142011,2.30235397,-2.30235397,0.00352992,-0.00352992,0.22790622,-0.22790622,0.51219635,-0.51219635,0.48204191,-0.48204191,0.04737057,-0.04737057,0.50742217,-0.50742217
-3.86893447,3.65737262,-3.65737263,0.35303658,-0.35303658,2.30548879,-2.30548879,0.00373365,-0.00373365,0.23066159,-0.23066159,0.52219378,-0.52219378,0.49502138,-0.49502138,0.04814645,-0.04814645,0.52258869,-0.52258869
-3.86293147,3.69619846,-3.69619846,0.36520610,-0.36520610,2.31132709,-2.31132709,0.00399411,-0.00399411,0.23387203,-0.23387203,0.53311029,-0.53311029,0.50845256,-0.50845256,0.04915778,-0.04915778,0.53836456,-0.53836456
-3.85692846,3.73807474,-3.73807474,0.37775026,-0.37775026,2.31890530,-2.31890530,0.00431451,-0.00431451,0.23739327,-0.23739327,0.54460584,-0.54460585,0.52202870,-0.52202870,0.05036794,-0.05036794,0.55441977,-0.55441977
-3.85092546,3.78119130,-3.78119131,0.39048509,-0.39048509,2.32726219,-2.32726219,0.00469791,-0.00469791,0.24107751,-0.24107750,0.55632911,-0.55632911,0.53543356,-0.53543356,0.05173849,-0.05173849,0.57040824,-0.57040824
-3.84492246,3.82375300,-3.82375300,0.40322502,-0.40322502,2.33546169,-2.33546169,0.00514715,-0.00514715,0.24477759,-0.24477759,0.56792664,-0.56792665,0.54834964,-0.54834964,0.05323031,-0.05323031,0.58597665,-0.58597665
-3.83891946,3.86402304,-3.86402304,0.41578686,-0.41578686,2.34261380,-2.34261381,0.00566479,-0.00566479,0.24835100,-0.24835100,0.57905201,-0.57905201,0.56046661,-0.56046661,0.05480473,-0.05480473,0.60077371,-0.60077371
-3.83291646,3.90036364,-3.90036364,0.42799374,-0.42799374,2.34789334,-2.34789334,0.00625308,-0.00625308,0.25166355,-0.25166355,0.58937446,-0.58937446,0.57148957,-0.57148958,0.05642451,-0.05642451,0.61445951,-0.61445951
-3.82691346,3.93127310,-3.93127310,0.43967882,-0.43967882,2.35055618,-2.35055618,0.00691380,-0.00691380,0.25459268,-0.25459268,0.59858708,-0.59858708,0.58114700,-0.58114700,0.05805463,-0.05805463,0.62671486,-0.62671486
-3.82091046,3.95541830,-3.95541830,0.45068874,-0.45068874,2.34995287,-2.34995287,0.00764819,-0.00764819,0.25703022,-0.25703022,0.60641412,-0.60641412,0.58919795,-0.58919795,0.05966296,-0.05966296,0.63725005,-0.63725005
-3.81490745,3.97166180,-3.97166180,0.46088665,-0.46088665,2.34553918,-2.34553918,0.00845681,-0.00845681,0.25888462,-0.25888462,0.61261727,-0.61261727,0.59543843,-0.59543843,0.06122068,-0.06122068,0.64581290,-0.64581290
-3.80890445,3.97908266,-3.97908266,0.47015457,-0.47015457,2.33688348,-2.33688349,0.00933935,-0.00933935,0.26008253,-0.26008253,0.61700068,-0.61700068,0.59970653,-0.59970653,0.06270259,-0.06270259,0.65219570,-0.65219570
-3.80290145,3.97699034,-3.97699033,0.47839526,-0.47839526,2.32367074,-2.32367074,0.01029458,-0.01029458,0.26056972,-0.26056972,0.61941462,-0.61941463,0.60188623,-0.60188623,0.06408714,-0.06408714,0.65624074,-0.65624074
-3.79689845,3.96493106,-3.96493106,0.48553314,-0.48553314,2.30570297,-2.30570297,0.01132010,-0.01132010,0.26031127,-0.26031127,0.61975763,-0.61975763,0.60190959,-0.60190959,0.06535638,-0.06535638,0.65784419,-0.65784419
-3.79089545,3.94268668,-3.94268668,0.49151453,-0.49151453,2.28289620,-2.28289620,0.01241228,-0.01241228,0.25929119,-0.25929119,0.61797705,-0.61797705,0.59975736,-0.59975736,0.06649572,-0.06649572,0.65695817,-0.65695817
-3.78489245,3.91026584,-3.91026584,0.49630699,-0.49630699,2.25527409,-2.25527409,0.01356609,-0.01356609,0.25751128,-0.25751128,0.61406804,-0.61406804,0.59545786,-0.59545786,0.06749358,-0.06749358,0.65359095,-0.65359095
-3.77888944,3.86788814,-3.86788814,0.49989797,-0.49989797,2.22295839,-2.22295839,0.01477504,-0.01477504,0.25498952,-0.25498952,0.60807112,-0.60807112,0.58908426,-0.58908426,0.06834095,-0.06834095,0.64780512,-0.64780512
-3.77288644,3.81596193,-3.81596192,0.50229265,-0.50229265,2.18615682,-2.18615681,0.01603111,-0.01603111,0.25175797,-0.25175797,0.60006827,-0.60006828,0.58075044,-0.58075044,0.06903096,-0.06903096,0.63971402,-0.63971402
-3.76688344,3.75505698,-3.75505698,0.50351133,-0.50351133,2.14514877,-2.14514877,0.01732472,-0.01732472,0.24786029,-0.24786029,0.59017801,-0.59017801,0.57060553,-0.57060553,0.06955835,-0.06955835,0.62947648,-0.62947648
-3.76088044,3.68587342,-3.68587342,0.50358638,-0.50358638,2.10026973,-2.10026973,0.01864474,-0.01864474,0.24334907,-0.24334907,0.57854946,-0.57854946,0.55882754,-0.55882754,0.06991906,-0.06991906,0.61729018,-0.61729018
-3.75487744,3.60920844,-3.60920844,0.50255899,-0.50255899,2.05189495,-2.05189495,0.01997862,-0.01997862,0.23828308,-0.23828308,0.56535592,-0.56535593,0.54561630,-0.54561630,0.07010985,-0.07010985,0.60338395,-0.60338395
-3.74887444,3.52592264,-3.52592264,0.50047602,-0.50047602,2.00042349,-2.00042349,0.02131247,-0.02131247,0.23272452,-0.23272452,0.55078815,-0.55078815,0.53118623,-0.53118623,0.07012799,-0.07012799,0.58800949,-0.58800948
-3.74287144,3.43690769,-3.43690768,0.49738705,-0.49738705,1.94626308,-1.94626308,0.02263126,-0.02263126,0.22673655,-0.22673655,0.53504762,-0.53504762,0.51575909,-0.51575909,0.06997105,-0.06997105,0.57143277,-0.57143277
-3.73686843,3.34305674,-3.34305674,0.49334189,-0.49334188,1.88981686,-1.88981686,0.02391906,-0.02391906,0.22038101,-0.22038101,0.51834025,-0.51834025,0.49955725,-0.49955725,0.06963688,-0.06963688,0.55392572,-0.55392572
-3.73086543,3.24523922,-3.24523922,0.48838866,-0.48838866,1.83147238,-1.83147238,0.02515933,-0.02515933,0.21371666,-0.21371666,0.50087071,-0.50087071,0.48279773,-0.48279773,0.06912357,-0.06912357,0.53575841,-0.53575841
-3.72486243,3.14428077,-3.14428076,0.48257269,-0.48257269,1.77159335,-1.77159335,0.02633526,-0.02633526,0.20679773,-0.20679773,0.48283755,-0.48283755,0.46568715,-0.46568715,0.06842968,-0.06842968,0.51719218,-0.51719218
-3.71885943,3.04094918,-3.04094918,0.47593608,-0.47593608,1.71051443,-1.71051443,0.02743011,-0.02743011,0.19967310,-0.19967310,0.46442944,-0.46442944,0.44841797,-0.44841797,0.06755441,-0.06755441,0.49847397,-0.49847397
-3.71285643,2.93594648,-2.93594648,0.46851813,-0.46851813,1.64853903,-1.64853903,0.02842761,-0.02842761,0.19238588,-0.19238588,0.44582241,-0.44582241,0.43116590,-0.43116590,0.06649793,-0.06649793,0.47983198,-0.47983198
-3.70685343,2.82990696,-2.82990696,0.46035642,-0.46035642,1.58594001,-1.58594001,0.02931236,-0.02931236,0.18497349,-0.18497349,0.42717824,-0.42717824,0.41408858,-0.41408858,0.06526171,-0.06526171,0.46147277,-0.46147276
-3.70085043,2.72340055,-2.72340055,0.45148853,-0.45148853,1.52296277,-1.52296277,0.03007024,-0.03007024,0.17746812,-0.17746812,0.40864394,-0.40864394,0.39732543,-0.39732543,0.06384889,-0.06384889,0.44357972,-0.44357972
-3.69484742,2.61694060,-2.61694060,0.44195408,-0.44195407,1.45983040,-1.45983040,0.03068877,-0.03068877,0.16989755,-0.16989755,0.39035209,-0.39035209,0.38099854,-0.38099854,0.06226456,-0.06226456,0.42631292,-0.42631292
-3.68884442,2.51099485,-2.51099485,0.43179704,-0.43179704,1.39675001,-1.39675001,0.03115751,-0.03115751,0.16228614,-0.16228614,0.37242196,-0.37242196,0.36521429,-0.36521429,0.06051608,-0.06051608,0.40981001,-0.40981001
-3.68284142,2.40599817,-2.40599817,0.42106798,-0.42106798,1.33391969,-1.33391969,0.03146828,-0.03146828,0.15465602,-0.15465602,0.35496117,-0.35496117,0.35006555,-0.35006555,0.05861322,-0.05861322,0.39418798,-0.39418798
-3.67683842,2.30236572,-2.30236572,0.40982604,-0.40982604,1.27153540,-1.27153540,0.03161551,-0.03161551,0.14702823,-0.14702823,0.33806759,-0.33806759,0.33563408,-0.33563408,0.05656833,-0.05656833,0.37954548,-0.37954548
-3.67083542,2.20050508,-2.20050508,0.39814036,-0.39814036,1.20979696,-1.20979696,0.03159635,-0.03159635,0.13942381,-0.13942381,0.32183137,-0.32183137,0.32199301,-0.32199301,0.05439623,-0.05439623,0.36596542,-0.36596542
-3.66483242,2.10082613,-2.10082613,0.38609097,-0.38609097,1.14891271,-1.14891271,0.03141083,-0.03141083,0.13186472,-0.13186472,0.30633675,-0.30633675,0.30920894,-0.30920894,0.05211416,-0.05211416,0.35351749,-0.35351749
-3.65882941,2.00374789,-2.00374789,0.37376877,-0.37376877,1.08910242,-1.08910242,0.03106183,-0.03106183,0.12437456,-0.12437456,0.29166349,-0.29166349,0.29734366,-0.29734367,0.04974150,-0.04974150,0.34226034,-0.34226034
-3.65282641,1.90970138,-1.90970138,0.36127469,-0.36127469,1.03059810,-1.03059810,0.03055507,-0.03055507,0.11697895,-0.11697895,0.27788785,-0.27788785,0.28645524,-0.28645524,0.04729941,-0.04729941,0.33224332,-0.33224332
-3.64682341,1.81912854,-1.81912854,0.34871798,-0.34871798,0.97364269,-0.97364269,0.02989891,-0.02989891,0.10970566,-0.10970566,0.26508292,-0.26508292,0.27659840,-0.27659840,0.04481041,-0.04481041,0.32350745,-0.32350745
-3.64082041,1.73247697,-1.73247697,0.33621370,-0.33621370,0.91848676,-0.91848676,0.02910419,-0.02910419,0.10258442,-0.10258442,0.25331825,-0.25331825,0.26782422,-0.26782422,0.04229789,-0.04229789,0.31608567,-0.31608567
-3.63481741,1.65019117,-1.65019117,0.32387950,-0.32387950,0.86538338,-0.86538339,0.02818387,-0.02818387,0.09564647,-0.09564647,0.24265899,-0.24265899,0.26017920,-0.26017920,0.03978552,-0.03978552,0.31000231,-0.31000231
-3.62881441,1.57270082,-1.57270083,0.31183197,-0.31183197,0.81458176,-0.81458176,0.02715270,-0.02715270,0.08892386,-0.08892386,0.23316429,-0.23316430,0.25370379,-0.25370379,0.03729674,-0.03729674,0.30527197,-0.30527197
-3.62281141,1.50040712,-1.50040712,0.30018269,-0.30018269,0.76631989,-0.76631989,0.02602682,-0.02602682,0.08244855,-0.08244855,0.22488544,-0.22488544,0.24843059,-0.24843059,0.03485420,-0.03485420,0.30189777,-0.30189777
-3.61680840,1.43366828,-1.43366828,0.28903420,-0.28903420,0.72081707,-0.72081707,0.02482328,-0.02482328,0.07625146,-0.07625146,0.21786355,-0.21786355,0.24438240,-0.24438240,0.03247924,-0.03247924,0.29986938,-0.29986938
-3.61080540,1.37278544,-1.37278545,0.27847631,-0.27847631,0.67826663,-0.67826663,0.02355967,-0.02355967,0.07036141,-0.07036141,0.21212729,-0.21212729,0.24157037,-0.24157037,0.03019150,-0.03019150,0.29916092,-0.29916092
-3.60480240,1.31799002,-1.31799002,0.26858283,-0.26858283,0.63882958,-0.63882959,0.02225357,-0.02225357,0.06480412,-0.06480412,0.20769063,-0.20769063,0.23999249,-0.23999249,0.02800850,-0.02800850,0.29972906,-0.29972906
-3.59879940,1.26943371,-1.26943371,0.25940898,-0.25940898,0.60262956,-0.60262957,0.02092219,-0.02092219,0.05960130,-0.05960130,0.20455093,-0.20455093,0.23963254,-0.23963254,0.02594542,-0.02594542,0.30151157,-0.30151157
-3.59279640,1.22718196,-1.22718196,0.25098970,-0.25098970,0.56974956,-0.56974956,0.01958196,-0.01958196,0.05476986,-0.05476986,0.20268744,-0.20268744,0.24045983,-0.24045983,0.02401494,-0.02401494,0.30442658,-0.30442658
-3.58679340,1.19121156,-1.19121156,0.24333895,-0.24333895,0.54023056,-0.54023056,0.01824817,-0.01824817,0.05032135,-0.05032135,0.20206055,-0.20206056,0.24242978,-0.24242978,0.02222716,-0.02222716,0.30837268,-0.30837268
-3.58079040,1.16141282,-1.16141282,0.23645009,-0.23645009,0.51407235,-0.51407235,0.01693467,-0.01693467,0.04626156,-0.04626156,0.20261168,-0.20261168,0.24548538,-0.24548538,0.02058970,-0.02058970,0.31323012,-0.31323012
-3.57478739,1.13759628,-1.13759628,0.23029719,-0.23029719,0.49123631,-0.49123631,0.01565370,-0.01565370,0.04259047,-0.04259047,0.20426409,-0.20426409,0.24955967,-0.24955967,0.01910778,-0.01910778,0.31886305,-0.31886305
-3.56878439,1.11950390,-1.11950391,0.22483752,-0.22483752,0.47165013,-0.47165013,0.01441569,-0.01441569,0.03930231,-0.03930231,0.20692457,-0.20692457,0.25457909,-0.25457909,0.01778445,-0.01778445,0.32512300,-0.32512301
-3.56278139,1.10682414,-1.10682415,0.22001468,-0.22001468,0.45521416,-0.45521416,0.01322922,-0.01322922,0.03638593,-0.03638593,0.21048594,-0.21048594,0.26046766,-0.26046767,0.01662089,-0.01662089,0.33185332,-0.33185332
-3.55677839,1.09921019,-1.09921020,0.21576257,-0.21576257,0.44180891,-0.44180891,0.01210096,-0.01210096,0.03382540,-0.03382540,0.21483045,-0.21483045,0.26715182,-0.26715182,0.01561670,-0.01561670,0.33889460,-0.33889460
-3.55077539,1.09630046,-1.09630047,0.21200974,-0.21200974,0.43130329,-0.43130329,0.01103579,-0.01103579,0.03160067,-0.03160067,0.21983379,-0.21983379,0.27456564,-0.27456564,0.01477021,-0.01477021,0.34609085,-0.34609085
-3.54477239,1.09774026,-1.09774026,0.20868400,-0.20868400,0.42356316,-0.42356317,0.01003685,-0.01003685,0.02968854,-0.02968854,0.22536968,-0.22536968,0.28265627,-0.28265627,0.01407882,-0.01407882,0.35329610,-0.35329610
-3.53876938,1.10320337,-1.10320337,0.20571699,-0.20571699,0.41845954,-0.41845954,0.00910572,-0.00910572,0.02806357,-0.02806357,0.23131482,-0.23131482,0.29138931,-0.29138931,0.01353929,-0.01353929,0.36038119,-0.36038119
-3.53276638,1.11241254,-1.11241254,0.20304850,-0.20304850,0.41587604,-0.41587604,0.00824259,-0.00824259,0.02669914,-0.02669914,0.23755398,-0.23755398,0.30075371,-0.30075371,0.01314799,-0.01314799,0.36724039,-0.36724039
-3.52676338,1.12515751,-1.12515751,0.20063031,-0.20063031,0.41571512,-0.41571512,0.00744648,-0.00744648,0.02556848,-0.02556848,0.24398496,-0.24398496,0.31076604,-0.31076604,0.01290111,-0.01290111,0.37379750,-0.37379750
-3.52076038,1.14130971,-1.14130971,0.19842932,-0.19842932,0.41790272,-0.41790272,0.00671544,-0.00671544,0.02464562,-0.02464562,0.25052326,-0.25052326,0.32147380,-0.32147380,0.01279476,-0.01279476,0.38001115,-0.38001115
-3.51475738,1.16083264,-1.16083265,0.19642982,-0.19642982,0.42239105,-0.42239106,0.00604675,-0.00604676,0.02390638,-0.02390638,0.25710610,-0.25710610,0.33295746,-0.33295746,0.01282509,-0.01282509,0.38587884,-0.38587884
-3.50875438,1.18378726,-1.18378727,0.19463481,-0.19463481,0.42915927,-0.42915927,0.00543719,-0.00543719,0.02332910,-0.02332910,0.26369573,-0.26369573,0.34533112,-0.34533113,0.01298819,-0.01298819,0.39143957,-0.39143957
-3.50275138,1.21033185,-1.21033186,0.19306635,-0.19306635,0.43821205,-0.43821205,0.00488312,-0.00488312,0.02289533,-0.02289533,0.27028160,-0.27028160,0.35874155,-0.35874156,0.01328008,-0.01328008,0.39677484,-0.39677484
