energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-3.31065533,4.38857596,0.01592880,0.43159248,0.42550397,0.00000000,1.20330473,2.21045443,0.10945385,1.46659424
-3.30465233,4.34849783,0.01523809,0.43226422,0.42715016,0.00000000,1.18546838,2.19330620,0.10938201,1.44394335
-3.29864932,4.29430177,0.01470785,0.43029639,0.42635213,0.00000000,1.16362492,2.16888081,0.10884135,1.41842225
-3.29264632,4.22500052,0.01432521,0.42567160,0.42309767,0.00000000,1.13757305,2.13665563,0.10780498,1.38962039
-3.28664332,4.14012975,0.01407603,0.41843674,0.41743639,0.00000000,1.10725608,2.09637276,0.10626050,1.35728379
-3.28064032,4.03975982,0.01394520,0.40870188,0.40947722,0.00000000,1.07276425,2.04804627,0.10421022,1.32132116
-3.27463732,3.92448616,0.01391693,0.39663709,0.39938397,0.00000000,1.03433098,1.99195907,0.10167070,1.28180247
-3.26863432,3.79540001,0.01397488,0.38246716,0.38736891,0.00000000,0.99232363,1.92865023,0.09867180,1.23895083
-3.26263132,3.65404196,0.01410250,0.36646477,0.37368505,0.00000000,0.94722945,1.85889376,0.09525527,1.19312839
-3.25662831,3.50234201,0.01428313,0.34894230,0.35861730,0.00000000,0.89963782,1.78367079,0.09147293,1.14481760
-3.25062531,3.34254991,0.01450027,0.33024284,0.34247314,0.00000000,0.85021983,1.70413668,0.08738453,1.09459903
-3.24462231,3.17716013,0.01473779,0.31073079,0.32557317,0.00000000,0.79970636,1.62158546,0.08305550,1.04312736
-3.23861931,3.00883577,0.01498009,0.29078245,0.30824197,0.00000000,0.74886591,1.53741354,0.07855469,0.99110693
-3.23261631,2.84033526,0.01521238,0.27077714,0.29079981,0.00000000,0.69848334,1.45308458,0.07395204,0.93926812
-3.22661331,2.67444548,0.01542088,0.25108905,0.27355535,0.00000000,0.64934022,1.37009745,0.06931653,0.88834587
-3.22061031,2.51392383,0.01559309,0.23208016,0.25679964,0.00000000,0.60219789,1.28995839,0.06471433,0.83906118
-3.21460730,2.36145129,0.01571796,0.21409439,0.24080161,0.00000000,0.55778341,1.21415852,0.06020721,0.79210618
-3.20860430,2.21959736,0.01578620,0.19745308,0.22580498,0.00000000,0.51677895,1.14415704,0.05585137,0.74813327
-3.20260130,2.09079694,0.01579039,0.18245182,0.21202668,0.00000000,0.47981447,1.08137017,0.05169653,0.70774818
-3.19659830,1.97733827,0.01572523,0.16935842,0.19965645,0.00000000,0.44746353,1.02716537,0.04778546,0.67150685
-3.19059530,1.88136037,0.01558763,0.15841197,0.18885761,0.00000000,0.42024185,0.98286004,0.04415373,0.63991548
-3.18459230,1.80485771,0.01537679,0.14982271,0.17976859,0.00000000,0.39860805,0.94972336,0.04082983,0.61343322
-3.17858929,1.74968962,0.01509424,0.14377250,0.17250503,0.00000000,0.38296588,0.92898010,0.03783546,0.59247653
-3.17258629,1.71759134,0.01474379,0.14041545,0.16716205,0.00000000,0.37366723,0.92181465,0.03518599,0.57742438
-3.16658329,1.71018426,0.01433142,0.13987872,0.16381656,0.00000000,0.37101528,0.92937396,0.03289109,0.56862339
-3.16058029,1.72898234,0.01386514,0.14226301,0.16252915,0.00000000,0.37526702,0.95276765,0.03095529,0.56639212
-3.15457729,1.77539273,0.01335476,0.14764265,0.16334560,0.00000000,0.38663465,0.99306442,0.02937869,0.57102366
-3.14857429,1.85070875,0.01281160,0.15606517,0.16629764,0.00000000,0.40528550,1.05128338,0.02815746,0.58278618
-3.14257129,1.95609414,0.01224824,0.16755026,0.17140307,0.00000000,0.43134007,1.12838004,0.02728438,0.60192088
-3.13656828,2.09255821,0.01167814,0.18208817,0.17866509,0.00000000,0.46486827,1.22522649,0.02674925,0.62863724
-3.13056528,2.26092232,0.01111529,0.19963758,0.18807102,0.00000000,0.50588385,1.34258601,0.02653918,0.66310578
-3.12456228,2.46177850,0.01057391,0.22012315,0.19959044,0.00000000,0.55433729,1.48108270,0.02663877,0.70544833
-3.11855928,2.69544222,0.01006804,0.24343293,0.21317302,0.00000000,0.61010768,1.64116725,0.02703024,0.75572648
-3.11255628,2.96190122,0.00961127,0.26941589,0.22874606,0.00000000,0.67299395,1.82307991,0.02769346,0.81392864
-3.10655328,3.26076347,0.00921642,0.29787981,0.24621230,0.00000000,0.74270613,2.02681262,0.02860598,0.87995665
-3.10055028,3.59120677,0.00889528,0.32858987,0.26544782,0.00000000,0.81885742,2.25207194,0.02974300,0.95361238
-3.09454727,3.95193364,0.00865835,0.36126809,0.28630056,0.00000000,0.90095760,2.49824495,0.03107741,1.03458554
-3.08854427,4.34113413,0.00851471,0.39559401,0.30858962,0.00000000,0.98840839,2.76437004,0.03257983,1.12244319
-3.08254127,4.75645982,0.00847182,0.43120663,0.33210527,0.00000000,1.08050157,3.04911475,0.03421878,1.21662193
-3.07653827,5.19501146,0.00853541,0.46770777,0.35661012,0.00000000,1.17642004,3.35076244,0.03596090,1.31642332
-3.07053527,5.65334239,0.00870944,0.50466696,0.38184121,0.00000000,1.27524241,3.66720938,0.03777125,1.42101314
-3.06453227,6.12747946,0.00899602,0.54162774,0.40751323,0.00000000,1.37595115,3.99597363,0.03961375,1.52942493
-3.05852926,6.61296212,0.00939541,0.57811527,0.43332267,0.00000000,1.47744447,4.33421655,0.04145171,1.64056802
-3.05252626,7.10490006,0.00990605,0.61364507,0.45895291,0.00000000,1.57855176,4.67877732,0.04324840,1.75324013
-3.04652326,7.59804869,0.01052458,0.64773268,0.48407996,0.00000000,1.67805238,5.02622027,0.04496771,1.86614451
-3.04052026,8.08690101,0.01124595,0.67990382,0.50837887,0.00000000,1.77469722,5.37289452,0.04657487,1.97791124
-3.03451726,8.56579392,0.01206348,0.70970481,0.53153033,0.00000000,1.86723268,5.71500439,0.04803713,2.08712226
-3.02851426,9.02902580,0.01296900,0.73671284,0.55322742,0.00000000,1.95442633,6.04868904,0.04932445,2.19233962
-3.02251126,9.47098229,0.01395296,0.76054572,0.57318225,0.00000000,2.03509334,6.37010890,0.05041013,2.29213594
-3.01650825,9.88626597,0.01500465,0.78087077,0.59113221,0.00000000,2.10812313,6.67553621,0.05127143,2.38512641
-3.01050525,10.26982588,0.01611232,0.79741248,0.60684555,0.00000000,2.17250516,6.96144665,0.05188997,2.47000128
-3.00450225,10.61708225,0.01726340,0.80995877,0.62012638,0.00000000,2.22735308,7.22460886,0.05225213,2.54555766
-2.99849925,10.92404212,0.01844473,0.81836554,0.63081854,0.00000000,2.27192646,7.46216844,0.05234928,2.61072973
-2.99249625,11.18740138,0.01964277,0.82255938,0.63880862,0.00000000,2.30564929,7.67172340,0.05217788,2.66461616
-2.98649325,11.40462958,0.02084381,0.82253837,0.64402772,0.00000000,2.32812452,7.85138792,0.05173943,2.70650386
-2.98049025,11.57403393,0.02203425,0.81837103,0.64645215,0.00000000,2.33914426,7.99984191,0.05104027,2.73588694
-2.97448724,11.69480016,0.02320078,0.81019335,0.64610295,0.00000000,2.33869506,8.11636437,0.05009134,2.75248039
-2.96848424,11.76700829,0.02433065,0.79820421,0.64304430,0.00000000,2.32695807,8.20084897,0.04890772,2.75622770
-2.96248124,11.79162279,0.02541186,0.78265925,0.63738089,0.00000000,2.30430415,8.25380128,0.04750815,2.74730211
-2.95647824,11.77045721,0.02643338,0.76386345,0.62925442,0.00000000,2.27128387,8.27631751,0.04591446,2.72610138
-2.95047524,11.70611466,0.02738530,0.74216282,0.61883923,0.00000000,2.22861281,8.27004582,0.04415091,2.69323617
-2.94447224,11.60190631,0.02825903,0.71793533,0.60633738,0.00000000,2.17715266,8.23713140,0.04224357,2.64951247
-2.93846923,11.46175110,0.02904742,0.69158154,0.59197319,0.00000000,2.11788867,8.18014769,0.04021961,2.59590856
-2.93246623,11.29006035,0.02974488,0.66351513,0.57598758,0.00000000,2.05190431,8.10201645,0.03810670,2.53354750
-2.92646323,11.09161160,0.03034749,0.63415373,0.55863218,0.00000000,1.98035396,8.00591957,0.03593236,2.46366598
-2.92046023,10.87141641,0.03085303,0.60391018,0.54016367,0.00000000,1.90443456,7.89520621,0.03372341,2.38758080
-2.91445723,10.63458658,0.03126105,0.57318456,0.52083821,0.00000000,1.82535719,7.77329844,0.03150546,2.30665415
-2.90845423,10.38620354,0.03157286,0.54235714,0.50090635,0.00000000,1.74431938,7.64359872,0.02930252,2.22225884
-2.90245123,10.13119499,0.03179151,0.51178234,0.48060842,0.00000000,1.66247919,7.50940234,0.02713659,2.13574482
-2.89644822,9.87422251,0.03192169,0.48178380,0.46017052,0.00000000,1.58093160,7.37381741,0.02502752,2.04840793
-2.89044522,9.61958307,0.03196970,0.45265065,0.43980125,0.00000000,1.50068801,7.23969451,0.02299274,1.96146195
-2.88444222,9.37112681,0.03194321,0.42463483,0.41968910,0.00000000,1.42265913,7.10956789,0.02104725,1.87601467
-2.87843922,9.13219241,0.03185115,0.39794954,0.40000067,0.00000000,1.34764169,6.98560904,0.01920360,1.79304849
-2.87243622,8.90556094,0.03170341,0.37276866,0.38087957,0.00000000,1.27630908,6.86959339,0.01747200,1.71340606
-2.86643322,8.69342800,0.03151061,0.34922703,0.36244604,0.00000000,1.20920587,6.76288004,0.01586039,1.63778091
-2.86043022,8.49739356,0.03128373,0.32742144,0.34479718,0.00000000,1.14674603,6.66640431,0.01437472,1.56671308
-2.85442721,8.31846830,0.03103379,0.30741231,0.32800774,0.00000000,1.08921469,6.58068204,0.01301910,1.50058950
-2.84842421,8.15709488,0.03077147,0.28922577,0.31213142,0.00000000,1.03677289,6.50582486,0.01179610,1.43964865
-2.84242121,8.01318223,0.03050671,0.27285618,0.29720247,0.00000000,0.98946510,6.44156505,0.01070700,1.38398905
-2.83641821,7.88615086,0.03024835,0.25826886,0.28323760,0.00000000,0.94722882,6.38728858,0.00975206,1.33358083
-2.83041521,7.77498701,0.03000377,0.24540308,0.27023806,0.00000000,0.90990599,6.34207489,0.00893082,1.28827986
-2.82441221,7.67830370,0.02977861,0.23417513,0.25819175,0.00000000,0.87725561,6.30474209,0.00824225,1.24784366
-2.81840920,7.59440653,0.02957649,0.22448151,0.24707543,0.00000000,0.84896717,6.27389588,0.00768508,1.21194848
-2.81240620,7.52136244,0.02939892,0.21620219,0.23685679,0.00000000,0.82467452,6.24798112,0.00725787,1.18020695
-2.80640320,7.45706955,0.02924518,0.20920387,0.22749641,0.00000000,0.80396979,6.22533448,0.00695924,1.15218567
-2.80040020,7.39932660,0.02911242,0.20334331,0.21894957,0.00000000,0.78641707,6.20423708,0.00678788,1.12742228
-2.79439720,7.34590043,0.02899581,0.19847068,0.21116789,0.00000000,0.77156552,6.18296591,0.00674265,1.10544171
-2.78839420,7.29459015,0.02888883,0.19443286,0.20410069,0.00000000,0.75896188,6.15984284,0.00682256,1.08577102
-2.78239120,7.24328680,0.02878366,0.19107672,0.19769622,0.00000000,0.74816192,6.13328039,0.00702671,1.06795288
-2.77638819,7.19002754,0.02867166,0.18825232,0.19190263,0.00000000,0.73874096,6.10182319,0.00735420,1.05155721
-2.77038519,7.13304324,0.02854392,0.18581598,0.18666873,0.00000000,0.73030312,6.06418437,0.00780398,1.03619112
-2.76438219,7.07079899,0.02839187,0.18363310,0.18194458,0.00000000,0.72248934,6.01927635,0.00837465,1.02150692
-2.75837919,7.00202676,0.02820793,0.18158078,0.17768195,0.00000000,0.71498407,5.96623528,0.00906433,1.00720828
-2.75237619,6.92574996,0.02798608,0.17955002,0.17383463,0.00000000,0.70752057,5.90443908,0.00987034,0.99305455
-2.74637319,6.84129977,0.02772244,0.17744761,0.17035866,0.00000000,0.69988483,5.83351871,0.01078903,0.97886338
-2.74037019,6.74832328,0.02741578,0.17519748,0.16721245,0.00000000,0.69191807,5.75336300,0.01181553,0.96451173
-2.73436718,6.64678380,0.02706793,0.17274157,0.16435695,0.00000000,0.68351794,5.66411696,0.01294355,0.94993544
-2.72836418,6.53695385,0.02668401,0.17004019,0.16175582,0.00000000,0.67463839,5.56617438,0.01416519,0.93512749
-2.72236118,6.41940149,0.02627258,0.16707184,0.15937555,0.00000000,0.66528833,5.46016507,0.01547084,0.92013518
-2.71635818,6.29497086,0.02584565,0.16383253,0.15718571,0.00000000,0.65552910,5.34693748,0.01684913,0.90505634
-2.71035518,6.16475782,0.02541845,0.16033463,0.15515924,0.00000000,0.64547096,5.22753765,0.01828688,0.89003481
-2.70435218,6.03008161,0.02500912,0.15660533,0.15327280,0.00000000,0.63526861,5.10318504,0.01976928,0.87525520
-2.69834917,5.89245348,0.02463824,0.15268472,0.15150715,0.00000000,0.62511579,4.97524628,0.02128002,0.86093721
-2.69234617,5.75354314,0.02432821,0.14862372,0.14984757,0.00000000,0.61523923,4.84520744,0.02280162,0.84732943
-2.68634317,5.61514370,0.02410253,0.14448181,0.14828431,0.00000000,0.60589180,4.71464552,0.02431574,0.83470281
-2.68034017,5.47913588,0.02398502,0.14032465,0.14681290,0.00000000,0.59734511,4.58519969,0.02580368,0.82334371
-2.67433717,5.34745178,0.02399891,0.13622182,0.14543448,0.00000000,0.58988154,4.45854282,0.02724685,0.81354665
-2.66833417,5.22203888,0.02416602,0.13224461,0.14415592,0.00000000,0.58378587,4.33635348,0.02862740,0.80560668
-2.66233117,5.10482426,0.02450581,0.12846395,0.14298975,0.00000000,0.57933639,4.22028882,0.02992874,0.79981140
-2.65632816,4.99767963,0.02503459,0.12494861,0.14195394,0.00000000,0.57679588,4.11195853,0.03113616,0.79643277
-2.65032516,4.90238730,0.02576469,0.12176355,0.14107135,0.00000000,0.57640240,4.01290003,0.03223740,0.79571857
-2.64432216,4.82060740,0.02670385,0.11896860,0.14036896,0.00000000,0.57836009,3.92455509,0.03322318,0.79788389
-2.63831916,4.75384699,0.02785459,0.11661740,0.13987686,0.00000000,0.58283031,3.84824824,0.03408761,0.80310260
-2.63231616,4.70343137,0.02921386,0.11475651,0.13962704,0.00000000,0.58992331,3.78516720,0.03482853,0.81149919
-2.62631316,4.67047851,0.03077279,0.11342489,0.13965189,0.00000000,0.59969071,3.73634567,0.03544779,0.82314129
-2.62031016,4.65587716,0.03251664,0.11265354,0.13998274,0.00000000,0.61211928,3.70264899,0.03595127,0.83803313
-2.61430715,4.66026966,0.03442493,0.11246535,0.14064826,0.00000000,0.62712621,3.68476305,0.03634890,0.85611037
-2.60830415,4.68404007,0.03647182,0.11287516,0.14167291,0.00000000,0.64455633,3.68318683,0.03665446,0.87723673
-2.60230115,4.72730856,0.03862659,0.11389005,0.14307557,0.00000000,0.66418160,3.69822902,0.03688527,0.90120267
-2.59629815,4.78993236,0.04085442,0.11550971,0.14486831,0.00000000,0.68570306,3.73000880,0.03706180,0.92772661
-2.59029515,4.87151384,0.04311725,0.11772702,0.14705552,0.00000000,0.70875543,3.77846093,0.03720708,0.95645860
-2.58429215,4.97141536,0.04537478,0.12052870,0.14963333,0.00000000,0.73291453,3.84334493,0.03734616,0.98698688
-2.57828914,5.08878066,0.04758561,0.12389613,0.15258939,0.00000000,0.75770724,3.92425790,0.03750536,1.01884703
-2.57228614,5.22256186,0.04970843,0.12780615,0.15590306,0.00000000,0.78262394,4.02065038,0.03771159,1.05153353
-2.56628314,5.37155080,0.05170322,0.13223200,0.15954596,0.00000000,0.80713295,4.13184428,0.03799156,1.08451350
-2.56028014,5.53441315,0.05353243,0.13714416,0.16348280,0.00000000,0.83069660,4.25705184,0.03837109,1.11724196
-2.55427714,5.70972347,0.05516211,0.14251118,0.16767254,0.00000000,0.85278814,4.39539448,0.03887431,1.14917807
-2.54827414,5.89599920,0.05656286,0.14830042,0.17206960,0.00000000,0.87290886,4.54592018,0.03952299,1.17980149
-2.54227114,6.09173176,0.05771071,0.15447865,0.17662534,0.00000000,0.89060468,4.70761852,0.04033590,1.20862831
-2.53626813,6.29541282,0.05858776,0.16101242,0.18128935,0.00000000,0.90548143,4.87943210,0.04132816,1.23522551
-2.53026513,6.50555455,0.05918257,0.16786826,0.18601077,0.00000000,0.91721801,5.06026406,0.04251076,1.25922342
-2.52426213,6.72070267,0.05949042,0.17501264,0.19073940,0.00000000,0.92557688,5.24898109,0.04389006,1.28032548
-2.51825913,6.93944219,0.05951321,0.18241166,0.19542661,0.00000000,0.93041141,5.44441232,0.04546748,1.29831488
-2.51225613,7.16039583,0.05925926,0.19003051,0.20002602,0.00000000,0.93166957,5.64534451,0.04723918,1.31305764
-2.50625313,7.38221628,0.05874276,0.19783282,0.20449382,0.00000000,0.92939395,5.85051459,0.04919596,1.32450231
-2.50025013,7.60357362,0.05798318,0.20577972,0.20878903,0.00000000,0.92371815,6.05860100,0.05132316,1.33267617
-2.49424712,7.82313999,0.05700443,0.21382904,0.21287340,0.00000000,0.91485958,6.26821532,0.05360081,1.33767826
-2.48824412,8.03957371,0.05583394,0.22193428,0.21671130,0.00000000,0.90310935,6.47789609,0.05600381,1.33966996
-2.48224112,8.25150537,0.05450170,0.23004395,0.22026945,0.00000000,0.88881956,6.68610650,0.05850237,1.33886344
-2.47623812,8.45752818,0.05303924,0.23810087,0.22351675,0.00000000,0.87238881,6.89123750,0.06106245,1.33550893
-2.47023512,8.65619463,0.05147869,0.24604192,0.22642412,0.00000000,0.85424659,7.09161764,0.06364651,1.32988147
-2.46423212,8.84602101,0.04985186,0.25379805,0.22896459,0.00000000,0.83483740,7.28553026,0.06621430,1.32226790
-2.45822911,9.02550072,0.04818938,0.26129476,0.23111344,0.00000000,0.81460522,7.47123829,0.06872382,1.31295477
-2.45222611,9.19312638,0.04652006,0.26845294,0.23284871,0.00000000,0.79397908,7.64701606,0.07113234,1.30221778
-2.44622311,9.34742019,0.04487029,0.27519025,0.23415179,0.00000000,0.77336032,7.81118713,0.07339761,1.29031314
-2.44022011,9.48697084,0.04326360,0.28142275,0.23500828,0.00000000,0.75311188,7.96216613,0.07547900,1.27747110
-2.43421711,9.61047495,0.04172038,0.28706706,0.23540893,0.00000000,0.73355003,8.09850256,0.07733868,1.26389184
-2.42821411,9.71678023,0.04025768,0.29204261,0.23535068,0.00000000,0.71493858,8.21892389,0.07894287,1.24974352
-2.42221111,9.80492729,0.03888918,0.29627414,0.23483761,0.00000000,0.69748562,8.32237504,0.08026281,1.23516237
-2.41620810,9.87418697,0.03762519,0.29969421,0.23388186,0.00000000,0.68134265,8.40805166,0.08127578,1.22025453
-2.41020510,9.92409017,0.03647277,0.30224559,0.23250431,0.00000000,0.66660585,8.47542473,0.08196589,1.20509907
-2.40420210,9.95444780,0.03543588,0.30388350,0.23073491,0.00000000,0.65331911,8.52425440,0.08232457,1.18975192
-2.39819910,9.96535878,0.03451555,0.30457739,0.22861284,0.00000000,0.64147855,8.55459180,0.08235102,1.17425020
-2.39219610,9.95720506,0.03371012,0.30431239,0.22618607,0.00000000,0.63103806,8.56676838,0.08205218,1.15861651
-2.38619310,9.93063370,0.03301541,0.30309018,0.22351073,0.00000000,0.62191545,8.56137284,0.08144266,1.14286290
-2.38019010,9.88652653,0.03242499,0.30092929,0.22064991,0.00000000,0.61399898,8.53921702,0.08054421,1.12699420
-2.37418709,9.82595941,0.03193035,0.29786486,0.21767220,0.00000000,0.60715377,8.50129252,0.07938511,1.11101071
-2.36818409,9.75015330,0.03152116,0.29394771,0.21464991,0.00000000,0.60122805,8.44872085,0.07799925,1.09490993
-2.36218109,9.66042054,0.03118548,0.28924297,0.21165702,0.00000000,0.59605890,8.38269991,0.07642510,1.07868769
-2.35617809,9.55810953,0.03090998,0.28382816,0.20876701,0.00000000,0.59147750,8.30445044,0.07470449,1.06233855
-2.35017509,9.44455151,0.03068027,0.27779088,0.20605061,0.00000000,0.58731371,8.21516546,0.07288135,1.04585576
-2.34417209,9.32101281,0.03048111,0.27122623,0.20357356,0.00000000,0.58340008,8.11596612,0.07100044,1.02923095
-2.33816908,9.18865545,0.03029680,0.26423403,0.20139455,0.00000000,0.57957526,8.00786645,0.06910601,1.01245376
-2.33216608,9.04850847,0.03011148,0.25691598,0.19956323,0.00000000,0.57568683,7.89174899,0.06724063,0.99551160
-2.32616308,8.90145154,0.02990952,0.24937287,0.19811860,0.00000000,0.57159366,7.76835274,0.06544408,0.97838970
-2.32016008,8.74821140,0.02967593,0.24170190,0.19708759,0.00000000,0.56716787,7.63827360,0.06375236,0.96107148
-2.31415708,8.58937094,0.02939675,0.23399435,0.19648409,0.00000000,0.56229633,7.50197706,0.06219689,0.94353944
-2.30815408,8.42538977,0.02905941,0.22633347,0.19630824,0.00000000,0.55688191,7.35982164,0.06080390,0.92577631
-2.30215108,8.25663445,0.02865314,0.21879279,0.19654617,0.00000000,0.55084436,7.21209135,0.05959400,0.90776671
-2.29614807,8.08341594,0.02816926,0.21143488,0.19717011,0.00000000,0.54412084,7.05903460,0.05858191,0.88949889
-2.29014507,7.90603152,0.02760148,0.20431052,0.19813888,0.00000000,0.53666624,6.90090675,0.05777643,0.87096669
-2.28414207,7.72480820,0.02694603,0.19745832,0.19939878,0.00000000,0.52845313,6.73801350,0.05718052,0.85217141
-2.27813907,7.54014477,0.02620183,0.19090478,0.20088482,0.00000000,0.51947143,6.57075218,0.05679155,0.83312350
-2.27213607,7.35254989,0.02537046,0.18466473,0.20252229,0.00000000,0.50972781,6.39964841,0.05660173,0.81384405
-2.26613307,7.16267397,0.02445607,0.17874212,0.20422876,0.00000000,0.49924479,6.22538615,0.05659855,0.79436584
-2.26013007,6.97133326,0.02346526,0.17313116,0.20591623,0.00000000,0.48805963,6.04882922,0.05676539,0.77473397
-2.25412706,6.77952480,0.02240675,0.16781766,0.20749367,0.00000000,0.47622300,5.87103356,0.05708213,0.75500606
-2.24812406,6.58843198,0.02129112,0.16278056,0.20886970,0.00000000,0.46379754,5.69324956,0.05752586,0.73525205
-2.24212106,6.39942047,0.02013035,0.15799363,0.20995549,0.00000000,0.45085628,5.51691465,0.05807154,0.71555356
-2.23611806,6.21402510,0.01893746,0.15342711,0.21066766,0.00000000,0.43748112,5.34363666,0.05869271,0.69600295
-2.23011506,6.03392855,0.01772602,0.14904950,0.21093123,0.00000000,0.42376122,5.17516889,0.05936217,0.67670208
-2.22411206,5.86093280,0.01650975,0.14482917,0.21068242,0.00000000,0.40979158,5.01337814,0.06005264,0.65776094
-2.21810905,5.69692478,0.01530206,0.14073589,0.20987134,0.00000000,0.39567167,4.86020694,0.06073732,0.63929610
-2.21210605,5.54383736,0.01411572,0.13674222,0.20846422,0.00000000,0.38150415,4.71763157,0.06139052,0.62142906
-2.20610305,5.40360709,0.01296250,0.13282467,0.20644531,0.00000000,0.36739388,4.58761713,0.06198811,0.60428462
-2.20010005,5.27812993,0.01185293,0.12896471,0.20381834,0.00000000,0.35344687,4.47207113,0.06250800,0.58798923
-2.19409705,5.16921610,0.01079611,0.12514941,0.20060724,0.00000000,0.33976953,4.37279677,0.06293055,0.57266930
-2.18809405,5.07854528,0.00979955,0.12137196,0.19685640,0.00000000,0.32646792,4.29144717,0.06323890,0.55844961
-2.18209105,5.00762316,0.00886920,0.11763193,0.19263017,0.00000000,0.31364710,4.22948158,0.06341929,0.54545167
-2.17608804,4.95774044,0.00800941,0.11393520,0.18801177,0.00000000,0.30141060,4.18812466,0.06346131,0.53379222
-2.17008504,4.92993534,0.00722301,0.11029385,0.18310160,0.00000000,0.28985986,4.16832978,0.06335818,0.52358176
-2.16408204,4.92496077,0.00651149,0.10672572,0.17801498,0.00000000,0.27909374,4.17074739,0.06310696,0.51492328
-2.15807904,4.94325716,0.00587511,0.10325397,0.17287947,0.00000000,0.26920808,4.19569950,0.06270874,0.50791102
-2.15207604,4.98493220,0.00531313,0.09990644,0.16783188,0.00000000,0.26029535,4.24316110,0.06216887,0.50262969
-2.14607304,5.04974841,0.00482402,0.09671502,0.16301505,0.00000000,0.25244421,4.31274954,0.06149717,0.49915374
-2.14007004,5.13711946,0.00440567,0.09371493,0.15857450,0.00000000,0.24573930,4.40372264,0.06070807,0.49754719
-2.13406703,5.24611608,0.00405559,0.09094411,0.15465522,0.00000000,0.24026100,4.51498609,0.05982084,0.49786371
-2.12806403,5.37548170,0.00377114,0.08844251,0.15139851,0.00000000,0.23608529,4.64511051,0.05885973,0.50014714
-2.12206103,5.52365807,0.00354967,0.08625155,0.14893911,0.00000000,0.23328363,4.79235822,0.05785407,0.50443241
-2.11605803,5.68882028,0.00338870,0.08441354,0.14740261,0.00000000,0.23192291,4.95471922,0.05683833,0.51074674
-2.11005503,5.86892027,0.00328604,0.08297122,0.14690314,0.00000000,0.23206530,5.12995557,0.05585213,0.51911112
-2.10405203,6.06173730,0.00323983,0.08196725,0.14754148,0.00000000,0.23376810,5.31565293,0.05494003,0.52954185
-2.09804902,6.26493360,0.00324865,0.08144379,0.14940342,0.00000000,0.23708336,5.50927744,0.05415135,0.54205203
-2.09204602,6.47611273,0.00331150,0.08144201,0.15255843,0.00000000,0.24205732,5.70823583,0.05353970,0.55665279
-2.08604302,6.69287807,0.00342779,0.08200165,0.15705853,0.00000000,0.24872956,5.90993632,0.05316239,0.57335412
-2.08004002,6.91288880,0.00359726,0.08316037,0.16293736,0.00000000,0.25713185,6.11184788,0.05307961,0.59216503
-2.07403702,7.13391045,0.00381995,0.08495322,0.17020940,0.00000000,0.26728654,6.31155510,0.05335342,0.61309291
-2.06803402,7.35385776,0.00409603,0.08741183,0.17886915,0.00000000,0.27920470,6.50680637,0.05404655,0.63614208
-2.06203102,7.57082758,0.00442571,0.09056361,0.18889055,0.00000000,0.29288394,6.69555328,0.05522089,0.66131126
-2.05602801,7.78312043,0.00480908,0.09443087,0.20022632,0.00000000,0.30830590,6.87597954,0.05693586,0.68859019
-2.05002501,7.98924978,0.00524593,0.09902985,0.21280742,0.00000000,0.32543376,7.04651857,0.05924661,0.71795532
-2.04402201,8.18793915,0.00573566,0.10436972,0.22654275,0.00000000,0.34420972,7.20585919,0.06220202,0.74936483
-2.03801901,8.37810766,0.00627704,0.11045163,0.24131893,0.00000000,0.36455275,7.35294001,0.06584268,0.78275322
-2.03201601,8.55884574,0.00686813,0.11726780,0.25700055,0.00000000,0.38635675,7.48693356,0.07019882,0.81802571
-2.02601301,8.72938303,0.00750612,0.12480077,0.27343073,0.00000000,0.40948939,7.60722181,0.07528830,0.85505296
-2.02001001,8.88905162,0.00818726,0.13302280,0.29043231,0.00000000,0.43379178,7.71336544,0.08111471,0.89366633
-2.01400700,9.03724735,0.00890678,0.14189556,0.30780958,0.00000000,0.45907913,7.80506944,0.08766580,0.93365419
-2.00800400,9.17339281,0.00965886,0.15137009,0.32535077,0.00000000,0.48514251,7.88214786,0.09491210,0.97475967
-2.00200100,9.29690500,0.01043666,0.16138706,0.34283121,0.00000000,0.51175181,7.94449047,0.10280604,1.01668009
-1.99599800,9.40717057,0.01123236,0.17187740,0.36001729,0.00000000,0.53865979,7.99203386,0.11128156,1.05906842
-1.98999500,9.50353079,0.01203725,0.18276333,0.37667095,0.00000000,0.56560724,8.02473906,0.12025426,1.10153685
-1.98399200,9.58527785,0.01284189,0.19395962,0.39255491,0.00000000,0.59232893,8.04257725,0.12962221,1.14366256
-1.97798899,9.65166299,0.01363630,0.20537525,0.40743813,0.00000000,0.61856029,8.04552432,0.13926744,1.18499558
-1.97198599,9.70191635,0.01441014,0.21691524,0.42110163,0.00000000,0.64404431,8.03356434,0.14905801,1.22506857
-1.96598299,9.73527700,0.01515293,0.22848272,0.43334421,0.00000000,0.66853845,8.00670126,0.15885084,1.26340813
-1.95997999,9.75103134,0.01585437,0.23998105,0.44398795,0.00000000,0.69182121,7.96497742,0.16849504,1.29954726
-1.95397699,9.74855695,0.01650451,0.25131591,0.45288324,0.00000000,0.71369784,7.90849680,0.17783579,1.33303839
-1.94797399,9.72736863,0.01709407,0.26239739,0.45991299,0.00000000,0.73400505,7.83745080,0.18671858,1.36346650
