energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-3.25062531,2.11240814,0.00847630,0.00000000,0.00161965,0.19350756,1.34311194,0.00000000,0.77835902,0.61950542
-3.24462231,2.14649570,0.00861355,0.00000000,0.00150275,0.19039283,1.37978251,0.00000000,0.78207519,0.63218630
-3.23861931,2.18029611,0.00877268,0.00000000,0.00138673,0.18765132,1.41678701,0.00000000,0.78824785,0.64393173
-3.23261631,2.21249038,0.00894692,0.00000000,0.00127299,0.18515570,1.45307684,0.00000000,0.79613358,0.65441066
-3.22661331,2.24178751,0.00912931,0.00000000,0.00116276,0.18279041,1.48760856,0.00000000,0.80500204,0.66330342
-3.22061031,2.26695393,0.00931275,0.00000000,0.00105707,0.18045244,1.51936717,0.00000000,0.81414711,0.67031130
-3.21460730,2.28684322,0.00949020,0.00000000,0.00095674,0.17805170,1.54739002,0.00000000,0.82289761,0.67516591
-3.20860430,2.30042524,0.00965475,0.00000000,0.00086239,0.17551121,1.57079072,0.00000000,0.83062779,0.67763822
-3.20260130,2.30681385,0.00979982,0.00000000,0.00077443,0.17276712,1.58878220,0.00000000,0.83676731,0.67754668
-3.19659830,2.30529201,0.00991923,0.00000000,0.00069310,0.16976860,1.60069835,0.00000000,0.84081081,0.67476420
-3.19059530,2.29533344,0.01000740,0.00000000,0.00061847,0.16647771,1.60601312,0.00000000,0.84232666,0.66922356
-3.18459230,2.27661960,0.01005948,0.00000000,0.00055046,0.16286918,1.60435647,0.00000000,0.84096470,0.66092100
-3.17858929,2.24905129,0.01007142,0.00000000,0.00048888,0.15893013,1.59552628,0.00000000,0.83646257,0.64991775
-3.17258629,2.21275393,0.01004016,0.00000000,0.00043343,0.15465978,1.57949557,0.00000000,0.82865039,0.63633941
-3.16658329,2.16807610,0.00996364,0.00000000,0.00038376,0.15006896,1.55641444,0.00000000,0.81745340,0.62037316
-3.16058029,2.11558099,0.00984093,0.00000000,0.00033945,0.14517962,1.52660658,0.00000000,0.80289225,0.60226269
-3.15457729,2.05603073,0.00967221,0.00000000,0.00030007,0.14002407,1.49056008,0.00000000,0.78508090,0.58230128
-3.14857429,1.99036410,0.00945877,0.00000000,0.00026515,0.13464407,1.44891273,0.00000000,0.76422186,0.56082300
-3.14257129,1.91966799,0.00920300,0.00000000,0.00023425,0.12908975,1.40243232,0.00000000,0.74059884,0.53819256
-3.13656828,1.84514379,0.00890830,0.00000000,0.00020694,0.12341823,1.35199245,0.00000000,0.71456701,0.51479402
-3.13056528,1.76806974,0.00857896,0.00000000,0.00018281,0.11769209,1.29854482,0.00000000,0.68654113,0.49101894
-3.12456228,1.68976062,0.00822006,0.00000000,0.00016149,0.11197766,1.24308892,0.00000000,0.65698176,0.46725430
-3.11855928,1.61152642,0.00783726,0.00000000,0.00014262,0.10634309,1.18664037,0.00000000,0.62638029,0.44387076
-3.11255628,1.53463142,0.00743667,0.00000000,0.00012592,0.10085637,1.13019914,0.00000000,0.59524310,0.42121164
-3.10655328,1.46025532,0.00702464,0.00000000,0.00011110,0.09558333,1.07471873,0.00000000,0.56407554,0.39958305
-3.10055028,1.38945791,0.00660755,0.00000000,0.00009794,0.09058562,1.02107769,0.00000000,0.53336633,0.37924553
-3.09454727,1.32314859,0.00619164,0.00000000,0.00008623,0.08591881,0.97005443,0.00000000,0.50357288,0.36040756
-3.08854427,1.26206181,0.00578285,0.00000000,0.00007582,0.08163066,0.92230616,0.00000000,0.47510819,0.34322100
-3.08254127,1.20673930,0.00538663,0.00000000,0.00006654,0.07775966,0.87835283,0.00000000,0.44832960,0.32777875
-3.07653827,1.15751966,0.00500779,0.00000000,0.00005829,0.07433383,0.83856640,0.00000000,0.42352990,0.31411463
-3.07053527,1.11453549,0.00465044,0.00000000,0.00005097,0.07136984,0.80316580,0.00000000,0.40093102,0.30220535
-3.06453227,1.07771798,0.00431787,0.00000000,0.00004449,0.06887257,0.77221743,0.00000000,0.38068038,0.29197453
-3.05852926,1.04680858,0.00401252,0.00000000,0.00003880,0.06683503,0.74564117,0.00000000,0.36284996,0.28329853
-3.05252626,1.02137715,0.00373594,0.00000000,0.00003385,0.06523864,0.72322119,0.00000000,0.34743803,0.27601378
-3.04652326,1.00084555,0.00348884,0.00000000,0.00002959,0.06405395,0.70462121,0.00000000,0.33437334,0.26992533
-3.04052026,0.98451564,0.00327111,0.00000000,0.00002601,0.06324166,0.68940326,0.00000000,0.32352142,0.26481620
-3.03451726,0.97160058,0.00308189,0.00000000,0.00002309,0.06275398,0.67704904,0.00000000,0.31469285,0.26045724
-3.02851426,0.96125792,0.00291966,0.00000000,0.00002085,0.06253627,0.66698312,0.00000000,0.30765286,0.25661697
-3.02251126,0.95262332,0.00278236,0.00000000,0.00001930,0.06252880,0.65859679,0.00000000,0.30213203,0.25307117
-3.01650825,0.94484347,0.00266747,0.00000000,0.00001847,0.06266875,0.65127182,0.00000000,0.29783759,0.24961173
-3.01050525,0.93710723,0.00257216,0.00000000,0.00001842,0.06289216,0.64440309,0.00000000,0.29446489,0.24605461
-3.00450225,0.92867363,0.00249341,0.00000000,0.00001922,0.06313601,0.63741946,0.00000000,0.29170864,0.24224650
-2.99849925,0.91889607,0.00242813,0.00000000,0.00002097,0.06334007,0.62980201,0.00000000,0.28927354,0.23807014
-2.99249625,0.90724190,0.00237327,0.00000000,0.00002380,0.06344874,0.62109938,0.00000000,0.28688398,0.23344796
-2.98649325,0.89330689,0.00232592,0.00000000,0.00002785,0.06341263,0.61093958,0.00000000,0.28429253,0.22834427
-2.98049025,0.87682437,0.00228342,0.00000000,0.00003330,0.06318989,0.59903819,0.00000000,0.28128697,0.22276570
-2.97448724,0.85766896,0.00224340,0.00000000,0.00004035,0.06274730,0.58520293,0.00000000,0.27769572,0.21676015
-2.96848424,0.83585499,0.00220388,0.00000000,0.00004924,0.06206103,0.56933456,0.00000000,0.27339163,0.21041419
-2.96248124,0.81153007,0.00216328,0.00000000,0.00006023,0.06111702,0.55142442,0.00000000,0.26829395,0.20384931
-2.95647824,0.78496417,0.00212044,0.00000000,0.00007360,0.05991114,0.53154898,0.00000000,0.26236868,0.19721687
-2.95047524,0.75653495,0.00207467,0.00000000,0.00008965,0.05844893,0.50986173,0.00000000,0.25562730,0.19069223
-2.94447224,0.72671000,0.00202566,0.00000000,0.00010872,0.05674509,0.48658306,0.00000000,0.24812396,0.18446814
-2.93846923,0.69602681,0.00197352,0.00000000,0.00013110,0.05482269,0.46198859,0.00000000,0.23995147,0.17874764
-2.93246623,0.66507121,0.00191871,0.00000000,0.00015713,0.05271219,0.43639652,0.00000000,0.23123614,0.17373668
-2.92646323,0.63445520,0.00186198,0.00000000,0.00018711,0.05045021,0.41015457,0.00000000,0.22213179,0.16963669
-2.92046023,0.60479483,0.00180434,0.00000000,0.00022130,0.04807822,0.38362710,0.00000000,0.21281320,0.16663728
-2.91445723,0.57668888,0.00174696,0.00000000,0.00025994,0.04564117,0.35718276,0.00000000,0.20346921,0.16490929
-2.90845423,0.55069901,0.00169110,0.00000000,0.00030318,0.04318602,0.33118307,0.00000000,0.19429573,0.16459828
-2.90245123,0.52733182,0.00163808,0.00000000,0.00035111,0.04076038,0.30597241,0.00000000,0.18548895,0.16581872
-2.89644822,0.50702346,0.00158916,0.00000000,0.00040373,0.03841116,0.28186938,0.00000000,0.17723887,0.16864900
-2.89044522,0.49012689,0.00154553,0.00000000,0.00046093,0.03618334,0.25915995,0.00000000,0.16972345,0.17312737
-2.88444222,0.47690222,0.00150820,0.00000000,0.00052246,0.03411886,0.23809216,0.00000000,0.16310338,0.17924890
-2.87843922,0.46751023,0.00147800,0.00000000,0.00058796,0.03225571,0.21887256,0.00000000,0.15751775,0.18696373
-2.87243622,0.46200909,0.00145551,0.00000000,0.00065694,0.03062708,0.20166422,0.00000000,0.15308056,0.19617646
-2.86643322,0.46035428,0.00144106,0.00000000,0.00072874,0.02926082,0.18658613,0.00000000,0.14987817,0.20674702
-2.86043022,0.46240155,0.00143470,0.00000000,0.00080259,0.02817892,0.17371385,0.00000000,0.14796768,0.21849273
-2.85442721,0.46791281,0.00143621,0.00000000,0.00087757,0.02739726,0.16308117,0.00000000,0.14737619,0.23119195
-2.84842421,0.47656460,0.00144510,0.00000000,0.00095267,0.02692542,0.15468262,0.00000000,0.14810098,0.24458887
-2.84242121,0.48795893,0.00146062,0.00000000,0.00102678,0.02676669,0.14847657,0.00000000,0.15011036,0.25839964
-2.83641821,0.50163598,0.00148184,0.00000000,0.00109870,0.02691815,0.14438880,0.00000000,0.15334538,0.27231960
-2.83041521,0.51708841,0.00150761,0.00000000,0.00116722,0.02737088,0.14231631,0.00000000,0.15772198,0.28603135
-2.82441221,0.53377672,0.00153666,0.00000000,0.00123111,0.02811020,0.14213135,0.00000000,0.16313386,0.29921358
-2.81840920,0.55114521,0.00156765,0.00000000,0.00128916,0.02911612,0.14368549,0.00000000,0.16945562,0.31155017
-2.81240620,0.56863816,0.00159919,0.00000000,0.00134027,0.03036374,0.14681371,0.00000000,0.17654638,0.32273944
-2.80640320,0.58571560,0.00162988,0.00000000,0.00138339,0.03182378,0.15133853,0.00000000,0.18425366,0.33250305
-2.80040020,0.60186832,0.00165843,0.00000000,0.00141764,0.03346319,0.15707407,0.00000000,0.19241741,0.34059433
-2.79439720,0.61663168,0.00168360,0.00000000,0.00144231,0.03524582,0.16383021,0.00000000,0.20087428,0.34680563
-2.78839420,0.62959786,0.00170435,0.00000000,0.00145688,0.03713316,0.17141662,0.00000000,0.20946188,0.35097443
-2.78239120,0.64042607,0.00171978,0.00000000,0.00146102,0.03908516,0.17964695,0.00000000,0.21802303,0.35298797
-2.77638819,0.64885071,0.00172923,0.00000000,0.00145465,0.04106113,0.18834287,0.00000000,0.22641003,0.35278620
-2.77038519,0.65468705,0.00173223,0.00000000,0.00143791,0.04302061,0.19733817,0.00000000,0.23448862,0.35036290
-2.76438219,0.65783454,0.00172858,0.00000000,0.00141115,0.04492438,0.20648264,0.00000000,0.24214175,0.34576501
-2.75837919,0.65827744,0.00171830,0.00000000,0.00137495,0.04673541,0.21564583,0.00000000,0.24927296,0.33909022
-2.75237619,0.65608315,0.00170165,0.00000000,0.00133006,0.04841982,0.22472030,0.00000000,0.25580925,0.33048282
-2.74637319,0.65139804,0.00167910,0.00000000,0.00127739,0.04994779,0.23362457,0.00000000,0.26170336,0.32012816
-2.74037019,0.64444112,0.00165133,0.00000000,0.00121801,0.05129435,0.24230518,0.00000000,0.26693531,0.30824600
-2.73436718,0.63549583,0.00161919,0.00000000,0.00115304,0.05244010,0.25073811,0.00000000,0.27151305,0.29508283
-2.72836418,0.62490002,0.00158366,0.00000000,0.00108371,0.05337172,0.25892907,0.00000000,0.27547231,0.28090378
-2.72236118,0.61303467,0.00154585,0.00000000,0.00101124,0.05408235,0.26691279,0.00000000,0.27887532,0.26598427
-2.71635818,0.60031155,0.00150692,0.00000000,0.00093685,0.05457169,0.27475105,0.00000000,0.28180860,0.25060176
-2.71035518,0.58716025,0.00146809,0.00000000,0.00086172,0.05484592,0.28252959,0.00000000,0.28437969,0.23502800
-2.70435218,0.57401499,0.00143055,0.00000000,0.00078693,0.05491737,0.29035376,0.00000000,0.28671298,0.21952194
-2.69834917,0.56130146,0.00139548,0.00000000,0.00071351,0.05480395,0.29834319,0.00000000,0.28894472,0.20432358
-2.69234617,0.54942431,0.00136396,0.00000000,0.00064233,0.05452840,0.30662564,0.00000000,0.29121736,0.18964889
-2.68634317,0.53875552,0.00133701,0.00000000,0.00057416,0.05411736,0.31533015,0.00000000,0.29367346,0.17568594
-2.68034017,0.52962396,0.00131548,0.00000000,0.00050962,0.05360024,0.32458001,0.00000000,0.29644950,0.16259227
-2.67433717,0.52230673,0.00130011,0.00000000,0.00044918,0.05300813,0.33448571,0.00000000,0.29966968,0.15049353
-2.66833417,0.51702230,0.00129148,0.00000000,0.00039321,0.05237257,0.34513848,0.00000000,0.30344033,0.13948324
-2.66233117,0.51392587,0.00128999,0.00000000,0.00034194,0.05172439,0.35660448,0.00000000,0.30784482,0.12962366
-2.65632816,0.51310704,0.00129589,0.00000000,0.00029547,0.05109265,0.36892031,0.00000000,0.31293968,0.12094772
-2.65032516,0.51458998,0.00130925,0.00000000,0.00025382,0.05050367,0.38208987,0.00000000,0.31875174,0.11346163
-2.64432216,0.51833596,0.00133001,0.00000000,0.00021691,0.04998027,0.39608297,0.00000000,0.32527683,0.10714821
-2.63831916,0.52424824,0.00135798,0.00000000,0.00018462,0.04954121,0.41083568,0.00000000,0.33247977,0.10197070
-2.63231616,0.53217912,0.00139284,0.00000000,0.00015674,0.04920084,0.42625245,0.00000000,0.34029603,0.09787684
-2.62631316,0.54193875,0.00143420,0.00000000,0.00013305,0.04896900,0.44220994,0.00000000,0.34863461,0.09480310
-2.62031016,0.55330531,0.00148161,0.00000000,0.00011332,0.04885107,0.45856227,0.00000000,0.35738226,0.09267882
-2.61430715,0.56603607,0.00153460,0.00000000,0.00009729,0.04884831,0.47514740,0.00000000,0.36640863,0.09143019
-2.60830415,0.57987886,0.00159267,0.00000000,0.00008473,0.04895828,0.49179425,0.00000000,0.37557205,0.09098388
-2.60230115,0.59458314,0.00165536,0.00000000,0.00007539,0.04917538,0.50833001,0.00000000,0.38472571,0.09127018
-2.59629815,0.60991025,0.00172224,0.00000000,0.00006909,0.04949148,0.52458726,0.00000000,0.39372363,0.09222557
-2.59029515,0.62564228,0.00179295,0.00000000,0.00006563,0.04989654,0.54041043,0.00000000,0.40242632,0.09379467
-2.58429215,0.64158902,0.00186716,0.00000000,0.00006486,0.05037923,0.55566104,0.00000000,0.41070563,0.09593146
-2.57828914,0.65759259,0.00194463,0.00000000,0.00006666,0.05092741,0.57022159,0.00000000,0.41844849,0.09859970
-2.57228614,0.67352966,0.00202517,0.00000000,0.00007094,0.05152858,0.58399769,0.00000000,0.42555953,0.10177275
-2.56628314,0.68931099,0.00210862,0.00000000,0.00007760,0.05217021,0.59691837,0.00000000,0.43196227,0.10543255
-2.56028014,0.70487856,0.00219483,0.00000000,0.00008660,0.05283985,0.60893474,0.00000000,0.43759896,0.10956804
-2.55427714,0.72020039,0.00228365,0.00000000,0.00009789,0.05352525,0.62001690,0.00000000,0.44242925,0.11417302
-2.54827414,0.73526357,0.00237490,0.00000000,0.00011140,0.05421426,0.63014964,0.00000000,0.44642776,0.11924359
-2.54227114,0.75006593,0.00246831,0.00000000,0.00012710,0.05489474,0.63932716,0.00000000,0.44958084,0.12477538
-2.53626813,0.76460709,0.00256351,0.00000000,0.00014491,0.05555437,0.64754739,0.00000000,0.45188293,0.13076060
-2.53026513,0.77887942,0.00266001,0.00000000,0.00016475,0.05618052,0.65480628,0.00000000,0.45333279,0.13718530
-2.52426213,0.79285979,0.00275716,0.00000000,0.00018649,0.05676004,0.66109266,0.00000000,0.45392998,0.14402684
-2.51825913,0.80650253,0.00285413,0.00000000,0.00020998,0.05727925,0.66638407,0.00000000,0.45367189,0.15125188
-2.51225613,0.81973433,0.00294995,0.00000000,0.00023504,0.05772395,0.67064398,0.00000000,0.45255170,0.15881500
-2.50625313,0.83245156,0.00304344,0.00000000,0.00026142,0.05807954,0.67382062,0.00000000,0.45055732,0.16665814
-2.50025013,0.84452003,0.00313332,0.00000000,0.00028886,0.05833126,0.67584760,0.00000000,0.44767148,0.17471088
-2.49424712,0.85577769,0.00321817,0.00000000,0.00031703,0.05846460,0.67664628,0.00000000,0.44387308,0.18289180
-2.48824412,0.86603985,0.00329647,0.00000000,0.00034559,0.05846574,0.67612989,0.00000000,0.43913949,0.19111067
-2.48224112,0.87510701,0.00336671,0.00000000,0.00037414,0.05832211,0.67420901,0.00000000,0.43344993,0.19927174
-2.47623812,0.88277460,0.00342739,0.00000000,0.00040229,0.05802296,0.67079807,0.00000000,0.42678932,0.20727776
-2.47023512,0.88884438,0.00347710,0.00000000,0.00042963,0.05755998,0.66582256,0.00000000,0.41915265,0.21503473
-2.46423212,0.89313667,0.00351460,0.00000000,0.00045573,0.05692782,0.65922630,0.00000000,0.41054928,0.22245716
-2.45822911,0.89550287,0.00353886,0.00000000,0.00048022,0.05612464,0.65097847,0.00000000,0.40100691,0.22947355
-2.45222611,0.89583737,0.00354912,0.00000000,0.00050273,0.05515242,0.64107973,0.00000000,0.39057498,0.23603184
-2.44622311,0.89408843,0.00354497,0.00000000,0.00052295,0.05401725,0.62956720,0.00000000,0.37932706,0.24210450
-2.44022011,0.89026711,0.00352634,0.00000000,0.00054063,0.05272939,0.61651786,0.00000000,0.36736216,0.24769302
-2.43421711,0.88445389,0.00349359,0.00000000,0.00055560,0.05130320,0.60205015,0.00000000,0.35480473,0.25283141
-2.42821411,0.87680246,0.00344748,0.00000000,0.00056777,0.04975686,0.58632373,0.00000000,0.34180331,0.25758856
-2.42221111,0.86754041,0.00338919,0.00000000,0.00057715,0.04811199,0.56953720,0.00000000,0.32852782,0.26206911
-2.41620810,0.85696666,0.00332029,0.00000000,0.00058385,0.04639304,0.55192410,0.00000000,0.31516567,0.26641272
-2.41020510,0.84544557,0.00324273,0.00000000,0.00058808,0.04462665,0.53374718,0.00000000,0.30191676,0.27079165
-2.40420210,0.83339794,0.00315875,0.00000000,0.00059015,0.04284087,0.51529126,0.00000000,0.28898764,0.27540659
-2.39819910,0.82128917,0.00307088,0.00000000,0.00059047,0.04106430,0.49685508,0.00000000,0.27658509,0.28048077
-2.39219610,0.80961489,0.00298183,0.00000000,0.00058952,0.03932523,0.47874239,0.00000000,0.26490940,0.28625259
-2.38619310,0.79888470,0.00289441,0.00000000,0.00058785,0.03765085,0.46125268,0.00000000,0.25414770,0.29296685
-2.38019010,0.78960451,0.00281144,0.00000000,0.00058607,0.03606636,0.44467205,0.00000000,0.24446756,0.30086498
-2.37418709,0.78225816,0.00273570,0.00000000,0.00058480,0.03459429,0.42926439,0.00000000,0.23601113,0.31017460
-2.36818409,0.77728914,0.00266977,0.00000000,0.00058467,0.03325380,0.41526337,0.00000000,0.22889022,0.32109881
-2.36218109,0.77508299,0.00261603,0.00000000,0.00058630,0.03206019,0.40286552,0.00000000,0.22318221,0.33380566
-2.35617809,0.77595111,0.00257649,0.00000000,0.00059025,0.03102448,0.39222455,0.00000000,0.21892737,0.34841833
-2.35017509,0.78011681,0.00255278,0.00000000,0.00059703,0.03015313,0.38344726,0.00000000,0.21612723,0.36500636
-2.34417209,0.78770405,0.00254607,0.00000000,0.00060703,0.02944788,0.37659104,0.00000000,0.21474449,0.38357852
-2.33816908,0.79872951,0.00255703,0.00000000,0.00062056,0.02890583,0.37166318,0.00000000,0.21470413,0.40407755
-2.33216608,0.81309836,0.00258577,0.00000000,0.00063778,0.02851956,0.36862193,0.00000000,0.21589589,0.42637721
-2.32616308,0.83060409,0.00263186,0.00000000,0.00065871,0.02827740,0.36737932,0.00000000,0.21817794,0.45028183
-2.32016008,0.85093242,0.00269432,0.00000000,0.00068322,0.02816390,0.36780560,0.00000000,0.22138161,0.47552847
-2.31415708,0.87366943,0.00277166,0.00000000,0.00071104,0.02816031,0.36973518,0.00000000,0.22531702,0.50179176
-2.30815408,0.89831353,0.00286187,0.00000000,0.00074174,0.02824519,0.37297390,0.00000000,0.22977940,0.52869129
-2.30215108,0.92429106,0.00296255,0.00000000,0.00077476,0.02839517,0.37730720,0.00000000,0.23455585,0.55580136
-2.29614807,0.95097480,0.00307091,0.00000000,0.00080941,0.02858563,0.38250911,0.00000000,0.23943232,0.58266274
-2.29014507,0.97770495,0.00318391,0.00000000,0.00084490,0.02879153,0.38835147,0.00000000,0.24420052,0.60879609
-2.28414207,1.00381144,0.00329832,0.00000000,0.00088036,0.02898817,0.39461319,0.00000000,0.24866455,0.63371642
-2.27813907,1.02863705,0.00341084,0.00000000,0.00091486,0.02915196,0.40108903,0.00000000,0.25264689,0.65694820
-2.27213607,1.05155999,0.00351821,0.00000000,0.00094745,0.02926113,0.40759756,0.00000000,0.25599374,0.67804032
-2.26613307,1.07201535,0.00361731,0.00000000,0.00097722,0.02929637,0.41398789,0.00000000,0.25857924,0.69658053
-2.26013007,1.08951426,0.00370525,0.00000000,0.00100327,0.02924140,0.42014493,0.00000000,0.26030866,0.71220863
-2.25412706,1.10366007,0.00377946,0.00000000,0.00102477,0.02908336,0.42599277,0.00000000,0.26112030,0.72462790
-2.24812406,1.11416081,0.00383780,0.00000000,0.00104103,0.02881318,0.43149614,0.00000000,0.26098614,0.73361444
-2.24212106,1.12083742,0.00387858,0.00000000,0.00105146,0.02842565,0.43665963,0.00000000,0.25991118,0.73902395
-2.23611806,1.12362754,0.00390063,0.00000000,0.00105562,0.02791954,0.44152496,0.00000000,0.25793157,0.74079582
-2.23011506,1.12258454,0.00390334,0.00000000,0.00105324,0.02729740,0.44616608,0.00000000,0.25511163,0.73895437
-2.22411206,1.11787220,0.00388663,0.00000000,0.00104422,0.02656534,0.45068256,0.00000000,0.25153991,0.73360730
-2.21810905,1.10975520,0.00385093,0.00000000,0.00102863,0.02573268,0.45519144,0.00000000,0.24732453,0.72494147
-2.21210605,1.09858603,0.00379720,0.00000000,0.00100672,0.02481143,0.45981798,0.00000000,0.24258795,0.71321632
-2.20610305,1.08478904,0.00372682,0.00000000,0.00097890,0.02381579,0.46468578,0.00000000,0.23746154,0.69875524
-2.20010005,1.06884247,0.00364153,0.00000000,0.00094571,0.02276152,0.46990680,0.00000000,0.23208009,0.68193537
-2.19409705,1.05125937,0.00354339,0.00000000,0.00090785,0.02166534,0.47557178,0.00000000,0.22657651,0.66317626
-2.18809405,1.03256838,0.00343466,0.00000000,0.00086608,0.02054434,0.48174168,0.00000000,0.22107705,0.64292791
-2.18209105,1.01329524,0.00331771,0.00000000,0.00082128,0.01941535,0.48844049,0.00000000,0.21569713,0.62165867
-2.17608804,0.99394593,0.00319497,0.00000000,0.00077435,0.01829447,0.49564999,0.00000000,0.21053792,0.59984345
-2.17008504,0.97499211,0.00306881,0.00000000,0.00072623,0.01719661,0.50330674,0.00000000,0.20568387,0.57795269
-2.16408204,0.95685935,0.00294152,0.00000000,0.00067785,0.01613514,0.51130152,0.00000000,0.20120115,0.55644226
-2.15807904,0.93991874,0.00281518,0.00000000,0.00063012,0.01512162,0.51948123,0.00000000,0.19713713,0.53574476
-2.15207604,0.92448167,0.00269171,0.00000000,0.00058388,0.01416568,0.52765345,0.00000000,0.19352062,0.51626212
-2.14607304,0.91079817,0.00257276,0.00000000,0.00053991,0.01327497,0.53559312,0.00000000,0.19036313,0.49835973
-2.14007004,0.89905823,0.00245976,0.00000000,0.00049893,0.01245525,0.54305142,0.00000000,0.18766067,0.48236206
-2.13406703,0.88939586,0.00235387,0.00000000,0.00046152,0.01171049,0.54976606,0.00000000,0.18539620,0.46854955
-2.12806403,0.88189550,0.00225608,0.00000000,0.00042819,0.01104314,0.55547274,0.00000000,0.18354238,0.45715678
-2.12206103,0.87659984,0.00216715,0.00000000,0.00039933,0.01045443,0.55991702,0.00000000,0.18206464,0.44837169
-2.11605803,0.87351878,0.00208773,0.00000000,0.00037521,0.00994465,0.56286613,0.00000000,0.18092414,0.44233557
-2.11005503,0.87263860,0.00201836,0.00000000,0.00035601,0.00951357,0.56412003,0.00000000,0.18008070,0.43914378
-2.10405203,0.87393089,0.00195954,0.00000000,0.00034181,0.00916076,0.56352120,0.00000000,0.17949535,0.43884693
-2.09804902,0.87736062,0.00191180,0.00000000,0.00033259,0.00888597,0.56096270,0.00000000,0.17913261,0.44145239
-2.09204602,0.88289301,0.00187571,0.00000000,0.00032823,0.00868943,0.55639411,0.00000000,0.17896217,0.44692613
-2.08604302,0.89049888,0.00185197,0.00000000,0.00032858,0.00857215,0.54982504,0.00000000,0.17896012,0.45519467
-2.08004002,0.90015822,0.00184142,0.00000000,0.00033339,0.00853615,0.54132618,0.00000000,0.17910960,0.46614727
-2.07403702,0.91186206,0.00184508,0.00000000,0.00034237,0.00858461,0.53102778,0.00000000,0.17940097,0.47963835
-2.06803402,0.92561266,0.00186416,0.00000000,0.00035521,0.00872195,0.51911580,0.00000000,0.17983143,0.49549015
-2.06203102,0.94142211,0.00190006,0.00000000,0.00037157,0.00895388,0.50582583,0.00000000,0.18040432,0.51349562
-2.05602801,0.95930966,0.00195437,0.00000000,0.00039107,0.00928729,0.49143531,0.00000000,0.18112802,0.53342177
-2.05002501,0.97929787,0.00202885,0.00000000,0.00041337,0.00973011,0.47625422,0.00000000,0.18201460,0.55501330
-2.04402201,1.00140808,0.00212537,0.00000000,0.00043812,0.01029107,0.46061488,0.00000000,0.18307839,0.57799659
-2.03801901,1.02565520,0.00224586,0.00000000,0.00046497,0.01097942,0.44486121,0.00000000,0.18433440,0.60208405
-2.03201601,1.05204217,0.00239230,0.00000000,0.00049362,0.01180446,0.42933787,0.00000000,0.18579680,0.62697861
-2.02601301,1.08055433,0.00256656,0.00000000,0.00052378,0.01277519,0.41437977,0.00000000,0.18747744,0.65237843
-2.02001001,1.11115367,0.00277040,0.00000000,0.00055519,0.01389971,0.40030231,0.00000000,0.18938454,0.67798147
-2.01400700,1.14377338,0.00300532,0.00000000,0.00058763,0.01518475,0.38739246,0.00000000,0.19152146,0.70348987
-2.00800400,1.17831250,0.00327252,0.00000000,0.00062090,0.01663507,0.37590116,0.00000000,0.19388574,0.72861404
-2.00200100,1.21463104,0.00357276,0.00000000,0.00065480,0.01825288,0.36603705,0.00000000,0.19646830,0.75307612
-1.99599800,1.25254563,0.00390632,0.00000000,0.00068919,0.02003736,0.35796161,0.00000000,0.19925286,0.77661290
-1.98999500,1.29182586,0.00427288,0.00000000,0.00072390,0.02198413,0.35178577,0.00000000,0.20221561,0.79897796
-1.98399200,1.33219154,0.00467145,0.00000000,0.00075879,0.02408486,0.34756812,0.00000000,0.20532509,0.81994321
-1.97798899,1.37331114,0.00510035,0.00000000,0.00079369,0.02632696,0.34531438,0.00000000,0.20854238,0.83929963
-1.97198599,1.41480172,0.00555712,0.00000000,0.00082844,0.02869342,0.34497839,0.00000000,0.21182143,0.85685753
-1.96598299,1.45623061,0.00603856,0.00000000,0.00086285,0.03116280,0.34646428,0.00000000,0.21510987,0.87244641
-1.95997999,1.49711908,0.00654069,0.00000000,0.00089671,0.03370938,0.34962991,0.00000000,0.21834990,0.88591458
-1.95397699,1.53694841,0.00705881,0.00000000,0.00092976,0.03630351,0.35429141,0.00000000,0.22147963,0.89712873
-1.94797399,1.57516827,0.00758756,0.00000000,0.00096177,0.03891213,0.36022860,0.00000000,0.22443469,0.90597382
-1.94197099,1.61120772,0.00812102,0.00000000,0.00099246,0.04149952,0.36719143,0.00000000,0.22715006,0.91235328
-1.93596798,1.64448849,0.00865283,0.00000000,0.00102153,0.04402815,0.37490706,0.00000000,0.22956224,0.91618972
-1.92996498,1.67444053,0.00917632,0.00000000,0.00104873,0.04645974,0.38308753,0.00000000,0.23161160,0.91742634
-1.92396198,1.70051921,0.00968471,0.00000000,0.00107378,0.04875635,0.39143789,0.00000000,0.23324483,0.91602881
-1.91795898,1.72222367,0.01017127,0.00000000,0.00109647,0.05088167,0.39966451,0.00000000,0.23441742,0.91198784
-1.91195598,1.73911561,0.01062953,0.00000000,0.00111663,0.05280213,0.40748335,0.00000000,0.23509617,0.90532196
-1.90595298,1.75083760,0.01105347,0.00000000,0.00113418,0.05448819,0.41462809,0.00000000,0.23526134,0.89608056
-1.89994997,1.75712995,0.01143772,0.00000000,0.00114909,0.05591535,0.42085761,0.00000000,0.23490861,0.88434675
-1.89394697,1.75784533,0.01177773,0.00000000,0.00116148,0.05706513,0.42596284,0.00000000,0.23405046,0.87023973
-1.88794397,1.75295998,0.01206993,0.00000000,0.00117155,0.05792580,0.42977252,0.00000000,0.23271709,0.85391640
