energy_ev,total_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up,W_p_up,W_d_up
-4.30115058,3.18868964,0.01285897,0.16487701,0.85629928,0.00273115,1.04139200,2.34130570
-4.29514757,3.20378705,0.01314341,0.16217154,0.85916218,0.00279888,1.06360710,2.35413685
-4.28914457,3.21637905,0.01340457,0.15943656,0.86090089,0.00286293,1.08523299,2.36535966
-4.28314157,3.22617563,0.01364074,0.15666933,0.86130081,0.00292215,1.10595043,2.37487453
-4.27713857,3.23279531,0.01385020,0.15386147,0.86014567,0.00297537,1.12542924,2.38249700
-4.27113557,3.23578647,0.01403137,0.15100034,0.85722569,0.00302145,1.14334131,2.38797097
-4.26513257,3.23465454,0.01418285,0.14807082,0.85234640,0.00305931,1.15937488,2.39098685
-4.25912956,3.22889338,0.01430345,0.14505705,0.84533765,0.00308798,1.17324928,2.39120352
-4.25312656,3.21801896,0.01439235,0.14194448,0.83606230,0.00310669,1.18472951,2.38827251
-4.24712356,3.20160341,0.01444909,0.13872166,0.82442439,0.00311483,1.19363995,2.38186304
-4.24112056,3.17930744,0.01447368,0.13538216,0.81037618,0.00311204,1.19987640,2.37168628
-4.23511756,3.15090934,0.01446659,0.13192612,0.79392383,0.00309823,1.20341592,2.35751742
-4.22911456,3.11632886,0.01442881,0.12836164,0.77513139,0.00307356,1.20432394,2.33921437
-4.22311156,3.07564499,0.01436182,0.12470583,0.75412295,0.00303843,1.20275822,2.31673205
-4.21710855,3.02910649,0.01426759,0.12098552,0.73108276,0.00299353,1.19896949,2.29013161
-4.21110555,2.97713503,0.01414853,0.11723756,0.70625336,0.00293977,1.19329871,2.25958442
-4.20510255,2.92032086,0.01400743,0.11350877,0.67993184,0.00287824,1.18617102,2.22537056
-4.19909955,2.85941147,0.01384733,0.10985551,0.65246424,0.00281021,1.17808671,2.18787245
-4.19309655,2.79529398,0.01367149,0.10634286,0.62423852,0.00273705,1.16960946,2.14756399
-4.18709355,2.72897244,0.01348325,0.10304355,0.59567628,0.00266022,1.16135244,2.10499612
-4.18109055,2.66154107,0.01328587,0.10003654,0.56722350,0.00258119,1.15396273,2.06077974
-4.17508754,2.59415493,0.01308249,0.09740539,0.53934080,0.00250141,1.14810469,2.01556684
-4.16908454,2.52799919,0.01287595,0.09523644,0.51249334,0.00242227,1.14444273,1.97003107
-4.16308154,2.46425826,0.01266872,0.09361683,0.48714080,0.00234507,1.14362406,1.92484838
-4.15707854,2.40408583,0.01246280,0.09263239,0.46372766,0.00227095,1.14626195,1.88067869
-4.15107554,2.34857671,0.01225966,0.09236549,0.44267393,0.00220094,1.15291968,1.83814915
-4.14507254,2.29874105,0.01206021,0.09289279,0.42436658,0.00213587,1.16409576,1.79783945
-4.13906953,2.25548149,0.01186474,0.09428302,0.40915170,0.00207642,1.18021039,1.76026951
-4.13306653,2.21957339,0.01167301,0.09659469,0.39732742,0.00202306,1.20159355,1.72588956
-4.12706353,2.19164840,0.01148422,0.09987393,0.38913778,0.00197613,1.22847472,1.69507280
-4.12106053,2.17218119,0.01129712,0.10415233,0.38476730,0.00193575,1.26097434,1.66811042
-4.11505753,2.16147950,0.01111012,0.10944490,0.38433651,0.00190194,1.29909714,1.64520880
-4.10905453,2.15967724,0.01092138,0.11574823,0.38789820,0.00187455,1.34272737,1.62648889
-4.10305153,2.16673085,0.01072895,0.12303889,0.39543460,0.00185330,1.39162615,1.61198745
-4.09704852,2.18241873,0.01053093,0.13127208,0.40685546,0.00183782,1.44543102,1.60166005
-4.09104552,2.20634402,0.01032560,0.14038074,0.42199708,0.00182766,1.50365786,1.59538575
-4.08504252,2.23794077,0.01011156,0.15027513,0.44062243,0.00182228,1.56570549,1.59297334
-4.07903952,2.27648368,0.00988788,0.16084296,0.46242258,0.00182108,1.63086300,1.59416916
-4.07303652,2.32110173,0.00965414,0.17195018,0.48701941,0.00182344,1.69832020,1.59866635
-4.06703352,2.37079568,0.00941061,0.18344251,0.51396993,0.00182870,1.76718107,1.60611554
-4.06103052,2.42445950,0.00915819,0.19514772,0.54277222,0.00183620,1.83648048,1.61613693
-4.05502751,2.48090576,0.00889855,0.20687863,0.57287316,0.00184528,1.90520393,1.62833334
-4.04902451,2.53889440,0.00863399,0.21843696,0.60367791,0.00185530,1.97231010,1.64230430
-4.04302151,2.59716465,0.00836747,0.22961779,0.63456120,0.00186568,2.03675585,1.65766057
-4.03701851,2.65446906,0.00810253,0.24021456,0.66488009,0.00187586,2.09752304,1.67403872
-4.03101551,2.70960882,0.00784314,0.25002460,0.69398827,0.00188538,2.15364633,1.69111529
-4.02501251,2.76146909,0.00759356,0.25885482,0.72125125,0.00189383,2.20424116,1.70861977
-4.01900950,2.80905303,0.00735827,0.26652748,0.74606223,0.00190091,2.24853075,1.72634591
-4.01300650,2.85151303,0.00714172,0.27288569,0.76785802,0.00190643,2.28587103,1.74416073
-4.00700350,2.88817778,0.00694823,0.27779856,0.78613446,0.00191031,2.31577236,1.76201048
-4.00100050,2.91857381,0.00678180,0.28116563,0.80046079,0.00191258,2.33791702,1.77992327
-3.99499750,2.94244030,0.00664599,0.28292039,0.81049234,0.00191340,2.35217137,1.79800791
-3.98899450,2.95973629,0.00654378,0.28303281,0.81598091,0.00191304,2.35859204,1.81644882
-3.98299150,2.97063965,0.00647748,0.28151062,0.81678250,0.00191188,2.35742556,1.83549696
-3.97698849,2.97553767,0.00644864,0.27839936,0.81286183,0.00191040,2.34910120,1.85545717
-3.97098549,2.97500950,0.00645799,0.27378113,0.80429360,0.00190914,2.33421715,1.87667217
-3.96498249,2.96980100,0.00650547,0.26777212,0.79126015,0.00190871,2.31352038,1.89950394
-3.95897949,2.96079300,0.00659019,0.26051896,0.77404579,0.00190977,2.28788095,1.92431326
-3.95297649,2.94896453,0.00671052,0.25219418,0.75302792,0.00191295,2.25826182,1.95143835
-3.94697349,2.93535238,0.00686409,0.24299086,0.72866528,0.00191891,2.22568539,1.98117348
-3.94097049,2.92100901,0.00704797,0.23311673,0.70148390,0.00192820,2.19119819,2.01374870
-3.93496748,2.90696062,0.00725870,0.22278808,0.67206136,0.00194136,2.15583524,2.04931159
-3.92896448,2.89416734,0.00749244,0.21222362,0.64100996,0.00195877,2.12058573,2.08791192
-3.92296148,2.88348718,0.00774513,0.20163862,0.60895954,0.00198073,2.08636136,2.12949007
-3.91695848,2.87564545,0.00801258,0.19123949,0.57654074,0.00200738,2.05396877,2.17386964
-3.91095548,2.87121086,0.00829062,0.18121917,0.54436920,0.00203872,2.02408718,2.22075492
-3.90495248,2.87057917,0.00857525,0.17175318,0.51303134,0.00207457,1.99725216,2.26973313
-3.89894947,2.87396504,0.00886274,0.16299677,0.48307227,0.00211461,1.97384592,2.32028163
-3.89294647,2.88140212,0.00914975,0.15508297,0.45498601,0.00215836,1.95409466,2.37177978
-3.88694347,2.89275118,0.00943341,0.14812160,0.42920831,0.00220518,1.93807259,2.42352501
-3.88094047,2.90771562,0.00971141,0.14219932,0.40611214,0.00225434,1.92571242,2.47475245
-3.87493747,2.92586331,0.00998204,0.13738037,0.38600570,0.00230496,1.91682148,2.52465747
-3.86893447,2.94665368,0.01024423,0.13370810,0.36913276,0.00235612,1.91110272,2.57242008
-3.86293147,2.96946837,0.01049755,0.13120701,0.35567512,0.00240684,1.90817919,2.61723024
-3.85692846,2.99364399,0.01074218,0.12988520,0.34575661,0.00245613,1.90762096,2.65831321
-3.85092546,3.01850531,0.01097891,0.12973693,0.33944845,0.00250300,1.90897297,2.69495355
-3.84492246,3.04339718,0.01120902,0.13074530,0.33677532,0.00254654,1.91178265,2.72651719
-3.83891946,3.06771381,0.01143423,0.13288483,0.33772187,0.00258591,1.91562585,2.75247033
-3.83291646,3.09092399,0.01165654,0.13612371,0.34223916,0.00262037,1.92013006,2.77239447
-3.82691346,3.11259118,0.01187818,0.14042581,0.35025084,0.00264934,1.92499398,2.78599707
-3.82091046,3.13238789,0.01210139,0.14575228,0.36165872,0.00267238,1.93000263,2.79311730
-3.81490745,3.15010367,0.01232831,0.15206278,0.37634760,0.00268922,1.93503760,2.79372664
-3.80890445,3.16564701,0.01256085,0.15931621,0.39418934,0.00269975,1.94008222,2.78792465
-3.80290145,3.17904114,0.01280051,0.16747127,0.41504611,0.00270406,1.94522165,2.77592995
-3.79689845,3.19041465,0.01304824,0.17648654,0.43877291,0.00270238,1.95063835,2.75806716
-3.79089545,3.19998762,0.01330438,0.18632047,0.46521950,0.00269510,1.95660329,2.73475050
-3.78489245,3.20805457,0.01356852,0.19693120,0.49423183,0.00268276,1.96346365,2.70646510
-3.77888944,3.21496544,0.01383950,0.20827635,0.52565319,0.00266599,1.97162779,2.67374694
-3.77288644,3.22110574,0.01411534,0.22031279,0.55932511,0.00264552,1.98154834,2.63716270
-3.76688344,3.22687733,0.01439329,0.23299649,0.59508821,0.00262213,1.99370420,2.59729052
-3.76088044,3.23268058,0.01466992,0.24628249,0.63278283,0.00259665,2.00858211,2.55470272
-3.75487744,3.23889904,0.01494116,0.26012485,0.67224966,0.00256990,2.02665851,2.50995122
-3.74887444,3.24588689,0.01520251,0.27447676,0.71333009,0.00254268,2.04838208,2.46355639
-3.74287144,3.25395944,0.01544917,0.28929049,0.75586613,0.00251574,2.07415721,2.41599953
-3.73686843,3.26338665,0.01567623,0.30451735,0.79969987,0.00248978,2.10432863,2.36771903
-3.73086543,3.27438919,0.01587887,0.32010739,0.84467215,0.00246540,2.13916711,2.31911007
-3.72486243,3.28713634,0.01605258,0.33600881,0.89062039,0.00244313,2.17885619,2.27052723
-3.71885943,3.30174518,0.01619331,0.35216714,0.93737537,0.00242338,2.22347985,2.22228930
-3.71285643,3.31828004,0.01629766,0.36852389,0.98475703,0.00240646,2.27301103,2.17468556
-3.70685343,3.33675157,0.01636300,0.38501495,1.03256937,0.00239255,2.32730103,2.12798239
-3.70085043,3.35711494,0.01638757,0.40156864,1.08059462,0.00238173,2.38606995,2.08242954
-3.69484742,3.37926670,0.01637053,0.41810348,1.12858706,0.00237399,2.44889853,2.03826511
-3.68884442,3.40304036,0.01631197,0.43452603,1.17626695,0.00236919,2.51522193,1.99571859
-3.68284142,3.42820098,0.01621287,0.45072873,1.22331517,0.00236711,2.58432611,1.95501177
-3.67683842,3.45443949,0.01607500,0.46658820,1.26936910,0.00236743,2.65534771,1.91635704
-3.67083542,3.48136740,0.01590086,0.48196406,1.31402048,0.00236976,2.72727820,1.87995356
-3.66483242,3.50851326,0.01569354,0.49669868,1.35681585,0.00237365,2.79897325,1.84598138
-3.65882941,3.53532179,0.01545656,0.51061789,1.39725992,0.00237859,2.86916804,1.81459430
-3.65282641,3.56115692,0.01519377,0.52353296,1.43482248,0.00238405,2.93649892,1.78591207
-3.64682341,3.58530959,0.01490921,0.53524379,1.46894878,0.00238948,2.99953168,1.76001286
-3.64082041,3.60701095,0.01460701,0.54554353,1.49907337,0.00239433,3.05679617,1.73692674
-3.63481741,3.62545134,0.01429134,0.55422425,1.52463715,0.00239809,3.10682652,1.71663107
-3.62881441,3.63980463,0.01396635,0.56108379,1.54510687,0.00240027,3.14820594,1.69904821
-3.62281141,3.64925746,0.01363620,0.56593329,1.55999638,0.00240050,3.17961444,1.68404627
-3.61680840,3.65304216,0.01330507,0.56860513,1.56888860,0.00239845,3.19987753,1.67144284
-3.61080540,3.65047181,0.01297723,0.56896096,1.57145694,0.00239393,3.20801369,1.66101196
-3.60480240,3.64097567,0.01265716,0.56689918,1.56748506,0.00238687,3.20327828,1.65249376
-3.59879940,3.62413292,0.01234957,0.56236162,1.55688377,0.00237734,3.18520141,1.64560657
-3.59279640,3.59970274,0.01205958,0.55533894,1.53970378,0.00236557,3.15361769,1.64006067
-3.58679340,3.56764865,0.01179273,0.54587434,1.51614363,0.00235193,3.10868586,1.63557296
-3.58079040,3.52815553,0.01155507,0.53406531,1.48655182,0.00233694,3.05089697,1.63188172
-3.57478739,3.48163796,0.01135318,0.52006336,1.45142291,0.00232126,2.98107000,1.62876060
-3.56878439,3.42873896,0.01119413,0.50407144,1.41138751,0.00230566,2.90033485,1.62603092
-3.56278139,3.37031890,0.01108540,0.48633935,1.36719626,0.00229103,2.81010290,1.62357183
-3.55677839,3.30743459,0.01103479,0.46715706,1.31969856,0.00227830,2.71202633,1.62132745
-3.55077539,3.24130956,0.01105016,0.44684645,1.26981677,0.00226845,2.60794753,1.61931082
-3.54477239,3.17329640,0.01113927,0.42575165,1.21851716,0.00226246,2.49984102,1.61760428
-3.53876938,3.10483315,0.01130949,0.40422847,1.16677871,0.00226126,2.38975006,1.61635632
-3.53276638,3.03739529,0.01156749,0.38263349,1.11556133,0.00226570,2.27972087,1.61577499
-3.52676338,2.97244568,0.01191895,0.36131309,1.06577481,0.00227651,2.17173718,1.61611815
-3.52076038,2.91138453,0.01236825,0.34059309,1.01824988,0.00229426,2.06765779,1.61768092
-3.51475738,2.85550142,0.01291817,0.32076929,0.97371270,0.00231934,1.96915990,1.62078106
-3.50875438,2.80593149,0.01356966,0.30209940,0.93276375,0.00235191,1.87769021,1.62574259
-3.50275138,2.76361733,0.01432164,0.28479652,0.89586197,0.00239190,1.79442574,1.63287858
-3.49674837,2.72927817,0.01517089,0.26902452,0.86331474,0.00243901,1.72024568,1.64247364
-3.49074537,2.70338720,0.01611198,0.25489533,0.83527393,0.00249266,1.65571506,1.65476697
-3.48474237,2.68615790,0.01713734,0.24246826,0.81173806,0.00255207,1.60108058,1.66993641
-3.47873937,2.67753956,0.01823742,0.23175117,0.79256018,0.00261620,1.55627818,1.68808446
-3.47273637,2.67722191,0.01940088,0.22270348,0.77746109,0.00268382,1.52095181,1.70922656
-3.46673337,2.68464854,0.02061497,0.21524072,0.76604700,0.00275352,1.49448206,1.73328240
-3.46073037,2.69903827,0.02186589,0.20924040,0.75783086,0.00282377,1.47602327,1.76007050
-3.45472736,2.71941355,0.02313929,0.20454885,0.75225617,0.00289294,1.46454710,1.78930648
-3.44872436,2.74463472,0.02442076,0.20098886,0.74872231,0.00295937,1.45889083,1.82060517
-3.44272136,2.77343869,0.02569637,0.19836753,0.74661022,0.00302138,1.45780801,1.85348661
-3.43671836,2.80448063,0.02695318,0.19648428,0.74530728,0.00307737,1.46001961,1.88738584
-3.43071536,2.83637717,0.02817971,0.19513852,0.74423050,0.00312583,1.46426346,1.92166625
-3.42471236,2.86774944,0.02936639,0.19413682,0.74284712,0.00316539,1.46934026,1.95563602
-3.41870935,2.89726476,0.03050586,0.19329924,0.74069179,0.00319489,1.47415436,1.98856710
-3.41270635,2.92367522,0.03159322,0.19246482,0.73737996,0.00321337,1.47774822,2.01971618
-3.40670335,2.94585233,0.03262609,0.19149580,0.73261699,0.00322012,1.47932929,2.04834666
-3.40070035,2.96281642,0.03360460,0.19028077,0.72620302,0.00321469,1.47828896,2.07375099
-3.39469735,2.97376018,0.03453119,0.18873660,0.71803346,0.00319690,1.47421312,2.09527237
-3.38869435,2.97806568,0.03541032,0.18680913,0.70809560,0.00316683,1.46688468,2.11232510
-3.38269135,2.97531484,0.03624804,0.18447281,0.69646165,0.00312485,1.45627849,2.12441269
-3.37668834,2.96529312,0.03705146,0.18172929,0.68327885,0.00307155,1.44254952,2.13114312
-3.37068534,2.94798703,0.03782818,0.17860529,0.66875727,0.00300775,1.42601552,2.13224074
-3.36468234,2.92357582,0.03858570,0.17514967,0.65315630,0.00293447,1.40713535,2.12755445
-3.35867934,2.89241836,0.03933080,0.17143016,0.63677025,0.00285287,1.38648457,2.11706197
-3.35267634,2.85503593,0.04006898,0.16752981,0.61991421,0.00276428,1.36472962,2.10087016
-3.34667334,2.81209223,0.04080405,0.16354332,0.60291063,0.00267007,1.34260212,2.07921171
-3.34067034,2.76437150,0.04153772,0.15957356,0.58607727,0.00257171,1.32087445,2.05243842
-3.33466733,2.71275583,0.04226947,0.15572828,0.56971708,0.00247067,1.30033757,2.02101158
-3.32866433,2.65820273,0.04299644,0.15211721,0.55411024,0.00236841,1.28178202,1.98549000
-3.32266133,2.60172351,0.04371361,0.14884955,0.53950860,0.00226637,1.26598217,1.94651614
-3.31665833,2.54436313,0.04441406,0.14603194,0.52613233,0.00216593,1.25368409,1.90480109
-3.31065533,2.48718184,0.04508941,0.14376680,0.51416894,0.00206837,1.24559648,1.86110878
-3.30465233,2.43123854,0.04573035,0.14215111,0.50377397,0.00197490,1.24238428,1.81623983
-3.29864932,2.37757590,0.04632725,0.14127539,0.49507322,0.00188664,1.24466395,1.77101547
-3.29264632,2.32720660,0.04687085,0.14122287,0.48816601,0.00180458,1.25299963,1.72626177
-3.28664332,2.28110044,0.04735284,0.14206876,0.48312872,0.00172961,1.26789904,1.68279416
-3.28064032,2.24017166,0.04776649,0.14387935,0.48001842,0.00166251,1.28980814,1.64140249
-3.27463732,2.20526589,0.04810711,0.14671107,0.47887585,0.00160395,1.31910377,1.60283657
-3.26863432,2.17714646,0.04837237,0.15060918,0.47972758,0.00155449,1.35608371,1.56779215
-3.26263132,2.15647967,0.04856247,0.15560631,0.48258685,0.00151457,1.40095383,1.53689740
-3.25662831,2.14381902,0.04868012,0.16172064,0.48745322,0.00148451,1.45381255,1.51070003
-3.25062531,2.13958881,0.04873036,0.16895390,0.49431078,0.00146456,1.51463307,1.48965508
-3.24462231,2.14406739,0.04872013,0.17728929,0.50312528,0.00145481,1.58324438,1.47411370
-3.23861931,2.15737105,0.04865779,0.18668932,0.51384029,0.00145526,1.65931212,1.46431331
-3.23261631,2.17943946,0.04855241,0.19709397,0.52637286,0.00146578,1.74232113,1.46036947
-3.22661331,2.21002389,0.04841311,0.20841914,0.54060913,0.00148611,1.83156107,1.46227000
-3.22061031,2.24867926,0.04824826,0.22055568,0.55640034,0.00151590,1.92611704,1.46987180
-3.21460730,2.29476135,0.04806481,0.23336921,0.57355985,0.00155463,2.02486672,1.48290083
-3.20860430,2.34742995,0.04786765,0.24670085,0.59186142,0.00160168,2.12648541,1.50095563
-3.20260130,2.40565881,0.04765907,0.26036889,0.61103930,0.00165631,2.22946004,1.52351460
-3.19659830,2.46825270,0.04743847,0.27417169,0.63079034,0.00171764,2.33211259,1.54994701
-3.19059530,2.53387136,0.04720218,0.28789145,0.65077817,0.00178470,2.43263284,1.57952777
-3.18459230,2.60106011,0.04694353,0.30129916,0.67063944,0.00185643,2.52911991,1.61145530
-3.17858929,2.66828590,0.04665310,0.31416029,0.68999203,0.00193165,2.61963130,1.64487222
-3.17258629,2.73397758,0.04631917,0.32624108,0.70844473,0.00200916,2.70223753,1.67888783
-3.16658329,2.79656871,0.04592833,0.33731535,0.72560811,0.00208767,2.77508036,1.71260166
-3.16058029,2.85454092,0.04546621,0.34717116,0.74110591,0.00216589,2.83643168,1.74512690
-3.15457729,2.90646592,0.04491830,0.35561744,0.75458646,0.00224250,2.88475059,1.77561284
-3.14857429,2.95104421,0.04427077,0.36248986,0.76573340,0.00231619,2.91873576,1.80326532
-3.14257129,2.98713861,0.04351133,0.36765593,0.77427536,0.00238572,2.93737040,1.82736428
-3.13656828,3.01380123,0.04262994,0.37101893,0.77999376,0.00244985,2.93995771,1.84727778
-3.13056528,3.03029277,0.04161948,0.37252051,0.78272868,0.00250744,2.92614492,1.86247208
-3.12456228,3.03609343,0.04047624,0.37214186,0.78238234,0.00255743,2.89593470,1.87251755
-3.11855928,3.03090551,0.03920020,0.36990335,0.77892005,0.00259888,2.84968353,1.87709050
-3.11255628,3.01464774,0.03779522,0.36586269,0.77236885,0.00263093,2.78808707,1.87597123
-3.10655328,2.98744252,0.03626894,0.36011182,0.76281375,0.00265288,2.71215341,1.86903887
-3.10055028,2.94959694,0.03463259,0.35277260,0.75039214,0.00266416,2.62316574,1.85626361
-3.09454727,2.90157923,0.03290056,0.34399159,0.73528654,0.00266434,2.52263633,1.83769723
-3.08854427,2.84399214,0.03108991,0.33393423,0.71771633,0.00265316,2.41225414,1.81346263
-3.08254127,2.77754502,0.02921970,0.32277877,0.69792882,0.00263049,2.29382879,1.78374325
-3.07653827,2.70302605,0.02731039,0.31071013,0.67619025,0.00259638,2.16923337,1.74877297
-3.07053527,2.62127609,0.02538306,0.29791409,0.65277722,0.00255105,2.04034877,1.70882716
-3.06453227,2.53316526,0.02345873,0.28457212,0.62796874,0.00249486,1.90901174,1.66421506
-3.05852926,2.43957298,0.02155778,0.27085684,0.60203951,0.00242834,1.77696878,1.61527398
-3.05252626,2.34137206,0.01969928,0.25692848,0.57525436,0.00235216,1.64583727,1.56236494
-3.04652326,2.23941677,0.01790059,0.24293234,0.54786414,0.00226712,1.51707490,1.50586991
-3.04052026,2.13453481,0.01617696,0.22899715,0.52010302,0.00217416,1.39195797,1.44619006
-3.03451726,2.02752266,0.01454130,0.21523453,0.49218702,0.00207432,1.27156856,1.38374483
-3.02851426,1.91914369,0.01300402,0.20173917,0.46431378,0.00196871,1.15679007,1.31897117
-3.02251126,1.81012816,0.01157302,0.18858986,0.43666317,0.00185854,1.04831045,1.25232270
-3.01650825,1.70117445,0.01025378,0.17585095,0.40939862,0.00174501,0.94663188,1.18426812
-3.01050525,1.59295061,0.00904950,0.16357426,0.38266885,0.00162939,0.85208573,1.11528885
-3.00450225,1.48609564,0.00796132,0.15180117,0.35660975,0.00151290,0.76485129,1.04587546
-2.99849925,1.38122002,0.00698860,0.14056470,0.33134621,0.00139674,0.68497685,0.97652288
-2.99249625,1.27890501,0.00612922,0.12989149,0.30699365,0.00128205,0.61240196,0.90772452
-2.98649325,1.17970067,0.00537987,0.11980351,0.28365921,0.00116987,0.54697932,0.83996536
-2.98049025,1.08412259,0.00473635,0.11031947,0.26144244,0.00106117,0.48849564,0.77371434
-2.97448724,0.99264748,0.00419385,0.10145580,0.24043545,0.00095679,0.43669039,0.70941639
-2.96848424,0.90570787,0.00374716,0.09322727,0.22072261,0.00085742,0.39127199,0.64748447
-2.96248124,0.82368643,0.00339092,0.08564717,0.20237977,0.00076365,0.35193095,0.58829209
-2.95647824,0.74691018,0.00311971,0.07872717,0.18547319,0.00067593,0.31835003,0.53216652
-2.95047524,0.67564508,0.00292821,0.07247686,0.17005810,0.00059455,0.29021123,0.47938321
-2.94447224,0.61009142,0.00281120,0.06690307,0.15617729,0.00051969,0.26719995,0.43016162
-2.93846923,0.55038033,0.00276363,0.06200905,0.14385961,0.00045140,0.24900668,0.38466248
-2.93246623,0.49657162,0.00278057,0.05779358,0.13311859,0.00038963,0.23532648,0.34298685
-2.92646323,0.44865326,0.00285716,0.05425002,0.12395143,0.00033423,0.22585699,0.30517673
-2.92046023,0.40654251,0.00298856,0.05136560,0.11633813,0.00028499,0.22029528,0.27121736
-2.91445723,0.37008871,0.00316982,0.04912069,0.11024128,0.00024159,0.21833420,0.24104084
-2.90845423,0.33907779,0.00339586,0.04748836,0.10560623,0.00020373,0.21965864,0.21453109
-2.90245123,0.31323831,0.00366134,0.04643419,0.10236180,0.00017104,0.22394232,0.19152986
-2.89644822,0.29224888,0.00396060,0.04591628,0.10042170,0.00014315,0.23084530,0.17184349
-2.89044522,0.27574690,0.00428766,0.04588564,0.09968645,0.00011969,0.24001280,0.15525029
-2.88444222,0.26333825,0.00463614,0.04628679,0.10004592,0.00010033,0.25107538,0.14150818
-2.87843922,0.25460794,0.00499933,0.04705869,0.10138256,0.00008476,0.26365080,0.13036258
-2.87243622,0.24913134,0.00537023,0.04813592,0.10357496,0.00007272,0.27734752,0.12155415
-2.86643322,0.24648581,0.00574160,0.04945009,0.10650204,0.00006398,0.29176989,0.11482640
-2.86043022,0.24626258,0.00610613,0.05093145,0.11004754,0.00005841,0.30652486,0.10993297
-2.85442721,0.24807853,0.00645655,0.05251067,0.11410471,0.00005593,0.32122999,0.10664439
-2.84842421,0.25158769,0.00678583,0.05412063,0.11858112,0.00005655,0.33552252,0.10475449
-2.84242121,0.25649218,0.00708733,0.05569829,0.12340345,0.00006034,0.34906898,0.10408603
-2.83641821,0.26255229,0.00735504,0.05718655,0.12852189,0.00006748,0.36157502,0.10449582
-2.83041521,0.26959533,0.00758375,0.05853590,0.13391415,0.00007820,0.37279502,0.10587899
-2.82441221,0.27752309,0.00776922,0.05970594,0.13958880,0.00009286,0.38254078,0.10817251
-2.81840920,0.28631744,0.00790838,0.06066667,0.14558763,0.00011185,0.39068910,0.11135779
-2.81240620,0.29604385,0.00799946,0.06139940,0.15198696,0.00013567,0.39718756,0.11546231
-2.80640320,0.30685252,0.00804208,0.06189742,0.15889764,0.00016487,0.40205824,0.12056016
-2.80040020,0.31897689,0.00803729,0.06216613,0.16646367,0.00020006,0.40539907,0.12677146
-2.79439720,0.33272924,0.00798764,0.06222291,0.17485916,0.00024186,0.40738250,0.13426052
-2.78839420,0.34849346,0.00789708,0.06209646,0.18428382,0.00029095,0.40825155,0.14323263
-2.78239120,0.36671478,0.00777094,0.06182578,0.19495677,0.00034798,0.40831305,0.15392957
-2.77638819,0.38788652,0.00761573,0.06145882,0.20710891,0.00041356,0.40792835,0.16662360
-2.77038519,0.41253419,0.00743905,0.06105071,0.22097388,0.00048825,0.40750171,0.18161016
-2.76438219,0.44119707,0.00724929,0.06066178,0.23677800,0.00057253,0.40746664,0.19919915
-2.75837919,0.47440775,0.00705545,0.06035538,0.25472932,0.00066673,0.40827071,0.21970492
-2.75237619,0.51267011,0.00686685,0.06019552,0.27500630,0.00077103,0.41035926,0.24343526
-2.74637319,0.55643641,0.00669284,0.06024454,0.29774648,0.00088542,0.41415868,0.27067932
-2.74037019,0.60608415,0.00654255,0.06056074,0.32303564,0.00100965,0.42005973,0.30169506
-2.73436718,0.66189356,0.00642453,0.06119624,0.35089793,0.00114325,0.42840148,0.33669623
-2.72836418,0.72402642,0.00634656,0.06219490,0.38128750,0.00128544,0.43945667,0.37583948
-2.72236118,0.79250719,0.00631532,0.06359065,0.41408202,0.00143519,0.45341873,0.41921192
-2.71635818,0.86720720,0.00633620,0.06540599,0.44907863,0.00159117,0.47039120,0.46681960
-2.71035518,0.94783272,0.00641310,0.06765104,0.48599253,0.00175178,0.49037984,0.51857740
-2.70435218,1.03391749,0.00654823,0.07032280,0.52445857,0.00191513,0.51328786,0.57430072
-2.69834917,1.12482042,0.00674205,0.07340496,0.56403590,0.00207912,0.53891436,0.63369960
-2.69234617,1.21972873,0.00699319,0.07686809,0.60421567,0.00224147,0.56695635,0.69637545
-2.68634317,1.31766678,0.00729843,0.08067022,0.64443168,0.00239972,0.59701408,0.76182093
-2.68034017,1.41751061,0.00765271,0.08475778,0.68407363,0.00255137,0.62859979,0.82942316
-2.67433717,1.51800798,0.00804933,0.08906698,0.72250261,0.00269387,0.66114959,0.89847042
-2.66833417,1.61780339,0.00847998,0.09352539,0.75906818,0.00282475,0.69403806,0.96816235
-2.66233117,1.71546751,0.00893504,0.09805379,0.79312659,0.00294165,0.72659523,1.03762365
-2.65632816,1.80953016,0.00940379,0.10256827,0.82405919,0.00304243,0.75812530,1.10592089
-2.65032516,1.89851577,0.00987472,0.10698231,0.85129055,0.00312521,0.78792655,1.17208218
-2.64432216,1.98098021,0.01033586,0.11120908,0.87430533,0.00318843,0.81531170,1.23511914
-2.63831916,2.05554782,0.01077511,0.11516361,0.89266345,0.00323092,0.83962807,1.29405045
-2.63231616,2.12094730,0.01118061,0.11876490,0.90601275,0.00325193,0.86027676,1.34792643
-2.62631316,2.17604530,0.01154114,0.12193794,0.91409879,0.00325113,0.87673023,1.39585370
-2.62031016,2.21987653,0.01184639,0.12461553,0.91677143,0.00322866,0.88854760,1.43701911
-2.61430715,2.25166949,0.01208732,0.12673985,0.91398789,0.00318507,0.89538715,1.47071223
-2.60830415,2.27086674,0.01225644,0.12826376,0.90581238,0.00312137,0.89701556,1.49634543
-2.60230115,2.27713946,0.01234802,0.12915185,0.89241239,0.00303892,0.89331360,1.51347095
