energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-3.34667334,7.41753861,0.01200328,2.03842564,0.32440489,2.35144357,0.03183295,0.55257896,3.90378960,1.66872948
-3.34067034,7.27468519,0.01107653,2.02043364,0.30807595,2.28152150,0.03110911,0.52110249,3.82580126,1.66228641
-3.33466733,7.14775988,0.01022232,2.00585235,0.29210987,2.21756303,0.03055446,0.49129994,3.75432218,1.65930993
-3.32866433,7.03989639,0.00944423,1.99542421,0.27671270,2.16075518,0.03018142,0.46348583,3.69115192,1.66037925
-3.32266133,6.95383744,0.00874381,1.98980176,0.26206691,2.11216639,0.02999922,0.43792370,3.63783359,1.66599330
-3.31665833,6.89188699,0.00812073,1.98952777,0.24832887,2.07274228,0.03001382,0.41482518,3.59561264,1.67655391
-3.31065533,6.85587220,0.00757296,1.99501760,0.23562732,2.04330471,0.03022782,0.39435046,3.56540375,1.69235049
-3.30465233,6.84711509,0.00709710,2.00654409,0.22406270,2.02455280,0.03064050,0.37660994,3.54776684,1.71354704
-3.29864932,6.86641396,0.00668858,2.02422566,0.21370732,2.01706513,0.03124783,0.36166699,3.54289268,1.74017186
-3.29264632,6.91403463,0.00634192,2.04801842,0.20460632,2.02130214,0.03204258,0.34954137,3.55059888,1.77211072
-3.28664332,6.98971184,0.00605104,2.07771257,0.19677926,2.03760786,0.03301439,0.34021346,3.57033651,1.80910402
-3.28064032,7.09266099,0.00580947,2.11293402,0.19022237,2.06621059,0.03414998,0.33362880,3.60120765,1.85074844
-3.27463732,7.22160063,0.00561061,2.15315135,0.18491110,2.10722203,0.03543333,0.32970297,3.64199391,1.89650341
-3.26863432,7.37478608,0.00544789,2.19768860,0.18080320,2.16063497,0.03684593,0.32832658,3.69119561,1.94570285
-3.26263132,7.55005410,0.00531502,2.24574396,0.17784197,2.22631958,0.03836709,0.32937019,3.74708116,1.99757199
-3.25662831,7.74487861,0.00520604,2.29641400,0.17595954,2.30401893,0.03997423,0.33268910,3.80774562,2.05124919
-3.25062531,7.95643688,0.00511551,2.34872327,0.17508040,2.39334420,0.04164329,0.33812786,3.87117715,2.10581231
-3.24462231,8.18168508,0.00503858,2.40165825,0.17512463,2.49377049,0.04334917,0.34552433,3.93532967,2.16030879
-3.23861931,8.41744175,0.00497100,2.45420468,0.17601113,2.60463401,0.04506610,0.35471332,3.99819946,2.21378864
-3.23261631,8.66047689,0.00490920,2.50538697,0.17766049,2.72513159,0.04676821,0.36552966,4.05790317,2.26533883
-3.22661331,8.90760422,0.00485026,2.55430795,0.17999761,2.85432330,0.04842992,0.37781062,4.11275439,2.31411796
-3.22061031,9.15577335,0.00479191,2.60018729,0.18295381,2.99113888,0.05002652,0.39139776,4.16133565,2.35938945
-3.21460730,9.40215852,0.00473248,2.64239677,0.18646860,3.13438851,0.05153459,0.40613807,4.20256262,2.40055176
-3.20860430,9.64424028,0.00467084,2.68049036,0.19049081,3.28277822,0.05293245,0.42188448,4.23573740,2.43716405
-3.20260130,9.87987660,0.00460636,2.71422772,0.19497925,3.43492985,0.05420060,0.43849583,4.26058807,2.46896592
-3.19659830,10.10735998,0.00453882,2.74358929,0.19990281,3.58940547,0.05532208,0.45583624,4.27729186,2.49588995
-3.19059530,10.32545772,0.00446836,2.76878200,0.20523991,3.74473543,0.05628272,0.47377414,4.28648013,2.51806628
-3.18459230,10.53343309,0.00439538,2.79023486,0.21097752,3.89944941,0.05707144,0.49218088,4.28922401,2.53581851
-3.17858929,10.73104590,0.00432046,2.80858415,0.21710961,4.05210918,0.05768031,0.51092926,4.28700029,2.54965103
-3.17258629,10.91853185,0.00424431,2.82464839,0.22363520,4.20134188,0.05810471,0.52989189,4.28163821,2.56022794
-3.16658329,11.09656125,0.00416771,2.83939416,0.23055605,4.34587229,0.05834327,0.54893978,4.27524880,2.56834449
-3.16058029,11.26617859,0.00409140,2.85389386,0.23787412,4.48455271,0.05839782,0.56794103,4.27013913,2.57489208
-3.15457729,11.42872534,0.00401611,2.86927741,0.24558892,4.61638886,0.05827323,0.58675994,4.26871504,2.58081854
-3.14857429,11.58574967,0.00394243,2.88668005,0.25369481,4.74056077,0.05797726,0.60525665,4.27337629,2.58708539
-3.14257129,11.73890718,0.00387084,2.90718869,0.26217858,4.85643720,0.05752031,0.62328716,4.28640900,2.59462423
-3.13656828,11.88985751,0.00380168,2.93178957,0.27101713,4.96358332,0.05691515,0.64070417,4.30988016,2.60429442
-3.13056528,12.04016219,0.00373511,2.96131981,0.28017579,5.06176087,0.05617666,0.65735841,4.34553950,2.61684405
-3.12456228,12.19118901,0.00367115,2.99642547,0.28960699,5.15092121,0.05532155,0.67310069,4.39473354,2.63287634
-3.11855928,12.34402817,0.00360963,3.03752831,0.29924972,5.23119152,0.05436805,0.68778449,4.45833628,2.65282305
-3.11255628,12.49942494,0.00355027,3.08480321,0.30902967,5.30285534,0.05333567,0.70126917,4.53670029,2.67692644
-3.10655328,12.65773302,0.00349268,3.13816748,0.31886013,5.36632861,0.05224490,0.71342357,4.62963114,2.70523058
-3.10055028,12.81889146,0.00343636,3.19728291,0.32864373,5.42213295,0.05111701,0.72412991,4.73638672,2.73758263
-3.09454727,12.98242731,0.00338077,3.26157045,0.33827494,5.47086797,0.04997375,0.73328797,4.85570215,2.77364387
-3.08854427,13.14748418,0.00332536,3.33023713,0.34764326,5.51318459,0.04883719,0.74081915,4.98583926,2.81291001
-3.08254127,13.31287594,0.00326959,3.40231357,0.35663702,5.54976093,0.04772947,0.74667058,5.12465875,2.85473962
-3.07653827,13.47716299,0.00321296,3.47670053,0.36514768,5.58128268,0.04667259,0.75081870,5.26971152,2.89838903
-3.07053527,13.63874706,0.00315509,3.55222165,0.37307430,5.60842873,0.04568818,0.75327250,5.41834484,2.94305191
-3.06453227,13.79597935,0.00309568,3.62767988,0.38032822,5.63186309,0.04479726,0.75407597,5.56781809,2.98790115
-3.05852926,13.94727559,0.00303459,3.70191419,0.38683749,5.65223293,0.04401999,0.75330972,5.71542224,3.03213074
-3.05252626,14.09123075,0.00297182,3.77385354,0.39255089,5.67017240,0.04337538,0.75109162,5.85859676,3.07499525
-3.04652326,14.22672621,0.00290756,3.84256505,0.39744139,5.68631097,0.04288095,0.74757617,5.99503811,3.11584451
-3.04052026,14.35302153,0.00284212,3.90729345,0.40150868,5.70128476,0.04255243,0.74295268,6.12279392,3.15415166
-3.03451726,14.46982433,0.00277602,3.96748965,0.40478072,5.71574874,0.04240330,0.73744209,6.24033791,3.18953274
-3.02851426,14.57733210,0.00270988,4.02282671,0.40731395,5.73038747,0.04244446,0.73129232,6.34662177,3.22175682
-3.02251126,14.67624183,0.00264446,4.07320219,0.40919234,5.74592204,0.04268378,0.72477241,6.44110103,3.25074599
-3.01650825,14.76772459,0.00258061,4.11872674,0.41052496,5.76311095,0.04312570,0.71816522,6.52373395,3.27656528
-3.01050525,14.85336489,0.00251923,4.15969975,0.41144227,5.78274322,0.04377082,0.71175916,6.59495350,3.29940321
-3.00450225,14.93506644,0.00246124,4.19657325,0.41209117,5.80562236,0.04461553,0.70583892,6.65561427,3.31954418
-2.99849925,15.01492847,0.00240752,4.22990656,0.41262891,5.83254077,0.04565179,0.70067563,6.70691749,3.33733449
-2.99249625,15.09509879,0.00235890,4.26031421,0.41321624,5.86424492,0.04686682,0.69651674,6.75031858,3.35314410
-2.98649325,15.17761157,0.00231607,4.28841055,0.41401000,5.90139255,0.04824314,0.69357606,6.78742258,3.36732679
-2.98049025,15.26421926,0.00227959,4.31475422,0.41515544,5.94450413,0.04975849,0.69202431,6.81987347,3.38018109
-2.97448724,15.35622893,0.00224982,4.33979616,0.41677876,5.99391130,0.05138614,0.69198073,6.84924365,3.39191461
-2.96848424,15.45435339,0.00222691,4.36383415,0.41898018,6.04970607,0.05309517,0.69350617,6.87692979,3.40261414
-2.96248124,15.55858720,0.00221076,4.38697681,0.42182793,6.11169450,0.05485108,0.69659797,6.90406065,3.41222351
-2.95647824,15.66811633,0.00220105,4.40911922,0.42535344,6.17935897,0.05661644,0.70118710,6.93142187,3.42053050
-2.95047524,15.78126880,0.00219719,4.42993160,0.42954821,6.25183284,0.05835173,0.70713787,6.95940145,3.42716406
-2.94447224,15.89551108,0.00219839,4.44886180,0.43436227,6.32789074,0.06001639,0.71425022,6.98795850,3.43160179
-2.93846923,16.00749290,0.00220364,4.46515136,0.43970475,6.40595721,0.06156984,0.72226477,7.01661634,3.43318744
-2.93246623,16.11313985,0.00221174,4.47786419,0.44544622,6.48413505,0.06297264,0.73087059,7.04447969,3.43115758
-2.92646323,16.20779083,0.00222139,4.48592620,0.45142314,6.56025389,0.06418766,0.73971535,7.07027434,3.42467560
-2.92046023,16.28637442,0.00223120,4.48817347,0.45744386,6.63193799,0.06518116,0.74841766,7.09240651,3.41287147
-2.91445723,16.34361622,0.00223974,4.48340632,0.46329632,6.69669124,0.06592391,0.75658107,7.10903810,3.39488465
-2.90845423,16.37426723,0.00224565,4.47044617,0.46875683,6.75199593,0.06639202,0.76380921,7.11817342,3.36990806
-2.90245123,16.37334212,0.00224764,4.44819223,0.47359972,6.79542103,0.06656776,0.76972152,7.11775258,3.33723052
-2.89644822,16.33635588,0.00224460,4.41567498,0.47760728,6.82473503,0.06644008,0.77396874,7.10574659,3.29627550
-2.89044522,16.25954714,0.00223561,4.37210386,0.48057974,6.83801757,0.06600492,0.77624777,7.08024952,3.24663422
-2.88444222,16.14007745,0.00222002,4.31690696,0.48234460,6.83376463,0.06526532,0.77631500,7.03956348,3.18809159
-2.87843922,15.97619717,0.00219746,4.24976110,0.48276506,6.81098145,0.06423126,0.77399778,6.98227288,3.12064372
-2.87243622,15.76737027,0.00216789,4.17061111,0.48174709,6.76925870,0.06291928,0.76920331,6.90730512,3.04450663
-2.86643322,15.51435276,0.00213161,4.07967807,0.47924490,6.70882766,0.06135188,0.76192481,6.81397601,2.96011585
-2.86043022,15.21922163,0.00208925,3.97745648,0.47526442,6.63059152,0.05955676,0.75224454,6.70201877,2.86811735
-2.85442721,14.88535385,0.00204179,3.86470116,0.46986487,6.53613102,0.05756591,0.74033368,6.57159663,2.76935062
-2.84842421,14.51735705,0.00199050,3.74240500,0.46315817,6.42768385,0.05541460,0.72644904,6.42329946,2.66482491
-2.84242121,14.12095580,0.00193692,3.61176898,0.45530638,6.30809872,0.05314030,0.71092680,6.25812600,2.55569005
-2.83641821,13.70283904,0.00188284,3.47416613,0.44651719,6.18076580,0.05078163,0.69417350,6.07745303,2.44320335
-2.83041521,13.27047550,0.00183023,3.33110130,0.43703772,6.04952659,0.04837730,0.67665472,5.88299387,2.32869403
-2.82441221,12.83190520,0.00178117,3.18416849,0.42714695,5.91856692,0.04596507,0.65888183,5.67674826,2.21352680
-2.81840920,12.39551495,0.00173781,3.03500736,0.41714698,5.79229719,0.04358095,0.64139743,5.46094587,2.09906590
-2.81240620,11.96980652,0.00170231,2.88526060,0.40735353,5.67522475,0.04125832,0.62475980,5.23798586,1.98664084
-2.80640320,11.56316517,0.00167674,2.73653336,0.39808609,5.57182277,0.03902731,0.60952721,5.01037427,1.87751488
-2.80040020,11.18363612,0.00166307,2.59035592,0.38965798,5.48640029,0.03691430,0.59624226,4.78066134,1.77285698
-2.79439720,10.83871522,0.00166305,2.44815038,0.38236673,5.42297771,0.03494150,0.58541697,4.55138040,1.67371795
-2.78839420,10.53515962,0.00167821,2.31120213,0.37648513,5.38517129,0.03312670,0.57751902,4.32498969,1.58101089
-2.78239120,10.27882257,0.00170977,2.18063627,0.37225310,5.37609008,0.03148318,0.57295942,4.10381839,1.49549634
-2.77638819,10.07451599,0.00175865,2.05739949,0.36987081,5.39824773,0.03001967,0.57208201,3.89001801,1.41777204
-2.77038519,9.92590318,0.00182536,1.94224725,0.36949306,5.45349123,0.02874044,0.57515502,3.68551981,1.34826715
-2.76438219,9.83542301,0.00191006,1.83573630,0.37122516,5.54294813,0.02764552,0.58236475,3.49199924,1.28724076
-2.75837919,9.80424641,0.00201249,1.73822243,0.37512039,5.66699289,0.02673097,0.59381170,3.31084766,1.23478434
-2.75237619,9.83226492,0.00213198,1.64986311,0.38117906,5.82523292,0.02598915,0.60950888,3.14315206,1.19082786
-2.74637319,9.91811055,0.00226748,1.57062474,0.38934912,6.01651409,0.02540921,0.62938251,2.98968279,1.15514902
-2.74037019,10.05920550,0.00241753,1.50029413,0.39952827,6.23894522,0.02497747,0.65327485,2.85088958,1.12738545
-2.73436718,10.25183974,0.00258033,1.43849381,0.41156754,6.48994060,0.02467791,0.68094906,2.72690559,1.10704916
-2.72836418,10.49127388,0.00275376,1.38470055,0.42527600,6.76627907,0.02449269,0.71209588,2.61755929,1.09354300
-2.72236118,10.77186413,0.00293540,1.33826667,0.44042662,7.06417814,0.02440264,0.74634178,2.52239367,1.08617862
-2.71635818,11.08720573,0.00312262,1.29844335,0.45676289,7.37938072,0.02438785,0.78325842,2.44069188,1.08419535
-2.71035518,11.43029080,0.00331260,1.26440545,0.47400600,7.70725229,0.02442812,0.82237295,2.37150869,1.08677979
-2.70435218,11.79367595,0.00350241,1.23527695,0.49186239,8.04288542,0.02450355,0.86317888,2.31370636,1.09308535
-2.69834917,12.16965492,0.00368907,1.21015647,0.51003137,8.38120875,0.02459493,0.90514721,2.26599393,1.10225151
-2.69234617,12.55043143,0.00386960,1.18814196,0.52821244,8.71709724,0.02468427,0.94773732,2.22696851,1.11342229
-2.68634317,12.92828705,0.00404111,1.16835407,0.54611231,9.04548019,0.02475511,0.99040759,2.19515735,1.12576346
-2.68034017,13.29573988,0.00420085,1.14995743,0.56345122,9.36144421,0.02479292,1.03262526,2.16905928,1.13847836
-2.67433717,13.64568943,0.00434625,1.13217934,0.57996849,9.66032786,0.02478528,1.07387544,2.14718436,1.15082176
-2.66833417,13.97154449,0.00447501,1.11432544,0.59542718,9.93780572,0.02472216,1.11366910,2.12809076,1.16211184
-2.66233117,14.26733122,0.00458510,1.09579211,0.60961772,10.18995962,0.02459594,1.15155007,2.11041777,1.17173992
-2.65632816,14.52777966,0.00467485,1.07607521,0.62236063,10.41333595,0.02440151,1.18710083,2.09291449,1.17917807
-2.65032516,14.74838808,0.00474295,1.05477546,0.63350824,10.60498816,0.02413618,1.21994742,2.07446350,1.18398449
-2.64432216,14.92546532,0.00478849,1.03160014,0.64294554,10.76250468,0.02379963,1.24976340,2.05409944,1.18580682
-2.63831916,15.05615262,0.00481095,1.00636176,0.65059028,10.88402290,0.02339370,1.27627307,2.03102229,1.18438354
-2.63231616,15.13842663,0.00481024,0.97897366,0.65639246,10.96823071,0.02292223,1.29925402,2.00460556,1.17954354
-2.62631316,15.17108650,0.00478668,0.94944316,0.66033330,11.01435731,0.02239077,1.31853930,1.97439965,1.17120427
-2.62031016,15.15372774,0.00474097,0.91786263,0.66242395,11.02215542,0.02180636,1.33401918,1.94013063,1.15936842
-2.61430715,15.08670598,0.00467421,0.88439906,0.66270391,10.99187714,0.02117726,1.34564261,1.90169502,1.14411955
-2.60830415,14.97109338,0.00458784,0.84928247,0.66123944,10.92424539,0.02051263,1.35341843,1.85915102,1.12561676
-2.60230115,14.80862997,0.00448364,0.81279379,0.65812180,10.82042295,0.01982232,1.35741614,1.81270656,1.10408854
-2.59629815,14.60167176,0.00436365,0.77525258,0.65346566,10.68198019,0.01911660,1.35776620,1.76270475,1.07982594
-2.59029515,14.35313681,0.00423017,0.73700501,0.64740725,10.51086254,0.01840593,1.35465960,1.70960714,1.05317509
-2.58429215,14.06644937,0.00408570,0.69841228,0.64010263,10.30935787,0.01770079,1.34834648,1.65397516,1.02452924
-2.57828914,13.74548218,0.00393285,0.65983999,0.63172568,10.08006351,0.01701144,1.33913347,1.59645026,0.99432015
-2.57228614,13.39449590,0.00377437,0.62164840,0.62246581,9.82585226,0.01634785,1.32737963,1.53773293,0.96300911
-2.56628314,13.01807485,0.00361302,0.58418381,0.61252542,9.54983648,0.01571946,1.31349056,1.47856117,0.93107736
-2.56028014,12.62105780,0.00345156,0.54777113,0.60211676,9.25532892,0.01513517,1.29791079,1.41968865,0.89901624
-2.55427714,12.20846311,0.00329273,0.51270766,0.59145839,8.94579958,0.01460313,1.28111415,1.36186312,0.86731694
-2.54827414,11.78540758,0.00313912,0.47925806,0.58077109,8.62482760,0.01413073,1.26359246,1.30580534,0.83646014
-2.54227114,11.35701937,0.00299324,0.44765041,0.57027325,8.29604795,0.01372443,1.24584257,1.25218917,0.80690566
-2.53626813,10.92834589,0.00285739,0.41807346,0.56017591,7.96309321,0.01338975,1.22835226,1.20162319,0.77908239
-2.53026513,10.50425847,0.00273371,0.39067488,0.55067753,7.62953120,0.01313111,1.21158545,1.15463448,0.75337877
-2.52426213,10.08935643,0.00262413,0.36556048,0.54195879,7.29880003,0.01295184,1.19596746,1.11165500,0.73013409
-2.51825913,9.68787383,0.00253039,0.34279440,0.53417755,6.97414265,0.01285404,1.18187090,1.07301102,0.70963105
-2.51225613,9.30359277,0.00245401,0.32240013,0.52746438,6.65854338,0.01283856,1.16960312,1.03891616,0.69208971
-2.50625313,8.93976711,0.00239635,0.30436241,0.52191892,6.35466920,0.01290500,1.15939597,1.00946811,0.67766330
-2.50025013,8.59906072,0.00235864,0.28862983,0.51760725,6.06481879,0.01305162,1.15139850,0.98464953,0.66643600
-2.49424712,8.28350376,0.00234195,0.27511820,0.51456068,5.79088179,0.01327544,1.14567332,0.96433295,0.65842293
-2.48824412,7.99446977,0.00234734,0.26371454,0.51277610,5.53431086,0.01357222,1.14219697,0.94828959,0.65357237
-2.48224112,7.73267571,0.00237585,0.25428165,0.51221786,5.29610813,0.01393658,1.14086472,0.93620197,0.65177034
-2.47623812,7.49820555,0.00242856,0.24666315,0.51282147,5.07682700,0.01436209,1.14149950,0.92767957,0.65284717
-2.47023512,7.29055696,0.00250667,0.24068889,0.51449884,4.87658965,0.01484148,1.14386508,0.92227721,0.65658616
-2.46423212,7.10870937,0.00261155,0.23618059,0.51714487,4.69511937,0.01536674,1.14768267,0.91951506,0.66273374
-2.45822911,6.95121029,0.00274481,0.23295765,0.52064534,4.53178625,0.01592944,1.15265049,0.91889976,0.67101090
-2.45222611,6.81627587,0.00290833,0.23084277,0.52488544,4.38566381,0.01652089,1.15846514,0.91994532,0.68112542
-2.44622311,6.70190073,0.00310427,0.22966746,0.52975871,4.25559380,0.01713246,1.16484384,0.92219315,0.69278430
-2.44022011,6.60597158,0.00333514,0.22927713,0.53517584,4.14025564,0.01775582,1.17154628,0.92523024,0.70570601
-2.43421711,6.52637895,0.00360377,0.22953558,0.54107285,4.03823698,0.01838324,1.17839491,0.92870442,0.71963193
-2.42821411,6.46112142,0.00391330,0.23032878,0.54741813,3.94810193,0.01900781,1.18529239,0.93233639,0.73433662
-2.42221111,6.40839727,0.00426712,0.23156782,0.55421790,3.86845348,0.01962367,1.19223534,0.93592768,0.74963643
-2.41620810,6.36667913,0.00466883,0.23319079,0.56151978,3.79798731,0.02022626,1.19932325,0.93936431,0.76539602
-2.41020510,6.33476822,0.00512210,0.23516374,0.56941401,3.73553473,0.02081237,1.20676205,0.94261618,0.78153277
-2.40420210,6.31182598,0.00563064,0.23748030,0.57803234,3.68009307,0.02138032,1.21486191,0.94573202,0.79801863
-2.39819910,6.29738194,0.00619795,0.24016035,0.58754430,3.63084284,0.02192991,1.22402902,0.94883060,0.81487949
-2.39219610,6.29131832,0.00682726,0.24324749,0.59815105,3.58715146,0.02246242,1.23475176,0.95208845,0.83219207
-2.38619310,6.29383252,0.00752127,0.24680545,0.61007701,3.54856447,0.02298049,1.24758150,0.95572486,0.85007837
-2.38019010,6.30538022,0.00828203,0.25091364,0.62355940,3.51478544,0.02348791,1.26310894,0.95998513,0.86869800
-2.37418709,6.32660254,0.00911069,0.25566190,0.63883627,3.48564661,0.02398938,1.28193688,0.96512271,0.88823847
-2.36818409,6.35824132,0.01000733,0.26114465,0.65613342,3.46107252,0.02449022,1.30465066,0.97138136,0.90890400
-2.36218109,6.40104726,0.01097076,0.26745477,0.67565082,3.44103925,0.02499600,1.33178752,0.97897814,0.93090302
-2.35617809,6.45568578,0.01199832,0.27467733,0.69754909,3.42553197,0.02551214,1.36380631,0.98808809,0.95443495
-2.35017509,6.52264554,0.01308577,0.28288352,0.72193677,3.41450339,0.02604354,1.40105900,0.99883127,0.97967674
-2.34417209,6.60215425,0.01422715,0.29212500,0.74885888,3.40783561,0.02659420,1.44376530,1.01126292,1.00676954
-2.33816908,6.69410631,0.01541467,0.30242908,0.77828749,3.40530741,0.02716678,1.49199168,1.02536693,1.03580626
-2.33216608,6.79800582,0.01663873,0.31379473,0.81011475,3.40656898,0.02776236,1.54563598,1.04105320,1.06682036
-2.32616308,6.91292824,0.01788790,0.32618992,0.84414891,3.41112521,0.02838015,1.60441841,1.05815870,1.09977653
-2.32016008,7.03750282,0.01914902,0.33955030,0.88011360,3.41832846,0.02901732,1.66787966,1.07645234,1.13456374
-2.31415708,7.16991734,0.02040738,0.35377941,0.91765075,3.42738129,0.02966894,1.73538648,1.09564336,1.17099117
-2.30815408,7.30794544,0.02164689,0.36875048,0.95632700,3.43734888,0.03032804,1.80614477,1.11539285,1.20878724
-2.30215108,7.44899603,0.02285041,0.38430978,0.99564369,3.44718060,0.03098571,1.87921981,1.13532790,1.24760228
-2.29614807,7.59018324,0.02400011,0.40028151,1.03505020,3.45573984,0.03163147,1.95356318,1.15505773,1.28701475
-2.29014507,7.72841430,0.02507781,0.41647394,1.07396008,3.46184054,0.03225358,2.02804520,1.17419115,1.32654117
-2.28414207,7.86049201,0.02606554,0.43268667,1.11176954,3.46428889,0.03283954,2.10149177,1.19235451,1.36564939
-2.27813907,7.98322754,0.02694592,0.44871859,1.14787756,3.46192821,0.03337670,2.17272408,1.20920941,1.40377502
-2.27213607,8.09355857,0.02770274,0.46437621,1.18170669,3.45368495,0.03385281,2.24059937,1.22446926,1.44034023
-2.26613307,8.18866771,0.02832144,0.47948193,1.21272377,3.43861362,0.03425672,2.30405109,1.23791401,1.47477438
-2.26013007,8.26609531,0.02878955,0.49388177,1.24045956,3.41593850,0.03457895,2.36212646,1.24940226,1.50653532
-2.25412706,8.32384138,0.02909722,0.50745219,1.26452626,3.38509017,0.03481233,2.41401961,1.25888009,1.53513057
-2.24812406,8.36045125,0.02923750,0.52010551,1.28463211,3.34573486,0.03495249,2.45909878,1.26638608,1.56013717
-2.24212106,8.37508035,0.02920671,0.53179357,1.30059225,3.29779526,0.03499828,2.49692611,1.27205218,1.58121912
-2.23611806,8.36753446,0.02900464,0.54250951,1.31233528,3.24146140,0.03495203,2.52726899,1.27610012,1.59814148
-2.23011506,8.33828266,0.02863464,0.55228725,1.31990490,3.17719100,0.03481969,2.55010238,1.27883346,1.61078020
-2.22411206,8.28844177,0.02810362,0.56119884,1.32345672,3.10569894,0.03461078,2.56560192,1.28062531,1.61912710
-2.21810905,8.21973239,0.02742196,0.56934965,1.32325005,3.02793615,0.03433822,2.57412818,1.28190225,1.62328957
-2.21210605,8.13440813,0.02660325,0.57687159,1.31963520,2.94505860,0.03401792,2.57620287,1.28312500,1.62348479
-2.20610305,8.03516125,0.02566398,0.58391472,1.31303666,2.85838781,0.03366828,2.57247832,1.28476662,1.62002898
-2.20010005,7.92500893,0.02462313,0.59063768,1.30393323,2.76936434,0.03330961,2.56370170,1.28728921,1.61332187
-2.19409705,7.80716587,0.02350165,0.59719743,1.29283577,2.67949657,0.03296330,2.55067613,1.29112017,1.60382746
-2.18809405,7.68490938,0.02232191,0.60373879,1.28026395,2.59030684,0.03265111,2.53422054,1.29662922,1.59205200
-2.18209105,7.56144378,0.02110712,0.61038453,1.26672305,2.50327757,0.03239434,2.51513060,1.30410721,1.57852051
-2.17608804,7.43977080,0.01988073,0.61722638,1.25268198,2.41979963,0.03221299,2.49414260,1.31374791,1.56375307
-2.17008504,7.32257242,0.01866578,0.62431756,1.23855368,2.34112542,0.03212505,2.47190211,1.32563377,1.54824230
-2.16408204,7.21211185,0.01748440,0.63166731,1.22467874,2.26832860,0.03214584,2.44893905,1.33972636,1.53243322
-2.15807904,7.11015716,0.01635721,0.63923763,1.21131316,2.20227219,0.03228745,2.42565016,1.35586219,1.51670661
-2.15207604,7.01793081,0.01530287,0.64694246,1.19862066,2.14358619,0.03255832,2.40228942,1.37375415,1.50136664
-2.14607304,6.93608694,0.01433765,0.65464949,1.18666989,2.09265558,0.03296300,2.37896682,1.39299862,1.48663346
-2.14007004,6.86471635,0.01347514,0.66218425,1.17543639,2.04961869,0.03350205,2.35565486,1.41308804,1.47264083
-2.13406703,6.80337803,0.01272597,0.66933656,1.16480928,2.01437571,0.03417208,2.33220220,1.43342836,1.45943878
-2.12806403,6.75115429,0.01209763,0.67586878,1.15460187,1.98660634,0.03496595,2.30835332,1.45336053,1.44700087
-2.12206103,6.70672556,0.01159447,0.68152557,1.14456581,1.96579547,0.03587307,2.28377266,1.47218520,1.43523533
-2.11605803,6.66846014,0.01121761,0.68604460,1.13440758,1.95126517,0.03687990,2.25807180,1.48918925,1.42399925
-2.11005503,6.63451329,0.01096513,0.68916769,1.12380667,1.94221114,0.03797036,2.23083799,1.50367308,1.41311465
-2.10405203,6.60293037,0.01083214,0.69065181,1.11243433,1.93774178,0.03912649,2.20166242,1.51497739,1.40238543
-2.09804902,6.57174837,0.01081110,0.69027945,1.09997188,1.93691799,0.04032899,2.17016682,1.52250810,1.39161403
-2.09204602,6.53909123,0.01089204,0.68786796,1.08612787,1.93879179,0.04155784,2.13602715,1.52575853,1.38061683
-2.08604302,6.50325460,0.01106294,0.68327722,1.07065318,1.94244241,0.04279289,2.09899340,1.52432781,1.36923744
-2.08004002,6.46277708,0.01131011,0.67641568,1.05335360,1.94700836,0.04401441,2.05890496,1.51793487,1.35735726
-2.07403702,6.41649575,0.01161862,0.66724430,1.03409933,1.95171481,0.04520359,2.01570111,1.50642750,1.34490294
-2.06803402,6.36358508,0.01197275,0.65577837,1.01283130,1.95589551,0.04634303,1.96942674,1.48978645,1.33185054
-2.06203102,6.30357936,0.01235642,0.64208740,0.98956424,1.95900916,0.04741712,1.92023351,1.46812450,1.31822661
-2.05602801,6.23637953,0.01275369,0.62629284,0.96438650,1.96065029,0.04841241,1.86837684,1.44168089,1.30410651
-2.05002501,6.16224635,0.01314917,0.60856422,0.93745707,1.96055492,0.04931790,1.81420948,1.41081163,1.28961040
-2.04402201,6.08178198,0.01352851,0.58911370,0.90899999,1.95860168,0.05012530,1.75817233,1.37597627,1.27489756
-2.03801901,5.99590270,0.01387871,0.56818945,0.87929672,1.95480892,0.05082925,1.70078309,1.33772210,1.26015980
-2.03201601,5.90580515,0.01418853,0.54606822,0.84867689,1.94932856,0.05142748,1.64262369,1.29666639,1.24561448
-2.02601301,5.81292856,0.01444874,0.52304736,0.81750796,1.94243728,0.05192098,1.58432683,1.25347766,1.23149778
-2.02001001,5.71891502,0.01465234,0.49943676,0.78618423,1.93452575,0.05231404,1.52656235,1.20885675,1.21805875
-2.01400700,5.62556917,0.01479470,0.47555087,0.75511569,1.92608610,0.05261436,1.47002360,1.16351827,1.20555431
-2.00800400,5.53481842,0.01487361,0.45170114,0.72471699,1.91769827,0.05283304,1.41541419,1.11817318,1.19424553
-2.00200100,5.44867406,0.01488923,0.42818913,0.69539693,1.91001508,0.05298449,1.36343505,1.07351280,1.18439485
-1.99599800,5.36919313,0.01484403,0.40530033,0.66754866,1.90374631,0.05308633,1.31477194,1.03019463,1.17626435
-1.98999500,5.29844068,0.01474252,0.38329886,0.64154069,1.89964151,0.05315918,1.27008325,0.98883008,1.17011449
-1.98399200,5.23845161,0.01459102,0.36242316,0.61770891,1.89847168,0.05322633,1.22998802,0.94997424,1.16620293
