energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-0.02701351,0.85388180,0.00010488,0.31223648,0.00293386,0.00005518,0.47994180,0.46975404,0.17206235
-0.02101051,0.86303299,0.00012377,0.31332552,0.00340278,0.00006520,0.48142131,0.47123194,0.17730189
-0.01500750,0.86957756,0.00014601,0.31299143,0.00396804,0.00007698,0.48039892,0.47064987,0.18297647
-0.00900450,0.87347064,0.00017176,0.31116653,0.00463277,0.00009060,0.47685450,0.46789215,0.18911928
-0.00300150,0.87475270,0.00020118,0.30782084,0.00539969,0.00010616,0.47081903,0.46290472,0.19577452
0.00300150,0.87354143,0.00023437,0.30296188,0.00627075,0.00012370,0.46237221,0.45569475,0.20299218
0.00900450,0.87002048,0.00027139,0.29663300,0.00724665,0.00014326,0.45163855,0.44632800,0.21082222
0.01500750,0.86442591,0.00031224,0.28891073,0.00832653,0.00016484,0.43878232,0.43492411,0.21930829
0.02101051,0.85703080,0.00035682,0.27990102,0.00950754,0.00018838,0.42400159,0.42165015,0.22848135
0.02701351,0.84812890,0.00040495,0.26973471,0.01078456,0.00021381,0.40752158,0.40671282,0.23835354
0.03301651,0.83801824,0.00045637,0.25856256,0.01214989,0.00024096,0.38958775,0.39034964,0.24891258
0.03901951,0.82698535,0.00051068,0.24654978,0.01359308,0.00026965,0.37045868,0.37281956,0.26011704
0.04502251,0.81529093,0.00056740,0.23387059,0.01510086,0.00029961,0.35039926,0.35439345,0.27189284
0.05102551,0.80315763,0.00062592,0.22070285,0.01665710,0.00033051,0.32967421,0.33534491,0.28413115
0.05702851,0.79076056,0.00068554,0.20722299,0.01824300,0.00036201,0.30854212,0.31594158,0.29668795
0.06303152,0.77822078,0.00074545,0.19360145,0.01983735,0.00039367,0.28725031,0.29643754,0.30938540
0.06903452,0.76560219,0.00080480,0.17999868,0.02141688,0.00042503,0.26603039,0.27706681,0.32201498
0.07503752,0.75291179,0.00086264,0.16656184,0.02295680,0.00045561,0.24509469,0.25803822,0.33434241
0.08104052,0.74010319,0.00091800,0.15342232,0.02443143,0.00048490,0.22463355,0.23953176,0.34611416
0.08704352,0.72708312,0.00096990,0.14069391,0.02581486,0.00051238,0.20481353,0.22169641,0.35706540
0.09304652,0.71372052,0.00101739,0.12847179,0.02708174,0.00053757,0.18577626,0.20464930,0.36692892
0.09904952,0.69985762,0.00105955,0.11683226,0.02820806,0.00055997,0.16763818,0.18847631,0.37544477
0.10505253,0.68532242,0.00109553,0.10583304,0.02917198,0.00057918,0.15049082,0.17323365,0.38237014
0.11105553,0.66994179,0.00112462,0.09551409,0.02995455,0.00059480,0.13440176,0.15895049,0.38748904
0.11705853,0.65355459,0.00114620,0.08589902,0.03054042,0.00060656,0.11941590,0.14563223,0.39062127
0.12306153,0.63602401,0.00115983,0.07699666,0.03091845,0.00061424,0.10555730,0.13326426,0.39163035
0.12906453,0.61724865,0.00116522,0.06880299,0.03108214,0.00061771,0.09283112,0.12181592,0.39043004
0.13506753,0.59717164,0.00116227,0.06130314,0.03102998,0.00061698,0.08122591,0.11124454,0.38698897
0.14107054,0.57578761,0.00115104,0.05447344,0.03076559,0.00061212,0.07071588,0.10149929,0.38133353
0.14707354,0.55314706,0.00113181,0.04828343,0.03029772,0.00060333,0.06126333,0.09252467,0.37354847
0.15307654,0.52935808,0.00110498,0.04269776,0.02964002,0.00059091,0.05282099,0.08426361,0.36377562
0.15907954,0.50458555,0.00107115,0.03767786,0.02881079,0.00057525,0.04533425,0.07666007,0.35221051
0.16508254,0.47904769,0.00103104,0.03318354,0.02783239,0.00055683,0.03874336,0.06966099,0.33909725
0.17108554,0.45301060,0.00098549,0.02917422,0.02673071,0.00053621,0.03298537,0.06321782,0.32472190
0.17708854,0.42678079,0.00093540,0.02560998,0.02553444,0.00051401,0.02799589,0.05728737,0.30940453
0.18309155,0.40069640,0.00088176,0.02245244,0.02427430,0.00049088,0.02371064,0.05183229,0.29349046
0.18909455,0.37511729,0.00082559,0.01966531,0.02298225,0.00046752,0.02006679,0.04682103,0.27734100
0.19509755,0.35041466,0.00076787,0.01721478,0.02169067,0.00044464,0.01700398,0.04222754,0.26132394
0.20110055,0.32696053,0.00070960,0.01506979,0.02043158,0.00042293,0.01446519,0.03803066,0.24580423
0.20710355,0.30511735,0.00065169,0.01320205,0.01923587,0.00040309,0.01239729,0.03421334,0.23113506
0.21310655,0.28522827,0.00059500,0.01158604,0.01813262,0.00038576,0.01075145,0.03076178,0.21764957
0.21910955,0.26760808,0.00054029,0.01019881,0.01714846,0.00037154,0.00948325,0.02766449,0.20565333
0.22511256,0.25253514,0.00048821,0.00901980,0.01630704,0.00036097,0.00855270,0.02491141,0.19541777
0.23111556,0.24024435,0.00043931,0.00803056,0.01562855,0.00035452,0.00792405,0.02249310,0.18717454
0.23711856,0.23092124,0.00039402,0.00721449,0.01512934,0.00035256,0.00756548,0.02039997,0.18111083
0.24312156,0.22469721,0.00035266,0.00655655,0.01482165,0.00035538,0.00744868,0.01862170,0.17736571
0.24912456,0.22164581,0.00031543,0.00604295,0.01471334,0.00036317,0.00754842,0.01714672,0.17602731
0.25512756,0.22178025,0.00028242,0.00566090,0.01480778,0.00037600,0.00784197,0.01596188,0.17713107
0.26113057,0.22505191,0.00025363,0.00539841,0.01510379,0.00039384,0.00830862,0.01505217,0.18065872
0.26713357,0.23135008,0.00022897,0.00524401,0.01559562,0.00041652,0.00892916,0.01440066,0.18653829
0.27313657,0.24050272,0.00020827,0.00518668,0.01627306,0.00044380,0.00968547,0.01398842,0.19464495
0.27913957,0.25227852,0.00019131,0.00521565,0.01712155,0.00047527,0.01056008,0.01379467,0.20480284
0.28514257,0.26639017,0.00017781,0.00532036,0.01812249,0.00051046,0.01153597,0.01379695,0.21678787
0.29114557,0.28249890,0.00016744,0.00549046,0.01925354,0.00054875,0.01259635,0.01397133,0.23033156
0.29714857,0.30022046,0.00015985,0.00571576,0.02048901,0.00058945,0.01372468,0.01429279,0.24512597
0.30315158,0.31913236,0.00015468,0.00598638,0.02180039,0.00063180,0.01490476,0.01473557,0.26082970
0.30915458,0.33878255,0.00015154,0.00629277,0.02315696,0.00067494,0.01612097,0.01527363,0.27707492
0.31515758,0.35869917,0.00015007,0.00662592,0.02452644,0.00071798,0.01735868,0.01588113,0.29347546
0.32116058,0.37840158,0.00014988,0.00697753,0.02587574,0.00076001,0.01860471,0.01653296,0.30963568
0.32716358,0.39741198,0.00015063,0.00734019,0.02717176,0.00080010,0.01984796,0.01720524,0.32516000
0.33316658,0.41526774,0.00015199,0.00770764,0.02838225,0.00083734,0.02108004,0.01787593,0.33966288
0.33916958,0.43153368,0.00015365,0.00807498,0.02947659,0.00087089,0.02229602,0.01852530,0.35277887
0.34517259,0.44581413,0.00015533,0.00843889,0.03042667,0.00089994,0.02349507,0.01913647,0.36417239
0.35117559,0.45776417,0.00015680,0.00879788,0.03120764,0.00092379,0.02468114,0.01969588,0.37354691
0.35717859,0.46709962,0.00015783,0.00915240,0.03179857,0.00094187,0.02586350,0.02019360,0.38065316
0.36318159,0.47360533,0.00015827,0.00950500,0.03218304,0.00095369,0.02705711,0.02062373,0.38529598
0.36918459,0.47714134,0.00015798,0.00986037,0.03234959,0.00095896,0.02828291,0.02098448,0.38733949
0.37518759,0.47764661,0.00015687,0.01022537,0.03229199,0.00095750,0.02956772,0.02127826,0.38671042
0.38119060,0.47514016,0.00015488,0.01060887,0.03200930,0.00094931,0.03094399,0.02151159,0.38339936
0.38719360,0.46971938,0.00015199,0.01102158,0.03150589,0.00093451,0.03244922,0.02169485,0.37745987
0.39319660,0.46155567,0.00014821,0.01147578,0.03079111,0.00091341,0.03412507,0.02184189,0.36900551
0.39919960,0.45088746,0.00014358,0.01198489,0.02987892,0.00088642,0.03601613,0.02196947,0.35820490
0.40520260,0.43801096,0.00013816,0.01256306,0.02878732,0.00085409,0.03816850,0.02209664,0.34527505
0.41120560,0.42326895,0.00013204,0.01322451,0.02753770,0.00081705,0.04062792,0.02224388,0.33047324
0.41720860,0.40703818,0.00012532,0.01398299,0.02615406,0.00077603,0.04343789,0.02243228,0.31408787
0.42321161,0.38971579,0.00011811,0.01485106,0.02466220,0.00073178,0.04663742,0.02268258,0.29642858
0.42921461,0.37170542,0.00011053,0.01583939,0.02308889,0.00068511,0.05025890,0.02301418,0.27781623
0.43521761,0.35340359,0.00010270,0.01695607,0.02146102,0.00063681,0.05432578,0.02344421,0.25857301
0.44122061,0.33518675,0.00009476,0.01820593,0.01980490,0.00058768,0.05885053,0.02398665,0.23901316
0.44722361,0.31739974,0.00008680,0.01958999,0.01814547,0.00053844,0.06383267,0.02465146,0.21943461
0.45322661,0.30034588,0.00007895,0.02110489,0.01650579,0.00048979,0.06925721,0.02544394,0.20011178
0.45922961,0.28427907,0.00007129,0.02274257,0.01490653,0.00044234,0.07509344,0.02636421,0.18128984
0.46523262,0.26939822,0.00006392,0.02449007,0.01336559,0.00039661,0.08129430,0.02740684,0.16318042
0.47123562,0.25584405,0.00005690,0.02632941,0.01189791,0.00035306,0.08779630,0.02856079,0.14595893
0.47723862,0.24369818,0.00005028,0.02823785,0.01051536,0.00031203,0.09452001,0.02980944,0.12976336
0.48324162,0.23298466,0.00004412,0.03018819,0.00922674,0.00027380,0.10137136,0.03113101,0.11469451
0.48924462,0.22367353,0.00003843,0.03214934,0.00803790,0.00023852,0.10824350,0.03249903,0.10081744
0.49524762,0.21568617,0.00003324,0.03408704,0.00695196,0.00020629,0.11501929,0.03388318,0.08816402
0.50125063,0.20890226,0.00002854,0.03596486,0.00596956,0.00017714,0.12157443,0.03525015,0.07673625
0.50725363,0.20316780,0.00002433,0.03774514,0.00508917,0.00015102,0.12778091,0.03656478,0.06651021
0.51325663,0.19830390,0.00002060,0.03939022,0.00430747,0.00012782,0.13351095,0.03779122,0.05744032
0.51925963,0.19411589,0.00001731,0.04086362,0.00361966,0.00010741,0.13864100,0.03889418,0.04946380
0.52526263,0.19040233,0.00001444,0.04213122,0.00301984,0.00008961,0.14305580,0.03984012,0.04250501
0.53126563,0.18696368,0.00001196,0.04316244,0.00250132,0.00007423,0.14665222,0.04059848,0.03647956
0.53726863,0.18361018,0.00000984,0.04393128,0.00205696,0.00006104,0.14934286,0.04114276,0.03129815
0.54327164,0.18016866,0.00000803,0.04441725,0.00167940,0.00004984,0.15105903,0.04145141,0.02686988
0.54927464,0.17648822,0.00000651,0.04460604,0.00136130,0.00004040,0.15175316,0.04150859,0.02310507
0.55527764,0.17244453,0.00000524,0.04449004,0.00109553,0.00003251,0.15140044,0.04130470,0.01991758
0.56128064,0.16794265,0.00000419,0.04406856,0.00087534,0.00002598,0.14999964,0.04083663,0.01722656
0.56728364,0.16291846,0.00000332,0.04334786,0.00069440,0.00002061,0.14757303,0.04010783,0.01495775
0.57328664,0.15733870,0.00000262,0.04234085,0.00054695,0.00001624,0.14416550,0.03912806,0.01304425
0.57928964,0.15119976,0.00000205,0.04106660,0.00042777,0.00001271,0.13984283,0.03791294,0.01142693
0.58529265,0.14452537,0.00000159,0.03954967,0.00033224,0.00000989,0.13468932,0.03648337,0.01005449
0.59129565,0.13736340,0.00000123,0.03781916,0.00025631,0.00000765,0.12880471,0.03486463,0.00888326
0.59729865,0.12978195,0.00000094,0.03590777,0.00019651,0.00000589,0.12230078,0.03308551,0.00787677
0.60330165,0.12186509,0.00000072,0.03385066,0.00014985,0.00000454,0.11529761,0.03117726,0.00700518
0.60930465,0.11370831,0.00000055,0.03168434,0.00011385,0.00000351,0.10791974,0.02917257,0.00624467
0.61530765,0.10541405,0.00000043,0.02944559,0.00008646,0.00000275,0.10029237,0.02710450,0.00557674
0.62131066,0.09708751,0.00000033,0.02717038,0.00006602,0.00000223,0.09253783,0.02500557,0.00498761
0.62731366,0.08883277,0.00000027,0.02489298,0.00005124,0.00000191,0.08477234,0.02290683,0.00446758
0.63331666,0.08074960,0.00000023,0.02264512,0.00004112,0.00000178,0.07710324,0.02083717,0.00401054
0.63931966,0.07293086,0.00000022,0.02045542,0.00003496,0.00000183,0.06962681,0.01882270,0.00361360
0.64532266,0.06546067,0.00000022,0.01834887,0.00003234,0.00000207,0.06242662,0.01688634,0.00327679
0.65132566,0.05841335,0.00000025,0.01634662,0.00003307,0.00000252,0.05557247,0.01504760,0.00300297
0.65732866,0.05185318,0.00000031,0.01446582,0.00003722,0.00000324,0.04911997,0.01332243,0.00279783
0.66333167,0.04583479,0.00000040,0.01271977,0.00004510,0.00000427,0.04311062,0.01172338,0.00267010
0.66933467,0.04040439,0.00000052,0.01111808,0.00005728,0.00000570,0.03757239,0.01025978,0.00263184
0.67533767,0.03560141,0.00000069,0.00966707,0.00007461,0.00000763,0.03252071,0.00893807,0.00269897
0.68134067,0.03146084,0.00000092,0.00837021,0.00009827,0.00001020,0.02795978,0.00776231,0.00289187
0.68734367,0.02801579,0.00000123,0.00722862,0.00012978,0.00001357,0.02388405,0.00673460,0.00323611
0.69334667,0.02530040,0.00000162,0.00624172,0.00017104,0.00001796,0.02027996,0.00585573,0.00376328
0.69934967,0.02335291,0.00000213,0.00540774,0.00022440,0.00002361,0.01712757,0.00512573,0.00451193
0.70535268,0.02221875,0.00000278,0.00472438,0.00029270,0.00003083,0.01440233,0.00454444,0.00552850
0.71135568,0.02195341,0.00000361,0.00418934,0.00037932,0.00003998,0.01207666,0.00411207,0.00686822
0.71735868,0.02262525,0.00000464,0.00380084,0.00048823,0.00005148,0.01012138,0.00382972,0.00859599
0.72336168,0.02431770,0.00000593,0.00355808,0.00062402,0.00006580,0.00850707,0.00369980,0.01078708
0.72936468,0.02713113,0.00000753,0.00346158,0.00079191,0.00008351,0.00720513,0.00372640,0.01352755
0.73536768,0.03118391,0.00000949,0.00351349,0.00099782,0.00010523,0.00618863,0.00391555,0.01691451
0.74137069,0.03661266,0.00001187,0.00371771,0.00124827,0.00013165,0.00543302,0.00427532,0.02105580
0.74737369,0.04357161,0.00001475,0.00407999,0.00155039,0.00016351,0.00491653,0.00481589,0.02606924
0.75337669,0.05223082,0.00001818,0.00460781,0.00191182,0.00020163,0.00462044,0.00554940,0.03208133
0.75937969,0.06277319,0.00002226,0.00531025,0.00234057,0.00024685,0.00452908,0.00648968,0.03922520
0.76538269,0.07539023,0.00002706,0.00619761,0.00284491,0.00030004,0.00462978,0.00765188,0.04763782
0.77138569,0.09027652,0.00003265,0.00728100,0.00343310,0.00036207,0.00491251,0.00905191,0.05745648
0.77738869,0.10762285,0.00003912,0.00857179,0.00411314,0.00043379,0.00536957,0.01070570,0.06881441
0.78339170,0.12760815,0.00004654,0.01008094,0.00489251,0.00051599,0.00599503,0.01262845,0.08183573
0.78939470,0.15039039,0.00005496,0.01181821,0.00577775,0.00060935,0.00678416,0.01483367,0.09662967
0.79539770,0.17609659,0.00006443,0.01379140,0.00677418,0.00071444,0.00773281,0.01733214,0.11328429
0.80140070,0.20481237,0.00007500,0.01600544,0.00788541,0.00083163,0.00883677,0.02013088,0.13185989
0.80740370,0.23657135,0.00008668,0.01846152,0.00911301,0.00096110,0.01009106,0.02323209,0.15238231
0.81340670,0.27134491,0.00009946,0.02115628,0.01045608,0.00110275,0.01148931,0.02663203,0.17483646
0.81940970,0.30903281,0.00011329,0.02408098,0.01191095,0.00125619,0.01302323,0.03032017,0.19916041
0.82541271,0.34945527,0.00012813,0.02722091,0.01347081,0.00142070,0.01468201,0.03427829,0.22524039
0.83141571,0.39234702,0.00014387,0.03055485,0.01512555,0.00159521,0.01645201,0.03847994,0.25290708
0.83741871,0.43735391,0.00016038,0.03405478,0.01686159,0.00177831,0.01831643,0.04289004,0.28193344
0.84342171,0.48403251,0.00017751,0.03768585,0.01866190,0.00196818,0.02025521,0.04746485,0.31203461
0.84942471,0.53185311,0.00019505,0.04140656,0.02050610,0.00216267,0.02224503,0.05215221,0.34286985
0.85542771,0.58020636,0.00021279,0.04516927,0.02237075,0.00235933,0.02425955,0.05689222,0.37404691
0.86143072,0.62841362,0.00023047,0.04892101,0.02422969,0.00255539,0.02626973,0.06161823,0.40512870
0.86743372,0.67574089,0.00024783,0.05260454,0.02605466,0.00274786,0.02824442,0.06625818,0.43564233
0.87343672,0.72141606,0.00026458,0.05615966,0.02781590,0.00293361,0.03015099,0.07073630,0.46509028
0.87943972,0.76464899,0.00028043,0.05952482,0.02948296,0.00310944,0.03195616,0.07497506,0.49296332
0.88544272,0.80465365,0.00029511,0.06263878,0.03102555,0.00327214,0.03362688,0.07889737,0.51875484
0.89144572,0.84067157,0.00030831,0.06544247,0.03241444,0.00341864,0.03513134,0.08242882,0.54197595
0.89744872,0.87199561,0.00031980,0.06788082,0.03362239,0.00354607,0.03643987,0.08550007,0.56217085
0.90345173,0.89799296,0.00032933,0.06990458,0.03462502,0.00365185,0.03752599,0.08804904,0.57893163
0.90945473,0.91812649,0.00033672,0.07147191,0.03540164,0.00373382,0.03836719,0.09002306,0.59191207
0.91545773,0.93197323,0.00034179,0.07254990,0.03593600,0.00379026,0.03894579,0.09138064,0.60083954
0.92146073,0.93923934,0.00034445,0.07311569,0.03621682,0.00382000,0.03924949,0.09209296,0.60552468
0.92746373,0.93977062,0.00034464,0.07315729,0.03623823,0.00382244,0.03927185,0.09214488,0.60586816
0.93346673,0.93355826,0.00034235,0.07267405,0.03599999,0.00379756,0.03901253,0.09153552,0.60186442
0.93946973,0.92073941,0.00033764,0.07167668,0.03550753,0.00374597,0.03847729,0.09027830,0.59360201
0.94547274,0.90159258,0.00033060,0.07018693,0.03477176,0.00366885,0.03767781,0.08840050,0.58126065
0.95147574,0.87652819,0.00032139,0.06823681,0.03380874,0.00356794,0.03663132,0.08594233,0.56510520
0.95747874,0.84607471,0.00031020,0.06586759,0.03263917,0.00344549,0.03536000,0.08295554,0.54547666
0.96348174,0.81086107,0.00029724,0.06312835,0.03128767,0.00330418,0.03389025,0.07950174,0.52278088
0.96948474,0.77159630,0.00028280,0.06007449,0.02978210,0.00314703,0.03225189,0.07565038,0.49747548
0.97548774,0.72904730,0.00026713,0.05676597,0.02815266,0.00297737,0.03047719,0.07147653,0.47005549
0.98149075,0.68401581,0.00025054,0.05326551,0.02643106,0.00279869,0.02859998,0.06705870,0.44103856
0.98749375,0.63731568,0.00023331,0.04963690,0.02464965,0.00261462,0.02665466,0.06247652,0.41095035
0.99349675,0.58975133,0.00021575,0.04594332,0.02284067,0.00242881,0.02467537,0.05780869,0.38031064
0.99949975,0.54209834,0.00019812,0.04224584,0.02103548,0.00224486,0.02269521,0.05313104,0.34962082
1.00550275,0.49508672,0.00018070,0.03860220,0.01926399,0.00206631,0.02074554,0.04851489,0.31935324
1.01150575,0.44938765,0.00016372,0.03506576,0.01755415,0.00189655,0.01885552,0.04402577,0.28994257
1.01750875,0.40560363,0.00014741,0.03168486,0.01593163,0.00173882,0.01705172,0.03972241,0.26177952
1.02351176,0.36426246,0.00013196,0.02850234,0.01441963,0.00159619,0.01535794,0.03565621,0.23520702
1.02951476,0.32581478,0.00011753,0.02555545,0.01303873,0.00147156,0.01379518,0.03187096,0.21051856
1.03551776,0.29063492,0.00010428,0.02287599,0.01180703,0.00136770,0.01238173,0.02840295,0.18795877
1.04152076,0.25902460,0.00009233,0.02049067,0.01074022,0.00128720,0.01113348,0.02528134,0.16772579
1.04752376,0.23121909,0.00008178,0.01842168,0.00985181,0.00123259,0.01006419,0.02252881,0.14997518
1.05352676,0.20739499,0.00007273,0.01668739,0.00915339,0.00120629,0.00918598,0.02016229,0.13482484
1.05952976,0.18767914,0.00006527,0.01530314,0.00865490,0.00121068,0.00850979,0.01819392,0.12236072
1.06553277,0.17215794,0.00005950,0.01428205,0.00836490,0.00124809,0.00804588,0.01663199,0.11264266
1.07153577,0.16088656,0.00005551,0.01363584,0.00829080,0.00132084,0.00780429,0.01548187,0.10571013
1.07753877,0.15389729,0.00005341,0.01337550,0.00843899,0.00143123,0.00779533,0.01474692,0.10158751
1.08354177,0.15120685,0.00005334,0.01351201,0.00881501,0.00158151,0.00802990,0.01442921,0.10028853
1.08954477,0.15282200,0.00005546,0.01405670,0.00942347,0.00177385,0.00851982,0.01453022,0.10181966
1.09554777,0.15874348,0.00005995,0.01502161,0.01026803,0.00201032,0.00927797,0.01505122,0.10618239
1.10155078,0.16896790,0.00006703,0.01641956,0.01135120,0.00229278,0.01031831,0.01599357,0.11337419
1.10755378,0.18348772,0.00007696,0.01826403,0.01267409,0.00262286,0.01165583,0.01735881,0.12338823
1.11355678,0.20228935,0.00009001,0.02056885,0.01423610,0.00300181,0.01330624,0.01914850,0.13621192
1.11955978,0.22534948,0.00010650,0.02334764,0.01603450,0.00343044,0.01528560,0.02136399,0.15182430
1.12556278,0.25262997,0.00012677,0.02661310,0.01806409,0.00390901,0.01760974,0.02400594,0.17019264
1.13156578,0.28407163,0.00015116,0.03037608,0.02031676,0.00443712,0.02029356,0.02707375,0.19126825
1.13756878,0.31958713,0.00018005,0.03464457,0.02278110,0.00501360,0.02335023,0.03056497,0.21498194
1.14357179,0.35905361,0.00021377,0.03942245,0.02544211,0.00563644,0.02679021,0.03447453,0.24123929
1.14957479,0.40230529,0.00025266,0.04470837,0.02828094,0.00630271,0.03062027,0.03879402,0.26991604
1.15557779,0.44912656,0.00029700,0.05049436,0.03127474,0.00700850,0.03484240,0.04351106,0.30085390
1.16158079,0.49924591,0.00034703,0.05676471,0.03439663,0.00774890,0.03945270,0.04860855,0.33385700
1.16758379,0.55233115,0.00040289,0.06349477,0.03761584,0.00851797,0.04444039,0.05406423,0.36868930
1.17358679,0.60798625,0.00046466,0.07064994,0.04089795,0.00930880,0.04978681,0.05985021,0.40507305
1.17958979,0.66575001,0.00053226,0.07818492,0.04420532,0.01011356,0.05546460,0.06593275,0.44268859
1.18559280,0.72509699,0.00060552,0.08604317,0.04749756,0.01092359,0.06143706,0.07227217,0.48117562
1.19159580,0.78544062,0.00068410,0.09415667,0.05073231,0.01172951,0.06765777,0.07882300,0.52013587
1.19759880,0.84613876,0.00076750,0.10244614,0.05386593,0.01252138,0.07407048,0.08553431,0.55913746
1.20360180,0.90650171,0.00085509,0.11082158,0.05685444,0.01328889,0.08060937,0.09235025,0.59772059
1.20960480,0.96580237,0.00094604,0.11918328,0.05965441,0.01402157,0.08719960,0.09921082,0.63540481
1.21560780,1.02328866,0.00103940,0.12742326,0.06222394,0.01470897,0.09375835,0.10605274,0.67169749
1.22161081,1.07819769,0.00113406,0.13542717,0.06452363,0.01534092,0.10019617,0.11281058,0.70610333
1.22761381,1.12977143,0.00122879,0.14307655,0.06651752,0.01590774,0.10641873,0.11941794,0.73813476
1.23361681,1.17727335,0.00132226,0.15025147,0.06817391,0.01640051,0.11232890,0.12580868,0.76732278
1.23961981,1.22000565,0.00141310,0.15683344,0.06946618,0.01681124,0.11782909,0.13191827,0.79322803
1.24562281,1.25732629,0.00149987,0.16270847,0.07037345,0.01713311,0.12282386,0.13768504,0.81545164
1.25162581,1.28866540,0.00158118,0.16777030,0.07088105,0.01736062,0.12722255,0.14305138,0.83364547
1.25762881,1.31354041,0.00165565,0.17192347,0.07098090,0.01748976,0.13094200,0.14796485,0.84752151
1.26363182,1.33156929,0.00172203,0.17508628,0.07067170,0.01751814,0.13390912,0.15237908,0.85685983
1.26963482,1.34248130,0.00177918,0.17719346,0.06995893,0.01744502,0.13606333,0.15625450,0.86151503
1.27563782,1.34612497,0.00182613,0.17819842,0.06885473,0.01727136,0.13735854,0.15955885,0.86142069
1.28164082,1.34247275,0.00186210,0.17807490,0.06737751,0.01699983,0.13776487,0.16226747,0.85659176
1.28764382,1.33162221,0.00188655,0.17681812,0.06555152,0.01663472,0.13726977,0.16436331,0.84712476
1.29364682,1.31379376,0.00189916,0.17444515,0.06340620,0.01618186,0.13587861,0.16583676,0.83319567
1.29964982,1.28932482,0.00189987,0.17099468,0.06097546,0.01564847,0.13361468,0.16668531,0.81505564
1.30565283,1.25866079,0.00188887,0.16652596,0.05829680,0.01504299,0.13051860,0.16691300,0.79302473
1.31165583,1.22234313,0.00186660,0.16111720,0.05541046,0.01437484,0.12664711,0.16652981,0.76748380
1.31765883,1.18099511,0.00183371,0.15486322,0.05235845,0.01365425,0.12207139,0.16555097,0.73886501
1.32366183,1.13530571,0.00179106,0.14787277,0.04918359,0.01289196,0.11687489,0.16399627,0.70764123
1.32966483,1.08601253,0.00173972,0.14026530,0.04592858,0.01209897,0.11115078,0.16188942,0.67431484
1.33566783,1.03388419,0.00168087,0.13216755,0.04263514,0.01128632,0.10499926,0.15925746,0.63940627
1.34167084,0.97970309,0.00161583,0.12371001,0.03934316,0.01046484,0.09852462,0.15613031,0.60344292
1.34767384,0.92424907,0.00154600,0.11502344,0.03609004,0.00964490,0.09183237,0.15254039,0.56694856
1.35367684,0.86828453,0.00147283,0.10623552,0.03291001,0.00883623,0.08502644,0.14852247,0.53043390
1.35967984,0.81254146,0.00139779,0.09746781,0.02983376,0.00804773,0.07820670,0.14411354,0.49438824
1.36568284,0.75771074,0.00132234,0.08883313,0.02688803,0.00728738,0.07146664,0.13935277,0.45927279
1.37168584,0.70443377,0.00124789,0.08043336,0.02409545,0.00656209,0.06489158,0.13428163,0.42551535
1.37768884,0.65329658,0.00117583,0.07235787,0.02147448,0.00587766,0.05855716,0.12894390,0.39350665
1.38369185,0.60482609,0.00110743,0.06468238,0.01903950,0.00523876,0.05252844,0.12338574,0.36359815
1.38969485,0.55948859,0.00104390,0.05746845,0.01680097,0.00464892,0.04685930,0.11765563,0.33610107
1.39569785,0.51768976,0.00098634,0.05076345,0.01476574,0.00411058,0.04159232,0.11180427,0.31128656
1.40170085,0.47977613,0.00093574,0.04460103,0.01293743,0.00362514,0.03675908,0.10588426,0.28938660
1.40770385,0.44603736,0.00089298,0.03900195,0.01131685,0.00319307,0.03238076,0.09994966,0.27059541
1.41370685,0.41670894,0.00085880,0.03397523,0.00990246,0.00281396,0.02846893,0.09405542,0.25507113
1.41970985,0.39197502,0.00083382,0.02951955,0.00869088,0.00248667,0.02502668,0.08825656,0.24293731
1.42571286,0.37197090,0.00081853,0.02562478,0.00767733,0.00220942,0.02204969,0.08260732,0.23428425
1.43171586,0.35678495,0.00081328,0.02227357,0.00685611,0.00197987,0.01952753,0.07716013,0.22916975
1.43771886,0.34645985,0.00081825,0.01944291,0.00622094,0.00179527,0.01744480,0.07196455,0.22761936
1.44372186,0.34099301,0.00083351,0.01710561,0.00576537,0.00165253,0.01578229,0.06706615,0.22962605
1.44972486,0.34033626,0.00085894,0.01523167,0.00548296,0.00154828,0.01451798,0.06250554,0.23514920
1.45572786,0.34439489,0.00089426,0.01378944,0.00536750,0.00147898,0.01362797,0.05831732,0.24411331
1.46173087,0.35302622,0.00093906,0.01274654,0.00541312,0.00144098,0.01308715,0.05452928,0.25640627
1.46773387,0.36603809,0.00099272,0.01207069,0.00561423,0.00143051,0.01286979,0.05116174,0.27187765
1.47373687,0.38318739,0.00105451,0.01173018,0.00596549,0.00144382,0.01294993,0.04822708,0.29033711
1.47973987,0.40417914,0.00112353,0.01169427,0.00646166,0.00147713,0.01330162,0.04572949,0.31155330
1.48574287,0.42866623,0.00119876,0.01193328,0.00709736,0.00152672,0.01389906,0.04366492,0.33525337
1.49174587,0.45625032,0.00127905,0.01241866,0.00786679,0.00158892,0.01471655,0.04202135,0.36112347
1.49774887,0.48648398,0.00136321,0.01312280,0.00876350,0.00166018,0.01572847,0.04077919,0.38881026
1.50375188,0.51887432,0.00144995,0.01401893,0.00978000,0.00173704,0.01690912,0.03991189,0.41792377
1.50975488,0.55288813,0.00153800,0.01508077,0.01090749,0.00181623,0.01823258,0.03938677,0.44804147
1.51575788,0.58795868,0.00162609,0.01628231,0.01213559,0.00189466,0.01967259,0.03916597,0.47871374
