energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-4.30115058,1.69110491,0.00453032,0.00555860,0.15470481,1.21272506,0.03840637,0.49751003
-4.29514757,1.59911160,0.00433526,0.00504052,0.14624002,1.14489112,0.03628137,0.47267958
-4.28914457,1.51179138,0.00412900,0.00456037,0.13836152,1.08163344,0.03414618,0.44833059
-4.28314157,1.42979380,0.00391608,0.00411979,0.13109624,1.02338294,0.03202116,0.42466561
-4.27713857,1.35368816,0.00370148,0.00372052,0.12448190,0.97047168,0.02993052,0.40188892
-4.27113557,1.28395637,0.00349051,0.00336432,0.11856646,0.92313162,0.02790144,0.38020248
-4.26513257,1.22098876,0.00328874,0.00305303,0.11340724,0.88149629,0.02596325,0.35980232
-4.25912956,1.16508310,0.00310184,0.00278850,0.10906997,0.84560515,0.02414660,0.34087554
-4.25312656,1.11644684,0.00293558,0.00257262,0.10562778,0.81541067,0.02248268,0.32359788
-4.24712356,1.07520227,0.00279571,0.00240734,0.10316004,0.79078764,0.02100256,0.30813199
-4.24112056,1.04139456,0.00268789,0.00229462,0.10175112,0.77154455,0.01973661,0.29462636
-4.23511756,1.01500202,0.00261770,0.00223647,0.10148908,0.75743661,0.01871400,0.28321481
-4.22911456,0.99594816,0.00259054,0.00223492,0.10246411,0.74817992,0.01796231,0.27401651
-4.22311156,0.98411486,0.00261166,0.00229203,0.10476690,0.74346632,0.01750724,0.26713627
-4.21710855,0.97935598,0.00268606,0.00240984,0.10848667,0.74297826,0.01737233,0.26266506
-4.21110555,0.98151053,0.00281852,0.00259032,0.11370897,0.74640325,0.01757878,0.26068049
-4.20510255,0.99041472,0.00301355,0.00283535,0.12051322,0.75344709,0.01814531,0.26124716
-4.19909955,1.00591218,0.00327536,0.00314660,0.12896994,0.76384539,0.01908796,0.26441675
-4.19309655,1.02786158,0.00360778,0.00352550,0.13913778,0.77737282,0.02041998,0.27022765
-4.18709355,1.05614122,0.00401425,0.00397311,0.15106028,0.79384954,0.02215169,0.27870418
-4.18109055,1.09065022,0.00449773,0.00449004,0.16476272,0.81314439,0.02429028,0.28985534
-4.17508754,1.13130600,0.00506065,0.00507637,0.18024880,0.83517476,0.02683970,0.30367309
-4.16908454,1.17803816,0.00570480,0.00573153,0.19749775,0.85990282,0.02980044,0.32013028
-4.16308154,1.23077895,0.00643124,0.00645425,0.21646157,0.88732824,0.03316944,0.33917835
-4.15707854,1.28945073,0.00724027,0.00724249,0.23706296,0.91747781,0.03693986,0.36074494
-4.15107554,1.35395111,0.00813125,0.00809340,0.25919388,0.95039213,0.04110106,0.38473156
-4.14507254,1.42413649,0.00910259,0.00900334,0.28271494,0.98611022,0.04563846,0.41101158
-4.13906953,1.49980493,0.01015161,0.00996785,0.30745582,1.02465266,0.05053351,0.43942865
-4.13306653,1.58067941,0.01127452,0.01098176,0.33321665,1.06600418,0.05576375,0.46979571
-4.12706353,1.66639245,0.01246630,0.01203923,0.35977058,1.11009672,0.06130280,0.50189483
-4.12106053,1.75647315,0.01372070,0.01313390,0.38686733,1.15679384,0.06712050,0.53547784
-4.11505753,1.85033762,0.01503020,0.01425904,0.41423783,1.20587753,0.07318307,0.57026785
-4.10905453,1.94728353,0.01638600,0.01540768,0.44159976,1.25703823,0.07945325,0.60596179
-4.10305153,2.04648951,0.01777801,0.01657283,0.46866373,1.30986891,0.08589053,0.64223380
-4.09704852,2.14701989,0.01919493,0.01774768,0.49514017,1.36386372,0.09245135,0.67873944
-4.09104552,2.24783487,0.02062432,0.01892581,0.52074636,1.41842161,0.09908942,0.71512077
-4.08504252,2.34780626,0.02205264,0.02010139,0.54521370,1.47285507,0.10575595,0.75101195
-4.07903952,2.44573839,0.02346545,0.02126940,0.56829474,1.52640386,0.11240003,0.78604549
-4.07303652,2.54039373,0.02484753,0.02242581,0.58976980,1.57825331,0.11896896,0.81985882
-4.06703352,2.63052257,0.02618311,0.02356777,0.60945309,1.62755669,0.12540877,0.85210118
-4.06103052,2.71489561,0.02745608,0.02469378,0.62719789,1.67346062,0.13166470,0.88244065
-4.05502751,2.79233857,0.02865029,0.02580379,0.64290093,1.71513270,0.13768191,0.91057110
-4.04902451,2.86176739,0.02974980,0.02689937,0.65650562,1.75178999,0.14340620,0.93621911
-4.04302151,2.92222281,0.03073928,0.02798371,0.66800408,1.78272728,0.14878492,0.95915048
-4.03701851,2.97290285,0.03160431,0.02906170,0.67743801,1.80734371,0.15376798,0.97917635
-4.03101551,3.01319186,0.03233173,0.03013988,0.68489825,1.82516662,0.15830897,0.99615868
-4.02501251,3.04268491,0.03291007,0.03122638,0.69052302,1.83587145,0.16236629,1.01001481
-4.01900950,3.06120619,0.03332981,0.03233081,0.69449491,1.83929675,0.16590441,1.02072110
-4.01300650,3.06882053,0.03358377,0.03346402,0.69703657,1.83545346,0.16889498,1.02831513
-4.00700350,3.06583726,0.03366739,0.03463783,0.69840519,1.82452803,0.17131793,1.03289662
-4.00100050,3.05280593,0.03357891,0.03586471,0.69888577,1.80687914,0.17316238,1.03462648
-3.99499750,3.03050372,0.03331963,0.03715729,0.69878340,1.78302796,0.17442723,1.03372418
-3.98899450,2.99991467,0.03289393,0.03852791,0.69841456,1.75364243,0.17512160,1.03046310
-3.98299150,2.96220139,0.03230931,0.03998801,0.69809763,1.71951618,0.17526475,1.02516402
-3.97698849,2.91867009,0.03157633,0.04154753,0.69814297,1.68154281,0.17488572,1.01818668
-3.97098549,2.87073018,0.03070844,0.04321421,0.69884269,1.64068685,0.17402254,1.00991965
-3.96498249,2.81984992,0.02972175,0.04499301,0.70046049,1.59795245,0.17272102,1.00076888
-3.95897949,2.76750996,0.02863470,0.04688540,0.70322200,1.55435118,0.17103326,0.99114517
-3.95297649,2.71515659,0.02746769,0.04888887,0.70730594,1.51087035,0.16901579,0.98145113
-3.94697349,2.66415669,0.02624267,0.05099641,0.71283653,1.46844313,0.16672762,0.97206815
-3.94097049,2.61575630,0.02498264,0.05319622,0.71987761,1.42792161,0.16422808,0.96334401
-3.93496748,2.57104447,0.02371123,0.05547155,0.72842869,1.39005394,0.16157481,0.95558164
-3.92896448,2.53092397,0.02245218,0.05780074,0.73842339,1.35546631,0.15882173,0.94902964
-3.92296148,2.49609003,0.02122886,0.06015750,0.74973038,1.32465028,0.15601742,0.94387502
-3.91695848,2.46701773,0.02006392,0.06251137,0.76215689,1.29795581,0.15320367,0.94023847
-3.91095548,2.44395847,0.01897879,0.06482848,0.77545482,1.27559001,0.15041455,0.93817250
-3.90495248,2.42694530,0.01799339,0.06707244,0.78932926,1.25762113,0.14767588,0.93766241
-3.89894947,2.41580640,0.01712583,0.06920541,0.80344903,1.24398746,0.14500509,0.93863003
-3.89294647,2.41018584,0.01639210,0.07118937,0.81745894,1.23451028,0.14241170,0.94094001
-3.88694347,2.40956996,0.01580595,0.07298736,0.83099306,1.22890997,0.13989795,0.94440824
-3.88094047,2.41331807,0.01537865,0.07456486,0.84368856,1.22682422,0.13745999,0.94881181
-3.87493747,2.42069540,0.01511891,0.07589100,0.85519928,1.22782738,0.13508913,0.95390009
-3.86893447,2.43090668,0.01503278,0.07693976,0.86520856,1.23144988,0.13277331,0.95940614
-3.86293147,2.44312853,0.01512357,0.07769095,0.87344053,1.23719677,0.13049858,0.96505787
-3.85692846,2.45653930,0.01539184,0.07813102,0.87966949,1.24456469,0.12825050,0.97058848
-3.85092546,2.47034493,0.01583538,0.07825350,0.88372689,1.25305655,0.12601536,0.97574551
-3.84492246,2.48380016,0.01644920,0.07805933,0.88550560,1.26219359,0.12378124,0.98029831
-3.83891946,2.49622444,0.01722560,0.07755675,0.88496142,1.27152463,0.12153870,0.98404354
-3.83291646,2.50701253,0.01815421,0.07676094,0.88211184,1.28063249,0.11928123,0.98680877
-3.82691346,2.51563995,0.01922213,0.07569347,0.87703223,1.28913782,0.11700538,0.98845407
-3.82091046,2.52166393,0.02041405,0.07438139,0.86984976,1.29670061,0.11471060,0.98887186
-3.81490745,2.52472064,0.02171248,0.07285623,0.86073555,1.30302002,0.11239887,0.98798525
-3.80890445,2.52451955,0.02309797,0.07115283,0.84989550,1.30783275,0.11007416,0.98574528
-3.80290145,2.52083607,0.02454948,0.06930810,0.83756036,1.31091077,0.10774170,0.98212731
-3.79689845,2.51350335,0.02604468,0.06735972,0.82397554,1.31205870,0.10540736,0.97712707
-3.79089545,2.50240421,0.02756039,0.06534500,0.80939125,1.31111132,0.10307685,0.97075667
-3.78489245,2.48746372,0.02907306,0.06329965,0.79405336,1.30793153,0.10075524,0.96304083
-3.77888944,2.46864323,0.03055919,0.06125685,0.77819536,1.30240889,0.09844635,0.95401369
-3.77288644,2.44593583,0.03199587,0.05924636,0.76203168,1.29445894,0.09615253,0.94371616
-3.76688344,2.41936349,0.03336121,0.05729391,0.74575255,1.28402302,0.09387444,0.93219404
-3.76088044,2.38897567,0.03463484,0.05542072,0.72952048,1.27106876,0.09161106,0.91949686
-3.75487744,2.35484910,0.03579828,0.05364326,0.71346831,1.25559073,0.08935991,0.90567732
-3.74887444,2.31708843,0.03683529,0.05197318,0.69769871,1.23761124,0.08711732,0.89079123
-3.74287144,2.27582723,0.03773215,0.05041745,0.68228511,1.21718085,0.08487880,0.87489789
-3.73686843,2.23122901,0.03847783,0.04897861,0.66727366,1.19437853,0.08263956,0.85806069
-3.73086543,2.18348780,0.03906410,0.04765524,0.65268623,1.16931119,0.08039496,0.84034775
-3.72486243,2.13282815,0.03948551,0.04644242,0.63852407,1.14211253,0.07814101,0.82183265
-3.71885943,2.07950433,0.03973932,0.04533242,0.62477198,1.11294108,0.07587476,0.80259501
-3.71285643,2.02379868,0.03982534,0.04431528,0.61140283,1.08197772,0.07359474,0.78272089
-3.70685343,1.96601927,0.03974575,0.04337955,0.59838217,1.04942243,0.07130120,0.76230316
-3.70085043,1.90649683,0.03950480,0.04251299,0.58567281,1.01549083,0.06899634,0.74144157
-3.69484742,1.84558142,0.03910854,0.04170319,0.57323923,0.98041036,0.06668441,0.72024274
-3.68884442,1.78363879,0.03856456,0.04093823,0.56105163,0.94441658,0.06437173,0.69882006
-3.68284142,1.72104674,0.03788168,0.04020725,0.54908955,0.90774958,0.06206666,0.67729342
-3.67683842,1.65819171,0.03706969,0.03950087,0.53734488,0.87065077,0.05977939,0.65578884
-3.67083542,1.59546544,0.03613916,0.03881165,0.52582417,0.83336014,0.05752183,0.63443796
-3.66483242,1.53326199,0.03510118,0.03813428,0.51455015,0.79611400,0.05530732,0.61337741
-3.65882941,1.47197482,0.03396723,0.03746578,0.50356232,0.75914325,0.05315032,0.59274780
-3.65282641,1.41199399,0.03274910,0.03680554,0.49291666,0.72267207,0.05106613,0.57269262
-3.64682341,1.35370313,0.03145870,0.03615519,0.48268428,0.68691706,0.04907051,0.55335662
-3.64082041,1.29747634,0.03010806,0.03551846,0.47294915,0.65208650,0.04717935,0.53488384
-3.63481741,1.24367445,0.02870921,0.03490082,0.46380496,0.61837983,0.04540825,0.51741533
-3.62881441,1.19264099,0.02727417,0.03430911,0.45535110,0.58598714,0.04377217,0.50108630
-3.62281141,1.14469760,0.02581481,0.03375107,0.44768811,0.55508844,0.04228503,0.48602308
-3.61680840,1.10013895,0.02434282,0.03323484,0.44091266,0.52585294,0.04095938,0.47233973
-3.61080540,1.05922748,0.02286959,0.03276844,0.43511240,0.49843805,0.03980599,0.46013462
-3.60480240,1.02218805,0.02140611,0.03235921,0.43036084,0.47298824,0.03883358,0.44948697
-3.59879940,0.98920280,0.01996283,0.03201336,0.42671266,0.44963376,0.03804849,0.44045370
-3.59279640,0.96040652,0.01854952,0.03173550,0.42419965,0.42848932,0.03745445,0.43306666
-3.58679340,0.93588292,0.01717515,0.03152834,0.42282748,0.40965283,0.03705240,0.42733041
-3.58079040,0.91566192,0.01584775,0.03139239,0.42257356,0.39320419,0.03684036,0.42322082
-3.57478739,0.89971829,0.01457431,0.03132584,0.42338603,0.37920431,0.03681334,0.42068449
-3.56878439,0.88797165,0.01336064,0.03132451,0.42518404,0.36769438,0.03696336,0.41963902
-3.56278139,0.88028796,0.01221137,0.03138195,0.42785923,0.35869530,0.03727954,0.41997430
-3.55677839,0.87648237,0.01112983,0.03148962,0.43127831,0.35220749,0.03774820,0.42155462
-3.55077539,0.87632315,0.01011816,0.03163712,0.43528667,0.34821075,0.03835306,0.42422155
-3.54477239,0.87953667,0.00917725,0.03181260,0.43971272,0.34666439,0.03907551,0.42779753
-3.53876938,0.88581289,0.00830689,0.03200311,0.44437280,0.34750725,0.03989488,0.43208983
-3.53276638,0.89481122,0.00750584,0.03219505,0.44907637,0.35065785,0.04078878,0.43689490
-3.52676338,0.90616625,0.00677195,0.03237461,0.45363114,0.35601430,0.04173343,0.44200275
-3.52076038,0.91949328,0.00610235,0.03252815,0.45784813,0.36345414,0.04270407,0.44720130
-3.51475738,0.93439325,0.00549357,0.03264264,0.46154615,0.37283399,0.04367533,0.45228051
-3.50875438,0.95045711,0.00494173,0.03270598,0.46455584,0.38398908,0.04462161,0.45703615
-3.50275138,0.96726948,0.00444269,0.03270728,0.46672295,0.39673274,0.04551754,0.46127325
-3.49674837,0.98441182,0.00399217,0.03263711,0.46791090,0.41085602,0.04633834,0.46480897
-3.49074537,1.00146515,0.00358591,0.03248766,0.46800271,0.42612751,0.04706024,0.46747517
-3.48474237,1.01801264,0.00321977,0.03225282,0.46690213,0.44229372,0.04766091,0.46912052
-3.47873937,1.03364231,0.00288983,0.03192829,0.46453429,0.45908001,0.04811983,0.46961222
-3.47273637,1.04795016,0.00259240,0.03151154,0.46084590,0.47619252,0.04841870,0.46883747
-3.46673337,1.06054397,0.00232415,0.03100181,0.45580496,0.49332110,0.04854182,0.46670469
-3.46073037,1.07104797,0.00208203,0.03040006,0.44940040,0.51014343,0.04847641,0.46314455
-3.45472736,1.07910860,0.00186336,0.02970889,0.44164147,0.52633039,0.04821295,0.45811087
-3.44872436,1.08440126,0.00166575,0.02893249,0.43255711,0.54155278,0.04774540,0.45158135
-3.44272136,1.08663805,0.00148714,0.02807653,0.42219528,0.55548910,0.04707144,0.44355817
-3.43671836,1.08557637,0.00132570,0.02714811,0.41062232,0.56783439,0.04619257,0.43406843
-3.43071536,1.08102796,0.00117987,0.02615566,0.39792235,0.57830986,0.04511413,0.42316430
-3.42471236,1.07286812,0.00104825,0.02510890,0.38419648,0.58667286,0.04384529,0.41092298
-3.41870935,1.06104461,0.00092962,0.02401876,0.36956218,0.59272696,0.04239888,0.39744622
-3.41270635,1.04558581,0.00082290,0.02289729,0.35415232,0.59633166,0.04079114,0.38285949
-3.40670335,1.02660765,0.00072710,0.02175763,0.33811414,0.59741124,0.03904143,0.36731077
-3.40070035,1.00431883,0.00064131,0.02061393,0.32160799,0.59596239,0.03717176,0.35096874
-3.39469735,0.97902402,0.00056470,0.01948124,0.30480577,0.59206024,0.03520636,0.33402068
-3.38869435,0.95112465,0.00049647,0.01837548,0.28788919,0.58586232,0.03317113,0.31666981
-3.38269135,0.92111709,0.00043589,0.01731328,0.27104761,0.57761028,0.03109312,0.29913233
-3.37668834,0.88958810,0.00038225,0.01631190,0.25447584,0.56762911,0.02899992,0.28163407
-3.37068534,0.85720749,0.00033489,0.01538908,0.23837152,0.55632375,0.02691915,0.26440697
-3.36468234,0.82471803,0.00029319,0.01456291,0.22293241,0.54417302,0.02487794,0.24768533
-3.35867934,0.79292282,0.00025656,0.01385163,0.20835360,0.53172099,0.02290245,0.23170202
-3.35267634,0.76267026,0.00022446,0.01327345,0.19482449,0.51956592,0.02101748,0.21668468
-3.34667334,0.73483698,0.00019640,0.01284628,0.18252586,0.50834683,0.01924613,0.20285199
-3.34067034,0.71030887,0.00017193,0.01258752,0.17162687,0.49872827,0.01760955,0.19041001
-3.33466733,0.68996083,0.00015064,0.01251368,0.16228205,0.49138330,0.01612671,0.17954870
-3.32866433,0.67463536,0.00013217,0.01264012,0.15462846,0.48697534,0.01481431,0.17043865
-3.32266133,0.66512060,0.00011620,0.01298059,0.14878277,0.48613909,0.01368669,0.16322786
-3.31665833,0.66212811,0.00010245,0.01354682,0.14483863,0.48946111,0.01275576,0.15803887
-3.31065533,0.66627097,0.00009068,0.01434812,0.14286396,0.49746050,0.01203100,0.15496595
-3.30465233,0.67804265,0.00008069,0.01539080,0.14289865,0.51057022,0.01151947,0.15407258
-3.29864932,0.69779719,0.00007229,0.01667778,0.14495227,0.52911945,0.01122576,0.15538911
-3.29264632,0.72573132,0.00006534,0.01820803,0.14900223,0.55331780,0.01115198,0.15891074
-3.28664332,0.76186903,0.00005970,0.01997615,0.15499223,0.58324157,0.01129770,0.16459587
-3.28064032,0.80604942,0.00005526,0.02197196,0.16283122,0.61882301,0.01165987,0.17236479
-3.27463732,0.85791832,0.00005191,0.02418020,0.17239297,0.65984270,0.01223274,0.18209906
-3.26863432,0.91692429,0.00004955,0.02658027,0.18351625,0.70592593,0.01300773,0.19364140
-3.26263132,0.98231977,0.00004809,0.02914623,0.19600591,0.75654314,0.01397335,0.20679648
-3.25662831,1.05316758,0.00004746,0.03184683,0.20963480,0.81101504,0.01511507,0.22133252
-3.25062531,1.12835336,0.00004756,0.03464581,0.22414666,0.86852244,0.01641531,0.23698396
-3.24462231,1.20660385,0.00004830,0.03750238,0.23926003,0.92812088,0.01785342,0.25345513
-3.23861931,1.28651114,0.00004960,0.04037187,0.25467314,0.98875992,0.01940577,0.27042504
-3.23261631,1.36656242,0.00005138,0.04320659,0.27006977,1.04930674,0.02104589,0.28755324
-3.22661331,1.44517469,0.00005353,0.04595687,0.28512591,1.10857364,0.02274483,0.30448668
-3.22061031,1.52073350,0.00005596,0.04857227,0.29951709,1.16534841,0.02447148,0.32086732
-3.21460730,1.59163469,0.00005858,0.05100286,0.31292619,1.21842698,0.02619315,0.33634056
-3.20860430,1.65632758,0.00006130,0.05320059,0.32505141,1.26664700,0.02787614,0.35056385
-3.20260130,1.71335825,0.00006401,0.05512070,0.33561421,1.30892129,0.02948653,0.36321558
-3.19659830,1.76141125,0.00006664,0.05672302,0.34436678,1.34426979,0.03099093,0.37400361
-3.19059530,1.79934799,0.00006909,0.05797325,0.35109888,1.37184889,0.03235736,0.38267327
-3.18459230,1.82624030,0.00007129,0.05884401,0.35564359,1.39097677,0.03355610,0.38901441
-3.17858929,1.84139779,0.00007316,0.05931575,0.35788196,1.40115379,0.03456053,0.39286728
-3.17258629,1.84438764,0.00007466,0.05937733,0.35774600,1.40207713,0.03534793,0.39412687
-3.16658329,1.83504619,0.00007572,0.05902643,0.35522024,1.39364884,0.03590012,0.39274555
-3.16058029,1.81348164,0.00007631,0.05826953,0.35034148,1.37597724,0.03620407,0.38873392
-3.15457729,1.78006789,0.00007642,0.05712169,0.34319695,1.34937150,0.03625224,0.38215972
-3.14857429,1.73542975,0.00007604,0.05560604,0.33392078,1.31432972,0.03604282,0.37314501
-3.14257129,1.68042037,0.00007517,0.05375292,0.32268911,1.27152114,0.03557974,0.36186150
-3.13656828,1.61609184,0.00007386,0.05159889,0.30971393,1.22176338,0.03487250,0.34852453
-3.13056528,1.54366052,0.00007212,0.04918551,0.29523599,1.16599579,0.03393581,0.33338573
-3.12456228,1.46446851,0.00007004,0.04655805,0.27951707,1.10525006,0.03278907,0.31672481
-3.11855928,1.37994324,0.00006767,0.04376403,0.26283194,1.04061972,0.03145569,0.29884084
-3.11255628,1.29155677,0.00006513,0.04085193,0.24546037,0.97322947,0.02996230,0.28004334
-3.10655328,1.20078667,0.00006250,0.03786976,0.22767943,0.90420612,0.02833793,0.26064363
-3.10055028,1.10907992,0.00005994,0.03486393,0.20975652,0.83465185,0.02661311,0.24094664
-3.09454727,1.01782129,0.00005758,0.03187812,0.19194315,0.76562122,0.02481895,0.22124365
-3.08854427,0.92830722,0.00005560,0.02895243,0.17446987,0.69810234,0.02298638,0.20180610
-3.08254127,0.84172589,0.00005421,0.02612270,0.15754232,0.63300293,0.02114533,0.18288062
-3.07653827,0.75914389,0.00005364,0.02342003,0.14133856,0.57114150,0.01932414,0.16468551
-3.07053527,0.68149950,0.00005415,0.02087060,0.12600755,0.51324340,0.01754897,0.14740849
-3.06453227,0.60960230,0.00005607,0.01849557,0.11166896,0.45994180,0.01584349,0.13120593
-3.05852926,0.54413833,0.00005976,0.01631132,0.09841385,0.41178275,0.01422859,0.11620329
-3.05252626,0.48568020,0.00006564,0.01432970,0.08630642,0.36923377,0.01272231,0.10249666
-3.04652326,0.43470076,0.00007418,0.01255848,0.07538645,0.33269500,0.01133989,0.09015520
-3.04052026,0.39158933,0.00008595,0.01100195,0.06567227,0.30251207,0.01009388,0.07922432
-3.03451726,0.35666906,0.00010159,0.00966141,0.05716411,0.27898944,0.00899443,0.06972930
-3.02851426,0.33021424,0.00012180,0.00853583,0.04984755,0.26240331,0.00804958,0.06167910
-3.02251126,0.31246609,0.00014738,0.00762244,0.04369701,0.25301305,0.00726561,0.05507019
-3.01650825,0.30364612,0.00017922,0.00691722,0.03867900,0.25107018,0.00664740,0.04989016
-3.01050525,0.30396590,0.00021828,0.00641541,0.03475501,0.25682418,0.00619879,0.04612094
-3.00450225,0.31363244,0.00026558,0.00611185,0.03188400,0.27052446,0.00592290,0.04374138
-2.99849925,0.33284877,0.00032220,0.00600126,0.03002436,0.29241805,0.00582232,0.04272930
-2.99249625,0.36180923,0.00038927,0.00607841,0.02913529,0.32274283,0.00589936,0.04306269
-2.98649325,0.40068969,0.00046791,0.00633814,0.02917762,0.36171637,0.00615605,0.04472015
-2.98049025,0.44963280,0.00055921,0.00677532,0.03011401,0.40952065,0.00659417,0.04768067
-2.97448724,0.50872907,0.00066423,0.00738470,0.03190874,0.46628330,0.00721513,0.05192258
-2.96848424,0.57799458,0.00078391,0.00816069,0.03452696,0.53205610,0.00801976,0.05742200
-2.96248124,0.65734656,0.00091902,0.00909707,0.03793363,0.60679192,0.00900800,0.06415073
-2.95647824,0.74657820,0.00107018,0.01018669,0.04209220,0.69032133,0.01017860,0.07207387
-2.95047524,0.84533433,0.00123775,0.01142114,0.04696320,0.78233029,0.01152872,0.08114730
-2.94447224,0.95308974,0.00142181,0.01279052,0.05250277,0.88234051,0.01305351,0.09131516
-2.93846923,1.06913165,0.00162216,0.01428313,0.05866144,0.98969399,0.01474579,0.10250771
-2.93246623,1.19254827,0.00183824,0.01588537,0.06538307,1.10354316,0.01659563,0.11463953
-2.92646323,1.32222470,0.00206917,0.01758168,0.07260425,1.22284811,0.01859017,0.12760845
-2.92046023,1.45684760,0.00231376,0.01935457,0.08025414,1.34638178,0.02071346,0.14129531
-2.91445723,1.59491933,0.00257051,0.02118483,0.08825493,1.47274392,0.02294640,0.15556466
-2.90845423,1.73478199,0.00283771,0.02305191,0.09652287,1.60038421,0.02526688,0.17026647
-2.90245123,1.87465136,0.00311350,0.02493430,0.10496996,1.72763417,0.02765009,0.18523900
-2.89644822,2.01265995,0.00339598,0.02681021,0.11350627,1.85274745,0.03006894,0.20031263
-2.89044522,2.14690791,0.00368338,0.02865820,0.12204282,1.97394705,0.03249465,0.21531477
-2.88444222,2.27552018,0.00397417,0.03045804,0.13049495,2.08947799,0.03489753,0.23007549
-2.87843922,2.39670742,0.00426730,0.03219152,0.13878602,2.19766326,0.03724777,0.24443380
-2.87243622,2.50882831,0.00456237,0.03384332,0.14685135,2.29696063,0.03951642,0.25824434
-2.86643322,2.61045015,0.00485984,0.03540186,0.15464216,2.38601767,0.04167632,0.27138404
-2.86043022,2.70040498,0.00516125,0.03686012,0.16212930,2.46372239,0.04370309,0.28375856
-2.85442721,2.77783814,0.00546945,0.03821631,0.16930671,2.52924678,0.04557599,0.29530816
-2.84842421,2.84224686,0.00578874,0.03947447,0.17619419,2.58208090,0.04727874,0.30601258
-2.84242121,2.89350640,0.00612508,0.04064486,0.18283946,2.62205568,0.04880020,0.31589473
-2.83641821,2.93188221,0.00648616,0.04174418,0.18931931,2.64935281,0.05013475,0.32502292
-2.83041521,2.95802706,0.00688152,0.04279560,0.19573968,2.66450110,0.05128262,0.33351133
-2.82441221,2.97296281,0.00732251,0.04382857,0.20223459,2.66835897,0.05224988,0.34151875
-2.81840920,2.97804731,0.00782225,0.04487839,0.20896387,2.66208378,0.05304820,0.34924540
-2.81240620,2.97492765,0.00839548,0.04598560,0.21610973,2.64708918,0.05369443,0.35692794
-2.80640320,2.96548168,0.00905831,0.04719517,0.22387215,2.62499235,0.05420991,0.36483274
-2.80040020,2.95175024,0.00982792,0.04855551,0.23246320,2.59755340,0.05461964,0.37324764
-2.79439720,2.93586296,0.01072212,0.05011727,0.24210054,2.56660984,0.05495126,0.38247236
-2.78839420,2.91996088,0.01175885,0.05193214,0.25300008,2.53400889,0.05523402,0.39280805
-2.78239120,2.90611917,0.01295562,0.05405138,0.26536822,2.50154061,0.05549755,0.40454614
-2.77638819,2.89627303,0.01432882,0.05652442,0.27939377,2.47087494,0.05577080,0.41795699
-2.77038519,2.89214987,0.01589305,0.05939733,0.29523983,2.44350500,0.05608092,0.43327877
-2.76438219,2.89521022,0.01766039,0.06271127,0.31303597,2.42069903,0.05645225,0.45070680
-2.75837919,2.90659966,0.01963963,0.06650100,0.33287095,2.40346270,0.05690548,0.47038398
-2.75237619,2.92711308,0.02183557,0.07079343,0.35478620,2.39251286,0.05745693,0.49239243
-2.74637319,2.95717241,0.02424837,0.07560617,0.37877036,2.38826342,0.05811807,0.51674680
-2.74037019,2.99681807,0.02687295,0.08094625,0.40475513,2.39082338,0.05889514,0.54338949
-2.73436718,3.04571399,0.02969856,0.08680903,0.43261268,2.40000636,0.05978907,0.57218800
-2.72836418,3.10316536,0.03270847,0.09317720,0.46215468,2.41535082,0.06079554,0.60293452
-2.72236118,3.16814807,0.03587982,0.10002010,0.49313319,2.43614938,0.06190523,0.63534796
-2.71635818,3.23934832,0.03918376,0.10729331,0.52524351,2.46148581,0.06310421,0.66907833
-2.71035518,3.31521048,0.04258571,0.11493855,0.55812895,2.49027756,0.06437456,0.70371352
-2.70435218,3.39399151,0.04604589,0.12288399,0.59138755,2.52132208,0.06569498,0.73878825
-2.69834917,3.47381966,0.04952014,0.13104494,0.62458065,2.55334500,0.06704160,0.77379511
-2.69234617,3.55275567,0.05296084,0.13932509,0.65724310,2.58504817,0.06838876,0.80819736
-2.68634317,3.62885430,0.05631807,0.14761807,0.68889499,2.61515599,0.06970994,0.84144308
-2.68034017,3.70022441,0.05954100,0.15580956,0.71905440,2.64245849,0.07097854,0.87298036
-2.67433717,3.76508584,0.06257926,0.16377982,0.74725097,2.66584997,0.07216878,0.90227302
-2.66833417,3.82182139,0.06538444,0.17140661,0.77303974,2.68436198,0.07325644,0.92881632
-2.66233117,3.86902264,0.06791161,0.17856833,0.79601489,2.69719021,0.07421961,0.95215207
-2.65632816,3.90552831,0.07012071,0.18514749,0.81582275,2.70371437,0.07503927,0.97188275
-2.65032516,3.93045423,0.07197784,0.19103421,0.83217362,2.70351126,0.07569978,0.98768391
-2.64432216,3.94321410,0.07345640,0.19612963,0.84485195,2.69636052,0.07618921,0.99931449
-2.63831916,3.94353061,0.07453794,0.20034923,0.85372434,2.68224357,0.07649960,1.00662447
-2.63231616,3.93143668,0.07521272,0.20362567,0.85874499,2.66133595,0.07662692,1.00955975
-2.62631316,3.90726696,0.07548005,0.20591128,0.85995833,2.63399357,0.07657105,1.00816376
-2.62031016,3.87163981,0.07534818,0.20717988,0.85749855,2.60073366,0.07633546,1.00257581
-2.61430715,3.82543059,0.07483396,0.20742784,0.85158599,2.56221103,0.07592684,0.99302622
-2.60830415,3.76973720,0.07396219,0.20667441,0.84252047,2.51919088,0.07535463,0.97982837
-2.60230115,3.70583908,0.07276462,0.20496124,0.83067165,2.47251883,0.07463042,0.96336788
