energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-3.08254127,3.99231993,0.84332563,2.47397097,0.00182443,0.93673975,0.29170652,0.00000000,2.08306353,0.40365035
-3.07653827,4.07354643,0.87255002,2.55009360,0.00179496,0.94114007,0.29548133,0.00000000,2.09897756,0.40593199
-3.07053527,4.14912535,0.90103744,2.62192702,0.00177277,0.94374054,0.29982874,0.00000000,2.11204200,0.40784341
-3.06453227,4.21702142,0.92818923,2.68809744,0.00175611,0.94417045,0.30460532,0.00000000,2.12143043,0.40920738
-3.05852926,4.27539292,0.95348719,2.74736846,0.00174317,0.94210359,0.30966354,0.00000000,2.12639272,0.40986215
-3.05252626,4.32265245,0.97650781,2.79868015,0.00173220,0.93727125,0.31485656,0.00000000,2.12628348,0.40966731
-3.04652326,4.35752005,0.99693432,2.84118344,0.00172152,0.92947284,0.32004320,0.00000000,2.12058589,0.40850874
-3.04052026,4.37906640,1.01456602,2.87426873,0.00170960,0.91858369,0.32509303,0.00000000,2.10892980,0.40630272
-3.03451726,4.38674459,1.02932455,2.89758732,0.00169507,0.90455975,0.32989118,0.00000000,2.09110389,0.40299870
-3.02851426,4.38040927,1.04125679,2.91106497,0.00167676,0.88743907,0.33434293,0.00000000,2.06706127,0.39858105
-3.02251126,4.36032258,1.05053404,2.91490700,0.00165374,0.86734012,0.33837757,0.00000000,2.03691895,0.39306941
-3.01650825,4.32714658,1.05744757,2.90959446,0.00162532,0.84445712,0.34195161,0.00000000,2.00095139,0.38651787
-3.01050525,4.28192282,1.06240028,2.89587152,0.00159108,0.81905289,0.34505093,0.00000000,1.95957884,0.37901296
-3.00450225,4.22603958,1.06589479,2.87472439,0.00155083,0.79144944,0.34769192,0.00000000,1.91335138,0.37067063
-2.99849925,4.16118833,1.06851809,2.84735219,0.00150463,0.76201700,0.34992141,0.00000000,1.86292953,0.36163234
-2.99249625,4.08931076,1.07092313,2.81513082,0.00145278,0.73116199,0.35181531,0.00000000,1.80906261,0.35206040
-2.98649325,4.01253845,1.07380781,2.77957085,0.00139579,0.69931459,0.35347613,0.00000000,1.75256582,0.34213287
-2.98049025,3.93312721,1.07789194,2.74227067,0.00133435,0.66691623,0.35502929,0.00000000,1.69429703,0.33203807
-2.97448724,3.85338820,1.08389288,2.70486652,0.00126929,0.63440784,0.35661847,0.00000000,1.63513422,0.32196899
-2.96848424,3.77561828,1.09250059,2.66898084,0.00120160,0.60221884,0.35840013,0.00000000,1.57595420,0.31211776
-2.96248124,3.70203164,1.10435288,2.63617080,0.00113235,0.57075759,0.36053746,0.00000000,1.51761336,0.30267037
-2.95647824,3.63469511,1.12001178,2.60787854,0.00106267,0.54040327,0.36319410,0.00000000,1.46093066,0.29380174
-2.95047524,3.57546893,1.13994185,2.58538499,0.00099376,0.51149932,0.36652778,0.00000000,1.40667327,0.28567133
-2.94447224,3.52595512,1.16449128,2.56976884,0.00092680,0.48434864,0.37068435,0.00000000,1.35554490,0.27841933
-2.93846923,3.48745490,1.19387660,2.56187212,0.00086301,0.45921034,0.37579233,0.00000000,1.30817686,0.27216363
-2.93246623,3.46093651,1.22817161,2.56227378,0.00080359,0.43629800,0.38195837,0.00000000,1.26512168,0.26699747
-2.92646323,3.44701453,1.26730119,2.57127230,0.00074970,0.41577933,0.38926375,0.00000000,1.22684911,0.26298804
-2.92046023,3.44594124,1.31104032,2.58887811,0.00070248,0.39777693,0.39776201,0.00000000,1.19374448,0.26017574
-2.91445723,3.45761028,1.35901848,2.61481620,0.00066307,0.38237009,0.40747799,0.00000000,1.16610885,0.25857444
-2.90845423,3.48157235,1.41072946,2.64853900,0.00063257,0.36959740,0.41840798,0.00000000,1.14416100,0.25817242
-2.90245123,3.51706234,1.46554627,2.68924912,0.00061206,0.35945989,0.43052122,0.00000000,1.12804086,0.25893413
-2.89644822,3.56303673,1.52274060,2.73593106,0.00060262,0.35192467,0.44376233,0.00000000,1.11781415,0.26080256
-2.89044522,3.61821964,1.58150621,2.78739083,0.00060533,0.34692881,0.45805464,0.00000000,1.11347806,0.26370225
-2.88444222,3.68115583,1.64098516,2.84230172,0.00062129,0.34438340,0.47330404,0.00000000,1.11496759,0.26754270
-2.87843922,3.75026810,1.70029595,2.89925442,0.00065160,0.34417764,0.48940325,0.00000000,1.12216244,0.27222212
-2.87243622,3.82391700,1.75856226,2.95680938,0.00069738,0.34618283,0.50623595,0.00000000,1.13489419,0.27763130
-2.86643322,3.90045995,1.81494100,3.01354910,0.00075975,0.35025628,0.52368074,0.00000000,1.15295339,0.28365759
-2.86043022,3.97830756,1.86864861,3.06812804,0.00083984,0.35624492,0.54161457,0.00000000,1.17609649,0.29018857
-2.85442721,4.05597450,1.91898429,3.11931817,0.00093875,0.36398876,0.55991549,0.00000000,1.20405229,0.29711550
-2.84842421,4.13212299,1.96534926,3.16604798,0.00105755,0.37332384,0.57846455,0.00000000,1.23652764,0.30433632
-2.84242121,4.20559706,2.00726124,3.20743346,0.00119721,0.38408493,0.59714682,0.00000000,1.27321232,0.31175803
-2.83641821,4.27544639,2.04436362,3.24279984,0.00135860,0.39610772,0.61585158,0.00000000,1.31378285,0.31929846
-2.83041521,4.34093905,2.07642911,3.27169327,0.00154243,0.40923056,0.63447172,0.00000000,1.35790513,0.32688723
-2.82441221,4.40156296,2.10335786,3.29388245,0.00174919,0.42329575,0.65290257,0.00000000,1.40523597,0.33446609
-2.81840920,4.45701661,2.12517035,3.30935021,0.00197911,0.43815023,0.67104026,0.00000000,1.45542344,0.34198842
-2.81240620,4.50719013,2.14199583,3.31827627,0.00223214,0.45364595,0.68878000,0.00000000,1.50810612,0.34941817
-2.80640320,4.55213808,2.15405678,3.32101206,0.00250785,0.46963960,0.70601430,0.00000000,1.56291155,0.35672816
-2.80040020,4.59204606,2.16165075,3.31804962,0.00280540,0.48599207,0.72263166,0.00000000,1.61945389,0.36389797
-2.79439720,4.62719321,2.16513026,3.30998619,0.00312355,0.50256754,0.73851568,0.00000000,1.67733129,0.37091150
-2.78839420,4.65791298,2.16488223,3.29748666,0.00346059,0.51923231,0.75354488,0.00000000,1.73612306,0.37775441
-2.78239120,4.68455440,2.16130766,3.28124597,0.00381433,0.53585353,0.76759339,0.00000000,1.79538718,0.38441158
-2.77638819,4.70744621,2.15480282,3.26195329,0.00418215,0.55229783,0.78053237,0.00000000,1.85465831,0.39086476
-2.77038519,4.72686548,2.14574255,3.24025984,0.00456096,0.56843021,0.79223242,0.00000000,1.91344668,0.39709053
-2.76438219,4.74301249,2.13446647,3.21675166,0.00494727,0.58411298,0.80256662,0.00000000,1.97123813,0.40305870
-2.75837919,4.75599287,2.12126843,3.19192847,0.00533725,0.59920516,0.81141426,0.00000000,2.02749563,0.40873131
-2.75237619,4.76580754,2.10638945,3.16618913,0.00572675,0.61356234,0.81866495,0.00000000,2.08166220,0.41406220
-2.74637319,4.77235066,2.09001416,3.13982398,0.00611143,0.62703694,0.82422295,0.00000000,2.13316564,0.41899718
-2.74037019,4.77541522,2.07227056,3.11301387,0.00648683,0.63947920,0.82801146,0.00000000,2.18142477,0.42347492
-2.73436718,4.77470526,2.05323263,3.08583516,0.00684847,0.65073869,0.82997659,0.00000000,2.22585741,0.42742827
-2.72836418,4.76985390,2.03292554,3.05826989,0.00719192,0.66066643,0.83009080,0.00000000,2.26588960,0.43078619
-2.72236118,4.76044546,2.01133268,3.03022002,0.00751296,0.66911752,0.82835556,0.00000000,2.30096622,0.43347604
-2.71635818,4.74604028,1.98840401,3.00152439,0.00780762,0.67595435,0.82480311,0.00000000,2.33056234,0.43542603
-2.71035518,4.72620051,1.96406524,2.97197720,0.00807229,0.68104998,0.81949702,0.00000000,2.35419524,0.43656793
-2.70435218,4.70051545,1.93822701,2.94134670,0.00830380,0.68429195,0.81253174,0.00000000,2.37143645,0.43683966
-2.69834917,4.66862488,1.91079390,2.90939301,0.00849950,0.68558595,0.80403075,0.00000000,2.38192367,0.43618776
-2.69234617,4.63023932,1.88167264,2.87588411,0.00865725,0.68485960,0.79414368,0.00000000,2.38537190,0.43456961
-2.68634317,4.58515632,1.85077938,2.84060935,0.00877550,0.68206581,0.78304225,0.00000000,2.38158358,0.43195519
-2.68034017,4.53327226,1.81804574,2.80339000,0.00885332,0.67718583,0.77091528,0.00000000,2.37045724,0.42832850
-2.67433717,4.47458938,1.78342353,2.76408668,0.00889032,0.67023176,0.75796294,0.00000000,2.35199451,0.42368839
-2.66833417,4.40921825,1.74688834,2.72260389,0.00888671,0.66124830,0.74439049,0.00000000,2.32630503,0.41804892
-2.66233117,4.33737606,1.70844178,2.67889170,0.00884322,0.65031392,0.73040179,0.00000000,2.29360932,0.41143916
-2.65632816,4.25938132,1.66811279,2.63294529,0.00876108,0.63754107,0.71619278,0.00000000,2.25423933,0.40390262
-2.65032516,4.17564585,1.62595806,2.58480279,0.00864196,0.62307568,0.70194542,0.00000000,2.20863671,0.39549618
-2.64432216,4.08666488,1.58206173,2.53454216,0.00848791,0.60709581,0.68782217,0.00000000,2.15734890,0.38628873
-2.63831916,3.99300616,1.53653464,2.48227755,0.00830131,0.58980950,0.67396145,0.00000000,2.10102296,0.37635960
-2.63231616,3.89529895,1.48951328,2.42815580,0.00808481,0.57145195,0.66047423,0.00000000,2.04039748,0.36579679
-2.62631316,3.79422344,1.44115851,2.37235358,0.00784127,0.55228199,0.64744189,0.00000000,1.97629264,0.35469518
-2.62031016,3.69050134,1.39165423,2.31507518,0.00757370,0.53257807,0.63491564,0.00000000,1.90959863,0.34315480
-2.61430715,3.58488759,1.34120603,2.25655132,0.00728523,0.51263376,0.62291729,0.00000000,1.84126271,0.33127907
-2.60830415,3.47816364,1.29003983,2.19703881,0.00697905,0.49275292,0.61144157,0.00000000,1.77227510,0.31917334
-2.60230115,3.37113184,1.23840045,2.13682087,0.00665837,0.47324458,0.60045973,0.00000000,1.70365396,0.30694349
-2.59629815,3.26461090,1.18655016,2.07620773,0.00632639,0.45441776,0.58992425,0.00000000,1.63642973,0.29469474
-2.59029515,3.15943175,1.13476702,2.01553728,0.00598627,0.43657619,0.57977454,0.00000000,1.57162902,0.28253066
-2.58429215,3.05643353,1.08334304,1.95517510,0.00564110,0.42001310,0.56994313,0.00000000,1.51025847,0.27055233
-2.57828914,2.95645903,1.03258200,1.89551372,0.00529386,0.40500617,0.56036215,0.00000000,1.45328865,0.25885759
-2.57228614,2.86034926,0.98279698,1.83697051,0.00494742,0.39181272,0.55096966,0.00000000,1.40163848,0.24754046
-2.56628314,2.76893668,0.93430746,1.77998413,0.00460448,0.38066529,0.54171560,0.00000000,1.35616031,0.23669056
-2.56028014,2.68303702,0.88743602,1.72500941,0.00426759,0.37176755,0.53256696,0.00000000,1.31762611,0.22639258
-2.55427714,2.60343962,0.84250470,1.67251053,0.00393908,0.36529081,0.52351183,0.00000000,1.28671495,0.21672573
-2.54827414,2.53089638,0.79983103,1.62295291,0.00362106,0.36137107,0.51456236,0.00000000,1.26400212,0.20776323
-2.54227114,2.46610968,0.75972376,1.57679393,0.00331542,0.36010676,0.50575617,0.00000000,1.24995000,0.19957167
-2.53626813,2.40971970,0.72247846,1.53447292,0.00302377,0.36155715,0.49715645,0.00000000,1.24490106,0.19221049
-2.53026513,2.36229163,0.68837297,1.49640097,0.00274746,0.36574148,0.48885051,0.00000000,1.24907291,0.18573132
-2.52426213,2.32430321,0.65766288,1.46295089,0.00248755,0.37263888,0.48094702,0.00000000,1.26255558,0.18017735
-2.51825913,2.29613333,0.63057707,1.43444797,0.00224483,0.38218887,0.47357202,0.00000000,1.28531077,0.17558277
-2.51225613,2.27805186,0.60731332,1.41116173,0.00201980,0.39429268,0.46686384,0.00000000,1.31717321,0.17197215
-2.50625313,2.27021117,0.58803421,1.39329911,0.00181268,0.40881498,0.46096726,0.00000000,1.35785357,0.16935999
-2.50025013,2.27263956,0.57286306,1.38099919,0.00162344,0.42558615,0.45602709,0.00000000,1.40694286,0.16775016
-2.49424712,2.28523642,0.56188029,1.37432949,0.00145182,0.44440496,0.45218142,0.00000000,1.46391785,0.16713558
-2.48824412,2.30776936,0.55511984,1.37328378,0.00129732,0.46504133,0.44955483,0.00000000,1.52814722,0.16749785
-2.48224112,2.33987276,0.55256605,1.37778118,0.00115928,0.48723939,0.44825182,0.00000000,1.59889819,0.16880702
-2.47623812,2.38104781,0.55415071,1.38766636,0.00103686,0.51072044,0.44835061,0.00000000,1.67534319,0.17102139
-2.47023512,2.43066362,0.55975066,1.40271041,0.00092913,0.53518590,0.44989768,0.00000000,1.75656669,0.17408744
-2.46423212,2.48795934,0.56918574,1.42261224,0.00083505,0.56032025,0.45290305,0.00000000,1.84157203,0.17793980
-2.45822911,2.55204716,0.58221759,1.44700022,0.00075352,0.58579374,0.45733668,0.00000000,1.92928843,0.18250136
-2.45222611,2.62191627,0.59854906,1.47543396,0.00068344,0.61126531,0.46312595,0.00000000,2.01857842,0.18768351
-2.44622311,2.69643809,0.61782488,1.50740619,0.00062368,0.63638537,0.47015447,0.00000000,2.10824619,0.19338657
-2.44022011,2.77437313,0.63963341,1.54234491,0.00057315,0.66079890,0.47826232,0.00000000,2.19704722,0.19950033
-2.43421711,2.85437999,0.66350998,1.57961609,0.00053082,0.68414882,0.48724768,0.00000000,2.28369984,0.20590499
-2.42821411,2.93502719,0.68894184,1.61852725,0.00049570,0.70607982,0.49687004,0.00000000,2.36689908,0.21247229
-2.42221111,3.01480833,0.71537501,1.65833241,0.00046687,0.72624276,0.50685483,0.00000000,2.44533337,0.21906702
-2.41620810,3.09216133,0.74222292,1.69823888,0.00044351,0.74429974,0.51689954,0.00000000,2.51770421,0.22554888
-2.41020510,3.16549187,0.76887702,1.73741630,0.00042488,0.75992977,0.52668112,0.00000000,2.58274894,0.23177470
-2.40420210,3.23320140,0.79471911,1.77500832,0.00041032,0.77283510,0.53586454,0.00000000,2.63926628,0.23760109
-2.39819910,3.29371947,0.81913521,1.81014715,0.00039925,0.78274806,0.54411226,0.00000000,2.68614433,0.24288736
-2.39219610,3.34553979,0.84153050,1.84197079,0.00039119,0.78943817,0.55109426,0.00000000,2.72238994,0.24749868
-2.38619310,3.38725922,0.86134509,1.86964298,0.00038574,0.79271925,0.55649841,0.00000000,2.74715860,0.25130951
-2.38019010,3.41761827,0.87806969,1.89237511,0.00038257,0.79245630,0.56004071,0.00000000,2.75978352,0.25420700
-2.37418709,3.43554167,0.89126094,1.90944956,0.00038143,0.78857165,0.56147489,0.00000000,2.75980240,0.25609435
-2.36818409,3.44017702,0.90055537,1.92024334,0.00038214,0.78105009,0.56060128,0.00000000,2.74698040,0.25689391
-2.36218109,3.43092967,0.90568159,1.92425107,0.00038460,0.76994260,0.55727413,0.00000000,2.72132796,0.25654996
-2.35617809,3.40749177,0.90646983,1.92110598,0.00038875,0.75536826,0.55140745,0.00000000,2.68311200,0.25503089
-2.35017509,3.36986361,0.90285855,1.91059773,0.00039460,0.73751427,0.54297876,0.00000000,2.63285958,0.25233077
-2.34417209,3.31836577,0.89489740,1.89268583,0.00040222,0.71663371,0.53203074,0.00000000,2.57135315,0.24847012
-2.33816908,3.25364077,0.88274651,1.86750774,0.00041173,0.69304107,0.51867064,0.00000000,2.49961714,0.24349582
-2.33216608,3.17664346,0.86667182,1.83538074,0.00042328,0.66710564,0.50306740,0.00000000,2.41889592,0.23748024
-2.32616308,3.08862009,0.84703664,1.79679714,0.00043706,0.63924284,0.48544662,0.00000000,2.33062367,0.23051934
-2.32016008,2.99107632,0.82428965,1.75241265,0.00045327,0.60990383,0.46608366,0.00000000,2.23638711,0.22273010
-2.31415708,2.88573524,0.79894980,1.70302814,0.00047214,0.57956372,0.44529498,0.00000000,2.13788244,0.21424715
-2.30815408,2.77448695,0.77158868,1.64956536,0.00049387,0.54870898,0.42342836,0.00000000,2.03686803,0.20521884
-2.30215108,2.65933156,0.74281120,1.59303753,0.00051866,0.51782427,0.40085217,0.00000000,1.93511492,0.19580284
-2.29614807,2.54231805,0.71323513,1.53451605,0.00054667,0.48737954,0.37794431,0.00000000,1.83435682,0.18616153
-2.29014507,2.42548159,0.68347071,1.47509474,0.00057799,0.45781764,0.35508119,0.00000000,1.73624185,0.17645739
-2.28414207,2.31078181,0.65410082,1.41585322,0.00061265,0.42954311,0.33262721,0.00000000,1.64228769,0.16684841
-2.27813907,2.20004478,0.62566283,1.35782107,0.00065062,0.40291245,0.31092511,0.00000000,1.55384204,0.15748396
-2.27213607,2.09491104,0.59863264,1.30194444,0.00069174,0.37822620,0.29028752,0.00000000,1.47204957,0.14850109
-2.26613307,1.99679172,0.57341163,1.24905646,0.00073577,0.35572325,0.27098996,0.00000000,1.39782673,0.14002150
-2.26013007,1.90683439,0.55031698,1.19985291,0.00078235,0.33557724,0.25326543,0.00000000,1.33184491,0.13214921
-2.25412706,1.82589995,0.52957562,1.15487403,0.00083101,0.31789535,0.23730076,0.00000000,1.27452242,0.12496907
-2.24812406,1.75455095,0.51132198,1.11449315,0.00088119,0.30271924,0.22323456,0.00000000,1.22602526,0.11854608
-2.24212106,1.69305162,0.49559944,1.07891255,0.00093223,0.29002811,0.21115688,0.00000000,1.18627618,0.11292554
-2.23611806,1.64137897,0.48236536,1.04816641,0.00098341,0.27974357,0.20111036,0.00000000,1.15497141,0.10813391
-2.23011506,1.59924413,0.47149915,1.02213058,0.00103392,0.27173604,0.19309264,0.00000000,1.13160400,0.10418037
-2.22411206,1.56612246,0.46281312,1.00053831,0.00108297,0.26583242,0.18705990,0.00000000,1.11549261,0.10105896
-2.21810905,1.54129076,0.45606527,0.98300114,0.00112975,0.26182456,0.18293130,0.00000000,1.10581442,0.09875107
-2.21210605,1.52386962,0.45097355,0.96903363,0.00117348,0.25947829,0.18059401,0.00000000,1.10164067,0.09722827
-2.20610305,1.51286879,0.44723076,0.95808066,0.00121346,0.25854249,0.17990866,0.00000000,1.10197353,0.09645525
-2.20010005,1.50723358,0.44451955,0.94954600,0.00124909,0.25875805,0.18071492,0.00000000,1.10578277,0.09639276
-2.19409705,1.50589014,0.44252660,0.94282054,0.00127991,0.25986625,0.18283714,0.00000000,1.11204107,0.09700035
-2.18809405,1.50778789,0.44095575,0.93730926,0.00130560,0.26161645,0.18608973,0.00000000,1.11975669,0.09823896
-2.18209105,1.51193741,0.43953924,0.93245541,0.00132605,0.26377271,0.19028230,0.00000000,1.12800265,0.10007306
-2.17608804,1.51744260,0.43804683,0.92776127,0.00134132,0.26611938,0.19522426,0.00000000,1.13594164,0.10247241
-2.17008504,1.52352612,0.43629257,0.92280452,0.00135171,0.26846539,0.20072908,0.00000000,1.14284589,0.10541338
-2.16408204,1.52954759,0.43413897,0.91725002,0.00135773,0.27064733,0.20661783,0.00000000,1.14811196,0.10887977
-2.15807904,1.53501427,0.43149857,0.91085656,0.00136010,0.27253118,0.21272228,0.00000000,1.15127005,0.11286316
-2.15207604,1.53958450,0.42833315,0.90347876,0.00135976,0.27401290,0.21888732,0.00000000,1.15198795,0.11736280
-2.14607304,1.54306423,0.42465060,0.89506447,0.00135782,0.27501786,0.22497286,0.00000000,1.15006994,0.12238516
-2.14007004,1.54539749,0.42049993,0.88564794,0.00135558,0.27549925,0.23085518,0.00000000,1.14545089,0.12794302
-2.13406703,1.54665159,0.41596467,0.87533965,0.00135446,0.27543564,0.23642770,0.00000000,1.13818629,0.13405433
-2.12806403,1.54699828,0.41115519,0.86431340,0.00135601,0.27482791,0.24160135,0.00000000,1.12843852,0.14074084
-2.12206103,1.54669183,0.40620025,0.85279154,0.00136182,0.27369561,0.24630441,0.00000000,1.11646046,0.14802646
-2.11605803,1.54604534,0.40123835,0.84102910,0.00137355,0.27207304,0.25048206,0.00000000,1.10257681,0.15593558
-2.11005503,1.54540636,0.39640920,0.82929774,0.00139283,0.27000519,0.25409545,0.00000000,1.08716423,0.16449115
-2.10405203,1.54513273,0.39184569,0.81787013,0.00142125,0.26754373,0.25712058,0.00000000,1.07063087,0.17371283
-2.09804902,1.54556979,0.38766676,0.80700555,0.00146030,0.26474315,0.25954689,0.00000000,1.05339607,0.18361496
-2.09204602,1.54702944,0.38397125,0.79693700,0.00151134,0.26165733,0.26137566,0.00000000,1.03587103,0.19420460
-2.08604302,1.54977192,0.38083312,0.78786054,0.00157555,0.25833643,0.26261822,0.00000000,1.01844105,0.20547947
-2.08004002,1.55399063,0.37829798,0.77992679,0.00165390,0.25482444,0.26329421,0.00000000,1.00144974,0.21742597
-2.07403702,1.55980031,0.37638107,0.77323505,0.00174708,0.25115728,0.26342964,0.00000000,0.98518595,0.23001726
-2.06803402,1.56722885,0.37506660,0.76782976,0.00185551,0.24736155,0.26305512,0.00000000,0.96987351,0.24321138
-2.06203102,1.57621264,0.37430850,0.76369957,0.00197926,0.24345388,0.26220413,0.00000000,0.95566414,0.25694962
-2.05602801,1.58659563,0.37403238,0.76077851,0.00211805,0.23944101,0.26091139,0.00000000,0.94263363,0.27115511
-2.05002501,1.59813176,0.37413849,0.75894944,0.00227122,0.23532030,0.25921155,0.00000000,0.93078129,0.28573173
-2.04402201,1.61049082,0.37450579,0.75804915,0.00243771,0.23108092,0.25713804,0.00000000,0.92003253,0.30056356
-2.03801901,1.62326724,0.37499658,0.75787511,0.00261605,0.22670528,0.25472221,0.00000000,0.91024435,0.31551477
-2.03201601,1.63599180,0.37546181,0.75819347,0.00280439,0.22217093,0.25199286,0.00000000,0.90121348,0.33043034
-2.02601301,1.64814570,0.37574670,0.75874794,0.00300049,0.21745261,0.24897610,0.00000000,0.89268666,0.34513736
-2.02001001,1.65917672,0.37569657,0.75926943,0.00320174,0.21252440,0.24569549,0.00000000,0.88437261,0.35944738
-2.01400700,1.66851695,0.37516262,0.75948588,0.00340523,0.20736189,0.24217256,0.00000000,0.87595529,0.37315937
-2.00800400,1.67560173,0.37400752,0.75913225,0.00360780,0.20194420,0.23842764,0.00000000,0.86710768,0.38606378
-2.00200100,1.67988901,0.37211063,0.75796019,0.00380606,0.19625585,0.23448089,0.00000000,0.85750572,0.39794719
-1.99599800,1.68087877,0.36937268,0.75574719,0.00399655,0.19028828,0.23035351,0.00000000,0.84684173,0.40859778
-1.98999500,1.67813162,0.36571973,0.75230488,0.00417577,0.18404103,0.22606906,0.00000000,0.83483693,0.41781123
-1.98399200,1.67128612,0.36110634,0.74748624,0.00434028,0.17752258,0.22165469,0.00000000,0.82125244,0.42539696
-1.97798899,1.66007392,0.35551771,0.74119148,0.00448680,0.17075071,0.21714231,0.00000000,0.80589856,0.43118442
-1.97198599,1.64433228,0.34897089,0.73337234,0.00461236,0.16375245,0.21256953,0.00000000,0.78864190,0.43502917
-1.96598299,1.62401312,0.34151476,0.72403462,0.00471429,0.15656366,0.20798020,0.00000000,0.76941017,0.43681838
-1.95997999,1.59918842,0.33322901,0.71323888,0.00479041,0.14922815,0.20342462,0.00000000,0.74819459,0.43647564
-1.95397699,1.57005127,0.32422190,0.70109910,0.00483903,0.14179654,0.19895920,0.00000000,0.72504977,0.43396463
-1.94797399,1.53691258,0.31462703,0.68777941,0.00485904,0.13432486,0.19464563,0.00000000,0.70009133,0.42929157
-1.94197099,1.50019335,0.30459907,0.67348887,0.00484995,0.12687282,0.19054948,0.00000000,0.67349121,0.42250623
-1.93596798,1.46041263,0.29430877,0.65847459,0.00481189,0.11950213,0.18673838,0.00000000,0.64547112,0.41370135
-1.92996498,1.41817163,0.28393717,0.64301316,0.00474561,0.11227456,0.18327963,0.00000000,0.61629430,0.40301065
-1.92396198,1.37413447,0.27366951,0.62740102,0.00465247,0.10525019,0.18023753,0.00000000,0.58625604,0.39060517
-1.91795898,1.32900637,0.26368879,0.61194390,0.00453438,0.09848560,0.17767049,0.00000000,0.55567334,0.37668844
-1.91195598,1.28351018,0.25416947,0.59694582,0.00439372,0.09203225,0.17562804,0.00000000,0.52487421,0.36149036
-1.90595298,1.23836226,0.24527137,0.58269828,0.00423328,0.08593513,0.17414787,0.00000000,0.49418684,0.34526031
-1.89994997,1.19424867,0.23713415,0.56946979,0.00405616,0.08023150,0.17325325,0.00000000,0.46392936,0.32825961
-1.89394697,1.15180290,0.22987251,0.55749660,0.00386567,0.07495006,0.17295073,0.00000000,0.43440024,0.31075378
-1.88794397,1.11158602,0.22357240,0.54697470,0.00366521,0.07011032,0.17322853,0.00000000,0.40586996,0.29300487
-1.88194097,1.07407008,0.21828826,0.53805371,0.00345818,0.06572233,0.17405559,0.00000000,0.37857405,0.27526428
-1.87593797,1.03962566,0.21404159,0.53083278,0.00324790,0.06178668,0.17538137,0.00000000,0.35270769,0.25776623
-1.86993497,1.00851393,0.21082075,0.52535879,0.00303748,0.05829489,0.17713663,0.00000000,0.32842221,0.24072222
-1.86393197,0.98088347,0.20858204,0.52162685,0.00282979,0.05522999,0.17923496,0.00000000,0.30582323,0.22431673
-1.85792896,0.95677205,0.20725207,0.51958296,0.00262737,0.05256739,0.18157516,0.00000000,0.28497069,0.20870413
-1.85192596,0.93611293,0.20673118,0.51912882,0.00243241,0.05027595,0.18404441,0.00000000,0.26588055,0.19400700
-1.84592296,0.91874540,0.20689789,0.52012832,0.00224673,0.04831928,0.18652203,0.00000000,0.24852792,0.18031571
-1.83991996,0.90442865,0.20761403,0.52241542,0.00207175,0.04665703,0.18888359,0.00000000,0.23285157,0.16768943
-1.83391696,0.89285844,0.20873040,0.52580283,0.00190854,0.04524636,0.19100544,0.00000000,0.21875942,0.15615807
-1.82791396,0.88368529,0.21009271,0.53009115,0.00175782,0.04404336,0.19276912,0.00000000,0.20613470,0.14572535
-1.82191096,0.87653345,0.21154747,0.53507780,0.00162002,0.04300442,0.19406571,0.00000000,0.19484264,0.13637249
-1.81590795,0.87101941,0.21294756,0.54056529,0.00149532,0.04208753,0.19479973,0.00000000,0.18473711,0.12806248
-1.80990495,0.86676927,0.21415737,0.54636842,0.00138374,0.04125340,0.19489251,0.00000000,0.17566720,0.12074460
-1.80390195,0.86343395,0.21505710,0.55232002,0.00128516,0.04046645,0.19428481,0.00000000,0.16748330,0.11435902
-1.79789895,0.86070167,0.21554624,0.55827502,0.00119943,0.03969555,0.19293867,0.00000000,0.16004246,0.10884112
-1.79189595,0.85830732,0.21554604,0.56411267,0.00112639,0.03891455,0.19083829,0.00000000,0.15321302,0.10412565
-1.78589295,0.85603845,0.21500087,0.56973704,0.00106596,0.03810263,0.18799002,0.00000000,0.14687814,0.10015018
-1.77988994,0.85373788,0.21387858,0.57507587,0.00101818,0.03724433,0.18442150,0.00000000,0.14093846,0.09685807
-1.77388694,0.85130321,0.21216984,0.58007807,0.00098325,0.03632945,0.18017993,0.00000000,0.13531359,0.09420074
-1.76788394,0.84868355,0.20988656,0.58471020,0.00096156,0.03535277,0.17532967,0.00000000,0.12994269,0.09213912
-1.76188094,0.84587411,0.20705965,0.58895240,0.00095370,0.03431355,0.16994934,0.00000000,0.12478416,0.09064450
-1.75587794,0.84290923,0.20373617,0.59279430,0.00096048,0.03321497,0.16412850,0.00000000,0.11981448,0.08969857
-1.74987494,0.83985462,0.19997612,0.59623114,0.00098291,0.03206348,0.15796414,0.00000000,0.11502647,0.08929292
-1.74387194,0.83679933,0.19584913,0.59926085,0.00102216,0.03086815,0.15155719,0.00000000,0.11042707,0.08942789
-1.73786893,0.83384824,0.19143114,0.60188207,0.00107955,0.02963992,0.14500916,0.00000000,0.10603475,0.09011098
-1.73186593,0.83111549,0.18680133,0.60409362,0.00115648,0.02839103,0.13841909,0.00000000,0.10187682,0.09135489
-1.72586293,0.82871920,0.18203936,0.60589533,0.00125438,0.02713437,0.13188091,0.00000000,0.09798674,0.09317523
-1.71985993,0.82677769,0.17722314,0.60729035,0.00137463,0.02588305,0.12548125,0.00000000,0.09440142,0.09558813
