energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Li_s_up,S_s_up,S_p_up
-3.21460730,4.45052897,0.09537908,0.08524815,0.88740049,2.62294977,0.01029832,0.06893286,1.61900767
-3.20860430,4.46814114,0.09516732,0.09169091,0.89609539,2.62457767,0.01100659,0.06862225,1.62791132
-3.20260130,4.47712653,0.09466192,0.09965355,0.90736665,2.61494784,0.01174087,0.06806423,1.63794271
-3.19659830,4.47804576,0.09389731,0.10917331,0.92125237,2.59434990,0.01249993,0.06728125,1.64925674
-3.19059530,4.47177455,0.09290780,0.12027915,0.93782292,2.56334899,0.01328190,0.06630019,1.66205640
-3.18459230,4.45945275,0.09172592,0.13298884,0.95716999,2.52276060,0.01408410,0.06515122,1.67657350
-3.17858929,4.44242276,0.09038105,0.14730595,0.97939318,2.47361639,0.01490298,0.06386660,1.69304818
-3.17258629,4.42216035,0.08889834,0.16321669,1.00458524,2.41712231,0.01573408,0.06247948,1.71170814
-3.16658329,4.40020149,0.08729792,0.18068687,1.03281650,2.35461138,0.01657193,0.06102286,1.73274891
-3.16058029,4.37806862,0.08559455,0.19965896,1.06411949,2.28749311,0.01741009,0.05952857,1.75631598
-3.15457729,4.35719977,0.08379767,0.22004970,1.09847447,2.21720203,0.01824117,0.05802648,1.78248983
-3.14857429,4.33888361,0.08191173,0.24174815,1.13579673,2.14514745,0.01905693,0.05654381,1.81127418
-3.14257129,4.32420309,0.07993691,0.26461440,1.17592626,2.07266662,0.01984836,0.05510469,1.84258816
-3.13656828,4.31398982,0.07787007,0.28847919,1.21862029,2.00098323,0.02060586,0.05372978,1.87626216
-3.13056528,4.30879062,0.07570590,0.31314432,1.26354921,1.93117253,0.02131945,0.05243617,1.91203762
-3.12456228,4.30884719,0.07343808,0.33838408,1.31029598,1.86413453,0.02197896,0.05123730,1.94957016
-3.11855928,4.31408906,0.07106060,0.36394765,1.35835911,1.80057562,0.02257434,0.05014309,1.98843586
-3.11255628,4.32413944,0.06856887,0.38956247,1.40715916,1.74099926,0.02309588,0.04916003,2.02813997
-3.10655328,4.33833305,0.06596074,0.41493848,1.45604849,1.68570521,0.02353453,0.04829148,2.06812760
-3.10055028,4.35574469,0.06323729,0.43977322,1.50432379,1.63479712,0.02388218,0.04753784,2.10779571
-3.09454727,4.37522672,0.06040343,0.46375761,1.55124112,1.58819736,0.02413195,0.04689686,2.14650590
-3.08854427,4.39545373,0.05746815,0.48658217,1.59603267,1.54566813,0.02427846,0.04636385,2.18359766
-3.08254127,4.41497238,0.05444456,0.50794372,1.63792487,1.50683749,0.02431808,0.04593195,2.21840151
-3.07653827,4.43225440,0.05134961,0.52755210,1.67615707,1.47122895,0.02424918,0.04559236,2.25025202
-3.07053527,4.44575095,0.04820364,0.54513692,1.71000036,1.43829308,0.02407229,0.04533454,2.27850056
-3.06453227,4.45394654,0.04502971,0.56045402,1.73877586,1.40743993,0.02379025,0.04514646,2.30252758
-3.05852926,4.45541097,0.04185278,0.57329151,1.76187206,1.37807074,0.02340838,0.04501486,2.32175481
-3.05252626,4.44884809,0.03869885,0.58347525,1.77876069,1.34960797,0.02293445,0.04492549,2.33565706
-3.04652326,4.43314016,0.03559404,0.59087345,1.78901087,1.32152259,0.02237875,0.04486344,2.34377406
-3.04052026,4.40738706,0.03256371,0.59540057,1.79230118,1.29335787,0.02175405,0.04481350,2.34572213
-3.03451726,4.37093951,0.02963166,0.59702008,1.78842937,1.26474914,0.02107551,0.04476059,2.34120571
-3.02851426,4.32342605,0.02681944,0.59574632,1.77731968,1.23543920,0.02036052,0.04469018,2.33002868
-3.02251126,4.26477310,0.02414578,0.59164517,1.75902754,1.20528906,0.01962856,0.04458881,2.31210507
-3.01650825,4.19521806,0.02162621,0.58483372,1.73374166,1.17428425,0.01890093,0.04444464,2.28746891
-3.01050525,4.11531511,0.01927283,0.57547878,1.70178352,1.14253662,0.01820052,0.04424793,2.25628273
-3.00450225,4.02593368,0.01709420,0.56379440,1.66360410,1.11028208,0.01755146,0.04399158,2.21884405
-2.99849925,3.92824937,0.01509543,0.55003835,1.61977819,1.07787436,0.01697881,0.04367155,2.17558953
-2.99249625,3.82372754,0.01327838,0.53450768,1.57099612,1.04577547,0.01650813,0.04328723,2.12709587
-2.98649325,3.71409947,0.01164189,0.51753341,1.51805316,1.01454300,0.01616508,0.04284174,2.07407727
-2.98049025,3.60133139,0.01018222,0.49947453,1.46183670,0.98481484,0.01597494,0.04234196,2.01737876
-2.97448724,3.48758670,0.00889339,0.48071125,1.40331136,0.95729172,0.01596215,0.04179855,1.95796531
-2.96848424,3.37518190,0.00776763,0.46163785,1.34350247,0.93271793,0.01614976,0.04122573,1.89690647
-2.96248124,3.26653684,0.00679582,0.44265506,1.28347781,0.91186065,0.01655888,0.04064084,1.83535681
-2.95647824,3.16412035,0.00596788,0.42416223,1.22432836,0.89548840,0.01720816,0.04006383,1.77453229
-2.95047524,3.07039212,0.00527311,0.40654940,1.16714803,0.88434883,0.01811319,0.03951652,1.71568322
-2.94447224,2.98774226,0.00470054,0.39018944,1.11301294,0.87914651,0.01928596,0.03902173,1.66006448
-2.93846923,2.91842990,0.00423917,0.37543045,1.06296056,0.88052098,0.02073434,0.03860235,1.60890391
-2.93246623,2.86452249,0.00387817,0.36258852,1.01796919,0.88902559,0.02246153,0.03828035,1.56336975
-2.92646323,2.82783733,0.00360706,0.35194100,0.97893798,0.90510762,0.02446571,0.03807571,1.52453843
-2.92046023,2.80988712,0.00341575,0.34372060,0.94666809,0.92909019,0.02673964,0.03800546,1.49336357
-2.91445723,2.81183112,0.00329465,0.33811017,0.92184524,0.96115643,0.02927042,0.03808277,1.47064738
-2.90845423,2.83443348,0.00323468,0.33523855,0.90502400,1.00133634,0.03203942,0.03831617,1.45701547
-2.90245123,2.87803015,0.00322724,0.33517748,0.89661422,1.04949695,0.03502228,0.03870889,1.45289583
-2.89644822,2.94250556,0.00326421,0.33793958,0.89686970,1.10533604,0.03818911,0.03925850,1.45850282
-2.89044522,3.02727989,0.00333792,0.34347766,0.90587967,1.16837986,0.04150486,0.03995666,1.47382658
-2.88444222,3.13130776,0.00344111,0.35168515,0.92356299,1.23798501,0.04492985,0.04078917,1.49862833
-2.87843922,3.25308841,0.00356692,0.36239785,0.94966548,1.31334477,0.04842048,0.04173627,1.53244162
-2.87243622,3.39068756,0.00370883,0.37539689,0.98376049,1.39349970,0.05193005,0.04277311,1.57457956
-2.86643322,3.54177040,0.00386070,0.39041287,1.02525286,1.47735261,0.05540974,0.04387045,1.62414775
-2.86043022,3.70364529,0.00401677,0.40713109,1.07338632,1.56368752,0.05880969,0.04499562,1.68006264
-2.85442721,3.87331692,0.00417163,0.42519777,1.12725446,1.65119227,0.06208012,0.04611347,1.74107469
-2.84842421,4.04754796,0.00432030,0.44422726,1.18581520,1.73848439,0.06517245,0.04718757,1.80579583
-2.84242121,4.22292764,0.00445826,0.46380986,1.24790868,1.82413942,0.06804045,0.04818139,1.87273042
-2.83641821,4.39594558,0.00458144,0.48352039,1.31227844,1.90672125,0.07064129,0.04905946,1.94030901
-2.83041521,4.56306928,0.00468635,0.50292704,1.37759552,1.98481352,0.07293651,0.04978854,2.00692397
-2.82441221,4.72082311,0.00477001,0.52160055,1.44248523,2.05705144,0.07489279,0.05033868,2.07096626
-2.81840920,4.86586728,0.00483010,0.53912346,1.50555596,2.12215310,0.07648269,0.05068412,2.13086232
-2.81240620,4.99507443,0.00486487,0.55509908,1.56542949,2.17894956,0.07768505,0.05080407,2.18511027
-2.80640320,5.10560232,0.00487324,0.56916022,1.62077204,2.22641295,0.07848531,0.05068327,2.23231465
-2.80040020,5.19496062,0.00485478,0.58097728,1.67032522,2.26368181,0.07887563,0.05031235,2.27121859
-2.79439720,5.26107016,0.00480966,0.59026560,1.71293603,2.29008308,0.07885478,0.04968798,2.30073295
-2.78839420,5.30231316,0.00473868,0.59679180,1.74758496,2.30515021,0.07842789,0.04881283,2.31996144
-2.78239120,5.31757308,0.00464320,0.60037903,1.77341123,2.30863683,0.07760608,0.04769531,2.32822114
-2.77638819,5.30626304,0.00452509,0.60091095,1.78973429,2.30052576,0.07640596,0.04634913,2.32505799
-2.77038519,5.26834204,0.00438671,0.59833423,1.79607087,2.28103307,0.07484901,0.04479275,2.31025659
-2.76438219,5.20431841,0.00423080,0.59265960,1.79214670,2.25060700,0.07296092,0.04304870,2.28384424
-2.75837919,5.11524041,0.00406047,0.58396138,1.77790269,2.20992192,0.07077094,0.04114275,2.24608891
-2.75237619,5.00267411,0.00387907,0.57237544,1.75349495,2.15986725,0.06831112,0.03910311,2.19749133
-2.74637319,4.86866904,0.00369019,0.55809562,1.71928887,2.10153174,0.06561564,0.03695962,2.13877122
-2.74037019,4.71571256,0.00349753,0.54136882,1.67584720,2.03618333,0.06272011,0.03474284,2.07084826
-2.73436718,4.54667402,0.00330490,0.52248875,1.62391265,1.96524516,0.05966097,0.03248333,1.99481817
-2.72836418,4.36474029,0.00311613,0.50178854,1.56438559,1.89026818,0.05647484,0.03021089,1.91192469
-2.72236118,4.17334429,0.00293502,0.47963259,1.49829768,1.81290099,0.05319797,0.02795394,1.82352828
-2.71635818,3.97608853,0.00276533,0.45640757,1.42678232,1.73485771,0.04986573,0.02573896,1.73107248
-2.71035518,3.77666563,0.00261069,0.43251323,1.35104312,1.65788447,0.04651219,0.02359009,1.63604889
-2.70435218,3.57877794,0.00247461,0.40835289,1.27232135,1.58372543,0.04316962,0.02152874,1.53996184
-2.69834917,3.38605844,0.00236043,0.38432424,1.19186370,1.51408910,0.03986821,0.01957342,1.44429372
-2.69234617,3.20199489,0.00227125,0.36081040,1.11089131,1.45061566,0.03663570,0.01773959,1.35047197
-2.68634317,3.02985922,0.00220997,0.33817174,1.03057101,1.39484624,0.03349715,0.01603960,1.25983855
-2.68034017,2.87264374,0.00217917,0.31673845,0.95198982,1.34819468,0.03047473,0.01448280,1.17362276
-2.67433717,2.73300591,0.00218115,0.29680422,0.87613318,1.31192270,0.02758759,0.01307557,1.09291784
-2.66833417,2.61322260,0.00221784,0.27862107,0.80386757,1.28711881,0.02485176,0.01182152,1.01866212
-2.66233117,2.51515503,0.00229077,0.26239541,0.73592767,1.27468168,0.02228014,0.01072168,0.95162473
-2.65632816,2.44022483,0.00240103,0.24828545,0.67290836,1.27530831,0.01988258,0.00977474,0.89239627
-2.65032516,2.38940163,0.00254922,0.23639997,0.61526125,1.28948719,0.01766596,0.00897728,0.84138432
-2.64432216,2.36320209,0.00273542,0.22679834,0.56329567,1.31749669,0.01563438,0.00832404,0.79881378
-2.63831916,2.36170011,0.00295915,0.21949181,0.51718366,1.35940864,0.01378944,0.00780816,0.76473163
-2.63231616,2.38454756,0.00321935,0.21444597,0.47696844,1.41509680,0.01213046,0.00742146,0.73901599
-2.62631316,2.43100458,0.00351438,0.21158417,0.44257590,1.48425008,0.01065485,0.00715469,0.72138883
-2.62031016,2.49997836,0.00384199,0.21079187,0.41382831,1.56638965,0.00935846,0.00699776,0.71143194
-2.61430715,2.59006887,0.00419938,0.21192165,0.39045973,1.66088960,0.00823594,0.00693999,0.70860555
-2.60830415,2.69961995,0.00458326,0.21479881,0.37213249,1.76699998,0.00728111,0.00697032,0.71226902
-2.60230115,2.82677398,0.00498987,0.21922728,0.35845406,1.88387143,0.00648733,0.00707756,0.72170290
-2.59629815,2.96952809,0.00541509,0.22499567,0.34899375,2.01058018,0.00584781,0.00725055,0.73613184
-2.59029515,3.12579002,0.00585459,0.23188333,0.34329880,2.14615241,0.00535590,0.00747840,0.75474747
-2.58429215,3.29343155,0.00630392,0.23966620,0.34090937,2.28958671,0.00500534,0.00775064,0.77673082
-2.57828914,3.47033762,0.00675866,0.24812226,0.34137195,2.43987370,0.00479040,0.00805739,0.80127354
-2.57228614,3.65444945,0.00721457,0.25703645,0.34425119,2.59601181,0.00470606,0.00838952,0.82759731
-2.56628314,3.84380016,0.00766778,0.26620495,0.34913952,2.75701856,0.00474795,0.00873874,0.85497098
-2.56028014,4.03654179,0.00811486,0.27543872,0.35566482,2.92193684,0.00491242,0.00909771,0.88272494
-2.55427714,4.23096307,0.00855303,0.28456613,0.36349576,3.08983614,0.00519635,0.00946010,0.91026242
-2.54827414,4.42549776,0.00898020,0.29343484,0.37234505,3.25980887,0.00559705,0.00982058,0.93706740
-2.54227114,4.61872387,0.00939508,0.30191271,0.38197045,3.43096234,0.00611203,0.01017487,0.96270912
-2.53626813,4.80935475,0.00979723,0.30988794,0.39217400,3.60240743,0.00673872,0.01051960,0.98684315
-2.53026513,4.99622317,0.01018702,0.31726846,0.40279933,3.77324504,0.00747419,0.01085232,1.00920924
-2.52426213,5.17826051,0.01056561,0.32398069,0.41372762,3.94255186,0.00831488,0.01117129,1.02962626
-2.51825913,5.35447291,0.01093490,0.32996775,0.42487241,4.10936708,0.00925626,0.01147538,1.04798468
-2.51225613,5.52391675,0.01129735,0.33518738,0.43617347,4.27268153,0.01029258,0.01176390,1.06423713
-2.50625313,5.68567598,0.01165588,0.33960966,0.44759042,4.43143108,0.01141661,0.01203640,1.07838761
-2.50025013,5.83884331,0.01201364,0.34321470,0.45909616,4.58449538,0.01261945,0.01229250,1.09048018
-2.49424712,5.98250737,0.01237389,0.34599052,0.47067064,4.73070317,0.01389040,0.01253177,1.10058758
-2.48824412,6.11574733,0.01273973,0.34793118,0.48229525,4.86884471,0.01521694,0.01275350,1.10880058
-2.48224112,6.23763604,0.01311396,0.34903528,0.49394811,4.99769155,0.01658470,0.01295665,1.11521859
-2.47623812,6.34725203,0.01349886,0.34930503,0.50560049,5.11602321,0.01797766,0.01313977,1.11994190
-2.47023512,6.44370012,0.01389607,0.34874570,0.51721455,5.22266002,0.01937826,0.01330094,1.12306599
-2.46423212,6.52613969,0.01430647,0.34736565,0.52874232,5.31650069,0.02076779,0.01343784,1.12467802
-2.45822911,6.59381912,0.01473010,0.34517680,0.54012621,5.39656284,0.02212666,0.01354775,1.12485561
-2.45222611,6.64611437,0.01516609,0.34219543,0.55130059,5.46202455,0.02343491,0.01362773,1.12366758
-2.44622311,6.68256924,0.01561277,0.33844329,0.56219461,5.51226463,0.02467259,0.01367471,1.12117676
-2.44022011,6.70293472,0.01606760,0.33394881,0.57273585,5.54689929,0.02582032,0.01368569,1.11744402
-2.43421711,6.70720479,0.01652739,0.32874826,0.58285460,5.56581309,0.02685976,0.01365796,1.11253355
-2.42821411,6.69564603,0.01698835,0.32288684,0.59248839,5.56918217,0.02777411,0.01358922,1.10651844
-2.42221111,6.66881878,0.01744629,0.31641943,0.60158656,5.55748809,0.02854853,0.01347783,1.09948629
-2.41620810,6.62758803,0.01789675,0.30941089,0.61011444,5.53152120,0.02917057,0.01332298,1.09154432
-2.41020510,6.57312264,0.01833525,0.30193597,0.61805686,5.49237263,0.02963049,0.01312474,1.08282330
-2.40420210,6.50688205,0.01875739,0.29407865,0.62542082,5.44141494,0.02992147,0.01288423,1.07348018
-2.39819910,6.43059054,0.01915906,0.28593087,0.63223687,5.38027159,0.03003983,0.01260364,1.06369891
-2.39219610,6.34619927,0.01953652,0.27759089,0.63855930,5.31077617,0.02998502,0.01228617,1.05368937
-2.38619310,6.25583746,0.01988656,0.26916100,0.64446489,5.23492266,0.02975960,0.01193601,1.04368436
-2.38019010,6.16175414,0.02020653,0.26074501,0.65005027,5.15480845,0.02936914,0.01155819,1.03393467
-2.37418709,6.06625273,0.02049433,0.25244542,0.65542796,5.07257216,0.02882197,0.01115845,1.02470241
-2.36818409,5.97162087,0.02074844,0.24436050,0.66072121,4.99032844,0.02812889,0.01074299,1.01625301
-2.36218109,5.88005824,0.02096786,0.23658134,0.66605796,4.91010221,0.02730286,0.01031830,1.00884617
-2.35617809,5.79360536,0.02115197,0.22918921,0.67156413,4.83376486,0.02635854,0.00989088,1.00272628
-2.35017509,5.71407625,0.02130046,0.22225310,0.67735656,4.76297467,0.02531191,0.00946700,0.99811287
-2.34417209,5.64299786,0.02141317,0.21582777,0.68353612,4.69912395,0.02417985,0.00905252,0.99519153
-2.33816908,5.58155892,0.02148998,0.20995242,0.69018124,4.64329498,0.02297965,0.00865263,0.99410597
-2.33216608,5.53057062,0.02153063,0.20464984,0.69734231,4.59622646,0.02172862,0.00827170,0.99495155
-2.32616308,5.49044095,0.02153467,0.19992641,0.70503735,4.55829214,0.02044374,0.00791313,0.99777090
-2.32016008,5.46116416,0.02150130,0.19577262,0.71324915,4.52949258,0.01914124,0.00757932,1.00255175
-2.31415708,5.44232615,0.02142937,0.19216439,0.72192417,4.50946056,0.01783635,0.00727154,1.00922728
-2.30815408,5.43312567,0.02131735,0.18906487,0.73097336,4.49748025,0.01654303,0.00699002,1.01767903
-2.30215108,5.43241096,0.02116333,0.18642683,0.74027485,4.49251954,0.01527381,0.00673396,1.02774226
-2.29614807,5.43873012,0.02096516,0.18419539,0.74967845,4.49327426,0.01403963,0.00650165,1.03921345
-2.29014507,5.45039332,0.02072049,0.18231096,0.75901177,4.49822274,0.01284974,0.00629060,1.05185967
-2.28414207,5.46554392,0.02042698,0.18071227,0.76808760,4.50568828,0.01171175,0.00609768,1.06542910
-2.27813907,5.48223528,0.02008242,0.17933937,0.77671219,4.51390693,0.01063159,0.00591933,1.07966220
-2.27213607,5.49850956,0.01968499,0.17813627,0.78469386,4.52109750,0.00961358,0.00575173,1.09430278
-2.26613307,5.51247462,0.01923339,0.17705328,0.79185150,4.52553067,0.00866058,0.00559099,1.10910825
-2.26013007,5.52237531,0.01872704,0.17604876,0.79802248,4.52559389,0.00777405,0.00543335,1.12385832
-2.25412706,5.52665537,0.01816626,0.17509028,0.80306926,4.51984916,0.00695426,0.00527529,1.13836169
-2.24812406,5.52400721,0.01755236,0.17415515,0.80688456,4.50708083,0.00620042,0.00511372,1.15246002
-2.24212106,5.51340680,0.01688776,0.17323015,0.80939457,4.48633151,0.00551085,0.00494609,1.16602911
-2.23611806,5.49413252,0.01617599,0.17231071,0.81056001,4.45692428,0.00488315,0.00477043,1.17897704
-2.23011506,5.46576714,0.01542171,0.17139943,0.81037508,4.41847080,0.00431437,0.00458543,1.19123947
-2.22411206,5.42818354,0.01463058,0.17050413,0.80886431,4.37086504,0.00380116,0.00439045,1.20277234
-2.21810905,5.38151562,0.01380921,0.16963554,0.80607756,4.31426387,0.00333989,0.00418550,1.21354261
-2.21210605,5.32611676,0.01296494,0.16880480,0.80208355,4.24905586,0.00292681,0.00397117,1.22351771
-2.20610305,5.26250885,0.01210567,0.16802096,0.79696238,4.17582085,0.00255811,0.00374861,1.23265445
-2.20010005,5.19132572,0.01123962,0.16728861,0.79079762,4.09528291,0.00223003,0.00351941,1.24088840
-2.19409705,5.11325478,0.01037511,0.16660584,0.78366843,4.00825988,0.00193893,0.00328551,1.24812456
-2.18809405,5.02898086,0.00952033,0.16596268,0.77564249,3.91561274,0.00168135,0.00304911,1.25423019
-2.18209105,4.93913587,0.00868309,0.16534012,0.76676997,3.81819774,0.00145399,0.00281252,1.25903037
-2.17608804,4.84425758,0.00787062,0.16470972,0.75707928,3.71682431,0.00125382,0.00257813,1.26230704
-2.17008504,4.74475992,0.00708944,0.16403404,0.74657467,3.61222076,0.00107802,0.00234823,1.26380152
-2.16408204,4.64091632,0.00634514,0.16326759,0.73523587,3.50500967,0.00092400,0.00212501,1.26322079
-2.15807904,4.53285689,0.00564237,0.16235851,0.72302001,3.39569371,0.00078943,0.00191043,1.26024708
-2.15207604,4.42057887,0.00498471,0.16125072,0.70986535,3.28465224,0.00067216,0.00170620,1.25455050
-2.14607304,4.30396941,0.00437470,0.15988651,0.69569685,3.17214809,0.00057029,0.00151375,1.24580392
-2.14007004,4.18283831,0.00381383,0.15820931,0.68043295,3.05834336,0.00048210,0.00133418,1.23369925
-2.13406703,4.05695833,0.00330263,0.15616665,0.66399333,2.94332257,0.00040602,0.00116831,1.21796416
-2.12806403,3.92610993,0.00284073,0.15371293,0.64630690,2.82712112,0.00034069,0.00101665,1.19837833
-2.12206103,3.79012725,0.00242694,0.15081206,0.62731961,2.70975670,0.00028486,0.00087942,1.17478811
-2.11605803,3.64894213,0.00205945,0.14743966,0.60700157,2.59126147,0.00023746,0.00075664,1.14711885
-2.11005503,3.50262351,0.00173586,0.14358482,0.58535297,2.47171269,0.00019753,0.00064812,1.11538406
-2.10405203,3.35140961,0.00145338,0.13925131,0.56240853,2.35126009,0.00016423,0.00055350,1.07969099
-2.09804902,3.19573137,0.00120895,0.13445815,0.53824014,2.23014818,0.00013685,0.00047235,1.04024216
-2.09204602,3.03622588,0.00099933,0.12923964,0.51295764,2.10873282,0.00011482,0.00040419,0.99733300
-2.08604302,2.87373960,0.00082122,0.12364477,0.48670764,1.98749117,0.00009765,0.00034854,0.95134547
-2.08004002,2.70932168,0.00067137,0.11773615,0.45967069,1.86702508,0.00008501,0.00030496,0.90273844
-2.07403702,2.54420835,0.00054667,0.11158849,0.43205670,1.74805837,0.00007670,0.00027313,0.85203494
-2.06803402,2.37979984,0.00044417,0.10528675,0.40409931,1.63142864,0.00007264,0.00025284,0.79980747
-2.06203102,2.21763164,0.00036117,0.09892416,0.37604924,1.51807462,0.00007292,0.00024406,0.74666176
-2.05602801,2.05934214,0.00029523,0.09259998,0.34816716,1.40902039,0.00007779,0.00024695,0.69322008
-2.05002501,1.90663860,0.00024423,0.08641745,0.32071648,1.30535755,0.00008768,0.00026186,0.64010482
-2.04402201,1.76126341,0.00020634,0.08048170,0.29395645,1.20822654,0.00010322,0.00028941,0.58792302
-2.03801901,1.62496212,0.00018007,0.07489791,0.26813578,1.11879825,0.00012526,0.00033042,0.53725263
-2.03201601,1.49945474,0.00016420,0.06976964,0.24348719,1.03825653,0.00015488,0.00038593,0.48863086
-2.02601301,1.38641073,0.00015786,0.06519745,0.22022302,0.96778221,0.00019346,0.00045721,0.44254506
-2.02001001,1.28742849,0.00016042,0.06127774,0.19853195,0.90853886,0.00024264,0.00054572,0.39942616
-2.01400700,1.20401875,0.00017154,0.05810188,0.17857701,0.86166010,0.00030438,0.00065308,0.35964483
-2.00800400,1.13759184,0.00019114,0.05575541,0.16049469,0.82823824,0.00038098,0.00078102,0.32351011
-2.00200100,1.08944752,0.00021933,0.05431750,0.14439508,0.80931356,0.00047512,0.00093136,0.29127024
-1.99599800,1.06076670,0.00025645,0.05386042,0.13036290,0.80586359,0.00058984,0.00110593,0.26311536
-1.98999500,1.05260348,0.00030300,0.05444901,0.11845919,0.81879164,0.00072862,0.00130652,0.23918151
-1.98399200,1.06587664,0.00035964,0.05614013,0.10872345,0.84891378,0.00089532,0.00153481,0.21955566
-1.97798899,1.10135918,0.00042712,0.05898197,0.10117593,0.89694366,0.00109426,0.00179231,0.20428104
-1.97198599,1.15966531,0.00050631,0.06301323,0.09581995,0.96347480,0.00133019,0.00208030,0.19336244
-1.96598299,1.24123408,0.00059808,0.06826211,0.09264393,1.04896002,0.00160831,0.00239972,0.18677112
-1.95997999,1.34630971,0.00070337,0.07474518,0.09162309,1.15368829,0.00193427,0.00275120,0.18444889
-1.95397699,1.47491864,0.00082307,0.08246604,0.09272058,1.27775930,0.00231413,0.00313494,0.18631111
-1.94797399,1.62684419,0.00095799,0.09141396,0.09588807,1.42105662,0.00275442,0.00355074,0.19224869
-1.94197099,1.80159975,0.00110888,0.10156240,0.10106565,1.58322059,0.00326206,0.00399795,0.20212876
-1.93596798,1.99840214,0.00127632,0.11286769,0.10818130,1.76362224,0.00384438,0.00447553,0.21579433
-1.92996498,2.21614684,0.00146072,0.12526779,0.11714972,1.96133983,0.00450914,0.00498204,0.23306300
-1.92396198,2.45338706,0.00166228,0.13868132,0.12787095,2.17513991,0.00526443,0.00551577,0.25372494
-1.91795898,2.70831889,0.00188098,0.15300699,0.14022871,2.40346445,0.00611874,0.00607474,0.27754066
-1.91195598,2.97877444,0.00211651,0.16812350,0.15408879,2.64442596,0.00708089,0.00665688,0.30423860
-1.90595298,3.26222494,0.00236833,0.18388995,0.16929768,2.89581199,0.00816003,0.00726012,0.33351331
-1.89994997,3.55579547,0.00263558,0.20014696,0.18568160,3.15510031,0.00936560,0.00788252,0.36502430
-1.89394697,3.85629234,0.00291717,0.21671845,0.20304621,3.41948562,0.01070728,0.00852243,0.39839612
-1.88794397,4.16024395,0.00321178,0.23341408,0.22117709,3.68591816,0.01219495,0.00917860,0.43321981
-1.88194097,4.46395500,0.00351787,0.25003242,0.23984119,3.95115407,0.01383859,0.00985029,0.46905618
-1.87593797,4.76357345,0.00383375,0.26636477,0.25878930,4.21181666,0.01564819,0.01053741,0.50544076
-1.86993497,5.05516893,0.00415767,0.28219952,0.27775967,4.46446737,0.01763357,0.01124052,0.54189074
-1.86393197,5.33482037,0.00448787,0.29732685,0.29648257,4.70568435,0.01980424,0.01196091,0.57791363
-1.85792896,5.59871044,0.00482264,0.31154390,0.31468584,4.93214632,0.02216914,0.01270056,0.61301752
-1.85192596,5.84322329,0.00516047,0.32465985,0.33210125,5.14071874,0.02473642,0.01346204,0.64672255
-1.84592296,6.06504223,0.00550012,0.33650105,0.34847138,5.32853922,0.02751306,0.01424848,0.67857331
-1.83991996,6.26124335,0.00584067,0.34691582,0.36355680,5.49309875,0.03050459,0.01506329,0.70815148
-1.83391696,6.42938133,0.00618167,0.35577875,0.37714329,5.63231541,0.03371469,0.01591009,0.73508829
-1.82791396,6.56756352,0.00652317,0.36299443,0.38904858,5.74459746,0.03714482,0.01679236,0.75907619
-1.82191096,6.67450924,0.00686577,0.36850021,0.39912859,5.82889301,0.04079381,0.01771328,0.77987905
-1.81590795,6.74959117,0.00721069,0.37226817,0.40728250,5.88472389,0.04465755,0.01867542,0.79734047
-1.80990495,6.79285689,0.00755975,0.37430591,0.41345667,5.91220208,0.04872865,0.01968053,0.81138963
-1.80390195,6.80502942,0.00791533,0.37465636,0.41764695,5.91202781,0.05299619,0.02072931,0.82204441
-1.79789895,6.78748618,0.00828037,0.37339637,0.41989944,5.88546920,0.05744557,0.02182122,0.82941141
-1.79189595,6.74221721,0.00865827,0.37063442,0.42030935,5.83432403,0.06205848,0.02295439,0.83368282
-1.78589295,6.67176413,0.00905277,0.36650717,0.41901824,5.76086525,0.06681295,0.02412553,0.83513031
-1.77988994,6.57914223,0.00946784,0.36117537,0.41620951,5.66777225,0.07168359,0.02532996,0.83409587
-1.77388694,6.46774878,0.00990751,0.35481902,0.41210240,5.55805076,0.07664192,0.02656174,0.83098026
-1.76788394,6.34126136,0.01037572,0.34763207,0.40694480,5.43494457,0.08165686,0.02781375,0.82622932
-1.76188094,6.20353004,0.01087616,0.33981687,0.40100497,5.30184237,0.08669533,0.02907801,0.82031878
-1.75587794,6.05846765,0.01141207,0.33157859,0.39456283,5.16218354,0.09172296,0.03034589,0.81373819
-1.74987494,5.90994224,0.01198609,0.32311971,0.38790082,5.01936599,0.09670488,0.03160848,0.80697473
-1.74387194,5.76167544,0.01260010,0.31463493,0.38129502,4.87665949,0.10160650,0.03285693,0.80049736
-1.73786893,5.61715003,0.01325510,0.30630653,0.37500670,4.73712706,0.10639437,0.03408276,0.79474213
-1.73186593,5.47952959,0.01395114,0.29830028,0.36927471,4.60355679,0.11103697,0.03527818,0.79009916
-1.72586293,5.35159210,0.01468718,0.29076220,0.36430885,4.47840566,0.11550538,0.03643639,0.78690159
-1.71985993,5.23567895,0.01546114,0.28381591,0.36028472,4.36375639,0.11977395,0.03755174,0.78541713
-1.71385693,5.13365986,0.01626986,0.27756092,0.35733979,4.26128778,0.12382073,0.03861991,0.78584213
-1.70785393,5.04691373,0.01710918,0.27207157,0.35557118,4.17225839,0.12762780,0.03963792,0.78829852
-1.70185093,4.97632462,0.01797399,0.26739679,0.35503481,4.09750290,0.13118142,0.04060406,0.79283339
