energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,S_s_up,S_p_up
-3.13656828,1.65759962,0.20954221,0.48347888,0.03823707,0.01805712,0.37862756,0.86506889,0.02486405,0.10512964
-3.13056528,1.68644195,0.21907065,0.50668593,0.04142318,0.01945726,0.37872528,0.86192028,0.02645863,0.10903842
-3.12456228,1.72565649,0.22981987,0.53274581,0.04491331,0.02099644,0.38127349,0.86451758,0.02821578,0.11363823
-3.11855928,1.77535587,0.24175463,0.56149472,0.04868803,0.02267313,0.38630410,0.87320722,0.03012105,0.11891946
-3.11255628,1.83538911,0.25480557,0.59268568,0.05272079,0.02448203,0.39378669,0.88820731,0.03215551,0.12485407
-3.10655328,1.90534649,0.26887004,0.62599245,0.05697814,0.02641394,0.40363012,0.90960621,0.03429600,0.13139579
-3.10055028,1.98457213,0.28381392,0.66101614,0.06142023,0.02845565,0.41568590,0.93736444,0.03651564,0.13848100
-3.09454727,2.07218379,0.29947454,0.69729425,0.06600150,0.03059002,0.42975301,0.97132001,0.03878439,0.14603007
-3.08854427,2.16709924,0.31566446,0.73431194,0.07067151,0.03279620,0.44558409,1.01119674,0.04106968,0.15394920
-3.08254127,2.26806813,0.33217609,0.77151524,0.07537594,0.03504994,0.46289272,1.05661513,0.04333727,0.16213277
-3.07653827,2.37370821,0.34878697,0.80832552,0.08005778,0.03732404,0.48136164,1.10710550,0.04555205,0.17046604
-3.07053527,2.48254475,0.36526541,0.84415498,0.08465853,0.03958891,0.50065156,1.16212275,0.04767891,0.17882808
-3.06453227,2.59305153,0.38137650,0.87842238,0.08911952,0.04181326,0.52041031,1.22106237,0.04968369,0.18709497
-3.05852926,2.70369216,0.39688809,0.91056861,0.09338321,0.04396485,0.54028214,1.28327698,0.05153400,0.19514300
-3.05252626,2.81296032,0.41157660,0.94007138,0.09739451,0.04601129,0.55991669,1.34809314,0.05320007,0.20285189
-3.04652326,2.91941749,0.42523252,0.96645870,0.10110195,0.04792090,0.57897757,1.41482762,0.05465551,0.21010783
-3.04052026,3.02172701,0.43766531,0.98932044,0.10445885,0.04966357,0.59715014,1.48280299,0.05587793,0.21680627
-3.03451726,3.11868349,0.44870769,1.00831777,0.10742423,0.05121158,0.61414834,1.55136176,0.05684943,0.22285437
-3.02851426,3.20923670,0.45821905,1.02319018,0.10996365,0.05254041,0.62972042,1.61987908,0.05755702,0.22817308
-3.02251126,3.29250932,0.46608796,1.03375968,0.11204973,0.05362944,0.64365331,1.68777333,0.05799280,0.23269863
-3.01650825,3.36780818,0.47223379,1.03993244,0.11366260,0.05446253,0.65577566,1.75451466,0.05815402,0.23638362
-3.01050525,3.43462904,0.47660732,1.04169762,0.11478999,0.05502855,0.66595941,1.81963123,0.05804297,0.23919749
-3.00450225,3.49265496,0.47919038,1.03912372,0.11542719,0.05532161,0.67411991,1.88271310,0.05766675,0.24112648
-2.99849925,3.54174871,0.47999470,1.03235260,0.11557677,0.05534135,0.68021475,1.94341378,0.05703686,0.24217308
-2.99249625,3.58193999,0.47905989,1.02159162,0.11524815,0.05509282,0.68424123,2.00144977,0.05616873,0.24235502
-2.98649325,3.61340826,0.47645083,1.00710421,0.11445691,0.05458638,0.68623281,2.05659811,0.05508109,0.24170388
-2.98049025,3.63646217,0.47225444,0.98919936,0.11322413,0.05383734,0.68625462,2.10869236,0.05379535,0.24026337
-2.97448724,3.65151696,0.46657622,0.96822057,0.11157549,0.05286550,0.68439829,2.15761753,0.05233487,0.23808739
-2.96848424,3.65907078,0.45953647,0.94453460,0.10954040,0.05169453,0.68077643,2.20330420,0.05072429,0.23523799
-2.96248124,3.65968145,0.45126656,0.91852067,0.10715109,0.05035126,0.67551689,2.24572263,0.04898879,0.23178326
-2.95647824,3.65394465,0.44190532,0.89056032,0.10444177,0.04886492,0.66875723,2.28487703,0.04715349,0.22779537
-2.95047524,3.64247461,0.43159569,0.86102846,0.10144770,0.04726634,0.66063949,2.32080083,0.04524284,0.22334869
-2.94447224,3.62588836,0.42048179,0.83028580,0.09820458,0.04558712,0.65130558,2.35355306,0.04328014,0.21851818
-2.93846923,3.60479393,0.40870648,0.79867279,0.09474776,0.04385890,0.64089355,2.38321637,0.04128709,0.21337806
-2.93246623,3.57978306,0.39640953,0.76650534,0.09111185,0.04211259,0.62953462,2.40989684,0.03928352,0.20800077
-2.92646323,3.55142843,0.38372629,0.73407214,0.08733020,0.04037784,0.61735134,2.43372554,0.03728718,0.20245629
-2.92046023,3.52028518,0.37078708,0.70163361,0.08343469,0.03868249,0.60445675,2.45486181,0.03531365,0.19681171
-2.91445723,3.48689610,0.35771699,0.66942225,0.07945552,0.03705223,0.59095447,2.47349786,0.03337630,0.19113114
-2.90845423,3.45179978,0.34463626,0.63764422,0.07542115,0.03551039,0.57693967,2.48986436,0.03148642,0.18547578
-2.90245123,3.41554053,0.33166095,0.60648176,0.07135832,0.03407784,0.56250088,2.50423617,0.02965333,0.17990419
-2.89644822,3.37867899,0.31890389,0.57609630,0.06729208,0.03277299,0.54772213,2.51693766,0.02788460,0.17447263
-2.89044522,3.34180197,0.30647575,0.54663182,0.06324595,0.03161202,0.53268563,2.52834672,0.02618629,0.16923535
-2.88444222,3.30553031,0.29448600,0.51821812,0.05924201,0.03060901,0.51747433,2.53889664,0.02456317,0.16424488
-2.87843922,3.27052348,0.28304380,0.49097391,0.05530102,0.02977631,0.50217445,2.54907515,0.02301902,0.15955215
-2.87243622,3.23748002,0.27225850,0.46500926,0.05144254,0.02912478,0.48687763,2.55941996,0.02155682,0.15520635
-2.86643322,3.20713283,0.26223975,0.44042742,0.04768501,0.02866412,0.47168243,2.57051024,0.02017899,0.15125465
-2.86043022,3.18023916,0.25309722,0.41732574,0.04404578,0.02840314,0.45669529,2.58295408,0.01888752,0.14774158
-2.85442721,3.15756507,0.24493965,0.39579584,0.04054109,0.02834994,0.44203056,2.59737167,0.01768415,0.14470826
-2.84842421,3.13986481,0.23787355,0.37592289,0.03718609,0.02851205,0.42780979,2.61437486,0.01657038,0.14219130
-2.84242121,3.12785595,0.23200124,0.35778417,0.03399475,0.02889641,0.41416018,2.63454360,0.01554756,0.14022165
-2.83641821,3.12219125,0.22741861,0.34144712,0.03097977,0.02950931,0.40121233,2.65840028,0.01461685,0.13882328
-2.83041521,3.12342900,0.22421247,0.32696691,0.02815254,0.03035620,0.38909739,2.68638332,0.01377919,0.13801188
-2.82441221,3.13200329,0.22245773,0.31438392,0.02552302,0.03144136,0.37794372,2.71882119,0.01303521,0.13779359
-2.81840920,3.14819617,0.22221455,0.30372123,0.02309970,0.03276760,0.36787341,2.75590858,0.01238518,0.13816401
-2.81240620,3.17211361,0.22352558,0.29498234,0.02088956,0.03433580,0.35899870,2.79768631,0.01182885,0.13910731
-2.80640320,3.20366685,0.22641343,0.28814950,0.01889806,0.03614446,0.35141860,2.84402615,0.01136544,0.14059582
-2.80040020,3.24256078,0.23087865,0.28318245,0.01712919,0.03818930,0.34521590,2.89462225,0.01099346,0.14258995
-2.79439720,3.28829059,0.23689810,0.28001811,0.01558552,0.04046281,0.34045473,2.94898977,0.01071071,0.14503853
-2.78839420,3.34014726,0.24442415,0.27857093,0.01426831,0.04295396,0.33717881,3.00647171,0.01051419,0.14787967
-2.78239120,3.39723240,0.25338440,0.27873412,0.01317761,0.04564788,0.33541051,3.06625385,0.01040010,0.15104205
-2.77638819,3.45848198,0.26368233,0.28038170,0.01231242,0.04852580,0.33515071,3.12738771,0.01036382,0.15444662
-2.77038519,3.52269825,0.27519858,0.28337115,0.01167083,0.05156498,0.33637947,3.18882080,0.01039994,0.15800866
-2.76438219,3.58858852,0.28779292,0.28754669,0.01125011,0.05473886,0.33905747,3.24943282,0.01050229,0.16164018
-2.75837919,3.65480898,0.30130696,0.29274292,0.01104685,0.05801728,0.34312807,3.30807637,0.01066408,0.16525242
-2.75237619,3.72001155,0.31556719,0.29878870,0.01105702,0.06136689,0.34851987,3.36362017,0.01087787,0.16875848
-2.74637319,3.78289125,0.33038852,0.30551097,0.01127597,0.06475160,0.35514959,3.41499263,0.01113577,0.17207592
-2.74037019,3.84223176,0.34557794,0.31273854,0.01169845,0.06813319,0.36292498,3.46122345,0.01142949,0.17512911
-2.73436718,3.89694673,0.36093828,0.32030534,0.01231851,0.07147193,0.37174774,3.50148121,0.01175048,0.17785142
-2.72836418,3.94611455,0.37627183,0.32805339,0.01312939,0.07472725,0.38151604,3.53510461,0.01209002,0.18018695
-2.72236118,3.98900483,0.39138374,0.33583499,0.01412335,0.07785852,0.39212669,3.56162588,0.01243934,0.18209184
-2.71635818,4.02509501,0.40608510,0.34351439,0.01529152,0.08082567,0.40347665,3.58078470,0.01278974,0.18353503
-2.71035518,4.05407643,0.42019551,0.35096873,0.01662366,0.08358995,0.41546389,3.59253209,0.01313268,0.18449853
-2.70435218,4.07584941,0.43354527,0.35808828,0.01810801,0.08611451,0.42798754,3.59702364,0.01345989,0.18497710
-2.69834917,4.09050782,0.44597700,0.36477622,0.01973108,0.08836505,0.44094743,3.59460272,0.01376348,0.18497742
-2.69234617,4.09831425,0.45734690,0.37094787,0.02147758,0.09031035,0.45424291,3.58577432,0.01403602,0.18451684
-2.68634317,4.09966711,0.46752553,0.37652954,0.02333032,0.09192272,0.46777137,3.57117104,0.01427065,0.18362167
-2.68034017,4.09506196,0.47639839,0.38145731,0.02527026,0.09317844,0.48142637,3.55151323,0.01446115,0.18232528
-2.67433717,4.08504937,0.48386613,0.38567567,0.02727660,0.09405814,0.49509573,3.52756542,0.01460205,0.18066597
-2.66833417,4.07019188,0.48984483,0.38913631,0.02932702,0.09454705,0.50865978,3.50009158,0.01468873,0.17868481
-2.66233117,4.05102276,0.49426613,0.39179709,0.03139798,0.09463529,0.52199001,3.46981186,0.01471745,0.17642356
-2.65632816,4.02800907,0.49707749,0.39362144,0.03346509,0.09431804,0.53494822,3.43736315,0.01468547,0.17392274
-2.65032516,4.00152128,0.49824253,0.39457799,0.03550365,0.09359569,0.54738655,3.40326590,0.01459110,0.17122007
-2.64432216,3.97181123,0.49774157,0.39464076,0.03748912,0.09247388,0.55914827,3.36789886,0.01443375,0.16834912
-2.63831916,3.93899970,0.49557226,0.39378964,0.03939776,0.09096359,0.57006962,3.33148349,0.01421396,0.16533849
-2.63231616,3.90307438,0.49175033,0.39201121,0.04120717,0.08908100,0.57998254,3.29407847,0.01393344,0.16221137
-2.62631316,3.86389810,0.48631038,0.38929984,0.04289684,0.08684745,0.58871834,3.25558493,0.01359502,0.15898554
-2.62031016,3.82122689,0.47930666,0.38565887,0.04444869,0.08428917,0.59611209,3.21576176,0.01320268,0.15567375
-2.61430715,3.77473655,0.47081367,0.38110180,0.04584745,0.08143703,0.60200762,3.17425013,0.01276147,0.15228450
-2.60830415,3.72405609,0.46092648,0.37565334,0.04708101,0.07832616,0.60626283,3.13060561,0.01227741,0.14882301
-2.60230115,3.66880593,0.44976077,0.36935023,0.04814058,0.07499547,0.60875512,3.08433615,0.01175748,0.14529248
-2.59629815,3.60863848,0.43745236,0.36224164,0.04902076,0.07148717,0.60938654,3.03494341,0.01120944,0.14169537
-2.59029515,3.54327874,0.42415629,0.35438918,0.04971948,0.06784610,0.60808850,2.98196525,0.01064171,0.13803472
-2.58429215,3.47256229,0.41004524,0.34586638,0.05023773,0.06411911,0.60482568,2.92501685,0.01006329,0.13431538
-2.57828914,3.39646862,0.39530750,0.33675773,0.05057929,0.06035435,0.59959895,2.86382811,0.00948356,0.13054503
-2.57228614,3.31514776,0.38014428,0.32715713,0.05075030,0.05660052,0.59244716,2.79827534,0.00891218,0.12673507
-2.56628314,3.22893867,0.36476654,0.31716608,0.05075872,0.05290617,0.58344755,2.72840551,0.00835893,0.12290108
-2.56028014,3.13837835,0.34939140,0.30689139,0.05061389,0.04931893,0.57271493,2.65445171,0.00783357,0.11906311
-2.55427714,3.04420106,0.33423817,0.29644275,0.05032592,0.04588485,0.56039935,2.57683913,0.00734576,0.11524555
-2.54827414,2.94732772,0.31952411,0.28593015,0.04990525,0.04264771,0.54668267,2.49618130,0.00690486,0.11147677
-2.54227114,2.84884588,0.30546011,0.27546137,0.04936218,0.03964840,0.53177389,2.41326674,0.00651990,0.10778841
-2.53626813,2.74998113,0.29224634,0.26513949,0.04870655,0.03692439,0.51590354,2.32903687,0.00619941,0.10421448
-2.53026513,2.65206147,0.28006801,0.25506073,0.04794744,0.03450916,0.49931737,2.24455619,0.00595136,0.10079026
-2.52426213,2.55647600,0.26909139,0.24531254,0.04709307,0.03243180,0.48226954,2.16097635,0.00578305,0.09755106
-2.51825913,2.46462985,0.25946012,0.23597211,0.04615076,0.03071660,0.46501557,2.07949568,0.00570100,0.09453094
-2.51225613,2.37789739,0.25129202,0.22710520,0.04512698,0.02938265,0.44780534,2.00131619,0.00571083,0.09176139
-2.50625313,2.29757546,0.24467638,0.21876546,0.04402758,0.02844355,0.43087640,1.92759990,0.00581719,0.08927011
-2.50025013,2.22483877,0.23967190,0.21099414,0.04285801,0.02790716,0.41444779,1.85942648,0.00602359,0.08707989
-2.49424712,2.16069903,0.23630522,0.20382012,0.04162361,0.02777532,0.39871455,1.79775385,0.00633232,0.08520762
-2.48824412,2.10596957,0.23457025,0.19726031,0.04032999,0.02804369,0.38384318,1.74338359,0.00674431,0.08366354
-2.48224112,2.06123667,0.23442825,0.19132028,0.03898329,0.02870162,0.36996808,1.69693225,0.00725900,0.08245067
-2.47623812,2.02683871,0.23580859,0.18599515,0.03759052,0.02973204,0.35718917,1.65880988,0.00787422,0.08156457
-2.47023512,2.00285383,0.23861043,0.18127061,0.03615983,0.03111155,0.34557058,1.62920627,0.00858614,0.08099323
-2.46423212,1.98909661,0.24270506,0.17712400,0.03470063,0.03281045,0.33514060,1.60808559,0.00938913,0.08071731
-2.45822911,1.98512369,0.24793908,0.17352549,0.03322372,0.03479302,0.32589271,1.59518925,0.01027579,0.08071065
-2.45222611,1.99024814,0.25413814,0.17043931,0.03174126,0.03701788,0.31778776,1.59004678,0.01123690,0.08094088
-2.44622311,2.00356197,0.26111135,0.16782489,0.03026669,0.03943851,0.31075705,1.59199421,0.01226152,0.08137039
-2.44022011,2.02396583,0.26865613,0.16563804,0.02881452,0.04200396,0.30470622,1.60019886,0.01333707,0.08195740
-2.43421711,2.05020472,0.27656343,0.16383202,0.02740005,0.04465965,0.29951993,1.61368961,0.01444953,0.08265711
-2.42821411,2.08090824,0.28462302,0.16235863,0.02603899,0.04734845,0.29506690,1.63139106,0.01558365,0.08342307
-2.42221111,2.11463389,0.29262895,0.16116917,0.02474706,0.05001178,0.29120530,1.65216034,0.01672324,0.08420849
-2.41620810,2.14991146,0.30038459,0.16021532,0.02353950,0.05259098,0.28778820,1.67482471,0.01785152,0.08496757
-2.41020510,2.18528708,0.30770745,0.15945001,0.02243065,0.05502861,0.28466891,1.69821868,0.01895145,0.08565676
-2.40420210,2.21936485,0.31443335,0.15882809,0.02143336,0.05726993,0.28170596,1.72121888,0.02000619,0.08623594
-2.39819910,2.25084479,0.32041989,0.15830695,0.02055864,0.05926430,0.27876764,1.74277552,0.02099949,0.08666945
-2.39219610,2.27855544,0.32554901,0.15784704,0.01981516,0.06096658,0.27573580,1.76193913,0.02191604,0.08692683
-2.38619310,2.30148028,0.32972866,0.15741219,0.01920890,0.06233838,0.27250899,1.77788184,0.02274192,0.08698350
-2.38019010,2.31877692,0.33289344,0.15696989,0.01874288,0.06334916,0.26900464,1.78991254,0.02346493,0.08682107
-2.37418709,2.32978889,0.33500429,0.15649137,0.01841691,0.06397715,0.26516041,1.79748563,0.02407482,0.08642748
-2.36818409,2.33404993,0.33604727,0.15595162,0.01822751,0.06420997,0.26093469,1.80020371,0.02456359,0.08579685
-2.36218109,2.33128123,0.33603154,0.15532929,0.01816789,0.06404500,0.25630625,1.79781427,0.02492558,0.08492919
-2.35617809,2.32138220,0.33498672,0.15460652,0.01822801,0.06348946,0.25127312,1.79020139,0.02515755,0.08382985
-2.35017509,2.30441613,0.33295977,0.15376874,0.01839486,0.06256014,0.24585098,1.77737336,0.02525869,0.08250886
-2.34417209,2.28059166,0.33001170,0.15280446,0.01865267,0.06128292,0.24007099,1.75944717,0.02523052,0.08098019
-2.33816908,2.25024165,0.32621421,0.15170506,0.01898341,0.05969187,0.23397736,1.73663127,0.02507675,0.07926092
-2.33216608,2.21380089,0.32164654,0.15046467,0.01936717,0.05782829,0.22762484,1.70920773,0.02480305,0.07737043
-2.32616308,2.17178390,0.31639262,0.14908013,0.01978283,0.05573938,0.22107612,1.67751490,0.02441683,0.07532968
-2.32016008,2.12476406,0.31053881,0.14755100,0.02020858,0.05347688,0.21439950,1.64193156,0.02392694,0.07316049
-2.31415708,2.07335515,0.30417213,0.14587969,0.02062259,0.05109551,0.20766673,1.60286338,0.02334339,0.07088505
-2.30815408,2.01819572,0.29737920,0.14407168,0.02100372,0.04865147,0.20095119,1.56073209,0.02267707,0.06852544
-2.30215108,1.95993695,0.29024565,0.14213571,0.02133205,0.04620085,0.19432650,1.51596762,0.02193945,0.06610345
-2.29614807,1.89923374,0.28285625,0.14008412,0.02158959,0.04379817,0.18786538,1.46900322,0.02114234,0.06364039
-2.29014507,1.83673901,0.27529527,0.13793298,0.02176076,0.04149494,0.18163890,1.42027315,0.02029764,0.06115714
-2.28414207,1.77310042,0.26764723,0.13570228,0.02183285,0.03933846,0.17571599,1.37021255,0.01941717,0.05867422
-2.27813907,1.70895905,0.25999773,0.13341590,0.02179641,0.03737066,0.17016314,1.31925862,0.01851253,0.05621199
-2.27213607,1.64494895,0.25243415,0.13110143,0.02164546,0.03562725,0.16504411,1.26785268,0.01759489,0.05379083
-2.26613307,1.58169690,0.24504619,0.12878975,0.02137763,0.03413693,0.16041976,1.21644193,0.01667499,0.05143132
-2.26013007,1.51982146,0.23792601,0.12651436,0.02099416,0.03292097,0.15634767,1.16548055,0.01576300,0.04915438
-2.25412706,1.45993056,0.23116779,0.12431058,0.02049972,0.03199281,0.15288169,1.11542931,0.01486848,0.04698134
-2.24812406,1.40261737,0.22486684,0.12221433,0.01990221,0.03135803,0.15007123,1.06675325,0.01400032,0.04493385
-2.24212106,1.34845381,0.21911810,0.12026097,0.01921237,0.03101441,0.14796032,1.01991729,0.01316672,0.04303373
-2.23611806,1.29798201,0.21401404,0.11848380,0.01844334,0.03095222,0.14658646,0.97537959,0.01237513,0.04130266
-2.23011506,1.25170371,0.20964214,0.11691266,0.01761013,0.03115471,0.14597931,0.93358278,0.01163223,0.03976171
-2.22411206,1.21006817,0.20608200,0.11557253,0.01672909,0.03159872,0.14615916,0.89494357,0.01094382,0.03843079
-2.21810905,1.17345912,0.20340227,0.11448220,0.01581730,0.03225547,0.14713545,0.85984110,0.01031487,0.03732804
-2.21210605,1.14218158,0.20165758,0.11365322,0.01489201,0.03309153,0.14890526,0.82860464,0.00974936,0.03646908
-2.20610305,1.11644941,0.20088559,0.11308914,0.01397009,0.03406988,0.15145197,0.80150147,0.00925031,0.03586627
-2.20010005,1.09637440,0.20110455,0.11278505,0.01306753,0.03515109,0.15474414,0.77872557,0.00881970,0.03552806
-2.19409705,1.08195777,0.20231127,0.11272765,0.01219901,0.03629458,0.15873477,0.76038781,0.00845845,0.03545823
-2.18809405,1.07308478,0.20447999,0.11289565,0.01137757,0.03745999,0.16336097,0.74650836,0.00816640,0.03565543
-2.18209105,1.06952312,0.20756204,0.11326074,0.01061435,0.03860856,0.16854407,0.73701183,0.00794232,0.03611268
-2.17608804,1.07092541,0.21148649,0.11378895,0.00991842,0.03970454,0.17419035,0.73172552,0.00778396,0.03681718
-2.17008504,1.07683607,0.21616193,0.11444245,0.00929679,0.04071659,0.18019229,0.73038107,0.00768810,0.03775023
-2.16408204,1.08670266,0.22147928,0.11518170,0.00875439,0.04161913,0.18643036,0.73261965,0.00765066,0.03888738
-2.15807904,1.09989129,0.22731561,0.11596794,0.00829430,0.04239363,0.19277539,0.73800050,0.00766682,0.04019886
-2.15207604,1.11570603,0.23353904,0.11676581,0.00791793,0.04302981,0.19909137,0.74601277,0.00773121,0.04165017
-2.14607304,1.13341142,0.24001444,0.11754620,0.00762537,0.04352667,0.20523874,0.75609012,0.00783808,0.04320288
-2.14007004,1.15225760,0.24660991,0.11828903,0.00741577,0.04389343,0.21107787,0.76762776,0.00798151,0.04481571
-2.13406703,1.17150714,0.25320367,0.11898602,0.00728779,0.04415025,0.21647290,0.78000108,0.00815569,0.04644565
-2.12806403,1.19046252,0.25969139,0.11964322,0.00724002,0.04432881,0.22129555,0.79258550,0.00835514,0.04804928
-2.12206103,1.20849349,0.26599344,0.12028338,0.00727156,0.04447262,0.22542894,0.80477654,0.00857494,0.04958414
-2.11605803,1.22506296,0.27206193,0.12094781,0.00738241,0.04463718,0.22877125,0.81600946,0.00881102,0.05101010
-2.11005503,1.23975073,0.27788727,0.12169793,0.00757402,0.04488985,0.23123906,0.82577770,0.00906036,0.05229075
-2.10405203,1.25227382,0.28350378,0.12261621,0.00784965,0.04530954,0.23277022,0.83364947,0.00932119,0.05339462
-2.09804902,1.26250255,0.28899424,0.12380649,0.00821481,0.04598608,0.23332624,0.83928170,0.00959314,0.05429636
-2.09204602,1.27047177,0.29449296,0.12539373,0.00867749,0.04701931,0.23289399,0.84243089,0.00987740,0.05497759
-2.08604302,1.27638620,0.30018714,0.12752286,0.00924839,0.04851794,0.23148664,0.84296047,0.01017672,0.05542769
-2.08004002,1.28061984,0.30631626,0.13035695,0.00994097,0.05059802,0.22914386,0.84084418,0.01049549,0.05564414
-2.07403702,1.28370877,0.31316932,0.13407452,0.01077138,0.05338107,0.22593110,0.83616560,0.01083960,0.05563270
-2.06803402,1.28633759,0.32107974,0.13886596,0.01175828,0.05699191,0.22193815,0.82911348,0.01121637,0.05540723
-2.06203102,1.28931943,0.33041795,0.14492906,0.01292239,0.06155598,0.21727677,0.81997348,0.01163435,0.05498923
-2.05602801,1.29357004,0.34158149,0.15246374,0.01428599,0.06719644,0.21207759,0.80911620,0.01210305,0.05440706
-2.05002501,1.30007665,0.35498295,0.16166595,0.01587219,0.07403074,0.20648642,0.79698236,0.01263264,0.05369500
-2.04402201,1.30986238,0.37103574,0.17272086,0.01770404,0.08216692,0.20065986,0.78406549,0.01323359,0.05289195
-2.03801901,1.32394731,0.39013815,0.18579545,0.01980349,0.09169957,0.19476056,0.77089291,0.01391630,0.05204009
-2.03201601,1.34330763,0.41265609,0.20103076,0.02219024,0.10270560,0.18895224,0.75800583,0.01469066,0.05118338
-2.02601301,1.36883410,0.43890496,0.21853392,0.02488053,0.11523990,0.18339451,0.74593925,0.01556560,0.05036596
-2.02001001,1.40129146,0.46913138,0.23837027,0.02788582,0.12933095,0.17823788,0.73520258,0.01654871,0.04963067
-2.01400700,1.44128042,0.50349550,0.26055595,0.03121151,0.14497672,0.17361892,0.72626163,0.01764580,0.04901752
-2.00800400,1.48920370,0.54205461,0.28505120,0.03485580,0.16214090,0.16965595,0.71952274,0.01886053,0.04856237
-2.00200100,1.54523765,0.58474886,0.31175478,0.03880850,0.18074971,0.16644521,0.71531959,0.02019410,0.04829575
-1.99599800,1.60931082,0.63138999,0.34049992,0.04305026,0.20068958,0.16405783,0.71390310,0.02164495,0.04824193
-1.98999500,1.68109057,0.68165371,0.37105198,0.04755186,0.22180578,0.16253758,0.71543479,0.02320862,0.04841818
-1.98399200,1.75997863,0.73507655,0.40310839,0.05227396,0.24390228,0.16189959,0.71998365,0.02487758,0.04883439
-1.97798899,1.84511602,0.79105751,0.43630075,0.05716715,0.26674301,0.16212997,0.72752657,0.02664123,0.04949287
-1.97198599,1.93539769,0.84886514,0.47019965,0.06217237,0.29005451,0.16318642,0.73795208,0.02848596,0.05038849
-1.96598299,2.02949640,0.90764990,0.50432186,0.06722184,0.31353022,0.16499985,0.75106713,0.03039530,0.05150906
-1.95997999,2.12589539,0.96646194,0.53814014,0.07224033,0.33683616,0.16747674,0.76660640,0.03235017,0.05283593
-1.95397699,2.22292873,1.02427380,0.57109527,0.07714689,0.35961811,0.17050246,0.78424374,0.03432916,0.05434481
-1.94797399,2.31882784,1.08000743,0.60261006,0.08185681,0.38150994,0.17394512,0.80360491,0.03630894,0.05600667
-1.94197099,2.41177272,1.13256470,0.63210487,0.08628403,0.40214297,0.17766003,0.82428128,0.03826470,0.05778889
-1.93596798,2.49994568,1.18086019,0.65901415,0.09034365,0.42115599,0.18149444,0.84584360,0.04017066,0.05965627
-1.92996498,2.58158563,1.22385513,0.68280326,0.09395451,0.43820551,0.18529252,0.86785543,0.04200058,0.06157223
-1.92396198,2.65504074,1.26059098,0.70298497,0.09704184,0.45297595,0.18890029,0.88988571,0.04372831,0.06349987
-1.91795898,2.71881745,1.29022130,0.71913492,0.09953977,0.46518928,0.19217044,0.91151996,0.04532834,0.06540297
-1.91195598,2.77162382,1.31204047,0.73090539,0.10139350,0.47461359,0.19496668,0.93236983,0.04677637,0.06724689
-1.90595298,2.81240572,1.32550802,0.73803663,0.10256130,0.48107050,0.19716778,0.95208096,0.04804979,0.06899931
-1.89994997,2.84037439,1.33026738,0.74036547,0.10301589,0.48444072,0.19867086,0.97033877,0.04912820,0.07063087
-1.89394697,2.85502476,1.32615837,0.73783062,0.10274545,0.48466778,0.19939409,0.98687265,0.04999384,0.07211557
-1.88794397,2.85614383,1.31322272,0.73047445,0.10175400,0.48175968,0.19927851,1.00145831,0.05063197,0.07343112
-1.88194097,2.84380948,1.29170248,0.71844125,0.10006124,0.47578831,0.19828922,1.01391886,0.05103121,0.07455904
-1.87593797,2.81837990,1.26203153,0.70197206,0.09770187,0.46688684,0.19641565,1.02412471,0.05118377,0.07548469
-1.86993497,2.78047490,1.22482044,0.68139625,0.09472425,0.45524508,0.19367114,1.03199275,0.05108567,0.07619723
-1.86393197,2.73095006,1.18083577,0.65712034,0.09118878,0.44110314,0.19009179,1.03748510,0.05073679,0.07668947
-1.85792896,2.67086548,1.13097447,0.62961453,0.08716577,0.42474359,0.18573478,1.04060771,0.05014094,0.07695763
-1.85192596,2.60145056,1.07623495,0.59939770,0.08273309,0.40648261,0.18067601,1.04140920,0.04930579,0.07700120
-1.84592296,2.52406667,1.01768580,0.56702135,0.07797367,0.38666038,0.17500748,1.03997987,0.04824271,0.07682270
-1.83991996,2.44016928,0.95643382,0.53305329,0.07297289,0.36563128,0.16883423,1.03645112,0.04696661,0.07642748
-1.83391696,2.35127096,0.89359248,0.49806181,0.06781608,0.34375412,0.16227116,1.03099529,0.04549562,0.07582357
-1.82791396,2.25890654,0.83025211,0.46260078,0.06258620,0.32138291,0.15543970,1.02382554,0.04385075,0.07502156
-1.82191096,2.16460145,0.76745279,0.42719626,0.05736169,0.29885840,0.14846447,1.01519583,0.04205550,0.07403449
-1.81590795,2.06984362,0.70616089,0.39233506,0.05221470,0.27650068,0.14147005,1.00540049,0.04013539,0.07287773
-1.80990495,1.97605958,0.64724963,0.35845553,0.04720967,0.25460299,0.13457787,0.99477316,0.03811746,0.07156891
-1.80390195,1.88459451,0.59148427,0.32594065,0.04240233,0.23342690,0.12790330,0.98368461,0.03602976,0.07012780
-1.79789895,1.79669618,0.53951177,0.29511352,0.03783900,0.21319882,0.12155298,0.97253921,0.03390082,0.06857614
-1.79189595,1.71350219,0.49185493,0.26623520,0.03355640,0.19410791,0.11562254,0.96176979,0.03175908,0.06693740
-1.78589295,1.63603017,0.44891070,0.23950459,0.02958175,0.17630521,0.11019455,0.95183050,0.02963237,0.06523655
-1.77988994,1.56517019,0.41095213,0.21506028,0.02593311,0.15990393,0.10533686,0.94318780,0.02754739,0.06349957
-1.77388694,1.50167889,0.37813353,0.19298384,0.02262015,0.14498072,0.10110135,0.93630954,0.02552928,0.06175309
