energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-4.31915958,13.99099189,-13.99099281,0.35982459,-0.35982464,2.81218051,-2.81218073,0.00710086,-0.00710086,3.70241926,-3.70241941,2.21544846,-2.21544856,7.09264013,-7.09264064,0.10715839,-0.10715840,1.02432231,-1.02432237
-4.31315658,14.36818678,-14.36818766,0.38121948,-0.38121953,2.95203615,-2.95203638,0.00755900,-0.00755900,3.76617915,-3.76617928,2.26053777,-2.26053786,7.22522458,-7.22522506,0.11302426,-0.11302427,1.06736316,-1.06736323
-4.30715358,14.74695007,-14.74695091,0.40338462,-0.40338467,3.10196883,-3.10196907,0.00805986,-0.00805986,3.82530492,-3.82530503,2.30252895,-2.30252902,7.35144384,-7.35144429,0.11918520,-0.11918521,1.11204966,-1.11204973
-4.30115058,15.12390479,-15.12390558,0.42612002,-0.42612007,3.26093468,-3.26093492,0.00859809,-0.00859809,3.87904984,-3.87904992,2.34085872,-2.34085878,7.47005430,-7.47005471,0.12559283,-0.12559284,1.15810346,-1.15810353
-4.29514757,15.49552682,-15.49552755,0.44921814,-0.44921818,3.42776139,-3.42776163,0.00916730,-0.00916730,3.92667394,-3.92667399,2.37499444,-2.37499449,7.57979588,-7.57979626,0.13219278,-0.13219279,1.20523142,-1.20523149
-4.28914457,15.85816503,-15.85816569,0.47246674,-0.47246678,3.60113470,-3.60113495,0.00976003,-0.00976003,3.96745623,-3.96745626,2.40444406,-2.40444408,7.67941004,-7.67941037,0.13892506,-0.13892507,1.25312799,-1.25312806
-4.28314157,16.20806790,-16.20806848,0.49565228,-0.49565233,3.77958928,-3.77958953,0.01036791,-0.01036791,4.00070730,-4.00070729,2.42876561,-2.42876562,7.76765882,-7.76765910,0.14572459,-0.14572460,1.30147821,-1.30147828
-4.27713857,16.54141716,-16.54141765,0.51856368,-0.51856372,3.96150521,-3.96150545,0.01098172,-0.01098172,4.02578197,-4.02578194,2.44757597,-2.44757596,7.84334488,-7.84334511,0.15252201,-0.15252202,1.34996115,-1.34996122
-4.27113557,16.85436893,-16.85436933,0.54099623,-0.54099627,4.14511133,-4.14511157,0.01159160,-0.01159160,4.04209193,-4.04209186,2.46055844,-2.46055841,7.90533211,-7.90533228,0.15924464,-0.15924465,1.39825393,-1.39825399
-4.26513257,17.14310253,-17.14310282,0.56275578,-0.56275581,4.32849606,-4.32849630,0.01218725,-0.01218725,4.04911780,-4.04911769,2.46746916,-2.46746911,7.95256665,-7.95256676,0.16581765,-0.16581765,1.44603599,-1.44603605
-4.25912956,17.40387670,-17.40387689,0.58366271,-0.58366274,4.50962635,-4.50962658,0.01275814,-0.01275814,4.04642070,-4.04642056,2.46814199,-2.46814192,7.98409806,-7.98409811,0.17216536,-0.17216536,1.49299378,-1.49299383
-4.25312656,17.63309303,-17.63309311,0.60355584,-0.60355586,4.68637458,-4.68637480,0.01329385,-0.01329385,4.03365313,-4.03365295,2.46249192,-2.46249183,7.99910047,-7.99910045,0.17821272,-0.17821273,1.53882550,-1.53882555
-4.24712356,17.82736530,-17.82736525,0.62229588,-0.62229590,4.85655326,-4.85655346,0.01378428,-0.01378428,4.01056878,-4.01056856,2.45051697,-2.45051686,7.99689338,-7.99689329,0.18388684,-0.18388684,1.58324599,-1.58324603
-4.24112056,17.98359340,-17.98359323,0.63976838,-0.63976840,5.01795647,-5.01795665,0.01421999,-0.01421999,3.97703149,-3.97703123,2.43229850,-2.43229837,7.97696189,-7.97696173,0.18911854,-0.18911855,1.62599136,-1.62599140
-4.23511756,18.09903979,-18.09903950,0.65588599,-0.65588600,5.16840689,-5.16840706,0.01459249,-0.01459249,3.93302284,-3.93302254,2.40800014,-2.40799999,7.93897577,-7.93897554,0.19384399,-0.19384399,1.66682346,-1.66682349
-4.22911456,18.17140569,-18.17140527,0.67058994,-0.67058995,5.30580667,-5.30580683,0.01489448,-0.01489448,3.87864839,-3.87864806,2.37786525,-2.37786508,7.88280687,-7.88280657,0.19800622,-0.19800622,1.70553373,-1.70553375
-4.22311156,18.19890409,-18.19890355,0.68385062,-0.68385062,5.42819003,-5.42819016,0.01512011,-0.01512011,3.81414221,-3.81414184,2.34221302,-2.34221284,7.80854417,-7.80854379,0.20155660,-0.20155660,1.74194645,-1.74194646
-4.21710855,18.18032588,-18.18032521,0.69566715,-0.69566714,5.53377538,-5.53377549,0.01526519,-0.01526519,3.73986943,-3.73986902,2.30143332,-2.30143312,7.71650553,-7.71650508,0.20445613,-0.20445613,1.77592102,-1.77592103
-4.21110555,18.11509550,-18.11509471,0.70606603,-0.70606602,5.62101455,-5.62101464,0.01532730,-0.01532730,3.65632650,-3.65632607,2.25598020,-2.25597999,7.60724539,-7.60724487,0.20667663,-0.20667663,1.80735320,-1.80735321
-4.20510255,18.00331243,-18.00331152,0.71509877,-0.71509876,5.68863671,-5.68863678,0.01530593,-0.01530593,3.56413879,-3.56413832,2.20636419,-2.20636396,7.48155728,-7.48155669,0.20820155,-0.20820155,1.83617510,-1.83617510
-4.19909955,17.84577499,-17.84577398,0.72283859,-0.72283857,5.73568472,-5.73568477,0.01520246,-0.01520246,3.46405519,-3.46405469,2.15314332,-2.15314309,7.34047043,-7.34046977,0.20902665,-0.20902665,1.86235374,-1.86235373
-4.19309655,17.64398378,-17.64398266,0.72937633,-0.72937631,5.76154207,-5.76154210,0.01502017,-0.01502017,3.35693956,-3.35693903,2.09691298,-2.09691274,7.18523957,-7.18523887,0.20916027,-0.20916026,1.88588827,-1.88588826
-4.18709355,17.40012242,-17.40012121,0.73481570,-0.73481568,5.76594879,-5.76594880,0.01476411,-0.01476410,3.24375872,-3.24375817,2.03829460,-2.03829435,7.01732761,-7.01732685,0.20862327,-0.20862326,1.90680568,-1.90680566
-4.18109055,17.11701489,-17.11701361,0.73926808,-0.73926806,5.74900551,-5.74900550,0.01444093,-0.01444093,3.12556703,-3.12556647,1.97792335,-1.97792310,6.83838066,-6.83837985,0.20744862,-0.20744862,1.92515520,-1.92515518
-4.17508754,16.79805933,-16.79805798,0.74284700,-0.74284698,5.71116515,-5.71116512,0.01405871,-0.01405871,3.00348768,-3.00348710,1.91643507,-1.91643482,6.65019590,-6.65019506,0.20568061,-0.20568061,1.94100157,-1.94100154
-4.16908454,16.44713996,-16.44713855,0.74566270,-0.74566268,5.65321270,-5.65321266,0.01362666,-0.01362666,2.87869094,-2.87869036,1.85445255,-1.85445230,6.45468263,-6.45468176,0.20337365,-0.20337364,1.95441731,-1.95441728
-4.16308154,16.06851981,-16.06851837,0.74781692,-0.74781690,5.57623387,-5.57623381,0.01315484,-0.01315484,2.75237004,-2.75236945,1.79257174,-1.79257149,6.25381764,-6.25381675,0.20059073,-0.20059072,1.96547455,-1.96547452
-4.15707854,15.66671831,-15.66671685,0.74939820,-0.74939818,5.48157417,-5.48157410,0.01265381,-0.01265381,2.62571507,-2.62571448,1.73134805,-1.73134781,6.04959627,-6.04959536,0.19740158,-0.19740157,1.97423667,-1.97423663
-4.15107554,15.24637872,-15.24637725,0.75047794,-0.75047791,5.37079055,-5.37079047,0.01213436,-0.01213436,2.49988616,-2.49988558,1.67128354,-1.67128330,5.84398097,-5.84398007,0.19388056,-0.19388055,1.98075024,-1.98075020
-4.14507254,14.81213120,-14.81212972,0.75110744,-0.75110742,5.24559772,-5.24559763,0.01160709,-0.01160709,2.37598654,-2.37598596,1.61281515,-1.61281491,5.63884953,-5.63884863,0.19010427,-0.19010426,1.98503791,-1.98503787
-4.13906953,14.36845784,-14.36845638,0.75131609,-0.75131607,5.10781210,-5.10781200,0.01108217,-0.01108217,2.25503670,-2.25503614,1.55630482,-1.55630459,5.43594501,-5.43594412,0.18614917,-0.18614917,1.98709246,-1.98709242
-4.13306653,13.91956594,-13.91956451,0.75111070,-0.75111068,4.95929579,-4.95929568,0.01056899,-0.01056899,2.13795080,-2.13795026,1.50203181,-1.50203159,5.23682993,-5.23682906,0.18208906,-0.18208905,1.98687281,-1.98687276
-4.12706353,13.46927559,-13.46927419,0.75047625,-0.75047623,4.80190342,-4.80190330,0.01007594,-0.01007594,2.02551616,-2.02551564,1.45018769,-1.45018749,5.04284668,-5.04284584,0.17799265,-0.17799264,1.98430199,-1.98430194
-4.12106053,13.02092676,-13.02092540,0.74937772,-0.74937770,4.63743402,-4.63743389,0.00961018,-0.00961018,1.91837684,-1.91837635,1.40087431,-1.40087412,4.85508624,-4.85508543,0.17392137,-0.17392136,1.97926774,-1.97926769
-4.11505753,12.57731046,-12.57730916,0.74776316,-0.74776315,4.46759010,-4.46758997,0.00917745,-0.00917745,1.81702206,-1.81702158,1.35410498,-1.35410480,4.67436669,-4.67436592,0.16992740,-0.16992739,1.97162554,-1.97162549
-4.10905453,12.14062674,-12.14062549,0.74556768,-0.74556766,4.29394526,-4.29394512,0.00878203,-0.00878203,1.72177989,-1.72177945,1.30980888,-1.30980870,4.50122268,-4.50122195,0.16605205,-0.16605204,1.96120435,-1.96120429
-4.10305153,11.71247119,-11.71246999,0.74271812,-0.74271811,4.11792131,-4.11792117,0.00842663,-0.00842663,1.63281666,-1.63281624,1.26783856,-1.26783839,4.33590640,-4.33590570,0.16232466,-0.16232465,1.94781472,-1.94781467
-4.09704852,11.29384991,-11.29384876,0.73913825,-0.73913823,3.94077543,-3.94077528,0.00811242,-0.00811242,1.55014180,-1.55014141,1.22798031,-1.22798015,4.17839995,-4.17839930,0.15876196,-0.15876196,1.93125912,-1.93125906
-4.09104552,10.88522139,-10.88522029,0.73475402,-0.73475401,3.76359680,-3.76359664,0.00783910,-0.00783910,1.47361816,-1.47361779,1.18996688,-1.18996673,4.02843862,-4.02843801,0.15536802,-0.15536801,1.91134389,-1.91134383
-4.08504252,10.48656226,-10.48656121,0.72949875,-0.72949874,3.58731226,-3.58731209,0.00760504,-0.00760504,1.40297705,-1.40297672,1.15349213,-1.15349199,3.88554365,-3.88554309,0.15213471,-0.15213471,1.88789241,-1.88789234
-4.07903952,10.09745272,-10.09745172,0.72331780,-0.72331779,3.41269953,-3.41269936,0.00740737,-0.00740737,1.33783743,-1.33783712,1.11822677,-1.11822664,3.74906308,-3.74906255,0.14904280,-0.14904279,1.86075869,-1.86075862
-4.07303652,9.71717649,-9.71717554,0.71617255,-0.71617254,3.24040657,-3.24040640,0.00724227,-0.00724227,1.27772812,-1.27772783,1.08383469,-1.08383456,3.61821836,-3.61821787,0.14606347,-0.14606347,1.82984080,-1.82984072
-4.06703352,9.34482946,-9.34482854,0.70804354,-0.70804353,3.07097508,-3.07097489,0.00710513,-0.00710513,1.22211227,-1.22211201,1.04998895,-1.04998883,3.49215454,-3.49215408,0.14316036,-0.14316035,1.79509331,-1.79509322
-4.06103052,8.97943103,-8.97943013,0.69893253,-0.69893252,2.90486629,-2.90486610,0.00699081,-0.00699081,1.17041273,-1.17041249,1.01638693,-1.01638682,3.36999160,-3.36999117,0.14029187,-0.14029186,1.75653819,-1.75653809
-4.05502751,8.62003221,-8.62003134,0.68886349,-0.68886347,2.74248719,-2.74248700,0.00689390,-0.00689390,1.12203737,-1.12203714,0.98276381,-0.98276370,3.25087436,-3.25087396,0.13741373,-0.13741372,1.71427345,-1.71427334
-4.04902451,8.26581501,-8.26581416,0.67788254,-0.67788252,2.58421516,-2.58421495,0.00680896,-0.00680896,1.07640319,-1.07640298,0.94890397,-0.94890386,3.13401880,-3.13401842,0.13448172,-0.13448171,1.66847911,-1.66847900
-4.04302151,7.91617827,-7.91617743,0.66605692,-0.66605690,2.43041967,-2.43041946,0.00673075,-0.00673075,1.03295842,-1.03295823,0.91464983,-0.91464973,3.01875268,-3.01875232,0.13145426,-0.13145425,1.61942012,-1.61942000
-4.03701851,7.57080619,-7.57080537,0.65347315,-0.65347313,2.28147974,-2.28147953,0.00665443,-0.00665443,0.99120166,-0.99120148,0.87990791,-0.87990780,2.90454894,-2.90454860,0.12829490,-0.12829489,1.56744596,-1.56744584
-4.03101551,7.22971692,-7.22971611,0.64023456,-0.64023454,2.13779623,-2.13779601,0.00657577,-0.00657577,0.95069754,-0.95069737,0.84465184,-0.84465174,2.79105045,-2.79105012,0.12497450,-0.12497449,1.51298711,-1.51298698
-4.02501251,6.89328958,-6.89328878,0.62645846,-0.62645843,1.99979842,-1.99979820,0.00649124,-0.00649124,0.91108847,-0.91108831,0.80892260,-0.80892249,2.67808555,-2.67808523,0.12147305,-0.12147303,1.45654816,-1.45654802
-4.01900950,6.56226949,-6.56226870,0.61227308,-0.61227305,1.86794502,-1.86794480,0.00639817,-0.00639817,0.87210230,-0.87210214,0.77282578,-0.77282568,2.56567405,-2.56567374,0.11778091,-0.11778089,1.39869819,-1.39869805
-4.01300650,6.23775244,-6.23775167,0.59781466,-0.59781464,1.74271951,-1.74271930,0.00629473,-0.00629473,0.83355575,-0.83355561,0.73652650,-0.73652640,2.45402384,-2.45402354,0.11389964,-0.11389963,1.34005860,-1.34005845
-4.00700350,5.92114976,-5.92114900,0.58322472,-0.58322469,1.62462076,-1.62462054,0.00618004,-0.00618004,0.79535405,-0.79535391,0.70024209,-0.70024199,2.34351888,-2.34351860,0.10984215,-0.10984214,1.28128887,-1.28128872
-4.00100050,5.61413681,-5.61413607,0.56864763,-0.56864760,1.51414937,-1.51414916,0.00605403,-0.00605403,0.75748682,-0.75748669,0.66423304,-0.66423294,2.23469937,-2.23469909,0.10563230,-0.10563229,1.22307098,-1.22307083
-3.99499750,5.31858823,-5.31858751,0.55422866,-0.55422863,1.41179113,-1.41179093,0.00591745,-0.00591745,0.72002088,-0.72002075,0.62879274,-0.62879265,2.12823553,-2.12823527,0.10130398,-0.10130397,1.16609286,-1.16609271
-3.98899450,5.03650340,-5.03650271,0.54011246,-0.54011243,1.31799837,-1.31799817,0.00577175,-0.00577175,0.68309049,-0.68309037,0.59423645,-0.59423636,2.02489641,-2.02489616,0.09689967,-0.09689965,1.11103160,-1.11103146
-3.98299150,4.76992612,-4.76992547,0.52644183,-0.52644179,1.23317057,-1.23317039,0.00561892,-0.00561892,0.64688559,-0.64688547,0.56088993,-0.56088984,1.92551528,-1.92551505,0.09246861,-0.09246860,1.05853693,-1.05853680
-3.97698849,4.52086216,-4.52086155,0.51335676,-0.51335672,1.15763529,-1.15763512,0.00546136,-0.00546136,0.61163870,-0.61163859,0.52907822,-0.52907814,1.83095327,-1.83095305,0.08806467,-0.08806466,1.00921552,-1.00921540
-3.97098549,4.29119842,-4.29119786,0.50099362,-0.50099358,1.09163034,-1.09163019,0.00530175,-0.00530175,0.57761125,-0.57761115,0.49911498,-0.49911490,1.74206286,-1.74206266,0.08374397,-0.08374395,0.96361646,-0.96361634
-3.96498249,4.08262685,-4.08262633,0.48948424,-0.48948420,1.03528830,-1.03528816,0.00514282,-0.00514282,0.54507967,-0.54507957,0.47129265,-0.47129258,1.65965264,-1.65965247,0.07956247,-0.07956246,0.92221847,-0.92221836
-3.95897949,3.89657614,-3.89657568,0.47895477,-0.47895472,0.98862391,-0.98862379,0.00498726,-0.00498726,0.51432210,-0.51432201,0.44587373,-0.44587366,1.58445475,-1.58445460,0.07557362,-0.07557361,0.88541902,-0.88541892
-3.95297649,3.73415349,-3.73415308,0.46952422,-0.46952417,0.95152504,-0.95152494,0.00483752,-0.00483752,0.48560594,-0.48560585,0.42308341,-0.42308335,1.51709609,-1.51709596,0.07182607,-0.07182606,0.85352568,-0.85352560
-3.94697349,3.59609823,-3.59609788,0.46130257,-0.46130253,0.92374750,-0.92374742,0.00469572,-0.00469572,0.45917676,-0.45917668,0.40310364,-0.40310358,1.45807428,-1.45807417,0.06836171,-0.06836170,0.82674988,-0.82674980
-3.94097049,3.48274879,-3.48274850,0.45438839,-0.45438835,0.90491402,-0.90491396,0.00456356,-0.00456356,0.43524885,-0.43524878,0.38606873,-0.38606869,1.40773908,-1.40773899,0.06521403,-0.06521402,0.80520314,-0.80520307
-3.93496748,3.39402355,-3.39402331,0.44886603,-0.44886598,0.89451728,-0.89451724,0.00444220,-0.00444220,0.41399757,-0.41399752,0.37206257,-0.37206253,1.36627966,-1.36627960,0.06240682,-0.06240682,0.78889598,-0.78889593
-3.92896448,3.32941606,-3.32941588,0.44480245,-0.44480240,0.89192698,-0.89192695,0.00433225,-0.00433225,0.39555368,-0.39555363,0.36111725,-0.36111722,1.33371818,-1.33371814,0.05995344,-0.05995343,0.77773937,-0.77773933
-3.92296148,3.28800430,-3.28800418,0.44224396,-0.44224392,0.89640064,-0.89640063,0.00423377,-0.00423377,0.37999959,-0.37999955,0.35321338,-0.35321335,1.30990939,-1.30990937,0.05785636,-0.05785635,0.77154878,-0.77154875
-3.91695848,3.26847338,-3.26847332,0.44121290,-0.44121285,0.90709791,-0.90709791,0.00414625,-0.00414624,0.36736762,-0.36736759,0.34828158,-0.34828156,1.29454632,-1.29454632,0.05610737,-0.05610737,0.77005070,-0.77005068
-3.91095548,3.26915063,-3.26915061,0.44170460,-0.44170456,0.92309769,-0.92309770,0.00406867,-0.00406867,0.35764004,-0.35764001,0.34620545,-0.34620544,1.28717151,-1.28717153,0.05468811,-0.05468811,0.77289148,-0.77289147
-3.90495248,3.28805167,-3.28805170,0.44368496,-0.44368492,0.94341789,-0.94341792,0.00399960,-0.00399960,0.35075079,-0.35075077,0.34682552,-0.34682552,1.28719321,-1.28719325,0.05357098,-0.05357097,0.77964832,-0.77964832
-3.89894947,3.32293577,-3.32293583,0.44708867,-0.44708863,0.96703700,-0.96703704,0.00393721,-0.00393721,0.34658864,-0.34658863,0.34994429,-0.34994429,1.29390579,-1.29390584,0.05272047,-0.05272047,0.78984204,-0.78984205
-3.89294647,3.37136840,-3.37136850,0.45181847,-0.45181843,0.99291699,-0.99291704,0.00387945,-0.00387945,0.34500160,-0.34500160,0.35533201,-0.35533202,1.30651339,-1.30651346,0.05209475,-0.05209475,0.80295130,-0.80295131
-3.88694347,3.43078886,-3.43078899,0.45774554,-0.45774551,1.02002695,-1.02002700,0.00382409,-0.00382409,0.34580221,-0.34580221,0.36273310,-0.36273311,1.32415588,-1.32415596,0.05164738,-0.05164738,0.81842790,-0.81842792
-3.88094047,3.49858036,-3.49858051,0.46471110,-0.46471107,1.04736672,-1.04736677,0.00376888,-0.00376888,0.34877349,-0.34877350,0.37187295,-0.37187297,1.34593587,-1.34593596,0.05132922,-0.05132922,0.83571263,-0.83571265
-3.87493747,3.57214036,-3.57214053,0.47252915,-0.47252912,1.07398996,-1.07399001,0.00371160,-0.00371160,0.35367537,-0.35367538,0.38246496,-0.38246498,1.37094568,-1.37094578,0.05109031,-0.05109031,0.85425099,-0.85425102
-3.86893447,3.64894829,-3.64894847,0.48099050,-0.48099048,1.09902595,-1.09902600,0.00365020,-0.00365020,0.36025102,-0.36025104,0.39421747,-0.39421749,1.39829319,-1.39829330,0.05088172,-0.05088172,0.87350853,-0.87350855
-3.86293147,3.72662854,-3.72662873,0.48986767,-0.48986765,1.12169958,-1.12169963,0.00358288,-0.00358288,0.36823325,-0.36823326,0.40684054,-0.40684057,1.42712532,-1.42712543,0.05065727,-0.05065727,0.89298483,-0.89298486
-3.85692846,3.80300626,-3.80300646,0.49892061,-0.49892059,1.14134888,-1.14134893,0.00350815,-0.00350815,0.37735031,-0.37735033,0.42005226,-0.42005229,1.45664830,-1.45664841,0.05037503,-0.05037503,0.91222596,-0.91222599
-3.85092546,3.87615413,-3.87615432,0.50790296,-0.50790294,1.15743959,-1.15743963,0.00342488,-0.00342488,0.38733128,-0.38733131,0.43358438,-0.43358441,1.48614390,-1.48614401,0.04999858,-0.04999858,0.93083459,-0.93083463
-3.84492246,3.94442854,-3.94442873,0.51656848,-0.51656847,1.16957637,-1.16957641,0.00333234,-0.00333234,0.39791069,-0.39791072,0.44718727,-0.44718730,1.51498101,-1.51498111,0.04949801,-0.04949801,0.94847763,-0.94847767
-3.83891946,4.00649416,-4.00649435,0.52467746,-0.52467745,1.17751028,-1.17751031,0.00323024,-0.00323024,0.40883230,-0.40883232,0.46063392,-0.46063395,1.54262227,-1.54262238,0.04885054,-0.04885054,0.96489091,-0.96489094
-3.83291646,4.06133634,-4.06133652,0.53200265,-0.53200265,1.18114230,-1.18114232,0.00311870,-0.00311870,0.41985208,-0.41985211,0.47372300,-0.47372303,1.56862575,-1.56862585,0.04804085,-0.04804085,0.97988091,-0.97988094
-3.82691346,4.10826151,-4.10826168,0.53833472,-0.53833471,1.18052282,-1.18052284,0.00299827,-0.00299827,0.43074044,-0.43074046,0.48628095,-0.48628098,1.59264177,-1.59264188,0.04706112,-0.04706112,0.99332354,-0.99332357
-3.82091046,4.14688629,-4.14688645,0.54348671,-0.54348671,1.17584713,-1.17584714,0.00286986,-0.00286986,0.44128354,-0.44128357,0.49816308,-0.49816312,1.61440571,-1.61440581,0.04591071,-0.04591070,1.00516016,-1.00516019
-3.81490745,4.17711653,-4.17711668,0.54729769,-0.54729768,1.16744708,-1.16744708,0.00273477,-0.00273477,0.45128419,-0.45128422,0.50925385,-0.50925388,1.63372721,-1.63372731,0.04459558,-0.04459558,1.01539118,-1.01539121
-3.80890445,4.19911812,-4.19911826,0.54963524,-0.54963523,1.15577929,-1.15577929,0.00259456,-0.00259456,0.46056206,-0.46056209,0.51946628,-0.51946631,1.65047712,-1.65047722,0.04312758,-0.04312758,1.02406780,-1.02406783
-3.80290145,4.21328167,-4.21328179,0.55039704,-0.55039703,1.14141030,-1.14141030,0.00245109,-0.00245109,0.46895371,-0.46895374,0.52874089,-0.52874093,1.66457311,-1.66457320,0.04152343,-0.04152342,1.03128249,-1.03128251
-3.79689845,4.22018350,-4.22018361,0.54951142,-0.54951141,1.12499925,-1.12499924,0.00230643,-0.00230643,0.47631243,-0.47631246,0.53704410,-0.53704413,1.67596523,-1.67596532,0.03980367,-0.03980367,1.03715885,-1.03715887
-3.79089545,4.22054545,-4.22054555,0.54693710,-0.54693710,1.10727865,-1.10727863,0.00216277,-0.00216277,0.48250811,-0.48250813,0.54436636,-0.54436639,1.68462269,-1.68462277,0.03799157,-0.03799157,1.04184165,-1.04184167
-3.78489245,4.21519586,-4.21519594,0.54266227,-0.54266226,1.08903406,-1.08903404,0.00202249,-0.00202248,0.48742732,-0.48742734,0.55072035,-0.55072038,1.69052279,-1.69052287,0.03611197,-0.03611196,1.04548759,-1.04548761
-3.77888944,4.20503401,-4.20503408,0.53670314,-0.53670313,1.07108321,-1.07108319,0.00188798,-0.00188798,0.49097365,-0.49097366,0.55613907,-0.55613910,1.69364311,-1.69364318,0.03419021,-0.03419020,1.04825756,-1.04825758
-3.77288644,4.19099974,-4.19099980,0.52910227,-0.52910226,1.05425529,-1.05425527,0.00176175,-0.00176175,0.49306844,-0.49306845,0.56067433,-0.56067435,1.69395748,-1.69395755,0.03225118,-0.03225117,1.05031072,-1.05031073
-3.76688344,4.17404959,-4.17404963,0.51992665,-0.51992664,1.03937104,-1.03937102,0.00164630,-0.00164630,0.49365191,-0.49365192,0.56439542,-0.56439544,1.69143621,-1.69143626,0.03031847,-0.03031846,1.05180080,-1.05180081
-3.76088044,4.15514015,-4.15514017,0.50926586,-0.50926584,1.02722417,-1.02722414,0.00154415,-0.00154415,0.49268463,-0.49268464,0.56738822,-0.56738823,1.68605051,-1.68605055,0.02841366,-0.02841365,1.05287485,-1.05287485
-3.75487744,4.13521881,-4.13521882,0.49723030,-0.49723028,1.01856445,-1.01856443,0.00145784,-0.00145784,0.49014924,-0.49014924,0.56975459,-0.56975460,1.67778100,-1.67778103,0.02655586,-0.02655585,1.05367415,-1.05367415
-3.74887444,4.11522138,-4.11522137,0.48394961,-0.48394959,1.01408296,-1.01408294,0.00138991,-0.00138991,0.48605238,-0.48605238,0.57161214,-0.57161215,1.66662946,-1.66662948,0.02476132,-0.02476132,1.05433739,-1.05433738
-3.74287144,4.09607554,-4.09607551,0.46957127,-0.46957125,1.01439948,-1.01439946,0.00134292,-0.00134292,0.48042661,-0.48042660,0.57309415,-0.57309415,1.65263315,-1.65263315,0.02304335,-0.02304334,1.05500539,-1.05500538
-3.73686843,4.07870871,-4.07870866,0.45425927,-0.45425925,1.02005235,-1.02005234,0.00131942,-0.00131942,0.47333204,-0.47333203,0.57434956,-0.57434956,1.63588054,-1.63588053,0.02141223,-0.02141223,1.05582709,-1.05582707
-3.73086543,4.06405864,-4.06405856,0.43819299,-0.43819296,1.03149055,-1.03149054,0.00132200,-0.00132200,0.46485774,-0.46485773,0.57554300,-0.57554300,1.61652727,-1.61652724,0.01987546,-0.01987545,1.05696605,-1.05696602
-3.72486243,4.05308462,-4.05308453,0.42156593,-0.42156590,1.04906807,-1.04906807,0.00135326,-0.00135326,0.45512247,-0.45512245,0.57685448,-0.57685447,1.59481099,-1.59481095,0.01843792,-0.01843791,1.05860683,-1.05860680
-3.71885943,4.04677773,-4.04677763,0.40458444,-0.40458441,1.07304038,-1.07304038,0.00141582,-0.00141582,0.44427475,-0.44427473,0.57847884,-0.57847883,1.57106403,-1.57106397,0.01710226,-0.01710226,1.06096063,-1.06096059
-3.71285643,4.04616800,-4.04616788,0.38746618,-0.38746615,1.10356271,-1.10356272,0.00151228,-0.00151228,0.43249212,-0.43249209,0.58062470,-0.58062469,1.54572270,-1.54572263,0.01586929,-0.01586929,1.06426955,-1.06426951
-3.70685343,4.05232739,-4.05232726,0.37043827,-0.37043824,1.14069006,-1.14069007,0.00164524,-0.00164524,0.41997941,-0.41997938,0.58351280,-0.58351279,1.51933245,-1.51933237,0.01473838,-0.01473837,1.06880902,-1.06880897
-3.70085043,4.06636728,-4.06636714,0.35373508,-0.35373504,1.18437865,-1.18437867,0.00181725,-0.00181725,0.40696618,-0.40696615,0.58737376,-0.58737374,1.49254814,-1.49254805,0.01370785,-0.01370785,1.07488799,-1.07488794
-3.69484742,4.08943008,-4.08942995,0.33759563,-0.33759559,1.23448865,-1.23448868,0.00203073,-0.00203073,0.39370318,-0.39370314,0.59244515,-0.59244513,1.46612927,-1.46612917,0.01277541,-0.01277541,1.08284681,-1.08284675
-3.68884442,4.12267473,-4.12267460,0.32226056,-0.32226053,1.29078798,-1.29078803,0.00228794,-0.00228794,0.38045796,-0.38045793,0.59896798,-0.59896797,1.44093009,-1.44092999,0.01193845,-0.01193844,1.09305255,-1.09305249
-3.68284142,4.16725654,-4.16725643,0.30796873,-0.30796869,1.35295717,-1.35295723,0.00259092,-0.00259092,0.36750989,-0.36750985,0.60718257,-0.60718256,1.41788488,-1.41788477,0.01119430,-0.01119430,1.10589221,-1.10589215
-3.67683842,4.22430221,-4.22430212,0.29495350,-0.29495347,1.42059499,-1.42059505,0.00294136,-0.00294136,0.35514445,-0.35514442,0.61732394,-0.61732394,1.39798899,-1.39798889,0.01054050,-0.01054050,1.12176381,-1.12176375
-3.67083542,4.29488119,-4.29488112,0.28343887,-0.28343884,1.49322496,-1.49322504,0.00334053,-0.00334053,0.34364737,-0.34364734,0.62961685,-0.62961684,1.38227652,-1.38227642,0.00997487,-0.00997486,1.14106597,-1.14106593
-3.66483242,4.37997473,-4.37997471,0.27363545,-0.27363542,1.57030259,-1.57030269,0.00378920,-0.00378920,0.33329845,-0.33329842,0.64427056,-0.64427056,1.37179541,-1.37179533,0.00949561,-0.00949561,1.16418645,-1.16418642
-3.65882941,4.48044431,-4.48044433,0.26573654,-0.26573652,1.65122330,-1.65122340,0.00428750,-0.00428750,0.32436556,-0.32436553,0.66147356,-0.66147357,1.36758125,-1.36758119,0.00910131,-0.00910131,1.19149011,-1.19149009
