energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-3.39469735,0.65992133,0.00000386,0.00488708,0.01730818,0.09993756,0.03529026,0.58200149,0.00007075,0.03252751
-3.38869435,0.68446201,0.00000485,0.00506813,0.01929543,0.10303245,0.03700174,0.60319529,0.00008694,0.03468477
-3.38269135,0.70825422,0.00000604,0.00523763,0.02149938,0.10594241,0.03875761,0.62359815,0.00010609,0.03695743
-3.37668834,0.73143318,0.00000747,0.00539471,0.02393759,0.10869303,0.04057378,0.64330842,0.00012853,0.03935787
-3.37068534,0.75416113,0.00000919,0.00553852,0.02662655,0.11131576,0.04246743,0.66244742,0.00015461,0.04189832
-3.36468234,0.77661794,0.00001122,0.00566819,0.02958100,0.11384644,0.04445637,0.68115162,0.00018466,0.04459020
-3.35867934,0.79899058,0.00001362,0.00578286,0.03281320,0.11632355,0.04655815,0.69956404,0.00021899,0.04744342
-3.35267634,0.82146206,0.00001642,0.00588159,0.03633210,0.11878638,0.04878915,0.71782517,0.00025785,0.05046567
-3.34667334,0.84420033,0.00001967,0.00596340,0.04014264,0.12127311,0.05116369,0.73606397,0.00030145,0.05366166
-3.34067034,0.86734759,0.00002341,0.00602727,0.04424492,0.12381898,0.05369302,0.75438929,0.00034994,0.05703242
-3.33466733,0.89101047,0.00002769,0.00607218,0.04863350,0.12645453,0.05638450,0.77288207,0.00040337,0.06057465
-3.32866433,0.91525156,0.00003254,0.00609710,0.05329678,0.12920404,0.05924068,0.79158875,0.00046167,0.06428012
-3.32266133,0.94008264,0.00003802,0.00610109,0.05821657,0.13208432,0.06225866,0.81051595,0.00052470,0.06813518
-3.31665833,0.96545975,0.00004416,0.00608332,0.06336771,0.13510370,0.06542950,0.82962686,0.00059216,0.07212038
-3.31065533,0.99128047,0.00005099,0.00604318,0.06871808,0.13826151,0.06873782,0.84883919,0.00066365,0.07621030
-3.30465233,1.01738341,0.00005856,0.00598030,0.07422876,0.14154789,0.07216161,0.86802492,0.00073863,0.08037345
-3.29864932,1.04354997,0.00006689,0.00589466,0.07985454,0.14494407,0.07567234,0.88701177,0.00081643,0.08457242
-3.29264632,1.06950839,0.00007602,0.00578667,0.08554475,0.14842304,0.07923519,0.90558625,0.00089627,0.08876424
-3.28664332,1.09493985,0.00008599,0.00565716,0.09124444,0.15195063,0.08280961,0.92349829,0.00097729,0.09290086
-3.28064032,1.11948671,0.00009684,0.00550751,0.09689588,0.15548706,0.08635016,0.94046721,0.00105854,0.09692991
-3.27463732,1.14276244,0.00010862,0.00533961,0.10244040,0.15898876,0.08980750,0.95618899,0.00113904,0.10079566
-3.26863432,1.16436316,0.00012139,0.00515594,0.10782056,0.16241053,0.09312971,0.97034445,0.00121778,0.10444012
-3.26263132,1.18388050,0.00013525,0.00495950,0.11298248,0.16570800,0.09626369,0.98260837,0.00129379,0.10780435
-3.25662831,1.20091531,0.00015030,0.00475385,0.11787841,0.16884021,0.09915682,0.99265914,0.00136618,0.11082986
-3.25062531,1.21509199,0.00016667,0.00454304,0.12246934,0.17177227,0.10175864,1.00018879,0.00143416,0.11346019
-3.24462231,1.22607293,0.00018454,0.00433156,0.12672761,0.17447815,0.10402260,1.00491314,0.00149708,0.11564246
-3.23861931,1.23357262,0.00020412,0.00412427,0.13063932,0.17694319,0.10590782,1.00658169,0.00155451,0.11732897
-3.23261631,1.23737095,0.00022567,0.00392634,0.13420657,0.17916655,0.10738069,1.00498711,0.00160621,0.11847874
-3.22661331,1.23732513,0.00024948,0.00374318,0.13744926,0.18116325,0.10841638,0.99997379,0.00165222,0.11905889
-3.22061031,1.23337979,0.00027592,0.00358029,0.14040638,0.18296581,0.10900008,0.99144539,0.00169281,0.11904594
-3.21460730,1.22557475,0.00030537,0.00344326,0.14313680,0.18462537,0.10912794,0.97937078,0.00172857,0.11842678
-3.20860430,1.21404992,0.00033828,0.00333760,0.14571929,0.18621217,0.10880773,0.96378834,0.00176031,0.11719940
-3.20260130,1.19904724,0.00037509,0.00326869,0.14825191,0.18781531,0.10805906,0.94480819,0.00178913,0.11537335
-3.19659830,1.18090905,0.00041631,0.00324168,0.15085062,0.18954186,0.10691320,0.92261224,0.00181631,0.11296979
-3.19059530,1.16007315,0.00046243,0.00326140,0.15364725,0.19151516,0.10541256,0.89745192,0.00184335,0.11002122
-3.18459230,1.13706432,0.00051391,0.00333231,0.15678676,0.19387244,0.10360972,0.86964362,0.00187187,0.10657087
-3.17858929,1.11248263,0.00057121,0.00345837,0.16042397,0.19676178,0.10156610,0.83956190,0.00190355,0.10267173
-3.17258629,1.08698894,0.00063470,0.00364302,0.16471995,0.20033854,0.09935039,0.80763056,0.00194007,0.09838535
-3.16658329,1.06128804,0.00070468,0.00388906,0.16983802,0.20476136,0.09703668,0.77431217,0.00198307,0.09378031
-3.16058029,1.03611020,0.00078133,0.00419864,0.17593981,0.21018794,0.09470252,0.74009602,0.00203404,0.08893059
-3.15457729,1.01219174,0.00086470,0.00457318,0.18318134,0.21677076,0.09242678,0.70548537,0.00209426,0.08391380
-3.14857429,0.99025568,0.00095467,0.00501335,0.19170950,0.22465296,0.09028774,0.67098427,0.00216477,0.07880931
-3.14257129,0.97099307,0.00105094,0.00551900,0.20165894,0.23396458,0.08836110,0.63708451,0.00224628,0.07369647
-3.13656828,0.95504598,0.00115303,0.00608920,0.21314967,0.24481929,0.08671838,0.60425333,0.00233915,0.06865288
-3.13056528,0.94299280,0.00126023,0.00672223,0.22628536,0.25731185,0.08542543,0.57292230,0.00244337,0.06375283
-3.12456228,0.93533642,0.00137164,0.00741557,0.24115254,0.27151639,0.08454142,0.54347775,0.00255854,0.05906584
-3.11855928,0.93249572,0.00148617,0.00816597,0.25782059,0.28748553,0.08411809,0.51625326,0.00268388,0.05465555
-3.11255628,0.93480061,0.00160252,0.00896950,0.27634255,0.30525041,0.08419945,0.49152414,0.00281829,0.05057872
-3.10655328,0.94249056,0.00171925,0.00982164,0.29675665,0.32482160,0.08482179,0.46950429,0.00296034,0.04688458
-3.10055028,0.95571647,0.00183481,0.01071731,0.31908836,0.34619065,0.08601407,0.45034525,0.00310837,0.04361429
-3.09454727,0.97454542,0.00194754,0.01165103,0.34335276,0.36933233,0.08779854,0.43413733,0.00326056,0.04080074
-3.08854427,0.99896777,0.00205576,0.01261699,0.36955699,0.39420715,0.09019159,0.42091261,0.00341500,0.03846846
-3.08254127,1.02890589,0.00215779,0.01360914,0.39770253,0.42076406,0.09320471,0.41064953,0.00356980,0.03663375
-3.07653827,1.06422381,0.00225202,0.01462131,0.42778702,0.44894302,0.09684548,0.40327861,0.00372316,0.03530485
-3.07053527,1.10473682,0.00233697,0.01564727,0.45980537,0.47867722,0.10111843,0.39868893,0.00387346,0.03448232
-3.06453227,1.15022058,0.00241130,0.01668081,0.49374990,0.50989475,0.10602585,0.39673506,0.00401937,0.03415937
-3.05852926,1.20041879,0.00247392,0.01771579,0.52960941,0.54251941,0.11156820,0.39724395,0.00415988,0.03432233
-3.05252626,1.25504906,0.00252395,0.01874617,0.56736708,0.57647080,0.11774437,0.40002151,0.00429437,0.03495112
-3.04652326,1.31380665,0.00256082,0.01976606,0.60699710,0.61166333,0.12455145,0.40485861,0.00442264,0.03601968
-3.04052026,1.37636591,0.00258424,0.02076967,0.64846023,0.64800443,0.13198427,0.41153633,0.00454492,0.03749651
-3.03451726,1.44237943,0.00259423,0.02175138,0.69169839,0.68539187,0.14003443,0.41983043,0.00466186,0.03934514
-3.02851426,1.51147542,0.00259111,0.02270569,0.73662856,0.72371050,0.14868919,0.42951481,0.00477450,0.04152474
-3.02251126,1.58325341,0.00257549,0.02362722,0.78313627,0.76282854,0.15792991,0.44036436,0.00488420,0.04399066
-3.01650825,1.65727923,0.00254823,0.02451078,0.83106920,0.80259381,0.16773050,0.45215700,0.00499258,0.04669507
-3.01050525,1.73307977,0.00251045,0.02535138,0.88023125,0.84283011,0.17805569,0.46467526,0.00510141,0.04958771
-3.00450225,1.81013833,0.00246344,0.02614432,0.93037745,0.88333419,0.18885940,0.47770758,0.00521256,0.05261664
-2.99849925,1.88789137,0.00240862,0.02688530,0.98121039,0.92387353,0.20008331,0.49104944,0.00532785,0.05572913
-2.99249625,1.96572724,0.00234754,0.02757060,1.03237832,0.96418532,0.21165569,0.50450461,0.00544894,0.05887256
-2.98649325,2.04298762,0.00228179,0.02819720,1.08347544,1.00397678,0.22349074,0.51788658,0.00557729,0.06199545
-2.98049025,2.11897195,0.00221298,0.02876313,1.13404454,1.04292714,0.23548842,0.53102036,0.00571404,0.06504846
-2.97448724,2.19294530,0.00214265,0.02926760,1.18358226,1.08069125,0.24753487,0.54374460,0.00585992,0.06798545
-2.96848424,2.26414951,0.00207233,0.02971137,1.23154680,1.11690487,0.25950357,0.55591417,0.00601526,0.07076451
-2.96248124,2.33181757,0.00200339,0.03009697,1.27736818,1.15119161,0.27125716,0.56740294,0.00617995,0.07334896
-2.95647824,2.39519087,0.00193711,0.03042902,1.32046070,1.18317137,0.28264992,0.57810684,0.00635342,0.07570818
-2.95047524,2.45353858,0.00187464,0.03071440,1.36023728,1.21246987,0.29353088,0.58794692,0.00653469,0.07781840
-2.94447224,2.50617860,0.00181696,0.03096248,1.39612517,1.23872916,0.30374751,0.59687215,0.00672246,0.07966327
-2.93846923,2.55249903,0.00176491,0.03118523,1.42758241,1.26161857,0.31314973,0.60486194,0.00691510,0.08123426
-2.93246623,2.59197921,0.00171919,0.03139721,1.45411453,1.28084568,0.32159421,0.61192791,0.00711085,0.08253078
-2.92646323,2.62420934,0.00168036,0.03161550,1.47529055,1.29616688,0.32894873,0.61811495,0.00730782,0.08356010
-2.92046023,2.64890748,0.00164885,0.03185953,1.49075782,1.30739702,0.33509642,0.62350105,0.00750419,0.08433706
-2.91445723,2.66593314,0.00162498,0.03215068,1.50025476,1.31441757,0.33993965,0.62819615,0.00769824,0.08488339
-2.90845423,2.67529640,0.00160898,0.03251185,1.50362110,1.31718308,0.34340339,0.63233950,0.00788850,0.08522696
-2.90245123,2.67716196,0.00160099,0.03296687,1.50080483,1.31572534,0.34543793,0.63609582,0.00807380,0.08540068
-2.89644822,2.67184761,0.00160108,0.03353972,1.49186570,1.31015501,0.34602069,0.63965008,0.00825333,0.08544128
-2.89044522,2.65981678,0.00160926,0.03425375,1.47697483,1.30066054,0.34515710,0.64320112,0.00842670,0.08538794
-2.88444222,2.64166529,0.00162548,0.03513071,1.45641044,1.28750437,0.34288052,0.64695413,0.00859387,0.08528082
-2.87843922,2.61810262,0.00164964,0.03618982,1.43054976,1.27101618,0.33925101,0.65111242,0.00875522,0.08515951
-2.87243622,2.58992820,0.00168161,0.03744670,1.39985743,1.25158377,0.33435324,0.65586869,0.00891139,0.08506155
-2.86643322,2.55800372,0.00172119,0.03891242,1.36487088,1.22964148,0.32829343,0.66139605,0.00906324,0.08502096
-2.86043022,2.52322261,0.00176811,0.04059256,1.32618325,1.20565688,0.32119553,0.66783934,0.00921175,0.08506697
-2.85442721,2.48647788,0.00182206,0.04248641,1.28442466,1.18011614,0.31319688,0.67530714,0.00935785,0.08522286
-2.84842421,2.44862998,0.00188263,0.04458629,1.24024259,1.15350871,0.30444340,0.68386472,0.00950232,0.08550504
-2.84242121,2.41047604,0.00194936,0.04687710,1.19428235,1.12631204,0.29508475,0.69352850,0.00964563,0.08592243
-2.83641821,2.37272210,0.00202166,0.04933613,1.14716837,1.09897697,0.28526949,0.70426229,0.00978784,0.08647606
-2.83041521,2.33595961,0.00209886,0.05193307,1.09948722,1.07191457,0.27514058,0.71597558,0.00992846,0.08715911
-2.82441221,2.30064750,0.00218021,0.05463042,1.05177307,1.04548489,0.26483145,0.72852410,0.01006641,0.08795708
-2.81840920,2.26710069,0.00226484,0.05738415,1.00449603,1.01998828,0.25446264,0.74171270,0.01019997,0.08884847
-2.81240620,2.23548556,0.00235181,0.06014465,0.95805396,0.99565956,0.24413934,0.75530064,0.01032674,0.08980559
-2.80640320,2.20582266,0.00244008,0.06285803,0.91276785,0.97266534,0.23394978,0.76900903,0.01044374,0.09079570
-2.80040020,2.17799653,0.00252858,0.06546758,0.86888067,0.95110445,0.22396448,0.78253029,0.01054747,0.09178234
-2.79439720,2.15177192,0.00261618,0.06791555,0.82655981,0.93101146,0.21423644,0.79553914,0.01063400,0.09272686
-2.78839420,2.12681566,0.00270176,0.07014495,0.78590245,0.91236298,0.20480210,0.80770485,0.01069919,0.09358996
-2.78239120,2.10272278,0.00278420,0.07210149,0.74694357,0.89508625,0.19568293,0.81870406,0.01073882,0.09433339
-2.77638819,2.07904567,0.00286245,0.07373553,0.70966584,0.87906959,0.18688764,0.82823378,0.01074881,0.09492149
-2.77038519,2.05532457,0.00293551,0.07500384,0.67401085,0.86417401,0.17841468,0.83602381,0.01072547,0.09532274
-2.76438219,2.03111779,0.00300251,0.07587131,0.63989095,0.85024533,0.17025495,0.84184826,0.01066564,0.09551115
-2.75837919,2.00603026,0.00306270,0.07631230,0.60720091,0.83712620,0.16239456,0.84553543,0.01056692,0.09546738
-2.75237619,1.97973895,0.00311549,0.07631180,0.57582899,0.82466742,0.15481744,0.84697586,0.01042783,0.09517976
-2.74637319,1.95201403,0.00316047,0.07586610,0.54566675,0.81273798,0.14750761,0.84612804,0.01024792,0.09464489
-2.74037019,1.92273496,0.00319739,0.07498318,0.51661723,0.80123349,0.14045119,0.84302178,0.01002791,0.09386812
-2.73436718,1.89190111,0.00322620,0.07368265,0.48860125,0.79008269,0.13363794,0.83775893,0.00976967,0.09286360
-2.72836418,1.85963647,0.00324701,0.07199523,0.46156177,0.77925187,0.12706228,0.83051171,0.00947627,0.09165415
-2.72236118,1.82618895,0.00326013,0.06996197,0.43546617,0.76874732,0.12072393,0.82151873,0.00915189,0.09027084
-2.71635818,1.79192444,0.00326599,0.06763303,0.41030669,0.75861571,0.11462807,0.81107889,0.00880176,0.08875229
-2.71035518,1.75731649,0.00326517,0.06506620,0.38609921,0.74894283,0.10878518,0.79954366,0.00843201,0.08714379
-2.70435218,1.72293232,0.00325837,0.06232522,0.36288071,0.73985082,0.10321053,0.78730793,0.00804948,0.08549623
-2.69834917,1.68941613,0.00324637,0.05947792,0.34070569,0.73149425,0.09792356,0.77479995,0.00766161,0.08386488
-2.69234617,1.65747072,0.00323002,0.05659429,0.31964195,0.72405544,0.09294702,0.76247075,0.00727614,0.08230802
-2.68634317,1.62783814,0.00321022,0.05374455,0.29976609,0.71773918,0.08830622,0.75078329,0.00690097,0.08088553
-2.68034017,1.60128029,0.00318788,0.05099726,0.28115904,0.71276721,0.08402820,0.74020182,0.00654393,0.07965742
-2.67433717,1.57856004,0.00316395,0.04841757,0.26390183,0.70937270,0.08014107,0.73118154,0.00621260,0.07868225
-2.66833417,1.56042336,0.00313935,0.04606563,0.24807194,0.70779473,0.07667345,0.72415887,0.00591410,0.07801571
-2.66233117,1.54758271,0.00311500,0.04399522,0.23374021,0.70827298,0.07365406,0.71954240,0.00565496,0.07770904
-2.65632816,1.54070195,0.00309181,0.04225259,0.22096849,0.71104259,0.07111145,0.71770465,0.00544097,0.07780766
-2.65032516,1.54038268,0.00307066,0.04087557,0.20980796,0.71632915,0.06907386,0.71897459,0.00527709,0.07834982
-2.64432216,1.54715214,0.00305243,0.03989295,0.20029815,0.72434387,0.06756916,0.72363110,0.00516735,0.07936532
-2.63831916,1.56145235,0.00303795,0.03932409,0.19246648,0.73527880,0.06662478,0.73189723,0.00511481,0.08087451
-2.63231616,1.58363065,0.00302805,0.03917878,0.18632821,0.74930206,0.06626775,0.74393532,0.00512153,0.08288729
-2.62631316,1.61393142,0.00302354,0.03945736,0.18188675,0.76655325,0.06652449,0.75984306,0.00518854,0.08540253
-2.62031016,1.65248897,0.00302518,0.04015100,0.17913410,0.78713878,0.06742068,0.77965054,0.00531587,0.08840751
-2.61430715,1.69932182,0.00303372,0.04124224,0.17805131,0.81112749,0.06898079,0.80331826,0.00550260,0.09187785
-2.60830415,1.75432825,0.00304988,0.04270558,0.17860888,0.83854646,0.07122758,0.83073628,0.00574685,0.09577762
-2.60230115,1.81728349,0.00307430,0.04450837,0.18076705,0.86937733,0.07418126,0.86172466,0.00604586,0.10005975
-2.59629815,1.88783860,0.00310756,0.04661168,0.18447581,0.90355308,0.07785856,0.89603500,0.00639606,0.10466687
-2.59029515,1.96552134,0.00315018,0.04897131,0.18967483,0.94095561,0.08227155,0.93335359,0.00679310,0.10953232
-2.58429215,2.04973912,0.00320254,0.05153892,0.19629309,0.98141422,0.08742628,0.97330565,0.00723196,0.11458160
-2.57828914,2.13978418,0.00326493,0.05426310,0.20424842,1.02470500,0.09332140,1.01546118,0.00770701,0.11973396
-2.57228614,2.23484105,0.00333747,0.05709055,0.21344696,1.07055143,0.09994663,1.05934197,0.00821208,0.12490424
-2.56628314,2.33399624,0.00342013,0.05996721,0.22378264,1.11862596,0.10728132,1.10442976,0.00874054,0.13000494
-2.56028014,2.43625008,0.00351268,0.06283937,0.23513672,1.16855292,0.11529311,1.15017551,0.00928542,0.13494823
-2.55427714,2.54053043,0.00361468,0.06565472,0.24737762,1.21991226,0.12393673,1.19600931,0.00983946,0.13964813
-2.54827414,2.64570808,0.00372550,0.06836333,0.26036090,1.27224454,0.13315312,1.24135096,0.01039523,0.14402254
-2.54227114,2.75061349,0.00384423,0.07091855,0.27392976,1.32505666,0.14286888,1.28562067,0.01094519,0.14799519
-2.53626813,2.85405450,0.00396975,0.07327779,0.28791589,1.37782844,0.15299617,1.32824991,0.01148185,0.15149739
-2.53026513,2.95483475,0.00410071,0.07540317,0.30214083,1.43001988,0.16343303,1.36869181,0.01199781,0.15446953
-2.52426213,3.05177243,0.00423548,0.07726208,0.31641784,1.48107887,0.17406434,1.40643121,0.01248590,0.15686233
-2.51825913,3.14371894,0.00437225,0.07882755,0.33055428,1.53044941,0.18476318,1.44099394,0.01293927,0.15863775
-2.51225613,3.22957745,0.00450898,0.08007857,0.34435447,1.57758012,0.19539291,1.47195517,0.01335153,0.15976958
-2.50625313,3.30832078,0.00464346,0.08100019,0.35762294,1.62193288,0.20580958,1.49894685,0.01371680,0.16024371
-2.50025013,3.37900855,0.00477334,0.08158360,0.37016806,1.66299164,0.21586494,1.52166394,0.01402984,0.16005811
-2.49424712,3.44080333,0.00489617,0.08182603,0.38180581,1.70027111,0.22540976,1.53986956,0.01428613,0.15922243
-2.48824412,3.49298541,0.00500943,0.08173060,0.39236375,1.73332537,0.23429743,1.55339882,0.01448197,0.15775747
-2.48224112,3.53496609,0.00511066,0.08130604,0.40168485,1.76175600,0.24238773,1.56216151,0.01461452,0.15569434
-2.47623812,3.56629907,0.00519740,0.08056637,0.40963114,1.78521985,0.24955049,1.56614345,0.01468187,0.15307340
-2.47023512,3.58668960,0.00526738,0.07953055,0.41608703,1.80343586,0.25566928,1.56540656,0.01468307,0.14994316
-2.46423212,3.59600114,0.00531850,0.07822197,0.42096205,1.81619110,0.26064460,1.56008765,0.01461816,0.14635896
-2.45822911,3.59425910,0.00534890,0.07666802,0.42419306,1.82334546,0.26439680,1.55039583,0.01448811,0.14238167
-2.45222611,3.58165145,0.00535706,0.07489948,0.42574565,1.82483492,0.26686827,1.53660863,0.01429487,0.13807625
-2.44622311,3.55852574,0.00534180,0.07295004,0.42561472,1.82067328,0.26802512,1.51906676,0.01404127,0.13351033
-2.44022011,3.52538272,0.00530238,0.07085560,0.42382422,1.81095194,0.26785794,1.49816753,0.01373093,0.12875286
-2.43421711,3.48286604,0.00523845,0.06865371,0.42042603,1.79583796,0.26638197,1.47435699,0.01336823,0.12387268
-2.42821411,3.43174863,0.00515014,0.06638285,0.41549803,1.77557019,0.26363630,1.44812095,0.01295815,0.11893720
-2.42221111,3.37291556,0.00503804,0.06408177,0.40914135,1.75045356,0.25968245,1.41997485,0.01250619,0.11401114
-2.41620810,3.30734406,0.00490318,0.06178882,0.40147710,1.72085189,0.25460225,1.39045282,0.01201820,0.10915537
-2.41020510,3.23608120,0.00474699,0.05954120,0.39264251,1.68717923,0.24849512,1.36009604,0.01150028,0.10442579
-2.40420210,3.16021982,0.00457131,0.05737434,0.38278676,1.64989026,0.24147492,1.32944078,0.01095865,0.09987248
-2.39819910,3.08087363,0.00437831,0.05532121,0.37206668,1.60947009,0.23366655,1.29900626,0.01039948,0.09553880
-2.39219610,2.99915220,0.00417042,0.05341169,0.36064241,1.56642379,0.22520229,1.26928284,0.00982885,0.09146085
-2.38619310,2.91613676,0.00395031,0.05167204,0.34867327,1.52126621,0.21621830,1.24072073,0.00925253,0.08766694
-2.38019010,2.83285760,0.00372076,0.05012435,0.33631398,1.47451235,0.20685112,1.21371962,0.00867600,0.08417738
-2.37418709,2.75027385,0.00348463,0.04878613,0.32371128,1.42666880,0.19723454,1.18861953,0.00810430,0.08100437
-2.36818409,2.66925621,0.00324477,0.04767000,0.31100116,1.37822629,0.18749683,1.16569317,0.00754199,0.07815219
-2.36218109,2.59057311,0.00300396,0.04678343,0.29830668,1.32965380,0.17775840,1.14514003,0.00699314,0.07561744
-2.35617809,2.51488071,0.00276484,0.04612860,0.28573643,1.28139407,0.16812998,1.12708234,0.00646126,0.07338962
-2.35017509,2.44271676,0.00252988,0.04570240,0.27338365,1.23386082,0.15871133,1.11156315,0.00594933,0.07145176
-2.34417209,2.37449845,0.00230129,0.04549651,0.26132593,1.18743725,0.14959047,1.09854645,0.00545977,0.06978127
-2.33816908,2.31052399,0.00208103,0.04549760,0.24962552,1.14247595,0.14084340,1.08791945,0.00499453,0.06835082
-2.33216608,2.25097761,0.00187075,0.04568762,0.23833004,1.09929986,0.13253422,1.07949688,0.00455506,0.06712937
-2.32616308,2.19593771,0.00167181,0.04604425,0.22747362,1.05820403,0.12471570,1.07302724,0.00414234,0.06608324
-2.32016008,2.14538758,0.00148526,0.04654137,0.21707830,1.01945796,0.11743005,1.06820085,0.00375701,0.06517715
-2.31415708,2.09922806,0.00131184,0.04714970,0.20715566,0.98330807,0.11070999,1.06465942,0.00339932,0.06437531
-2.30815408,2.05729184,0.00115202,0.04783743,0.19770852,0.94998023,0.10457991,1.06200700,0.00306923,0.06364240
-2.30215108,2.01935851,0.00100597,0.04857098,0.18873265,0.91968195,0.09905709,1.05982188,0.00276647,0.06294450
-2.29614807,1.98516991,0.00087365,0.04931583,0.18021849,0.89260395,0.09415291,1.05766929,0.00249053,0.06224993
-2.29014507,1.95444525,0.00075481,0.05003730,0.17215271,0.86892108,0.08987400,1.05511433,0.00224075,0.06152999
-2.28414207,1.92689531,0.00064901,0.05070142,0.16451966,0.84879229,0.08622325,1.05173502,0.00201635,0.06075950
-2.27813907,1.90223528,0.00055568,0.05127579,0.15730260,0.83235967,0.08320061,1.04713480,0.00181642,0.05991732
-2.27213607,1.88019584,0.00047412,0.05173036,0.15048481,0.81974644,0.08080376,1.04095434,0.00164002,0.05898660
-2.26613307,1.86053190,0.00040358,0.05203822,0.14405041,0.81105390,0.07902847,1.03288208,0.00148613,0.05795501
-2.26013007,1.84302889,0.00034323,0.05217629,0.13798506,0.80635752,0.07786880,1.02266329,0.00135370,0.05681475
-2.25412706,1.82750626,0.00029223,0.05212589,0.13227635,0.80570219,0.07731701,1.01010723,0.00124167,0.05556246
-2.24812406,1.81381818,0.00024973,0.05187318,0.12691410,0.80909692,0.07736335,0.99509215,0.00114893,0.05419904
-2.24212106,1.80185147,0.00021488,0.05140954,0.12189046,0.81650929,0.07799552,0.97756796,0.00107438,0.05272933
-2.23611806,1.79152100,0.00018689,0.05073166,0.11719979,0.82785990,0.07919816,0.95755651,0.00101689,0.05116168
-2.23011506,1.78276296,0.00016496,0.04984160,0.11283851,0.84301735,0.08095210,0.93514933,0.00097534,0.04950751
-2.22411206,1.77552650,0.00014839,0.04874657,0.10880475,0.86179413,0.08323369,0.91050305,0.00094853,0.04778074
-2.21810905,1.76976446,0.00013646,0.04745864,0.10509804,0.88394386,0.08601412,0.88383272,0.00093528,0.04599725
-2.21210605,1.76542392,0.00012857,0.04599426,0.10171884,0.90916041,0.08925889,0.85540323,0.00093435,0.04417428
-2.20610305,1.76243747,0.00012410,0.04437364,0.09866825,0.93707930,0.09292742,0.82551928,0.00094445,0.04232983
-2.20010005,1.76071598,0.00012254,0.04262010,0.09594760,0.96728172,0.09697299,0.79451449,0.00096428,0.04048215
-2.19409705,1.76014366,0.00012337,0.04075928,0.09355828,0.99930135,0.10134300,0.76273989,0.00099246,0.03864919
-2.18809405,1.76057612,0.00012615,0.03881837,0.09150162,1.03263420,0.10597955,0.73055263,0.00102761,0.03684819
-2.18209105,1.76184183,0.00013046,0.03682532,0.08977895,1.06675129,0.11082051,0.69830522,0.00106828,0.03509534
-2.17608804,1.76374721,0.00013592,0.03480810,0.08839185,1.10111390,0.11580097,0.66633580,0.00111304,0.03340547
-2.17008504,1.76608540,0.00014217,0.03279404,0.08734255,1.13519095,0.12085505,0.63495988,0.00116044,0.03179197
-2.16408204,1.76864826,0.00014891,0.03080923,0.08663454,1.16847784,0.12591813,0.60446383,0.00120906,0.03026667
-2.15807904,1.77124100,0.00015585,0.02887808,0.08627327,1.20051594,0.13092925,0.57510025,0.00125755,0.02883994
-2.15207604,1.77369863,0.00016273,0.02702295,0.08626696,1.23091168,0.13583375,0.54708533,0.00130461,0.02752081
-2.14607304,1.77590304,0.00016933,0.02526400,0.08662747,1.25935433,0.14058590,0.52059811,0.00134907,0.02631723
-2.14007004,1.77779947,0.00017545,0.02361903,0.08737103,1.28563138,0.14515139,0.49578146,0.00138991,0.02523629
-2.13406703,1.77941125,0.00018095,0.02210355,0.08851892,1.30964045,0.14950962,0.47274449,0.00142629,0.02428460
-2.12806403,1.78085127,0.00018570,0.02073088,0.09009790,1.33139699,0.15365549,0.45156615,0.00145756,0.02346858
-2.12206103,1.78232937,0.00018961,0.01951234,0.09214030,1.35103695,0.15760070,0.43229942,0.00148333,0.02279478
-2.11605803,1.78415454,0.00019264,0.01845745,0.09468380,1.36881413,0.16137430,0.41497598,0.00150344,0.02227015
-2.11005503,1.78673150,0.00019477,0.01757422,0.09777072,1.38509191,0.16502252,0.39961069,0.00151801,0.02190222
-2.10405203,1.79055128,0.00019603,0.01686934,0.10144687,1.40032966,0.16860780,0.38620579,0.00152743,0.02169926
-2.09804902,1.79617610,0.00019648,0.01634842,0.10575989,1.41506420,0.17220687,0.37475436,0.00153238,0.02167026
-2.09204602,1.80421901,0.00019622,0.01601610,0.11075722,1.42988718,0.17590822,0.36524298,0.00153377,0.02182488
-2.08604302,1.81531924,0.00019537,0.01587621,0.11648361,1.44541932,0.17980870,0.35765336,0.00153279,0.02217320
-2.08004002,1.83011444,0.00019410,0.01593173,0.12297843,1.46228293,0.18400965,0.35196308,0.00153081,0.02272551
-2.07403702,1.84921133,0.00019257,0.01618482,0.13027275,1.48107386,0.18861255,0.34814541,0.00152941,0.02349188
-2.06803402,1.87315639,0.00019100,0.01663664,0.13838643,1.50233456,0.19371454,0.34616834,0.00153029,0.02448171
-2.06203102,1.90240818,0.00018958,0.01728726,0.14732541,1.52652950,0.19940387,0.34599314,0.00153527,0.02570327
-2.05602801,1.93731301,0.00018855,0.01813546,0.15707926,1.55402432,0.20575562,0.34757256,0.00154619,0.02716317
-2.05002501,1.97808529,0.00018814,0.01917851,0.16761930,1.58506983,0.21282790,0.35084906,0.00156492,0.02886586
-2.04402201,2.02479384,0.00018858,0.02041195,0.17889736,1.61979164,0.22065865,0.35575320,0.00159328,0.03081320
-2.03801901,2.07735499,0.00019010,0.02182947,0.19084526,1.65818605,0.22926327,0.36220250,0.00163299,0.03300406
-2.03201601,2.13553290,0.00019292,0.02342270,0.20337529,1.70012226,0.23863327,0.37010097,0.00168568,0.03543401
