energy_ev,total_up,Ag_p_up,Ag_d_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up
-4.30115058,0.50109336,0.14898179,0.16712442,0.08217579,0.00042730,0.08535521,0.11469261
-4.29514757,0.48851058,0.14737243,0.16014829,0.08117544,0.00041896,0.08360653,0.11197285
-4.28914457,0.47666700,0.14588029,0.15357595,0.08009302,0.00041067,0.08187246,0.10934196
-4.28314157,0.46587700,0.14461098,0.14749935,0.07898798,0.00040276,0.08021115,0.10685477
-4.27713857,0.45645645,0.14367256,0.14201045,0.07792175,0.00039557,0.07868281,0.10456825
-4.27113557,0.44870960,0.14317105,0.13719681,0.07695524,0.00038945,0.07734753,0.10253868
-4.26513257,0.44291674,0.14320614,0.13313771,0.07614642,0.00038474,0.07626316,0.10081906
-4.25912956,0.43932331,0.14386742,0.12990087,0.07554825,0.00038177,0.07548325,0.09945666
-4.25312656,0.43813081,0.14523107,0.12753994,0.07520674,0.00038080,0.07505521,0.09849094
-4.24712356,0.43948986,0.14735731,0.12609267,0.07515952,0.00038208,0.07501878,0.09795193
-4.24112056,0.44349557,0.15028860,0.12557994,0.07543470,0.00038579,0.07540477,0.09785909
-4.23511756,0.45018535,0.15404853,0.12600560,0.07605026,0.00039207,0.07623424,0.09822081
-4.22911456,0.45953916,0.15864162,0.12735691,0.07701375,0.00040098,0.07751803,0.09903443
-4.22311156,0.47148196,0.16405368,0.12960579,0.07832252,0.00041253,0.07925673,0.10028686
-4.21710855,0.48588830,0.17025290,0.13271044,0.07996418,0.00042666,0.08144103,0.10195580
-4.21110555,0.50258855,0.17719140,0.13661755,0.08191745,0.00044326,0.08405239,0.10401132
-4.20510255,0.52137658,0.18480726,0.14126466,0.08415320,0.00046215,0.08706411,0.10641798
-4.19909955,0.54201843,0.19302669,0.14658284,0.08663564,0.00048311,0.09044256,0.10913709
-4.19309655,0.56426147,0.20176649,0.15249926,0.08932366,0.00050586,0.09414874,0.11212931
-4.18709355,0.58784384,0.21093643,0.15893984,0.09217209,0.00053010,0.09813985,0.11535719
-4.18109055,0.61250357,0.22044159,0.16583164,0.09513307,0.00055548,0.10237098,0.11878768
-4.17508754,0.63798716,0.23018458,0.17310501,0.09815718,0.00058162,0.10679683,0.12239454
-4.16908454,0.66405723,0.24006751,0.18069545,0.10119461,0.00060815,0.11137323,0.12616032
-4.16308154,0.69049906,0.24999375,0.18854503,0.10419610,0.00063467,0.11605870,0.13007799
-4.15707854,0.71712568,0.25986948,0.19660346,0.10711380,0.00066077,0.12081560,0.13415209
-4.15107554,0.74378149,0.26960492,0.20482867,0.10990202,0.00068608,0.12561115,0.13839927
-4.14507254,0.77034418,0.27911551,0.21318694,0.11251781,0.00071021,0.13041812,0.14284814
-4.13906953,0.79672503,0.28832275,0.22165268,0.11492152,0.00073281,0.13521517,0.14753849
-4.13306653,0.82286746,0.29715508,0.23020767,0.11707729,0.00075355,0.13998676,0.15251977
-4.12706353,0.84874397,0.30554850,0.23884000,0.11895345,0.00077213,0.14472283,0.15784897
-4.12106053,0.87435157,0.31344719,0.24754259,0.12052293,0.00078832,0.14941799,0.16358773
-4.11505753,0.89970584,0.32080402,0.25631151,0.12176364,0.00080189,0.15407046,0.16979899
-4.10905453,0.92483374,0.32758096,0.26514393,0.12265885,0.00081270,0.15868063,0.17654318
-4.10305153,0.94976566,0.33374931,0.27403599,0.12319744,0.00082063,0.16324953,0.18387410
-4.09704852,0.97452678,0.33928990,0.28298050,0.12337422,0.00082564,0.16777697,0.19183461
-4.09104552,0.99912819,0.34419291,0.29196474,0.12319010,0.00082773,0.17225979,0.20045246
-4.08504252,1.02355827,0.34845758,0.30096824,0.12265212,0.00082695,0.17669004,0.20973628
-4.07903952,1.04777451,0.35209158,0.30996081,0.12177345,0.00082340,0.18105333,0.21967211
-4.07303652,1.07169651,0.35511011,0.31890086,0.12057309,0.00081724,0.18532746,0.23022053
-4.06703352,1.09520031,0.35753465,0.32773416,0.11907552,0.00080864,0.18948140,0.24131470
-4.06103052,1.11811464,0.35939149,0.33639307,0.11731004,0.00079784,0.19347470,0.25285937
-4.05502751,1.14021933,0.36071001,0.34479636,0.11531004,0.00078506,0.19725742,0.26473109
-4.04902451,1.16124624,0.36152074,0.35284973,0.11311201,0.00077058,0.20077061,0.27677955
-4.04302151,1.18088268,0.36185345,0.36044702,0.11075448,0.00075464,0.20394744,0.28883025
-4.03701851,1.19877759,0.36173520,0.36747208,0.10827679,0.00073753,0.20671480,0.30068830
-4.03101551,1.21455020,0.36118854,0.37380137,0.10571785,0.00071947,0.20899545,0.31214333
-4.02501251,1.22780099,0.36022996,0.37930716,0.10311495,0.00070072,0.21071068,0.32297529
-4.01900950,1.23812456,0.35886877,0.38386124,0.10050254,0.00068148,0.21178318,0.33296105
-4.01300650,1.24512385,0.35710633,0.38733899,0.09791120,0.00066193,0.21214019,0.34188130
-4.00700350,1.24842517,0.35493588,0.38962370,0.09536679,0.00064221,0.21171668,0.34952772
-4.00100050,1.24769337,0.35234282,0.39061087,0.09288979,0.00062245,0.21045840,0.35570994
-3.99499750,1.24264627,0.34930566,0.39021239,0.09049492,0.00060272,0.20832468,0.36026201
-3.98899450,1.23306794,0.34579741,0.38836037,0.08819103,0.00058308,0.20529079,0.36304818
-3.98299150,1.21881989,0.34178747,0.38501035,0.08598130,0.00056356,0.20134977,0.36396762
-3.97698849,1.19984985,0.33724390,0.38014398,0.08386368,0.00054416,0.19651362,0.36295795
-3.97098549,1.17619758,0.33213599,0.37377071,0.08183160,0.00052485,0.19081378,0.35999744
-3.96498249,1.14799750,0.32643691,0.36592877,0.07987496,0.00050563,0.18430089,0.35510578
-3.95897949,1.11547799,0.32012649,0.35668505,0.07798119,0.00048645,0.17704374,0.34834343
-3.95297649,1.07895751,0.31319379,0.34613418,0.07613651,0.00046727,0.16912769,0.33980959
-3.94697349,1.03883766,0.30563951,0.33439667,0.07432723,0.00044808,0.16065237,0.32963903
-3.94097049,0.99559364,0.29747800,0.32161632,0.07254105,0.00042886,0.15172899,0.31799778
-3.93496748,0.94976251,0.28873885,0.30795693,0.07076827,0.00040960,0.14247732,0.30507809
-3.92896448,0.90192991,0.27946797,0.29359851,0.06900291,0.00039031,0.13302236,0.29109275
-3.92296148,0.85271577,0.26972802,0.27873315,0.06724363,0.00037102,0.12349119,0.27626922
-3.91695848,0.80275961,0.25959831,0.26356071,0.06549443,0.00035179,0.11400972,0.26084358
-3.91095548,0.75270615,0.24917404,0.24828444,0.06376509,0.00033267,0.10469983,0.24505479
-3.90495248,0.70319151,0.23856496,0.23310673,0.06207131,0.00031376,0.09567680,0.22913925
-3.89894947,0.65483070,0.22789349,0.21822518,0.06043457,0.00029514,0.08704721,0.21332606
-3.89294647,0.60820647,0.21729225,0.20382885,0.05888171,0.00027694,0.07890728,0.19783280
-3.88694347,0.56385998,0.20690130,0.19009508,0.05744416,0.00025927,0.07134184,0.18286222
-3.88094047,0.52228324,0.19686494,0.17718664,0.05615702,0.00024226,0.06442365,0.16859967
-3.87493747,0.48391333,0.18732834,0.16524946,0.05505781,0.00022603,0.05821333,0.15521127
-3.86893447,0.44912843,0.17843402,0.15441075,0.05418511,0.00021072,0.05275959,0.14284287
-3.86293147,0.41824544,0.17031829,0.14477766,0.05357709,0.00019644,0.04809989,0.13161962
-3.85692846,0.39151898,0.16310793,0.13643629,0.05326996,0.00018332,0.04426128,0.12164605
-3.85092546,0.36914160,0.15691689,0.12945112,0.05329643,0.00017145,0.04126135,0.11300661
-3.84492246,0.35124488,0.15184349,0.12386487,0.05368425,0.00016093,0.03910932,0.10576643
-3.83891946,0.33790138,0.14796797,0.11969852,0.05445491,0.00015184,0.03780702,0.09997235
-3.83291646,0.32912697,0.14535059,0.11695178,0.05562249,0.00014425,0.03734976,0.09565387
-3.82691346,0.32488371,0.14403024,0.11560374,0.05719285,0.00013820,0.03772702,0.09282422
-3.82091046,0.32508281,0.14402380,0.11561374,0.05916297,0.00013374,0.03892295,0.09148118
-3.81490745,0.32958792,0.14532611,0.11692257,0.06152081,0.00013089,0.04091655,0.09160784
-3.80890445,0.33821845,0.14791055,0.11945379,0.06424530,0.00012966,0.04368168,0.09317312
-3.80290145,0.35075307,0.15173044,0.12311536,0.06730689,0.00013007,0.04718678,0.09613215
-3.79689845,0.36693333,0.15672085,0.12780140,0.07066823,0.00013210,0.05139443,0.10042648
-3.79089545,0.38646741,0.16280108,0.13339428,0.07428533,0.00013575,0.05626079,0.10598415
-3.78489245,0.40903416,0.16987756,0.13976677,0.07810888,0.00014101,0.06173492,0.11271977
-3.77888944,0.43428726,0.17784698,0.14678444,0.08208580,0.00014788,0.06775817,0.12053458
-3.77288644,0.46185970,0.18659969,0.15430815,0.08616097,0.00015633,0.07426365,0.12931667
-3.76688344,0.49136851,0.19602306,0.16219668,0.09027894,0.00016637,0.08117587,0.13894133
-3.76088044,0.52241962,0.20600474,0.17030932,0.09438569,0.00017800,0.08841065,0.14927173
-3.75487744,0.55461299,0.21643566,0.17850849,0.09843031,0.00019122,0.09587535,0.16015996
-3.74887444,0.58754780,0.22721248,0.18666218,0.10236638,0.00020603,0.10346949,0.17144844
-3.74287144,0.62082757,0.23823965,0.19464632,0.10615328,0.00022244,0.11108575,0.18297179
-3.73686843,0.65406532,0.24943065,0.20234676,0.10975700,0.00024045,0.11861147,0.19455918
-3.73086543,0.68688830,0.26070861,0.20966101,0.11315077,0.00026006,0.12593045,0.20603708
-3.72486243,0.71894258,0.27200616,0.21649963,0.11631518,0.00028125,0.13292524,0.21723245
-3.71885943,0.74989698,0.28326454,0.22278711,0.11923802,0.00030399,0.13947967,0.22797622
-3.71285643,0.77944659,0.29443204,0.22846236,0.12191367,0.00032824,0.14548160,0.23810703
-3.70685343,0.80731559,0.30546193,0.23347875,0.12434220,0.00035391,0.15082586,0.24747503
-3.70085043,0.83325940,0.31630992,0.23780371,0.12652823,0.00038089,0.15541716,0.25594571
-3.69484742,0.85706621,0.32693150,0.24141793,0.12847953,0.00040904,0.15917283,0.26340346
-3.68884442,0.87855776,0.33727915,0.24431423,0.13020555,0.00043817,0.16202542,0.26975489
-3.68284142,0.89758966,0.34729981,0.24649624,0.13171590,0.00046805,0.16392491,0.27493158
-3.67683842,0.91405115,0.35693280,0.24797685,0.13301895,0.00049841,0.16484036,0.27889231
-3.67083542,0.92786452,0.36610829,0.24877666,0.13412055,0.00052894,0.16476119,0.28162447
-3.66483242,0.93898434,0.37474656,0.24892250,0.13502301,0.00055927,0.16369768,0.28314477
-3.65882941,0.94739656,0.38275821,0.24844603,0.13572443,0.00058902,0.16168097,0.28349901
-3.65282641,0.95311770,0.39004534,0.24738271,0.13621837,0.00061778,0.15876235,0.28276111
-3.64682341,0.95619423,0.39650372,0.24577099,0.13649391,0.00064512,0.15501194,0.28103124
-3.64082041,0.95670220,0.40202592,0.24365188,0.13653610,0.00067060,0.15051692,0.27843326
-3.63481741,0.95474723,0.40650538,0.24106902,0.13632686,0.00069379,0.14537917,0.27511150
-3.62881441,0.95046479,0.40984100,0.23806894,0.13584608,0.00071427,0.13971268,0.27122707
-3.62281141,0.94402083,0.41194243,0.23470191,0.13507315,0.00073167,0.13364064,0.26695384
-3.61680840,0.93561262,0.41273542,0.23102282,0.13398851,0.00074564,0.12729248,0.26247419
-3.61080540,0.92546965,0.41216719,0.22709250,0.13257543,0.00075591,0.12080088,0.25797482
-3.60480240,0.91385450,0.41021151,0.22297893,0.13082172,0.00076227,0.11429889,0.25364275
-3.59879940,0.90106339,0.40687308,0.21875854,0.12872134,0.00076459,0.10791733,0.24966153
-3.59279640,0.88742622,0.40219112,0.21451726,0.12627585,0.00076281,0.10178239,0.24620798
-3.58679340,0.87330597,0.39624181,0.21035135,0.12349553,0.00075697,0.09601362,0.24344942
-3.58079040,0.85909708,0.38913948,0.20636772,0.12040017,0.00074719,0.09072231,0.24154145
-3.57478739,0.84522271,0.38103638,0.20268377,0.11701950,0.00073369,0.08601016,0.24062631
-3.56878439,0.83213073,0.37212104,0.19942665,0.11339308,0.00071677,0.08196836,0.24083180
-3.56278139,0.82028830,0.36261506,0.19673176,0.10956990,0.00069678,0.07867696,0.24227071
-3.55677839,0.81017498,0.35276865,0.19474063,0.10560741,0.00067418,0.07620447,0.24504053
-3.55077539,0.80227433,0.34285474,0.19359808,0.10157028,0.00064943,0.07460770,0.24922355
-3.54477239,0.79706423,0.33316209,0.19344877,0.09752870,0.00062306,0.07393163,0.25488701
-3.53876938,0.79500592,0.32398752,0.19443315,0.09355650,0.00059563,0.07420948,0.26208323
-3.53276638,0.79653205,0.31562744,0.19668303,0.08972903,0.00056770,0.07546268,0.27084965
-3.52676338,0.80203414,0.30836915,0.20031682,0.08612092,0.00053980,0.07770089,0.28120863
-3.52076038,0.81184965,0.30248199,0.20543464,0.08280379,0.00051248,0.08092194,0.29316687
-3.51475738,0.82624929,0.29820882,0.21211361,0.07984407,0.00048623,0.08511176,0.30671462
-3.50875438,0.84542495,0.29575804,0.22040331,0.07730094,0.00046150,0.09024427,0.32182437
-3.50275138,0.86947875,0.29529647,0.23032181,0.07522445,0.00043867,0.09628125,0.33844950
-3.49674837,0.89841379,0.29694322,0.24185240,0.07365397,0.00041807,0.10317231,0.35652255
-3.49074537,0.93212717,0.30076505,0.25494120,0.07261698,0.00039996,0.11085493,0.37595358
-3.48474237,0.97040547,0.30677306,0.26949587,0.07212820,0.00038450,0.11925468,0.39662871
-3.47873937,1.01292349,0.31492113,0.28538543,0.07218918,0.00037181,0.12828561,0.41840892
-3.47273637,1.05924609,0.32510603,0.30244146,0.07278833,0.00036189,0.13785096,0.44112941
-3.46673337,1.10883371,0.33716932,0.32046053,0.07390129,0.00035471,0.14784413,0.46459973
-3.46073037,1.16105129,0.35090090,0.33920796,0.07549182,0.00035014,0.15814997,0.48860471
-3.45472736,1.21518061,0.36604424,0.35842274,0.07751298,0.00034801,0.16864637,0.51290637
-3.44872436,1.27043569,0.38230306,0.37782356,0.07990872,0.00034808,0.17920617,0.53724692
-3.44272136,1.32598093,0.39934929,0.39711568,0.08261568,0.00035010,0.18969925,0.56135262
-3.43671836,1.38095123,0.41683201,0.41599845,0.08556528,0.00035375,0.19999486,0.58493876
-3.43071536,1.43447350,0.43438710,0.43417322,0.08868585,0.00035871,0.20996405,0.60771525
-3.42471236,1.48568882,0.45164731,0.45135122,0.09190497,0.00036465,0.21948207,0.62939294
-3.41870935,1.53377427,0.46825227,0.46726130,0.09515157,0.00037124,0.22843079,0.64969021
-3.41270635,1.57796385,0.48385834,0.48165711,0.09835819,0.00037814,0.23670090,0.66833967
-3.40670335,1.61756746,0.49814767,0.49432342,0.10146280,0.00038507,0.24419389,0.68509467
-3.40070035,1.65198744,0.51083638,0.50508149,0.10441058,0.00039173,0.25082378,0.69973533
-3.39469735,1.68073201,0.52168160,0.51379311,0.10715525,0.00039789,0.25651842,0.71207381
-3.38869435,1.70342529,0.53048696,0.52036338,0.10966014,0.00040335,0.26122052,0.72195874
-3.38269135,1.71981348,0.53710667,0.52474200,0.11189881,0.00040793,0.26488820,0.72927847
-3.37668834,1.72976736,0.54144783,0.52692321,0.11385533,0.00041153,0.26749517,0.73396316
-3.37068534,1.73328109,0.54347126,0.52694428,0.11552415,0.00041408,0.26903066,0.73598568
-3.36468234,1.73046747,0.54319055,0.52488288,0.11690961,0.00041553,0.26949890,0.73536130
-3.35867934,1.72155033,0.54066981,0.52085327,0.11802508,0.00041592,0.26891841,0.73214627
-3.35267634,1.70685425,0.53602001,0.51500170,0.11889189,0.00041530,0.26732109,0.72643540
-3.34667334,1.68679230,0.52939427,0.50750108,0.11953802,0.00041375,0.26475109,0.71835889
-3.34067034,1.66185244,0.52098223,0.49854531,0.11999660,0.00041141,0.26126367,0.70807841
-3.33466733,1.63258294,0.51100377,0.48834330,0.12030439,0.00040841,0.25692389,0.69578288
-3.32866433,1.59957767,0.49970242,0.47711316,0.12050022,0.00040494,0.25180540,0.68168383
-3.32266133,1.56346139,0.48733852,0.46507646,0.12062351,0.00040117,0.24598906,0.66601080
-3.31665833,1.52487578,0.47418243,0.45245298,0.12071291,0.00039729,0.23956174,0.64900664
-3.31065533,1.48446626,0.46050800,0.43945589,0.12080509,0.00039350,0.23261499,0.63092309
-3.30465233,1.44287003,0.44658640,0.42628767,0.12093377,0.00039000,0.22524383,0.61201651
-3.29864932,1.40070539,0.43268043,0.41313663,0.12112893,0.00038697,0.21754543,0.59254392
-3.29264632,1.35856243,0.41903949,0.40017418,0.12141637,0.00038457,0.20961785,0.57275936
-3.28664332,1.31699521,0.40589513,0.38755297,0.12181735,0.00038296,0.20155872,0.55291061
-3.28064032,1.27651528,0.39345738,0.37540558,0.12234861,0.00038226,0.19346396,0.53323614
-3.27463732,1.23758663,0.38191169,0.36384414,0.12302245,0.00038257,0.18542639,0.51396251
-3.26863432,1.20062186,0.37141674,0.35296040,0.12384708,0.00038396,0.17753440,0.49530194
-3.26263132,1.16597959,0.36210276,0.34282657,0.12482697,0.00038647,0.16987063,0.47745029
-3.25662831,1.13396300,0.35407072,0.33349648,0.12596340,0.00039008,0.16251067,0.46058518
-3.25062531,1.10481926,0.34739198,0.32500727,0.12725491,0.00039477,0.15552189,0.44486453
-3.24462231,1.07873997,0.34210869,0.31738125,0.12869784,0.00040045,0.14896238,0.43042526
-3.23861931,1.05586221,0.33823456,0.31062799,0.13028668,0.00040701,0.14288003,0.41738233
-3.23261631,1.03627032,0.33575626,0.30474639,0.13201447,0.00041430,0.13731188,0.40582799
-3.22661331,1.01999809,0.33463509,0.29972664,0.13387299,0.00042215,0.13228367,0.39583132
-3.22061031,1.00703133,0.33480905,0.29555203,0.13585286,0.00043035,0.12780973,0.38743804
-3.21460730,0.99731062,0.33619508,0.29220037,0.13794349,0.00043868,0.12389306,0.38067050
-3.20860430,0.99073412,0.33869155,0.28964503,0.14013290,0.00044688,0.12052585,0.37552794
-3.20260130,0.98716039,0.34218074,0.28785553,0.14240748,0.00045472,0.11769013,0.37198692
-3.19659830,0.98641104,0.34653138,0.28679771,0.14475158,0.00046194,0.11535885,0.37000195
-3.19059530,0.98827328,0.35160110,0.28643329,0.14714717,0.00046828,0.11349705,0.36950621
-3.18459230,0.99250223,0.35723882,0.28671921,0.14957336,0.00047353,0.11206329,0.37041249
-3.17858929,0.99882321,0.36328698,0.28760650,0.15200611,0.00047746,0.11101121,0.37261429
-3.17258629,1.00693403,0.36958363,0.28903903,0.15441788,0.00047989,0.11029110,0.37598699
-3.16658329,1.01650735,0.37596444,0.29095223,0.15677755,0.00048067,0.10985157,0.38038929
-3.16058029,1.02719350,0.38226460,0.29327190,0.15905042,0.00047967,0.10964108,0.38566489
-3.15457729,1.03862377,0.38832066,0.29591333,0.16119848,0.00047682,0.10960946,0.39164436
-3.14857429,1.05041451,0.39397246,0.29878092,0.16318095,0.00047209,0.10970922,0.39814746
-3.14257129,1.06217214,0.39906505,0.30176839,0.16495506,0.00046547,0.10989672,0.40498575
-3.13656828,1.07349931,0.40345085,0.30475974,0.16647711,0.00045701,0.11013313,0.41196559
-3.13056528,1.08400210,0.40699188,0.30763095,0.16770382,0.00044681,0.11038517,0.41889164
-3.12456228,1.09329852,0.40956229,0.31025259,0.16859395,0.00043497,0.11062565,0.42557069
-3.11855928,1.10102787,0.41105105,0.31249313,0.16911006,0.00042165,0.11083377,0.43181580
-3.11255628,1.10686094,0.41136474,0.31422291,0.16922052,0.00040702,0.11099526,0.43745077
-3.10655328,1.11051060,0.41043051,0.31531867,0.16890154,0.00039129,0.11110226,0.44231459
-3.10055028,1.11174241,0.40819898,0.31566836,0.16813924,0.00037467,0.11115307,0.44626589
-3.09454727,1.11038459,0.40464692,0.31517599,0.16693157,0.00035737,0.11115172,0.44918710
-3.08854427,1.10633698,0.39977969,0.31376632,0.16529016,0.00033964,0.11110739,0.45098803
-3.08254127,1.09957815,0.39363319,0.31138904,0.16324180,0.00032168,0.11103367,0.45160883
-3.07653827,1.09017043,0.38627515,0.30802226,0.16082955,0.00030374,0.11094770,0.45102194
-3.07053527,1.07826203,0.37780558,0.30367502,0.15811341,0.00028602,0.11086918,0.44923293
-3.06453227,1.06408628,0.36835642,0.29838870,0.15517049,0.00026874,0.11081928,0.44628012
-3.05852926,1.04795735,0.35809007,0.29223710,0.15209451,0.00025209,0.11081946,0.44223286
-3.05252626,1.03026283,0.34719698,0.28532527,0.14899477,0.00023625,0.11089019,0.43718858
-3.04652326,1.01145294,0.33589207,0.27778702,0.14599443,0.00022139,0.11104972,0.43126853
-3.04052026,0.99202699,0.32441037,0.26978116,0.14322820,0.00020766,0.11131275,0.42461254
-3.03451726,0.97251740,0.31300163,0.26148669,0.14083947,0.00019520,0.11168927,0.41737298
-3.02851426,0.95347204,0.30192439,0.25309707,0.13897697,0.00018412,0.11218346,0.40970810
-3.02251126,0.93543564,0.29143951,0.24481395,0.13779089,0.00017455,0.11279277,0.40177537
-3.01650825,0.91893105,0.28180351,0.23684041,0.13742891,0.00016656,0.11350724,0.39372488
-3.01050525,0.90444130,0.27326188,0.22937424,0.13803189,0.00016024,0.11430918,0.38569330
-3.00450225,0.89239328,0.26604274,0.22260145,0.13972963,0.00015566,0.11517308,0.37779882
-2.99849925,0.88314374,0.26035100,0.21669018,0.14263669,0.00015286,0.11606605,0.37013714
-2.99249625,0.87696835,0.25636333,0.21178553,0.14684860,0.00015187,0.11694849,0.36277893
-2.98649325,0.87405421,0.25422401,0.20800522,0.15243833,0.00015273,0.11777529,0.35576880
-2.98049025,0.87449619,0.25404200,0.20543641,0.15945350,0.00015545,0.11849733,0.34912579
-2.97448724,0.87829715,0.25588913,0.20413380,0.16791415,0.00016001,0.11906327,0.34284540
-2.96848424,0.88537205,0.25979960,0.20411891,0.17781140,0.00016642,0.11942162,0.33690302
-2.96248124,0.89555548,0.26577071,0.20538067,0.18910687,0.00017463,0.11952290,0.33125837
-2.95647824,0.90861246,0.27376481,0.20787720,0.20173320,0.00018462,0.11932187,0.32586091
-2.95047524,0.92425155,0.28371226,0.21153869,0.21559530,0.00019634,0.11877969,0.32065564
-2.94447224,0.94213995,0.29551537,0.21627115,0.23057274,0.00020973,0.11786581,0.31558903
-2.93846923,0.96191962,0.30905299,0.22196095,0.24652281,0.00022473,0.11655964,0.31061476
-2.93246623,0.98322361,0.32418566,0.22847990,0.26328452,0.00024127,0.11485178,0.30569879
-2.92646323,1.00569202,0.34076096,0.23569063,0.28068317,0.00025926,0.11274479,0.30082354
-2.92046023,1.02898675,0.35861895,0.24345202,0.29853542,0.00027863,0.11025342,0.29599098
-2.91445723,1.05280441,0.37759729,0.25162457,0.31665474,0.00029929,0.10740435,0.29122429
-2.90845423,1.07688692,0.39753606,0.26007536,0.33485686,0.00032114,0.10423535,0.28656830
-2.90245123,1.10102949,0.41828181,0.26868251,0.35296532,0.00034411,0.10079396,0.28208831
-2.89644822,1.12508558,0.43969101,0.27733900,0.37081651,0.00036809,0.09713578,0.27786778
-2.89044522,1.14896886,0.46163240,0.28595558,0.38826439,0.00039300,0.09332235,0.27400474
-2.88444222,1.17265219,0.48398864,0.29446287,0.40518441,0.00041873,0.08941884,0.27060728
-2.87843922,1.19616382,0.50665674,0.30281251,0.42147664,0.00044520,0.08549162,0.26778833
-2.87243622,1.21958097,0.52954775,0.31097731,0.43706796,0.00047232,0.08160578,0.26566007
-2.86643322,1.24302137,0.55258547,0.31895049,0.45191310,0.00049998,0.07782277,0.26432818
-2.86043022,1.26663295,0.57570439,0.32674408,0.46599469,0.00052808,0.07419828,0.26388632
-2.85442721,1.29058241,0.59884710,0.33438645,0.47932212,0.00055654,0.07078042,0.26441102
-2.84842421,1.31504294,0.62196113,0.34191926,0.49192936,0.00058526,0.06760820,0.26595732
-2.84242121,1.34018175,0.64499559,0.34939385,0.50387181,0.00061412,0.06471055,0.26855522
-2.83641821,1.36614779,0.66789762,0.35686715,0.51522224,0.00064303,0.06210570,0.27220719
-2.83041521,1.39306006,0.69060901,0.36439748,0.52606605,0.00067188,0.05980111,0.27688675
-2.82441221,1.42099705,0.71306295,0.37204018,0.53649596,0.00070055,0.05779376,0.28253818
-2.81840920,1.44998737,0.73518129,0.37984336,0.54660638,0.00072891,0.05607091,0.28907731
-2.81240620,1.48000215,0.75687221,0.38784381,0.55648760,0.00075686,0.05461122,0.29639333
-2.80640320,1.51094914,0.77802865,0.39606335,0.56622011,0.00078425,0.05338609,0.30435146
-2.80040020,1.54266894,0.79852741,0.40450567,0.57586926,0.00081095,0.05236134,0.31279648
-2.79439720,1.57493332,0.81822905,0.41315374,0.58548036,0.00083681,0.05149892,0.32155675
-2.78839420,1.60744574,0.83697867,0.42196800,0.59507463,0.00086167,0.05075877,0.33044878
-2.78239120,1.63984429,0.85460760,0.43088536,0.60464598,0.00088539,0.05010058,0.33928202
-2.77638819,1.67170683,0.87093592,0.43981906,0.61415897,0.00090779,0.04948555,0.34786384
-2.77038519,1.70255857,0.88577583,0.44865951,0.62354799,0.00092871,0.04887796,0.35600442
-2.76438219,1.73188184,0.89893586,0.45727607,0.63271765,0.00094798,0.04824657,0.36352167
-2.75837919,1.75912802,0.91022577,0.46551973,0.64154470,0.00096543,0.04756580,0.37024576
-2.75237619,1.78373153,0.91946207,0.47322681,0.64988116,0.00098089,0.04681663,0.37602353
-2.74637319,1.80512536,0.92647395,0.48022337,0.65755878,0.00099422,0.04598728,0.38072239
-2.74037019,1.82275812,0.93110949,0.48633040,0.66439466,0.00100526,0.04507363,0.38423394
-2.73436718,1.83611187,0.93324194,0.49136956,0.67019777,0.00101390,0.04407937,0.38647701
-2.72836418,1.84472040,0.93277569,0.49516926,0.67477621,0.00102003,0.04301597,0.38740033
-2.72236118,1.84818713,0.92965194,0.49757086,0.67794483,0.00102358,0.04190239,0.38698457
-2.71635818,1.84620222,0.92385339,0.49843487,0.67953295,0.00102452,0.04076467,0.38524382
-2.71035518,1.83855779,0.91540811,0.49764662,0.67939176,0.00102284,0.03963535,0.38222648
-2.70435218,1.82516087,0.90439197,0.49512145,0.67740108,0.00101859,0.03855277,0.37801538
-2.69834917,1.80604316,0.89092967,0.49080896,0.67347518,0.00101184,0.03756031,0.37272723
-2.69234617,1.78136709,0.87519408,0.48469616,0.66756731,0.00100272,0.03670543,0.36651125
-2.68634317,1.75142760,0.85740383,0.47680936,0.65967268,0.00099140,0.03603881,0.35954690
-2.68034017,1.71664947,0.83781912,0.46721474,0.64982989,0.00097809,0.03561328,0.35204083
-2.67433717,1.67757985,0.81673591,0.45601731,0.63812053,0.00096302,0.03548274,0.34422284
-2.66833417,1.63487627,0.79447856,0.44335863,0.62466715,0.00094646,0.03570100,0.33634108
-2.66233117,1.58929032,0.77139125,0.42941301,0.60962959,0.00092870,0.03632057,0.32865628
-2.65632816,1.54164758,0.74782846,0.41438262,0.59320001,0.00091005,0.03739134,0.32143542
-2.65032516,1.49282449,0.72414498,0.39849153,0.57559672,0.00089081,0.03895918,0.31494462
-2.64432216,1.44372301,0.70068580,0.38197910,0.55705732,0.00087129,0.04106452,0.30944173
-2.63831916,1.39524424,0.67777637,0.36509288,0.53783137,0.00085176,0.04374082,0.30516858
-2.63231616,1.34826184,0.65571376,0.34808145,0.51817310,0.00083249,0.04701309,0.30234331
-2.62631316,1.30359654,0.63475890,0.33118742,0.49833431,0.00081373,0.05089638,0.30115293
-2.62031016,1.26199276,0.61513049,0.31464102,0.47855807,0.00079568,0.05539430,0.30174643
-2.61430715,1.22409813,0.59700067,0.29865435,0.45907317,0.00077852,0.06049782,0.30422879
-2.60830415,1.19044695,0.58049272,0.28341673,0.44008969,0.00076238,0.06618409,0.30865605
-2.60230115,1.16144810,0.56568074,0.26909112,0.42179580,0.00074737,0.07241570,0.31503180
