energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-3.56278139,3.58543301,0.00296106,0.03879368,0.32042547,2.02461606,0.41402933,1.61258083,0.16825253,0.00000000
-3.55677839,3.56090582,0.00285886,0.04006529,0.32045244,1.98178401,0.41832221,1.62210400,0.16848227,0.00000000
-3.55077539,3.54169205,0.00276660,0.04144872,0.32121779,1.94423598,0.42333573,1.63228171,0.16899369,0.00000000
-3.54477239,3.52803280,0.00268798,0.04294681,0.32277893,1.91211165,0.42910142,1.64314944,0.16984254,0.00000000
-3.53876938,3.52006020,0.00262685,0.04455980,0.32518522,1.88543515,0.43564359,1.65473435,0.17108366,0.00000000
-3.53276638,3.51779352,0.00258714,0.04628488,0.32847533,1.86411858,0.44297907,1.66705075,0.17276981,0.00000000
-3.52676338,3.52113849,0.00257281,0.04811578,0.33267503,1.84796871,0.45111702,1.68009615,0.17495062,0.00000000
-3.52076038,3.52988982,0.00258775,0.05004263,0.33779553,1.83669636,0.46005883,1.69384777,0.17767156,0.00000000
-3.51475738,3.54373644,0.00263572,0.05205185,0.34383240,1.82992815,0.46979798,1.70825970,0.18097307,0.00000000
-3.50875438,3.56226914,0.00272027,0.05412623,0.35076503,1.82721993,0.48031997,1.72326072,0.18488957,0.00000000
-3.50275138,3.58499039,0.00284465,0.05624521,0.35855666,1.82807145,0.49160207,1.73875291,0.18944865,0.00000000
-3.49674837,3.61132569,0.00301173,0.05838525,0.36715494,1.83194173,0.50361319,1.75461101,0.19467017,0.00000000
-3.49074537,3.64063623,0.00322388,0.06052033,0.37649291,1.83826448,0.51631352,1.77068264,0.20056542,0.00000000
-3.48474237,3.67223248,0.00348291,0.06262256,0.38649034,1.84646319,0.52965434,1.78678947,0.20713632,0.00000000
-3.47873937,3.70538830,0.00378998,0.06466286,0.39705545,1.85596531,0.54357769,1.80272935,0.21437464,0.00000000
-3.47273637,3.73935539,0.00414551,0.06661167,0.40808682,1.86621523,0.55801624,1.81827934,0.22226136,0.00000000
-3.46673337,3.77337781,0.00454915,0.06843971,0.41947549,1.87668574,0.57289329,1.83319981,0.23076617,0.00000000
-3.46073037,3.80670642,0.00499970,0.07011869,0.43110728,1.88688766,0.58812304,1.84723960,0.23984719,0.00000000
-3.45472736,3.83861316,0.00549514,0.07162197,0.44286507,1.89637767,0.60361114,1.86014200,0.24945099,0.00000000
-3.44872436,3.86840507,0.00603260,0.07292524,0.45463134,1.90476424,0.61925576,1.87165178,0.25951299,0.00000000
-3.44272136,3.89543813,0.00660842,0.07400698,0.46629066,1.91171178,0.63494905,1.88152295,0.26995822,0.00000000
-3.43671836,3.91913071,0.00721822,0.07484899,0.47773224,1.91694308,0.65057925,1.88952723,0.28070264,0.00000000
-3.43071536,3.93897674,0.00785703,0.07543669,0.48885265,1.92024045,0.66603326,1.89546286,0.29165486,0.00000000
-3.42471236,3.95455845,0.00851940,0.07575940,0.49955840,1.92144561,0.68119986,1.89916373,0.30271838,0.00000000
-3.41870935,3.96555838,0.00919958,0.07581050,0.50976863,1.92045876,0.69597332,1.90050825,0.31379427,0.00000000
-3.41270635,3.97177065,0.00989174,0.07558750,0.51941774,1.91723701,0.71025748,1.89942780,0.32478421,0.00000000
-3.40670335,3.97311077,0.01059016,0.07509204,0.52845780,1.91179242,0.72396991,1.89591415,0.33559373,0.00000000
-3.40070035,3.96962388,0.01128945,0.07432981,0.53686077,1.90418986,0.73704625,1.89002563,0.34613559,0.00000000
-3.39469735,3.96149055,0.01198477,0.07331041,0.54462043,1.89454469,0.74944416,1.88189143,0.35633307,0.00000000
-3.38869435,3.94902976,0.01267204,0.07204716,0.55175367,1.88302036,0.76114691,1.87171374,0.36612294,0.00000000
-3.38269135,3.93269834,0.01334808,0.07055683,0.55830123,1.86982585,0.77216609,1.85976728,0.37545803,0.00000000
-3.37668834,3.91308632,0.01401079,0.06885941,0.56432769,1.85521273,0.78254337,1.84639606,0.38430911,0.00000000
-3.37068534,3.89090779,0.01465922,0.06697772,0.56992043,1.83947180,0.79235096,1.83200707,0.39266591,0.00000000
-3.36468234,3.86698681,0.01529360,0.06493710,0.57518770,1.82292892,0.80169067,1.81706106,0.40053727,0.00000000
-3.35867934,3.84223848,0.01591530,0.06276499,0.58025558,1.80593997,0.81069136,1.80206041,0.40795021,0.00000000
-3.35267634,3.81764526,0.01652681,0.06049048,0.58526388,1.78888459,0.81950486,1.78753446,0.41494799,0.00000000
-3.34667334,3.79422893,0.01713152,0.05814386,0.59036105,1.77215877,0.82830032,1.77402280,0.42158713,0.00000000
-3.34067034,3.77301913,0.01773360,0.05575610,0.59569824,1.75616600,0.83725722,1.76205712,0.42793365,0.00000000
-3.33466733,3.75501939,0.01833770,0.05335832,0.60142266,1.74130731,0.84655732,1.75214244,0.43405849,0.00000000
-3.32866433,3.74117195,0.01894874,0.05098125,0.60767052,1.72797012,0.85637581,1.74473852,0.44003256,0.00000000
-3.32266133,3.73232303,0.01957158,0.04865464,0.61455991,1.71651643,0.86687207,1.74024237,0.44592149,0.00000000
-3.31665833,3.72918978,0.02021074,0.04640671,0.62218380,1.70727057,0.87818063,1.73897274,0.45178062,0.00000000
-3.31065533,3.73233091,0.02087010,0.04426363,0.63060373,1.70050709,0.89040268,1.74115744,0.45765026,0.00000000
-3.30465233,3.74212213,0.02155267,0.04224892,0.63984438,1.69643936,0.90359853,1.74692411,0.46355169,0.00000000
-3.29864932,3.75873792,0.02226033,0.04038305,0.64988938,1.69520933,0.91778166,1.75629511,0.46948416,0.00000000
-3.29264632,3.78214063,0.02299364,0.03868299,0.66067868,1.69687918,0.93291451,1.76918660,0.47542294,0.00000000
-3.28664332,3.81207734,0.02375174,0.03716190,0.67210767,1.70142519,0.94890637,1.78541212,0.48131876,0.00000000
-3.28064032,3.84808508,0.02453221,0.03582883,0.68402812,1.70873443,0.96561344,1.80469028,0.48709851,0.00000000
-3.27463732,3.88950392,0.02533113,0.03468864,0.69625102,1.71860432,0.98284118,1.82665633,0.49266733,0.00000000
-3.26863432,3.93549743,0.02614302,0.03374190,0.70855126,1.73074548,1.00034880,1.85087678,0.49791189,0.00000000
-3.26263132,3.98507950,0.02696099,0.03298499,0.72067398,1.74478768,1.01785570,1.87686633,0.50270473,0.00000000
-3.25662831,4.03714618,0.02777685,0.03241028,0.73234226,1.76028876,1.03504951,1.90410625,0.50690942,0.00000000
-3.25062531,4.09051097,0.02858126,0.03200635,0.74326592,1.77674621,1.05159538,1.93206299,0.51038623,0.00000000
-3.24462231,4.14394178,0.02936395,0.03175845,0.75315101,1.79361104,1.06714611,1.96020624,0.51299807,0.00000000
-3.23861931,4.19619797,0.03011396,0.03164886,0.76170954,1.81030322,1.08135258,1.98802540,0.51461625,0.00000000
-3.23261631,4.24606558,0.03081984,0.03165746,0.76866904,1.82622814,1.09387399,2.01504368,0.51512595,0.00000000
-3.22661331,4.29238953,0.03146995,0.03176228,0.77378155,1.84079352,1.10438767,2.04082917,0.51443091,0.00000000
-3.22061031,4.33410132,0.03205269,0.03194007,0.77683163,1.85342588,1.11259783,2.06500259,0.51245729,0.00000000
-3.21460730,4.37024147,0.03255675,0.03216694,0.77764304,1.86358615,1.11824316,2.08724145,0.50915647,0.00000000
-3.20860430,4.39997617,0.03297141,0.03241895,0.77608398,1.87078369,1.12110292,2.10728073,0.50450665,0.00000000
-3.20260130,4.42260781,0.03328673,0.03267265,0.77207049,1.87458841,1.12100147,2.12491029,0.49851338,0.00000000
-3.19659830,4.43757980,0.03349382,0.03290566,0.76556814,1.87464049,1.11781129,2.13996969,0.49120881,0.00000000
-3.19059530,4.44447592,0.03358504,0.03309715,0.75659198,1.87065759,1.11145430,2.15234072,0.48265006,0.00000000
-3.18459230,4.44301520,0.03355422,0.03322827,0.74520471,1.86243941,1.10190189,2.16193871,0.47291663,0.00000000
-3.17858929,4.43304305,0.03339682,0.03328248,0.73151347,1.84986964,1.08917362,2.16870309,0.46210716,0.00000000
-3.17258629,4.41451984,0.03311008,0.03324588,0.71566531,1.83291546,1.07333496,2.17258821,0.45033577,0.00000000
-3.16658329,4.38750799,0.03269313,0.03310743,0.69784162,1.81162486,1.05449409,2.17355490,0.43772814,0.00000000
-3.16058029,4.35215857,0.03214707,0.03285903,0.67825204,1.78612204,1.03279831,2.17156357,0.42441759,0.00000000
-3.15457729,4.30869842,0.03147501,0.03249566,0.65712780,1.75660138,1.00842988,2.16656923,0.41054133,0.00000000
-3.14857429,4.25741861,0.03068202,0.03201533,0.63471516,1.72332023,0.98160186,2.15851876,0.39623713,0.00000000
-3.14257129,4.19866479,0.02977511,0.03141905,0.61126899,1.68659113,0.95255378,2.14735064,0.38164041,0.00000000
-3.13656828,4.13282995,0.02876310,0.03071066,0.58704676,1.64677366,0.92154753,2.13299711,0.36688196,0.00000000
-3.13056528,4.06034966,0.02765644,0.02989673,0.56230328,1.60426634,0.88886329,2.11538865,0.35208627,0.00000000
-3.12456228,3.98169988,0.02646703,0.02898623,0.53728611,1.55949892,0.85479582,2.09446046,0.33737042,0.00000000
-3.11855928,3.89739709,0.02520794,0.02799039,0.51223193,1.51292517,0.81965083,2.07016061,0.32284365,0.00000000
-3.11255628,3.80800036,0.02389318,0.02692231,0.48736372,1.46501646,0.78374175,2.04245926,0.30860733,0.00000000
-3.10655328,3.71411491,0.02253735,0.02579673,0.46288883,1.41625604,0.74738651,2.01135858,0.29475541,0.00000000
-3.10055028,3.61639641,0.02115537,0.02462963,0.43899790,1.36713422,0.71090472,1.97690263,0.28137512,0.00000000
-3.09454727,3.51555558,0.01976216,0.02343797,0.41586443,1.31814418,0.67461483,1.93918677,0.26854783,0.00000000
-3.08854427,3.41236219,0.01837234,0.02223930,0.39364492,1.26977854,0.63883150,1.89836594,0.25634998,0.00000000
-3.08254127,3.30764795,0.01699996,0.02105146,0.37247945,1.22252632,0.60386315,1.85466133,0.24485395,0.00000000
-3.07653827,3.20230764,0.01565830,0.01989226,0.35249259,1.17687036,0.57000952,1.80836515,0.23412871,0.00000000
-3.07053527,3.09729801,0.01435963,0.01877919,0.33379441,1.13328480,0.53755940,1.75984286,0.22424027,0.00000000
-3.06453227,2.99363405,0.01311510,0.01772916,0.31648152,1.09223277,0.50678855,1.70953293,0.21525190,0.00000000
-3.05852926,2.89238238,0.01193462,0.01675825,0.30063810,1.05416387,0.47795770,1.65794378,0.20722391,0.00000000
-3.05252626,2.79465184,0.01082688,0.01588150,0.28633668,1.01951159,0.45131074,1.60564801,0.20021328,0.00000000
-3.04652326,2.70158113,0.00979929,0.01511279,0.27363882,0.98869052,0.42707321,1.55327392,0.19427290,0.00000000
-3.04052026,2.61432400,0.00885806,0.01446465,0.26259554,0.96209339,0.40545082,1.50149462,0.18945065,0.00000000
-3.03451726,2.53403222,0.00800832,0.01394821,0.25324749,0.94008799,0.38662842,1.45101509,0.18578834,0.00000000
-3.02851426,2.46183700,0.00725420,0.01357312,0.24562505,0.92301409,0.37076897,1.40255744,0.18332057,0.00000000
-3.02251126,2.39882932,0.00659900,0.01334757,0.23974823,0.91118042,0.35801291,1.35684508,0.18207361,0.00000000
-3.01650825,2.34604001,0.00604532,0.01327824,0.23562643,0.90486178,0.34847752,1.31458615,0.18206444,0.00000000
-3.01050525,2.30442007,0.00559520,0.01337040,0.23325836,0.90429661,0.34225661,1.27645693,0.18329988,0.00000000
-3.00450225,2.27482209,0.00525029,0.01362786,0.23263179,0.90968475,0.33942011,1.24308567,0.18577611,0.00000000
-2.99849925,2.25798306,0.00501190,0.01405312,0.23372353,0.92118582,0.34001377,1.21503741,0.18947841,0.00000000
-2.99249625,2.25450938,0.00488113,0.01464734,0.23649946,0.93891791,0.34405879,1.19280029,0.19438124,0.00000000
-2.98649325,2.26486405,0.00485889,0.01541042,0.24091469,0.96295674,0.35155131,1.17677368,0.20044866,0.00000000
-2.98049025,2.28935650,0.00494593,0.01634102,0.24691384,0.99333512,0.36246170,1.16725851,0.20763507,0.00000000
-2.97448724,2.32813498,0.00514275,0.01743652,0.25443147,1.03004251,0.37673368,1.16444996,0.21588621,0.00000000
-2.96848424,2.38118145,0.00544961,0.01869301,0.26339256,1.07302467,0.39428312,1.16843255,0.22514031,0.00000000
-2.96248124,2.44830896,0.00586633,0.02010521,0.27371302,1.12218312,0.41499666,1.17917787,0.23532944,0.00000000
-2.95647824,2.52916098,0.00639222,0.02166639,0.28530023,1.17737435,0.43873008,1.19654456,0.24638084,0.00000000
-2.95047524,2.62321292,0.00702589,0.02336822,0.29805357,1.23840854,0.46530666,1.22028073,0.25821821,0.00000000
-2.94447224,2.72977519,0.00776507,0.02520063,0.31186484,1.30504795,0.49451546,1.25002839,0.27076291,0.00000000
-2.93846923,2.84799800,0.00860645,0.02715168,0.32661872,1.37700492,0.52610990,1.28532990,0.28393492,0.00000000
-2.93246623,2.97687777,0.00954552,0.02920738,0.34219308,1.45393961,0.55980668,1.32563615,0.29765361,0.00000000
-2.92646323,3.11526524,0.01057644,0.03135162,0.35845939,1.53545778,0.59528543,1.37031625,0.31183824,0.00000000
-2.92046023,3.26187551,0.01169191,0.03356603,0.37528309,1.62110898,0.63218915,1.41866863,0.32640817,0.00000000
-2.91445723,3.41530039,0.01288315,0.03583002,0.39252413,1.71038543,0.67012584,1.46993345,0.34128289,0.00000000
-2.90845423,3.57402324,0.01413990,0.03812081,0.41003763,1.80272219,0.70867149,1.52330609,0.35638183,0.00000000
-2.90245123,3.73643697,0.01545045,0.04041361,0.42767489,1.89749898,0.74737451,1.57795161,0.37162408,0.00000000
-2.89644822,3.90086508,0.01680183,0.04268187,0.44528464,1.99404406,0.78576174,1.63302016,0.38692799,0.00000000
-2.89044522,4.06558633,0.01817995,0.04489765,0.46271466,2.09164051,0.82334615,1.68766302,0.40221091,0.00000000
-2.88444222,4.22886259,0.01956993,0.04703209,0.47981382,2.18953513,0.85963594,1.74104922,0.41738891,0.00000000
-2.87843922,4.38896989,0.02095636,0.04905602,0.49643446,2.28694991,0.89414497,1.79238223,0.43237677,0.00000000
-2.87243622,4.54423185,0.02232368,0.05094059,0.51243505,2.38309586,0.92640416,1.84091666,0.44708815,0.00000000
-2.86643322,4.69305461,0.02365659,0.05265801,0.52768310,2.47718902,0.95597352,1.88597422,0.46143593,0.00000000
-2.86043022,4.83396221,0.02494043,0.05418232,0.54205809,2.56846778,0.98245413,1.92695868,0.47533292,0.00000000
-2.85442721,4.96563070,0.02616159,0.05549011,0.55545436,2.65621100,1.00549976,1.96336909,0.48869268,0.00000000
-2.84842421,5.08691961,0.02730790,0.05656129,0.56778365,2.73975587,1.02482732,1.99481083,0.50143057,0.00000000
-2.84242121,5.19689899,0.02836889,0.05737968,0.57897732,2.81851471,1.04022572,2.02100372,0.51346493,0.00000000
-2.83641821,5.29487037,0.02933613,0.05793363,0.58898773,2.89198948,1.05156253,2.04178688,0.52471825,0.00000000
-2.83041521,5.38038022,0.03020334,0.05821633,0.59778905,2.95978337,1.05878803,2.05711974,0.53511836,0.00000000
-2.82441221,5.45322467,0.03096650,0.05822615,0.60537697,3.02160840,1.06193624,2.06707901,0.54459946,0.00000000
-2.81840920,5.51344491,0.03162387,0.05796660,0.61176757,3.07728860,1.06112292,2.07185149,0.55310303,0.00000000
-2.81240620,5.56131272,0.03217582,0.05744631,0.61699517,3.12675831,1.05654030,2.07172275,0.56057845,0.00000000
-2.80640320,5.59730661,0.03262468,0.05667865,0.62110927,3.17005551,1.04844890,2.06706219,0.56698336,0.00000000
-2.80040020,5.62207936,0.03297443,0.05568128,0.62417074,3.20731048,1.03716662,2.05830467,0.57228376,0.00000000
-2.79439720,5.63641822,0.03323031,0.05447554,0.62624735,3.23873022,1.02305571,2.04592989,0.57645384,0.00000000
-2.78839420,5.64119976,0.03339851,0.05308569,0.62740906,3.26457933,1.00650805,2.03043999,0.57947546,0.00000000
-2.78239120,5.63734141,0.03348563,0.05153810,0.62772309,3.28515858,0.98792974,2.01233673,0.58133759,0.00000000
-2.77638819,5.62575230,0.03349834,0.04986036,0.62724929,3.30078210,0.96772543,1.99209916,0.58203546,0.00000000
-2.77038519,5.60728586,0.03344291,0.04808044,0.62603597,3.31175464,0.94628344,1.97016293,0.58156972,0.00000000
-2.76438219,5.58269670,0.03332493,0.04622580,0.62411646,3.31834999,0.92396221,1.94690225,0.57994555,0.00000000
-2.75837919,5.55260406,0.03314893,0.04432270,0.62150672,3.32079205,0.90107883,1.92261544,0.57717184,0.00000000
-2.75237619,5.51746383,0.03291828,0.04239547,0.61820400,3.31923938,0.87790019,1.89751475,0.57326052,0.00000000
-2.74637319,5.47755051,0.03263500,0.04046597,0.61418684,3.31377429,0.85463695,1.87172094,0.56822603,0.00000000
-2.74037019,5.43295019,0.03229981,0.03855327,0.60941628,3.30439713,0.83144081,1.84526281,0.56208502,0.00000000
-2.73436718,5.38356473,0.03191224,0.03667331,0.60383834,3.29102601,0.80840482,1.81808178,0.55485622,0.00000000
-2.72836418,5.32912698,0.03147075,0.03483885,0.59738758,3.27350219,0.78556670,1.79004103,0.54656066,0.00000000
-2.72236118,5.26922618,0.03097307,0.03305949,0.58999157,3.25160084,0.76291494,1.76093872,0.53722198,0.00000000
-2.71635818,5.20334203,0.03041650,0.03134185,0.58157601,3.22504663,0.74039701,1.73052459,0.52686700,0.00000000
-2.71035518,5.13088580,0.02979826,0.02968981,0.57207026,3.19353346,0.71792927,1.69851887,0.51552643,0.00000000
-2.70435218,5.05124608,0.02911590,0.02810489,0.56141295,3.15674733,0.69540797,1.66463263,0.50323572,0.00000000
-2.69834917,4.96383711,0.02836764,0.02658664,0.54955738,3.11439120,0.67272053,1.62858838,0.49003589,0.00000000
-2.69234617,4.86814694,0.02755272,0.02513307,0.53647639,3.06621068,0.64975669,1.59013983,0.47597445,0.00000000
-2.68634317,4.76378327,0.02667171,0.02374111,0.52216652,3.01201922,0.62641878,1.54909004,0.46110619,0.00000000
-2.68034017,4.65051467,0.02572668,0.02240703,0.50665123,2.95172169,0.60263060,1.50530685,0.44549391,0.00000000
-2.67433717,4.52830520,0.02472136,0.02112682,0.48998296,2.88533499,0.57834469,1.45873507,0.42920894,0.00000000
-2.66833417,4.39734096,0.02366120,0.01989655,0.47224408,2.81300490,0.55354750,1.40940485,0.41233145,0.00000000
-2.66233117,4.25804732,0.02255332,0.01871262,0.45354659,2.73501820,0.52826253,1.35743607,0.39495056,0.00000000
-2.65632816,4.11109616,0.02140639,0.01757203,0.43403064,2.65180945,0.50255119,1.30303847,0.37716407,0.00000000
-2.65032516,3.95740297,0.02023046,0.01647247,0.41386201,2.56396208,0.47651171,1.24650795,0.35907795,0.00000000
-2.64432216,3.79811391,0.01903665,0.01541245,0.39322858,2.47220362,0.45027619,1.18821909,0.34080550,0.00000000
-2.63831916,3.63458363,0.01783694,0.01439128,0.37233608,2.37739525,0.42400606,1.12861450,0.32246616,0.00000000
-2.63231616,3.46834479,0.01664375,0.01340908,0.35140319,2.28051594,0.39788630,1.06819167,0.30418406,0.00000000
-2.62631316,3.30107076,0.01546966,0.01246665,0.33065627,2.18264186,0.37211895,1.00748780,0.28608630,0.00000000
-2.62031016,3.13453294,0.01432706,0.01156541,0.31032393,2.08492181,0.34691597,0.94706352,0.26830094,0.00000000
-2.61430715,2.97055457,0.01322783,0.01070724,0.29063155,1.98854955,0.32249211,0.88748615,0.25095489,0.00000000
-2.60830415,2.81096277,0.01218306,0.00989433,0.27179596,1.89473420,0.29905803,0.82931321,0.23417161,0.00000000
-2.60230115,2.65754066,0.01120281,0.00912904,0.25402055,1.80466960,0.27681387,0.77307675,0.21806881,0.00000000
-2.59629815,2.51198123,0.01029589,0.00841375,0.23749066,1.71950397,0.25594357,0.71926918,0.20275616,0.00000000
-2.59029515,2.37584449,0.00946977,0.00775071,0.22236969,1.64031075,0.23661015,0.66833094,0.18833308,0.00000000
-2.58429215,2.25051934,0.00873041,0.00714195,0.20879572,1.56806169,0.21895196,0.62064037,0.17488669,0.00000000
-2.57828914,2.13719111,0.00808226,0.00658920,0.19687882,1.50360303,0.20307994,0.57650600,0.16249007,0.00000000
-2.57228614,2.03681577,0.00752828,0.00609378,0.18669909,1.44763549,0.18907602,0.53616139,0.15120070,0.00000000
-2.56628314,1.95010113,0.00706989,0.00565659,0.17830541,1.40069861,0.17699238,0.49976246,0.14105938,0.00000000
-2.56028014,1.87749560,0.00670712,0.00527810,0.17171491,1.36315981,0.16685175,0.46738726,0.13208942,0.00000000
-2.55427714,1.81918420,0.00643866,0.00495836,0.16691308,1.33520839,0.15864842,0.43903797,0.12429632,0.00000000
-2.54827414,1.77509190,0.00626199,0.00469700,0.16385472,1.31685456,0.15234995,0.41464493,0.11766783,0.00000000
-2.54227114,1.74489367,0.00617348,0.00449335,0.16246536,1.30793320,0.14789946,0.39407240,0.11217451,0.00000000
-2.53626813,1.72803082,0.00616857,0.00434644,0.16264351,1.30811231,0.14521837,0.37712575,0.10777061,0.00000000
-2.53026513,1.72373282,0.00624186,0.00425514,0.16426335,1.31690575,0.14420946,0.36355974,0.10439543,0.00000000
-2.52426213,1.73104385,0.00638730,0.00421821,0.16717808,1.33368960,0.14476015,0.35308761,0.10197492,0.00000000
-2.51825913,1.74885324,0.00659833,0.00423439,0.17122363,1.35772191,0.14674597,0.34539062,0.10042375,0.00000000
-2.51225613,1.77592876,0.00686799,0.00430251,0.17622293,1.38816495,0.15003408,0.34012781,0.09964745,0.00000000
-2.50625313,1.81095194,0.00718912,0.00442158,0.18199032,1.42410948,0.15448676,0.33694568,0.09954487,0.00000000
-2.50025013,1.85255431,0.00755449,0.00459082,0.18833629,1.46460021,0.15996485,0.33548753,0.10001072,0.00000000
-2.49424712,1.89935357,0.00795692,0.00480974,0.19507222,1.50866173,0.16633107,0.33540232,0.10093810,0.00000000
-2.48824412,1.94998876,0.00838946,0.00507818,0.20201507,1.55532413,0.17345308,0.33635276,0.10222110,0.00000000
-2.48224112,2.00315329,0.00884550,0.00539632,0.20899185,1.60364753,0.18120626,0.33802258,0.10375725,0.00000000
-2.47623812,2.05762497,0.00931890,0.00576467,0.21584368,1.65274469,0.18947623,0.34012276,0.10544972,0.00000000
-2.47023512,2.11229208,0.00980409,0.00618402,0.22242941,1.70180095,0.19816081,0.34239665,0.10720942,0.00000000
-2.46423212,2.16617466,0.01029618,0.00665541,0.22862848,1.75009092,0.20717158,0.34462388,0.10895667,0.00000000
-2.45822911,2.21844039,0.01079099,0.00718004,0.23434304,1.79699113,0.21643490,0.34662309,0.11062255,0.00000000
-2.45222611,2.26841443,0.01128517,0.00775913,0.23949925,1.84198837,0.22589232,0.34825324,0.11214984,0.00000000
-2.44622311,2.31558316,0.01177613,0.00839382,0.24404760,1.88468330,0.23550038,0.34941383,0.11349355,0.00000000
-2.44022011,2.35959150,0.01226208,0.00908504,0.24796233,1.92478939,0.24522982,0.35004373,0.11462097,0.00000000
-2.43421711,2.40023441,0.01274198,0.00983335,0.25123995,1.96212724,0.25506428,0.35011901,0.11551137,0.00000000
-2.42821411,2.43744277,0.01321547,0.01063875,0.25389703,1.99661471,0.26499843,0.34964961,0.11615519,0.00000000
-2.42221111,2.47126477,0.01368278,0.01150064,0.25596721,2.02825352,0.27503572,0.34867525,0.11655302,0.00000000
-2.41620810,2.50184380,0.01414458,0.01241759,0.25749778,2.05711321,0.28518592,0.34726057,0.11671418,0.00000000
-2.41020510,2.52939412,0.01460190,0.01338730,0.25854586,2.08331338,0.29546239,0.34548978,0.11665516,0.00000000
-2.40420210,2.55417582,0.01505598,0.01440651,0.25917457,2.10700552,0.30587952,0.34346110,0.11639792,0.00000000
-2.39819910,2.57647064,0.01550812,0.01547100,0.25944917,2.12835558,0.31645025,0.34128106,0.11596814,0.00000000
-2.39219610,2.59656009,0.01595953,0.01657557,0.25943366,2.14752844,0.32718392,0.33905914,0.11539362,0.00000000
-2.38619310,2.61470720,0.01641128,0.01771412,0.25918771,2.16467547,0.33808464,0.33690263,0.11470272,0.00000000
-2.38019010,2.63114310,0.01686412,0.01887976,0.25876437,2.17992601,0.34915012,0.33491222,0.11392311,0.00000000
-2.37418709,2.64605935,0.01731847,0.02006494,0.25820848,2.19338348,0.36037122,0.33317823,0.11308075,0.00000000
-2.36818409,2.65960623,0.01777432,0.02126170,0.25755592,2.20512638,0.37173208,0.33177779,0.11219928,0.00000000
-2.36218109,2.67189734,0.01823121,0.02246186,0.25683370,2.21521435,0.38321094,0.33077279,0.11129965,0.00000000
-2.35617809,2.68301994,0.01868826,0.02365727,0.25606085,2.22369872,0.39478145,0.33020889,0.11040018,0.00000000
-2.35017509,2.69305034,0.01914413,0.02484013,0.25525007,2.23063704,0.40641461,0.33011536,0.10951693,0.00000000
-2.34417209,2.70207319,0.01959712,0.02600321,0.25440988,2.23611047,0.41808089,0.33050577,0.10866426,0.00000000
-2.33816908,2.71020324,0.02004516,0.02714016,0.25354724,2.24024278,0.42975271,0.33137936,0.10785577,0.00000000
-2.33216608,2.71760785,0.02048592,0.02824579,0.25267042,2.24321960,0.44140691,0.33272307,0.10710517,0.00000000
-2.32616308,2.72452869,0.02091682,0.02931619,0.25179182,2.24530638,0.45302716,0.33451392,0.10642741,0.00000000
-2.32016008,2.73130069,0.02133516,0.03034905,0.25093066,2.24686345,0.46460610,0.33672170,0.10583964,0.00000000
-2.31415708,2.73836674,0.02173813,0.03134368,0.25011530,2.24835700,0.47614711,0.33931180,0.10536212,0.00000000
-2.30815408,2.74628668,0.02212294,0.03230116,0.24938491,2.25036461,0.48766562,0.34224790,0.10501890,0.00000000
-2.30215108,2.75573951,0.02248683,0.03322433,0.24879062,2.25357447,0.49918987,0.34549457,0.10483830,0.00000000
-2.29614807,2.76751809,0.02282717,0.03411777,0.24839570,2.25877773,0.51076097,0.34901950,0.10485307,0.00000000
-2.29014507,2.78251590,0.02314155,0.03498768,0.24827506,2.26685376,0.52243240,0.35279536,0.10510015,0.00000000
-2.28414207,2.80170619,0.02342781,0.03584172,0.24851375,2.27874858,0.53426884,0.35680116,0.10562019,0.00000000
-2.27813907,2.82611393,0.02368411,0.03668879,0.24920478,2.29544689,0.54634435,0.36102311,0.10645664,0.00000000
-2.27213607,2.85678154,0.02390908,0.03753874,0.25044613,2.31793892,0.55873996,0.36545492,0.10765457,0.00000000
-2.26613307,2.89472987,0.02410179,0.03840208,0.25233719,2.34718327,0.57154083,0.37009756,0.10925920,0.00000000
-2.26013007,2.94091608,0.02426192,0.03928957,0.25497478,2.38406732,0.58483284,0.37495856,0.11131425,0.00000000
-2.25412706,2.99619018,0.02438978,0.04021189,0.25844895,2.42936710,0.59869896,0.38005076,0.11386011,0.00000000
-2.24812406,3.06125254,0.02448637,0.04117920,0.26283864,2.48370846,0.61321538,0.38539078,0.11693202,0.00000000
-2.24212106,3.13661425,0.02455345,0.04220077,0.26820767,2.54753152,0.62844745,0.39099710,0.12055821,0.00000000
-2.23611806,3.22256256,0.02459354,0.04328455,0.27460100,2.62106023,0.64444585,0.39688803,0.12475824,0.00000000
-2.23011506,3.31913317,0.02460996,0.04443688,0.28204162,2.70427876,0.66124284,0.40307952,0.12954151,0.00000000
-2.22411206,3.42609109,0.02460679,0.04566215,0.29052824,2.79691614,0.67884890,0.40958313,0.13490610,0.00000000
-2.21810905,3.54292141,0.02458878,0.04696254,0.30003377,2.89844030,0.69725002,0.41640404,0.14083800,0.00000000
-2.21210605,3.66883076,0.02456136,0.04833790,0.31050496,3.00806211,0.71640556,0.42353942,0.14731066,0.00000000
-2.20610305,3.80275991,0.02453043,0.04978562,0.32186293,3.12474975,0.73624707,0.43097720,0.15428516,0.00000000
-2.20010005,3.94340742,0.02450231,0.05130066,0.33400486,3.24725306,0.75667802,0.43869531,0.16171074,0.00000000
