energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-3.34067034,1.91287330,0.65305797,0.51261192,0.00304638,0.14939231,0.46493247,0.64681991,0.03069291,0.69620490
-3.33466733,1.89010565,0.63569211,0.50742223,0.00295762,0.14047264,0.44650325,0.64807101,0.02937581,0.68792072
-3.32866433,1.86409552,0.61685248,0.50112730,0.00285549,0.13134532,0.42839760,0.64833134,0.02794772,0.67869441
-3.32266133,1.83529736,0.59668355,0.49385589,0.00274196,0.12212149,0.41079634,0.64765434,0.02643125,0.66870632
-3.31665833,1.80416364,0.57535267,0.48574031,0.00261910,0.11291397,0.39385520,0.64609233,0.02485016,0.65812452
-3.31065533,1.77112716,0.55304538,0.47691106,0.00248904,0.10383439,0.37770059,0.64369244,0.02322868,0.64709857
-3.30465233,1.73658745,0.52996108,0.46749254,0.00235392,0.09499069,0.36242691,0.64049392,0.02159080,0.63575517
-3.29864932,1.70090215,0.50630913,0.45760002,0.00221585,0.08648491,0.34809537,0.63652731,0.01995968,0.62419578
-3.29264632,1.66438344,0.48230537,0.44733798,0.00207686,0.07841149,0.33473454,0.63181521,0.01835712,0.61249641
-3.28664332,1.62729952,0.45816931,0.43679987,0.00193889,0.07085599,0.32234236,0.62637479,0.01680318,0.60070950
-3.28064032,1.58988072,0.43412158,0.42606903,0.00180372,0.06389429,0.31088962,0.62022172,0.01531583,0.58886752
-3.27463732,1.55232927,0.41038194,0.41522078,0.00167302,0.05759224,0.30032458,0.61337509,0.01391079,0.57698824
-3.26863432,1.51483178,0.38716744,0.40432522,0.00154828,0.05200570,0.29057849,0.60586311,0.01260139,0.56508093
-3.26263132,1.47757319,0.36469073,0.39345053,0.00143085,0.04718086,0.28157162,0.59772882,0.01139861,0.55315320
-3.25662831,1.44075057,0.34315835,0.38266627,0.00132190,0.04315480,0.27321950,0.58903545,0.01031107,0.54121781
-3.25062531,1.40458577,0.32276897,0.37204655,0.00122244,0.03995616,0.26543884,0.57987087,0.00934525,0.52929897
-3.24462231,1.36933535,0.30371125,0.36167247,0.00113332,0.03760584,0.25815302,0.57035064,0.00850554,0.51743756
-3.23861931,1.33529689,0.28616159,0.35163373,0.00105524,0.03611761,0.25129659,0.56061923,0.00779448,0.50569488
-3.23261631,1.30281070,0.27028138,0.34202915,0.00098876,0.03549860,0.24481871,0.55084929,0.00721293,0.49415457
-3.22661331,1.27225662,0.25621407,0.33296584,0.00093426,0.03574952,0.23868529,0.54123856,0.00676024,0.48292249
-3.22061031,1.24404563,0.24408191,0.32455720,0.00089199,0.03686468,0.23287967,0.53200471,0.00643435,0.47212448
-3.21460730,1.21860642,0.23398255,0.31691960,0.00086205,0.03883175,0.22740201,0.52337797,0.00623200,0.46190208
-3.20860430,1.19636779,0.22598557,0.31016793,0.00084438,0.04163117,0.22226730,0.51559210,0.00614874,0.45240639
-3.20260130,1.17773735,0.22012923,0.30441036,0.00083877,0.04523548,0.21750221,0.50887389,0.00617902,0.44379044
-3.19659830,1.16307814,0.21641736,0.29974244,0.00084483,0.04960842,0.21314116,0.50343187,0.00631623,0.43620049
-3.19059530,1.15268416,0.21481686,0.29624101,0.00086202,0.05470397,0.20922157,0.49944478,0.00655272,0.42976676
-3.18459230,1.14675661,0.21525586,0.29395823,0.00088962,0.06046541,0.20577901,0.49705044,0.00687976,0.42459420
-3.17858929,1.14538219,0.21762271,0.29291614,0.00092677,0.06682461,0.20284220,0.49633571,0.00728763,0.42075384
-3.17258629,1.14851492,0.22176600,0.29310218,0.00097239,0.07370140,0.20042852,0.49732807,0.00776556,0.41827531
-3.16658329,1.15596296,0.22749579,0.29446592,0.00102530,0.08100352,0.19854005,0.49998954,0.00830181,0.41714103
-3.16058029,1.16738130,0.23458601,0.29691722,0.00108413,0.08862677,0.19716062,0.50421319,0.00888376,0.41728246
-3.15457729,1.18227125,0.24277819,0.30032629,0.00114740,0.09645590,0.19625388,0.50982271,0.00949797,0.41857869
-3.14857429,1.19998702,0.25178644,0.30452533,0.00121352,0.10436591,0.19576266,0.51657513,0.01013041,0.42085768
-3.14257129,1.21974953,0.26130361,0.30931221,0.00128082,0.11222399,0.19560958,0.52416670,0.01076660,0.42389995
-3.13656828,1.24066701,0.27100847,0.31445568,0.00134760,0.11989196,0.19569892,0.53224171,0.01139188,0.42744484
-3.13056528,1.26176165,0.28057377,0.31970229,0.00141214,0.12722929,0.19591965,0.54040403,0.01199173,0.43119889
-3.12456228,1.28200118,0.28967477,0.32478441,0.00147276,0.13409640,0.19614945,0.54823074,0.01255201,0.43484611
-3.11855928,1.30033403,0.29799813,0.32942924,0.00152786,0.14035832,0.19625946,0.55528734,0.01305934,0.43805953
-3.11255628,1.31572641,0.30525066,0.33336832,0.00157595,0.14588844,0.19611960,0.56114382,0.01350142,0.44051358
-3.10655328,1.32719971,0.31116769,0.33634705,0.00161573,0.15057222,0.19560407,0.56539076,0.01386736,0.44189666
-3.10055028,1.33386625,0.31552069,0.33813384,0.00164605,0.15431072,0.19459685,0.56765494,0.01414797,0.44192323
-3.09454727,1.33496199,0.31812372,0.33852848,0.00166602,0.15702371,0.19299681,0.56761341,0.01433600,0.44034502
-3.08854427,1.32987447,0.31883868,0.33736930,0.00167501,0.15865229,0.19072230,0.56500568,0.01442635,0.43696061
-3.08254127,1.31816487,0.31757883,0.33453883,0.00167262,0.15916086,0.18771496,0.55964332,0.01441623,0.43162313
-3.07653827,1.29958322,0.31431072,0.32996769,0.00165875,0.15853826,0.18394262,0.55141657,0.01430517,0.42424573
-3.07053527,1.27407625,0.30905429,0.32363665,0.00163358,0.15679817,0.17940121,0.54029790,0.01409508,0.41480456
-3.06453227,1.24178767,0.30188126,0.31557673,0.00159754,0.15397864,0.17411562,0.52634221,0.01379008,0.40333928
-3.05852926,1.20305118,0.29291186,0.30586742,0.00155130,0.15014080,0.16813956,0.50968395,0.01339641,0.38995115
-3.05252626,1.15837679,0.28231018,0.29463319,0.00149575,0.14536681,0.16155461,0.49053136,0.01292215,0.37479896
-3.04652326,1.10843139,0.27027829,0.28203855,0.00143198,0.13975721,0.15446838,0.46915820,0.01237698,0.35809294
-3.04052026,1.05401472,0.25704954,0.26828186,0.00136118,0.13342770,0.14701220,0.44589353,0.01177186,0.34008730
-3.03451726,0.99603215,0.24288129,0.25358831,0.00128468,0.12650560,0.13933826,0.42111009,0.01111867,0.32107160
-3.02851426,0.93546569,0.22804756,0.23820248,0.00120386,0.11912609,0.13161669,0.39521184,0.01042990,0.30136156
-3.02251126,0.87334461,0.21283177,0.22238066,0.00112010,0.11142848,0.12403248,0.36862147,0.00971825,0.28128978
-3.01650825,0.81071717,0.19752004,0.20638351,0.00103476,0.10355256,0.11678260,0.34176815,0.00899638,0.26119674
-3.01050525,0.74862441,0.18239521,0.19046923,0.00094916,0.09563527,0.11007330,0.31507637,0.00827657,0.24142245
-3.00450225,0.68807724,0.16773182,0.17488744,0.00086451,0.08780780,0.10411776,0.28895607,0.00757054,0.22229919
-2.99849925,0.63003724,0.15379227,0.15987417,0.00078191,0.08019318,0.09913409,0.26379440,0.00688919,0.20414528
-2.99249625,0.57540178,0.14082396,0.14564778,0.00070231,0.07290434,0.09534357,0.23994934,0.00624255,0.18726036
-2.98649325,0.52499342,0.12905775,0.13240612,0.00062653,0.06604292,0.09296919,0.21774530,0.00563966,0.17192177
-2.98049025,0.47955345,0.11870726,0.12032469,0.00055522,0.05969848,0.09223429,0.19747041,0.00508854,0.15838234
-2.97448724,0.43973913,0.10996916,0.10955584,0.00048890,0.05394829,0.09336106,0.17937562,0.00459624,0.14686914
-2.96848424,0.40612396,0.10302400,0.10022878,0.00042791,0.04885761,0.09656894,0.16367513,0.00416889,0.13758315
-2.96248124,0.37920019,0.09803748,0.09245026,0.00037248,0.04448023,0.10207247,0.15054792,0.00381180,0.13069945
-2.95647824,0.35938273,0.09516172,0.08630569,0.00032270,0.04085933,0.11007867,0.14014003,0.00352955,0.12636780
-2.95047524,0.34701344,0.09453651,0.08186051,0.00027856,0.03802845,0.12078357,0.13256721,0.00332608,0.12471314
-2.94447224,0.34236512,0.09628991,0.07916155,0.00023996,0.03601249,0.13436797,0.12791744,0.00320483,0.12583592
-2.93846923,0.34564430,0.10053827,0.07823828,0.00020672,0.03482858,0.15099227,0.12625328,0.00316880,0.12981196
-2.93246623,0.35699229,0.10738538,0.07910367,0.00017863,0.03448689,0.17079044,0.12761343,0.00322058,0.13669163
-2.92646323,0.37648412,0.11692060,0.08175475,0.00015542,0.03499113,0.19386325,0.13201361,0.00336239,0.14649844
-2.92046023,0.40412519,0.12921594,0.08617264,0.00013682,0.03633875,0.22027092,0.13944645,0.00359604,0.15922689
-2.91445723,0.43984566,0.14432216,0.09232208,0.00012256,0.03852093,0.25002544,0.14988044,0.00392288,0.17483967
-2.90845423,0.48349293,0.16226402,0.10015060,0.00011238,0.04152222,0.28308302,0.16325804,0.00434363,0.19326445
-2.90245123,0.53482285,0.18303484,0.10958736,0.00010604,0.04531993,0.31933691,0.17949310,0.00485833,0.21439049
-2.89644822,0.59349011,0.20659066,0.12054178,0.00010336,0.04988337,0.35861121,0.19846779,0.00546608,0.23806525
-2.89044522,0.65903913,0.23284447,0.13290220,0.00010419,0.05517294,0.40065608,0.22002943,0.00616489,0.26409152
-2.88444222,0.73089604,0.26166078,0.14653472,0.00010845,0.06113922,0.44514479,0.24398757,0.00695149,0.29222520
-2.87843922,0.80836309,0.29285103,0.16128243,0.00011613,0.06772217,0.49167311,0.27011162,0.00782111,0.32217436
-2.87243622,0.89061634,0.32617034,0.17696528,0.00012733,0.07485051,0.53976145,0.29812957,0.00876737,0.35359967
-2.86643322,0.97670766,0.36131594,0.19338063,0.00014221,0.08244144,0.58885989,0.32772806,0.00978215,0.38611658
-2.86043022,1.06557176,0.39792778,0.21030488,0.00016109,0.09040076,0.63835641,0.35855413,0.01085554,0.41929949
-2.85442721,1.15603872,0.43559150,0.22749594,0.00018438,0.09862349,0.68758826,0.39021891,0.01197582,0.45268797
-2.84842421,1.24685246,0.47384407,0.24469692,0.00021266,0.10699501,0.73585634,0.42230342,0.01312962,0.48579499
-2.84242121,1.33669487,0.51218214,0.26164080,0.00024667,0.11539284,0.78244229,0.45436645,0.01430207,0.51811716
-2.83641821,1.42421534,0.55007304,0.27805609,0.00028734,0.12368888,0.82662775,0.48595444,0.01547708,0.54914668
-2.83041521,1.50806487,0.58696813,0.29367330,0.00033579,0.13175232,0.86771526,0.51661310,0.01663773,0.57838457
-2.82441221,1.58693364,0.62231833,0.30823203,0.00039337,0.13945286,0.90504998,0.54590056,0.01776668,0.60535485
-2.81840920,1.65959074,0.65559099,0.32148845,0.00046165,0.14666431,0.93804142,0.57340124,0.01884670,0.62961909
-2.81240620,1.72492432,0.68628780,0.33322273,0.00054242,0.15326846,0.96618413,0.59874025,0.01986125,0.65079064
-2.80640320,1.78198047,0.71396260,0.34324633,0.00063771,0.15915885,0.98907666,0.62159735,0.02079499,0.66854799
-2.80040020,1.82999894,0.73823863,0.35140852,0.00074978,0.16424450,1.00643765,0.64171993,0.02163442,0.68264662
-2.79439720,1.86844378,0.75882409,0.35760203,0.00088104,0.16845327,1.01811842,0.65893423,0.02236840,0.69292863
-2.78839420,1.89702745,0.77552525,0.36176748,0.00103410,0.17173468,1.02411125,0.67315419,0.02298864,0.69932984
-2.78239120,1.91572662,0.78825648,0.36389623,0.00121164,0.17406220,1.02455287,0.68438733,0.02349008,0.70188369
-2.77638819,1.92478886,0.79704638,0.36403155,0.00141638,0.17543453,1.01972294,0.69273709,0.02387121,0.70072181
-2.77038519,1.92472919,0.80203960,0.36226805,0.00165098,0.17587622,1.01003716,0.69840144,0.02413421,0.69607110
-2.76438219,1.91631650,0.80349406,0.35874921,0.00191794,0.17543711,0.99603547,0.70166751,0.02428498,0.68824727
-2.75837919,1.90054982,0.80177356,0.35366307,0.00221949,0.17419100,0.97836543,0.70290230,0.02433299,0.67764505
-2.75237619,1.87862532,0.79733576,0.34723639,0.00255746,0.17223323,0.95776145,0.70253970,0.02429102,0.66472551
-2.74637319,1.85189515,0.79071619,0.33972729,0.00293317,0.16967751,0.93502069,0.70106429,0.02417473,0.65000075
-2.74037019,1.82181972,0.78250860,0.33141679,0.00334724,0.16665195,0.91097644,0.69899250,0.02400211,0.63401688
-2.73436718,1.78991545,0.77334275,0.32259950,0.00379953,0.16329458,0.88647008,0.69685187,0.02379286,0.61733566
-2.72836418,1.75769995,0.76386030,0.31357400,0.00428897,0.15974846,0.86232268,0.69515935,0.02356764,0.60051580
-2.72236118,1.72663733,0.75469012,0.30463308,0.00481352,0.15615661,0.83930745,0.69439964,0.02334732,0.58409457
-2.71635818,1.69808566,0.74642397,0.29605444,0.00537002,0.15265698,0.81812391,0.69500437,0.02315223,0.56857051
-2.71035518,1.67324901,0.73959367,0.28809217,0.00595422,0.14937774,0.79937510,0.69733338,0.02300141,0.55438793
-2.70435218,1.65313612,0.73465088,0.28096922,0.00656077,0.14643291,0.78354839,0.70165874,0.02291193,0.54192384
-2.69834917,1.63852739,0.73195034,0.27487135,0.00718323,0.14391866,0.77100080,0.70815246,0.02289831,0.53147769
-2.69234617,1.62995155,0.73173736,0.26994259,0.00781420,0.14191045,0.76194939,0.71687841,0.02297208,0.52326448
-2.68634317,1.62767300,0.73414016,0.26628248,0.00844544,0.14046087,0.75646684,0.72778890,0.02314141,0.51741120
-2.68034017,1.63169004,0.73916721,0.26394503,0.00906805,0.13959857,0.75448254,0.74072615,0.02341097,0.51395684
-2.67433717,1.64174401,0.74670991,0.26293940,0.00967271,0.13932804,0.75578901,0.75542857,0.02378191,0.51285575
-2.66833417,1.65733867,0.75655018,0.26323230,0.01024991,0.13963036,0.76005321,0.77154162,0.02425196,0.51398409
-2.66233117,1.67776877,0.76837265,0.26475176,0.01079027,0.14046477,0.76683242,0.78863278,0.02481575,0.51714907
-2.65632816,1.70215635,0.78178087,0.26739213,0.01128479,0.14177104,0.77559383,0.80620990,0.02546516,0.52210033
-2.65032516,1.72949291,0.79631655,0.27102014,0.01172518,0.14347246,0.78573710,0.82374218,0.02618987,0.52854308
-2.64432216,1.75868562,0.81148103,0.27548144,0.01210412,0.14547937,0.79661895,0.84068272,0.02697785,0.53615220
-2.63831916,1.78860526,0.82675789,0.28060762,0.01241551,0.14769294,0.80757877,0.85649174,0.02781606,0.54458681
-2.63231616,1.81813398,0.84163564,0.28622315,0.01265472,0.15000922,0.81796432,0.87065931,0.02869100,0.55350455
-2.62631316,1.84621061,0.85562939,0.29215219,0.01281872,0.15232314,0.82715640,0.88272669,0.02958935,0.56257517
-2.62031016,1.87187201,0.86830070,0.29822473,0.01290622,0.15453244,0.83459172,0.89230534,0.03049851,0.57149274
-2.61430715,1.89428862,0.87927468,0.30428215,0.01291769,0.15654125,0.83978312,0.89909270,0.03140709,0.57998622
-2.60830415,1.91279315,0.88825372,0.31018183,0.01285537,0.15826340,0.84233635,0.90288435,0.03230531,0.58782797
-2.60230115,1.92690151,0.89502737,0.31580081,0.01272319,0.15962512,0.84196304,0.90358187,0.03318525,0.59484007
-2.59629815,1.93632558,0.89947829,0.32103842,0.01252661,0.16056734,0.83848938,0.90119632,0.03404111,0.60089831
-2.59029515,1.94097766,0.90158403,0.32581788,0.01227243,0.16104731,0.83186041,0.89584730,0.03486920,0.60593392
-2.58429215,1.94096701,0.90141492,0.33008694,0.01196857,0.16103964,0.82213984,0.88775765,0.03566794,0.60993311
-2.57828914,1.93658897,0.89912845,0.33381761,0.01162379,0.16053678,0.80950565,0.87724432,0.03643775,0.61293456
-2.57228614,1.92830767,0.89496057,0.33700516,0.01124742,0.15954885,0.79424168,0.86470576,0.03718079,0.61502526
-2.56628314,1.91673316,0.88921451,0.33966641,0.01084904,0.15810299,0.77672584,0.85060646,0.03790071,0.61633480
-2.56028014,1.90259442,0.88224771,0.34183752,0.01043821,0.15624222,0.75741523,0.83545945,0.03860231,0.61702851
-2.55427714,1.88670928,0.87445768,0.34357143,0.01002419,0.15402377,0.73682909,0.81980736,0.03929116,0.61729978
-2.54827414,1.86995244,0.86626714,0.34493494,0.00961572,0.15151718,0.71553003,0.80420290,0.03997326,0.61736184
-2.54227114,1.85322296,0.85810928,0.34600566,0.00922078,0.14880196,0.69410439,0.78918938,0.04065460,0.61743913
-2.53626813,1.83741202,0.85041343,0.34686884,0.00884643,0.14596513,0.67314227,0.77528205,0.04134085,0.61775883
-2.53026513,1.82337213,0.84359160,0.34761417,0.00849872,0.14309847,0.65321811,0.76295083,0.04203699,0.61854239
-2.52426213,1.81188838,0.83802619,0.34833259,0.00818254,0.14029578,0.63487216,0.75260490,0.04274698,0.61999751
-2.51825913,1.80365257,0.83405898,0.34911313,0.00790165,0.13765002,0.61859362,0.74457968,0.04347357,0.62231066
-2.51225613,1.79924065,0.83198162,0.35003980,0.00765863,0.13525051,0.60480580,0.73912639,0.04421797,0.62564023
-2.50625313,1.79909400,0.83202760,0.35118870,0.00745493,0.13318021,0.59385366,0.73640465,0.04497981,0.63011051
-2.50025013,1.80350487,0.83436572,0.35262514,0.00729097,0.13151316,0.58599415,0.73647797,0.04575692,0.63580664
-2.49424712,1.81260623,0.83909508,0.35440115,0.00716615,0.13031214,0.58138947,0.73931245,0.04654536,0.64277058
-2.48824412,1.82636626,0.84624167,0.35655310,0.00707904,0.12962662,0.58010341,0.74477849,0.04733942,0.65099829
-2.48224112,1.84458762,0.85575638,0.35909983,0.00702745,0.12949101,0.58210077,0.75265549,0.04813167,0.66043825
-2.47623812,1.86691158,0.86751478,0.36204120,0.00700860,0.12992338,0.58724995,0.76263932,0.04891317,0.67099139
-2.47023512,1.89282697,0.88131848,0.36535718,0.00701923,0.13092457,0.59532839,0.77435232,0.04967364,0.68251249
-2.46423212,1.92168387,0.89689825,0.36900761,0.00705576,0.13247784,0.60603083,0.78735551,0.05040178,0.69481319
-2.45822911,1.95271180,0.91391910,0.37293276,0.00711441,0.13454905,0.61898006,0.80116260,0.05108563,0.70766658
-2.45222611,1.98504201,0.93198711,0.37705455,0.00719135,0.13708739,0.63373971,0.81525548,0.05171293,0.72081332
-2.44622311,2.01773344,0.95065835,0.38127874,0.00728283,0.14002665,0.64982884,0.82910049,0.05227161,0.73396911
-2.44022011,2.04980153,0.96944948,0.38549780,0.00738530,0.14328708,0.66673775,0.84216522,0.05275027,0.74683349
-2.43421711,2.08024918,0.98785022,0.38959456,0.00749550,0.14677770,0.68394443,0.85393507,0.05313864,0.75909956
-2.42821411,2.10809873,1.00533711,0.39344650,0.00761058,0.15039907,0.70093128,0.86392911,0.05342808,0.77046434
-2.42221111,2.13242391,1.02138852,0.39693044,0.00772814,0.15404643,0.71720125,0.87171476,0.05361201,0.78063937
-2.41620810,2.15238060,1.03550008,0.39992752,0.00784633,0.15761307,0.73229316,0.87692064,0.05368630,0.78936118
-2.41020510,2.16723503,1.04720038,0.40232823,0.00796384,0.16099383,0.74579527,0.87924730,0.05364962,0.79640101
-2.40420210,2.17638845,1.05606597,0.40403715,0.00807993,0.16408856,0.75735691,0.87847531,0.05350356,0.80157350
-2.39819910,2.17939687,1.06173524,0.40497719,0.00819442,0.16680552,0.76669758,0.87447055,0.05325280,0.80474372
-2.39219610,2.17598517,1.06392039,0.40509316,0.00830761,0.16906433,0.77361312,0.86718637,0.05290502,0.80583232
-2.38619310,2.16605474,1.06241699,0.40435430,0.00842022,0.17079867,0.77797892,0.85666276,0.05247069,0.80481837
-2.38019010,2.14968419,1.05711064,0.40275575,0.00853333,0.17195824,0.77974981,0.84302243,0.05196280,0.80173970
-2.37418709,2.12712299,1.04798017,0.40031865,0.00864819,0.17251021,0.77895690,0.82646408,0.05139637,0.79669074
-2.36818409,2.09877831,1.03509744,0.39708907,0.00876613,0.17243986,0.77570138,0.80725313,0.05078784,0.78981773
-2.36218109,2.06519547,1.01862340,0.39313563,0.00888843,0.17175055,0.77014569,0.78571036,0.05015447,0.78131164
-2.35617809,2.02703296,0.99880078,0.38854586,0.00901614,0.17046283,0.76250247,0.76219892,0.04951352,0.77139903
-2.35017509,1.98503310,0.97594359,0.38342172,0.00914995,0.16861292,0.75302188,0.73711035,0.04888155,0.76033132
-2.34417209,1.93998984,0.95042400,0.37787428,0.00929007,0.16625054,0.74197785,0.71085005,0.04827362,0.74837289
-2.33816908,1.89271508,0.92265726,0.37201792,0.00943616,0.16343619,0.72965401,0.68382304,0.04770258,0.73578881
-2.33216608,1.84400528,0.89308527,0.36596447,0.00958723,0.16023810,0.71633001,0.65642036,0.04717843,0.72283261
-2.32616308,1.79460998,0.86215982,0.35981749,0.00974161,0.15672888,0.70226881,0.62900683,0.04670782,0.70973493
-2.32016008,1.74520362,0.83032618,0.35366712,0.00989701,0.15298219,0.68770563,0.60191055,0.04629367,0.69669352
-2.31415708,1.69636218,0.79800781,0.34758571,0.01005058,0.14906952,0.67283905,0.57541455,0.04593497,0.68386518
-2.30815408,1.64854562,0.76559306,0.34162459,0.01019897,0.14505718,0.65782462,0.54975080,0.04562683,0.67136007
-2.30215108,1.60208687,0.73342428,0.33581206,0.01033858,0.14100380,0.64277129,0.52509678,0.04536058,0.65923868
-2.29614807,1.55718787,0.70178982,0.33015279,0.01046567,0.13695833,0.62774062,0.50157466,0.04512422,0.64751163
-2.29014507,1.51392255,0.67091922,0.32462866,0.01057664,0.13295866,0.61274885,0.47925287,0.04490295,0.63614222
-2.28414207,1.47224649,0.64098158,0.31920091,0.01066827,0.12903093,0.59777142,0.45814997,0.04467988,0.62505169
-2.27813907,1.43201249,0.61208710,0.31381353,0.01073797,0.12518951,0.58274978,0.43824044,0.04443683,0.61412676
-2.27213607,1.39299095,0.58429135,0.30839769,0.01078401,0.12143761,0.56759978,0.41946199,0.04415525,0.60322903
-2.26613307,1.35489396,0.55760196,0.30287687,0.01080580,0.11776846,0.55222125,0.40172404,0.04381713,0.59220573
-2.26013007,1.31740140,0.53198714,0.29717247,0.01080401,0.11416704,0.53650816,0.38491669,0.04340594,0.58090112
-2.25412706,1.28018778,0.50738544,0.29120952,0.01078078,0.11061208,0.52035857,0.36891995,0.04290746,0.56916801
-2.24812406,1.24294809,0.48371601,0.28492209,0.01073977,0.10707831,0.50368408,0.35361252,0.04231056,0.55687853
-2.24212106,1.20542132,0.46088885,0.27825825,0.01068619,0.10353883,0.48641793,0.33887986,0.04160780,0.54393385
-2.23611806,1.16741042,0.43881439,0.27118414,0.01062677,0.09996735,0.46852165,0.32462111,0.04079585,0.53027197
-2.23011506,1.12879763,0.41741184,0.26368703,0.01056959,0.09634029,0.44998969,0.31075456,0.03987578,0.51587347
-2.22411206,1.08955448,0.39661601,0.25577707,0.01052389,0.09263859,0.43085196,0.29722158,0.03885305,0.50076473
-2.21810905,1.04974609,0.37638225,0.24748790,0.01049981,0.08884910,0.41117427,0.28398872,0.03773737,0.48501847
-2.21210605,1.00952960,0.35668938,0.23887577,0.01050804,0.08496555,0.39105660,0.27104822,0.03654232,0.46875181
-2.20610305,0.96914716,0.33754055,0.23001749,0.01055944,0.08098907,0.37062949,0.25841673,0.03528482,0.45212165
-2.20010005,0.92891381,0.31896222,0.22100728,0.01066455,0.07692818,0.35004886,0.24613275,0.03398439,0.43531798
-2.19409705,0.88920124,0.30100142,0.21195260,0.01083323,0.07279844,0.32948944,0.23425262,0.03266239,0.41855530
-2.18809405,0.85041836,0.28372157,0.20296933,0.01107412,0.06862164,0.30913749,0.22284574,0.03134108,0.40206264
-2.18209105,0.81298980,0.26719723,0.19417650,0.01139421,0.06442467,0.28918300,0.21198904,0.03004269,0.38607290
-2.17608804,0.77733361,0.25150828,0.18569083,0.01179846,0.06023825,0.26981189,0.20176122,0.02878854,0.37081176
-2.17008504,0.74383930,0.23673373,0.17762148,0.01228939,0.05609539,0.25119865,0.19223699,0.02759815,0.35648705
-2.16408204,0.71284749,0.22294574,0.17006509,0.01286678,0.05202993,0.23349969,0.18348170,0.02648844,0.34327892
-2.15807904,0.68463204,0.21020418,0.16310153,0.01352750,0.04807500,0.21684778,0.17554654,0.02547313,0.33133135
-2.15207604,0.65938568,0.19855193,0.15679043,0.01426538,0.04426172,0.20134770,0.16846469,0.02456218,0.32074541
-2.14607304,0.63720972,0.18801123,0.15116875,0.01507120,0.04061797,0.18707333,0.16224844,0.02376150,0.31157458
-2.14007004,0.61810826,0.17858134,0.14624938,0.01593278,0.03716745,0.17406618,0.15688746,0.02307277,0.30382231
-2.13406703,0.60198719,0.17023737,0.14202089,0.01683527,0.03392900,0.16233536,0.15234840,0.02249349,0.29744192
-2.12806403,0.58865779,0.16293055,0.13844840,0.01776143,0.03091618,0.15185892,0.14857550,0.02201719,0.29233876
-2.12206103,0.57784480,0.15658967,0.13547547,0.01869212,0.02813712,0.14258641,0.14549254,0.02163378,0.28837462
-2.11605803,0.56919840,0.15112370,0.13302695,0.01960679,0.02559466,0.13444247,0.14300565,0.02133006,0.28537400
-2.11005503,0.56230945,0.14642540,0.13101251,0.02048415,0.02328667,0.12733120,0.14100704,0.02109037,0.28313199
-2.10405203,0.55672727,0.14237561,0.12933093,0.02130277,0.02120664,0.12114114,0.13937937,0.02089729,0.28142339
-2.09804902,0.55197903,0.13884815,0.12787457,0.02204182,0.01934431,0.11575053,0.13800060,0.02073238,0.28001262
-2.09204602,0.54758987,0.13571487,0.12653414,0.02268169,0.01768652,0.11103267,0.13674892,0.02057699,0.27866390
-2.08604302,0.54310283,0.13285086,0.12520338,0.02320470,0.01621805,0.10686113,0.13550783,0.02041297,0.27715136
-2.08004002,0.53809768,0.13013933,0.12378345,0.02359566,0.01492248,0.10311457,0.13417085,0.02022344,0.27526854
-2.07403702,0.53220796,0.12747613,0.12218693,0.02384237,0.01378301,0.09968113,0.13264582,0.01999333,0.27283700
-2.06803402,0.52513546,0.12477362,0.12034120,0.02393604,0.01278329,0.09646202,0.13085866,0.01971001,0.26971354
-2.06203102,0.51666167,0.12196387,0.11819109,0.02387156,0.01190808,0.09337453,0.12875633,0.01936358,0.26579590
-2.05602801,0.50665586,0.11900095,0.11570077,0.02364764,0.01114384,0.09035403,0.12630901,0.01894723,0.26102674
-2.05002501,0.49507950,0.11586240,0.11285472,0.02326682,0.01047919,0.08735534,0.12351139,0.01845733,0.25539569
-2.04402201,0.48198715,0.11254967,0.10965798,0.02273531,0.00990525,0.08435314,0.12038315,0.01789344,0.24893959
-2.03801901,0.46752373,0.10908789,0.10613544,0.02206275,0.00941586,0.08134162,0.11696846,0.01725820,0.24174090
-2.03201601,0.45191869,0.10552457,0.10233047,0.02126185,0.00900762,0.07833350,0.11333486,0.01655704,0.23392440
-2.02601301,0.43547719,0.10192778,0.09830287,0.02034784,0.00867990,0.07535836,0.10957132,0.01579788,0.22565244
-2.02001001,0.41856901,0.09838356,0.09412630,0.01933801,0.00843467,0.07246051,0.10578581,0.01499070,0.21711890
-2.01400700,0.40161552,0.09499288,0.08988523,0.01825102,0.00827628,0.06969636,0.10210228,0.01414709,0.20854220
-2.00800400,0.38507535,0.09186821,0.08567166,0.01710639,0.00821112,0.06713161,0.09865746,0.01327970,0.20015759
-2.00200100,0.36942932,0.08912973,0.08158173,0.01592378,0.00824727,0.06483821,0.09559725,0.01240179,0.19220904
-1.99599800,0.35516505,0.08690153,0.07771218,0.01472250,0.00839402,0.06289122,0.09307314,0.01152672,0.18494095
-1.98999500,0.34276187,0.08530763,0.07415704,0.01352093,0.00866142,0.06136568,0.09123852,0.01066745,0.17859009
-1.98399200,0.33267632,0.08446809,0.07100443,0.01233611,0.00905975,0.06033368,0.09024512,0.00983620,0.17337782
-1.97798899,0.32532872,0.08449524,0.06833367,0.01118331,0.00959900,0.05986144,0.09023950,0.00904403,0.16950291
