energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-4.30115058,7.24899926,0.01136271,0.16134480,3.43814181,4.73106752,0.15115236,2.10196131
-4.29514757,7.24684607,0.01182961,0.16055788,3.42514111,4.73819630,0.14952388,2.09533134
-4.28914457,7.24284755,0.01233125,0.16054155,3.41601717,4.74252681,0.14761664,2.08808083
-4.28314157,7.23672729,0.01286852,0.16116073,3.40959746,4.74400942,0.14545813,2.08028334
-4.27713857,7.22841586,0.01344298,0.16227491,3.40479527,4.74270706,0.14308462,2.07212085
-4.27113557,7.21808379,0.01405702,0.16374119,3.40064729,4.73881343,0.14054101,2.06389220
-4.26513257,7.20616869,0.01471386,0.16541740,3.39634627,4.73266951,0.13788030,2.05601739
-4.25912956,7.19339440,0.01541754,0.16716502,3.39126745,4.72477688,0.13516281,2.04903700
-4.25312656,7.18078015,0.01617291,0.16885211,3.38498734,4.71580685,0.13245508,2.04360621
-4.24712356,7.16963777,0.01698545,0.17035593,3.37729375,4.70660393,0.12982843,2.04048291
-4.24112056,7.16155560,0.01786111,0.17156544,3.36818627,4.69818267,0.12735717,2.04050971
-4.23511756,7.15836801,0.01880599,0.17238338,3.35786671,4.69171697,0.12511654,2.04458992
-4.22911456,7.16211019,0.01982607,0.17272803,3.34671954,4.68852116,0.12318042,2.05365795
-4.22311156,7.17495866,0.02092673,0.17253455,3.33528265,4.69002273,0.12161878,2.06864473
-4.21710855,7.19915860,0.02211234,0.17175580,3.32420970,4.69772692,0.12049510,2.09043932
-4.21110555,7.23694019,0.02338576,0.17036272,3.31422532,4.71317373,0.11986371,2.11984806
-4.20510255,7.29042650,0.02474788,0.16834415,3.30607526,4.73788848,0.11976725,2.15755270
-4.19909955,7.36153669,0.02619710,0.16570612,3.30047384,4.77332754,0.12023437,2.20406964
-4.19309655,7.45188828,0.02772895,0.16247072,3.29805129,4.82082093,0.12127772,2.25971193
-4.18709355,7.56270304,0.02933576,0.15867446,3.29930371,4.88151409,0.12289236,2.32455612
-4.18109055,7.69472086,0.03100637,0.15436632,3.30454843,4.95631117,0.12505486,2.39841582
-4.17508754,7.84812612,0.03272612,0.14960546,3.31388737,5.04582231,0.12772290,2.48082357
-4.16908454,8.02249058,0.03447683,0.14445880,3.32718042,5.15031721,0.13083565,2.57102248
-4.16308154,8.21673626,0.03623711,0.13899846,3.34403089,5.26968750,0.13431495,2.66796852
-4.15707854,8.42912113,0.03798273,0.13329926,3.36378388,5.40341977,0.13806715,2.77034412
-4.15107554,8.65724936,0.03968723,0.12743630,3.38553828,5.55058095,0.14198581,2.87658296
-4.14507254,8.89810683,0.04132270,0.12148286,3.40817211,5.70981736,0.14595491,2.98490553
-4.13906953,9.14812165,0.04286067,0.11550845,3.43038014,5.87936811,0.14985273,3.09336439
-4.13306653,9.40324804,0.04427311,0.10957738,3.45072233,6.05709300,0.15355613,3.19989764
-4.12706353,9.65907118,0.04553358,0.10374757,3.46768077,6.24051464,0.15694501,3.30238864
-4.12106053,9.91092919,0.04661824,0.09806995,3.47972245,6.42687371,0.15990691,3.39872971
-4.11505753,10.15404827,0.04750704,0.09258811,3.48536489,6.61319589,0.16234144,3.48688735
-4.10905453,10.38368555,0.04818461,0.08733842,3.48324131,6.79636857,0.16416442,3.56496637
-4.10305153,10.59527465,0.04864120,0.08235042,3.47216238,6.97322464,0.16531141,3.63127036
-4.09704852,10.78456807,0.04887333,0.07764755,3.45117141,7.14063083,0.16574067,3.68435614
-4.09104552,10.94777097,0.04888422,0.07324798,3.41959039,7.29557727,0.16543519,3.72307983
-4.08504252,11.08166111,0.04868404,0.06916558,3.37705479,7.43526513,0.16440386,3.74663305
-4.07903952,11.18369013,0.04828977,0.06541091,3.32353539,7.55718900,0.16268154,3.75456755
-4.07303652,11.25206208,0.04772490,0.06199214,3.25934638,7.65921086,0.16032822,3.74680754
-4.06703352,11.28578600,0.04701876,0.05891585,3.18513928,7.73962246,0.15742709,3.72364935
-4.06103052,11.28470033,0.04620563,0.05618766,3.10188328,7.79719357,0.15408171,3.68574843
-4.05502751,11.24946781,0.04532363,0.05381257,3.01083278,7.83120388,0.15041237,3.63409439
-4.04902451,11.18154102,0.04441343,0.05179517,2.91348396,7.84145679,0.14655177,3.56997515
-4.04302151,11.08309941,0.04351676,0.05013952,2.81152214,7.82827440,0.14264017,3.49493156
-4.03701851,10.95696026,0.04267500,0.04884881,2.70676237,7.79247337,0.13882025,3.41070441
-4.03101551,10.80646668,0.04192753,0.04792484,2.60108581,7.73532239,0.13523184,3.31917569
-4.02501251,10.63535697,0.04131037,0.04736740,2.49637449,7.65848284,0.13200675,3.22230645
-4.01900950,10.44762045,0.04085470,0.04717341,2.39444711,7.56393499,0.12926391,3.12207335
-4.01300650,10.24734545,0.04058570,0.04733621,2.29699816,7.45389274,0.12710492,3.02040633
-4.00700350,10.03856564,0.04052157,0.04784474,2.20554297,7.33071082,0.12561029,2.91912947
-4.00100050,9.82511115,0.04067270,0.04868293,2.12137025,7.19678849,0.12483646,2.81990714
-3.99499750,9.61047067,0.04104123,0.04982920,2.04550406,7.05447426,0.12481362,2.72419728
-3.98899450,9.39767061,0.04162091,0.05125617,1.97867624,6.90597618,0.12554461,2.63321330
-3.98299150,9.18917658,0.04239716,0.05293073,1.92131025,6.75328193,0.12700470,2.54789601
-3.97698849,8.98682155,0.04334754,0.05481427,1.87351675,6.59809255,0.12914242,2.46889630
-3.97098549,8.79176412,0.04444251,0.05686338,1.83510098,6.44177316,0.13188138,2.39656915
-3.96498249,8.60447862,0.04564632,0.05903072,1.80558153,6.28532271,0.13512296,2.33097907
-3.95897949,8.42477774,0.04691830,0.06126631,1.78421970,6.12936431,0.13874983,2.27191662
-3.95297649,8.25186640,0.04821426,0.06351900,1.77005822,5.97415619,0.14263017,2.21892522
-3.94697349,8.08442448,0.04948793,0.06573819,1.76196813,5.81962248,0.14662239,2.17133713
-3.94097049,7.92071419,0.05069266,0.06787576,1.75870172,5.66540176,0.15058028,2.12831714
-3.93496748,7.75870716,0.05178297,0.06988796,1.75894987,5.51091039,0.15435832,2.08891207
-3.92896448,7.59622475,0.05271616,0.07173745,1.76140147,5.35541705,0.15781694,2.05210402
-3.92296148,7.43108497,0.05345377,0.07339515,1.76480280,5.19812406,0.16082771,2.01686531
-3.91695848,7.26124882,0.05396288,0.07484201,1.76801458,5.03825096,0.16327801,1.98221262
-3.91095548,7.08495884,0.05421726,0.07607045,1.77006445,4.87511577,0.16507523,1.94725826
-3.90495248,6.90086349,0.05419823,0.07708554,1.77019290,4.70820949,0.16615025,1.91125638
-3.89894947,6.70812128,0.05389529,0.07790575,1.76789080,4.53725999,0.16646001,1.87364223
-3.89294647,6.50648002,0.05330640,0.07856329,1.76292691,4.36228212,0.16598926,1.83406290
-3.88694347,6.29632763,0.05243807,0.07910386,1.75536430,4.18361160,0.16475123,1.79239841
-3.88094047,6.07871246,0.05130505,0.07958603,1.74556478,4.00192139,0.16278728,1.74877218
-3.87493747,5.85533264,0.04992985,0.08007996,1.73418113,3.81821997,0.16016560,1.70355080
-3.86893447,5.62849523,0.04834193,0.08066573,1.72213718,3.63383220,0.15697897,1.65733304
-3.86293147,5.40104765,0.04657673,0.08143107,1.71059639,3.45036410,0.15334155,1.61092882
-3.85692846,5.17628465,0.04467457,0.08246880,1.70091999,3.26965355,0.14938514,1.56532898
-3.85092546,4.95783545,0.04267928,0.08387383,1.69461615,3.09370996,0.14525467,1.52166740
-3.84492246,4.74953609,0.04063696,0.08573996,1.69328200,2.92464562,0.14110342,1.48117689
-3.83891946,4.55529263,0.03859452,0.08815646,1.69854062,2.76460241,0.13708791,1.44514080
-3.83291646,4.37894090,0.03659840,0.09120465,1.71197529,2.61567697,0.13336280,1.41484231
-3.82691346,4.22410843,0.03469320,0.09495454,1.73506357,2.47984777,0.13007590,1.39151332
-3.82091046,4.09408383,0.03292057,0.09946170,1.76911348,2.35890673,0.12736345,1.37628493
-3.81490745,3.99169841,0.03131808,0.10476435,1.81520440,2.25439821,0.12534591,1.37014138
-3.80890445,3.91922400,0.02991836,0.11088102,1.87413478,2.16756714,0.12412423,1.37387907
-3.80290145,3.87829020,0.02874833,0.11780866,1.94637881,2.09931808,0.12377691,1.38807209
-3.79689845,3.86982367,0.02782869,0.12552143,2.03205367,2.05018606,0.12435776,1.41304545
-3.79089545,3.89401057,0.02717354,0.13397017,2.13089867,2.02031966,0.12589441,1.44885684
-3.78489245,3.95028321,0.02679025,0.14308261,2.24226730,2.00947649,0.12838780,1.49528744
-3.77888944,4.03733035,0.02667947,0.15276437,2.36513235,2.01703060,0.13181234,1.55184210
-3.77288644,4.15313039,0.02683538,0.16290076,2.49810436,2.04199087,0.13611691,1.61775866
-3.76688344,4.29500569,0.02724605,0.17335918,2.63946248,2.08302958,0.14122662,1.69202599
-3.76088044,4.45969571,0.02789404,0.18399226,2.78719695,2.13851962,0.14704519,1.77341014
-3.75487744,4.64344624,0.02875702,0.19464152,2.93906153,2.20657893,0.15345785,1.86048751
-3.74887444,4.84211149,0.02980867,0.20514144,3.09263409,2.28512062,0.16033477,1.95168386
-3.74287144,5.05126552,0.03101950,0.21532381,3.24538314,2.37190694,0.16753473,2.04531776
-3.73686843,5.26631934,0.03235786,0.22502221,3.39473781,2.46460568,0.17490904,2.13964691
-3.73086543,5.48264002,0.03379092,0.23407645,3.53815888,2.56084717,0.18230556,2.23291574
-3.72486243,5.69566796,0.03528572,0.24233681,3.67320813,2.65828033,0.18957260,2.32340263
-3.71885943,5.90102892,0.03681007,0.24966796,3.79761373,2.75462651,0.19656276,2.40946513
-3.71285643,6.09463761,0.03833349,0.25595235,3.90932925,2.84772951,0.20313641,2.48958161
-3.70685343,6.27278983,0.03982800,0.26109311,4.00658450,2.93560097,0.20916491,2.56238816
-3.70085043,6.43224102,0.04126881,0.26501618,4.08792650,3.01645987,0.21453330,2.62670937
-3.69484742,6.57026920,0.04263477,0.26767184,4.15224963,3.08876567,0.21914259,2.68158235
-3.68884442,6.68472131,0.04390876,0.26903546,4.19881416,3.15124442,0.22291150,2.72627325
-3.68284142,6.77404230,0.04507781,0.26910754,4.22725319,3.20290767,0.22577762,2.76028602
-3.67683842,6.83728706,0.04613299,0.26791306,4.23756824,3.24306408,0.22769810,2.78336368
-3.67083542,6.87411613,0.04706925,0.26550036,4.23011452,3.27132402,0.22864975,2.79548211
-3.66483242,6.88477615,0.04788495,0.26193930,4.20557673,3.28759750,0.22862874,2.79683745
-3.65882941,6.87006723,0.04858129,0.25731922,4.16493732,3.29208601,0.22764979,2.78782767
-3.65282641,6.83129913,0.04916170,0.25174642,4.10943867,3.28526911,0.22574503,2.76902966
-3.64682341,6.77023883,0.04963103,0.24534155,4.04054105,3.26788654,0.22296258,2.74117297
-3.64082041,6.68905204,0.04999484,0.23823686,3.95987841,3.24091675,0.21936486,2.70511153
-3.63481741,6.59024116,0.05025867,0.23057338,3.86921363,3.20555278,0.21502679,2.66179478
-3.62881441,6.47658213,0.05042734,0.22249826,3.77039487,3.16317633,0.21003389,2.61223924
-3.62281141,6.35106228,0.05050445,0.21416211,3.66531443,3.11533080,0.20448039,2.55750183
-3.61680840,6.21682091,0.05049196,0.20571661,3.55587124,3.06369390,0.19846738,2.49865573
-3.61080540,6.07709390,0.05038999,0.19731219,3.44393761,3.01005024,0.19210106,2.43676949
-3.60480240,5.93516310,0.05019676,0.18909596,3.33133085,2.95626423,0.18549111,2.37288980
-3.59879940,5.79431080,0.04990874,0.18120982,3.21978965,2.90425328,0.17874930,2.30802809
-3.59279640,5.65777895,0.04952104,0.17378866,3.11095512,2.85596113,0.17198811,2.24315086
-3.58679340,5.52873253,0.04902780,0.16695885,3.00635605,2.81333126,0.16531972,2.17917329
-3.58079040,5.41022612,0.04842286,0.16083668,2.90739761,2.77827966,0.15885494,2.11695573
-3.57478739,5.30517224,0.04770042,0.15552703,2.81535288,2.75266682,0.15270241,2.05730229
-3.56878439,5.21631039,0.04685573,0.15112207,2.73135622,2.73826843,0.14696782,2.00096066
-3.56278139,5.14617553,0.04588583,0.14769999,2.65639787,2.73674447,0.14175311,1.94862261
-3.55677839,5.09706480,0.04479014,0.14532394,2.59131890,2.74960667,0.13715576,1.90092406
-3.55077539,5.07100223,0.04357101,0.14404088,2.53680619,2.77818431,0.13326790,1.85844440
-3.54477239,5.06970081,0.04223407,0.14388064,2.49338689,2.82358890,0.13017542,1.82170426
-3.53876938,5.09452268,0.04078852,0.14485508,2.46142250,2.88667836,0.12795682,1.79116157
-3.53276638,5.14643808,0.03924709,0.14695742,2.44110248,2.96802176,0.12668200,1.76720574
-3.52676338,5.22598455,0.03762596,0.15016180,2.43243796,3.06786589,0.12641081,1.75015012
-3.52076038,5.33322843,0.03594438,0.15442302,2.43525595,3.18610525,0.12719146,1.74022297
-3.51475738,5.46773075,0.03422422,0.15967674,2.44919487,3.32225717,0.12905884,1.73755748
-3.50875438,5.62852017,0.03248937,0.16583986,2.47370212,3.47544379,0.13203265,1.74218167
-3.50275138,5.81407543,0.03076498,0.17281140,2.50803456,3.64438263,0.13611571,1.75400859
-3.49674837,6.02231976,0.02907671,0.18047373,2.55126267,3.82738728,0.14129217,1.77282805
-3.49074537,6.25062939,0.02744990,0.18869426,2.60227892,4.02237946,0.14752601,1.79830035
-3.48474237,6.49585773,0.02590885,0.19732751,2.65981108,4.22691332,0.15475985,1.82995300
-3.47873937,6.75437622,0.02447599,0.20621760,2.72244048,4.43821224,0.16291408,1.86718094
-3.47273637,7.02213214,0.02317133,0.21520107,2.78862533,4.65321801,0.17188662,1.90925083
-3.46673337,7.29472278,0.02201186,0.22411001,2.85672895,4.86865154,0.18155320,1.95530966
-3.46073037,7.56748455,0.02101118,0.23277544,2.92505210,5.08108369,0.19176839,2.00439784
-3.45472736,7.83559491,0.02017924,0.24103076,2.99186889,5.28701438,0.20236739,2.05546654
-3.44872436,8.09418412,0.01952219,0.24871538,3.05546517,5.48295743,0.21316850,2.10739897
-3.44272136,8.33845335,0.01904247,0.25567813,3.11417815,5.66552837,0.22397645,2.15903515
-3.43671836,8.56379512,0.01873893,0.26178068,3.16643607,5.83153219,0.23458632,2.20919917
-3.43071536,8.76591180,0.01860712,0.26690058,3.21079646,5.97804782,0.24478818,2.25672830
-3.42471236,8.94092789,0.01863968,0.27093403,3.24598170,6.10250615,0.25437210,2.30050269
-3.41870935,9.08549170,0.01882677,0.27379816,3.27091051,6.20275861,0.26313348,2.33947477
-3.41270635,9.19686267,0.01915660,0.27543281,3.28472430,6.27713369,0.27087861,2.37269703
-3.40670335,9.27298072,0.01961591,0.27580175,3.28680721,6.32447906,0.27742997,2.39934720
-3.40070035,9.31251497,0.02019050,0.27489327,3.27679922,6.34418772,0.28263135,2.41874973
-3.39469735,9.31488973,0.02086570,0.27272013,3.25460166,6.33620705,0.28635240,2.43039277
-3.38869435,9.28028666,0.02162680,0.26931882,3.22037495,6.30103042,0.28849248,2.43393971
-3.38269135,9.20962294,0.02245941,0.26474830,3.17452857,6.23967161,0.28898360,2.42923503
-3.37668834,9.10450626,0.02334970,0.25908799,3.11770352,6.15362318,0.28779239,2.41630393
-3.37068534,8.96716827,0.02428463,0.25243541,3.05074808,6.04480035,0.28492089,2.39534588
-3.36468234,8.80037925,0.02525201,0.24490318,2.97468749,5.91547267,0.28040627,2.36672225
-3.35867934,8.60734732,0.02624051,0.23661579,2.89068895,5.76818622,0.27431932,2.33093862
-3.35267634,8.39160629,0.02723958,0.22770604,2.80002299,5.60567945,0.26676199,2.28862250
-3.34667334,8.15689666,0.02823932,0.21831137,2.70402284,5.43079588,0.25786384,2.24049741
-3.34067034,7.90704450,0.02923033,0.20857015,2.60404333,5.24639726,0.24777782,2.18735456
-3.33466733,7.64584312,0.03020344,0.19861806,2.50142074,5.05528032,0.23667537,2.13002338
-3.32866433,7.37694225,0.03114958,0.18858475,2.39743522,4.86010041,0.22474111,2.06934211
-3.32266133,7.10374876,0.03205957,0.17859074,2.29327712,4.66330467,0.21216746,2.00612997
-3.31665833,6.82934291,0.03292399,0.16874484,2.19001837,4.46707710,0.19914924,1.94116192
-3.31065533,6.55641284,0.03373311,0.15914204,2.08858996,4.27329726,0.18587849,1.87514717
-3.30465233,6.28720932,0.03447690,0.14986194,1.98976612,4.08351353,0.17253992,1.80871227
-3.29864932,6.02352188,0.03514514,0.14096787,1.89415553,3.89893147,0.15930676,1.74238931
-3.29264632,5.76667616,0.03572756,0.13250651,1.80219973,3.72041694,0.14633745,1.67660967
-3.28664332,5.51755160,0.03621414,0.12450825,1.71417823,3.54851283,0.13377315,1.61170314
-3.28064032,5.27661738,0.03659541,0.11698797,1.63021990,3.38346814,0.12173597,1.54790227
-3.27463732,5.04398389,0.03686282,0.10994643,1.55031967,3.22527702,0.11032809,1.48535133
-3.26863432,4.81946634,0.03700921,0.10337198,1.47435956,3.07372563,0.09963167,1.42411909
-3.26263132,4.60265661,0.03702914,0.09724272,1.40213264,2.92844390,0.08970932,1.36421453
-3.25662831,4.39299926,0.03691934,0.09152871,1.33336884,2.78895955,0.08060533,1.30560429
-3.25062531,4.18986776,0.03667901,0.08619446,1.26776106,2.65475164,0.07234717,1.24823087
-3.24462231,3.99263693,0.03631011,0.08120127,1.20499047,2.52530114,0.06494747,1.19203044
-3.23861931,3.80074831,0.03581746,0.07650962,1.14474975,2.40013626,0.05840610,1.13694917
-3.23261631,3.61376571,0.03520883,0.07208121,1.08676347,2.27887084,0.05271231,1.08295742
-3.22661331,3.43141865,0.03449483,0.06788092,1.03080461,2.16123448,0.04784697,1.03006087
-3.22061031,3.25363268,0.03368868,0.06387833,0.97670708,2.04709367,0.04378444,0.97830836
-3.21460730,3.08054586,0.03280587,0.06004895,0.92437362,1.93646365,0.04049445,0.92779600
-3.20860430,2.91251184,0.03186368,0.05637513,0.87377954,1.82951133,0.03794360,0.87866770
-3.20260130,2.75009058,0.03088067,0.05284650,0.82497212,1.72655004,0.03609655,0.83111233
-3.19659830,2.59402825,0.02987598,0.04946025,0.77806653,1.62802708,0.03491700,0.78535778
-3.19059530,2.44522844,0.02886872,0.04622096,0.73323867,1.53450569,0.03436827,0.74166265
-3.18459230,2.30471712,0.02787727,0.04314032,0.69071565,1.44664281,0.03441367,0.70030608
-3.17858929,2.17360369,0.02691867,0.04023649,0.65076487,1.36516430,0.03501663,0.66157657
-3.17258629,2.05304081,0.02600798,0.03753348,0.61368230,1.29083937,0.03614064,0.62576039
-3.16658329,1.94418511,0.02515782,0.03506034,0.57978071,1.22445540,0.03774903,0.59313033
-3.16058029,1.84816086,0.02437795,0.03285025,0.54937865,1.16679467,0.03980473,0.56393540
-3.15457729,1.76602814,0.02367506,0.03093971,0.52279039,1.11861381,0.04226992,0.53839193
-3.14857429,1.69875670,0.02305258,0.02936765,0.50031744,1.08062669,0.04510579,0.51667653
-3.14257129,1.64720594,0.02251079,0.02817454,0.48224161,1.05349113,0.04827228,0.49892099
-3.13656828,1.61211148,0.02204693,0.02740159,0.46881985,1.03779945,0.05172798,0.48520938
-3.13056528,1.59407764,0.02165554,0.02708992,0.46028046,1.03407271,0.05543011,0.47557713
-3.12456228,1.59357558,0.02132886,0.02727973,0.45682076,1.04275813,0.05933462,0.47001201
-3.11855928,1.61094580,0.02105732,0.02800948,0.45860556,1.06422899,0.06339653,0.46845680
-3.11255628,1.64640407,0.02083019,0.02931503,0.46576621,1.09878652,0.06757027,0.47081313
-3.10655328,1.70004950,0.02063610,0.03122871,0.47839984,1.14666273,0.07181024,0.47694627
-3.10055028,1.77187353,0.02046373,0.03377844,0.49656829,1.20802352,0.07607147,0.48669051
-3.09454727,1.86176870,0.02030241,0.03698667,0.52029643,1.28297144,0.08031032,0.49985453
-3.08854427,1.96953620,0.02014263,0.04086934,0.54956979,1.37154742,0.08448528,0.51622669
-3.08254127,2.09489154,0.01997660,0.04543486,0.58433116,1.47373107,0.08855774,0.53557979
-3.07653827,2.23746774,0.01979858,0.05068303,0.62447631,1.58943928,0.09249273,0.55767518
-3.07053527,2.39681590,0.01960525,0.05660407,0.66984895,1.71852316,0.09625969,0.58226595
-3.06453227,2.57240317,0.01939582,0.06317772,0.72023521,1.86076316,0.09983301,0.60909931
-3.05852926,2.76360834,0.01917216,0.07037253,0.77535788,2.01586300,0.10319249,0.63791802
-3.05252626,2.96971566,0.01893872,0.07814532,0.83487119,2.18344241,0.10632366,0.66846105
-3.04652326,3.18990751,0.01870236,0.08644098,0.89835619,2.36302959,0.10921782,0.70046347
-3.04052026,3.42325669,0.01847211,0.09519254,0.96531773,2.55405363,0.11187195,0.73365590
-3.03451726,3.66871920,0.01825880,0.10432159,1.03518314,2.75583783,0.11428831,0.76776357
-3.02851426,3.92512843,0.01807464,0.11373914,1.10730337,2.96759432,0.11647389,0.80250527
-3.02251126,4.19119147,0.01793273,0.12334674,1.18095675,3.18842076,0.11843960,0.83759235
-3.01650825,4.46548851,0.01784651,0.13303814,1.25535565,3.41729956,0.12019931,0.87272809
-3.01050525,4.74647569,0.01782922,0.14270109,1.32965625,3.65310018,0.12176869,0.90760740
-3.00450225,5.03249223,0.01789335,0.15221963,1.40297114,3.89458483,0.12316407,0.94191722
-2.99849925,5.32177184,0.01805007,0.16147640,1.47438473,4.14041774,0.12440111,0.97533761
-2.99249625,5.61245884,0.01830875,0.17035526,1.54297100,4.38917820,0.12549366,1.00754368
-2.98649325,5.90262871,0.01867648,0.17874382,1.60781309,4.63937710,0.12645264,1.03820834
-2.98049025,6.19031284,0.01915766,0.18653605,1.66802412,4.88947691,0.12728508,1.06700591
-2.97448724,6.47352714,0.01975370,0.19363462,1.72276856,5.13791450,0.12799343,1.09361659
-2.96848424,6.75030356,0.02046276,0.19995318,1.77128335,5.38312623,0.12857516,1.11773165
-2.96248124,7.01872377,0.02127969,0.20541825,1.81289802,5.62357462,0.12902264,1.13905921
-2.95647824,7.27695390,0.02219592,0.20997072,1.84705303,5.85777546,0.12932342,1.15733054
-2.95047524,7.52327898,0.02319960,0.21356712,1.87331574,6.08432457,0.12946083,1.17230666
-2.94447224,7.75613587,0.02427582,0.21618028,1.89139321,6.30192288,0.12941489,1.18378489
-2.93846923,7.97414309,0.02540686,0.21779973,1.90114150,6.50939866,0.12916354,1.19160531
-2.93246623,8.17612634,0.02657265,0.21843156,1.90257097,6.70572596,0.12868408,1.19565671
-2.92646323,8.36113805,0.02775126,0.21809795,1.89584738,6.89003791,0.12795476,1.19588183
-2.92046023,8.52847010,0.02891945,0.21683635,1.88128873,7.06163428,0.12695647,1.19228150
-2.91445723,8.67765852,0.03005331,0.21469831,1.85935777,7.21998239,0.12567432,1.18491759
-2.90845423,8.80847964,0.03112892,0.21174802,1.83065045,7.36471132,0.12409918,1.17391438
-2.90245123,8.92093759,0.03212303,0.20806073,1.79588066,7.49559923,0.12222895,1.15945819
-2.89644822,9.01524315,0.03301369,0.20372085,1.75586153,7.61255439,0.12006955,1.14179520
-2.89044522,9.09178498,0.03378087,0.19882007,1.71148408,7.71559071,0.11763553,1.12122722
-2.88444222,9.15109432,0.03440704,0.19345526,1.66369353,7.80479927,0.11495029,1.09810569
-2.87843922,9.19380498,0.03487761,0.18772646,1.61346430,7.88031733,0.11204584,1.07282362
-2.87243622,9.22061079,0.03518135,0.18173469,1.56177411,7.94229693,0.10896211,1.04580604
-2.86643322,9.23222289,0.03531061,0.17557998,1.50957828,7.99087539,0.10574594,1.01749895
-2.86043022,9.22932960,0.03526152,0.16935927,1.45778474,8.02614981,0.10244953,0.98835727
-2.85442721,9.21256152,0.03503401,0.16316455,1.40723070,8.04815778,0.09912877,0.95883215
-2.84842421,9.18246423,0.03463175,0.15708105,1.35866165,8.05686644,0.09584125,0.92935817
-2.84242121,9.13948095,0.03406198,0.15118560,1.31271339,8.05217110,0.09264413,0.90034092
-2.83641821,9.08394660,0.03333526,0.14554525,1.26989768,8.03390478,0.08959205,0.87214545
-2.83041521,9.01609451,0.03246513,0.14021608,1.23059209,8.00185873,0.08673509,0.84508620
-2.82441221,8.93607575,0.03146774,0.13524235,1.19503430,7.95581370,0.08411687,0.81941878
-2.81840920,8.84399088,0.03036147,0.13065595,1.16332121,7.89558094,0.08177294,0.79533406
-2.81240620,8.73993249,0.02916649,0.12647620,1.13541286,7.82105089,0.07972952,0.77295485
-2.80640320,8.62403659,0.02790435,0.12271003,1.11114112,7.73224737,0.07800261,0.75233537
-2.80040020,8.49654014,0.02659764,0.11935258,1.09022280,7.62938426,0.07659753,0.73346357
-2.79439720,8.35784135,0.02526965,0.11638813,1.07227686,7.51292131,0.07550891,0.71626630
-2.78839420,8.20855933,0.02394409,0.11379137,1.05684498,7.38361580,0.07472121,0.70061703
-2.78239120,8.04958937,0.02264485,0.11152905,1.04341478,7.24256669,0.07420950,0.68634587
-2.77638819,7.88215035,0.02139590,0.10956182,1.03144484,7.09124811,0.07394085,0.67325147
-2.77038519,7.70782091,0.02022112,0.10784627,1.02039052,6.93152961,0.07387584,0.66111417
-2.76438219,7.52856171,0.01914431,0.10633711,1.00972948,6.76568097,0.07397052,0.64970996
-2.75837919,7.34672153,0.01818911,0.10498934,0.99898608,6.59636035,0.07417840,0.63882448
-2.75237619,7.16502584,0.01737906,0.10376033,0.98775334,6.42658501,0.07445269,0.62826645
-2.74637319,6.98654699,0.01673753,0.10261171,0.97571194,6.25968474,0.07474839,0.61787995
-2.74037019,6.81465627,0.01628776,0.10151113,0.96264502,6.09923896,0.07502449,0.60755494
-2.73436718,6.65295873,0.01605275,0.10043348,0.94844863,5.94899892,0.07524583,0.59723555
-2.72836418,6.50521207,0.01605514,0.09936194,0.93313693,5.81279723,0.07538484,0.58692566
-2.72236118,6.37523217,0.01631703,0.09828846,0.91684225,5.69444728,0.07542297,0.57669165
-2.71635818,6.26678768,0.01685959,0.09721384,0.89980984,5.59763565,0.07535170,0.56666198
-2.71035518,6.18348699,0.01770273,0.09614738,0.88238750,5.52581070,0.07517320,0.55702376
-2.70435218,6.12866102,0.01886450,0.09510607,0.86501069,5.48207086,0.07490058,0.54801632
-2.69834917,6.10524567,0.02036050,0.09411343,0.84818349,5.46905604,0.07455763,0.53992202
-2.69234617,6.11566769,0.02220310,0.09319804,0.83245647,5.48884575,0.07417821,0.53305479
-2.68634317,6.16173792,0.02440069,0.09239184,0.81840216,5.54286733,0.07380515,0.52774666
-2.68034017,6.24455598,0.02695678,0.09172822,0.80658941,5.63181753,0.07348882,0.52433303
-2.67433717,6.36442995,0.02986921,0.09124015,0.79755741,5.75560053,0.07328529,0.52313720
-2.66833417,6.52081471,0.03312927,0.09095827,0.79179074,5.91328517,0.07325430,0.52445475
-2.66233117,6.71227214,0.03672105,0.09090916,0.78969641,6.10308373,0.07345694,0.52853854
-2.65632816,6.93645583,0.04062086,0.09111384,0.79158379,6.32235424,0.07395322,0.53558493
-2.65032516,7.19012249,0.04479687,0.09158651,0.79764850,6.56762760,0.07479958,0.54572183
-2.64432216,7.46917148,0.04920901,0.09233368,0.80796078,6.83466036,0.07604643,0.55899910
-2.63831916,7.76871288,0.05380918,0.09335374,0.82245911,7.11851284,0.07773587,0.57538191
-2.63231616,8.08316384,0.05854176,0.09463689,0.84094928,7.41365187,0.07989950,0.59474725
-2.62631316,8.40637160,0.06334451,0.09616550,0.86310914,7.71407622,0.08255669,0.61688399
-2.62031016,8.73176074,0.06814978,0.09791499,0.88849892,8.01346194,0.08571311,0.64149656
-2.61430715,9.05250098,0.07288606,0.09985494,0.91657691,8.30532397,0.08935979,0.66821226
-2.60830415,9.36169081,0.07747988,0.10195071,0.94671989,8.58318934,0.09347259,0.69659199
-2.60230115,9.65255154,0.08185784,0.10416519,0.97824769,8.84077693,0.09801236,0.72614423
