energy_ev,total_up,P_s_up,P_p_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
-4.30115058,1.95694537,0.00739186,0.65500334,0.01930671,0.33636931,3.50122380,0.83300787
-4.29514757,2.06710980,0.00761711,0.69029557,0.02101159,0.35940447,3.67424924,0.87955320
-4.28914457,2.17292411,0.00787919,0.72253410,0.02279275,0.38282502,3.83221968,0.92453490
-4.28314157,2.27294586,0.00817091,0.75114813,0.02464519,0.40654131,3.97202551,0.96725310
-4.27713857,2.36584421,0.00848510,0.77562286,0.02656255,0.43046107,4.09087024,1.00705761
-4.27113557,2.45043407,0.00881483,0.79551579,0.02853686,0.45448706,4.18635937,1.04336689
-4.26513257,2.52570474,0.00915342,0.81047092,0.03055839,0.47851400,4.25657690,1.07568462
-4.25912956,2.59084189,0.00949456,0.82023013,0.03261541,0.50242527,4.30014589,1.10361344
-4.25312656,2.64524222,0.00983232,0.82464125,0.03469410,0.52608944,4.31627034,1.12686515
-4.24712356,2.68852050,0.01016117,0.82366247,0.03677843,0.54935719,4.30475670,1.14526721
-4.24112056,2.72050908,0.01047599,0.81736287,0.03885023,0.57205872,4.26601394,1.15876535
-4.23511756,2.74125041,0.01077200,0.80591906,0.04088923,0.59400229,4.20103264,1.16742226
-4.22911456,2.75098329,0.01104481,0.78960820,0.04287334,0.61497395,4.11134401,1.17141272
-4.22311156,2.75012405,0.01129034,0.76879770,0.04477897,0.63473886,3.99896128,1.17101526
-4.21710855,2.73924388,0.01150483,0.74393212,0.04658148,0.65304429,3.86630627,1.16660110
-4.21110555,2.71904364,0.01168481,0.71551805,0.04825582,0.66962439,3.71612478,1.15862069
-4.20510255,2.69032742,0.01182713,0.68410745,0.04977711,0.68420664,3.55139469,1.14758849
-4.19909955,2.65397621,0.01192896,0.65028049,0.05112147,0.69651980,3.37523106,1.13406660
-4.19309655,2.61092246,0.01198784,0.61462837,0.05226673,0.70630298,3.19079213,1.11864780
-4.18709355,2.56212657,0.01200175,0.57773700,0.05319325,0.71331553,3.00119003,1.10193842
-4.18109055,2.50855556,0.01196913,0.54017201,0.05388464,0.71734716,2.80940947,1.08454159
-4.17508754,2.45116441,0.01188899,0.50246571,0.05432845,0.71822773,2.61823705,1.06704116
-4.16908454,2.39087993,0.01176095,0.46510625,0.05451671,0.71583624,2.43020299,1.04998660
-4.16308154,2.32858710,0.01158531,0.42852924,0.05444632,0.71010843,2.24753661,1.03387917
-4.15707854,2.26511752,0.01136312,0.39311189,0.05411930,0.70104253,2.07213577,1.01915950
-4.15107554,2.20123977,0.01109618,0.35916971,0.05354284,0.68870282,1.90555014,1.00619684
-4.14507254,2.13765122,0.01078707,0.32695548,0.05272910,0.67322074,1.74897729,0.99528007
-4.13906953,2.07497120,0.01043914,0.29666034,0.05169496,0.65479343,1.60327035,0.98661076
-4.13306653,2.01373530,0.01005644,0.26841671,0.05046144,0.63367987,1.46895550,0.98029832
-4.12706353,1.95439093,0.00964367,0.24230256,0.04905307,0.61019453,1.34625743,0.97635770
-4.12106053,1.89729415,0.00920610,0.21834684,0.04749717,0.58469927,1.23513082,0.97470948
-4.11505753,1.84270827,0.00874942,0.19653565,0.04582297,0.55759345,1.13529593,0.97518283
-4.10905453,1.79080422,0.00827965,0.17681877,0.04406080,0.52930316,1.04627651,0.97752132
-4.10305153,1.74166337,0.00780297,0.15911633,0.04224126,0.50026978,0.96743850,0.98139156
-4.09704852,1.69528290,0.00732563,0.14332535,0.04039443,0.47093869,0.89802818,0.98639469
-4.09104552,1.65158388,0.00685376,0.12932597,0.03854920,0.44174836,0.83720859,0.99208048
-4.08504252,1.61042224,0.00639331,0.11698723,0.03673271,0.41312048,0.78409353,0.99796363
-4.07903952,1.57160232,0.00594991,0.10617218,0.03496990,0.38545138,0.73777836,1.00354190
-4.07303652,1.53489258,0.00552879,0.09674251,0.03328327,0.35910505,0.69736735,1.00831521
-4.06703352,1.50004301,0.00513475,0.08856238,0.03169266,0.33440773,0.66199717,1.01180520
-4.06103052,1.46680331,0.00477208,0.08150171,0.03021525,0.31164440,0.63085651,1.01357425
-4.05502751,1.43494098,0.00444459,0.07543871,0.02886565,0.29105671,0.60320176,1.01324312
-4.04902451,1.40425829,0.00415560,0.07026193,0.02765598,0.27284259,0.57836881,1.01050642
-4.04302151,1.37460721,0.00390795,0.06587166,0.02659614,0.25715696,0.55578116,1.00514508
-4.03701851,1.34590134,0.00370403,0.06218084,0.02569396,0.24411349,0.53495440,0.99703513
-4.03101551,1.31812407,0.00354584,0.05911556,0.02495539,0.23378709,0.51549739,0.98615252
-4.02501251,1.29133247,0.00343501,0.05661510,0.02438467,0.22621680,0.49711037,0.97257338
-4.01900950,1.26565674,0.00337281,0.05463165,0.02398445,0.22140887,0.47958034,0.95647009
-4.01300650,1.24129498,0.00336020,0.05312975,0.02375577,0.21933988,0.46277405,0.93810305
-4.00700350,1.21850387,0.00339783,0.05208547,0.02369805,0.21995968,0.44662906,0.91780881
-4.00100050,1.19758567,0.00348602,0.05148537,0.02380898,0.22319403,0.43114326,0.89598503
-3.99499750,1.17887236,0.00362472,0.05132539,0.02408436,0.22894707,0.41636335,0.87307329
-3.98899450,1.16270798,0.00381351,0.05160948,0.02451792,0.23710341,0.40237281,0.84954046
-3.98299150,1.14943001,0.00405152,0.05234834,0.02510108,0.24753008,0.38927976,0.82585975
-3.97698849,1.13935120,0.00433734,0.05355789,0.02582283,0.26007823,0.37720522,0.80249233
-3.97098549,1.13274248,0.00466904,0.05525786,0.02666951,0.27458483,0.36627221,0.77987038
-3.96498249,1.12981818,0.00504400,0.05747024,0.02762482,0.29087432,0.35659599,0.75838242
-3.95897949,1.13072405,0.00545892,0.06021780,0.02866976,0.30876031,0.34827573,0.73836143
-3.95297649,1.13552869,0.00590979,0.06352246,0.02978285,0.32804739,0.34138789,0.72007625
-3.94697349,1.14421852,0.00639180,0.06740378,0.03094032,0.34853301,0.33598128,0.70372636
-3.94097049,1.15669645,0.00689942,0.07187730,0.03211650,0.37000946,0.33207398,0.68944013
-3.93496748,1.17278392,0.00742639,0.07695295,0.03328438,0.39226580,0.32965192,0.67727624
-3.92896448,1.19222593,0.00796580,0.08263343,0.03441614,0.41508984,0.32866914,0.66722795
-3.92296148,1.21469855,0.00851018,0.08891261,0.03548390,0.43826999,0.32904932,0.65922977
-3.91695848,1.23981829,0.00905166,0.09577408,0.03646047,0.46159686,0.33068861,0.65316583
-3.91095548,1.26715263,0.00958209,0.10318969,0.03732011,0.48486468,0.33345935,0.64887937
-3.90495248,1.29623107,0.01009328,0.11111842,0.03803935,0.50787245,0.33721436,0.64618281
-3.89894947,1.32655619,0.01057713,0.11950545,0.03859768,0.53042475,0.34179180,0.64486763
-3.89294647,1.35761429,0.01102591,0.12828163,0.03897825,0.55233234,0.34702005,0.64471378
-3.88694347,1.38888515,0.01143244,0.13736333,0.03916840,0.57341253,0.35272273,0.64549803
-3.88094047,1.41985087,0.01179030,0.14665295,0.03916005,0.59348942,0.35872344,0.64700101
-3.87493747,1.45000365,0.01209402,0.15603986,0.03894996,0.61239412,0.36485031,0.64901283
-3.86893447,1.47885257,0.01233923,0.16540219,0.03853984,0.62996512,0.37094014,0.65133721
-3.86293147,1.50592958,0.01252278,0.17460908,0.03793619,0.64604883,0.37684222,0.65379413
-3.85692846,1.53079484,0.01264283,0.18352379,0.03715008,0.66050042,0.38242171,0.65622111
-3.85092546,1.55304161,0.01269890,0.19200731,0.03619668,0.67318511,0.38756263,0.65847343
-3.84492246,1.57230098,0.01269183,0.19992251,0.03509474,0.68397986,0.39217049,0.66042350
-3.83891946,1.58824652,0.01262370,0.20713873,0.03386585,0.69277549,0.39617463,0.66195957
-3.83291646,1.60059899,0.01249780,0.21353658,0.03253372,0.69947926,0.39953010,0.66298414
-3.82691346,1.60913114,0.01231840,0.21901280,0.03112335,0.70401767,0.40221930,0.66341228
-3.82091046,1.61367242,0.01209062,0.22348495,0.02966022,0.70633953,0.40425325,0.66317007
-3.81490745,1.61411370,0.01182023,0.22689572,0.02816954,0.70641900,0.40567244,0.66219334
-3.80890445,1.61041147,0.01151343,0.22921660,0.02667543,0.70425854,0.40654726,0.66042677
-3.80290145,1.60259160,0.01117660,0.23045079,0.02520037,0.69989146,0.40697788,0.65782357
-3.79689845,1.59075212,0.01081617,0.23063511,0.02376458,0.69338410,0.40709360,0.65434555
-3.79089545,1.57506492,0.01043835,0.22984070,0.02238568,0.68483717,0.40705148,0.64996376
-3.78489245,1.55577605,0.01004898,0.22817260,0.02107835,0.67438648,0.40703421,0.64465946
-3.77888944,1.53320444,0.00965344,0.22576799,0.01985423,0.66220259,0.40724720,0.63842547
-3.77288644,1.50773876,0.00925648,0.22279317,0.01872184,0.64848964,0.40791472,0.63126766
-3.76688344,1.47983256,0.00886221,0.21943938,0.01768674,0.63348309,0.40927520,0.62320653
-3.76088044,1.44999737,0.00847406,0.21591748,0.01675171,0.61744650,0.41157562,0.61427867
-3.75487744,1.41879404,0.00809475,0.21245181,0.01591701,0.60066736,0.41506508,0.60453796
-3.74887444,1.38682219,0.00772638,0.20927333,0.01518072,0.58345203,0.41998758,0.59405639
-3.74287144,1.35470810,0.00737047,0.20661221,0.01453912,0.56611993,0.42657424,0.58292425
-3.73686843,1.32309113,0.00702802,0.20469042,0.01398709,0.54899694,0.43503508,0.57124977
-3.73086543,1.29260890,0.00669966,0.20371421,0.01351845,0.53240839,0.44555071,0.55915784
-3.72486243,1.26388173,0.00638567,0.20386708,0.01312633,0.51667152,0.45826406,0.54678805
-3.71885943,1.23749636,0.00608613,0.20530331,0.01280345,0.50208774,0.47327260,0.53429175
-3.71285643,1.21398974,0.00580098,0.20814233,0.01254244,0.48893481,0.49062132,0.52182840
-3.70685343,1.19383302,0.00553009,0.21246420,0.01233595,0.47745908,0.51029692,0.50956116
-3.70085043,1.17741641,0.00527329,0.21830635,0.01217690,0.46786811,0.53222344,0.49765183
-3.69484742,1.16503545,0.00503046,0.22566160,0.01205846,0.46032378,0.55625969,0.48625553
-3.68884442,1.15687916,0.00480148,0.23447775,0.01197419,0.45493620,0.58219887,0.47551506
-3.68284142,1.15302066,0.00458626,0.24465860,0.01191799,0.45175870,0.60977036,0.46555551
-3.67683842,1.15341086,0.00438470,0.25606644,0.01188411,0.45078400,0.63864400,0.45647919
-3.67083542,1.15787562,0.00419671,0.26852600,0.01186710,0.45194206,0.66843678,0.44836133
-3.66483242,1.16611686,0.00402210,0.28182956,0.01186175,0.45509956,0.69872177,0.44124667
-3.65882941,1.17771776,0.00386060,0.29574326,0.01186308,0.46006140,0.72903924,0.43514744
-3.65282641,1.19215232,0.00371179,0.31001418,0.01186630,0.46657416,0.75890938,0.43004262
-3.64682341,1.20879915,0.00357510,0.32437810,0.01186681,0.47433171,0.78784637,0.42587884
-3.64082041,1.22695916,0.00344977,0.33856750,0.01186018,0.48298281,0.81537309,0.42257290
-3.63481741,1.24587683,0.00333483,0.35231960,0.01184225,0.49214064,0.84103598,0.42001580
-3.62881441,1.26476421,0.00322915,0.36538407,0.01180911,0.50139396,0.86441923,0.41807824
-3.62281141,1.28282696,0.00313141,0.37753014,0.01175722,0.51031958,0.88515782,0.41661723
-3.61680840,1.29929135,0.00304016,0.38855282,0.01168346,0.51849572,0.90294869,0.41548373
-3.61080540,1.31343118,0.00295388,0.39827795,0.01158525,0.52551579,0.91755953,0.41453060
-3.60480240,1.32459343,0.00287097,0.40656597,0.01146060,0.53100197,0.92883482,0.41362090
-3.59879940,1.33222169,0.00278989,0.41331428,0.01130819,0.53461827,0.93669878,0.41263562
-3.59279640,1.33587614,0.00270915,0.41845809,0.01112742,0.53608216,0.94115518,0.41148092
-3.58679340,1.33524950,0.00262742,0.42196980,0.01091844,0.53517477,0.94228408,0.41009402
-3.58079040,1.33017805,0.00254354,0.42385709,0.01068218,0.53174876,0.94023574,0.40844780
-3.57478739,1.32064744,0.00245659,0.42415979,0.01042033,0.52573401,0.93522203,0.40655363
-3.56878439,1.30679315,0.00236591,0.42294584,0.01013526,0.51714055,0.92750597,0.40446235
-3.56278139,1.28889566,0.00227115,0.42030655,0.00983002,0.50605896,0.91739000,0.40226333
-3.55677839,1.26737075,0.00217225,0.41635147,0.00950822,0.49265814,0.90520356,0.40008165
-3.55077539,1.24275546,0.00206944,0.41120329,0.00917397,0.47718070,0.89129087,0.39807360
-3.54477239,1.21569068,0.00196324,0.40499282,0.00883176,0.45993623,0.87599932,0.39642058
-3.53876938,1.18690100,0.00185446,0.39785460,0.00848637,0.44129279,0.85966925,0.39532188
-3.53276638,1.15717306,0.00174410,0.38992310,0.00814276,0.42166716,0.84262539,0.39498662
-3.52676338,1.12733317,0.00163337,0.38132977,0.00780602,0.40151408,0.82517038,0.39562524
-3.52076038,1.09822520,0.00152362,0.37220106,0.00748124,0.38131512,0.80758053,0.39744086
-3.51475738,1.07068945,0.00141631,0.36265724,0.00717350,0.36156741,0.79010362,0.40062111
-3.50875438,1.04554319,0.00131296,0.35281214,0.00688778,0.34277267,0.77295871,0.40533057
-3.50275138,1.02356321,0.00121509,0.34277352,0.00662891,0.32542673,0.75633765,0.41170412
-3.49674837,1.00547066,0.00112421,0.33264396,0.00640155,0.31000972,0.74040771,0.41984163
-3.49074537,0.99191825,0.00104178,0.32252202,0.00621016,0.29697707,0.72531494,0.42980390
-3.48474237,0.98347955,0.00096918,0.31250342,0.00605894,0.28675125,0.71118778,0.44161005
-3.47873937,0.98064034,0.00090766,0.30268206,0.00595182,0.27971426,0.69814020,0.45523636
-3.47273637,0.98379142,0.00085837,0.29315063,0.00589238,0.27620074,0.68627429,0.47061640
-3.46673337,0.99322270,0.00082233,0.28400063,0.00588380,0.27649167,0.67568148,0.48764241
-3.46073037,1.00911816,0.00080041,0.27532180,0.00592877,0.28080844,0.66644266,0.50616769
-3.45472736,1.03155134,0.00079333,0.26720075,0.00602942,0.28930737,0.65862673,0.52600979
-3.44872436,1.06048127,0.00080169,0.25971903,0.00618717,0.30207456,0.65228784,0.54695433
-3.44272136,1.09574877,0.00082594,0.25295052,0.00640268,0.31912127,0.64746155,0.56875915
-3.43671836,1.13707331,0.00086641,0.24695846,0.00667568,0.34037980,0.64416010,0.59115868
-3.43071536,1.18405067,0.00092331,0.24179230,0.00700484,0.36570029,0.64236747,0.61386838
-3.42471236,1.23615187,0.00099675,0.23748449,0.00738773,0.39484855,0.64203440,0.63658902
-3.41870935,1.29272391,0.00108679,0.23404765,0.00782068,0.42750540,0.64307430,0.65901091
-3.41270635,1.35299302,0.00119341,0.23147218,0.00829875,0.46326776,0.64536021,0.68081795
-3.40670335,1.41607078,0.00131661,0.22972470,0.00881570,0.50165190,0.64872351,0.70169157
-3.40070035,1.48096404,0.00145642,0.22874740,0.00936402,0.54209909,0.65295459,0.72131470
-3.39469735,1.54658866,0.00161295,0.22845841,0.00993501,0.58398394,0.65780581,0.73937567
-3.38869435,1.61178769,0.00178645,0.22875341,0.01051892,0.62662540,0.66299684,0.75557241
-3.38269135,1.67535364,0.00197738,0.22950829,0.01110509,0.66930053,0.66822220,0.76961677
-3.37668834,1.73605488,0.00218648,0.23058287,0.01168224,0.71126062,0.67316089,0.78123923
-3.37068534,1.79266541,0.00241483,0.23182554,0.01223870,0.75174959,0.67748766,0.79019381
-3.36468234,1.84399724,0.00266391,0.23307861,0.01276274,0.79002375,0.68088547,0.79626337
-3.35867934,1.88893424,0.00293566,0.23418411,0.01324288,0.82537264,0.68305835,0.79926495
-3.35267634,1.92646627,0.00323254,0.23498971,0.01366829,0.85713983,0.68374426,0.79905528
-3.34667334,1.95572193,0.00355751,0.23535456,0.01402909,0.88474305,0.68272699,0.79553598
-3.34067034,1.97599868,0.00391407,0.23515471,0.01431667,0.90769254,0.67984654,0.78865841
-3.33466733,1.98678863,0.00430618,0.23428777,0.01452401,0.92560700,0.67500745,0.77842783
-3.32866433,1.98779883,0.00473823,0.23267673,0.01464592,0.93822612,0.66818436,0.76490665
-3.32266133,1.97896484,0.00521489,0.23027259,0.01467921,0.94541916,0.65942471,0.74821650
-3.31665833,1.96045686,0.00574095,0.22705579,0.01462285,0.94718910,0.64884812,0.72853899
-3.31065533,1.93267785,0.00632117,0.22303633,0.01447800,0.94367210,0.63664263,0.70611492
-3.30465233,1.89625368,0.00695997,0.21825264,0.01424800,0.93513208,0.62305792,0.68124208
-3.29864932,1.85201574,0.00766123,0.21276924,0.01393830,0.92195096,0.60839568,0.65427150
-3.29264632,1.80097656,0.00842794,0.20667332,0.01355629,0.90461465,0.59299792,0.62560240
-3.28664332,1.74429986,0.00926193,0.20007054,0.01311115,0.88369567,0.57723358,0.59567591
-3.28064032,1.68326622,0.01016357,0.19308009,0.01261352,0.85983317,0.56148423,0.56496798
-3.27463732,1.61923618,0.01113149,0.18582956,0.01207533,0.83371129,0.54612964,0.53398167
-3.26863432,1.55361231,0.01216233,0.17844950,0.01150943,0.80603684,0.53153399,0.50323921
-3.26263132,1.48780214,0.01325055,0.17106834,0.01092934,0.77751746,0.51803325,0.47327407
-3.25662831,1.42318348,0.01438838,0.16380757,0.01034896,0.74884102,0.50592464,0.44462349
-3.25062531,1.36107348,0.01556571,0.15677764,0.00978229,0.72065737,0.49545836,0.41782144
-3.24462231,1.30270257,0.01677021,0.15007457,0.00924326,0.69356286,0.48683218,0.39339246
-3.23861931,1.24919394,0.01798751,0.14377744,0.00874543,0.66808837,0.48018888,0.37184610
-3.23261631,1.20154888,0.01920148,0.13794693,0.00830194,0.64469095,0.47561666,0.35367220
-3.22661331,1.16063798,0.02039459,0.13262466,0.00792529,0.62374922,0.47315220,0.33933669
-3.22061031,1.12719750,0.02154840,0.12783357,0.00762728,0.60556227,0.47278617,0.32927773
-3.21460730,1.10183033,0.02264409,0.12357905,0.00741895,0.59035177,0.47447048,0.32390189
-3.20860430,1.08501025,0.02366305,0.11985079,0.00731046,0.57826659,0.47812693,0.32358009
-3.20260130,1.07708845,0.02458754,0.11662508,0.00731104,0.56938945,0.48365628,0.32864291
-3.19659830,1.07830087,0.02540121,0.11386760,0.00742894,0.56374473,0.49094734,0.33937507
-3.19059530,1.08877516,0.02608978,0.11153627,0.00767129,0.56130671,0.49988522,0.35600880
-3.18459230,1.10853623,0.02664148,0.10958417,0.00804400,0.56200767,0.51035819,0.37871609
-3.17858929,1.13750948,0.02704749,0.10796229,0.00855161,0.56574499,0.52226268,0.40759976
-3.17258629,1.17552129,0.02730228,0.10662203,0.00919707,0.57238709,0.53550616,0.44268369
-3.16658329,1.22229666,0.02740375,0.10551729,0.00998156,0.58177772,0.55000760,0.48390248
-3.16058029,1.27745416,0.02735330,0.10460618,0.01090421,0.59373848,0.56569565,0.53109112
-3.15457729,1.34049903,0.02715568,0.10385219,0.01196192,0.60806983,0.58250472,0.58397527
-3.14857429,1.41081533,0.02681884,0.10322496,0.01314905,0.62455062,0.60036939,0.64216307
-3.14257129,1.48765846,0.02635348,0.10270057,0.01445726,0.64293674,0.61921764,0.70513908
-3.13656828,1.57014941,0.02577263,0.10226148,0.01587531,0.66295927,0.63896357,0.77226143
-3.13056528,1.65727233,0.02509111,0.10189616,0.01738902,0.68432279,0.65950040,0.84276280
-3.12456228,1.74787668,0.02432492,0.10159847,0.01898120,0.70670441,0.68069430,0.91575582
-3.11855928,1.84068521,0.02349064,0.10136696,0.02063179,0.72975403,0.70237992,0.99024358
-3.11255628,1.93430859,0.02260486,0.10120402,0.02231810,0.75309636,0.72435806,1.06513518
-3.10655328,2.02726705,0.02168357,0.10111511,0.02401512,0.77633492,0.74639592,1.13926643
-3.10055028,2.11801904,0.02074171,0.10110796,0.02569600,0.79905826,0.76823029,1.21142533
-3.09454727,2.20499616,0.01979276,0.10119193,0.02733270,0.82084820,0.78957348,1.28038141
-3.08854427,2.28664335,0.01884845,0.10137739,0.02889662,0.84129004,0.81012199,1.34491833
-3.08254127,2.36146267,0.01791855,0.10167518,0.03035944,0.85998411,0.82956743,1.40386806
-3.07653827,2.42805866,0.01701079,0.10209619,0.03169395,0.87655829,0.84760906,1.45614560
-3.07053527,2.48518314,0.01613089,0.10265089,0.03287489,0.89068055,0.86396719,1.50078237
-3.06453227,2.53177694,0.01528268,0.10334893,0.03387982,0.90207103,0.87839671,1.53695696
-3.05852926,2.56700637,0.01446825,0.10419864,0.03468990,0.91051271,0.89069963,1.56402150
-3.05252626,2.59029228,0.01368826,0.10520649,0.03529056,0.91585996,0.90073589,1.58152250
-3.04652326,2.60132997,0.01294217,0.10637651,0.03567210,0.91804449,0.90843170,1.58921503
-3.04052026,2.60009859,0.01222855,0.10770962,0.03583003,0.91707813,0.91378457,1.58706933
-3.03451726,2.58685960,0.01154543,0.10920288,0.03576538,0.91305217,0.91686477,1.57526983
-3.02851426,2.56214388,0.01089049,0.11084882,0.03548464,0.90613338,0.91781295,1.55420619
-3.02251126,2.52672849,0.01026140,0.11263475,0.03499965,0.89655660,0.91683382,1.52445718
-3.01650825,2.48160396,0.00965595,0.11454224,0.03432725,0.88461460,0.91418644,1.48676802
-3.01050525,2.42793411,0.00907224,0.11654669,0.03348872,0.87064551,0.91017134,1.44202236
-3.00450225,2.36701042,0.00850878,0.11861730,0.03250915,0.85501873,0.90511544,1.39121044
-2.99849925,2.30020350,0.00796452,0.12071724,0.03141666,0.83811999,0.89935555,1.33539488
-2.99249625,2.22891414,0.00743887,0.12280425,0.03024160,0.82033659,0.89322132,1.27567582
-2.98649325,2.15452662,0.00693166,0.12483158,0.02901562,0.80204346,0.88701890,1.21315704
-2.98049025,2.07836633,0.00644308,0.12674937,0.02777089,0.78359105,0.88101608,1.14891454
-2.97448724,2.00166397,0.00597359,0.12850642,0.02653933,0.76529542,0.87542985,1.08396883
-2.96848424,1.92552757,0.00552385,0.13005222,0.02535183,0.74743136,0.87041716,1.01926207
-2.96248124,1.85092347,0.00509458,0.13133926,0.02423780,0.73022847,0.86606935,0.95564046
-2.95647824,1.77866654,0.00468649,0.13232554,0.02322464,0.71387064,0.86241062,0.89384259
-2.95047524,1.70941948,0.00430023,0.13297703,0.02233752,0.69849849,0.85940053,0.83449341
-2.94447224,1.64370043,0.00393626,0.13327008,0.02159925,0.68421468,0.85694039,0.77810370
-2.93846923,1.58189775,0.00359487,0.13319364,0.02103026,0.67109149,0.85488309,0.72507429
-2.93246623,1.52429026,0.00327611,0.13275107,0.02064873,0.65917997,0.85304577,0.67570430
-2.92646323,1.47107117,0.00297982,0.13196151,0.02047083,0.64852015,0.85122452,0.63020245
-2.92046023,1.42237373,0.00270560,0.13086076,0.02051095,0.63915116,0.84921025,0.58870017
-2.91445723,1.37829663,0.00245284,0.12950141,0.02078202,0.63112089,0.84680465,0.55126574
-2.90845423,1.33892715,0.00222079,0.12795241,0.02129573,0.62449408,0.84383544,0.51791821
-2.90245123,1.30436070,0.00200855,0.12629782,0.02206274,0.61935846,0.84016985,0.48864029
-2.89644822,1.27471515,0.00181511,0.12463503,0.02309278,0.61582826,0.83572560,0.46338951
-2.89044522,1.25013923,0.00163945,0.12307222,0.02439462,0.61404483,0.83047874,0.44210702
-2.88444222,1.23081440,0.00148051,0.12172529,0.02597587,0.61417414,0.82446776,0.42472381
-2.87843922,1.21695011,0.00133727,0.12071432,0.02784269,0.61640119,0.81779388,0.41116406
-2.87243622,1.20877293,0.00120873,0.12015971,0.02999930,0.62092154,0.81061732,0.40134584
-2.86643322,1.20651012,0.00109399,0.12017797,0.03244739,0.62793037,0.80314982,0.39517946
-2.86043022,1.21036893,0.00099224,0.12087761,0.03518542,0.63760960,0.79564381,0.39256366
-2.85442721,1.22051291,0.00090275,0.12235490,0.03820785,0.65011377,0.78837878,0.39338043
-2.84842421,1.23703685,0.00082491,0.12468998,0.04150437,0.66555543,0.78164561,0.39748894
-2.84242121,1.25994188,0.00075821,0.12794326,0.04505918,0.68399098,0.77572966,0.40471926
-2.83641821,1.28911271,0.00070225,0.13215236,0.04885035,0.70540773,0.77089372,0.41486649
-2.83041521,1.32429825,0.00065676,0.13732959,0.05284936,0.72971301,0.76736150,0.42768600
-2.82441221,1.36509731,0.00062155,0.14346032,0.05702087,0.75672618,0.76530275,0.44289011
-2.81840920,1.41095041,0.00059656,0.15050197,0.06132271,0.78617402,0.76482087,0.46014688
-2.81240620,1.46113861,0.00058181,0.15838408,0.06570618,0.81769006,0.76594348,0.47908113
-2.80640320,1.51478984,0.00057747,0.16700911,0.07011669,0.85081817,0.76861680,0.49927781
-2.80040020,1.57089284,0.00058378,0.17625433,0.07449469,0.88502031,0.77270386,0.52028790
-2.79439720,1.62831830,0.00060110,0.18597444,0.07877691,0.91968846,0.77798695,0.54163654
-2.78839420,1.68584667,0.00062992,0.19600511,0.08289785,0.95416027,0.78417403,0.56283308
-2.78239120,1.74220133,0.00067079,0.20616719,0.08679156,0.98773782,0.79090889,0.58338281
-2.77638819,1.79608593,0.00072441,0.21627150,0.09039342,1.01970886,0.79778452,0.60279963
-2.77038519,1.84622415,0.00079154,0.22612403,0.09364217,1.04936943,0.80435914,0.62061932
-2.76438219,1.89140017,0.00087300,0.23553134,0.09648178,1.07604710,0.81017390,0.63641254
-2.75837919,1.93049792,0.00096970,0.24430609,0.09886332,1.09912358,0.81477162,0.64979723
-2.75237619,1.96253752,0.00108256,0.25227225,0.10074654,1.11805583,0.81771547,0.66044954
-2.74637319,1.98670699,0.00121252,0.25927006,0.10210130,1.13239467,0.81860684,0.66811299
-2.74037019,2.00238810,0.00136049,0.26516034,0.10290855,1.14180006,0.81710148,0.67260533
-2.73436718,2.00917510,0.00152732,0.26982813,0.10316102,1.14605244,0.81292330,0.67382284
-2.72836418,2.00688565,0.00171376,0.27318547,0.10286347,1.14505960,0.80587511,0.67174192
-2.72236118,1.99556375,0.00192045,0.27517325,0.10203246,1.13885904,0.79584614,0.66641786
-2.71635818,1.97547455,0.00214783,0.27576206,0.10069584,1.12761561,0.78281584,0.65798107
-2.71035518,1.94709185,0.00239619,0.27495210,0.09889172,1.11161490,0.76685423,0.64663086
-2.70435218,1.91107890,0.00266557,0.27277218,0.09666726,1.09125272,0.74811878,0.63262721
-2.69834917,1.86826382,0.00295579,0.26927782,0.09407711,1.06702134,0.72684819,0.61628104
-2.69234617,1.81961099,0.00326643,0.26454878,0.09118172,1.03949330,0.70335365,0.59794338
-2.68634317,1.76618985,0.00359682,0.25868591,0.08804550,1.00930353,0.67800798,0.57799401
-2.68034017,1.70914280,0.00394607,0.25180772,0.08473510,0.97713087,0.65123339,0.55683019
-2.67433717,1.64965349,0.00431307,0.24404665,0.08131759,0.94367954,0.62348855,0.53485583
-2.66833417,1.58891692,0.00469654,0.23554542,0.07785891,0.90966158,0.59525536,0.51247164
-2.66233117,1.52811238,0.00509505,0.22645334,0.07442243,0.87578081,0.56702634,0.49006654
-2.65632816,1.46838007,0.00550705,0.21692295,0.07106778,0.84271870,0.53929274,0.46801053
-2.65032516,1.41080179,0.00593097,0.20710697,0.06784992,0.81112259,0.51253395,0.44664919
-2.64432216,1.35638599,0.00636519,0.19715554,0.06481845,0.78159637,0.48720843,0.42629984
-2.63831916,1.30605693,0.00680815,0.18721397,0.06201720,0.75469340,0.46374607,0.40724916
-2.63231616,1.26064756,0.00725832,0.17742080,0.05948402,0.73091173,0.44254218,0.38975215
-2.62631316,1.22089554,0.00771430,0.16790632,0.05725071,0.71069101,0.42395286,0.37403223
-2.62031016,1.18744153,0.00817476,0.15879124,0.05534314,0.69441090,0.40829152,0.36028207
-2.61430715,1.16082905,0.00863849,0.15018581,0.05378146,0.68239029,0.39582637,0.34866489
-2.60830415,1.14150497,0.00910437,0.14218893,0.05258029,0.67488709,0.38677848,0.33931603
-2.60230115,1.12981988,0.00957134,0.13488750,0.05174896,0.67209794,0.38132029,0.33234430
