energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.30115058,5.82976112,2.09742963,2.55068515,0.00636131,0.28066864,0.08742102,2.65874632
-4.29514757,5.85967366,2.13355460,2.57069334,0.00599768,0.28339713,0.08813673,2.66509631
-4.28914457,5.87787537,2.16504067,2.58609592,0.00564591,0.28550485,0.08862127,2.66554303
-4.28314157,5.88238908,2.19061835,2.59581887,0.00530571,0.28689422,0.08884508,2.65943045
-4.27713857,5.87129725,2.20909114,2.59881142,0.00497711,0.28747067,0.08878045,2.64612463
-4.27113557,5.84281543,2.21937552,2.59408609,0.00466032,0.28714567,0.08840270,2.62504000
-4.26513257,5.79536741,2.22053862,2.58075866,0.00435565,0.28584002,0.08769134,2.59566724
-4.25912956,5.72765842,2.21183177,2.55808621,0.00406340,0.28348717,0.08663110,2.55760140
-4.25312656,5.63874183,2.19271836,2.52550116,0.00378380,0.28003648,0.08521286,2.51056836
-4.24712356,5.52807594,2.16289469,2.48263973,0.00351698,0.27545609,0.08343437,2.45444789
-4.24112056,5.39556697,2.12230275,2.42936309,0.00326295,0.26973534,0.08130070,2.38929177
-4.23511756,5.24159589,2.07113423,2.36577024,0.00302162,0.26288642,0.07882444,2.31533568
-4.22911456,5.06702695,2.00982559,2.29220167,0.00279276,0.25494524,0.07602561,2.23300389
-4.22311156,4.87319730,1.93904446,2.20923380,0.00257608,0.24597138,0.07293124,2.14290614
-4.21710855,4.66188783,1.85966786,2.11766426,0.00237120,0.23604712,0.06957477,2.04582700
-4.21110555,4.43527668,1.77275349,2.01848887,0.00217774,0.22527560,0.06599507,1.94270767
-4.20510255,4.19587757,1.67950535,1.91287151,0.00199528,0.21377805,0.06223543,1.83462160
-4.19909955,3.94646614,1.58123536,1.80210829,0.00182346,0.20169048,0.05834223,1.72274467
-4.19309655,3.68999801,1.47932273,1.68758799,0.00166191,0.18915978,0.05436369,1.60832185
-4.18709355,3.42952248,1.37517304,1.57075053,0.00151034,0.17633944,0.05034850,1.49263173
-4.18109055,3.16809604,1.27017856,1.45304552,0.00136850,0.16338526,0.04634453,1.37695081
-4.17508754,2.90869963,1.16568160,1.33589268,0.00123620,0.15045104,0.04239765,1.26251917
-4.16908454,2.65416324,1.06294223,1.22064585,0.00111330,0.13768463,0.03855068,1.15050907
-4.16308154,2.40710067,0.96311135,1.10856185,0.00099972,0.12522436,0.03484255,1.04199775
-4.15707854,2.16985685,0.86720993,1.00077530,0.00089541,0.11319602,0.03130764,0.93794548
-4.15107554,1.94446911,0.77611477,0.89828000,0.00080036,0.10171063,0.02797542,0.83917939
-4.14507254,1.73264292,0.69055082,0.80191711,0.00071458,0.09086274,0.02487023,0.74638360
-4.13906953,1.53574211,0.61108979,0.71237006,0.00063809,0.08072965,0.02201139,0.66009535
-4.13306653,1.35479254,0.53815441,0.63016574,0.00057091,0.07137117,0.01941337,0.58070709
-4.12706353,1.19049781,0.47202775,0.55568109,0.00051310,0.06283010,0.01708630,0.50847366
-4.12106053,1.04326512,0.41286645,0.48915448,0.00046468,0.05513329,0.01503651,0.44352411
-4.11505753,0.91323906,0.36071710,0.43070048,0.00042568,0.04829299,0.01326719,0.38587686
-4.10905453,0.80034093,0.31553451,0.38032717,0.00039614,0.04230876,0.01177919,0.33545765
-4.10305153,0.70431141,0.27720108,0.33795462,0.00037609,0.03716933,0.01057180,0.29211892
-4.09704852,0.62475428,0.24554617,0.30343390,0.00036554,0.03285477,0.00964354,0.25566009
-4.09104552,0.56117931,0.22036485,0.27656526,0.00036452,0.02933851,0.00899296,0.22584752
-4.08504252,0.51304275,0.20143532,0.25711514,0.00037303,0.02658934,0.00861939,0.20243382
-4.07903952,0.47978414,0.18853446,0.24483124,0.00039109,0.02457317,0.00852357,0.18517564
-4.07303652,0.46085852,0.18145122,0.23945538,0.00041868,0.02325470,0.00870831,0.17384974
-4.06703352,0.45576362,0.17999765,0.24073395,0.00045578,0.02259873,0.00917897,0.16826690
-4.06103052,0.46406177,0.18401754,0.24842594,0.00050234,0.02257128,0.00994385,0.16828354
-4.05502751,0.48539660,0.19339253,0.26230879,0.00055828,0.02314049,0.01101457,0.17381100
-4.04902451,0.51950472,0.20804604,0.28218210,0.00062350,0.02427725,0.01240621,0.18482239
-4.04302151,0.56622284,0.22794489,0.30786972,0.00069786,0.02595569,0.01413740,0.20135699
-4.03701851,0.62549058,0.25309901,0.33922041,0.00078120,0.02815349,0.01623032,0.22352231
-4.03101551,0.69734944,0.28355920,0.37610745,0.00087331,0.03085201,0.01871047,0.25149373
-4.02501251,0.78193821,0.31941316,0.41842739,0.00097396,0.03403645,0.02160638,0.28551172
-4.01900950,0.87948485,0.36077996,0.46609830,0.00108291,0.03769576,0.02494911,0.32587656
-4.01300650,0.99029507,0.40780278,0.51905738,0.00119992,0.04182260,0.02877159,0.37294056
-4.00700350,1.11473736,0.46064028,0.57725815,0.00132474,0.04641319,0.03310776,0.42709752
-4.00100050,1.25322441,0.51945632,0.64066699,0.00145717,0.05146703,0.03799157,0.48876954
-3.99499750,1.40619055,0.58440833,0.70925894,0.00159704,0.05698658,0.04345568,0.55839096
-3.98899450,1.57406516,0.65563417,0.78301249,0.00174425,0.06297680,0.04953011,0.63638951
-3.98299150,1.75724184,0.73323777,0.86190319,0.00189876,0.06944444,0.05624058,0.72316488
-3.97698849,1.95604350,0.81727362,0.94589582,0.00206064,0.07639732,0.06360679,0.81906478
-3.97098549,2.17068356,0.90773058,1.03493499,0.00223002,0.08384322,0.07164062,0.92435915
-3.96498249,2.40122419,1.00451524,1.12893423,0.00240716,0.09178865,0.08034415,1.03921296
-3.95897949,2.64753237,1.10743549,1.22776356,0.00259236,0.10023744,0.08970791,1.16365853
-3.95297649,2.90923536,1.21618504,1.33123599,0.00278600,0.10918903,0.09970904,1.29756833
-3.94697349,3.18567742,1.33032944,1.43909331,0.00298845,0.11863671,0.11030980,1.44062950
-3.94097049,3.47587987,1.44929474,1.55099195,0.00320011,0.12856576,0.12145632,1.59232124
-3.93496748,3.77850688,1.57235932,1.66648963,0.00342126,0.13895155,0.13307775,1.75189665
-3.92896448,4.09183964,1.69865011,1.78503383,0.00365210,0.14975778,0.14508590,1.91837021
-3.92296148,4.41376116,1.82714367,1.90595303,0.00389261,0.16093494,0.15737548,2.09051213
-3.91695848,4.74175426,1.95667294,2.02845180,0.00414254,0.17241905,0.16982492,2.26685091
-3.91095548,5.07291436,2.08593999,2.15161051,0.00440131,0.18413091,0.18229790,2.44568462
-3.90495248,5.40397868,2.21353503,2.27439059,0.00466798,0.19597584,0.19464556,2.62510162
-3.89894947,5.73137223,2.33796155,2.39564568,0.00494121,0.20784404,0.20670929,2.80301069
-3.89294647,6.05127058,2.45766703,2.51413907,0.00521921,0.21961176,0.21832419,2.97718028
-3.88694347,6.35967829,2.57107872,2.62856707,0.00549973,0.23114300,0.22932297,3.14528591
-3.88094047,6.65252091,2.67664315,2.73758801,0.00578007,0.24229207,0.23954027,3.30496469
-3.87493747,6.92574787,2.77286821,2.83985588,0.00605714,0.25290670,0.24881713,3.45387493
-3.86893447,7.17544252,2.85836621,2.93405743,0.00632745,0.26283181,0.25700554,3.58975912
-3.86293147,7.39793529,2.93189621,3.01895126,0.00658726,0.27191361,0.26397292,3.71050770
-3.85692846,7.58991519,2.99240383,3.09340720,0.00683263,0.28000407,0.26960615,3.81422133
-3.85092546,7.74853529,3.03905692,3.15644416,0.00705955,0.28696541,0.27381527,3.89926909
-3.84492246,7.87150730,3.07127546,3.20726480,0.00726410,0.29267462,0.27653640,3.96434030
-3.83891946,7.95718130,3.08875423,3.24528522,0.00744255,0.29702755,0.27773398,4.00848775
-3.83291646,8.00460708,3.09147734,3.27015842,0.00759159,0.29994262,0.27740210,4.03116054
-3.82691346,8.01357424,3.07972371,3.28179026,0.00770839,0.30136390,0.27556491,4.03222529
-3.82091046,7.98462957,3.05406335,3.28034739,0.00779083,0.30126336,0.27227611,4.01197464
-3.81490745,7.91907091,3.01534430,3.26625683,0.00783759,0.29964227,0.26761749,3.97112295
-3.80890445,7.81891809,2.96467090,3.24019729,0.00784829,0.29653166,0.26169662,3.91078933
-3.80290145,7.68686233,2.90337414,3.20308304,0.00782360,0.29199186,0.25464388,3.83246880
-3.79689845,7.52619677,2.83297530,3.15604108,0.00776526,0.28611105,0.24660874,3.73799291
-3.79089545,7.34073121,2.75514432,3.10038308,0.00767619,0.27900302,0.23775568,3.62948138
-3.78489245,7.13469494,2.67165461,3.03757341,0.00756047,0.27080417,0.22825975,3.50928689
-3.77888944,6.91263181,2.58433591,2.96919489,0.00742331,0.26166989,0.21830206,3.37993511
-3.77288644,6.67929170,2.49502711,2.89691377,0.00727099,0.25177050,0.20806531,3.24406227
-3.76688344,6.43952245,2.40553069,2.82244530,0.00711082,0.24128693,0.19772943,3.10435256
-3.76088044,6.19816591,2.31757028,2.74752101,0.00695096,0.23040623,0.18746771,2.96347740
-3.75487744,5.95996122,2.23275282,2.67385871,0.00680033,0.21931722,0.17744328,2.82403852
-3.74887444,5.72945765,2.15253622,2.60313550,0.00666840,0.20820624,0.16780612,2.68851638
-3.74287144,5.51093864,2.07820361,2.53696419,0.00656503,0.19725327,0.15869077,2.55922513
-3.73686843,5.30835783,2.01084423,2.47687276,0.00650025,0.18662845,0.15021456,2.43827500
-3.73086543,5.12528715,1.95134153,2.42428663,0.00648404,0.17648909,0.14247653,2.32754235
-3.72486243,4.96487628,1.90036794,2.38051292,0.00652610,0.16697713,0.13555687,2.22864758
-3.71885943,4.82982247,1.85838603,2.34672607,0.00663560,0.15821719,0.12951699,2.14294043
-3.71285643,4.72234896,1.82565531,2.32395395,0.00682097,0.15031510,0.12439999,2.07149209
-3.70685343,4.64419051,1.80224360,2.31306390,0.00708964,0.14335686,0.12023153,2.01509324
-3.70085043,4.59658426,1.78804211,2.31474813,0.00744782,0.13740809,0.11702096,1.97425705
-3.69484742,4.58026429,1.78278297,2.32950823,0.00790025,0.13251379,0.11476272,1.94922604
-3.68884442,4.59545892,1.78605815,2.35763903,0.00845006,0.12869845,0.11343773,1.93998185
-3.68284142,4.64188983,1.79733858,2.39921205,0.00909854,0.12596639,0.11301492,1.94625684
-3.67683842,4.71877293,1.81599282,2.45405943,0.00984498,0.12430239,0.11345258,1.96754704
-3.67083542,4.82482133,1.84130427,2.52175946,0.01068660,0.12367245,0.11469974,2.00312566
-3.66483242,4.95825131,1.87248653,2.60162488,0.01161843,0.12402481,0.11669733,2.05205705
-3.65882941,5.11679263,1.90869683,2.69269541,0.01263332,0.12529108,0.11937923,2.11321110
-3.65282641,5.29770492,1.94904715,2.79373617,0.01372190,0.12738765,0.12267318,2.18527822
-3.64682341,5.49780197,1.99261374,2.90324305,0.01487273,0.13021724,0.12650157,2.26678549
-3.64082041,5.71348570,2.03844518,3.01945647,0.01607240,0.13367078,0.13078224,2.35611442
-3.63481741,5.94079148,2.08556977,3.14038416,0.01730573,0.13762945,0.13542911,2.45152115
-3.62881441,6.17544592,2.13300296,3.26383341,0.01855608,0.14196706,0.14035302,2.55115962
-3.62281141,6.41293778,2.17975559,3.38745272,0.01980562,0.14655268,0.14546262,2.65310824
-3.61680840,6.64860171,2.22484360,3.50878212,0.02103575,0.15125349,0.15066532,2.75540061
-3.61080540,6.87771397,2.26729997,3.62531093,0.02222752,0.15593791,0.15586863,2.85606012
-3.60480240,7.09559815,2.30618903,3.73454138,0.02336210,0.16047881,0.16098152,2.95313850
-3.59879940,7.29773824,2.34062350,3.83405577,0.02442125,0.16475684,0.16591614,3.04475744
-3.59279640,7.47989546,2.36978404,3.92158468,0.02538787,0.16866375,0.17058970,3.12915261
-3.58679340,7.63822489,2.39294086,3.99507360,0.02624643,0.17210555,0.17492647,3.20471864
-3.58079040,7.76938714,2.40947663,4.05274511,0.02698350,0.17500541,0.17885995,3.27005351
-3.57478739,7.87065058,2.41890971,4.09315384,0.02758814,0.17730621,0.18233499,3.32400058
-3.56878439,7.93997938,2.42091655,4.11523191,0.02805230,0.17897259,0.18530981,3.36568642
-3.56278139,7.97610303,2.41535177,4.11832258,0.02837109,0.17999234,0.18775783,3.39455234
-3.55677839,7.97856385,2.40226471,4.10220069,0.02854302,0.18037718,0.18966917,3.41037814
-3.55077539,7.94773953,2.38191099,4.06707886,0.02857010,0.18016263,0.19105174,3.41329623
-3.54477239,7.88483905,2.35475798,4.01359900,0.02845785,0.17940722,0.19193170,3.40379508
-3.53876938,7.79187130,2.32148317,3.94280982,0.02821520,0.17819078,0.19235349,3.38271130
-3.53276638,7.67158713,2.28296490,3.85613093,0.02785431,0.17661199,0.19237898,3.35120992
-3.52676338,7.52739659,2.24026512,3.75530550,0.02739020,0.17478517,0.19208615,3.31075334
-3.52076038,7.36326438,2.19460436,3.64234338,0.02684041,0.17283650,0.19156691,3.26305957
-3.51475738,7.18358749,2.14732951,3.51945713,0.02622449,0.17089967,0.19092447,3.21005136
-3.50875438,6.99305964,2.09987534,3.38899389,0.02556347,0.16911123,0.19026999,3.15379768
-3.50275138,6.79652795,2.05372103,3.25336567,0.02487922,0.16760575,0.18971896,3.09644998
-3.49674837,6.59884713,2.01034350,3.11498081,0.02419387,0.16651097,0.18938710,3.04017540
-3.49074537,6.40473680,1.97116910,2.97617937,0.02352917,0.16594314,0.18938625,2.98708947
-3.48474237,6.21864694,1.93752577,2.83917431,0.02290586,0.16600271,0.18982016,2.93919090
-3.47873937,6.04463627,1.91059755,2.70600054,0.02234312,0.16677054,0.19078049,2.89830069
-3.47273637,5.88626721,1.89138328,2.57847300,0.02185801,0.16830481,0.19234313,2.86600771
-3.46673337,5.74652051,1.88066114,2.45815461,0.02146499,0.17063869,0.19456494,2.84362265
-3.46073037,5.62773149,1.87896045,2.34633429,0.02117563,0.17377889,0.19748121,2.83214151
-3.45472736,5.53154891,1.88654183,2.24401498,0.02099820,0.17770513,0.20110366,2.83221980
-3.44872436,5.45891632,1.90338631,2.15191089,0.02093759,0.18237053,0.20541934,2.84415769
-3.44272136,5.41007515,1.92919386,2.07045317,0.02099514,0.18770296,0.21039030,2.86789625
-3.43671836,5.38458775,1.96339114,1.99980266,0.02116868,0.19360721,0.21595409,2.90302432
-3.43071536,5.38137807,2.00514794,1.93986835,0.02145265,0.19996786,0.22202510,2.94879518
-3.42471236,5.39878735,2.05340171,1.89033035,0.02183826,0.20665290,0.22849658,3.00415195
-3.41870935,5.43464170,2.10688886,1.85066569,0.02231381,0.21351769,0.23524345,3.06776045
-3.41270635,5.48632862,2.16418169,1.82017598,0.02286500,0.22040937,0.24212560,3.13804799
-3.40670335,5.55087944,2.22372939,1.79801571,0.02347535,0.22717132,0.24899173,3.21324674
-3.40070035,5.62505498,2.28390166,1.78322036,0.02412666,0.23364762,0.25568341,3.29144004
-3.39469735,5.70543192,2.34303343,1.77473372,0.02479950,0.23968740,0.26203948,3.37061043
-3.38869435,5.78848797,2.39946915,1.77143406,0.02547371,0.24514876,0.26790038,3.44868809
-3.38269135,5.87068411,2.45160544,1.77215889,0.02612892,0.24990235,0.27311252,3.52359866
-3.37668834,5.94854274,2.49793090,1.77572830,0.02674506,0.25383431,0.27753233,3.59330951
-3.37068534,6.01872089,2.53706212,1.78096713,0.02730284,0.25684873,0.28103011,3.65587379
-3.36468234,6.07807793,2.56777518,1.78672590,0.02778425,0.25886937,0.28349340,3.70947166
-3.35867934,6.12373740,2.58903208,1.79190096,0.02817296,0.25984090,0.28482993,3.75244836
-3.35267634,6.15314281,2.60000188,1.79545385,0.02845472,0.25972936,0.28496990,3.78334868
-3.34667334,6.16410733,2.60007625,1.79642995,0.02861769,0.25852229,0.28386784,3.80094761
-3.34067034,6.15485703,2.58887965,1.79397658,0.02865270,0.25622821,0.28150368,3.80427691
-3.33466733,6.12406756,2.56627415,1.78736024,0.02855346,0.25287582,0.27788334,3.79264733
-3.32866433,6.07089393,2.53235917,1.77598281,0.02831669,0.24851284,0.27303862,3.76566619
-3.32266133,5.99499288,2.48746653,1.75939638,0.02794220,0.24320469,0.26702650,3.72325001
-3.31665833,5.89653732,2.43215106,1.73731625,0.02743287,0.23703290,0.25992796,3.66563186
-3.31065533,5.77622232,2.36717719,1.70963156,0.02679457,0.23009356,0.25184620,3.59336314
-3.30465233,5.63526197,2.29350199,1.67641317,0.02603602,0.22249562,0.24290448,3.50730946
-3.29864932,5.47537674,2.21225492,1.63791815,0.02516858,0.21435925,0.23324350,3.40864041
-3.29264632,5.29877094,2.12471492,1.59459065,0.02420600,0.20581411,0.22301856,3.29881314
-3.28664332,5.10810010,2.03228497,1.54705865,0.02316410,0.19699768,0.21239630,3.17954969
-3.28064032,4.90642851,1.93646485,1.49612659,0.02206043,0.18805357,0.20155143,3.05280841
-3.27463732,4.69717736,1.83882238,1.44276370,0.02091388,0.17912968,0.19066323,2.92074969
-3.26863432,4.48406410,1.74096355,1.38808816,0.01974434,0.17037645,0.17991202,2.78569662
-3.26263132,4.27103417,1.64450234,1.33334736,0.01857225,0.16194490,0.16947566,2.65009147
-3.25662831,4.06218641,1.55103032,1.27989456,0.01741826,0.15398459,0.15952618,2.51644859
-3.25062531,3.86169361,1.46208690,1.22916246,0.01630281,0.14664148,0.15022643,2.38730517
-3.24462231,3.67371999,1.37913066,1.18263412,0.01524583,0.14005570,0.14172702,2.26517054
-3.23861931,3.50233727,1.30351221,1.14181195,0.01426637,0.13435913,0.13416347,2.15247570
-3.23261631,3.35144126,1.23644920,1.10818526,0.01338234,0.12967297,0.12765363,2.05152376
-3.22661331,3.22467071,1.17900410,1.08319701,0.01261020,0.12610531,0.12229549,1.96444284
-3.22061031,3.12533011,1.13206491,1.06821043,0.01196479,0.12374863,0.11816525,1.89314235
-3.21460730,3.05631813,1.09632962,1.06447607,0.01145909,0.12267753,0.11531589,1.83927359
-3.20860430,3.02006306,1.07229452,1.07309994,0.01110407,0.12294647,0.11377610,1.80419570
-3.20260130,3.01846677,1.06024685,1.09501321,0.01090854,0.12458792,0.11354975,1.78894756
-3.19659830,3.05285818,1.06026192,1.13094426,0.01087907,0.12761073,0.11461575,1.79422636
-3.19059530,3.12395742,1.07220492,1.18139360,0.01101983,0.13199901,0.11692846,1.82037317
-3.18459230,3.23185165,1.09573744,1.24661229,0.01133259,0.13771145,0.12041862,1.86736599
-3.17858929,3.37598303,1.13032858,1.32658464,0.01181661,0.14468120,0.12499472,1.93482028
-3.17258629,3.55514975,1.17527056,1.42101569,0.01246867,0.15281644,0.13054501,2.02199706
-3.16658329,3.76752008,1.22969826,1.52932436,0.01328301,0.16200150,0.13693978,2.12781845
-3.16058029,4.01065997,1.29261237,1.65064257,0.01425137,0.17209870,0.14403428,2.25089017
-3.15457729,4.28157358,1.36290538,1.78382118,0.01536309,0.18295084,0.15167188,2.38953066
-3.14857429,4.57675656,1.43938966,1.92744286,0.01660511,0.19438424,0.15968758,2.54180603
-3.14257129,4.89226096,1.52082660,2.07984227,0.01796220,0.20621236,0.16791176,2.70556992
-3.13656828,5.22377058,1.60595600,2.23913341,0.01941705,0.21823980,0.17617398,2.87850726
-3.13056528,5.56668498,1.69352439,2.40324397,0.02095054,0.23026669,0.18430683,3.05818081
-3.12456228,5.91621020,1.78231145,2.56995600,0.02254198,0.24209319,0.19214966,3.24207893
-3.11855928,6.26745374,1.87115342,2.73695217,0.02416942,0.25352404,0.19955206,3.42766350
-3.11255628,6.61552126,1.95896271,2.90186638,0.02580998,0.26437296,0.20637693,3.61241637
-3.10655328,6.95561226,2.04474295,3.06233739,0.02744028,0.27446682,0.21250324,3.79388318
-3.10055028,7.28311213,2.12759923,3.21606408,0.02903680,0.28364926,0.21782810,3.96971331
-3.09454727,7.59367805,2.20674317,3.36086034,0.03057631,0.29178386,0.22226833,4.13769506
-3.08854427,7.88331650,2.28149317,3.49470832,0.03203632,0.29875659,0.22576141,4.29578531
-3.08254127,8.14845067,2.35127022,3.61580801,0.03339554,0.30447753,0.22826571,4.44213328
-3.07653827,8.38597649,2.41559006,3.72262193,0.03463424,0.30888178,0.22976023,4.57509847
-3.07053527,8.59330661,2.47405272,3.81391351,0.03573472,0.31192968,0.23024371,4.69326282
-3.06453227,8.76840217,2.52633058,3.88877817,0.03668162,0.31360625,0.22973330,4.79543794
-3.05852926,8.90979296,2.57215630,3.94666638,0.03746233,0.31391993,0.22826281,4.88066805
-3.05252626,9.01658679,2.61131178,3.98739835,0.03806722,0.31290085,0.22588079,4.94822968
-3.04652326,9.08846931,2.64361954,4.01117017,0.03848990,0.31059860,0.22264830,4.99762927
-3.04052026,9.12569586,2.66893721,4.01855184,0.03872742,0.30707970,0.21863679,5.02859955
-3.03451726,9.12907668,2.68715613,4.01047722,0.03878042,0.30242494,0.21392590,5.04109581
-3.02851426,9.09995696,2.69820410,3.98822694,0.03865312,0.29672668,0.20860151,5.03529258
-3.02251126,9.04019263,2.70205251,3.95340455,0.03835340,0.29008624,0.20275392,5.01158124
-3.01650825,8.95212267,2.69872714,3.90790682,0.03789269,0.28261147,0.19647630,4.97056846
-3.01050525,8.83853794,2.68832197,3.85388873,0.03728585,0.27441466,0.18986344,4.91307532
-3.00450225,8.70264644,2.67101471,3.79372375,0.03655092,0.26561064,0.18301072,4.84013637
-2.99849925,8.54803402,2.64708270,3.72995980,0.03570889,0.25631534,0.17601333,4.75299768
-2.99249625,8.37861964,2.61691759,3.66527136,0.03478330,0.24664461,0.16896565,4.65311276
-2.98649325,8.19860387,2.58103708,3.60240784,0.03379979,0.23671331,0.16196085,4.54213512
-2.98049025,8.01240941,2.54009241,3.54413875,0.03278564,0.22663466,0.15509045,4.42190613
-2.97448724,7.82461262,2.49487010,3.49319575,0.03176914,0.21651974,0.14844393,4.29443733
-2.96848424,7.63986554,2.44628707,3.45221231,0.03077900,0.20647706,0.14210830,4.16188609
-2.96248124,7.46280844,2.39537851,3.42366149,0.02984366,0.19661216,0.13616755,4.02652439
-2.95647824,7.29797371,2.34327840,3.40979304,0.02899053,0.18702715,0.13070192,3.89070067
-2.95047524,7.14968279,2.29119302,3.41257096,0.02824536,0.17782018,0.12578709,3.75679522
-2.94447224,7.02193874,2.24036835,3.43361326,0.02763142,0.16908472,0.12149319,3.62717015
-2.93846923,6.91831779,2.19205261,3.47413588,0.02716886,0.16090876,0.11788363,3.50411541
-2.93246623,6.84186384,2.14745563,3.53490298,0.02687408,0.15337384,0.11501392,3.38979282
-2.92646323,6.79499065,2.10770695,3.61618591,0.02675912,0.14655402,0.11293042,3.28618012
-2.92046023,6.77939629,2.07381475,3.71773329,0.02683126,0.14051471,0.11166910,3.19501768
-2.91445723,6.79599455,2.04662772,3.83875433,0.02709268,0.13531157,0.11125449,3.11776005
-2.90845423,6.84486762,2.02680179,3.97791738,0.02754029,0.13098947,0.11169871,3.05553475
-2.90245123,6.92524356,2.01477364,4.13336496,0.02816570,0.12758153,0.11300081,3.00911036
-2.89644822,7.03550104,2.01074226,4.30274625,0.02895542,0.12510836,0.11514644,2.97887552
-2.89044522,7.17320277,2.01465966,4.48326674,0.02989124,0.12357758,0.11810786,2.96483002
-2.88444222,7.33515752,2.02623127,4.67175448,0.03095068,0.12298359,0.12184430,2.96658863
-2.87843922,7.51750919,2.04492600,4.86474094,0.03210780,0.12330766,0.12630286,2.98339754
-2.87243622,7.71585013,2.06999556,5.05855416,0.03333394,0.12451831,0.13141964,3.01416294
-2.86643322,7.92535437,2.10050211,5.24942071,0.03459879,0.12657208,0.13712141,3.05749046
-2.86043022,8.14092563,2.13535276,5.43357269,0.03587136,0.12941450,0.14332753,3.11173381
-2.85442721,8.35735393,2.17333949,5.60735546,0.03712113,0.13298143,0.14995211,3.17505053
-2.84842421,8.56947428,2.21318247,5.76733170,0.03831914,0.13720046,0.15690646,3.24546249
-2.84242121,8.77232093,2.25357483,5.91037750,0.03943902,0.14199269,0.16410159,3.32091862
-2.83641821,8.96127074,2.29322688,6.03376644,0.04045797,0.14727436,0.17145075,3.39935732
-2.83041521,9.13217005,2.33090803,6.13523842,0.04135757,0.15295876,0.17887191,3.47876614
-2.82441221,9.28144027,2.36548458,6.21305051,0.04212445,0.15895797,0.18629006,3.55723658
-2.81840920,9.40615861,2.39595208,6.26600826,0.04275070,0.16518460,0.19363926,3.63301216
-2.81240620,9.50411168,2.42146117,6.29347672,0.04323412,0.17155338,0.20086444,3.70452820
-2.80640320,9.57382119,2.44133630,6.29537158,0.04357816,0.17798261,0.20792269,3.77044250
-2.80040020,9.61454209,2.45508675,6.27213175,0.04379167,0.18439541,0.21478421,3.82965617
-2.79439720,9.62623503,2.46241029,6.22467555,0.04388842,0.19072073,0.22143268,3.88132462
-2.78839420,9.60951596,2.46318959,6.15434334,0.04388637,0.19689410,0.22786519,3.92485898
-2.78239120,9.56558645,2.45748218,6.06283006,0.04380681,0.20285812,0.23409158,3.95991857
-2.77638819,9.49614914,2.44550469,5.95211115,0.04367335,0.20856272,0.24013329,3.98639545
-2.77038519,9.40331271,2.42761255,5.82436555,0.04351078,0.21396513,0.24602166,4.00439210
-2.76438219,9.28949105,2.40427621,5.68189924,0.04334399,0.21902956,0.25179582,4.01419375
-2.75837919,9.15730109,2.37605498,5.52707244,0.04319679,0.22372673,0.25750013,4.01623651
-2.75237619,9.00946315,2.34356998,5.36223298,0.04309084,0.22803319,0.26318132,4.01107307
-2.74637319,8.84870740,2.30747692,5.18965790,0.04304474,0.23193046,0.26888535,3.99933706
-2.74037019,8.67768926,2.26844018,5.01150458,0.04307316,0.23540417,0.27465423,3.98170768
-2.73436718,8.49891583,2.22710886,4.82977204,0.04318623,0.23844304,0.28052279,3.95887582
-2.72836418,8.31468494,2.18409567,4.64627259,0.04338914,0.24103806,0.28651561,3.93151266
-2.72236118,8.12703767,2.13995944,4.46261336,0.04368187,0.24318163,0.29264427,3.90024203
-2.71635818,7.93772457,2.09519148,4.28018682,0.04405924,0.24486697,0.29890498,3.86561711
-2.71035518,7.74818553,2.05020636,4.10016928,0.04451112,0.24608772,0.30527687,3.82810234
-2.70435218,7.55954256,2.00533700,3.92352602,0.04502287,0.24683778,0.31172085,3.78806093
-2.69834917,7.37260464,1.96083419,3.75102161,0.04557590,0.24711145,0.31817939,3.74574819
-2.69234617,7.18788341,1.91687014,3.58323431,0.04614845,0.24690389,0.32457700,3.70131089
-2.68634317,7.00561824,1.87354574,3.42057314,0.04671644,0.24621183,0.33082170,3.65479227
-2.68034017,6.82580926,1.83090081,3.26329674,0.04725436,0.24503445,0.33680723,3.60614241
-2.67433717,6.64825646,1.78892681,3.11153301,0.04773627,0.24337449,0.34241612,3.55523322
-2.66833417,6.47260319,1.74758098,2.96529900,0.04813672,0.24123939,0.34752339,3.50187733
-2.66233117,6.29838218,1.70680111,2.82452043,0.04843167,0.23864235,0.35200074,3.44584962
-2.65632816,6.12506224,1.66652000,2.68905051,0.04859932,0.23560335,0.35572117,3.38691044
-2.65032516,5.95209378,1.62667867,2.55868784,0.04862081,0.23214977,0.35856359,3.32482914
-2.64432216,5.77895141,1.58723762,2.43319320,0.04848084,0.22831682,0.36041749,3.25940664
-2.63831916,5.60517206,1.54818526,2.31230500,0.04816808,0.22414740,0.36118716,3.19049596
-2.63231616,5.43038721,1.50954329,2.19575343,0.04767548,0.21969155,0.36079545,3.11801944
-2.62631316,5.25434820,1.47136840,2.08327306,0.04700039,0.21500544,0.35918685,3.04198195
-2.62031016,5.07694375,1.43375063,1.97461385,0.04614450,0.21014977,0.35632967,2.96247937
-2.61430715,4.89820948,1.39680821,1.86955044,0.04511370,0.20518787,0.35221731,2.87970206
-2.60830415,4.71832938,1.36067972,1.76788958,0.04391776,0.20018340,0.34686849,2.79393316
-2.60230115,4.53762965,1.32551382,1.66947569,0.04256987,0.19519784,0.34032657,2.70554232
