energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-3.43671836,2.46416344,0.00135125,0.02667533,1.02765302,0.91178173,0.21076970,0.91779032,0.00946314,0.14402115
-3.43071536,2.46270832,0.00129764,0.02684690,1.03561961,0.92047597,0.21237078,0.90437310,0.00956059,0.13937596
-3.42471236,2.45498512,0.00124810,0.02703400,1.04011138,0.92741021,0.21315224,0.88830180,0.00964900,0.13455927
-3.41870935,2.44112262,0.00120261,0.02724400,1.04109898,0.93253371,0.21310486,0.86978325,0.00972812,0.12958045
-3.41270635,2.42138115,0.00116106,0.02748510,1.03861931,0.93583225,0.21223565,0.84908104,0.00979780,0.12446069
-3.40670335,2.39614560,0.00112329,0.02776580,1.03277340,0.93732955,0.21056748,0.82650804,0.00985797,0.11923199
-3.40070035,2.36591402,0.00108906,0.02809449,1.02372218,0.93708754,0.20813820,0.80241692,0.00990865,0.11393557
-3.39469735,2.33128218,0.00105811,0.02847888,1.01168029,0.93520530,0.20499927,0.77718929,0.00994989,0.10861999
-3.38869435,2.29292505,0.00103018,0.02892544,0.99690825,0.93181691,0.20121394,0.75122382,0.00998178,0.10333895
-3.38269135,2.25157603,0.00100499,0.02943886,0.97970335,0.92708823,0.19685511,0.72492404,0.01000440,0.09814903
-3.37668834,2.20800474,0.00098231,0.03002155,0.96038977,0.92121264,0.19200293,0.69868623,0.01001779,0.09310730
-3.37068534,2.16299462,0.00096192,0.03067321,0.93930820,0.91440616,0.18674226,0.67288800,0.01002189,0.08826917
-3.36468234,2.11732102,0.00094368,0.03139053,0.91680554,0.90690189,0.18116018,0.64787816,0.01001657,0.08368634
-3.35867934,2.07173079,0.00092746,0.03216700,0.89322509,0.89894407,0.17534349,0.62396802,0.01000156,0.07940506
-3.35267634,2.02692421,0.00091322,0.03299289,0.86889742,0.89078211,0.16937650,0.60142474,0.00997646,0.07546471
-3.34667334,1.98353986,0.00090094,0.03385542,0.84413256,0.88266464,0.16333900,0.58046676,0.00994077,0.07189682
-3.34067034,1.94214303,0.00089068,0.03473905,0.81921343,0.87483398,0.15730466,0.56126158,0.00989388,0.06872439
-3.33466733,1.90321797,0.00088250,0.03562604,0.79439094,0.86752120,0.15133979,0.54392577,0.00983514,0.06596170
-3.32866433,1.86716441,0.00087650,0.03649704,0.76988085,0.86094206,0.14550255,0.52852722,0.00976390,0.06361452
-3.32266133,1.83429811,0.00087281,0.03733194,0.74586231,0.85529398,0.13984255,0.51508956,0.00967960,0.06168055
-3.31665833,1.80485562,0.00087153,0.03811073,0.72247811,0.85075422,0.13440096,0.50359818,0.00958184,0.06015037
-3.31065533,1.77900276,0.00087277,0.03881451,0.69983661,0.84747936,0.12921094,0.49400794,0.00947050,0.05900852
-3.30465233,1.75684634,0.00087659,0.03942645,0.67801500,0.84560613,0.12429844,0.48625190,0.00934580,0.05823483
-3.29864932,1.73844874,0.00088302,0.03993279,0.65706380,0.84525348,0.11968328,0.48025076,0.00920838,0.05780593
-3.29264632,1.72384428,0.00089207,0.04032370,0.63701220,0.84652584,0.11538043,0.47592259,0.00905945,0.05769682
-3.28664332,1.71305669,0.00090367,0.04059409,0.61787399,0.84951721,0.11140142,0.47319245,0.00890078,0.05788246
-3.28064032,1.70611675,0.00091773,0.04074422,0.59965369,0.85431592,0.10775571,0.47200139,0.00873478,0.05833934
-3.27463732,1.70307889,0.00093410,0.04078012,0.58235253,0.86100956,0.10445205,0.47231443,0.00856452,0.05904689
-3.26863432,1.70403600,0.00095259,0.04071378,0.56597388,0.86968968,0.10149969,0.47412731,0.00839372,0.05998885
-3.26263132,1.70913128,0.00097299,0.04056311,0.55052796,0.88045592,0.09890934,0.47747142,0.00822669,0.06115430
-3.25662831,1.71856631,0.00099508,0.04035162,0.53603540,0.89341892,0.09669384,0.48241698,0.00806824,0.06253851
-3.25062531,1.73260470,0.00101861,0.04010790,0.52252951,0.90870179,0.09486847,0.48907394,0.00792360,0.06414348
-3.24462231,1.75157066,0.00104336,0.03986481,0.51005712,0.92643976,0.09345099,0.49759079,0.00779827,0.06597815
-3.23861931,1.77584225,0.00106913,0.03965849,0.49867792,0.94677773,0.09246118,0.50815100,0.00769782,0.06805830
-3.23261631,1.80583924,0.00109573,0.03952721,0.48846233,0.96986563,0.09192011,0.52096730,0.00762772,0.07040605
-3.22661331,1.84200595,0.00112303,0.03951005,0.47948805,0.99585169,0.09184902,0.53627387,0.00759311,0.07304903
-3.22061031,1.88478936,0.00115092,0.03964552,0.47183535,1.02487370,0.09226799,0.55431667,0.00759860,0.07601925
-3.21460730,1.93461357,0.00117933,0.03997016,0.46558157,1.05704877,0.09319436,0.57534218,0.00764803,0.07935158
-3.20860430,1.99185149,0.00120823,0.04051711,0.46079498,1.09246180,0.09464102,0.59958500,0.00774429,0.08308202
-3.20260130,2.05679512,0.00123762,0.04131485,0.45752844,1.13115353,0.09661473,0.62725460,0.00788914,0.08724574
-3.19659830,2.12962571,0.00126749,0.04238591,0.45581317,1.17310868,0.09911441,0.65852187,0.00808301,0.09187491
-3.19059530,2.21038548,0.00129786,0.04374592,0.45565316,1.21824486,0.10212969,0.69350585,0.00832493,0.09699652
-3.18459230,2.29895220,0.00132870,0.04540276,0.45702035,1.26640317,0.10563964,0.73226123,0.00861246,0.10263016
-3.17858929,2.39501811,0.00135999,0.04735595,0.45985104,1.31734086,0.10961191,0.77476715,0.00894163,0.10878584
-3.17258629,2.49807451,0.00139161,0.04959635,0.46404378,1.37072692,0.11400215,0.82091773,0.00930702,0.11546205
-3.16658329,2.60740292,0.00142342,0.05210611,0.46945882,1.42614085,0.11875402,0.87051486,0.00970183,0.12264407
-3.16058029,2.72207370,0.00145519,0.05485889,0.47591924,1.48307504,0.12379958,0.92326365,0.01011805,0.13030259
-3.15457729,2.84095250,0.00148663,0.05782034,0.48321382,1.54094079,0.12906019,0.97877071,0.01054660,0.13839278
-3.14857429,2.96271463,0.00151736,0.06094889,0.49110145,1.59907794,0.13444788,1.03654567,0.01097766,0.14685389
-3.14257129,3.08586712,0.00154693,0.06419674,0.49931702,1.65676790,0.13986717,1.09600587,0.01140087,0.15560929
-3.13656828,3.20877786,0.00157484,0.06751100,0.50757846,1.71324956,0.14521720,1.15648430,0.01180570,0.16456720
-3.13056528,3.32971087,0.00160053,0.07083508,0.51559464,1.76773759,0.15039422,1.21724067,0.01218171,0.17362189
-3.12456228,3.44686657,0.00162343,0.07411015,0.52307387,1.81944243,0.15529424,1.27747530,0.01251894,0.18265553
-3.11855928,3.55842567,0.00164296,0.07727668,0.52973253,1.86759114,0.15981584,1.33634553,0.01280819,0.19154047
-3.11255628,3.66259506,0.00165855,0.08027600,0.53530355,1.91144839,0.16386289,1.39298421,0.01304129,0.20014213
-3.10655328,3.75765423,0.00166970,0.08305180,0.53954427,1.95033680,0.16734727,1.44651970,0.01321143,0.20832210
-3.10055028,3.84200063,0.00167598,0.08555163,0.54224363,1.98365583,0.17019135,1.49609683,0.01331329,0.21594165
-3.09454727,3.91419227,0.00167707,0.08772820,0.54322805,2.01089862,0.17233017,1.54089813,0.01334326,0.22286536
-3.08854427,3.97298652,0.00167274,0.08954055,0.54236611,2.03166620,0.17371328,1.58016474,0.01329953,0.22896479
-3.08254127,4.01737353,0.00166294,0.09095505,0.53957178,2.04567876,0.17430609,1.61321626,0.01318210,0.23412210
-3.07653827,4.04660365,0.00164774,0.09194611,0.53480605,2.05278359,0.17409087,1.63946894,0.01299280,0.23823337
-3.07053527,4.06020788,0.00162737,0.09249678,0.52807708,2.05295967,0.17306706,1.65845172,0.01273516,0.24121167
-3.06453227,4.05801103,0.00160224,0.09259893,0.51943887,2.04631890,0.17125131,1.66981936,0.01241431,0.24298962
-3.05852926,4.04013730,0.00157286,0.09225337,0.50898856,2.03310415,0.16867676,1.67336249,0.01203679,0.24352142
-3.05252626,4.00700844,0.00153992,0.09146957,0.49686259,2.01368435,0.16539212,1.66901406,0.01161028,0.24278425
-3.04652326,3.95933462,0.00150420,0.09026528,0.48323183,1.98854698,0.16146010,1.65685205,0.01114340,0.24077900
-3.04052026,3.89809867,0.00146657,0.08866587,0.46829600,1.95828831,0.15695566,1.63709833,0.01064540,0.23753030
-3.03451726,3.82453415,0.00142796,0.08670356,0.45227759,1.92360185,0.15196391,1.61011368,0.01012590,0.23308587
-3.02851426,3.74009818,0.00138935,0.08441641,0.43541543,1.88526537,0.14657776,1.57638909,0.00959463,0.22751518
-3.02251126,3.64643976,0.00135172,0.08184733,0.41795838,1.84412693,0.14089554,1.53653375,0.00906115,0.22090754
-3.01650825,3.54536468,0.00131599,0.07904287,0.40015905,1.80109022,0.13501853,1.49125983,0.00853461,0.21336961
-3.01050525,3.43879778,0.00128306,0.07605208,0.38226792,1.75709954,0.12904856,1.44136486,0.00802359,0.20502251
-3.00450225,3.32874368,0.00125373,0.07292530,0.36452806,1.71312464,0.12308572,1.38771202,0.00753591,0.19599862
-2.99849925,3.21724669,0.00122870,0.06971298,0.34717034,1.67014566,0.11722625,1.33120899,0.00707847,0.18643810
-2.99249625,3.10635102,0.00120852,0.06646455,0.33040943,1.62913820,0.11156071,1.27278610,0.00665723,0.17648540
-2.98649325,2.99806178,0.00119363,0.06322733,0.31444053,1.59105873,0.10617238,1.21337432,0.00627709,0.16628575
-2.98049025,2.89430766,0.00118432,0.06004563,0.29943683,1.55683019,0.10113603,1.15388383,0.00594191,0.15598177
-2.97448724,2.79690586,0.00118070,0.05695982,0.28554771,1.52732805,0.09651694,1.09518366,0.00565452,0.14571040
-2.96848424,2.70752970,0.00118277,0.05400564,0.27289761,1.50336660,0.09237032,1.03808303,0.00541674,0.13560006
-2.96248124,2.62767942,0.00119036,0.05121361,0.26158551,1.48568562,0.08874096,0.98331491,0.00522943,0.12576823
-2.95647824,2.55865646,0.00120318,0.04860857,0.25168497,1.47493748,0.08566322,0.93152201,0.00509261,0.11631948
-2.95047524,2.50154152,0.00122081,0.04620943,0.24324450,1.47167459,0.08316123,0.88324575,0.00500546,0.10734397
-2.94447224,2.45717654,0.00124274,0.04402900,0.23628842,1.47633750,0.08124929,0.83891817,0.00496646,0.09891637
-2.93846923,2.42615083,0.00126835,0.04207404,0.23081790,1.48924372,0.07993239,0.79885698,0.00497346,0.09109533
-2.93246623,2.40879146,0.00129699,0.04034540,0.22681219,1.51057745,0.07920695,0.76326383,0.00502372,0.08392329
-2.92646323,2.40515795,0.00132791,0.03883837,0.22423000,1.54038058,0.07906147,0.73222549,0.00511404,0.07742682
-2.92046023,2.41504136,0.00136038,0.03754311,0.22301098,1.57854525,0.07947732,0.70571801,0.00524075,0.07161724
-2.91445723,2.43796791,0.00139361,0.03644518,0.22307722,1.62480831,0.08042946,0.68361340,0.00539987,0.06649155
-2.90845423,2.47320705,0.00142684,0.03552626,0.22433482,1.67874816,0.08188716,0.66568869,0.00558706,0.06203371
-2.90245123,2.51978415,0.00145933,0.03476482,0.22667550,1.73978425,0.08381463,0.65163696,0.00579773,0.05821603
-2.89644822,2.57649759,0.00149035,0.03413695,0.22997827,1.80717971,0.08617166,0.64107989,0.00602710,0.05500074
-2.89044522,2.64194038,0.00151922,0.03361717,0.23411119,1.88004744,0.08891417,0.63358155,0.00627021,0.05234168
-2.88444222,2.71452602,0.00154533,0.03317926,0.23893326,1.95735987,0.09199472,0.62866299,0.00652200,0.05018602
-2.87843922,2.79251848,0.00156813,0.03279707,0.24429641,2.03796263,0.09536303,0.62581710,0.00677737,0.04847599
-2.87243622,2.87406577,0.00158713,0.03244531,0.25004768,2.12059213,0.09896649,0.62452351,0.00703124,0.04715060
-2.86643322,2.95723692,0.00160194,0.03210020,0.25603157,2.20389699,0.10275068,0.62426299,0.00727861,0.04614723
-2.86043022,3.04006149,0.00161225,0.03174015,0.26209254,2.28646308,0.10665997,0.62453114,0.00751466,0.04540327
-2.85442721,3.12057101,0.00161784,0.03134627,0.26807769,2.36684176,0.11063818,0.62485085,0.00773480,0.04485746
-2.84842421,3.19684162,0.00161861,0.03090277,0.27383955,2.44358079,0.11462928,0.62478350,0.00793477,0.04445128
-2.84242121,3.26703675,0.00161452,0.03039727,0.27923894,2.51525714,0.11857822,0.62393835,0.00811072,0.04413009
-2.83641821,3.32944896,0.00160567,0.02982098,0.28414786,2.58051102,0.12243187,0.62198024,0.00825925,0.04384410
-2.83041521,3.38253986,0.00159223,0.02916879,0.28845229,2.63807999,0.12613993,0.61863526,0.00837752,0.04354926
-2.82441221,3.42497706,0.00157447,0.02843919,0.29205490,2.68683236,0.12965605,0.61369443,0.00846327,0.04320786
-2.81840920,3.45566704,0.00155272,0.02763417,0.29487754,2.72579875,0.13293884,0.60701536,0.00851489,0.04278906
-2.81240620,3.47378310,0.00152740,0.02675899,0.29686336,2.75420083,0.13595299,0.59852192,0.00853141,0.04226918
-2.80640320,3.47878753,0.00149898,0.02582187,0.29797865,2.77147624,0.13867030,0.58820213,0.00851256,0.04163179
-2.80040020,3.47044729,0.00146797,0.02483372,0.29821418,2.77729884,0.14107065,0.57610444,0.00845871,0.04086770
-2.79439720,3.44884269,0.00143490,0.02380770,0.29758606,2.77159367,0.14314288,0.56233246,0.00837085,0.03997473
-2.78839420,3.41436888,0.00140031,0.02275887,0.29613605,2.75454571,0.14488546,0.54703869,0.00825057,0.03895735
-2.78239120,3.36772986,0.00136474,0.02170380,0.29393127,2.72660244,0.14630697,0.53041730,0.00810000,0.03782618
-2.77638819,3.30992524,0.00132868,0.02066018,0.29106335,2.68846951,0.14742640,0.51269636,0.00792172,0.03659739
-2.77038519,3.24222998,0.00129259,0.01964646,0.28764703,2.64109994,0.14827307,0.49412980,0.00771868,0.03529199
-2.76438219,3.16616755,0.00125689,0.01868147,0.28381804,2.58567654,0.14888635,0.47498941,0.00749413,0.03393506
-2.75837919,3.08347706,0.00122193,0.01778412,0.27973058,2.52358823,0.14931497,0.45555701,0.00725155,0.03255490
-2.75237619,2.99607518,0.00118801,0.01697309,0.27555415,2.45640057,0.14961603,0.43611719,0.00699453,0.03118220
-2.74637319,2.90601359,0.00115536,0.01626651,0.27146997,2.38582120,0.14985372,0.41695056,0.00672672,0.02984916
-2.74037019,2.81543287,0.00112415,0.01568168,0.26766695,2.31366098,0.15009757,0.39832782,0.00645173,0.02858865
-2.73436718,2.72651383,0.00109452,0.01523483,0.26433725,2.24179171,0.15042060,0.38050460,0.00617311,0.02743341
-2.72836418,2.64142724,0.00106656,0.01494079,0.26167163,2.17210143,0.15089698,0.36371713,0.00589425,0.02641525
-2.72236118,2.56228311,0.00104035,0.01481272,0.25985452,2.10644843,0.15159968,0.34817868,0.00561836,0.02556441
-2.71635818,2.49108051,0.00101597,0.01486183,0.25905903,2.04661502,0.15259778,0.33407687,0.00534844,0.02490887
-2.71035518,2.42965911,0.00099351,0.01509707,0.25944199,1.99426230,0.15395388,0.32157150,0.00508727,0.02447381
-2.70435218,2.37965354,0.00097307,0.01552482,0.26113909,1.95088717,0.15572136,0.31079313,0.00483734,0.02428116
-2.69834917,2.34245180,0.00095483,0.01614862,0.26426032,1.91778259,0.15794188,0.30184212,0.00460092,0.02434923
-2.69234617,2.31915869,0.00093899,0.01696886,0.26888593,1.89600254,0.16064306,0.29478819,0.00438000,0.02469239
-2.68634317,2.31056558,0.00092583,0.01798254,0.27506288,1.88633251,0.16383644,0.28967025,0.00417629,0.02532090
-2.68034017,2.31712732,0.00091569,0.01918304,0.28280213,1.88926674,0.16751595,0.28649674,0.00399128,0.02624078
-2.67433717,2.33894736,0.00090895,0.02055998,0.29207685,1.90499288,0.17165689,0.28524626,0.00382617,0.02745381
-2.66833417,2.37577178,0.00090606,0.02209915,0.30282163,1.93338497,0.17621546,0.28586843,0.00368194,0.02895759
-2.66233117,2.42699276,0.00090750,0.02378252,0.31493283,1.97400508,0.18112904,0.28828528,0.00355930,0.03074568
-2.65632816,2.49166182,0.00091377,0.02558838,0.32827022,2.02611382,0.18631715,0.29239290,0.00345875,0.03280779
-2.65032516,2.56851272,0.00092537,0.02749158,0.34265981,2.08868971,0.19168312,0.29806346,0.00338051,0.03513015
-2.64432216,2.65599368,0.00094274,0.02946390,0.35789782,2.16045697,0.19711646,0.30514774,0.00332462,0.03769575
-2.63831916,2.75230828,0.00096630,0.03147457,0.37375588,2.23992100,0.20249583,0.31347800,0.00329085,0.04048482
-2.63231616,2.85546373,0.00099635,0.03349088,0.38998709,2.32541052,0.20769256,0.32287134,0.00327877,0.04347522
-2.62631316,2.96332523,0.00103311,0.03547892,0.40633289,2.41512497,0.21257460,0.33313338,0.00328773,0.04664290
-2.62031016,3.07367458,0.00107662,0.03740443,0.42253042,2.50718565,0.21701067,0.34406233,0.00331688,0.04996238
-2.61430715,3.18427102,0.00112681,0.03923365,0.43832011,2.59968871,0.22087454,0.35545333,0.00336520,0.05340721
-2.60830415,3.29291225,0.00118339,0.04093428,0.45345317,2.69075806,0.22404920,0.36710296,0.00343148,0.05695040
-2.60230115,3.39749324,0.00124592,0.04247645,0.46769868,2.77859632,0.22643077,0.37881386,0.00351437,0.06056488
-2.59629815,3.49606090,0.00131375,0.04383355,0.48084996,2.86153185,0.22793198,0.39039927,0.00361240,0.06422381
-2.59029515,3.58686237,0.00138608,0.04498315,0.49272998,2.93806010,0.22848502,0.40168746,0.00372401,0.06790097
-2.58429215,3.66838548,0.00146191,0.04590767,0.50319552,3.00687791,0.22804375,0.41252582,0.00384756,0.07157100
-2.57828914,3.73938981,0.00154013,0.04659504,0.51214002,3.06690946,0.22658509,0.42278466,0.00398137,0.07520962
-2.57228614,3.79892762,0.00161949,0.04703908,0.51949486,3.11732328,0.22410950,0.43236033,0.00412378,0.07879376
-2.56628314,3.84635406,0.00169867,0.04723982,0.52522926,3.15753991,0.22064074,0.44117794,0.00427311,0.08230167
-2.56028014,3.88132694,0.00177629,0.04720351,0.52934873,3.18723041,0.21622471,0.44919323,0.00442776,0.08571299
-2.55427714,3.90379645,0.00185101,0.04694248,0.53189217,3.20630628,0.21092758,0.45639377,0.00458616,0.08900870
-2.54827414,3.91398590,0.00192148,0.04647485,0.53292802,3.21490173,0.20483329,0.46279936,0.00474683,0.09217113
-2.54227114,3.91236502,0.00198648,0.04582393,0.53254952,3.21334976,0.19804052,0.46846155,0.00490840,0.09518389
-2.53626813,3.89961714,0.00204490,0.04501757,0.53086951,3.20215346,0.19065932,0.47346238,0.00506957,0.09803185
-2.53026513,3.87660252,0.00209578,0.04408731,0.52801495,3.18195431,0.18280753,0.47791215,0.00522916,0.10070102
-2.52426213,3.84431939,0.00213838,0.04306740,0.52412165,3.15349928,0.17460714,0.48194646,0.00538604,0.10317858
-2.51825913,3.80386471,0.00217214,0.04199379,0.51932935,3.11760838,0.16618076,0.48572238,0.00553919,0.10545284
-2.51225613,3.75639641,0.00219676,0.04090304,0.51377739,3.07514424,0.15764834,0.48941385,0.00568763,0.10751326
-2.50625313,3.70309844,0.00221216,0.03983122,0.50760127,3.02698501,0.14912421,0.49320644,0.00583042,0.10935052
-2.50025013,3.64514989,0.00221850,0.03881287,0.50093010,2.97400156,0.14071458,0.49729146,0.00596666,0.11095663
-2.49424712,3.58369896,0.00221617,0.03787999,0.49388506,2.91703969,0.13251552,0.50185971,0.00609545,0.11232510
-2.48824412,3.51984231,0.00220576,0.03706113,0.48657877,2.85690752,0.12461151,0.50709481,0.00621585,0.11345115
-2.48224112,3.45460977,0.00218803,0.03638063,0.47911558,2.79436810,0.11707443,0.51316654,0.00632695,0.11433196
-2.47623812,3.38895428,0.00216393,0.03585791,0.47159243,2.73013667,0.10996322,0.52022421,0.00642778,0.11496698
-2.47023512,3.32374660,0.00213452,0.03550702,0.46410034,2.66488209,0.10332388,0.52839040,0.00651738,0.11535827
-2.46423212,3.25977392,0.00210094,0.03533628,0.45672603,2.59923127,0.09718996,0.53775536,0.00659477,0.11551086
-2.45822911,3.19774181,0.00206444,0.03534815,0.44955360,2.53377579,0.09158344,0.54837215,0.00665901,0.11543312
-2.45222611,3.13827828,0.00202627,0.03553918,0.44266598,2.46907947,0.08651581,0.56025303,0.00670921,0.11513712
-2.44622311,3.08193941,0.00198771,0.03590022,0.43614592,2.40568593,0.08198947,0.57336714,0.00674459,0.11463898
-2.44022011,3.02921541,0.00195004,0.03641678,0.43007638,2.34412506,0.07799913,0.58763970,0.00676449,0.11395920
-2.43421711,2.98053672,0.00191452,0.03706947,0.42454024,2.28491778,0.07453342,0.60295296,0.00676848,0.11312284
-2.42821411,2.93627943,0.00188239,0.03783464,0.41961918,2.22857839,0.07157630,0.61914889,0.00675636,0.11215974
-2.42221111,2.89676972,0.00185483,0.03868514,0.41539189,2.17561420,0.06910863,0.63603367,0.00672826,0.11110454
-2.41620810,2.86228721,0.00183301,0.03959115,0.41193163,2.12652246,0.06710937,0.65338385,0.00668462,0.10999660
-2.41020510,2.83306723,0.00181806,0.04052108,0.40930331,2.08178468,0.06555685,0.67095406,0.00662631,0.10887983
-2.40420210,2.80930199,0.00181106,0.04144255,0.40756023,2.04185871,0.06442966,0.68848597,0.00655457,0.10780231
-2.39819910,2.79114109,0.00181309,0.04232337,0.40674089,2.00716922,0.06370748,0.70571821,0.00647112,0.10681576
-2.39219610,2.77869152,0.00182517,0.04313256,0.40686588,1.97809710,0.06337157,0.72239671,0.00637806,0.10597486
-2.38619310,2.77201733,0.00184832,0.04384121,0.40793533,1.95496865,0.06340512,0.73828518,0.00627793,0.10533639
-2.38019010,2.77113945,0.00188351,0.04442346,0.40992693,1.93804509,0.06379333,0.75317513,0.00617364,0.10495819
-2.37418709,2.77603552,0.00193167,0.04485723,0.41279492,1.92751314,0.06452334,0.76689480,0.00606843,0.10489800
-2.36818409,2.78664000,0.00199368,0.04512489,0.41646994,1.92347713,0.06558389,0.77931681,0.00596580,0.10521210
-2.36218109,2.80284429,0.00207035,0.04521382,0.42086002,1.92595295,0.06696492,0.79036383,0.00586943,0.10595388
-2.35617809,2.82449695,0.00216240,0.04511676,0.42585256,1.93486417,0.06865693,0.80001201,0.00578312,0.10717228
-2.35017509,2.85140356,0.00227041,0.04483198,0.43131722,1.95004024,0.07065032,0.80829196,0.00571066,0.10891019
-2.34417209,2.88332610,0.00239484,0.04436334,0.43710967,1.97121677,0.07293459,0.81528706,0.00565577,0.11120281
-2.33816908,2.91998170,0.00253593,0.04372008,0.44307586,1.99803758,0.07549757,0.82112924,0.00562195,0.11407604
-2.33216608,2.96104042,0.00269372,0.04291647,0.44905679,2.03005841,0.07832461,0.82599218,0.00561241,0.11754497
-2.32616308,3.00612223,0.00286801,0.04197132,0.45489324,2.06675182,0.08139784,0.83008247,0.00563000,0.12161247
-2.32016008,3.05479325,0.00305831,0.04090730,0.46043045,2.10751327,0.08469552,0.83362897,0.00567707,0.12626802
-2.31415708,3.10656156,0.00326382,0.03975017,0.46552246,2.15166788,0.08819155,0.83687102,0.00575543,0.13148683
-2.30815408,3.16087327,0.00348344,0.03852792,0.47003582,2.19847820,0.09185516,0.84004609,0.00586628,0.13722923
-2.30215108,3.21710934,0.00371572,0.03726986,0.47385270,2.24715265,0.09565077,0.84337752,0.00601015,0.14344054
-2.29614807,3.27458418,0.00395890,0.03600566,0.47687312,2.29685507,0.09953819,0.84706316,0.00618690,0.15005140
-2.29014507,3.33254681,0.00421088,0.03476449,0.47901649,2.34671542,0.10347304,0.85126543,0.00639566,0.15697853
-2.28414207,3.39018557,0.00446928,0.03357412,0.48022236,2.39584206,0.10740748,0.85610341,0.00663488,0.16412610
-2.27813907,3.44663703,0.00473145,0.03246019,0.48045046,2.44333579,0.11129121,0.86164761,0.00690234,0.17138767
-2.27213607,3.50099974,0.00499453,0.03144556,0.47968032,2.48830582,0.11507282,0.86791746,0.00719520,0.17864851
-2.26613307,3.55235305,0.00525549,0.03054981,0.47791039,2.52988785,0.11870124,0.87488195,0.00751008,0.18578857
-2.26013007,3.59978096,0.00551121,0.02978894,0.47515701,2.56726412,0.12212751,0.88246325,0.00784312,0.19268573
-2.25412706,3.64240026,0.00575853,0.02917513,0.47145329,2.59968493,0.12530660,0.89054306,0.00819015,0.19921943
-2.24812406,3.67939226,0.00599436,0.02871682,0.46684800,2.62649131,0.12819925,0.89897152,0.00854671,0.20527440
-2.24212106,3.71003652,0.00621570,0.02841876,0.46140460,2.64713778,0.13077379,0.90757776,0.00890829,0.21074448
-2.23611806,3.73374484,0.00641977,0.02828237,0.45520037,2.66121430,0.13300777,0.91618182,0.00927038,0.21553631
-2.23011506,3.75009366,0.00660404,0.02830610,0.44832579,2.66846610,0.13488932,0.92460679,0.00962866,0.21957265
-2.22411206,3.75885249,0.00676634,0.02848589,0.44088384,2.66881015,0.13641820,0.93269064,0.00997911,0.22279532
-2.21810905,3.76000644,0.00690485,0.02881572,0.43298937,2.66234691,0.13760632,0.94029680,0.01031811,0.22516745
-2.21210605,3.75377062,0.00701822,0.02928812,0.42476828,2.64936623,0.13847782,0.94732278,0.01064261,0.22667505
-2.20610305,3.74059503,0.00710555,0.02989467,0.41635643,2.63034626,0.13906857,0.95370626,0.01095011,0.22732764
-2.20010005,3.72115837,0.00716640,0.03062645,0.40789808,2.60594480,0.13942510,0.95942819,0.01123882,0.22715808
-2.19409705,3.69635053,0.00720086,0.03147437,0.39954384,2.57698260,0.13960295,0.96451252,0.01150760,0.22622131
-2.18809405,3.66724343,0.00720945,0.03242944,0.39144799,2.54441884,0.13966459,0.96902274,0.01175599,0.22459236
-2.18209105,3.63505119,0.00719320,0.03348283,0.38376516,2.50931924,0.13967678,0.97305515,0.01198416,0.22236335
-2.17608804,3.60108089,0.00715350,0.03462594,0.37664635,2.47281786,0.13970772,0.97672948,0.01219283,0.21963985
-2.17008504,3.56667611,0.00709215,0.03585015,0.37023455,2.43607402,0.13982391,0.98017722,0.01238318,0.21653664
-2.16408204,3.53315581,0.00701123,0.03714667,0.36465986,2.40022610,0.14008701,0.98352861,0.01255672,0.21317306
-2.15807904,3.50175153,0.00691309,0.03850615,0.36003448,2.36634446,0.14055075,0.98689897,0.01271513,0.20966817
-2.15207604,3.47354627,0.00680023,0.03991830,0.35644779,2.33538549,0.14125809,0.99037545,0.01286013,0.20613598
-2.14607304,3.44941824,0.00667526,0.04137151,0.35396171,2.30814927,0.14223881,0.99400491,0.01299333,0.20268084
-2.14007004,3.42999271,0.00654078,0.04285250,0.35260672,2.28524299,0.14350757,0.99778405,0.01311609,0.19939338
-2.13406703,3.41560475,0.00639937,0.04434596,0.35237875,2.26705195,0.14506264,1.00165230,0.01322938,0.19634701
-2.12806403,3.40627513,0.00625344,0.04583443,0.35323714,2.25372003,0.14688532,1.00548817,0.01333372,0.19359526
-2.12206103,3.40170104,0.00610521,0.04729819,0.35510397,2.24514055,0.14894017,1.00910948,0.01342908,0.19117003
-2.11605803,3.40126253,0.00595665,0.04871542,0.35786487,2.24095843,0.15117591,1.01227743,0.01351487,0.18908082
-2.11005503,3.40404469,0.00580941,0.05006247,0.36137129,2.24058359,0.15352719,1.01470474,0.01358999,0.18731498
-2.10405203,3.40887472,0.00566480,0.05131434,0.36544431,2.24321518,0.15591689,1.01606714,0.01365284,0.18583896
-2.09804902,3.41437246,0.00552377,0.05244531,0.36987991,2.24787576,0.15825915,1.01601800,0.01370144,0.18460046
-2.09204602,3.41901192,0.00538689,0.05342974,0.37445547,2.25345372,0.16046272,1.01420523,0.01373361,0.18353142
-2.08604302,3.42119102,0.00525437,0.05424300,0.37893726,2.25875211,0.16243468,1.01028949,0.01374707,0.18255164
-2.08004002,3.41930618,0.00512609,0.05486239,0.38308869,2.26254172,0.16408427,1.00396298,0.01373970,0.18157291
-2.07403702,3.41182816,0.00500161,0.05526816,0.38667891,2.26361576,0.16532672,0.99496760,0.01370972,0.18050342
