energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-3.41870935,2.96536149,0.33749140,0.39551510,0.00024096,1.55874286,0.01665436,0.13528819,2.01678035,0.71528978
-3.41270635,2.89204349,0.33368547,0.39888767,0.00024294,1.51243718,0.01624721,0.13350704,1.96586257,0.69410010
-3.40670335,2.82294864,0.32975859,0.40203043,0.00024619,1.46859445,0.01587147,0.13157538,1.92005037,0.67382769
-3.40070035,2.75775666,0.32563069,0.40475691,0.00025046,1.42717621,0.01552765,0.12947465,1.87907584,0.65447188
-3.39469735,2.69605093,0.32122467,0.40688725,0.00025548,1.38808263,0.01521512,0.12719043,1.84259442,0.63600136
-3.38869435,2.63735562,0.31647104,0.40825481,0.00026099,1.35116988,0.01493236,0.12471389,1.81021368,0.61836178
-3.38269135,2.58117404,0.31131254,0.40871283,0.00026674,1.31626833,0.01467715,0.12204305,1.78152228,0.60148370
-3.37668834,2.52702635,0.30570819,0.40814112,0.00027251,1.28320041,0.01444683,0.11918376,1.75611771,0.58529085
-3.37068534,2.47448456,0.29963695,0.40645224,0.00027809,1.25179726,0.01423860,0.11615033,1.73363143,0.56970792
-3.36468234,2.42320328,0.29310050,0.40359718,0.00028332,1.22191324,0.01404971,0.11296581,1.71374993,0.55466758
-3.35867934,2.37294451,0.28612536,0.39957009,0.00028808,1.19343752,0.01387773,0.10966185,1.69623084,0.54011644
-3.35267634,2.32359543,0.27876397,0.39441209,0.00029226,1.16630214,0.01372070,0.10627813,1.68091298,0.52601940
-3.34667334,2.27517828,0.27109493,0.38821380,0.00029583,1.14048622,0.01357726,0.10286152,1.66771999,0.51236241
-3.34067034,2.22785215,0.26322234,0.38111679,0.00029878,1.11601603,0.01344670,0.09946476,1.65665729,0.49915342
-3.33466733,2.18190654,0.25527430,0.37331370,0.00030112,1.09296110,0.01332899,0.09614493,1.64780257,0.48642150
-3.32866433,2.13774763,0.24740063,0.36504718,0.00030292,1.07142662,0.01322468,0.09296174,1.64129049,0.47421425
-3.32266133,2.09587793,0.23977002,0.35660784,0.00030425,1.05154272,0.01313479,0.08997558,1.63729239,0.46259380
-3.31665833,2.05687085,0.23256679,0.34833117,0.00030522,1.03345122,0.01306064,0.08724561,1.63599242,0.45163150
-3.31065533,2.02134180,0.22598722,0.34059376,0.00030594,1.01729086,0.01300367,0.08482790,1.63756143,0.44140186
-3.30465233,1.98991759,0.22023596,0.33380894,0.00030651,1.00318186,0.01296517,0.08277364,1.64213053,0.43197603
-3.29864932,1.96320609,0.21552233,0.32842199,0.00030705,0.99121088,0.01294612,0.08112767,1.64976570,0.42341529
-3.29264632,1.94176781,0.21205699,0.32490513,0.00030767,0.98141724,0.01294693,0.07992725,1.66044547,0.41576503
-3.28664332,1.92609129,0.21004877,0.32375242,0.00030846,0.97378149,0.01296730,0.07920126,1.67404305,0.40904945
-3.28064032,1.91657346,0.20970215,0.32547453,0.00030950,0.96821687,0.01300608,0.07896979,1.69031423,0.40326754
-3.27463732,1.91350627,0.21121502,0.33059361,0.00031085,0.96456450,0.01306119,0.07924417,1.70889219,0.39839044
-3.26863432,1.91706999,0.21477717,0.33963804,0.00031256,0.96259248,0.01312963,0.08002753,1.72928965,0.39436046
-3.26263132,1.92733370,0.22056914,0.35313713,0.00031466,0.96199925,0.01320754,0.08131574,1.75090874,0.39109171
-3.25662831,1.94426242,0.22876168,0.37161564,0.00031718,0.96242094,0.01329029,0.08309879,1.77305826,0.38847251
-3.25062531,1.96773055,0.23951552,0.39558798,0.00032015,0.96344261,0.01337269,0.08536254,1.79497763,0.38636930
-3.24462231,1.99754032,0.25298148,0.42555198,0.00032360,0.96461272,0.01344920,0.08809075,1.81586653,0.38463181
-3.23861931,2.03344414,0.26930079,0.46198214,0.00032756,0.96546010,0.01351419,0.09126723,1.83491871,0.38309942
-3.23261631,2.07516907,0.28860544,0.50532223,0.00033211,0.96551271,0.01356223,0.09487813,1.85135834,0.38160810
-3.22661331,2.12244189,0.31101842,0.55597717,0.00033732,0.96431710,0.01358836,0.09891414,1.86447699,0.37999772
-3.22061031,2.17501293,0.33665373,0.61430435,0.00034331,0.96145769,0.01358835,0.10337249,1.87366927,0.37811922
-3.21460730,2.23267701,0.36561607,0.68060420,0.00035025,0.95657476,0.01355893,0.10825866,1.87846529,0.37584140
-3.20860430,2.29529012,0.39799994,0.75511037,0.00035832,0.94938039,0.01349801,0.11358763,1.87855807,0.37305675
-3.20260130,2.36278038,0.43388823,0.83797959,0.00036776,0.93967144,0.01340478,0.11938462,1.87382446,0.36968619
-3.19659830,2.43515264,0.47335000,0.92928150,0.00037883,0.92733899,0.01327978,0.12568512,1.86433827,0.36568250
-3.19059530,2.51248596,0.51643760,1.02898876,0.00039183,0.91237374,0.01312493,0.13253431,1.85037477,0.36103202
-3.18459230,2.59492403,0.56318298,1.13696776,0.00040707,0.89486708,0.01294343,0.13998564,1.83240622,0.35575493
-3.17858929,2.68265860,0.61359321,1.25297033,0.00042489,0.87500798,0.01273966,0.14809878,1.81108832,0.34990371
-3.17258629,2.77590682,0.66764533,1.37662678,0.00044559,0.85307555,0.01251898,0.15693675,1.78723813,0.34356026
-3.16658329,2.87488327,0.72528057,1.50744075,0.00046950,0.82942797,0.01228751,0.16656250,1.76180430,0.33683151
-3.16058029,2.97976829,0.78639815,1.64478604,0.00049689,0.80448808,0.01205189,0.17703494,1.73583079,0.32984403
-3.15457729,3.09067389,0.85084889,1.78790600,0.00052796,0.77872643,0.01181894,0.18840461,1.71041559,0.32273771
-3.14857429,3.20760923,0.91842873,1.93591544,0.00056289,0.75264255,0.01159544,0.20070913,1.68666627,0.31565898
-3.14257129,3.33044735,0.98887280,2.08780562,0.00060175,0.72674525,0.01138784,0.21396868,1.66565418,0.30875385
-3.13656828,3.45889501,1.06185002,2.24245217,0.00064453,0.70153280,0.01120200,0.22818171,1.64836918,0.30216103
-3.13056528,3.59246730,1.13695895,2.39862617,0.00069110,0.67747389,0.01104295,0.24332103,1.63567690,0.29600561
-3.12456228,3.73046874,1.21372502,2.55500838,0.00074125,0.65499008,0.01091478,0.25933066,1.62828038,0.29039338
-3.11855928,3.87198198,1.29159976,2.71020649,0.00079465,0.63444047,0.01082045,0.27612349,1.62668748,0.28540622
-3.11255628,4.01586518,1.36996224,2.86277509,0.00085085,0.61610911,0.01076172,0.29357993,1.63118571,0.28109855
-3.10655328,4.16075882,1.44812311,3.01123830,0.00090930,0.60019566,0.01073914,0.31154785,1.64182529,0.27749517
-3.10055028,4.30510192,1.52533140,3.15411438,0.00096938,0.58680955,0.01075209,0.32984366,1.65841140,0.27459032
-3.09454727,4.44715781,1.60078425,3.28994205,0.00103038,0.57596770,0.01079878,0.34825480,1.68050572,0.27234816
-3.08854427,4.58504856,1.67363957,3.41730774,0.00109153,0.56759598,0.01087640,0.36654342,1.70743746,0.27070444
-3.08254127,4.71679722,1.74303134,3.53487324,0.00115201,0.56153397,0.01098125,0.38445133,1.73832335,0.26956943
-3.07653827,4.84037650,1.80808737,3.64140286,0.00121101,0.55754303,0.01110888,0.40170598,1.77209576,0.26883171
-3.07053527,4.95376204,1.86794896,3.73578943,0.00126771,0.55531699,0.01125425,0.41802731,1.80753803,0.26836282
-3.06453227,5.05498846,1.92179188,3.81707828,0.00132131,0.55449512,0.01141192,0.43313522,1.84332542,0.26802251
-3.05852926,5.14220597,1.96884783,3.88448835,0.00137108,0.55467677,0.01157620,0.44675743,1.87807016,0.26766424
-3.05252626,5.21373543,2.00842575,3.93742982,0.00141634,0.55543702,0.01174133,0.45863738,1.91036882,0.26714084
-3.04652326,5.26811956,2.03993186,3.97551750,0.00145652,0.55634267,0.01190161,0.46854185,1.93884999,0.26630998
-3.04052026,5.30416841,2.06288783,3.99857954,0.00149112,0.55696806,0.01205156,0.47626807,1.96222065,0.26503934
-3.03451726,5.32099719,2.07694595,4.00666106,0.00151976,0.55690995,0.01218598,0.48165001,1.97930910,0.26321117
-3.02851426,5.31805498,2.08190099,4.00002249,0.00154220,0.55580100,0.01230012,0.48456349,1.98910310,0.26072618
-3.02251126,5.29514333,2.07769777,3.97913279,0.00155827,0.55332140,0.01238969,0.48493013,1.99078162,0.25750663
-3.01650825,5.25242399,2.06443438,3.94465759,0.00156796,0.54920815,0.01245095,0.48271982,1.98373919,0.25349844
-3.01050525,5.19041555,2.04236076,3.89744278,0.00157135,0.54326194,0.01248077,0.47795164,1.96760197,0.24867241
-3.00450225,5.10997954,2.01187264,3.83849415,0.00156863,0.53535120,0.01247662,0.47069330,1.94223532,0.24302450
-2.99849925,5.01229641,1.97350124,3.76895379,0.00156008,0.52541361,0.01243663,0.46105910,1.90774262,0.23657519
-2.99249625,4.89883273,1.92789905,3.69007414,0.00154608,0.51345480,0.01235958,0.44920645,1.86445595,0.22936802
-2.98649325,4.77130104,1.87582246,3.60319051,0.00152709,0.49954480,0.01224496,0.43533129,1.81291907,0.22146740
-2.98049025,4.63161407,1.81811190,3.50969313,0.00150362,0.48381222,0.01209288,0.41966236,1.75386399,0.21295587
-2.97448724,4.48183504,1.75567038,3.41099949,0.00147626,0.46643671,0.01190414,0.40245482,1.68818210,0.20393081
-2.96848424,4.32412621,1.68944128,3.30852784,0.00144563,0.44764008,0.01168022,0.38398329,1.61689143,0.19450098
-2.96248124,4.16069725,1.62038629,3.20367261,0.00141239,0.42767643,0.01142319,0.36453468,1.54110143,0.18478276
-2.95647824,3.99375539,1.54946418,3.09778210,0.00137725,0.40682193,0.01113577,0.34440097,1.46197687,0.17489652
-2.95047524,3.82545862,1.47761123,2.99213911,0.00134092,0.38536449,0.01082122,0.32387235,1.38070220,0.16496295
-2.94447224,3.65787351,1.40572374,2.88794459,0.00130410,0.36359395,0.01048332,0.30323067,1.29844761,0.15509980
-2.93846923,3.49293829,1.33464313,2.78630442,0.00126754,0.34179292,0.01012629,0.28274372,1.21633816,0.14541878
-2.93246623,3.33243211,1.26514385,2.68821945,0.00123193,0.32022873,0.00975470,0.26266014,1.13542659,0.13602297
-2.92646323,3.17795082,1.19792415,2.59457843,0.00119794,0.29914668,0.00937340,0.24320528,1.05667066,0.12700463
-2.92046023,3.03088927,1.13359984,2.50615387,0.00116623,0.27876470,0.00898736,0.22457803,0.98091538,0.11844355
-2.91445723,2.89243015,1.07270075,2.42360038,0.00113736,0.25926945,0.00860158,0.20694858,0.90888027,0.11040581
-2.90845423,2.76353901,1.01566982,2.34745541,0.00111186,0.24081397,0.00822097,0.19045710,0.84115173,0.10294311
-2.90245123,2.64496496,0.96286436,2.27814194,0.00109015,0.22351674,0.00785020,0.17521336,0.77818009,0.09609251
-2.89644822,2.53724659,0.91455938,2.21597299,0.00107254,0.20746201,0.00749357,0.16129716,0.72028120,0.08987664
-2.89044522,2.44072228,0.87095251,2.16115767,0.00105927,0.19270125,0.00715492,0.14875947,0.66764183,0.08430432
-2.88444222,2.35554452,0.83217020,2.11380865,0.00105040,0.17925563,0.00683750,0.13762422,0.62032837,0.07937145
-2.87843922,2.28169722,0.79827492,2.07395069,0.00104590,0.16711905,0.00654390,0.12789053,0.57829833,0.07506228
-2.87243622,2.21901551,0.76927304,2.04153026,0.00104561,0.15626188,0.00627599,0.11953543,0.54141367,0.07135088
-2.86643322,2.16720738,0.74512308,2.01642592,0.00104922,0.14663486,0.00603490,0.11251679,0.50945569,0.06820279
-2.86043022,2.12587622,0.72574410,1.99845928,0.00105630,0.13817316,0.00582099,0.10677638,0.48214058,0.06557683
-2.85442721,2.09454382,0.71102393,1.98740622,0.00106634,0.13080040,0.00563389,0.10224305,0.45913518,0.06342696
-2.84842421,2.07267300,0.70082698,1.98300819,0.00107870,0.12443238,0.00547259,0.09883584,0.44007242,0.06170415
-2.84242121,2.05968914,0.69500147,1.98498296,0.00109271,0.11898061,0.00533545,0.09646692,0.42456598,0.06035827
-2.83641821,2.05500007,0.69338568,1.99303467,0.00110764,0.11435525,0.00522034,0.09504440,0.41222373,0.05933981
-2.83041521,2.05801348,0.69581316,2.00686242,0.00112275,0.11046777,0.00512478,0.09447479,0.40265971,0.05860153
-2.82441221,2.06815124,0.70211655,2.02616710,0.00113732,0.10723289,0.00504601,0.09466514,0.39550428,0.05809989
-2.81840920,2.08486026,0.71212987,2.05065595,0.00115067,0.10457021,0.00498116,0.09552490,0.39041228,0.05779627
-2.81240620,2.10761916,0.72568918,2.08004438,0.00116222,0.10240517,0.00492732,0.09696729,0.38706919,0.05765792
-2.80640320,2.13594068,0.74263145,2.11405481,0.00117146,0.10066966,0.00488174,0.09891030,0.38519505,0.05765857
-2.80040020,2.16936958,0.76279177,2.15241228,0.00117803,0.09930211,0.00484184,0.10127732,0.38454626,0.05777879
-2.79439720,2.20747618,0.78599883,2.19483700,0.00118169,0.09824733,0.00480531,0.10399737,0.38491544,0.05800593
-2.78839420,2.24984592,0.81206901,2.24103396,0.00118234,0.09745592,0.00477020,0.10700498,0.38612941,0.05833384
-2.78239120,2.29606543,0.84079939,2.29068006,0.00118004,0.09688362,0.00473489,0.11023983,0.38804553,0.05876219
-2.77638819,2.34570609,0.87196004,2.34340959,0.00117497,0.09649038,0.00469816,0.11364608,0.39054684,0.05929549
-2.77038519,2.39830608,0.90528611,2.39879884,0.00116745,0.09623945,0.00465910,0.11717160,0.39353626,0.05994200
-2.76438219,2.45335220,0.94047047,2.45635105,0.00115789,0.09609644,0.00461713,0.12076709,0.39693028,0.06071229
-2.75837919,2.51026289,0.97715728,2.51548283,0.00114678,0.09602845,0.00457193,0.12438523,0.40065258,0.06161777
-2.75237619,2.56837385,1.01493742,2.57551342,0.00113466,0.09600335,0.00452337,0.12797984,0.40462794,0.06266921
-2.74637319,2.62692770,1.05334621,2.63565800,0.00112210,0.09598925,0.00447146,0.13150532,0.40877696,0.06387520
-2.74037019,2.68506902,1.09186404,2.69502615,0.00110964,0.09595409,0.00441628,0.13491618,0.41301187,0.06524084
-2.73436718,2.74184566,1.12992029,2.75262651,0.00109779,0.09586561,0.00435790,0.13816695,0.41723363,0.06676652
-2.72836418,2.79621728,1.16690085,2.80737809,0.00108696,0.09569144,0.00429638,0.14121233,0.42133074,0.06844709
-2.72236118,2.84707130,1.20215927,2.85812872,0.00107751,0.09539943,0.00423169,0.14400776,0.42517968,0.07027125
-2.71635818,2.89324626,1.23503130,2.90368032,0.00106966,0.09495828,0.00416370,0.14651021,0.42864699,0.07222137
-2.71035518,2.93356207,1.26485259,2.94282046,0.00106351,0.09433825,0.00409219,0.14867938,0.43159308,0.07427372
-2.70435218,2.96685604,1.29097882,2.97435931,0.00105905,0.09351199,0.00401685,0.15047903,0.43387724,0.07639904
-2.69834917,2.99202331,1.31280750,2.99717038,0.00105615,0.09245553,0.00393731,0.15187862,0.43536383,0.07856352
-2.69234617,3.00805992,1.32980048,3.01023338,0.00105457,0.09114919,0.00385319,0.15285493,0.43592914,0.08073015
-2.68634317,3.01410631,1.34150610,3.01267723,0.00105398,0.08957852,0.00376411,0.15339374,0.43546847,0.08286023
-2.68034017,3.00948920,1.34757978,3.00382104,0.00105402,0.08773503,0.00366979,0.15349139,0.43390314,0.08491520
-2.67433717,2.99375939,1.34780210,2.98321086,0.00105427,0.08561689,0.00357006,0.15315609,0.43118673,0.08685847
-2.66833417,2.96672355,1.34209315,2.95065021,0.00105433,0.08322931,0.00346491,0.15240899,0.42731044,0.08865727
-2.66233117,2.92846793,1.33052240,2.90622267,0.00105383,0.08058480,0.00335457,0.15128476,0.42230693,0.09028439
-2.65632816,2.87937249,1.31331340,2.85030491,0.00105250,0.07770302,0.00323947,0.14983177,0.41625253,0.09171969
-2.65032516,2.82011445,1.29084278,2.78356942,0.00105013,0.07461058,0.00312032,0.14811170,0.40926762,0.09295127
-2.64432216,2.75166064,1.26363352,2.70697626,0.00104668,0.07134036,0.00299809,0.14619860,0.40151503,0.09397634
-2.63831916,2.67524854,1.23234252,2.62175405,0.00104225,0.06793080,0.00287398,0.14417744,0.39319651,0.09480153
-2.63231616,2.59235689,1.19774294,2.52937073,0.00103710,0.06442487,0.00274944,0.14214210,0.38454739,0.09544280
-2.62631316,2.50466657,1.16070197,2.43149534,0.00103169,0.06086896,0.00262609,0.14019296,0.37582972,0.09592485
-2.62031016,2.41401366,1.12215485,2.32995215,0.00102663,0.05731160,0.00250571,0.13843398,0.36732406,0.09628003
-2.61430715,2.32233632,1.08307629,2.22666929,0.00102271,0.05380220,0.00239018,0.13696965,0.35932035,0.09654690
-2.60830415,2.23161788,1.04445039,2.12362372,0.00102087,0.05038973,0.00228142,0.13590168,0.35210825,0.09676841
-2.60230115,2.14382825,1.00724026,2.02278504,0.00102215,0.04712151,0.00218136,0.13532562,0.34596735,0.09698977
-2.59629815,2.06086614,0.97235859,1.92606010,0.00102770,0.04404203,0.00209185,0.13532765,0.34115769,0.09725629
-2.59029515,1.98450413,0.94064013,1.83524056,0.00103871,0.04119197,0.00201465,0.13598145,0.33791085,0.09761106
-2.58429215,1.91633868,0.91281732,1.75195530,0.00105637,0.03860734,0.00195136,0.13734553,0.33642213,0.09809278
-2.57828914,1.85774670,0.88949961,1.67762913,0.00108182,0.03631879,0.00190340,0.13946082,0.33684399,0.09873373
-2.57228614,1.80985003,0.87115730,1.61344906,0.00111609,0.03435114,0.00187197,0.14234893,0.33928094,0.09955805
-2.56628314,1.77348878,0.85811024,1.56033883,0.00116008,0.03272311,0.00185806,0.14601084,0.34378621,0.10058036
-2.56028014,1.74920406,0.85052159,1.51894224,0.00121449,0.03144721,0.00186239,0.15042633,0.35036005,0.10180482
-2.55427714,1.73723018,0.84839676,1.48961525,0.00127975,0.03052979,0.00188546,0.15555395,0.35894989,0.10322463
-2.54827414,1.73749626,0.85158721,1.47242663,0.00135605,0.02997132,0.00192751,0.16133174,0.36945220,0.10482207
-2.54227114,1.74963660,0.85979894,1.46716658,0.00144322,0.02976677,0.00198857,0.16767847,0.38171602,0.10656895
-2.53626813,1.77300916,0.87260512,1.47336267,0.00154080,0.02990606,0.00206842,0.17449559,0.39554796,0.10842755
-2.53026513,1.80672113,0.88946229,1.49030202,0.00164796,0.03037474,0.00216666,0.18166960,0.41071855,0.11035194
-2.52426213,1.84966048,0.90972957,1.51705889,0.00176355,0.03115460,0.00228269,0.18907496,0.42696965,0.11228965
-2.51825913,1.90053241,0.93269018,1.55252643,0.00188608,0.03222447,0.00241573,0.19657737,0.44402281,0.11418359
-2.51225613,1.95789933,0.95757439,1.59545171,0.00201377,0.03356097,0.00256487,0.20403730,0.46158814,0.11597411
-2.50625313,2.02022322,0.98358346,1.64447269,0.00214460,0.03513931,0.00272905,0.21131372,0.47937355,0.11760123
-2.50025013,2.08590916,1.00991359,1.69815638,0.00227633,0.03693409,0.00290709,0.21826796,0.49709403,0.11900676
-2.49424712,2.15334868,1.03577927,1.75503692,0.00240660,0.03892010,0.00309772,0.22476742,0.51448066,0.12013640
-2.48824412,2.22096192,1.06043538,1.81365286,0.00253298,0.04107301,0.00329959,0.23068927,0.53128902,0.12094164
-2.48224112,2.28723744,1.08319738,1.87258251,0.00265305,0.04337009,0.00351129,0.23592373,0.54730680,0.12138144
-2.47623812,2.35076863,1.10345901,1.93047673,0.00276448,0.04579072,0.00373133,0.24037712,0.56236022,0.12142361
-2.47023512,2.41028570,1.12070701,1.98608826,0.00286512,0.04831689,0.00395822,0.24397435,0.57631904,0.12104583
-2.46423212,2.46468258,1.13453238,2.03829684,0.00295305,0.05093351,0.00419041,0.24666085,0.58909997,0.12023635
-2.45822911,2.51303769,1.14463800,2.08612966,0.00302666,0.05362855,0.00442635,0.24840394,0.60066819,0.11899428
-2.45222611,2.55462835,1.15084219,2.12877650,0.00308471,0.05639307,0.00466450,0.24919339,0.61103698,0.11732949
-2.44622311,2.58893811,1.15307832,2.16559919,0.00312635,0.05922095,0.00490329,0.24904134,0.62026525,0.11526215
-2.44022011,2.61565706,1.15139044,2.19613530,0.00315119,0.06210853,0.00514116,0.24798144,0.62845311,0.11282190
-2.43421711,2.63467497,1.14592509,2.22009593,0.00315924,0.06505402,0.00537655,0.24606729,0.63573551,0.11004675
-2.42821411,2.64606784,1.13691972,2.23735783,0.00315096,0.06805675,0.00560791,0.24337019,0.64227423,0.10698169
-2.42221111,2.65007816,1.12468820,2.24795029,0.00312721,0.07111625,0.00583365,0.23997630,0.64824833,0.10367705
-2.41620810,2.64709001,1.10960389,2.25203739,0.00308920,0.07423128,0.00605217,0.23598331,0.65384369,0.10018681
-2.41020510,2.63759995,1.09208128,2.24989646,0.00303845,0.07739880,0.00626184,0.23149676,0.65924186,0.09656670
-2.40420210,2.62218513,1.07255663,2.24189383,0.00297671,0.08061287,0.00646098,0.22662606,0.66460890,0.09287242
-2.39819910,2.60146998,1.05146875,2.22845896,0.00290589,0.08386374,0.00664787,0.22148060,0.67008462,0.08915781
-2.39219610,2.57609322,1.02924057,2.21005825,0.00282799,0.08713700,0.00682073,0.21616580,0.67577287,0.08547319
-2.38619310,2.54667658,1.00626242,2.18716971,0.00274498,0.09041293,0.00697772,0.21077958,0.68173338,0.08186390
-2.38019010,2.51379690,0.98287767,2.16025992,0.00265879,0.09366614,0.00711698,0.20540913,0.68797558,0.07836902
-2.37418709,2.47796275,0.95937131,2.12976407,0.00257118,0.09686549,0.00723662,0.20012832,0.69445485,0.07502047
-2.36818409,2.43959682,0.93596198,2.09607024,0.00248372,0.09997434,0.00733476,0.19499578,0.70107148,0.07184229
-2.36218109,2.39902472,0.91279774,2.05950848,0.00239772,0.10295119,0.00740958,0.19005364,0.70767238,0.06885037
-2.35617809,2.35647057,0.88995555,2.02034503,0.00231420,0.10575057,0.00745935,0.18532717,0.71405569,0.06605246
-2.35017509,2.31205950,0.86744451,1.97878176,0.00223391,0.10832434,0.00748251,0.18082509,0.71997800,0.06344853
-2.34417209,2.26582648,0.84521239,1.93496061,0.00215727,0.11062318,0.00747772,0.17654069,0.72516397,0.06103139
-2.33816908,2.21773087,0.82315512,1.88897238,0.00208442,0.11259828,0.00744393,0.17245362,0.72931779,0.05878762
-2.33216608,2.16767540,0.80112861,1.84086908,0.00201526,0.11420322,0.00738043,0.16853214,0.73213608,0.05669870
-2.32616308,2.11552842,0.77896212,1.79067887,0.00194943,0.11539573,0.00728692,0.16473591,0.73332136,0.05474229
-2.32016008,2.06114782,0.75647251,1.73842230,0.00188642,0.11613950,0.00716357,0.16101893,0.73259572,0.05289366
-2.31415708,2.00440503,0.73347850,1.68412881,0.00182556,0.11640577,0.00701104,0.15733264,0.72971363,0.05112709
-2.30815408,1.94520762,0.70981428,1.62785215,0.00176614,0.11617459,0.00683050,0.15362895,0.72447359,0.04941729
-2.30215108,1.88351913,0.68534173,1.56968382,0.00170740,0.11543590,0.00662364,0.14986301,0.71672775,0.04774074
-2.29614807,1.81937497,0.65996069,1.50976355,0.00164861,0.11419005,0.00639264,0.14599569,0.70638920,0.04607688
-2.29014507,1.75289352,0.63361687,1.44828625,0.00158910,0.11244802,0.00614017,0.14199556,0.69343663,0.04440914
-2.28414207,1.68428205,0.60630713,1.38550501,0.00152833,0.11023114,0.00586928,0.13784036,0.67791600,0.04272576
-2.27813907,1.61383715,0.57808193,1.32173020,0.00146587,0.10757042,0.00558337,0.13351790,0.65993940,0.04102042
-2.27213607,1.54194007,0.54904520,1.25732473,0.00140145,0.10450550,0.00528610,0.12902639,0.63968116,0.03929258
-2.26613307,1.46904746,0.51935153,1.19269603,0.00133496,0.10108325,0.00498131,0.12437423,0.61737154,0.03754766
-2.26013007,1.39567828,0.48920126,1.12828546,0.00126646,0.09735619,0.00467289,0.11957933,0.59328835,0.03579697
-2.25412706,1.32239806,0.45883374,1.06455578,0.00119614,0.09338074,0.00436470,0.11466799,0.56774715,0.03405753
-2.24812406,1.24980150,0.42851932,1.00197787,0.00112437,0.08921535,0.00406053,0.10967355,0.54109042,0.03235163
-2.24212106,1.17849468,0.39855043,0.94101726,0.00105159,0.08491875,0.00376392,0.10463480,0.51367645,0.03070638
-2.23611806,1.10907792,0.36923249,0.88212163,0.00097837,0.08054830,0.00347819,0.09959436,0.48586839,0.02915317
-2.23011506,1.04213037,0.34087489,0.82570982,0.00090533,0.07615851,0.00320632,0.09459704,0.45802406,0.02772701
-2.22411206,0.97819703,0.31378259,0.77216297,0.00083315,0.07179983,0.00295096,0.08968841,0.43048694,0.02646597
-2.21810905,0.91777880,0.28824863,0.72181817,0.00076250,0.06751778,0.00271435,0.08491349,0.40357857,0.02541061
-2.21210605,0.86132582,0.26454775,0.67496480,0.00069405,0.06335233,0.00249838,0.08031573,0.37759277,0.02460342
-2.20610305,0.80923417,0.24293136,0.63184350,0.00062845,0.05933767,0.00230455,0.07593628,0.35279156,0.02408833
-2.20010005,0.76184572,0.22362375,0.59264752,0.00056629,0.05550221,0.00213402,0.07181353,0.32940286,0.02391039
-2.19409705,0.71945061,0.20681965,0.55752613,0.00050812,0.05186887,0.00198762,0.06798295,0.30761992,0.02411533
-2.18809405,0.68229190,0.19268301,0.52658951,0.00045442,0.04845564,0.00186589,0.06447712,0.28760199,0.02474936
-2.18209105,0.65057160,0.18134664,0.49991460,0.00040559,0.04527621,0.00176913,0.06132600,0.26947635,0.02585886
-2.17608804,0.62445735,0.17291278,0.47755127,0.00036198,0.04234071,0.00169742,0.05855724,0.25334094,0.02749023
-2.17008504,0.60408903,0.16745419,0.45952827,0.00032388,0.03965658,0.00165066,0.05619664,0.23926764,0.02968958
-2.16408204,0.58958458,0.16501554,0.44585840,0.00029150,0.03722924,0.00162858,0.05426850,0.22730557,0.03250253
-2.15807904,0.58104445,0.16561497,0.43654256,0.00026504,0.03506286,0.00163081,0.05279596,0.21748439,0.03597383
-2.15207604,0.57855437,0.16924565,0.43157230,0.00024464,0.03316086,0.00165681,0.05180114,0.20981707,0.04014694
-2.14607304,0.58218588,0.17587702,0.43093075,0.00023040,0.03152639,0.00170594,0.05130520,0.20430219,0.04506348
-2.14007004,0.59199494,0.18545590,0.43459203,0.00022244,0.03016250,0.00177744,0.05132810,0.20092558,0.05076251
-2.13406703,0.60801826,0.19790725,0.44251902,0.00022082,0.02907227,0.00187039,0.05188823,0.19966114,0.05727964
-2.12806403,0.63026789,0.21313458,0.45465995,0.00022561,0.02825870,0.00198371,0.05300174,0.20047109,0.06464604
-2.12206103,0.65872438,0.23102017,0.47094406,0.00023686,0.02772444,0.00211617,0.05468181,0.20330550,0.07288714
-2.11605803,0.69332883,0.25142518,0.49127672,0.00025462,0.02747147,0.00226632,0.05693766,0.20810142,0.08202136
-2.11005503,0.73397467,0.27418963,0.51553446,0.00027890,0.02750061,0.00243250,0.05977356,0.21478172,0.09205852
-2.10405203,0.78049951,0.29913263,0.54356044,0.00030970,0.02781100,0.00261284,0.06318772,0.22325374,0.10299833
-2.09804902,0.83267789,0.32605274,0.57516066,0.00034696,0.02839966,0.00280523,0.06717128,0.23340811,0.11482877
-2.09204602,0.89021541,0.35472883,0.61010143,0.00039061,0.02926089,0.00300738,0.07170737,0.24511785,0.12752450
-2.08604302,0.95274480,0.38492143,0.64810833,0.00044046,0.03038596,0.00321676,0.07677037,0.25823793,0.14104551
-2.08004002,1.01982443,0.41637471,0.68886693,0.00049630,0.03176268,0.00343070,0.08232536,0.27260545,0.15533591
-2.07403702,1.09093953,0.44881916,0.73202538,0.00055780,0.03337527,0.00364638,0.08832796,0.28804059,0.17032309
-2.06803402,1.16550648,0.48197500,0.77719889,0.00062456,0.03520428,0.00386091,0.09472444,0.30434831,0.18591731
-2.06203102,1.24288002,0.51555626,0.82397600,0.00069605,0.03722666,0.00407139,0.10145227,0.32132091,0.20201186
-2.05602801,1.32236361,0.54927555,0.87192652,0.00077167,0.03941605,0.00427496,0.10844104,0.33874143,0.21848377
