energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.09454727,0.00036451,0.00001112,0.00009106,0.00000011,0.00000000,0.00000024,0.00000225,0.00006287,0.00023604
-3.08854427,0.00049310,0.00001512,0.00012328,0.00000014,0.00000000,0.00000033,0.00000304,0.00008502,0.00031920
-3.08254127,0.00066230,0.00002042,0.00016573,0.00000019,0.00000000,0.00000044,0.00000408,0.00011415,0.00042857
-3.07653827,0.00088322,0.00002742,0.00022122,0.00000026,0.00000000,0.00000059,0.00000544,0.00015216,0.00057127
-3.07053527,0.00116943,0.00003657,0.00029324,0.00000034,0.00000000,0.00000078,0.00000720,0.00020137,0.00075602
-3.06453227,0.00153737,0.00004848,0.00038598,0.00000045,0.00000000,0.00000103,0.00000946,0.00026458,0.00099333
-3.05852926,0.00200671,0.00006388,0.00050453,0.00000059,0.00000000,0.00000134,0.00001235,0.00034514,0.00129577
-3.05252626,0.00260074,0.00008365,0.00065492,0.00000076,0.00000000,0.00000174,0.00001600,0.00044699,0.00167815
-3.04652326,0.00334672,0.00010891,0.00084428,0.00000098,0.00000000,0.00000224,0.00002059,0.00057475,0.00215778
-3.04052026,0.00427620,0.00014098,0.00108095,0.00000125,0.00000000,0.00000286,0.00002630,0.00073371,0.00275455
-3.03451726,0.00542524,0.00018147,0.00137453,0.00000159,0.00000000,0.00000362,0.00003336,0.00092992,0.00349113
-3.02851426,0.00683453,0.00023232,0.00173602,0.00000200,0.00000001,0.00000456,0.00004202,0.00117014,0.00439292
-3.02251126,0.00854939,0.00029586,0.00217788,0.00000250,0.00000001,0.00000569,0.00005254,0.00146184,0.00548796
-3.01650825,0.01061957,0.00037486,0.00271402,0.00000310,0.00000002,0.00000706,0.00006524,0.00181316,0.00680674
-3.01050525,0.01309886,0.00047263,0.00335987,0.00000382,0.00000002,0.00000869,0.00008044,0.00223278,0.00838185
-3.00450225,0.01604453,0.00059309,0.00413232,0.00000467,0.00000003,0.00001063,0.00009849,0.00272978,0.01024737
-2.99849925,0.01951639,0.00074091,0.00504966,0.00000567,0.00000005,0.00001290,0.00011975,0.00331348,0.01243819
-2.99249625,0.02357575,0.00092157,0.00613149,0.00000684,0.00000008,0.00001555,0.00014459,0.00399315,0.01498908
-2.98649325,0.02828405,0.00114157,0.00739860,0.00000819,0.00000011,0.00001861,0.00017337,0.00477775,0.01793355
-2.98049025,0.03370128,0.00140855,0.00887278,0.00000973,0.00000016,0.00002212,0.00020646,0.00567556,0.02130259
-2.97448724,0.03988417,0.00173151,0.01057670,0.00001149,0.00000024,0.00002609,0.00024419,0.00669381,0.02512315
-2.96848424,0.04688440,0.00212098,0.01253367,0.00001347,0.00000035,0.00003057,0.00028687,0.00783826,0.02941663
-2.96248124,0.05474654,0.00258930,0.01476753,0.00001568,0.00000050,0.00003556,0.00033476,0.00911277,0.03419719
-2.95647824,0.06350623,0.00315087,0.01730247,0.00001812,0.00000073,0.00004107,0.00038807,0.01051886,0.03947016
-2.95047524,0.07318842,0.00382244,0.02016297,0.00002080,0.00000104,0.00004711,0.00044696,0.01205534,0.04523046
-2.94447224,0.08380588,0.00462347,0.02337373,0.00002371,0.00000148,0.00005368,0.00051152,0.01371790,0.05146124
-2.93846923,0.09535814,0.00557641,0.02695977,0.00002683,0.00000209,0.00006074,0.00058176,0.01549888,0.05813277
-2.93246623,0.10783097,0.00670713,0.03094660,0.00003017,0.00000295,0.00006827,0.00065766,0.01738707,0.06520169
-2.92646323,0.12119645,0.00804526,0.03536044,0.00003368,0.00000413,0.00007623,0.00073913,0.01936764,0.07261071
-2.92046023,0.13541384,0.00962459,0.04022867,0.00003735,0.00000576,0.00008458,0.00082606,0.02142225,0.08028888
-2.91445723,0.15043123,0.01148351,0.04558031,0.00004115,0.00000798,0.00009327,0.00091834,0.02352932,0.08815242
-2.90845423,0.16618805,0.01366538,0.05144667,0.00004504,0.00001098,0.00010225,0.00101588,0.02566443,0.09610620
-2.90245123,0.18261844,0.01621893,0.05786209,0.00004897,0.00001503,0.00011147,0.00111871,0.02780098,0.10404589
-2.89644822,0.19965552,0.01919872,0.06486481,0.00005291,0.00002044,0.00012090,0.00122699,0.02991098,0.11186075
-2.89044522,0.21723629,0.02266556,0.07249783,0.00005681,0.00002763,0.00013053,0.00134108,0.03196600,0.11943697
-2.88444222,0.23530730,0.02668688,0.08080994,0.00006063,0.00003711,0.00014037,0.00146168,0.03393830,0.12666156
-2.87843922,0.25383074,0.03133727,0.08985668,0.00006434,0.00004953,0.00015046,0.00158984,0.03580207,0.13342662
-2.87243622,0.27279090,0.03669889,0.09970140,0.00006789,0.00006568,0.00016090,0.00172712,0.03753471,0.13963382
-2.86643322,0.29220062,0.04286204,0.11041623,0.00007125,0.00008653,0.00017184,0.00187569,0.03911817,0.14519899
-2.86043022,0.31210776,0.04992569,0.12208312,0.00007442,0.00011327,0.00018352,0.00203840,0.04054029,0.15005662
-2.85442721,0.33260120,0.05799805,0.13479471,0.00007738,0.00014728,0.00019621,0.00221894,0.04179602,0.15416402
-2.84842421,0.35381628,0.06719727,0.14865527,0.00008013,0.00019025,0.00021033,0.00242192,0.04288855,0.15750503
-2.84242121,0.37593935,0.07765196,0.16378141,0.00008269,0.00024412,0.00022635,0.00265298,0.04383022,0.16009308
-2.83641821,0.39921128,0.08950183,0.18030279,0.00008509,0.00031114,0.00024488,0.00291888,0.04464327,0.16197341
-2.83041521,0.42392957,0.10289814,0.19836253,0.00008737,0.00039392,0.00026662,0.00322755,0.04536019,0.16322437
-2.82441221,0.45044899,0.11800390,0.21811742,0.00008961,0.00049535,0.00029238,0.00358812,0.04602391,0.16395764
-2.81840920,0.47918036,0.13499387,0.23973781,0.00009186,0.00061870,0.00032310,0.00401098,0.04668753,0.16431739
-2.81240620,0.51058741,0.15405392,0.26340695,0.00009422,0.00076753,0.00035980,0.00450765,0.04741371,0.16447827
-2.80640320,0.54518140,0.17537994,0.28931979,0.00009679,0.00094571,0.00040361,0.00509077,0.04827374,0.16464227
-2.80040020,0.58351344,0.19917578,0.31768100,0.00009968,0.00115734,0.00045573,0.00577390,0.04934618,0.16503457
-2.79439720,0.62616426,0.22565039,0.34870198,0.00010300,0.00140670,0.00051741,0.00657134,0.05071516,0.16589833
-2.78839420,0.67373143,0.25501365,0.38259685,0.00010688,0.00169816,0.00058992,0.00749780,0.05246835,0.16748870
-2.78239120,0.72681395,0.28747113,0.41957711,0.00011144,0.00203605,0.00067453,0.00856811,0.05469461,0.17006606
-2.77638819,0.78599425,0.32321741,0.45984494,0.00011679,0.00242457,0.00077246,0.00979675,0.05748142,0.17388874
-2.77038519,0.85181782,0.36242815,0.50358506,0.00012305,0.00286760,0.00088483,0.01119737,0.06091207,0.17920539
-2.76438219,0.92477087,0.40525090,0.55095527,0.00013033,0.00336856,0.00101262,0.01278225,0.06506274,0.18624724
-2.75837919,1.00525625,0.45179490,0.60207564,0.00013870,0.00393022,0.00115662,0.01456174,0.06999956,0.19522040
-2.75237619,1.09356862,0.50212017,0.65701679,0.00014823,0.00455452,0.00131738,0.01654358,0.07577566,0.20629847
-2.74637319,1.18986938,0.55622615,0.71578751,0.00015896,0.00524240,0.00149515,0.01873235,0.08242841,0.21961574
-2.74037019,1.29416261,0.61404074,0.77832230,0.00017092,0.00599362,0.00168985,0.02112887,0.08997688,0.23526110
-2.73436718,1.40627297,0.67540987,0.84446948,0.00018409,0.00680662,0.00190102,0.02372961,0.09841964,0.25327297
-2.72836418,1.52582687,0.74008871,0.91398045,0.00019841,0.00767843,0.00212778,0.02652632,0.10773309,0.27363543
-2.72236118,1.65223820,0.80773488,0.98650102,0.00021382,0.00860453,0.00236884,0.02950563,0.11787024,0.29627566
-2.71635818,1.78469976,0.87790443,1.06156549,0.00023020,0.00957890,0.00262244,0.03264888,0.12876026,0.32106304
-2.71035518,1.92218147,0.95005114,1.13859429,0.00024738,0.01059400,0.00288642,0.03593210,0.14030865,0.34780969
-2.70435218,2.06343642,1.02352973,1.21689562,0.00026520,0.01164084,0.00315818,0.03932617,0.15239825,0.37627288
-2.69834917,2.20701512,1.09760306,1.29567190,0.00028344,0.01270920,0.00343475,0.04279723,0.16489101,0.40615902
-2.69234617,2.35128833,1.17145367,1.37403087,0.00030184,0.01378774,0.00371285,0.04630717,0.17763054,0.43712930
-2.68634317,2.49447827,1.24419934,1.45100176,0.00032016,0.01486435,0.00398894,0.04981447,0.19044543,0.46880690
-2.68034017,2.63469747,1.31491255,1.52555594,0.00033811,0.01592640,0.00425929,0.05327511,0.20315315,0.50078538
-2.67433717,2.76999429,1.38264292,1.59663171,0.00035539,0.01696108,0.00452010,0.05664366,0.21556457,0.53263828
-2.66833417,2.89840345,1.44644223,1.66316234,0.00037171,0.01795582,0.00476760,0.05987449,0.22748881,0.56392934
-2.66233117,3.01799975,1.50539068,1.72410628,0.00038679,0.01889860,0.00499812,0.06292299,0.23873833,0.59422320
-2.65632816,3.12695288,1.55862342,1.77847828,0.00040035,0.01977833,0.00520823,0.06574687,0.24913402,0.62309611
-2.65032516,3.22358083,1.60535626,1.82538015,0.00041214,0.02058518,0.00539480,0.06830731,0.25851013,0.65014626
-2.64432216,3.30639972,1.64490920,1.86402959,0.00042193,0.02131085,0.00555514,0.07057017,0.26671883,0.67500344
-2.63831916,3.37416779,1.67672675,1.89378587,0.00042953,0.02194883,0.00568701,0.07250682,0.27363418,0.69733761
-2.63231616,3.42592148,1.70039423,1.91417101,0.00043481,0.02249451,0.00578876,0.07409502,0.27915543,0.71686609
-2.62631316,3.46100216,1.71564902,1.92488553,0.00043764,0.02294529,0.00585930,0.07531936,0.28320942,0.73335927
-2.62031016,3.47907228,1.72238660,1.92581789,0.00043800,0.02330058,0.00589819,0.07617159,0.28575209,0.74664449
-2.61430715,3.48012037,1.72066084,1.91704738,0.00043587,0.02356171,0.00590558,0.07665063,0.28676901,0.75660822
-2.60830415,3.46445495,1.71067899,1.89884020,0.00043130,0.02373180,0.00588225,0.07676232,0.28627491,0.76319641
-2.60230115,3.43268782,1.69279139,1.87163908,0.00042440,0.02381552,0.00582955,0.07651901,0.28431230,0.76641319
-2.59629815,3.38570785,1.66747680,1.83604707,0.00041532,0.02381888,0.00574934,0.07593886,0.28094931,0.76631806
-2.59029515,3.32464678,1.63532406,1.79280633,0.00040424,0.02374889,0.00564395,0.07504500,0.27627674,0.76302178
-2.58429215,3.25083882,1.59701107,1.74277304,0.00039140,0.02361330,0.00551607,0.07386467,0.27040466,0.75668115
-2.57828914,3.16577615,1.55328220,1.68688970,0.00037706,0.02342026,0.00536868,0.07242813,0.26345854,0.74749316
-2.57228614,3.07106240,1.50492513,1.62615611,0.00036149,0.02317807,0.00520498,0.07076772,0.25557524,0.73568851
-2.56628314,2.96836614,1.45274829,1.56160036,0.00034500,0.02289486,0.00502827,0.06891684,0.24689898,0.72152505
-2.56028014,2.85937636,1.39755960,1.49425098,0.00032789,0.02257844,0.00484186,0.06690909,0.23757737,0.70528114
-2.55427714,2.74576143,1.34014743,1.42511148,0.00031048,0.02223608,0.00464902,0.06477743,0.22775784,0.68724928
-2.54827414,2.62913297,1.28126434,1.35513783,0.00029306,0.02187439,0.00445288,0.06255358,0.21758429,0.66773018
-2.54227114,2.51101543,1.22161377,1.28521989,0.00027594,0.02149927,0.00425636,0.06026747,0.20719436,0.64702724
-2.53626813,2.39282196,1.16184012,1.21616683,0.00025937,0.02111586,0.00406214,0.05794692,0.19671712,0.62544177
-2.53026513,2.27583676,1.10252193,1.14869689,0.00024360,0.02072855,0.00387258,0.05561738,0.18627134,0.60326867
-2.52426213,2.16120370,1.04416814,1.08343135,0.00022887,0.02034104,0.00368974,0.05330193,0.17596432,0.58079290
-2.51825913,2.04992082,0.98721704,1.02089241,0.00021537,0.01995640,0.00351531,0.05102127,0.16589115,0.55828654
-2.51225613,1.94284010,0.93203751,0.96150467,0.00020325,0.01957716,0.00335062,0.04879392,0.15613450,0.53600640
-2.50625313,1.84067176,0.87893210,0.90559957,0.00019265,0.01920539,0.00319666,0.04663637,0.14676481,0.51419232
-2.50025013,1.74399221,0.82814158,0.85342237,0.00018369,0.01884280,0.00305407,0.04456345,0.13784078,0.49306597
-2.49424712,1.65325496,0.77985031,0.80514100,0.00017644,0.01849084,0.00292316,0.04258854,0.12941017,0.47283016
-2.48824412,1.56880358,0.73419239,0.76085622,0.00017096,0.01815080,0.00280395,0.04072398,0.12151079,0.45366866
-2.48224112,1.49088605,0.69125784,0.72061256,0.00016730,0.01782383,0.00269619,0.03898132,0.11417164,0.43574655
-2.47623812,1.41966992,0.65109893,0.68440962,0.00016548,0.01751109,0.00259943,0.03737171,0.10741414,0.41921088
-2.47023512,1.35525761,0.61373624,0.65221319,0.00016553,0.01721377,0.00251300,0.03590609,0.10125340,0.40419187
-2.46423212,1.29770144,0.57916430,0.62396595,0.00016747,0.01693316,0.00243614,0.03459553,0.09569948,0.39080435
-2.45822911,1.24701802,0.54735692,0.59959740,0.00017130,0.01667073,0.00236798,0.03345141,0.09075863,0.37914952
-2.45222611,1.20320151,0.51827187,0.57903275,0.00017707,0.01642815,0.00230762,0.03248562,0.08643440,0.36931692
-2.44622311,1.16623552,0.49185509,0.56220060,0.00018480,0.01620741,0.00225415,0.03171066,0.08272871,0.36138643
-2.44022011,1.13610331,0.46804428,0.54903928,0.00019455,0.01601080,0.00220675,0.03113974,0.07964270,0.35543032
-2.43421711,1.11279595,0.44677186,0.53950159,0.00020637,0.01584106,0.00216465,0.03078679,0.07717751,0.35151508
-2.42821411,1.09631827,0.42796730,0.53355799,0.00022035,0.01570132,0.00212725,0.03066638,0.07533482,0.34970297
-2.42221111,1.08669239,0.41155879,0.53119812,0.00023658,0.01559522,0.00209408,0.03079359,0.07411713,0.35005322
-2.41620810,1.08395852,0.39747417,0.53243050,0.00025517,0.01552689,0.00206484,0.03118377,0.07352792,0.35262266
-2.41020510,1.08817321,0.38564119,0.53728068,0.00027622,0.01550095,0.00203943,0.03185225,0.07357150,0.35746578
-2.40420210,1.09940477,0.37598708,0.54578769,0.00029984,0.01552250,0.00201794,0.03281389,0.07425266,0.36463408
-2.39819910,1.11772626,0.36843745,0.55799898,0.00032616,0.01559708,0.00200064,0.03408257,0.07557607,0.37417490
-2.39219610,1.14320609,0.36291468,0.57396406,0.00035526,0.01573053,0.00198796,0.03567064,0.07754544,0.38612943
-2.38619310,1.17589667,0.35933577,0.59372708,0.00038724,0.01592894,0.00198049,0.03758821,0.08016261,0.40053028
-2.38019010,1.21582165,0.35760999,0.61731854,0.00042214,0.01619851,0.00197892,0.03984245,0.08342632,0.41739855
-2.37418709,1.26296217,0.35763632,0.64474665,0.00045999,0.01654534,0.00198401,0.04243687,0.08733107,0.43674055
-2.36818409,1.31724295,0.35930106,0.67598851,0.00050076,0.01697527,0.00199656,0.04537054,0.09186578,0.45854439
-2.36218109,1.37851879,0.36247568,0.71098161,0.00054438,0.01749370,0.00201736,0.04863742,0.09701261,0.48277659
-2.35617809,1.44656222,0.36701523,0.74961607,0.00059072,0.01810534,0.00204714,0.05222574,0.10274580,0.50937892
-2.35017509,1.52105300,0.37275743,0.79172788,0.00063959,0.01881403,0.00208651,0.05611748,0.10903072,0.53826558
-2.34417209,1.60157014,0.37952268,0.83709360,0.00069074,0.01962251,0.00213596,0.06028800,0.11582311,0.56932105
-2.33816908,1.68758679,0.38711501,0.88542676,0.00074384,0.02053228,0.00219578,0.06470589,0.12306867,0.60239857
-2.33216608,1.77846868,0.39532409,0.93637620,0.00079851,0.02154333,0.00226608,0.06933299,0.13070294,0.63731956
-2.32616308,1.87347616,0.40392828,0.98952658,0.00085431,0.02265413,0.00234670,0.07412466,0.13865159,0.67387384
-2.32016008,1.97177003,0.41269861,1.04440110,0.00091071,0.02386140,0.00243726,0.07903029,0.14683113,0.71182095
-2.31415708,2.07242117,0.42140357,1.10046648,0.00096718,0.02516010,0.00253713,0.08399402,0.15514992,0.75089234
-2.30815408,2.17442371,0.42981459,1.15714020,0.00102309,0.02654340,0.00264544,0.08895577,0.16350968,0.79079452
-2.30215108,2.27671142,0.43771175,1.21379969,0.00107781,0.02800265,0.00276111,0.09385232,0.17180724,0.83121298
-2.29614807,2.37817686,0.44488970,1.26979359,0.00113067,0.02952746,0.00288283,0.09861876,0.17993667,0.87181688
-2.29014507,2.47769263,0.45116332,1.32445445,0.00118101,0.03110578,0.00300916,0.10318985,0.18779153,0.91226425
-2.28414207,2.57413421,0.45637286,1.37711283,0.00122814,0.03272405,0.00313850,0.10750165,0.19526728,0.95220749
-2.27813907,2.66640342,0.46038836,1.42711232,0.00127141,0.03436734,0.00326920,0.11149300,0.20226379,0.99129909
-2.27213607,2.75345200,0.46311301,1.47382503,0.00131019,0.03601958,0.00339954,0.11510709,0.20868766,1.02919726
-2.26613307,2.83430428,0.46448536,1.51666726,0.00134390,0.03766376,0.00352782,0.11829281,0.21445446,1.06557125
-2.26013007,2.90807846,0.46448018,1.55511468,0.00137200,0.03928223,0.00365239,0.12100606,0.21949076,1.10010631
-2.25412706,2.97400565,0.46310799,1.58871684,0.00139404,0.04085693,0.00377171,0.12321071,0.22373565,1.13250786
-2.24812406,3.03144613,0.46041324,1.61711030,0.00140965,0.04236971,0.00388433,0.12487949,0.22714208,1.16250507
-2.24212106,3.07990246,0.45647121,1.64003015,0.00141856,0.04380260,0.00398898,0.12599443,0.22967759,1.18985348
-2.23611806,3.11902886,0.45138390,1.65731946,0.00142058,0.04513811,0.00408457,0.12654711,0.23132465,1.21433677
-2.23011506,3.14863698,0.44527501,1.66893628,0.00141567,0.04635955,0.00417021,0.12653864,0.23208050,1.23576768
-2.22411206,3.16869762,0.43828430,1.67495811,0.00140387,0.04745126,0.00424519,0.12597923,0.23195657,1.25398812
-2.21810905,3.17933889,0.43056170,1.67558341,0.00138537,0.04839889,0.00430902,0.12488765,0.23097747,1.26886862
-2.21210605,3.18084068,0.42226137,1.67113025,0.00136047,0.04918970,0.00436139,0.12329041,0.22917970,1.28030724
-2.20610305,3.17362601,0.41353604,1.66203198,0.00132959,0.04981269,0.00440219,0.12122068,0.22661000,1.28822824
-2.20010005,3.15824965,0.40453190,1.64883003,0.00129325,0.05025887,0.00443146,0.11871723,0.22332365,1.29258058
-2.19409705,3.13538441,0.39538431,1.63216395,0.00125209,0.05052144,0.00444939,0.11582321,0.21938262,1.29333658
-2.18809405,3.10580579,0.38621443,1.61275903,0.00120684,0.05059584,0.00445630,0.11258486,0.21485373,1.29049080
-2.18209105,3.07037539,0.37712688,1.59141165,0.00115830,0.05047997,0.00445263,0.10905038,0.20980696,1.28405950
-2.17608804,3.03002366,0.36820858,1.56897281,0.00110734,0.05017419,0.00443890,0.10526873,0.20431383,1.27408053
-2.17008504,2.98573233,0.35952862,1.54633016,0.00105487,0.04968138,0.00441572,0.10128865,0.19844609,1.26061390
-2.16408204,2.93851694,0.35113915,1.52438897,0.00100181,0.04900696,0.00438377,0.09715774,0.19227457,1.24374294
-2.15807904,2.88940966,0.34307707,1.50405237,0.00094911,0.04815883,0.00434380,0.09292175,0.18586833,1.22357590
-2.15207604,2.83944256,0.33536638,1.48620125,0.00089768,0.04714730,0.00429661,0.08862397,0.17929405,1.20024794
-2.14607304,2.78963144,0.32802099,1.47167432,0.00084837,0.04598500,0.00424306,0.08430484,0.17261564,1.17392327
-2.14007004,2.74096005,0.32104759,1.46124848,0.00080199,0.04468670,0.00418407,0.08000168,0.16589402,1.14479715
-2.13406703,2.69436488,0.31444855,1.45562004,0.00075928,0.04326915,0.00412059,0.07574852,0.15918705,1.11309753
-2.12806403,2.65072028,0.30822451,1.45538694,0.00072084,0.04175082,0.00405363,0.07157611,0.15254949,1.07908614
-2.12206103,2.61082398,0.30237638,1.46103248,0.00068718,0.04015166,0.00398424,0.06751192,0.14603308,1.04305864
-2.11605803,2.57538301,0.29690686,1.47291076,0.00065868,0.03849282,0.00391348,0.06358029,0.13968647,1.00534380
-2.11005503,2.54500024,0.29182117,1.49123419,0.00063559,0.03679630,0.00384243,0.05980255,0.13355516,0.96630145
-2.10405203,2.52016164,0.28712701,1.51606349,0.00061800,0.03508468,0.00377213,0.05619714,0.12768139,0.92631921
-2.09804902,2.50122472,0.28283391,1.54730049,0.00060588,0.03338069,0.00370362,0.05277978,0.12210383,0.88580806
-2.09204602,2.48840860,0.27895184,1.58468404,0.00059904,0.03170694,0.00363783,0.04956359,0.11685720,0.84519664
-2.08604302,2.48178612,0.27548948,1.62778950,0.00059719,0.03008551,0.00357562,0.04655918,0.11197194,0.80492472
-2.08004002,2.48127874,0.27245208,1.67603198,0.00059989,0.02853770,0.00351772,0.04377469,0.10747361,0.76543580
-2.07403702,2.48665460,0.26983927,1.72867365,0.00060660,0.02708362,0.00346470,0.04121591,0.10338252,0.72716922
-2.06803402,2.49753037,0.26764296,1.78483521,0.00061670,0.02574199,0.00341698,0.03888622,0.09971321,0.69055211
-2.06203102,2.51337718,0.26584547,1.84351162,0.00062950,0.02452985,0.00337477,0.03678667,0.09647414,0.65599124
-2.05602801,2.53353088,0.26441825,1.90359183,0.00064426,0.02346233,0.00333808,0.03491601,0.09366746,0.62386533
-2.05002501,2.55720672,0.26332101,1.96388238,0.00066020,0.02255250,0.00330675,0.03327067,0.09128893,0.59451782
-2.04402201,2.58351802,0.26250167,2.02313422,0.00067657,0.02181119,0.00328042,0.03184490,0.08932800,0.56825035
-2.03801901,2.61149865,0.26189697,2.08007227,0.00069261,0.02124690,0.00325854,0.03063078,0.08776819,0.54531722
-2.03201601,2.64012835,0.26143375,2.13342670,0.00070763,0.02086567,0.00324044,0.02961841,0.08658749,0.52592073
-2.02601301,2.66836021,0.26103092,2.18196517,0.00072097,0.02067109,0.00322532,0.02879602,0.08575906,0.51020755
-2.02001001,2.69514920,0.26060187,2.22452482,0.00073209,0.02066419,0.00321231,0.02815020,0.08525197,0.49826610
-2.01400700,2.71948046,0.26005739,2.26004291,0.00074051,0.02084346,0.00320048,0.02766608,0.08503212,0.49012496
-2.00800400,2.74039651,0.25930865,2.28758503,0.00074587,0.02120482,0.00318889,0.02732764,0.08506311,0.48575213
-2.00200100,2.75702184,0.25827040,2.30636983,0.00074791,0.02174160,0.00317666,0.02711792,0.08530720,0.48505528
-1.99599800,2.76858425,0.25686390,2.31578919,0.00074649,0.02244462,0.00316292,0.02701932,0.08572621,0.48788270
-1.98999500,2.77443186,0.25501963,2.31542325,0.00074157,0.02330213,0.00314692,0.02701390,0.08628225,0.49402520
-1.98399200,2.77404544,0.25267962,2.30504964,0.00073322,0.02429993,0.00312800,0.02708365,0.08693847,0.50321866
-1.97798899,2.76704556,0.24979920,2.28464659,0.00072159,0.02542141,0.00310561,0.02721079,0.08765961,0.51514750
-1.97198599,2.75319471,0.24634821,2.25439001,0.00070694,0.02664767,0.00307931,0.02737799,0.08841237,0.52944888
-1.96598299,2.73239455,0.24231160,2.21464466,0.00068955,0.02795766,0.00304881,0.02756870,0.08916577,0.54571782
-1.95997999,2.70467902,0.23768944,2.16595009,0.00066980,0.02932844,0.00301390,0.02776734,0.08989129,0.56351321
-1.95397699,2.67020387,0.23249640,2.10900190,0.00064807,0.03073536,0.00297447,0.02795958,0.09056297,0.58236471
-1.94797399,2.62923365,0.22676071,2.04462945,0.00062478,0.03215249,0.00293053,0.02813258,0.09115746,0.60178069
-1.94197099,2.58212724,0.22052283,1.97377094,0.00060034,0.03355295,0.00288211,0.02827518,0.09165404,0.62125695
-1.93596798,2.52932270,0.21383379,1.89744707,0.00057517,0.03490945,0.00282935,0.02837815,0.09203469,0.64028635
-1.92996498,2.47132277,0.20675343,1.81673444,0.00054965,0.03619474,0.00277243,0.02843442,0.09228414,0.65836908
-1.92396198,2.40868152,0.19934852,1.73273969,0.00052416,0.03738229,0.00271155,0.02843929,0.09239010,0.67502342
-1.91795898,2.34199306,0.19169108,1.64657543,0.00049903,0.03844683,0.00264699,0.02839063,0.09234346,0.68979669
-1.91195598,2.27188262,0.18385665,1.55933874,0.00047455,0.03936508,0.00257904,0.02828905,0.09213870,0.70227618
-1.90595298,2.19900024,0.17592295,1.47209286,0.00045100,0.04011631,0.00250806,0.02813813,0.09177423,0.71209951
-1.89994997,2.12401707,0.16796864,1.38585241,0.00042861,0.04068299,0.00243446,0.02794449,0.09125291,0.71896430
-1.89394697,2.04762390,0.16007241,1.30157240,0.00040757,0.04105138,0.00235873,0.02771795,0.09058251,0.72263651
-1.88794397,1.97053161,0.15231230,1.22014090,0.00038806,0.04121195,0.00228140,0.02747152,0.08977617,0.72295728
-1.88194097,1.89347271,0.14476525,1.14237513,0.00037024,0.04115984,0.00220313,0.02722142,0.08885275,0.71984782
-1.87593797,1.81720349,0.13750688,1.06902067,0.00035424,0.04089505,0.00212466,0.02698698,0.08783711,0.71331213
-1.86993497,1.74250583,0.13061134,1.00075299,0.00034018,0.04042265,0.00204681,0.02679045,0.08676015,0.70343742
-1.86393197,1.67018798,0.12415134,0.93818099,0.00032817,0.03975269,0.00197053,0.02665677,0.08565870,0.69039200
-1.85792896,1.60108382,0.11819818,0.88185163,0.00031833,0.03890008,0.00189685,0.02661316,0.08457508,0.67442078
-1.85192596,1.53604978,0.11282181,0.83225511,0.00031074,0.03788424,0.00182690,0.02668874,0.08355651,0.65583846
-1.84592296,1.47595932,0.10809078,0.78982997,0.00030552,0.03672871,0.00176187,0.02691388,0.08265411,0.63502058
-1.83991996,1.42169466,0.10407224,0.75496752,0.00030273,0.03546047,0.00170302,0.02731969,0.08192181,0.61239286
-1.83391696,1.37413576,0.10083172,0.72801525,0.00030247,0.03410933,0.00165165,0.02793719,0.08141487,0.58841909
-1.82791396,1.33414684,0.09843289,0.70927879,0.00030479,0.03270714,0.00160904,0.02879663,0.08118833,0.56358806
-1.82191096,1.30256071,0.09693716,0.69902235,0.00030973,0.03128693,0.00157648,0.02992663,0.08129529,0.53840016
-1.81590795,1.28016148,0.09640327,0.69746745,0.00031733,0.02988203,0.00155519,0.03135332,0.08178510,0.51335386
-1.80990495,1.26766631,0.09688670,0.70479017,0.00032756,0.02852527,0.00154634,0.03309953,0.08270159,0.48893279
-1.80390195,1.26570678,0.09843910,0.72111695,0.00034040,0.02724804,0.00155096,0.03518396,0.08408141,0.46559379
-1.79789895,1.27481081,0.10110766,0.74651925,0.00035577,0.02607953,0.00156999,0.03762036,0.08595243,0.44375625
-1.79189595,1.29538555,0.10493447,0.78100744,0.00037356,0.02504600,0.00160420,0.04041690,0.08833248,0.42379309
-1.78589295,1.32770229,0.10995587,0.82452431,0.00039363,0.02417009,0.00165417,0.04357553,0.09122830,0.40602363
-1.77988994,1.37188366,0.11620184,0.87693859,0.00041578,0.02347029,0.00172031,0.04709152,0.09463486,0.39070841
-1.77388694,1.42789380,0.12369537,0.93803885,0.00043979,0.02296050,0.00180285,0.05095311,0.09853504,0.37804608
-1.76788394,1.49553192,0.13245193,1.00752835,0.00046540,0.02264973,0.00190179,0.05514141,0.10289975,0.36817218
-1.76188094,1.57442938,0.14247892,1.08502105,0.00049232,0.02254190,0.00201692,0.05963036,0.10768837,0.36115991
-1.75587794,1.66405055,0.15377508,1.17003917,0.00052021,0.02263576,0.00214783,0.06438702,0.11284966,0.35702243
-1.74987494,1.76369745,0.16633003,1.26201261,0.00054874,0.02292503,0.00229391,0.06937190,0.11832301,0.35571666
-1.74387194,1.87251798,0.18012365,1.36028028,0.00057753,0.02339855,0.00245434,0.07453963,0.12404001,0.35714830
-1.73786893,1.98951764,0.19512561,1.46409370,0.00060620,0.02404061,0.00262812,0.07983972,0.12992628,0.36117759
-1.73186593,2.11357431,0.21129468,1.57262253,0.00063437,0.02483142,0.00281410,0.08521748,0.13590355,0.36762583
