energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
0.23111556,2.77569848,0.01228012,0.33985464,0.02358154,1.09358696,0.76260876,0.60440601,0.12961856,0.63443327
0.23711856,2.57487730,0.01132032,0.31225321,0.02189715,1.00049766,0.70156423,0.56575980,0.12427124,0.59147555
0.24312156,2.38160796,0.01038726,0.28523991,0.02021046,0.91043157,0.64177328,0.52883993,0.11951870,0.55020245
0.24912456,2.19812145,0.00949235,0.25907806,0.01854442,0.82419690,0.58388406,0.49415527,0.11547370,0.51114092
0.25512756,2.02634796,0.00864659,0.23400264,0.01692058,0.74247699,0.52846515,0.46215314,0.11223176,0.47474515
0.26113057,1.86787862,0.00786051,0.21021516,0.01535873,0.66582188,0.47599590,0.43320830,0.10986830,0.44138692
0.26713357,1.72394086,0.00714418,0.18788035,0.01387662,0.59464511,0.42686095,0.40761505,0.10843635,0.41134900
0.27313657,1.59538725,0.00650732,0.16712468,0.01248987,0.52922504,0.38134835,0.38558274,0.10796493,0.38482164
0.27913957,1.48269735,0.00595938,0.14803634,0.01121198,0.46971040,0.33965139,0.36723453,0.10845828,0.36190200
0.28514257,1.38599141,0.00550978,0.13066683,0.01005443,0.41612940,0.30187335,0.35260926,0.10989570,0.34259654
0.29114557,1.30505477,0.00516805,0.11503360,0.00902692,0.36840157,0.26803499,0.34166626,0.11223239,0.32682588
0.29714857,1.23937136,0.00494412,0.10112368,0.00813769,0.32635181,0.23808399,0.33429272,0.11540087,0.31443220
0.30315158,1.18816457,0.00484850,0.08889798,0.00739392,0.28972572,0.21190590,0.33031323,0.11931331,0.30518852
0.30915458,1.15044374,0.00489253,0.07829602,0.00680216,0.25820563,0.18933601,0.32950125,0.12386449,0.29880966
0.31515758,1.12505438,0.00508854,0.06924074,0.00636879,0.23142669,0.17017158,0.33159168,0.12893532,0.29496449
0.32116058,1.11073035,0.00544998,0.06164333,0.00610053,0.20899240,0.15418408,0.33629452,0.13439698,0.29328901
0.32716358,1.10614608,0.00599148,0.05540776,0.00600484,0.19048915,0.14113081,0.34330863,0.14011527,0.29339984
0.33316658,1.10996724,0.00672883,0.05043489,0.00609040,0.17549943,0.13076578,0.35233549,0.14595525,0.29490776
0.33916958,1.12089818,0.00767883,0.04662609,0.00636746,0.16361341,0.12284942,0.36309210,0.15178594,0.29743089
0.34517259,1.13772468,0.00885905,0.04388622,0.00684810,0.15443865,0.11715695,0.37532282,0.15748472,0.30060699
0.35117559,1.15935073,0.01028750,0.04212589,0.00754646,0.14760793,0.11348534,0.38880950,0.16294158,0.30410471
0.35717859,1.18482823,0.01198209,0.04126317,0.00847879,0.14278511,0.11165856,0.40337952,0.16806269,0.30763333
0.36318159,1.21337875,0.01396012,0.04122449,0.00966345,0.13966911,0.11153130,0.41891151,0.17277339,0.31095065
0.36918459,1.24440669,0.01623752,0.04194502,0.01112069,0.13799600,0.11299104,0.43533832,0.17702029,0.31386898
0.37518759,1.27750360,0.01882807,0.04336836,0.01287234,0.13753951,0.11595846,0.45264713,0.18077251,0.31625880
0.38119060,1.31244365,0.02174261,0.04544582,0.01494137,0.13810995,0.12038635,0.47087675,0.18402190,0.31805019
0.38719360,1.34917045,0.02498809,0.04813524,0.01735121,0.13955192,0.12625706,0.49011195,0.18678222,0.31923191
0.39319660,1.38777605,0.02856673,0.05139947,0.02012501,0.14174084,0.13357854,0.51047518,0.18908740,0.31984814
0.39919960,1.42847289,0.03247521,0.05520464,0.02328471,0.14457880,0.14237931,0.53211590,0.19098884,0.31999311
0.40520260,1.47156013,0.03670382,0.05951828,0.02685004,0.14798971,0.15270224,0.55519795,0.19255201,0.31980382
0.41120560,1.51738570,0.04123593,0.06430744,0.03083728,0.15191418,0.16459763,0.57988548,0.19385236,0.31945103
0.41720860,1.56630588,0.04604746,0.06953688,0.03525817,0.15630430,0.17811562,0.60632802,0.19497084,0.31912904
0.42321161,1.61864415,0.05110662,0.07516739,0.04011854,0.16111860,0.19329823,0.63464537,0.19598927,0.31904459
0.42921461,1.67465126,0.05637388,0.08115437,0.04541713,0.16631734,0.21017135,0.66491305,0.19698561,0.31940535
0.43521761,1.73446832,0.06180217,0.08744672,0.05114439,0.17185836,0.22873692,0.69714890,0.19802964,0.32040839
0.44122061,1.79809463,0.06733742,0.09398612,0.05728141,0.17769360,0.24896566,0.73130156,0.19917898,0.32222930
0.44722361,1.86536195,0.07291928,0.10070665,0.06379904,0.18376652,0.27079064,0.76724156,0.20047581,0.32501221
0.45322661,1.93591634,0.07848216,0.10753497,0.07065725,0.19001039,0.29410195,0.80475527,0.20194437,0.32886121
0.45922961,2.00920873,0.08395658,0.11439078,0.07780479,0.19634751,0.31874296,0.84354246,0.20358941,0.33383361
0.46523262,2.08449478,0.08927060,0.12118789,0.08517923,0.20268944,0.34450818,0.88321750,0.20539557,0.33993517
0.47123562,2.16084446,0.09435160,0.12783552,0.09270742,0.20893813,0.37114314,0.92331448,0.20732777,0.34711771
0.47723862,2.23716095,0.09912806,0.13424013,0.10030639,0.21498792,0.39834637,0.96329624,0.20933260,0.35527903
0.48324162,2.31220876,0.10353152,0.14030747,0.10788472,0.22072826,0.42577358,1.00256707,0.21134058,0.36426537
0.48924462,2.38464976,0.10749850,0.14594486,0.11534441,0.22604712,0.45304402,1.04048881,0.21326921,0.37387614
0.49524762,2.45308634,0.11097246,0.15106371,0.12258322,0.23083482,0.47974899,1.07639994,0.21502664,0.38387094
0.50125063,2.51610974,0.11390556,0.15558205,0.12949740,0.23498819,0.50546223,1.10963685,0.21651588,0.39397844
0.50725363,2.57235230,0.11626041,0.15942708,0.13598482,0.23841487,0.52975191,1.13955690,0.21763928,0.40390693
0.51325663,2.62054120,0.11801150,0.16253761,0.14194831,0.24103759,0.55219388,1.16556209,0.21830302,0.41335601
0.51925963,2.65955212,0.11914641,0.16486633,0.14729925,0.24279820,0.57238563,1.18712281,0.21842172,0.42202904
0.52526263,2.68846040,0.11966682,0.16638173,0.15196111,0.24366140,0.58996046,1.20380058,0.21792256,0.42964577
0.53126563,2.70658791,0.11958907,0.16706979,0.15587295,0.24361788,0.60460133,1.21526892,0.21674914,0.43595469
0.53726863,2.71354364,0.11894448,0.16693510,0.15899269,0.24268687,0.61605365,1.22133152,0.21486471,0.44074461
0.54327164,2.70925620,0.11777927,0.16600157,0.16129989,0.24091790,0.62413664,1.22193694,0.21225463,0.44385485
0.54927464,2.69399697,0.11615414,0.16431262,0.16279818,0.23839170,0.62875243,1.21718913,0.20892823,0.44518374
0.55527764,2.66839244,0.11414346,0.16193081,0.16351688,0.23522020,0.62989280,1.20735320,0.20491960,0.44469506
0.56128064,2.63342519,0.11183416,0.15893680,0.16351195,0.23154556,0.62764284,1.19285608,0.20028773,0.44242194
0.56728364,2.59042284,0.10932424,0.15542793,0.16286609,0.22753814,0.62218149,1.17428182,0.19511560,0.43846831
0.57328664,2.54103499,0.10672094,0.15151607,0.16168796,0.22339358,0.61377879,1.15236157,0.18950851,0.43300754
0.57928964,2.48719859,0.10413873,0.14732507,0.16011047,0.21932887,0.60278987,1.12795819,0.18359165,0.42627849
0.58529265,2.43109241,0.10169690,0.14298777,0.15828821,0.21557747,0.58964580,1.10204612,0.17750689,0.41857894
0.59129565,2.37508173,0.09951707,0.13864257,0.15639398,0.21238369,0.57484170,1.07568674,0.17140901,0.41025671
0.59729865,2.32165490,0.09772041,0.13442978,0.15461458,0.20999629,0.55892248,1.05000016,0.16546144,0.40169883
0.60330165,2.27335352,0.09642489,0.13048776,0.15314594,0.20866148,0.54246672,1.02613410,0.15983170,0.39331895
0.60930465,2.23269824,0.09574234,0.12694899,0.15218767,0.20861558,0.52606937,1.00523092,0.15468649,0.38554375
0.61530765,2.20211271,0.09577566,0.12393620,0.15193731,0.21007740,0.51032385,0.98839377,0.15018691,0.37879858
0.62131066,2.18384794,0.09661601,0.12155868,0.15258427,0.21324059,0.49580429,0.97665309,0.14648363,0.37349300
0.62731366,2.17990979,0.09834032,0.11990886,0.15430385,0.21826628,0.48304857,0.97093448,0.14371232,0.37000676
0.63331666,2.19199194,0.10100898,0.11905931,0.15725137,0.22527614,0.47254276,0.97202915,0.14198956,0.36867672
0.63931966,2.22141703,0.10466392,0.11906036,0.16155673,0.23434630,0.46470757,0.98056805,0.14140916,0.36978515
0.64532266,2.26908818,0.10932715,0.11993825,0.16731946,0.24550219,0.45988734,0.99700057,0.14203914,0.37354997
0.65132566,2.33545289,0.11499983,0.12169406,0.17460465,0.25871472,0.45834180,1.02157891,0.14391957,0.38011726
0.65732866,2.42048130,0.12166196,0.12430343,0.18343966,0.27389804,0.46024114,1.05434864,0.14706107,0.38955635
0.66333167,2.52365991,0.12927269,0.12771715,0.19381202,0.29090897,0.46566428,1.09514615,0.15144437,0.40185773
0.66933467,2.64400171,0.13777135,0.13186250,0.20566846,0.30954835,0.47460052,1.14360314,0.15702076,0.41693388
0.67533767,2.78007295,0.14707915,0.13664557,0.21891524,0.32956445,0.48695447,1.19915845,0.16371347,0.43462310
0.68134067,2.93003624,0.15710157,0.14195419,0.23341983,0.35065825,0.50255387,1.26107672,0.17142001,0.45469619
0.68734367,3.09170879,0.16773136,0.14766169,0.24901383,0.37249085,0.52116019,1.32847368,0.18001542,0.47686574
0.69334667,3.26263421,0.17885205,0.15363119,0.26549724,0.39469249,0.54248136,1.40034701,0.18935622,0.50079781
0.69934967,3.44016550,0.19034187,0.15972026,0.28264383,0.41687320,0.56618614,1.47561195,0.19928516,0.52612553
0.70535268,3.62155609,0.20207792,0.16578592,0.30020756,0.43863461,0.59191955,1.55314007,0.20963636,0.55246399
0.71135568,3.80405559,0.21394043,0.17168969,0.31792973,0.45958251,0.61931862,1.63179997,0.22024082,0.57942601
0.71735868,3.98500633,0.22581689,0.17730241,0.33554673,0.47933970,0.64802788,1.71049802,0.23093209,0.60663798
0.72336168,4.16193654,0.23760588,0.18250884,0.35279800,0.49755853,0.67771374,1.78821743,0.24155178,0.63375515
0.72936468,4.33264613,0.24922042,0.18721162,0.36943394,0.51393269,0.70807725,1.86405395,0.25195479,0.66047564
0.73536768,4.49528104,0.26059062,0.19133461,0.38522348,0.52820762,0.73886470,1.93724653,0.26201396,0.68655258
0.74137069,4.64839276,0.27166557,0.19482525,0.39996093,0.54018906,0.76987537,2.00720137,0.27162400,0.71180365
0.74737369,4.79097986,0.28241419,0.19765605,0.41347187,0.54974933,0.80096632,2.07350825,0.28070450,0.73611777
0.75337669,4.92250966,0.29282521,0.19982497,0.42561785,0.55683105,0.83205387,2.13594828,0.28920180,0.75945831
0.75937969,5.04291855,0.30290603,0.20135475,0.43629960,0.56144795,0.86311186,2.19449252,0.29708979,0.78186280
0.76538269,5.15259091,0.31268066,0.20229121,0.44545881,0.56368293,0.89416659,2.24929158,0.30436943,0.80343902
0.77138569,5.25231760,0.32218677,0.20270058,0.45307819,0.56368316,0.92528905,2.30065653,0.31106712,0.82435767
0.77738869,5.34323578,0.33147197,0.20266603,0.45918000,0.56165272,0.95658461,2.34903225,0.31723190,0.84484191
0.78339170,5.42675319,0.34058957,0.20228349,0.46382314,0.55784281,0.98818092,2.39496430,0.32293166,0.86515425
0.78939470,5.50446055,0.34959403,0.20165698,0.46709881,0.55254036,1.02021469,2.43906117,0.32824859,0.88558138
0.79539770,5.57803651,0.35853625,0.20089381,0.46912515,0.54605522,1.05281799,2.48195385,0.33327390,0.90641789
0.80140070,5.64915001,0.36745909,0.20009956,0.47004105,0.53870685,1.08610497,2.52425465,0.33810226,0.92794931
0.80740370,5.71936484,0.37639333,0.19937341,0.46999946,0.53081089,1.12015970,2.56651770,0.34282613,0.95043573
0.81340670,5.79005138,0.38535424,0.19880380,0.46916048,0.52266650,1.15502575,2.60920285,0.34753025,0.97409650
0.81940970,5.86230966,0.39433896,0.19846471,0.46768460,0.51454482,1.19069815,2.65264516,0.35228651,0.99909693
0.82541271,5.93690762,0.40332491,0.19841262,0.46572642,0.50667916,1.22711808,2.69703114,0.35714956,1.02553756
0.83141571,6.01423728,0.41226926,0.19868439,0.46342898,0.49925739,1.26417054,2.74238327,0.36215322,1.05344655
0.83741871,6.09429068,0.42110947,0.19929602,0.46091910,0.49241666,1.30168513,2.78855310,0.36730791,1.08277553
0.84342171,6.17665627,0.42976493,0.20024236,0.45830370,0.48624075,1.33943967,2.83522338,0.37259920,1.11339897
0.84942471,6.26053534,0.43813947,0.20149768,0.45566729,0.48075995,1.37716645,2.88191880,0.37798750,1.14511715
0.85542771,6.34477709,0.44612477,0.20301718,0.45307071,0.47595340,1.41456067,2.92802446,0.38340894,1.17766246
0.86143072,6.42792982,0.45360432,0.20473916,0.45055092,0.47175364,1.45129039,2.97281104,0.38877725,1.21070859
0.86743372,6.50830509,0.46045776,0.20658786,0.44812186,0.46805306,1.48700745,3.01546503,0.39398665,1.24388222
0.87343672,6.58405121,0.46656532,0.20847667,0.44577631,0.46471173,1.52135864,3.05512230,0.39891557,1.27677644
0.87943972,6.65323193,0.47181219,0.21031178,0.44348842,0.46156627,1.55399649,3.09090326,0.40343091,1.30896537
0.88544272,6.71390626,0.47609245,0.21199579,0.44121679,0.45843915,1.58458917,3.12194757,0.40739279,1.34001919
0.89144572,6.76420563,0.47931256,0.21343145,0.43890800,0.45514808,1.61282886,3.14744696,0.41065946,1.36951897
0.89744872,6.80240483,0.48139403,0.21452509,0.43650028,0.45151490,1.63843859,3.16667444,0.41309222,1.39707061
0.90345173,6.82698384,0.48227535,0.21518985,0.43392713,0.44737364,1.66117704,3.17900891,0.41456011,1.42231749
0.90945473,6.83667858,0.48191302,0.21534842,0.43112093,0.44257754,1.68084163,3.18395428,0.41494424,1.44495131
0.91545773,6.83051905,0.48028186,0.21493535,0.42801612,0.43700461,1.69726977,3.18115263,0.41414161,1.46472092
0.92146073,6.80785441,0.47737442,0.21389881,0.42455217,0.43056176,1.71033882,3.17039149,0.41206829,1.48143883
0.92746373,6.76836526,0.47319988,0.21220182,0.42067608,0.42318743,1.71996497,3.15160538,0.40866185,1.49498551
0.93346673,6.71206395,0.46778245,0.20982289,0.41634438,0.41485262,1.72610147,3.12487241,0.40388317,1.50531144
0.93946973,6.63928440,0.46115948,0.20675617,0.41152479,0.40556071,1.72873680,3.09040658,0.39771734,1.51243705
0.94547274,6.55066319,0.45337951,0.20301111,0.40619734,0.39534595,1.72789296,3.04854685,0.39017401,1.51645075
0.95147574,6.44711397,0.44450043,0.19861174,0.40035517,0.38427104,1.72362439,2.99974394,0.38128690,1.51750525
0.95747874,6.32979709,0.43458782,0.19359554,0.39400486,0.37242394,1.71601759,2.94454586,0.37111283,1.51581249
0.96348174,6.20008654,0.42371373,0.18801203,0.38716650,0.35991423,1.70519158,2.88358313,0.35973016,1.51163739
0.96948474,6.05953562,0.41195591,0.18192124,0.37987336,0.34686913,1.69129915,2.81755414,0.34723679,1.50529057
0.97548774,5.90984289,0.39939742,0.17539191,0.37217136,0.33342952,1.67452859,2.74721156,0.33374783,1.49712042
0.98149075,5.75281915,0.38612680,0.16849970,0.36411820,0.31974607,1.65510580,2.67334971,0.31939298,1.48750456
0.98749375,5.59035619,0.37223854,0.16132533,0.35578229,0.30597561,1.63329616,2.59679327,0.30431369,1.47684094
0.99349675,5.42439737,0.35783375,0.15395277,0.34724144,0.29227781,1.60940587,2.51838708,0.28866033,1.46553872
0.99949975,5.25691009,0.34302104,0.14646748,0.33858127,0.27881231,1.58378234,2.43898693,0.27258916,1.45400900
1.00550275,5.08985978,0.32791730,0.13895473,0.32989354,0.26573617,1.55681308,2.35945084,0.25625943,1.44265568
1.01150575,4.92518502,0.31264821,0.13149808,0.32127412,0.25320177,1.52892294,2.28063071,0.23983055,1.43186643
1.01750875,4.76477338,0.29734847,0.12417798,0.31282097,0.24135487,1.50056938,2.20336374,0.22345931,1.42200407
1.02351176,4.61043760,0.28216146,0.11707045,0.30463186,0.23033312,1.47223574,2.12846358,0.20729738,1.41339837
1.02951476,4.46389184,0.26723841,0.11024606,0.29680213,0.22026451,1.44442251,2.05671077,0.19148893,1.40633863
1.03551776,4.32672792,0.25273679,0.10376895,0.28942229,0.21126610,1.41763688,1.98884265,0.17616855,1.40106701
1.04152076,4.20039163,0.23881814,0.09769604,0.28257580,0.20344267,1.39238076,1.92554255,0.16145939,1.39777293
1.04752376,4.08615958,0.22564527,0.09207646,0.27633683,0.19688543,1.36913789,1.86742867,0.14747164,1.39658867
1.05352676,3.98511685,0.21337887,0.08695109,0.27076823,0.19167057,1.34836039,1.81504281,0.13430128,1.39758626
1.05952976,3.89813640,0.20217371,0.08235229,0.26591979,0.18785797,1.33045543,1.76883944,0.12202917,1.40077587
1.06553277,3.82586079,0.19217452,0.07830377,0.26182666,0.18548969,1.31577258,1.72917550,0.11072044,1.40610579
1.07153577,3.76868726,0.18351175,0.07482068,0.25850830,0.18458871,1.30459239,1.69630154,0.10042425,1.41346397
1.07753877,3.72675700,0.17629735,0.07190980,0.25596763,0.18515764,1.29711687,1.67035459,0.09117375,1.42268128
1.08354177,3.69994939,0.17062078,0.06956993,0.25419083,0.18717775,1.29346221,1.65135333,0.08298644,1.43353641
1.08954477,3.68788218,0.16654540,0.06779250,0.25314739,0.19060828,1.29365422,1.63919597,0.07586475,1.44576237
1.09554777,3.68991806,0.16410543,0.06656225,0.25279079,0.19538626,1.29762677,1.63366111,0.06979684,1.45905455
1.10155078,3.70517817,0.16330361,0.06585813,0.25305955,0.20142677,1.30522340,1.63441190,0.06475764,1.47308014
1.10755378,3.73256276,0.16410966,0.06565441,0.25387880,0.20862396,1.31620219,1.64100360,0.06071012,1.48748883
1.11355678,3.77077896,0.16645974,0.06592190,0.25516223,0.21685267,1.33024378,1.65289445,0.05760664,1.50192452
1.11955978,3.81837541,0.17025683,0.06662929,0.25681442,0.22597086,1.34696234,1.66945984,0.05539048,1.51603778
1.12556278,3.87378288,0.17537219,0.06774468,0.25873351,0.23582276,1.36591922,1.69000932,0.05399750,1.52949877
1.13156578,3.93536019,0.18164780,0.06923713,0.26081412,0.24624266,1.38663877,1.71380615,0.05335777,1.54201017
1.13756878,4.00144382,0.18889984,0.07107832,0.26295038,0.25705934,1.40862578,1.74008872,0.05339736,1.55331980
1.14357179,4.07039975,0.19692295,0.07324412,0.26503911,0.26810094,1.43138386,1.76809312,0.05404009,1.56323232
1.14957479,4.14067546,0.20549541,0.07571618,0.26698292,0.27919998,1.45443410,1.79707618,0.05520927,1.57161962
1.15557779,4.21085017,0.21438486,0.07848322,0.26869312,0.29019857,1.47733306,1.82633788,0.05682937,1.57842923
1.16158079,4.27968068,0.22335442,0.08154229,0.27009245,0.30095320,1.49968938,1.85524232,0.05882763,1.58369036
1.16758379,4.34614094,0.23216914,0.08489949,0.27111734,0.31133920,1.52117818,1.88323631,0.06113554,1.58751688
1.17358679,4.40945281,0.24060232,0.08857045,0.27171973,0.32125438,1.54155241,1.90986453,0.06369008,1.59010707
1.17958979,4.46910622,0.24844167,0.09258024,0.27186832,0.33062166,1.56065057,1.93478054,0.06643485,1.59173960
1.18559280,4.52486719,0.25549496,0.09696276,0.27154911,0.33939062,1.57840026,1.95775297,0.06932082,1.59276564
1.19159580,4.57677252,0.26159490,0.10175959,0.27076528,0.34753769,1.59481715,1.97866637,0.07230689,1.59359726
1.19759880,4.62511090,0.26660323,0.10701815,0.26953635,0.35506495,1.60999935,1.99751652,0.07536001,1.59469205
1.20360180,4.67039069,0.27041358,0.11278934,0.26789660,0.36199767,1.62411728,2.01440019,0.07845504,1.59653472
1.20960480,4.71329537,0.27295334,0.11912461,0.26589287,0.36838050,1.63739936,2.02949982,0.08157418,1.59961603
1.21560780,4.75462868,0.27418406,0.12607258,0.26358178,0.37427266,1.65011425,2.04306370,0.08470612,1.60441018
1.22161081,4.79525185,0.27410081,0.13367535,0.26102653,0.37974230,1.66255040,2.05538257,0.08784480,1.61135150
1.22761381,4.83601618,0.27273021,0.14196454,0.25829340,0.38486033,1.67499413,2.06676394,0.09098796,1.62081167
1.23361681,4.87769459,0.27012743,0.15095739,0.25544810,0.38969416,1.68770730,2.07750539,0.09413543,1.63307865
1.23961981,4.92091587,0.26637229,0.16065306,0.25255229,0.39430166,1.70090589,2.08786853,0.09728733,1.64833858
1.24562281,4.96610565,0.26156469,0.17102925,0.24966026,0.39872571,1.71474086,2.09805489,0.10044222,1.66666165
1.25162581,5.01343765,0.25581951,0.18203949,0.24681608,0.40298971,1.72928230,2.10818546,0.10359536,1.68799303
1.25762881,5.06279832,0.24926140,0.19361121,0.24405136,0.40709437,1.74450811,2.11828505,0.10673709,1.71214937
1.26363182,5.11376740,0.24201958,0.20564477,0.24138370,0.41101591,1.76029781,2.12827243,0.10985153,1.73882154
1.26963482,5.16561592,0.23422296,0.21801360,0.23881596,0.41470584,1.77643208,2.13795715,0.11291566,1.76758340
1.27563782,5.21732222,0.22599576,0.23056551,0.23633637,0.41809234,1.79259819,2.14704317,0.11589879,1.79790657
1.28164082,5.26760550,0.21745388,0.24312526,0.23391943,0.42108323,1.80840100,2.15513924,0.11876264,1.82918042
1.28764382,5.31497532,0.20870201,0.25549824,0.23152769,0.42357020,1.82337917,2.16177570,0.12146179,1.86073634
1.29364682,5.35779446,0.19983170,0.26747532,0.22911413,0.42543420,1.83702558,2.16642641,0.12394477,1.89187514
1.29964982,5.39435190,0.19092030,0.27883863,0.22662508,0.42655157,1.84881086,2.16853499,0.12615560,1.92189609
1.30565283,5.42294186,0.18203079,0.28936805,0.22400354,0.42680066,1.85820871,2.16754355,0.12803574,1.95012605
1.31165583,5.44194452,0.17321239,0.29884819,0.22119267,0.42606833,1.86472162,2.16292245,0.12952635,1.97594725
1.31765883,5.44990416,0.16450180,0.30707565,0.21813932,0.42425625,1.86790552,2.15419920,0.13057083,1.99882209
1.32366183,5.44560036,0.15592503,0.31386609,0.21479724,0.42128638,1.86739190,2.14098510,0.13111743,2.01831379
1.32966483,5.42810862,0.14749952,0.31906098,0.21113009,0.41710550,1.86290643,2.12299791,0.13112180,2.03410193
1.33566783,5.39684733,0.13923641,0.32253370,0.20711383,0.41168857,1.85428292,2.10007945,0.13054942,2.04599193
1.34167084,5.35160896,0.13114291,0.32419460,0.20273854,0.40504060,1.84147207,2.07220731,0.12937771,2.05391842
1.34767384,5.29257417,0.12322446,0.32399510,0.19800960,0.39719719,1.82454465,2.03950001,0.12759781,2.05794232
1.35367684,5.22030898,0.11548668,0.32193038,0.19294813,0.38822370,1.80368915,2.00221568,0.12521583,2.05824213
1.35967984,5.13574551,0.10793696,0.31804074,0.18759082,0.37821309,1.77920431,1.96074453,0.12225360,2.05510022
1.36568284,5.04014839,0.10058569,0.31241165,0.18198913,0.36728266,1.75148707,1.91559566,0.11874892,2.04888496
1.37168584,4.93506914,0.09344704,0.30517233,0.17620797,0.35556998,1.72101684,1.86737937,0.11475518,2.04003005
1.37768884,4.82229162,0.08653936,0.29649322,0.17032409,0.34322814,1.68833732,1.81678600,0.11034052,2.02901233
1.38369185,4.70377207,0.07988517,0.28658233,0.16442406,0.33042076,1.65403669,1.76456268,0.10558655,2.01632935
1.38969485,4.58157700,0.07351091,0.27568070,0.15860230,0.31731688,1.61872765,1.71148932,0.10058664,2.00247799
1.39569785,4.45782234,0.06744638,0.26405721,0.15295897,0.30408608,1.58302812,1.65835522,0.09544394,1.98793539
1.40170085,4.33461671,0.06172397,0.25200296,0.14759807,0.29089398,1.54754379,1.60593736,0.09026914,1.97314280
1.40770385,4.21401129,0.05637794,0.23982540,0.14262573,0.27789835,1.51285297,1.55498134,0.08517823,1.95849336
1.41370685,4.09795785,0.05144344,0.22784248,0.13814868,0.26524593,1.47949457,1.50618573,0.08029004,1.94432379
1.41970985,3.98827604,0.04695575,0.21637686,0.13427311,0.25306999,1.44795921,1.46019016,0.07572396,1.93091041
1.42571286,3.88663008,0.04294944,0.20575046,0.13110365,0.24148864,1.41868363,1.41756730,0.07159768,1.91846893
1.43171586,3.79451436,0.03945768,0.19627921,0.12874264,0.23060394,1.39204807,1.37881850,0.06802500,1.90715774
1.43771886,3.71324694,0.03651156,0.18826827,0.12728956,0.22050165,1.36837624,1.34437273,0.06511387,1.89708397
1.44372186,3.64396922,0.03413956,0.18200749,0.12684037,0.21125146,1.34793728,1.31458816,0.06296443,1.88831144
1.44972486,3.58765003,0.03236701,0.17776724,0.12748692,0.20290780,1.33094902,1.28975565,0.06166726,1.88086972
1.45572786,3.54509193,0.03121559,0.17579440,0.12931610,0.19551082,1.31758182,1.27010325,0.06130172,1.87476331
1.46173087,3.51693793,0.03070289,0.17630854,0.13240876,0.18908764,1.30796228,1.25580104,0.06193429,1.86998023
1.46773387,3.50367677,0.03084183,0.17949817,0.13683825,0.18365356,1.30217629,1.24696544,0.06361704,1.86649927
1.47373687,3.50564532,0.03164008,0.18551708,0.14266859,0.17921329,1.30027088,1.24366242,0.06638614,1.86429547
1.47973987,3.52302741,0.03309945,0.19448068,0.14995224,0.17576203,1.30225460,1.24590928,0.07026042,1.86334342
1.48574287,3.55584856,0.03521517,0.20646242,0.15872746,0.17328636,1.30809637,1.25367457,0.07524002,1.86361856
1.49174587,3.60396713,0.03797512,0.22149040,0.16901543,0.17176493,1.31772291,1.26687647,0.08130520,1.86509635
1.49774887,3.66706256,0.04135904,0.23954427,0.18081711,0.17116892,1.33101507,1.28537959,0.08841530,1.86774988
1.50375188,3.74462226,0.04533784,0.26055254,0.19411016,0.17146240,1.34780360,1.30899079,0.09650806,1.87154648
1.50975488,3.83592888,0.04987289,0.28439070,0.20884597,0.17260247,1.36786493,1.33745468,0.10549926,1.87644373
1.51575788,3.94005002,0.05491554,0.31088017,0.22494707,0.17453939,1.39091769,1.37044936,0.11528286,1.88238587
1.52176088,4.05583261,0.06040683,0.33978848,0.24230517,0.17721674,1.41662082,1.40758337,0.12573168,1.88930104
1.52776388,4.18190395,0.06627751,0.37083081,0.26078002,0.18057159,1.44457380,1.44839447,0.13669874,1.89710021
1.53376688,4.31668121,0.07244839,0.40367319,0.28019925,0.18453494,1.47431968,1.49235116,0.14801932,1.90567794
1.53976988,4.45839081,0.07883114,0.43793743,0.30035949,0.18903229,1.50535144,1.53885723,0.15951371,1.91491563
1.54577289,4.60509840,0.08532948,0.47320780,0.32102871,0.19398456,1.53712165,1.58725997,0.17099073,1.92468708
1.55177589,4.75474951,0.09184082,0.50903964,0.34195000,0.19930923,1.56905566,1.63686207,0.18225189,1.93486624
1.55777889,4.90522026,0.09825835,0.54496951,0.36284671,0.20492193,1.60056796,1.68693702,0.19309615,1.94533693
1.56378189,5.05437669,0.10447353,0.58052690,0.38342887,0.21073817,1.63108108,1.73674784,0.20332516,1.95600367
1.56978489,5.20014071,0.11037884,0.61524704,0.40340080,0.21667544,1.66004640,1.78556826,0.21274872,1.96680319
1.57578789,5.34055971,0.11587079,0.64868446,0.42246956,0.22265544,1.68696590,1.83270568,0.22119041,1.97771537
1.58179090,5.47387708,0.12085304,0.68042683,0.44035406,0.22860642,1.71141364,1.87752482,0.22849307,1.98877304
1.58779390,5.59859973,0.12523951,0.71010847,0.45679446,0.23446552,1.73305594,1.91947086,0.23452390,2.00006945
1.59379690,5.71355952,0.12895729,0.73742306,0.47156141,0.24018101,1.75166906,1.95809096,0.23917901,2.01176283
1.59979990,5.81796487,0.13194929,0.76213495,0.48446476,0.24571420,1.76715325,1.99305289,0.24238720,2.02407713
1.60580290,5.91143975,0.13417645,0.78408849,0.49536143,0.25104116,1.77954235,2.02415977,0.24411274,2.03729867
1.61180590,5.99404736,0.13561944,0.80321497,0.50416181,0.25615379,1.78900802,2.05135994,0.24435707,2.05176847
1.61780890,6.06629675,0.13627968,0.81953676,0.51083462,0.26106043,1.79585845,2.07475129,0.24315933,2.06787018
