energy_ev,total_up,Ag_p_up,Ag_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.42471236,6.03232806,0.50478809,2.52630987,2.05647822,1.02101743,0.02128501,0.52026924,0.08938306,1.95309719
-3.41870935,6.06111762,0.49927590,2.51573609,2.06827629,1.04009393,0.02187007,0.51992736,0.09027515,1.97901236
-3.41270635,6.08749865,0.49285007,2.50558258,2.07849949,1.05835715,0.02238568,0.51938532,0.09108496,2.00377245
-3.40670335,6.11020068,0.48552441,2.49552030,2.08671645,1.07541306,0.02281980,0.51852621,0.09180290,2.02685384
-3.40070035,6.12804726,0.47733374,2.48520568,2.09255684,1.09089828,0.02316176,0.51724946,0.09242311,2.04778251
-3.39469735,6.13998711,0.46833224,2.47429218,2.09571982,1.10448907,0.02340258,0.51547377,0.09294331,2.06614480
-3.38869435,6.14511879,0.45859111,2.46244072,2.09597941,1.11590889,0.02353538,0.51313913,0.09336463,2.08159542
-3.38269135,6.14270847,0.44819569,2.44932873,2.09318671,1.12493431,0.02355551,0.51020807,0.09369118,2.09386249
-3.37668834,6.13220050,0.43724219,2.43465775,2.08726902,1.13139899,0.02346083,0.50666586,0.09392949,2.10274988
-3.37068534,6.11322146,0.42583431,2.41815943,2.07822625,1.13519589,0.02325173,0.50252006,0.09408791,2.10813673
-3.36468234,6.08557793,0.41407979,2.39960019,2.06612489,1.13627753,0.02293118,0.49779926,0.09417586,2.10997479
-3.35867934,6.04924935,0.40208728,2.37878469,2.05109016,1.13465441,0.02250465,0.49255125,0.09420311,2.10828369
-3.35267634,6.00437675,0.38996355,2.35555835,2.03329678,1.13039185,0.02197995,0.48684069,0.09417914,2.10314496
-3.34667334,5.95124892,0.37781122,2.32980915,2.01295905,1.12360539,0.02136704,0.48074645,0.09411250,2.09469494
-3.34067034,5.89028696,0.36572712,2.30146924,1.99032074,1.11445507,0.02067774,0.47435878,0.09401030,2.08311753
-3.33466733,5.82202871,0.35380132,2.27051616,1.96564546,1.10313883,0.01992545,0.46777634,0.09387789,2.06863692
-3.32866433,5.74711369,0.34211673,2.23697430,1.93920777,1.08988543,0.01912477,0.46110333,0.09371862,2.05151086
-3.32266133,5.66626950,0.33074939,2.20091631,1.91128575,1.07494715,0.01829120,0.45444664,0.09353384,2.03202482
-3.31665833,5.58030011,0.31976925,2.16246459,1.88215492,1.05859261,0.01744076,0.44791337,0.09332305,2.01048714
-3.31065533,5.49007598,0.30924127,2.12179268,1.85208396,1.04109980,0.01658968,0.44160836,0.09308412,1.98722529
-3.30465233,5.39652603,0.29922683,2.07912639,1.82133211,1.02274980,0.01575409,0.43563223,0.09281374,1.96258315
-3.29864932,5.30063085,0.28978512,2.03474418,1.79014809,1.00382103,0.01494974,0.43007948,0.09250791,1.93691912
-3.29264632,5.20341660,0.28097451,1.98897674,1.75877047,0.98458428,0.01419180,0.42503705,0.09216241,1.91060483
-3.28664332,5.10594860,0.27285358,1.94220506,1.72742908,0.96529858,0.01349459,0.42058298,0.09177340,1.88402405
-3.28064032,5.00932396,0.26548182,1.89485703,1.69634709,0.94620771,0.01287146,0.41678541,0.09133788,1.85757134
-3.27463732,4.91466232,0.25891973,1.84740193,1.66574347,0.92753753,0.01233465,0.41370177,0.09085413,1.83165030
-3.26863432,4.82309397,0.25322847,1.80034300,1.63583530,0.90949384,0.01189512,0.41137811,0.09032202,1.80667070
-3.26263132,4.73574497,0.24846878,1.75420770,1.60683963,0.89226079,0.01156249,0.40984866,0.08974322,1.78304457
-3.25662831,4.65371907,0.24469945,1.70953608,1.57897456,0.87599974,0.01134493,0.40913555,0.08912122,1.76118086
-3.25062531,4.57807643,0.24197516,1.66686721,1.55245928,0.86084840,0.01124902,0.40924864,0.08846128,1.74147865
-3.24462231,4.50980978,0.24034396,1.62672439,1.52751294,0.84692031,0.01127972,0.41018555,0.08777021,1.72431899
-3.23861931,4.44981861,0.23984456,1.58959937,1.50435228,0.83430449,0.01144019,0.41193185,0.08705601,1.71005568
-3.23261631,4.39888251,0.24050333,1.55593651,1.48318804,0.82306534,0.01173173,0.41446132,0.08632747,1.69900514
-3.22661331,4.35763499,0.24233161,1.52611740,1.46422031,0.81324267,0.01215367,0.41773648,0.08559370,1.69143592
-3.22061031,4.32653899,0.24532310,1.50044694,1.44763307,0.80485203,0.01270323,0.42170918,0.08486363,1.68755843
-3.21460730,4.30586570,0.24945178,1.47914135,1.43358816,0.79788523,0.01337550,0.42632134,0.08414552,1.68751524
-3.20860430,4.29567796,0.25467048,1.46231915,1.42221896,0.79231117,0.01416334,0.43150584,0.08344653,1.69137284
-3.20260130,4.29581948,0.26091009,1.44999536,1.41362433,0.78807696,0.01505739,0.43718743,0.08277233,1.69911507
-3.19659830,4.30591079,0.26807970,1.44207957,1.40786285,0.78510939,0.01604610,0.44328380,0.08212687,1.71063890
-3.19059530,4.32535263,0.27606760,1.43837806,1.40494805,0.78331673,0.01711585,0.44970659,0.08151217,1.72575300
-3.18459230,4.35333707,0.28474312,1.43859997,1.40484460,0.78259087,0.01825110,0.45636246,0.08092833,1.74417903
-3.17858929,4.38886599,0.29395944,1.44236730,1.40746587,0.78280974,0.01943464,0.46315413,0.08037354,1.76555620
-3.17258629,4.43077671,0.30355699,1.44922842,1.41267303,0.78384004,0.02064791,0.46998136,0.07984436,1.78944863
-3.16658329,4.47777345,0.31336759,1.45867437,1.42027560,0.78554006,0.02187138,0.47674187,0.07933590,1.81535559
-3.16058029,4.52846364,0.32321897,1.47015720,1.43003370,0.78776269,0.02308500,0.48333227,0.07884225,1.84272409
-3.15457729,4.58139734,0.33293948,1.48310950,1.44166170,0.79035842,0.02426868,0.48964883,0.07835686,1.87096350
-3.14857429,4.63510811,0.34236293,1.49696404,1.45483333,0.79317828,0.02540283,0.49558833,0.07787298,1.89946140
-3.14257129,4.68815349,0.35133309,1.51117259,1.46918789,0.79607661,0.02646884,0.50104878,0.07738407,1.92760015
-3.13656828,4.73915347,0.35970792,1.52522303,1.48433750,0.79891357,0.02744966,0.50593030,0.07688426,1.95477352
-3.13056528,4.78682507,0.36736310,1.53865385,1.49987493,0.80155745,0.02833021,0.51013592,0.07636864,1.98040259
-3.12456228,4.83001188,0.37419490,1.55106542,1.51538200,0.80388647,0.02909783,0.51357257,0.07583361,2.00395028
-3.11855928,4.86770737,0.38012220,1.56212759,1.53043803,0.80579031,0.02974260,0.51615210,0.07527705,2.02493413
-3.11255628,4.89907133,0.38508762,1.57158337,1.54462833,0.80717123,0.03025759,0.51779250,0.07469846,2.04293669
-3.10655328,4.92343911,0.38905772,1.57924873,1.55755236,0.80794466,0.03063896,0.51841921,0.07409895,2.05761330
-3.10055028,4.94032392,0.39202244,1.58500874,1.56883152,0.80803961,0.03088601,0.51796660,0.07348122,2.06869716
-3.09454727,4.94941252,0.39399374,1.58881068,1.57811634,0.80739859,0.03100109,0.51637958,0.07284936,2.07600156
-3.08854427,4.95055556,0.39500363,1.59065455,1.58509308,0.80597730,0.03098935,0.51361522,0.07220865,2.07941955
-3.08254127,4.94375334,0.39510175,1.59058200,1.58948962,0.80374418,0.03085846,0.50964456,0.07156526,2.07892121
-3.07653827,4.92913872,0.39435269,1.58866446,1.59108068,0.80067968,0.03061825,0.50445427,0.07092598,2.07454900
-3.07053527,4.90695845,0.39283320,1.58499142,1.58969232,0.79677566,0.03028025,0.49804832,0.07029782,2.06641161
-3.06453227,4.87755452,0.39062945,1.57965967,1.58520587,0.79203468,0.02985719,0.49044953,0.06968778,2.05467684
-3.05852926,4.84134679,0.38783454,1.57276425,1.57756106,0.78646947,0.02936254,0.48170083,0.06910248,2.03956396
-3.05252626,4.79881811,0.38454629,1.56439185,1.56675865,0.78010255,0.02881004,0.47186629,0.06854795,2.02133625
-3.04652326,4.75050282,0.38086552,1.55461685,1.55286229,0.77296614,0.02821322,0.46103184,0.06802943,2.00029388
-3.04052026,4.69697902,0.37689467,1.54350034,1.53599983,0.76510221,0.02758502,0.44930548,0.06755128,1.97676767
-3.03451726,4.63886506,0.37273695,1.53109209,1.51636372,0.75656294,0.02693745,0.43681710,0.06711692,1.95111399
-3.02851426,4.57681964,0.36849583,1.51743508,1.49421072,0.74741134,0.02628138,0.42371782,0.06672885,1.92371071
-3.02251126,4.51154536,0.36427482,1.50257230,1.46986059,0.73772213,0.02562634,0.41017871,0.06638880,1.89495449
-3.01650825,4.44379448,0.36017753,1.48655507,1.44369373,0.72758276,0.02498043,0.39638909,0.06609785,1.86525904
-3.01050525,4.37437606,0.35630770,1.46945222,1.41614762,0.71709443,0.02435033,0.38255416,0.06585668,1.83505423
-3.00450225,4.30416299,0.35276926,1.45135928,1.38771198,0.70637314,0.02374137,0.36889219,0.06566577,1.80478570
-2.99849925,4.23409767,0.34966612,1.43240692,1.35892247,0.69555038,0.02315766,0.35563119,0.06552567,1.77491460
-2.99249625,4.16519497,0.34710177,1.41276779,1.33035288,0.68477362,0.02260220,0.34300509,0.06543720,1.74591702
-2.98649325,4.09854126,0.34517837,1.39266123,1.30260590,0.67420613,0.02207716,0.33124953,0.06540168,1.71828264
-2.98049025,4.03528851,0.34399543,1.37235517,1.27630232,0.66402630,0.02158401,0.32059730,0.06542100,1.69251232
-2.97448724,3.97664284,0.34364809,1.35216497,1.25206888,0.65442608,0.02112375,0.31127352,0.06549774,1.66911413
-2.96848424,3.92384686,0.34422478,1.33244897,1.23052498,0.64560856,0.02069712,0.30349061,0.06563512,1.64859776
-2.96248124,3.87815615,0.34580459,1.31360087,1.21226837,0.63778470,0.02030469,0.29744326,0.06583686,1.63146700
-2.95647824,3.84080999,0.34845428,1.29603911,1.19786027,0.63116901,0.01994702,0.29330332,0.06610704,1.61821041
-2.95047524,3.81299720,0.35222505,1.28019365,1.18781029,0.62597442,0.01962469,0.29121494,0.06644973,1.60929024
-2.94447224,3.79581822,0.35714930,1.26649081,1.18256155,0.62240634,0.01933835,0.29128997,0.06686869,1.60512992
-2.93846923,3.79024485,0.36323747,1.25533679,1.18247657,0.62065612,0.01908868,0.29360373,0.06736689,1.60610044
-2.93246623,3.79707928,0.37047521,1.24710064,1.18782444,0.62089401,0.01887632,0.29819150,0.06794609,1.61250620
-2.92646323,3.81691443,0.37882100,1.24209760,1.19876974,0.62326207,0.01870175,0.30504552,0.06860634,1.62457101
-2.92046023,3.85009727,0.38820441,1.24057345,1.21536380,0.62786721,0.01856518,0.31411303,0.06934550,1.64242472
-2.91445723,3.89669728,0.39852524,1.24269083,1.23753866,0.63477464,0.01846640,0.32529522,0.07015890,1.66609138
-2.90845423,3.95648177,0.40965352,1.24851813,1.26510420,0.64400220,0.01840461,0.33844723,0.07103892,1.69547956
-2.90245123,4.02889969,0.42143066,1.25802148,1.29774865,0.65551577,0.01837832,0.35337943,0.07197481,1.73037545
-2.89644822,4.11307523,0.43367159,1.27106053,1.33504269,0.66922615,0.01838517,0.36985992,0.07295256,1.77043940
-2.89044522,4.20781232,0.44616806,1.28738802,1.37644716,0.68498752,0.01842191,0.38761822,0.07395494,1.81520627
-2.88444222,4.31161036,0.45869307,1.30665361,1.42132423,0.70259783,0.01848429,0.40635034,0.07496168,1.86408998
-2.87843922,4.42269151,0.47100618,1.32841170,1.46895190,0.72180114,0.01856709,0.42572485,0.07594986,1.91639233
-2.87243622,4.53903900,0.48285968,1.35213320,1.51854128,0.74229193,0.01866418,0.44539012,0.07689436,1.97131602
-2.86643322,4.65844556,0.49400546,1.37722092,1.56925631,0.76372130,0.01876858,0.46498240,0.07776858,2.02798175
-2.86043022,4.77857073,0.50420224,1.40302800,1.62023514,0.78570506,0.01887264,0.48413452,0.07854518,2.08544880
-2.85442721,4.89700521,0.51322298,1.42887884,1.67061264,0.80783325,0.01896823,0.50248503,0.07919698,2.14273863
-2.84842421,5.01134009,0.52086215,1.45409181,1.71954319,0.82968097,0.01904698,0.51968743,0.07969790,2.19886064
-2.84242121,5.11923867,0.52694269,1.47800286,1.76622305,0.85082005,0.01910052,0.53541924,0.08002396,2.25283931
-2.83641821,5.21850815,0.53132220,1.49998917,1.80991155,0.87083117,0.01912078,0.54939054,0.08015420,2.30374177
-2.83041521,5.30716863,0.53389823,1.51949200,1.84995044,0.88931605,0.01910027,0.56135177,0.08007163,2.35070476
-2.82441221,5.38351690,0.53461252,1.53603766,1.88578078,0.90590915,0.01903235,0.57110044,0.07976399,2.39296008
-2.81840920,5.44618230,0.53345374,1.54925593,1.91695688,0.92028864,0.01891148,0.57848650,0.07922445,2.42985769
-2.81240620,5.49417275,0.53045897,1.55889495,1.94315682,0.93218599,0.01873346,0.58341627,0.07845207,2.46088543
-2.80640320,5.52690896,0.52571350,1.56483197,1.96418946,0.94139417,0.01849557,0.58585470,0.07745212,2.48568489
-2.80040020,5.54424539,0.51934925,1.56707940,1.97999752,0.94777385,0.01819674,0.58582595,0.07623615,2.50406273
-2.79439720,5.54647710,0.51154158,1.56578575,1.99065705,0.95125767,0.01783759,0.58341224,0.07482181,2.51599705
-2.78839420,5.53433208,0.50250480,1.56123127,1.99637304,0.95185225,0.01742044,0.57875101,0.07323253,2.52163875
-2.78239120,5.50894917,0.49248649,1.55381838,1.99747167,0.94963802,0.01694925,0.57203062,0.07149685,2.52130754
-2.77638819,5.47184226,0.48176079,1.54405705,1.99438923,0.94476685,0.01642953,0.56348450,0.06964770,2.51548303
-2.77038519,5.42485204,0.47062087,1.53254573,1.98765822,0.93745758,0.01586815,0.55338432,0.06772138,2.50479085
-2.76438219,5.37008680,0.45937098,1.51994838,1.97789100,0.92798959,0.01527313,0.54203206,0.06575652,2.48998456
-2.75837919,5.30985450,0.44831816,1.50696866,1.96576141,0.91669470,0.01465339,0.52975146,0.06379286,2.47192353
-2.75237619,5.24658831,0.43776400,1.49432217,1.95198479,0.90394760,0.01401850,0.51687912,0.06187004,2.45154771
-2.74637319,5.18276835,0.42799667,1.48270795,1.93729711,0.89015514,0.01337833,0.50375536,0.06002634,2.42984990
-2.74037019,5.12084232,0.41928344,1.47278045,1.92243348,0.87574478,0.01274284,0.49071535,0.05829752,2.40784640
-2.73436718,5.06314769,0.41186394,1.46512323,1.90810679,0.86115264,0.01212168,0.47808047,0.05671570,2.38654681
-2.72836418,5.01183830,0.40594429,1.46022541,1.89498693,0.84681141,0.01152404,0.46615045,0.05530839,2.36692401
-2.72236118,4.96881781,0.40169230,1.45846205,1.88368122,0.83313850,0.01095831,0.45519623,0.05409770,2.34988512
-2.71635818,4.93568228,0.39923377,1.46007927,1.87471659,0.82052485,0.01043194,0.44545379,0.05309969,2.33624442
-2.71035518,4.91367380,0.39865006,1.46518468,1.86852397,0.80932466,0.00995122,0.43711920,0.05232396,2.32669907
-2.70435218,4.90364681,0.39997692,1.47374364,1.86542563,0.79984631,0.00952120,0.43034485,0.05177353,2.32180837
-2.69834917,4.90604794,0.40320453,1.48558139,1.86562567,0.79234492,0.00914558,0.42523696,0.05144481,2.32197746
-2.69234617,4.92091018,0.40827878,1.50039093,1.86920422,0.78701650,0.00882673,0.42185452,0.05132792,2.32744572
-2.68634317,4.94786114,0.41510373,1.51774611,1.87611562,0.78399414,0.00856564,0.42020949,0.05140716,2.33828071
-2.68034017,4.98614507,0.42354512,1.53711940,1.88619066,0.78334612,0.00836202,0.42026844,0.05166168,2.35437754
-2.67433717,5.03465747,0.43343478,1.55790335,1.89914305,0.78507614,0.00821441,0.42195528,0.05206635,2.37546394
-2.66833417,5.09199088,0.44457588,1.57943469,1.91457988,0.78912549,0.00812027,0.42515533,0.05259271,2.40111094
-2.66233117,5.15648987,0.45674885,1.60101996,1.93201586,0.79537715,0.00807615,0.42972029,0.05321006,2.43074856
-2.65632816,5.22631305,0.46971770,1.62196152,1.95089086,0.80366166,0.00807787,0.43547410,0.05388655,2.46368621
-2.65032516,5.29949964,0.48323672,1.64158262,1.97059022,0.81376439,0.00812070,0.44221956,0.05459037,2.49913698
-2.64432216,5.37403801,0.49705718,1.65925072,1.99046701,0.82543402,0.00819955,0.44974529,0.05529080,2.53624481
-2.63831916,5.44793362,0.51093406,1.67439800,2.00986554,0.83839182,0.00830917,0.45783302,0.05595929,2.57411373
-2.63231616,5.51927393,0.52463245,1.68653824,2.02814515,0.85234141,0.00844432,0.46626491,0.05657036,2.61183793
-2.62631316,5.58628792,0.53793359,1.69527982,2.04470339,0.86697855,0.00859996,0.47483053,0.05710239,2.64853159
-2.62031016,5.64739841,0.55064023,1.70033430,2.05899777,0.88200068,0.00877138,0.48333350,0.05753825,2.68335740
-2.61430715,5.70126542,0.56258135,1.70152067,2.07056504,0.89711576,0.00895435,0.49159741,0.05786572,2.71555271
-2.60830415,5.74681952,0.57361606,1.69876537,2.07903755,0.91205014,0.00914524,0.49947081,0.05807771,2.74445243
-2.60230115,5.78328432,0.58363645,1.69209849,2.08415574,0.92655528,0.00934111,0.50683130,0.05817230,2.76950793
-2.59629815,5.81018794,0.59256961,1.68164651,2.08577663,0.94041301,0.00953975,0.51358832,0.05815258,2.79030138
-2.59029515,5.82736347,0.60037841,1.66762237,2.08387769,0.95343927,0.00973973,0.51968480,0.05802626,2.80655503
-2.58429215,5.83493894,0.60706142,1.65031335,2.07855624,0.96548636,0.00994042,0.52509747,0.05780519,2.81813545
-2.57828914,5.83331782,0.61265162,1.63006749,2.07002430,0.97644357,0.01014199,0.52983589,0.05750464,2.82505251
-2.57228614,5.82315092,0.61721421,1.60727930,2.05859915,0.98623639,0.01034533,0.53394030,0.05714254,2.82745352
-2.56628314,5.80530122,0.62084338,1.58237512,2.04469004,0.99482440,0.01055206,0.53747826,0.05673863,2.82561269
-2.56028014,5.78080306,0.62365828,1.55579890,2.02878151,1.00219808,0.01076443,0.54054031,0.05631354,2.81991657
-2.55427714,5.75081714,0.62579822,1.52799860,2.01141410,1.00837461,0.01098522,0.54323486,0.05588785,2.81084599
-2.54827414,5.71658315,0.62741722,1.49941366,1.99316299,1.01339310,0.01121767,0.54568231,0.05548127,2.79895530
-2.54227114,5.67937134,0.62867813,1.47046364,1.97461567,1.01730935,0.01146538,0.54800888,0.05511172,2.78484957
-2.53626813,5.64043480,0.62974639,1.44153832,1.95634912,1.02019039,0.01173214,0.55034018,0.05479468,2.76916071
-2.53026513,5.60096379,0.63078377,1.41298918,1.93890771,1.02210911,0.01202188,0.55279491,0.05454250,2.75252328
-2.52426213,5.56204350,0.63194209,1.38512242,1.92278239,1.02313914,0.01233850,0.55547877,0.05436396,2.73555075
-2.51825913,5.52461651,0.63335733,1.35819335,1.90839205,1.02335020,0.01268573,0.55847903,0.05426391,2.71881316
-2.51225613,5.48945106,0.63514412,1.33240242,1.89606776,1.02280400,0.01306706,0.56185975,0.05424308,2.70281681
-2.50625313,5.45711602,0.63739104,1.30789251,1.88604047,1.02155100,0.01348553,0.56565805,0.05429809,2.68798679
-2.50025013,5.42796336,0.64015671,1.28474782,1.87843258,1.01962794,0.01394369,0.56988139,0.05442161,2.67465273
-2.49424712,5.40211869,0.64346697,1.26299408,1.87325390,1.01705628,0.01444340,0.57450614,0.05460260,2.66303855
-2.48824412,5.37948002,0.64731315,1.24260023,1.87040184,1.01384166,0.01498578,0.57947740,0.05482679,2.65325625
-2.48224112,5.35972494,0.65165167,1.22348154,1.86966622,1.00997425,0.01557106,0.58471014,0.05507717,2.64530418
-2.47623812,5.34232575,0.65640487,1.20550398,1.87073806,1.00542996,0.01619849,0.59009162,0.05533470,2.63906963
-2.47023512,5.32657224,0.66146314,1.18849004,1.87322238,1.00017251,0.01686630,0.59548491,0.05557891,2.63433575
-2.46423212,5.31160091,0.66668824,1.17222557,1.87665417,0.99415617,0.01757159,0.60073356,0.05578875,2.63079235
-2.45822911,5.29642986,0.67191772,1.15646774,1.88051694,0.98732904,0.01831028,0.60566702,0.05594320,2.62805021
-2.45222611,5.27999774,0.67697029,1.14095376,1.88426310,0.97963674,0.01907716,0.61010670,0.05602213,2.62565825
-2.44622311,5.26120532,0.68165190,1.12541018,1.88733519,0.97102624,0.01986579,0.61387241,0.05600684,2.62312273
-2.44022011,5.23895805,0.68576231,1.10956240,1.88918699,0.96144975,0.02066865,0.61678888,0.05588076,2.61992784
-2.43421711,5.21220789,0.68910190,1.09314414,1.88930377,0.95086841,0.02147713,0.61869209,0.05562990,2.61555668
-2.42821411,5.17999288,0.69147845,1.07590655,1.88722066,0.93925559,0.02228166,0.61943519,0.05524327,2.60951182
-2.42221111,5.14147283,0.69271365,1.05762658,1.88253842,0.92659980,0.02307188,0.61889375,0.05471314,2.60133469
-2.41620810,5.09596009,0.69264910,1.03811430,1.87493607,0.91290684,0.02383679,0.61697012,0.05403523,2.59062299
-2.41020510,5.04294420,0.69115161,1.01721908,1.86417996,0.89820133,0.02456499,0.61359682,0.05320871,2.57704561
-2.40420210,4.98210989,0.68811754,0.99483426,1.85012897,0.88252751,0.02524493,0.60873882,0.05223615,2.56035460
-2.39819910,4.91334803,0.68347628,0.97090023,1.83273585,0.86594930,0.02586518,0.60239460,0.05112334,2.54039384
-2.39219610,4.83675951,0.67719249,0.94540597,1.81204499,0.84854958,0.02641473,0.59459619,0.04987898,2.51710445
-2.38619310,4.75265243,0.66926731,0.91838895,1.78818679,0.83042902,0.02688334,0.58540803,0.04851438,2.49052671
-2.38019010,4.66153299,0.65973847,0.88993348,1.76136932,0.81170422,0.02726180,0.57492496,0.04704307,2.46079891
-2.37418709,4.56409094,0.64867929,0.86016778,1.73186772,0.79250555,0.02754227,0.56326924,0.04548033,2.42815323
-2.36818409,4.46118046,0.63619673,0.82925972,1.70001207,0.77297465,0.02771855,0.55058706,0.04384279,2.39290907
-2.36218109,4.35379727,0.62242855,0.79741175,1.66617451,0.75326184,0.02778634,0.53704438,0.04214796,2.35546408
-2.35617809,4.24305306,0.60753964,0.76485493,1.63075602,0.73352329,0.02774340,0.52282258,0.04041384,2.31628349
-2.35017509,4.13014792,0.59171775,0.73184252,1.59417367,0.71391844,0.02758971,0.50811377,0.03865848,2.27588786
-2.34417209,4.01634169,0.57516868,0.69864330,1.55684871,0.69460726,0.02732755,0.49311618,0.03689966,2.23483977
-2.33816908,3.90292482,0.55811098,0.66553477,1.51919575,0.67574775,0.02696144,0.47802954,0.03515453,2.19372972
-2.33216608,3.79118922,0.54077051,0.63279643,1.48161343,0.65749351,0.02649812,0.46305066,0.03343935,2.15316135
-2.32616308,3.68239965,0.52337466,0.60070338,1.44447657,0.63999142,0.02594631,0.44836920,0.03176926,2.11373641
-2.32016008,3.57776591,0.50614670,0.56952023,1.40812970,0.62337939,0.02531655,0.43416380,0.03015805,2.07603960
-2.31415708,3.47841619,0.48930013,0.53949557,1.37288197,0.60778418,0.02462084,0.42059841,0.02861803,2.04062341
-2.30815408,3.38537194,0.47303326,0.51085694,1.33900329,0.59331933,0.02387231,0.40781911,0.02715989,2.00799335
-2.30215108,3.29952449,0.45752417,0.48380645,1.30672131,0.58008299,0.02308482,0.39595116,0.02579262,1.97859369
-2.29614807,3.22161393,0.44292622,0.45851716,1.27621930,0.56815600,0.02227254,0.38509658,0.02452344,1.95279414
-2.29014507,3.15221074,0.42936405,0.43513011,1.24763454,0.55759986,0.02144954,0.37533207,0.02335777,1.93087772
-2.28414207,3.09170057,0.41693051,0.41375215,1.22105727,0.54845503,0.02062936,0.36670748,0.02229927,1.91303029
-2.27813907,3.04027289,0.40568440,0.39445457,1.19653013,0.54073931,0.01982467,0.35924480,0.02134981,1.89933221
-2.27213607,2.99791399,0.39564921,0.37727263,1.17404795,0.53444661,0.01904689,0.35293769,0.02050961,1.88975240
-2.26613307,2.96440494,0.38681295,0.36220581,1.15355829,0.52954614,0.01830595,0.34775172,0.01977731,1.88414540
-2.26013007,2.93932500,0.37912912,0.34921904,1.13496255,0.52598203,0.01761007,0.34362523,0.01915013,1.88225163
-2.25412706,2.92206070,0.37251879,0.33824467,1.11811795,0.52367364,0.01696562,0.34047095,0.01862404,1.88370118
-2.24812406,2.91182075,0.36687372,0.32918532,1.10284063,0.52251646,0.01637706,0.33817832,0.01819396,1.88802122
-2.24212106,2.90765675,0.36206059,0.32191744,1.08890974,0.52238381,0.01584697,0.33661652,0.01785407,1.89464693
-2.23611806,2.90848913,0.35792602,0.31629550,1.07607285,0.52312918,0.01537613,0.33563816,0.01759797,1.90293598
-2.23011506,2.91313793,0.35430227,0.31215676,1.06405261,0.52458931,0.01496364,0.33508352,0.01741910,1.91218589
-2.22411206,2.92035720,0.35101343,0.30932646,1.05255442,0.52658791,0.01460715,0.33478528,0.01731090,1.92165395
-2.21810905,2.92887212,0.34788189,0.30762324,1.04127526,0.52893992,0.01430305,0.33457351,0.01726721,1.93057902
-2.21210605,2.93741747,0.34473468,0.30686455,1.02991313,0.53145615,0.01404679,0.33428085,0.01728245,1.93820429
-2.20610305,2.94477583,0.34140959,0.30687209,1.01817685,0.53394817,0.01383309,0.33374754,0.01735194,1.94380025
-2.20010005,2.94981430,0.33776076,0.30747677,1.00579599,0.53623333,0.01365624,0.33282633,0.01747204,1.94668699
-2.19409705,2.95151804,0.33366341,0.30852326,0.99253025,0.53813954,0.01351035,0.33138684,0.01764033,1.94625484
-2.18809405,2.94901945,0.32901774,0.30987386,0.97817800,0.53950987,0.01338960,0.32931942,0.01785570,1.94198272
-2.18209105,2.94162179,0.32375165,0.31141152,0.96258364,0.54020659,0.01328845,0.32653812,0.01811835,1.93345326
-2.17608804,2.92881632,0.31782230,0.31304197,0.94564322,0.54011456,0.01320178,0.32298293,0.01842975,1.92036444
-2.17008504,2.91029231,0.31121644,0.31469478,0.92730823,0.53914390,0.01312508,0.31862094,0.01879252,1.90253703
-2.16408204,2.88593981,0.30394959,0.31632353,0.90758729,0.53723172,0.01305450,0.31344667,0.01921026,1.87991793
-2.15807904,2.85584500,0.29606408,0.31790478,0.88654567,0.53434298,0.01298691,0.30748129,0.01968724,1.85257910
-2.15207604,2.82027865,0.28762612,0.31943626,0.86430266,0.53047033,0.01291995,0.30077101,0.02022819,1.82071255
-2.14607304,2.77967835,0.27872206,0.32093414,0.84102697,0.52563309,0.01285194,0.29338466,0.02083787,1.78462149
-2.14007004,2.73462540,0.26945410,0.32242958,0.81693034,0.51987533,0.01278191,0.28541055,0.02152078,1.74470824
-2.13406703,2.68581752,0.25993554,0.32396480,0.79225979,0.51326322,0.01270948,0.27695281,0.02228076,1.70145947
-2.12806403,2.63403880,0.25028593,0.32558885,0.76728873,0.50588173,0.01263474,0.26812741,0.02312061,1.65542948
-2.12206103,2.58012803,0.24062626,0.32735317,0.74230756,0.49783092,0.01255820,0.25905790,0.02404178,1.60722218
-2.11605803,2.52494712,0.23107445,0.32930739,0.71761402,0.48922194,0.01248065,0.24987125,0.02504406,1.55747258
-2.11005503,2.46935060,0.22174126,0.33149534,0.69350385,0.48017299,0.01240304,0.24069379,0.02612536,1.50682851
-2.10405203,2.41415775,0.21272684,0.33395157,0.67026206,0.47080536,0.01232637,0.23164744,0.02728148,1.45593313
-2.09804902,2.36012816,0.20411797,0.33669858,0.64815523,0.46123981,0.01225164,0.22284642,0.02850606,1.40540896
-2.09204602,2.30794172,0.19598611,0.33974476,0.62742510,0.45159339,0.01217972,0.21439444,0.02979051,1.35584384
-2.08604302,2.25818352,0.18838625,0.34308321,0.60828354,0.44197689,0.01211131,0.20638256,0.03112407,1.30777910
-2.08004002,2.21133406,0.18135658,0.34669146,0.59090916,0.43249294,0.01204696,0.19888757,0.03249397,1.26170042
-2.07403702,2.16776476,0.17491897,0.35053202,0.57544546,0.42323482,0.01198699,0.19197113,0.03388559,1.21803123
-2.06803402,2.12773857,0.16908005,0.35455375,0.56200045,0.41428608,0.01193156,0.18567946,0.03528275,1.17712880
-2.06203102,2.09141527,0.16383295,0.35869391,0.55064771,0.40572072,0.01188068,0.18004361,0.03666802,1.13928290
