energy_ev,total_up,Bi_p_up,Bi_d_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up
-4.30115058,0.49440411,0.06477991,0.00284791,0.14263698,0.22897090,0.03896225,0.21233664
-4.29514757,0.49711571,0.06559434,0.00300988,0.15049299,0.22438067,0.03840351,0.21756057
-4.28914457,0.50864794,0.06768842,0.00322724,0.16088301,0.22414166,0.03845367,0.22615748
-4.28314157,0.52860539,0.07100102,0.00349818,0.17371159,0.22802772,0.03908663,0.23799648
-4.27713857,0.55648903,0.07546044,0.00382020,0.18884707,0.23577414,0.04026746,0.25289243
-4.27113557,0.59170007,0.08098426,0.00419012,0.20611996,0.24708058,0.04195332,0.27060763
-4.26513257,0.63354440,0.08747916,0.00460403,0.22532180,0.26161392,0.04409437,0.29085427
-4.25912956,0.68123834,0.09484094,0.00505725,0.24620504,0.27901115,0.04663478,0.31329774
-4.25312656,0.73391591,0.10295479,0.00554439,0.26848396,0.29888259,0.04951380,0.33756105
-4.24712356,0.79063811,0.11169589,0.00605933,0.29183691,0.32081546,0.05266686,0.36323020
-4.24112056,0.85040456,0.12093038,0.00659530,0.31590989,0.34437823,0.05602675,0.38986088
-4.23511756,0.91216748,0.13051678,0.00714496,0.34032170,0.36912558,0.05952487,0.41698622
-4.22911456,0.97484820,0.14030784,0.00770047,0.36467052,0.39460423,0.06309248,0.44412570
-4.22311156,1.03735578,0.15015274,0.00825370,0.38854181,0.42035948,0.06666199,0.47079489
-4.21710855,1.09860744,0.15989971,0.00879634,0.41151737,0.44594238,0.07016825,0.49651590
-4.21110555,1.15755027,0.16939889,0.00932008,0.43318533,0.47091733,0.07354974,0.52082818
-4.20510255,1.21318322,0.17850535,0.00981681,0.45315060,0.49486990,0.07674971,0.54329927
-4.19909955,1.26457897,0.18708214,0.01027885,0.47104545,0.51741455,0.07971721,0.56353510
-4.19309655,1.31090431,0.19500328,0.01069906,0.48653988,0.53820194,0.08240785,0.58118952
-4.18709355,1.35143857,0.20215650,0.01107112,0.49935106,0.55692552,0.08478450,0.59597248
-4.18109055,1.38558905,0.20844567,0.01138960,0.50925176,0.57332710,0.08681768,0.60765669
-4.17508754,1.41290294,0.21379273,0.01165016,0.51607719,0.58720123,0.08848567,0.61608238
-4.16908454,1.43307512,0.21813919,0.01184957,0.51972992,0.59839817,0.08977449,0.62115995
-4.16308154,1.44595175,0.22144695,0.01198588,0.52018284,0.60682535,0.09067757,0.62287055
-4.15707854,1.45152943,0.22369862,0.01205833,0.51747990,0.61244746,0.09119523,0.62126440
-4.15107554,1.44995039,0.22489724,0.01206741,0.51173469,0.61528505,0.09133401,0.61645720
-4.14507254,1.44149381,0.22506548,0.01201478,0.50312691,0.61541204,0.09110584,0.60862470
-4.13906953,1.42656426,0.22424440,0.01190320,0.49189702,0.61295227,0.09052716,0.59799581
-4.13306653,1.40567767,0.22249191,0.01173639,0.47833929,0.60807534,0.08961803,0.58484464
-4.12706353,1.37944590,0.21988093,0.01151896,0.46279361,0.60099218,0.08840125,0.56948180
-4.12106053,1.34856061,0.21649743,0.01125622,0.44563640,0.59195049,0.08690152,0.55224544
-4.11505753,1.31377723,0.21243849,0.01095405,0.42727109,0.58123045,0.08514477,0.53349236
-4.10905453,1.27589976,0.20781036,0.01061880,0.40811853,0.56914087,0.08315760,0.51358959
-4.10305153,1.23576688,0.20272663,0.01025710,0.38860755,0.55601584,0.08096680,0.49290664
-4.09704852,1.19423967,0.19730659,0.00987579,0.36916610,0.54221215,0.07859917,0.47180862
-4.09104552,1.15219111,0.19167373,0.00948179,0.35021306,0.52810714,0.07608126,0.45065044
-4.08504252,1.11049738,0.18595433,0.00908205,0.33215095,0.51409720,0.07343939,0.42977187
-4.07903952,1.07003046,0.18027623,0.00868347,0.31535948,0.50059644,0.07069968,0.40949364
-4.07303652,1.03165191,0.17476757,0.00829283,0.30018995,0.48803546,0.06788807,0.39011432
-4.06703352,0.99620715,0.16955551,0.00791680,0.28696049,0.47685985,0.06503041,0.37190780
-4.06103052,0.96451978,0.16476489,0.00756188,0.27595198,0.46752814,0.06215251,0.35512125
-4.05502751,0.93738534,0.16051669,0.00723437,0.26740447,0.46050888,0.05928003,0.33997328
-4.04902451,0.91556411,0.15692627,0.00694040,0.26151408,0.45627659,0.05643842,0.32665224
-4.04302151,0.89977255,0.15410145,0.00668582,0.25843016,0.45530643,0.05365264,0.31531439
-4.03701851,0.89067306,0.15214030,0.00647624,0.25825274,0.45806730,0.05094685,0.30608203
-4.03101551,0.88886227,0.15112877,0.00631692,0.26103023,0.46501360,0.04834399,0.29904144
-4.02501251,0.89485776,0.15113821,0.00621275,0.26675738,0.47657537,0.04586524,0.29424085
-4.01900950,0.90908368,0.15222288,0.00616815,0.27537365,0.49314730,0.04352958,0.29168838
-4.01300650,0.93185572,0.15441748,0.00618698,0.28676218,0.51507656,0.04135313,0.29135028
-4.00700350,0.96336613,0.15773496,0.00627245,0.30074945,0.54265007,0.03934874,0.29314964
-4.00100050,1.00366947,0.16216468,0.00642700,0.31710595,0.57608145,0.03752546,0.29696578
-3.99499750,1.05266998,0.16767107,0.00665220,0.33554805,0.61549815,0.03588827,0.30263459
-3.98899450,1.11011133,0.17419285,0.00694861,0.35574123,0.66092949,0.03443781,0.30994993
-3.98299150,1.17556945,0.18164302,0.00731570,0.37730486,0.71229579,0.03317035,0.31866638
-3.97698849,1.24844936,0.18990962,0.00775175,0.39981859,0.76939957,0.03207791,0.32850337
-3.97098549,1.32798624,0.19885736,0.00825375,0.42283029,0.83191900,0.03114851,0.33915064
-3.96498249,1.41325141,0.20832995,0.00881738,0.44586558,0.89940426,0.03036663,0.35027504
-3.95897949,1.50316317,0.21815337,0.00943697,0.46843857,0.97127716,0.02971378,0.36152858
-3.95297649,1.59650274,0.22813971,0.01010553,0.49006360,1.04683432,0.02916919,0.37255726
-3.94697349,1.69193478,0.23809168,0.01081475,0.51026766,1.12525415,0.02871062,0.38301062
-3.94097049,1.78803238,0.24780749,0.01155517,0.52860288,1.20560768,0.02831518,0.39255157
-3.93496748,1.88330565,0.25708599,0.01231623,0.54465878,1.28687316,0.02796017,0.40086600
-3.92896448,1.97623324,0.26573193,0.01308650,0.55807357,1.36795424,0.02762392,0.40767199
-3.92296148,2.06529596,0.27356107,0.01385385,0.56854427,1.44770141,0.02728652,0.41272795
-3.91695848,2.14901137,0.28040494,0.01460573,0.57583494,1.52493617,0.02693050,0.41583965
-3.91095548,2.22596832,0.28611520,0.01532943,0.57978286,1.59847727,0.02654137,0.41686560
-3.90495248,2.29486052,0.29056731,0.01601239,0.58030234,1.66716836,0.02610804,0.41572068
-3.89894947,2.35451792,0.29366347,0.01664250,0.57738589,1.72990621,0.02562308,0.41237791
-3.89294647,2.40393510,0.29533473,0.01720841,0.57110290,1.78566857,0.02508284,0.40686827
-3.88694347,2.44229571,0.29554224,0.01769986,0.56159587,1.83354082,0.02448745,0.39927861
-3.88094047,2.46899230,0.29427749,0.01810796,0.54907429,1.87274046,0.02384066,0.38974791
-3.87493747,2.48364098,0.29156185,0.01842547,0.53380662,1.90263859,0.02314960,0.37846199
-3.86893447,2.48609044,0.28744513,0.01864697,0.51611075,1.92277771,0.02242444,0.36564698
-3.86293147,2.47642513,0.28200352,0.01876911,0.49634329,1.93288494,0.02167797,0.35156189
-3.85692846,2.45496252,0.27533682,0.01879067,0.47488828,1.93288043,0.02092518,0.33649059
-3.85092546,2.42224464,0.26756521,0.01871264,0.45214571,1.92288042,0.02018278,0.32073353
-3.84492246,2.37902405,0.25882559,0.01853818,0.42852030,1.90319486,0.01946872,0.30459955
-3.83891946,2.32624470,0.24926773,0.01827259,0.40441105,1.87431958,0.01880174,0.28839790
-3.83291646,2.26501825,0.23905024,0.01792311,0.38020169,1.83692334,0.01820090,0.27243100
-3.82691346,2.19659655,0.22833659,0.01749877,0.35625241,1.79183002,0.01768520,0.25698769
-3.82091046,2.12234093,0.21729116,0.01701006,0.33289303,1.73999665,0.01727313,0.24233749
-3.81490745,2.04368920,0.20607556,0.01646870,0.31041761,1.68248799,0.01698236,0.22872560
-3.80890445,1.96212123,0.19484524,0.01588723,0.28908058,1.62044843,0.01682932,0.21636890
-3.80290145,1.87912398,0.18374637,0.01527871,0.26909428,1.55507228,0.01682888,0.20545265
-3.79689845,1.79615701,0.17291323,0.01465627,0.25062780,1.48757328,0.01699403,0.19612813
-3.79089545,1.71461917,0.16246596,0.01403280,0.23380701,1.41915443,0.01733550,0.18851089
-3.78489245,1.63581759,0.15250883,0.01342060,0.21871557,1.35097909,0.01786144,0.18267964
-3.77888944,1.56093963,0.14312897,0.01283098,0.20539679,1.28414422,0.01857708,0.17867574
-3.77288644,1.49102855,0.13439566,0.01227406,0.19385612,1.21965658,0.01948441,0.17650322
-3.76688344,1.42696369,0.12635997,0.01175849,0.18406417,1.15841263,0.02058185,0.17612916
-3.76088044,1.36944551,0.11905508,0.01129128,0.17596019,1.10118260,0.02186404,0.17748472
-3.75487744,1.31898604,0.11249689,0.01087766,0.16945575,1.04859918,0.02332157,0.18046651
-3.74887444,1.27590486,0.10668514,0.01052105,0.16443873,1.00115092,0.02494085,0.18493858
-3.74287144,1.24033084,0.10160496,0.01022307,0.16077742,0.95918050,0.02670415,0.19073491
-3.73686843,1.21220934,0.09722867,0.00998359,0.15832480,0.92288765,0.02858957,0.19766255
-3.73086543,1.19131477,0.09351794,0.00980088,0.15692288,0.89233628,0.03057136,0.20550539
-3.72486243,1.17726782,0.09042612,0.00967175,0.15640707,0.86746557,0.03262023,0.21402851
-3.71885943,1.16955695,0.08790076,0.00959182,0.15661061,0.84810419,0.03470385,0.22298331
-3.71285643,1.16756319,0.08588614,0.00955573,0.15736889,0.83398708,0.03678756,0.23211300
-3.70685343,1.17058728,0.08432582,0.00955741,0.15852371,0.82477390,0.03883513,0.24115879
-3.70085043,1.17787838,0.08316500,0.00959040,0.15992731,0.82006851,0.04080967,0.24986630
-3.69484742,1.18866304,0.08235275,0.00964807,0.16144609,0.81943846,0.04267463,0.25799214
-3.68884442,1.20217356,0.08184398,0.00972393,0.16296405,0.82243397,0.04439488,0.26531061
-3.68284142,1.21767478,0.08160096,0.00981182,0.16438563,0.82860556,0.04593771,0.27162002
-3.67683842,1.23448820,0.08159454,0.00990617,0.16563805,0.83751989,0.04727392,0.27674865
-3.67083542,1.25201303,0.08180493,0.01000212,0.16667303,0.84877332,0.04837875,0.28056001
-3.66483242,1.26974326,0.08222199,0.01009567,0.16746775,0.86200293,0.04923274,0.28295722
-3.65882941,1.28728067,0.08284508,0.01018376,0.16802516,0.87689500,0.04982241,0.28388636
-3.65282641,1.30434347,0.08368253,0.01026428,0.16837349,0.89319072,0.05014076,0.28333859
-3.64682341,1.32077056,0.08475064,0.01033610,0.16856507,0.91068958,0.05018765,0.28135108
-3.64082041,1.33652187,0.08607246,0.01039899,0.16867456,0.92925050,0.04996983,0.27800658
-3.63481741,1.35167484,0.08767617,0.01045356,0.16879645,0.94879110,0.04950086,0.27343170
-3.62881441,1.36641782,0.08959338,0.01050118,0.16904220,0.96928545,0.04880084,0.26779406
-3.62281141,1.38104068,0.09185721,0.01054383,0.16953690,0.99076076,0.04789585,0.26129830
-3.61680840,1.39592339,0.09450044,0.01058402,0.17041565,1.01329310,0.04681735,0.25418112
-3.61080540,1.41152307,0.09755356,0.01062464,0.17181980,1.03700275,0.04560142,0.24670561
-3.60480240,1.42835982,0.10104299,0.01066887,0.17389302,1.06204896,0.04428786,0.23915505
-3.59879940,1.44700197,0.10498945,0.01072008,0.17677740,1.08862456,0.04291932,0.23182620
-3.59279640,1.46805074,0.10940641,0.01078177,0.18060963,1.11695011,0.04154034,0.22502255
-3.58679340,1.49212474,0.11429891,0.01085747,0.18551726,1.14726765,0.04019642,0.21904747
-3.58079040,1.51984410,0.11966245,0.01095074,0.19161512,1.17983384,0.03893317,0.21419747
-3.57478739,1.55181445,0.12548226,0.01106515,0.19900191,1.21491229,0.03779542,0.21075573
-3.56878439,1.58861053,0.13173272,0.01120421,0.20775703,1.25276495,0.03682645,0.20898600
-3.56278139,1.63075961,0.13837716,0.01137145,0.21793758,1.29364240,0.03606728,0.20912679
-3.55677839,1.67872457,0.14536776,0.01157035,0.22957567,1.33777312,0.03555598,0.21138614
-3.55077539,1.73288688,0.15264588,0.01180437,0.24267596,1.38535170,0.03532706,0.21593679
-3.54477239,1.79352980,0.16014254,0.01207693,0.25721362,1.43652648,0.03541091,0.22291197
-3.53876938,1.86082211,0.16777925,0.01239139,0.27313262,1.49138672,0.03583325,0.23240168
-3.53276638,1.93480303,0.17546908,0.01275099,0.29034462,1.54995021,0.03661466,0.24444972
-3.52676338,2.01536902,0.18311802,0.01315882,0.30872834,1.61215165,0.03777009,0.25905133
-3.52076038,2.10226320,0.19062664,0.01361773,0.32812975,1.67783278,0.03930847,0.27615169
-3.51475738,2.19506839,0.19789198,0.01413027,0.34836299,1.74673493,0.04123231,0.29564532
-3.50875438,2.29320430,0.20480976,0.01469857,0.36921219,1.81849473,0.04353744,0.31737649
-3.50275138,2.39592994,0.21127668,0.01532426,0.39043433,1.89264356,0.04621282,0.34114071
-3.49674837,2.50235148,0.21719300,0.01600838,0.41176301,1.96861138,0.04924047,0.36668749
-3.49074537,2.61143607,0.22246510,0.01675128,0.43291328,2.04573491,0.05259556,0.39372435
-3.48474237,2.72203148,0.22700809,0.01755258,0.45358740,2.12327044,0.05624668,0.42192216
-3.47873937,2.83289142,0.23074834,0.01841108,0.47348145,2.20041084,0.06015634,0.45092172
-3.47273637,2.94270565,0.23362574,0.01932472,0.49229259,2.27630619,0.06428164,0.48034156
-3.46673337,3.05013410,0.23559568,0.02029063,0.50972680,2.35008737,0.06857518,0.50978680
-3.46073037,3.15384351,0.23663067,0.02130509,0.52550684,2.42089142,0.07298614,0.53885875
-3.45472736,3.25254521,0.23672136,0.02236356,0.53938002,2.48788757,0.07746160,0.56716505
-3.44872436,3.34503227,0.23587707,0.02346080,0.55112568,2.55030260,0.08194787,0.59432997
-3.44272136,3.43021429,0.23412565,0.02459088,0.56056181,2.60744434,0.08639203,0.62000443
-3.43671836,3.50714819,0.23151273,0.02574728,0.56755073,2.65872200,0.09074337,0.64387535
-3.43071536,3.57506342,0.22810034,0.02692300,0.57200337,2.70366224,0.09495485,0.66567393
-3.42471236,3.63338035,0.22396490,0.02811065,0.57388206,2.74192037,0.09898432,0.68518237
-3.41870935,3.68172095,0.21919482,0.02930249,0.57320159,2.77328580,0.10279568,0.70223882
-3.41270635,3.71991112,0.21388756,0.03049059,0.57002847,2.79768184,0.10635963,0.71674018
-3.40670335,3.74797479,0.20814650,0.03166681,0.56447847,2.81515965,0.10965416,0.72864260
-3.40070035,3.76611998,0.20207764,0.03282295,0.55671237,2.82588708,0.11266472,0.73795964
-3.39469735,3.77471779,0.19578633,0.03395072,0.54693022,2.83013281,0.11538393,0.74475818
-3.38869435,3.77427543,0.18937407,0.03504185,0.53536433,2.82824702,0.11781104,0.74915217
-3.38269135,3.76540489,0.18293568,0.03608806,0.52227122,2.82063963,0.11995099,0.75129464
-3.37668834,3.74878898,0.17655678,0.03708114,0.50792298,2.80775746,0.12181320,0.75136822
-3.37068534,3.72514652,0.17031182,0.03801297,0.49259840,2.79006146,0.12341025,0.74957489
-3.36468234,3.69519877,0.16426264,0.03887557,0.47657416,2.76800557,0.12475627,0.74612524
-3.35867934,3.65963864,0.15845757,0.03966113,0.46011661,2.74201802,0.12586552,0.74122794
-3.35267634,3.61910440,0.15293119,0.04036213,0.44347438,2.71248629,0.12675087,0.73507997
-3.34667334,3.57415921,0.14770466,0.04097139,0.42687211,2.67974629,0.12742253,0.72785810
-3.34067034,3.52527719,0.14278654,0.04148223,0.41050558,2.64407630,0.12788703,0.71971200
-3.33466733,3.47283675,0.13817407,0.04188855,0.39453838,2.60569573,0.12814649,0.71075940
-3.32866433,3.41712116,0.13385488,0.04218505,0.37910008,2.56476862,0.12819831,0.70108339
-3.32266133,3.35832600,0.12980887,0.04236736,0.36428607,2.52141147,0.12803513,0.69073214
-3.31665833,3.29657276,0.12601037,0.04243221,0.35015880,2.47570461,0.12764537,0.67972071
-3.31065533,3.23192745,0.12243027,0.04237764,0.33675032,2.42770634,0.12701390,0.66803507
-3.30465233,3.16442297,0.11903816,0.04220315,0.32406601,2.37746882,0.12612322,0.65563773
-3.29864932,3.09408339,0.11580428,0.04190985,0.31208892,2.32505445,0.12495477,0.64247486
-3.29264632,3.02094886,0.11270130,0.04150057,0.30078483,2.27055180,0.12349042,0.62848424
-3.28664332,2.94509910,0.10970579,0.04097996,0.29010734,2.21408983,0.12171403,0.61360359
-3.28064032,2.86667416,0.10679934,0.04035445,0.28000301,2.15584954,0.11961295,0.59777884
-3.27463732,2.78589104,0.10396928,0.03963230,0.27041600,2.09607212,0.11717941,0.58097172
-3.26863432,2.70305495,0.10120910,0.03882341,0.26129224,2.03506315,0.11441171,0.56316635
-3.26263132,2.61856464,0.09851839,0.03793921,0.25258275,1.97319234,0.11131504,0.54437438
-3.25662831,2.53291129,0.09590247,0.03699240,0.24424610,1.91088882,0.10790206,0.52463849
-3.25062531,2.44667103,0.09337169,0.03599667,0.23624992,1.84863214,0.10419306,0.50403402
-3.24462231,2.36049154,0.09094047,0.03496634,0.22857148,1.78693942,0.10021572,0.48266874
-3.23861931,2.27507337,0.08862610,0.03391599,0.22119742,1.72634938,0.09600457,0.46068082
-3.23261631,2.19114729,0.08644747,0.03286003,0.21412267,1.66740405,0.09160005,0.43823515
-3.22661331,2.10944872,0.08442366,0.03181234,0.20734886,1.61062921,0.08704737,0.41551835
-3.22061031,2.03069099,0.08257265,0.03078585,0.20088230,1.55651475,0.08239516,0.39273259
-3.21460730,1.95553871,0.08091000,0.02979215,0.19473170,1.50549583,0.07769390,0.37008892
-3.20860430,1.88458295,0.07944776,0.02884122,0.18890601,1.45793617,0.07299447,0.34780019
-3.20260130,1.81831952,0.07819359,0.02794117,0.18341230,1.41411415,0.06834657,0.32607408
-3.19659830,1.75713148,0.07715008,0.02709808,0.17825408,1.37421265,0.06379739,0.30510669
-3.19059530,1.70127683,0.07631440,0.02631590,0.17343000,1.33831304,0.05939036,0.28507675
-3.18459230,1.65088190,0.07567817,0.02559646,0.16893318,1.30639368,0.05516413,0.26614093
-3.17858929,1.60594073,0.07522770,0.02493958,0.16475100,1.27833294,0.05115187,0.24843034
-3.17258629,1.56632011,0.07494438,0.02434324,0.16086550,1.25391647,0.04738075,0.23204825
-3.16658329,1.53177015,0.07480542,0.02380378,0.15725434,1.23284829,0.04387179,0.21706907
-3.16058029,1.50193924,0.07478467,0.02331627,0.15389203,1.21476501,0.04063983,0.20353868
-3.15457729,1.47639278,0.07485367,0.02287480,0.15075162,1.19925232,0.03769390,0.19147569
-3.14857429,1.45463435,0.07498266,0.02247282,0.14780640,1.18586302,0.03503765,0.18087374
-3.14257129,1.43612813,0.07514175,0.02210357,0.14503174,1.17413531,0.03266998,0.17170445
-3.13656828,1.42032146,0.07530196,0.02176031,0.14240675,1.16361075,0.03058576,0.16392092
-3.13056528,1.40666633,0.07543623,0.02143672,0.13991566,1.15385082,0.02877663,0.15746137
-3.12456228,1.39463885,0.07552025,0.02112711,0.13754895,1.14445149,0.02723179,0.15225290
-3.11855928,1.38375577,0.07553322,0.02082660,0.13530395,1.13505510,0.02593873,0.14821502
-3.11255628,1.37358773,0.07545840,0.02053131,0.13318501,1.12535933,0.02488393,0.14526283
-3.10655328,1.36376849,0.07528342,0.02023837,0.13120317,1.11512289,0.02405348,0.14330975
-3.10055028,1.35400048,0.07500050,0.01994594,0.12937539,1.10416813,0.02343352,0.14226964
-3.09454727,1.34405631,0.07460638,0.01965318,0.12772330,1.09238049,0.02301060,0.14205836
-3.08854427,1.33377698,0.07410223,0.01936012,0.12627164,1.07970538,0.02277195,0.14259468
-3.08254127,1.32306694,0.07349323,0.01906750,0.12504648,1.06614266,0.02270556,0.14380068
-3.07653827,1.31188670,0.07278821,0.01877662,0.12407324,1.05173937,0.02280016,0.14560164
-3.07053527,1.30024373,0.07199907,0.01848915,0.12337473,1.03658130,0.02304517,0.14792548
-3.06453227,1.28818223,0.07114017,0.01820692,0.12296930,1.02078383,0.02343049,0.15070207
-3.05852926,1.27577249,0.07022775,0.01793176,0.12286912,1.00448264,0.02394628,0.15386225
-3.05252626,1.26310057,0.06927923,0.01766533,0.12307888,0.98782490,0.02458270,0.15733691
-3.04652326,1.25025879,0.06831259,0.01740899,0.12359479,0.97096119,0.02532969,0.16105620
-3.04052026,1.23733755,0.06734577,0.01716371,0.12440405,0.95403867,0.02617667,0.16494886
-3.03451726,1.22441898,0.06639616,0.01693003,0.12548480,0.93719566,0.02711235,0.16894191
-3.02851426,1.21157253,0.06548010,0.01670799,0.12680665,0.92055793,0.02812462,0.17296076
-3.02251126,1.19885283,0.06461251,0.01649725,0.12833151,0.90423671,0.02920041,0.17692958
-3.01650825,1.18629976,0.06380662,0.01629707,0.13001508,0.88832851,0.03032578,0.18077220
-3.01050525,1.17394076,0.06307379,0.01610646,0.13180858,0.87291659,0.03148594,0.18441333
-3.00450225,1.16179511,0.06242343,0.01592431,0.13366080,0.85807413,0.03266549,0.18778018
-2.99849925,1.14988003,0.06186307,0.01574949,0.13552042,0.84386865,0.03384867,0.19080426
-2.99249625,1.13821813,0.06139845,0.01558107,0.13733839,0.83036759,0.03501975,0.19342341
-2.98649325,1.12684578,0.06103375,0.01541841,0.13907022,0.81764469,0.03616336,0.19558390
-2.98049025,1.11582193,0.06077189,0.01526140,0.14067825,0.80578669,0.03726500,0.19724237
-2.97448724,1.10523679,0.06061480,0.01511047,0.14213355,0.79490013,0.03831148,0.19836774
-2.96848424,1.09521975,0.06056380,0.01496683,0.14341754,0.78511756,0.03929130,0.19894265
-2.96248124,1.08594597,0.06061984,0.01483243,0.14452307,0.77660299,0.04019510,0.19896459
-2.95647824,1.07764108,0.06078382,0.01471006,0.14545504,0.76955584,0.04101593,0.19844648
-2.95047524,1.07058347,0.06105676,0.01460328,0.14623046,0.76421333,0.04174949,0.19741672
-2.94447224,1.06510375,0.06143986,0.01451642,0.14687783,0.76085059,0.04239417,0.19591857
-2.93846923,1.06158106,0.06193449,0.01445443,0.14743604,0.75977851,0.04295105,0.19400895
-2.93246623,1.06043615,0.06254205,0.01442271,0.14795272,0.76133900,0.04342368,0.19175668
-2.92646323,1.06212114,0.06326365,0.01442695,0.14848214,0.76589760,0.04381775,0.18924017
-2.92046023,1.06710624,0.06409984,0.01447287,0.14908274,0.77383362,0.04414067,0.18654471
-2.91445723,1.07586378,0.06505006,0.01456597,0.14981451,0.78552785,0.04440097,0.18375945
-2.90845423,1.08885014,0.06611228,0.01471127,0.15073625,0.80134836,0.04460769,0.18097425
-2.90245123,1.10648617,0.06728245,0.01491299,0.15190290,0.82163477,0.04476972,0.17827652
-2.89644822,1.12913716,0.06855419,0.01517435,0.15336322,0.84668167,0.04489511,0.17574824
-2.89044522,1.15709312,0.06991846,0.01549728,0.15515768,0.87672177,0.04499049,0.17346332
-2.88444222,1.19055033,0.07136349,0.01588223,0.15731707,0.91190969,0.04506048,0.17148541
-2.87843922,1.22959534,0.07287488,0.01632803,0.15986152,0.95230715,0.04510735,0.16986633
-2.87243622,1.27419208,0.07443591,0.01683177,0.16280034,0.99787024,0.04513072,0.16864514
-2.86643322,1.32417300,0.07602813,0.01738879,0.16613252,1.04843968,0.04512751,0.16784796
-2.86043022,1.37923488,0.07763219,0.01799269,0.16984785,1.10373457,0.04509205,0.16748853
-2.85442721,1.43893967,0.07922882,0.01863546,0.17392872,1.16335021,0.04501640,0.16756942
-2.84842421,1.50272055,0.08080001,0.01930766,0.17835243,1.22676034,0.04489081,0.16808390
-2.84242121,1.56989322,0.08233027,0.01999865,0.18309372,1.29332397,0.04470439,0.16901826
-2.83641821,1.63967200,0.08380791,0.02069685,0.18812766,1.36229660,0.04444582,0.17035451
-2.83041521,1.71119023,0.08522615,0.02139014,0.19343231,1.43284587,0.04410422,0.17207326
-2.82441221,1.78352411,0.08658418,0.02206616,0.19899132,1.50407083,0.04366998,0.17415651
-2.81840920,1.85571905,0.08788781,0.02271272,0.20479589,1.57502436,0.04313565,0.17659034
-2.81240620,1.92681735,0.08914984,0.02331816,0.21084630,1.64473786,0.04249668,0.17936717
-2.80640320,1.99588602,0.09038998,0.02387169,0.21715246,1.71224719,0.04175214,0.18248748
-2.80040020,2.06204353,0.09163435,0.02436374,0.22373374,1.77661888,0.04090519,0.18596089
-2.79439720,2.12448420,0.09291438,0.02478623,0.23061771,1.83697544,0.03996348,0.18980655
-2.78839420,2.18249933,0.09426541,0.02513274,0.23783807,1.89251880,0.03893929,0.19405264
-2.78239120,2.23549401,0.09572475,0.02539872,0.24543160,1.94255077,0.03784944,0.19873523
-2.77638819,2.28299903,0.09732950,0.02558152,0.25343454,1.98648987,0.03671511,0.20389636
-2.77038519,2.32467741,0.09911406,0.02568045,0.26187828,2.02388360,0.03556129,0.20958152
-2.76438219,2.36032546,0.10110761,0.02569666,0.27078493,2.05441598,0.03441623,0.21583671
-2.75837919,2.38986850,0.10333164,0.02563306,0.28016277,2.07790993,0.03331058,0.22270515
-2.75237619,2.41335173,0.10579764,0.02549409,0.29000215,2.09432474,0.03227657,0.23022397
-2.74637319,2.43092680,0.10850520,0.02528553,0.30027184,2.10374874,0.03134693,0.23842095
-2.74037019,2.44283519,0.11144048,0.02501422,0.31091640,2.10638789,0.03055394,0.24731156
-2.73436718,2.44938926,0.11457544,0.02468774,0.32185465,2.10255091,0.02992832,0.25689647
-2.72836418,2.45095211,0.11786762,0.02431415,0.33297944,2.09263185,0.02949823,0.26715976
-2.72236118,2.44791757,0.12126069,0.02390169,0.34415886,2.07709111,0.02928833,0.27806774
-2.71635818,2.44069110,0.12468574,0.02345850,0.35523892,2.05643585,0.02931885,0.28956863
-2.71035518,2.42967285,0.12806331,0.02299238,0.36604766,2.03120084,0.02960489,0.30159310
-2.70435218,2.41524333,0.13130596,0.02251057,0.37640046,2.00193050,0.03015575,0.31405546
-2.69834917,2.39775259,0.13432144,0.02201958,0.38610643,1.96916303,0.03097449,0.32685573
-2.69234617,2.37751283,0.13701621,0.02152509,0.39497548,1.93341701,0.03205762,0.33988212
-2.68634317,2.35479480,0.13929915,0.02103184,0.40282582,1.89518104,0.03339501,0.35301410
-2.68034017,2.32982757,0.14108534,0.02054363,0.40949144,1.85490637,0.03496991,0.36612569
-2.67433717,2.30280140,0.14229967,0.02006332,0.41482918,1.81300258,0.03675927,0.37908882
-2.66833417,2.27387316,0.14288012,0.01959287,0.41872509,1.76983615,0.03873413,0.39177674
-2.66233117,2.24317351,0.14278061,0.01913341,0.42109969,1.72573138,0.04086030,0.40406714
-2.65632816,2.21081531,0.14197316,0.01868535,0.42191189,1.68097346,0.04309908,0.41584503
-2.65032516,2.17690250,0.14044947,0.01824850,0.42116140,1.63581285,0.04540824,0.42700516
-2.64432216,2.14153874,0.13822164,0.01782217,0.41888955,1.59047084,0.04774304,0.43745404
-2.63831916,2.10483550,0.13532219,0.01740531,0.41517850,1.54514542,0.05005738,0.44711157
-2.63231616,2.06691904,0.13180331,0.01699660,0.41014897,1.50001732,0.05230502,0.45591213
-2.62631316,2.02793618,0.12773542,0.01659461,0.40395668,1.45525571,0.05444081,0.46380551
-2.62031016,1.98805872,0.12320519,0.01619787,0.39678764,1.41102344,0.05642187,0.47075742
-2.61430715,1.94748654,0.11831303,0.01580494,0.38885281,1.36748152,0.05820879,0.47674997
-2.60830415,1.90644957,0.11317027,0.01541454,0.38038222,1.32479292,0.05976669,0.48178197
-2.60230115,1.86520875,0.10789611,0.01502557,0.37161897,1.28312557,0.06106616,0.48586933
