energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-2.99849925,10.14623873,0.12391978,0.03946276,0.48923950,3.72213552,7.78139252,0.02080122,1.64717641
-2.99249625,9.72450801,0.12038483,0.03695400,0.48174684,3.64860826,7.41868772,0.01882599,1.59906201
-2.98649325,9.34388872,0.11771501,0.03494284,0.47498542,3.59032715,7.08488815,0.01710780,1.56061447
-2.98049025,9.00702616,0.11598703,0.03342862,0.46899528,3.54698350,6.78255580,0.01564500,1.53186440
-2.97448724,8.71541747,0.11525538,0.03240207,0.46377926,3.51785034,6.51340292,0.01443227,1.51261606
-2.96848424,8.46944387,0.11555037,0.03184589,0.45930485,3.50181758,6.27830953,0.01346105,1.50245977
-2.96248124,8.26843167,0.11687661,0.03173539,0.45550749,3.49743912,6.07736239,0.01271998,1.50078947
-2.95647824,8.11073948,0.11921218,0.03203911,0.45229531,3.50299040,5.90991358,0.01219531,1.50682485
-2.95047524,7.99386800,0.12250846,0.03271964,0.44955510,3.51653456,5.77465584,0.01187137,1.51963735
-2.94447224,7.91458829,0.12669080,0.03373438,0.44715914,3.53599481,5.66971176,0.01173095,1.53817942
-2.93846923,7.86908431,0.13165982,0.03503640,0.44497270,3.55923039,5.59273368,0.01175577,1.56131597
-2.93246623,7.85310492,0.13729359,0.03657538,0.44286163,3.58411328,5.54101085,0.01192687,1.58785738
-2.92646323,7.86212074,0.14345047,0.03829855,0.44069995,3.60860277,5.51158065,0.01222506,1.61659305
-2.92046023,7.89148120,0.14997268,0.04015170,0.43837666,3.63081486,5.50134054,0.01263128,1.64632451
-2.91445723,7.93656719,0.15669046,0.04208028,0.43580183,3.64908400,5.50715760,0.01312711,1.67589736
-2.90845423,7.99293513,0.16342665,0.04403049,0.43291131,3.66201460,5.52597265,0.01369509,1.70423099
-2.90245123,8.05644862,0.17000170,0.04595037,0.42966998,3.66852048,5.55489640,0.01431926,1.73034542
-2.89644822,8.12339407,0.17623875,0.04779092,0.42607340,3.66785082,5.59129512,0.01498550,1.75338450
-2.89044522,8.19057755,0.18196880,0.04950715,0.42214770,3.65960179,5.63286361,0.01568195,1.77263482
-2.88444222,8.25540038,0.18703560,0.05105909,0.41794773,3.64371376,5.67768400,0.01639948,1.78753994
-2.87843922,8.31591177,0.19130025,0.05241261,0.41355373,3.62045464,5.72426869,0.01713193,1.79770960
-2.87243622,8.37083745,0.19464516,0.05354020,0.40906648,3.59039041,5.77158668,0.01787654,1.80292362
-2.86643322,8.41958407,0.19697736,0.05442151,0.40460154,3.55434460,5.81907275,0.01863411,1.80313072
-2.86043022,8.46221952,0.19823088,0.05504364,0.40028252,3.51334893,5.86661935,0.01940922,1.79844217
-2.85442721,8.49943064,0.19836830,0.05540136,0.39623419,3.46858758,5.91455186,0.02021029,1.78912081
-2.84842421,8.53245996,0.19738117,0.05549691,0.39257541,3.42133796,5.96358804,0.02104958,1.77556587
-2.84242121,8.56302420,0.19528951,0.05533966,0.38941262,3.37291062,6.01478341,0.02194300,1.75829412
-2.83641821,8.59321772,0.19214030,0.05494558,0.38683394,3.32459131,6.06946441,0.02290988,1.73791832
-2.83041521,8.62540459,0.18800506,0.05433644,0.38490446,3.27758746,6.12915192,0.02397254,1.71512363
-2.82441221,8.66210362,0.18297666,0.05353885,0.38366275,3.23298156,6.19547807,0.02515578,1.69064286
-2.81840920,8.70587056,0.17716553,0.05258319,0.38311884,3.19169304,6.27009943,0.02648625,1.66523171
-2.81240620,8.75918213,0.17069537,0.05150245,0.38325382,3.15445004,6.35461002,0.02799165,1.63964451
-2.80640320,8.82432615,0.16369863,0.05033106,0.38402087,3.12177185,6.45045748,0.02969990,1.61461173
-2.80040020,8.90330202,0.15631199,0.04910365,0.38534785,3.09396207,6.55886573,0.03163821,1.59081958
-2.79439720,8.99773502,0.14867186,0.04785396,0.38714109,3.07111237,6.68076707,0.03383210,1.56889263
-2.78839420,9.10880747,0.14091033,0.04661380,0.38929032,3.05311586,6.81674643,0.03630443,1.54937971
-2.78239120,9.23720900,0.13315145,0.04541221,0.39167431,3.03968892,6.96699972,0.03907435,1.53274354
-2.77638819,9.38310710,0.12550824,0.04427468,0.39416702,3.03039986,7.13130778,0.04215641,1.51935413
-2.77038519,9.54613848,0.11808020,0.04322271,0.39664393,3.02470267,7.30902663,0.04555971,1.50948585
-2.76438219,9.72542055,0.11095171,0.04227338,0.39898817,3.02197393,7.49909390,0.04928709,1.50331814
-2.75837919,9.91958169,0.10419102,0.04143929,0.40109618,3.02155082,7.70005078,0.05333460,1.50093926
-2.75237619,10.12680788,0.09785002,0.04072859,0.40288271,3.02276844,7.91007792,0.05769100,1.50235284
-2.74637319,10.34490297,0.09196457,0.04014514,0.40428481,3.02499470,8.12704330,0.06233758,1.50748644
-2.74037019,10.57135895,0.08655545,0.03968891,0.40526474,3.02766111,8.34855938,0.06724810,1.51620159
-2.73436718,10.80343269,0.08162972,0.03935639,0.40581168,3.03028839,8.57204686,0.07238901,1.52830465
-2.72836418,11.03822520,0.07718243,0.03914116,0.40594217,3.03250594,8.79480187,0.07771989,1.54355777
-2.72236118,11.27275975,0.07319852,0.03903441,0.40569927,3.03406437,9.01406351,0.08319405,1.56168943
-2.71635818,11.50405540,0.06965486,0.03902552,0.40515062,3.03484101,9.22707907,0.08875943,1.58240390
-2.71035518,11.72919308,0.06652226,0.03910266,0.40438531,3.03483843,9.43116417,0.09435956,1.60538933
-2.70435218,11.94537182,0.06376740,0.03925324,0.40350991,3.03417608,9.62375579,0.09993476,1.63032409
-2.69834917,12.14995363,0.06135452,0.03946438,0.40264370,3.03307594,9.80245670,0.10542339,1.65688117
-2.69234617,12.34049611,0.05924701,0.03972328,0.40191339,3.03184286,9.96507022,0.11076313,1.68473063
-2.68634317,12.51477297,0.05740862,0.04001746,0.40144746,3.03084063,10.10962495,0.11589236,1.71354035
-2.68034017,12.67078297,0.05580445,0.04033500,0.40137041,3.03046503,10.23438993,0.12075139,1.74297503
-2.67433717,12.80674897,0.05440164,0.04066458,0.40179711,3.03111510,10.33788080,0.12528367,1.77269421
-2.66833417,12.92110893,0.05316980,0.04099559,0.40282744,3.03316410,10.41885852,0.12943689,1.80234940
-2.66233117,13.01250142,0.05208122,0.04131803,0.40454147,3.03693134,10.47632212,0.13316385,1.83158115
-2.65632816,13.07974830,0.05111091,0.04162250,0.40699535,3.04265655,10.50949752,0.13642328,1.86001644
-2.65032516,13.12183732,0.05023640,0.04190008,0.41021800,3.05047769,10.51782434,0.13918032,1.88726700
-2.64432216,13.13790741,0.04943759,0.04214227,0.41420890,3.06041378,10.50094275,0.14140691,1.91292921
-2.63831916,13.12723887,0.04869637,0.04234091,0.41893688,3.07235331,10.45868200,0.14308199,1.93658572
-2.63231616,13.08925057,0.04799641,0.04248813,0.42434020,3.08604935,10.39105231,0.14419148,1.95780947
-2.62631316,13.02350533,0.04732278,0.04257636,0.43032778,3.10112157,10.29824099,0.14472818,1.97617005
-2.62031016,12.92972418,0.04666179,0.04259841,0.43678169,3.11706552,10.18061362,0.14469150,1.99124241
-2.61430715,12.80780944,0.04600082,0.04254755,0.44356080,3.13326892,10.03872029,0.14408718,2.00261798
-2.60830415,12.65787573,0.04532822,0.04241772,0.45050551,3.14903445,9.87330651,0.14292686,2.00991761
-2.60230115,12.48028728,0.04463334,0.04220370,0.45744330,3.16360821,9.68532810,0.14122771,2.01280597
-2.59629815,12.27569943,0.04390662,0.04190137,0.46419512,3.17621257,9.47596856,0.13901200,2.01100666
-2.59029515,12.04510150,0.04313979,0.04150799,0.47058213,3.18608189,9.24665743,0.13630673,2.00431742
-2.58429215,11.78985792,0.04232605,0.04102243,0.47643264,3.19249941,8.99908778,0.13314322,1.99262436
-2.57828914,11.51174433,0.04146038,0.04044543,0.48158895,3.19483339,8.73523073,0.12955678,1.97591452
-2.57228614,11.21297537,0.04053974,0.03977981,0.48591364,3.19257039,8.45734515,0.12558633,1.95428585
-2.56628314,10.89622093,0.03956344,0.03903058,0.48929517,3.18534401,8.16798045,0.12127410,1.92795374
-2.56028014,10.56460828,0.03853324,0.03820500,0.49165232,3.17295702,7.86997099,0.11666521,1.89725367
-2.55427714,10.22170773,0.03745359,0.03731259,0.49293732,3.15539560,7.56642057,0.11180734,1.86263919
-2.54827414,9.87150043,0.03633170,0.03636497,0.49313745,3.13283460,7.26067608,0.10675024,1.82467523
-2.54227114,9.51832754,0.03517750,0.03537562,0.49227497,3.10563293,6.95628988,0.10154527,1.78402661
-2.53626813,9.16682094,0.03400353,0.03435961,0.49040533,3.07431932,6.65697077,0.09624483,1.74144187
-2.53026513,8.82181655,0.03282476,0.03333314,0.48761379,3.03956859,6.36652399,0.09090173,1.69773299
-2.52426213,8.48825215,0.03165820,0.03231307,0.48401044,3.00216970,6.08878143,0.08556848,1.65375173
-2.51825913,8.17105229,0.03052248,0.03131638,0.47972409,2.96298694,5.82752326,0.08029655,1.61036324
-2.51225613,7.87500383,0.02943735,0.03035964,0.47489512,2.92291631,5.58639303,0.07513558,1.56841829
-2.50625313,7.60462604,0.02842303,0.02945835,0.46966780,2.88283944,5.36880840,0.07013259,1.52872501
-2.50025013,7.36403946,0.02749961,0.02862646,0.46418248,2.84357745,5.17787011,0.06533115,1.49202152
-2.49424712,7.15683842,0.02668629,0.02787581,0.45856802,2.80584736,5.01627199,0.06077069,1.45895048
-2.48824412,6.98597155,0.02600075,0.02721572,0.45293496,2.77022356,4.88621495,0.05648576,1.43003679
-2.48224112,6.85363515,0.02545841,0.02665261,0.44736973,2.73710632,4.78932802,0.05250546,1.40566934
-2.47623812,6.76118345,0.02507183,0.02618974,0.44193033,2.70669940,4.72659940,0.04885296,1.38608761
-2.47023512,6.70905970,0.02485013,0.02582710,0.43664356,2.67899768,4.69832044,0.04554517,1.37137375
-2.46423212,6.69675138,0.02479850,0.02556143,0.43150407,2.65378582,4.70404523,0.04259251,1.36145042
-2.45822911,6.72277189,0.02491783,0.02538625,0.42647519,2.63064777,4.74256825,0.03999892,1.35608444
-2.45222611,6.78467068,0.02520452,0.02529216,0.42149154,2.60898660,4.81192190,0.03776192,1.35489625
-2.44622311,6.87907241,0.02565034,0.02526718,0.41646306,2.58805361,4.90939552,0.03587293,1.35737453
-2.44022011,7.00174520,0.02624250,0.02529714,0.41128052,2.56698494,5.03157653,0.03431766,1.36289552
-2.43421711,7.14769683,0.02696390,0.02536620,0.40582183,2.54484365,5.17441409,0.03307666,1.37074622
-2.42821411,7.31129674,0.02779346,0.02545742,0.39995900,2.52066517,5.33330436,0.03212599,1.38015049
-2.42221111,7.48642076,0.02870664,0.02555332,0.39356532,2.49350340,5.50319597,0.03143792,1.39029700
-2.41620810,7.66661469,0.02967610,0.02563648,0.38652231,2.46247549,5.67871336,0.03098184,1.40036802
-2.41020510,7.84527176,0.03067245,0.02569009,0.37872610,2.42680274,5.85429477,0.03072504,1.40956793
-2.40420210,8.01581860,0.03166508,0.02569848,0.37009294,2.38584605,6.02434079,0.03063367,1.41715037
-2.39819910,8.17190343,0.03262309,0.02564759,0.36056359,2.33913418,6.18336885,0.03067358,1.42244318
-2.39219610,8.30758029,0.03351618,0.02552535,0.35010640,2.28638388,6.32616842,0.03081123,1.42487001
-2.38619310,8.41748260,0.03431562,0.02532202,0.33871904,2.22751119,6.44795124,0.03101447,1.42396826
-2.38019010,8.49697962,0.03499509,0.02503036,0.32642874,2.16263395,6.54449098,0.03125330,1.41940235
-2.37418709,8.54231003,0.03553150,0.02464580,0.31329127,2.09206566,6.61224677,0.03150048,1.41097222
-2.36818409,8.55068714,0.03590571,0.02416642,0.29938868,2.01630155,6.64846544,0.03173215,1.39861667
-2.36218109,8.52037148,0.03610307,0.02359296,0.28482606,1.93599778,6.65125817,0.03192813,1.38241153
-2.35617809,8.45070778,0.03611384,0.02292860,0.26972742,1.85194523,6.61964803,0.03207228,1.36256277
-2.35017509,8.34212450,0.03593340,0.02217882,0.25423110,1.76503906,6.55358624,0.03215255,1.33939486
-2.34417209,8.19609576,0.03556234,0.02135109,0.23848486,1.67624579,6.45393615,0.03216102,1.31333489
-2.33816908,8.01506726,0.03500629,0.02045457,0.22264087,1.58656927,6.32242556,0.03209366,1.28489300
-2.33216608,7.80234906,0.03427563,0.01949975,0.20685091,1.49701701,6.16156916,0.03195006,1.25464003
-2.32616308,7.56197971,0.03338499,0.01849812,0.19126194,1.40856810,5.97456454,0.03173297,1.22318306
-2.32016008,7.29856757,0.03235268,0.01746175,0.17601209,1.32214396,5.76516622,0.03144780,1.19114011
-2.31415708,7.01711610,0.03119992,0.01640298,0.16122743,1.23858276,5.53754316,0.03110198,1.15911473
-2.30815408,6.72284039,0.02995005,0.01533404,0.14701932,1.15861823,5.29612602,0.03070432,1.12767174
-2.30215108,6.42098298,0.02862771,0.01426674,0.13348251,1.08286339,5.04545061,0.03026432,1.09731498
-2.29614807,6.11663634,0.02725792,0.01321222,0.12069411,1.01179948,4.79000432,0.02979154,1.06846815
-2.29014507,5.81457956,0.02586533,0.01218069,0.10871309,0.94577010,4.53408173,0.02929498,1.04145936
-2.28414207,5.51913534,0.02447339,0.01118125,0.09758061,0.88498058,4.28165503,0.02878257,1.01651027
-2.27813907,5.23405286,0.02310371,0.01022174,0.08732078,0.82950217,4.03626430,0.02826074,0.99373006
-2.27213607,4.96242020,0.02177552,0.00930867,0.07794205,0.77928077,3.80093103,0.02773409,0.97311467
-2.26613307,4.70660897,0.02050520,0.00844717,0.06943892,0.73414954,3.57809763,0.02720528,0.95455108
-2.26013007,4.46825175,0.01930604,0.00764099,0.06179398,0.69384479,3.36959396,0.02667494,0.93782661
-2.25412706,4.24825167,0.01818809,0.00689255,0.05498019,0.65802449,3.17663062,0.02614180,0.92264259
-2.24812406,4.04682193,0.01715819,0.00620304,0.04896323,0.62628854,2.99981780,0.02560291,0.90863176
-2.24212106,3.86355174,0.01622010,0.00557249,0.04370390,0.59820006,2.83920709,0.02505394,0.89537854
-2.23611806,3.69749402,0.01537482,0.00499994,0.03916053,0.57330689,2.69435278,0.02448964,0.88244110
-2.23011506,3.54726964,0.01462087,0.00448358,0.03529119,0.55116253,2.56438874,0.02390422,0.86937426
-2.22411206,3.41118233,0.01395482,0.00402094,0.03205585,0.53134578,2.44811626,0.02329188,0.85575193
-2.21810905,3.28733834,0.01337175,0.00360899,0.02941819,0.51347848,2.34409815,0.02264730,0.84118823
-2.21210605,3.17376499,0.01286578,0.00324437,0.02734724,0.49724068,2.25075441,0.02196599,0.82535611
-2.20610305,3.06852287,0.01243058,0.00292352,0.02581875,0.48238289,2.16645526,0.02124477,0.80800278
-2.20010005,2.96980688,0.01205987,0.00264280,0.02481616,0.46873504,2.08960735,0.02048199,0.78896125
-2.19409705,2.87603229,0.01174789,0.00239864,0.02433127,0.45621196,2.01873001,0.01967778,0.76815757
-2.18809405,2.78590288,0.01148975,0.00218762,0.02436462,0.44481526,1.95251895,0.01883412,0.74561352
-2.18209105,2.69845949,0.01128172,0.00200659,0.02492542,0.43463174,1.88989544,0.01795486,0.72144485
-2.17608804,2.61310788,0.01112149,0.00185270,0.02603125,0.42582850,1.83004005,0.01704560,0.69585530
-2.17008504,2.52962648,0.01100820,0.00172344,0.02770731,0.41864501,1.77241077,0.01611351,0.66912691
-2.16408204,2.44815487,0.01094251,0.00161666,0.02998543,0.41338273,1.71674589,0.01516709,0.64160709
-2.15807904,2.36916522,0.01092646,0.00153061,0.03290283,0.41039243,1.66305280,0.01421579,0.61369343
-2.15207604,2.29341909,0.01096328,0.00146384,0.03650057,0.41006025,1.61158454,0.01326971,0.58581692
-2.14607304,2.22191287,0.01105715,0.00141527,0.04082189,0.41279265,1.56280606,0.01233921,0.55842444
-2.14007004,2.15581526,0.01121279,0.00138407,0.04591041,0.41900123,1.51735283,0.01143452,0.53196151
-2.13406703,2.09640039,0.01143516,0.00136965,0.05180828,0.42908793,1.47598419,0.01056543,0.50685592
-2.12806403,2.04498005,0.01172895,0.00137158,0.05855445,0.44343119,1.43953430,0.00974095,0.48350311
-2.12206103,2.00283854,0.01209815,0.00138958,0.06618299,0.46237376,1.40886325,0.00896905,0.46225370
-2.11605803,1.97117315,0.01254569,0.00142342,0.07472173,0.48621263,1.38481064,0.00825649,0.44340382
-2.11005503,1.95104274,0.01307297,0.00147291,0.08419113,0.51519149,1.36815385,0.00760863,0.42718833
-2.10405203,1.94332671,0.01367954,0.00153781,0.09460366,0.54949601,1.35957276,0.00702942,0.41377719
-2.09804902,1.94869555,0.01436287,0.00161786,0.10596347,0.58925217,1.35962224,0.00652131,0.40327488
-2.09204602,1.96759393,0.01511810,0.00171270,0.11826672,0.63452762,1.36871313,0.00608538,0.39572271
-2.08604302,2.00023620,0.01593805,0.00182188,0.13150228,0.68533587,1.38710233,0.00572136,0.39110374
-2.08004002,2.04661387,0.01681319,0.00194484,0.14565291,0.74164303,1.41489153,0.00542785,0.38934986
-2.07403702,2.10651373,0.01773179,0.00208092,0.16069684,0.80337652,1.45203412,0.00520242,0.39035046
-2.06803402,2.17954473,0.01868022,0.00222940,0.17660966,0.87043511,1.49834909,0.00504186,0.39396231
-2.06203102,2.26517139,0.01964328,0.00238947,0.19336625,0.94269945,1.55354043,0.00494236,0.40001976
-2.05602801,2.36275092,0.02060464,0.00256026,0.21094274,1.02004205,1.61722032,0.00489972,0.40834498
-2.05002501,2.47157135,0.02154738,0.00274089,0.22931824,1.10233596,1.68893391,0.00490955,0.41875734
-2.04402201,2.59088751,0.02245454,0.00293047,0.24847601,1.18946084,1.76818386,0.00496748,0.43108163
-2.03801901,2.71995215,0.02330975,0.00312812,0.26840418,1.28130582,1.85445252,0.00506923,0.44515453
-2.03201601,2.85803976,0.02409773,0.00333300,0.28909546,1.37776819,1.94721975,0.00521082,0.46082905
-2.02601301,3.00446083,0.02480496,0.00354427,0.31054601,1.47874759,2.04597519,0.00538861,0.47797664
-2.02001001,3.15856555,0.02542009,0.00376113,0.33275328,1.58413527,2.15022352,0.00559936,0.49648693
-2.01400700,3.31973594,0.02593441,0.00398280,0.35571284,1.69379877,2.25948236,0.00584022,0.51626518
-2.00800400,3.48736701,0.02634216,0.00420845,0.37941419,1.80756244,2.37327274,0.00610873,0.53722747
-2.00200100,3.66083788,0.02664080,0.00443723,0.40383592,1.92518471,2.49110267,0.00640274,0.55929423
-1.99599800,3.83947491,0.02683106,0.00466822,0.42894029,2.04633349,2.61244520,0.00672032,0.58238228
-1.98999500,4.02250971,0.02691702,0.00490035,0.45466761,2.17056130,2.73671255,0.00705968,0.60639623
-1.98399200,4.20903531,0.02690595,0.00513241,0.48093086,2.29728190,2.86322869,0.00741901,0.63121962
-1.97798899,4.39796429,0.02680822,0.00536299,0.50761096,2.42575063,2.99120272,0.00779641,0.65670671
-1.97198599,4.58799304,0.02663696,0.00559049,0.53455310,2.55505021,3.11970587,0.00818976,0.68267542
-1.96598299,4.77757568,0.02640782,0.00581307,0.56156455,2.68408405,3.24765462,0.00859664,0.70890210
-1.95997999,4.96491149,0.02613869,0.00602870,0.58841439,2.81157852,3.37380233,0.00901426,0.73511879
-1.95397699,5.14794826,0.02584928,0.00623513,0.61483532,2.93609535,3.49674131,0.00943946,0.76101312
-1.94797399,5.32440368,0.02556093,0.00643002,0.64052786,3.05605466,3.61491668,0.00986873,0.78623140
-1.94197099,5.49180536,0.02529626,0.00661090,0.66516686,3.16976873,3.72665243,0.01029824,0.81038480
-1.93596798,5.64754906,0.02507900,0.00677537,0.68841020,3.27548554,3.83018965,0.01072401,0.83305846
-1.92996498,5.78897331,0.02493377,0.00692109,0.70990958,3.37144086,3.92373562,0.01114204,0.85382337
-1.92396198,5.91344753,0.02488595,0.00704597,0.72932269,3.45591670,4.00552186,0.01154847,0.87225041
-1.91795898,6.01846941,0.02496157,0.00714822,0.74632659,3.52730361,4.07386858,0.01193983,0.88792591
-1.91195598,6.10176693,0.02518722,0.00722652,0.76063126,3.58416377,4.12725213,0.01231329,0.90046792
-1.90595298,6.16139933,0.02558993,0.00728007,0.77199300,3.62529175,4.16437192,0.01266686,0.90954247
-1.89994997,6.19585155,0.02619704,0.00730871,0.78022664,3.64976965,4.18421297,0.01299965,0.91487881
-1.89394697,6.20411655,0.02703603,0.00731296,0.78521618,3.65701358,4.18610053,0.01331204,0.91628282
-1.88794397,6.18576067,0.02813427,0.00729410,0.78692286,3.64680880,4.16974329,0.01360594,0.91364795
-1.88194097,6.14096784,0.02951865,0.00725414,0.78539060,3.61933149,4.13526260,0.01388481,0.90696292
-1.87593797,6.07055982,0.03121520,0.00719581,0.78074807,3.57515561,4.08320554,0.01415383,0.89631580
-1.86993497,5.97599073,0.03324856,0.00712252,0.77320745,3.51524431,4.01454087,0.01441991,0.88189434
-1.86393197,5.85931585,0.03564139,0.00703827,0.76305979,3.44092614,3.93063777,0.01469164,0.86398228
-1.85792896,5.72313603,0.03841375,0.00694755,0.75066721,3.35385703,3.83322811,0.01497922,0.84295211
-1.85192596,5.57052034,0.04158242,0.00685518,0.73645237,3.25596999,3.72435419,0.01529439,0.81925439
-1.84592296,5.40491097,0.04516030,0.00676622,0.72088563,3.14941482,3.60630454,0.01565024,0.79340447
-1.83991996,5.23001521,0.04915585,0.00668574,0.70447068,3.03649103,3.48154094,0.01606102,0.76596709
-1.83391696,5.04968997,0.05357261,0.00661877,0.68772934,2.91957695,3.35262050,0.01654203,0.73753971
-1.82791396,4.86782466,0.05840898,0.00657006,0.67118630,2.80105866,3.22211644,0.01710937,0.70873548
-1.82191096,4.68822788,0.06365809,0.00654399,0.65535456,2.68326176,3.09254157,0.01777985,0.68016646
-1.81590795,4.51452332,0.06930800,0.00654447,0.64072220,2.56838908,2.96627779,0.01857076,0.65242799
-1.80990495,4.35005909,0.07534202,0.00657483,0.62774110,2.45846674,2.84551466,0.01949983,0.62608476
-1.80390195,4.19783389,0.08173938,0.00663774,0.61681809,2.35530042,2.73219943,0.02058505,0.60165899
-1.79789895,4.06044221,0.08847607,0.00673521,0.60830855,2.26044312,2.62799992,0.02184463,0.57962116
-1.79189595,3.94003953,0.09552573,0.00686853,0.60251285,2.17517482,2.53428101,0.02329685,0.56038327
-1.78589295,3.83832697,0.10286083,0.00703831,0.59967520,2.10049392,2.45209465,0.02495997,0.54429472
-1.77988994,3.75655410,0.11045367,0.00724446,0.59998482,2.03711949,2.38218232,0.02685201,0.53164048
-1.77388694,3.69553730,0.11827739,0.00748629,0.60357899,1.98550308,2.32498855,0.02899059,0.52264139
-1.76788394,3.65569036,0.12630681,0.00776248,0.61054734,1.94584833,2.28068324,0.03139251,0.51745601
-1.76188094,3.63706379,0.13451895,0.00807117,0.62093694,1.91813624,2.24919042,0.03407340,0.51618363
-1.75587794,3.63938883,0.14289323,0.00840998,0.63475756,1.90215415,2.23022093,0.03704714,0.51886810
-1.74987494,3.66212262,0.15141124,0.00877604,0.65198644,1.89752643,2.22330650,0.04032521,0.52550183
-1.74387194,3.70449114,0.16005612,0.00916606,0.67257232,1.90374500,2.22783295,0.04391589,0.53602983
-1.73786893,3.76552755,0.16881151,0.00957629,0.69643820,1.92019830,2.24307071,0.04782347,0.55035343
-1.73186593,3.84410392,0.17766002,0.01000257,0.72348280,1.94619775,2.26820131,0.05204723,0.56833359
-1.72586293,3.93895585,0.18658153,0.01044032,0.75358050,1.98100096,2.30233895,0.05658060,0.58979387
-1.71985993,4.04869994,0.19555125,0.01088458,0.78658024,2.02383165,2.34454710,0.06141027,0.61452314
-1.71385693,4.17184515,0.20453769,0.01132996,0.82230335,2.07389652,2.39385038,0.06651535,0.64227823
-1.70785393,4.30679992,0.21350086,0.01177075,0.86054097,2.13039966,2.44924266,0.07186687,0.67278688
-1.70185093,4.45187727,0.22239071,0.01220088,0.90105158,2.19255523,2.50969244,0.07742737,0.70575137
-1.69584792,4.60530046,0.23114605,0.01261402,0.94355915,2.25959935,2.57414707,0.08315090,0.74085290
-1.68984492,4.76521176,0.23969416,0.01300367,0.98775258,2.33080200,2.64153725,0.08898333,0.77775734
-1.68384192,4.92968675,0.24795112,0.01336325,1.03328688,2.40547956,2.71078318,0.09486306,0.81612213
-1.67783892,5.09675582,0.25582295,0.01368625,1.07978651,2.48300854,2.78080361,0.10072219,0.85560466
-1.67183592,5.26443393,0.26320767,0.01396640,1.12685128,2.56284037,2.85052847,0.10648805,0.89587176
-1.66583292,5.43075897,0.26999817,0.01419781,1.17406454,2.64451707,2.91891553,0.11208510,0.93661018
-1.65982991,5.59383772,0.27608576,0.01437522,1.22100392,2.72768705,2.98497098,0.11743717,0.97753750
-1.65382691,5.75189801,0.28136441,0.01449416,1.26725387,2.81212001,3.04777313,0.12246991,1.01841291
-1.64782391,5.90334426,0.28573519,0.01455113,1.31241980,2.89771969,3.10649825,0.12711338,1.05904720
-1.64182091,6.04681347,0.28911102,0.01454382,1.35614271,2.98453295,3.16044712,0.13130461,1.09931124
-1.63581791,6.18122783,0.29142111,0.01447121,1.39811384,3.07275375,3.20907030,0.13499008,1.13914216
-1.62981491,6.30584032,0.29261510,0.01433375,1.43808807,3.16272078,3.25199056,0.13812788,1.17854671
-1.62381191,6.42026948,0.29266640,0.01413333,1.47589545,3.25490759,3.28902034,0.14068951,1.21760108
-1.61780890,6.52452027,0.29157471,0.01387340,1.51144966,3.34990455,3.32017275,0.14266122,1.25644707
-1.61180590,6.61898838,0.28936740,0.01355890,1.54475304,3.44839255,3.34566467,0.14404472,1.29528431
-1.60580290,6.70444635,0.28609959,0.01319612,1.57589732,3.55110875,3.36591107,0.14485725,1.33435874
-1.59979990,6.78201102,0.28185305,0.01279265,1.60505987,3.65880538,3.38151010,0.14513100,1.37394767
-1.59379690,6.85309286,0.27673376,0.01235712,1.63249542,3.77220308,3.39321910,0.14491191,1.41434214
-1.58779390,6.91932885,0.27086832,0.01189897,1.65852335,3.89194071,3.40192242,0.14425773,1.45582726
-1.58179090,6.98250175,0.26439936,0.01142821,1.68351116,4.01852409,3.40859194,0.14323576,1.49866164
-1.57578789,7.04444942,0.25748019,0.01095509,1.70785472,4.15227614,3.41424250,0.14191996,1.54305695
-1.56978489,7.10696852,0.25026885,0.01048981,1.73195626,4.29329113,3.41988379,0.14038790,1.58915866
-1.56378189,7.17171726,0.24292209,0.01004219,1.75620122,4.44139554,3.42647140,0.13871759,1.63702920
-1.55777889,7.24012225,0.23558928,0.00962140,1.78093499,4.59611778,3.43485917,0.13698423,1.68663425
-1.55177589,7.31329384,0.22840685,0.00923563,1.80644089,4.75666875,3.44575527,0.13525722,1.73783322
-1.54577289,7.39195442,0.22149334,0.00889191,1.83292035,4.92193442,3.45968410,0.13359746,1.79037423
-1.53976988,7.47638316,0.21494533,0.00859584,1.86047640,5.09048137,3.47695585,0.13205513,1.84389401
-1.53376688,7.56637983,0.20883451,0.00835146,1.88910135,5.26057518,3.49764519,0.13066791,1.89792278
-1.52776388,7.66124944,0.20320594,0.00816115,1.91866930,5.43021135,3.52158009,0.12945996,1.95189375
-1.52176088,7.75980841,0.19807747,0.00802556,1.94893377,5.59715761,3.54834108,0.12844142,2.00515689
-1.51575788,7.86041187,0.19344059,0.00794364,1.97953084,5.75900588,3.57727120,0.12760860,2.05699622
-1.50975488,7.96100079,0.18926223,0.00791269,2.00998752,5.91323210,3.60749595,0.12694483,2.10664986
-1.50375188,8.05916679,0.18548776,0.00792848,2.03973515,6.05726149,3.63795229,0.12642182,2.15333189
-1.49774887,8.15223176,0.18204471,0.00798545,2.06812718,6.18853700,3.66742562,0.12600147,2.19625506
-1.49174587,8.23733895,0.17884724,0.00807688,2.09446070,6.30458832,3.69459283,0.12563813,2.23465353
-1.48574287,8.31155178,0.17580091,0.00819514,2.11800080,6.40309933,3.71806994,0.12528105,2.26780479
