energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-2.86643322,2.68522999,1.07146309,0.00000000,0.02850159,0.31663067,0.00861590,1.46913798,0.82489891,0.10578451
-2.86043022,2.58067338,1.02753185,0.00000000,0.02623726,0.30525462,0.00798135,1.41431785,0.79801397,0.10062552
-2.85442721,2.47312281,0.98120729,0.00000000,0.02408053,0.29319254,0.00738035,1.35772454,0.76944989,0.09546460
-2.84842421,2.36382194,0.93292701,0.00000000,0.02205138,0.28061420,0.00681393,1.29998360,0.73957157,0.09035207
-2.84242121,2.25408611,0.88315841,0.00000000,0.02016830,0.26770974,0.00628280,1.24175443,0.70878378,0.08533841
-2.83641821,2.14527607,0.83238953,0.00000000,0.01844802,0.25468707,0.00578753,1.18371522,0.67752339,0.08047343
-2.83041521,2.03877305,0.78111994,0.00000000,0.01690545,0.24176926,0.00532865,1.12654842,0.64625153,0.07580556
-2.82441221,1.93595560,0.72985219,0.00000000,0.01555371,0.22919207,0.00490678,1.07092725,0.61544576,0.07138125
-2.81840920,1.83817899,0.67908374,0.00000000,0.01440413,0.21720146,0.00452279,1.01750353,0.58559248,0.06724444
-2.81240620,1.74675722,0.62929972,0.00000000,0.01346641,0.20605115,0.00417789,0.96689725,0.55717957,0.06343621
-2.80640320,1.66294801,0.58096647,0.00000000,0.01274875,0.19600013,0.00387377,0.91968813,0.53068945,0.05999446
-2.80040020,1.58794076,0.53452603,0.00000000,0.01225803,0.18731007,0.00361268,0.87640931,0.50659258,0.05695376
-2.79439720,1.52284726,0.49039154,0.00000000,0.01199993,0.18024251,0.00339756,0.83754324,0.48534134,0.05434524
-2.78839420,1.46869500,0.44894362,0.00000000,0.01197914,0.17505581,0.00323209,0.80351978,0.46736437,0.05219656
-2.78239120,1.42642249,0.41052761,0.00000000,0.01219937,0.17200175,0.00312081,0.77471627,0.45306129,0.05053191
-2.77638819,1.39687617,0.37545171,0.00000000,0.01266344,0.17132164,0.00306914,0.75145938,0.44279772,0.04937207
-2.77038519,1.38080810,0.34398582,0.00000000,0.01337324,0.17324198,0.00308351,0.73402838,0.43690050,0.04873440
-2.76438219,1.37887389,0.31636106,0.00000000,0.01432958,0.17796967,0.00317131,0.72265939,0.43565315,0.04863292
-2.75837919,1.39162997,0.29276977,0.00000000,0.01553203,0.18568664,0.00334098,0.71755005,0.43929133,0.04907820
-2.75237619,1.41952961,0.27336589,0.00000000,0.01697862,0.19654408,0.00360199,0.71886408,0.44799834,0.05007725
-2.74637319,1.46291708,0.25826555,0.00000000,0.01866554,0.21065638,0.00396477,0.72673517,0.46190064,0.05163340
-2.74037019,1.52201948,0.24754779,0.00000000,0.02058670,0.22809483,0.00444072,0.74126974,0.48106338,0.05374592
-2.73436718,1.59693604,0.24125514,0.00000000,0.02273335,0.24888142,0.00504198,0.76254785,0.50548599,0.05640969
-2.72836418,1.68762487,0.23939419,0.00000000,0.02509362,0.27298293,0.00578138,0.79062221,0.53509804,0.05961474
-2.72236118,1.79388751,0.24193579,0.00000000,0.02765217,0.30030560,0.00667213,0.82551479,0.56975538,0.06334569
-2.71635818,1.91535169,0.24881516,0.00000000,0.03038980,0.33069073,0.00772756,0.86721109,0.60923699,0.06758123
-2.71035518,2.05145340,0.25993155,0.00000000,0.03328323,0.36391151,0.00896079,0.91565206,0.65324261,0.07229350
-2.70435218,2.20141913,0.27514777,0.00000000,0.03630496,0.39967147,0.01038428,0.97072416,0.70139155,0.07744760
-2.69834917,2.36424980,0.29428958,0.00000000,0.03942331,0.43760473,0.01200935,1.03224775,0.75322294,0.08300116
-2.69234617,2.53870757,0.31714487,0.00000000,0.04260258,0.47727841,0.01384568,1.09996471,0.80819765,0.08890400
-2.68634317,2.72330724,0.34346305,0.00000000,0.04580341,0.51819731,0.01590067,1.17352585,0.86570218,0.09509803
-2.68034017,2.91631347,0.37295449,0.00000000,0.04898340,0.55981087,0.01817890,1.25247920,0.92505458,0.10151739
-2.67433717,3.11574511,0.40529043,0.00000000,0.05209776,0.60152254,0.02068144,1.33625988,0.98551265,0.10808880
-2.66833417,3.31938772,0.44010333,0.00000000,0.05510024,0.64270125,0.02340531,1.42418258,1.04628421,0.11473224
-2.66233117,3.52481481,0.47698791,0.00000000,0.05794418,0.68269480,0.02634288,1.51543752,1.10653946,0.12136190
-2.65632816,3.72941814,0.51550298,0.00000000,0.06058360,0.72084484,0.02948139,1.60909049,1.16542517,0.12788744
-2.65032516,3.93044682,0.55517419,0.00000000,0.06297444,0.75650277,0.03280256,1.70408771,1.22208034,0.13421552
-2.64432216,4.12505455,0.59549779,0.00000000,0.06507569,0.78904629,0.03628236,1.79926566,1.27565292,0.14025154
-2.63831916,4.31035396,0.63594549,0.00000000,0.06685061,0.81789577,0.03989089,1.89336618,1.32531715,0.14590161
-2.63231616,4.48347639,0.67597033,0.00000000,0.06826774,0.84252985,0.04359250,1.98505654,1.37029089,0.15107458
-2.62631316,4.64163528,0.71501366,0.00000000,0.06930185,0.86249972,0.04734608,2.07295418,1.40985246,0.15568415
-2.62031016,4.78219103,0.75251315,0.00000000,0.06993466,0.87744144,0.05110561,2.15565544,1.44335639,0.15965098
-2.61430715,4.90271514,0.78791154,0.00000000,0.07015535,0.88708585,0.05482087,2.23176737,1.47024759,0.16290460
-2.60830415,5.00105103,0.82066628,0.00000000,0.06996087,0.89126553,0.05843844,2.29994159,1.49007341,0.16538524
-2.60230115,5.07536966,0.85025954,0.00000000,0.06935593,0.88991871,0.06190284,2.35890907,1.50249336,0.16704535
-2.59629815,5.12421754,0.87620856,0.00000000,0.06835282,0.88308991,0.06515786,2.40751442,1.50728602,0.16785078
-2.59029515,5.14655560,0.89807595,0.00000000,0.06697094,0.87092729,0.06814798,2.44474849,1.50435310,0.16778170
-2.58429215,5.14178733,0.91547965,0.00000000,0.06523610,0.85367693,0.07081995,2.46977801,1.49372053,0.16683307
-2.57828914,5.10977536,0.92810225,0.00000000,0.06317973,0.83167427,0.07312431,2.48197109,1.47553665,0.16501468
-2.57228614,5.05084582,0.93569930,0.00000000,0.06083787,0.80533315,0.07501688,2.48091756,1.45006750,0.16235086
-2.56628314,4.96578051,0.93810619,0.00000000,0.05825007,0.77513299,0.07646019,2.46644339,1.41768974,0.15887980
-2.56028014,4.85579725,0.93524351,0.00000000,0.05545831,0.74160451,0.07742474,2.43861853,1.37888108,0.15465248
-2.55427714,4.72251931,0.92712039,0.00000000,0.05250584,0.70531484,0.07788995,2.39775796,1.33420902,0.14973135
-2.54827414,4.56793510,0.91383572,0.00000000,0.04943610,0.66685233,0.07784499,2.34441587,1.28431785,0.14418872
-2.54227114,4.39434973,0.89557710,0.00000000,0.04629173,0.62681186,0.07728915,2.27937316,1.22991477,0.13810496
-2.53626813,4.20433015,0.87261744,0.00000000,0.04311366,0.58578105,0.07623202,2.20361890,1.17175520,0.13156664
-2.53026513,4.00064592,0.84530926,0.00000000,0.03994036,0.54432779,0.07469324,2.11832632,1.11062790,0.12466449
-2.52426213,3.78620756,0.81407683,0.00000000,0.03680724,0.50298953,0.07270197,2.02482438,1.04734025,0.11749150
-2.51825913,3.56400452,0.77940633,0.00000000,0.03374614,0.46226445,0.07029598,1.92456605,0.98270406,0.11014095
-2.51225613,3.33704476,0.74183443,0.00000000,0.03078511,0.42260482,0.06752063,1.81909426,0.91752223,0.10270466
-2.50625313,3.10829750,0.70193561,0.00000000,0.02794817,0.38441232,0.06442745,1.71000708,0.85257662,0.09527132
-2.50025013,2.88064090,0.66030868,0.00000000,0.02525538,0.34803562,0.06107267,1.59892299,0.78861720,0.08792507
-2.49424712,2.65681566,0.61756294,0.00000000,0.02272287,0.31376968,0.05751566,1.48744762,0.72635285,0.08074426
-2.48824412,2.43938564,0.57430458,0.00000000,0.02036307,0.28185693,0.05381726,1.37714279,0.66644370,0.07380048
-2.48224112,2.23070594,0.53112367,0.00000000,0.01818496,0.25248974,0.05003826,1.26949874,0.60949527,0.06715784
-2.47623812,2.03289869,0.48858210,0.00000000,0.01619446,0.22581418,0.04623788,1.16591011,0.55605412,0.06087243
-2.47023512,1.84783640,0.44720309,0.00000000,0.01439473,0.20193449,0.04247249,1.06765615,0.50660514,0.05499209
-2.46423212,1.67713255,0.40746220,0.00000000,0.01278656,0.18091811,0.03879447,0.97588520,0.46157025,0.04955634
-2.45822911,1.52213848,0.36978033,0.00000000,0.01136880,0.16280096,0.03525131,0.89160346,0.42130829,0.04459653
-2.45222611,1.38394607,0.33451861,0.00000000,0.01013866,0.14759257,0.03188496,0.81566783,0.38611586,0.04013610
-2.44622311,1.26339477,0.30197525,0.00000000,0.00909209,0.13528105,0.02873147,0.74878235,0.35622903,0.03619100
-2.44022011,1.16108229,0.27238425,0.00000000,0.00822405,0.12583749,0.02582082,0.69149780,0.33182544,0.03277021
-2.43421711,1.07737757,0.24591584,0.00000000,0.00752880,0.11921978,0.02317703,0.64421386,0.31302677,0.02987624
-2.42821411,1.01243531,0.22267836,0.00000000,0.00700011,0.11537581,0.02081844,0.60718331,0.29990132,0.02750579
-2.42221111,0.96621108,0.20272144,0.00000000,0.00663141,0.11424593,0.01875819,0.58051766,0.29246654,0.02565025
-2.41620810,0.93847646,0.18604016,0.00000000,0.00641597,0.11576470,0.01700486,0.56419383,0.29069145,0.02429637
-2.41020510,0.92883381,0.17257985,0.00000000,0.00634699,0.11986215,0.01556315,0.55806151,0.29449892,0.02342670
-2.40420210,0.93673047,0.16224150,0.00000000,0.00641764,0.12646446,0.01443469,0.56185102,0.30376793,0.02302017
-2.39819910,0.96147248,0.15488733,0.00000000,0.00662117,0.13549429,0.01361884,0.57518159,0.31833576,0.02305250
-2.39219610,1.00223808,0.15034652,0.00000000,0.00695087,0.14687093,0.01311349,0.59757007,0.33800035,0.02349669
-2.38619310,1.05809137,0.14842087,0.00000000,0.00740016,0.16051031,0.01291577,0.62844035,0.36252300,0.02432334
-2.38019010,1.12799655,0.14889041,0.00000000,0.00796258,0.17632510,0.01302282,0.66713353,0.39163156,0.02550115
-2.37418709,1.21083320,0.15151880,0.00000000,0.00863183,0.19422491,0.01343226,0.71291929,0.42502414,0.02699720
-2.36818409,1.30541303,0.15605854,0.00000000,0.00940174,0.21411671,0.01414274,0.76500843,0.46237368,0.02877742
-2.36218109,1.41049822,0.16225604,0.00000000,0.01026640,0.23590544,0.01515418,0.82256698,0.50333316,0.03080696
-2.35617809,1.52482142,0.16985640,0.00000000,0.01122008,0.25949486,0.01646799,0.88473172,0.54754159,0.03305067
-2.35017509,1.64710717,0.17860814,0.00000000,0.01225736,0.28478842,0.01808702,0.95062701,0.59463050,0.03547350
-2.34417209,1.77609416,0.18826759,0.00000000,0.01337309,0.31169020,0.02001540,1.01938278,0.64423081,0.03804097
-2.33816908,1.91055771,0.19860311,0.00000000,0.01456246,0.34010562,0.02225820,1.09015308,0.69597973,0.04071966
-2.33216608,2.04933142,0.20939898,0.00000000,0.01582096,0.36994184,0.02482088,1.16213465,0.74952729,0.04347767
-2.32616308,2.19132702,0.22045893,0.00000000,0.01714442,0.40110768,0.02770863,1.23458489,0.80454212,0.04628496
-2.32016008,2.33555117,0.23160924,0.00000000,0.01852888,0.43351283,0.03092558,1.30683823,0.86071610,0.04911378
-2.31415708,2.48111824,0.24270120,0.00000000,0.01997061,0.46706637,0.03447384,1.37832045,0.91776745,0.05193891
-2.30815408,2.62725823,0.25361296,0.00000000,0.02146593,0.50167441,0.03835255,1.44855984,0.97544203,0.05473783
-2.30215108,2.77331905,0.26425068,0.00000000,0.02301111,0.53723697,0.04255685,1.51719488,1.03351261,0.05749082
-2.29614807,2.91876302,0.27454876,0.00000000,0.02460220,0.57364416,0.04707692,1.58397782,1.09177613,0.06018091
-2.29014507,3.06315762,0.28446933,0.00000000,0.02623487,0.61077182,0.05189706,1.64877398,1.15004893,0.06279368
-2.28414207,3.20616106,0.29400080,0.00000000,0.02790422,0.64847697,0.05699501,1.71155675,1.20816042,0.06531707
-2.27813907,3.34750366,0.30315572,0.00000000,0.02960467,0.68659328,0.06234137,1.77239861,1.26594539,0.06774099
-2.27213607,3.48696620,0.31196782,0.00000000,0.03132978,0.72492704,0.06789941,1.83145852,1.32323565,0.07005697
-2.26613307,3.62435700,0.32048855,0.00000000,0.03307221,0.76325400,0.07362509,1.88896655,1.37985161,0.07225766
-2.26013007,3.75948917,0.32878310,0.00000000,0.03482369,0.80131747,0.07946756,1.94520646,1.43559443,0.07433651
-2.25412706,3.89216002,0.33692627,0.00000000,0.03657508,0.83882795,0.08536990,2.00049719,1.49023947,0.07628733
-2.24812406,4.02213391,0.34499820,0.00000000,0.03831647,0.87546477,0.09127039,2.05517434,1.54353166,0.07810405
-2.24212106,4.14913015,0.35308032,0.00000000,0.04003743,0.91087968,0.09710399,2.10957229,1.59518330,0.07978045
-2.23611806,4.27281649,0.36125157,0.00000000,0.04172724,0.94470264,0.10280422,2.16400805,1.64487453,0.08131018
-2.23011506,4.39280910,0.36958516,0.00000000,0.04337527,0.97654959,0.10830524,2.21876720,1.69225689,0.08268674
-2.22411206,4.50867853,0.37814593,0.00000000,0.04497126,1.00603206,0.11354410,2.27409247,1.73695969,0.08390367
-2.21810905,4.61996150,0.38698854,0.00000000,0.04650579,1.03276826,0.11846300,2.33017511,1.77859905,0.08495484
-2.21210605,4.72617727,0.39615632,0.00000000,0.04797056,1.05639519,0.12301150,2.38714908,1.81678927,0.08583479
-2.20610305,4.82684730,0.40568108,0.00000000,0.04935872,1.07658123,0.12714854,2.44508780,1.85115574,0.08653919
-2.20010005,4.92151671,0.41558366,0.00000000,0.05066513,1.09303853,0.13084418,2.50400317,1.88134898,0.08706521
-2.19409705,5.00977574,0.42587527,0.00000000,0.05188644,1.10553484,0.13408086,2.56384644,1.90705880,0.08741199
-2.18809405,5.09127963,0.43655947,0.00000000,0.05302111,1.11390381,0.13685428,2.62451054,1.92802799,0.08758094
-2.18209105,5.16576571,0.44763482,0.00000000,0.05406931,1.11805370,0.13917365,2.68583338,1.94406473,0.08757606
-2.17608804,5.23306628,0.45909787,0.00000000,0.05503263,1.11797363,0.14106146,2.74760191,1.95505317,0.08740401
-2.17008504,5.29311700,0.47094660,0.00000000,0.05591371,1.11373749,0.14255266,2.80955677,1.96096170,0.08707421
-2.16408204,5.34596034,0.48318389,0.00000000,0.05671578,1.10550499,0.14369329,2.87139738,1.96184852,0.08659863
-2.15807904,5.39174440,0.49582118,0.00000000,0.05744207,1.09352007,0.14453873,2.93278765,1.95786438,0.08599162
-2.15207604,5.43071784,0.50888185,0.00000000,0.05809526,1.07810664,0.14515156,2.99336246,1.94925255,0.08526950
-2.14607304,5.46322169,0.52240435,0.00000000,0.05867686,1.05966199,0.14559922,3.05273518,1.93634609,0.08445012
-2.14007004,5.48967925,0.53644487,0.00000000,0.05918673,1.03864805,0.14595148,3.11050639,1.91956259,0.08355240
-2.13406703,5.51058524,0.55107930,0.00000000,0.05962263,1.01558097,0.14627804,3.16627404,1.89939693,0.08259570
-2.12806403,5.52649514,0.56640440,0.00000000,0.05997994,0.99101949,0.14664611,3.21964506,1.87641221,0.08159942
-2.12206103,5.53801563,0.58253793,0.00000000,0.06025154,0.96555238,0.14711832,3.27024829,1.85122924,0.08058244
-2.11605803,5.54579649,0.59961767,0.00000000,0.06042787,0.93978546,0.14775087,3.31774830,1.82451496,0.07956272
-2.11005503,5.55052403,0.61779905,0.00000000,0.06049721,0.91432854,0.14859205,3.36185963,1.79697009,0.07855698
-2.10405203,5.55291575,0.63725143,0.00000000,0.06044613,0.88978258,0.14968114,3.40236055,1.76931599,0.07758043
-2.09804902,5.55371550,0.65815295,0.00000000,0.06026007,0.86672726,0.15104765,3.43910548,1.74228118,0.07664664
-2.09204602,5.55368809,0.68068389,0.00000000,0.05992419,0.84570920,0.15271091,3.47203491,1.71658729,0.07576740
-2.08604302,5.55361231,0.70501870,0.00000000,0.05942412,0.82723101,0.15467999,3.50118194,1.69293471,0.07495275
-2.08004002,5.55427109,0.73131687,0.00000000,0.05874693,0.81174109,0.15695380,3.52667431,1.67198784,0.07421100
-2.07403702,5.55643789,0.75971294,0.00000000,0.05788202,0.79962437,0.15952141,3.54873130,1.65436018,0.07354873
-2.06803402,5.56085872,0.79030595,0.00000000,0.05682188,0.79119415,0.16236245,3.56765505,1.64059923,0.07297091
-2.06203102,5.56822943,0.82314890,0.00000000,0.05556287,0.78668485,0.16544764,3.58381619,1.63117158,0.07248086
-2.05602801,5.57916874,0.85823859,0.00000000,0.05410575,0.78624607,0.16873926,3.59763414,1.62644848,0.07208036
-2.05002501,5.59418790,0.89550667,0.00000000,0.05245602,0.78993792,0.17219176,3.60955292,1.62669241,0.07176956
-2.04402201,5.61365837,0.93481221,0.00000000,0.05062410,0.79772787,0.17575230,3.62001362,1.63204500,0.07154698
-2.03801901,5.63777969,0.97593656,0.00000000,0.04862521,0.80948930,0.17936143,3.62942519,1.64251727,0.07140947
-2.03201601,5.66654958,1.01858101,0.00000000,0.04647911,0.82500196,0.18295378,3.63813518,1.65798248,0.07135215
-2.02601301,5.69973901,1.06236752,0.00000000,0.04420955,0.84395456,0.18645896,3.64640250,1.67817245,0.07136838
-2.02001001,5.73687451,1.10684297,0.00000000,0.04184362,0.86594963,0.18980259,3.65437410,1.70267792,0.07144976
-2.01400700,5.77722995,1.15148694,0.00000000,0.03941093,0.89051075,0.19290759,3.66206723,1.73095326,0.07158620
-2.00800400,5.81982946,1.19572289,0.00000000,0.03694267,0.91709220,0.19569564,3.66935871,1.76232588,0.07176607
-2.00200100,5.86346260,1.23893261,0.00000000,0.03447063,0.94509093,0.19808902,3.67598231,1.79601040,0.07197635
-1.99599800,5.90671200,1.28047318,0.00000000,0.03202625,0.97386060,0.20001253,3.68153461,1.83112730,0.07220296
-1.98999500,5.94799285,1.31969610,0.00000000,0.02963968,1.00272742,0.20139571,3.68548923,1.86672562,0.07243112
-1.98399200,5.98560294,1.35596741,0.00000000,0.02733888,1.03100728,0.20217503,3.68721884,1.90180903,0.07264571
-1.97798899,6.01778092,1.38868815,0.00000000,0.02514892,1.05802367,0.20229627,3.68602376,1.93536417,0.07283177
-1.97198599,6.04277005,1.41731411,0.00000000,0.02309132,1.08312569,0.20171663,3.68116538,1.96639037,0.07297491
-1.96598299,6.05888415,1.44137375,0.00000000,0.02118361,1.10570550,0.20040669,3.67190268,1.99392932,0.07306181
-1.95997999,6.06457219,1.46048376,0.00000000,0.01943904,1.12521451,0.19835212,3.65752946,2.01709350,0.07308051
-1.95397699,6.05847830,1.47436112,0.00000000,0.01786638,1.14117768,0.19555476,3.63741035,2.03509218,0.07302082
-1.94797399,6.03949390,1.48283142,0.00000000,0.01647001,1.15320528,0.19203336,3.61101346,2.04725384,0.07287449
-1.94197099,6.00679941,1.48583298,0.00000000,0.01525001,1.16100171,0.18782358,3.57793808,2.05304406,0.07263534
-1.93596798,5.95989366,1.48341663,0.00000000,0.01420249,1.16437106,0.18297748,3.53793589,2.05207834,0.07229927
-1.92996498,5.89860983,1.47574145,0.00000000,0.01331995,1.16321921,0.17756231,3.49092506,2.04412932,0.07186413
-1.92396198,5.82311770,1.46306675,0.00000000,0.01259175,1.15755250,0.17165877,3.43699670,2.02912846,0.07132958
-1.91795898,5.73391294,1.44574091,0.00000000,0.01200468,1.14747327,0.16535871,3.37641388,2.00716229,0.07069676
-1.91195598,5.63179460,1.42418783,0.00000000,0.01154350,1.13317241,0.15876245,3.30960388,1.97846381,0.06996804
-1.90595298,5.51783291,1.39889186,0.00000000,0.01119156,1.11491962,0.15197582,3.23714454,1.94339979,0.06914667
-1.89994997,5.39332990,1.37038195,0.00000000,0.01093141,1.09305181,0.14510698,3.15974604,1.90245473,0.06823643
-1.89394697,5.25977527,1.33921610,0.00000000,0.01074536,1.06796038,0.13826324,3.07822950,1.85621264,0.06724144
-1.88794397,5.11880041,1.30596655,0.00000000,0.01061607,1.04007793,0.13154800,2.99350391,1.80533758,0.06616589
-1.88194097,4.97213291,1.27120662,0.00000000,0.01052704,1.00986504,0.12505788,2.90654261,1.75055394,0.06501394
-1.87593797,4.82155383,1.23549948,0.00000000,0.01046305,0.97779778,0.11888015,2.81836068,1.69262733,0.06378968
-1.86993497,4.66885933,1.19938922,0.00000000,0.01041061,0.94435623,0.11309065,2.72999409,1.63234682,0.06249720
-1.86393197,4.51582778,1.16339413,0.00000000,0.01035823,0.91001446,0.10775203,2.64248126,1.57050901,0.06114070
-1.85792896,4.36419305,1.12800232,0.00000000,0.01029670,0.87523217,0.10291262,2.55684742,1.50790434,0.05972471
-1.85192596,4.21562386,1.09366924,0.00000000,0.01021924,0.84044805,0.09860571,2.47409182,1.44530559,0.05825433
-1.84592296,4.07170878,1.06081676,0.00000000,0.01012160,0.80607481,0.09484937,2.39517761,1.38345870,0.05673547
-1.83991996,3.93394619,1.02983347,0.00000000,0.01000210,0.77249580,0.09164668,2.32102394,1.32307552,0.05517512
-1.83391696,3.80373795,1.00107552,0.00000000,0.00986152,0.74006296,0.08898647,2.25249983,1.26482829,0.05358154
-1.82791396,3.68238583,0.97486772,0.00000000,0.00970301,0.70909594,0.08684432,2.19041926,1.20934539,0.05196446
-1.82191096,3.57108930,0.95150443,0.00000000,0.00953186,0.67988195,0.08518399,2.13553680,1.15720792,0.05033513
-1.81590795,3.47094390,0.93124983,0.00000000,0.00935529,0.65267628,0.08395905,2.08854339,1.10894687,0.04870635
-1.80990495,3.38293917,0.91433746,0.00000000,0.00918208,0.62770306,0.08311471,2.05006179,1.06504038,0.04709233
-1.80390195,3.30795556,0.90096888,0.00000000,0.00902231,0.60515624,0.08258983,2.02064146,1.02591101,0.04550859
-1.79789895,3.24676010,0.89131138,0.00000000,0.00888694,0.58520056,0.08231900,2.00075276,0.99192283,0.04397168
-1.79189595,3.20000066,0.88549496,0.00000000,0.00878741,0.56797240,0.08223465,1.99078044,0.96337835,0.04249882
-1.78589295,3.16819912,0.88360877,0.00000000,0.00873530,0.55358060,0.08226920,1.99101657,0.94051531,0.04110763
-1.77988994,3.15174369,0.88569718,0.00000000,0.00874191,0.54210714,0.08235701,2.00165325,0.92350362,0.03981566
-1.77388694,3.15088097,0.89175589,0.00000000,0.00881785,0.53360787,0.08243636,2.02277525,0.91244253,0.03864004
-1.76788394,3.16570832,0.90172840,0.00000000,0.00897277,0.52811322,0.08245118,2.05435312,0.90735848,0.03759708
-1.76188094,3.19616716,0.91550312,0.00000000,0.00921494,0.52562905,0.08235254,2.09623708,0.90820365,0.03670191
-1.75587794,3.24203772,0.93291148,0.00000000,0.00955103,0.52613772,0.08209997,2.14815212,0.91485579,0.03596815
-1.74987494,3.30293577,0.95372722,0.00000000,0.00998587,0.52959929,0.08166236,2.20969465,0.92711915,0.03540762
-1.74387194,3.37831169,0.97766721,0.00000000,0.01052222,0.53595308,0.08101867,2.28033110,0.94472699,0.03503014
-1.73786893,3.46745226,1.00439373,0.00000000,0.01116068,0.54511936,0.08015814,2.35939872,0.96734553,0.03484331
-1.73186593,3.56948526,1.03351846,0.00000000,0.01189959,0.55700120,0.07908031,2.44610884,0.99457934,0.03485243
-1.72586293,3.68338693,1.06460811,0.00000000,0.01273504,0.57148654,0.07779457,2.53955283,1.02597825,0.03506034
-1.71985993,3.80799248,1.09719160,0.00000000,0.01366088,0.58845014,0.07631942,2.63871074,1.06104533,0.03546747
-1.71385693,3.94200934,1.13076871,0.00000000,0.01466885,0.60775558,0.07468143,2.74246287,1.09924607,0.03607171
-1.70785393,4.08403321,1.16482002,0.00000000,0.01574871,0.62925705,0.07291400,2.84960409,1.14001818,0.03686854
-1.70185093,4.23256662,1.19881786,0.00000000,0.01688849,0.65280103,0.07105582,2.95886094,1.18278203,0.03785097
-1.69584792,4.38603991,1.23223802,0.00000000,0.01807469,0.67822764,0.06914932,3.06891116,1.22695127,0.03900966
-1.68984492,4.54283430,1.26457193,0.00000000,0.01929259,0.70537187,0.06723899,3.17840563,1.27194339,0.04033300
-1.68384192,4.70130694,1.29533897,0.00000000,0.02052657,0.73406465,0.06536976,3.28599210,1.31719018,0.04180719
-1.67783892,4.85981747,1.32409850,0.00000000,0.02176045,0.76413373,0.06358544,3.39034045,1.36214757,0.04341638
-1.67183592,5.01675594,1.35046136,0.00000000,0.02297780,0.79540473,0.06192735,3.49016886,1.40630501,0.04514289
-1.66583292,5.17057155,1.37410034,0.00000000,0.02416236,0.82770218,0.06043313,3.58427025,1.44919408,0.04696734
-1.65982991,5.31980180,1.39475945,0.00000000,0.02529828,0.86085092,0.05913584,3.67153846,1.49039627,0.04886898
-1.65382691,5.46310148,1.41226145,0.00000000,0.02637056,0.89467781,0.05806332,3.75099327,1.52954990,0.05082592
-1.64782391,5.59927081,1.42651351,0.00000000,0.02736528,0.92901387,0.05723790,3.82180363,1.56635610,0.05281551
-1.64182091,5.72728202,1.43751075,0.00000000,0.02826991,0.96369683,0.05667635,3.88330837,1.60058373,0.05481471
-1.63581791,5.84630342,1.44533723,0.00000000,0.02907356,0.99857411,0.05639019,3.93503355,1.63207324,0.05680054
-1.62981491,5.95572020,1.45016459,0.00000000,0.02976724,1.03350604,0.05638618,3.97670594,1.66073928,0.05875050
-1.62381191,6.05515074,1.45224797,0.00000000,0.03034399,1.06836910,0.05666713,4.00826190,1.68657197,0.06064306
-1.61780890,6.14445770,1.45191940,0.00000000,0.03079910,1.10305907,0.05723270,4.02985124,1.70963664,0.06245812
-1.61180590,6.22375274,1.44957858,0.00000000,0.03113024,1.13749363,0.05808051,4.04183570,1.73007187,0.06417749
-1.60580290,6.29339412,1.44568145,0.00000000,0.03133752,1.17161409,0.05920705,4.04478174,1.74808559,0.06578527
-1.59979990,6.35397664,1.44072650,0.00000000,0.03142364,1.20538605,0.06060872,4.03944770,1.76394919,0.06726818
-1.59379690,6.40631318,1.43523952,0.00000000,0.03139388,1.23879852,0.06228267,4.02676538,1.77798935,0.06861590
-1.58779390,6.45140813,1.42975686,0.00000000,0.03125615,1.27186135,0.06422749,4.00781634,1.79057770,0.06982116
-1.58179090,6.49042270,1.42480799,0.00000000,0.03102101,1.30460090,0.06644368,3.98380343,1.80211820,0.07087986
-1.57578789,6.52463286,1.42089773,0.00000000,0.03070160,1.33705382,0.06893385,3.95601830,1.81303257,0.07179095
-1.56978489,6.55538112,1.41848886,0.00000000,0.03031359,1.36925915,0.07170264,3.92580561,1.82374394,0.07255632
-1.56378189,6.58402356,1.41798567,0.00000000,0.02987510,1.40124909,0.07475636,3.89452504,1.83465926,0.07318041
-1.55777889,6.61187405,1.41971912,0.00000000,0.02940652,1.43303882,0.07810230,3.86351223,1.84615102,0.07366992
-1.55177589,6.64014807,1.42393420,0.00000000,0.02893039,1.46461602,0.08174784,3.83403987,1.85853907,0.07403321
-1.54577289,6.66990830,1.43078001,0.00000000,0.02847109,1.49593076,0.08569930,3.80728012,1.87207332,0.07427985
-1.53976988,6.70201479,1.44030300,0.00000000,0.02805467,1.52688657,0.08996069,3.78426978,1.88691820,0.07442003
-1.53376688,6.73708205,1.45244381,0.00000000,0.02770843,1.55733336,0.09453228,3.76587925,1.90313982,0.07446396
-1.52776388,6.77544545,1.46703772,0.00000000,0.02746061,1.58706300,0.09940929,3.75278643,1.92069660,0.07442139
-1.52176088,6.81713874,1.48381897,0.00000000,0.02733993,1.61580820,0.10458054,3.74545654,1.93943415,0.07430112
-1.51575788,6.86188423,1.50242868,0.00000000,0.02737515,1.64324491,0.11002735,3.74412849,1.95908485,0.07411065
-1.50975488,6.90909643,1.52242607,0.00000000,0.02759453,1.66899876,0.11572267,3.74880833,1.97927264,0.07385593
-1.50375188,6.95789934,1.54330272,0.00000000,0.02802531,1.69265527,0.12163042,3.75926998,1.99952291,0.07354120
