energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-5.51975988,2.53179495,0.01208319,0.19515248,0.96320433,1.08293530,0.02349752,0.84198542
-5.51375688,2.46918407,0.01245182,0.19382155,0.93490030,1.05902717,0.02218212,0.81625030
-5.50775388,2.40636111,0.01285139,0.19283515,0.90936703,1.03509696,0.02082311,0.78938590
-5.50175088,2.34376827,0.01327051,0.19217247,0.88637672,1.01135389,0.01943917,0.76165156
-5.49574787,2.28188751,0.01369715,0.19181270,0.86573368,0.98800733,0.01804889,0.73334134
-5.48974487,2.22120368,0.01411882,0.19173301,0.84726561,0.96525082,0.01667027,0.70476958
-5.48374187,2.16216900,0.01452284,0.19190661,0.83081374,0.94324774,0.01532024,0.67625627
-5.47773887,2.10517137,0.01489671,0.19230094,0.81622293,0.92211931,0.01401421,0.64811287
-5.47173587,2.05050854,0.01522834,0.19287630,0.80333261,0.90193607,0.01276576,0.62062959
-5.46573287,1.99836977,0.01550647,0.19358496,0.79196950,0.88271303,0.01158643,0.59406459
-5.45972986,1.94882596,0.01572093,0.19437101,0.78194266,0.86440912,0.01048555,0.56863560
-5.45372686,1.90182873,0.01586299,0.19517081,0.77304129,0.84693075,0.00947023,0.54451438
-5.44772386,1.85721823,0.01592565,0.19591425,0.76503550,0.83013929,0.00854542,0.52182398
-5.44172086,1.81473901,0.01590383,0.19652660,0.75767991,0.81386193,0.00771401,0.50063887
-5.43571786,1.77406266,0.01579460,0.19693106,0.75072003,0.79790524,0.00697705,0.48098773
-5.42971486,1.73481576,0.01559727,0.19705160,0.74390070,0.78207056,0.00633401,0.46285856
-5.42371186,1.69661116,0.01531341,0.19681631,0.73697630,0.76617012,0.00578302,0.44620562
-5.41770885,1.65908075,0.01494683,0.19616069,0.72972188,0.75004322,0.00532120,0.43095779
-5.41170585,1.62190761,0.01450343,0.19503105,0.72194460,0.73357113,0.00494496,0.41702774
-5.40570285,1.58485581,0.01399107,0.19338765,0.71349475,0.71669009,0.00465023,0.40432143
-5.39969985,1.54779610,0.01341924,0.19120741,0.70427560,0.69940171,0.00443280,0.39274728
-5.39369685,1.51072619,0.01279881,0.18848626,0.69425169,0.68177992,0.00428845,0.38222472
-5.38769385,1.47378465,0.01214169,0.18524083,0.68345476,0.66397449,0.00421317,0.37269157
-5.38169085,1.43725765,0.01146039,0.18150944,0.67198726,0.64621064,0.00420328,0.36411001
-5.37568784,1.40157853,0.01076775,0.17735252,0.66002299,0.62878497,0.00425546,0.35647084
-5.36968484,1.36732009,0.01007648,0.17285229,0.64780482,0.61205777,0.00436680,0.34979596
-5.36368184,1.33518032,0.00939888,0.16811176,0.63563956,0.59644232,0.00453472,0.34413894
-5.35767884,1.30596208,0.00874648,0.16325321,0.62389011,0.58239145,0.00475693,0.33958390
-5.35167584,1.28054796,0.00812980,0.15841613,0.61296515,0.57038219,0.00503127,0.33624251
-5.34567284,1.25987132,0.00755814,0.15375474,0.60330670,0.56089907,0.00535556,0.33424969
-5.33966983,1.24488489,0.00703936,0.14943518,0.59537610,0.55441686,0.00572745,0.33375792
-5.33366683,1.23652829,0.00657985,0.14563249,0.58963880,0.55138350,0.00614421,0.33493063
-5.32766383,1.23569558,0.00618442,0.14252746,0.58654855,0.55220378,0.00660257,0.33793500
-5.32166083,1.24320442,0.00585632,0.14030341,0.58653161,0.55722459,0.00709854,0.34293435
-5.31565783,1.25976767,0.00559729,0.13914301,0.58997142,0.56672213,0.00762734,0.35008059
-5.30965483,1.28596862,0.00540766,0.13922518,0.59719446,0.58089166,0.00818322,0.35950702
-5.30365183,1.32224060,0.00528644,0.14072213,0.60845763,0.59984001,0.00875949,0.37132161
-5.29764882,1.36885154,0.00523149,0.14379654,0.62393775,0.62358124,0.00934848,0.38560123
-5.29164582,1.42589388,0.00523968,0.14859895,0.64372356,0.65203534,0.00994165,0.40238682
-5.28564282,1.49328013,0.00530705,0.15526531,0.66781045,0.68503014,0.01052970,0.42167977
-5.27963982,1.57074368,0.00542901,0.16391477,0.69609823,0.72230612,0.01110272,0.44343949
-5.27363682,1.65784497,0.00560049,0.17464759,0.72839192,0.76352398,0.01165050,0.46758225
-5.26763382,1.75398226,0.00581610,0.18754333,0.76440569,0.80827448,0.01216273,0.49398124
-5.26163082,1.85840638,0.00607028,0.20265911,0.80376965,0.85609014,0.01262932,0.52246775
-5.25562781,1.97023885,0.00635744,0.22002812,0.84603931,0.90645829,0.01304074,0.55283343
-5.24962481,2.08849227,0.00667203,0.23965821,0.89070734,0.95883492,0.01338834,0.58483334
-5.24362181,2.21209213,0.00700866,0.26153071,0.93721709,1.01265861,0.01366459,0.61818979
-5.23761881,2.33989923,0.00736216,0.28559934,0.98497742,1.06736416,0.01386345,0.65259666
-5.23161581,2.47073167,0.00772759,0.31178935,1.03337815,1.12239532,0.01398048,0.68772418
-5.22561281,2.60338575,0.00810028,0.33999685,1.08180550,1.17721607,0.01401309,0.72322391
-5.21960980,2.73665523,0.00847584,0.37008827,1.12965703,1.23132037,0.01396062,0.75873384
-5.21360680,2.86934834,0.00885015,0.40190021,1.17635541,1.28423979,0.01382434,0.79388358
-5.20760380,3.00030246,0.00921932,0.43523953,1.22136048,1.33554931,0.01360741,0.82829948
-5.20160080,3.12839641,0.00957969,0.46988377,1.26417936,1.38487096,0.01331480,0.86160973
-5.19559780,3.25256042,0.00992780,0.50558212,1.30437424,1.43187578,0.01295304,0.89344936
-5.18959480,3.37178425,0.01026036,0.54205677,1.34156773,1.47628412,0.01253004,0.92346518
-5.18359180,3.48512389,0.01057425,0.57900496,1.37544578,1.51786486,0.01205476,0.95132068
-5.17758879,3.59170739,0.01086650,0.61610165,1.40575841,1.55643381,0.01153690,0.97670089
-5.17158579,3.69074051,0.01113432,0.65300290,1.43231837,1.59185189,0.01098660,0.99931709
-5.16558279,3.78151271,0.01137510,0.68935013,1.45499833,1.62402352,0.01041406,1.01891159
-5.15957979,3.86340418,0.01158647,0.72477515,1.47372682,1.65289552,0.00982924,1.03526231
-5.15357679,3.93589411,0.01176636,0.75890609,1.48848363,1.67845706,0.00924159,1.04818719
-5.14757379,3.99857063,0.01191303,0.79137414,1.49929505,1.70074064,0.00865978,1.05754835
-5.14157079,4.05114229,0.01202519,0.82182102,1.50622942,1.71982446,0.00809148,1.06325595
-5.13556778,4.09345103,0.01210208,0.84990715,1.50939340,1.73583585,0.00754326,1.06527143
-5.12956478,4.12548598,0.01214354,0.87532023,1.50892924,1.74895570,0.00702046,1.06361027
-5.12356178,4.14739762,0.01215013,0.89778405,1.50501315,1.75942352,0.00652715,1.05834394
-5.11755878,4.15951118,0.01212320,0.91706722,1.49785481,1.76754258,0.00606619,1.04960092
-5.11155578,4.16233836,0.01206500,0.93299159,1.48769783,1.77368450,0.00563922,1.03756686
-5.10555278,4.15658604,0.01197872,0.94543975,1.47482092,1.77829274,0.00524686,1.02248346
-5.09954977,4.14316084,0.01186855,0.95436145,1.45953933,1.78188409,0.00488876,1.00464628
-5.09354677,4.12316827,0.01173972,0.95977845,1.44220602,1.78504776,0.00456382,0.98440130
-5.08754377,4.09790535,0.01159852,0.96178742,1.42321217,1.78844111,0.00427034,0.96214013
-5.08154077,4.06884588,0.01145225,0.96056056,1.40298634,1.79278186,0.00400618,0.93829406
-5.07553777,4.03761776,0.01130920,0.95634373,1.38199184,1.79883634,0.00376897,0.91332678
-5.06953477,4.00597209,0.01117855,0.94945193,1.36072195,1.80740361,0.00355625,0.88772607
-5.06353177,3.97574439,0.01107024,0.94026204,1.33969271,1.81929573,0.00336564,0.86199442
-5.05752876,3.94880844,0.01099484,0.92920306,1.31943322,1.83531454,0.00319493,0.83663872
-5.05152576,3.92702410,0.01096331,0.91674389,1.30047343,1.85622560,0.00304223,0.81215948
-5.04552276,3.91218059,0.01098683,0.90337922,1.28333002,1.88273019,0.00290602,0.78903944
-5.03951976,3.90593741,0.01107647,0.88961393,1.26849055,1.91543659,0.00278522,0.76773220
-5.03351676,3.90976510,0.01124293,0.87594670,1.25639679,1.95483184,0.00267924,0.74865099
-5.02751376,3.92488872,0.01149623,0.86285338,1.24742803,2.00125545,0.00258797,0.73215794
-5.02151076,3.95223651,0.01184533,0.85077109,1.24188516,2.05487642,0.00251181,0.71855433
-5.01550775,3.99239655,0.01229783,0.84008359,1.23997664,2.11567507,0.00245167,0.70807201
-5.00950475,4.04558381,0.01285960,0.83110873,1.24180719,2.18343067,0.00240889,0.70086644
-5.00350175,4.11161972,0.01353447,0.82408857,1.24737005,2.25771618,0.00238528,0.69701170
-4.99749875,4.18992569,0.01432395,0.81918268,1.25654342,2.33790048,0.00238306,0.69649760
-4.99149575,4.27953171,0.01522693,0.81646497,1.26909172,2.42315864,0.00240478,0.69922926
-4.98549275,4.37909998,0.01623957,0.81592412,1.28467160,2.51249002,0.00245336,0.70502914
-4.97948974,4.48696324,0.01735511,0.81746771,1.30284287,2.60474373,0.00253194,0.71364168
-4.97348674,4.60117621,0.01856387,0.82092974,1.32308393,2.69865055,0.00264390,0.72474036
-4.96748374,4.71957824,0.01985331,0.82608103,1.34481095,2.79285997,0.00279276,0.73793710
-4.96148074,4.83986431,0.02120819,0.83264217,1.36740009,2.88598070,0.00298209,0.75279363
-4.95547774,4.95966132,0.02261078,0.84029802,1.39021165,2.97662297,0.00321544,0.76883461
-4.94947474,5.07660609,0.02404127,0.84871321,1.41261484,3.06344040,0.00349621,0.78556182
-4.94347174,5.18842143,0.02547817,0.85754768,1.43401208,3.14516967,0.00382756,0.80246915
-4.93746873,5.29298688,0.02689881,0.86647149,1.45386148,3.22066608,0.00421221,0.81905769
-4.93146573,5.38840085,0.02827996,0.87517813,1.47169628,3.28893331,0.00465235,0.83485042
-4.92546273,5.47303151,0.02959840,0.88339580,1.48714052,3.34914611,0.00514941,0.84940598
-4.91945973,5.54555439,0.03083154,0.89089596,1.49991980,3.40066517,0.00570394,0.86233098
-4.91345673,5.60497546,0.03195807,0.89749902,1.50986706,3.44304347,0.00631540,0.87329045
-4.90745373,5.65063927,0.03295852,0.90307686,1.51692282,3.47602447,0.00698202,0.88201611
-4.90145073,5.68222262,0.03381578,0.90755240,1.52113023,3.49953254,0.00770064,0.88831222
-4.89544772,5.69971489,0.03451558,0.91089628,1.52262534,3.51365657,0.00846659,0.89205879
-4.88944472,5.70338702,0.03504682,0.91312104,1.52162309,3.51862825,0.00927364,0.89321230
-4.88344172,5.69375160,0.03540180,0.91427348,1.51840021,3.51479650,0.01011394,0.89180379
-4.87743872,5.67151671,0.03557639,0.91442556,1.51327585,3.50259979,0.01097808,0.88793471
-4.87143572,5.63753672,0.03557003,0.91366460,1.50659112,3.48253822,0.01185515,0.88177062
-4.86543272,5.59276274,0.03538559,0.91208347,1.49868888,3.45514689,0.01273296,0.87353315
-4.85942971,5.53819556,0.03502920,0.90977122,1.48989460,3.42097211,0.01359819,0.86349049
-4.85342671,5.47484330,0.03450995,0.90680493,1.48049942,3.38055157,0.01443677,0.85194688
-4.84742371,5.40368557,0.03383945,0.90324299,1.47074621,3.33439923,0.01523417,0.83923141
-4.84142071,5.32564534,0.03303149,0.89912027,1.46081907,3.28299542,0.01597582,0.82568655
-4.83541771,5.24156906,0.03210146,0.89444530,1.45083670,3.22678196,0.01664755,0.81165668
-4.82941471,5.15221500,0.03106596,0.88919956,1.44084972,3.16616210,0.01723600,0.79747705
-4.82341171,5.05824918,0.02994222,0.88333872,1.43084173,3.10150451,0.01772910,0.78346344
-4.81740870,4.96024798,0.02874773,0.87679575,1.42073380,3.03315031,0.01811644,0.76990268
-4.81140570,4.85870598,0.02749972,0.86948544,1.41039194,2.96142219,0.01838966,0.75704440
-4.80540270,4.75404762,0.02621487,0.86131013,1.39963674,2.88663445,0.01854277,0.74509408
-4.79939970,4.64664112,0.02490891,0.85216614,1.38825480,2.80910286,0.01857235,0.73420771
-4.79339670,4.53681329,0.02359643,0.84195056,1.37601090,2.72915347,0.01847773,0.72448800
-4.78739370,4.42486393,0.02229065,0.83056792,1.36266047,2.64712958,0.01826101,0.71598247
-4.78139070,4.31107905,0.02100331,0.81793649,1.34796181,2.56339644,0.01792700,0.70868331
-4.77538769,4.19574209,0.01974458,0.80399379,1.33168726,2.47834344,0.01748313,0.70252920
-4.76938469,4.07914298,0.01852309,0.78870114,1.31363333,2.39238374,0.01693916,0.69740885
-4.76338169,3.96158503,0.01734592,0.77204716,1.29362925,2.30595176,0.01630691,0.69316650
-4.75737869,3.84338977,0.01621873,0.75404996,1.27154382,2.21949877,0.01559987,0.68960895
-4.75137569,3.72490009,0.01514582,0.73475813,1.24729068,2.13348721,0.01483281,0.68651406
-4.74537269,3.60648227,0.01413032,0.71425064,1.22083184,2.04838423,0.01402131,0.68364047
-4.73936968,3.48852701,0.01317430,0.69263551,1.19217960,1.96465513,0.01318133,0.68073810
-4.73336668,3.37145000,0.01227897,0.67004763,1.16139708,1.88275699,0.01232880,0.67755907
-4.72736368,3.25569207,0.01144484,0.64664572,1.12859735,1.80313298,0.01147914,0.67386868
-4.72136068,3.14171888,0.01067191,0.62260863,1.09394138,1.72620736,0.01064700,0.66945580
-4.71535768,3.03002012,0.00995981,0.59813122,1.05763498,1.65238149,0.00984583,0.66414242
-4.70935468,2.92110775,0.00930797,0.57341974,1.01992469,1.58203039,0.00908772,0.65779174
-4.70335168,2.81551300,0.00871577,0.54868716,0.98109286,1.51550003,0.00838314,0.65031456
-4.69734867,2.71378172,0.00818268,0.52414833,0.94145198,1.45310469,0.00774083,0.64167352
-4.69134567,2.61646775,0.00770836,0.50001513,0.90133833,1.39512447,0.00716775,0.63188515
-4.68534267,2.52412409,0.00729280,0.47649189,0.86110515,1.34180249,0.00666903,0.62101956
-4.67933967,2.43729193,0.00693635,0.45377092,0.82111531,1.29334162,0.00624804,0.60919784
-4.67333667,2.35648777,0.00663987,0.43202842,0.78173392,1.24990086,0.00590643,0.59658739
-4.66733367,2.28218910,0.00640473,0.41142088,0.74332081,1.21159132,0.00564429,0.58339536
-4.66133067,2.21481948,0.00623292,0.39208193,0.70622330,1.17847214,0.00546026,0.56986081
-4.65532766,2.15473375,0.00612705,0.37411991,0.67076940,1.15054667,0.00535169,0.55624585
-4.64932466,2.10220478,0.00609040,0.35761612,0.63726180,1.12775946,0.00531483,0.54282640
-4.64332166,2.05741249,0.00612695,0.34262390,0.60597282,1.10999452,0.00534502,0.52988307
-4.63731866,2.02043647,0.00624137,0.32916852,0.57714044,1.09707544,0.00543683,0.51769253
-4.63131566,1.99125298,0.00643903,0.31724805,0.55096577,1.08876776,0.00558432,0.50652003
-4.62531266,1.96973696,0.00672593,0.30683500,0.52761188,1.08478403,0.00578114,0.49661311
-4.61930965,1.95566924,0.00710870,0.29787890,0.50720392,1.08479159,0.00602074,0.48819691
-4.61330665,1.94874905,0.00759446,0.29030951,0.48983070,1.08842321,0.00629655,0.48147101
-4.60730365,1.94861109,0.00819072,0.28404073,0.47554724,1.09529010,0.00660205,0.47660792
-4.60130065,1.95484624,0.00890515,0.27897483,0.46437820,1.10499694,0.00693100,0.47375277
-4.59529765,1.96702477,0.00974540,0.27500698,0.45632187,1.11715810,0.00727745,0.47302420
-4.58929465,1.98472018,0.01071881,0.27202972,0.45135421,1.13141422,0.00763587,0.47451584
-4.58329165,2.00753224,0.01183200,0.26993721,0.44943277,1.14744798,0.00800123,0.47829818
-4.57728864,2.03510713,0.01309057,0.26862891,0.45049993,1.16499817,0.00836899,0.48442021
-4.57128564,2.06715321,0.01449858,0.26801273,0.45448525,1.18387079,0.00873511,0.49291064
-4.56528264,2.10345081,0.01605812,0.26800715,0.46130667,1.20394647,0.00909608,0.50377824
-4.55927964,2.14385500,0.01776881,0.26854248,0.47087044,1.22518312,0.00944882,0.51701117
-4.55327664,2.18829068,0.01962732,0.26956110,0.48306966,1.24761373,0.00979062,0.53257520
-4.54727364,2.23673992,0.02162691,0.27101656,0.49778168,1.27133872,0.01011910,0.55041073
-4.54127064,2.28922188,0.02375707,0.27287190,0.51486440,1.29651321,0.01043207,0.57042904
-4.53526763,2.34576652,0.02600319,0.27509703,0.53415193,1.32332967,0.01072746,0.59250782
-4.52926463,2.40638351,0.02834641,0.27766561,0.55544997,1.35199673,0.01100322,0.61648644
-4.52326163,2.47102839,0.03076355,0.28055146,0.57853130,1.38271528,0.01125723,0.64216161
-4.51725863,2.53956821,0.03322728,0.28372496,0.60313206,1.41565333,0.01148723,0.66928365
-4.51125563,2.61174914,0.03570641,0.28714954,0.62894911,1.45092102,0.01169082,0.69755417
-4.50525263,2.68716855,0.03816639,0.29077865,0.65563905,1.48854749,0.01186543,0.72662544
-4.49924962,2.76525377,0.04057002,0.29455334,0.68281918,1.52846111,0.01200831,0.75610196
-4.49324662,2.84524973,0.04287827,0.29840076,0.71007068,1.57047466,0.01211667,0.78554440
-4.48724362,2.92621671,0.04505133,0.30223363,0.73694412,1.61427646,0.01218769,0.81447619
-4.48124062,3.00703957,0.04704970,0.30595077,0.76296730,1.65942865,0.01221869,0.84239262
-4.47523762,3.08644846,0.04883540,0.30943875,0.78765516,1.70537290,0.01220728,0.86877230
-4.46923462,3.16305087,0.05037318,0.31257453,0.81052155,1.75144390,0.01215148,0.89309068
-4.46323162,3.23537398,0.05163173,0.31522904,0.83109233,1.79689018,0.01204989,0.91483513
-4.45722861,3.30191550,0.05258477,0.31727142,0.84891931,1.84090159,0.01190191,0.93352096
-4.45122561,3.36120105,0.05321201,0.31857387,0.86359436,1.88264219,0.01170778,0.94870771
-4.44522261,3.41184517,0.05349998,0.31901666,0.87476314,1.92128722,0.01146878,0.96001506
-4.43921961,3.45261327,0.05344259,0.31849318,0.88213769,1.95606213,0.01118731,0.96713754
-4.43321661,3.48248125,0.05304143,0.31691479,0.88550742,1.98628189,0.01086689,0.96985741
-4.42721361,3.50068991,0.05230586,0.31421505,0.88474783,2.01138849,0.01051222,0.96805510
-4.42121061,3.50679130,0.05125275,0.31035335,0.87982666,2.03098460,0.01012910,0.96171669
-4.41520760,3.50068439,0.04990606,0.30531762,0.87080711,2.04486148,0.00972438,0.95093807
-4.40920460,3.48263826,0.04829610,0.29912602,0.85784796,2.05301974,0.00930583,0.93592559
-4.40320160,3.45330124,0.04645857,0.29182753,0.84120062,2.05568138,0.00888195,0.91699305
-4.39719860,3.41369538,0.04443353,0.28350153,0.82120316,2.05329250,0.00846182,0.89455519
-4.39119560,3.36519592,0.04226414,0.27425616,0.79827161,2.04651622,0.00805486,0.86911793
-4.38519260,3.30949674,0.03999539,0.26422577,0.77288882,2.03621578,0.00767060,0.84126556
-4.37918959,3.24856265,0.03767280,0.25356745,0.74559138,2.02342861,0.00731846,0.81164561
-4.37318659,3.18457069,0.03534115,0.24245676,0.71695505,2.00933219,0.00700750,0.78095169
-4.36718359,3.11984258,0.03304329,0.23108293,0.68757922,1.99520327,0.00674619,0.74990499
-4.36118059,3.05677103,0.03081904,0.21964355,0.65807101,1.98237218,0.00654219,0.71923519
-4.35517759,2.99774295,0.02870430,0.20833911,0.62902947,1.97217420,0.00640217,0.68966117
-4.34917459,2.94506244,0.02673025,0.19736741,0.60103037,1.96590010,0.00633164,0.66187231
-4.34317159,2.90087668,0.02492277,0.18691815,0.57461215,1.96474808,0.00633480,0.63651087
-4.33716858,2.86710747,0.02330210,0.17716767,0.55026325,1.96977912,0.00641440,0.61415596
-4.33116558,2.84539101,0.02188257,0.16827429,0.52841125,1.98187766,0.00657172,0.59530953
-4.32516258,2.83702793,0.02067262,0.16037400,0.50941402,2.00171922,0.00680647,0.58038475
-4.31915958,2.84294539,0.01967493,0.15357699,0.49355308,2.02974615,0.00711681,0.56969702
-4.31315658,2.86367228,0.01888670,0.14796471,0.48102920,2.06615251,0.00749933,0.56345781
-4.30715358,2.89932806,0.01830006,0.14358799,0.47196027,2.11087830,0.00794919,0.56177146
