energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-0.20710355,2.77286269,0.06325399,0.45293021,0.35841644,0.81455636,0.66164993,0.61008944,0.09287907,0.58166461
-0.20110055,2.75838007,0.06682865,0.45911701,0.34002403,0.80178692,0.65748369,0.60359307,0.09384557,0.58297119
-0.19509755,2.74405215,0.07035097,0.46518436,0.32297013,0.78892216,0.65279323,0.59743822,0.09458232,0.58426122
-0.18909455,2.72982026,0.07377377,0.47100635,0.30747528,0.77603843,0.64761922,0.59165506,0.09507112,0.58547453
-0.18309155,2.71557634,0.07705249,0.47645502,0.29372455,0.76319570,0.64200603,0.58626043,0.09529556,0.58653902
-0.17708854,2.70118367,0.08014714,0.48140485,0.28186852,0.75044051,0.63600359,0.58126315,0.09524182,0.58737555
-0.17108554,2.68649894,0.08302409,0.48573722,0.27202530,0.73780971,0.62966919,0.57666945,0.09489933,0.58790330
-0.16508254,2.67139398,0.08565767,0.48934479,0.26428290,0.72533427,0.62306892,0.57248825,0.09426152,0.58804500
-0.15907954,2.65577578,0.08803135,0.49213537,0.25870201,0.71304315,0.61627867,0.56873578,0.09332640,0.58773200
-0.15307654,2.63960333,0.09013855,0.49403541,0.25531849,0.70096674,0.60938451,0.56543913,0.09209707,0.58690866
-0.14707354,2.62289990,0.09198292,0.49499260,0.25414566,0.68913958,0.60248230,0.56263860,0.09058202,0.58553587
-0.14107054,2.60575997,0.09357808,0.49497772,0.25517582,0.67760222,0.59567656,0.56038834,0.08879526,0.58359349
-0.13506753,2.58834989,0.09494688,0.49398549,0.25838113,0.66640188,0.58907835,0.55875539,0.08675628,0.58108154
-0.12906453,2.57090211,0.09612007,0.49203430,0.26371363,0.65559198,0.58280232,0.55781689,0.08448967,0.57801989
-0.12306153,2.55370293,0.09713454,0.48916500,0.27110442,0.64523032,0.57696293,0.55765568,0.08202463,0.57444674
-0.11705853,2.53707448,0.09803119,0.48543851,0.28046218,0.63537615,0.57166995,0.55835444,0.07939421,0.57041559
-0.11105553,2.52135167,0.09885250,0.48093260,0.29167118,0.62608619,0.56702341,0.55998862,0.07663439,0.56599114
-0.10505253,2.50685559,0.09963993,0.47573781,0.30458905,0.61740989,0.56310829,0.56261879,0.07378297,0.56124423
-0.09904952,2.49386491,0.10043137,0.46995281,0.31904456,0.60938423,0.55998908,0.56628259,0.07087843,0.55624615
-0.09304652,2.48258717,0.10125868,0.46367936,0.33483584,0.60202840,0.55770474,0.57098710,0.06795868,0.55106271
-0.08704352,2.47313188,0.10214554,0.45701727,0.35172936,0.59533886,0.55626416,0.57670199,0.06505985,0.54574835
-0.08104052,2.46548734,0.10310566,0.45005945,0.36945990,0.58928506,0.55564258,0.58335405,0.06221520,0.54034091
-0.07503752,2.45950306,0.10414153,0.44288754,0.38773195,0.58380629,0.55577921,0.59082357,0.05945409,0.53485718
-0.06903452,2.45487913,0.10524379,0.43556817,0.40622254,0.57880997,0.55657634,0.59894283,0.05680116,0.52928975
-0.06303152,2.45116373,0.10639122,0.42815024,0.42458577,0.57417162,0.55789997,0.60749716,0.05427576,0.52360538
-0.05702851,2.44775944,0.10755137,0.42066327,0.44245897,0.56973661,0.55958224,0.61622848,0.05189158,0.51774492
-0.05102551,2.44393833,0.10868182,0.41311687,0.45947034,0.56532385,0.56142553,0.62484131,0.04965660,0.51162513
-0.04502251,2.43886544,0.10973209,0.40550150,0.47524791,0.56073120,0.56320812,0.63301125,0.04757329,0.50514205
-0.03901951,2.43162967,0.11064594,0.39779025,0.48942949,0.55574247,0.56469123,0.64039525,0.04563900,0.49817594
-0.03301651,2.42128051,0.11136403,0.38994175,0.50167313,0.55013565,0.56562712,0.64664353,0.04384668,0.49059749
-0.02701351,2.40686879,0.11182692,0.38190374,0.51166764,0.54369201,0.56576791,0.65141237,0.04218572,0.48227493
-0.02101051,2.38748931,0.11197793,0.37361735,0.51914275,0.53620554,0.56487466,0.65437724,0.04064290,0.47308167
-0.01500750,2.36232298,0.11176617,0.36502155,0.52387824,0.52749228,0.56272632,0.65524557,0.03920353,0.46290399
-0.00900450,2.33067637,0.11114909,0.35605772,0.52571172,0.51739897,0.55912802,0.65376859,0.03785246,0.45164828
-0.00300150,2.29201637,0.11009485,0.34667397,0.52454450,0.50581063,0.55391845,0.64975155,0.03657520,0.43924760
0.00300150,2.24599825,0.10858408,0.33682890,0.52034534,0.49265654,0.54697581,0.64306192,0.03535885,0.42566694
0.00900450,2.19248574,0.10661121,0.32649481,0.51315183,0.47791446,0.53822220,0.63363515,0.03419298,0.41090704
0.01500750,2.13156210,0.10418504,0.31565996,0.50306925,0.46161268,0.52762623,0.62147780,0.03307024,0.39500652
0.02101051,2.06353177,0.10132878,0.30433005,0.49026709,0.44383000,0.51520377,0.60666785,0.03198688,0.37804228
0.02701351,1.98891286,0.09807944,0.29252865,0.47497316,0.42469357,0.50101688,0.58935239,0.03094298,0.36012803
0.03301651,1.90842094,0.09448665,0.28029684,0.45746589,0.40437469,0.48517104,0.56974273,0.02994248,0.34141129
0.03901951,1.82294523,0.09061098,0.26769194,0.43806489,0.38308299,0.46781094,0.54810738,0.02899303,0.32206881
0.04502251,1.73351875,0.08652185,0.25478566,0.41712038,0.36105917,0.44911499,0.52476322,0.02810559,0.30230095
0.05102551,1.64128380,0.08229513,0.24166165,0.39500201,0.33856673,0.42928901,0.50006537,0.02729398,0.28232516
0.05702851,1.54745496,0.07801060,0.22841268,0.37208739,0.31588320,0.40855933,0.47439619,0.02657417,0.26236889
0.06303152,1.45328098,0.07374934,0.21513763,0.34875102,0.29329118,0.38716566,0.44815405,0.02596360,0.24266260
0.06903452,1.36000774,0.06959110,0.20193854,0.32535394,0.27106977,0.36535415,0.42174221,0.02548037,0.22343278
0.07503752,1.26884346,0.06561192,0.18891762,0.30223457,0.24948650,0.34337072,0.39555831,0.02514252,0.20489566
0.08104052,1.18092768,0.06188195,0.17617459,0.27970089,0.22879043,0.32145513,0.36998479,0.02496729,0.18725167
0.08704352,1.09730501,0.05846360,0.16380435,0.25802436,0.20920626,0.29983582,0.34538053,0.02497051,0.17068089
0.09304652,1.01890421,0.05540999,0.15189498,0.23743561,0.19092993,0.27872569,0.32207395,0.02516608,0.15533969
0.09904952,0.94652315,0.05276388,0.14052619,0.21812185,0.17412561,0.25831888,0.30035757,0.02556560,0.14135853
0.10505253,0.88081960,0.05055695,0.12976817,0.20022613,0.15892416,0.23878854,0.28048418,0.02617822,0.12884095
0.11105553,0.82230777,0.04880950,0.11968089,0.18384815,0.14542291,0.22028566,0.26266451,0.02701059,0.11786370
0.11705853,0.77136005,0.04753050,0.11031374,0.16904651,0.13368677,0.20293869,0.24706636,0.02806705,0.10847797
0.12306153,0.72821350,0.04671805,0.10170551,0.15584214,0.12375037,0.18685406,0.23381503,0.02934997,0.10071143
0.12906453,0.69298033,0.04636006,0.09388467,0.14422274,0.11562111,0.17211728,0.22299489,0.03086027,0.09457103
0.13506753,0.66566154,0.04643525,0.08686989,0.13414781,0.10928290,0.15879471,0.21465196,0.03259802,0.09004635
0.14107054,0.64616293,0.04691434,0.08067075,0.12555407,0.10470038,0.14693556,0.20879724,0.03456323,0.08711334
0.14707354,0.63431264,0.04776141,0.07528857,0.11836111,0.10182328,0.13657430,0.20541069,0.03675660,0.08573809
0.15307654,0.62987929,0.04893528,0.07071736,0.11247687,0.10059095,0.12773303,0.20444554,0.03918034,0.08588078
0.15907954,0.63259013,0.05039110,0.06694479,0.10780280,0.10093663,0.12042395,0.20583291,0.04183896,0.08749925
0.16508254,0.64214809,0.05208178,0.06395323,0.10423862,0.10279140,0.11465162,0.20948640,0.04473989,0.09055228
0.17108554,0.65824739,0.05395946,0.06172068,0.10168636,0.10608760,0.11041490,0.21530650,0.04789399,0.09500243
0.17708854,0.68058674,0.05597688,0.06022169,0.10005376,0.11076169,0.10770857,0.22318474,0.05131583,0.10081810
0.18309155,0.70887972,0.05808862,0.05942818,0.09925679,0.11675627,0.10652451,0.23300725,0.05502371,0.10797495
0.18909455,0.74286184,0.06025218,0.05931010,0.09922136,0.12402128,0.10685223,0.24465771,0.05903936,0.11645644
0.19509755,0.78229375,0.06242881,0.05983592,0.09988422,0.13251432,0.10867889,0.25801939,0.06338724,0.12625342
0.20110055,0.82696051,0.06458423,0.06097296,0.10119297,0.14220000,0.11198873,0.27297637,0.06809360,0.13736283
0.20710355,0.87666676,0.06668900,0.06268751,0.10310533,0.15304842,0.11676178,0.28941369,0.07318505,0.14978544
0.21310655,0.93122790,0.06871871,0.06494470,0.10558772,0.16503265,0.12297209,0.30721645,0.07868683,0.16352263
0.21910955,0.99045754,0.07065392,0.06770823,0.10861329,0.17812556,0.13058544,0.32626798,0.08462083,0.17857246
0.22511256,1.05415187,0.07247983,0.07093982,0.11215941,0.19229590,0.13955665,0.34644703,0.09100332,0.19492499
0.23111556,1.12207166,0.07418577,0.07459864,0.11620493,0.20750390,0.14982667,0.36762432,0.09784256,0.21255716
0.23711856,1.19392278,0.07576449,0.07864049,0.12072724,0.22369664,0.16131961,0.38965852,0.10513643,0.23142741
0.24312156,1.26933664,0.07721136,0.08301706,0.12569941,0.24080343,0.17393988,0.41239207,0.11287009,0.25147040
0.24912456,1.34785163,0.07852342,0.08767518,0.13108741,0.25873146,0.18756982,0.43564720,0.12101396,0.27259201
0.25512756,1.42889713,0.07969845,0.09255619,0.13684785,0.27736201,0.20206776,0.45922235,0.12952200,0.29466519
0.26113057,1.51178139,0.08073404,0.09759549,0.14292611,0.29654766,0.21726706,0.48288969,0.13833062,0.31752669
0.26713357,1.59568457,0.08162682,0.10272239,0.14925519,0.31611056,0.23297603,0.50639372,0.14735815,0.34097527
0.27313657,1.67965817,0.08237174,0.10786029,0.15575533,0.33584217,0.24897906,0.52945160,0.15650508,0.36477153
0.27913957,1.76263153,0.08296165,0.11292727,0.16233447,0.35550463,0.26503910,0.55175524,0.16565516,0.38863961
0.28514257,1.84342599,0.08338703,0.11783704,0.16888956,0.37483377,0.28090124,0.57297530,0.17467724,0.41227079
0.29114557,1.92077673,0.08363601,0.12250040,0.17530881,0.39354394,0.29629778,0.59276727,0.18342807,0.43532926
0.29714857,1.99336191,0.08369465,0.12682698,0.18147465,0.41133437,0.31095426,0.61077934,0.19175580,0.45745966
0.30315158,2.05983820,0.08354748,0.13072745,0.18726747,0.42789712,0.32459660,0.62666188,0.19950411,0.47829651
0.30915458,2.11888145,0.08317820,0.13411585,0.19256985,0.44292614,0.33695882,0.64007816,0.20651693,0.49747491
0.31515758,2.16923076,0.08257062,0.13691221,0.19727120,0.45612714,0.34779124,0.65071593,0.21264343,0.51464235
0.32116058,2.20973395,0.08170968,0.13904509,0.20127247,0.46722794,0.35686866,0.65829910,0.21774313,0.52947102
0.32716358,2.23939227,0.08058253,0.14045411,0.20449084,0.47598856,0.36399816,0.66259910,0.22169089,0.54166995
0.33316658,2.25740199,0.07917958,0.14109221,0.20686400,0.48221086,0.36902625,0.66344529,0.22438154,0.55099665
0.33916958,2.26319079,0.07749552,0.14092756,0.20835388,0.48574698,0.37184478,0.66073366,0.22573396,0.55726741
0.34517259,2.25644700,0.07553013,0.13994501,0.20894960,0.48650626,0.37239559,0.65443364,0.22569431,0.56036586
0.35117559,2.23713982,0.07328894,0.13814702,0.20866947,0.48446024,0.37067336,0.64459226,0.22423839,0.56024929
0.35717859,2.20552969,0.07078362,0.13555391,0.20756181,0.47964538,0.36672665,0.63133567,0.22137293,0.55695235
0.36318159,2.16216779,0.06803215,0.13220358,0.20570469,0.47216341,0.36065710,0.61486770,0.21713572,0.55058786
0.36918459,2.10788473,0.06505867,0.12815051,0.20320434,0.46217924,0.35261659,0.59546559,0.21159469,0.54134473
0.37518759,2.04376891,0.06189318,0.12346420,0.20019249,0.44991637,0.34280273,0.57347309,0.20484585,0.52948294
0.38119060,1.97113546,0.05857087,0.11822714,0.19682256,0.43565026,0.33145265,0.54929122,0.19701033,0.51532583
0.38719360,1.89148719,0.05513140,0.11253228,0.19326494,0.41969962,0.31883562,0.52336704,0.18823055,0.49925003
0.39319660,1.80646957,0.05161800,0.10648030,0.18970150,0.40241638,0.30524457,0.49618124,0.17866585,0.48167350
0.39919960,1.71782166,0.04807641,0.10017663,0.18631963,0.38417452,0.29098711,0.46823483,0.16848762,0.46304215
0.40520260,1.62732532,0.04455396,0.09372845,0.18330599,0.36535841,0.27637637,0.44003572,0.15787428,0.44381578
0.41120560,1.53675496,0.04109858,0.08724179,0.18084027,0.34635114,0.26172202,0.41208576,0.14700632,0.42445383
0.41720860,1.44782985,0.03775788,0.08081886,0.17908929,0.32752340,0.24732191,0.38486866,0.13606152,0.40540160
0.42321161,1.36217101,0.03457849,0.07455560,0.17820153,0.30922322,0.23345464,0.35883936,0.12521061,0.38707758
0.42921461,1.28126405,0.03160536,0.06853971,0.17830251,0.29176712,0.22037322,0.33441515,0.11461346,0.36986227
0.43521761,1.20642930,0.02888142,0.06284903,0.17949105,0.27543296,0.20830024,0.31196869,0.10441594,0.35408904
0.44122061,1.13879970,0.02644728,0.05755041,0.18183664,0.26045451,0.19742440,0.29182315,0.09474754,0.34003714
0.44722361,1.07930694,0.02434115,0.05269906,0.18537798,0.24701815,0.18789860,0.27424932,0.08571959,0.32792721
0.45322661,1.02867539,0.02259879,0.04833826,0.19012272,0.23526141,0.17983953,0.25946464,0.07742435,0.31791922
0.45922961,0.98742353,0.02125370,0.04449952,0.19604834,0.22527347,0.17332848,0.24763389,0.06993465,0.31011277
0.46523262,0.95587171,0.02033718,0.04120306,0.20310418,0.21709730,0.16841349,0.23887123,0.06330412,0.30454957
0.47123562,0.93415517,0.01987851,0.03845849,0.21121434,0.21073331,0.16511221,0.23324326,0.05756793,0.30121780
0.47723862,0.92224106,0.01990496,0.03626578,0.22028144,0.20614410,0.16341562,0.23077269,0.05274388,0.30005801
0.48324162,0.91994786,0.02044179,0.03461627,0.23019086,0.20326002,0.16329197,0.23144235,0.04883373,0.30097003
0.48924462,0.92696599,0.02151203,0.03349376,0.24081535,0.20198522,0.16469090,0.23519913,0.04582467,0.30382061
0.49524762,0.94287820,0.02313611,0.03287557,0.25201971,0.20220377,0.16754738,0.24195756,0.04369092,0.30845121
0.50125063,0.96717864,0.02533131,0.03273358,0.26366528,0.20378566,0.17178523,0.25160291,0.04239528,0.31468557
0.50725363,0.99928976,0.02811102,0.03303515,0.27561411,0.20659221,0.17732005,0.26399363,0.04189055,0.32233668
0.51325663,1.03857644,0.03148377,0.03374394,0.28773248,0.21048089,0.18406149,0.27896304,0.04212100,0.33121284
0.51925963,1.08435689,0.03545224,0.03482068,0.29989380,0.21530921,0.19191468,0.29632037,0.04302361,0.34112263
0.52526263,1.13591063,0.04001207,0.03622370,0.31198064,0.22093769,0.20078086,0.31585129,0.04452922,0.35187858
0.53126563,1.19248342,0.04515070,0.03790953,0.32388598,0.22723185,0.21055732,0.33731805,0.04656371,0.36329962
0.53726863,1.25329006,0.05084626,0.03983334,0.33551361,0.23406327,0.22113674,0.36045949,0.04904892,0.37521224
0.54327164,1.31751550,0.05706657,0.04194935,0.34677783,0.24130985,0.23240600,0.38499127,0.05190376,0.38745064
0.54927464,1.38431532,0.06376842,0.04421133,0.35760258,0.24885539,0.24424484,0.41060638,0.05504515,0.39985599
0.55527764,1.45281635,0.07089701,0.04657302,0.36792009,0.25658866,0.25652447,0.43697653,0.05838913,0.41227514
0.56128064,1.52211841,0.07838595,0.04898867,0.37766935,0.26440225,0.26910639,0.46375429,0.06185190,0.42455898
0.56728364,1.59129806,0.08615749,0.05141363,0.38679455,0.27219137,0.28184168,0.49057641,0.06535103,0.43656090
0.57328664,1.65941476,0.09412334,0.05380500,0.39524370,0.27985280,0.29457091,0.51706826,0.06880664,0.44813557
0.57928964,1.72552012,0.10218588,0.05612237,0.40296754,0.28728412,0.30712485,0.54284950,0.07214266,0.45913818
0.58529265,1.78867023,0.11023991,0.05832859,0.40991900,0.29438350,0.31932604,0.56754076,0.07528808,0.46942454
0.59129565,1.84794090,0.11817473,0.06039059,0.41605314,0.30104999,0.33099130,0.59077129,0.07817818,0.47885200
0.59729865,1.90244553,0.12587667,0.06228014,0.42132772,0.30718443,0.34193505,0.61218720,0.08075566,0.48728120
0.60330165,1.95135471,0.13323180,0.06397463,0.42570428,0.31269092,0.35197342,0.63145998,0.08297164,0.49457875
0.60930465,1.99391671,0.14012885,0.06545766,0.42914965,0.31747874,0.36092891,0.64829498,0.08478649,0.50062046
0.61530765,2.02947775,0.14646216,0.06671950,0.43163776,0.32146474,0.36863540,0.66243922,0.08617042,0.50529516
0.62131066,2.05750083,0.15213454,0.06775741,0.43315160,0.32457577,0.37494325,0.67368840,0.08710385,0.50850859
0.62731366,2.07758199,0.15705990,0.06857562,0.43368506,0.32675127,0.37972414,0.68189247,0.08757739,0.51018726
0.63331666,2.08946277,0.16116556,0.06918513,0.43324443,0.32794556,0.38287549,0.68695954,0.08759165,0.51028189
0.63931966,2.09303811,0.16439412,0.06960319,0.43184949,0.32812976,0.38432410,0.68885791,0.08715664,0.50877010
0.64532266,2.08835888,0.16670480,0.06985248,0.42953393,0.32729321,0.38402875,0.68761596,0.08629100,0.50565813
0.65132566,2.07562874,0.16807418,0.06996008,0.42634497,0.32544412,0.38198178,0.68331993,0.08502088,0.50098152
0.65732866,2.05519521,0.16849644,0.06995616,0.42234223,0.32260949,0.37820932,0.67610974,0.08337875,0.49480438
0.66333167,2.02753542,0.16798292,0.06987254,0.41759579,0.31883419,0.37277028,0.66617287,0.08140196,0.48721752
0.66933467,1.99323697,0.16656114,0.06974106,0.41218355,0.31417929,0.36575416,0.65373678,0.07913131,0.47833524
0.67533767,1.95297500,0.16427341,0.06959200,0.40618802,0.30871959,0.35727769,0.63906014,0.07660958,0.46829123
0.68134067,1.90748660,0.16117494,0.06945251,0.39969274,0.30254067,0.34748058,0.62242331,0.07388014,0.45723344
0.68734367,1.85754389,0.15733175,0.06934510,0.39277860,0.29573542,0.33652059,0.60411865,0.07098564,0.44531860
0.69334667,1.80392707,0.15281835,0.06928648,0.38552020,0.28840046,0.32456817,0.58444098,0.06796690,0.43270640
0.69934967,1.74739903,0.14771533,0.06928650,0.37798269,0.28063242,0.31180090,0.56367879,0.06486199,0.41955386
0.70535268,1.68868252,0.14210702,0.06934758,0.37021911,0.27252453,0.29839815,0.54210640,0.06170557,0.40601012
0.71135568,1.62844114,0.13607928,0.06946443,0.36226855,0.26416359,0.28453600,0.51997759,0.05852836,0.39221197
0.71735868,1.56726486,0.12971748,0.06962419,0.35415528,0.25562740,0.27038281,0.49752074,0.05535699,0.37828044
0.72336168,1.50566069,0.12310475,0.06980701,0.34588886,0.24698307,0.25609559,0.47493571,0.05221396,0.36431848
0.72936468,1.44404853,0.11632052,0.06998696,0.33746529,0.23828592,0.24181715,0.45239240,0.04911780,0.35040993
0.73536768,1.38276229,0.10943942,0.07013329,0.32886912,0.22957928,0.22767426,0.43003096,0.04608344,0.33661982
0.74137069,1.32205570,0.10253045,0.07021198,0.32007639,0.22089507,0.21377673,0.40796338,0.04312258,0.32299584
0.74737369,1.26211221,0.09565645,0.07018753,0.31105829,0.21225507,0.20021733,0.38627637,0.04024425,0.30957090
0.75337669,1.20305814,0.08887390,0.07002477,0.30178520,0.20367279,0.18707255,0.36503511,0.03745534,0.29636661
0.75937969,1.14497804,0.08223282,0.06969077,0.29223102,0.19515583,0.17440398,0.34428758,0.03476108,0.28339743
0.76538269,1.08793119,0.07577696,0.06915669,0.28237732,0.18670850,0.16226025,0.32406920,0.03216556,0.27067509
0.77138569,1.03196831,0.06954407,0.06839939,0.27221738,0.17833457,0.15067925,0.30440747,0.02967213,0.25821330
0.77738869,0.97714727,0.06356627,0.06740289,0.26175953,0.17003997,0.13969061,0.28532622,0.02728376,0.24603212
0.78339170,0.92354729,0.05787044,0.06615951,0.25102990,0.16183528,0.12931812,0.26684947,0.02500324,0.23416201
0.78939470,0.87128055,0.05247868,0.06467063,0.24007432,0.15373785,0.11958215,0.24900453,0.02283343,0.22264726
0.79539770,0.82050107,0.04740873,0.06294716,0.22895924,0.14577343,0.11050177,0.23182435,0.02077729,0.21154857
0.80140070,0.77141034,0.04267440,0.06100953,0.21777173,0.13797728,0.10209666,0.21534905,0.01883791,0.20094477
0.80740370,0.72425973,0.03828594,0.05888745,0.20661852,0.13039467,0.09438856,0.19962660,0.01701857,0.19093347
0.81340670,0.67934965,0.03425038,0.05661926,0.19562417,0.12308081,0.08740244,0.18471282,0.01532261,0.18163079
0.81940970,0.63702584,0.03057193,0.05425101,0.18492844,0.11610011,0.08116716,0.17067067,0.01375347,0.17317002
0.82541271,0.59767308,0.02725219,0.05183537,0.17468304,0.10952498,0.07571590,0.15756902,0.01231459,0.16569935
0.83141571,0.56170681,0.02429050,0.04943035,0.16504787,0.10343418,0.07108607,0.14548104,0.01100949,0.15937875
0.83741871,0.52956307,0.02168420,0.04709796,0.15618694,0.09791071,0.06731904,0.13448235,0.00984176,0.15437615
0.84342171,0.50168756,0.01942884,0.04490288,0.14826411,0.09303953,0.06445955,0.12464907,0.00881522,0.15086291
0.84942471,0.47852402,0.01751847,0.04291116,0.14143884,0.08890501,0.06255495,0.11605590,0.00793404,0.14900890
0.85542771,0.46050270,0.01594584,0.04118903,0.13586203,0.08558842,0.06165429,0.10877429,0.00720301,0.14897726
0.86143072,0.44802930,0.01470265,0.03980196,0.13167220,0.08316534,0.06180733,0.10287096,0.00662779,0.15091895
0.86743372,0.44147479,0.01377973,0.03881380,0.12899199,0.08170333,0.06306353,0.09840657,0.00621529,0.15496742
0.87343672,0.44116648,0.01316728,0.03828626,0.12792510,0.08125973,0.06547110,0.09543490,0.00597404,0.16123339
0.87943972,0.44738072,0.01285500,0.03827852,0.12855388,0.08187978,0.06907613,0.09400227,0.00591457,0.16980006
0.88544272,0.46033735,0.01283230,0.03884717,0.13093748,0.08359513,0.07392182,0.09414749,0.00604986,0.18071891
0.89144572,0.48019621,0.01308841,0.04004626,0.13511060,0.08642275,0.08004797,0.09590209,0.00639573,0.19400618
0.89744872,0.50705582,0.01361258,0.04192760,0.14108305,0.09036436,0.08749057,0.09929093,0.00697119,0.20964034
0.90345173,0.54095410,0.01439411,0.04454112,0.14883997,0.09540629,0.09628170,0.10433316,0.00779878,0.22756066
0.90945473,0.58187141,0.01542256,0.04793538,0.15834268,0.10151989,0.10644954,0.11104339,0.00890470,0.24766698
0.91545773,0.62973537,0.01668776,0.05215796,0.16953038,0.10866251,0.11801866,0.11943304,0.01031899,0.26982076
0.92146073,0.68442762,0.01817994,0.05725594,0.18232234,0.11677885,0.13101037,0.12951182,0.01207539,0.29384764
0.92746373,0.74579178,0.01988977,0.06327607,0.19662071,0.12580287,0.14544319,0.14128907,0.01421112,0.31954121
0.93346673,0.81364244,0.02180838,0.07026483,0.21231385,0.13566002,0.16133326,0.15477506,0.01676639,0.34666816
0.93946973,0.88777439,0.02392741,0.07826814,0.22927987,0.14626976,0.17869467,0.16998191,0.01978374,0.37497456
0.94547274,0.96797150,0.02623895,0.08733071,0.24739049,0.15754826,0.19753952,0.18692414,0.02330708,0.40419295
0.95147574,1.05401449,0.02873543,0.09749493,0.26651472,0.16941108,0.21787760,0.20561856,0.02738046,0.43405017
0.95747874,1.14568679,0.03140955,0.10879937,0.28652253,0.18177583,0.23971558,0.22608354,0.03204668,0.46427533
0.96348174,1.24277786,0.03425397,0.12127678,0.30728793,0.19456444,0.26305564,0.24833739,0.03734552,0.49460766
0.96948474,1.34508323,0.03726110,0.13495156,0.32869156,0.20770508,0.28789338,0.27239593,0.04331189,0.52480381
0.97548774,1.45240083,0.04042269,0.14983694,0.35062249,0.22113349,0.31421513,0.29826908,0.04997376,0.55464417
0.98149075,1.56452335,0.04372941,0.16593177,0.37297906,0.23479365,0.34199450,0.32595661,0.05734997,0.58393783
0.98749375,1.68122666,0.04717035,0.18321715,0.39566883,0.24863767,0.37118840,0.35544314,0.06544814,0.61252595
0.99349675,1.80225462,0.05073248,0.20165297,0.41860744,0.26262497,0.40173266,0.38669248,0.07426249,0.64028324
0.99949975,1.92730095,0.05440008,0.22117466,0.44171658,0.27672065,0.43353740,0.41964167,0.08377197,0.66711756
1.00550275,2.05598911,0.05815423,0.24169027,0.46492113,0.29089324,0.46648253,0.45419496,0.09393868,0.69296762
1.01150575,2.18785168,0.06197233,0.26307815,0.48814565,0.30511190,0.50041363,0.49021810,0.10470656,0.71779889
1.01750875,2.32231052,0.06582771,0.28518544,0.51131060,0.31934332,0.53513865,0.52753341,0.11600078,0.74159826
1.02351176,2.45865964,0.06968945,0.30782756,0.53432837,0.33354853,0.57042571,0.56591590,0.12772757,0.76436752
1.02951476,2.59605230,0.07352230,0.33078896,0.55709977,0.34767982,0.60600240,0.60509109,0.13977484,0.78611645
1.03551776,2.73349422,0.07728688,0.35382514,0.57951098,0.36167812,0.64155689,0.64473463,0.15201342,0.80685585
1.04152076,2.86984407,0.08094016,0.37666610,0.60143159,0.37547110,0.67674104,0.68447414,0.16429914,0.82659123
1.04752376,3.00382248,0.08443606,0.39902126,0.62271366,0.38897214,0.71117566,0.72389358,0.17647558,0.84531749
1.05352676,3.13403011,0.08772649,0.42058563,0.64319239,0.40208035,0.74445784,0.76253990,0.18837750,0.86301516
1.05952976,3.25897487,0.09076247,0.44104726,0.66268804,0.41468183,0.77617039,0.79993225,0.19983486,0.87964851
1.06553277,3.37710770,0.09349554,0.46009558,0.68100953,0.42665213,0.80589292,0.83557329,0.21067725,0.89516555
1.07153577,3.48686580,0.09587923,0.47743042,0.69795931,0.43785981,0.83321430,0.86896239,0.22073869,0.90950013
1.07753877,3.58672157,0.09787075,0.49277136,0.71333937,0.44817103,0.85774586,0.89961008,0.22986245,0.92257592
1.08354177,3.67523506,0.09943247,0.50586686,0.72695816,0.45745485,0.87913488,0.92705331,0.23790585,0.93431185
1.08954477,3.75110722,0.10053352,0.51650302,0.73863785,0.46558904,0.89707753,0.95087071,0.24474477,0.94462870
1.09554777,3.81323133,0.10115111,0.52451126,0.74822171,0.47246589,0.91133071,0.97069715,0.25027760,0.95345629
1.10155078,3.86073957,0.10127163,0.52977478,0.75558103,0.47799785,0.92172202,0.98623697,0.25442865,0.96074059
1.10755378,3.89304209,0.10089144,0.53223329,0.76062111,0.48212244,0.92815745,0.99727510,0.25715064,0.96645010
1.11355678,3.90985627,0.10001731,0.53188589,0.76328609,0.48480613,0.93062608,1.00368544,0.25842629,0.97058115
1.11955978,3.91122413,0.09866644,0.52879184,0.76356220,0.48604701,0.92920166,1.00543630,0.25826890,0.97316138
1.12556278,3.89751676,0.09686611,0.52306918,0.76147919,0.48587587,0.92404081,1.00259217,0.25672191,0.97425117
1.13156578,3.86942526,0.09465287,0.51489132,0.75710996,0.48435564,0.91537784,0.99531216,0.25385735,0.97394283
1.13756878,3.82793828,0.09207140,0.50448157,0.75056833,0.48157924,0.90351652,0.98384476,0.24977347,0.97235748
1.14357179,3.77430739,0.08917309,0.49210604,0.74200508,0.47766584,0.88881903,0.96851944,0.24459135,0.96963990
1.14957479,3.71000186,0.08601427,0.47806512,0.73160261,0.47275573,0.87169269,0.94973535,0.23845095,0.96595149
1.15557779,3.63665511,0.08265440,0.46268392,0.71956841,0.46700414,0.85257518,0.92794769,0.23150653,0.96146207
1.16158079,3.55600586,0.07915411,0.44630222,0.70612790,0.46057442,0.83191890,0.90365244,0.22392179,0.95634091
1.16758379,3.46983667,0.07557329,0.42926419,0.69151688,0.45363077,0.81017531,0.87737021,0.21586481,0.95074777
1.17358679,3.37991330,0.07196931,0.41190849,0.67597430,0.44633122,0.78777999,0.84962982,0.20750314,0.94482459
