energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-2.99849925,3.71251939,0.90769595,0.35605564,0.03815444,0.74744795,1.73386629,0.00000000,1.83191393,1.11639935
-2.99249625,3.70302652,0.91022282,0.35439401,0.03717565,0.74955143,1.72085393,0.00000000,1.82709911,1.12029410
-2.98649325,3.69237179,0.91374362,0.35340926,0.03613991,0.75044196,1.70763273,0.00000000,1.81940829,1.12298406
-2.98049025,3.68050182,0.91810485,0.35306453,0.03506088,0.75015673,1.69416294,0.00000000,1.80897326,1.12450152
-2.97448724,3.66731270,0.92310764,0.35330098,0.03395191,0.74874999,1.68036771,0.00000000,1.79596788,1.12488236
-2.96848424,3.65266039,0.92851621,0.35403944,0.03282593,0.74629239,1.66614103,0.00000000,1.78060745,1.12416646
-2.96248124,3.63637326,0.93406791,0.35518268,0.03169525,0.74286982,1.65135731,0.00000000,1.76314687,1.12239833
-2.95647824,3.61826606,0.93948445,0.35661825,0.03057149,0.73858188,1.63588186,0.00000000,1.74387764,1.11962786
-2.95047524,3.59815483,0.94448388,0.35822186,0.02946556,0.73353985,1.61958197,0.00000000,1.72312356,1.11591113
-2.94447224,3.57587195,0.94879279,0.35986114,0.02838766,0.72786437,1.60233790,0.00000000,1.70123521,1.11131112
-2.93846923,3.55128064,0.95215813,0.36139974,0.02734725,0.72168285,1.58405320,0.00000000,1.67858329,1.10589841
-2.93246623,3.52428818,0.95435814,0.36270168,0.02635314,0.71512669,1.56466390,0.00000000,1.65555100,1.09975152
-2.92646323,3.49485718,0.95521195,0.36363567,0.02541352,0.70832846,1.54414581,0.00000000,1.63252553,1.09295702
-2.92046023,3.46301430,0.95458735,0.36407942,0.02453601,0.70141918,1.52251980,0.00000000,1.60988898,1.08560925
-2.91445723,3.42885607,0.95240632,0.36392366,0.02372765,0.69452573,1.49985451,0.00000000,1.58800909,1.07780964
-2.90845423,3.39255140,0.94864825,0.36307583,0.02299492,0.68776861,1.47626634,0.00000000,1.56722989,1.06966562
-2.90245123,3.35434086,0.94335056,0.36146319,0.02234372,0.68126012,1.45191694,0.00000000,1.54786283,1.06128923
-2.89644822,3.31453277,0.93660681,0.35903533,0.02177931,0.67510290,1.42700797,0.00000000,1.53017872,1.05279530
-2.89044522,3.27349626,0.92856249,0.35576593,0.02130620,0.66938917,1.40177386,0.00000000,1.51440073,1.04429951
-2.88444222,3.23165192,0.91940858,0.35165375,0.02092805,0.66420033,1.37647259,0.00000000,1.50069898,1.03591624
-2.87843922,3.18946043,0.90937341,0.34672279,0.02064751,0.65960717,1.35137542,0.00000000,1.48918671,1.02775644
-2.87243622,3.14740975,0.89871308,0.34102161,0.02046614,0.65567047,1.32675586,0.00000000,1.47991860,1.01992550
-2.86643322,3.10600166,0.88770111,0.33462181,0.02038420,0.65244197,1.30287870,0.00000000,1.47289093,1.01252137
-2.86043022,3.06573796,0.87661754,0.32761585,0.02040058,0.64996552,1.27998962,0.00000000,1.46804390,1.00563281
-2.85442721,3.02710718,0.86573831,0.32011409,0.02051268,0.64827830,1.25830601,0.00000000,1.46526586,0.99933796
-2.84842421,2.99057199,0.85532501,0.31224131,0.02071634,0.64741193,1.23800936,0.00000000,1.46439922,0.99370326
-2.84242121,2.95655781,0.84561570,0.30413280,0.02100587,0.64739333,1.21923961,0.00000000,1.46524776,0.98878253
-2.83641821,2.92544276,0.83681699,0.29593008,0.02137405,0.64824519,1.20209168,0.00000000,1.46758494,0.98461649
-2.83041521,2.89754915,0.82909761,0.28777647,0.02181224,0.64998588,1.18661420,0.00000000,1.47116285,0.98123237
-2.82441221,2.87313648,0.82258375,0.27981260,0.02231058,0.65262887,1.17281036,0.00000000,1.47572114,0.97864377
-2.81840920,2.85239596,0.81735609,0.27217210,0.02285815,0.65618146,1.16064080,0.00000000,1.48099576,0.97685072
-2.81240620,2.83544659,0.81344873,0.26497749,0.02344326,0.66064302,1.15002803,0.00000000,1.48672689,0.97583976
-2.80640320,2.82233263,0.81084976,0.25833651,0.02405378,0.66600275,1.14086228,0.00000000,1.49266588,0.97558421
-2.80040020,2.81302245,0.80950348,0.25233897,0.02467745,0.67223712,1.13300820,0.00000000,1.49858090,0.97604457
-2.79439720,2.80740895,0.80931405,0.24705425,0.02530225,0.67930727,1.12631214,0.00000000,1.50426123,0.97716903
-2.78839420,2.80531141,0.81015035,0.24252951,0.02591678,0.68715646,1.12060954,0.00000000,1.50952016,0.97889433
-2.78239120,2.80647896,0.81185195,0.23878872,0.02651060,0.69570802,1.11573218,0.00000000,1.51419671,0.98114678
-2.77638819,2.81059595,0.81423583,0.23583250,0.02707459,0.70486385,1.11151507,0.00000000,1.51815620,0.98384386
-2.77038519,2.81728912,0.81710364,0.23363885,0.02760123,0.71450392,1.10780259,0.00000000,1.52129013,0.98689619
-2.76438219,2.82613689,0.82024939,0.23216460,0.02808488,0.72448677,1.10445406,0.00000000,1.52351562,0.99021012
-2.75837919,2.83668076,0.82346711,0.23134776,0.02852197,0.73465135,1.10134842,0.00000000,1.52477473,0.99369087
-2.75237619,2.84843873,0.82655851,0.23111040,0.02891117,0.74482011,1.09838812,0.00000000,1.52503391,0.99724631
-2.74637319,2.86092058,0.82934023,0.23136216,0.02925341,0.75480339,1.09550233,0.00000000,1.52428397,1.00079114
-2.74037019,2.87364468,0.83165050,0.23200413,0.02955189,0.76440505,1.09264933,0.00000000,1.52254055,1.00425158
-2.73436718,2.88615585,0.83335506,0.23293298,0.02981203,0.77342909,1.08981832,0.00000000,1.51984520,1.00757014
-2.72836418,2.89804352,0.83435212,0.23404516,0.03004127,0.78168696,1.08703057,0.00000000,1.51626701,1.01071034
-2.72236118,2.90895955,0.83457615,0.23524093,0.03024883,0.78900528,1.08433995,0.00000000,1.51190466,1.01366117
-2.71635818,2.91863465,0.83400034,0.23642816,0.03044545,0.79523363,1.08183282,0.00000000,1.50688838,1.01644073
-2.71035518,2.92689268,0.83263769,0.23752565,0.03064295,0.80025174,1.07962725,0.00000000,1.50138184,1.01909900
-2.70435218,2.93366170,0.83054061,0.23846579,0.03085389,0.80397601,1.07787150,0.00000000,1.49558314,1.02171922
-2.69834917,2.93898116,0.82779893,0.23919663,0.03109100,0.80636462,1.07674160,0.00000000,1.48972490,1.02441779
-2.69234617,2.94300439,0.82453652,0.23968303,0.03136681,0.80742117,1.07643807,0.00000000,1.48407277,1.02734231
-2.68634317,2.94599594,0.82090640,0.23990714,0.03169305,0.80719634,1.07718154,0.00000000,1.47892223,1.03066781
-2.68034017,2.94832361,0.81708472,0.23986794,0.03208019,0.80578755,1.07920744,0.00000000,1.47459334,1.03459109
-2.67433717,2.95044507,0.81326365,0.23958009,0.03253700,0.80333641,1.08275950,0.00000000,1.47142353,1.03932326
-2.66833417,2.95288951,0.80964350,0.23907209,0.03307011,0.80002415,1.08808230,0.00000000,1.46975826,1.04508072
-2.66233117,2.95623487,0.80642437,0.23838385,0.03368363,0.79606503,1.09541299,0.00000000,1.46993999,1.05207490
-2.65632816,2.96108152,0.80379776,0.23756383,0.03437894,0.79169799,1.10497211,0.00000000,1.47229556,1.06050116
-2.65032516,2.96802343,0.80193828,0.23666597,0.03515448,0.78717706,1.11695416,0.00000000,1.47712263,1.07052737
-2.64432216,2.97761817,0.80099599,0.23574641,0.03600569,0.78276064,1.13151779,0.00000000,1.48467566,1.08228266
-2.63831916,2.99035693,0.80108960,0.23486030,0.03692509,0.77870043,1.14877627,0.00000000,1.49515202,1.09584691
-2.63231616,3.00663602,0.80230080,0.23405888,0.03790246,0.77523029,1.16878845,0.00000000,1.50867902,1.11124149
-2.62631316,3.02673111,0.80467000,0.23338675,0.03892508,0.77255562,1.19155068,0.00000000,1.52530232,1.12842190
-2.62031016,3.05077545,0.80819358,0.23287966,0.03997820,0.77084374,1.21698998,0.00000000,1.54497660,1.14727243
-2.61430715,3.07874300,0.81282272,0.23256283,0.04104547,0.77021562,1.24495896,0.00000000,1.56755875,1.16760354
-2.60830415,3.11043745,0.81846398,0.23244978,0.04210950,0.77073948,1.27523267,0.00000000,1.59280426,1.18915190
-2.60230115,3.14548753,0.82498139,0.23254182,0.04315248,0.77242638,1.30750777,0.00000000,1.62036697,1.21158332
-2.59629815,3.18334898,0.83220002,0.23282803,0.04415676,0.77522807,1.34140413,0.00000000,1.64980249,1.23449856
-2.59029515,3.22331326,0.83991090,0.23328591,0.04510548,0.77903732,1.37646895,0.00000000,1.68057521,1.25744182
-2.58429215,3.26452265,0.84787703,0.23388241,0.04598308,0.78369044,1.41218360,0.00000000,1.71206881,1.27991164
-2.57828914,3.30599135,0.85584024,0.23457550,0.04677585,0.78897225,1.44797281,0.00000000,1.74360015,1.30137393
-2.57228614,3.34663189,0.86352867,0.23531599,0.04747228,0.79462306,1.48321632,0.00000000,1.77443596,1.32127658
-2.56628314,3.38528579,0.87066457,0.23604966,0.04806336,0.80034755,1.51726254,0.00000000,1.80381193,1.33906524
-2.56028014,3.42075775,0.87697225,0.23671955,0.04854278,0.80582511,1.54944392,0.00000000,1.83095368,1.35419956
-2.55427714,3.45185192,0.88218580,0.23726832,0.04890695,0.81072135,1.57909364,0.00000000,1.85509880,1.36616956
-2.54827414,3.47740926,0.88605654,0.23764057,0.04915493,0.81470042,1.60556301,0.00000000,1.87551929,1.37451136
-2.54227114,3.49634461,0.88835980,0.23778508,0.04928828,0.81743745,1.62823920,0.00000000,1.89154384,1.37882181
-2.53626813,3.50768239,0.88890112,0.23765685,0.04931071,0.81863100,1.64656251,0.00000000,1.90257887,1.37877156
-2.53026513,3.51058971,0.88752151,0.23721898,0.04922779,0.81801483,1.66004286,0.00000000,1.90812802,1.37411618
-2.52426213,3.50440575,0.88410180,0.23644410,0.04904649,0.81536862,1.66827465,0.00000000,1.90780908,1.36470482
-2.51825913,3.48866658,0.87856597,0.23531560,0.04877477,0.81052741,1.67094978,0.00000000,1.90136811,1.35048638
-2.51225613,3.46312455,0.87088341,0.23382843,0.04842113,0.80338919,1.66786805,0.00000000,1.88868997,1.33151287
-2.50625313,3.42776161,0.86107011,0.23198947,0.04799414,0.79392061,1.65894490,0.00000000,1.86980515,1.30793993
-2.50025013,3.38279615,0.84918877,0.22981754,0.04750216,0.78216043,1.64421585,0.00000000,1.84489252,1.28002462
-2.49424712,3.32868324,0.83534785,0.22734302,0.04695297,0.76822063,1.62383790,0.00000000,1.81427796,1.24812045
-2.48824412,3.26610803,0.81969958,0.22460698,0.04635356,0.75228527,1.59808741,0.00000000,1.77842887,1.21267002
-2.48224112,3.19597292,0.80243706,0.22166013,0.04571001,0.73460692,1.56735492,0.00000000,1.73794487,1.17419548
-2.47623812,3.11937849,0.78379053,0.21856128,0.04502746,0.71550092,1.53213687,0.00000000,1.69354482,1.13328707
-2.47023512,3.03759927,0.76402276,0.21537567,0.04431016,0.69533769,1.49302463,0.00000000,1.64605078,1.09059034
-2.46423212,2.95205485,0.74342392,0.21217306,0.04356162,0.67453325,1.45069124,0.00000000,1.59636931,1.04679223
-2.45822911,2.86427747,0.72230588,0.20902566,0.04278487,0.65353829,1.40587629,0.00000000,1.54547084,1.00260663
-2.45222611,2.77587696,0.70099611,0.20600610,0.04198271,0.63282627,1.35936949,0.00000000,1.49436759,0.95875977
-2.44622311,2.68850439,0.67983138,0.20318536,0.04115807,0.61288082,1.31199350,0.00000000,1.44409092,0.91597577
-2.44022011,2.60381536,0.65915136,0.20063082,0.04031440,0.59418285,1.26458650,0.00000000,1.39566863,0.87496291
-2.43421711,2.52343400,0.63929229,0.19840450,0.03945599,0.57719792,1.21798511,0.00000000,1.35010286,0.83640079
-2.42821411,2.44891895,0.62058083,0.19656150,0.03858835,0.56236407,1.17300802,0.00000000,1.30834924,0.80092865
-2.42221111,2.38173192,0.60332828,0.19514879,0.03771852,0.55008064,1.13044089,0.00000000,1.27129770,0.76913519
-2.41620810,2.32320984,0.58782523,0.19420420,0.03685531,0.54069832,1.09102274,0.00000000,1.23975546,0.74154986
-2.41020510,2.27454109,0.57433684,0.19375592,0.03600952,0.53451067,1.05543416,0.00000000,1.21443238,0.71863581
-2.40420210,2.23674636,0.56309868,0.19382216,0.03519399,0.53174751,1.02428755,0.00000000,1.19592911,0.70078448
-2.39819910,2.21066438,0.55431345,0.19441133,0.03442360,0.53257001,0.99811941,0.00000000,1.18472794,0.68831180
-2.39219610,2.19694251,0.54814843,0.19552241,0.03371522,0.53706789,0.97738478,0.00000000,1.18118662,0.68145588
-2.38619310,2.19603241,0.54473379,0.19714571,0.03308743,0.54525859,0.96245373,0.00000000,1.18553501,0.68037613
-2.38019010,2.20819028,0.54416185,0.19926381,0.03256023,0.55708830,0.95360995,0.00000000,1.19787450,0.68515367
-2.37418709,2.23348156,0.54648713,0.20185277,0.03215462,0.57243495,0.95105103,0.00000000,1.21818008,0.69579275
-2.36818409,2.27178941,0.55172728,0.20488341,0.03189213,0.59111283,0.95489048,0.00000000,1.24630481,0.71222326
-2.36218109,2.32282672,0.55986491,0.20832278,0.03179418,0.61287868,0.96516121,0.00000000,1.28198654,0.73430389
-2.35617809,2.38615073,0.57085004,0.21213555,0.03188148,0.63743912,0.98182007,0.00000000,1.32485649,0.76182605
-2.35017509,2.46117975,0.58460322,0.21628551,0.03217331,0.66445895,1.00475345,0.00000000,1.37444954,0.79451826
-2.34417209,2.54721119,0.60101921,0.22073684,0.03268683,0.69357027,1.03378338,0.00000000,1.43021579,0.83205096
-2.33816908,2.64344034,0.61997092,0.22545535,0.03343638,0.72438186,1.06867411,0.00000000,1.49153304,0.87404162
-2.33216608,2.74897891,0.64131359,0.23040949,0.03443275,0.75648879,1.10913862,0.00000000,1.55772000,0.92006013
-2.32616308,2.86287298,0.66488885,0.23557116,0.03568258,0.78948177,1.15484508,0.00000000,1.62804963,0.96963435
-2.32016008,2.98411955,0.69052864,0.24091618,0.03718774,0.82295600,1.20542270,0.00000000,1.70176246,1.02225579
-2.31415708,3.11168123,0.71805861,0.24642462,0.03894489,0.85651936,1.26046700,0.00000000,1.77807939,1.07738542
-2.30815408,3.24449867,0.74730091,0.25208064,0.04094509,0.88979964,1.31954418,0.00000000,1.85621381,1.13445956
-2.30215108,3.38150052,0.77807616,0.25787219,0.04317359,0.92245067,1.38219447,0.00000000,1.93538257,1.19289579
-2.29614807,3.52161065,0.81020450,0.26379030,0.04560973,0.95415719,1.44793444,0.00000000,2.01481574,1.25209896
-2.29014507,3.66375283,0.84350565,0.26982814,0.04822709,0.98463848,1.51625825,0.00000000,2.09376492,1.31146712
-2.28414207,3.80685295,0.87779791,0.27597987,0.05099370,1.01365060,1.58663798,0.00000000,2.17150998,1.37039760
-2.27813907,3.94983929,0.91289626,0.28223921,0.05387255,1.04098735,1.65852313,0.00000000,2.24736425,1.42829293
-2.27213607,4.09164126,0.94860966,0.28859800,0.05682223,1.06648011,1.73133966,0.00000000,2.32067831,1.48456682
-2.26613307,4.23118733,0.98473769,0.29504463,0.05979770,1.08999646,1.80448889,0.00000000,2.39084232,1.53865008
-2.26013007,4.36740286,1.02106697,0.30156256,0.06275134,1.11143801,1.87734660,0.00000000,2.45728734,1.58999645
-2.25412706,4.49920867,1.05736753,0.30812891,0.06563395,1.13073744,1.94926287,0.00000000,2.51948583,1.63808836
-2.24812406,4.62552116,1.09338967,0.31471329,0.06839607,1.14785510,2.01956310,0.00000000,2.57695159,1.68244266
-2.24212106,4.74525471,1.12886154,0.32127692,0.07098917,1.16277526,2.08755056,0.00000000,2.62923956,1.72261607
-2.23611806,4.85732692,1.16348796,0.32777213,0.07336697,1.17550236,2.15251102,0.00000000,2.67594592,1.75821069
-2.23011506,4.96066731,1.19695069,0.33414220,0.07548672,1.18605738,2.21371959,0.00000000,2.71670852,1.78887914
-2.22411206,5.05422965,1.22891053,0.34032180,0.07731042,1.19447450,2.27045007,0.00000000,2.75120825,1.81432955
-2.21810905,5.13700791,1.25901134,0.34623778,0.07880585,1.20079826,2.32198678,0.00000000,2.77917129,1.83433026
-2.21210605,5.20805567,1.28688613,0.35181050,0.07994756,1.20508126,2.36763871,0.00000000,2.80037241,1.84871409
-2.20610305,5.26650841,1.31216507,0.35695561,0.08071761,1.20738250,2.40675577,0.00000000,2.81463941,1.85738216
-2.20010005,5.31160795,1.33448527,0.36158617,0.08110599,1.20776640,2.43874650,0.00000000,2.82185846,1.86030711
-2.19409705,5.34272808,1.35350201,0.36561515,0.08111101,1.20630237,2.46309681,0.00000000,2.82198019,1.85753558
-2.18809405,5.35940011,1.36890097,0.36895810,0.08073919,1.20306508,2.47938870,0.00000000,2.81502625,1.84918989
-2.18209105,5.36133730,1.38041087,0.37153591,0.08000507,1.19813509,2.48731835,0.00000000,2.80109589,1.83546866
-2.17608804,5.34845664,1.38781602,0.37327765,0.07893072,1.19159995,2.48671257,0.00000000,2.78037217,1.81664633
-2.17008504,5.32089692,1.39096802,0.37412319,0.07754499,1.18355552,2.47754260,0.00000000,2.75312735,1.79307146
-2.16408204,5.27903183,1.38979603,0.37402564,0.07588263,1.17410740,2.45993466,0.00000000,2.71972692,1.76516362
-2.15807904,5.22347721,1.38431500,0.37295343,0.07398325,1.16337237,2.43417637,0.00000000,2.68063190,1.73340892
-2.15207604,5.15509178,1.37463136,0.37089198,0.07189018,1.15147969,2.40071846,0.00000000,2.63639905,1.69835413
-2.14607304,5.07497081,1.36094572,0.36784486,0.06964922,1.13857213,2.36017159,0.00000000,2.58767863,1.66059929
-2.14007004,4.98443290,1.34355235,0.36383446,0.06730750,1.12480669,2.31329801,0.00000000,2.53520960,1.62078912
-2.13406703,4.88499982,1.32283531,0.35890207,0.06491226,1.11035497,2.26099822,0.00000000,2.47981214,1.57960311
-2.12806403,4.77837024,1.29926133,0.35310744,0.06250980,1.09540298,2.20429309,0.00000000,2.42237755,1.53774459
-2.12206103,4.66638794,1.27336959,0.34652783,0.06014447,1.08015055,2.14430187,0.00000000,2.36385580,1.49592908
-2.11605803,4.55100581,1.24575880,0.33925659,0.05785787,1.06481029,2.08221695,0.00000000,2.30524080,1.45487198
-2.11005503,4.43424676,1.21707209,0.33140134,0.05568813,1.04960600,2.01927633,0.00000000,2.24755407,1.41527605
-2.10405203,4.31816283,1.18798031,0.32308181,0.05366943,1.03477069,1.95673478,0.00000000,2.19182697,1.37781899
-2.09804902,4.20479410,1.15916437,0.31442748,0.05183160,1.02054417,1.89583471,0.00000000,2.13908225,1.34314135
-2.09204602,4.09612857,1.13129739,0.30557504,0.05019997,1.00717030,1.83777794,0.00000000,2.09031532,1.31183510
-2.08604302,3.99406426,1.10502722,0.29666574,0.04879525,0.99489387,1.78369924,0.00000000,2.04647580,1.28443331
-2.08004002,3.90037485,1.08096015,0.28784278,0.04763363,0.98395725,1.73464260,0.00000000,2.00844992,1.26140098
-2.07403702,3.81667939,1.05964627,0.27924879,0.04672692,0.97459672,1.69154094,0.00000000,1.97704422,1.24312735
-2.06803402,3.74441709,1.04156692,0.27102334,0.04608283,0.96703875,1.65519988,0.00000000,1.95297090,1.22991998
-2.06203102,3.68482741,1.02712476,0.26330074,0.04570524,0.96149603,1.62628576,0.00000000,1.93683531,1.22200048
-2.05602801,3.63893565,1.01663648,0.25620791,0.04559454,0.95816345,1.60531830,0.00000000,1.92912567,1.21950221
-2.05002501,3.60754395,1.01032836,0.24986258,0.04574803,0.95721410,1.59266764,0.00000000,1.93020525,1.22246976
-2.04402201,3.59122758,1.00833467,0.24437165,0.04616029,0.95879526,1.58855566,0.00000000,1.94030716,1.23086035
-2.03801901,3.59033574,1.01069864,0.23982976,0.04682353,0.96302452,1.59306111,0.00000000,1.95953160,1.24454685
-2.03201601,3.60499658,1.01737590,0.23631816,0.04772795,0.96998612,1.60612797,0.00000000,1.98784564,1.26332243
-2.02601301,3.63512555,1.02823985,0.23390367,0.04886209,0.97972750,1.62757648,0.00000000,2.02508527,1.28690660
-2.02001001,3.68043638,1.04308887,0.23263791,0.05021314,0.99225639,1.65711604,0.00000000,2.07095964,1.31495237
-2.01400700,3.74045392,1.06165464,0.23255666,0.05176717,1.00753822,1.69435928,0.00000000,2.12505711,1.34705435
-2.00800400,3.81452818,1.08361136,0.23367938,0.05350939,1.02549431,1.73883652,0.00000000,2.18685304,1.38275752
-2.00200100,3.90184888,1.10858542,0.23600884,0.05542435,1.04600066,1.79000995,0.00000000,2.25571894,1.42156633
-1.99599800,4.00146002,1.13616502,0.23953095,0.05749605,1.06888773,1.84728691,0.00000000,2.33093275,1.46295402
-1.98999500,4.11227407,1.16590968,0.24421469,0.05970807,1.09394104,1.91003186,0.00000000,2.41169002,1.50637184
-1.98399200,4.23308565,1.19735914,0.25001214,0.06204363,1.12090293,1.97757650,0.00000000,2.49711581,1.55125788
-1.97798899,4.36258456,1.23004159,0.25685876,0.06448561,1.14947533,2.04922806,0.00000000,2.58627702,1.59704557
-1.97198599,4.49936827,1.26348115,0.26467381,0.06701650,1.17932374,2.12427556,0.00000000,2.67819520,1.64317153
-1.96598299,4.64195416,1.29720446,0.27336094,0.06961844,1.21008230,2.20199426,0.00000000,2.77185946,1.68908271
-1.95997999,4.78879192,1.33074646,0.28280911,0.07227312,1.24136000,2.28164852,0.00000000,2.86623963,1.73424290
-1.95397699,4.93827635,1.36365544,0.29289366,0.07496174,1.27274780,2.36249357,0.00000000,2.96029948,1.77813849
-1.94797399,5.08876131,1.39549749,0.30347779,0.07766498,1.30382665,2.44377661,0.00000000,3.05300999,1.82028357
-1.94197099,5.23857500,1.42586034,0.31441425,0.08036303,1.33417613,2.52473794,0.00000000,3.14336262,1.86022449
-1.93596798,5.38603726,1.45435692,0.32554741,0.08303560,1.36338354,2.60461262,0.00000000,3.23038254,1.89754384
-1.92996498,5.52947882,1.48062871,0.33671564,0.08566205,1.39105303,2.68263334,0.00000000,3.31314168,1.93186416
-1.92396198,5.66726293,1.50434885,0.34775388,0.08822161,1.41681469,2.75803493,0.00000000,3.39077160,1.96285123
-1.91795898,5.79780906,1.52522528,0.35849660,0.09069357,1.44033305,2.83006098,0.00000000,3.46247593,1.99021728
-1.91195598,5.91961854,1.54300389,0.36878084,0.09305769,1.46131476,2.89797271,0.00000000,3.52754217,2.01372391
-1.90595298,6.03130137,1.55747157,0.37844939,0.09529457,1.47951528,2.96106018,0.00000000,3.58535269,2.03318496
-1.89994997,6.13160370,1.56845923,0.38735401,0.09738614,1.49474402,3.01865559,0.00000000,3.63539456,2.04846920
-1.89394697,6.21943482,1.57584460,0.39535856,0.09931615,1.50686792,3.07014833,0.00000000,3.67726788,2.05950275
-1.88794397,6.29389266,1.57955478,0.40234190,0.10107071,1.51581329,3.11500116,0.00000000,3.71069234,2.06627118
-1.88194097,6.35428653,1.57956820,0.40820058,0.10263877,1.52156565,3.15276662,0.00000000,3.73551159,2.06882111
-1.87593797,6.40015595,1.57591602,0.41285102,0.10401260,1.52416774,3.18310301,0.00000000,3.75169515,2.06726110
-1.86993497,6.43128436,1.56868267,0.41623129,0.10518812,1.52371560,3.20578860,0.00000000,3.75933762,2.06176175
-1.86393197,6.44770676,1.55800534,0.41830226,0.10616520,1.52035303,3.22073349,0.00000000,3.75865505,2.05255463
-1.85792896,6.44971046,1.54407241,0.41904818,0.10694774,1.51426451,3.22798780,0.00000000,3.74997837,2.03993011
-1.85192596,6.43782843,1.52712070,0.41847656,0.10754366,1.50566699,3.22774571,0.00000000,3.73374390,2.02423377
-1.84592296,6.41282519,1.50743140,0.41661746,0.10796469,1.49480088,3.22034461,0.00000000,3.71048135,2.00586133
-1.83991996,6.37567543,1.48532487,0.41352213,0.10822598,1.48192065,3.20625901,0.00000000,3.68079936,1.98525221
-1.83391696,6.32753603,1.46115437,0.40926114,0.10834559,1.46728547,3.18608936,0.00000000,3.64536934,1.96288162
-1.82791396,6.26971234,1.43529874,0.40392205,0.10834380,1.45115036,3.16054567,0.00000000,3.60490800,1.93925135
-1.82191096,6.20362030,1.40815448,0.39760668,0.10824235,1.43375821,3.13042690,0.00000000,3.56015934,1.91487951
-1.81590795,6.13074568,1.38012729,0.39042820,0.10806358,1.41533320,3.09659657,0.00000000,3.51187679,1.89028944
-1.80990495,6.05260236,1.35162348,0.38250814,0.10782951,1.39607568,3.05995589,0.00000000,3.46080627,1.86599804
-1.80390195,5.97069135,1.32304145,0.37397332,0.10756101,1.37615905,3.02141539,0.00000000,3.40767083,1.84250399
-1.79789895,5.88646236,1.29476364,0.36495305,0.10727694,1.35572857,2.98186653,0.00000000,3.35315750,1.82027622
-1.79189595,5.80127945,1.26714921,0.35557649,0.10699345,1.33490219,2.94215446,0.00000000,3.29790685,1.79974284
-1.78589295,5.71639210,1.24052759,0.34597037,0.10672340,1.31377331,2.90305318,0.00000000,3.24250554,1.78128113
-1.77988994,5.63291277,1.21519322,0.33625708,0.10647590,1.29241537,2.86524419,0.00000000,3.18748217,1.76520874
-1.77388694,5.55180152,1.19140150,0.32655320,0.10625610,1.27088776,2.82929957,0.00000000,3.13330619,1.75177646
-1.76788394,5.47385798,1.16936614,0.31696840,0.10606513,1.24924288,2.79567006,0.00000000,3.08038980,1.74116274
-1.76188094,5.39972033,1.14925776,0.30760477,0.10590029,1.22753372,2.76467847,0.00000000,3.02909231,1.73347014
-1.75587794,5.32987095,1.13120376,0.29855647,0.10575533,1.20582152,2.73651869,0.00000000,2.97972660,1.72872381
-1.74987494,5.26464752,1.11528935,0.28990964,0.10562098,1.18418290,2.71125979,0.00000000,2.93256677,1.72687192
-1.74387194,5.20425869,1.10155954,0.28174251,0.10548558,1.16271609,2.68885507,0.00000000,2.88785639,1.72778823
-1.73786893,5.14880276,1.09002187,0.27412566,0.10533584,1.14154558,2.66915517,0.00000000,2.84581670,1.73127643
-1.73186593,5.09828802,1.08064975,0.26712221,0.10515762,1.12082489,2.65192443,0.00000000,2.80665373,1.73707626
-1.72586293,5.05265340,1.07338609,0.26078804,0.10493678,1.10073722,2.63685965,0.00000000,2.77056415,1.74487126
-1.71985993,5.01178790,1.06814709,0.25517187,0.10465998,1.08149371,2.62361004,0.00000000,2.73773897,1.75429779
-1.71385693,4.97554801,1.06482596,0.25031516,0.10431549,1.06332922,2.61179753,0.00000000,2.70836495,1.76495520
-1.70785393,4.94377193,1.06329644,0.24625186,0.10389383,1.04649601,2.60103627,0.00000000,2.68262357,1.77641677
-1.70185093,4.91629005,1.06341600,0.24300794,0.10338839,1.03125521,2.59095059,0.00000000,2.66068746,1.78824117
-1.69584792,4.89293157,1.06502859,0.24060080,0.10279582,1.01786678,2.58119054,0.00000000,2.64271459,1.79998424
-1.68984492,4.87352693,1.06796705,0.23903851,0.10211637,1.00657829,2.57144451,0.00000000,2.62884061,1.81121051
-1.68384192,4.85790653,1.07205502,0.23831902,0.10135398,0.99761318,2.56144846,0.00000000,2.61916976,1.82150440
-1.67783892,4.84589623,1.07710848,0.23842941,0.10051625,0.99115905,2.55099146,0.00000000,2.61376500,1.83048069
-1.67183592,4.83731015,1.08293705,0.23934511,0.09961422,0.98735675,2.53991768,0.00000000,2.61263809,1.83779382
-1.66583292,4.83194178,1.08934498,0.24102945,0.09866203,0.98629082,2.52812484,0.00000000,2.61574011,1.84314601
-1.65982991,4.82955424,1.09613222,0.24343330,0.09767638,0.98798178,2.51555942,0.00000000,2.62295333,1.84629367
-1.65382691,4.82987059,1.10309536,0.24649515,0.09667589,0.99238086,2.50220925,0.00000000,2.63408481,1.84705207
-1.64782391,4.83256513,1.11002880,0.25014144,0.09568038,0.99936741,2.48809399,0.00000000,2.64886234,1.84529808
-1.64182091,4.83725651,1.11672620,0.25428740,0.09470996,1.00874923,2.47325410,0.00000000,2.66693298,1.84097087
-1.63581791,4.84350334,1.12298224,0.25883815,0.09378424,1.02026583,2.45773933,0.00000000,2.68786463,1.83407061
