energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up
0.04502251,1.51947818,0.50536951,1.39168107,0.00159918,0.05840368,0.06918426,0.01278321,0.33982236
0.05102551,1.54171583,0.51010610,1.40098399,0.00167471,0.06090431,0.07317185,0.01297605,0.34235141
0.05702851,1.56842270,0.51611319,1.41294146,0.00176647,0.06382173,0.07753827,0.01319453,0.34586551
0.06303152,1.59975707,0.52349762,1.42781430,0.00187471,0.06712865,0.08228546,0.01344632,0.35036686
0.06903452,1.63582803,0.53234915,1.44582238,0.00199986,0.07079515,0.08741021,0.01373867,0.35585537
0.07503752,1.67667171,0.54273092,1.46712314,0.00214243,0.07478811,0.09290288,0.01407805,0.36232476
0.08104052,1.72222971,0.55467075,1.49179231,0.00230296,0.07907077,0.09874648,0.01446987,0.36975869
0.08704352,1.77233109,0.56815380,1.51980769,0.00248198,0.08360236,0.10491600,0.01491822,0.37812692
0.09304652,1.82667896,0.58311704,1.55103711,0.00267995,0.08833793,0.11137802,0.01542567,0.38738200
0.09904952,1.88484259,0.59944591,1.58523129,0.00289725,0.09322837,0.11809075,0.01599311,0.39745661
0.10505253,1.94625595,0.61697335,1.62202231,0.00313409,0.09822066,0.12500437,0.01661967,0.40826175
0.11105553,2.01022281,0.63548147,1.66092791,0.00339053,0.10325847,0.13206169,0.01730269,0.41968608
0.11705853,2.07592886,0.65470593,1.70136169,0.00366644,0.10828291,0.13919911,0.01803778,0.43159635
0.12306153,2.14246039,0.67434277,1.74264904,0.00396143,0.11323371,0.14634790,0.01881891,0.44383923
0.12906453,2.20882914,0.69405775,1.78404813,0.00427490,0.11805058,0.15343556,0.01963856,0.45624435
0.13506753,2.27400245,0.71349764,1.82477539,0.00460598,0.12267484,0.16038752,0.02048793,0.46862857
0.14107054,2.33693763,0.73230317,1.86403427,0.00495353,0.12705126,0.16712878,0.02135715,0.48080134
0.14707354,2.39661913,0.75012315,1.90104624,0.00531614,0.13112997,0.17358573,0.02223557,0.49257090
0.15307654,2.45209714,0.76662896,1.93508269,0.00569214,0.13486855,0.17968785,0.02311206,0.50375114
0.15907954,2.50252583,0.78152908,1.96549633,0.00607959,0.13823391,0.18536948,0.02397525,0.51416879
0.16508254,2.54719978,0.79458277,1.99175075,0.00647632,0.14120425,0.19057135,0.02481388,0.52367061
0.17108554,2.58558673,0.80561234,2.01344683,0.00687993,0.14377065,0.19524205,0.02561707,0.53213022
0.17708854,2.61735542,0.81451351,2.03034476,0.00728787,0.14593845,0.19933930,0.02637456,0.53945428
0.18309155,2.64239686,0.82126319,2.04238067,0.00769741,0.14772820,0.20283098,0.02707702,0.54558772
0.18909455,2.66083822,0.82592434,2.04967695,0.00810576,0.14917617,0.20569594,0.02771624,0.55051767
0.19509755,2.67304822,0.82864758,2.05254585,0.00851007,0.15033434,0.20792450,0.02828533,0.55427590
0.20110055,2.67963376,0.82966939,2.05148576,0.00890752,0.15126981,0.20951877,0.02877885,0.55693963
0.20710355,2.68142735,0.82930673,2.04717035,0.00929535,0.15206360,0.21049255,0.02919296,0.55863055
0.21310655,2.67946578,0.82794843,2.04043067,0.00967096,0.15280895,0.21087106,0.02952545,0.55951203
0.21910955,2.67496031,0.82604333,2.03223080,0.01003191,0.15360894,0.21069032,0.02977578,0.55978467
0.22511256,2.66925944,0.82408568,2.02363769,0.01037602,0.15457369,0.20999622,0.02994506,0.55968012
0.23111556,2.66380540,0.82259842,2.01578634,0.01070139,0.15581708,0.20884337,0.03003595,0.55945355
0.23711856,2.66008578,0.82211462,2.00984136,0.01100642,0.15745313,0.20729369,0.03005257,0.55937495
0.24312156,2.65958206,0.82315816,2.00695644,0.01128985,0.15959209,0.20541479,0.03000032,0.55971961
0.24912456,2.66371691,0.82622414,2.00823301,0.01155077,0.16233655,0.20327811,0.02988569,0.56075810
0.25512756,2.67380222,0.83175982,2.01467977,0.01178864,0.16577747,0.20095701,0.02971604,0.56274617
0.26113057,2.69098986,0.84014703,2.02717460,0.01200324,0.16999044,0.19852475,0.02949935,0.56591510
0.26713357,2.71622726,0.85168649,2.04643032,0.01219470,0.17503234,0.19605244,0.02924396,0.57046264
0.27313657,2.75021946,0.86658507,2.07296574,0.01236347,0.18093838,0.19360703,0.02895830,0.57654521
0.27913957,2.79339948,0.88494620,2.10708322,0.01251030,0.18771985,0.19124949,0.02865064,0.58427157
0.28514257,2.84590826,0.90676413,2.14885374,0.01263624,0.19536261,0.18903310,0.02832883,0.59369828
0.29114557,2.90758518,0.93192226,2.19811028,0.01274257,0.20382642,0.18700204,0.02800012,0.60482713
0.29714857,2.97796988,0.96019567,2.25444994,0.01283087,0.21304513,0.18519026,0.02767095,0.61760482
0.30315158,3.05631544,0.99125783,2.31724489,0.01290293,0.22292795,0.18362079,0.02734687,0.63192481
0.30915458,3.14161264,1.02469134,2.38566192,0.01296080,0.23336149,0.18230533,0.02703237,0.64763130
0.31515758,3.23262445,1.06000216,2.45868990,0.01300674,0.24421286,0.18124436,0.02673091,0.66452522
0.32116058,3.32792954,1.09663706,2.53517432,0.01304325,0.25533346,0.18042759,0.02644494,0.68237204
0.32716358,3.42597306,1.13400327,2.61385738,0.01307302,0.26656352,0.17983486,0.02617589,0.70091090
0.33316658,3.52512255,1.17148975,2.69342222,0.01309894,0.27773711,0.17943740,0.02592435,0.71986477
0.33916958,3.62372678,1.20848921,2.77253935,0.01312404,0.28868757,0.17919932,0.02569015,0.73895114
0.34517259,3.72017474,1.24441969,2.84991342,0.01315145,0.29925290,0.17907945,0.02547252,0.75789273
0.35117559,3.81295252,1.27874507,2.92432821,0.01318436,0.30928120,0.17903326,0.02527030,0.77642767
0.35717859,3.90069515,1.31099344,2.99468801,0.01322589,0.31863561,0.17901491,0.02508205,0.79431882
0.36318159,3.98223156,1.34077253,3.06005343,0.01327902,0.32719883,0.17897919,0.02490626,0.81136151
0.36918459,4.05662022,1.36778164,3.11967011,0.01334647,0.33487674,0.17888347,0.02474144,0.82738963
0.37518759,4.12317423,1.39181936,3.17298919,0.01343060,0.34160120,0.17868938,0.02458627,0.84227963
0.38119060,4.18147466,1.41278702,3.21967839,0.01353321,0.34733171,0.17836425,0.02443967,0.85595228
0.38719360,4.23137173,1.43068748,3.25962363,0.01365550,0.35205595,0.17788224,0.02430081,0.86837219
0.39319660,4.27297395,1.44561963,3.29292089,0.01379786,0.35578926,0.17722511,0.02416916,0.87954511
0.39919960,4.30662601,1.45776869,3.31985911,0.01395984,0.35857282,0.17638259,0.02404444,0.88951331
0.40520260,4.33287652,1.46739299,3.34089487,0.01414004,0.36047095,0.17535237,0.02392652,0.89834913
0.41120560,4.35243770,1.47480779,3.35662025,0.01433606,0.36156745,0.17413975,0.02381540,0.90614737
0.41720860,4.36613877,1.48036700,3.36772566,0.01454449,0.36196121,0.17275692,0.02371104,0.91301667
0.42321161,4.37487575,1.48444374,3.37495923,0.01476094,0.36176132,0.17122195,0.02361328,0.91907057
0.42921461,4.37956006,1.48741057,3.37908507,0.01498016,0.36108192,0.16955756,0.02352171,0.92441865
0.43521761,4.38106839,1.48962035,3.38084219,0.01519606,0.36003703,0.16778974,0.02343561,0.92915818
0.44122061,4.38019632,1.49138872,3.38090618,0.01540199,0.35873555,0.16594623,0.02335377,0.93336685
0.44722361,4.37761779,1.49297879,3.37985522,0.01559082,0.35727673,0.16405506,0.02327453,0.93709673
0.45322661,4.37385200,1.49458877,3.37814205,0.01575524,0.35574619,0.16214303,0.02319569,0.94036988
0.45922961,4.36923930,1.49634310,3.37607300,0.01588796,0.35421284,0.16023445,0.02311453,0.94317574
0.46523262,4.36392660,1.49828720,3.37379470,0.01598195,0.35272657,0.15834989,0.02302780,0.94547032
0.47123562,4.35786289,1.50038614,3.37128905,0.01603070,0.35131693,0.15650526,0.02293186,0.94717729
0.47723862,4.35080444,1.50252698,3.36837617,0.01602847,0.34999281,0.15471106,0.02282270,0.94819064
0.48324162,4.34232914,1.50452470,3.36472507,0.01597043,0.34874303,0.15297197,0.02269609,0.94837900
0.48924462,4.33185893,1.50613119,3.35987105,0.01585290,0.34753776,0.15128661,0.02254769,0.94759108
0.49524762,4.31868891,1.50704689,3.35323901,0.01567343,0.34633075,0.14964766,0.02237321,0.94566208
0.50125063,4.30202149,1.50693433,3.34417111,0.01543094,0.34506212,0.14804217,0.02216855,0.94242075
0.50725363,4.28100388,1.50543300,3.33195756,0.01512570,0.34366158,0.14645211,0.02192996,0.93769668
0.51325663,4.25476702,1.50217474,3.31586885,0.01475938,0.34205199,0.14485513,0.02165412,0.93132753
0.51925963,4.22246424,1.49679911,3.29518806,0.01433492,0.34015295,0.14322545,0.02133833,0.92316590
0.52526263,4.18330799,1.48896789,3.26924176,0.01385649,0.33788437,0.14153492,0.02098054,0.91308560
0.53126563,4.13660311,1.47837826,3.23742822,0.01332934,0.33516985,0.13975405,0.02057947,0.90098699
0.53726863,4.08177551,1.46477416,3.19924185,0.01275958,0.33193964,0.13785320,0.02013466,0.88680140
0.54327164,4.01839532,1.44795537,3.15429315,0.01215406,0.32813323,0.13580369,0.01964645,0.87049431
0.54927464,3.94619377,1.42778423,3.10232331,0.01152008,0.32370146,0.13357882,0.01911600,0.85206740
0.55527764,3.86507368,1.40418965,3.04321356,0.01086526,0.31860799,0.13115493,0.01854528,0.83155935
0.56128064,3.77511342,1.37716868,2.97698885,0.01019724,0.31283027,0.12851219,0.01793700,0.80904545
0.56728364,3.67656472,1.34678558,2.90381639,0.00952356,0.30635994,0.12563539,0.01729452,0.78463620
0.57328664,3.56984482,1.31316868,2.82399932,0.00885142,0.29920273,0.12251446,0.01662180,0.75847484
0.57928964,3.45552371,1.27650544,2.73796625,0.00818757,0.29137791,0.11914489,0.01592329,0.73073408
0.58529265,3.33430750,1.23703594,2.64625752,0.00753811,0.28291734,0.11552790,0.01520382,0.70161219
0.59129565,3.20701867,1.19504535,2.54950892,0.00690847,0.27386425,0.11167047,0.01446849,0.67132861
0.59729865,3.07457461,1.15085586,2.44843393,0.00630326,0.26427176,0.10758520,0.01372260,0.64011919
0.60330165,2.93796511,1.10481823,2.34380532,0.00572630,0.25420133,0.10328993,0.01297149,0.60823141
0.60930465,2.79823012,1.05730372,2.23643705,0.00518057,0.24372111,0.09880731,0.01222050,0.57591958
0.61530765,2.65643838,1.00869644,2.12716704,0.00466820,0.23290429,0.09416416,0.01147485,0.54344030
0.62131066,2.51366778,0.95938645,2.01684166,0.00419060,0.22182760,0.08939076,0.01073960,0.51104823
0.62731366,2.37098793,0.90976385,1.90630208,0.00374841,0.21056983,0.08452009,0.01001956,0.47899230
0.63331666,2.22944534,0.86021388,1.79637304,0.00334165,0.19921052,0.07958697,0.00931927,0.44751246
0.63931966,2.09005123,0.81111302,1.68785389,0.00296979,0.18782886,0.07462722,0.00864295,0.41683698
0.64532266,1.95377214,0.76282602,1.58151197,0.00263180,0.17650264,0.06967682,0.00799448,0.38718031
0.65132566,1.82152297,0.71570378,1.47807805,0.00232630,0.16530748,0.06477115,0.00737741,0.35874147
0.65732866,1.69416227,0.67008178,1.37824347,0.00205160,0.15431608,0.05994420,0.00679492,0.33170298
0.66333167,1.57248923,0.62627893,1.28265869,0.00180582,0.14359763,0.05522801,0.00624986,0.30623016
0.66933467,1.45724202,0.58459662,1.19193269,0.00158695,0.13321735,0.05065202,0.00574473,0.28247075
0.67533767,1.34909693,0.54531764,1.10663280,0.00139294,0.12323601,0.04624271,0.00528171,0.26055486
0.68134067,1.24866783,0.50870500,1.02728451,0.00122175,0.11370959,0.04202324,0.00486266,0.24059491
0.68734367,1.15650552,0.47500022,0.95437098,0.00107137,0.10468891,0.03801325,0.00448913,0.22268575
0.69334667,1.07309669,0.44442135,0.88833190,0.00093992,0.09621927,0.03422879,0.00416238,0.20690466
0.69934967,0.99886218,0.41716033,0.82956141,0.00082562,0.08834018,0.03068228,0.00388333,0.19331123
0.70535268,0.93415443,0.39338006,0.77840521,0.00072684,0.08108505,0.02738269,0.00365263,0.18194719
0.71135568,0.87925412,0.37321107,0.73515667,0.00064212,0.07448086,0.02433569,0.00347056,0.17283597
0.71735868,0.83436609,0.35674793,0.70005219,0.00057014,0.06854797,0.02154396,0.00333708,0.16598220
0.72336168,0.79961471,0.34404581,0.67326586,0.00050974,0.06329988,0.01900747,0.00325179,0.16137101
0.72936468,0.77503903,0.33511715,0.65490389,0.00045994,0.05874308,0.01672393,0.00321388,0.15896743
0.73536768,0.76058799,0.32992889,0.64499888,0.00041985,0.05487698,0.01468910,0.00322213,0.15871563
0.74137069,0.75611614,0.32840038,0.64350458,0.00038877,0.05169389,0.01289725,0.00327488,0.16053846
0.74737369,0.76138028,0.33040226,0.65029122,0.00036607,0.04917915,0.01134154,0.00337004,0.16433712
0.75337669,0.77603735,0.33575655,0.66514197,0.00035127,0.04731135,0.01001438,0.00350502,0.16999122
0.75937969,0.79964404,0.34423797,0.68775076,0.00034394,0.04606262,0.00890780,0.00367678,0.17735921
0.76538269,0.83165830,0.35557684,0.71772188,0.00034378,0.04539909,0.00801375,0.00388183,0.18627941
0.77138569,0.87144318,0.36946327,0.75457139,0.00035055,0.04528142,0.00732428,0.00411625,0.19657154
0.77738869,0.91827293,0.38555297,0.79773078,0.00036406,0.04566551,0.00683179,0.00437575,0.20803883
0.78339170,0.97134165,0.40347427,0.84655268,0.00038420,0.04650319,0.00652909,0.00465569,0.22047083
0.78939470,1.02977418,0.42283639,0.90031890,0.00041092,0.04774315,0.00640947,0.00495122,0.23364666
0.79539770,1.09263929,0.44323857,0.95825046,0.00044421,0.04933175,0.00646664,0.00525731,0.24733885
0.80140070,1.15896470,0.46427985,1.01951964,0.00048410,0.05121407,0.00669464,0.00556886,0.26131749
0.80740370,1.22775371,0.48556913,1.08326367,0.00053067,0.05333485,0.00708773,0.00588086,0.27535472
0.81340670,1.29800282,0.50673506,1.14859972,0.00058403,0.05563952,0.00764010,0.00618844,0.28922924
0.81940970,1.36872000,0.52743554,1.21464084,0.00064432,0.05807513,0.00834570,0.00648702,0.30273081
0.82541271,1.43894279,0.54736621,1.28051232,0.00071168,0.06059130,0.00919796,0.00677243,0.31566452
0.83141571,1.50775589,0.56626780,1.34536806,0.00078627,0.06314109,0.01018949,0.00704099,0.32785459
0.83741871,1.57430748,0.58393191,1.40840630,0.00086825,0.06568171,0.01131186,0.00728962,0.33914772
0.84342171,1.63782383,0.60020497,1.46888440,0.00095774,0.06817523,0.01255535,0.00751592,0.34941564
0.84942471,1.69762169,0.61499031,1.52613201,0.00105483,0.07058904,0.01390875,0.00771819,0.35855693
0.85542771,1.75311804,0.62824810,1.57956233,0.00115957,0.07289622,0.01535930,0.00789550,0.36649800
0.86143072,1.80383700,0.63999334,1.62868108,0.00127193,0.07507575,0.01689258,0.00804768,0.37319317
0.86743372,1.84941368,0.65029191,1.67309289,0.00139179,0.07711249,0.01849259,0.00817528,0.37862386
0.87343672,1.88959492,0.65925481,1.71250499,0.00151893,0.07899710,0.02014190,0.00827959,0.38279710
0.87943972,1.92423714,0.66703103,1.74672817,0.00165301,0.08072565,0.02182182,0.00836249,0.38574323
0.88544272,1.95330137,0.67379913,1.77567495,0.00179357,0.08229924,0.02351280,0.00842645,0.38751310
0.89144572,1.97684584,0.67975818,1.79935533,0.00194000,0.08372330,0.02519476,0.00847437,0.38817479
0.89744872,1.99501663,0.68511812,1.81787021,0.00209155,0.08500696,0.02684761,0.00850950,0.38781018
0.90345173,2.00803675,0.69009030,1.83140292,0.00224734,0.08616217,0.02845175,0.00853533,0.38651134
0.90945473,2.01619433,0.69487830,1.84020935,0.00240635,0.08720285,0.02998862,0.00855544,0.38437704
0.91545773,2.01983028,0.69966959,1.84460708,0.00256742,0.08814402,0.03144127,0.00857344,0.38150952
0.92146073,2.01932629,0.70462822,1.84496408,0.00272932,0.08900090,0.03279491,0.00859283,0.37801154
0.92746373,2.01509336,0.70988897,1.84168754,0.00289073,0.08978812,0.03403740,0.00861693,0.37398404
0.93346673,2.00756164,0.71555296,1.83521325,0.00305026,0.09051896,0.03515973,0.00864883,0.36952419
0.93946973,1.99717177,0.72168513,1.82599617,0.00320652,0.09120486,0.03615639,0.00869130,0.36472414
0.94547274,1.98436830,0.72831349,1.81450239,0.00335815,0.09185491,0.03702563,0.00874684,0.35967028
0.95147574,1.96959510,0.73543016,1.80120300,0.00350383,0.09247577,0.03776972,0.00881760,0.35444316
0.95747874,1.95329316,0.74299424,1.78657000,0.00364235,0.09307159,0.03839497,0.00890549,0.34911788
0.96348174,1.93590069,0.75093633,1.77107433,0.00377266,0.09364438,0.03891177,0.00901219,0.34376495
0.96948474,1.91785530,0.75916451,1.75518607,0.00389389,0.09419450,0.03933449,0.00913926,0.33845151
0.97548774,1.89959815,0.76757153,1.73937664,0.00400543,0.09472141,0.03968128,0.00928818,0.33324286
0.98149075,1.88157968,0.77604293,1.72412264,0.00410691,0.09522466,0.03997384,0.00946053,0.32820404
0.98749375,1.86426637,0.78446577,1.70991106,0.00419832,0.09570506,0.04023708,0.00965808,0.32340157
0.99349675,1.84814808,0.79273756,1.69724516,0.00428000,0.09616596,0.04049881,0.00988290,0.31890500
0.99949975,1.83374523,0.80077492,1.68665058,0.00435267,0.09661456,0.04078932,0.01013749,0.31478829
1.00550275,1.82161522,0.80852174,1.67868081,0.00441748,0.09706331,0.04114103,0.01042488,0.31113093
1.01150575,1.81235727,0.81595624,1.67392147,0.00447601,0.09753111,0.04158805,0.01074875,0.30801856
1.01750875,1.80661502,0.82309658,1.67299248,0.00453032,0.09804441,0.04216580,0.01111341,0.30554325
1.02351176,1.80507622,0.83000479,1.67654760,0.00458289,0.09863796,0.04291064,0.01152393,0.30380307
1.02951476,1.80846889,0.83678845,1.68527060,0.00463670,0.09935531,0.04385948,0.01198603,0.30290120
1.03551776,1.81755343,0.84360026,1.69986758,0.00469514,0.10024877,0.04504940,0.01250608,0.30294434
1.04152076,1.83311045,0.85063496,1.72105514,0.00476201,0.10137899,0.04651729,0.01309095,0.30404053
1.04752376,1.85592407,0.85812388,1.74954423,0.00484148,0.10281392,0.04829946,0.01374790,0.30629641
1.05352676,1.88676091,0.86632704,1.78601975,0.00493802,0.10462723,0.05043128,0.01448434,0.30981384
1.05952976,1.92634496,0.87552304,1.83111625,0.00505635,0.10689626,0.05294671,0.01530757,0.31468615
1.06553277,1.97532898,0.88599700,1.88539033,0.00520130,0.10969935,0.05587792,0.01622450,0.32099403
1.07153577,2.03426326,0.89802710,1.94929054,0.00537777,0.11311281,0.05925474,0.01724132,0.32880114
1.07753877,2.10356283,0.91187012,2.02312594,0.00559057,0.11720747,0.06310417,0.01836312,0.33814972
1.08354177,2.18347438,0.92774656,2.10703458,0.00584428,0.12204507,0.06744977,0.01959356,0.34905629
1.08954477,2.27404437,0.94582614,2.20095342,0.00614315,0.12767452,0.07231107,0.02093446,0.36150770
1.09554777,2.37508996,0.96621426,2.30459116,0.00649092,0.13412824,0.07770286,0.02238546,0.37545766
1.10155078,2.48617430,0.98894004,2.41740583,0.00689071,0.14141881,0.08363455,0.02394370,0.39082402
1.10755378,2.60658796,1.01394672,2.53858845,0.00734482,0.14953600,0.09010943,0.02560358,0.40748694
1.11355678,2.73533774,1.04108488,2.66705448,0.00785463,0.15844446,0.09712402,0.02735648,0.42528818
1.11955978,2.87114450,1.07010897,2.80144411,0.00842049,0.16808215,0.10466734,0.02919071,0.44403157
1.12556278,3.01245064,1.10067755,2.94013241,0.00904159,0.17835973,0.11272040,0.03109146,0.46348482
1.13156578,3.15743812,1.13235732,3.08124984,0.00971588,0.18916088,0.12125560,0.03304083,0.48338270
1.13756878,3.30405713,1.16463102,3.22271337,0.01044004,0.20034381,0.13023640,0.03501810,0.50343161
1.14357179,3.45006507,1.19690911,3.36226750,0.01120947,0.21174374,0.13961706,0.03699996,0.52331533
1.14957479,3.59307500,1.22854472,3.49753465,0.01201829,0.22317648,0.14934253,0.03896099,0.54270202
1.15557779,3.73061239,1.25885152,3.62607321,0.01285939,0.23444296,0.15934859,0.04087412,0.56125211
1.16158079,3.86017804,1.28712386,3.74544142,0.01372459,0.24533455,0.16956214,0.04271129,0.57862686
1.16758379,3.97931536,1.31265825,3.85326493,0.01460467,0.25563897,0.17990172,0.04444411,0.59449732
1.17358679,4.08567898,1.33477545,3.94730519,0.01548964,0.26514665,0.19027829,0.04604458,0.60855328
1.17958979,4.17710234,1.35284228,4.02552612,0.01636886,0.27365713,0.20059610,0.04748588,0.62051191
1.18559280,4.25166126,1.36629208,4.08615612,0.01723127,0.28098537,0.21075388,0.04874310,0.63012571
1.19159580,4.30773071,1.37464308,4.12774267,0.01806564,0.28696762,0.22064617,0.04979393,0.63718938
1.19759880,4.34403245,1.37751385,4.14919726,0.01886078,0.29146664,0.23016474,0.05061932,0.64154545
1.20360180,4.35967144,1.37463519,4.14982843,0.01960577,0.29437598,0.23920030,0.05120407,0.64308823
1.20960480,4.35415929,1.36585793,4.12936153,0.02029021,0.29562320,0.24764418,0.05153720,0.64176609
1.21560780,4.32742406,1.35115646,4.08794438,0.02090441,0.29517186,0.25539017,0.05161231,0.63758189
1.22161081,4.27980591,1.33062778,4.02613850,0.02143958,0.29302227,0.26233644,0.05142773,0.63059158
1.22761381,4.21203915,1.30448637,3.94489662,0.02188803,0.28921088,0.26838746,0.05098653,0.62090112
1.23361681,4.12522176,1.27305501,3.84552747,0.02224322,0.28380848,0.27345596,0.05029640,0.60866177
1.23961981,4.02077395,1.23675237,3.72964982,0.02249998,0.27691730,0.27746484,0.04936942,0.59406423
1.24562281,3.90038812,1.19607771,3.59913792,0.02265448,0.26866711,0.28034908,0.04822163,0.57733165
1.25162581,3.76597256,1.15159382,3.45606095,0.02270436,0.25921064,0.28205753,0.04687262,0.55871210
1.25762881,3.61959167,1.10390869,3.30261939,0.02264867,0.24871844,0.28255458,0.04534493,0.53847074
1.26363182,3.46340546,1.05365709,3.14108112,0.02248793,0.23737355,0.28182166,0.04366352,0.51688206
1.26963482,3.29961087,1.00148259,2.97371980,0.02222407,0.22536609,0.27985849,0.04185512,0.49422260
1.27563782,3.13038733,0.94802095,2.80275815,0.02186034,0.21288809,0.27668415,0.03994766,0.47076425
1.28164082,2.95784826,0.89388536,2.63031798,0.02140130,0.20012875,0.27233766,0.03796967,0.44676855
1.28764382,2.78400025,0.83965399,2.45837843,0.02085269,0.18727021,0.26687836,0.03594979,0.42248205
1.29364682,2.61071048,0.78586017,2.28874350,0.02022133,0.17448409,0.26038570,0.03391625,0.39813276
1.29964982,2.43968304,0.73298533,2.12301913,0.01951503,0.16192866,0.25295868,0.03189650,0.37392782
1.30565283,2.27244361,0.68145459,1.96259965,0.01874242,0.14974690,0.24471472,0.02991688,0.35005223
1.31165583,2.11033230,0.63163485,1.80866304,0.01791283,0.13806518,0.23578811,0.02800232,0.32666850
1.31765883,1.95450323,0.58383509,1.66217392,0.01703615,0.12699276,0.22632788,0.02617616,0.30391726
1.32366183,1.80592994,0.53830850,1.52389292,0.01612264,0.11662172,0.21649533,0.02445996,0.28191835
1.32966483,1.66541501,0.49525593,1.39439094,0.01518282,0.10702752,0.20646101,0.02287340,0.26077245
1.33566783,1.53360259,0.45483036,1.27406685,0.01422725,0.09826980,0.19640154,0.02143416,0.24056296
1.34167084,1.41099238,0.41714179,1.16316691,0.01326641,0.09039351,0.18649603,0.02015790,0.22135794
1.34767384,1.29795400,0.38226231,1.06180484,0.01231054,0.08343010,0.17692247,0.01905810,0.20321200
1.35367684,1.19474066,0.35023095,0.96998111,0.01136944,0.07739879,0.16785408,0.01814605,0.18616803
1.35967984,1.10150145,0.32105812,0.88760079,0.01045242,0.07230773,0.15945573,0.01743074,0.17025869
1.36568284,1.01829196,0.29472948,0.81448928,0.00956811,0.06815512,0.15188061,0.01691882,0.15550766
1.37168584,0.94508294,0.27120918,0.75040560,0.00872439,0.06493019,0.14526725,0.01661444,0.14193056
1.37768884,0.88176718,0.25044252,0.69505328,0.00792833,0.06261398,0.13973692,0.01651924,0.12953569
1.38369185,0.82816502,0.23235808,0.64808905,0.00718613,0.06118004,0.13539159,0.01663225,0.11832457
1.38969485,0.78402883,0.21686949,0.60912965,0.00650309,0.06059509,0.13231250,0.01694982,0.10829232
1.39569785,0.74904714,0.20387697,0.57775742,0.00588362,0.06081952,0.13055929,0.01746568,0.09942806
1.40170085,0.72284904,0.19326895,0.55352505,0.00533125,0.06180797,0.13016977,0.01817091,0.09171525
1.40770385,0.70500924,0.18492374,0.53596034,0.00484873,0.06350996,0.13116038,0.01905407,0.08513217
1.41370685,0.69505455,0.17871162,0.52457124,0.00443799,0.06587058,0.13352716,0.02010136,0.07965246
1.41970985,0.69247190,0.17449733,0.51885181,0.00410031,0.06883135,0.13724725,0.02129685,0.07524589
1.42571286,0.69671814,0.17214307,0.51828932,0.00383632,0.07233123,0.14228080,0.02262278,0.07187918
1.43171586,0.70723174,0.17151208,0.52237268,0.00364614,0.07630780,0.14857326,0.02405995,0.06951704
1.43771886,0.72344609,0.17247266,0.53060210,0.00352937,0.08069858,0.15605782,0.02558810,0.06812332
1.44372186,0.74480411,0.17490263,0.54249997,0.00348523,0.08544248,0.16465794,0.02718646,0.06766218
1.44972486,0.77077365,0.17869400,0.55762250,0.00351256,0.09048137,0.17428990,0.02883418,0.06809934
1.45572786,0.80086305,0.18375773,0.57557161,0.00360988,0.09576161,0.18486513,0.03051092,0.06940323
1.46173087,0.83463623,0.19002829,0.59600675,0.00377541,0.10123558,0.19629234,0.03219728,0.07154611
1.46773387,0.87172646,0.19746777,0.61865573,0.00400703,0.10686311,0.20847933,0.03387531,0.07450491
1.47373687,0.91184810,0.20606940,0.64332412,0.00430237,0.11261262,0.22133443,0.03552893,0.07826198
1.47973987,0.95480570,0.21586002,0.66990259,0.00465870,0.11846212,0.23476750,0.03714423,0.08280547
1.48574287,1.00049977,0.22690146,0.69837145,0.00507300,0.12439980,0.24869061,0.03870974,0.08812946
1.49174587,1.04892876,0.23929050,0.72880209,0.00554188,0.13042422,0.26301827,0.04021657,0.09423376
1.49774887,1.10018697,0.25315736,0.76135498,0.00606162,0.13654418,0.27766742,0.04165844,0.10112337
1.50375188,1.15445825,0.26866256,0.79627382,0.00662813,0.14277804,0.29255713,0.04303162,0.10880764
1.50975488,1.21200546,0.28599210,0.83387605,0.00723701,0.14915270,0.30760821,0.04433474,0.11729909
1.51575788,1.27315601,0.30535105,0.87453971,0.00788355,0.15570212,0.32274269,0.04556853,0.12661202
1.52176088,1.33828371,0.32695573,0.91868699,0.00856279,0.16246547,0.33788338,0.04673548,0.13676078
1.52776388,1.40778767,0.35102444,0.96676491,0.00926956,0.16948500,0.35295344,0.04783945,0.14775800
1.53376688,1.48206879,0.37776733,1.01922380,0.00999859,0.17680360,0.36787623,0.04888521,0.15961258
1.53976988,1.56150466,0.40737535,1.07649424,0.01074453,0.18446227,0.38257515,0.04987801,0.17232765
1.54577289,1.64642376,0.44000907,1.13896328,0.01150212,0.19249744,0.39697385,0.05082312,0.18589855
1.55177589,1.73707982,0.47578745,1.20695089,0.01226616,0.20093836,0.41099639,0.05172542,0.20031086
1.55777889,1.83362738,0.51477711,1.28068744,0.01303169,0.20980459,0.42456770,0.05258901,0.21553852
1.56378189,1.93609927,0.55698275,1.36029324,0.01379394,0.21910366,0.43761391,0.05341690,0.23154223
1.56978489,2.04438714,0.60233880,1.44576080,0.01454841,0.22882910,0.45006281,0.05421072,0.24826803
1.57578789,2.15822567,0.65070302,1.53694079,0.01529089,0.23895878,0.46184414,0.05497057,0.26564625
1.58179090,2.27718123,0.70185236,1.63353220,0.01601737,0.24945375,0.47288974,0.05569492,0.28359082
1.58779390,2.40064570,0.75548119,1.73507731,0.01672405,0.26025763,0.48313362,0.05638051,0.30199905
