energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Na_s_up,Na_s_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-2.82441221,2.20032227,-1.91517872,0.00705687,-0.01803425,0.11106074,-0.10677374,0.17458725,-0.24608288,0.20738684,-0.25206848,1.63705848,-1.27125889,0.01286321,-0.00884424,0.41731389,-0.47021236
-2.81840920,2.23020157,-1.94389260,0.00749208,-0.01791393,0.10800746,-0.10846869,0.16406022,-0.25175675,0.21001561,-0.25151374,1.67587653,-1.29026603,0.01284657,-0.00906656,0.41746412,-0.47575112
-2.81240620,2.26436551,-1.96829847,0.00801374,-0.01773318,0.10495963,-0.11006786,0.15368531,-0.25614377,0.21316598,-0.25045562,1.71807788,-1.30651665,0.01284117,-0.00923910,0.41842661,-0.48021490
-2.80640320,2.30253041,-1.98783824,0.00861593,-0.01748509,0.10196572,-0.11152971,0.14358012,-0.25914159,0.21680703,-0.24880933,1.76327590,-1.31974574,0.01284862,-0.00935912,0.42019564,-0.48343966
-2.80040020,2.34422319,-2.00210186,0.00929117,-0.01716515,0.09906841,-0.11282075,0.13384222,-0.26067834,0.22089261,-0.24651511,1.81093383,-1.32977336,0.01286943,-0.00942524,0.42273753,-0.48530487
-2.79439720,2.38878812,-2.01084264,0.01003049,-0.01677139,0.09630334,-0.11391614,0.12454857,-0.26071466,0.22536154,-0.24354036,1.86037411,-1.33651312,0.01290300,-0.00943755,0.42598972,-0.48573729
-2.78839420,2.43540125,-2.01398741,0.01082341,-0.01630436,0.09369823,-0.11480003,0.11575571,-0.25924465,0.23013837,-0.23988064,1.91079403,-1.33997829,0.01294766,-0.00939756,0.42986085,-0.48471298
-2.78239120,2.48309236,-2.01164128,0.01165805,-0.01576704,0.09127225,-0.11546551,0.10750083,-0.25629563,0.23513482,-0.23555948,1.96128746,-1.34028531,0.01300071,-0.00930825,0.43423186,-0.48225746
-2.77638819,2.53077401,-2.00408674,0.01252126,-0.01516467,0.08903572,-0.11591422,0.09980328,-0.25192675,0.24025185,-0.23062713,2.01087208,-1.33765457,0.01305856,-0.00917393,0.43895833,-0.47844408
-2.77038519,2.57727681,-1.99177727,0.01339874,-0.01450451,0.08699027,-0.11615565,0.09266672,-0.24622660,0.24538229,-0.22515835,2.05852135,-1.33240834,0.01311683,-0.00900016,0.44387377,-0.47339070
-2.76438219,2.62138976,-1.97532575,0.01427537,-0.01379552,0.08512919,-0.11620619,0.08608142,-0.23930982,0.25041409,-0.21924932,2.10320024,-1.32496585,0.01317051,-0.00879353,0.44879405,-0.46725497
-2.75837919,2.66190431,-1.95548808,0.01513538,-0.01304807,0.08343828,-0.11608788,0.08002691,-0.23131305,0.25523392,-0.21301402,2.14390334,-1.31583558,0.01321421,-0.00856150,0.45352275,-0.46022825
-2.75237619,2.69766048,-1.93314264,0.01596276,-0.01227354,0.08189679,-0.11582712,0.07447453,-0.22239030,0.25973120,-0.20658004,2.17969399,-1.30560495,0.01324231,-0.00831216,0.45785727,-0.45252868
-2.74637319,2.72759337,-1.90926632,0.01674158,-0.01148396,0.08047876,-0.11545321,0.06938996,-0.21270793,0.26380223,-0.20008422,2.20974291,-1.29492760,0.01324918,-0.00805395,0.46159553,-0.44439350
-2.74037019,2.75077813,-1.88490772,0.01745641,-0.01069169,0.07915442,-0.11499684,0.06473565,-0.20243962,0.26735437,-0.19366817,2.23336472,-1.28450848,0.01322943,-0.00779548,0.46454297,-0.43607110
-2.73436718,2.76647149,-1.86115855,0.01809267,-0.00990903,0.07789180,-0.11448872,0.06047286,-0.19176130,0.27031007,-0.18747394,2.25005082,-1.27508711,0.01317808,-0.00754521,0.46651966,-0.42781293
-2.72836418,2.77414825,-1.83912385,0.01863707,-0.00914796,0.07665834,-0.11395814,0.05656356,-0.18084643,0.27261054,-0.18163985,2.25949712,-1.26741945,0.01309076,-0.00731128,0.46736716,-0.41986568
-2.72236118,2.77353081,-1.81989192,0.01907797,-0.00841987,0.07542251,-0.11343181,0.05297191,-0.16986159,0.27421888,-0.17629675,2.26162531,-1.26225856,0.01296391,-0.00710125,0.46695486,-0.41246396
-2.71635818,2.76461054,-1.80450472,0.01940570,-0.00773537,0.07415531,-0.11293278,0.04966547,-0.15896277,0.27512250,-0.17156468,2.25659661,-1.26033476,0.01279489,-0.00692195,0.46518551,-0.40582358
-2.71035518,2.74765972,-1.79392940,0.01961290,-0.00710408,0.07283169,-0.11247962,0.04661603,-0.14829209,0.27533472,-0.16754999,2.24481708,-1.26233554,0.01258212,-0.00677933,0.46199967,-0.40013571
-2.70435218,2.72323321,-1.78903168,0.01969467,-0.00653458,0.07143172,-0.11208577,0.04380023,-0.13797540,0.27489535,-0.16434300,2.22693406,-1.26888582,0.01232512,-0.00667831,0.45737883,-0.39556204
-2.69834917,2.69215958,-1.79055164,0.01964881,-0.00603431,0.06994153,-0.11175921,0.04119987,-0.12812042,0.27387017,-0.16201614,2.20382353,-1.28052895,0.01202460,-0.00662277,0.45134706,-0.39223096
-2.69234617,2.65552160,-1.79908239,0.01947577,-0.00560953,0.06835397,-0.11150225,0.03880190,-0.11881564,0.27234935,-0.16062262,2.17656851,-1.29770898,0.01168242,-0.00661546,0.44397105,-0.39023478
-2.68634317,2.61462653,-1.81505220,0.01917872,-0.00526531,0.06666898,-0.11131168,0.03659840,-0.11012990,0.27044471,-0.16019548,2.14642923,-1.32075475,0.01130157,-0.00665799,0.43535839,-0.38962812
-2.68034017,2.57096724,-1.83871028,0.01876337,-0.00500559,0.06489361,-0.11117900,0.03458621,-0.10211249,0.26828597,-0.16074715,2.11480584,-1.34986600,0.01088608,-0.00675091,0.42565436,-0.39042728
-2.67433717,2.52617537,-1.87011664,0.01823783,-0.00483318,0.06304176,-0.11109093,0.03276654,-0.09479385,0.26601599,-0.16226938,2.08319497,-1.38510225,0.01044094,-0.00689370,0.41503706,-0.39261065
-2.66833417,2.48196816,-1.90913619,0.01761226,-0.00474979,0.06113365,-0.11103006,0.03114447,-0.08818662,0.26378531,-0.16473349,2.05314169,-1.42637455,0.00997191,-0.00708487,0.40371121,-0.39611999
-2.66233117,2.44009110,-1.95543729,0.01689859,-0.00475606,0.05919500,-0.11097556,0.02972833,-0.08228713,0.26174607,-0.16809097,2.02618864,-1.47344062,0.00948543,-0.00732205,0.39190091,-0.40086256
-2.65632816,2.40225852,-2.00849476,0.01611013,-0.00485161,0.05725602,-0.11090406,0.02852907,-0.07707717,0.26004570,-0.17227447,2.00382419,-1.52590355,0.00898837,-0.00760207,0.37984157,-0.40671393
-2.65032516,2.37009440,-2.06759741,0.01526111,-0.00503501,0.05535024,-0.11079053,0.02755958,-0.07252583,0.25882051,-0.17719898,1.98743172,-1.58321433,0.00848788,-0.00792104,0.36777138,-0.41352143
-2.64432216,2.34507594,-2.13186012,0.01436627,-0.00530384,0.05351320,-0.11060917,0.02683398,-0.06859164,0.25818960,-0.18276339,1.97824190,-1.64467837,0.00799117,-0.00827448,0.35592278,-0.42110804
-2.63831916,2.32848202,-2.20024012,0.01344046,-0.00565462,0.05178116,-0.11033431,0.02636693,-0.06522463,0.25824931,-0.18885238,1.97728996,-1.70946597,0.00750535,-0.00865738,0.34451427,-0.42927666
-2.63231616,2.32134876,-2.27155759,0.01249816,-0.00608281,0.05018978,-0.10994121,0.02617287,-0.06236844,0.25906853,-0.19533854,1.98537958,-1.77662687,0.00703720,-0.00906432,0.33374285,-0.43781476
-2.62631316,2.32443386,-2.34451997,0.01155318,-0.00658281,0.04877287,-0.10940679,0.02626530,-0.05996232,0.26068512,-0.20208488,2.00305487,-1.84510855,0.00659306,-0.00948950,0.32377760,-0.44649906
-2.62031016,2.33819131,-2.41774985,0.01061829,-0.00714794,0.04756127,-0.10871030,0.02665614,-0.05794316,0.26310359,-0.20894757,2.03058142,-1.91377821,0.00617862,-0.00992684,0.31475451,-0.45510050
-2.61430715,2.36275727,-2.48981593,0.00970498,-0.00777041,0.04658188,-0.10783383,0.02735492,-0.05624723,0.26629423,-0.21577905,2.06793742,-1.98144802,0.00579882,-0.01037003,0.30677290,-0.46338907
-2.60830415,2.39794768,-2.55926638,0.00882323,-0.00844134,0.04585693,-0.10676273,0.02836823,-0.05481186,0.27019373,-0.22243129,2.11481475,-2.04690307,0.00545776,-0.01081261,0.29989348,-0.47113876
-2.60230115,2.44326762,-2.62466411,0.00798143,-0.00915084,0.04540336,-0.10548590,0.02969902,-0.05357692,0.27470735,-0.22875934,2.17063023,-2.10893164,0.00515859,-0.01124802,0.29413812,-0.47813229
-2.59629815,2.49793175,-2.68462309,0.00718627,-0.00988801,0.04523249,-0.10399597,0.03134606,-0.05248610,0.27971248,-0.23462498,2.23454636,-2.16635683,0.00490351,-0.01166965,0.28949139,-0.48416579
-2.59029515,2.56089496,-2.73784497,0.00644276,-0.01064114,0.04534992,-0.10228943,0.03330342,-0.05148798,0.28506346,-0.23990040,2.30550054,-2.21806903,0.00469368,-0.01207091,0.28590355,-0.48905320
-2.58429215,2.63089171,-2.78315495,0.00575431,-0.01139776,0.04575560,-0.10036659,0.03556008,-0.05053690,0.29059754,-0.24447188,2.38224162,-2.26305806,0.00452929,-0.01244533,0.28329505,-0.49263043
-2.57828914,2.70648241,-2.81953610,0.00512281,-0.01214493,0.04644411,-0.09823154,0.03809965,-0.04959363,0.29614155,-0.24824327,2.46337214,-2.30044430,0.00440957,-0.01278663,0.28156207,-0.49475911
-2.57228614,2.78610474,-2.84616094,0.00454881,-0.01286942,0.04740511,-0.09589206,0.04090016,-0.04862577,0.30151913,-0.25113926,2.54739465,-2.32950750,0.00433280,-0.01308879,0.28058295,-0.49533005
-2.56628314,2.86812800,-2.86241935,0.00403166,-0.01355795,0.04862392,-0.09335943,0.04393408,-0.04760809,0.30655807,-0.25310814,2.63276016,-2.34971265,0.00429646,-0.01334620,0.28022511,-0.49426604
-2.56028014,2.95090813,-2.86794180,0.00356975,-0.01419757,0.05008226,-0.09064829,0.04716849,-0.04652251,0.31109748,-0.25412414,2.71791696,-2.36073150,0.00429723,-0.01355376,0.28035218,-0.49152422
-2.55427714,3.03284149,-2.86261686,0.00316069,-0.01477589,0.05175903,-0.08777642,0.05056543,-0.04535804,0.31499449,-0.25418906,2.80135809,-2.36245925,0.00433115,-0.01370698,0.28083097,-0.48709767
-2.54827414,3.11241551,-2.84660231,0.00280152,-0.01528143,0.05363114,-0.08476452,0.05408241,-0.04411054,0.31813011,-0.25333320,2.88166579,-2.35502524,0.00439373,-0.01380212,0.28153802,-0.48101634
-2.54227114,3.18825442,-2.82032898,0.00248891,-0.01570395,0.05567443,-0.08163603,0.05767320,-0.04278227,0.32041403,-0.25161537,2.95755150,-2.33879728,0.00448005,-0.01383634,0.28236540,-0.47334708
-2.53626813,3.25915877,-2.78449696,0.00221932,-0.01603470,0.05786450,-0.07841678,0.06128871,-0.04138142,0.32178824,-0.24912216,3.02789032,-2.31437888,0.00458490,-0.01380773,0.28322566,-0.46419280
-2.53026513,3.32413764,-2.74006380,0.00198915,-0.01626671,0.06017756,-0.07513483,0.06487809,-0.03992153,0.32222917,-0.24596612,3.09174906,-2.28259936,0.00470291,-0.01371548,0.28405558,-0.45369077
-2.52426213,3.38243275,-2.68822472,0.00179487,-0.01639499,0.06259125,-0.07182005,0.06838997,-0.03842075,0.32174848,-0.24228319,3.14840713,-2.24449670,0.00482872,-0.01355991,0.28481882,-0.44200984
-2.51825913,3.43353406,-2.63038507,0.00163314,-0.01641668,0.06508529,-0.06850385,0.07177375,-0.03690119,0.32039230,-0.23822907,3.19737004,-2.20129334,0.00495707,-0.01334254,0.28550720,-0.42934685
-2.51225613,3.47718666,-2.56812559,0.00150083,-0.01633114,0.06764213,-0.06521872,0.07498098,-0.03538812,0.31823920,-0.23397497,3.23837548,-2.15436555,0.00508294,-0.01306607,0.28614080,-0.41592200
-2.50625313,3.51338913,-2.50316125,0.00139512,-0.01613997,0.07024737,-0.06199783,0.07796669,-0.03390922,0.31539679,-0.22970252,3.27139185,-2.10520707,0.00520167,-0.01273439,0.28676669,-0.40197360
-2.50025013,3.54238358,-2.43729497,0.00131346,-0.01584694,0.07289013,-0.05887452,0.08069067,-0.03249379,0.31199731,-0.22559817,3.29660990,-2.05538806,0.00530908,-0.01235252,0.28745664,-0.38775193
-2.49424712,3.56463807,-2.37236729,0.00125359,-0.01545788,0.07556313,-0.05588175,0.08311862,-0.03117203,0.30819231,-0.22184726,3.31442763,-2.00651066,0.00540157,-0.01192650,0.28830371,-0.37351272
-2.48824412,3.58082195,-2.31020394,0.00121353,-0.01498047,0.07826267,-0.05305157,0.08522308,-0.02997428,0.30414664,-0.21862777,3.32542929,-1.96016252,0.00547614,-0.01146326,0.28941793,-0.35951019
-2.48224112,3.59177505,-2.25256278,0.00119152,-0.01442399,0.08098843,-0.05041450,0.08698414,-0.02893031,0.30003213,-0.21610425,3.33035911,-1.91786999,0.00553050,-0.01097047,0.29092128,-0.34599009
-2.47623812,3.59847162,-2.20108220,0.00118601,-0.01379902,0.08374297,-0.04799895,0.08838985,-0.02806870,0.29602100,-0.21442190,3.33009055,-1.88105256,0.00556310,-0.01045636,0.29294205,-0.33318277
-2.47023512,3.60198019,-2.15723268,0.00119555,-0.01311712,0.08653113,-0.04583068,0.08943632,-0.02741618,0.29227948,-0.21370114,3.32559203,-1.85098032,0.00557306,-0.00992951,0.29560889,-0.32129664
-2.46423212,3.60342043,-2.12227359,0.00121879,-0.01239042,0.08935921,-0.04393222,0.09012748,-0.02699705,0.28896165,-0.21403293,3.31789014,-1.82873599,0.00556027,-0.00939861,0.29904465,-0.31051233
-2.45822911,3.60391836,-2.09721672,0.00125440,-0.01163134,0.09223400,-0.04232247,0.09047460,-0.02683270,0.28620389,-0.21547496,3.30803127,-1.81518316,0.00552522,-0.00887227,0.30336024,-0.30097766
-2.45222611,3.60456133,-2.08279825,0.00130106,-0.01085215,0.09516172,-0.04101627,0.09049537,-0.02694106,0.28411999,-0.21804896,3.29704302,-1.81094195,0.00546905,-0.00835881,0.30864875,-0.29280368
-2.44622311,3.60635409,-2.07946025,0.00135736,-0.01006471,0.09814687,-0.04002412,0.09021291,-0.02733621,0.28279713,-0.22173923,3.28589637,-1.81637320,0.00539337,-0.00786601,0.31498002,-0.28606206
-2.44022011,3.61017766,-2.08734263,0.00142184,-0.00928016,0.10119109,-0.03935209,0.08965448,-0.02802800,0.28229290,-0.22649252,3.27546996,-1.83157197,0.00530023,-0.00740095,0.32239582,-0.28078376
-2.43421711,3.61675222,-2.10628594,0.00149293,-0.00850866,0.10429205,-0.03900170,0.08885009,-0.02902170,0.28263335,-0.23221931,3.26651772,-1.85637057,0.00519196,-0.00696987,0.33090588,-0.27695926
-2.42821411,3.62660580,-2.13584499,0.00156897,-0.00775918,0.10744250,-0.03897010,0.08783105,-0.03031777,0.28381214,-0.23879649,3.25964093,-1.89035124,0.00507108,-0.00657798,0.34048492,-0.27454024
-2.42221111,3.64004976,-2.17531292,0.00164819,-0.00703942,0.11062947,-0.03925027,0.08662865,-0.03191163,0.28579091,-0.24607132,3.25526604,-1.93286785,0.00494020,-0.00622940,0.35107090,-0.27344269
-2.41620810,3.65716250,-2.22375462,0.00172875,-0.00635566,0.11383374,-0.03983141,0.08527283,-0.03379361,0.28850071,-0.25386666,3.25362891,-1.98307585,0.00480185,-0.00592709,0.36256441,-0.27355139
-2.41020510,3.67778208,-2.28004813,0.00180875,-0.00571281,0.11702963,-0.04069943,0.08379106,-0.03594886,0.29184454,-0.26198718,3.25476651,-2.03996914,0.00465844,-0.00567278,0.37482958,-0.27472548
-2.40420210,3.70150845,-2.34293237,0.00188628,-0.00511435,0.12018506,-0.04183750,0.08220751,-0.03835747,0.29570085,-0.27022636,3.25851639,-2.10242230,0.00451216,-0.00546702,0.38769630,-0.27680504
-2.39819910,3.72771532,-2.41105904,0.00195943,-0.00456247,0.12326203,-0.04322673,0.08054239,-0.04099466,0.29992790,-0.27837405,3.26452410,-2.16923630,0.00436490,-0.00530918,0.40096378,-0.27961824
-2.39219610,3.75557159,-2.48304639,0.00202639,-0.00405816,0.12621742,-0.04484688,0.07881168,-0.04383104,0.30436885,-0.28622419,3.27225855,-2.23918568,0.00421819,-0.00519753,0.41440548,-0.28298890
-2.38619310,3.78407157,-2.55753262,0.00208544,-0.00360134,0.12900414,-0.04667708,0.07702705,-0.04683311,0.30885733,-0.29358246,3.28103465,-2.31106507,0.00407323,-0.00512933,0.42777516,-0.28674405
-2.38019010,3.81207281,-2.63322648,0.00213503,-0.00319103,0.13157257,-0.04869653,0.07519613,-0.04996373,0.31322335,-0.30027345,3.29004239,-2.38373304,0.00393081,-0.00510093,0.44081391,-0.29072122
-2.37418709,3.83834027,-2.70895289,0.00217381,-0.00282551,0.13387221,-0.05088518,0.07332296,-0.05318290,0.31729930,-0.30614715,3.29838128,-2.45615139,0.00379140,-0.00510792,0.45325782,-0.29477505
-2.36818409,3.86159469,-2.78369172,0.00220067,-0.00250250,0.13585353,-0.05322436,0.07140869,-0.05644850,0.32092582,-0.31108439,3.30509861,-2.52741808,0.00365515,-0.00514528,0.46484618,-0.29878309
-2.36218109,3.88056345,-2.85660804,0.00221480,-0.00221931,0.13746989,-0.05569728,0.06945236,-0.05971718,0.32395731,-0.31500097,3.30922994,-2.59679265,0.00352193,-0.00520752,0.47532969,-0.30265036
-2.35617809,3.89403141,-2.92707281,0.00221566,-0.00197302,0.13867933,-0.05828940,0.06745176,-0.06294540,0.32626683,-0.31785046,3.30984007,-2.66371306,0.00339141,-0.00528887,0.48447845,-0.30631267
-2.35017509,3.90088971,-2.99467324,0.00220306,-0.00176060,0.13944641,-0.06098874,0.06540437,-0.06609039,0.32775025,-0.31962533,3.30606269,-2.72780345,0.00326312,-0.00538342,0.49208938,-0.30973836
-2.34417209,3.90018041,-3.05921268,0.00217709,-0.00157903,0.13974369,-0.06378599,0.06330811,-0.06911126,0.32832949,-0.32035662,3.29713710,-2.78887288,0.00313653,-0.00548531,0.49799269,-0.31292857
-2.33816908,3.89113499,-3.12070042,0.00213821,-0.00142538,0.13955297,-0.06667443,0.06116214,-0.07196998,0.32795456,-0.32011191,3.28244035,-2.84690537,0.00301109,-0.00558885,0.50205722,-0.31591596
-2.33216608,3.87320526,-3.17933217,0.00208715,-0.00129690,0.13886621,-0.06964981,0.05896740,-0.07463233,0.32660466,-0.31899194,3.26151368,-2.90204201,0.00288631,-0.00568868,0.50419432,-0.31876197
-2.32616308,3.84608536,-3.23546238,0.00202495,-0.00119105,0.13768596,-0.07270996,0.05672707,-0.07706877,0.32428787,-0.31712587,3.23408214,-2.95455646,0.00276182,-0.00577993,0.50436014,-0.32155270
-2.32016008,3.80972437,-3.28957004,0.00195287,-0.00110555,0.13602545,-0.07585433,0.05444675,-0.07925509,0.32103988,-0.31466552,3.20006692,-3.00482505,0.00263741,-0.00585826,0.50255629,-0.32439376
-2.31415708,3.76432904,-3.34221966,0.00187245,-0.00103835,0.13390816,-0.07908340,0.05213452,-0.08117292,0.31692158,-0.31177871,3.15959006,-3.05329334,0.00251303,-0.00592001,0.49882877,-0.32740409
-2.30815408,3.71035721,-3.39401937,0.00178536,-0.00098764,0.13136708,-0.08239796,0.04980081,-0.08281002,0.31201567,-0.30864221,3.11297172,-3.10044063,0.00238884,-0.00596221,0.49326535,-0.33070929
-2.30215108,3.64850232,-3.44557813,0.00169343,-0.00095184,0.12844353,-0.08579837,0.04745808,-0.08416031,0.30642259,-0.30543433,3.06072060,-3.14674430,0.00226522,-0.00598267,0.48599150,-0.33443451
-2.29614807,3.57967043,-3.49746392,0.00159860,-0.00092954,0.12518573,-0.08928368,0.04512045,-0.08522364,0.30025587,-0.30232772,3.00351821,-3.19264552,0.00214272,-0.00597993,0.47716504,-0.33869734
-2.29014507,3.50495097,-3.55016475,0.00150284,-0.00091946,0.12164709,-0.09285090,0.04280316,-0.08600541,0.29363716,-0.29948248,2.94219804,-3.23851776,0.00202209,-0.00595331,0.46696991,-0.34360107
-2.28414207,3.42558304,-3.60405390,0.00140817,-0.00092045,0.11788444,-0.09649411,0.04052203,-0.08651587,0.28669117,-0.29703999,2.87772108,-3.28463944,0.00190422,-0.00590281,0.45560930,-0.34922837
-2.27813907,3.34291884,-3.65936092,0.00131655,-0.00093140,0.11395613,-0.10020379,0.03829291,-0.08676933,0.27954085,-0.29511749,2.81114865,-3.33117160,0.00179013,-0.00582910,0.44329849,-0.35563588
-2.27213607,3.25838629,-3.71614917,0.00122991,-0.00095122,0.10992024,-0.10396616,0.03613115,-0.08678316,0.27230292,-0.29380389,2.74361432,-3.37814142,0.00168092,-0.00573341,0.43025768,-0.36284983
-2.26613307,3.17345217,-3.77430076,0.00115008,-0.00097884,0.10583289,-0.10776269,0.03405111,-0.08657677,0.26508401,-0.29315661,2.67629577,-3.42543185,0.00157775,-0.00561744,0.41670531,-0.37086284
-2.26013007,3.08958761,-3.83350915,0.00107879,-0.00101312,0.10174670,-0.11156977,0.03206578,-0.08617054,0.25797754,-0.29319980,2.61038798,-3.47277757,0.00148179,-0.00548326,0.40285188,-0.37963209
-2.25412706,3.00823686,-3.89327960,0.00101761,-0.00105288,0.09770956,-0.11535859,0.03018647,-0.08558481,0.25106159,-0.29392382,2.54707867,-3.51976727,0.00139418,-0.00533323,0.38889473,-0.38907891
-2.24812406,2.93079050,-3.95293706,0.00096799,-0.00109690,0.09376370,-0.11909522,0.02842262,-0.08483889,0.24439754,-0.29528601,2.48752649,-3.56585171,0.00131604,-0.00516983,0.37501387,-0.39908970
-2.24212106,2.85856334,-4.01164132,0.00093121,-0.00114388,0.08994498,-0.12274092,0.02678169,-0.08395038,0.23802978,-0.29721268,2.43284262,-3.61035722,0.00124837,-0.00499564,0.36136891,-0.40951837
-2.23611806,2.79277758,-4.06840844,0.00090836,-0.00119248,0.08628260,-0.12625269,0.02526915,-0.08293444,0.23198629,-0.29960219,2.38407584,-3.65250387,0.00119210,-0.00481318,0.34809717,-0.42018996
-2.23011506,2.73455065,-4.12213775,0.00090033,-0.00124132,0.08279904,-0.12958405,0.02388860,-0.08180354,0.22628000,-0.30232899,2.34220097,-3.69142765,0.00114803,-0.00462483,0.33531294,-0.43090538
-2.22411206,2.68488774,-4.17164347,0.00090785,-0.00128901,0.07951031,-0.13268598,0.02264188,-0.08056718,0.22091085,-0.30524845,2.30811046,-3.72620569,0.00111684,-0.00443284,0.32310779,-0.44144723
-2.21810905,2.64467794,-4.21568962,0.00093141,-0.00133419,0.07642637,-0.13550815,0.02152929,-0.07923202,0.21586831,-0.30820231,2.28260859,-3.75588379,0.00109906,-0.00423918,0.31155169,-0.45158620
-2.21210605,2.61469342,-4.25302734,0.00097130,-0.00137554,0.07355181,-0.13800020,0.02054982,-0.07780212,0.21113431,-0.31102444,2.26640780,-3.77950524,0.00109508,-0.00404559,0.30069490,-0.46108803
-2.20610305,2.59559068,-4.28243318,0.00102760,-0.00141184,0.07088654,-0.14011314,0.01970137,-0.07627937,0.20668611,-0.31354689,2.26012633,-3.79614023,0.00110514,-0.00385351,0.29057035,-0.46972076
-2.20010005,2.58791276,-4.30274733,0.00110016,-0.00144197,0.06842668,-0.14180090,0.01898101,-0.07466406,0.20249928,-0.31560577,2.26428674,-3.80491485,0.00112934,-0.00366414,0.28119625,-0.47726182
-2.19409705,2.59209178,-4.31291062,0.00118861,-0.00146498,0.06616531,-0.14302173,0.01838524,-0.07295554,0.19855030,-0.31704700,2.27931453,-3.80503900,0.00116766,-0.00347837,0.27257880,-0.48350496
-2.18809405,2.60845089,-4.31199918,0.00129233,-0.00148008,0.06409330,-0.14373968,0.01791015,-0.07115287,0.19481880,-0.31773161,2.30553647,-3.79583257,0.00121991,-0.00329691,0.26471481,-0.48826659
-2.18209105,2.63720513,-4.29925590,0.00141053,-0.00148670,0.06220001,-0.14392593,0.01755162,-0.06925552,0.19128925,-0.31754044,2.34317825,-3.77674907,0.00128581,-0.00312023,0.25759398,-0.49139147
-2.17608804,2.67846080,-4.27411779,0.00154217,-0.00148449,0.06047389,-0.14355989,0.01730550,-0.06726395,0.18795212,-0.31637809,2.39236114,-3.74739633,0.00136497,-0.00294864,0.25120090,-0.49275740
-2.17008504,2.73221316,-4.23623859,0.00168606,-0.00147332,0.05890298,-0.14263021,0.01716770,-0.06518012,0.18480433,-0.31417614,2.45309783,-3.70755377,0.00145689,-0.00278236,0.24551649,-0.49227898
-2.16408204,2.79834253,-4.18550601,0.00184082,-0.00145330,0.05747526,-0.14113544,0.01713431,-0.06300786,0.18184912,-0.31089534,2.52528720,-3.65718579,0.00156100,-0.00262148,0.24051908,-0.48991018
-2.15807904,2.87660906,-4.12205341,0.00200494,-0.00142480,0.05617887,-0.13908450,0.01720167,-0.06075309,0.17909541,-0.30652688,2.60870854,-3.59645114,0.00167668,-0.00246608,0.23618492,-0.48564577
-2.15207604,2.96664647,-4.04626542,0.00217686,-0.00138837,0.05500229,-0.13649674,0.01736644,-0.05842390,0.17655653,-0.30109275,2.70301542,-3.52570798,0.00180324,-0.00231620,0.23248836,-0.47952150
-2.14607304,3.06795535,-3.95877776,0.00235494,-0.00134480,0.05393435,-0.13340185,0.01762560,-0.05603052,0.17424877,-0.29464505,2.80772959,-3.44551455,0.00194001,-0.00217192,0.22940162,-0.47161325
-2.14007004,3.17989665,-3.86047105,0.00253760,-0.00129506,0.05296419,-0.12983928,0.01797650,-0.05358506,0.17218951,-0.28726445,2.92223549,-3.35662551,0.00208629,-0.00203330,0.22689440,-0.46203495
-2.13406703,3.30168592,-3.75245896,0.00272333,-0.00124029,0.05208126,-0.12585758,0.01841687,-0.05110129,0.17039538,-0.27905781,3.04577583,-3.25998397,0.00224141,-0.00190050,0.22493330,-0.45093565
-2.12806403,3.43238907,-3.63607104,0.00291079,-0.00118176,0.05127516,-0.12151329,0.01894476,-0.04859422,0.16888038,-0.27015504,3.17744866,-3.15670926,0.00240473,-0.00177368,0.22348123,-0.43849556
-2.12206103,3.57092023,-3.51283051,0.00309886,-0.00112084,0.05053564,-0.11686972,0.01955852,-0.04607971,0.16765418,-0.26070534,3.31620665,-3.04808081,0.00257569,-0.00165309,0.22249691,-0.42492153
-2.11605803,3.71604240,-3.38442763,0.00328672,-0.00105900,0.04985254,-0.11199551,0.02025670,-0.04357405,0.16672072,-0.25087296,3.46085883,-2.93551831,0.00275376,-0.00153901,0.22193451,-0.41044181
-2.11005503,3.86637138,-3.25268914,0.00347393,-0.00099772,0.04921577,-0.10696302,0.02103798,-0.04109351,0.16607712,-0.24083252,3.61007537,-2.82055844,0.00293848,-0.00143178,0.22174357,-0.39530039
-2.10405203,4.02038352,-3.11954437,0.00366050,-0.00093854,0.04861533,-0.10184667,0.02190098,-0.03865403,0.16571306,-0.23076418,3.76239586,-2.70482860,0.00312947,-0.00133178,0.22186910,-0.37975112
-2.09804902,4.17642778,-2.98698874,0.00384688,-0.00088296,0.04804145,-0.09672119,0.02284412,-0.03627083,0.16561063,-0.22084867,3.91624129,-2.59001812,0.00332641,-0.00123941,0.22225204,-0.36405161
-2.09204602,4.33274220,-2.85704527,0.00403409,-0.00083249,0.04748465,-0.09165995,0.02386538,-0.03395822,0.16574459,-0.21126236,4.06993011,-2.47784729,0.00352900,-0.00115510,0.22283004,-0.34845715
-2.08604302,4.48747523,-2.73172487,0.00422367,-0.00078856,0.04693594,-0.08673324,0.02496207,-0.03172936,0.16608311,-0.20217251,4.22169857,-2.37003492,0.00373699,-0.00107932,0.22353843,-0.33321481
-2.08004002,4.63871179,-2.61298628,0.00441775,-0.00075253,0.04638696,-0.08200673,0.02613058,-0.02959617,0.16658890,-0.19373283,4.36972535,-2.26826497,0.00395012,-0.00101250,0.22431149,-0.31855778
