energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Na_s_up,Na_s_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-4.08504252,1.57222759,-1.92254011,0.46120732,-0.55781259,0.46736650,-0.58173148,0.01556294,-0.02165559,0.21985772,-0.27091376,0.27920675,-0.26095303,0.83489780,-1.05004090,0.00000000,-0.00000000
-4.07903952,1.45066527,-1.80669107,0.42716723,-0.53124970,0.42952712,-0.54191499,0.01391013,-0.01983057,0.20357930,-0.25629181,0.27020737,-0.25710407,0.76652126,-0.98492971,0.00000000,-0.00000000
-4.07303652,1.33258504,-1.69157378,0.39352055,-0.50401695,0.39322213,-0.50300076,0.01237319,-0.01809820,0.18764919,-0.24153499,0.26069341,-0.25265936,0.70007482,-0.92004420,0.00000000,-0.00000000
-4.06703352,1.21869570,-1.57786960,0.36054900,-0.47626994,0.35859839,-0.46518358,0.01095379,-0.01646406,0.17218452,-0.22675591,0.25074531,-0.24762320,0.63599721,-0.85579566,0.00000000,-0.00000000
-4.06103052,1.10961851,-1.46624607,0.32851475,-0.44818049,0.32577703,-0.42864662,0.00965157,-0.01493131,0.15728790,-0.21206362,0.24044411,-0.24202262,0.57467640,-0.79258729,0.00000000,-0.00000000
-4.05502751,1.00587768,-1.35734398,0.29765490,-0.41993274,0.29485192,-0.39355791,0.00846445,-0.01350102,0.14304640,-0.19756230,0.22986943,-0.23590562,0.51644289,-0.73080572,0.00000000,-0.00000000
-4.04902451,0.90789439,-1.25176530,0.26817718,-0.39171892,0.26588913,-0.36006709,0.00738892,-0.01217248,0.12953104,-0.18335005,0.21909787,-0.22933836,0.46156516,-0.67081332,0.00000000,-0.00000000
-4.04302151,0.81598451,-1.15006214,0.24025678,-0.36373488,0.23892717,-0.32830279,0.00642035,-0.01094360,0.11679677,-0.16951774,0.20820184,-0.22240180,0.41024742,-0.61294150,0.00000000,-0.00000000
-4.03701851,0.73035971,-1.05272726,0.21403461,-0.33617561,0.21397825,-0.29837044,0.00555324,-0.00981116,0.10488279,-0.15614796,0.19724877,-0.21518756,0.36262948,-0.55748508,0.00000000,-0.00000000
-4.03101551,0.65113192,-0.96018617,0.18961673,-0.30923082,0.19103022,-0.27035087,0.00478151,-0.00877117,0.09381341,-0.14331413,0.18630078,-0.20779359,0.31878873,-0.50469803,0.00000000,-0.00000000
-4.02501251,0.57832060,-0.87279125,0.16707507,-0.28308085,0.17004921,-0.24429951,0.00409868,-0.00781913,0.08359919,-0.13107976,0.17541459,-0.20031951,0.27874396,-0.45479049,0.00000000,-0.00000000
-4.01900950,0.51186237,-0.79081793,0.14644922,-0.25789297,0.15098284,-0.22024635,0.00349811,-0.00695024,0.07423838,-0.11949784,0.16464178,-0.19286213,0.24246063,-0.40792718,0.00000000,-0.00000000
-4.01300650,0.45162241,-0.71446309,0.12774920,-0.23381828,0.13376364,-0.19819663,0.00297313,-0.00615958,0.06571857,-0.10861058,0.15402915,-0.18551118,0.20985748,-0.36422711,0.00000000,-0.00000000
-4.00700350,0.39740705,-0.64384568,0.11095891,-0.21098927,0.11831284,-0.17813216,0.00251717,-0.00544228,0.05801853,-0.09844923,0.14361929,-0.17834564,0.18081389,-0.32376462,0.00000000,-0.00000000
-4.00100050,0.34897699,-0.57900951,0.09604020,-0.18951810,0.10454403,-0.16001332,0.00212390,-0.00479359,0.05111009,-0.08903432,0.13345105,-0.17143067,0.15517777,-0.28657152,0.00000000,-0.00000000
-3.99499750,0.30606046,-0.51992802,0.08293724,-0.16949568,0.09236679,-0.14378156,0.00178730,-0.00420899,0.04495993,-0.08037598,0.12356007,-0.16481540,0.13277362,-0.25264038,0.00000000,-0.00000000
-3.98899450,0.26836588,-0.46651094,0.07158095,-0.15099155,0.08168996,-0.12936237,0.00150172,-0.00368418,0.03953145,-0.07247471,0.11397919,-0.15853168,0.11341039,-0.22192848,0.00000000,-0.00000000
-3.98299150,0.23559358,-0.41861238,0.06189343,-0.13405441,0.07242467,-0.11666855,0.00126193,-0.00321513,0.03478636,-0.06532222,0.10473868,-0.15259372,0.09688884,-0.19436262,0.00000000,-0.00000000
-3.97698849,0.20744605,-0.37604012,0.05379203,-0.11871344,0.06448673,-0.10560371,0.00106314,-0.00279808,0.03068618,-0.05890254,0.09586644,-0.14699869,0.08300830,-0.16984422,0.00000000,-0.00000000
-3.97098549,0.18363668,-0.33856570,0.04719302,-0.10498001,0.05779863,-0.09606578,0.00090103,-0.00242952,0.02719346,-0.05319331,0.08738790,-0.14172819,0.07157238,-0.14825474,0.00000000,-0.00000000
-3.96498249,0.16389658,-0.30593477,0.04201475,-0.09284998,0.05229088,-0.08795050,0.00077174,-0.00210618,0.02427278,-0.04816709,0.07932596,-0.13675046,0.06239383,-0.12946109,0.00000000,-0.00000000
-3.95897949,0.14797950,-0.27787748,0.03818007,-0.08230610,0.04790282,-0.08115469,0.00067187,-0.00182503,0.02189149,-0.04379284,0.07170065,-0.13202312,0.05529812,-0.11332085,0.00000000,-0.00000000
-3.95297649,0.13566480,-0.25411820,0.03561815,-0.07332067,0.04458285,-0.07557914,0.00059845,-0.00158326,0.02002021,-0.04003723,0.06452892,-0.12749641,0.05012600,-0.09968710,0.00000000,-0.00000000
-3.94697349,0.12675853,-0.23438449,0.03426546,-0.06585811,0.04228811,-0.07113115,0.00054892,-0.00137824,0.01863299,-0.03686605,0.05782425,-0.12311654,0.04673493,-0.08841278,0.00000000,-0.00000000
-3.94097049,0.12109281,-0.21841469,0.03406616,-0.05987726,0.04098368,-0.06772646,0.00052111,-0.00120753,0.01770735,-0.03424533,0.05159639,-0.11882908,0.04499934,-0.07935426,0.00000000,-0.00000000
-3.93496748,0.11852354,-0.20596398,0.03497168,-0.05533355,0.04064130,-0.06529067,0.00051318,-0.00106887,0.01722403,-0.03214238,0.04585107,-0.11458218,0.04481007,-0.07237425,0.00000000,-0.00000000
-3.92896448,0.11892693,-0.19680880,0.03693976,-0.05218057,0.04123786,-0.06375988,0.00052358,-0.00096015,0.01716659,-0.03052657,0.04058995,-0.11032940,0.04607289,-0.06734380,0.00000000,-0.00000000
-3.92296148,0.12219486,-0.19074923,0.03993296,-0.05037129,0.04275348,-0.06308087,0.00055103,-0.00087945,0.01752082,-0.02936988,0.03581051,-0.10603210,0.04870630,-0.06414347,0.00000000,-0.00000000
-3.91695848,0.12822957,-0.18760963,0.04391674,-0.04985865,0.04516951,-0.06321044,0.00059445,-0.00082495,0.01827416,-0.02864717,0.03150628,-0.10166121,0.05263892,-0.06266364,0.00000000,-0.00000000
-3.91095548,0.13693794,-0.18723735,0.04885727,-0.05059567,0.04846642,-0.06411433,0.00065292,-0.00079499,0.01941492,-0.02833621,0.02766705,-0.09719840,0.05780645,-0.06280407,0.00000000,-0.00000000
-3.90495248,0.14822570,-0.18949989,0.05471912,-0.05253503,0.05262180,-0.06576548,0.00072563,-0.00078802,0.02093158,-0.02841746,0.02427933,-0.09263656,0.06414856,-0.06447270,0.00000000,-0.00000000
-3.89894947,0.16199203,-0.19428060,0.06146298,-0.05562822,0.05760839,-0.06814197,0.00081185,-0.00080259,0.02281209,-0.02887368,0.02132695,-0.08797966,0.07160584,-0.06758397,0.00000000,-0.00000000
-3.89294647,0.17812472,-0.20147343,0.06904357,-0.05982439,0.06339255,-0.07122459,0.00091089,-0.00083734,0.02504325,-0.02968927,0.01879177,-0.08324204,0.08011702,-0.07205670,0.00000000,-0.00000000
-3.88694347,0.19649642,-0.21097694,0.07740786,-0.06506889,0.06993299,-0.07499436,0.00102208,-0.00089098,0.02761021,-0.03084966,0.01665448,-0.07844727,0.08961663,-0.07781172,0.00000000,-0.00000000
-3.88094047,0.21696218,-0.22268828,0.08649383,-0.07130185,0.07718003,-0.07942996,0.00114473,-0.00096226,0.03049615,-0.03234050,0.01489556,-0.07362652,0.10003337,-0.08476957,0.00000000,-0.00000000
-3.87493747,0.23935860,-0.23649735,0.09622986,-0.07845678,0.08507550,-0.08450540,0.00127813,-0.00104998,0.03368208,-0.03414694,0.01349631,-0.06881678,0.11128913,-0.09284828,0.00000000,-0.00000000
-3.86893447,0.26350476,-0.25228179,0.10653480,-0.08645951,0.09355317,-0.09018804,0.00142157,-0.00115295,0.03714692,-0.03625301,0.01243987,-0.06405894,0.12329904,-0.10196164,0.00000000,-0.00000000
-3.86293147,0.28920505,-0.26990323,0.11731886,-0.09522746,0.10254004,-0.09643705,0.00157432,-0.00127002,0.04086779,-0.03864111,0.01171239,-0.05939586,0.13597240,-0.11201799,0.00000000,-0.00000000
-3.85692846,0.31625396,-0.28920506,0.12848539,-0.10466949,0.11195823,-0.10320255,0.00173568,-0.00140006,0.04482048,-0.04129169,0.01130411,-0.05487053,0.14921460,-0.12291977,0.00000000,-0.00000000
-3.85092546,0.34444271,-0.31001223,0.13993334,-0.11468649,0.12172761,-0.11042549,0.00190498,-0.00154196,0.04898017,-0.04418320,0.01121055,-0.05052448,0.16292999,-0.13456391,0.00000000,-0.00000000
-3.84492246,0.37356755,-0.33213306,0.15156061,-0.12517263,0.13176904,-0.11803830,0.00208165,-0.00169467,0.05332226,-0.04729227,0.01143357,-0.04639649,0.17702559,-0.14684319,0.00000000,-0.00000000
-3.83891946,0.40343936,-0.35536333,0.16326790,-0.13601740,0.14200820,-0.12596643,0.00226526,-0.00185722,0.05782346,-0.05059421,0.01198248,-0.04252163,0.19141546,-0.15964855,0.00000000,-0.00000000
-3.83291646,0.43389417,-0.37949245,0.17496308,-0.14710841,0.15237968,-0.13413070,0.00245553,-0.00202875,0.06246279,-0.05406374,0.01287497,-0.03893066,0.20602556,-0.17287229,0.00000000,-0.00000000
-3.82691346,0.46480395,-0.40431157,0.18656574,-0.15833491,0.16283139,-0.14245036,0.00265241,-0.00220853,0.06722271,-0.05767594,0.01413801,-0.03564987,0.22079875,-0.18641206,0.00000000,-0.00000000
-3.82091046,0.49608725,-0.42962324,0.19801173,-0.16959180,0.17332880,-0.15084683,0.00285612,-0.00239603,0.07209017,-0.06140738,0.01580850,-0.03270123,0.23569967,-0.20017551,0.00000000,-0.00000000
-3.81490745,0.52771863,-0.45525220,0.20925741,-0.18078397,0.18385898,-0.15924797,0.00306715,-0.00259093,0.07705746,-0.06523744,0.01793378,-0.03010292,0.25071918,-0.21408531,0.00000000,-0.00000000
-3.80890445,0.55973663,-0.48105664,0.22028325,-0.19183090,0.19443410,-0.16759249,0.00328629,-0.00279318,0.08212290,-0.06914953,0.02057178,-0.02787017,0.26587791,-0.22808423,0.00000000,-0.00000000
-3.80290145,0.59224916,-0.50693927,0.23109658,-0.20267096,0.20509401,-0.17583453,0.00351461,-0.00300300,0.08729121,-0.07313234,0.02379090,-0.02601629,0.28122869,-0.24214002,0.00000000,-0.00000000
-3.79689845,0.62543599,-0.53285749,0.24173318,-0.21326548,0.21590794,-0.18394798,0.00375344,-0.00322092,0.09257358,-0.07718094,0.02766944,-0.02455390,0.29685750,-0.25624969,0.00000000,-0.00000000
-3.79089545,0.65954762,-0.55883198,0.25225749,-0.22360197,0.22697476,-0.19193031,0.00400433,-0.00344774,0.09798727,-0.08129759,0.03229454,-0.02349623,0.31288269,-0.27044283,0.00000000,-0.00000000
-3.78489245,0.69490033,-0.58495283,0.26276135,-0.23369643,0.23842195,-0.19980569,0.00426896,-0.00368454,0.10355494,-0.08549223,0.03776065,-0.02285851,0.32945233,-0.28478365,0.00000000,-0.00000000
-3.77888944,0.73186705,-0.61138287,0.27336105,-0.24359447,0.25040295,-0.20762717,0.00454902,-0.00393263,0.10930346,-0.08978261,0.04416739,-0.02265920,0.34673957,-0.29937150,0.00000000,-0.00000000
-3.77288644,0.77086420,-0.63835747,0.28419286,-0.25337100,0.26309295,-0.21547769,0.00484615,-0.00419345,0.11526238,-0.09419393,0.05161682,-0.02292127,0.36493609,-0.31433953,0.00000000,-0.00000000
-3.76688344,0.81233480,-0.66618063,0.29540702,-0.26312831,0.27668324,-0.22346980,0.00516175,-0.00446853,0.12146216,-0.09875806,0.06021013,-0.02367316,0.38424381,-0.32985146,0.00000000,-0.00000000
-3.76088044,0.85672816,-0.69521714,0.30716045,-0.27299274,0.29137405,-0.23174398,0.00549684,-0.00475933,0.12793206,-0.10351227,0.07004373,-0.02494960,0.40486497,-0.34609634,0.00000000,-0.00000000
-3.75487744,0.90447719,-0.72588101,0.31960835,-0.28310961,0.30736640,-0.24046561,0.00585195,-0.00506717,0.13469799,-0.10849752,0.08120487,-0.02679219,0.42699123,-0.36328145,0.00000000,-0.00000000
-3.74887444,0.95597393,-0.75862033,0.33289529,-0.29363687,0.32485295,-0.24982056,0.00622693,-0.00539301,0.14178026,-0.11375649,0.09376691,-0.02924957,0.45079201,-0.38162343,0.00000000,-0.00000000
-3.74287144,1.01154473,-0.79389918,0.34714588,-0.30473747,0.34400845,-0.26000953,0.00662084,-0.00573741,0.14919145,-0.11933119,0.10778420,-0.03237734,0.47640281,-0.40133806,0.00000000,-0.00000000
-3.73686843,1.07142608,-0.83217726,0.36245576,-0.31657090,0.36498020,-0.27124147,0.00703187,-0.00610028,0.15693456,-0.12526054,0.12328709,-0.03623760,0.50391398,-0.42262900,0.00000000,-0.00000000
-3.73086543,1.13574243,-0.87388817,0.37888327,-0.32928415,0.38787886,-0.28372616,0.00745722,-0.00648086,0.16500144,-0.13157789,0.14027691,-0.04089805,0.53336068,-0.44567603,0.00000000,-0.00000000
-3.72486243,1.20448745,-0.91941727,0.39644232,-0.34300263,0.41277023,-0.29766630,0.00789309,-0.00687754,0.17337163,-0.13830865,0.15872146,-0.04643078,0.56471464,-0.47062338,0.00000000,-0.00000000
-3.71885943,1.27750966,-0.96908029,0.41509682,-0.35782136,0.43966854,-0.31324963,0.00833470,-0.00728779,0.18201185,-0.14546814,0.17855111,-0.05291056,0.59787814,-0.49756872,0.00000000,-0.00000000
-3.71285643,1.35450368,-1.02310367,0.43475716,-0.37379707,0.46853144,-0.33064115,0.00877635,-0.00770816,0.19087593,-0.15305982,0.19965583,-0.06041284,0.63268091,-0.52655343,0.00000000,-0.00000000
-3.70685343,1.43500794,-1.08160787,0.45527890,-0.39094154,0.49925746,-0.34997605,0.00921151,-0.00813424,0.19990542,-0.16107407,0.22188340,-0.06901128,0.66888017,-0.55755478,0.00000000,-0.00000000
-3.70085043,1.51840930,-1.14459440,0.47646404,-0.40921658,0.53168590,-0.37135360,0.00963302,-0.00856075,0.20903082,-0.16948743,0.24503897,-0.07877501,0.70616404,-0.59048050,0.00000000,-0.00000000
-3.69484742,1.60395494,-1.21193750,0.49806470,-0.42853105,0.56559960,-0.39483235,0.01003326,-0.00898160,0.21817330,-0.17826251,0.26888626,-0.08976550,0.74415851,-0.62516618,0.00000000,-0.00000000
-3.68884442,1.69077137,-1.28338101,0.51978931,-0.44874013,0.60073055,-0.42042686,0.01040440,-0.00939005,0.22724698,-0.18734849,0.29315041,-0.10203333,0.78243769,-0.66137587,0.00000000,-0.00000000
-3.68284142,1.77789013,-1.35854089,0.54131114,-0.46964696,0.63676826,-0.44810629,0.01073869,-0.00977893,0.23616150,-0.19668233,0.31752255,-0.11561461,0.82053713,-0.69880601,0.00000000,-0.00000000
-3.67683842,1.86427936,-1.43691330,0.56227872,-0.49100674,0.67337083,-0.47779487,0.01102873,-0.01014081,0.24482500,-0.20619039,0.34166607,-0.13052752,0.85796983,-0.73709265,0.00000000,-0.00000000
-3.67083542,1.94888001,-1.51788825,0.58232784,-0.51253309,0.71017819,-0.50937433,0.01126773,-0.01046830,0.25314707,-0.21579063,0.36522442,-0.14676881,0.89424421,-0.77582197,0.00000000,-0.00000000
-3.66483242,2.03064541,-1.60076834,0.60109461,-0.53390660,0.74682713,-0.54268837,0.01144986,-0.01075431,0.26104178,-0.22539514,0.38783029,-0.16431050,0.92888332,-0.81454360,0.00000000,-0.00000000
-3.65882941,2.10858225,-1.68479175,0.61822897,-0.55478515,0.78296746,-0.57754884,0.01157039,-0.01099231,0.26843053,-0.23491285,0.40911569,-0.18309692,0.96144451,-0.85278635,0.00000000,-0.00000000
-3.65282641,2.18179148,-1.76915875,0.63340812,-0.57481556,0.81827865,-0.61374358,0.01162602,-0.01117663,0.27524455,-0.24425243,0.42872275,-0.20304230,0.99153868,-0.89007570,0.00000000,-0.00000000
-3.64682341,2.24950686,-1.85306054,0.64634915,-0.59364619,0.85248601,-0.65104560,0.01161494,-0.01130265,0.28142703,-0.25332499,0.44631463,-0.22402893,1.01884805,-0.92595239,0.00000000,-0.00000000
-3.64082041,2.31112960,-1.93570913,0.65682042,-0.61093981,0.88537584,-0.68922313,0.01153699,-0.01136706,0.28693471,-0.26204668,0.46158616,-0.24590622,1.04314180,-0.95999116,0.00000000,-0.00000000
-3.63481741,2.36625698,-2.01636699,0.66465106,-0.62638634,0.91680843,-0.72805019,0.01139368,-0.01136799,0.29173884,-0.27034093,0.47427368,-0.26849062,1.06428848,-0.99181892,0.00000000,-0.00000000
-3.62881441,2.41470374,-2.09437520,0.66973817,-0.63971462,0.94672844,-0.76731717,0.01118818,-0.01130514,0.29582559,-0.27814033,0.48416367,-0.29156671,1.08226483,-1.02113136,0.00000000,-0.00000000
-3.62281141,2.45651465,-2.16917863,0.67205141,-0.65070303,0.97517172,-0.80684091,0.01092519,-0.01117979,0.29919576,-0.28538792,0.49109963,-0.31488933,1.09716007,-1.04770730,0.00000000,-0.00000000
-3.61680840,2.49196753,-2.24034713,0.67163478,-0.65918814,1.00226820,-0.84647374,0.01061083,-0.01099482,0.30186389,-0.29203802,0.49498713,-0.33818702,1.10917566,-1.07141988,0.00000000,-0.00000000
-3.61080540,2.52156622,-2.30759148,0.66860534,-0.66507122,1.02824031,-0.88611093,0.01025240,-0.01075461,0.30385688,-0.29805655,0.49579643,-0.36116650,1.11862004,-1.09224412,0.00000000,-0.00000000
-3.60480240,2.54602339,-2.37077345,0.66314916,-0.66832220,1.05339693,-0.92569624,0.00985816,-0.01046488,0.30521213,-0.30342079,0.49356290,-0.38351839,1.12589869,-1.11026020,0.00000000,-0.00000000
-3.59879940,2.56623374,-2.42990925,0.65551447,-0.66898090,1.07812264,-0.96522493,0.00943701,-0.01013253,0.30597535,-0.30811871,0.48838494,-0.40492387,1.13149946,-1.12565225,0.00000000,-0.00000000
-3.59279640,2.58323842,-2.48516602,0.64600239,-0.66715559,1.10286276,-1.00474409,0.00899821,-0.00976541,0.30619817,-0.31214795,0.48041978,-0.42506208,1.13597392,-1.13870252,0.00000000,-0.00000000
-3.58679340,2.59818211,-2.53685138,0.63495567,-0.66301869,1.12810445,-1.04435004,0.00855105,-0.00937198,0.30593566,-0.31551449,0.46987712,-0.44361825,1.13991526,-1.14978099,0.00000000,-0.00000000
-3.58079040,2.61226443,-2.58539627,0.62274586,-0.65680007,1.15435471,-1.08418267,0.00810458,-0.00896109,0.30524392,-0.31823114,0.45701118,-0.46029195,1.14393362,-1.15933070,0.00000000,-0.00000000
-3.57478739,2.62668771,-2.63133171,0.60975950,-0.64877809,1.18211611,-1.12441682,0.00766729,-0.00854166,0.30417791,-0.32031604,0.44211139,-0.47480548,1.14862983,-1.16784940,0.00000000,-0.00000000
-3.56878439,2.64260349,-2.67526025,0.59638395,-0.63926873,1.21186121,-1.16525091,0.00724688,-0.00812237,0.30278951,-0.32179110,0.42549233,-0.48691187,1.15456876,-1.17586807,0.00000000,-0.00000000
-3.56278139,2.66106003,-2.71782333,0.58299341,-0.62861352,1.24400698,-1.20689328,0.00685005,-0.00771139,0.30112597,-0.32268063,0.40748327,-0.49640219,1.16225318,-1.18392730,0.00000000,-0.00000000
-3.55677839,2.68295318,-2.75966585,0.56993576,-0.61716642,1.27889025,-1.24954661,0.00648230,-0.00731617,0.29922890,-0.32301020,0.38841794,-0.50311193,1.17209960,-1.19255235,0.00000000,-0.00000000
-3.55077539,2.70898312,-2.80139954,0.55752067,-0.60528065,1.31674563,-1.29339122,0.00614788,-0.00694316,0.29713357,-0.32280570,0.36862480,-0.50692617,1.18441691,-1.20222816,0.00000000,-0.00000000
-3.54477239,2.73961870,-2.84356677,0.54600967,-0.59329565,1.35768685,-1.33856799,0.00584969,-0.00659772,0.29486890,-0.32209274,0.34841836,-0.50778320,1.19938898,-1.21337518,0.00000000,-0.00000000
-3.53876938,2.77507142,-2.88660646,0.53560824,-0.58152497,1.40169272,-1.38516183,0.00558925,-0.00628395,0.29245765,-0.32089638,0.32809184,-0.50567660,1.21706207,-1.22632732,0.00000000,-0.00000000
-3.53276638,2.81528025,-2.93082388,0.52646058,-0.57024547,1.44859848,-1.43318644,0.00536681,-0.00600466,0.28991723,-0.31924110,0.30791123,-0.50065555,1.23733765,-1.24131295,0.00000000,-0.00000000
-3.52676338,2.85990809,-2.97636577,0.51864689,-0.55968837,1.49809339,-1.48257161,0.00518137,-0.00576134,0.28726063,-0.31715106,0.28811108,-0.49282340,1.25997104,-1.25843997,0.00000000,-0.00000000
-3.52076038,2.90835041,-3.02320235,0.51218348,-0.55003235,1.54972463,-1.53315351,0.00503089,-0.00555423,0.28449766,-0.31465056,0.26889194,-0.48233458,1.28457623,-1.27768561,0.00000000,-0.00000000
-3.51475738,2.95975560,-3.07111718,0.50702549,-0.54139915,1.60290795,-1.58466916,0.00491234,-0.00538234,0.28163623,-0.31176463,0.25041932,-0.46939003,1.31063653,-1.29889165,0.00000000,-0.00000000
-3.50875438,3.01305645,-3.11970575,0.50307205,-0.53385165,1.65694462,-1.63675542,0.00482200,-0.00524366,0.27868367,-0.30851972,0.23282413,-0.45423121,1.33752090,-1.32176537,0.00000000,-0.00000000
-3.50275138,3.06701129,-3.16838324,0.50017371,-0.52739454,1.71104417,-1.68895297,0.00475558,-0.00513523,0.27564785,-0.30494433,0.21620433,-0.43713306,1.36450522,-1.34588630,0.00000000,-0.00000000
-3.49674837,3.12025322,-3.21640135,0.49814157,-0.52197751,1.76435217,-1.74071559,0.00470845,-0.00505337,0.27253814,-0.30106960,0.20062754,-0.41839625,1.39079765,-1.37071862,0.00000000,-0.00000000
-3.49074537,3.17134496,-3.26287372,0.49675782,-0.51750068,1.81598180,-1.79142454,0.00467584,-0.00499386,0.26936609,-0.29692972,0.18613426,-0.39833881,1.41556706,-1.39562878,0.00000000,-0.00000000
-3.48474237,3.21883721,-3.30680912,0.49578707,-0.51382202,1.86504792,-1.84040761,0.00465301,-0.00495215,0.26614569,-0.29256210,0.17274158,-0.37728773,1.43797327,-1.41990754,0.00000000,-0.00000000
-3.47873937,3.26132750,-3.34715091,0.49498803,-0.51076643,1.91070212,-1.88696243,0.00463545,-0.00492352,0.26289332,-0.28800736,0.16044694,-0.35557064,1.45719779,-1.44279564,0.00000000,-0.00000000
-3.47273637,3.29751714,-3.38282116,0.49412485,-0.50813589,1.95216700,-1.93038283,0.00461900,-0.00490331,0.25962735,-0.28330893,0.14923182,-0.33350795,1.47247376,-1.46351196,0.00000000,-0.00000000
-3.46673337,3.32626347,-3.41276735,0.49297784,-0.50572029,1.98876821,-1.96998729,0.00459996,-0.00488708,0.25636725,-0.27851247,0.13906512,-0.31140562,1.48311380,-1.48128283,0.00000000,-0.00000000
-3.46073037,3.34662504,-3.43600946,0.49135285,-0.50330841,2.01996243,-2.00514808,0.00457521,-0.00487074,0.25313261,-0.27366488,0.12990616,-0.28954883,1.48853448,-1.49537132,0.00000000,-0.00000000
-3.45472736,3.35789766,-3.45168510,0.48908907,-0.50069849,2.04536002,-2.03531964,0.00454224,-0.00485070,0.24994175,-0.26881317,0.12170709,-0.26819665,1.48827659,-1.50510519,0.00000000,-0.00000000
-3.44872436,3.35963973,-3.45909043,0.48606487,-0.49770785,2.06474103,-2.06006465,0.00449918,-0.00482391,0.24681035,-0.26400307,0.11441485,-0.24757781,1.48202018,-1.50990217,0.00000000,-0.00000000
-3.44272136,3.35168568,-3.45771473,0.48220153,-0.49418134,2.07806360,-2.07907651,0.00444477,-0.00478798,0.24374994,-0.25927745,0.10797258,-0.22788762,1.46959404,-1.50929155,0.00000000,-0.00000000
-3.43671836,3.33414709,-3.44726688,0.47746469,-0.48999799,2.08546434,-2.09219659,0.00437837,-0.00474115,0.24076663,-0.25467476,0.10232054,-0.20928606,1.45097923,-1.50293117,0.00000000,-0.00000000
-3.43071536,3.30740154,-3.42769208,0.47186355,-0.48507572,2.08725042,-2.09942546,0.00429989,-0.00468233,0.23785987,-0.25022740,0.09739678,-0.19189692,1.42630675,-1.49061913,0.00000000,-0.00000000
-3.42471236,3.27207002,-3.39917816,0.46544801,-0.47937399,2.08388355,-2.10092701,0.00420968,-0.00461102,0.23502167,-0.24596028,0.09313739,-0.17580803,1.39584970,-1.47229974,0.00000000,-0.00000000
-3.41870935,3.22898413,-3.36215076,0.45830388,-0.47289421,2.07595687,-2.09702511,0.00410849,-0.00452729,0.23223616,-0.24188951,0.08947677,-0.16107238,1.36001049,-1.44806375,0.00000000,-0.00000000
-3.41270635,3.17914493,-3.31725782,0.45054659,-0.46567804,2.06416543,-2.08819264,0.00399738,-0.00443168,0.22947958,-0.23802143,0.08634776,-0.14771003,1.31930393,-1.41814291,0.00000000,-0.00000000
-3.40670335,3.12367571,-3.26534387,0.44231366,-0.45780374,2.04927203,-2.07503316,0.00387760,-0.00432513,0.22672091,-0.23435198,0.08368187,-0.13571078,1.27433720,-1.38289938,0.00000000,-0.00000000
-3.40070035,3.06377118,-3.20741566,0.43375654,-0.44938074,2.03207000,-2.05825608,0.00375051,-0.00420887,0.22392288,-0.23086657,0.08140964,-0.12503727,1.22578771,-1.34281073,0.00000000,-0.00000000
-3.39469735,3.00064574,-3.14460069,0.42503204,-0.44054292,2.01334481,-2.03864628,0.00361753,-0.00408433,0.22104367,-0.22754036,0.07946121,-0.11562859,1.17438005,-1.29845129,0.00000000,-0.00000000
-3.38869435,2.93548361,-3.07810099,0.41629417,-0.43144087,1.99383670,-2.01702967,0.00348002,-0.00395303,0.21803897,-0.22433918,0.07776706,-0.10740410,1.12086324,-1.25047111,0.00000000,-0.00000000
-3.38269135,2.86939332,-3.00914444,0.40768640,-0.42223362,1.97420607,-1.99423644,0.00333930,-0.00381650,0.21486454,-0.22122093,0.07625897,-0.10026749,1.06598902,-1.19957338,0.00000000,-0.00000000
-3.37668834,2.80336875,-2.93893623,0.39933512,-0.41308030,1.95500366,-1.97106379,0.00319652,-0.00367622,0.21147905,-0.21813746,0.07487119,-0.09411081,1.01049245,-1.14649173,0.00000000,-0.00000000
-3.37068534,2.73825877,-2.86861304,0.39134441,-0.40413222,1.93664706,-1.94824020,0.00305274,-0.00353355,0.20784722,-0.21503708,0.07354165,-0.08881851,0.95507523,-1.09196821,0.00000000,-0.00000000
-3.36468234,2.67474675,-2.79920228,0.38379234,-0.39552565,1.91940491,-1.92639303,0.00290883,-0.00338966,0.20394293,-0.21186728,0.07221332,-0.08427128,0.90039243,-1.03673309,0.00000000,-0.00000000
-3.35867934,2.61334064,-2.73158848,0.37672911,-0.38737587,1.90338951,-1.90602133,0.00276551,-0.00324557,0.19975236,-0.20857798,0.07083549,-0.08034965,0.84704283,-0.98148728,0.00000000,-0.00000000
-3.35267634,2.55437407,-2.66648853,0.37017691,-0.37977257,1.88855833,-1.88747522,0.00262340,-0.00310207,0.19527692,-0.20512478,0.06936495,-0.07693739,0.79556304,-0.92688787,0.00000000,-0.00000000
-3.34667334,2.49801772,-2.60443687,0.36413144,-0.37277696,1.87472436,-1.87094323,0.00248299,-0.00295978,0.19053586,-0.20147246,0.06776708,-0.07392437,0.74642505,-0.87353724,0.00000000,-0.00000000
-3.34067034,2.44430025,-2.54578136,0.35856508,-0.36642058,1.86157458,-1.85644808,0.00234468,-0.00281914,0.18556840,-0.19759832,0.06601656,-0.07120912,0.70003712,-0.82197596,0.00000000,-0.00000000
