energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
0.12906453,1.96539072,0.01449005,0.03212004,0.29417098,0.82476270,0.50484421,0.97975746,0.00685490,0.08386831
0.13506753,1.84302454,0.01364341,0.02987502,0.27950364,0.76499697,0.46277098,0.93069443,0.00679699,0.07623109
0.14107054,1.73310565,0.01290934,0.02821549,0.26665906,0.71126628,0.42367948,0.88716509,0.00676454,0.06927161
0.14707354,1.63612686,0.01228809,0.02716498,0.25564252,0.66365125,0.38779883,0.84951192,0.00675777,0.06301414
0.15307654,1.55237212,0.01177955,0.02674435,0.24643559,0.62215072,0.35529248,0.81795250,0.00677738,0.05747592
0.15907954,1.48192318,0.01138347,0.02697209,0.23899942,0.58668878,0.32625984,0.79257832,0.00682458,0.05266768
0.16508254,1.42466852,0.01109953,0.02786438,0.23327792,0.55712181,0.30073894,0.77335623,0.00690118,0.04859422
0.17108554,1.38031432,0.01092739,0.02943501,0.22920078,0.53324543,0.27871007,0.76013246,0.00700949,0.04525483
0.17708854,1.34839709,0.01086662,0.03169503,0.22668614,0.51480129,0.26010006,0.75263912,0.00715231,0.04264362
0.18309155,1.32829778,0.01091666,0.03465225,0.22564290,0.50148350,0.24478720,0.75050297,0.00733280,0.04074989
0.18909455,1.31925718,0.01107665,0.03831045,0.22597261,0.49294487,0.23260661,0.75325612,0.00755434,0.03955825
0.19509755,1.32039236,0.01134524,0.04266853,0.22757104,0.48880285,0.22335595,0.76034856,0.00782031,0.03904882
0.20110055,1.33071402,0.01172038,0.04771948,0.23032928,0.48864518,0.21680144,0.77116208,0.00813391,0.03919728
0.20710355,1.34914460,0.01219905,0.05344933,0.23413465,0.49203551,0.21268394,0.78502528,0.00849790,0.03997493
0.21310655,1.37453708,0.01277708,0.05983611,0.23887127,0.49851878,0.21072524,0.80122934,0.00891441,0.04134872
0.21910955,1.40569412,0.01344889,0.06684892,0.24442056,0.50762671,0.21063426,0.81904415,0.00938467,0.04328131
0.22511256,1.44138760,0.01420732,0.07444708,0.25066158,0.51888324,0.21211321,0.83773448,0.00990885,0.04573112
0.23111556,1.48037823,0.01504349,0.08257962,0.25747142,0.53181007,0.21486369,0.85657577,0.01048588,0.04865249
0.23711856,1.52143509,0.01594679,0.09118498,0.26472566,0.54593236,0.21859242,0.87486923,0.01111331,0.05199583
0.24312156,1.56335471,0.01690483,0.10019106,0.27229893,0.56078444,0.22301674,0.89195587,0.01178726,0.05570796
0.24912456,1.60497964,0.01790359,0.10951563,0.28006566,0.57591559,0.22786969,0.90722929,0.01250240,0.05973244
0.25512756,1.64521591,0.01892758,0.11906711,0.28790094,0.59089589,0.23290456,0.92014670,0.01325195,0.06401006
0.26113057,1.68304927,0.01996010,0.12874576,0.29568164,0.60532177,0.23789877,0.93023824,0.01402785,0.06847938
0.26713357,1.71755978,0.02098361,0.13844512,0.30328764,0.61882148,0.24265717,0.93711424,0.01482084,0.07307737
0.27313657,1.74793432,0.02198010,0.14805379,0.31060309,0.63106004,0.24701438,0.94047035,0.01562069,0.07774013
0.27913957,1.77347684,0.02293153,0.15745749,0.31751783,0.64174363,0.25083645,0.94009043,0.01641642,0.08240357
0.28514257,1.79361602,0.02382031,0.16654121,0.32392874,0.65062332,0.25402150,0.93584737,0.01719657,0.08700425
0.29114557,1.80791012,0.02462979,0.17519144,0.32974097,0.65749783,0.25649951,0.92770162,0.01794951,0.09148012
0.29714857,1.81604889,0.02534467,0.18329846,0.33486913,0.66221536,0.25823123,0.91569784,0.01866367,0.09577129
0.30315158,1.81785266,0.02595145,0.19075852,0.33923820,0.66467434,0.25920629,0.89995964,0.01932789,0.09982073
0.30915458,1.81326849,0.02643881,0.19747588,0.34278425,0.66482302,0.25944051,0.88068279,0.01993167,0.10357503
0.31515758,1.80236381,0.02679788,0.20336461,0.34545488,0.66265801,0.25897277,0.85812709,0.02046541,0.10698495
0.32116058,1.78531773,0.02702251,0.20835019,0.34720953,0.65822179,0.25786125,0.83260727,0.02092067,0.11000607
0.32716358,1.76241060,0.02710935,0.21237080,0.34801941,0.65159923,0.25617957,0.80448321,0.02129034,0.11259928
0.33316658,1.73401219,0.02705799,0.21537828,0.34786732,0.64291355,0.25401279,0.77414991,0.02156884,0.11473129
0.33916958,1.70056914,0.02687085,0.21733885,0.34674741,0.63232157,0.25145356,0.74202752,0.02175220,0.11637501
0.34517259,1.66259222,0.02655315,0.21823351,0.34466467,0.62000885,0.24859861,0.70855167,0.02183820,0.11751000
0.35117559,1.62064407,0.02611273,0.21805810,0.34163465,0.60618463,0.24554569,0.67416464,0.02182639,0.11812277
0.35717859,1.57532778,0.02555980,0.21682321,0.33768300,0.59107713,0.24239122,0.63930735,0.02171817,0.11820711
0.36318159,1.52727683,0.02490673,0.21455380,0.33284526,0.57492914,0.23922856,0.60441256,0.02151674,0.11776436
0.36918459,1.47714670,0.02416776,0.21128864,0.32716668,0.55799424,0.23614721,0.56989930,0.02122714,0.11680360
0.37518759,1.42560826,0.02335870,0.20707958,0.32070225,0.54053373,0.23323266,0.53616875,0.02085612,0.11534180
0.38119060,1.37334296,0.02249661,0.20199060,0.31351681,0.52281430,0.23056713,0.50360127,0.02041215,0.11340388
0.38719360,1.32103971,0.02159955,0.19609684,0.30568526,0.50510636,0.22823081,0.47255483,0.01990529,0.11102266
0.39319660,1.26939309,0.02068626,0.18948332,0.29729291,0.48768313,0.22630371,0.44336438,0.01934707,0.10823862
0.39919960,1.21910251,0.01977589,0.18224368,0.28843570,0.47082008,0.22486773,0.41634219,0.01875036,0.10509963
0.40520260,1.17087174,0.01888774,0.17447873,0.27922039,0.45479475,0.22400886,0.39177869,0.01812919,0.10166038
0.41120560,1.12540823,0.01804103,0.16629484,0.26976458,0.43988647,0.22381913,0.36994367,0.01749855,0.09798168
0.41720860,1.08342167,0.01725462,0.15780230,0.26019645,0.42637596,0.22439826,0.35108742,0.01687415,0.09412957
0.42321161,1.04562110,0.01654674,0.14911352,0.25065413,0.41454432,0.22585458,0.33544162,0.01627219,0.09017426
0.42921461,1.01271008,0.01593480,0.14034116,0.24128472,0.40467127,0.22830514,0.32321953,0.01570902,0.08618880
0.43521761,0.98537964,0.01543504,0.13159626,0.23224279,0.39703242,0.23187480,0.31461549,0.01520084,0.08224773
0.44122061,0.96429848,0.01506232,0.12298631,0.22368838,0.39189544,0.23669417,0.30980338,0.01476333,0.07842549
0.44722361,0.95010072,0.01482976,0.11461335,0.21578460,0.38951501,0.24289646,0.30893393,0.01441130,0.07479478
0.45322661,0.94337101,0.01474850,0.10657222,0.20869462,0.39012662,0.25061315,0.31213109,0.01415829,0.07142494
0.45922961,0.94462751,0.01482732,0.09894881,0.20257834,0.39393941,0.25996866,0.31948729,0.01401617,0.06838028
0.46523262,0.95430327,0.01507242,0.09181864,0.19758869,0.40112806,0.27107418,0.33105794,0.01399477,0.06571847
0.47123562,0.97272670,0.01548706,0.08524553,0.19386766,0.41182435,0.28402095,0.34685539,0.01410155,0.06348910
0.47723862,1.00010206,0.01607137,0.07928062,0.19154218,0.42610849,0.29887330,0.36684265,0.01434125,0.06173242
0.48324162,1.03649101,0.01682211,0.07396169,0.19072010,0.44400091,0.31566173,0.39092734,0.01471563,0.06047821
0.48924462,1.08179620,0.01773261,0.06931272,0.19148623,0.46545486,0.33437655,0.41895630,0.01522330,0.05974504
0.49524762,1.13574819,0.01879265,0.06534391,0.19389867,0.49035042,0.35496241,0.45071127,0.01585958,0.05953977
0.50125063,1.19789650,0.01998862,0.06205194,0.19798572,0.51849036,0.37731406,0.48590614,0.01661648,0.05985732
0.50725363,1.26760601,0.02130365,0.05942066,0.20374326,0.54959834,0.40127378,0.52418614,0.01748284,0.06068091
0.51325663,1.34405919,0.02271793,0.05742201,0.21113294,0.58331979,0.42663067,0.56512934,0.01844447,0.06198254
0.51925963,1.42626489,0.02420916,0.05601730,0.22008120,0.61922574,0.45312206,0.60825066,0.01948448,0.06372385
0.52526263,1.51307389,0.02575314,0.05515868,0.23047932,0.65681967,0.48043712,0.65300851,0.02058370,0.06585729
0.53126563,1.60320107,0.02732436,0.05479090,0.24218439,0.69554751,0.50822262,0.69881411,0.02172125,0.06832764
0.53726863,1.69525387,0.02889685,0.05485313,0.25502138,0.73481037,0.53609090,0.74504325,0.02287507,0.07107372
0.54327164,1.78776631,0.03044496,0.05528095,0.26878636,0.77397993,0.56362951,0.79105027,0.02402264,0.07403030
0.54927464,1.87923745,0.03194422,0.05600833,0.28325055,0.81241572,0.59041258,0.83618374,0.02514172,0.07713030
0.55527764,1.96817301,0.03337219,0.05696961,0.29816547,0.84948388,0.61601307,0.87980338,0.02621105,0.08030685
0.56128064,2.05312845,0.03470929,0.05810139,0.31326878,0.88457653,0.64001579,0.92129745,0.02721110,0.08349559
0.56728364,2.13275198,0.03593946,0.05934423,0.32829077,0.91713105,0.66203037,0.96009995,0.02812471,0.08663672
0.57328664,2.20582538,0.03705081,0.06064423,0.34296129,0.94664823,0.68170373,0.99570686,0.02893772,0.08967705
0.57928964,2.27130114,0.03803605,0.06195422,0.35701684,0.97270875,0.69873145,1.02769063,0.02963943,0.09257172
0.58529265,2.32833398,0.03889267,0.06323475,0.37020754,0.99498692,0.71286756,1.05571226,0.03022296,0.09528572
0.59129565,2.37630525,0.03962306,0.06445475,0.38230389,1.01326118,0.72393222,1.07953029,0.03068543,0.09779495
0.59729865,2.41483922,0.04023427,0.06559173,0.39310277,1.02742078,0.73181697,1.09900627,0.03102798,0.10008700
0.60330165,2.44381010,0.04073764,0.06663171,0.40243271,1.03746824,0.73648731,1.11410636,0.03125563,0.10216131
0.60930465,2.46333956,0.04114821,0.06756878,0.41015804,1.04351744,0.73798244,1.12489887,0.03137694,0.10402900
0.61530765,2.47378463,0.04148395,0.06840428,0.41618182,1.04578734,0.73641214,1.13154788,0.03140353,0.10571214
0.62131066,2.47571651,0.04176487,0.06914573,0.42044742,1.04459163,0.73195109,1.13430306,0.03134944,0.10724251
0.62731366,2.46989120,0.04201197,0.06980546,0.42293862,1.04032464,0.72483063,1.13348624,0.03123041,0.10866003
0.63331666,2.45721320,0.04224625,0.07039916,0.42367841,1.03344426,0.71532867,1.12947532,0.03106308,0.11001068
0.63931966,2.43869395,0.04248764,0.07094418,0.42272632,1.02445244,0.70375794,1.12268621,0.03086410,0.11134421
0.64532266,2.41540704,0.04275400,0.07145796,0.42017463,1.01387436,0.69045331,1.11355371,0.03064934,0.11271154
0.65132566,2.38844205,0.04306029,0.07195639,0.41614353,1.00223699,0.67575879,1.10251236,0.03043310,0.11416209
0.65732866,2.35885932,0.04341777,0.07245236,0.41077547,0.99004814,0.66001463,1.08997792,0.03022739,0.11574108
0.66333167,2.32764768,0.04383352,0.07295456,0.40422911,0.97777681,0.64354537,1.07633069,0.03004137,0.11748695
0.66933467,2.29568704,0.04431007,0.07346651,0.39667293,0.96583572,0.62664913,1.06190124,0.02988095,0.11942899
0.67533767,2.26371747,0.04484530,0.07398596,0.38827902,0.95456687,0.60958873,1.04695937,0.02974857,0.12158532
0.68134067,2.23231617,0.04543252,0.07450463,0.37921719,0.94423041,0.59258500,1.03170669,0.02964314,0.12396129
0.68734367,2.20188320,0.04606082,0.07500837,0.36964973,0.93499762,0.57581246,1.01627329,0.02956020,0.12654840
0.69334667,2.17263639,0.04671557,0.07547772,0.35972701,0.92694791,0.55939746,1.00071838,0.02949226,0.12932383
0.69934967,2.14461556,0.04737909,0.07588875,0.34958397,0.92007005,0.54341888,0.98503504,0.02942931,0.13225054
0.70535268,2.11769554,0.04803146,0.07621433,0.33933788,0.91426743,0.52791111,0.96915855,0.02935947,0.13527806
0.71135568,2.09160721,0.04865135,0.07642559,0.32908708,0.90936702,0.51286919,0.95297791,0.02926973,0.13834389
0.71735868,2.06596531,0.04921699,0.07649361,0.31891088,0.90513159,0.49825565,0.93634994,0.02914676,0.14137542
0.72336168,2.04030154,0.04970705,0.07639116,0.30887055,0.90127459,0.48400870,0.91911507,0.02897782,0.14429244
0.72936468,2.01410136,0.05010151,0.07609454,0.29901112,0.89747691,0.47005132,0.90111408,0.02875150,0.14701000
0.73536768,1.98684259,0.05038243,0.07558533,0.28936403,0.89340492,0.45630074,0.88220497,0.02845858,0.14944161
0.74137069,1.95803403,0.05053465,0.07485196,0.27995028,0.88872884,0.44267783,0.86227903,0.02809268,0.15150259
0.74737369,1.92725238,0.05054631,0.07389109,0.27078392,0.88314087,0.42911602,0.84127542,0.02765077,0.15311345
0.75337669,1.89417582,0.05040924,0.07270874,0.26187573,0.87637208,0.41556928,0.81919363,0.02713366,0.15420319
0.75937969,1.85861290,0.05011923,0.07132106,0.25323680,0.86820768,0.40201891,0.79610318,0.02654618,0.15471230
0.76538269,1.82052549,0.04967609,0.06975475,0.24488183,0.85849984,0.38847887,0.77215031,0.02589725,0.15459547
0.77138569,1.78004514,0.04908359,0.06804711,0.23683203,0.84717775,0.37499945,0.74756131,0.02519977,0.15382373
0.77738869,1.73748203,0.04834932,0.06624570,0.22911750,0.83425452,0.36166923,0.72264247,0.02447035,0.15238607
0.78339170,1.69332653,0.04748430,0.06440770,0.22177878,0.81983055,0.34861535,0.69777669,0.02372884,0.15029039
0.78939470,1.64824320,0.04650263,0.06259884,0.21486786,0.80409355,0.33600208,0.67341702,0.02299779,0.14756382
0.79539770,1.60305771,0.04542096,0.06089210,0.20844823,0.78731496,0.32402781,0.65007721,0.02230174,0.14425227
0.80140070,1.55873707,0.04425793,0.05936609,0.20259418,0.76984303,0.31292069,0.62831986,0.02166647,0.14041938
0.80740370,1.51636404,0.04303357,0.05810327,0.19738944,0.75209283,0.30293302,0.60874250,0.02111817,0.13614484
0.81340670,1.47710649,0.04176871,0.05718790,0.19292492,0.73453348,0.29433455,0.59196200,0.02068256,0.13152213
0.81940970,1.44218288,0.04048425,0.05670395,0.18929600,0.71767317,0.28740508,0.57859791,0.02038413,0.12665583
0.82541271,1.41282484,0.03920066,0.05673281,0.18659919,0.70204229,0.28242635,0.56925505,0.02024522,0.12165858
0.83141571,1.39023802,0.03793726,0.05735109,0.18492850,0.68817542,0.27967355,0.56450593,0.02028532,0.11664780
0.83741871,1.37556258,0.03671177,0.05862830,0.18437146,0.67659272,0.27940675,0.56487346,0.02052034,0.11174227
0.84342171,1.36983434,0.03553977,0.06062461,0.18500520,0.66778136,0.28186219,0.57081421,0.02096206,0.10705883
0.84942471,1.37394783,0.03443427,0.06338879,0.18689254,0.66217767,0.28724400,0.58270288,0.02161756,0.10270905
0.85542771,1.38862257,0.03340543,0.06695620,0.19007834,0.66015055,0.29571626,0.60081826,0.02248893,0.09879631
0.86143072,1.41437353,0.03246027,0.07134707,0.19458637,0.66198687,0.30739590,0.62533105,0.02357300,0.09541307
0.86743372,1.45148684,0.03160259,0.07656499,0.20041670,0.66787926,0.32234643,0.65629404,0.02486123,0.09263865
0.87343672,1.50000183,0.03083295,0.08259590,0.20754386,0.67791691,0.34057297,0.69363493,0.02633979,0.09053746
0.87943972,1.55970005,0.03014875,0.08940727,0.21591591,0.69207957,0.36201873,0.73715223,0.02798973,0.08915767
0.88544272,1.63010203,0.02954451,0.09694800,0.22545437,0.71023528,0.38656315,0.78651443,0.02978738,0.08853055
0.89144572,1.71047213,0.02901215,0.10514868,0.23605526,0.73214177,0.41402196,0.84126283,0.03170478,0.08867020
0.89744872,1.79983176,0.02854147,0.11392253,0.24759105,0.75745165,0.44414934,0.90081809,0.03371037,0.08957392
0.90345173,1.89698081,0.02812067,0.12316689,0.25991370,0.78572127,0.47664224,0.96449061,0.03576968,0.09122296
0.90945473,2.00052700,0.02773689,0.13276533,0.27285852,0.81642307,0.51114695,1.03149473,0.03784624,0.09358386
0.91545773,2.10892235,0.02737692,0.14259037,0.28624882,0.84896085,0.54726778,1.10096644,0.03990250,0.09660996
0.92146073,2.22050579,0.02702778,0.15250665,0.29990120,0.88268765,0.58457781,1.17198437,0.04190081,0.10024345
0.92746373,2.33355061,0.02667738,0.16237457,0.31363114,0.91692544,0.62263129,1.24359334,0.04380446,0.10441746
0.93346673,2.44631504,0.02631510,0.17205424,0.32725886,0.95098608,0.66097737,1.31483003,0.04557867,0.10905841
0.93946973,2.55709424,0.02593233,0.18140952,0.34061497,0.98419251,0.69917467,1.38474963,0.04719158,0.11408837
0.94547274,2.66427156,0.02552289,0.19031217,0.35354577,1.01589962,0.73680604,1.45245279,0.04861513,0.11942741
0.95147574,2.76636706,0.02508333,0.19864566,0.36591802,1.04551381,0.77349287,1.51711155,0.04982580,0.12499579
0.95747874,2.86208126,0.02461317,0.20630871,0.37762271,1.07251050,0.80890829,1.57799335,0.05080528,0.13071602
0.96348174,2.95033210,0.02411493,0.21321823,0.38857789,1.09644895,0.84278847,1.63448191,0.05154092,0.13651460
0.96948474,3.03028351,0.02359405,0.21931156,0.39873028,1.11698377,0.87494149,1.68609408,0.05202597,0.14232345
0.97548774,3.10136410,0.02305872,0.22454791,0.40805557,1.13387262,0.90525309,1.73249169,0.05225969,0.14808097
0.98149075,3.16327524,0.02251953,0.22890883,0.41655744,1.14698003,0.93368896,1.77348778,0.05224714,0.15373273
0.98749375,3.21598790,0.02198910,0.23239782,0.42426532,1.15627696,0.96029324,1.80904687,0.05199895,0.15923175
0.99349675,3.25972846,0.02148154,0.23503892,0.43123100,1.16183653,0.98518320,1.83927893,0.05153073,0.16453837
0.99949975,3.29495423,0.02101192,0.23687456,0.43752429,1.16382593,1.00854019,1.86442743,0.05086242,0.16961984
1.00550275,3.32231973,0.02059571,0.23796259,0.44322796,1.16249524,1.03059730,1.88485190,0.05001752,0.17444955
1.01150575,3.34263559,0.02024819,0.23837284,0.44843219,1.15816349,1.05162417,1.90100575,0.04902220,0.17900610
1.01750875,3.35682210,0.01998391,0.23818322,0.45322891,1.15120299,1.07190983,1.91341044,0.04790439,0.18327214
1.02351176,3.36585985,0.01981618,0.23747577,0.45770631,1.14202246,1.09174436,1.92262736,0.04669284,0.18723327
1.02951476,3.37074008,0.01975660,0.23633281,0.46194375,1.13105002,1.11140053,1.92922880,0.04541626,0.19087687
1.03551776,3.37241717,0.01981476,0.23483335,0.46600750,1.11871667,1.13111618,1.93376952,0.04410247,0.19419113
1.04152076,3.37176602,0.01999788,0.23305011,0.46994735,1.10544122,1.15107868,1.93676044,0.04277776,0.19716423
1.04752376,3.36954617,0.02031063,0.23104715,0.47379442,1.09161707,1.17141215,1.93864584,0.04146628,0.19978380
1.05352676,3.36637476,0.02075508,0.22887842,0.47756018,1.07760172,1.19216832,1.93978525,0.04018961,0.20203671
1.05952976,3.36270930,0.02133056,0.22658709,0.48123669,1.06370903,1.21332157,1.94044096,0.03896656,0.20390914
1.06553277,3.35884125,0.02203381,0.22420591,0.48479811,1.05020468,1.23476853,1.94077178,0.03781304,0.20538703
1.07153577,3.35490024,0.02285900,0.22175830,0.48820326,1.03730480,1.25633222,1.94083324,0.03674211,0.20645679
1.07753877,3.35086842,0.02379795,0.21926034,0.49139906,1.02517752,1.27777053,1.94058414,0.03576420,0.20710627
1.08354177,3.34660400,0.02484027,0.21672329,0.49432474,1.01394736,1.29878864,1.93989888,0.03488742,0.20732595
1.08954477,3.34187204,0.02597364,0.21415660,0.49691633,1.00370179,1.31905452,1.93858471,0.03411793,0.20711021
1.09554777,3.33638076,0.02718401,0.21157118,0.49911140,0.99449966,1.33821674,1.93640287,0.03346046,0.20645863
1.10155078,3.32982077,0.02845589,0.20898263,0.50085354,0.98638067,1.35592344,1.93309205,0.03291878,0.20537720
1.10755378,3.32190511,0.02977262,0.20641435,0.50209652,0.97937552,1.37184140,1.92839296,0.03249619,0.20387945
1.11355678,3.31240732,0.03111665,0.20390019,0.50280778,0.97351576,1.38567409,1.92207222,0.03219602,0.20198717
1.11955978,3.30119553,0.03246979,0.20148658,0.50297111,0.96884311,1.39717767,1.91394434,0.03202203,0.19973105
1.12556278,3.28826039,0.03381357,0.19923386,0.50258839,0.96541735,1.40617408,1.90389040,0.03197877,0.19715077
1.13156578,3.27373531,0.03512946,0.19721678,0.50168027,0.96332251,1.41256039,1.89187228,0.03207181,0.19429477
1.13756878,3.25790773,0.03639923,0.19552408,0.50028598,0.96267090,1.41631412,1.87794182,0.03230789,0.19121972
1.14357179,3.24122080,0.03760523,0.19425713,0.49846195,0.96360472,1.41749418,1.86224423,0.03269494,0.18798942
1.14957479,3.22426524,0.03873071,0.19352758,0.49627974,0.96629506,1.41623746,1.84501580,0.03324195,0.18467352
1.15557779,3.20776180,0.03976011,0.19345417,0.49382310,0.97093828,1.41275146,1.82657601,0.03395875,0.18134579
1.16158079,3.19253504,0.04067935,0.19415876,0.49118445,0.97774972,1.40730333,1.80731458,0.03485561,0.17808229
1.16758379,3.17947969,0.04147614,0.19576167,0.48846103,0.98695515,1.40020610,1.78767430,0.03594278,0.17495920
1.17358679,3.16952131,0.04214017,0.19837660,0.48575070,0.99878001,1.39180290,1.76813060,0.03722991,0.17205068
1.17958979,3.16357284,0.04266331,0.20210520,0.48314782,1.01343704,1.38245002,1.74916901,0.03872537,0.16942663
1.18559280,3.16248944,0.04303980,0.20703166,0.48073924,1.03111262,1.37249983,1.73126187,0.04043552,0.16715053
1.19159580,3.16702344,0.04326627,0.21321731,0.47860057,1.05195267,1.36228439,1.71484541,0.04236395,0.16527744
1.19759880,3.17778183,0.04334178,0.22069582,0.47679304,1.07604844,1.35210062,1.70029855,0.04451081,0.16385220
1.20360180,3.19518822,0.04326776,0.22946882,0.47536087,1.10342327,1.34219776,1.68792439,0.04687203,0.16290787
1.20960480,3.21945135,0.04304785,0.23950256,0.47432948,1.13402070,1.33276768,1.67793549,0.04943881,0.16246463
1.21560780,3.25054163,0.04268772,0.25072552,0.47370444,1.16769506,1.32393844,1.67044353,0.05219713,0.16252894
1.22161081,3.28817742,0.04219480,0.26302735,0.47347136,1.20420481,1.31577142,1.66545397,0.05512748,0.16309329
1.22761381,3.33182180,0.04157799,0.27625917,0.47359670,1.24320968,1.30826201,1.66286598,0.05820485,0.16413630
1.23361681,3.38069060,0.04084729,0.29023535,0.47402951,1.28427173,1.30134372,1.66247746,0.06139890,0.16562340
1.23961981,3.43377166,0.04001355,0.30473685,0.47470405,1.32686097,1.29489558,1.66399526,0.06467442,0.16750798
1.24562281,3.48985511,0.03908807,0.31951605,0.47554322,1.37036540,1.28875224,1.66704973,0.06799216,0.16973297
1.25162581,3.54757357,0.03808234,0.33430293,0.47646271,1.41410560,1.28271627,1.67121317,0.07130980,0.17223291
1.25762881,3.60545091,0.03700780,0.34881255,0.47737570,1.45735342,1.27657213,1.67602111,0.07458326,0.17493636
1.26363182,3.66195768,0.03587565,0.36275343,0.47819785,1.49935413,1.27010087,1.68099555,0.07776822,0.17776858
1.26963482,3.71557080,0.03469672,0.37583665,0.47885246,1.53935128,1.26309495,1.68566878,0.08082179,0.18065440
1.27563782,3.76483496,0.03348144,0.38778525,0.47927542,1.57661324,1.25537243,1.68960683,0.08370425,0.18352121
1.28164082,3.80842268,0.03223982,0.39834353,0.47941983,1.61046009,1.24678957,1.69243114,0.08638086,0.18630177
1.28764382,3.84519032,0.03098156,0.40728595,0.47925986,1.64028969,1.23725147,1.69383741,0.08882351,0.18893697
1.29364682,3.87422701,0.02971610,0.41442499,0.47879360,1.66560156,1.22671984,1.69361062,0.09101226,0.19137813
1.29964982,3.89489399,0.02845281,0.41961791,0.47804492,1.68601723,1.21521774,1.69163534,0.09293660,0.19358897
1.30565283,3.90685220,0.02720113,0.42277179,0.47706378,1.70129602,1.20283066,1.68790069,0.09459638,0.19554693
1.31165583,3.91007640,0.02597064,0.42384678,0.47592519,1.71134524,1.18970420,1.68249975,0.09600225,0.19724395
1.31765883,3.90485503,0.02477123,0.42285732,0.47472670,1.71622420,1.17603799,1.67562320,0.09717574,0.19868653
1.32366183,3.89177539,0.02361311,0.41987130,0.47358444,1.71614171,1.16207650,1.66754751,0.09814873,0.19989510
1.32966483,3.87169489,0.02250681,0.41500715,0.47262787,1.71144705,1.14809690,1.65861837,0.09896251,0.20090277
1.33566783,3.84569965,0.02146314,0.40842900,0.47199348,1.70261480,1.13439473,1.64923000,0.09966626,0.20175344
1.34167084,3.81505245,0.02049296,0.40034027,0.47181785,1.69022438,1.12126813,1.63980160,0.10031519,0.20249938
1.34767384,3.78113275,0.01960707,0.39097575,0.47223016,1.67493508,1.10900135,1.63075209,0.10096818,0.20319850
1.35367684,3.74537169,0.01881584,0.38059291,0.47334487,1.65745813,1.09784864,1.62247457,0.10168528,0.20391130
1.35967984,3.70918558,0.01812894,0.36946248,0.47525474,1.63852691,1.08801920,1.61531190,0.10252496,0.20469772
1.36568284,3.67391110,0.01755495,0.35785905,0.47802470,1.61886707,1.07966425,1.60953464,0.10354129,0.20561411
1.37168584,3.64074541,0.01710097,0.34605197,0.48168687,1.59916778,1.07286671,1.60532273,0.10478128,0.20671031
1.37768884,3.61069425,0.01677228,0.33429688,0.48623704,1.58005559,1.06763433,1.60275176,0.10628239,0.20802716
1.38369185,3.58453009,0.01657192,0.32282847,0.49163283,1.56207199,1.06389642,1.60178457,0.10807031,0.20959438
1.38969485,3.56276246,0.01650046,0.31185432,0.49779359,1.54565558,1.06150452,1.60226873,0.11015730,0.21142902
1.39569785,3.54562113,0.01655570,0.30155045,0.50460206,1.53112950,1.06023694,1.60393982,0.11254089,0.21353442
1.40170085,3.53305278,0.01673251,0.29205828,0.51190779,1.51869431,1.05980683,1.60643038,0.11520333,0.21589984
1.40770385,3.52473043,0.01702280,0.28348326,0.51953189,1.50842646,1.05987344,1.60928398,0.11811154,0.21850062
1.41370685,3.52007483,0.01741552,0.27589491,0.52727314,1.50028192,1.06005585,1.61197352,0.12121776,0.22129884
1.41970985,3.51828592,0.01789683,0.26932827,0.53491484,1.49410445,1.05994853,1.61392283,0.12446080,0.22424449
1.42571286,3.51838249,0.01845036,0.26378633,0.54223231,1.48963784,1.05913776,1.61453040,0.12776784,0.22727702
1.43171586,3.51924753,0.01905757,0.25924347,0.54900031,1.48654115,1.05721823,1.61319386,0.13105682,0.23032720
1.43771886,3.51967692,0.01969825,0.25564937,0.55500047,1.48440606,1.05380891,1.60933425,0.13423911,0.23331911
1.44372186,3.51842900,0.02035100,0.25293327,0.56002792,1.48277543,1.04856739,1.60241868,0.13722258,0.23617238
1.44972486,3.51427267,0.02099394,0.25100835,0.56389722,1.48116207,1.04120225,1.59198053,0.13991483,0.23880434
1.45572786,3.50603227,0.02160530,0.24977592,0.56644721,1.47906708,1.03148277,1.57763636,0.14222638,0.24113221
1.46173087,3.49262738,0.02216413,0.24912928,0.56754469,1.47599702,1.01924581,1.55909886,0.14407389,0.24307519
1.46773387,3.47310654,0.02265098,0.24895717,0.56708689,1.47147940,1.00439966,1.53618559,0.14538308,0.24455639
1.47373687,3.44667416,0.02304853,0.24914667,0.56500282,1.46507623,0.98692493,1.50882342,0.14609134,0.24550467
1.47973987,3.41271013,0.02334219,0.24958563,0.56125346,1.45639540,0.96687259,1.47704867,0.14614994,0.24585624
1.48574287,3.37078252,0.02352062,0.25016454,0.55583115,1.44509980,0.94435962,1.44100346,0.14552564,0.24555614
1.49174587,3.32065346,0.02357610,0.25077793,0.54875813,1.43091436,0.91956262,1.40092860,0.14420184,0.24455945
1.49774887,3.26227916,0.02350485,0.25132548,0.54008463,1.41363102,0.89270979,1.35715381,0.14217907,0.24283243
1.50375188,3.19580471,0.02330722,0.25171284,0.52988656,1.39311192,0.86407210,1.31008578,0.13947490,0.24035340
1.50975488,3.12155470,0.02298763,0.25185225,0.51826311,1.36929101,0.83395382,1.26019498,0.13612324,0.23711345
1.51575788,3.04002074,0.02255458,0.25166316,0.50533430,1.34217431,0.80268326,1.20800180,0.13217320,0.23311697
