energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-2.93846923,2.82521886,0.00678848,0.61483221,1.31392115,0.57946114,0.02116563,1.73144048,0.16056366,0.00603862
-2.93246623,2.79011345,0.00657636,0.61409704,1.29036583,0.56929802,0.02091409,1.71371061,0.15913224,0.00575931
-2.92646323,2.77404672,0.00637040,0.61772146,1.27554303,0.56314381,0.02082803,1.70738649,0.15866770,0.00552500
-2.92046023,2.77681128,0.00617241,0.62563142,1.26934823,0.56095160,0.02089724,1.71236280,0.15919916,0.00533516
-2.91445723,2.79776753,0.00598389,0.63765525,1.27148588,0.56258940,0.02110769,1.72826682,0.16073607,0.00518838
-2.90845423,2.83584667,0.00580594,0.65352435,1.28147000,0.56784150,0.02144184,1.75445868,0.16326744,0.00508233
-2.90245123,2.88956583,0.00563921,0.67287638,1.29862981,0.57641190,0.02187905,1.79003958,0.16676164,0.00501388
-2.89644822,2.95705556,0.00548380,0.69526108,1.32212066,0.58793015,0.02239606,1.83386820,0.17116666,0.00497915
-2.89044522,3.03609948,0.00533931,0.72014881,1.35094035,0.60195924,0.02296763,1.88458513,0.17641090,0.00497363
-2.88444222,3.12418539,0.00520486,0.74694162,1.38395073,0.61800567,0.02356717,1.94064476,0.18240450,0.00499229
-2.87843922,3.21856660,0.00507907,0.77498672,1.41990423,0.63553134,0.02416751,2.00035376,0.18904113,0.00502973
-2.87243622,3.31633166,0.00496019,0.80359193,1.45747453,0.65396699,0.02474164,2.06191502,0.19620012,0.00508028
-2.86643322,3.41448044,0.00484617,0.83204272,1.49529075,0.67272672,0.02526351,2.12347547,0.20374903,0.00513822
-2.86043022,3.51000380,0.00473476,0.85962025,1.53197377,0.69122329,0.02570878,2.18317620,0.21154640,0.00519789
-2.85442721,3.59996417,0.00462365,0.88561985,1.56617365,0.70888348,0.02605554,2.23920296,0.21944469,0.00525385
-2.84842421,3.68157414,0.00451054,0.90936908,1.59660665,0.72516311,0.02628492,2.28983525,0.22729328,0.00530100
-2.84242121,3.75227007,0.00439329,0.93024504,1.62209050,0.73956126,0.02638167,2.33349203,0.23494151,0.00533475
-2.83641821,3.80977814,0.00427003,0.94768997,1.64157653,0.75163298,0.02633457,2.36877254,0.24224153,0.00535113
-2.83041521,3.85217045,0.00413920,0.96122471,1.65417753,0.76100037,0.02613669,2.39449057,0.24905112,0.00534684
-2.82441221,3.87790935,0.00399967,0.97045959,1.65919003,0.76736141,0.02578554,2.40970121,0.25523621,0.00531934
-2.81840920,3.88587854,0.00385073,0.97510231,1.65611045,0.77049654,0.02528307,2.41371914,0.26067323,0.00526693
-2.81240620,3.87540046,0.00369218,0.97496263,1.64464444,0.77027270,0.02463551,2.40612816,0.26525112,0.00518869
-2.80640320,3.84623957,0.00352425,0.96995385,1.62470924,0.76664490,0.02385304,2.38678188,0.26887314,0.00508454
-2.80040020,3.79859235,0.00334764,0.96009110,1.59642908,0.75965532,0.02294943,2.35579614,0.27145839,0.00495513
-2.79439720,3.73306494,0.00316345,0.94548667,1.56012422,0.74943022,0.02194146,2.31353367,0.27294296,0.00480185
-2.78839420,3.65063994,0.00297311,0.92634278,1.51629408,0.73617482,0.02084840,2.26058228,0.27328098,0.00462670
-2.78239120,3.55263440,0.00277833,0.90294216,1.46559556,0.72016646,0.01969131,2.19772760,0.27244520,0.00443222
-2.77638819,3.44065098,0.00258099,0.87563689,1.40881756,0.70174640,0.01849244,2.12592207,0.27042747,0.00422136
-2.77038519,3.31652461,0.00238312,0.84483611,1.34685291,0.68131049,0.01727452,2.04625128,0.26723881,0.00399738
-2.76438219,3.18226667,0.00218672,0.81099315,1.28066891,0.65929917,0.01606018,1.95989937,0.26290924,0.00376375
-2.75837919,3.04000886,0.00199380,0.77459243,1.21127779,0.63618692,0.01487135,1.86811467,0.25748730,0.00352399
-2.75237619,2.89194848,0.00180620,0.73613672,1.13970809,0.61247143,0.01372877,1.77217677,0.25103920,0.00328162
-2.74637319,2.74029662,0.00162562,0.69613518,1.06697797,0.58866281,0.01265154,1.67336597,0.24364767,0.00304000
-2.74037019,2.58723039,0.00145353,0.65509238,0.99407141,0.56527270,0.01165679,1.57293586,0.23541036,0.00280233
-2.73436718,2.43485021,0.00129115,0.61349861,0.92191764,0.54280373,0.01075936,1.47208962,0.22643801,0.00257149
-2.72836418,2.28514233,0.00113942,0.57182169,0.85137456,0.52173910,0.00997167,1.37196016,0.21685217,0.00235007
-2.72236118,2.13994731,0.00099901,0.53050026,0.78321601,0.50253251,0.00930354,1.27359441,0.20678265,0.00214028
-2.71635818,2.00093402,0.00087034,0.48993866,0.71812325,0.48559850,0.00876216,1.17794156,0.19636469,0.00194393
-2.71035518,1.86957949,0.00075355,0.45050340,0.65668031,0.47130325,0.00835208,1.08584511,0.18573599,0.00176245
-2.70435218,1.74715401,0.00064855,0.41252096,0.59937300,0.45995595,0.00807524,0.99803850,0.17503355,0.00159688
-2.69834917,1.63471157,0.00055505,0.37627706,0.54659130,0.45180102,0.00793104,0.91514391,0.16439056,0.00144789
-2.69234617,1.53308516,0.00047259,0.34201713,0.49863458,0.44701122,0.00791642,0.83767394,0.15393338,0.00131579
-2.68634317,1.44288679,0.00040058,0.30994781,0.45571925,0.44568206,0.00802600,0.76603579,0.14377870,0.00120059
-2.68034017,1.36451206,0.00033830,0.28023942,0.41798828,0.44782767,0.00825222,0.70053757,0.13403104,0.00110201
-2.67433717,1.29814900,0.00028497,0.25302917,0.38552222,0.45337848,0.00858545,0.64139641,0.12478064,0.00101952
-2.66833417,1.24379112,0.00023978,0.22842497,0.35835094,0.46218093,0.00901420,0.58874807,0.11610187,0.00095242
-2.66233117,1.20125434,0.00020188,0.20650962,0.33646603,0.47399956,0.00952531,0.54265767,0.10805214,0.00089981
-2.65632816,1.17019761,0.00017045,0.18734526,0.31983292,0.48852148,0.01010418,0.50313126,0.10067143,0.00086072
-2.65032516,1.15014671,0.00014468,0.17097786,0.30840268,0.50536345,0.01073499,0.47012781,0.09398246,0.00083408
-2.64432216,1.14052079,0.00012381,0.15744153,0.30212275,0.52408157,0.01140103,0.44357136,0.08799134,0.00081879
-2.63831916,1.14066084,0.00010713,0.14676247,0.30094642,0.54418324,0.01208498,0.42336283,0.08268882,0.00081372
-2.63231616,1.14985928,0.00009397,0.13896242,0.30484047,0.56514136,0.01276930,0.40939109,0.07805201,0.00081781
-2.62631316,1.16738952,0.00008377,0.13406130,0.31379068,0.58641018,0.01343657,0.40154286,0.07404643,0.00083002
-2.62031016,1.19253447,0.00007599,0.13207896,0.32780489,0.60744233,0.01406993,0.39971098,0.07062838,0.00084940
-2.61430715,1.22461261,0.00007019,0.13303587,0.34691323,0.62770637,0.01465345,0.40380059,0.06774741,0.00087509
-2.60830415,1.26300034,0.00006598,0.13695254,0.37116544,0.64670422,0.01517257,0.41373287,0.06534888,0.00090633
-2.60230115,1.30714955,0.00006305,0.14384783,0.40062503,0.66398763,0.01561447,0.42944595,0.06337642,0.00094250
-2.59629815,1.35659921,0.00006113,0.15373580,0.43536036,0.67917297,0.01596842,0.45089280,0.06177416,0.00098307
-2.59029515,1.41098025,0.00006004,0.16662152,0.47543285,0.69195372,0.01622615,0.47803607,0.06048877,0.00102762
-2.58429215,1.47001324,0.00005962,0.18249564,0.52088255,0.70210998,0.01638200,0.51083978,0.05947109,0.00107587
-2.57828914,1.53349867,0.00005980,0.20132824,0.57171157,0.70951453,0.01643321,0.54925828,0.05867730,0.00112757
-2.57228614,1.60130028,0.00006052,0.22306191,0.62786621,0.71413524,0.01637991,0.59322282,0.05806976,0.00118260
-2.56628314,1.67332211,0.00006178,0.24760478,0.68921837,0.71603356,0.01622519,0.64262630,0.05761735,0.00124083
-2.56028014,1.74948049,0.00006364,0.27482349,0.75554744,0.71535928,0.01597501,0.69730707,0.05729533,0.00130219
-2.55427714,1.82967253,0.00006617,0.30453698,0.82652366,0.71234172,0.01563796,0.75703262,0.05708491,0.00136656
-2.54827414,1.91374311,0.00006948,0.33651125,0.90169410,0.70727797,0.01522506,0.82148425,0.05697243,0.00143380
-2.54227114,2.00145227,0.00007370,0.37045562,0.98047229,0.70051854,0.01474939,0.89024366,0.05694831,0.00150372
-2.53626813,2.09244543,0.00007901,0.40602104,1.06213272,0.69245128,0.01422569,0.96278272,0.05700581,0.00157600
-2.53026513,2.18622844,0.00008557,0.44280066,1.14581089,0.68348440,0.01366988,1.03845715,0.05713975,0.00165022
-2.52426213,2.28214941,0.00009358,0.48033296,1.23050962,0.67402924,0.01309864,1.11650518,0.05734517,0.00172586
-2.51825913,2.37938902,0.00010322,0.51810763,1.31511209,0.66448370,0.01252881,1.19605166,0.05761619,0.00180221
-2.51225613,2.47696048,0.00011469,0.55557413,1.39840148,0.65521703,0.01197697,1.27611809,0.05794497,0.00187849
-2.50625313,2.57371967,0.00012816,0.59215293,1.47908694,0.64655666,0.01145890,1.35563858,0.05832091,0.00195374
-2.50025013,2.66838567,0.00014379,0.62724895,1.55583520,0.63877737,0.01098913,1.43348146,0.05873015,0.00202692
-2.49424712,2.75957100,0.00016171,0.66026691,1.62730677,0.63209346,0.01058054,1.50847615,0.05915539,0.00209691
-2.48824412,2.84582031,0.00018201,0.69062798,1.69219520,0.62665379,0.01024400,1.57944402,0.05957601,0.00216251
-2.48224112,2.92565600,0.00020473,0.71778703,1.74926803,0.62253987,0.00998805,1.64523245,0.05996845,0.00222253
-2.47623812,2.99762841,0.00022987,0.74124975,1.79740730,0.61976693,0.00981870,1.70475031,0.06030695,0.00227579
-2.47023512,3.06036814,0.00025734,0.76058893,1.83564808,0.61828751,0.00973929,1.75700354,0.06056445,0.00232117
-2.46423212,3.11263781,0.00028702,0.77545899,1.86321284,0.61799748,0.00975037,1.80112900,0.06071365,0.00235766
-2.45822911,3.15338073,0.00031870,0.78560821,1.87954028,0.61874376,0.00984976,1.83642503,0.06072819,0.00238441
-2.45222611,3.18176364,0.00035208,0.79088790,1.88430693,0.62033361,0.01003260,1.86237715,0.06058390,0.00240071
-2.44622311,3.19721164,0.00038683,0.79125809,1.87744048,0.62254471,0.01029153,1.87867757,0.06025992,0.00240609
-2.44022011,3.19943327,0.00042251,0.78678945,1.85912420,0.62513576,0.01061691,1.88523741,0.05973976,0.00240027
-2.43421711,3.18843453,0.00045865,0.77766117,1.82979197,0.62785705,0.01099711,1.88219095,0.05901221,0.00238324
-2.42821411,3.16452131,0.00049470,0.76415497,1.79011433,0.63046072,0.01141891,1.86989156,0.05807202,0.00235520
-2.42221111,3.12828987,0.00053009,0.74664544,1.74097600,0.63271040,0.01186784,1.84889931,0.05692029,0.00231659
-2.41620810,3.08060637,0.00056420,0.72558708,1.68344602,0.63438986,0.01232867,1.81996080,0.05556472,0.00226808
-2.41020510,3.02257620,0.00059643,0.70149862,1.61874178,0.63531073,0.01278587,1.78398203,0.05401947,0.00221050
-2.40420210,2.95550497,0.00062616,0.67494538,1.54818874,0.63531895,0.01322407,1.74199549,0.05230487,0.00214487
-2.39819910,2.88085314,0.00065280,0.64652032,1.47317752,0.63430013,0.01362859,1.69512293,0.05044684,0.00207232
-2.39219610,2.80018655,0.00067582,0.61682466,1.39512030,0.63218367,0.01398584,1.64453551,0.04847622,0.00199409
-2.38619310,2.71512524,0.00069472,0.58644899,1.31540839,0.62894572,0.01428381,1.59141302,0.04642790,0.00191144
-2.38019010,2.62729304,0.00070911,0.55595534,1.23537263,0.62461117,0.01451242,1.53690400,0.04433990,0.00182568
-2.37418709,2.53827019,0.00071868,0.52586133,1.15624821,0.61925451,0.01466388,1.48208856,0.04225243,0.00173805
-2.36818409,2.44955089,0.00072321,0.49662655,1.07914510,0.61299995,0.01473288,1.42794529,0.04020696,0.00164975
-2.36218109,2.36250767,0.00072260,0.46864202,1.00502489,0.60602058,0.01471686,1.37532371,0.03824540,0.00156190
-2.35617809,2.27836369,0.00071687,0.44222270,0.93468479,0.59853689,0.01461600,1.32492325,0.03640936,0.00147547
-2.35017509,2.19817370,0.00070615,0.41760346,0.86874881,0.59081449,0.01443328,1.27727958,0.03473953,0.00139133
-2.34417209,2.12281409,0.00069066,0.39493827,0.80766598,0.58316118,0.01417439,1.23275835,0.03327528,0.00131018
-2.33816908,2.05298166,0.00067073,0.37430269,0.75171529,0.57592332,0.01384751,1.19155667,0.03205430,0.00123260
-2.33216608,1.98920056,0.00064680,0.35569910,0.70101639,0.56948136,0.01346311,1.15371166,0.03111247,0.00115898
-2.32616308,1.93183608,0.00061935,0.33906451,0.65554524,0.56424464,0.01303361,1.11911550,0.03048377,0.00108959
-2.32016008,1.88111413,0.00058895,0.32428030,0.61515361,0.56064523,0.01257300,1.08753589,0.03020030,0.00102457
-2.31415708,1.83714445,0.00055617,0.31118335,0.57959117,0.55913074,0.01209644,1.05864083,0.03029234,0.00096393
-2.30815408,1.79994583,0.00052165,0.29957812,0.54852899,0.56015606,0.01161983,1.03202614,0.03078832,0.00090760
-2.30215108,1.76947148,0.00048598,0.28924888,0.52158329,0.56417390,0.01115932,1.00724442,0.03171487,0.00085540
-2.29614807,1.74563265,0.00044979,0.27997166,0.49833828,0.57162419,0.01073090,0.98383392,0.03309658,0.00080710
-2.29014507,1.72831894,0.00041364,0.27152544,0.47836729,0.58292226,0.01034994,0.96134587,0.03495580,0.00076245
-2.28414207,1.71741393,0.00037806,0.26370204,0.46125117,0.59844604,0.01003081,0.93936906,0.03731216,0.00072114
-2.27813907,1.71280520,0.00034353,0.25631440,0.44659363,0.61852245,0.00978646,0.91755053,0.04018195,0.00068289
-2.27213607,1.71438813,0.00031046,0.24920307,0.43403292,0.64341324,0.00962817,0.89561166,0.04357735,0.00064740
-2.26613307,1.72206341,0.00027921,0.24224056,0.42324984,0.67330096,0.00956521,0.87335896,0.04750544,0.00061439
-2.26013007,1.73572878,0.00025005,0.23533381,0.41397199,0.70827526,0.00960468,0.85068941,0.05196719,0.00058362
-2.25412706,1.75526560,0.00022319,0.22842450,0.40597462,0.74832054,0.00975136,0.82759037,0.05695627,0.00055487
-2.24812406,1.78052174,0.00019878,0.22148759,0.39907830,0.79330540,0.01000759,0.80413440,0.06245796,0.00052795
-2.24212106,1.81129218,0.00017691,0.21452822,0.39314407,0.84297472,0.01037331,0.78046951,0.06844805,0.00050272
-2.23611806,1.84729909,0.00015760,0.20757730,0.38806662,0.89694516,0.01084610,0.75680573,0.07489192,0.00047905
-2.23011506,1.88817337,0.00014083,0.20068600,0.38376609,0.95470462,0.01142128,0.73339883,0.08174387,0.00045685
-2.22411206,1.93343926,0.00012656,0.19391970,0.38017941,1.01561624,0.01209211,0.71053238,0.08894666,0.00043602
-2.21810905,1.98250376,0.00011469,0.18735164,0.37725146,1.07892731,0.01285005,0.68849904,0.09643153,0.00041652
-2.21210605,2.03465216,0.00010512,0.18105658,0.37492705,1.14378314,0.01368502,0.66758228,0.10411857,0.00039828
-2.20610305,2.08905058,0.00009773,0.17510495,0.37314394,1.20924576,0.01458576,0.64803945,0.11191754,0.00038126
-2.20010005,2.14475592,0.00009238,0.16955762,0.37182746,1.27431705,0.01554018,0.63008697,0.11972916,0.00036539
-2.19409705,2.20073324,0.00008895,0.16446162,0.37088689,1.33796554,0.01653573,0.61388846,0.12744685,0.00035063
-2.18809405,2.25587983,0.00008731,0.15984686,0.37021383,1.39915586,0.01755983,0.59954604,0.13495888,0.00033689
-2.18209105,2.30905491,0.00008735,0.15572414,0.36968253,1.45687968,0.01860017,0.58709537,0.14215086,0.00032411
-2.17608804,2.35911347,0.00008895,0.15208420,0.36915202,1.51018666,0.01964510,0.57650413,0.14890848,0.00031220
-2.17008504,2.40494229,0.00009202,0.14889814,0.36846981,1.55821414,0.02068390,0.56767411,0.15512049,0.00030108
-2.16408204,2.44549619,0.00009646,0.14611869,0.36747690,1.60021375,0.02170701,0.56044641,0.16068162,0.00029064
-2.15807904,2.47983241,0.00010221,0.14368261,0.36601363,1.63557400,0.02270616,0.55460927,0.16549549,0.00028080
-2.15207604,2.50714101,0.00010917,0.14151377,0.36392598,1.66383724,0.02367449,0.54990808,0.16947740,0.00027145
-2.14607304,2.52676971,0.00011728,0.13952676,0.36107189,1.68471044,0.02460649,0.54605685,0.17255669,0.00026252
-2.14007004,2.53824162,0.00012647,0.13763094,0.35732721,1.69806902,0.02549789,0.54275043,0.17467876,0.00025391
-2.13406703,2.54126509,0.00013665,0.13573447,0.35259089,1.70395357,0.02634552,0.53967697,0.17580666,0.00024556
-2.12806403,2.53573510,0.00014773,0.13374841,0.34678910,1.70255978,0.02714702,0.53652984,0.17592198,0.00023740
-2.12206103,2.52172653,0.00015961,0.13159043,0.33987816,1.69422219,0.02790057,0.53301865,0.17502533,0.00022939
-2.11605803,2.49947978,0.00017217,0.12918808,0.33184601,1.67939265,0.02860453,0.52887886,0.17313605,0.00022149
-2.11005503,2.46938002,0.00018527,0.12648153,0.32271236,1.65861495,0.02925712,0.52387960,0.17029146,0.00021367
-2.10405203,2.43193153,0.00019874,0.12342562,0.31252741,1.63249696,0.02985615,0.51782973,0.16654550,0.00020593
-2.09804902,2.38772888,0.00021242,0.11999118,0.30136935,1.60168200,0.03039867,0.51058180,0.16196694,0.00019826
-2.09204602,2.33742684,0.00022610,0.11616562,0.28934091,1.56682099,0.03088086,0.50203418,0.15663716,0.00019067
-2.08604302,2.28171100,0.00023956,0.11195282,0.27656498,1.52854692,0.03129787,0.49213135,0.15064766,0.00018316
-2.08004002,2.22127068,0.00025257,0.10737236,0.26317982,1.48745290,0.03164379,0.48086264,0.14409740,0.00017574
-2.07403702,2.15677576,0.00026491,0.10245821,0.24933401,1.44407488,0.03191182,0.46825964,0.13709001,0.00016843
-2.06803402,2.08885844,0.00027633,0.09725694,0.23518137,1.39887960,0.03209439,0.45439268,0.12973112,0.00016123
-2.06203102,2.01810069,0.00028660,0.09182561,0.22087619,1.35225820,0.03218349,0.43936656,0.12212574,0.00015416
-2.05602801,1.94502763,0.00029549,0.08622947,0.20656893,1.30452527,0.03217103,0.42331590,0.11437592,0.00014722
-2.05002501,1.87010667,0.00030281,0.08053958,0.19240256,1.25592307,0.03204931,0.40640048,0.10657865,0.00014041
-2.04402201,1.79375179,0.00030838,0.07483042,0.17850959,1.20662996,0.03181138,0.38880061,0.09882413,0.00013374
-2.03801901,1.71633216,0.00031206,0.06917777,0.16500998,1.15677233,0.03145163,0.37071286,0.09119444,0.00012719
-2.03201601,1.63818378,0.00031375,0.06365666,0.15200977,1.10643862,0.03096611,0.35234624,0.08376251,0.00012077
-2.02601301,1.55962303,0.00031337,0.05833975,0.13960052,1.05569447,0.03035297,0.33391882,0.07659160,0.00011446
-2.02001001,1.48096064,0.00031091,0.05329598,0.12785939,1.00459767,0.02961274,0.31565492,0.06973500,0.00010827
-2.01400700,1.40251486,0.00030640,0.04858958,0.11684981,0.95321192,0.02874852,0.29778268,0.06323616,0.00010219
-2.00800400,1.32462276,0.00029991,0.04427940,0.10662256,0.90161842,0.02776607,0.28053209,0.05712907,0.00009622
-2.00200100,1.24764864,0.00029154,0.04041854,0.09721720,0.84992473,0.02667375,0.26413313,0.05143881,0.00009036
-1.99599800,1.17198892,0.00028146,0.03705430,0.08866352,0.79827038,0.02548238,0.24881416,0.04618236,0.00008462
-1.98999500,1.09807327,0.00026984,0.03422818,0.08098321,0.74682908,0.02420499,0.23480011,0.04136945,0.00007900
-1.98399200,1.02636166,0.00025691,0.03197619,0.07419123,0.69580765,0.02285639,0.22231059,0.03700347,0.00007354
-1.97798899,0.95733777,0.00024288,0.03032897,0.06829710,0.64544195,0.02145281,0.21155758,0.03308244,0.00006824
-1.97198599,0.89149901,0.00022800,0.02931214,0.06330588,0.59599028,0.02001135,0.20274277,0.02959984,0.00006312
-1.96598299,0.82934388,0.00021253,0.02894630,0.05921880,0.54772497,0.01854951,0.19605426,0.02654548,0.00005822
-1.95997999,0.77135731,0.00019671,0.02924708,0.05603357,0.50092265,0.01708462,0.19166287,0.02390621,0.00005354
-1.95397699,0.71799485,0.00018078,0.03022491,0.05374427,0.45585414,0.01563342,0.18971777,0.02166648,0.00004913
-1.94797399,0.66966654,0.00016496,0.03188459,0.05234100,0.41277448,0.01421153,0.19034176,0.01980886,0.00004500
-1.94197099,0.62672130,0.00014946,0.03422467,0.05180913,0.37191373,0.01283317,0.19362614,0.01831435,0.00004116
-1.93596798,0.58943248,0.00013445,0.03723669,0.05212840,0.33346911,0.01151075,0.19962544,0.01716266,0.00003765
-1.92996498,0.55798534,0.00012008,0.04090421,0.05327184,0.29759875,0.01025474,0.20835220,0.01633234,0.00003447
-1.92396198,0.53246696,0.00010649,0.04520188,0.05520462,0.26441735,0.00907349,0.21977204,0.01580078,0.00003163
-1.91795898,0.51285891,0.00009376,0.05009440,0.05788298,0.23399378,0.00797320,0.23379931,0.01554432,0.00002913
-1.91195598,0.49903317,0.00008196,0.05553567,0.06125324,0.20635064,0.00695798,0.25029368,0.01553811,0.00002697
-1.90595298,0.49075125,0.00007113,0.06146810,0.06525106,0.18146567,0.00602989,0.26905796,0.01575615,0.00002514
-1.89994997,0.48766675,0.00006129,0.06782224,0.06980105,0.15927465,0.00518917,0.28983730,0.01617125,0.00002362
-1.89394697,0.48933116,0.00005244,0.07451672,0.07481676,0.13967569,0.00443444,0.31232031,0.01675506,0.00002241
-1.88794397,0.49520293,0.00004454,0.08145872,0.08020108,0.12253443,0.00376287,0.33614198,0.01747815,0.00002146
-1.88194097,0.50465936,0.00003756,0.08854487,0.08584721,0.10768992,0.00317053,0.36088876,0.01831021,0.00002076
-1.87593797,0.51701119,0.00003145,0.09566271,0.09164010,0.09496086,0.00265258,0.38610565,0.01922024,0.00002028
-1.86993497,0.53151927,0.00002614,0.10269270,0.09745839,0.08415187,0.00220355,0.41130540,0.02017694,0.00001998
-1.86393197,0.54741307,0.00002158,0.10951064,0.10317679,0.07505953,0.00181755,0.43597943,0.02114907,0.00001983
-1.85792896,0.56391020,0.00001768,0.11599058,0.10866885,0.06747805,0.00148853,0.45961033,0.02210598,0.00001979
-1.85192596,0.58023659,0.00001438,0.12200802,0.11381003,0.06120434,0.00121040,0.48168546,0.02301813,0.00001983
-1.84592296,0.59564650,0.00001162,0.12744336,0.11848092,0.05604243,0.00097723,0.50171117,0.02385763,0.00001992
-1.83991996,0.60944186,0.00000932,0.13218531,0.12257051,0.05180715,0.00078336,0.51922711,0.02459890,0.00002002
-1.83391696,0.62099006,0.00000742,0.13613435,0.12597931,0.04832700,0.00062347,0.53382000,0.02521913,0.00002011
-1.82791396,0.62973982,0.00000586,0.13920580,0.12862230,0.04544631,0.00049267,0.54513626,0.02569887,0.00002017
-1.82191096,0.63523435,0.00000460,0.14133262,0.13043141,0.04302668,0.00038653,0.55289292,0.02602245,0.00002016
-1.81590795,0.63712148,0.00000358,0.14246755,0.13135755,0.04094770,0.00030109,0.55688643,0.02617831,0.00002008
-1.80990495,0.63516026,0.00000277,0.14258470,0.13137198,0.03910713,0.00023286,0.55699867,0.02615925,0.00001991
-1.80390195,0.62922397,0.00000213,0.14168037,0.13046703,0.03742055,0.00017880,0.55320018,0.02596251,0.00001963
-1.79789895,0.61929927,0.00000162,0.13977309,0.12865610,0.03582052,0.00013630,0.54555024,0.02558974,0.00001926
-1.79189595,0.60548172,0.00000123,0.13690291,0.12597293,0.03425548,0.00010317,0.53419390,0.02504681,0.00001878
-1.78589295,0.58796791,0.00000092,0.13312990,0.12247017,0.03268826,0.00007753,0.51935605,0.02434352,0.00001820
-1.77988994,0.56704453,0.00000069,0.12853202,0.11821735,0.03109451,0.00005784,0.50133283,0.02349314,0.00001752
-1.77388694,0.54307490,0.00000051,0.12320238,0.11329833,0.02946096,0.00004284,0.48048084,0.02251190,0.00001676
-1.76788394,0.51648367,0.00000038,0.11724609,0.10780830,0.02778356,0.00003151,0.45720463,0.02141838,0.00001593
-1.76188094,0.48774027,0.00000027,0.11077678,0.10185057,0.02606579,0.00002301,0.43194295,0.02023281,0.00001503
-1.75587794,0.45734189,0.00000020,0.10391301,0.09553323,0.02431683,0.00001668,0.40515464,0.01897647,0.00001408
-1.74987494,0.42579666,0.00000014,0.09677466,0.08896577,0.02255002,0.00001200,0.37730442,0.01767093,0.00001311
-1.74387194,0.39360768,0.00000010,0.08947956,0.08225591,0.02078130,0.00000858,0.34884948,0.01633748,0.00001211
-1.73786893,0.36125851,0.00000007,0.08214031,0.07550673,0.01902795,0.00000608,0.32022718,0.01499648,0.00001111
-1.73186593,0.32920053,0.00000005,0.07486159,0.06881413,0.01730743,0.00000429,0.29184438,0.01366690,0.00001013
-1.72586293,0.29784259,0.00000004,0.06773792,0.06226474,0.01563644,0.00000300,0.26406862,0.01236592,0.00000916
-1.71985993,0.26754310,0.00000002,0.06085200,0.05593436,0.01403022,0.00000208,0.23722149,0.01110852,0.00000823
-1.71385693,0.23860468,0.00000002,0.05427350,0.04988693,0.01250196,0.00000143,0.21157415,0.00990739,0.00000734
-1.70785393,0.21127130,0.00000001,0.04805857,0.04417392,0.01106247,0.00000098,0.18734506,0.00877273,0.00000650
-1.70185093,0.18572781,0.00000001,0.04224973,0.03883435,0.00972000,0.00000067,0.16469964,0.00771226,0.00000571
-1.69584792,0.16210155,0.00000001,0.03687627,0.03389509,0.00848017,0.00000045,0.14375193,0.00673132,0.00000498
-1.68984492,0.14046570,0.00000000,0.03195509,0.02937163,0.00734607,0.00000030,0.12456761,0.00583297,0.00000432
-1.68384192,0.12084415,0.00000000,0.02749179,0.02526910,0.00631841,0.00000020,0.10716845,0.00501823,0.00000371
-1.67783892,0.10321735,0.00000000,0.02348205,0.02158349,0.00539579,0.00000013,0.09153749,0.00428629,0.00000317
-1.67183592,0.08752883,0.00000000,0.01991311,0.01830307,0.00457502,0.00000009,0.07762493,0.00363482,0.00000269
-1.66583292,0.07369204,0.00000000,0.01676533,0.01540977,0.00385137,0.00000006,0.06535421,0.00306023,0.00000227
-1.65982991,0.06159718,0.00000000,0.01401377,0.01288068,0.00321899,0.00000004,0.05462810,0.00255798,0.00000189
-1.65382691,0.05111775,0.00000000,0.01162968,0.01068935,0.00267119,0.00000002,0.04533448,0.00212280,0.00000157
-1.64782391,0.04211660,0.00000000,0.00958188,0.00880712,0.00220075,0.00000002,0.03735177,0.00174901,0.00000129
-1.64182091,0.03445130,0.00000000,0.00783798,0.00720422,0.00180018,0.00000001,0.03055370,0.00143070,0.00000106
-1.63581791,0.02797879,0.00000000,0.00636543,0.00585073,0.00146199,0.00000001,0.02481342,0.00116192,0.00000086
-1.62981491,0.02255922,0.00000000,0.00513242,0.00471742,0.00117888,0.00000001,0.02000689,0.00093687,0.00000069
-1.62381191,0.01805896,0.00000000,0.00410855,0.00377633,0.00094386,0.00000001,0.01601559,0.00075000,0.00000056
-1.61780890,0.01435284,0.00000000,0.00326533,0.00300130,0.00075042,0.00000002,0.01272851,0.00059612,0.00000044
-1.61180590,0.01132573,0.00000000,0.00257658,0.00236823,0.00059257,0.00000003,0.01004346,0.00047045,0.00000035
-1.60580290,0.00887341,0.00000000,0.00201857,0.00185534,0.00046492,0.00000005,0.00786798,0.00036868,0.00000027
-1.59979990,0.00690298,0.00000001,0.00157015,0.00144317,0.00036271,0.00000008,0.00611956,0.00028696,0.00000021
-1.59379690,0.00533281,0.00000001,0.00121273,0.00111463,0.00028180,0.00000012,0.00472565,0.00022191,0.00000016
-1.58779390,0.00409216,0.00000001,0.00093017,0.00085491,0.00021868,0.00000018,0.00362329,0.00017062,0.00000013
-1.58179090,0.00312055,0.00000002,0.00070869,0.00065131,0.00017046,0.00000028,0.00275849,0.00013063,0.00000010
-1.57578789,0.00236701,0.00000003,0.00053660,0.00049309,0.00013488,0.00000042,0.00208558,0.00009986,0.00000007
