energy_ev,total_up,total_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-4.75737869,0.64896965,-2.09056253,0.00164273,-0.01031492,0.00000000,-0.00000000,0.31523234,-1.33579456,0.17323903,-0.45823735,0.00344660,-0.01877775,0.02330805,-0.25591808,0.00020022,-0.00267765,0.44593253,-1.24012443
-4.75137569,0.67867154,-1.96337842,0.00164968,-0.00970873,0.00000000,-0.00000000,0.32493343,-1.26124280,0.18183148,-0.43360673,0.00293110,-0.01706070,0.02025910,-0.24573276,0.00018565,-0.00237749,0.47214090,-1.15834279
-4.74537269,0.71213389,-1.83545193,0.00167451,-0.00909600,0.00000000,-0.00000000,0.33660942,-1.18532168,0.19127525,-0.40851402,0.00249756,-0.01540464,0.01760316,-0.23506901,0.00017410,-0.00210453,0.50054428,-1.07659795
-4.73936968,0.74867567,-1.70843949,0.00171563,-0.00848483,0.00000000,-0.00000000,0.34992098,-1.10910884,0.20141049,-0.38333334,0.00213864,-0.01382187,0.01532271,-0.22411730,0.00016526,-0.00185739,0.53066480,-0.99589663
-4.73336668,0.78758623,-1.58391939,0.00177145,-0.00788294,0.00000000,-0.00000000,0.36451563,-1.03364315,0.21206903,-0.35842561,0.00184699,-0.01232266,0.01339910,-0.21306546,0.00015884,-0.00163466,0.56200402,-0.91719040
-4.72736368,0.82814095,-1.46335425,0.00184036,-0.00729752,0.00000000,-0.00000000,0.38003567,-0.95989879,0.22307860,-0.33412958,0.00161551,-0.01091515,0.01181366,-0.20209348,0.00015453,-0.00143491,0.59405296,-0.84135377
-4.72136068,0.86961819,-1.34805970,0.00192077,-0.00673500,0.00000000,-0.00000000,0.39612685,-0.88876329,0.23426733,-0.31075412,0.00143736,-0.00960531,0.01054890,-0.19136877,0.00015203,-0.00125670,0.62630306,-0.76916680
-4.71535768,0.91131708,-1.23918036,0.00201117,-0.00620093,0.00000000,-0.00000000,0.41244750,-0.82101991,0.24546860,-0.28857202,0.00130613,-0.00839694,0.00958959,-0.18104197,0.00015104,-0.00109860,0.65825773,-0.70130223
-4.70935468,0.95257554,-1.13767331,0.00211014,-0.00569994,0.00000000,-0.00000000,0.42867779,-0.75733478,0.25652597,-0.26781528,0.00121585,-0.00729176,0.00892378,-0.17124333,0.00015130,-0.00095919,0.68944425,-0.63831760
-4.70335168,0.99278812,-1.04429902,0.00221640,-0.00523562,0.00000000,-0.00000000,0.44452882,-0.69824889,0.26729808,-0.24867211,0.00116105,-0.00628958,0.00854383,-0.16208001,0.00015253,-0.00083709,0.71942545,-0.58065200
-4.69734867,1.03142286,-0.95961962,0.00232880,-0.00481052,0.00000000,-0.00000000,0.45975129,-0.64417471,0.27766326,-0.23128553,0.00113672,-0.00538853,0.00844727,-0.15363404,0.00015451,-0.00073092,0.74781097,-0.52862714
-4.69134567,1.06803687,-0.88400351,0.00244642,-0.00442617,0.00000000,-0.00000000,0.47414335,-0.59539718,0.28752385,-0.21575350,0.00113833,-0.00458520,0.00863753,-0.14596129,0.00015703,-0.00063937,0.77426760,-0.48245227
-4.68534267,1.10228989,-0.81763581,0.00256851,-0.00408316,0.00000000,-0.00000000,0.48755752,-0.55207870,0.29680994,-0.20213042,0.00116175,-0.00387499,0.00912457,-0.13909125,0.00015989,-0.00056113,0.79852836,-0.44223227
-4.67933967,1.13395543,-0.76053338,0.00269457,-0.00378113,0.00000000,-0.00000000,0.49990621,-0.51426728,0.30548248,-0.19042992,0.00120327,-0.00325233,0.00992537,-0.13302768,0.00016295,-0.00049496,0.82040006,-0.40797813
-4.67333667,1.16292917,-0.71256339,0.00282434,-0.00351896,0.00000000,-0.00000000,0.51116588,-0.48190749,0.31353557,-0.18062856,0.00125951,-0.00271096,0.01106419,-0.12775005,0.00016610,-0.00043966,0.83976899,-0.37961901
-4.66733367,1.18923412,-0.67346429,0.00295781,-0.00329482,0.00000000,-0.00000000,0.52137940,-0.45485336,0.32099795,-0.17267034,0.00132737,-0.00224413,0.01257267,-0.12321578,0.00016926,-0.00039407,0.85660459,-0.35701524
-4.66133067,1.21302243,-0.64286796,0.00309521,-0.00310633,0.00000000,-0.00000000,0.53065673,-0.43288248,0.32793348,-0.16647176,0.00140403,-0.00184489,0.01448966,-0.11936301,0.00017236,-0.00035709,0.87096102,-0.33997141
-4.65532766,1.23457365,-0.62032213,0.00323704,-0.00295066,0.00000000,-0.00000000,0.53917360,-0.41571077,0.33444065,-0.16192707,0.00148686,-0.00150626,0.01686083,-0.11611393,0.00017540,-0.00032770,0.88297638,-0.32824893
-4.64932466,1.25428938,-0.60531191,0.00338403,-0.00282467,0.00000000,-0.00000000,0.54716841,-0.40300715,0.34065110,-0.15891365,0.00157344,-0.00122139,0.01973800,-0.11337853,0.00017840,-0.00030493,0.89286981,-0.32157754
-4.64332166,1.27268432,-0.59727987,0.00353714,-0.00272504,0.00000000,-0.00000000,0.55493718,-0.39440766,0.34672704,-0.15729720,0.00166149,-0.00098374,0.02317812,-0.11105846,0.00018140,-0.00028787,0.90093632,-0.31966530
-4.63731866,1.29037393,-0.59564376,0.00369754,-0.00264841,0.00000000,-0.00000000,0.56282667,-0.38952837,0.35285770,-0.15693654,0.00174892,-0.00078712,0.02724201,-0.10905107,0.00018448,-0.00027570,0.90753968,-0.32220685
-4.63131566,1.30805878,-0.59981162,0.00386656,-0.00259144,0.00000000,-0.00000000,0.57122590,-0.38797699,0.35925481,-0.15768799,0.00183375,-0.00062583,0.03199273,-0.10725329,0.00018772,-0.00026766,0.91310328,-0.32888965
-4.62531266,1.32650601,-0.60919388,0.00404567,-0.00255092,0.00000000,-0.00000000,0.58055613,-0.38936261,0.36614715,-0.15940907,0.00191419,-0.00049469,0.03749361,-0.10556539,0.00019123,-0.00026308,0.91809939,-0.33939830
-4.61930965,1.34652807,-0.62321242,0.00423641,-0.00252387,0.00000000,-0.00000000,0.59125953,-0.39330364,0.37377428,-0.16196153,0.00198861,-0.00038904,0.04380607,-0.10389429,0.00019514,-0.00026134,0.92303694,-0.35341699
-4.61330665,1.36895948,-0.64130663,0.00444036,-0.00250760,0.00000000,-0.00000000,0.60378689,-0.39943370,0.38237953,-0.16521363,0.00205556,-0.00030477,0.05098714,-0.10215646,0.00019957,-0.00026191,0.92844805,-0.37063023
-4.60730365,1.39463176,-0.66293678,0.00465907,-0.00249972,0.00000000,-0.00000000,0.61858458,-0.40740573,0.39220248,-0.16904175,0.00211379,-0.00023830,0.05908682,-0.10028027,0.00020465,-0.00026429,0.93487369,-0.39072229
-4.60130065,1.42434747,-0.68758505,0.00489397,-0.00249819,0.00000000,-0.00000000,0.63608115,-0.41689432,0.40347098,-0.17333127,0.00216227,-0.00018656,0.06814531,-0.09820770,0.00021049,-0.00026807,0.94284869,-0.41337565
-4.59529765,1.45885378,-0.71475472,0.00514633,-0.00250134,0.00000000,-0.00000000,0.65667399,-0.42759652,0.41639302,-0.17797685,0.00220022,-0.00014695,0.07819034,-0.09589548,0.00021721,-0.00027288,0.95288648,-0.43826887
-4.58929465,1.49881649,-0.74396814,0.00541717,-0.00250785,0.00000000,-0.00000000,0.68071628,-0.43923149,0.43114866,-0.18288225,0.00222709,-0.00011730,0.08923452,-0.09331551,0.00022491,-0.00027841,0.96546394,-0.46507441
-4.58329165,1.54479517,-0.77476406,0.00570719,-0.00251675,0.00000000,-0.00000000,0.70850491,-0.45153930,0.44788221,-0.18795971,0.00224260,-0.00009582,0.10127305,-0.09045470,0.00023366,-0.00028436,0.98100664,-0.49345680
-4.57728864,1.59722038,-0.80669498,0.00601672,-0.00252737,0.00000000,-0.00000000,0.74026956,-0.46427922,0.46669511,-0.19312914,0.00224671,-0.00008108,0.11428179,-0.08731427,0.00024352,-0.00029050,0.99987501,-0.52307148
-4.57128564,1.65637386,-0.83932504,0.00634562,-0.00253933,0.00000000,-0.00000000,0.77616349,-0.47722792,0.48763965,-0.19831719,0.00223964,-0.00007193,0.12821594,-0.08390858,0.00025453,-0.00029661,1.02235184,-0.55356487
-4.56528264,1.72237243,-0.87222899,0.00669328,-0.00255249,0.00000000,-0.00000000,0.81625629,-0.49017788,0.51071400,-0.20345632,0.00222184,-0.00006751,0.14300931,-0.08026350,0.00026670,-0.00030249,1.04863140,-0.58457565
-4.55927964,1.79515654,-0.90499262,0.00705858,-0.00256691,0.00000000,-0.00000000,0.86052910,-0.50293632,0.53585861,-0.20848405,0.00219399,-0.00006715,0.15857447,-0.07641464,0.00028003,-0.00030798,1.07881089,-0.61573770
-4.55327664,1.87448413,-0.93721486,0.00743985,-0.00258280,0.00000000,-0.00000000,0.90887239,-0.51532486,0.56295457,-0.21334245,0.00215694,-0.00007037,0.17480371,-0.07240530,0.00029450,-0.00031292,1.11288429,-0.64668443
-4.54727364,1.95993031,-0.96851172,0.00783491,-0.00260048,0.00000000,-0.00000000,0.96108650,-0.52718004,0.59182378,-0.21797789,0.00211170,-0.00007684,0.19157093,-0.06828445,0.00031006,-0.00031717,1.15073920,-0.67705466
-4.54127064,2.05089324,-0.99852180,0.00824110,-0.00262036,0.00000000,-0.00000000,1.01688507,-0.53835479,0.62223132,-0.22234115,0.00205940,-0.00008636,0.20873442,-0.06410478,0.00032668,-0.00032063,1.19215682,-0.70649971
-4.53526763,2.14660620,-1.02691338,0.00865531,-0.00264288,0.00000000,-0.00000000,1.07590116,-0.54872074,0.65388991,-0.22638791,0.00200126,-0.00009883,0.22614045,-0.05992088,0.00034431,-0.00032318,1.23681517,-0.73469140
-4.52926463,2.24615573,-1.05339249,0.00907410,-0.00266852,0.00000000,-0.00000000,1.13769591,-0.55817132,0.68646654,-0.23007946,0.00193853,-0.00011418,0.24362758,-0.05578767,0.00036292,-0.00032477,1.28429568,-0.76133064
-4.52326163,2.34850517,-1.07771166,0.00949375,-0.00269772,0.00000000,-0.00000000,1.20176938,-0.56662540,0.71959084,-0.23338372,0.00187251,-0.00013244,0.26103158,-0.05175919,0.00038250,-0.00032532,1.33409290,-0.78615594
-4.51725863,2.45252288,-1.09967863,0.00991042,-0.00273095,0.00000000,-0.00000000,1.26757307,-0.57403119,0.75286525,-0.23627640,0.00180444,-0.00015362,0.27819052,-0.04788765,0.00040305,-0.00032482,1.38562712,-0.80895162
-4.51125563,2.55701388,-1.11916450,0.01032022,-0.00276861,0.00000000,-0.00000000,1.33452362,-0.58037009,0.78587625,-0.23874222,0.00173552,-0.00017778,0.29495013,-0.04422293,0.00042464,-0.00032328,1.43825941,-0.82955500
-4.50525263,2.66075359,-1.13611078,0.01071937,-0.00281113,0.00000000,-0.00000000,1.40201693,-0.58566032,0.81820638,-0.24077613,0.00166690,-0.00020493,0.31116879,-0.04081234,0.00044738,-0.00032074,1.49130848,-0.84786221
-4.49924962,2.76252217,-1.15053472,0.01110433,-0.00285887,0.00000000,-0.00000000,1.46944212,-0.58995979,0.84944646,-0.24238433,0.00159961,-0.00023510,0.32672211,-0.03770080,0.00047144,-0.00031728,1.54406879,-0.86383225
-4.49324662,2.86113775,-1.16253262,0.01147184,-0.00291221,0.00000000,-0.00000000,1.53619464,-0.59336807,0.87920737,-0.24358519,0.00153458,-0.00026826,0.34150678,-0.03493129,0.00049709,-0.00031303,1.59582895,-0.87748902
-4.48724362,2.95548717,-1.17228075,0.01181912,-0.00297153,0.00000000,-0.00000000,1.60168797,-0.59602732,0.90713090,-0.24440974,0.00147265,-0.00030435,0.35544332,-0.03254544,0.00052470,-0.00030816,1.64588986,-0.88892112
-4.48124062,3.04455248,-1.18003371,0.01214382,-0.00303721,0.00000000,-0.00000000,1.66536338,-0.59812179,0.93289908,-0.24490196,0.00141453,-0.00034323,0.36847775,-0.03058441,0.00055473,-0.00030290,1.69358164,-0.89827941
-4.47523762,3.12743244,-1.18612036,0.01244417,-0.00310967,0.00000000,-0.00000000,1.72669741,-0.59987602,0.95624160,-0.24511862,0.00136080,-0.00038473,0.38058185,-0.02908976,0.00058779,-0.00029749,1.73827884,-0.90577258
-4.46923462,3.20335777,-1.19093740,0.01271891,-0.00318936,0.00000000,-0.00000000,1.78520706,-0.60155170,0.97694090,-0.24512885,0.00131196,-0.00042862,0.39175211,-0.02810436,0.00062464,-0.00029225,1.77941328,-0.91166065
-4.46323162,3.27169998,-1.19494089,0.01296730,-0.00327680,0.00000000,-0.00000000,1.84045249,-0.60344307,0.99483484,-0.24501337,0.00126837,-0.00047457,0.40200734,-0.02767317,0.00066620,-0.00028753,1.81648416,-0.91624715
-4.45722861,3.33197371,-1.19863613,0.01318909,-0.00337255,0.00000000,-0.00000000,1.89203775,-0.60587131,1.00981687,-0.24486341,0.00123031,-0.00052224,0.41138509,-0.02784392,0.00071359,-0.00028370,1.84906534,-0.91987005
-4.45122561,3.38383294,-1.20256644,0.01338439,-0.00347728,0.00000000,-0.00000000,1.93960973,-0.60917777,1.02183375,-0.24477945,0.00119796,-0.00057120,0.41993703,-0.02866747,0.00076814,-0.00028118,1.87680969,-0.92289208
-4.44522261,3.42706210,-1.20730114,0.01355364,-0.00359170,0.00000000,-0.00000000,1.98285605,-0.61371651,1.03088129,-0.24486986,0.00117142,-0.00062099,0.42772373,-0.03019793,0.00083140,-0.00028040,1.89945078,-0.92569098
-4.43921961,3.46156312,-1.21342339,0.01369744,-0.00371663,0.00000000,-0.00000000,2.02150256,-0.61984623,1.03699831,-0.24524937,0.00115070,-0.00067112,0.43480895,-0.03249235,0.00090517,-0.00028181,1.91680232,-0.92864992
-4.43321661,3.48734007,-1.22151820,0.01381648,-0.00385295,0.00000000,-0.00000000,2.05531108,-0.62792187,1.04025941,-0.24603752,0.00113576,-0.00072107,0.44125405,-0.03561008,0.00099155,-0.00028585,1.92875570,-0.93214870
-4.42721361,3.50448284,-1.23216102,0.01391143,-0.00400162,0.00000000,-0.00000000,2.08407815,-0.63828615,1.04076724,-0.24735712,0.00112650,-0.00077033,0.44711277,-0.03961160,0.00109289,-0.00029297,1.93527648,-0.93655589
-4.42121061,3.51315148,-1.24590702,0.01398283,-0.00416362,0.00000000,-0.00000000,2.10763537,-0.65126107,1.03864472,-0.24933273,0.00112277,-0.00081839,0.45242673,-0.04455701,0.00121184,-0.00030358,1.93640022,-0.94222225
-4.41520760,3.51356274,-1.26328138,0.01403103,-0.00433999,0.00000000,-0.00000000,2.12585181,-0.66713985,1.03402775,-0.25208909,0.00112439,-0.00086477,0.45722210,-0.05050405,0.00135138,-0.00031806,1.93222827,-0.94947535
-4.40920460,3.50597998,-1.28477035,0.01405617,-0.00453174,0.00000000,-0.00000000,2.13863868,-0.68617911,1.02705915,-0.25574956,0.00113117,-0.00090904,0.46150756,-0.05750575,0.00151472,-0.00033677,1.92292411,-0.95861551
-4.40320160,3.49070718,-1.31081326,0.01405814,-0.00473985,0.00000000,-0.00000000,2.14595630,-0.70859174,1.01788390,-0.26043450,0.00114293,-0.00095083,0.46527385,-0.06560780,0.00170539,-0.00035997,1.90871049,-0.96991288
-4.39719860,3.46808760,-1.34179520,0.01403662,-0.00496522,0.00000000,-0.00000000,2.14782316,-0.73454028,1.00664619,-0.26625951,0.00115954,-0.00098981,0.46849487,-0.07484565,0.00192712,-0.00038790,1.88986748,-0.98360540
-4.39119560,3.43850687,-1.37804021,0.01399115,-0.00520860,0.00000000,-0.00000000,2.14432637,-0.76413121,0.99348822,-0.27333357,0.00118088,-0.00102575,0.47113030,-0.08524155,0.00218383,-0.00042069,1.86673161,-0.99989750
-4.38519260,3.40240008,-1.41980497,0.01392120,-0.00547055,0.00000000,-0.00000000,2.13563305,-0.79741003,0.97855075,-0.28175689,0.00120699,-0.00105850,0.47312971,-0.09680163,0.00247951,-0.00045841,1.83969565,-1.01895910
-4.37918959,3.36026172,-1.46727261,0.01382631,-0.00575139,0.00000000,-0.00000000,2.12200137,-0.83435741,0.96197516,-0.29161867,0.00123797,-0.00108797,0.47443773,-0.10951315,0.00281817,-0.00050103,1.80920885,-1.04092474
-4.37318659,3.31265724,-1.52054700,0.01370620,-0.00605111,0.00000000,-0.00000000,2.10379046,-0.87488651,0.94390672,-0.30299447,0.00127413,-0.00111417,0.47500009,-0.12334212,0.00320368,-0.00054845,1.77577688,-1.06589255
-4.36718359,3.26023456,-1.57964717,0.01356093,-0.00636937,0.00000000,-0.00000000,2.08146789,-0.91884166,0.92449849,-0.31594360,0.00131596,-0.00113716,0.47477002,-0.13823147,0.00363967,-0.00060048,1.73996117,-1.09392297
-4.36118059,3.20373389,-1.64450239,0.01339099,-0.00670539,0.00000000,-0.00000000,2.05561374,-0.96599854,0.90391550,-0.33050616,0.00136416,-0.00115708,0.47371462,-0.15409988,0.00412929,-0.00065687,1.70237669,-1.12503699
-4.35517759,3.14399408,-1.71494798,0.01319748,-0.00705797,0.00000000,-0.00000000,2.02692021,-1.01606616,0.88233859,-0.34670026,0.00141970,-0.00117411,0.47182083,-0.17084151,0.00467513,-0.00071731,1.66368775,-1.15921406
-4.34917459,3.08195413,-1.79072238,0.01298216,-0.00742544,0.00000000,-0.00000000,1.99618605,-1.06869064,0.85996740,-0.36451919,0.00148383,-0.00118845,0.46910034,-0.18832667,0.00527894,-0.00078147,1.62460132,-1.19638982
-4.34317159,3.01864851,-1.87146585,0.01274750,-0.00780564,0.00000000,-0.00000000,1.96430531,-1.12346111,0.83702211,-0.38392895,0.00155809,-0.00120038,0.46559340,-0.20640358,0.00594152,-0.00084902,1.58585737,-1.23645376
-4.33716858,2.95519565,-1.95672131,0.01249677,-0.00819597,0.00000000,-0.00000000,1.93225022,-1.17991766,0.81374357,-0.40486616,0.00164431,-0.00121013,0.46137092,-0.22490128,0.00666245,-0.00091969,1.54821626,-1.27924717
-4.33116558,2.89277919,-2.04593783,0.01223394,-0.00859344,0.00000000,-0.00000000,1.90104832,-1.23756147,0.79039163,-0.42723659,0.00174461,-0.00121800,0.45653486,-0.24363353,0.00744001,-0.00099328,1.51244306,-1.32456178
-4.32516258,2.83262235,-2.13847715,0.01196364,-0.00899466,0.00000000,-0.00000000,1.87175458,-1.29586692,0.76724155,-0.45091449,0.00186135,-0.00122426,0.45121671,-0.26240390,0.00827095,-0.00106973,1.47928937,-1.37213942
-4.31915958,2.77595605,-2.23362352,0.01169108,-0.00939601,0.00000000,-0.00000000,1.84541915,-1.35429552,0.74457875,-0.47574283,0.00199712,-0.00122920,0.44557426,-0.28101165,0.00915044,-0.00114919,1.44947291,-1.42167308
-4.31315658,2.72398218,-2.33059706,0.01142187,-0.00979369,0.00000000,-0.00000000,1.82305219,-1.41231139,0.72269183,-0.50153463,0.00215470,-0.00123311,0.43978646,-0.29925836,0.01007199,-0.00123204,1.42365591,-1.47280972
-4.30715358,2.67783368,-2.42857043,0.01116181,-0.01018388,0.00000000,-0.00000000,1.80558710,-1.46939769,0.70186455,-0.52807538,0.00233693,-0.00123632,0.43404705,-0.31695505,0.01102742,-0.00131903,1.40242309,-1.52515503
-4.30115058,2.63853337,-2.52668883,0.01091674,-0.01056285,0.00000000,-0.00000000,1.79384398,-1.52507366,0.68236696,-0.55512662,0.00254667,-0.00123917,0.42855693,-0.33392943,0.01200698,-0.00141126,1.38626039,-1.57828029
-4.29514757,2.60695389,-2.62409248,0.01069230,-0.01092710,0.00000000,-0.00000000,1.78849486,-1.57891142,0.66444635,-0.58243068,0.00278672,-0.00124209,0.42351587,-0.35003301,0.01299939,-0.00151028,1.37553555,-1.63173136
-4.28914457,2.58378076,-2.71994112,0.01049366,-0.01127355,0.00000000,-0.00000000,1.79003272,-1.63055193,0.64831847,-0.60971633,0.00305967,-0.00124553,0.41911394,-0.36514774,0.01399209,-0.00161817,1.37048161,-1.68503958
-4.28314157,2.56948098,-2.81343958,0.01032539,-0.01159961,0.00000000,-0.00000000,1.79874567,-1.67971942,0.63415965,-0.63670536,0.00336780,-0.00125009,0.41552309,-0.37919171,0.01497148,-0.00173753,1.37118444,-1.73773438
-4.27713857,2.56427887,-2.90386322,0.01019118,-0.01190333,0.00000000,-0.00000000,1.81469804,-1.72623339,0.62210017,-0.66311972,0.00371299,-0.00125646,0.41288940,-0.39212377,0.01592322,-0.00187155,1.37757505,-1.78935702
-4.27113557,2.56814078,-2.99058216,0.01009375,-0.01218353,0.00000000,-0.00000000,1.83771924,-1.77001766,0.61221946,-0.68868901,0.00409656,-0.00126548,0.41132631,-0.40394659,0.01683261,-0.00202401,1.38942745,-1.83947501
-4.26513257,2.58076972,-3.07308311,0.01003466,-0.01243981,0.00000000,-0.00000000,1.86740144,-1.81110584,0.60454324,-0.71315804,0.00451921,-0.00127816,0.41090921,-0.41470807,0.01768501,-0.00219930,1.40636233,-1.88769652
-4.25912956,2.60161052,-3.15098744,0.01001429,-0.01267263,0.00000000,-0.00000000,1.90310628,-1.84964263,0.59904292,-0.73629399,0.00498085,-0.00129569,0.41167169,-0.42450089,0.01846624,-0.00240233,1.42785665,-1.93368391
-4.25312656,2.62986546,-3.22406451,0.01003177,-0.01288329,0.00000000,-0.00000000,1.94398071,-1.88588078,0.59563728,-0.75789299,0.00548058,-0.00131943,0.41360349,-0.43346002,0.01916302,-0.00263851,1.45325907,-1.97716580
-4.24712356,2.66451973,-3.29223920,0.01008498,-0.01307391,0.00000000,-0.00000000,1.98898129,-1.92017352,0.59419626,-0.77778575,0.00601658,-0.00135095,0.41665042,-0.44175840,0.01976342,-0.00291367,1.48181039,-2.01794674
-4.24112056,2.70437575,-3.35559291,0.01017069,-0.01324733,0.00000000,-0.00000000,2.03690623,-1.95296241,0.59454677,-0.79584185,0.00658606,-0.00139201,0.42071602,-0.44960070,0.02025721,-0.00323390,1.51266853,-2.05591396
-4.23511756,2.74809468,-3.41435764,0.01028459,-0.01340701,0.00000000,-0.00000000,2.08643367,-1.98476103,0.59648014,-0.81197259,0.00718523,-0.00144455,0.42566495,-0.45721551,0.02063624,-0.00360539,1.54493670,-2.09104053
-4.22911456,2.79424324,-3.46890289,0.01042149,-0.01355686,0.00000000,-0.00000000,2.13616474,-2.01613476,0.59976081,-0.82613217,0.00780934,-0.00151066,0.43132797,-0.46484615,0.02089468,-0.00403429,1.57769372,-2.12338446
-4.22311156,2.84134356,-3.51971565,0.01057550,-0.01370113,0.00000000,-0.00000000,2.18466943,-2.04767742,0.60413589,-0.83831704,0.00845265,-0.00159255,0.43750807,-0.47274049,0.02102929,-0.00452642,1.61002509,-2.15308366
-4.21710855,2.88792403,-3.56737406,0.01074019,-0.01384412,0.00000000,-0.00000000,2.23053348,-2.07998545,0.60934496,-0.84856357,0.00910857,-0.00169254,0.44398764,-0.48114018,0.02103947,-0.00508708,1.64105341,-2.18034663
-4.21110555,2.93256850,-3.61251560,0.01090889,-0.01399007,0.00000000,-0.00000000,2.27240406,-2.11363063,0.61512988,-0.85694397,0.00976966,-0.00181299,0.45053623,-0.49026979,0.02092735,-0.00572078,1.66996682,-2.20543911
-4.20510255,2.97396207,-3.65580114,0.01107484,-0.01414290,0.00000000,-0.00000000,2.30903257,-2.14913227,0.62124387,-0.86356072,0.01042784,-0.00195624,0.45691858,-0.50032624,0.02069769,-0.00643095,1.69604426,-2.22866724
-4.19909955,3.01093129,-3.69787624,0.01123147,-0.01430603,0.00000000,-0.00000000,2.33931267,-2.18692998,0.62745977,-0.86853975,0.01107447,-0.00212458,0.46290262,-0.51146914,0.02035777,-0.00721966,1.71867645,-2.25035777
-4.19309655,3.04247746,-3.73933163,0.01137254,-0.01448220,0.00000000,-0.00000000,2.36231212,-2.22735822,0.63357686,-0.87202274,0.01170057,-0.00232019,0.46826715,-0.52381225,0.01991715,-0.00808742,1.73738186,-2.27083639
-4.18709355,3.06780177,-3.78066457,0.01149240,-0.01467330,0.00000000,-0.00000000,2.37729739,-2.27062352,0.63942634,-0.87415885,0.01229701,-0.00254503,0.47280884,-0.53741667,0.01938739,-0.00903288,1.75181701,-2.29040502
-4.18109055,3.08632168,-3.82224314,0.01158608,-0.01488027,0.00000000,-0.00000000,2.38375018,-2.31678566,0.64487500,-0.87509636,0.01285468,-0.00280084,0.47634841,-0.55228595,0.01878173,-0.01005267,1.76178094,-2.30931948
-4.17508754,3.09767834,-3.86427528,0.01164946,-0.01510300,0.00000000,-0.00000000,2.38137557,-2.36574347,0.64982731,-0.87497467,0.01336475,-0.00308901,0.47873589,-0.56836340,0.01811465,-0.01114125,1.76721394,-2.32776847
-4.16908454,3.10173522,-3.90678425,0.01167935,-0.01534031,0.00000000,-0.00000000,2.37010185,-2.41722620,0.65422572,-0.87391697,0.01381888,-0.00341058,0.47985466,-0.58553170,0.01740152,-0.01229083,1.76819066,-2.34585536
-4.16308154,3.09856871,-3.94959218,0.01167353,-0.01558991,0.00000000,-0.00000000,2.35007257,-2.47079108,0.65804948,-0.87202416,0.01420944,-0.00376614,0.47962435,-0.60361496,0.01665819,-0.01349135,1.76490844,-2.36358362
-4.15707854,3.08845146,-3.99231249,0.01163077,-0.01584847,0.00000000,-0.00000000,2.32163145,-2.52582721,0.66131200,-0.86937005,0.01452968,-0.00415577,0.47800261,-0.62238301,0.01590053,-0.01473058,1.75767149,-2.38084703
-4.15107554,3.07182988,-4.03435231,0.01155083,-0.01611175,0.00000000,-0.00000000,2.28530123,-2.58156621,0.66405708,-0.86599846,0.01477399,-0.00457903,0.47498561,-0.64155786,0.01514409,-0.01599424,1.74687179,-2.39742540
-4.14507254,3.04929696,-4.07492473,0.01143443,-0.01637464,0.00000000,-0.00000000,2.24175785,-2.63709926,0.66635417,-0.86192193,0.01493798,-0.00503489,0.47060750,-0.66082205,0.01440372,-0.01726628,1.73296792,-2.41298609
-4.13906953,3.02156195,-4.11307096,0.01128311,-0.01663142,0.00000000,-0.00000000,2.19180114,-2.69140020,0.66829289,-0.85712250,0.01501866,-0.00552171,0.46493881,-0.67982860,0.01369327,-0.01852919,1.71646267,-2.42709173
-4.13306653,2.98941836,-4.14769141,0.01109923,-0.01687588,0.00000000,-0.00000000,2.13632343,-2.74335406,0.66997719,-0.85155421,0.01501452,-0.00603723,0.45808395,-0.69821195,0.01302529,-0.01976438,1.69788058,-2.43921375
-4.12706353,2.95371144,-4.17758452,0.01088576,-0.01710156,0.00000000,-0.00000000,2.07627763,-2.79178989,0.67151927,-0.84514727,0.01492557,-0.00657852,0.45017781,-0.71559979,0.01241079,-0.02095268,1.67774626,-2.44875136
-4.12106053,2.91530653,-4.20149180,0.01064624,-0.01730197,0.00000000,-0.00000000,2.01264578,-2.83551696,0.67303349,-0.83781364,0.01475336,-0.00714208,0.44138175,-0.73162494,0.01185908,-0.02207486,1.65656434,-2.45505508
-4.11505753,2.87505923,-4.21814687,0.01038459,-0.01747082,0.00000000,-0.00000000,1.94640929,-2.87336283,0.67463054,-0.82945371,0.01450094,-0.00772374,0.43187892,-0.74593704,0.01137764,-0.02311213,1.63480175,-2.45745377
-4.10905453,2.83378815,-4.22632649,0.01010499,-0.01760220,0.00000000,-0.00000000,1.87852188,-2.90421182,0.67641193,-0.81996366,0.01417278,-0.00831881,0.42186916,-0.75821358,0.01097201,-0.02404668,1.61287281,-2.45528391
-4.10305153,2.79225102,-4.22490109,0.00981176,-0.01769080,0.00000000,-0.00000000,1.80988572,-2.92704244,0.67846510,-0.80924307,0.01377464,-0.00892203,0.41156349,-0.76816966,0.01064576,-0.02486230,1.59112739,-2.44791966
-4.09704852,2.75112448,-4.21288262,0.00950923,-0.01773209,0.00000000,-0.00000000,1.74133141,-2.94096221,0.68085904,-0.79720248,0.01331342,-0.00952772,0.40117850,-0.77556638,0.01040047,-0.02554477,1.56984254,-2.43480226
