energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-2.87243622,1.62950265,0.00081778,0.15684933,0.47931726,0.20153741,0.27828467,1.27574107,0.00197579,0.07191479
-2.86643322,1.71311977,0.00090682,0.15948588,0.49391126,0.21331489,0.28595495,1.34236856,0.00211325,0.07489708
-2.86043022,1.80493844,0.00099988,0.16300930,0.51146792,0.22597109,0.29496609,1.41532443,0.00226921,0.07837237
-2.85442721,1.90364969,0.00109589,0.16731980,0.53167704,0.23934260,0.30514351,1.49352900,0.00244350,0.08229168
-2.84842421,2.00779011,0.00119367,0.17229782,0.55416978,0.25324783,0.31628978,1.57578590,0.00263585,0.08660039
-2.84242121,2.11576723,0.00129194,0.17780678,0.57852231,0.26749178,0.32818804,1.66080076,0.00284594,0.09123940
-2.83641821,2.22589158,0.00138932,0.18369653,0.60426201,0.28187130,0.34060630,1.74720518,0.00307339,0.09614645
-2.83041521,2.33641442,0.00148438,0.18980731,0.63087588,0.29618094,0.35330265,1.83358553,0.00331783,0.10125762
-2.82441221,2.44556974,0.00157569,0.19597419,0.65782122,0.31021885,0.36603109,1.91851559,0.00357887,0.10650878
-2.81840920,2.55161875,0.00166181,0.20203170,0.68453798,0.32379257,0.37854769,2.00059149,0.00385617,0.11183714
-2.81240620,2.65289474,0.00174137,0.20781844,0.71046243,0.33672442,0.39061692,2.07846768,0.00414943,0.11718261
-2.80640320,2.74784638,0.00181311,0.21318170,0.73504162,0.34885612,0.40201773,2.15089205,0.00445838,0.12248898
-2.80040020,2.83507708,0.00187591,0.21798153,0.75774792,0.36005253,0.41254913,2.21673850,0.00478277,0.12770486
-2.79439720,2.91337867,0.00192879,0.22209447,0.77809305,0.37020416,0.42203500,2.27503541,0.00512238,0.13278437
-2.78839420,2.98175751,0.00197102,0.22541653,0.79564095,0.37922853,0.43032781,2.32498837,0.00547692,0.13768734
-2.78239120,3.03945194,0.00200205,0.22786539,0.81001896,0.38707017,0.43731119,2.36599620,0.00584603,0.14237932
-2.77638819,3.08594011,0.00202162,0.22938182,0.82092670,0.39369931,0.44290112,2.39765928,0.00622917,0.14683113
-2.77038519,3.12093811,0.00202966,0.22993011,0.82814242,0.39910952,0.44704580,2.41977999,0.00662555,0.15101813
-2.76438219,3.14438866,0.00202640,0.22949772,0.83152646,0.40331429,0.44972416,2.43235525,0.00703406,0.15491931
-2.75837919,3.15644128,0.00201226,0.22809408,0.83102173,0.40634294,0.45094322,2.43556171,0.00745314,0.15851607
-2.75237619,3.15742543,0.00198789,0.22574865,0.82665139,0.40823604,0.45073448,2.42973474,0.00788075,0.16179111
-2.74637319,3.14781835,0.00195411,0.22250842,0.81851383,0.40904081,0.44914950,2.41534240,0.00831425,0.16472720
-2.74037019,3.12820968,0.00191190,0.21843496,0.80677534,0.40880663,0.44625518,2.39295601,0.00875037,0.16730614
-2.73436718,3.09926522,0.00186234,0.21360123,0.79166094,0.40758108,0.44212877,2.36321929,0.00918518,0.16950802
-2.72836418,3.06169186,0.00180658,0.20808825,0.77344386,0.40540671,0.43685313,2.32681757,0.00961410,0.17131064
-2.72236118,3.01620584,0.00174579,0.20198189,0.75243426,0.40231884,0.43051246,2.28444910,0.01003191,0.17268945
-2.71635818,2.96350599,0.00168114,0.19536989,0.72896782,0.39834427,0.42318868,2.23679978,0.01043285,0.17361784
-2.71035518,2.90425340,0.00161374,0.18833916,0.70339460,0.39350133,0.41495869,2.18452271,0.01081071,0.17406778
-2.70435218,2.83905820,0.00154464,0.18097365,0.67606876,0.38780082,0.40589262,2.12822324,0.01115903,0.17401096
-2.69834917,2.76847380,0.00147475,0.17335264,0.64733948,0.38124804,0.39605310,2.06845023,0.01147119,0.17342016
-2.69234617,2.69299850,0.00140488,0.16554956,0.61754338,0.37384567,0.38549548,2.00569337,0.01174069,0.17227093
-2.68634317,2.61308359,0.00133572,0.15763141,0.58699854,0.36559712,0.37426894,1.94038629,0.01196134,0.17054339
-2.68034017,2.52914688,0.00126779,0.14965858,0.55600026,0.35651033,0.36241828,1.87291475,0.01212749,0.16822405
-2.67433717,2.44159030,0.00120152,0.14168518,0.52481837,0.34660156,0.34998626,1.80362889,0.01223424,0.16530765
-2.66833417,2.35081982,0.00113717,0.13375960,0.49369614,0.33589904,0.33701618,1.73285826,0.01227766,0.16179864
-2.66233117,2.25726611,0.00107494,0.12592538,0.46285033,0.32444605,0.32355458,1.66092840,0.01225495,0.15771252
-2.65632816,2.16140414,0.00101490,0.11822226,0.43247232,0.31230353,0.30965363,1.58817757,0.01216461,0.15307672
-2.65032516,2.06377038,0.00095709,0.11068715,0.40272995,0.29955169,0.29537335,1.51497238,0.01200651,0.14793105
-2.64432216,1.96497609,0.00090145,0.10335516,0.37376975,0.28629081,0.28078309,1.44172108,0.01178196,0.14232768
-2.63831916,1.86571613,0.00084795,0.09626054,0.34571940,0.27264108,0.26596254,1.36888379,0.01149371,0.13633062
-2.63231616,1.76677219,0.00079652,0.08943734,0.31869004,0.25874145,0.25100192,1.29697881,0.01114586,0.13001476
-2.62631316,1.66901065,0.00074710,0.08292001,0.29277852,0.24474764,0.23600149,1.22658469,0.01074380,0.12346441
-2.62031016,1.57337481,0.00069967,0.07674362,0.26806908,0.23082936,0.22107043,1.15833794,0.01029404,0.11677162
-2.61430715,1.48087202,0.00065421,0.07094402,0.24463479,0.21716691,0.20632496,1.09292640,0.00980402,0.11003401
-2.60830415,1.39255624,0.00061077,0.06555760,0.22253848,0.20394730,0.19188613,1.03107865,0.00928191,0.10335263
-2.60230115,1.30950687,0.00056942,0.06062100,0.20183321,0.19136003,0.17787713,0.97354999,0.00873634,0.09682948
-2.59629815,1.23280468,0.00053028,0.05617055,0.18256245,0.17959275,0.16442041,0.92110547,0.00817619,0.09056523
-2.59029515,1.16350581,0.00049350,0.05224159,0.16475995,0.16882689,0.15163466,0.87450073,0.00761035,0.08465679
-2.58429215,1.10261473,0.00045926,0.04886765,0.14844943,0.15923337,0.13963188,0.83446144,0.00704743,0.07919516
-2.57828914,1.05105701,0.00042775,0.04607954,0.13364412,0.15096860,0.12851458,0.80166186,0.00649564,0.07426337
-2.57228614,1.00965283,0.00039917,0.04390439,0.12034637,0.14417076,0.11837325,0.77670340,0.00596250,0.06993468
-2.56628314,0.97909170,0.00037372,0.04236462,0.10854723,0.13895634,0.10928411,0.76009375,0.00545478,0.06627100
-2.56028014,0.95990922,0.00035160,0.04147692,0.09822621,0.13541728,0.10130730,0.75222712,0.00497828,0.06332163
-2.55427714,0.95246641,0.00033296,0.04125123,0.08935114,0.13361837,0.09448539,0.75336624,0.00453784,0.06112218
-2.54827414,0.95693199,0.00031793,0.04168973,0.08187827,0.13359528,0.08884244,0.76362666,0.00413721,0.05969382
-2.54227114,0.97326820,0.00030660,0.04278591,0.07575255,0.13535292,0.08438333,0.78296366,0.00377906,0.05904283
-2.53626813,1.00122057,0.00029901,0.04452381,0.07090804,0.13886453,0.08109358,0.81116251,0.00346500,0.05916037
-2.53026513,1.04031211,0.00029514,0.04687726,0.06726861,0.14407122,0.07893959,0.84783225,0.00319561,0.06002249
-2.52426213,1.08984231,0.00029494,0.04980944,0.06474875,0.15088215,0.07786915,0.89240368,0.00297049,0.06159048
-2.51825913,1.14889142,0.00029828,0.05327258,0.06325460,0.15917543,0.07781241,0.94413169,0.00278835,0.06381150
-2.51225613,1.21633035,0.00030499,0.05720796,0.06268512,0.16879967,0.07868316,1.00210246,0.00264710,0.06661939
-2.50625313,1.29083647,0.00031484,0.06154621,0.06293340,0.17957639,0.08038043,1.06524572,0.00254396,0.06993589
-2.50025013,1.37091540,0.00032759,0.06620801,0.06388811,0.19130307,0.08279044,1.13235204,0.00247555,0.07367211
-2.49424712,1.45492894,0.00034294,0.07110504,0.06543517,0.20375709,0.08578881,1.20209537,0.00243803,0.07773030
-2.48824412,1.54112865,0.00036058,0.07614146,0.06745941,0.21670035,0.08924317,1.27306039,0.00242721,0.08200590
-2.48224112,1.62769480,0.00038021,0.08121565,0.06984640,0.22988459,0.09301587,1.34377436,0.00243867,0.08638989
-2.47623812,1.71277978,0.00040152,0.08622230,0.07248441,0.24305727,0.09696705,1.41274275,0.00246786,0.09077138
-2.47023512,1.79455497,0.00042425,0.09105488,0.07526632,0.25596777,0.10095783,1.47848785,0.00251022,0.09504034
-2.46423212,1.87125976,0.00044818,0.09560827,0.07809156,0.26837395,0.10485355,1.53958920,0.00256132,0.09909052
-2.45822911,1.94125119,0.00047315,0.09978148,0.08086810,0.28004850,0.10852712,1.59472453,0.00261691,0.10282241
-2.45222611,2.00305242,0.00049911,0.10348054,0.08351422,0.29078520,0.11186225,1.64271003,0.00267305,0.10614610
-2.44622311,2.05539844,0.00052610,0.10662123,0.08596019,0.30040452,0.11475650,1.68253816,0.00272617,0.10898409
-2.44022011,2.09727696,0.00055430,0.10913160,0.08814977,0.30875853,0.11712406,1.71341188,0.00277320,0.11127382
-2.43421711,2.12796304,0.00058403,0.11095430,0.09004133,0.31573474,0.11889817,1.73477364,0.00281155,0.11296986
-2.42821411,2.14704584,0.00061576,0.11204835,0.09160879,0.32125881,0.12003304,1.74632804,0.00283925,0.11404570
-2.42221111,2.15444624,0.00065013,0.11239059,0.09284208,0.32529590,0.12050520,1.74805712,0.00285492,0.11449505
-2.41620810,2.15042458,0.00068798,0.11197641,0.09374729,0.32785059,0.12031426,1.74022755,0.00285782,0.11433255
-2.41020510,2.13557797,0.00073027,0.11082002,0.09434637,0.32896543,0.11948299,1.72338923,0.00284785,0.11359387
-2.40420210,2.11082714,0.00077817,0.10895398,0.09467647,0.32871815,0.11805668,1.69836533,0.00282554,0.11233526
-2.39819910,2.07739326,0.00083298,0.10642823,0.09478885,0.32721759,0.11610186,1.66623388,0.00279199,0.11063236
-2.39219610,2.03676549,0.00089612,0.10330848,0.09474751,0.32459870,0.11370440,1.62830163,0.00274888,0.10857858
-2.38619310,1.99066041,0.00096913,0.09967416,0.09462741,0.32101678,0.11096694,1.58607089,0.00269835,0.10628276
-2.38019010,1.94097476,0.00105357,0.09561597,0.09451256,0.31664111,0.10800589,1.54120050,0.00264297,0.10386650
-2.37418709,1.88973303,0.00115104,0.09123305,0.09449378,0.31164856,0.10494799,1.49546221,0.00258563,0.10146098
-2.36818409,1.83903176,0.00126309,0.08663005,0.09466644,0.30621719,0.10192659,1.45069367,0.00252944,0.09920354
-2.36218109,1.79098211,0.00139115,0.08191408,0.09512801,0.30052030,0.09907769,1.40874958,0.00247765,0.09723399
-2.35617809,1.74765255,0.00153649,0.07719169,0.09597566,0.29472102,0.09653593,1.37145228,0.00243354,0.09569080
-2.35017509,1.71101312,0.00170015,0.07256602,0.09730381,0.28896783,0.09443066,1.34054306,0.00240028,0.09470730
-2.34417209,1.68288282,0.00188282,0.06813413,0.09920178,0.28339090,0.09288209,1.31763550,0.00238089,0.09440789
-2.33816908,1.66488113,0.00208486,0.06398471,0.10175147,0.27809954,0.09199778,1.30417185,0.00237808,0.09490444
-2.33216608,1.65838502,0.00230616,0.06019605,0.10502525,0.27318062,0.09186935,1.30138347,0.00239419,0.09629292
-2.32616308,1.66449197,0.00254610,0.05683451,0.10908389,0.26869802,0.09256977,1.31025617,0.00243111,0.09865039
-2.32016008,1.68399008,0.00280356,0.05395333,0.11397474,0.26469297,0.09415103,1.33150127,0.00249020,0.10203230
-2.31415708,1.71733547,0.00307683,0.05159189,0.11973010,0.26118516,0.09664243,1.36553300,0.00257223,0.10647039
-2.30815408,1.76463782,0.00336361,0.04977541,0.12636577,0.25817452,0.10004951,1.41245282,0.00267736,0.11197109
-2.30215108,1.82565409,0.00366105,0.04851494,0.13388003,0.25564342,0.10435354,1.47204130,0.00280511,0.11851448
-2.29614807,1.89979096,0.00396577,0.04780787,0.14225277,0.25355934,0.10951181,1.54375774,0.00295434,0.12605403
-2.29014507,1.98611610,0.00427390,0.04763859,0.15144516,0.25187761,0.11545854,1.62674819,0.00312331,0.13451698
-2.28414207,2.08337827,0.00458117,0.04797954,0.16139968,0.25054436,0.12210653,1.71986167,0.00330965,0.14380554
-2.27813907,2.19003632,0.00488303,0.04879251,0.17204060,0.24949940,0.12934945,1.82167500,0.00351050,0.15379877
-2.27213607,2.30429667,0.00517476,0.05003006,0.18327509,0.24867910,0.13706481,1.93052569,0.00372250,0.16435536
-2.26613307,2.42415882,0.00545158,0.05163720,0.19499479,0.24801915,0.14511751,2.04455266,0.00394196,0.17531697
-2.26013007,2.54746808,0.00570887,0.05355311,0.20707796,0.24745718,0.15336381,2.16174392,0.00416490,0.18651236
-2.25412706,2.67197427,0.00594228,0.05571302,0.21939217,0.24693525,0.16165581,2.27999022,0.00438724,0.19776200
-2.24812406,2.79539505,0.00614789,0.05805002,0.23179750,0.24640224,0.16984606,2.39714319,0.00460487,0.20888316
-2.24212106,2.91548205,0.00632239,0.06049702,0.24415010,0.24581592,0.17779237,2.51107639,0.00481380,0.21969520
-2.23611806,3.03008769,0.00646320,0.06298849,0.25630615,0.24514504,0.18536252,2.61974722,0.00501032,0.23002503
-2.23011506,3.13723050,0.00656861,0.06546229,0.26812590,0.24437098,0.19243875,2.72125773,0.00519111,0.23971236
-2.22411206,3.23515651,0.00663786,0.06786122,0.27947780,0.24348928,0.19892183,2.81391186,0.00535335,0.24861468
-2.21810905,3.32239434,0.00667119,0.07013450,0.29024251,0.24251075,0.20473460,2.89626725,0.00549484,0.25661170
-2.21210605,3.39780174,0.00666991,0.07223898,0.30031648,0.24146219,0.20982475,2.96717918,0.00561406,0.26360898
-2.20610305,3.46060160,0.00663636,0.07414017,0.30961517,0.24038667,0.21416680,3.02583511,0.00571027,0.26954077
-2.20010005,3.51040572,0.00657385,0.07581291,0.31807558,0.23934323,0.21776314,3.07177808,0.00578352,0.27437175
-2.19409705,3.54722530,0.00648661,0.07724186,0.32565793,0.23840604,0.22064403,3.10491821,0.00583466,0.27809759
-2.18809405,3.57146752,0.00637962,0.07842155,0.33234657,0.23766289,0.22286668,3.12553145,0.00586531,0.28074449
-2.18209105,3.58391817,0.00625849,0.07935624,0.33814986,0.23721308,0.22451330,3.13424594,0.00587781,0.28236739
-2.17608804,3.58571106,0.00612929,0.08005942,0.34309908,0.23716475,0.22568833,3.13201621,0.00587519,0.28304723
-2.17008504,3.57828531,0.00599828,0.08055301,0.34724643,0.23763157,0.22651479,3.12008665,0.00586099,0.28288722
-2.16408204,3.56333240,0.00587178,0.08086635,0.35066212,0.23872905,0.22713005,3.09994548,0.00583920,0.28200826
-2.15807904,3.54273499,0.00575591,0.08103493,0.35343074,0.24057048,0.22768116,3.07327141,0.00581412,0.28054386
-2.15207604,3.51850015,0.00565637,0.08109896,0.35564701,0.24326262,0.22831985,3.04187502,0.00579018,0.27863465
-2.14607304,3.49268949,0.00557828,0.08110183,0.35741108,0.24690141,0.22919744,3.00763727,0.00577184,0.27642280
-2.14007004,3.46734906,0.00552595,0.08108846,0.35882372,0.25156778,0.23045991,2.97244750,0.00576341,0.27404656
-2.13406703,3.44444148,0.00550278,0.08110369,0.35998141,0.25732367,0.23224316,2.93814318,0.00576892,0.27163520
-2.12806403,3.42578291,0.00551110,0.08119065,0.36097173,0.26420861,0.23466879,2.90645353,0.00579200,0.26930447
-2.12206103,3.41298667,0.00555213,0.08138929,0.36186921,0.27223682,0.23784042,2.87894881,0.00583575,0.26715287
-2.11605803,3.40741555,0.00562590,0.08173496,0.36273178,0.28139502,0.24184063,2.85699680,0.00590267,0.26525875
-2.11005503,3.41014394,0.00573128,0.08225731,0.36359802,0.29164107,0.24672874,2.84172752,0.00599455,0.26367839
-2.10405203,3.42193061,0.00586601,0.08297924,0.36448532,0.30290351,0.25253929,2.83400705,0.00611248,0.26244508
-2.09804902,3.44320271,0.00602677,0.08391626,0.36538906,0.31508192,0.25928134,2.83442075,0.00625674,0.26156917
-2.09204602,3.47405092,0.00620933,0.08507598,0.36628280,0.32804825,0.26693851,2.84326588,0.00642687,0.26103909
-2.08604302,3.51423529,0.00640867,0.08645796,0.36711946,0.34164894,0.27546980,2.86055342,0.00662165,0.26082311
-2.08004002,3.56320136,0.00661916,0.08805375,0.36783345,0.35570794,0.28481100,2.88601859,0.00683912,0.26087190
-2.07403702,3.62010529,0.00683475,0.08984724,0.36834366,0.37003029,0.29487670,2.91913917,0.00707668,0.26112157
-2.06803402,3.68384713,0.00704917,0.09181525,0.36855712,0.38440642,0.30556285,2.95916086,0.00733114,0.26149710
-2.06203102,3.75311070,0.00725612,0.09392826,0.36837321,0.39861679,0.31674960,3.00512862,0.00759879,0.26191601
-2.05602801,3.82640885,0.00744949,0.09615144,0.36768818,0.41243694,0.32830459,3.05592271,0.00787551,0.26229202
-2.05002501,3.90213239,0.00762353,0.09844569,0.36639979,0.42564262,0.34008629,3.11029844,0.00815689,0.26253865
-2.04402201,3.97860132,0.00777299,0.10076892,0.36441196,0.43801507,0.35194759,3.16692823,0.00843832,0.26257254
-2.03801901,4.05411679,0.00789331,0.10307727,0.36163903,0.44934601,0.36373931,3.22444475,0.00871509,0.26231639
-2.03201601,4.12701213,0.00798069,0.10532645,0.35800970,0.45944250,0.37531373,3.28148387,0.00898257,0.26170153
-2.02601301,4.19570160,0.00803217,0.10747303,0.35347028,0.46813135,0.38652789,3.33672615,0.00923626,0.26066989
-2.02001001,4.25872545,0.00804572,0.10947564,0.34798729,0.47526303,0.39724677,3.38893563,0.00947192,0.25917553
-2.01400700,4.31478984,0.00802020,0.11129616,0.34154923,0.48071501,0.40734614,3.43699476,0.00968571,0.25718553
-2.00800400,4.36280063,0.00795537,0.11290069,0.33416749,0.48439436,0.41671506,3.47993447,0.00987425,0.25468046
-2.00200100,4.40188998,0.00785184,0.11426044,0.32587648,0.48623971,0.42525805,3.51695831,0.01003471,0.25165436
-1.99599800,4.43143504,0.00771102,0.11535246,0.31673283,0.48622229,0.43289675,3.54746014,0.01016494,0.24811425
-1.98999500,4.45106814,0.00753501,0.11616009,0.30681392,0.48434632,0.43957124,3.57103465,0.01026345,0.24407935
-1.98399200,4.46067842,0.00732651,0.11667329,0.29621565,0.48064848,0.44524077,3.58748053,0.01032951,0.23958000
-1.97798899,4.46040492,0.00708873,0.11688878,0.28504973,0.47519676,0.44988412,3.59679632,0.01036319,0.23465639
-1.97198599,4.45062148,0.00682524,0.11680992,0.27344050,0.46808843,0.45349938,3.59916923,0.01036530,0.22935719
-1.96598299,4.43191438,0.00653989,0.11644640,0.26152146,0.45944750,0.45610342,3.59495747,0.01033745,0.22373803
-1.95997999,4.40505357,0.00623668,0.11581385,0.24943166,0.44942151,0.45773082,3.58466704,0.01028196,0.21786011
-1.95397699,4.37095882,0.00591968,0.11493317,0.23731209,0.43817796,0.45843248,3.56892408,0.01020182,0.21178873
-1.94797399,4.33066235,0.00559293,0.11382980,0.22530219,0.42590020,0.45827398,3.54844405,0.01010066,0.20559200
-1.94197099,4.28526945,0.00526037,0.11253283,0.21353656,0.41278329,0.45733355,3.52399926,0.00998257,0.19933957
-1.93596798,4.23591882,0.00492576,0.11107412,0.20214205,0.39902948,0.45569996,3.49638610,0.00985206,0.19310153
-1.92996498,4.18374419,0.00459264,0.10948726,0.19123524,0.38484388,0.45347024,3.46639371,0.00971394,0.18694743
-1.92396198,4.12983888,0.00426427,0.10780660,0.18092032,0.37043008,0.45074733,3.43477511,0.00957313,0.18094537
-1.91795898,4.07522445,0.00394362,0.10606626,0.17128756,0.35598598,0.44763774,3.40222234,0.00943458,0.17516125
-1.91195598,4.02082461,0.00363333,0.10429918,0.16241218,0.34169997,0.44424929,3.36934632,0.00930312,0.16965805
-1.90595298,3.96744521,0.00333571,0.10253623,0.15435371,0.32774733,0.44068887,3.33666227,0.00918331,0.16449521
-1.89994997,3.91576060,0.00305273,0.10080544,0.14715589,0.31428720,0.43706046,3.30458085,0.00907933,0.15972808
-1.89394697,3.86630651,0.00278600,0.09913130,0.14084681,0.30145989,0.43346317,3.27340530,0.00899485,0.15540736
-1.88794397,3.81947923,0.00253680,0.09753418,0.13543958,0.28938483,0.42998965,3.24333395,0.00893293,0.15157860
-1.88194097,3.77554042,0.00230607,0.09602993,0.13093317,0.27815893,0.42672451,3.21446780,0.00889593,0.14828171
-1.87593797,3.73462679,0.00209444,0.09462954,0.12731352,0.26785558,0.42374316,3.18682209,0.00888541,0.14555047
-1.86993497,3.69676365,0.00190223,0.09333900,0.12455483,0.25852417,0.42111068,3.16034100,0.00890212,0.14341213
-1.86393197,3.66188109,0.00172947,0.09215923,0.12262093,0.25019012,0.41888106,3.13491413,0.00894596,0.14188693
-1.85792896,3.62983183,0.00157592,0.09108623,0.12146676,0.24285556,0.41709658,3.11039390,0.00901593,0.14098782
-1.85192596,3.60040933,0.00144111,0.09011126,0.12103979,0.23650038,0.41578739,3.08661235,0.00911018,0.14072010
-1.84592296,3.57336537,0.00132435,0.08922121,0.12128152,0.23108386,0.41497137,3.06339671,0.00922604,0.14108125
-1.83991996,3.54842615,0.00122475,0.08839906,0.12212889,0.22654676,0.41465416,3.04058260,0.00936006,0.14206083
-1.83391696,3.52530622,0.00114128,0.08762443,0.12351560,0.22281380,0.41482934,3.01802442,0.00950809,0.14364051
-1.82791396,3.50371988,0.00107277,0.08687420,0.12537342,0.21979653,0.41547890,2.99560247,0.00966539,0.14579424
-1.82191096,3.48338979,0.00101795,0.08612330,0.12763344,0.21739649,0.41657380,2.97322669,0.00982672,0.14848857
-1.81590795,3.46405291,0.00097550,0.08534541,0.13022719,0.21550874,0.41807480,2.95083720,0.00998652,0.15168313
-1.80990495,3.44546388,0.00094405,0.08451387,0.13308770,0.21402542,0.41993330,2.92840178,0.01013898,0.15533119
-1.80390195,3.42739628,0.00092222,0.08360246,0.13615058,0.21283955,0.42209251,2.90591106,0.01027825,0.15938046
-1.79789895,3.40964217,0.00090867,0.08258629,0.13935490,0.21184878,0.42448857,2.88337179,0.01039859,0.16377387
-1.79189595,3.39201055,0.00090208,0.08144263,0.14264408,0.21095911,0.42705185,2.86079906,0.01049453,0.16845050
-1.78589295,3.37432513,0.00090122,0.08015167,0.14596666,0.21008836,0.42970825,2.83820807,0.01056099,0.17334658
-1.77988994,3.35642201,0.00090492,0.07869724,0.14927702,0.20916944,0.43238065,2.81560616,0.01059350,0.17839645
-1.77388694,3.33814755,0.00091211,0.07706743,0.15253589,0.20815311,0.43499021,2.79298573,0.01058829,0.18353354
-1.76788394,3.31935696,0.00092184,0.07525505,0.15571088,0.20701042,0.43745779,2.77031848,0.01054239,0.18869135
-1.76188094,3.29991358,0.00093324,0.07325800,0.15877674,0.20573435,0.43970525,2.74755135,0.01045376,0.19380431
-1.75587794,3.27968912,0.00094557,0.07107944,0.16171557,0.20434097,0.44165675,2.72460440,0.01032136,0.19880860
-1.74987494,3.25856479,0.00095821,0.06872784,0.16451676,0.20286974,0.44323999,2.70137074,0.01014514,0.20364297
-1.74387194,3.23643322,0.00097062,0.06621677,0.16717693,0.20138311,0.44438734,2.67771834,0.00992608,0.20824935
-1.73786893,3.21320109,0.00098239,0.06356467,0.16969952,0.19996526,0.44503698,2.65349381,0.00966612,0.21257353
-1.73186593,3.18879213,0.00099316,0.06079431,0.17209436,0.19872007,0.44513397,2.62852766,0.00936815,0.21656570
-1.72586293,3.16315043,0.00100270,0.05793220,0.17437704,0.19776828,0.44463124,2.60264095,0.00903587,0.22018101
-1.71985993,3.13624362,0.00101081,0.05500791,0.17656817,0.19724391,0.44349060,2.57565283,0.00867369,0.22338008
-1.71385693,3.10806588,0.00101739,0.05205318,0.17869249,0.19729009,0.44168366,2.54738877,0.00828660,0.22612950
-1.70785393,3.07864040,0.00102238,0.04910115,0.18077796,0.19805418,0.43919269,2.51768891,0.00787998,0.22840230
-1.70185093,3.04802118,0.00102575,0.04618539,0.18285475,0.19968259,0.43601142,2.48641632,0.00745948,0.23017845
-1.69584792,3.01629395,0.00102754,0.04333909,0.18495419,0.20231518,0.43214578,2.45346481,0.00703083,0.23144527
-1.68984492,2.98357613,0.00102779,0.04059416,0.18710773,0.20607961,0.42761437,2.41876585,0.00659970,0.23219782
-1.68384192,2.95001566,0.00102659,0.03798052,0.18934590,0.21108563,0.42244882,2.38229443,0.00617152,0.23243918
-1.67783892,2.91578871,0.00102402,0.03552537,0.19169728,0.21741962,0.41669389,2.34407351,0.00575138,0.23218065
-1.67183592,2.88109620,0.00102020,0.03325264,0.19418753,0.22513958,0.41040721,2.30417694,0.00534393,0.23144170
-1.66583292,2.84615919,0.00101523,0.03118250,0.19683845,0.23427070,0.40365866,2.26273064,0.00495326,0.23024982
-1.65982991,2.81121315,0.00100923,0.02933106,0.19966717,0.24480171,0.39652941,2.21991187,0.00458286,0.22864010
-1.65382691,2.77650146,0.00100232,0.02771009,0.20268540,0.25668223,0.38911041,2.17594674,0.00423561,0.22665452
-1.64782391,2.74226795,0.00099458,0.02632700,0.20589869,0.26982131,0.38150058,2.13110578,0.00391373,0.22434105
-1.64182091,2.70874913,0.00098611,0.02518481,0.20930598,0.28408717,0.37380443,2.08569774,0.00361881,0.22175244
-1.63581791,2.67616607,0.00097697,0.02428225,0.21289912,0.29930832,0.36612949,2.04006186,0.00335189,0.21894484
-1.62981491,2.64471639,0.00096723,0.02361399,0.21666260,0.31527613,0.35858324,1.99455875,0.00311345,0.21597615
-1.62381191,2.61456661,0.00095690,0.02317090,0.22057346,0.33174869,0.35126998,1.94956020,0.00290351,0.21290430
-1.61780890,2.58584529,0.00094601,0.02294040,0.22460128,0.34845612,0.34428756,1.90543822,0.00272167,0.20978546
-1.61180590,2.55863707,0.00093452,0.02290684,0.22870846,0.36510697,0.33772414,1.86255378,0.00256725,0.20667217
-1.60580290,2.53297810,0.00092241,0.02305189,0.23285058,0.38139566,0.33165516,1.82124559,0.00243927,0.20361167
-1.59979990,2.50885293,0.00090961,0.02335506,0.23697703,0.39701067,0.32614057,1.78181927,0.00233659,0.20064432
-1.59379690,2.48619305,0.00089608,0.02379409,0.24103177,0.41164325,0.32122265,1.74453744,0.00225795,0.19780228
-1.58779390,2.46487725,0.00088172,0.02434548,0.24495430,0.42499628,0.31692424,1.70961098,0.00220201,0.19510851
-1.58179090,2.44473379,0.00086648,0.02498493,0.24868074,0.43679291,0.31324782,1.67719187,0.00216736,0.19257608
-1.57578789,2.42554432,0.00085027,0.02568784,0.25214511,0.44678483,0.31017523,1.64736789,0.00215264,0.19020796
-1.56978489,2.40704956,0.00083306,0.02642977,0.25528071,0.45475959,0.30766826,1.62015944,0.00215646,0.18799715
-1.56378189,2.38895657,0.00081480,0.02718690,0.25802154,0.46054697,0.30567007,1.59551857,0.00217745,0.18592729
-1.55777889,2.37094752,0.00079550,0.02793647,0.26030385,0.46402394,0.30410733,1.57333051,0.00221428,0.18397365
-1.55177589,2.35268971,0.00077520,0.02865719,0.26206767,0.46511823,0.30289325,1.55341759,0.00226565,0.18210448
-1.54577289,2.33384678,0.00075397,0.02932965,0.26325835,0.46381025,0.30193111,1.53554558,0.00233025,0.18028274
-1.53976988,2.31409079,0.00073193,0.02993668,0.26382808,0.46013345,0.30111844,1.51943239,0.00240685,0.17846801
-1.53376688,2.29311510,0.00070925,0.03046366,0.26373730,0.45417311,0.30035157,1.50475896,0.00249420,0.17661867
-1.52776388,2.27064775,0.00068617,0.03089881,0.26295603,0.44606374,0.29953044,1.49118204,0.00259116,0.17469416
-1.52176088,2.24646503,0.00066294,0.03123345,0.26146514,0.43598510,0.29856343,1.47834854,0.00269662,0.17265727
-1.51575788,2.22040513,0.00063991,0.03146214,0.25925730,0.42415722,0.29737214,1.46591114,0.00280963,0.17047633
-1.50975488,2.19238126,0.00061746,0.03158285,0.25633792,0.41083457,0.29589583,1.45354452,0.00292938,0.16812734
