energy_ev,total_up,Ge_p_up,Ge_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-5.03951976,3.22786550,0.97464369,0.00000000,0.02919059,1.05579466,0.74353257,0.86037764
-5.03351676,3.19672817,0.95210395,0.00000000,0.02934719,1.05583969,0.73318481,0.84360418
-5.02751376,3.15675637,0.92647725,0.00000000,0.02943277,1.05334022,0.72065551,0.82431276
-5.02151076,3.10967736,0.89843010,0.00000000,0.02945582,1.04875420,0.70638536,0.80308203
-5.01550775,3.05731509,0.86865237,0.00000000,0.02942555,1.04257592,0.69083902,0.78051256
-5.00950475,3.00153984,0.83783782,0.00000000,0.02935170,1.03532270,0.67449208,0.75720985
-5.00350175,2.94421761,0.80666517,0.00000000,0.02924429,1.02752086,0.65781800,0.73376771
-4.99749875,2.88716061,0.77578055,0.00000000,0.02911342,1.01969134,0.64127530,0.71075237
-4.99149575,2.83207971,0.74578151,0.00000000,0.02896902,1.01233511,0.62529541,0.68868796
-4.98549275,2.78054008,0.71720322,0.00000000,0.02882066,1.00591871,0.61027140,0.66804339
-4.97948974,2.73392069,0.69050696,0.00000000,0.02867731,1.00086019,0.59654792,0.64922126
-4.97348674,2.69337863,0.66607117,0.00000000,0.02854715,0.99751579,0.58441250,0.63254877
-4.96748374,2.65981909,0.64418521,0.00000000,0.02843732,0.99616769,0.57408842,0.61827097
-4.96148074,2.63387182,0.62504591,0.00000000,0.02835377,0.99701342,0.56572953,0.60654648
-4.95547774,2.61587478,0.60875682,0.00000000,0.02830104,1.00015711,0.55941679,0.59744567
-4.94947474,2.60586586,0.59533022,0.00000000,0.02828218,1.00560329,0.55515712,0.59095148
-4.94347174,2.60358320,0.58469168,0.00000000,0.02829858,1.01325360,0.55288426,0.58696275
-4.93746873,2.60847462,0.57668712,0.00000000,0.02834998,1.02290668,0.55246194,0.58530013
-4.93146573,2.61971640,0.57109208,0.00000000,0.02843446,1.03426176,0.55368915,0.58571432
-4.92546273,2.63624136,0.56762301,0.00000000,0.02854860,1.04692593,0.55630767,0.58789646
-4.91945973,2.65677586,0.56595014,0.00000000,0.02868757,1.06042513,0.56001133,0.59149053
-4.91345673,2.67988472,0.56571166,0.00000000,0.02884550,1.07421881,0.56445713,0.59610718
-4.90745373,2.70402292,0.56652871,0.00000000,0.02901572,1.08771760,0.56927761,0.60133870
-4.90145073,2.72759236,0.56802066,0.00000000,0.02919126,1.10030371,0.57409414,0.60677462
-4.89544772,2.74900141,0.56982016,0.00000000,0.02936522,1.11135310,0.57853066,0.61201721
-4.88944472,2.76672507,0.57158736,0.00000000,0.02953130,1.12025847,0.58222731,0.61669650
-4.88344172,2.77936298,0.57302279,0.00000000,0.02968425,1.12645228,0.58485336,0.62048398
-4.87743872,2.78569272,0.57387824,0.00000000,0.02982032,1.12942841,0.58611896,0.62310456
-4.87143572,2.78471586,0.57396531,0.00000000,0.02993766,1.12876172,0.58578511,0.62434606
-4.86543272,2.77569436,0.57316103,0.00000000,0.03003656,1.12412430,0.58367138,0.62406593
-4.85942971,2.75817575,0.57141045,0.00000000,0.03011967,1.11529779,0.57966124,0.62219480
-4.85342671,2.73200545,0.56872591,0.00000000,0.03019200,1.10218102,0.57370442,0.61873662
-4.84742371,2.69732583,0.56518301,0.00000000,0.03026082,1.08479272,0.56581651,0.61376546
-4.84142071,2.65456200,0.56091354,0.00000000,0.03033535,1.06326913,0.55607574,0.60741895
-4.83541771,2.60439498,0.55609554,0.00000000,0.03042639,1.03785672,0.54461711,0.59988893
-4.82941471,2.54772401,0.55094112,0.00000000,0.03054572,1.00890053,0.53162427,0.59140953
-4.82341171,2.48561974,0.54568254,0.00000000,0.03070544,0.97682878,0.51731960,0.58224340
-4.81740870,2.41927114,0.54055727,0.00000000,0.03091724,0.94213463,0.50195305,0.57266689
-4.81140570,2.34992882,0.53579292,0.00000000,0.03119160,0.90535611,0.48579022,0.56295476
-4.80540270,2.27884797,0.53159261,0.00000000,0.03153701,0.86705540,0.46910057,0.55336545
-4.79939970,2.20723377,0.52812181,0.00000000,0.03195930,0.82779837,0.45214605,0.54412745
-4.79339670,2.13619214,0.52549712,0.00000000,0.03246092,0.78813552,0.43517099,0.53542773
-4.78739370,2.06668835,0.52377774,0.00000000,0.03304055,0.74858522,0.41839346,0.52740256
-4.78139070,1.99951519,0.52296007,0.00000000,0.03369273,0.70961986,0.40199873,0.52013140
-4.77538769,1.93527223,0.52297558,0.00000000,0.03440774,0.67165549,0.38613480,0.51363396
-4.76938469,1.87435663,0.52369231,0.00000000,0.03517172,0.63504524,0.37091033,0.50787070
-4.76338169,1.81696554,0.52491963,0.00000000,0.03596698,0.60007645,0.35639476,0.50274645
-4.75737869,1.76310945,0.52641625,0.00000000,0.03677251,0.56697149,0.34262056,0.49811719
-4.75137569,1.71263498,0.52790082,0.00000000,0.03756469,0.53589175,0.32958737,0.49379923
-4.74537269,1.66525565,0.52906473,0.00000000,0.03831819,0.50694435,0.31726747,0.48958049
-4.73936968,1.62058816,0.52958631,0.00000000,0.03900689,0.48019089,0.30561250,0.48523310
-4.73336668,1.57819202,0.52914568,0.00000000,0.03960501,0.45565745,0.29456062,0.48052663
-4.72736368,1.53761007,0.52743962,0.00000000,0.04008812,0.43334526,0.28404391,0.47524123
-4.72136068,1.49840737,0.52419548,0.00000000,0.04043417,0.41324111,0.27399543,0.46917999
-4.71535768,1.46020641,0.51918374,0.00000000,0.04062446,0.39532687,0.26435562,0.46217981
-4.70935468,1.42271669,0.51222829,0.00000000,0.04064445,0.37958770,0.25507765,0.45412043
-4.70335168,1.38575724,0.50321432,0.00000000,0.04048432,0.36601827,0.24613151,0.44493093
-4.69734867,1.34927095,0.49209325,0.00000000,0.04013945,0.35462677,0.23750667,0.43459370
-4.69134567,1.31333040,0.47888467,0.00000000,0.03961057,0.34543655,0.22921325,0.42314558
-4.68534267,1.27813486,0.46367536,0.00000000,0.03890374,0.33848535,0.22128160,0.41067629
-4.67933967,1.24399930,0.44661534,0.00000000,0.03803002,0.33382219,0.21376058,0.39732430
-4.67333667,1.21133586,0.42791158,0.00000000,0.03700501,0.33150225,0.20671455,0.38327044
-4.66733367,1.18062938,0.40781942,0.00000000,0.03584818,0.33157999,0.20021937,0.36872965
-4.66133067,1.15240834,0.38663252,0.00000000,0.03458200,0.33410109,0.19435757,0.35394139
-4.65532766,1.12721295,0.36467165,0.00000000,0.03323104,0.33909365,0.18921322,0.33915914
-4.64932466,1.10556216,0.34227300,0.00000000,0.03182096,0.34655923,0.18486650,0.32463965
-4.64332166,1.08792147,0.31977653,0.00000000,0.03037750,0.35646432,0.18138844,0.31063241
-4.63731866,1.07467319,0.29751485,0.00000000,0.02892554,0.36873274,0.17883618,0.29736974
-4.63131566,1.06609061,0.27580300,0.00000000,0.02748820,0.38323960,0.17724875,0.28505809
-4.62531266,1.06231749,0.25492963,0.00000000,0.02608611,0.39980711,0.17664379,0.27387081
-4.61930965,1.06335369,0.23514971,0.00000000,0.02473677,0.41820271,0.17701524,0.26394250
-4.61330665,1.06904769,0.21667890,0.00000000,0.02345413,0.43813973,0.17833219,0.25536541
-4.60730365,1.07909622,0.19968981,0.00000000,0.02224834,0.45928058,0.18053883,0.24818758
-4.60130065,1.09305092,0.18430992,0.00000000,0.02112570,0.48124267,0.18355551,0.24241296
-4.59529765,1.11033168,0.17062123,0.00000000,0.02008870,0.50360663,0.18728095,0.23800326
-4.58929465,1.13024576,0.15866137,0.00000000,0.01913638,0.52592677,0.19159533,0.23488131
-4.58329165,1.15201195,0.14842603,0.00000000,0.01826463,0.54774325,0.19636421,0.23293582
-4.57728864,1.17478843,0.13987251,0.00000000,0.01746679,0.56859548,0.20144308,0.23202709
-4.57128564,1.19770294,0.13292407,0.00000000,0.01673414,0.58803617,0.20668239,0.23199353
-4.56528264,1.21988415,0.12747493,0.00000000,0.01605660,0.60564547,0.21193272,0.23265850
-4.55927964,1.24049248,0.12339568,0.00000000,0.01542330,0.62104442,0.21704999,0.23383742
-4.55327664,1.25874939,0.12053887,0.00000000,0.01482321,0.63390737,0.22190058,0.23534456
-4.54727364,1.27396380,0.11874472,0.00000000,0.01424569,0.64397247,0.22636595,0.23699961
-4.54127064,1.28555458,0.11784664,0.00000000,0.01368097,0.65105011,0.23034683,0.23863357
-4.53526763,1.29306853,0.11767659,0.00000000,0.01312054,0.65502869,0.23376676,0.24009386
-4.52926463,1.29619318,0.11807010,0.00000000,0.01255746,0.65587770,0.23657486,0.24124868
-4.52326163,1.29476414,0.11887096,0.00000000,0.01198649,0.65364786,0.23874784,0.24199031
-4.51725863,1.28876711,0.11993534,0.00000000,0.01140425,0.64846842,0.24029113,0.24223755
-4.51125563,1.27833460,0.12113560,0.00000000,0.01080913,0.64054190,0.24123922,0.24193716
-4.50525263,1.26373793,0.12236334,0.00000000,0.01020125,0.63013639,0.24165524,0.24106436
-4.49924962,1.24537499,0.12353206,0.00000000,0.00958226,0.61757594,0.24162967,0.23962257
-4.49324662,1.22375464,0.12457912,0.00000000,0.00895508,0.60322943,0.24127853,0.23764225
-4.48724362,1.19947835,0.12546703,0.00000000,0.00832370,0.58749848,0.24074078,0.23517917
-4.48124062,1.17322006,0.12618410,0.00000000,0.00769283,0.57080490,0.24017533,0.23231206
-4.47523762,1.14570500,0.12674443,0.00000000,0.00706762,0.55357809,0.23975753,0.22913978
-4.46923462,1.11768827,0.12718713,0.00000000,0.00645341,0.53624304,0.23967521,0.22577810
-4.46323162,1.08993384,0.12757487,0.00000000,0.00585542,0.51920912,0.24012446,0.22235624
-4.45722861,1.06319444,0.12799168,0.00000000,0.00527858,0.50286012,0.24130514,0.21901318
-4.45122561,1.03819298,0.12854020,0.00000000,0.00472730,0.48754569,0.24341605,0.21589382
-4.44522261,1.01560559,0.12933821,0.00000000,0.00420533,0.47357435,0.24664999,0.21314515
-4.43921961,0.99604668,0.13051465,0.00000000,0.00371572,0.46120807,0.25118864,0.21091240
-4.43321661,0.98005595,0.13220521,0.00000000,0.00326069,0.45065850,0.25719733,0.20933525
-4.42721361,0.96808753,0.13454754,0.00000000,0.00284169,0.44208460,0.26481975,0.20854422
-4.42121061,0.96050103,0.13767632,0.00000000,0.00245936,0.43559167,0.27417271,0.20865721
-4.41520760,0.95755466,0.14171818,0.00000000,0.00211365,0.43123149,0.28534104,0.20977626
-4.40920460,0.95940012,0.14678679,0.00000000,0.00180385,0.42900353,0.29837271,0.21198471
-4.40320160,0.96607938,0.15297816,0.00000000,0.00152869,0.42885688,0.31327446,0.21534463
-4.39719860,0.97752326,0.16036646,0.00000000,0.00128647,0.43069293,0.33000797,0.21989473
-4.39119560,0.99355190,0.16900036,0.00000000,0.00107513,0.43436853,0.34848689,0.22564884
-4.38519260,1.01387712,0.17890019,0.00000000,0.00089238,0.43969970,0.36857493,0.23259490
-4.37918959,1.03810692,0.19005607,0.00000000,0.00073578,0.44646565,0.39008519,0.24069467
-4.37318659,1.06575217,0.20242699,0.00000000,0.00060285,0.45441339,0.41278101,0.24988416
-4.36718359,1.09623568,0.21594112,0.00000000,0.00049113,0.46326265,0.43637849,0.26007488
-4.36118059,1.12890384,0.23049727,0.00000000,0.00039828,0.47271139,0.46055079,0.27115585
-4.35517759,1.16304077,0.24596758,0.00000000,0.00032209,0.48244185,0.48493434,0.28299661
-4.34917459,1.19788521,0.26220140,0.00000000,0.00026056,0.49212717,0.50913689,0.29545091
-4.34317159,1.23264974,0.27903028,0.00000000,0.00021193,0.50143858,0.53274740,0.30836134
-4.33716858,1.26654236,0.29627391,0.00000000,0.00017471,0.51005325,0.55534746,0.32156458
-4.33116558,1.29878984,0.31374689,0.00000000,0.00014768,0.51766248,0.57652403,0.33489733
-4.32516258,1.32866245,0.33126604,0.00000000,0.00012994,0.52398042,0.59588313,0.34820267
-4.31915958,1.35549924,0.34865803,0.00000000,0.00012090,0.52875279,0.61306401,0.36133665
-4.31315658,1.37873332,0.36576705,0.00000000,0.00012028,0.53176571,0.62775326,0.37417502
-4.30715358,1.39791600,0.38246217,0.00000000,0.00012815,0.53285407,0.63969834,0.38661965
