energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-1.11355678,2.94538492,-3.92188378,0.14851810,-0.22267880,1.55086238,-2.41237456,0.15554030,-0.29013006,1.31406307,-1.25660341,0.00478463,-0.01095377,0.04378553,-0.03833052,0.01791844,-0.01429123,0.08174182,-0.24141823
-1.10755378,2.91640856,-3.91490938,0.14479572,-0.22505390,1.51233602,-2.41880890,0.15735735,-0.28627533,1.32535724,-1.24394928,0.00465063,-0.01069388,0.04337935,-0.03885243,0.01742465,-0.01428309,0.08094358,-0.24080703
-1.10155078,2.90112708,-3.91216623,0.14167428,-0.22764368,1.48292898,-2.42512224,0.15976223,-0.28292481,1.34085742,-1.23625549,0.00450128,-0.01038507,0.04311715,-0.03936252,0.01706032,-0.01424270,0.08068388,-0.23994032
-1.09554777,2.89983313,-3.91392174,0.13922459,-0.23047529,1.46265421,-2.43183229,0.16271657,-0.28005233,1.36080197,-1.23318740,0.00433957,-0.01003062,0.04301780,-0.03986751,0.01683152,-0.01417591,0.08097628,-0.23886894
-1.08954477,2.91269600,-3.92034110,0.13751818,-0.23357013,1.45148850,-2.43943303,0.16617809,-0.27762631,1.38534024,-1.23432172,0.00416868,-0.00963476,0.04309577,-0.04037415,0.01674304,-0.01408883,0.08183125,-0.23764710
-1.08354177,2.93974487,-3.93146095,0.13662420,-0.23694114,1.44936515,-2.44836310,0.17010061,-0.27560960,1.41452504,-1.23915596,0.00399179,-0.00920260,0.04336070,-0.04088881,0.01679818,-0.01398748,0.08325515,-0.23632967
-1.07753877,2.98085490,-3.94716560,0.13660638,-0.24059033,1.45616613,-2.45897557,0.17443429,-0.27395919,1.44830846,-1.24711918,0.00381206,-0.00873994,0.04381698,-0.04141709,0.01699864,-0.01387750,0.08524920,-0.23496953
-1.07153577,3.03573685,-3.96716774,0.13751999,-0.24450673,1.47171447,-2.47151070,0.17912570,-0.27262608,1.48654109,-1.25758422,0.00363252,-0.00825311,0.04446367,-0.04196348,0.01734443,-0.01376389,0.08780853,-0.23361487
-1.06553277,3.10393064,-3.99099559,0.13940906,-0.24866493,1.49576734,-2.48607361,0.18411824,-0.27155509,1.52897441,-1.26988134,0.00345596,-0.00774879,0.04529450,-0.04253105,0.01783373,-0.01365076,0.09092145,-0.23230685
-1.05952976,3.18480335,-4.01798828,0.14230398,-0.25302441,1.52801029,-2.50261813,0.18935246,-0.27068509,1.57526628,-1.28331323,0.00328495,-0.00723380,0.04629812,-0.04312133,0.01846292,-0.01354118,0.09456876,-0.23107756
-1.05352676,3.27755148,-4.04730033,0.14621948,-0.25752952,1.56805293,-2.52093821,0.19476666,-0.26994933,1.62498902,-1.29717123,0.00312169,-0.00671491,0.04745847,-0.04373411,0.01922650,-0.01343701,0.09872344,-0.22994858
-1.04752376,3.38120752,-4.07791612,0.15115312,-0.26211041,1.61542645,-2.54066745,0.20029746,-0.26927625,1.67763978,-1.31075250,0.00296808,-0.00619862,0.04875530,-0.04436752,0.02011716,-0.01333891,0.10335038,-0.22893006
-1.04152076,3.49465036,-4.10867427,0.15708433,-0.26668476,1.66958299,-2.56128722,0.20588054,-0.26859059,1.73265250,-1.32337777,0.00282562,-0.00569105,0.05016484,-0.04501813,0.02112581,-0.01324630,0.10840646,-0.22802050
-1.03551776,3.61661928,-4.13830119,0.16397401,-0.27116026,1.72989696,-2.58214295,0.21145148,-0.26781487,1.78941109,-1.33440910,0.00269543,-0.00519773,0.05166045,-0.04568108,0.02224171,-0.01315747,0.11384085,-0.22720716
-1.02951476,3.74573082,-4.16545274,0.17176472,-0.27543783,1.79566838,-2.60246822,0.21694655,-0.26687121,1.84726323,-1.34326720,0.00257829,-0.00472354,0.05321346,-0.04635044,0.02345256,-0.01306971,0.11959550,-0.22646715
-1.02351176,3.88049822,-4.18876213,0.18038142,-0.27941534,1.86612817,-2.62141529,0.22230364,-0.26568342,1.90553427,-1.34944752,0.00247460,-0.00427261,0.05479391,-0.04701948,0.02474466,-0.01297950,0.12560585,-0.22576897
-1.01750875,4.01935272,-4.20689176,0.18973265,-0.28299171,1.94044525,-2.63809088,0.22746309,-0.26417926,1.96354096,-1.35253462,0.00238444,-0.00384824,0.05637136,-0.04768103,0.02610315,-0.01288274,0.13180175,-0.22507464
-1.01150575,4.16066639,-4.21858677,0.19971233,-0.28607119,2.01773541,-2.65159521,0.23236853,-0.26229276,2.02060443,-1.35221397,0.00230759,-0.00345294,0.05791560,-0.04832790,0.02751214,-0.01277502,0.13810854,-0.22434209
-1.00550275,4.30277610,-4.22272729,0.21020182,-0.28856761,2.09707180,-2.66106266,0.23696766,-0.25996656,2.07606247,-1.34828075,0.00224357,-0.00308840,0.05939737,-0.04895315,0.02895502,-0.01265187,0.14444821,-0.22352771
-0.99949975,4.44400809,-4.21837711,0.22107241,-0.29040830,2.17749692,-2.66570191,0.24121293,-0.25715407,2.12928068,-1.34064516,0.00219170,-0.00275555,0.06078896,-0.04955043,0.03041468,-0.01250904,0.15074077,-0.22258893
-0.99349675,4.58270311,-4.20482607,0.23218804,-0.29153766,2.25803581,-2.66483368,0.24506214,-0.25382130,2.17966257,-1.32933376,0.00215110,-0.00245461,0.06206477,-0.05011416,0.03187378,-0.01234276,0.15690560,-0.22148677
-0.98749375,4.71724162,-4.18162425,0.24340818,-0.29191998,2.33771049,-2.65792443,0.24847891,-0.24994846,2.22665862,-1.31448685,0.00212077,-0.00218518,0.06320175,-0.05063971,0.03331503,-0.01214998,0.16286290,-0.22018799
-0.98149075,4.84606901,-4.14860618,0.25459088,-0.29154149,2.41555511,-2.64461435,0.25143309,-0.24553093,2.26977415,-1.29635173,0.00209964,-0.00194632,0.06417981,-0.05112344,0.03472149,-0.01192854,0.16853510,-0.21866694
-0.97548774,4.96772044,-4.10590402,0.26559575,-0.29041155,2.49063192,-2.62473856,0.25390099,-0.24057986,2.30857635,-1.27527221,0.00208655,-0.00173665,0.06498209,-0.05156262,0.03607685,-0.01167735,0.17384834,-0.21690693
-0.96948474,5.08084507,-4.05394914,0.27628694,-0.28856280,2.56204736,-2.59834066,0.25586561,-0.23512211,2.34270025,-1.25167464,0.00208037,-0.00155444,0.06559518,-0.05195533,0.03736571,-0.01139647,0.17873381,-0.21490108
-0.96348174,5.18422935,-3.99346228,0.28653591,-0.28605034,2.62896825,-2.56567830,0.25731670,-0.22919973,2.37185388,-1.22605110,0.00207999,-0.00139771,0.06600934,-0.05230026,0.03857387,-0.01108719,0.18312912,-0.21265257
-0.95747874,5.27681882,-3.92543289,0.29622409,-0.28295000,2.69063749,-2.52722064,0.25825082,-0.22286878,2.39582252,-1.19894037,0.00208432,-0.00126432,0.06621851,-0.05259642,0.03968856,-0.01075203,0.18697948,-0.21017446
-0.95147574,5.35773811,-3.85108888,0.30524515,-0.27935568,2.74638893,-2.48363826,0.25867129,-0.21619784,2.41447213,-1.17090767,0.00209240,-0.00115205,0.06622044,-0.05284293,0.04069870,-0.01039469,0.19023882,-0.20748888
-0.94547274,5.42630842,-3.77185850,0.31350699,-0.27537607,2.79566090,-2.43578605,0.25858819,-0.20926591,2.42775175,-1.14252384,0.00210334,-0.00105868,0.06601663,-0.05303869,0.04159510,-0.01001998,0.19287080,-0.20462595
-0.93946973,5.48206193,-3.68932631,0.32093338,-0.27113069,2.83800801,-2.38468034,0.25801825,-0.20216019,2.43569483,-1.11434507,0.00211638,-0.00098204,0.06561230,-0.05318219,0.04237064,-0.00963370,0.19484956,-0.20162229
-0.93346673,5.52475258,-3.60518537,0.32746517,-0.26674568,2.87311070,-2.33147125,0.25698473,-0.19497357,2.43841940,-1.08689385,0.00213089,-0.00092007,0.06501630,-0.05327129,0.04302037,-0.00924255,0.19616040,-0.19851932
-0.92746373,5.55436251,-3.52118807,0.33306105,-0.26234937,2.90078216,-2.27741177,0.25551738,-0.18780202,2.43612681,-1.06064211,0.00214638,-0.00087085,0.06424094,-0.05330311,0.04354163,-0.00885390,0.19680019,-0.19536152
-0.92146073,5.57110382,-3.43909763,0.33769793,-0.25806795,2.92097229,-2.22382497,0.25365222,-0.18074208,2.42909894,-1.03599714,0.00216252,-0.00083266,0.06330184,-0.05327405,0.04393408,-0.00847570,0.19677760,-0.19219465
-0.91545773,5.57541500,-3.36064240,0.34137089,-0.25402144,2.93376834,-2.17207055,0.25143148,-0.17388850,2.41769376,-1.01329089,0.00217912,-0.00080395,0.06221761,-0.05317988,0.04419967,-0.00811627,0.19611309,-0.18906414
-0.90945473,5.56795212,-3.28747464,0.34409273,-0.25032010,2.93939220,-2.12351215,0.24890330,-0.16733204,2.40233914,-0.99277295,0.00219616,-0.00078342,0.06100960,-0.05301586,0.04434258,-0.00778416,0.19483870,-0.18601367
-0.90345173,5.54957441,-3.22113511,0.34589315,-0.24706147,2.93819421,-2.07948639,0.24612156,-0.16115774,2.38352486,-0.97460742,0.00221376,-0.00076997,0.05970150,-0.05277710,0.04436911,-0.00748798,0.19299755,-0.18308405
-0.89744872,5.52132461,-3.16302441,0.34681761,-0.24432816,2.93064356,-2.04127456,0.24314551,-0.15544342,2.36179302,-0.95887372,0.00223221,-0.00076272,0.05831892,-0.05245887,0.04428748,-0.00723629,0.19064320,-0.18031238
-0.89144572,5.48440437,-3.11438155,0.34692596,-0.24218649,2.91731557,-2.01007748,0.24003941,-0.15025871,2.33772675,-0.94557105,0.00225197,-0.00076104,0.05688892,-0.05205702,0.04410761,-0.00703741,0.18783869,-0.17773164
-0.88544272,5.44014541,-3.07626969,0.34629076,-0.24068596,2.89887618,-1.98699400,0.23687197,-0.14566445,2.31193775,-0.93462620,0.00227362,-0.00076447,0.05543943,-0.05156841,0.04384090,-0.00689932,0.18465547,-0.17537050
-0.87943972,5.38997711,-3.04956872,0.34499556,-0.23985950,2.87606407,-1.97300322,0.23371583,-0.14171245,2.28505279,-0.92590417,0.00229793,-0.00077277,0.05399873,-0.05099136,0.04349984,-0.00682954,0.18117211,-0.17325357
-0.87343672,5.33539171,-3.03497399,0.34313294,-0.23972461,2.84967100,-1.96895031,0.23064678,-0.13844566,2.25769962,-0.91922097,0.00232580,-0.00078586,0.05259479,-0.05032604,0.04309777,-0.00683498,0.17747283,-0.17140175
-0.86743372,5.27790795,-3.03299990,0.34080259,-0.24028502,2.82052110,-1.97553577,0.22774296,-0.13589854,2.23049272,-0.91435789,0.00235829,-0.00080384,0.05125469,-0.04957478,0.04264847,-0.00692184,0.17364600,-0.16983291
-0.86143072,5.21903463,-3.04398758,0.33810933,-0.24153291,2.78944965,-1.99330762,0.22508394,-0.13409768,2.20401936,-0.91107652,0.00239660,-0.00082693,0.05000398,-0.04874239,0.04216584,-0.00709544,0.16978245,-0.16856254
-0.85542771,5.16023502,-3.06811495,0.33516116,-0.24345153,2.75728207,-2.02265622,0.22274967,-0.13306254,2.17882651,-0.90913364,0.00244205,-0.00085544,0.04886611,-0.04783624,0.04166352,-0.00736012,0.16597387,-0.16760455
-0.84942471,5.10289339,-3.10540824,0.33206735,-0.24601788,2.72481396,-2.06381118,0.22081936,-0.13280613,2.15540892,-0.90829543,0.00249609,-0.00088980,0.04786187,-0.04686632,0.04115458,-0.00771907,0.16231108,-0.16697193
-0.84342171,5.04828468,-3.15575373,0.32893664,-0.24920548,2.69279252,-2.11684002,0.21937032,-0.13333566,2.13419880,-0.90835017,0.00256025,-0.00093046,0.04700891,-0.04584512,0.04065123,-0.00817416,0.15888243,-0.16667733
-0.83741871,4.99754816,-3.21890869,0.32587552,-0.25298692,2.66190022,-2.18164823,0.21847663,-0.13465313,2.11555757,-0.90911900,0.00263616,-0.00097790,0.04632135,-0.04478743,0.04016450,-0.00872582,0.15577228,-0.16673346
-0.83141571,4.95166589,-3.29451114,0.32298657,-0.25733605,2.63274087,-2.25798063,0.21820793,-0.13675558,2.09976967,-0.91046426,0.00272546,-0.00103261,0.04580943,-0.04370997,0.03970410,-0.00937283,0.15305949,-0.16715326
-0.82541271,4.91144640,-3.38208778,0.32036701,-0.26222977,2.60582871,-2.34542392,0.21862802,-0.13963527,2.08703885,-0.91229505,0.00282983,-0.00109501,0.04547936,-0.04263099,0.03927821,-0.01011225,0.15081618,-0.16794987
-0.81940970,4.87751390,-3.48106027,0.31810721,-0.26764928,2.58158046,-2.44341055,0.21979358,-0.14327952,2.07748684,-0.91457004,0.00295088,-0.00116550,0.04533320,-0.04156973,0.03889342,-0.01093921,0.14910655,-0.16913635
-0.81340670,4.85030320,-3.59074995,0.31628949,-0.27358073,2.56031066,-2.55122412,0.22175285,-0.14767041,2.07115435,-0.91729740,0.00309017,-0.00124438,0.04536886,-0.04054589,0.03855472,-0.01184690,0.14798591,-0.17072515
-0.80740370,4.83006000,-3.71038158,0.31498684,-0.28001528,2.54223009,-2.66800667,0.22454438,-0.15278430,2.06800445,-0.92053197,0.00324911,-0.00133185,0.04558023,-0.03957902,0.03826548,-0.01282648,0.14749989,-0.17272750
-0.80140070,4.81684654,-3.83908677,0.31426193,-0.28694862,2.52744725,-2.79276812,0.22819578,-0.15859127,2.06792795,-0.92437018,0.00342895,-0.00142798,0.04595746,-0.03868800,0.03802766,-0.01386711,0.14768382,-0.17515262
-0.79539770,4.81055181,-3.97590778,0.31416611,-0.29437999,2.51597256,-2.92439823,0.23272267,-0.16505447,2.07075066,-0.92894274,0.00363073,-0.00153276,0.04648718,-0.03789048,0.03784188,-0.01495604,0.14856230,-0.17800681
-0.78939470,4.81090602,-4.11980259,0.31473862,-0.30231078,2.50772503,-3.06168140,0.23812770,-0.17212962,2.07624220,-0.93440597,0.00385520,-0.00164602,0.04715299,-0.03720240,0.03770770,-0.01607870,0.15014896,-0.18129267
-0.78339170,4.81749844,-4.26965178,0.31600595,-0.31074282,2.50254101,-3.20331430,0.24439968,-0.17976461,2.08412605,-0.94093185,0.00410284,-0.00176747,0.04793585,-0.03663764,0.03762384,-0.01721903,0.15244635,-0.18500829
-0.77738869,4.82979804,-4.42426793,0.31798129,-0.31967658,2.50018451,-3.34792645,0.25151305,-0.18789932,2.09409047,-0.94869775,0.00437378,-0.00189673,0.04881459,-0.03620771,0.03758843,-0.01835967,0.15544601,-0.18914655
-0.77138569,4.84717598,-4.58240765,0.32066429,-0.32910915,2.50035876,-3.49410329,0.25942743,-0.19646573,2.10580007,-0.95787592,0.00466785,-0.00203331,0.04976648,-0.03592156,0.03759936,-0.01948244,0.15912876,-0.19369462
-0.76538269,4.86892942,-4.74278642,0.32404089,-0.33903241,2.50271850,-3.64041143,0.26808756,-0.20538842,2.11890758,-0.96862360,0.00498451,-0.00217663,0.05076770,-0.03578550,0.03765444,-0.02056868,0.16346496,-0.19863366
-0.75937969,4.89430575,-4.90409580,0.32808349,-0.34943129,2.50688256,-3.78542527,0.27742350,-0.21458535,2.13306557,-0.98107390,0.00532290,-0.00232606,0.05179393,-0.03580319,0.03775170,-0.02159982,0.16841512,-0.20393863
-0.75337669,4.92252655,-5.06502262,0.33275128,-0.36028223,2.51244631,-3.92775406,0.28735120,-0.22396904,2.14793785,-0.99532792,0.00568186,-0.00248091,0.05282083,-0.03597576,0.03788959,-0.02255785,0.17393049,-0.20957842
-0.74737369,4.95281080,-5.22426920,0.33799089,-0.37155198,2.51899368,-4.06606837,0.29777338,-0.23344803,2.16321023,-1.01144835,0.00605997,-0.00264050,0.05382457,-0.03630197,0.03806705,-0.02342586,0.17995380,-0.21551609
-0.74137069,4.98439663,-5.38057364,0.34373721,-0.38319669,2.52610837,-4.19912490,0.30858090,-0.24292865,2.17860042,-1.02945471,0.00645557,-0.00280412,0.05478225,-0.03677843,0.03828365,-0.02418855,0.18642021,-0.22170925
-0.73536768,5.01656117,-5.53272917,0.34991454,-0.39516129,2.53338403,-4.32578836,0.31965442,-0.25231691,2.19386684,-1.04932034,0.00686684,-0.00297108,0.05567235,-0.03739984,0.03853954,-0.02483273,0.19325828,-0.22811061
-0.72936468,5.04863805,-5.67960138,0.35643792,-0.40737922,2.54043316,-4.44504950,0.33086648,-0.26152054,2.20881606,-1.07097108,0.00729186,-0.00314069,0.05647508,-0.03815925,0.03883543,-0.02534773,0.20039110,-0.23466850
-0.72336168,5.08003237,-5.82014241,0.36321469,-0.41977250,2.54689468,-4.55603831,0.34208389,-0.27045093,2.22330883,-1.09428567,0.00772865,-0.00331229,0.05717275,-0.03904832,0.03917240,-0.02572575,0.20773754,-0.24132753
-0.71735868,5.11023260,-5.95340138,0.37014622,-0.43225201,2.55244001,-4.65803187,0.35317049,-0.27902502,2.23726441,-1.11909775,0.00817524,-0.00348522,0.05775002,-0.04005757,0.03955172,-0.02596209,0.21521355,-0.24802916
-0.71135568,5.13881958,-6.07853040,0.37712979,-0.44471803,2.55677770,-4.75045652,0.36399013,-0.28716694,2.25066308,-1.14519916,0.00862971,-0.00365882,0.05819417,-0.04117653,0.03997462,-0.02605531,0.22273360,-0.25471218
-0.70535268,5.16547226,-6.19478622,0.38406056,-0.45706104,2.55965660,-4.83288434,0.37440979,-0.29480934,2.26354690,-1.17234458,0.00909023,-0.00383238,0.05849526,-0.04239397,0.04044198,-0.02600727,0.23021215,-0.26131326
-0.69934967,5.18997035,-6.30152761,0.39083366,-0.46916268,2.56086773,-4.90502448,0.38430288,-0.30189437,2.27601840,-1.20025711,0.00955509,-0.00400516,0.05864630,-0.04369793,0.04095408,-0.02582297,0.23756514,-0.26776728
-0.69334667,5.21219391,-6.39820899,0.39734614,-0.48089692,2.56024485,-4.96670999,0.39355250,-0.30837424,2.28823754,-1.22863468,0.01002270,-0.00417632,0.05864334,-0.04507587,0.04151023,-0.02551042,0.24471151,-0.27400773
-0.68734367,5.23212007,-6.48437130,0.40349904,-0.49213147,2.55766402,-5.01788120,0.40205460,-0.31421140,2.30041670,-1.25715706,0.01049159,-0.00434491,0.05848553,-0.04651470,0.04210858,-0.02508028,0.25157474,-0.27996703
-0.68134067,5.24981711,-6.55963116,0.40919932,-0.50272931,2.55304216,-5.05856705,0.40972099,-0.31937833,2.31281410,-1.28549329,0.01096038,-0.00450981,0.05817508,-0.04800079,0.04274589,-0.02454548,0.25808418,-0.28557686
-0.67533767,5.26543622,-6.62366944,0.41436159,-0.51255053,2.54633499,-5.08886556,0.41648205,-0.32385691,2.32572560,-1.31330928,0.01142776,-0.00466977,0.05771722,-0.04952001,0.04341731,-0.02392075,0.26417649,-0.29076856
-0.66933467,5.27920136,-6.67622078,0.41890982,-0.52145436,2.53753429,-5.10892505,0.42228900,-0.32763759,2.33947528,-1.34027550,0.01189242,-0.00482333,0.05712009,-0.05105774,0.04411638,-0.02322210,0.26979673,-0.29547365
-0.66333167,5.29139748,-6.71706495,0.42277875,-0.52930154,2.52666485,-5.11892724,0.42711577,-0.33071830,2.35440506,-1.36607440,0.01235302,-0.00496885,0.05639456,-0.05259894,0.04483498,-0.02246629,0.27489942,-0.29962448
-0.65732866,5.30235774,-6.74602119,0.42591513,-0.53595678,2.51378109,-5.11907343,0.43096023,-0.33310327,2.37086367,-1.39040765,0.01280813,-0.00510451,0.05555399,-0.05412821,0.04556344,-0.02167029,0.27944933,-0.30315505
-0.65132566,5.31244990,-6.76294616,0.42827873,-0.54129165,2.49896365,-5.10957460,0.43384484,-0.33480181,2.38919523,-1.41300271,0.01325617,-0.00522835,0.05461395,-0.05562994,0.04629077,-0.02085079,0.28342201,-0.30600204
-0.64532266,5.32206255,-6.76773580,0.42984305,-0.54518752,2.48231584,-5.09064582,0.43581658,-0.33582710,2.40972804,-1.43361895,0.01369538,-0.00533828,0.05359187,-0.05708841,0.04700487,-0.02002370,0.28680412,-0.30810605
-0.63931966,5.33159120,-6.76033106,0.43059577,-0.54753871,2.46396015,-5.06250512,0.43694618,-0.33619520,2.43276358,-1.45205276,0.01412379,-0.00543215,0.05250666,-0.05848805,0.04769296,-0.01920374,0.28959343,-0.30941298
-0.63331666,5.34142497,-6.74072691,0.43053901,-0.54825562,2.44403477,-5.02537648,0.43732656,-0.33592418,2.45856627,-1.46814179,0.01453920,-0.00550783,0.05137829,-0.05981363,0.04834192,-0.01840413,0.29179855,-0.30987555
-0.62731366,5.35193366,-6.70898395,0.42968911,-0.54726785,2.42269022,-4.97949635,0.43707059,-0.33503344,2.48735419,-1.48176813,0.01493916,-0.00556324,0.05022730,-0.06105059,0.04893881,-0.01763633,0.29343840,-0.30945491
-0.62131066,5.36345574,-6.66524135,0.42807632,-0.54452706,2.40008593,-4.92512274,0.43630813,-0.33354337,2.51929085,-1.49286016,0.01532106,-0.00559650,0.04907434,-0.06218526,0.04947131,-0.01690982,0.29454138,-0.30812220
-0.61530765,5.37628721,-6.60972985,0.42574402,-0.54000950,2.37638690,-4.86254574,0.43518235,-0.33147509,2.55447829,-1.50139317,0.01568211,-0.00560594,0.04793968,-0.06320520,0.04992821,-0.01623209,0.29514433,-0.30586005
-0.60930465,5.39067143,-6.54278349,0.42274779,-0.53371804,2.35176026,-4.79209823,0.43384558,-0.32885052,2.59295148,-1.50738860,0.01601943,-0.00559024,0.04684270,-0.06409946,0.05029979,-0.01560856,0.29529128,-0.30266384
-0.60330165,5.40679002,-6.46484859,0.41915404,-0.52568359,2.32637191,-4.71416566,0.43245464,-0.32569255,2.63467412,-1.51091184,0.01633012,-0.00554847,0.04580146,-0.06485885,0.05057826,-0.01504267,0.29503200,-0.29854276
-0.59729865,5.42475477,-6.37648889,0.41503856,-0.51596572,2.30038306,-4.62919361,0.43116583,-0.32202528,2.67953568,-1.51206865,0.01661134,-0.00548017,0.04483224,-0.06547615,0.05075805,-0.01453599,0.29442040,-0.29352041
-0.59129565,5.44460064,-6.27838594,0.41048465,-0.50465248,2.27394683,-4.53769239,0.43012980,-0.31787437,2.72734986,-1.51100032,0.01686040,-0.00538538,0.04394918,-0.06594628,0.05083597,-0.01408843,0.29351299,-0.28763502
-0.58529265,5.46628003,-6.17133400,0.40558116,-0.49185932,2.24720494,-4.44023796,0.42948635,-0.31326736,2.77785407,-1.50787753,0.01707487,-0.00526467,0.04316393,-0.06626643,0.05081138,-0.01369840,0.29236712,-0.28093927
-0.57928964,5.48965820,-6.05622952,0.40042035,-0.47772708,2.22028459,-4.33746885,0.42935946,-0.30823386,2.83071020,-1.50289328,0.01725262,-0.00511917,0.04248543,-0.06643605,0.05068615,-0.01336308,0.29103946,-0.27349948
-0.57328664,5.51451021,-5.93405515,0.39509561,-0.46241912,2.19329569,-4.23007917,0.42985272,-0.30280573,2.88550643,-1.49625486,0.01739192,-0.00495052,0.04191974,-0.06645693,0.05046457,-0.01307865,0.28958442,-0.26539449
-0.56728364,5.54051954,-5.80585909,0.38969921,-0.44611766,2.16632854,-4.11880793,0.43104524,-0.29701704,2.94176008,-1.48817531,0.01749147,-0.00476085,0.04146993,-0.06633300,0.05015309,-0.01284055,0.28805283,-0.25671398
-0.56128064,5.56727856,-5.67273062,0.38432001,-0.42901948,2.13945214,-4.00442542,0.43298841,-0.29090386,2.99892164,-1.47886463,0.01755047,-0.00455272,0.04113615,-0.06607029,0.04976009,-0.01264377,0.28649073,-0.24755648
-0.55527764,5.59429130,-5.53577318,0.37904134,-0.41133102,2.11271331,-3.88771739,0.43570353,-0.28450397,3.05637995,-1.46852093,0.01756858,-0.00432904,0.04091567,-0.06567668,0.04929543,-0.01248301,0.28493847,-0.23802710
-0.54927464,5.62097868,-5.39607623,0.37393905,-0.39326332,2.08613669,-3.76946810,0.43918044,-0.27785634,3.11346866,-1.45732199,0.01754595,-0.00409302,0.04080316,-0.06516168,0.04877008,-0.01235298,0.28343006,-0.22823498
-0.54327164,5.64668643,-5.25468765,0.36907979,-0.37502670,2.05972579,-3.65044328,0.44337738,-0.27100055,3.16947407,-1.44541755,0.01748318,-0.00384801,0.04079093,-0.06453615,0.04819563,-0.01224854,0.28199279,-0.21829075
-0.53726863,5.67069606,-5.11258793,0.36451963,-0.35682567,2.03346500,-3.53137400,0.44822199,-0.26397605,3.22364452,-1.43292265,0.01738127,-0.00359744,0.04086931,-0.06381203,0.04758384,-0.01216490,0.28064719,-0.20830395
-0.53126563,5.69223874,-4.97066771,0.36030302,-0.33885406,2.00732266,-3.41294239,0.45361344,-0.25682150,3.27520133,-1.41991233,0.01724155,-0.00334471,0.04102710,-0.06300201,0.04694621,-0.01209777,0.27940728,-0.19838057
-0.52526263,5.71051211,-4.82970973,0.35646225,-0.32129077,1.98125509,-3.29577014,0.45942583,-0.24957404,3.32335142,-1.40641799,0.01706563,-0.00309312,0.04125205,-0.06211924,0.04629357,-0.01204347,0.27828108,-0.18862080
-0.51925963,5.72469992,-4.69037611,0.35301718,-0.30429606,1.95521129,-3.18041009,0.46551251,-0.24226866,3.36730146,-1.39242573,0.01685532,-0.00284573,0.04153139,-0.06117702,0.04563576,-0.01199900,0.27727143,-0.17911708
-0.51325663,5.73399383,-4.55320158,0.34997554,-0.28800877,1.92913825,-3.06734140,0.47171134,-0.23493767,3.40627360,-1.37787664,0.01661258,-0.00260534,0.04185238,-0.06018851,0.04498132,-0.01196215,0.27637697,-0.16995252
-0.50725363,5.73761700,-4.41859283,0.34733357,-0.27254433,1.90298649,-2.95696842,0.47785062,-0.22761034,3.43952225,-1.36266939,0.01633940,-0.00237440,0.04220285,-0.05916645,0.04433737,-0.01193150,0.27559329,-0.16119963
-0.50125063,5.73484870,-4.28683378,0.34507705,-0.25799371,1.87671560,-2.84962289,0.48375549,-0.22031271,3.46635184,-1.34666489,0.01603784,-0.00215500,0.04257175,-0.05812292,0.04370946,-0.01190642,0.27491421,-0.15291952
-0.49524762,5.72504887,-4.15809653,0.34318267,-0.24442331,1.85029938,-2.74556927,0.48925448,-0.21306758,3.48613483,-1.32969312,0.01570992,-0.00194881,0.04294959,-0.05706913,0.04310156,-0.01188709,0.27433305,-0.14516149
-0.48924462,5.70768185,-4.03245691,0.34161959,-0.23187568,1.82373030,-2.64501249,0.49418600,-0.20589468,3.49832958,-1.31156181,0.01535762,-0.00175709,0.04332889,-0.05601522,0.04251615,-0.01187444,0.27384388,-0.13796299
-0.48324162,5.68233815,-3.90991391,0.34035132,-0.22037102,1.79702307,-2.54810758,0.49840457,-0.19881110,3.50249721,-1.29206666,0.01498289,-0.00158071,0.04370452,-0.05497011,0.04195435,-0.01187009,0.27344264,-0.13134991
-0.47723862,5.64875318,-3.79041159,0.33933754,-0.20990929,1.77021695,-2.45497021,0.50178630,-0.19183177,3.49831695,-1.27100286,0.01458767,-0.00142017,0.04407393,-0.05394136,0.04141606,-0.01187626,0.27312807,-0.12533720
-0.47123562,5.60682207,-3.67386229,0.33853607,-0.20047287,1.74337674,-2.36568755,0.50423366,-0.18497012,3.48559908,-1.24817721,0.01417389,-0.00127562,0.04443729,-0.05293514,0.04090027,-0.01189570,0.27290248,-0.11992973
-0.46523262,5.55660973,-3.56016977,0.33790470,-0.19202951,1.71659232,-2.28032854,0.50567919,-0.17823879,3.46429494,-1.22342052,0.01374351,-0.00114692,0.04479753,-0.05195615,0.04040523,-0.01193154,0.27277206,-0.11512328
-0.45922961,5.49835551,-3.44925096,0.33740291,-0.18453546,1.68997680,-2.19895299,0.50608803,-0.17165041,3.43450329,-1.19659950,0.01329860,-0.00103369,0.04516019,-0.05100764,0.03992878,-0.01198719,0.27274708,-0.11090576
-0.45322661,5.43247210,-3.34105524,0.33699344,-0.17793862,1.66366332,-2.12161896,0.50545928,-0.16521825,3.39647265,-1.16762771,0.01284133,-0.00093535,0.04553326,-0.05009146,0.03946856,-0.01206621,0.27284160,-0.10725837
