energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-3.13656828,1.34335276,0.00015465,0.02840427,0.19608159,0.16351278,0.12563867,0.77219113,0.00123355,0.45271788
-3.13056528,1.28628751,0.00018446,0.02478956,0.18176932,0.15810109,0.11990131,0.75421553,0.00127680,0.41985991
-3.12456228,1.23688279,0.00022033,0.02153646,0.16945164,0.15368181,0.11490649,0.74003690,0.00134637,0.38968302
-3.11855928,1.19597345,0.00026270,0.01863218,0.15914013,0.15038321,0.11066588,0.73033965,0.00144157,0.36227713
-3.11255628,1.16427620,0.00031203,0.01606113,0.15083913,0.14831305,0.10719011,0.72572418,0.00156154,0.33771417
-3.10655328,1.14235874,0.00036873,0.01380541,0.14454283,0.14755488,0.10448528,0.72668397,0.00170524,0.31604180
-3.10055028,1.13061270,0.00043316,0.01184529,0.14023232,0.14816478,0.10254989,0.73358534,0.00187135,0.29727790
-3.09454727,1.12923119,0.00050561,0.01015973,0.13787292,0.15016880,0.10137212,0.74665043,0.00205825,0.28140628
-3.08854427,1.13819208,0.00058624,0.00872685,0.13741170,0.15356109,0.10092791,0.76594421,0.00226396,0.26837373
-3.08254127,1.15724774,0.00067507,0.00752440,0.13877550,0.15830286,0.10117961,0.79136606,0.00248614,0.25808858
-3.07653827,1.18592195,0.00077194,0.00653015,0.14186940,0.16432227,0.10207564,0.82264654,0.00272205,0.25042092
-3.07053527,1.22351438,0.00087651,0.00572232,0.14657595,0.17151538,0.10355080,0.85934952,0.00296860,0.24520434
-3.06453227,1.26911293,0.00098821,0.00507981,0.15275503,0.17974805,0.10552764,0.90088008,0.00322238,0.24223941
-3.05852926,1.32161390,0.00110625,0.00458253,0.16024461,0.18885898,0.10791849,0.94649815,0.00347968,0.24129853
-3.05252626,1.37974969,0.00122961,0.00421155,0.16886238,0.19866371,0.11062830,0.99533763,0.00373660,0.24213225
-3.04652326,1.44212350,0.00135705,0.00394931,0.17840830,0.20895966,0.11355801,1.04643071,0.00398913,0.24447668
-3.04052026,1.50725009,0.00148708,0.00377969,0.18866807,0.21953195,0.11660848,1.09873681,0.00423323,0.24806185
-3.03451726,1.57360152,0.00161807,0.00368811,0.19941743,0.23016006,0.11968459,1.15117512,0.00446499,0.25262074
-3.02851426,1.63965642,0.00174818,0.00366158,0.21042728,0.24062482,0.12269953,1.20265994,0.00468073,0.25789858
-3.02251126,1.70395098,0.00187549,0.00368874,0.22146941,0.25071590,0.12557890,1.25213739,0.00487712,0.26366225
-3.01650825,1.76512999,0.00199800,0.00375987,0.23232264,0.26023914,0.12826457,1.29862234,0.00505132,0.26970920
-3.01050525,1.82199578,0.00211369,0.00386690,0.24277928,0.26902369,0.13071802,1.34123382,0.00520108,0.27587579
-3.00450225,1.87355296,0.00222061,0.00400340,0.25265142,0.27692864,0.13292291,1.37922769,0.00532483,0.28204446
-2.99849925,1.91904715,0.00231691,0.00416460,0.26177700,0.28384866,0.13488695,1.41202493,0.00542176,0.28814959
-2.99249625,1.95799558,0.00240092,0.00434730,0.27002519,0.28971862,0.13664268,1.43923430,0.00549187,0.29418154
-2.98649325,1.99020803,0.00247121,0.00454993,0.27730092,0.29451677,0.13824724,1.46066806,0.00553597,0.30018884
-2.98049025,2.01579678,0.00252662,0.00477239,0.28354815,0.29826633,0.13978100,1.47634998,0.00555573,0.30627810
-2.97448724,2.03517468,0.00256633,0.00501605,0.28875184,0.30103539,0.14134512,1.48651493,0.00555353,0.31261163
-2.96848424,2.04904080,0.00258987,0.00528365,0.29293828,0.30293494,0.14305803,1.49159983,0.00553247,0.31940267
-2.96248124,2.05835392,0.00259713,0.00557908,0.29617378,0.30411518,0.14505089,1.49222596,0.00549625,0.32690823
-2.95647824,2.06429446,0.00258841,0.00590731,0.29856163,0.30476007,0.14746227,1.48917341,0.00544899,0.33541965
-2.95047524,2.06821604,0.00256435,0.00627414,0.30023746,0.30508031,0.15043220,1.48334834,0.00539513,0.34525116
-2.94447224,2.07158843,0.00252593,0.00668596,0.30136314,0.30530510,0.15409570,1.47574451,0.00533925,0.35672665
-2.93846923,2.07593423,0.00247444,0.00714948,0.30211939,0.30567280,0.15857621,1.46740057,0.00528590,0.37016508
-2.93246623,2.08276167,0.00241142,0.00767147,0.30269749,0.30642108,0.16397910,1.45935508,0.00523942,0.38586504
-2.92646323,2.09349659,0.00233861,0.00825841,0.30329041,0.30777676,0.17038549,1.45260120,0.00520378,0.40408900
-2.92046023,2.10941654,0.00225788,0.00891619,0.30408387,0.30994597,0.17784680,1.44804317,0.00518247,0.42504781
-2.91445723,2.13159010,0.00217115,0.00964982,0.30524758,0.31310495,0.18638013,1.44645664,0.00517834,0.44888621
-2.90845423,2.16082419,0.00208038,0.01046311,0.30692733,0.31739194,0.19596486,1.44845478,0.00519356,0.47566984
-2.90245123,2.19762215,0.00198744,0.01135845,0.30923814,0.32290059,0.20654055,1.45446182,0.00522951,0.50537456
-2.89644822,2.24215470,0.00189411,0.01233662,0.31225895,0.32967521,0.21800645,1.46469538,0.00528684,0.53787853
-2.89044522,2.29424540,0.00180199,0.01339663,0.31602915,0.33770806,0.23022249,1.47915861,0.00536545,0.57295767
-2.88444222,2.35337168,0.00171252,0.01453570,0.32054704,0.34693900,0.24301202,1.49764246,0.00546457,0.61028488
-2.87843922,2.41868168,0.00162690,0.01574928,0.32577044,0.35725730,0.25616612,1.51973821,0.00558286,0.64943319
-2.87243622,2.48902642,0.00154612,0.01703116,0.33161939,0.36850591,0.26944934,1.54485963,0.00571858,0.68988320
-2.86643322,2.56300611,0.00147094,0.01837372,0.33798080,0.38048774,0.28260684,1.57227377,0.00586969,0.73103446
-2.86043022,2.63902862,0.00140191,0.01976821,0.34471487,0.39297386,0.29537249,1.60113887,0.00603410,0.77222079
-2.85442721,2.71537744,0.00133938,0.02120509,0.35166291,0.40571315,0.30747774,1.63054750,0.00620976,0.81272900
-2.84842421,2.79028612,0.00128355,0.02267454,0.35865614,0.41844310,0.31866081,1.65957285,0.00639494,0.85182031
-2.84242121,2.86201561,0.00123445,0.02416683,0.36552510,0.43090107,0.32867596,1.68731561,0.00658831,0.88875398
-2.83641821,2.92893069,0.00119205,0.02567285,0.37210898,0.44283565,0.33730220,1.71294932,0.00678912,0.92281188
-2.83041521,2.98957191,0.00115621,0.02718452,0.37826456,0.45401737,0.34435130,1.73576150,0.00699727,0.95332331
-2.82441221,3.04271927,0.00112678,0.02869521,0.38387416,0.46424845,0.34967457,1.75518872,0.00721340,0.97968893
-2.81840920,3.08744456,0.00110359,0.03020005,0.38885208,0.47337079,0.35316814,1.77084351,0.00743886,1.00140260
-2.81240620,3.12314962,0.00108645,0.03169612,0.39314944,0.48127216,0.35477657,1.78253182,0.00767570,1.01807046
-2.80640320,3.14958856,0.00107523,0.03318254,0.39675676,0.48788987,0.35449444,1.79026010,0.00792651,1.02942607
-2.80040020,3.16687292,0.00106979,0.03466040,0.39970447,0.49321205,0.35236610,1.79423158,0.00819433,1.03534110
-2.79439720,3.17545925,0.00107004,0.03613255,0.40206109,0.49727627,0.34848336,1.79483198,0.00848240,1.03583090
-2.78839420,3.17612005,0.00107587,0.03760324,0.40392927,0.50016567,0.34298137,1.79260553,0.00879393,1.03105479
-2.78239120,3.16989949,0.00108718,0.03907760,0.40543985,0.50200273,0.33603291,1.78822246,0.00913187,1.02131088
-2.77638819,3.15805623,0.00110387,0.04056106,0.40674428,0.50294113,0.32784127,1.78243992,0.00949857,1.00702573
-2.77038519,3.14199649,0.00112575,0.04205867,0.40800582,0.50315606,0.31863212,1.77605835,0.00989556,0.98873928
-2.76438219,3.12320091,0.00115260,0.04357436,0.40938998,0.50283357,0.30864482,1.76987580,0.01032328,0.96708556
-2.75837919,3.10314896,0.00118409,0.04511026,0.41105469,0.50215950,0.29812342,1.76464258,0.01078084,0.94277034
-2.75237619,3.08324511,0.00121980,0.04666604,0.41314082,0.50130868,0.28730794,1.76101889,0.01126590,0.91654636
-2.74637319,3.06475035,0.00125916,0.04823840,0.41576349,0.50043498,0.27642614,1.75953758,0.01177452,0.88918744
-2.74037019,3.04872286,0.00130151,0.04982066,0.41900471,0.49966273,0.26568628,1.76057407,0.01230117,0.86146253
-2.73436718,3.03597063,0.00134604,0.05140261,0.42290765,0.49908003,0.25527100,1.76432513,0.01283875,0.83411076
-2.72836418,3.02701847,0.00139185,0.05297050,0.42747296,0.49873432,0.24533267,1.77079752,0.01337876,0.80781852
-2.72236118,3.02209083,0.00143793,0.05450740,0.43265727,0.49863038,0.23599023,1.77980709,0.01391152,0.78319949
-2.71635818,3.02111119,0.00148322,0.05599364,0.43837396,0.49873103,0.22732765,1.79098840,0.01442644,0.76077829
-2.71035518,3.02371762,0.00152660,0.05740761,0.44449618,0.49896018,0.21939396,1.80381409,0.01491241,0.74097837
-2.70435218,3.02929343,0.00156698,0.05872669,0.45086192,0.49920842,0.21220474,1.81762314,0.01535819,0.72411436
-2.69834917,3.03701108,0.00160332,0.05992839,0.45728087,0.49934042,0.20574488,1.83165631,0.01575287,0.71038913
-2.69234617,3.04588657,0.00163468,0.06099155,0.46354270,0.49920407,0.19997248,1.84509686,0.01608628,0.69989525
-2.68634317,3.05484138,0.00166025,0.06189764,0.46942645,0.49864056,0.19482354,1.85711438,0.01634949,0.69262074
-2.68034017,3.06276849,0.00167940,0.06263198,0.47471027,0.49749499,0.19021720,1.86690957,0.01653517,0.68845849
-2.67433717,3.06859882,0.00169173,0.06318492,0.47918136,0.49562687,0.18606131,1.87375733,0.01663797,0.68721872
-2.66833417,3.07136459,0.00169707,0.06355283,0.48264537,0.49291987,0.18225795,1.87704629,0.01665479,0.68864373
-2.66233117,3.07025641,0.00169553,0.06373889,0.48493492,0.48929047,0.17870873,1.87631264,0.01658495,0.69242413
-2.65632816,3.06467098,0.00168749,0.06375357,0.48591676,0.48469476,0.17531959,1.87126656,0.01643035,0.69821567
-2.65032516,3.05424721,0.00167360,0.06361485,0.48549738,0.47913330,0.17200498,1.86181008,0.01619541,0.70565576
-2.64432216,3.03888890,0.00165477,0.06334802,0.48362667,0.47265361,0.16869122,1.84804547,0.01588699,0.71437898
-2.63831916,3.01877305,0.00163213,0.06298524,0.48029960,0.46535023,0.16531898,1.83027386,0.01551415,0.72403083
-2.63231616,2.99434334,0.00160702,0.06256463,0.47555582,0.45736230,0.16184487,1.80898412,0.01508790,0.73427911
-2.62631316,2.96628949,0.00158094,0.06212912,0.46947726,0.44886885,0.15824204,1.78483272,0.01462080,0.74482259
-2.62031016,2.93551339,0.00155547,0.06172504,0.46218398,0.44008192,0.15449995,1.75861548,0.01412650,0.75539671
-2.61430715,2.90308405,0.00153224,0.06140041,0.45382829,0.43123793,0.15062336,1.73123257,0.01361931,0.76577613
-2.60830415,2.87018341,0.00151284,0.06120313,0.44458768,0.42258763,0.14663055,1.70364855,0.01311367,0.77577443
-2.60230115,2.83804611,0.00149881,0.06117912,0.43465680,0.41438528,0.14255111,1.67684923,0.01262366,0.78524118
-2.59629815,2.80789601,0.00149151,0.06137038,0.42423896,0.40687725,0.13842326,1.65179737,0.01216254,0.79405679
-2.59029515,2.78088279,0.00149210,0.06181325,0.41353745,0.40029096,0.13429093,1.62938937,0.01174229,0.80212577
-2.58429215,2.75802182,0.00150150,0.06253678,0.40274727,0.39482432,0.13020084,1.61041496,0.01137325,0.80936904
-2.57828914,2.74014037,0.00152032,0.06356142,0.39204747,0.39063647,0.12619958,1.59552165,0.01106383,0.81571603
-2.57228614,2.72783296,0.00154883,0.06489801,0.38159457,0.38784002,0.12233098,1.58518586,0.01082028,0.82109720
-2.56628314,2.72142810,0.00158695,0.06654722,0.37151732,0.38649531,0.11863377,1.57969183,0.01064656,0.82543765
-2.56028014,2.72096839,0.00163426,0.06849944,0.36191293,0.38660690,0.11513977,1.57911968,0.01054435,0.82865250
-2.55427714,2.72620513,0.00168996,0.07073514,0.35284507,0.38812256,0.11187253,1.58334300,0.01051309,0.83064422
-2.54827414,2.73660786,0.00175291,0.07322573,0.34434354,0.39093471,0.10884659,1.59203636,0.01055018,0.83130246
-2.54227114,2.75138872,0.00182169,0.07593495,0.33640566,0.39488447,0.10606729,1.60469251,0.01065120,0.83050620
-2.53626813,2.76954058,0.00189460,0.07882066,0.32899921,0.39976792,0.10353118,1.62064851,0.01081031,0.82812833
-2.53026513,2.78988736,0.00196975,0.08183705,0.32206681,0.40534457,0.10122694,1.63911974,0.01102057,0.82404232
-2.52426213,2.81114412,0.00204508,0.08493720,0.31553136,0.41134752,0.09913677,1.65924036,0.01127446,0.81813048
-2.51825913,2.83198416,0.00211848,0.08807574,0.30930243,0.41749491,0.09723811,1.68010823,0.01156430,0.81029332
-2.51225613,2.85110985,0.00218784,0.09121174,0.30328296,0.42350214,0.09550566,1.70083239,0.01188280,0.80045940
-2.50625313,2.86732365,0.00225112,0.09431145,0.29737621,0.42909433,0.09391349,1.72058062,0.01222346,0.78859482
-2.50025013,2.87959570,0.00230642,0.09735092,0.29149244,0.43401842,0.09243719,1.73862501,0.01258110,0.77471187
-2.49424712,2.88712461,0.00235206,0.10031828,0.28555493,0.43805426,0.09105587,1.75438293,0.01295217,0.75887599
-2.48824412,2.88938795,0.00238662,0.10321555,0.27950525,0.44102431,0.08975397,1.76745167,0.01333515,0.74121057
-2.48224112,2.88617998,0.00240901,0.10605993,0.27330724,0.44280136,0.08852266,1.77763445,0.01373072,0.72189923
-2.47623812,2.87763420,0.00241846,0.10888431,0.26694978,0.44331389,0.08736087,1.78495669,0.01414191,0.70118516
-2.47023512,2.86422925,0.00241460,0.11173711,0.26044803,0.44254882,0.08627584,1.78967127,0.01457410,0.67936751
-2.46423212,2.84677776,0.00239743,0.11468133,0.25384321,0.44055159,0.08528308,1.79225230,0.01503496,0.65679482
-2.45822911,2.82639794,0.00236729,0.11779267,0.24720091,0.43742335,0.08440588,1.79337748,0.01553417,0.63385584
-2.45222611,2.80446931,0.00232490,0.12115703,0.24060806,0.43331558,0.08367426,1.79389953,0.01608307,0.61096798
-2.44622311,2.78257417,0.00227126,0.12486712,0.23416874,0.42842240,0.08312345,1.79480799,0.01669425,0.58856396
-2.44022011,2.76242747,0.00220763,0.12901864,0.22799898,0.42297072,0.08279206,1.79718274,0.01738093,0.56707729
-2.43421711,2.74579825,0.00213547,0.13370579,0.22222099,0.41720910,0.08271984,1.80214166,0.01815640,0.54692722
-2.42821411,2.73442618,0.00205638,0.13901663,0.21695693,0.41139547,0.08294534,1.81078444,0.01903326,0.52850379
-2.42221111,2.72993716,0.00197206,0.14502825,0.21232268,0.40578461,0.08350348,1.82413541,0.02002274,0.51215380
-2.41620810,2.73376180,0.00188417,0.15180201,0.20842185,0.40061590,0.08442320,1.84308792,0.02113396,0.49816816
-2.41020510,2.74706080,0.00179436,0.15937911,0.20534033,0.39610192,0.08572522,1.86835303,0.02237325,0.48677134
-2.40420210,2.77066059,0.00170416,0.16777671,0.20314167,0.39241849,0.08742021,1.90041484,0.02374355,0.47811325
-2.39819910,2.80500243,0.00161496,0.17698466,0.20186351,0.38969662,0.08950728,1.93949485,0.02524381,0.47226406
-2.39219610,2.85010747,0.00152795,0.18696323,0.20151516,0.38801678,0.09197302,1.98552700,0.02686863,0.46921194
-2.38619310,2.90555951,0.00144412,0.19764177,0.20207660,0.38740564,0.09479103,2.03814476,0.02860793,0.46886417
-2.38019010,2.97050642,0.00136421,0.20891856,0.20349868,0.38783563,0.09792215,2.09668114,0.03044689,0.47105119
-2.37418709,3.04368047,0.00128875,0.22066190,0.20570487,0.38922704,0.10131515,2.16018166,0.03236598,0.47553376
-2.36818409,3.12343685,0.00121806,0.23271230,0.20859414,0.39145284,0.10490820,2.22743015,0.03434121,0.48201275
-2.36218109,3.20780887,0.00115222,0.24488597,0.21204503,0.39434573,0.10863074,2.29698612,0.03634457,0.49014128
-2.35617809,3.29457772,0.00109117,0.25697934,0.21592076,0.39770727,0.11240592,2.36723253,0.03834461,0.49953871
-2.35017509,3.38135389,0.00103469,0.26877450,0.22007494,0.40131851,0.11615344,2.43643182,0.04030723,0.50980591
-2.34417209,3.46566699,0.00098243,0.28004544,0.22435798,0.40495181,0.11979268,2.50278793,0.04219656,0.52054127
-2.33816908,3.54506015,0.00093401,0.29056484,0.22862348,0.40838312,0.12324602,2.56451179,0.04397595,0.53135682
-2.33216608,3.61718529,0.00088898,0.30011111,0.23273477,0.41140447,0.12644219,2.61988748,0.04560911,0.54189379
-2.32616308,3.67989521,0.00084692,0.30847545,0.23657094,0.41383585,0.12931959,2.66733627,0.04706113,0.55183701
-2.32016008,3.73132877,0.00080744,0.31546865,0.24003228,0.41553624,0.13182933,2.70547595,0.04829965,0.56092757
-2.31415708,3.76998565,0.00077022,0.32092735,0.24304492,0.41641331,0.13393800,2.73317284,0.04929588,0.56897319
-2.30815408,3.79478777,0.00073504,0.32471951,0.24556422,0.41643139,0.13562994,2.74958447,0.05002556,0.57585591
-2.30215108,3.80512472,0.00070178,0.32674884,0.24757697,0.41561744,0.13690905,2.75419110,0.05046978,0.58153657
-2.29614807,3.80088161,0.00067048,0.32695802,0.24910223,0.41406501,0.13779985,2.74681481,0.05061564,0.58605601
-2.29014507,3.78244824,0.00064128,0.32533062,0.25019061,0.41193584,0.13834802,2.72762553,0.05045670,0.58953281
-2.28414207,3.75070926,0.00061448,0.32189158,0.25092210,0.40945932,0.13862013,2.69713389,0.04999328,0.59215752
-2.27813907,3.70701601,0.00059052,0.31670625,0.25140258,0.40692976,0.13870271,2.65617113,0.04923247,0.59418357
-2.27213607,3.65314123,0.00056995,0.30987806,0.25175887,0.40470166,0.13870066,2.60585741,0.04818794,0.59591517
-2.26613307,3.59121878,0.00055347,0.30154494,0.25213284,0.40318319,0.13873499,2.54755963,0.04687960,0.59769270
-2.26013007,3.52367078,0.00054185,0.29187462,0.25267452,0.40282810,0.13894000,2.48284102,0.04533296,0.59987593
-2.25412706,3.45312545,0.00053597,0.28105901,0.25353473,0.40412634,0.13946000,2.41340455,0.04357843,0.60282603
-2.24812406,3.38232895,0.00053676,0.26930796,0.25485735,0.40759361,0.14044563,2.34103265,0.04165042,0.60688693
-2.24212106,3.31405479,0.00054520,0.25684261,0.25677177,0.41376025,0.14204985,2.26752604,0.03958638,0.61236687
-2.23611806,3.25101449,0.00056230,0.24388867,0.25938566,0.42315960,0.14442385,2.19464396,0.03742575,0.61952109
-2.23011506,3.19577281,0.00058904,0.23066977,0.26277861,0.43631610,0.14771280,2.12404840,0.03520892,0.62853635
-2.22411206,3.15067079,0.00062637,0.21740140,0.26699684,0.45373345,0.15205175,2.05725460,0.03297619,0.63951807
-2.21810905,3.11775912,0.00067518,0.20428528,0.27204927,0.47588282,0.15756157,1.99558937,0.03076681,0.65248088
-2.21210605,3.09874399,0.00073624,0.19150474,0.27790518,0.50319146,0.16434527,1.94015896,0.02861805,0.66734295
-2.20610305,3.09494700,0.00081022,0.17922095,0.28449363,0.53603166,0.17248448,1.89182712,0.02656445,0.68392455
-2.20010005,3.10727958,0.00089759,0.16757027,0.29170472,0.57471031,0.18203650,1.85120385,0.02463715,0.70195105
-2.19409705,3.13623226,0.00099864,0.15666261,0.29939259,0.61945910,0.19303171,1.81864470,0.02286333,0.72106026
-2.18809405,3.18187796,0.00111344,0.14658088,0.30738015,0.67042538,0.20547147,1.79425985,0.02126590,0.74081390
-2.18209105,3.24388816,0.00124179,0.13738143,0.31546528,0.72766387,0.21932668,1.77793194,0.01986317,0.76071271
-2.17608804,3.32156008,0.00138321,0.12909538,0.32342825,0.79112936,0.23453681,1.76934113,0.01866878,0.78021460
-2.17008504,3.41385278,0.00153693,0.12173060,0.33104005,0.86067043,0.25100958,1.76799563,0.01769169,0.79875492
-2.16408204,3.51942979,0.00170186,0.11527435,0.33807116,0.93602434,0.26862131,1.77326559,0.01693626,0.81576806
-2.15807904,3.63670565,0.00187659,0.10969623,0.34430040,1.01681348,0.28721783,1.78441855,0.01640249,0.83070912
-2.15207604,3.76389404,0.00205942,0.10495140,0.34952344,1.10254337,0.30661608,1.80065432,0.01608622,0.84307494
-2.14607304,3.89905516,0.00224834,0.10098377,0.35356055,1.19260251,0.32660639,1.82113754,0.01597946,0.85242313
-2.14007004,4.04014052,0.00244106,0.09772912,0.35626318,1.28626439,0.34695533,1.84502642,0.01607078,0.85838851
-2.13406703,4.18503362,0.00263507,0.09511799,0.35751911,1.38269183,0.36740927,1.87149646,0.01634562,0.86069599
-2.12806403,4.33158550,0.00282767,0.09307816,0.35725602,1.48094381,0.38769843,1.89975844,0.01678676,0.85916942
-2.12206103,4.47764480,0.00301603,0.09153679,0.35544314,1.57998515,0.40754162,1.92907025,0.01737465,0.85373603
-2.11605803,4.62108228,0.00319726,0.09042212,0.35209117,1.67869880,0.42665129,1.95874286,0.01808785,0.84442638
-2.11005503,4.75981049,0.00336843,0.08966471,0.34725039,1.77590120,0.44473916,1.98814077,0.01890343,0.83136998
-2.10405203,4.89179930,0.00352675,0.08919823,0.34100723,1.87036018,0.46152199,2.01667797,0.01979740,0.81478683
-2.09804902,5.01508877,0.00366951,0.08896000,0.33347940,1.96081559,0.47672756,2.04381054,0.02074504,0.79497564
-2.09204602,5.12780051,0.00379427,0.08889115,0.32481009,2.04600207,0.49010072,2.06902724,0.02172138,0.77229937
-2.08604302,5.22814905,0.00389886,0.08893659,0.31516134,2.12467368,0.50140921,2.09183956,0.02270152,0.74716885
-2.08004002,5.31445445,0.00398143,0.08904486,0.30470724,2.19562977,0.51044916,2.11177268,0.02366110,0.72002565
-2.07403702,5.38515723,0.00404057,0.08916790,0.29362713,2.25774150,0.51705021,2.12835850,0.02457662,0.69132485
-2.06803402,5.43883616,0.00407527,0.08926090,0.28209921,2.30997804,0.52107974,2.14113201,0.02542586,0.66151876
-2.06203102,5.47422940,0.00408499,0.08928217,0.27029488,2.35143198,0.52244653,2.14963153,0.02618822,0.63104225
-2.05602801,5.49025855,0.00406966,0.08919314,0.25837410,2.38134279,0.52110322,2.15340336,0.02684508,0.60030044
-2.05002501,5.48605510,0.00402968,0.08895849,0.24648185,2.39911762,0.51704784,2.15201089,0.02738014,0.56965895
-2.04402201,5.46098807,0.00396589,0.08854647,0.23474584,2.40434867,0.51032416,2.14504760,0.02777967,0.53943731
-2.03801901,5.41469144,0.00387955,0.08792928,0.22327544,2.39682629,0.50102079,2.13215346,0.02803275,0.50990528
-2.03201601,5.34708955,0.00377229,0.08708361,0.21216186,2.37654730,0.48926922,2.11303355,0.02813149,0.48128217
-2.02601301,5.25841869,0.00364607,0.08599117,0.20147928,2.34371812,0.47524060,2.08747772,0.02807113,0.45373874
-2.02001001,5.14924302,0.00350310,0.08463927,0.19128692,2.29875226,0.45914167,2.05537979,0.02785010,0.42740139
-2.01400700,5.02046294,0.00334581,0.08302134,0.18163164,2.24226234,0.44120964,2.01675501,0.02747001,0.40235799
-2.00800400,4.87331468,0.00317674,0.08113731,0.17255095,2.17504660,0.42170645,1.97175424,0.02693554,0.37866488
-2.00200100,4.70935988,0.00299850,0.07899388,0.16407610,2.09807036,0.40091248,1.92067374,0.02625429,0.35635439
-1.99599800,4.53046468,0.00281370,0.07660457,0.15623501,2.01244300,0.37911993,1.86395947,0.02543652,0.33544236
-1.98999500,4.33876828,0.00262491,0.07398955,0.14905481,1.91939111,0.35662614,1.80220538,0.02449487,0.31593509
-1.98399200,4.13664136,0.00243456,0.07117521,0.14256379,1.82022884,0.33372692,1.73614512,0.02344393,0.29783533
-1.97798899,3.92663566,0.00224493,0.06819356,0.13679269,1.71632639,0.31071033,1.66663742,0.02229991,0.28114694
-1.97198599,3.71142609,0.00205811,0.06508129,0.13177510,1.60907770,0.28785081,1.59464544,0.02108011,0.26587807
-1.96598299,3.49374744,0.00187596,0.06187879,0.12754714,1.49986846,0.26540404,1.52121074,0.01980253,0.25204273
-1.95997999,3.27632794,0.00170008,0.05862887,0.12414620,1.39004553,0.24360253,1.44742316,0.01848535,0.23966075
-1.95397699,3.06182223,0.00153184,0.05537545,0.12160912,1.28088874,0.22265206,1.37438756,0.01714651,0.22875625
-1.94797399,2.85274621,0.00137232,0.05216224,0.11996964,1.17358583,0.20272902,1.30318913,0.01580328,0.21935501
-1.94197099,2.65141618,0.00122237,0.04903129,0.11925549,1.06921145,0.18397869,1.23485863,0.01447189,0.21148071
-1.93596798,2.45989478,0.00108258,0.04602178,0.11948522,0.96871053,0.16651442,1.17033918,0.01316719,0.20515072
-1.92996498,2.27994539,0.00095330,0.04316880,0.12066507,0.87288642,0.15041768,1.11045592,0.01190242,0.20037159
-1.92396198,2.11299688,0.00083470,0.04050236,0.12278592,0.78239398,0.13573895,1.05589001,0.01068899,0.19713465
-1.91795898,1.96011967,0.00072674,0.03804660,0.12582080,0.69773742,0.12249928,1.00715793,0.00953639,0.19541220
-1.91195598,1.82201386,0.00062924,0.03581920,0.12972284,0.61927273,0.11069255,0.96459698,0.00845209,0.19515441
-1.90595298,1.69900953,0.00054188,0.03383110,0.13442416,0.54721420,0.10028819,0.92835761,0.00744160,0.19628741
-1.89994997,1.59107904,0.00046423,0.03208643,0.13983552,0.48164455,0.09123435,0.89840269,0.00650852,0.19871260
-1.89394697,1.49786040,0.00039579,0.03058276,0.14584707,0.42252795,0.08346141,0.87451387,0.00565465,0.20230737
-1.88794397,1.41869064,0.00033599,0.02931147,0.15233002,0.36972527,0.07688560,0.85630449,0.00488018,0.20692732
-1.88194097,1.35264767,0.00028426,0.02825846,0.15913942,0.32301090,0.07141278,0.84323866,0.00418387,0.21240987
-1.87593797,1.29859884,0.00024000,0.02740498,0.16611778,0.28209025,0.06694213,0.83465539,0.00356327,0.21857913
-1.86993497,1.25525415,0.00020262,0.02672858,0.17309955,0.24661743,0.06336985,0.82979698,0.00301492,0.22525189
-1.86393197,1.22122213,0.00017157,0.02620418,0.17991624,0.21621239,0.06059254,0.82784025,0.00253461,0.23224437
-1.85792896,1.19506619,0.00014631,0.02580522,0.18640186,0.19047705,0.05851036,0.82792941,0.00211759,0.23937952
-1.85192596,1.17535933,0.00012638,0.02550473,0.19239869,0.16900989,0.05702982,0.82920921,0.00175873,0.24649433
-1.84592296,1.16073523,0.00011136,0.02527641,0.19776278,0.15141871,0.05606620,0.83085691,0.00145276,0.25344691
-1.83991996,1.14993392,0.00010090,0.02509563,0.20236924,0.13733138,0.05554543,0.83211196,0.00119440,0.26012287
-1.83391696,1.14184053,0.00009472,0.02494026,0.20611676,0.12640418,0.05540548,0.83230212,0.00097847,0.26644060
-1.82791396,1.13551575,0.00009258,0.02479140,0.20893137,0.11832800,0.05559723,0.83086502,0.00080003,0.27235519
-1.82191096,1.13021709,0.00009432,0.02463384,0.21076910,0.11283210,0.05608477,0.82736447,0.00065447,0.27786059
-1.81590795,1.12541058,0.00009986,0.02445646,0.21161740,0.10968576,0.05684506,0.82150092,0.00053751,0.28298992
-1.80990495,1.12077246,0.00010915,0.02425228,0.21149528,0.10869780,0.05786713,0.81311581,0.00044528,0.28781373
-1.80390195,1.11618144,0.00012219,0.02401846,0.21045208,0.10971433,0.05915068,0.80218990,0.00037434,0.29243626
-1.79789895,1.11170203,0.00013905,0.02375596,0.20856502,0.11261481,0.06070426,0.78883573,0.00032163,0.29698977
-1.79189595,1.10755995,0.00015980,0.02346918,0.20593544,0.11730690,0.06254300,0.77328491,0.00028450,0.30162709
-1.78589295,1.10411113,0.00018458,0.02316539,0.20268418,0.12372032,0.06468607,0.75587089,0.00026069,0.30651281
-1.77988994,1.10180591,0.00021352,0.02285403,0.19894601,0.13180010,0.06715387,0.73700822,0.00024824,0.31181343
-1.77388694,1.10115019,0.00024681,0.02254604,0.19486361,0.14149958,0.06996522,0.71716947,0.00024554,0.31768693
