energy_ev,total_up,Ca_p_up,Ca_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,S_s_up,S_p_up
0.29114557,1.40913378,0.00341740,0.00000000,0.12375008,0.67549312,0.00482396,0.04336347,0.02584119,0.06400270
0.29714857,1.46557071,0.00345844,0.00000000,0.12618376,0.72723480,0.00466274,0.04571747,0.02575173,0.07018530
0.30315158,1.52632159,0.00350511,0.00000000,0.12881415,0.78332132,0.00448874,0.04828757,0.02568554,0.07692037
0.30915458,1.59165314,0.00355827,0.00000000,0.13170763,0.84369056,0.00430490,0.05107843,0.02565698,0.08419653
0.31515758,1.66169384,0.00361848,0.00000000,0.13492511,0.90815619,0.00411427,0.05408796,0.02567859,0.09198822
0.32116058,1.73641154,0.00368602,0.00000000,0.13851935,0.97639682,0.00391999,0.05730653,0.02576052,0.10025466
0.32716358,1.81559601,0.00376079,0.00000000,0.14253241,1.04794919,0.00372518,0.06071650,0.02591021,0.10893926
0.33316658,1.89884778,0.00384235,0.00000000,0.14699361,1.12220632,0.00353289,0.06429198,0.02613207,0.11796963
0.33916958,1.98557401,0.00392990,0.00000000,0.15191775,1.19842091,0.00334598,0.06799904,0.02642730,0.12725811
0.34517259,2.07499211,0.00402226,0.00000000,0.15730404,1.27571454,0.00316710,0.07179625,0.02679385,0.13670290
0.35117559,2.16614129,0.00411797,0.00000000,0.16313554,1.35309250,0.00299861,0.07563559,0.02722645,0.14618985
0.35717859,2.25790207,0.00421524,0.00000000,0.16937929,1.42946428,0.00284250,0.07946372,0.02771685,0.15559473
0.36318159,2.34902304,0.00431208,0.00000000,0.17598706,1.50366894,0.00270039,0.08322354,0.02825406,0.16478613
0.36918459,2.43815428,0.00440634,0.00000000,0.18289676,1.57450490,0.00257347,0.08685601,0.02882475,0.17362865
0.37518759,2.52388586,0.00449578,0.00000000,0.19003442,1.64076281,0.00246250,0.09030215,0.02941373,0.18198649
0.38119060,2.60479022,0.00457815,0.00000000,0.19731664,1.70126056,0.00236780,0.09350510,0.03000449,0.18972717
0.38719360,2.67946646,0.00465128,0.00000000,0.20465343,1.75487872,0.00228925,0.09641215,0.03057971,0.19672530
0.39319660,2.74658470,0.00471314,0.00000000,0.21195129,1.80059530,0.00222634,0.09897669,0.03112190,0.20286621
0.39919960,2.80492863,0.00476197,0.00000000,0.21911634,1.83751804,0.00217814,0.10115990,0.03161391,0.20804927
0.40520260,2.85343439,0.00479626,0.00000000,0.22605746,1.86491300,0.00214341,0.10293213,0.03203952,0.21219089
0.41120560,2.89122405,0.00481487,0.00000000,0.23268916,1.88222818,0.00212062,0.10427392,0.03238390,0.21522682
0.41720860,2.91763232,0.00481707,0.00000000,0.23893413,1.88911109,0.00210800,0.10517654,0.03263407,0.21711397
0.42321161,2.93222539,0.00480250,0.00000000,0.24472530,1.88541960,0.00210360,0.10564209,0.03277920,0.21783138
0.42921461,2.93481121,0.00477126,0.00000000,0.25000737,1.87122552,0.00210537,0.10568308,0.03281091,0.21738055
0.43521761,2.92544096,0.00472383,0.00000000,0.25473769,1.84681100,0.00211121,0.10532157,0.03272341,0.21578495
0.44122061,2.90440194,0.00466109,0.00000000,0.25888654,1.81265780,0.00211902,0.10458792,0.03251360,0.21308885
0.44722361,2.87220230,0.00458426,0.00000000,0.26243668,1.76943020,0.00212679,0.10351911,0.03218106,0.20935549
0.45322661,2.82954877,0.00449484,0.00000000,0.26538247,1.71795220,0.00213264,0.10215693,0.03172792,0.20466473
0.45922961,2.77731851,0.00439454,0.00000000,0.26772832,1.65918040,0.00213483,0.10054594,0.03115871,0.19911024
0.46523262,2.71652662,0.00428524,0.00000000,0.26948685,1.59417347,0.00213187,0.09873138,0.03048011,0.19279640
0.47123562,2.64829088,0.00416890,0.00000000,0.27067675,1.52405986,0.00212250,0.09675722,0.02970068,0.18583505
0.47723862,2.57379547,0.00404745,0.00000000,0.27132051,1.45000495,0.00210570,0.09466435,0.02883052,0.17834221
0.48324162,2.49425512,0.00392278,0.00000000,0.27144219,1.37317897,0.00208078,0.09248905,0.02788091,0.17043493
0.48924462,2.41088125,0.00379665,0.00000000,0.27106530,1.29472697,0.00204728,0.09026181,0.02686397,0.16222836
0.49524762,2.32485132,0.00367062,0.00000000,0.27021104,1.21574178,0.00200504,0.08800654,0.02579232,0.15383314
0.50125063,2.23728240,0.00354603,0.00000000,0.26889687,1.13724072,0.00195418,0.08574019,0.02467870,0.14535321
0.50725363,2.14920951,0.00342395,0.00000000,0.26713561,1.06014676,0.00189502,0.08347287,0.02353567,0.13688407
0.51325663,2.06156930,0.00330520,0.00000000,0.26493501,0.98527427,0.00182815,0.08120827,0.02237539,0.12851150
0.51925963,1.97518894,0.00319031,0.00000000,0.26229786,0.91331961,0.00175429,0.07894452,0.02120930,0.12031080
0.52526263,1.89078021,0.00307956,0.00000000,0.25922267,0.84485620,0.00167435,0.07667525,0.02004802,0.11234639
0.53126563,1.80893811,0.00297297,0.00000000,0.25570473,0.78033397,0.00158934,0.07439096,0.01890116,0.10467194
0.53726863,1.73014358,0.00287036,0.00000000,0.25173755,0.72008248,0.00150035,0.07208043,0.01777728,0.09733077
0.54327164,1.65476950,0.00277140,0.00000000,0.24731460,0.66431728,0.00140849,0.06973221,0.01668384,0.09035653
0.54927464,1.58308914,0.00267563,0.00000000,0.24243118,0.61314875,0.00131491,0.06733599,0.01562721,0.08377419
0.55527764,1.51528627,0.00258249,0.00000000,0.23708632,0.56659285,0.00122070,0.06488395,0.01461277,0.07760104
0.56128064,1.45146626,0.00249144,0.00000000,0.23128451,0.52458297,0.00112691,0.06237178,0.01364494,0.07184787
0.56728364,1.39166743,0.00240193,0.00000000,0.22503730,0.48698255,0.00103453,0.05979950,0.01272736,0.06652011
0.57328664,1.33587211,0.00231348,0.00000000,0.21836450,0.45359760,0.00094442,0.05717206,0.01186299,0.06161897
0.57928964,1.28401707,0.00222572,0.00000000,0.21129501,0.42418905,0.00085737,0.05449951,0.01105426,0.05714243
0.58529265,1.23600308,0.00213839,0.00000000,0.20386720,0.39848430,0.00077401,0.05179699,0.01030324,0.05308614
0.59129565,1.19170339,0.00205138,0.00000000,0.19612886,0.37618791,0.00069489,0.04908436,0.00961170,0.04944421
0.59729865,1.15097110,0.00196473,0.00000000,0.18813657,0.35699121,0.00062042,0.04638562,0.00898131,0.04620980
0.60330165,1.11364560,0.00187865,0.00000000,0.17995477,0.34058071,0.00055089,0.04372812,0.00841368,0.04337552
0.60930465,1.07955805,0.00179349,0.00000000,0.17165441,0.32664544,0.00048649,0.04114158,0.00791040,0.04093376
0.61530765,1.04853606,0.00170973,0.00000000,0.16331129,0.31488299,0.00042729,0.03865706,0.00747312,0.03887675
0.62131066,1.02040768,0.00162798,0.00000000,0.15500422,0.30500462,0.00037331,0.03630582,0.00710349,0.03719660
0.62731366,0.99500484,0.00154894,0.00000000,0.14681304,0.29673918,0.00032445,0.03411820,0.00680316,0.03588511
0.63331666,0.97216616,0.00147337,0.00000000,0.13881672,0.28983618,0.00028057,0.03212253,0.00657365,0.03493352
0.63931966,0.95173927,0.00140209,0.00000000,0.13109138,0.28406792,0.00024148,0.03034416,0.00641633,0.03433220
0.64532266,0.93358251,0.00133590,0.00000000,0.12370866,0.27923083,0.00020694,0.02880454,0.00633224,0.03407024
0.65132566,0.91756607,0.00127559,0.00000000,0.11673416,0.27514601,0.00017670,0.02752052,0.00632200,0.03413503
0.65732866,0.90357236,0.00122193,0.00000000,0.11022625,0.27165910,0.00015050,0.02650373,0.00638568,0.03451179
0.66333167,0.89149569,0.00117559,0.00000000,0.10423519,0.26863957,0.00012806,0.02576024,0.00652266,0.03518321
0.66933467,0.88124127,0.00113718,0.00000000,0.09880252,0.26597938,0.00010911,0.02529026,0.00673159,0.03612901
0.67533767,0.87272349,0.00110720,0.00000000,0.09396092,0.26359122,0.00009343,0.02508818,0.00701022,0.03732569
0.68134067,0.86586357,0.00108605,0.00000000,0.08973423,0.26140638,0.00008077,0.02514266,0.00735543,0.03874634
0.68734367,0.86058693,0.00107400,0.00000000,0.08613789,0.25937238,0.00007096,0.02543698,0.00776322,0.04036054
0.69334667,0.85682030,0.00107123,0.00000000,0.08317958,0.25745043,0.00006382,0.02594950,0.00822868,0.04213449
0.69934967,0.85448888,0.00107779,0.00000000,0.08086012,0.25561295,0.00005925,0.02665427,0.00874614,0.04403125
0.70535268,0.85351398,0.00109363,0.00000000,0.07917445,0.25384123,0.00005717,0.02752183,0.00930924,0.04601116
0.71135568,0.85381118,0.00111860,0.00000000,0.07811285,0.25212331,0.00005753,0.02852003,0.00991109,0.04803247
0.71735868,0.85528953,0.00115247,0.00000000,0.07766205,0.25045235,0.00006035,0.02961494,0.01054446,0.05005212
0.72336168,0.85785172,0.00119493,0.00000000,0.07780651,0.24882538,0.00006568,0.03077190,0.01120197,0.05202664
0.72936468,0.86139553,0.00124561,0.00000000,0.07852945,0.24724262,0.00007361,0.03195648,0.01187628,0.05391324
0.73536768,0.86581649,0.00130411,0.00000000,0.07981395,0.24570744,0.00008431,0.03313552,0.01256034,0.05567094
0.74137069,0.87101169,0.00136998,0.00000000,0.08164374,0.24422672,0.00009793,0.03427802,0.01324752,0.05726171
0.74737369,0.87688452,0.00144275,0.00000000,0.08400387,0.24281184,0.00011472,0.03535610,0.01393183,0.05865169
0.75337669,0.88335014,0.00152195,0.00000000,0.08688113,0.24147999,0.00013495,0.03634569,0.01460799,0.05981227
0.75937969,0.89034121,0.00160709,0.00000000,0.09026417,0.24025577,0.00015891,0.03722721,0.01527157,0.06072106
0.76538269,0.89781368,0.00169770,0.00000000,0.09414343,0.23917297,0.00018696,0.03798602,0.01591893,0.06136275
0.77138569,0.90575198,0.00179331,0.00000000,0.09851073,0.23827624,0.00021948,0.03861277,0.01654728,0.06172970
0.77738869,0.91417350,0.00189345,0.00000000,0.10335869,0.23762261,0.00025689,0.03910345,0.01715456,0.06182233
0.78339170,0.92313171,0.00199767,0.00000000,0.10867982,0.23728269,0.00029965,0.03945941,0.01773929,0.06164918
0.78939470,0.93271787,0.00210552,0.00000000,0.11446559,0.23734126,0.00034826,0.03968707,0.01830044,0.06122682
0.79539770,0.94306101,0.00221655,0.00000000,0.12070520,0.23789734,0.00040324,0.03979755,0.01883723,0.06057934
0.80140070,0.95432602,0.00233032,0.00000000,0.12738446,0.23906352,0.00046516,0.03980614,0.01934892,0.05973767
0.80740370,0.96671001,0.00244636,0.00000000,0.13448453,0.24096441,0.00053462,0.03973165,0.01983462,0.05873869
0.81340670,0.98043675,0.00256422,0.00000000,0.14198085,0.24373443,0.00061224,0.03959571,0.02029309,0.05762404
0.81940970,0.99574962,0.00268343,0.00000000,0.14984208,0.24751468,0.00069869,0.03942194,0.02072264,0.05643890
0.82541271,1.01290299,0.00280351,0.00000000,0.15802940,0.25244910,0.00079462,0.03923522,0.02112097,0.05523062
0.83141571,1.03215267,0.00292397,0.00000000,0.16649587,0.25868004,0.00090072,0.03906086,0.02148517,0.05404726
0.83741871,1.05374532,0.00304431,0.00000000,0.17518624,0.26634313,0.00101765,0.03892387,0.02181175,0.05293618
0.84342171,1.07790749,0.00316405,0.00000000,0.18403700,0.27556193,0.00114604,0.03884824,0.02209667,0.05194268
0.84942471,1.10483450,0.00328267,0.00000000,0.19297671,0.28644225,0.00128649,0.03885632,0.02233553,0.05110870
0.85542771,1.13467942,0.00339970,0.00000000,0.20192675,0.29906657,0.00143950,0.03896828,0.02252373,0.05047162
0.86143072,1.16754272,0.00351464,0.00000000,0.21080227,0.31348858,0.00160546,0.03920161,0.02265672,0.05006331
0.86743372,1.20346271,0.00362704,0.00000000,0.21951352,0.32972837,0.00178460,0.03957077,0.02273021,0.04990921
0.87343672,1.24240738,0.00373642,0.00000000,0.22796732,0.34776818,0.00197700,0.04008689,0.02274050,0.05002778
0.87943972,1.28426774,0.00384236,0.00000000,0.23606881,0.36754929,0.00218247,0.04075755,0.02268464,0.05043000
0.88544272,1.32885329,0.00394441,0.00000000,0.24372330,0.38897012,0.00240059,0.04158666,0.02256072,0.05111917
0.89144572,1.37588979,0.00404214,0.00000000,0.25083826,0.41188570,0.00263062,0.04257441,0.02236802,0.05209096
0.89744872,1.42501976,0.00413512,0.00000000,0.25732538,0.43610894,0.00287151,0.04371734,0.02210715,0.05333356
0.90345173,1.47580601,0.00422291,0.00000000,0.26310262,0.46141349,0.00312185,0.04500842,0.02178011,0.05482819
0.90945473,1.52773831,0.00430506,0.00000000,0.26809627,0.48753853,0.00337989,0.04643734,0.02139032,0.05654976
0.91545773,1.58024353,0.00438111,0.00000000,0.27224290,0.51419525,0.00364352,0.04799077,0.02094255,0.05846768
0.92146073,1.63269909,0.00445058,0.00000000,0.27549133,0.54107499,0.00391031,0.04965285,0.02044281,0.06054700
0.92746373,1.68444952,0.00451296,0.00000000,0.27780429,0.56785874,0.00417751,0.05140565,0.01989820,0.06274954
0.93346673,1.73482602,0.00456775,0.00000000,0.27916002,0.59422774,0.00444216,0.05322984,0.01931671,0.06503536
0.93946973,1.78316825,0.00461446,0.00000000,0.27955364,0.61987465,0.00470109,0.05510539,0.01870701,0.06736412
0.94547274,1.82884775,0.00465261,0.00000000,0.27899821,0.64451489,0.00495103,0.05701240,0.01807824,0.06969671
0.95147574,1.87129209,0.00468178,0.00000000,0.27752551,0.66789753,0.00518869,0.05893189,0.01743972,0.07199675
0.95747874,1.91000867,0.00470163,0.00000000,0.27518645,0.68981511,0.00541087,0.06084671,0.01680081,0.07423209
0.96348174,1.94460717,0.00471191,0.00000000,0.27205112,0.71011200,0.00561455,0.06274241,0.01617065,0.07637626
0.96948474,1.97481928,0.00471252,0.00000000,0.26820838,0.72869055,0.00579696,0.06460801,0.01555807,0.07840967
0.97548774,2.00051480,0.00470354,0.00000000,0.26376498,0.74551476,0.00595572,0.06643676,0.01497140,0.08032070
0.98149075,2.02171295,0.00468524,0.00000000,0.25884424,0.76061112,0.00608886,0.06822670,0.01441838,0.08210639
0.98749375,2.03858807,0.00465812,0.00000000,0.25358423,0.77406644,0.00619495,0.06998108,0.01390613,0.08377293
0.99349675,2.05146916,0.00462292,0.00000000,0.24813546,0.78602268,0.00627307,0.07170855,0.01344109,0.08533572
0.99949975,2.06083288,0.00458062,0.00000000,0.24265814,0.79666901,0.00632290,0.07342312,0.01302900,0.08681908
1.00550275,2.06729010,0.00453246,0.00000000,0.23731907,0.80623134,0.00634465,0.07514395,0.01267492,0.08825558
1.01150575,2.07156617,0.00447990,0.00000000,0.23228818,0.81496001,0.00633912,0.07689474,0.01238322,0.08968499
1.01750875,2.07447585,0.00442460,0.00000000,0.22773474,0.82311610,0.00630758,0.07870306,0.01215761,0.09115289
1.02351176,2.07689363,0.00436841,0.00000000,0.22382352,0.83095718,0.00625175,0.08059931,0.01200111,0.09270898
1.02951476,2.07972074,0.00431328,0.00000000,0.22071079,0.83872330,0.00617370,0.08261565,0.01191611,0.09440515
1.03551776,2.08385027,0.00426125,0.00000000,0.21854037,0.84662389,0.00607579,0.08478464,0.01190428,0.09629339
1.04152076,2.09013184,0.00421433,0.00000000,0.21743986,0.85482643,0.00596054,0.08713794,0.01196658,0.09842358
1.04752376,2.09933734,0.00417450,0.00000000,0.21751703,0.86344736,0.00583055,0.08970485,0.01210321,0.10084132
1.05352676,2.11212914,0.00414360,0.00000000,0.21885664,0.87254574,0.00568842,0.09251095,0.01231354,0.10358580
1.05952976,2.12903225,0.00412327,0.00000000,0.22151766,0.88212006,0.00553664,0.09557683,0.01259602,0.10668786
1.06553277,2.15041134,0.00411490,0.00000000,0.22553102,0.89210818,0.00537755,0.09891683,0.01294816,0.11016828
1.07153577,2.17645359,0.00411958,0.00000000,0.23089799,0.90239034,0.00521325,0.10253807,0.01336640,0.11403640
1.07753877,2.20715805,0.00413800,0.00000000,0.23758918,0.91279510,0.00504559,0.10643966,0.01384609,0.11828905
1.08354177,2.24233170,0.00417049,0.00000000,0.24554432,0.92310758,0.00487611,0.11061205,0.01438138,0.12291002
1.08954477,2.28159239,0.00421694,0.00000000,0.25467274,0.93307967,0.00470608,0.11503676,0.01496527,0.12786979
1.09554777,2.32437827,0.00427682,0.00000000,0.26485464,0.94244132,0.00453646,0.11968627,0.01558953,0.13312590
1.10155078,2.36996340,0.00434916,0.00000000,0.27594313,0.95091257,0.00436795,0.12452424,0.01624479,0.13862358
1.10755378,2.41747886,0.00443257,0.00000000,0.28776705,0.95821523,0.00420103,0.12950595,0.01692060,0.14429695
1.11355678,2.46593840,0.00452530,0.00000000,0.30013438,0.96408403,0.00403596,0.13457900,0.01760551,0.15007053
1.11955978,2.51426780,0.00462522,0.00000000,0.31283641,0.96827633,0.00387285,0.13968422,0.01828729,0.15586109
1.12556278,2.56133690,0.00472995,0.00000000,0.32565240,0.97058022,0.00371173,0.14475683,0.01895308,0.16157980
1.13156578,2.60599308,0.00483687,0.00000000,0.33835464,0.97082061,0.00355251,0.14972772,0.01958965,0.16713451
1.13756878,2.64709523,0.00494324,0.00000000,0.35071386,0.96886327,0.00339510,0.15452491,0.02018370,0.17243223
1.14357179,2.68354696,0.00504622,0.00000000,0.36250474,0.96461671,0.00323943,0.15907509,0.02072213,0.17738161
1.14957479,2.71432817,0.00514302,0.00000000,0.37351141,0.95803213,0.00308542,0.16330526,0.02119241,0.18189529
1.15557779,2.73852382,0.00523093,0.00000000,0.38353276,0.94910165,0.00293308,0.16714434,0.02158286,0.18589229
1.16158079,2.75534915,0.00530745,0.00000000,0.39238739,0.93785516,0.00278245,0.17052481,0.02188302,0.18929999
1.16758379,2.76417055,0.00537033,0.00000000,0.39991800,0.92435617,0.00263369,0.17338428,0.02208394,0.19205601
1.17358679,2.76452154,0.00541765,0.00000000,0.40599518,0.90869700,0.00248698,0.17566692,0.02217848,0.19410964
1.17958979,2.75611331,0.00544789,0.00000000,0.41052032,0.89099380,0.00234261,0.17732475,0.02216152,0.19542302
1.18559280,2.73883986,0.00545995,0.00000000,0.41342776,0.87138167,0.00220092,0.17831880,0.02203014,0.19597178
1.19159580,2.71277741,0.00545322,0.00000000,0.41468590,0.85001026,0.00206231,0.17862001,0.02178377,0.19574548
1.19759880,2.67817862,0.00542756,0.00000000,0.41429751,0.82703989,0.00192722,0.17820985,0.02142420,0.19474750
1.20360180,2.63546185,0.00538330,0.00000000,0.41229906,0.80263863,0.00179613,0.17708083,0.02095557,0.19299466
1.20960480,2.58519605,0.00532125,0.00000000,0.40875924,0.77698013,0.00166954,0.17523655,0.02038428,0.19051653
1.21560780,2.52808225,0.00524264,0.00000000,0.40377679,0.75024232,0.00154796,0.17269166,0.01971880,0.18735443
1.22161081,2.46493229,0.00514910,0.00000000,0.39747767,0.72260689,0.00143191,0.16947147,0.01896945,0.18356020
1.22761381,2.39664603,0.00504257,0.00000000,0.39001182,0.69425936,0.00132191,0.16561136,0.01814813,0.17919491
1.23361681,2.32418773,0.00492529,0.00000000,0.38154954,0.66538966,0.00121846,0.16115593,0.01726799,0.17432731
1.23961981,2.24856284,0.00479968,0.00000000,0.37227778,0.63619286,0.00112203,0.15615805,0.01634304,0.16903239
1.24562281,2.17079580,0.00466832,0.00000000,0.36239621,0.60687005,0.00103309,0.15067768,0.01538785,0.16338980
1.25162581,2.09190969,0.00453384,0.00000000,0.35211351,0.57762892,0.00095209,0.14478062,0.01441712,0.15748237
1.25762881,2.01290830,0.00439886,0.00000000,0.34164364,0.54868415,0.00087943,0.13853718,0.01344536,0.15139468
1.26363182,1.93476075,0.00426596,0.00000000,0.33120233,0.52025715,0.00081548,0.13202076,0.01248656,0.14521166
1.26963482,1.85838899,0.00413761,0.00000000,0.32100377,0.49257528,0.00076058,0.12530657,0.01155387,0.13901731
1.27563782,1.78465799,0.00401610,0.00000000,0.31125738,0.46587043,0.00071503,0.11847018,0.01065935,0.13289348
1.28164082,1.71436830,0.00390355,0.00000000,0.30216489,0.44037681,0.00067908,0.11158636,0.00981380,0.12691873
1.28764382,1.64825079,0.00380183,0.00000000,0.29391738,0.41632813,0.00065290,0.10472780,0.00902651,0.12116722
1.29364682,1.58696277,0.00371257,0.00000000,0.28669247,0.39395421,0.00063663,0.09796410,0.00830525,0.11570771
1.29964982,1.53108532,0.00363711,0.00000000,0.28065161,0.37347705,0.00063031,0.09136082,0.00765611,0.11060259
1.30565283,1.48112099,0.00357654,0.00000000,0.27593728,0.35510652,0.00063392,0.08497868,0.00708356,0.10590695
1.31165583,1.43749171,0.00353161,0.00000000,0.27267037,0.33903588,0.00064733,0.07887291,0.00659039,0.10166774
1.31765883,1.40053646,0.00350281,0.00000000,0.27094748,0.32543722,0.00067031,0.07309279,0.00617782,0.09792298
1.32366183,1.37050847,0.00349028,0.00000000,0.27083853,0.31445702,0.00070253,0.06768131,0.00584554,0.09470103
1.32966483,1.34757215,0.00349388,0.00000000,0.27238442,0.30621203,0.00074351,0.06267498,0.00559185,0.09202012
1.33566783,1.33179962,0.00351312,0.00000000,0.27559515,0.30078549,0.00079268,0.05810382,0.00541375,0.08988781
1.34167084,1.32316744,0.00354725,0.00000000,0.28044831,0.29822413,0.00084932,0.05399144,0.00530712,0.08830086
1.34767384,1.32155366,0.00359519,0.00000000,0.28688821,0.29853564,0.00091260,0.05035529,0.00526684,0.08724518
1.35367684,1.32673591,0.00365557,0.00000000,0.29482569,0.30168716,0.00098157,0.04720696,0.00528698,0.08669603
1.35967984,1.33839094,0.00372677,0.00000000,0.30413879,0.30760455,0.00105517,0.04455267,0.00536096,0.08661859
1.36568284,1.35609615,0.00380694,0.00000000,0.31467432,0.31617261,0.00113223,0.04239372,0.00548174,0.08696866
1.37168584,1.37933352,0.00389400,0.00000000,0.32625037,0.32723627,0.00121155,0.04072706,0.00564200,0.08769380
1.37768884,1.40749630,0.00398574,0.00000000,0.33865984,0.34060280,0.00129185,0.03954593,0.00583431,0.08873458
1.38369185,1.43989859,0.00407985,0.00000000,0.35167485,0.35604481,0.00137185,0.03884046,0.00605137,0.09002619
1.38969485,1.47578785,0.00417397,0.00000000,0.36505204,0.37330430,0.00145030,0.03859831,0.00628615,0.09150020
1.39569785,1.51436013,0.00426579,0.00000000,0.37853848,0.39209739,0.00152598,0.03880527,0.00653207,0.09308647
1.40170085,1.55477761,0.00435307,0.00000000,0.39187821,0.41211983,0.00159780,0.03944588,0.00678321,0.09471515
1.40770385,1.59618806,0.00443373,0.00000000,0.40481892,0.43305306,0.00166477,0.04050396,0.00703444,0.09631870
1.41370685,1.63774534,0.00450596,0.00000000,0.41711883,0.45457077,0.00172608,0.04196308,0.00728154,0.09783381
1.41970985,1.67863042,0.00456821,0.00000000,0.42855321,0.47634568,0.00178111,0.04380698,0.00752140,0.09920329
1.42571286,1.71807183,0.00461927,0.00000000,0.43892052,0.49805654,0.00182950,0.04601987,0.00775201,0.10037765
1.43171586,1.75536495,0.00465833,0.00000000,0.44804778,0.51939503,0.00187107,0.04858663,0.00797258,0.10131648
1.43771886,1.78988919,0.00468497,0.00000000,0.45579501,0.54007241,0.00190597,0.05149295,0.00818357,0.10198948
1.44372186,1.82112241,0.00469920,0.00000000,0.46205861,0.55982570,0.00193456,0.05472527,0.00838665,0.10237720
1.44972486,1.84865193,0.00470141,0.00000000,0.46677340,0.57842336,0.00195747,0.05827068,0.00858466,0.10247137
1.45572786,1.87218186,0.00469241,0.00000000,0.46991345,0.59566997,0.00197560,0.06211665,0.00878153,0.10227484
1.46173087,1.89153624,0.00467331,0.00000000,0.47149148,0.61141012,0.00199003,0.06625070,0.00898212,0.10180122
1.46773387,1.90665811,0.00464555,0.00000000,0.47155708,0.62553113,0.00200205,0.07065991,0.00919212,0.10107419
1.47373687,1.91760467,0.00461075,0.00000000,0.47019364,0.63796457,0.00201309,0.07533048,0.00941777,0.10012645
1.47973987,1.92453862,0.00457072,0.00000000,0.46751436,0.64868657,0.00202467,0.08024710,0.00966572,0.09899856
1.48574287,1.92771642,0.00452731,0.00000000,0.46365734,0.65771694,0.00203835,0.08539246,0.00994274,0.09773755
1.49174587,1.92747398,0.00448239,0.00000000,0.45878014,0.66511703,0.00205568,0.09074665,0.01025549,0.09639542
1.49774887,1.92421046,0.00443773,0.00000000,0.45305391,0.67098659,0.00207814,0.09628682,0.01061027,0.09502773
1.50375188,1.91837118,0.00439495,0.00000000,0.44665750,0.67545967,0.00210706,0.10198676,0.01101279,0.09369205
1.50975488,1.91043021,0.00435547,0.00000000,0.43977176,0.67869974,0.00214359,0.10781681,0.01146791,0.09244670
1.51575788,1.90087365,0.00432047,0.00000000,0.43257408,0.68089438,0.00218865,0.11374386,0.01197949,0.09134949
1.52176088,1.89018427,0.00429081,0.00000000,0.42523376,0.68224956,0.00224285,0.11973164,0.01255021,0.09045666
1.52776388,1.87882799,0.00426709,0.00000000,0.41790792,0.68298390,0.00230649,0.12574118,0.01318143,0.08982205
1.53376688,1.86724282,0.00424959,0.00000000,0.41073843,0.68332292,0.00237954,0.13173159,0.01387315,0.08949642
1.53976988,1.85583043,0.00423830,0.00000000,0.40384970,0.68349372,0.00246159,0.13766093,0.01462397,0.08952686
1.54577289,1.84495034,0.00423297,0.00000000,0.39734736,0.68371981,0.00255189,0.14348732,0.01543112,0.08995647
1.55177589,1.83491671,0.00423312,0.00000000,0.39131791,0.68421658,0.00264934,0.14917016,0.01629054,0.09082398
1.55777889,1.82599726,0.00423810,0.00000000,0.38582895,0.68518698,0.00275254,0.15467131,0.01719699,0.09216345
1.56378189,1.81841396,0.00424713,0.00000000,0.38093016,0.68681776,0.00285978,0.15995630,0.01814419,0.09400396
1.56978489,1.81234469,0.00425939,0.00000000,0.37665456,0.68927589,0.00296917,0.16499533,0.01912500,0.09636920
1.57578789,1.80792537,0.00427401,0.00000000,0.37302014,0.69270519,0.00307861,0.16976409,0.02013163,0.09927689
1.58179090,1.80525179,0.00429015,0.00000000,0.37003135,0.69722305,0.00318591,0.17424421,0.02115580,0.10273815
1.58779390,1.80438059,0.00430703,0.00000000,0.36768057,0.70291712,0.00328886,0.17842341,0.02218894,0.10675660
1.59379690,1.80532896,0.00432395,0.00000000,0.36594925,0.70984200,0.00338525,0.18229523,0.02322237,0.11132737
1.59979990,1.80807273,0.00434030,0.00000000,0.36480864,0.71801577,0.00347299,0.18585829,0.02424737,0.11643599
1.60580290,1.81254292,0.00435557,0.00000000,0.36422014,0.72741671,0.00355017,0.18911527,0.02525537,0.12205724
1.61180590,1.81862085,0.00436930,0.00000000,0.36413526,0.73798012,0.00361506,0.19207148,0.02623792,0.12815397
1.61780890,1.82613238,0.00438115,0.00000000,0.36449517,0.74959563,0.00366622,0.19473322,0.02718678,0.13467616
1.62381191,1.83484192,0.00439075,0.00000000,0.36523012,0.76210526,0.00370250,0.19710608,0.02809390,0.14156010
1.62981491,1.84444700,0.00439777,0.00000000,0.36625879,0.77530253,0.00372309,0.19919312,0.02895137,0.14872808
1.63581791,1.85457442,0.00440185,0.00000000,0.36748785,0.78893300,0.00372750,0.20099340,0.02975137,0.15608840
1.64182091,1.86477888,0.00440255,0.00000000,0.36881175,0.80269658,0.00371559,0.20250060,0.03048616,0.16353604
1.64782391,1.87454495,0.00439937,0.00000000,0.37011320,0.81625177,0.00368756,0.20370227,0.03114800,0.17095394
1.65382691,1.88329309,0.00439169,0.00000000,0.37126422,0.82922214,0.00364390,0.20457943,0.03172915,0.17821493
1.65982991,1.89039022,0.00437880,0.00000000,0.37212807,0.84120497,0.00358544,0.20510694,0.03222190,0.18518435
1.66583292,1.89516486,0.00435991,0.00000000,0.37256200,0.85178202,0.00351325,0.20525436,0.03261861,0.19172327
1.67183592,1.89692674,0.00433413,0.00000000,0.37242083,0.86053214,0.00342864,0.20498752,0.03291186,0.19769227
1.67783892,1.89499039,0.00430056,0.00000000,0.37156129,0.86704535,0.00333317,0.20427061,0.03309457,0.20295558
