energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-3.25662831,1.62259655,0.11367075,0.00091133,0.03564017,1.19909234,0.00000000,0.34808055,0.40208879
-3.25062531,1.59463403,0.11031863,0.00091823,0.03533399,1.17545418,0.00000000,0.34286790,0.39849918
-3.24462231,1.56425019,0.10672402,0.00092619,0.03498856,1.14870327,0.00000000,0.33729482,0.39517147
-3.23861931,1.53206300,0.10294486,0.00093572,0.03460225,1.11923239,0.00000000,0.33145670,0.39230501
-3.23261631,1.49865562,0.09903938,0.00094731,0.03417184,1.08743089,0.00000000,0.32543716,0.39007789
-3.22661331,1.46455950,0.09506427,0.00096147,0.03369290,1.05367472,0.00000000,0.31930625,0.38864057
-3.22061031,1.43024094,0.09107318,0.00097864,0.03316019,1.01831864,0.00000000,0.31311944,0.38811027
-3.21460730,1.39609154,0.08711543,0.00099918,0.03256822,0.98169104,0.00000000,0.30691745,0.38856664
-3.20860430,1.36242263,0.08323502,0.00102334,0.03191172,0.94409121,0.00000000,0.30072690,0.39004867
-3.20260130,1.32946397,0.07947006,0.00105124,0.03118619,0.90578914,0.00000000,0.29456158,0.39255309
-3.19659830,1.29736633,0.07585238,0.00108286,0.03038839,0.86702756,0.00000000,0.28842446,0.39603425
-3.19059530,1.26620767,0.07240756,0.00111800,0.02951677,0.82802577,0.00000000,0.28231008,0.40040563
-3.18459230,1.23600249,0.06915522,0.00115628,0.02857179,0.78898497,0.00000000,0.27620734,0.40554282
-3.17858929,1.20671372,0.06610946,0.00119720,0.02755626,0.75009454,0.00000000,0.27010247,0.41128800
-3.17258629,1.17826651,0.06327963,0.00124006,0.02647542,0.71153858,0.00000000,0.26398206,0.41745570
-3.16658329,1.15056318,0.06067110,0.00128405,0.02533705,0.67350256,0.00000000,0.25783604,0.42383978
-3.16058029,1.12349875,0.05828620,0.00132824,0.02415140,0.63617931,0.00000000,0.25166036,0.43022120
-3.15457729,1.09697622,0.05612521,0.00137163,0.02293109,0.59977413,0.00000000,0.24545952,0.43637659
-3.14857429,1.07092116,0.05418723,0.00141317,0.02169084,0.56450874,0.00000000,0.23924853,0.44208710
-3.14257129,1.04529500,0.05247115,0.00145182,0.02044728,0.53062378,0.00000000,0.23305458,0.44714729
-3.13656828,1.02010649,0.05097637,0.00148657,0.01921857,0.49837995,0.00000000,0.22691815,0.45137384
-3.13056528,0.99542118,0.04970355,0.00151650,0.01802410,0.46805757,0.00000000,0.22089358,0.45461357
-3.12456228,0.97136836,0.04865509,0.00154078,0.01688410,0.43995484,0.00000000,0.21504918,0.45675067
-3.11855928,0.94814560,0.04783553,0.00155879,0.01581937,0.41438483,0.00000000,0.20946680,0.45771269
-3.11255628,0.92602042,0.04725169,0.00157005,0.01485090,0.39167145,0.00000000,0.20424092,0.45747517
-3.10655328,0.90532941,0.04691274,0.00157433,0.01399958,0.37214451,0.00000000,0.19947731,0.45606464
-3.10055028,0.88647458,0.04682996,0.00157161,0.01328597,0.35613421,0.00000000,0.19529114,0.45355989
-3.09454727,0.86991710,0.04701638,0.00156214,0.01273004,0.34396520,0.00000000,0.19180485,0.45009138
-3.08854427,0.85616865,0.04748628,0.00154640,0.01235092,0.33595034,0.00000000,0.18914558,0.44583889
-3.08254127,0.84578041,0.04825447,0.00152511,0.01216677,0.33238435,0.00000000,0.18744229,0.44102732
-3.07653827,0.83933013,0.04933544,0.00149924,0.01219451,0.33353755,0.00000000,0.18682262,0.43592081
-3.07053527,0.83740737,0.05074248,0.00146994,0.01244970,0.33964954,0.00000000,0.18740964,0.43081544
-3.06453227,0.84059730,0.05248664,0.00143856,0.01294623,0.35092321,0.00000000,0.18931835,0.42603063
-3.05852926,0.84946353,0.05457567,0.00140657,0.01369616,0.36751879,0.00000000,0.19265222,0.42189950
-3.05252626,0.86453018,0.05701301,0.00137555,0.01470942,0.38954827,0.00000000,0.19749965,0.41875862
-3.04652326,0.88626373,0.05979681,0.00134713,0.01599352,0.41707003,0.00000000,0.20393066,0.41693736
-3.04052026,0.91505511,0.06291904,0.00132295,0.01755321,0.45008386,0.00000000,0.21199370,0.41674717
-3.03451726,0.95120247,0.06636470,0.00130460,0.01939012,0.48852638,0.00000000,0.22171274,0.41847124
-3.02851426,0.99489515,0.07011135,0.00129357,0.02150245,0.53226706,0.00000000,0.23308487,0.42235468
-3.02251126,1.04619927,0.07412869,0.00129122,0.02388454,0.58110476,0.00000000,0.24607822,0.42859562
-3.01650825,1.10504550,0.07837853,0.00129871,0.02652661,0.63476525,0.00000000,0.26063057,0.43733748
-3.01050525,1.17121942,0.08281493,0.00131700,0.02941446,0.69289951,0.00000000,0.27664856,0.44866264
-3.00450225,1.24435486,0.08738472,0.00134676,0.03252921,0.75508326,0.00000000,0.29400761,0.46258759
-2.99849925,1.32393061,0.09202823,0.00138839,0.03584728,0.82081778,0.00000000,0.31255251,0.47905988
-2.99249625,1.40927073,0.09668030,0.00144198,0.03934032,0.88953211,0.00000000,0.33209891,0.49795681
-2.98649325,1.49954878,0.10127158,0.00150730,0.04297536,0.96058691,0.00000000,0.35243540,0.51908602
-2.98049025,1.59379593,0.10572996,0.00158378,0.04671513,1.03327983,0.00000000,0.37332647,0.54218793
-2.97448724,1.69091313,0.10998222,0.00167055,0.05051845,1.10685279,0.00000000,0.39451604,0.56694002
-2.96848424,1.78968704,0.11395577,0.00176644,0.05434084,1.18050072,0.00000000,0.41573171,0.59296287
-2.96248124,1.88880967,0.11758045,0.00186999,0.05813524,1.25338215,0.00000000,0.43668939,0.61982789
-2.95647824,1.98690131,0.12079025,0.00197949,0.06185287,1.32463107,0.00000000,0.45709851,0.64706647
-2.95047524,2.08253619,0.12352506,0.00209305,0.06544417,1.39337029,0.00000000,0.47666737,0.67418040
-2.94447224,2.17427046,0.12573216,0.00220858,0.06885986,1.45872569,0.00000000,0.49510879,0.70065337
-2.93846923,2.26067173,0.12736761,0.00232392,0.07205196,1.51984132,0.00000000,0.51214560,0.72596317
-2.93246623,2.34034930,0.12839733,0.00243683,0.07497489,1.57589481,0.00000000,0.52751620,0.74959424
-2.92646323,2.41198447,0.12879797,0.00254509,0.07758648,1.62611285,0.00000000,0.54097969,0.77105040
-2.92046023,2.47435989,0.12855738,0.00264651,0.07984893,1.66978622,0.00000000,0.55232072,0.78986723
-2.91445723,2.52638716,0.12767480,0.00273906,0.08172967,1.70628406,0.00000000,0.56135372,0.80562374
-2.90845423,2.56713191,0.12616078,0.00282084,0.08320203,1.73506694,0.00000000,0.56792660,0.81795312
-2.90245123,2.59583548,0.12403669,0.00289017,0.08424583,1.75569824,0.00000000,0.57192366,0.82655208
-2.89644822,2.61193263,0.12133401,0.00294562,0.08484776,1.76785373,0.00000000,0.57326778,0.83118860
-2.89044522,2.61506471,0.11809329,0.00298606,0.08500154,1.77132881,0.00000000,0.57192170,0.83170776
-2.88444222,2.60508787,0.11436303,0.00301064,0.08470797,1.76604333,0.00000000,0.56788858,0.82803557
-2.87843922,2.58207605,0.11019821,0.00301885,0.08397472,1.75204374,0.00000000,0.56121155,0.82018059
-2.87243622,2.54631885,0.10565888,0.00301051,0.08281606,1.72950253,0.00000000,0.55197257,0.80823348
-2.86643322,2.49831408,0.10080859,0.00298573,0.08125238,1.69871484,0.00000000,0.54029044,0.79236429
-2.86043022,2.43875560,0.09571288,0.00294498,0.07930955,1.66009245,0.00000000,0.52631805,0.77281787
-2.85442721,2.36851664,0.09043774,0.00288897,0.07701828,1.61415516,0.00000000,0.51023910,0.74990748
-2.84842421,2.28862925,0.08504829,0.00281870,0.07441336,1.56151982,0.00000000,0.49226415,0.72400674
-2.84242121,2.20026048,0.07960746,0.00273541,0.07153281,1.50288737,0.00000000,0.47262626,0.69554048
-2.83641821,2.10468619,0.07417494,0.00264052,0.06841706,1.43902806,0.00000000,0.45157630,0.66497457
-2.83041521,2.00326297,0.06880624,0.00253560,0.06510814,1.37076545,0.00000000,0.42937799,0.63280517
-2.82441221,1.89739931,0.06355198,0.00242237,0.06164883,1.29895947,0.00000000,0.40630288,0.59954768
-2.81840920,1.78852650,0.05845740,0.00230258,0.05808188,1.22448909,0.00000000,0.38262529,0.56572576
-2.81240620,1.67807023,0.05356197,0.00217805,0.05444927,1.14823497,0.00000000,0.35861731,0.53186057
-2.80640320,1.56742333,0.04889927,0.00205060,0.05079154,1.07106272,0.00000000,0.33454416,0.49846061
-2.80040020,1.45792052,0.04449697,0.00192198,0.04714717,0.99380701,0.00000000,0.31065968,0.46601219
-2.79439720,1.35081535,0.04037696,0.00179389,0.04355205,0.91725709,0.00000000,0.28720233,0.43497076
-2.78839420,1.24725997,0.03655557,0.00166794,0.04003901,0.84214393,0.00000000,0.26439164,0.40575320
-2.78239120,1.14828788,0.03304385,0.00154558,0.03663748,0.76912942,0.00000000,0.24242513,0.37873103
-2.77638819,1.05479992,0.02984800,0.00142813,0.03337317,0.69879772,0.00000000,0.22147585,0.35422466
-2.77038519,0.96755353,0.02696966,0.00131675,0.03026790,0.63164899,0.00000000,0.20169052,0.33249867
-2.76438219,0.88715540,0.02440641,0.00121241,0.02733947,0.56809544,0.00000000,0.18318824,0.31375807
-2.75837919,0.81405727,0.02215208,0.00111588,0.02460164,0.50845982,0.00000000,0.16605989,0.29814555
-2.75237619,0.74855510,0.02019720,0.00102776,0.02206416,0.45297615,0.00000000,0.15036806,0.28573974
-2.74637319,0.69079099,0.01852932,0.00094842,0.01973292,0.40179252,0.00000000,0.13614760,0.27655448
-2.74037019,0.64075821,0.01713341,0.00087807,0.01761013,0.35497586,0.00000000,0.12340668,0.27053911
-2.73436718,0.59830864,0.01599211,0.00081672,0.01569458,0.31251818,0.00000000,0.11212837,0.26757987
-2.72836418,0.56316270,0.01508613,0.00076418,0.01398193,0.27434424,0.00000000,0.10227265,0.26750233
-2.72236118,0.53492154,0.01439449,0.00072013,0.01246504,0.24032012,0.00000000,0.09377875,0.27007503
-2.71635818,0.51308097,0.01389486,0.00068409,0.01113441,0.21026250,0.00000000,0.08656791,0.27501434
-2.71035518,0.49704722,0.01356387,0.00065543,0.00997852,0.18394822,0.00000000,0.08054625,0.28199039
-2.70435218,0.48615396,0.01337740,0.00063343,0.00898425,0.16112403,0.00000000,0.07560789,0.29063430
-2.69834917,0.47968046,0.01331097,0.00061727,0.00813732,0.14151592,0.00000000,0.07163818,0.30054644
-2.69234617,0.47687041,0.01334003,0.00060609,0.00742269,0.12483820,0.00000000,0.06851690,0.31130569
-2.68634317,0.47695112,0.01344037,0.00059895,0.00682490,0.11080184,0.00000000,0.06612148,0.32247950
-2.68034017,0.47915267,0.01358846,0.00059493,0.00632849,0.09912201,0.00000000,0.06433011,0.33363453
-2.67433717,0.48272655,0.01376187,0.00059309,0.00591831,0.08952477,0.00000000,0.06302460,0.34434756
-2.66833417,0.48696332,0.01393956,0.00059255,0.00557980,0.08175273,0.00000000,0.06209315,0.35421636
-2.66233117,0.49120898,0.01410231,0.00059246,0.00529925,0.07556970,0.00000000,0.06143266,0.36287017
-2.65632816,0.49487934,0.01423299,0.00059205,0.00506402,0.07076426,0.00000000,0.06095083,0.36997931
-2.65032516,0.49747221,0.01431681,0.00059064,0.00486269,0.06715232,0.00000000,0.06056779,0.37526375
-2.64432216,0.49857691,0.01434160,0.00058765,0.00468518,0.06457858,0.00000000,0.06021735,0.37850008
-2.63831916,0.49788083,0.01429790,0.00058260,0.00452280,0.06291708,0.00000000,0.05984773,0.37952676
-2.63231616,0.49517279,0.01417909,0.00057515,0.00436833,0.06207073,0.00000000,0.05942192,0.37824727
-2.62631316,0.49034318,0.01398133,0.00056505,0.00421595,0.06197003,0.00000000,0.05891743,0.37463119
-2.62031016,0.48338081,0.01370355,0.00055219,0.00406123,0.06257087,0.00000000,0.05832569,0.36871302
-2.61430715,0.47436663,0.01334723,0.00053656,0.00390100,0.06385167,0.00000000,0.05765097,0.36058880
-2.60830415,0.46346459,0.01291625,0.00051825,0.00373330,0.06580988,0.00000000,0.05690890,0.35041086
-2.60230115,0.45091000,0.01241653,0.00049744,0.00355722,0.06845783,0.00000000,0.05612463,0.33838065
-2.59629815,0.43699590,0.01185576,0.00047440,0.00337275,0.07181826,0.00000000,0.05533074,0.32474021
-2.59029515,0.42205785,0.01124298,0.00044945,0.00318064,0.07591946,0.00000000,0.05456494,0.30976259
-2.58429215,0.40645804,0.01058824,0.00042295,0.00298222,0.08079028,0.00000000,0.05386765,0.29374153
-2.57828914,0.39056893,0.00990218,0.00039530,0.00277927,0.08645516,0.00000000,0.05327954,0.27698106
-2.57228614,0.37475752,0.00919563,0.00036691,0.00257386,0.09292921,0.00000000,0.05283913,0.25978523
-2.56628314,0.35937046,0.00847932,0.00033820,0.00236820,0.10021376,0.00000000,0.05258060,0.24244848
-2.56028014,0.34472076,0.00776348,0.00030956,0.00216455,0.10829229,0.00000000,0.05253175,0.22524701
-2.55427714,0.33107651,0.00705761,0.00028134,0.00196509,0.11712712,0.00000000,0.05271235,0.20843140
-2.54827414,0.31865197,0.00637027,0.00025389,0.00177181,0.12665691,0.00000000,0.05313280,0.19222069
-2.54227114,0.30760129,0.00570887,0.00022750,0.00158652,0.13679510,0.00000000,0.05379328,0.17679812
-2.53626813,0.29801495,0.00507960,0.00020240,0.00141070,0.14742947,0.00000000,0.05468329,0.16230849
-2.53026513,0.28991907,0.00448739,0.00017878,0.00124558,0.15842288,0.00000000,0.05578172,0.14885716
-2.52426213,0.28327731,0.00393585,0.00015680,0.00109204,0.16961508,0.00000000,0.05705737,0.13651059
-2.51825913,0.27799530,0.00342737,0.00013653,0.00095065,0.18082584,0.00000000,0.05846988,0.12529827
-2.51225613,0.27392719,0.00296320,0.00011803,0.00082169,0.19185898,0.00000000,0.05997110,0.11521582
-2.50625313,0.27088405,0.00254353,0.00010131,0.00070517,0.20250750,0.00000000,0.06150679,0.10622899
-2.50025013,0.26864360,0.00216764,0.00008634,0.00060086,0.21255938,0.00000000,0.06301857,0.09827839
-2.49424712,0.26696080,0.00183405,0.00007305,0.00050833,0.22180394,0.00000000,0.06444606,0.09128460
-2.48824412,0.26557890,0.00154066,0.00006136,0.00042697,0.23003852,0.00000000,0.06572910,0.08515348
-2.48224112,0.26424035,0.00128491,0.00005118,0.00035607,0.23707505,0.00000000,0.06680999,0.07978137
-2.47623812,0.26269719,0.00106393,0.00004237,0.00029481,0.24274642,0.00000000,0.06763555,0.07506005
-2.47023512,0.26072053,0.00087463,0.00003483,0.00024235,0.24691215,0.00000000,0.06815911,0.07088129
-2.46423212,0.25810870,0.00071385,0.00002843,0.00019779,0.24946333,0.00000000,0.06834207,0.06714079
-2.45822911,0.25469381,0.00057844,0.00002304,0.00016027,0.25032633,0.00000000,0.06815526,0.06374143
-2.45222611,0.25034665,0.00046535,0.00001853,0.00012894,0.24946534,0.00000000,0.06757981,0.06059589
-2.44622311,0.24497967,0.00037169,0.00001480,0.00010299,0.24688351,0.00000000,0.06660766,0.05762844
-2.44022011,0.23854805,0.00029474,0.00001174,0.00008167,0.24262266,0.00000000,0.06524162,0.05477610
-2.43421711,0.23104910,0.00023205,0.00000924,0.00006431,0.23676159,0.00000000,0.06349500,0.05198907
-2.42821411,0.22251987,0.00018138,0.00000722,0.00005029,0.22941307,0.00000000,0.06139088,0.04923055
-2.42221111,0.21303341,0.00014076,0.00000561,0.00003906,0.22071975,0.00000000,0.05896101,0.04647613
-2.41620810,0.20269389,0.00010845,0.00000432,0.00003014,0.21084900,0.00000000,0.05624449,0.04371262
-2.41020510,0.19163074,0.00008296,0.00000331,0.00002313,0.19998722,0.00000000,0.05328616,0.04093674
-2.40420210,0.17999235,0.00006302,0.00000251,0.00001768,0.18833359,0.00000000,0.05013493,0.03815343
-2.39819910,0.16793948,0.00004753,0.00000190,0.00001350,0.17609376,0.00000000,0.04684206,0.03537417
-2.39219610,0.15563882,0.00003561,0.00000142,0.00001037,0.16347367,0.00000000,0.04345945,0.03261523
-2.38619310,0.14325680,0.00002651,0.00000106,0.00000810,0.15067372,0.00000000,0.04003806,0.02989600
-2.38019010,0.13095414,0.00001963,0.00000079,0.00000656,0.13788361,0.00000000,0.03662642,0.02723748
-2.37418709,0.11888107,0.00001448,0.00000059,0.00000567,0.12527796,0.00000000,0.03326951,0.02466090
-2.36818409,0.10717352,0.00001069,0.00000045,0.00000539,0.11301275,0.00000000,0.03000772,0.02218662
-2.36218109,0.09595037,0.00000795,0.00000035,0.00000575,0.10122288,0.00000000,0.02687619,0.01983328
-2.35617809,0.08531164,0.00000605,0.00000028,0.00000680,0.09002064,0.00000000,0.02390441,0.01761716
-2.35017509,0.07533779,0.00000482,0.00000025,0.00000870,0.07949520,0.00000000,0.02111605,0.01555190
-2.34417209,0.06608994,0.00000416,0.00000025,0.00001165,0.06971299,0.00000000,0.01852912,0.01364839
-2.33816908,0.05761103,0.00000401,0.00000028,0.00001598,0.06071897,0.00000000,0.01615632,0.01191495
-2.33216608,0.04992770,0.00000438,0.00000034,0.00002211,0.05253846,0.00000000,0.01400561,0.01035774
-2.32616308,0.04305288,0.00000530,0.00000045,0.00003065,0.04517969,0.00000000,0.01208096,0.00898134
-2.32016008,0.03698888,0.00000688,0.00000061,0.00004236,0.03863664,0.00000000,0.01038320,0.00778952
-2.31415708,0.03173094,0.00000927,0.00000083,0.00005825,0.03289228,0.00000000,0.00891106,0.00678625
-2.30815408,0.02727111,0.00001271,0.00000113,0.00007963,0.02792188,0.00000000,0.00766221,0.00597673
-2.30215108,0.02360231,0.00001751,0.00000155,0.00010815,0.02369644,0.00000000,0.00663438,0.00536867
-2.29614807,0.02072266,0.00002410,0.00000211,0.00014590,0.02018612,0.00000000,0.00582651,0.00497364
-2.29014507,0.01863979,0.00003304,0.00000285,0.00019547,0.01736345,0.00000000,0.00523990,0.00480856
-2.28414207,0.01737526,0.00004502,0.00000383,0.00026009,0.01520656,0.00000000,0.00487937,0.00489730
-2.27813907,0.01696904,0.00006097,0.00000511,0.00034365,0.01370206,0.00000000,0.00475441,0.00527236
-2.27213607,0.01748384,0.00008198,0.00000678,0.00045092,0.01284782,0.00000000,0.00488024,0.00597664
-2.26613307,0.01900946,0.00010948,0.00000892,0.00058758,0.01265546,0.00000000,0.00527890,0.00706530
-2.26013007,0.02166690,0.00014515,0.00001166,0.00076033,0.01315263,0.00000000,0.00598020,0.00860753
-2.25412706,0.02561225,0.00019107,0.00001512,0.00097708,0.01438495,0.00000000,0.00702265,0.01068840
-2.24812406,0.03104019,0.00024973,0.00001948,0.00124693,0.01641772,0.00000000,0.00845422,0.01341050
-2.24212106,0.03818687,0.00032405,0.00002490,0.00158035,0.01933724,0.00000000,0.01033294,0.01689540
-2.23611806,0.04733215,0.00041748,0.00003162,0.00198913,0.02325174,0.00000000,0.01272732,0.02128480
-2.23011506,0.05880073,0.00053398,0.00003985,0.00248646,0.02829185,0.00000000,0.01571650,0.02674120
-2.22411206,0.07296213,0.00067810,0.00004987,0.00308685,0.03461052,0.00000000,0.01939013,0.03344796
-2.21810905,0.09022899,0.00085493,0.00006196,0.00380603,0.04238233,0.00000000,0.02384779,0.04160857
-2.21210605,0.11105371,0.00107014,0.00007643,0.00466080,0.05180200,0.00000000,0.02919810,0.05144506
-2.20610305,0.13592286,0.00132993,0.00009360,0.00566876,0.06308224,0.00000000,0.03555727,0.06319530
-2.20010005,0.16534930,0.00164091,0.00011380,0.00684805,0.07645055,0.00000000,0.04304716,0.07710898
-2.19409705,0.19986184,0.00201009,0.00013737,0.00821685,0.09214522,0.00000000,0.05179284,0.09344247
-2.18809405,0.23999226,0.00244467,0.00016463,0.00979302,0.11041031,0.00000000,0.06191956,0.11245214
-2.18209105,0.28625979,0.00295188,0.00019588,0.01159341,0.13148972,0.00000000,0.07354918,0.13438640
-2.17608804,0.33915332,0.00353875,0.00023139,0.01363337,0.15562033,0.00000000,0.08679622,0.15947645
-2.17008504,0.39911143,0.00421188,0.00027138,0.01592599,0.18302446,0.00000000,0.10176345,0.18792595
-2.16408204,0.46650100,0.00497709,0.00031599,0.01848144,0.21390166,0.00000000,0.11853722,0.21989983
-2.15807904,0.54159491,0.00583917,0.00036530,0.02130627,0.24842012,0.00000000,0.13718265,0.25551261
-2.15207604,0.62454964,0.00680147,0.00041926,0.02440275,0.28670799,0.00000000,0.15773894,0.29481678
-2.14607304,0.71538380,0.00786558,0.00047775,0.02776824,0.32884483,0.00000000,0.18021478,0.33779154
-2.14007004,0.81395867,0.00903105,0.00054048,0.03139465,0.37485363,0.00000000,0.20458436,0.38433280
-2.13406703,0.91996158,0.01029499,0.00060707,0.03526809,0.42469363,0.00000000,0.23078387,0.43424471
-2.12806403,1.03289366,0.01165189,0.00067696,0.03936857,0.47825434,0.00000000,0.25870900,0.48723366
-2.12206103,1.15206249,0.01309343,0.00074949,0.04366993,0.53535107,0.00000000,0.28821333,0.54290510
-2.11605803,1.27658089,0.01460833,0.00082384,0.04813999,0.59572225,0.00000000,0.31910801,0.60076381
-2.11005503,1.40537239,0.01618243,0.00089908,0.05274081,0.65902872,0.00000000,0.35116265,0.66021794
-2.10405203,1.53718368,0.01779877,0.00097417,0.05742927,0.72485525,0.00000000,0.38410755,0.72058712
-2.09804902,1.67060435,0.01943788,0.00104797,0.06215777,0.79271416,0.00000000,0.41763736,0.78111460
-2.09204602,1.80409354,0.02107813,0.00111931,0.06687514,0.86205130,0.00000000,0.45141589,0.84098341
-2.08604302,1.93601287,0.02269634,0.00118698,0.07152771,0.93225400,0.00000000,0.48508219,0.89933597
-2.08004002,2.06466488,0.02426835,0.00124979,0.07606048,1.00266103,0.00000000,0.51825762,0.95529681
-2.07403702,2.18833556,0.02576986,0.00130658,0.08041840,1.07257422,0.00000000,0.55055365,1.00799745
-2.06803402,2.30533952,0.02717726,0.00135629,0.08454770,1.14127137,0.00000000,0.58158031,1.05660252
-2.06203102,2.41406618,0.02846858,0.00139799,0.08839715,1.20802018,0.00000000,0.61095480,1.10033621
-2.05602801,2.51302506,0.02962445,0.00143091,0.09191933,1.27209280,0.00000000,0.63831024,1.13850775
-2.05002501,2.60088844,0.03062903,0.00145446,0.09507181,1.33278042,0.00000000,0.66330401,1.17053492
-2.04402201,2.67652966,0.03147100,0.00146829,0.09781813,1.38940778,0.00000000,0.68562567,1.19596446
-2.03801901,2.73905554,0.03214437,0.00147227,0.10012872,1.44134691,0.00000000,0.70500407,1.21448846
-2.03201601,2.78783152,0.03264923,0.00146653,0.10198153,1.48802995,0.00000000,0.72121354,1.22595595
-2.02601301,2.82249879,0.03299234,0.00145146,0.10336257,1.52896061,0.00000000,0.73407893,1.23037915
-2.02001001,2.84298255,0.03318756,0.00142769,0.10426611,1.56372400,0.00000000,0.74347947,1.22793399
-2.01400700,2.84949136,0.03325608,0.00139611,0.10469484,1.59199464,0.00000000,0.74935133,1.21895507
-2.00800400,2.84250780,0.03322640,0.00135781,0.10465968,1.61354239,0.00000000,0.75168880,1.20392500
-2.00200100,2.82277071,0.03313413,0.00131408,0.10417948,1.62823620,0.00000000,0.75054422,1.18345888
-1.99599800,2.79125024,0.03302151,0.00126639,0.10328054,1.63604559,0.00000000,0.74602650,1.15828441
-1.98999500,2.74911649,0.03293674,0.00121631,0.10199596,1.63703980,0.00000000,0.73829850,1.12921862
-1.98399200,2.69770326,0.03293303,0.00116551,0.10036486,1.63138466,0.00000000,0.72757314,1.09714220
-1.97798899,2.63846815,0.03306748,0.00111570,0.09843151,1.61933724,0.00000000,0.71410847,1.06297237
-1.97198599,2.57295069,0.03339967,0.00106860,0.09624427,1.60123835,0.00000000,0.69820172,1.02763550
-1.96598299,2.50272967,0.03399022,0.00102586,0.09385456,1.57750325,0.00000000,0.68018251,0.99204044
-1.95997999,2.42938119,0.03489900,0.00098908,0.09131573,1.54861063,0.00000000,0.66040534,0.95705336
-1.95397699,2.35443866,0.03618338,0.00095972,0.08868180,1.51509023,0.00000000,0.63924143,0.92347507
-1.94797399,2.27935566,0.03789628,0.00093908,0.08600631,1.47750958,0.00000000,0.61707024,0.89202130
-1.94197099,2.20547269,0.04008423,0.00092827,0.08334106,1.43646003,0.00000000,0.59427072,0.86330638
-1.93596798,2.13398837,0.04278544,0.00092817,0.08073491,1.39254270,0.00000000,0.57121255,0.83783074
-1.92996498,2.06593571,0.04602786,0.00093942,0.07823263,1.34635467,0.00000000,0.54824761,0.81597216
-1.92396198,2.00216368,0.04982748,0.00096238,0.07587379,1.29847590,0.00000000,0.52570183,0.79798090
-1.91795898,1.94332432,0.05418671,0.00099715,0.07369179,1.24945724,0.00000000,0.50386783,0.78397846
-1.91195598,1.88986539,0.05909311,0.00104352,0.07171299,1.19980998,0.00000000,0.48299835,0.77395975
-1.90595298,1.84202856,0.06451842,0.00110097,0.06995606,1.14999718,0.00000000,0.46330087,0.76779841
-1.89994997,1.79985287,0.07041801,0.00116871,0.06843152,1.10042697,0.00000000,0.44493359,0.76525491
-1.89394697,1.76318325,0.07673081,0.00124565,0.06714142,1.05144814,0.00000000,0.42800283,0.76598705
-1.88794397,1.73168382,0.08337978,0.00133044,0.06607942,1.00334784,0.00000000,0.41256210,0.76956253
-1.88194097,1.70485546,0.09027291,0.00142147,0.06523103,0.95635155,0.00000000,0.39861275,0.77547320
-1.87593797,1.68205721,0.09730479,0.00151694,0.06457412,0.91062503,0.00000000,0.38610637,0.78315064
-1.86993497,1.66253098,0.10435884,0.00161486,0.06407974,0.86627819,0.00000000,0.37494872,0.79198273
-1.86393197,1.64542881,0.11130997,0.00171312,0.06371316,0.82337043,0.00000000,0.36500514,0.80133092
-1.85792896,1.62984219,0.11802770,0.00180952,0.06343509,0.78191735,0.00000000,0.35610717,0.81054766
-1.85192596,1.61483239,0.12437976,0.00190188,0.06320309,0.74189819,0.00000000,0.34806029,0.81899388
-1.84592296,1.59946114,0.13023583,0.00198800,0.06297314,0.70326388,0.00000000,0.34065223,0.82605594
-1.83991996,1.58282074,0.13547145,0.00206583,0.06270118,0.66594517,0.00000000,0.33366174,0.83116175
-1.83391696,1.56406269,0.13997184,0.00213345,0.06234471,0.62986058,0.00000000,0.32686741,0.83379561
-1.82791396,1.54242388,0.14363558,0.00218917,0.06186433,0.59492382,0.00000000,0.32005607,0.83351145
-1.82191096,1.51724964,0.14637789,0.00223154,0.06122507,0.56105038,0.00000000,0.31303065,0.82994397
-1.81590795,1.48801280,0.14813337,0.00225943,0.06039764,0.52816322,0.00000000,0.30561707,0.82281742
-1.80990495,1.45432811,0.14885816,0.00227206,0.05935936,0.49619721,0.00000000,0.29766984,0.81195169
-1.80390195,1.41596166,0.14853134,0.00226897,0.05809486,0.46510241,0.00000000,0.28907641,0.79726553
-1.79789895,1.37283489,0.14715548,0.00225010,0.05659645,0.43484612,0.00000000,0.27975992,0.77877670
-1.79189595,1.32502323,0.14475643,0.00221575,0.05486420,0.40541365,0.00000000,0.26968039,0.75659914
-1.78589295,1.27274944,0.14138226,0.00216655,0.05290575,0.37680798,0.00000000,0.25883442,0.73093720
-1.77988994,1.21637215,0.13710141,0.00210346,0.05073578,0.34904850,0.00000000,0.24725339,0.70207721
-1.77388694,1.15636999,0.13200023,0.00202773,0.04837524,0.32216881,0.00000000,0.23500043,0.67037664
-1.76788394,1.09332225,0.12617991,0.00194084,0.04585046,0.29621389,0.00000000,0.22216625,0.63625144
-1.76188094,1.02788686,0.11975302,0.00184445,0.04319195,0.27123695,0.00000000,0.20886422,0.60016195
-1.75587794,0.96077673,0.11283984,0.00174037,0.04043327,0.24729582,0.00000000,0.19522480,0.56259803
-1.74987494,0.89273544,0.10556456,0.00163046,0.03760972,0.22444952,0.00000000,0.18138980,0.52406399
-1.74387194,0.82451336,0.09805159,0.00151659,0.03475717,0.20275482,0.00000000,0.16750654,0.48506394
