energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-3.37668834,2.87317087,0.14966042,0.65442293,0.00876674,0.34674563,0.71965740,1.28544831,0.02629525,0.74091684
-3.37068534,2.84352373,0.15067731,0.66570872,0.00856143,0.34137500,0.71457392,1.25891260,0.02628509,0.72958220
-3.36468234,2.82013536,0.15213786,0.67929701,0.00836888,0.33695027,0.71004489,1.23604491,0.02624585,0.71802262
-3.35867934,2.80333946,0.15409358,0.69537497,0.00818929,0.33347775,0.70611261,1.21711993,0.02617370,0.70610958
-3.35267634,2.79336976,0.15658768,0.71409477,0.00802275,0.33094520,0.70281025,1.20235341,0.02606498,0.69372020
-3.34667334,2.79036172,0.15965265,0.73556614,0.00786928,0.32932299,0.70016162,1.19190141,0.02591652,0.68074610
-3.34067034,2.79435610,0.16330828,0.75985042,0.00772888,0.32856564,0.69818099,1.18586096,0.02572582,0.66710120
-3.33466733,2.80530409,0.16756016,0.78695626,0.00760155,0.32861360,0.69687293,1.18427172,0.02549128,0.65272803
-3.32866433,2.82307357,0.17239865,0.81683718,0.00748729,0.32939517,0.69623204,1.18711875,0.02521238,0.63760241
-3.32266133,2.84745595,0.17779854,0.84939091,0.00738614,0.33082864,0.69624281,1.19433589,0.02488973,0.62173625
-3.31665833,2.87817315,0.18371921,0.88446038,0.00729815,0.33282441,0.69687936,1.20580955,0.02452515,0.60517831
-3.31065533,2.91488419,0.19010545,0.92183637,0.00722340,0.33528711,0.69810530,1.22138262,0.02412162,0.58801308
-3.30465233,2.95719092,0.19688874,0.96126129,0.00716197,0.33811771,0.69987359,1.24085810,0.02368320,0.57035786
-3.29864932,3.00464260,0.20398904,1.00243401,0.00711394,0.34121545,0.70212644,1.26400232,0.02321486,0.55235831
-3.29264632,3.05673909,0.21131689,1.04501525,0.00707939,0.34447966,0.70479542,1.29054748,0.02272232,0.53418270
-3.28664332,3.11293269,0.21877574,1.08863339,0.00705838,0.34781137,0.70780156,1.32019336,0.02221176,0.51601537
-3.28064032,3.17262859,0.22626452,1.13289019,0.00705094,0.35111475,0.71105581,1.35260835,0.02168960,0.49804971
-3.27463732,3.23518457,0.23368004,1.17736649,0.00705706,0.35429836,0.71445967,1.38742975,0.02116218,0.48048106
-3.26863432,3.29991016,0.24091951,1.22162754,0.00707671,0.35727622,0.71790617,1.42426358,0.02063554,0.46349992
-3.26263132,3.36606605,0.24788272,1.26522805,0.00710984,0.35996877,0.72128118,1.46268430,0.02011512,0.44728592
-3.25662831,3.43286453,0.25447406,1.30771697,0.00715638,0.36230369,0.72446525,1.50223474,0.01960558,0.43200270
-3.25062531,3.49947162,0.26060424,1.34864206,0.00721626,0.36421676,0.72733580,1.54242664,0.01911061,0.41779390
-3.24462231,3.56501171,0.26619167,1.38755458,0.00728943,0.36565254,0.72976983,1.58274232,0.01863283,0.40478060
-3.23861931,3.62857536,0.27116356,1.42401415,0.00737587,0.36656525,0.73164711,1.62263780,0.01817371,0.39305998
-3.23261631,3.68923072,0.27545673,1.45759407,0.00747565,0.36691957,0.73285367,1.66154778,0.01773362,0.38270529
-3.22661331,3.74603874,0.27901807,1.48788726,0.00758890,0.36669148,0.73328578,1.69889260,0.01731182,0.37376708
-3.22061031,3.79807221,0.28180496,1.51451295,0.00771586,0.36586918,0.73285388,1.73408742,0.01690668,0.36627530
-3.21460730,3.84443831,0.28378535,1.53712416,0.00785689,0.36445396,0.73148676,1.76655333,0.01651578,0.36024224
-3.20860430,3.88430379,0.28493784,1.55541583,0.00801251,0.36246097,0.72913544,1.79573041,0.01613612,0.35566582
-3.20260130,3.91692208,0.28525163,1.56913354,0.00818336,0.35991990,0.72577670,1.82109216,0.01576440,0.35253317
-3.19659830,3.94166081,0.28472649,1.57808240,0.00837020,0.35687536,0.72141599,1.84216075,0.01539726,0.35082394
-3.19059530,3.95802863,0.28337264,1.58213581,0.00857390,0.35338695,0.71608957,1.85852252,0.01503147,0.35051326
-3.18459230,3.96569947,0.28121072,1.58124356,0.00879542,0.34952894,0.70986551,1.86984289,0.01466426,0.35157404
-3.17858929,3.96453301,0.27827163,1.57543879,0.00903571,0.34538938,0.70284362,1.87587995,0.01429343,0.35397840
-3.17258629,3.95458969,0.27459640,1.56484330,0.00929569,0.34106870,0.69515398,1.87649582,0.01391763,0.35769817
-3.16658329,3.93613922,0.27023601,1.54967061,0.00957612,0.33667770,0.68695410,1.87166529,0.01353639,0.36270433
-3.16058029,3.90966151,0.26525104,1.53022651,0.00987755,0.33233488,0.67842476,1.86148088,0.01315029,0.36896554
-3.15457729,3.87583953,0.25971119,1.50690665,0.01020020,0.32816330,0.66976463,1.84615418,0.01276092,0.37644577
-3.14857429,3.83554401,0.25369467,1.48019090,0.01054382,0.32428692,0.66118373,1.82601284,0.01237090,0.38510131
-3.14257129,3.78981019,0.24728730,1.45063473,0.01090762,0.32082651,0.65289612,1.80149358,0.01198379,0.39487727
-3.13656828,3.73980747,0.24058140,1.41885733,0.01129016,0.31789542,0.64511209,1.77313106,0.01160399,0.40570412
-3.13056528,3.68680308,0.23367444,1.38552718,0.01168923,0.31559533,0.63803016,1.74154315,0.01123655,0.41749429
-3.12456228,3.63212135,0.22666745,1.35134510,0.01210184,0.31401204,0.63182937,1.70741305,0.01088703,0.43013949
-3.11855928,3.57710034,0.21966322,1.31702570,0.01252413,0.31321176,0.62666213,1.67146919,0.01056125,0.44350873
-3.11255628,3.52304771,0.21276425,1.28327771,0.01295140,0.31323787,0.62264815,1.63446341,0.01026510,0.45744770
-3.10655328,3.47119793,0.20607069,1.25078397,0.01337814,0.31410848,0.61986969,1.59714863,0.01000431,0.47177940
-3.10055028,3.42267275,0.19967808,1.22018197,0.01379810,0.31581489,0.61836837,1.56025673,0.00978427,0.48630637
-3.09454727,3.37844653,0.19367522,1.19204556,0.01420441,0.31832099,0.61814383,1.52447766,0.00960979,0.50081448
-3.08854427,3.33931812,0.18814203,1.16686870,0.01458976,0.32156381,0.61915422,1.49044048,0.00948500,0.51507823
-3.08254127,3.30589035,0.18314762,1.14505182,0.01494658,0.32545514,0.62131856,1.45869718,0.00941316,0.52886743
-3.07653827,3.27855780,0.17874856,1.12689132,0.01526725,0.32988416,0.62452088,1.42970969,0.00939661,0.54195494
-3.07053527,3.25750329,0.17498754,1.11257273,0.01554439,0.33472106,0.62861586,1.40384070,0.00943669,0.55412516
-3.06453227,3.24270292,0.17189227,1.10216757,0.01577109,0.33982143,0.63343566,1.38134828,0.00953372,0.56518282
-3.05852926,3.23393913,0.16947496,1.09563431,0.01594116,0.34503125,0.63879777,1.36238459,0.00968704,0.57496159
-3.05252626,3.23082102,0.16773213,1.09282295,0.01604940,0.35019232,0.64451310,1.34699842,0.00989504,0.58333203
-3.04652326,3.23281053,0.16664497,1.09348348,0.01609178,0.35514781,0.65039436,1.33514135,0.01015527,0.59020842
-3.04052026,3.23925331,0.16618012,1.09727737,0.01606563,0.35974774,0.65626380,1.32667706,0.01046450,0.59555397
-3.03451726,3.24941259,0.16629098,1.10379201,0.01596978,0.36385417,0.66196041,1.32139340,0.01081893,0.59938408
-3.02851426,3.26250441,0.16691932,1.11255721,0.01580461,0.36734578,0.66734577,1.31901641,0.01121424,0.60176744
-3.02251126,3.27773266,0.16799739,1.12306328,0.01557212,0.37012180,0.67230870,1.31922581,0.01164578,0.60282462
-3.01650825,3.29432237,0.16945018,1.13477985,0.01527581,0.37210505,0.67676814,1.32167112,0.01210872,0.60272437
-3.01050525,3.31154981,0.17119798,1.14717477,0.01492065,0.37324398,0.68067449,1.32598777,0.01259813,0.60167753
-3.00450225,3.32876838,0.17315897,1.15973235,0.01451290,0.37351371,0.68400913,1.33181254,0.01310915,0.59992884
-2.99849925,3.34542921,0.17525185,1.17197026,0.01405990,0.37291602,0.68678239,1.33879763,0.01363702,0.59774705
-2.99249625,3.36109594,0.17739839,1.18345441,0.01356986,0.37147836,0.68903006,1.34662301,0.01417721,0.59541369
-2.98649325,3.37545327,0.17952568,1.19381146,0.01305157,0.36925191,0.69080863,1.35500632,0.01472542,0.59321109
-2.98049025,3.38830936,0.18156823,1.20273836,0.01251413,0.36630894,0.69218975,1.36371033,0.01527761,0.59141021
-2.97448724,3.39959213,0.18346953,1.21000880,0.01196668,0.36273943,0.69325396,1.37254755,0.01582999,0.59025882
-2.96848424,3.40934026,0.18518335,1.21547634,0.01141815,0.35864731,0.69408434,1.38138194,0.01637900,0.58997076
-2.96248124,3.41768942,0.18667442,1.21907431,0.01087695,0.35414642,0.69476024,1.39012800,0.01692125,0.59071659
-2.95647824,3.42485483,0.18791872,1.22081261,0.01035082,0.34935634,0.69535152,1.39874722,0.01745346,0.59261634
-2.95047524,3.43111121,0.18890327,1.22077166,0.00984658,0.34439835,0.69591360,1.40724237,0.01797243,0.59573457
-2.94447224,3.43677140,0.18962546,1.21909400,0.00937007,0.33939168,0.69648359,1.41564997,0.01847496,0.60007802
-2.93846923,3.44216471,0.19009197,1.21597399,0.00892599,0.33445009,0.69707766,1.42403166,0.01895778,0.60559601
-2.93246623,3.44761641,0.19031747,1.21164616,0.00851789,0.32967908,0.69768981,1.43246470,0.01941756,0.61218351
-2.92646323,3.45342926,0.19032297,1.20637288,0.00814816,0.32517358,0.69829211,1.44103250,0.01985090,0.61968677
-2.92046023,3.45986806,0.19013414,1.20043190,0.00781811,0.32101642,0.69883625,1.44981566,0.02025428,0.62791116
-2.91445723,3.46714800,0.18977952,1.19410442,0.00752801,0.31727741,0.69925652,1.45888387,0.02062417,0.63663090
-2.90845423,3.47542715,0.18928890,1.18766408,0.00727725,0.31401302,0.69947373,1.46828940,0.02095706,0.64559999
-2.90245123,3.48480336,0.18869173,1.18136750,0.00706449,0.31126673,0.69940015,1.47806230,0.02124952,0.65456402
-2.89644822,3.49531540,0.18801585,1.17544642,0.00688780,0.30906982,0.69894489,1.48820765,0.02149835,0.66327206
-2.89044522,3.50694804,0.18728648,1.17010195,0.00674490,0.30744263,0.69801961,1.49870486,0.02170068,0.67148804
-2.88444222,3.51964036,0.18652548,1.16550078,0.00663331,0.30639599,0.69654408,1.50950896,0.02185405,0.67900114
-2.87843922,3.53329659,0.18575100,1.16177335,0.00655054,0.30593288,0.69445130,1.52055386,0.02195659,0.68563457
-2.87243622,3.54779846,0.18497734,1.15901395,0.00649427,0.30605009,0.69169197,1.53175694,0.02200709,0.69125237
-2.86643322,3.56301800,0.18421523,1.15728234,0.00646252,0.30673972,0.68823788,1.54302496,0.02200508,0.69576390
-2.86043022,3.57882990,0.18347217,1.15660667,0.00645377,0.30799057,0.68408415,1.55426047,0.02195095,0.69912584
-2.85442721,3.59512237,0.18275308,1.15698734,0.00646701,0.30978908,0.67925013,1.56536849,0.02184593,0.70134170
-2.84842421,3.61180579,0.18206094,1.15840139,0.00650191,0.31212005,0.67377901,1.57626279,0.02169214,0.70245892
-2.84242121,3.62881849,0.18139753,1.16080719,0.00655871,0.31496688,0.66773598,1.58687147,0.02149254,0.70256377
-2.83641821,3.64612930,0.18076410,1.16414891,0.00663832,0.31831144,0.66120529,1.59714123,0.02125091,0.70177449
-2.83041521,3.66373673,0.18016194,1.16836076,0.00674220,0.32213358,0.65428622,1.60704032,0.02097171,0.70023296
-2.82441221,3.68166502,0.17959284,1.17337065,0.00687224,0.32641029,0.64708832,1.61655975,0.02066004,0.69809559
-2.81840920,3.69995722,0.17905936,1.17910323,0.00703071,0.33111472,0.63972608,1.62571272,0.02032146,0.69552377
-2.81240620,3.71866607,0.17856492,1.18548215,0.00722000,0.33621494,0.63231356,1.63453249,0.01996188,0.69267451
-2.80640320,3.73784325,0.17811371,1.19243183,0.00744251,0.34167278,0.62495897,1.64306862,0.01958740,0.68969183
-2.80040020,3.75752786,0.17771048,1.19987845,0.00770041,0.34744269,0.61775989,1.65138196,0.01920416,0.68669908
-2.79439720,3.77773490,0.17736009,1.20775056,0.00799542,0.35347080,0.61079900,1.65953870,0.01881825,0.68379286
-2.78839420,3.79844469,0.17706711,1.21597924,0.00832862,0.35969433,0.60414080,1.66760383,0.01843549,0.68103849
-2.78239120,3.81959369,0.17683522,1.22449805,0.00870026,0.36604125,0.59782946,1.67563449,0.01806142,0.67846739
-2.77638819,3.84106762,0.17666674,1.23324276,0.00910958,0.37243047,0.59188759,1.68367344,0.01770111,0.67607629
-2.77038519,3.86269699,0.17656207,1.24215109,0.00955467,0.37877244,0.58631640,1.69174324,0.01735916,0.67382822
-2.76438219,3.88425551,0.17651931,1.25116231,0.01003239,0.38497027,0.58109672,1.69984130,0.01703959,0.67165512
-2.75837919,3.90546130,0.17653391,1.26021694,0.01053829,0.39092120,0.57619111,1.70793623,0.01674582,0.66946192
-2.75237619,3.92598093,0.17659847,1.26925644,0.01106668,0.39651859,0.57154667,1.71596540,0.01648063,0.66713165
-2.74637319,3.94543584,0.17670273,1.27822282,0.01161062,0.40165414,0.56709845,1.72383426,0.01624616,0.66453144
-2.74037019,3.96341101,0.17683363,1.28705830,0.01216213,0.40622045,0.56277323,1.73141697,0.01604387,0.66151893
-2.73436718,3.97946522,0.17697557,1.29570483,0.01271229,0.41011366,0.55849333,1.73855868,0.01587456,0.65794888
-2.72836418,3.99314252,0.17711078,1.30410366,0.01325152,0.41323610,0.55418037,1.74507919,0.01573839,0.65367961
-2.72236118,4.00398445,0.17721981,1.31219475,0.01376981,0.41549899,0.54975875,1.75077781,0.01563485,0.64857903
-2.71635818,4.01154245,0.17728213,1.31991623,0.01425707,0.41682479,0.54515859,1.75543931,0.01556279,0.64253001
-2.71035518,4.01539011,0.17727682,1.32720402,0.01470339,0.41714939,0.54031821,1.75884069,0.01552041,0.63543497
-2.70435218,4.01513489,0.17718324,1.33399145,0.01509941,0.41642382,0.53518587,1.76075849,0.01550534,0.62721947
-2.69834917,4.01042912,0.17698183,1.34020934,0.01543660,0.41461568,0.52972095,1.76097645,0.01551456,0.61783482
-2.69234617,4.00097999,0.17665488,1.34578635,0.01570756,0.41170990,0.52389449,1.75929325,0.01554452,0.60725962
-2.68634317,3.98655840,0.17618723,1.35064994,0.01590626,0.40770910,0.51768918,1.75553009,0.01559114,0.59550027
-2.68034017,3.96700680,0.17556705,1.35472790,0.01602825,0.40263349,0.51109894,1.74953794,0.01564988,0.58259048
-2.67433717,3.94224566,0.17478647,1.35795051,0.01607080,0.39652013,0.50412809,1.74120411,0.01571581,0.56858992
-2.66833417,3.91227884,0.17384219,1.36025341,0.01603296,0.38942193,0.49679046,1.73045818,0.01578370,0.55358206
-2.66233117,3.87719769,0.17273597,1.36158104,0.01591560,0.38140618,0.48910824,1.71727696,0.01584811,0.53767131
-2.65632816,3.83718389,0.17147500,1.36189054,0.01572135,0.37255273,0.48111104,1.70168837,0.01590358,0.52097975
-2.65032516,3.79251091,0.17007219,1.36115608,0.01545447,0.36295211,0.47283491,1.68377412,0.01594469,0.50364338
-2.64432216,3.74354410,0.16854622,1.35937309,0.01512067,0.35270332,0.46432161,1.66367109,0.01596627,0.48580831
-2.63831916,3.69073920,0.16692147,1.35656252,0.01472695,0.34191173,0.45561809,1.64157133,0.01596354,0.46762674
-2.63231616,3.63463917,0.16522773,1.35277448,0.01428129,0.33068694,0.44677615,1.61772060,0.01593229,0.44925318
-2.62631316,3.57586928,0.16349974,1.34809118,0.01379241,0.31914074,0.43785227,1.59241536,0.01586901,0.43084083
-2.62031016,3.51513023,0.16177648,1.34262891,0.01326946,0.30738524,0.42890758,1.56599839,0.01577108,0.41253830
-2.61430715,3.45318940,0.16010031,1.33653871,0.01272179,0.29553124,0.42000796,1.53885293,0.01563685,0.39448682
-2.60830415,3.39087011,0.15851588,1.33000566,0.01215866,0.28368683,0.41122407,1.51139549,0.01546580,0.37681796
-2.60230115,3.32903912,0.15706892,1.32324673,0.01158902,0.27195619,0.40263131,1.48406758,0.01525858,0.35965192
-2.59629815,3.26859248,0.15580484,1.31650712,0.01102129,0.26043873,0.39430973,1.45732645,0.01501706,0.34309639
-2.59029515,3.21044010,0.15476738,1.31005522,0.01046323,0.24922846,0.38634369,1.43163523,0.01474436,0.32724610
-2.58429215,3.15548951,0.15399712,1.30417650,0.00992180,0.23841359,0.37882135,1.40745263,0.01444481,0.31218282
-2.57828914,3.10462919,0.15353008,1.29916631,0.00940309,0.22807636,0.37183390,1.38522279,0.01412386,0.29797602
-2.57228614,3.05871220,0.15339649,1.29532230,0.00891228,0.21829302,0.36547463,1.36536542,0.01378804,0.28468385
-2.56628314,3.01854060,0.15361968,1.29293646,0.00845367,0.20913401,0.35983778,1.34826675,0.01344476,0.27235459
-2.56028014,2.98485133,0.15421525,1.29228750,0.00803069,0.20066422,0.35501727,1.33427167,0.01310220,0.26102834
-2.55427714,2.95830414,0.15519054,1.29363361,0.00764597,0.19294331,0.35110539,1.32367716,0.01276912,0.25073881
-2.54827414,2.93947193,0.15654444,1.29720620,0.00730143,0.18602613,0.34819136,1.31672768,0.01245464,0.24151529
-2.54227114,2.92883390,0.15826760,1.30320476,0.00699834,0.17996310,0.34636002,1.31361218,0.01216808,0.23338438
-2.53626813,2.92677169,0.16034303,1.31179296,0.00673750,0.17480054,0.34569058,1.31446329,0.01191869,0.22637169
-2.53026513,2.93356851,0.16274702,1.32309621,0.00651922,0.17058096,0.34625549,1.31935836,0.01171551,0.22050320
-2.52426213,2.94941093,0.16545041,1.33720053,0.00634352,0.16734327,0.34811946,1.32832227,0.01156710,0.21580624
-2.51825913,2.97439325,0.16842025,1.35415272,0.00621013,0.16512280,0.35133862,1.34133192,0.01148140,0.21231013
-2.51225613,3.00852350,0.17162147,1.37396150,0.00611859,0.16395119,0.35595982,1.35832184,0.01146550,0.21004622
-2.50625313,3.05173087,0.17501887,1.39659951,0.00606830,0.16385614,0.36202014,1.37919075,0.01152553,0.20904757
-2.50025013,3.10387352,0.17857898,1.42200572,0.00605851,0.16486084,0.36954632,1.40380841,0.01166649,0.20934802
-2.49424712,3.16474618,0.18227196,1.45008806,0.00608838,0.16698336,0.37855440,1.43202254,0.01189212,0.21098088
-2.48824412,3.23408691,0.18607323,1.48072582,0.00615694,0.17023571,0.38904929,1.46366510,0.01220482,0.21397712
-2.48224112,3.31158236,0.18996486,1.51377180,0.00626309,0.17462278,0.40102426,1.49855774,0.01260556,0.21836330
-2.47623812,3.39687118,0.19393664,1.54905375,0.00640557,0.18014112,0.41446052,1.53651604,0.01309383,0.22415919
-2.47023512,3.48954532,0.19798663,1.58637521,0.00658294,0.18677761,0.42932658,1.57735224,0.01366764,0.23137530
-2.46423212,3.58914925,0.20212133,1.62551573,0.00679354,0.19450811,0.44557767,1.62087647,0.01432354,0.24001043
-2.45822911,3.69517734,0.20635532,1.66623044,0.00703546,0.20329614,0.46315505,1.66689637,0.01505661,0.25004928
-2.45222611,3.80706980,0.21071040,1.70824927,0.00730654,0.21309162,0.48198536,1.71521540,0.01586061,0.26146049
-2.44622311,3.92420771,0.21521426,1.75127608,0.00760434,0.22382990,0.50198006,1.76562979,0.01672803,0.27419491
-2.44022011,4.04590808,0.21989877,1.79498793,0.00792617,0.23543098,0.52303493,1.81792489,0.01765028,0.28818456
-2.43421711,4.17141948,0.22479789,1.83903479,0.00826910,0.24779920,0.54502985,1.87187083,0.01861785,0.30334215
-2.42821411,4.29991923,0.22994533,1.88304017,0.00862997,0.26082325,0.56782879,1.92721836,0.01962055,0.31956128
-2.42221111,4.43051283,0.23537206,1.92660267,0.00900551,0.27437677,0.59128022,1.98369500,0.02064769,0.33671748
-2.41620810,4.56223622,0.24110377,1.96929896,0.00939236,0.28831943,0.61521778,2.04100212,0.02168841,0.35466992
-2.41020510,4.69406138,0.24715837,2.01068797,0.00978715,0.30249852,0.63946156,2.09881312,0.02273192,0.37326387
-2.40420210,4.82490552,0.25354367,2.05031666,0.01018661,0.31675110,0.66381970,2.15677318,0.02376775,0.39233384
-2.39819910,4.95364378,0.26025542,2.08772704,0.01058764,0.33090658,0.68809052,2.21450068,0.02478609,0.41170721
-2.39219610,5.07912537,0.26727560,2.12246438,0.01098740,0.34478971,0.71206514,2.27159028,0.02577799,0.43120834
-2.38619310,5.20019268,0.27457132,2.15408635,0.01138341,0.35822387,0.73553038,2.32761782,0.02673563,0.45066291
-2.38019010,5.31570275,0.28209416,2.18217284,0.01177357,0.37103454,0.75827223,2.38214676,0.02765248,0.46990227
-2.37418709,5.42455040,0.28978021,2.20633597,0.01215630,0.38305292,0.78007948,2.43473604,0.02852351,0.48876779
-2.36818409,5.52569218,0.29755068,2.22623014,0.01253045,0.39411938,0.80074762,2.48494894,0.02934522,0.50711484
-2.36218109,5.61817034,0.30531321,2.24156157,0.01289544,0.40408686,0.82008295,2.53236277,0.03011572,0.52481626
-2.35617809,5.70113587,0.31296377,2.25209721,0.01325114,0.41282392,0.83790671,2.57657886,0.03083475,0.54176526
-2.35017509,5.77386989,0.32038927,2.25767259,0.01359792,0.42021747,0.85405917,2.61723244,0.03150352,0.55787750
-2.34417209,5.83580269,0.32747060,2.25819850,0.01393653,0.42617500,0.86840363,2.65400221,0.03212462,0.57309229
-2.33816908,5.88652968,0.33408623,2.25366631,0.01426808,0.43062636,0.88083012,2.68661895,0.03270187,0.58737286
-2.33216608,5.92582389,0.34011606,2.24415183,0.01459392,0.43352495,0.89125884,2.71487300,0.03324000,0.60070568
-2.32616308,5.95364453,0.34544556,2.22981757,0.01491557,0.43484842,0.89964306,2.73862030,0.03374446,0.61309880
-2.32016008,5.97014134,0.34996991,2.21091353,0.01523458,0.43459882,0.90597150,2.75778662,0.03422107,0.62457936
-2.31415708,5.97565456,0.35359802,2.18777627,0.01555249,0.43280220,0.91026994,2.77236993,0.03467576,0.63519028
-2.30815408,5.97071043,0.35625630,2.16082645,0.01587069,0.42950782,0.91260211,2.78244065,0.03511425,0.64498636
-2.30215108,5.95601221,0.35789186,2.13056468,0.01619034,0.42478687,0.91306966,2.78813979,0.03554174,0.65402984
-2.29614807,5.93242668,0.35847522,2.09756567,0.01651235,0.41873089,0.91181103,2.78967484,0.03596265,0.66238582
-2.29014507,5.90096646,0.35800207,2.06247071,0.01683723,0.41144980,0.90899942,2.78731369,0.03638043,0.67011742
-2.28414207,5.86276822,0.35649424,2.02597835,0.01716515,0.40306974,0.90483954,2.78137643,0.03679730,0.67728130
-2.27813907,5.81906720,0.35399969,1.98883338,0.01749585,0.39373061,0.89956331,2.77222551,0.03721415,0.68392333
-2.27213607,5.77116853,0.35059137,1.95181402,0.01782867,0.38358356,0.89342455,2.76025434,0.03763050,0.69007499
-2.26613307,5.72041589,0.34636523,1.91571748,0.01816252,0.37278817,0.88669269,2.74587480,0.03804438,0.69575039
-2.26013007,5.66815822,0.34143718,1.88134402,0.01849595,0.36150971,0.87964565,2.72950401,0.03845245,0.70094422
-2.25412706,5.61571547,0.33593926,1.84947978,0.01882718,0.34991616,0.87256223,2.71155094,0.03885007,0.70563067
-2.24812406,5.56434421,0.33001511,1.82087868,0.01915408,0.33817535,0.86571399,2.69240322,0.03923142,0.70976344
-2.24212106,5.51520432,0.32381501,1.79624387,0.01947432,0.32645201,0.85935715,2.67241493,0.03958973,0.71327682
-2.23611806,5.46932791,0.31749063,1.77620927,0.01978535,0.31490489,0.85372468,2.65189567,0.03991750,0.71608784
-2.23011506,5.42759149,0.31118978,1.76132178,0.02008451,0.30368401,0.84901891,2.63110155,0.04020674,0.71809937
-2.22411206,5.39069274,0.30505140,1.75202489,0.02036908,0.29292803,0.84540497,2.61022861,0.04044930,0.71920412
-2.21810905,5.35913276,0.29920097,1.74864432,0.02063634,0.28276187,0.84300544,2.58940884,0.04063712,0.71928934
-2.21210605,5.33320472,0.29374670,1.75137635,0.02088366,0.27329457,0.84189626,2.56870929,0.04076253,0.71824197
-2.20610305,5.31298957,0.28877648,1.76027955,0.02110855,0.26461756,0.84210443,2.54813428,0.04081853,0.71595410
-2.20010005,5.29835929,0.28435586,1.77527029,0.02130878,0.25680323,0.84360731,2.52763066,0.04079903,0.71232847
-2.19409705,5.28898763,0.28052712,1.79612259,0.02148238,0.24990411,0.84633383,2.50709607,0.04069909,0.70728375
-2.18809405,5.28436829,0.27730941,1.82247236,0.02162778,0.24395242,0.85016756,2.48638984,0.04051507,0.70075940
-2.18209105,5.28384000,0.27469997,1.85382623,0.02174384,0.23896026,0.85495151,2.46534601,0.04024477,0.69271989
-2.17608804,5.28661753,0.27267639,1.88957476,0.02182993,0.23492034,0.86049455,2.44378810,0.03988753,0.68315810
-2.17008504,5.29182777,0.27119962,1.92900966,0.02188598,0.23180725,0.86657924,2.42154477,0.03944425,0.67209780
-2.16408204,5.29854932,0.27021779,1.97134458,0.02191253,0.22957931,0.87297079,2.39846580,0.03891737,0.65959506
-2.15807904,5.30585423,0.26967039,2.01573872,0.02191079,0.22818088,0.87942667,2.37443767,0.03831084,0.64573859
-2.15207604,5.31285021,0.26949283,2.06132233,0.02188263,0.22754513,0.88570672,2.34939783,0.03762999,0.63064897
-2.14607304,5.31872160,0.26962089,2.10722345,0.02183062,0.22759711,0.89158318,2.32334727,0.03688142,0.61447692
-2.14007004,5.32276744,0.26999512,2.15259444,0.02175803,0.22825708,0.89685026,2.29636043,0.03607288,0.59740053
-2.13406703,5.32443512,0.27056465,2.19663774,0.02166877,0.22944390,0.90133287,2.26859226,0.03521303,0.57962174
-2.12806403,5.32334806,0.27129057,2.23862952,0.02156738,0.23107842,0.90489411,2.24028172,0.03431132,0.56136203
-2.12206103,5.31932626,0.27214835,2.27794047,0.02145895,0.23308663,0.90744122,2.21175171,0.03337781,0.54285759
-2.11605803,5.31239874,0.27312957,2.31405286,0.02134905,0.23540254,0.90892957,2.18340509,0.03242295,0.52435417
-2.11005503,5.30280709,0.27424254,2.34657333,0.02124361,0.23797052,0.90936472,2.15571687,0.03145747,0.50610152
-2.10405203,5.29099996,0.27551199,2.37524078,0.02114881,0.24074712,0.90880211,2.12922283,0.03049215,0.48834787
-2.09804902,5.27761833,0.27697779,2.39992924,0.02107094,0.24370214,0.90734464,2.10450467,0.02953774,0.47133437
-2.09204602,5.26347200,0.27869276,2.42064569,0.02101624,0.24681894,0.90513799,2.08217228,0.02860477,0.45528970
-2.08604302,5.24950808,0.28071969,2.43752295,0.02099075,0.25009400,0.90236389,2.06284359,0.02770342,0.44042491
-2.08004002,5.23677256,0.28312760,2.45080805,0.02100012,0.25353560,0.89923162,2.04712278,0.02684341,0.42692870
-2.07403702,5.22636630,0.28598769,2.46084675,0.02104942,0.25716184,0.89596809,2.03557738,0.02603382,0.41496308
-2.06803402,5.21939731,0.28936879,2.46806487,0.02114301,0.26099787,0.89280682,2.02871537,0.02528302,0.40465963
-2.06203102,5.21693102,0.29333285,2.47294728,0.02128430,0.26507273,0.88997640,2.02696291,0.02459848,0.39611633
-2.05602801,5.21994074,0.29793049,2.47601559,0.02147563,0.26941567,0.88768889,2.03064373,0.02398668,0.38939523
-2.05002501,5.22926036,0.30319690,2.47780541,0.02171810,0.27405232,0.88612869,2.03996091,0.02345293,0.38452072
-2.04402201,5.24554139,0.30914824,2.47884415,0.02201145,0.27900094,0.88544248,2.05498209,0.02300127,0.38147888
-2.03801901,5.26921622,0.31577880,2.47963021,0.02235395,0.28426877,0.88573065,2.07562860,0.02263433,0.38021759
-2.03201601,5.30046947,0.32305891,2.48061447,0.02274234,0.28984893,0.88704060,2.10166932,0.02235323,0.38064772
-2.02601301,5.33921858,0.33093394,2.48218444,0.02317181,0.29571791,0.88936248,2.13271968,0.02215749,0.38264532
-2.02001001,5.38510501,0.33932424,2.48465183,0.02363599,0.30183384,0.89262735,2.16824603,0.02204497,0.38605476
-2.01400700,5.43749633,0.34812623,2.48824366,0.02412705,0.30813578,0.89670809,2.20757557,0.02201186,0.39069297
