energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up
-3.31665833,5.99157281,0.01879891,0.92657888,0.35255729,2.94694093,2.34576367,1.03973605,0.06000650,1.40682327
-3.31065533,5.99545776,0.01898697,0.92616723,0.35063558,2.95539102,2.34422311,1.04028471,0.05986152,1.40207079
-3.30465233,5.99621852,0.01916311,0.92669726,0.34945078,2.95984726,2.34352312,1.04098768,0.05969084,1.39624620
-3.29864932,5.99385632,0.01932763,0.92816452,0.34900296,2.96023931,2.34369771,1.04186993,0.05950721,1.38942931
-3.29264632,5.98859792,0.01948154,0.93059101,0.34929525,2.95663778,2.34488235,1.04298109,0.05932567,1.38174207
-3.28664332,5.98089326,0.01962650,0.93402595,0.35033361,2.94925569,2.34731263,1.04439458,0.05916303,1.37334435
-3.28064032,5.97140120,0.01976477,0.93854453,0.35212601,2.93844369,2.35131655,1.04620515,0.05903725,1.36442780
-3.27463732,5.96096354,0.01989910,0.94424426,0.35468093,2.92467912,2.35730047,1.04852464,0.05896677,1.35520783
-3.26863432,5.95056821,0.02003257,0.95123935,0.35800538,2.90854927,2.36572925,1.05147624,0.05896977,1.34591406
-3.26263132,5.94130327,0.02016849,0.95965306,0.36210250,2.89072938,2.37710141,1.05518746,0.05906334,1.33677977
-3.25662831,5.93430382,0.02031019,0.96960861,0.36696888,2.87195651,2.39192040,1.05978205,0.05926276,1.32803079
-3.25062531,5.93069449,0.02046093,0.98121892,0.37259189,2.85300034,2.41066348,1.06537146,0.05958075,1.31987436
-3.24462231,5.93153048,0.02062368,0.99457586,0.37894710,2.83463247,2.43374963,1.07204601,0.06002681,1.31248867
-3.23861931,5.93774040,0.02080102,1.00973955,0.38599609,2.81759567,2.46150832,1.07986662,0.06060665,1.30601358
-3.23261631,5.95007413,0.02099502,1.02672835,0.39368480,2.80257488,2.49415079,1.08885721,0.06132179,1.30054307
-3.22661331,5.96905867,0.02120714,1.04551012,0.40194260,2.79017127,2.53174549,1.09899861,0.06216926,1.29611996
-3.22061031,5.99496480,0.02143816,1.06599540,0.41068219,2.78088108,2.57419913,1.11022409,0.06314151,1.29273315
-3.21460730,6.02778664,0.02168819,1.08803297,0.41980048,2.77508019,2.62124460,1.12241716,0.06422655,1.29031781
-3.20860430,6.06723564,0.02195667,1.11140809,0.42918033,2.77301549,2.67243667,1.13541161,0.06540814,1.28875829
-3.20260130,6.11274974,0.02224242,1.13584386,0.43869331,2.77480339,2.72715606,1.14899413,0.06666632,1.28789398
-3.19659830,6.16351757,0.02254375,1.16100560,0.44820328,2.78043568,2.78462192,1.16290945,0.06797804,1.28752764
-3.19059530,6.21851668,0.02285854,1.18650839,0.45757057,2.78979236,2.84391255,1.17686792,0.06931790,1.28743596
-3.18459230,6.27656413,0.02318442,1.21192739,0.46665680,2.80266065,2.90399360,1.19055510,0.07065910,1.28738161
-3.17858929,6.33637673,0.02351885,1.23681070,0.47532983,2.81875906,2.96375271,1.20364333,0.07197442,1.28712635
-3.17258629,6.39663806,0.02385931,1.26069422,0.48346882,2.83776518,3.02203912,1.21580441,0.07323723,1.28644429
-3.16658329,6.45606857,0.02420342,1.28311785,0.49096902,2.85934529,3.07770660,1.22672314,0.07442254,1.28513472
-3.16058029,6.51349505,0.02454901,1.30364248,0.49774596,2.88318425,3.12965786,1.23611094,0.07550796,1.28303355
-3.15457729,6.56791586,0.02489426,1.32186682,0.50373903,2.90901373,3.17688834,1.24371899,0.07647460,1.28002300
-3.14857429,6.61855818,0.02523769,1.33744349,0.50891399,2.93663707,3.21852747,1.24935017,0.07730782,1.27603868
-3.14257129,6.66492432,0.02557818,1.35009352,0.51326447,2.96594931,3.25387554,1.25286938,0.07799778,1.27107376
-3.13656828,6.70682448,0.02591494,1.35961871,0.51681218,2.99695106,3.28243440,1.25421155,0.07853987,1.26518005
-3.13056528,6.74439412,0.02624745,1.36591108,0.51960600,3.02975555,3.30393052,1.25338707,0.07893482,1.25846573
-3.12456228,6.77809498,0.02657534,1.36895909,0.52171975,3.06458803,3.31832939,1.25048419,0.07918867,1.25108999
-3.11855928,6.80869959,0.02689828,1.36885032,0.52324896,3.10177793,3.32584048,1.24566842,0.07931246,1.24325476
-3.11255628,6.83725998,0.02721586,1.36577028,0.52430663,3.14174371,3.32691240,1.23917871,0.07932176,1.23519407
-3.10655328,6.86506212,0.02752741,1.35999753,0.52501827,3.18497159,3.32221854,1.23132063,0.07923595,1.22716157
-3.10055028,6.89356841,0.02783191,1.35189519,0.52551640,3.23198896,3.31263350,1.22245684,0.07907741,1.21941690
-3.09454727,6.92435084,0.02812787,1.34189912,0.52593483,3.28333409,3.29920153,1.21299506,0.07887054,1.21221171
-3.08854427,6.95901838,0.02841328,1.33050332,0.52640286,3.33952368,3.28309809,1.20337424,0.07864077,1.20577591
-3.08254127,6.99914175,0.02868550,1.31824303,0.52703988,3.40101993,3.26558613,1.19404927,0.07841348,1.20030519
-3.07653827,7.04617939,0.02894136,1.30567628,0.52795032,3.46819888,3.24796895,1.18547494,0.07821301,1.19595010
-3.07053527,7.10140789,0.02917715,1.29336454,0.52921946,3.54132175,3.23154151,1.17808982,0.07806166,1.19280748
-3.06453227,7.16586008,0.02938873,1.28185329,0.53090996,3.62051055,3.21754207,1.17230054,0.07797890,1.19091461
-3.05852926,7.24027350,0.02957169,1.27165317,0.53305951,3.70572946,3.20710621,1.16846726,0.07798062,1.19024618
-3.05252626,7.32505134,0.02972150,1.26322253,0.53567948,3.79677278,3.20122483,1.16689062,0.07807861,1.19071449
-3.04652326,7.42023744,0.02983375,1.25695191,0.53875466,3.89326013,3.20070775,1.16780097,0.07828025,1.19217238
-3.04052026,7.52550617,0.02990436,1.25315110,0.54224403,3.99463911,3.20615423,1.17134986,0.07858828,1.19441918
-3.03451726,7.64016730,0.02992980,1.25203914,0.54608256,4.10019544,3.21793140,1.17760442,0.07900092,1.19720882
-3.02851426,7.76318550,0.02990733,1.25373763,0.55018379,4.20907006,3.23616117,1.18654458,0.07951204,1.20026015
-3.02251126,7.89321316,0.02983520,1.25826747,0.55444321,4.32028241,3.26071603,1.19806323,0.08011162,1.20326846
-3.01650825,8.02863503,0.02971284,1.26554922,0.55874217,4.43275905,3.29122372,1.21196937,0.08078624,1.20591809
-3.01050525,8.16762264,0.02954095,1.27540682,0.56295221,4.54536609,3.32708028,1.22799393,0.08151975,1.20789517
-3.00450225,8.30819590,0.02932164,1.28757461,0.56693959,4.65694434,3.36747106,1.24579826,0.08229407,1.20890023
-2.99849925,8.44828960,0.02905841,1.30170727,0.57056995,4.76634550,3.41139859,1.26498471,0.08308992,1.20865987
-2.99249625,8.58582186,0.02875613,1.31739232,0.57371277,4.87246794,3.45771640,1.28510916,0.08388770,1.20693737
-2.98649325,8.71876208,0.02842095,1.33416460,0.57624573,4.97429070,3.50516730,1.30569496,0.08466827,1.20354162
-2.98049025,8.84519578,0.02806015,1.35152235,0.57805858,5.07090425,3.55242497,1.32624783,0.08541372,1.19833414
-2.97448724,8.96338414,0.02768190,1.36894419,0.57905662,5.16153693,3.59813725,1.34627123,0.08610804,1.19123418
-2.96848424,9.07181605,0.02729508,1.38590631,0.57916366,5.24557606,3.64096966,1.36528172,0.08673777,1.18222153
-2.96248124,9.16925130,0.02690892,1.40189955,0.57832423,5.32258307,3.67964773,1.38282381,0.08729240,1.17133734
-2.95647824,9.25475345,0.02653272,1.41644544,0.57650529,5.39230211,3.71299672,1.39848379,0.08776479,1.15868277
-2.95047524,9.32771148,0.02617557,1.42911093,0.57369709,5.45466203,3.73997737,1.41190216,0.08815131,1.14441577
-2.94447224,9.38785006,0.02584599,1.43952113,0.56991339,5.50977187,3.75971655,1.42278411,0.08845199,1.12874610
-2.93846923,9.43522804,0.02555168,1.44736971,0.56519098,5.55791009,3.77153179,1.43090785,0.08867035,1.11192884
-2.93246623,9.47022585,0.02529923,1.45242665,0.55958841,5.59950834,3.77494891,1.43613040,0.08881326,1.09425662
-2.92646323,9.49352230,0.02509392,1.45454301,0.55318414,5.63513038,3.76971217,1.43839065,0.08889055,1.07605086
-2.92046023,9.50606197,0.02493954,1.45365275,0.54607400,5.66544721,3.75578671,1.43770958,0.08891459,1.05765223
-2.91445723,9.50901452,0.02483830,1.44977138,0.53836817,5.69120947,3.73335321,1.43418765,0.08889971,1.03941066
-2.90845423,9.50372741,0.02479075,1.44299178,0.53018761,5.71321824,3.70279513,1.42799934,0.08886158,1.02167507
-2.90245123,9.49167401,0.02479583,1.43347719,0.52166020,5.73229549,3.66467912,1.41938516,0.08881652,1.00478317
-2.89644822,9.47439883,0.02485088,1.42145196,0.51291654,5.74925512,3.61972949,1.40864130,0.08878080,0.98905154
-2.89044522,9.45346201,0.02495180,1.40719020,0.50408578,5.76487599,3.56879779,1.39610742,0.08876988,0.97476618
-2.88444222,9.43038504,0.02509319,1.39100315,0.49529130,5.77987771,3.51282893,1.38215297,0.08879770,0.96217384
-2.87843922,9.40659979,0.02526854,1.37322560,0.48664674,5.79490005,3.45282531,1.36716255,0.08887606,0.95147434
-2.87243622,9.38340269,0.02547049,1.35420202,0.47825225,5.81048695,3.38981048,1.35152102,0.08901396,0.94281408
-2.86643322,9.36191574,0.02569100,1.33427315,0.47019127,5.82707537,3.32479398,1.33559886,0.08921711,0.93628097
-2.86043022,9.34305607,0.02592165,1.31376333,0.46252795,5.84498956,3.25873870,1.31973837,0.08948754,0.93190098
-2.85442721,9.32751495,0.02615383,1.29296943,0.45530527,5.86444086,3.19253240,1.30424136,0.08982333,0.92963648
-2.84842421,9.31574750,0.02637900,1.27215152,0.44854396,5.88553305,3.12696417,1.28935877,0.09021848,0.92938641
-2.84242121,9.30797314,0.02658885,1.25152578,0.44224245,5.90827292,3.06270695,1.27528269,0.09066292,0.93098860
-2.83641821,9.30418724,0.02677554,1.23125993,0.43637753,5.93258583,3.00030647,1.26214108,0.09114274,0.93422395
-2.83041521,9.30418320,0.02693182,1.21147110,0.43090610,5.95833539,2.94017693,1.24999538,0.09164052,0.93882272
-2.82441221,9.30758426,0.02705118,1.19222625,0.42576762,5.98534666,2.88260312,1.23884115,0.09213584,0.94447262
-2.81840920,9.31388369,0.02712794,1.17354501,0.42088741,6.01343185,2.82774852,1.22861163,0.09260592,0.95082864
-2.81240620,9.32249154,0.02715740,1.15540458,0.41618051,6.04241730,2.77566872,1.21918398,0.09302643,0.95752424
-2.80640320,9.33278594,0.02713584,1.13774646,0.41155602,6.07217076,2.72632893,1.21038802,0.09337232,0.96418367
-2.80040020,9.34416654,0.02706063,1.12048448,0.40692165,6.10262744,2.67962459,1.20201689,0.09361876,0.97043487
-2.79439720,9.35610761,0.02693024,1.10351382,0.40218846,6.13381386,2.63540367,1.19383931,0.09374213,0.97592268
-2.78839420,9.36820836,0.02674427,1.08672037,0.39727530,6.16586804,2.59348945,1.18561262,0.09372098,0.98032167
-2.78239120,9.38023775,0.02650349,1.06999003,0.39211305,6.19905516,2.55370260,1.17709628,0.09353691,0.98334821
-2.77638819,9.39217192,0.02620979,1.05321762,0.38664826,6.23377753,2.51588131,1.16806497,0.09317544,0.98477125
-2.77038519,9.40422206,0.02586621,1.03631474,0.38084608,6.27057846,2.47989878,1.15832089,0.09262669,0.98442139
-2.76438219,9.41685134,0.02547686,1.01921653,0.37469252,6.31013931,2.44567732,1.14770465,0.09188590,0.98219786
-2.75837919,9.43078002,0.02504690,1.00188695,0.36819562,6.35326981,2.41319850,1.13610434,0.09095388,0.97807302
-2.75237619,9.44697826,0.02458243,0.98432242,0.36138587,6.40089167,2.38250944,1.12346238,0.08983706,0.97209434
-2.74637319,9.46664680,0.02409040,0.96655385,0.35431558,6.45401602,2.35372502,1.10977993,0.08854755,0.96438367
-2.74037019,9.49118641,0.02357848,0.94864696,0.34705742,6.51371535,2.32702643,1.09511884,0.08710280,0.95513388
-2.73436718,9.52215704,0.02305489,0.93070109,0.33970217,6.58109099,2.30265646,1.07960093,0.08552519,0.94460290
-2.72836418,9.56122868,0.02252822,0.91284659,0.33235576,6.65723718,2.28091188,1.06340485,0.08384137,0.93310570
-2.72236118,9.61012552,0.02200726,0.89524097,0.32513581,6.74320302,2.26213371,1.04676078,0.08208147,0.92100416
-2.71635818,9.67056581,0.02150072,0.87806419,0.31816781,6.83995359,2.24669585,1.02994304,0.08027819,0.90869558
-2.71035518,9.74419952,0.02101711,0.86151308,0.31158105,6.94833151,2.23499256,1.01326123,0.07846579,0.89660012
-2.70435218,9.83254604,0.02056439,0.84579543,0.30550460,7.06902007,2.22742538,0.99705009,0.07667907,0.88514766
-2.69834917,9.93693383,0.02014988,0.83112369,0.30006335,7.20250917,2.22438985,0.98165865,0.07495230,0.87476464
-2.69234617,10.05844417,0.01977996,0.81770875,0.29537432,7.34906484,2.22626234,0.96743898,0.07331827,0.86586123
-2.68634317,10.19786034,0.01945993,0.80575373,0.29154340,7.50870316,2.23338720,0.95473506,0.07180733,0.85881939
-2.68034017,10.35562380,0.01919389,0.79544818,0.28866248,7.68116945,2.24606446,0.94387207,0.07044658,0.85398202
-2.67433717,10.53179839,0.01898457,0.78696259,0.28680720,7.86592289,2.26453811,0.93514645,0.06925922,0.85164365
-2.66833417,10.72604355,0.01883330,0.78044348,0.28603517,8.06212731,2.28898519,0.92881712,0.06826397,0.85204280
-2.66233117,10.93759715,0.01873997,0.77600905,0.28638485,8.26864835,2.31950574,0.92509792,0.06747471,0.85535617
-2.65632816,11.16526863,0.01870305,0.77374543,0.28787495,8.48405740,2.35611385,0.92415164,0.06690028,0.86169484
-2.65032516,11.40744270,0.01871965,0.77370378,0.29050435,8.70664237,2.39873006,0.92608565,0.06654437,0.87110235
-2.64432216,11.66209404,0.01878564,0.77589805,0.29425255,8.93442582,2.44717532,0.93094924,0.06640565,0.88355473
-2.63831916,11.92681305,0.01889575,0.78030361,0.29908051,9.16519031,2.50116700,0.93873271,0.06647796,0.89896240
-2.63231616,12.19884265,0.01904382,0.78685675,0.30493193,9.39651118,2.56031725,0.94936826,0.06675065,0.91717368
-2.62631316,12.47512597,0.01922295,0.79545519,0.31173475,9.62579665,2.62413414,0.96273238,0.06720899,0.93797991
-2.62031016,12.75236439,0.01942577,0.80595942,0.31940299,9.85033479,2.69202585,0.97864997,0.06783469,0.96112183
-2.61430715,13.02708504,0.01964464,0.81819516,0.32783878,10.06734702,2.76330829,0.99689976,0.06860648,0.98629711
-2.60830415,13.29571664,0.01987194,0.83195674,0.33693447,10.27404706,2.83721608,1.01722099,0.06950066,1.01316868
-2.60230115,13.55467202,0.02010030,0.84701136,0.34657491,10.46770422,2.91291704,1.03932102,0.07049178,1.04137371
-2.59629815,13.80043515,0.02032284,0.86310432,0.35663971,10.64570935,2.98952968,1.06288372,0.07155326,1.07053290
-2.59029515,14.02965023,0.02053336,0.87996484,0.36700551,10.80564174,3.06614352,1.08757830,0.07265800,1.10025979
-2.58429215,14.23921002,0.02072657,0.89731252,0.37754823,10.94533453,3.14184125,1.11306816,0.07377901,1.13016988
-2.57828914,14.42634018,0.02089825,0.91486412,0.38814518,11.06293646,3.21572216,1.13901965,0.07488999,1.15988933
-2.57228614,14.58867647,0.02104534,0.93234040,0.39867708,11.15696733,3.28692560,1.16511027,0.07596590,1.18906279
-2.56628314,14.72433162,0.02116603,0.94947293,0.40902986,11.22636488,3.35465370,1.19103604,0.07698344,1.21736047
-2.56028014,14.83194877,0.02125982,0.96601035,0.41909635,11.27052063,3.41819198,1.21651783,0.07792152,1.24448391
-2.55427714,14.91073907,0.02132749,0.98172414,0.42877760,11.28930291,3.47692711,1.24130637,0.07876162,1.27017057
-2.54827414,14.96050137,0.02137107,0.99641338,0.43798409,11.28306552,3.53036085,1.26518585,0.07948817,1.29419705
-2.54227114,14.98162273,0.02139369,1.00990863,0.44663655,11.25264113,3.57811953,1.28797592,0.08008878,1.31638080
-2.53626813,14.97505932,0.02139953,1.02207449,0.45466658,11.19931904,3.61995871,1.30953225,0.08055440,1.33658048
-2.53026513,14.94229824,0.02139358,1.03281108,0.46201693,11.12480798,3.65576293,1.32974554,0.08087946,1.35469495
-2.52426213,14.88530154,0.02138149,1.04205423,0.46864150,11.03118477,3.68554064,1.34853923,0.08106183,1.37066099
-2.51825913,14.80643468,0.02136935,1.04977451,0.47450513,10.92083093,3.70941495,1.36586616,0.08110282,1.38444996
-2.51225613,14.70838244,0.02136348,1.05597525,0.47958308,10.79635943,3.72761073,1.38170430,0.08100696,1.39606359
-2.50625313,14.59405579,0.02137020,1.06068971,0.48386033,10.66053463,3.74043900,1.39605200,0.08078181,1.40552914
-2.50025013,14.46649373,0.02139563,1.06397751,0.48733075,10.51618840,3.74827968,1.40892305,0.08043764,1.41289413
-2.49424712,14.32876417,0.02144548,1.06592066,0.48999608,10.36613601,3.75156369,1.42034172,0.07998704,1.41822103
-2.48824412,14.18386813,0.02152493,1.06661927,0.49186484,10.21309498,3.75075537,1.43033837,0.07944452,1.42158204
-2.48224112,14.03465108,0.02163842,1.06618728,0.49295130,10.05961024,3.74633617,1.43894550,0.07882603,1.42305428
-2.47623812,13.88372485,0.02178962,1.06474824,0.49327433,9.90798830,3.73879026,1.44619483,0.07814846,1.42271559
-2.47023512,13.73340301,0.02198132,1.06243133,0.49285645,9.76024295,3.72859266,1.45211517,0.07742910,1.42064113
-2.46423212,13.58565180,0.02221539,1.05936779,0.49172290,9.61805427,3.71619996,1.45673142,0.07668519,1.41690081
-2.45822911,13.44205780,0.02249282,1.05568767,0.48990090,9.48274205,3.70204387,1.46006443,0.07593337,1.41155785
-2.45222611,13.30381294,0.02281373,1.05151704,0.48741899,9.35525416,3.68652713,1.46213188,0.07518924,1.40466817
-2.44622311,13.17171621,0.02317744,1.04697547,0.48430664,9.23616955,3.67002160,1.46294972,0.07446696,1.39628093
-2.44022011,13.04619102,0.02358253,1.04217402,0.48059398,9.12571514,3.65286781,1.46253427,0.07377889,1.38643979
-2.43421711,12.92731619,0.02402698,1.03721333,0.47631165,9.02379489,3.63537548,1.46090456,0.07313528,1.37518505
-2.42821411,12.81486828,0.02450818,1.03218204,0.47149083,8.93002933,3.61782426,1.45808472,0.07254412,1.36255624
-2.42221111,12.70837232,0.02502312,1.02715532,0.46616338,8.84380303,3.60046423,1.45410621,0.07201094,1.34859518
-2.41620810,12.60715808,0.02556841,1.02219356,0.46036202,8.76431747,3.58351558,1.44900970,0.07153878,1.33334913
-2.41020510,12.51041862,0.02614037,1.01734118,0.45412055,8.69064663,3.56716731,1.44284634,0.07112825,1.31687392
-2.40420210,12.41726833,0.02673510,1.01262555,0.44747405,8.62179269,3.55157465,1.43567849,0.07077757,1.29923675
-2.39819910,12.32679788,0.02734849,1.00805617,0.44045909,8.55673918,3.53685540,1.42757970,0.07048277,1.28051863
-2.39219610,12.23812356,0.02797628,1.00362403,0.43311382,8.49449962,3.52308545,1.41863404,0.07023791,1.26081614
-2.38619310,12.15042951,0.02861404,0.99930136,0.42547798,8.43415959,3.51029376,1.40893478,0.07003533,1.24024255
-2.38019010,12.06300152,0.02925722,0.99504183,0.41759287,8.37491092,3.49845757,1.39858266,0.06986601,1.21892817
-2.37418709,11.97525170,0.02990112,0.99078122,0.40950115,8.31607714,3.48749819,1.38768377,0.06971984,1.19701996
-2.36818409,11.88673403,0.03054093,0.98643876,0.40124663,8.25712977,3.47727830,1.37634735,0.06958606,1.17468043
-2.36218109,11.79715119,0.03117173,0.98191910,0.39287399,8.19769543,3.46760115,1.36468359,0.06945356,1.15208598
-2.35617809,11.70635356,0.03178862,0.97711494,0.38442842,8.13755461,3.45821224,1.35280172,0.06931130,1.12942468
-2.35017509,11.61433162,0.03238672,0.97191039,0.37595539,8.07663278,3.44880388,1.34080846,0.06914865,1.10689386
-2.34417209,11.52120326,0.03296133,0.96618483,0.36750031,8.01498532,3.43902281,1.32880704,0.06895576,1.08469745
-2.33816908,11.42719769,0.03350805,0.95981739,0.35910835,7.95277777,3.42848090,1.31689682,0.06872386,1.06304340
-2.33216608,11.33263749,0.03402300,0.95269171,0.35082430,7.89026295,3.41676857,1.30517353,0.06844556,1.04214131
-2.32616308,11.23792050,0.03450295,0.94470086,0.34269256,7.82775684,3.40347077,1.29373008,0.06811514,1.02220034
-2.32016008,11.14350273,0.03494557,0.93575238,0.33475723,7.76561472,3.38818466,1.28265797,0.06772877,1.00342753
-2.31415708,11.04988364,0.03534966,0.92577290,0.32706220,7.70420900,3.37053840,1.27204896,0.06728465,0.98602666
-2.30815408,10.95759435,0.03571530,0.91471245,0.31965141,7.64391015,3.35021003,1.26199701,0.06678321,0.97019747
-2.30215108,10.86718922,0.03604407,0.90254808,0.31256912,7.58507140,3.32694567,1.25260011,0.06622715,0.95613535
-2.29614807,10.77924087,0.03633916,0.88928656,0.30586014,7.52801798,3.30057593,1.24396195,0.06562146,0.94403137
-2.29014507,10.69433829,0.03660545,0.87496616,0.29957000,7.47304100,3.27102979,1.23619310,0.06497339,0.93407243
-2.28414207,10.61308726,0.03684956,0.85965729,0.29374516,7.42039586,3.23834504,1.22941147,0.06429240,0.92644147
-2.27813907,10.53611238,0.03707975,0.84346198,0.28843293,7.37030469,3.20267473,1.22374204,0.06358991,0.92131750
-2.27213607,10.46405941,0.03730578,0.82651213,0.28368136,7.32296199,3.16428911,1.21931562,0.06287915,0.91887529
-2.26613307,10.39759689,0.03753871,0.80896669,0.27953890,7.27854253,3.12357294,1.21626667,0.06217483,0.91928455
-2.26013007,10.33741591,0.03779060,0.79100777,0.27605389,7.23721040,3.08101804,1.21473014,0.06149284,0.92270852
-2.25412706,10.28422701,0.03807410,0.77283587,0.27327390,7.19912791,3.03721144,1.21483752,0.06084980,0.92930174
-2.24812406,10.23875343,0.03840207,0.75466447,0.27124487,7.16446333,2.99281962,1.21671220,0.06026267,0.93920719
-2.24212106,10.20172028,0.03878708,0.73671408,0.27001012,7.13339636,2.94856941,1.22046442,0.05974827,0.95255263
-2.23611806,10.17383949,0.03924091,0.71920619,0.26960929,7.10612058,2.90522657,1.22618607,0.05932280,0.96944643
-2.23011506,10.15579087,0.03977410,0.70235719,0.27007721,7.08284240,2.86357294,1.23394569,0.05900136,0.98997285
-2.22411206,10.14819982,0.04039544,0.68637259,0.27144277,7.06377612,2.82438319,1.24378399,0.05879751,1.01418722
-2.21810905,10.15161290,0.04111157,0.67144189,0.27372788,7.04913549,2.78840238,1.25571024,0.05872284,1.04211112
-2.21210605,10.16647239,0.04192662,0.65773409,0.27694650,7.03912195,2.75632522,1.26969985,0.05878660,1.07372792
-2.20610305,10.19309143,0.04284190,0.64539420,0.28110381,7.03391050,2.72877797,1.28569335,0.05899543,1.10897903
-2.20010005,10.23163141,0.04385576,0.63454077,0.28619561,7.03363395,2.70630385,1.30359700,0.05935314,1.14776101
-2.19409705,10.28208303,0.04496347,0.62526455,0.29220793,7.03836696,2.68935235,1.32328506,0.05986063,1.18992402
-2.18809405,10.34425257,0.04615727,0.61762823,0.29911687,7.04811073,2.67827288,1.34460379,0.06051586,1.23527157
-2.18209105,10.41775450,0.04742650,0.61166735,0.30688867,7.06277974,2.67331272,1.36737694,0.06131400,1.28356182
-2.17608804,10.50201113,0.04875783,0.60739203,0.31548007,7.08219153,2.67461922,1.39141258,0.06224762,1.33451052
-2.17008504,10.59625963,0.05013560,0.60478961,0.32483880,7.10606025,2.68224564,1.41651092,0.06330701,1.38779533
-2.16408204,10.69956618,0.05154224,0.60382783,0.33490440,7.13399459,2.69616005,1.44247259,0.06448053,1.44306163
-2.15807904,10.81084668,0.05295871,0.60445842,0.34560903,7.16550038,2.71625657,1.46910705,0.06575511,1.49992934
-2.15207604,10.92889261,0.05436504,0.60662078,0.35687859,7.19998762,2.74236780,1.49624047,0.06711670,1.55800059
-2.14607304,11.05240070,0.05574087,0.61024554,0.36863372,7.23678164,2.77427764,1.52372259,0.06855075,1.61686777
-2.14007004,11.18000446,0.05706600,0.61525782,0.38079096,7.27513754,2.81173347,1.55143208,0.07004272,1.67612163
-2.13406703,11.31030560,0.05832089,0.62157992,0.39326386,7.31425708,2.85445681,1.57927990,0.07157849,1.73535892
-2.12806403,11.44190352,0.05948717,0.62913329,0.40596398,7.35330690,2.90215171,1.60721049,0.07314474,1.79418933
-2.12206103,11.57342091,0.06054810,0.63783975,0.41880192,7.39143690,2.95451048,1.63520036,0.07472923,1.85224121
-2.11605803,11.70352427,0.06148893,0.64762182,0.43168810,7.42779778,3.01121625,1.66325431,0.07632103,1.90916599
-2.11005503,11.83093821,0.06229720,0.65840233,0.44453358,7.46155681,3.07194254,1.69139914,0.07791054,1.96464108
-2.10405203,11.95445318,0.06296301,0.67010321,0.45725063,7.49191106,3.13634999,1.71967537,0.07948955,2.01837109
-2.09804902,12.07292676,0.06347910,0.68264377,0.46975330,7.51809774,3.20408066,1.74812730,0.08105108,2.07008772
-2.09204602,12.18527928,0.06384096,0.69593858,0.48195785,7.53940147,3.27475073,1.77679204,0.08258918,2.11954822
-2.08604302,12.29048499,0.06404679,0.70989514,0.49378320,7.55515858,3.34794229,1.80568817,0.08409870,2.16653282
-2.08004002,12.38756036,0.06409737,0.72441172,0.50515132,7.56475904,3.42319522,1.83480483,0.08557495,2.21084158
-2.07403702,12.47555155,0.06399593,0.73937545,0.51598767,7.56764640,3.50000010,1.86409202,0.08701338,2.25229092
-2.06803402,12.55352292,0.06374790,0.75466098,0.52622171,7.56331672,3.57779300,1.89345279,0.08840926,2.29071034
-2.06203102,12.62054862,0.06336064,0.77012985,0.53578747,7.55131718,3.65595294,1.92273793,0.08975743,2.32593968
-2.05602801,12.67570877,0.06284311,0.78563074,0.54462431,7.53124508,3.73380264,1.95174389,0.09105204,2.35782742
-2.05002501,12.71809155,0.06220557,0.80100071,0.55267764,7.50274805,3.81061282,1.98021391,0.09228643,2.38623008
-2.04402201,12.74680192,0.06145921,0.81606727,0.55989993,7.46552570,3.88561029,2.00784275,0.09345309,2.41101308
-2.03801901,12.76097693,0.06061584,0.83065149,0.56625159,7.41933302,3.95798957,2.03428490,0.09454372,2.43205293
-2.03201601,12.75980718,0.05968757,0.84457180,0.57170206,7.36398548,4.02692762,2.05916574,0.09554939,2.44924088
-2.02601301,12.74256332,0.05868650,0.85764835,0.57623073,7.29936548,4.09160119,2.08209543,0.09646079,2.46248756
-2.02001001,12.70862586,0.05762452,0.86970785,0.57982783,7.22542965,4.15120574,2.10268455,0.09726859,2.47172852
-2.01400700,12.65751638,0.05651307,0.88058840,0.58249516,7.14221631,4.20497531,2.12056078,0.09796383,2.47693014
-2.00800400,12.58892784,0.05536299,0.89014419,0.58424661,7.04985235,4.25220209,2.13538575,0.09853840,2.47809547
-2.00200100,12.50275191,0.05418444,0.89824986,0.58510834,6.94855867,4.29225493,2.14687100,0.09898544,2.47526956
-1.99599800,12.39910109,0.05298681,0.90480410,0.58511868,6.83865354,4.32459579,2.15479213,0.09929985,2.46854378
-1.98999500,12.27832393,0.05177873,0.90973248,0.58432775,6.72055330,4.34879359,2.15900053,0.09947863,2.45805879
-1.98399200,12.14101214,0.05056809,0.91298927,0.58279658,6.59477001,4.36453459,2.15943176,0.09952126,2.44400575
-1.97798899,11.98799870,0.04936210,0.91455825,0.58059607,6.46190586,4.37162938,2.15611036,0.09942989,2.42662568
-1.97198599,11.82034701,0.04816739,0.91445237,0.57780557,6.32264453,4.37001599,2.14915062,0.09920949,2.40620685
-1.96598299,11.63933146,0.04699006,0.91271251,0.57451128,6.17773977,4.35975939,2.13875352,0.09886786,2.38308026
-1.95997999,11.44641043,0.04583582,0.90940524,0.57080453,6.02800180,4.34104775,2.12519988,0.09841554,2.35761343
-1.95397699,11.24319333,0.04471007,0.90461996,0.56677997,5.87428210,4.31418567,2.10884018,0.09786556,2.33020272
