energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up
-0.28514257,7.98231150,0.05764257,1.12448883,0.85066237,4.36151842,2.61905300,0.68946670,0.11438661,1.27163657
-0.27913957,8.03628112,0.05789301,1.12954640,0.85492642,4.40310462,2.63372248,0.69005534,0.11339929,1.28009082
-0.27313657,8.08847578,0.05811270,1.13424857,0.85865360,4.44321943,2.64794740,0.69040183,0.11237681,1.28867155
-0.26713357,8.13930733,0.05830656,1.13869125,0.86188981,4.48190045,2.66194816,0.69055389,0.11133642,1.29754086
-0.26113057,8.18922012,0.05848020,1.14297673,0.86468345,4.51920232,2.67593457,0.69056304,0.11029635,1.30687074
-0.25512756,8.23867856,0.05863974,1.14721243,0.86708356,4.55519204,2.69009996,0.69048372,0.10927548,1.31683860
-0.24912456,8.28815139,0.05879167,1.15150927,0.86913815,4.58994257,2.70461543,0.69037209,0.10829290,1.32762224
-0.24312156,8.33809284,0.05894264,1.15597943,0.87089275,4.62352456,2.71962434,0.69028456,0.10736744,1.33939420
-0.23711856,8.38892107,0.05909933,1.16073376,0.87238928,4.65599673,2.73523721,0.69027597,0.10651717,1.35231576
-0.23111556,8.44099479,0.05926821,1.16587864,0.87366527,4.68739534,2.75152707,0.69039754,0.10575887,1.36653063
-0.22511256,8.49458917,0.05945538,1.17151268,0.87475343,4.71772334,2.76852557,0.69069464,0.10510747,1.38215868
-0.21910955,8.54987239,0.05966634,1.17772315,0.87568169,4.74694008,2.78621994,0.69120452,0.10457556,1.39929006
-0.21310655,8.60688440,0.05990576,1.18458251,0.87647360,4.77495235,2.80455120,0.69195410,0.10417287,1.41797977
-0.20710355,8.66551946,0.06017732,1.19214516,0.87714917,4.80160754,2.82341373,0.69295800,0.10390582,1.43824335
-0.20110055,8.72551382,0.06048347,1.20044468,0.87772608,4.82668964,2.84265644,0.69421687,0.10377717,1.46005363
-0.19509755,8.78644000,0.06082525,1.20949167,0.87822116,4.84991875,2.86208562,0.69571635,0.10378573,1.48333906
-0.18909455,8.84770849,0.06120219,1.21927249,0.87865222,4.87095440,2.88146964,0.69742647,0.10392616,1.50798359
-0.18309155,8.90857757,0.06161216,1.22974891,0.87903994,4.88940287,2.90054538,0.69930194,0.10418897,1.53382842
-0.17708854,8.96817132,0.06205135,1.24085888,0.87940977,4.90482848,2.91902624,0.70128309,0.10456060,1.56067542
-0.17108554,9.02550547,0.06251426,1.25251836,0.87979385,4.91676833,2.93661155,0.70329761,0.10502364,1.58829236
-0.16508254,9.07952018,0.06299381,1.26462416,0.88023257,4.92475003,2.95299692,0.70526304,0.10555723,1.61641960
-0.15907954,9.12911840,0.06348149,1.27705772,0.88077582,4.92831150,2.96788518,0.70708987,0.10613764,1.64477817
-0.15307654,9.17320814,0.06396756,1.28968965,0.88148377,4.92702174,2.98099732,0.70868517,0.10673886,1.67307879
-0.14707354,9.21074642,0.06444141,1.30238476,0.88242698,4.92050154,2.99208289,0.70995659,0.10733347,1.70103153
-0.14107054,9.24078277,0.06489185,1.31500731,0.88368589,4.90844287,3.00092927,0.71081642,0.10789350,1.72835565
-0.13506753,9.26249990,0.06530755,1.32742626,0.88534948,4.89062583,3.00736943,0.71118565,0.10839136,1.75478918
-0.12906453,9.27524929,0.06567744,1.33952018,0.88751319,4.86693207,3.01128746,0.71099769,0.10880085,1.78009787
-0.12306153,9.27857981,0.06599118,1.35118146,0.89027619,4.83735382,3.01262185,0.71020163,0.10909813,1.80408294
-0.11705853,9.27225759,0.06623954,1.36231982,0.89373779,4.80199807,3.01136613,0.70876473,0.10926264,1.82658743
-0.11105553,9.25627613,0.06641480,1.37286469,0.89799352,4.76108529,3.00756685,0.70667410,0.10927793,1.84750065
-0.10505253,9.23085607,0.06651108,1.38276654,0.90313067,4.71494304,3.00131916,0.70393750,0.10913239,1.86676063
-0.09904952,9.19643452,0.06652458,1.39199703,0.90922375,4.66399462,2.99276020,0.70058302,0.10881979,1.88435425
-0.09304652,9.15364471,0.06645374,1.40054811,0.91632999,4.60874336,2.98206078,0.69665792,0.10833968,1.90031513
-0.08704352,9.10328719,0.06629930,1.40843013,0.92448515,4.54975375,2.96941589,0.69222645,0.10769755,1.91471914
-0.08104052,9.04629408,0.06606428,1.41566917,0.93369990,4.48763023,2.95503479,0.68736695,0.10690479,1.92767791
-0.07503752,8.98368880,0.06575383,1.42230390,0.94395711,4.42299518,2.93913121,0.68216837,0.10597848,1.93933025
-0.06903452,8.91654326,0.06537501,1.42838207,0.95521005,4.35646727,2.92191436,0.67672628,0.10494096,1.94983224
-0.06303152,8.84593523,0.06493650,1.43395711,0.96738200,4.28864158,2.90358144,0.67113881,0.10381921,1.95934601
-0.05702851,8.77290814,0.06444827,1.43908491,0.98036706,4.22007262,2.88431190,0.66550256,0.10264410,1.96802811
-0.05102551,8.69843554,0.06392113,1.44382110,0.99403252,4.15126111,2.86426397,0.65990878,0.10144954,1.97601780
-0.04502251,8.62339187,0.06336641,1.44821890,1.00822250,4.08264538,2.84357341,0.65444010,0.10027151,1.98342603
-0.03901951,8.54853120,0.06279554,1.45232783,1.02276303,4.01459760,2.82235459,0.64916772,0.09914707,1.99032559
-0.03301651,8.47447442,0.06221966,1.45619301,1.03746819,3.94742486,2.80070354,0.64414943,0.09811331,1.99674323
-0.02701351,8.40170531,0.06164936,1.45985526,1.05214718,3.88137489,2.77870265,0.63942843,0.09720639,2.00265406
-0.02101051,8.33057511,0.06109441,1.46335177,1.06661194,3.81664560,2.75642652,0.63503285,0.09646056,2.00797885
-0.01500750,8.26131460,0.06056356,1.46671721,1.08068511,3.75339764,2.73394830,0.63097608,0.09590727,2.01258438
-0.00900450,8.19405251,0.06006440,1.46998506,1.09420769,3.69176886,2.71134591,0.62725780,0.09557435,2.01628706
-0.00300150,8.12883843,0.05960338,1.47318898,1.10704633,3.63188934,2.68870762,0.62386545,0.09548533,2.01885979
0.00300150,8.06566828,0.05918570,1.47636398,1.11909956,3.57389584,2.66613628,0.62077621,0.09565877,2.02004171
0.00900450,8.00451049,0.05881546,1.47954731,1.13030285,3.51794442,2.64375193,0.61795912,0.09610780,2.01955059
0.01500750,7.94533070,0.05849565,1.48277879,1.14063201,3.46422009,2.62169237,0.61537741,0.09683969,2.01709706
0.02101051,7.88811337,0.05822830,1.48610064,1.15010484,3.41294280,2.60011164,0.61299061,0.09785557,2.01240012
0.02701351,7.83287874,0.05801453,1.48955669,1.15878083,3.36436903,2.57917651,0.61075666,0.09915026,2.00520297
0.03301651,7.77969407,0.05785468,1.49319107,1.16675875,3.31878879,2.55906099,0.60863363,0.10071224,1.99528828
0.03901951,7.72867847,0.05774831,1.49704657,1.17417239,3.27651807,2.53993948,0.60658118,0.10252366,1.98249206
0.04502251,7.68000123,0.05769426,1.50116262,1.18118434,3.23788705,2.52197888,0.60456159,0.10456062,1.96671517
0.05102551,7.63387388,0.05769066,1.50557327,1.18797822,3.20322481,2.50533020,0.60254058,0.10679343,1.94793193
0.05702851,7.59053672,0.05773491,1.51030530,1.19474960,3.17284130,2.49012038,0.60048765,0.10918719,1.92619505
0.06303152,7.55024091,0.05782360,1.51537668,1.20169594,3.14700774,2.47644484,0.59837630,0.11170234,1.90163681
0.06903452,7.51322757,0.05795249,1.52079550,1.20900615,3.12593659,2.46436120,0.59618398,0.11429552,1.87446616
0.07503752,7.47970537,0.05811641,1.52655959,1.21685007,3.10976229,2.45388476,0.59389196,0.11692044,1.84496198
0.08104052,7.44982825,0.05830929,1.53265687,1.22536851,3.09852404,2.44498600,0.59148514,0.11952902,1.81346295
0.08704352,7.42367496,0.05852406,1.53906640,1.23466413,3.09215164,2.43759022,0.58895188,0.12207247,1.78035449
0.09304652,7.40123185,0.05875276,1.54576020,1.24479392,3.09045531,2.43157950,0.58628383,0.12450264,1.74605363
0.09904952,7.38238006,0.05898656,1.55270565,1.25576336,3.09312032,2.42679673,0.58347595,0.12677322,1.71099274
0.10505253,7.36688820,0.05921595,1.55986825,1.26752276,3.09970679,2.42305163,0.58052650,0.12884111,1.67560291
0.11105553,7.35441112,0.05943086,1.56721477,1.27996595,3.10965491,2.42012829,0.57743718,0.13066757,1.64029811
0.11705853,7.34449479,0.05962099,1.57471629,1.29293153,3.12229555,2.41779393,0.57421329,0.13221943,1.60546091
0.12306153,7.33658746,0.05977610,1.58235110,1.30620658,3.13686582,2.41580835,0.57086392,0.13346996,1.57143046
0.12906453,7.33005629,0.05988629,1.59010716,1.31953271,3.15252916,2.41393357,0.56740206,0.13439968,1.53849347
0.13506753,7.32420888,0.05994244,1.59798402,1.33261445,3.16839890,2.41194330,0.56384471,0.13499682,1.50687826
0.14107054,7.31831833,0.05993656,1.60599397,1.34512933,3.18356458,2.40963159,0.56021281,0.13525758,1.47675238
0.14707354,7.31165087,0.05986213,1.61416242,1.35673950,3.19711972,2.40682058,0.55653105,0.13518600,1.44822340
0.15307654,7.30349427,0.05971444,1.62252748,1.36710421,3.20818992,2.40336673,0.55282754,0.13479358,1.42134274
0.15907954,7.29318596,0.05949091,1.63113871,1.37589276,3.21596016,2.39916558,0.54913327,0.13409864,1.39611203
0.16508254,7.28013913,0.05919122,1.64005528,1.38279714,3.21970000,2.39415475,0.54548144,0.13312539,1.37249142
0.17108554,7.26386581,0.05881754,1.64934349,1.38754402,3.21878581,2.38831523,0.54190668,0.13190272,1.35040904
0.17708854,7.24399551,0.05837452,1.65907386,1.38990540,3.21271898,2.38167093,0.53844415,0.13046300,1.32977111
0.18309155,7.22028887,0.05786926,1.66931808,1.38970752,3.20113951,2.37428670,0.53512859,0.12884059,1.31047178
0.18909455,7.19264550,0.05731120,1.68014577,1.38683766,3.18383446,2.36626487,0.53199335,0.12707045,1.29240223
0.19509755,7.16110577,0.05671189,1.69162128,1.38124850,3.16074101,2.35774059,0.52906946,0.12518680,1.27545845
0.20110055,7.12584661,0.05608466,1.70380071,1.37295998,3.13194425,2.34887619,0.52638479,0.12322177,1.25954731
0.20710355,7.08717156,0.05544432,1.71672901,1.36205860,3.09766987,2.33985478,0.52396324,0.12120439,1.24459085
0.21310655,7.04549569,0.05480670,1.73043747,1.34869429,3.05827233,2.33087333,0.52182410,0.11915966,1.23052849
0.21910955,7.00132608,0.05418821,1.74494132,1.33307508,3.01421918,2.32213554,0.51998154,0.11710793,1.21731742
0.22511256,6.95523906,0.05360537,1.76023763,1.31545990,2.96607239,2.31384454,0.51844414,0.11506460,1.20493140
0.23111556,6.90785515,0.05307431,1.77630334,1.29615002,2.91446776,2.30619581,0.51721463,0.11304001,1.19335815
0.23711856,6.85981300,0.05261031,1.79309348,1.27547937,2.86009316,2.29937039,0.51628968,0.11103968,1.18259584
0.24312156,6.81174358,0.05222735,1.81053951,1.25380461,2.80366698,2.29352847,0.51565977,0.10906473,1.17264903
0.24912456,6.76424574,0.05193766,1.82854783,1.23149508,2.74591737,2.28880369,0.51530920,0.10711256,1.16352462
0.25512756,6.71786433,0.05175139,1.84699850,1.20892326,2.68756340,2.28529809,0.51521607,0.10517764,1.15522793
0.26113057,6.67307185,0.05167622,1.86574434,1.18645621,2.62929862,2.28307793,0.51535240,0.10325243,1.14775962
0.26713357,6.63025443,0.05171713,1.88461043,1.16444809,2.57177762,2.28217045,0.51568435,0.10132832,1.14111332
0.27313657,6.58970270,0.05187618,1.90339442,1.14323421,2.51560590,2.28256180,0.51617243,0.09939659,1.13527450
0.27913957,6.55160801,0.05215237,1.92186757,1.12312656,2.46133308,2.28419609,0.51677202,0.09744928,1.13022041
0.28514257,6.51606417,0.05254156,1.93977706,1.10441096,2.40944947,2.28697585,0.51743383,0.09547997,1.12592116
0.29114557,6.48307440,0.05303651,1.95684945,1.08734562,2.36038556,2.29076383,0.51810474,0.09348438,1.12234194
0.29714857,6.45256336,0.05362698,1.97279567,1.07216110,2.31451422,2.29538637,0.51872876,0.09146089,1.11944599
0.30315158,6.42439344,0.05429988,1.98731743,1.05906128,2.27215479,2.30063817,0.51924818,0.08941076,1.11719834
0.30915458,6.39838457,0.05503959,2.00011512,1.04822514,2.23357874,2.30628861,0.51960509,0.08733828,1.11556983
0.31515758,6.37433634,0.05582828,2.01089694,1.03980899,2.19901591,2.31208936,0.51974298,0.08525066,1.11454119
0.32116058,6.35205130,0.05664640,2.01938912,1.03394886,2.16866096,2.31778314,0.51960853,0.08315784,1.11410693
0.32716358,6.33135790,0.05747315,2.02534666,1.03076269,2.14267919,2.32311327,0.51915359,0.08107215,1.11427858
0.33316658,6.31213175,0.05828708,2.02856415,1.03035202,2.12121116,2.32783372,0.51833706,0.07900778,1.11508714
0.33916958,6.29431357,0.05906673,2.02888607,1.03280300,2.10437583,2.33171904,0.51712674,0.07698032,1.11658433
0.34517259,6.27792253,0.05979123,2.02621593,1.03818653,2.09227164,2.33457375,0.51550094,0.07500617,1.11884265
0.35117559,6.26306368,0.06044101,2.02052351,1.04655734,2.08497551,2.33624056,0.51344977,0.07310194,1.12195388
0.35717859,6.24992865,0.06099839,2.01184970,1.05795215,2.08253955,2.33660690,0.51097594,0.07128389,1.12602615
0.36318159,6.23878875,0.06144810,2.00030833,1.07238688,2.08498575,2.33560923,0.50809504,0.06956740,1.13117949
0.36918459,6.22998055,0.06177786,1.98608469,1.08985300,2.09229878,2.33323465,0.50483514,0.06796644,1.13754004
0.37518759,6.22388404,0.06197865,1.96943049,1.11031341,2.10441743,2.32951976,0.50123572,0.06649318,1.14523306
0.38119060,6.22089432,0.06204502,1.95065537,1.13369802,2.12122514,2.32454640,0.49734595,0.06515760,1.15437505
0.38719360,6.22138808,0.06197516,1.93011520,1.15989942,2.14254045,2.31843460,0.49322237,0.06396722,1.16506538
0.39319660,6.22568666,0.06177088,1.90819758,1.18876900,2.16810797,2.31133294,0.48892594,0.06292684,1.17737778
0.39919960,6.23401806,0.06143738,1.88530547,1.22011396,2.19759075,2.30340700,0.48451883,0.06203845,1.19135224
0.40520260,6.24648014,0.06098293,1.86183956,1.25369551,2.23056486,2.29482648,0.48006099,0.06130113,1.20698767
0.41120560,6.26300789,0.06041846,1.83818060,1.28922865,2.26651696,2.28575188,0.47560667,0.06071107,1.22423600
0.41720860,6.28334719,0.05975696,1.81467264,1.32638380,2.30484544,2.27632181,0.47120131,0.06026164,1.24299796
0.42321161,6.30703747,0.05901296,1.79160822,1.36479042,2.34486564,2.26664171,0.46687871,0.05994359,1.26312094
0.42921461,6.33340514,0.05820186,1.76921652,1.40404265,2.38581958,2.25677500,0.46265907,0.05974525,1.28439935
0.43521761,6.36156925,0.05733936,1.74765507,1.44370708,2.42689003,2.24673734,0.45854767,0.05965287,1.30657733
0.44122061,6.39045985,0.05644090,1.72700582,1.48333221,2.46721893,2.23649456,0.45453458,0.05965097,1.32935412
0.44722361,6.41884900,0.05552123,1.70727559,1.52245947,2.50592949,2.22596461,0.45059536,0.05972286,1.35239170
0.45322661,6.44539322,0.05459398,1.68840106,1.56063535,2.54215136,2.21502338,0.44669267,0.05985107,1.37532455
0.45922961,6.46868568,0.05367147,1.67025782,1.59742397,2.57504772,2.20351427,0.44277884,0.06001791,1.39777101
0.46523262,6.48731538,0.05276456,1.65267304,1.63241965,2.60384322,2.19126071,0.43879912,0.06020609,1.41934586
0.47123562,6.49993016,0.05188264,1.63544076,1.66525882,2.62785125,2.17808094,0.43469547,0.06039920,1.43967324
0.47723862,6.50530010,0.05103371,1.61833884,1.69563059,2.64649933,2.16380395,0.43041070,0.06058232,1.45839962
0.48324162,6.50237735,0.05022458,1.60114649,1.72328545,2.65935108,2.14828533,0.42589254,0.06074249,1.47520574
0.48924462,6.49034894,0.04946107,1.58366111,1.74804163,2.66612358,2.13142206,0.42109753,0.06086909,1.48981734
0.49524762,6.46867924,0.04874824,1.56571343,1.76978877,2.66669898,2.11316488,0.41599435,0.06095417,1.50201376
0.50125063,6.43713931,0.04809065,1.54717992,1.78848858,2.66112967,2.09352747,0.41056646,0.06099267,1.51163422
0.50725363,6.39582138,0.04749255,1.52799182,1.80417263,2.64963649,2.07259155,0.40481378,0.06098242,1.51858144
0.51325663,6.34513725,0.04695798,1.50814018,1.81693711,2.63259977,2.05050757,0.39875336,0.06092405,1.52282244
0.51925963,6.28580069,0.04649084,1.48767670,1.82693512,2.61054379,2.02749069,0.39241901,0.06082079,1.52438649
0.52526263,6.21879479,0.04609482,1.46671053,1.83436670,2.58411503,2.00381242,0.38585987,0.06067805,1.52336056
0.53126563,6.14532611,0.04577333,1.44540137,1.83946716,2.55405539,1.97978825,0.37913803,0.06050294,1.51988240
0.53726863,6.06676823,0.04552921,1.42394931,1.84249446,2.52117172,1.95576211,0.37232538,0.06030367,1.51413182
0.54327164,5.98459807,0.04536452,1.40258252,1.84371607,2.48630294,1.93208862,0.36549992,0.06008891,1.50632059
0.54927464,5.90032855,0.04528022,1.38154344,1.84339620,2.45028670,1.90911427,0.35874169,0.05986709,1.49668158
0.55527764,5.81544135,0.04527585,1.36107457,1.84178386,2.41392692,1.88715866,0.35212865,0.05964572,1.48545774
0.56128064,5.73132352,0.04534923,1.34140493,1.83910236,2.37796391,1.86649697,0.34573274,0.05943079,1.47289131
0.56728364,5.64921128,0.04549628,1.32273788,1.83554078,2.34304847,1.84734471,0.33961637,0.05922621,1.45921408
0.57328664,5.57014373,0.04571078,1.30524127,1.83124755,2.30972110,1.82984562,0.33382949,0.05903342,1.44463875
0.57928964,5.49492876,0.04598439,1.28904037,1.82632655,2.27839704,1.81406337,0.32840749,0.05885109,1.42935201
0.58529265,5.42412237,0.04630666,1.27421397,1.82083571,2.24935791,1.79997752,0.32336991,0.05867503,1.41350944
0.59129565,5.35802194,0.04666522,1.26079371,1.81478794,2.22274971,1.78748375,0.31872012,0.05849826,1.39723232
0.59729865,5.29667311,0.04704607,1.24876660,1.80815435,2.19858736,1.77639843,0.31444587,0.05831128,1.38060642
0.60330165,5.23988927,0.04743395,1.23808045,1.80086938,2.17676481,1.76646693,0.31052064,0.05810242,1.36368261
0.60930465,5.18728170,0.04781282,1.22865153,1.79283747,2.15707030,1.75737538,0.30690583,0.05785844,1.34647918
0.61530765,5.13829835,0.04816639,1.22037407,1.78394082,2.13920535,1.74876491,0.30355332,0.05756519,1.32898551
0.62131066,5.09226837,0.04847865,1.21313068,1.77404786,2.12280648,1.74024775,0.30040859,0.05720833,1.31116689
0.62731366,5.04844985,0.04873440,1.20680316,1.76302184,2.10746838,1.73142421,0.29741392,0.05677414,1.29297014
0.63331666,5.00607779,0.04891980,1.20128280,1.75072924,2.09276714,1.72189982,0.29451165,0.05625031,1.27432964
0.63931966,4.96440985,0.04902276,1.19647967,1.73704752,2.07828239,1.71130174,0.29164727,0.05562667,1.25517354
0.64532266,4.92276741,0.04903336,1.19233026,1.72187189,2.06361739,1.69929378,0.28877217,0.05489589,1.23542970
0.65132566,4.88057027,0.04894405,1.18880316,1.70512088,2.04841605,1.68558959,0.28584592,0.05405395,1.21503131
0.65732866,4.83736344,0.04874983,1.18590252,1.68674051,2.03237632,1.66996345,0.28283807,0.05310063,1.19392175
0.66333167,4.79283540,0.04844832,1.18366909,1.66670696,2.01525962,1.65225848,0.27972930,0.05203965,1.17205869
0.66933467,4.74682733,0.04803967,1.18217905,1.64502780,1.99689613,1.63239222,0.27651199,0.05087879,1.14941729
0.67533767,4.69933384,0.04752642,1.18154084,1.62174173,1.97718599,1.61035950,0.27319019,0.04962972,1.12599230
0.68134067,4.65049576,0.04691329,1.18189009,1.59691710,1.95609692,1.58623279,0.26977906,0.04830769,1.10179939
0.68734367,4.60058613,0.04620691,1.18338335,1.57064928,1.93365865,1.56016033,0.26630384,0.04693107,1.07687530
0.69334667,4.54999088,0.04541548,1.18619082,1.54305720,1.90995489,1.53236217,0.26279842,0.04552073,1.05127738
0.69934967,4.49918557,0.04454853,1.19048876,1.51427928,1.88511349,1.50312465,0.25930371,0.04409931,1.02508221
0.70535268,4.44871012,0.04361656,1.19645181,1.48446891,1.85929574,1.47279349,0.25586579,0.04269047,0.99838372
0.71135568,4.39914284,0.04263077,1.20424589,1.45378996,1.83268534,1.44176596,0.25253401,0.04131802,0.97129081
0.71735868,4.35107541,0.04160285,1.21402179,1.42241226,1.80547794,1.41048228,0.24935917,0.04000514,0.94392467
0.72336168,4.30508994,0.04054476,1.22590990,1.39050749,1.77787173,1.37941670,0.24639174,0.03877355,0.91641595
0.72936468,4.26173924,0.03946859,1.24001611,1.35824552,1.75005954,1.34906824,0.24368037,0.03764288,0.88890184
0.73536768,4.22153086,0.03838650,1.25641906,1.32579133,1.72222280,1.31995143,0.24127050,0.03663002,0.86152335
0.74137069,4.18491533,0.03731061,1.27516865,1.29330264,1.69452753,1.29258702,0.23920338,0.03574867,0.83442268
0.74737369,4.15227867,0.03625298,1.29628574,1.26092821,1.66712230,1.26749281,0.23751518,0.03500903,0.80774086
0.75337669,4.12393902,0.03522565,1.31976287,1.22880686,1.64013810,1.24517458,0.23623648,0.03441766,0.78161581
0.75937969,4.10014684,0.03424055,1.34556574,1.19706711,1.61368981,1.22611708,0.23539193,0.03397744,0.75618068
0.76538269,4.08108817,0.03330955,1.37363525,1.16582744,1.58787897,1.21077521,0.23500010,0.03368774,0.73156253
0.77138569,4.06689014,0.03244443,1.40388981,1.13519703,1.56279749,1.19956527,0.23507351,0.03354473,0.70788147
0.77738869,4.05762795,0.03165675,1.43622779,1.10527678,1.53853171,1.19285634,0.23561874,0.03354177,0.68525008
0.78339170,4.05333258,0.03095783,1.47052966,1.07616064,1.51516657,1.19096199,0.23663660,0.03366989,0.66377310
0.78939470,4.05399838,0.03035854,1.50666003,1.04793707,1.49278943,1.19413226,0.23812239,0.03391841,0.64354739
0.79539770,4.05959001,0.02986917,1.54446914,1.02069036,1.47149307,1.20254620,0.24006610,0.03427555,0.62466207
0.80140070,4.07004818,0.02949918,1.58379408,0.99450198,1.45137779,1.21630516,0.24245265,0.03472900,0.60719878
0.80740370,4.08529404,0.02925695,1.62445954,0.96945156,1.43255235,1.23542709,0.24526206,0.03526657,0.59123192
0.81340670,4.10523176,0.02914951,1.66627837,0.94561766,1.41513356,1.25984219,0.24846969,0.03587670,0.57682900
0.81940970,4.12974978,0.02918223,1.70905201,0.92307813,1.39924478,1.28939023,0.25204637,0.03654900,0.56405079
0.82541271,4.15872060,0.02935856,1.75257086,0.90191009,1.38501321,1.32381978,0.25595872,0.03727462,0.55295148
0.83141571,4.19199966,0.02967975,1.79661506,0.88218961,1.37256624,1.36278986,0.26016931,0.03804656,0.54357866
0.83741871,4.22942365,0.03014460,1.84095546,0.86399090,1.36202723,1.40587400,0.26463713,0.03885990,0.53597318
0.84342171,4.27080882,0.03074930,1.88535528,0.84738532,1.35351089,1.45256705,0.26931800,0.03971189,0.53016887
0.84942471,4.31594980,0.03148730,1.92957228,0.83244012,1.34711869,1.50229477,0.27416524,0.04060199,0.52619220
0.85542771,4.36461925,0.03234925,1.97336162,0.81921707,1.34293458,1.55442602,0.27913036,0.04153178,0.52406179
0.86143072,4.41656893,0.03332309,2.01647938,0.80777101,1.34102149,1.60828743,0.28416401,0.04250484,0.52378796
0.86743372,4.47153216,0.03439412,2.05868650,0.79814847,1.34141861,1.66318018,0.28921699,0.04352652,0.52537224
0.87343672,4.52922794,0.03554530,2.09975323,0.79038649,1.34413997,1.71839823,0.29424138,0.04460374,0.52880692
0.87943972,4.58936654,0.03675757,2.13946360,0.78451153,1.34917419,1.77324748,0.29919176,0.04574470,0.53407473
0.88544272,4.65165629,0.03801025,2.17761995,0.78053872,1.35648551,1.82706503,0.30402636,0.04695855,0.54114855
0.89144572,4.71581121,0.03928153,2.21404704,0.77847143,1.36601613,1.87923767,0.30870821,0.04825516,0.54999127
0.89744872,4.78155884,0.04054909,2.24859569,0.77830099,1.37768939,1.92921878,0.31320615,0.04964475,0.56055574
0.90345173,4.84864777,0.04179063,2.28114560,0.78000679,1.39141395,1.97654284,0.31749566,0.05113763,0.57278482
0.90945473,4.91685413,0.04298456,2.31160728,0.78355657,1.40708821,2.02083665,0.32155936,0.05274384,0.58661147
0.91545773,4.98598648,0.04411056,2.33992292,0.78890678,1.42460496,2.06182694,0.32538732,0.05447289,0.60195885
0.92146073,5.05588860,0.04515019,2.36606619,0.79600318,1.44385570,2.09934361,0.32897696,0.05633341,0.61874052
0.92746373,5.12643972,0.04608745,2.39004104,0.80478126,1.46473430,2.13331863,0.33233259,0.05833284,0.63686046
0.93346673,5.19755199,0.04690918,2.41187948,0.81516685,1.48713977,2.16378060,0.33546469,0.06047707,0.65621317
0.93946973,5.26916524,0.04760546,2.43163864,0.82707642,1.51097778,2.19084520,0.33838878,0.06277011,0.67668367
0.94547274,5.34123914,0.04816986,2.44939708,0.84041748,1.53616092,2.21470209,0.34112411,0.06521373,0.69814754
0.95147574,5.41374328,0.04859951,2.46525083,0.85508871,1.56260758,2.23559900,0.34369211,0.06780713,0.72047092
0.95747874,5.48664557,0.04889515,2.47930912,0.87098014,1.59023956,2.25382397,0.34611476,0.07054657,0.74351066
0.96348174,5.55989989,0.04906097,2.49169014,0.88797321,1.61897856,2.26968658,0.34841296,0.07342513,0.76711457
0.96948474,5.63343364,0.04910439,2.50251698,0.90594090,1.64874196,2.28349948,0.35060494,0.07643244,0.79112199
0.97548774,5.70713619,0.04903567,2.51191381,0.92474789,1.67943802,2.29556102,0.35270489,0.07955457,0.81536461
0.98149075,5.78084887,0.04886749,2.52000255,0.94425097,1.71096110,2.30614005,0.35472184,0.08277390,0.83966773
0.98749375,5.85435733,0.04861444,2.52689986,0.96429956,1.74318721,2.31546365,0.35665883,0.08606927,0.86385193
0.99349675,5.92738680,0.04829245,2.53271465,0.98473652,1.77597030,2.32370831,0.35851246,0.08941613,0.88773520
0.99949975,5.99960053,0.04791821,2.53754596,1.00539925,1.80913958,2.33099504,0.36027284,0.09278691,0.91113552
1.00550275,6.07060164,0.04750860,2.54148114,1.02612100,1.84249824,2.33738833,0.36192387,0.09615147,0.93387382
1.01150575,6.13993815,0.04708012,2.54459436,1.04673242,1.87582356,2.34289887,0.36344394,0.09947777,0.95577717
1.01750875,6.20711086,0.04664838,2.54694522,1.06706326,1.90886852,2.34748960,0.36480687,0.10273257,0.97668214
1.02351176,6.27158360,0.04622761,2.54857752,1.08694415,1.94136489,2.35108442,0.36598306,0.10588227,0.99643810
1.02951476,6.33279485,0.04583033,2.54951797,1.10620833,1.97302748,2.35357889,0.36694089,0.10889378,1.01491028
1.03551776,6.39017025,0.04546695,2.54977500,1.12469325,2.00355935,2.35485183,0.36764801,0.11173537,1.03198239
1.04152076,6.44313477,0.04514561,2.54933751,1.14224196,2.03265754,2.35477718,0.36807275,0.11437757,1.04755859
1.04752376,6.49112386,0.04487199,2.54817359,1.15870419,2.06001913,2.35323495,0.36818534,0.11679387,1.06156467
1.05352676,6.53359292,0.04464926,2.54622942,1.17393704,2.08534691,2.35012080,0.36795889,0.11896143,1.07394832
1.05952976,6.57002436,0.04447807,2.54342825,1.18780539,2.10835466,2.34535332,0.36737022,0.12086149,1.08467834
1.06553277,6.59993195,0.04435661,2.53966970,1.20018180,2.12877151,2.33887886,0.36640036,0.12247969,1.09374289
1.07153577,6.62286263,0.04428079,2.53482949,1.21094624,2.14634526,2.33067352,0.36503474,0.12380621,1.10114678
1.07753877,6.63839557,0.04424436,2.52875973,1.21998558,2.16084461,2.32074244,0.36326313,0.12483558,1.10690796
1.08354177,6.64613941,0.04423919,2.52128992,1.22719290,2.17206027,2.30911659,0.36107934,0.12556645,1.11105342
1.08954477,6.64572801,0.04425549,2.51222885,1.23246700,2.17980509,2.29584758,0.35848072,0.12600107,1.11361471
1.09554777,6.63681580,0.04428211,2.50136742,1.23571197,2.18391347,2.28100098,0.35546751,0.12614477,1.11462342
