energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-0.18309155,1.04441527,0.00000192,0.14755664,0.00035842,0.00019699,0.92552087,0.60081905,0.24740939
-0.17708854,1.06655304,0.00000235,0.14797120,0.00043762,0.00024026,0.92703344,0.60478299,0.26818388
-0.17108554,1.08632859,0.00000285,0.14749902,0.00053047,0.00029094,0.92278086,0.60560062,0.29155087
-0.16508254,1.10432320,0.00000343,0.14617781,0.00063842,0.00034977,0.91298305,0.60346200,0.31790055
-0.15907954,1.12123506,0.00000409,0.14406571,0.00076281,0.00041748,0.89798958,0.59863715,0.34762861
-0.15307654,1.13785048,0.00000486,0.14123900,0.00090490,0.00049473,0.87826595,0.59146522,0.38111927
-0.14707354,1.15500940,0.00000572,0.13778911,0.00106574,0.00058205,0.85437584,0.58234092,0.41872611
-0.14107054,1.17356645,0.00000669,0.13381923,0.00124616,0.00067988,0.82695998,0.57169868,0.46075136
-0.13506753,1.19434903,0.00000776,0.12944038,0.00144666,0.00078845,0.79671272,0.55999519,0.50742415
-0.12906453,1.21811424,0.00000895,0.12476739,0.00166736,0.00090779,0.76435717,0.54769115,0.55887889
-0.12306153,1.24550650,0.00001024,0.11991474,0.00190793,0.00103769,0.73062010,0.53523289,0.61513459
-0.11705853,1.27701806,0.00001163,0.11499265,0.00216754,0.00117768,0.69620762,0.52303492,0.67607624
-0.11105553,1.31295415,0.00001312,0.11010338,0.00244478,0.00132696,0.66178265,0.51146386,0.74143946
-0.10505253,1.35340494,0.00001469,0.10533803,0.00273770,0.00148445,0.62794517,0.50082484,0.81079941
-0.09904952,1.39822568,0.00001634,0.10077396,0.00304370,0.00164873,0.59521583,0.49135064,0.88356506
-0.09304652,1.44702648,0.00001803,0.09647283,0.00335961,0.00181808,0.56402369,0.48319416,0.95897946
-0.08704352,1.49917254,0.00001976,0.09247947,0.00368170,0.00199047,0.53469822,0.47642465,1.03612688
-0.08104052,1.55379532,0.00002150,0.08882141,0.00400572,0.00216365,0.50746579,0.47102748,1.11394681
-0.07503752,1.60981442,0.00002323,0.08550923,0.00432700,0.00233511,0.48245063,0.46690780,1.19125500
-0.06903452,1.66596957,0.00002492,0.08253762,0.00464053,0.00250222,0.45967969,0.46389745,1.26677111
-0.06303152,1.72086164,0.00002653,0.07988699,0.00494110,0.00266226,0.43909129,0.46176506,1.33915207
-0.05702851,1.77300084,0.00002806,0.07752572,0.00522347,0.00281250,0.42054665,0.46022858,1.40703028
-0.05102551,1.82086029,0.00002945,0.07541269,0.00548246,0.00295033,0.40384373,0.45896965,1.46905492
-0.04502251,1.86293239,0.00003071,0.07350015,0.00571316,0.00307331,0.38873257,0.45764923,1.52393498
-0.03901951,1.89778569,0.00003178,0.07173668,0.00591109,0.00317926,0.37493134,0.45592348,1.57048203
-0.03301651,1.92411951,0.00003267,0.07007019,0.00607232,0.00326640,0.36214231,0.45345940,1.60765081
-0.02701351,1.94081397,0.00003335,0.06845074,0.00619365,0.00333340,0.35006706,0.44994939,1.63457590
-0.02101051,1.94697306,0.00003382,0.06683314,0.00627272,0.00337946,0.33842030,0.44512409,1.65060258
-0.01500750,1.94195896,0.00003406,0.06517921,0.00630808,0.00340440,0.32694177,0.43876306,1.65531063
-0.00900450,1.92541608,0.00003409,0.06345965,0.00629929,0.00340867,0.31540581,0.43070288,1.64852975
-0.00300150,1.89728389,0.00003389,0.06165547,0.00624692,0.00339343,0.30362857,0.42084234,1.63034598
0.00300150,1.85779828,0.00003350,0.05975888,0.00615258,0.00336052,0.29147243,0.40914479,1.60109889
0.00900450,1.80748148,0.00003293,0.05777380,0.00601885,0.00331250,0.27884794,0.39563750,1.56136955
0.01500750,1.74712154,0.00003220,0.05571586,0.00584923,0.00325263,0.26571338,0.38040844,1.51196017
0.02101051,1.67774243,0.00003136,0.05361201,0.00564802,0.00318478,0.25207211,0.36360058,1.45386628
0.02701351,1.60056650,0.00003042,0.05149971,0.00542025,0.00311348,0.23796811,0.34540427,1.38824285
0.03301651,1.51697129,0.00002944,0.04942591,0.00517146,0.00304376,0.22348019,0.32604812,1.31636606
0.03901951,1.42844276,0.00002845,0.04744565,0.00490759,0.00298113,0.20871507,0.30578894,1.23959246
0.04502251,1.33652714,0.00002751,0.04562057,0.00463483,0.00293149,0.19380007,0.28490118,1.15931732
0.05102551,1.24278344,0.00002665,0.04401719,0.00435941,0.00290102,0.17887553,0.26366649,1.07693397
0.05702851,1.14873862,0.00002594,0.04270521,0.00408749,0.00289608,0.16408748,0.24236382,0.99379575
0.06303152,1.05584701,0.00002540,0.04175561,0.00382499,0.00292309,0.14958088,0.22126036,0.91118187
0.06903452,0.96545514,0.00002510,0.04123886,0.00357746,0.00298843,0.13549367,0.20060390,0.83026839
0.07503752,0.87877312,0.00002508,0.04122305,0.00334997,0.00309829,0.12195172,0.18061645,0.75210491
0.08104052,0.79685281,0.00002536,0.04177205,0.00314701,0.00325855,0.10906496,0.16148961,0.67759752
0.08704352,0.72057307,0.00002599,0.04294374,0.00297241,0.00347463,0.09692464,0.14338149,0.60749799
0.09304652,0.65063183,0.00002699,0.04478825,0.00282934,0.00375134,0.08560161,0.12641528,0.54239905
0.09904952,0.58754439,0.00002838,0.04734625,0.00272020,0.00409274,0.07514576,0.11067918,0.48273512
0.10505253,0.53164731,0.00003018,0.05064734,0.00264671,0.00450197,0.06558633,0.09622774,0.42878804
0.11105553,0.48310696,0.00003239,0.05470856,0.00260984,0.00498112,0.05693303,0.08308419,0.38069677
0.11705853,0.44193183,0.00003501,0.05953302,0.00260995,0.00553110,0.04917771,0.07124362,0.33847021
0.12306153,0.40798753,0.00003802,0.06510873,0.00264680,0.00615146,0.04229663,0.06067680,0.30200234
0.12906453,0.38101371,0.00004140,0.07140769,0.00271964,0.00684036,0.03625288,0.05133426,0.27108869
0.13506753,0.36064208,0.00004513,0.07838524,0.00282743,0.00759443,0.03099900,0.04315062,0.24544340
0.14107054,0.34641474,0.00004916,0.08597986,0.00296889,0.00840877,0.02647965,0.03604873,0.22471629
0.14707354,0.33780248,0.00005345,0.09411330,0.00314279,0.00927695,0.02263415,0.02994378,0.20850920
0.15307654,0.33422255,0.00005794,0.10269122,0.00334815,0.01019104,0.01939880,0.02474686,0.19639153
0.15907954,0.33505566,0.00006258,0.11160438,0.00358455,0.01114176,0.01670904,0.02036832,0.18791445
0.16508254,0.33966226,0.00006732,0.12073032,0.00385243,0.01211864,0.01450128,0.01672055,0.18262374
0.17108554,0.34739782,0.00007209,0.12993558,0.00415348,0.01311024,0.01271448,0.01372030,0.18007142
0.17708854,0.35762734,0.00007686,0.13907841,0.00449107,0.01410446,0.01129141,0.01129062,0.17982589
0.18309155,0.36973913,0.00008158,0.14801202,0.00487070,0.01508890,0.01017967,0.00936224,0.18148102
0.18909455,0.38315778,0.00008623,0.15658803,0.00530048,0.01605124,0.00933244,0.00787474,0.18466419
0.19509755,0.39735662,0.00009081,0.16466040,0.00579170,0.01697970,0.00870903,0.00677722,0.18904340
0.20110055,0.41186941,0.00009534,0.17208930,0.00635930,0.01786347,0.00827529,0.00602882,0.19433371
0.20710355,0.42630141,0.00009987,0.17874513,0.00702244,0.01869321,0.00800378,0.00559896,0.20030303
0.21310655,0.44033969,0.00010449,0.18451230,0.00780497,0.01946151,0.00787392,0.00546747,0.20677739
0.21910955,0.45376241,0.00010934,0.18929274,0.00873586,0.02016331,0.00787202,0.00562452,0.21364570
0.22511256,0.46644712,0.00011460,0.19300897,0.00984959,0.02079629,0.00799122,0.00607054,0.22086398
0.23111556,0.47837750,0.00012051,0.19560654,0.01118632,0.02136118,0.00823138,0.00681599,0.22845902
0.23711856,0.48964868,0.00012736,0.19705585,0.01279201,0.02186201,0.00859897,0.00788111,0.23653135
0.24312156,0.50047049,0.00013550,0.19735312,0.01471823,0.02230626,0.00910688,0.00929561,0.24525732
0.24912456,0.51116868,0.00014537,0.19652062,0.01702186,0.02270481,0.00977417,0.01109821,0.25489021
0.25512756,0.52218362,0.00015746,0.19460595,0.01976442,0.02307191,0.01062580,0.01333620,0.26576016
0.26113057,0.53406642,0.00017234,0.19168064,0.02301115,0.02342492,0.01169229,0.01606473,0.27827253
0.26713357,0.54747228,0.00019062,0.18783782,0.02682977,0.02378394,0.01300928,0.01934611,0.29290480
0.27313657,0.56315088,0.00021301,0.18318936,0.03128894,0.02417133,0.01461703,0.02324877,0.31020152
0.27913957,0.58193372,0.00024026,0.17786235,0.03645634,0.02461109,0.01655977,0.02784616,0.33076726
0.28514257,0.60471864,0.00027317,0.17199516,0.04239653,0.02512820,0.01888493,0.03321532,0.35525738
0.29114557,0.63245128,0.00031258,0.16573324,0.04916853,0.02574776,0.02164230,0.03943527,0.38436660
0.29714857,0.66610400,0.00035935,0.15922480,0.05682319,0.02649422,0.02488291,0.04658518,0.41881517
0.30315158,0.70665216,0.00041436,0.15261644,0.06540048,0.02739045,0.02865788,0.05474225,0.45933281
0.30915458,0.75504848,0.00047845,0.14604911,0.07492678,0.02845688,0.03301708,0.06397943,0.50664054
0.31515758,0.81219570,0.00055244,0.13965424,0.08541221,0.02971064,0.03800759,0.07436297,0.56143052
0.32116058,0.87891815,0.00063707,0.13355042,0.09684829,0.03116481,0.04367220,0.08594987,0.62434431
0.32716358,0.95593303,0.00073301,0.12784063,0.10920591,0.03282770,0.05004765,0.09878525,0.69595011
0.33316658,1.04382205,0.00084079,0.12261004,0.12243376,0.03470231,0.05716295,0.11289977,0.77671930
0.33916958,1.14300433,0.00096081,0.11792454,0.13645750,0.03678597,0.06503769,0.12830719,0.86700330
0.34517259,1.25371164,0.00109328,0.11383000,0.15117951,0.03907004,0.07368041,0.14500218,0.96701133
0.35117559,1.37596682,0.00123823,0.11035219,0.16647963,0.04153998,0.08308717,0.16295834,1.07679017
0.35717859,1.50956666,0.00139548,0.10749740,0.18221659,0.04417546,0.09324028,0.18212687,1.19620676
0.36318159,1.65407008,0.00156465,0.10525370,0.19823049,0.04695080,0.10410745,0.20243560,1.32493490
0.36918459,1.80879285,0.00174512,0.10359276,0.21434602,0.04983557,0.11564127,0.22378878,1.46244684
0.37518759,1.97280957,0.00193609,0.10247213,0.23037660,0.05279534,0.12777925,0.24606760,1.60801095
0.38119060,2.14496386,0.00213656,0.10183790,0.24612908,0.05579262,0.14044431,0.26913153,1.76069625
0.38719360,2.32388710,0.00234540,0.10162759,0.26140906,0.05878799,0.15354601,0.29282051,1.91938446
0.39319660,2.50802623,0.00256140,0.10177325,0.27602655,0.06174126,0.16698231,0.31695809,2.08279016
0.39919960,2.69568029,0.00278329,0.10220454,0.28980175,0.06461266,0.18064209,0.34135541,2.24948896
0.40520260,2.88504545,0.00300985,0.10285171,0.30257076,0.06736417,0.19440822,0.36581611,2.41795379
0.41120560,3.07426745,0.00323997,0.10364847,0.31419090,0.06996066,0.20816124,0.39014190,2.58659830
0.41720860,3.26150035,0.00347275,0.10453451,0.32454552,0.07237107,0.22178351,0.41413883,2.75382673
0.42321161,3.44496951,0.00370756,0.10545770,0.33354803,0.07456942,0.23516375,0.43762402,2.91808834
0.42921461,3.62303693,0.00394414,0.10637584,0.34114484,0.07653566,0.24820172,0.46043255,3.07793484
0.43521761,3.79426612,0.00418268,0.10725797,0.34731732,0.07825634,0.26081292,0.48242440,3.23207836
0.44122061,3.95748382,0.00442387,0.10808513,0.35208239,0.07972500,0.27293306,0.50349101,3.37944745
0.44722361,4.11183554,0.00466892,0.10885067,0.35549181,0.08094245,0.28452211,0.52356116,3.51923834
0.45322661,4.25683187,0.00491962,0.10955999,0.35763024,0.08191663,0.29556763,0.54260592,3.65095870
0.45922961,4.39238272,0.00517832,0.11022977,0.35861193,0.08266233,0.30608720,0.56064225,3.77446119
0.46523262,4.51881686,0.00544787,0.11088685,0.35857630,0.08320062,0.31612972,0.57773493,3.88996426
0.47123562,4.63688459,0.00573157,0.11156656,0.35768248,0.08355801,0.32577545,0.59399665,3.99805823
0.47723862,4.74774223,0.00603304,0.11231078,0.35610311,0.08376548,0.33513462,0.60958599,4.09969514
0.48324162,4.85291744,0.00635613,0.11316572,0.35401745,0.08385724,0.34434457,0.62470317,4.19616151
0.48924462,4.95425578,0.00670473,0.11417952,0.35160428,0.08386938,0.35356539,0.63958355,4.28903405
0.49524762,5.05384941,0.00708258,0.11539966,0.34903477,0.08383847,0.36297426,0.65448903,4.38011916
0.50125063,5.15395014,0.00749308,0.11687044,0.34646559,0.08380002,0.37275845,0.66969748,4.47137800
0.50725363,5.25686970,0.00793909,0.11863052,0.34403262,0.08378707,0.38310734,0.68549059,4.56483953
0.51325663,5.36487123,0.00842270,0.12071059,0.34184545,0.08382873,0.39420380,0.70214055,4.66250515
0.51925963,5.48005630,0.00894507,0.12313138,0.33998302,0.08394896,0.40621506,0.71989612,4.76624869
0.52526263,5.60425259,0.00950622,0.12590192,0.33849048,0.08416543,0.41928380,0.73896878,4.87771627
0.53126563,5.73890756,0.01010492,0.12901833,0.33737754,0.08448871,0.43351948,0.75951950,4.99823078
0.53726863,5.88499320,0.01073856,0.13246303,0.33661830,0.08492169,0.44899074,0.78164701,5.12870567
0.54327164,6.04292704,0.01140310,0.13620451,0.33615261,0.08545930,0.46571896,0.80537805,5.26957246
0.54927464,6.21251369,0.01209306,0.14019766,0.33588907,0.08608857,0.48367356,0.83066041,5.42072611
0.55527764,6.39291071,0.01280162,0.14438470,0.33570923,0.08678910,0.50276916,0.85735913,5.58149150
0.56128064,6.58262131,0.01352063,0.14869662,0.33547320,0.08753374,0.52286509,0.88525636,5.75061349
0.56728364,6.77951531,0.01424089,0.15305521,0.33502615,0.08828969,0.54376711,0.91405502,5.92627186
0.57328664,6.98087862,0.01495225,0.15737551,0.33420550,0.08901981,0.56523162,0.94338637,6.10612151
0.57928964,7.18348983,0.01564397,0.16156863,0.33284859,0.08968418,0.58697211,0.97282130,6.28735685
0.58529265,7.38372153,0.01630493,0.16554495,0.33080032,0.09024180,0.60866780,1.00188500,6.46679831
0.59129565,7.57766253,0.01692400,0.16921739,0.32792050,0.09065240,0.62997404,1.03007445,6.64099782
0.59729865,7.76125613,0.01749035,0.17250481,0.32409068,0.09087824,0.65053426,1.05687812,6.80635892
0.60330165,7.93044874,0.01799378,0.17533530,0.31921995,0.09088585,0.66999279,1.08179684,6.95926676
0.60930465,8.08134259,0.01842504,0.17764929,0.31324976,0.09064764,0.68800818,1.10436508,7.09622234
0.61530765,8.21034594,0.01877611,0.17940234,0.30615727,0.09014327,0.70426639,1.12417160,7.21397532
0.62131066,8.31431406,0.01904047,0.18056749,0.29795737,0.08936074,0.71849322,1.14087841,7.30964942
0.62731366,8.39067498,0.01921329,0.18113711,0.28870324,0.08829723,0.73046550,1.15423709,7.38085511
0.63331666,8.43753409,0.01929158,0.18112413,0.27848538,0.08695948,0.74002039,1.16410181,7.42578432
0.63931966,8.45375300,0.01927431,0.18056263,0.26742947,0.08536389,0.74706250,1.17043801,7.44328300
0.64532266,8.43899908,0.01916238,0.17950776,0.25569291,0.08353619,0.75156829,1.17332664,7.43289832
0.65132566,8.39376326,0.01895863,0.17803498,0.24346047,0.08151081,0.75358763,1.17296324,7.39489819
0.65732866,8.31934532,0.01866772,0.17623863,0.23093919,0.07932986,0.75324242,1.16965219,7.33026233
0.66333167,8.21780731,0.01829596,0.17422991,0.21835277,0.07704186,0.75072213,1.16379601,7.24064527
0.66933467,8.09189708,0.01785110,0.17213433,0.20593575,0.07470028,0.74627661,1.15588036,7.12831296
0.67533767,7.94494542,0.01734210,0.17008864,0.19392755,0.07236184,0.74020647,1.14645515,6.99605577
0.68134067,7.78074143,0.01677883,0.16823750,0.18256686,0.07008479,0.73285123,1.13611286,6.84708212
0.68734367,7.60339171,0.01617174,0.16672984,0.17208614,0.06792703,0.72457610,1.12546479,6.68489722
0.69334667,7.41716964,0.01553160,0.16571508,0.16270675,0.06594441,0.71575772,1.11511649,6.51317277
0.69934967,7.22636148,0.01486915,0.16533945,0.15463441,0.06418900,0.70676964,1.10564334,6.33561315
0.70535268,7.03511601,0.01419481,0.16574229,0.14805533,0.06270756,0.69796821,1.09756759,6.15582417
0.71135568,6.84730411,0.01351844,0.16705273,0.14313279,0.06154017,0.68967948,1.09133762,5.97719019
0.71735868,6.66639431,0.01284908,0.16938655,0.14000424,0.06071912,0.68218772,1.08731064,5.80276450
0.72336168,6.49534907,0.01219477,0.17284367,0.13877884,0.06026799,0.67572607,1.08573925,5.63517769
0.72936468,6.33654598,0.01156239,0.17750597,0.13953538,0.06020109,0.67046969,1.08676276,5.47656739
0.73536768,6.19172626,0.01095761,0.18343584,0.14232062,0.06052311,0.66653172,1.09040326,5.32853170
0.74137069,6.06197193,0.01038477,0.19067533,0.14714788,0.06122905,0.66396209,1.09656671,5.19210749
0.74737369,5.94771153,0.00984695,0.19924590,0.15399602,0.06230452,0.66274923,1.10504894,5.06777353
0.75337669,5.84875285,0.00934600,0.20914895,0.16280877,0.06372615,0.66282451,1.11554595,4.95547713
0.75937969,5.76434003,0.00888260,0.22036687,0.17349440,0.06546235,0.66406900,1.12766819,4.85468197
0.76538269,5.69323118,0.00845642,0.23286482,0.18592598,0.06747426,0.66632232,1.14095793,4.76443381
0.77138569,5.63379220,0.00806622,0.24659297,0.19994215,0.06971682,0.66939289,1.15490897,4.68344026
0.77738869,5.58410152,0.00771008,0.26148920,0.21534858,0.07214007,0.67306919,1.16898760,4.61016000
0.78339170,5.54206057,0.00738551,0.27748217,0.23192021,0.07469052,0.67713138,1.18265413,4.54289694
0.78939470,5.50550459,0.00708967,0.29449453,0.24940435,0.07731259,0.68136266,1.19538378,4.47989474
0.79539770,5.47230890,0.00681952,0.31244622,0.26752471,0.07995008,0.68555991,1.20668626,4.41942719
0.80140070,5.44048603,0.00657200,0.33125767,0.28598627,0.08254766,0.68954308,1.21612327,4.35988089
0.80740370,5.40826995,0.00634415,0.35085264,0.30448109,0.08505230,0.69316295,1.22332323,4.29982676
0.81340670,5.37418447,0.00613330,0.37116073,0.32269486,0.08741465,0.69630691,1.22799281,4.23807807
0.81940970,5.33709390,0.00593711,0.39211916,0.34031404,0.08959021,0.69890262,1.22992497,4.17373333
0.82541271,5.29623467,0.00575371,0.41367389,0.35703349,0.09154052,0.70091937,1.22900335,4.10620326
0.83141571,5.25122812,0.00558176,0.43577994,0.37256417,0.09323397,0.70236730,1.22520311,4.03522191
0.83741871,5.20207489,0.00542048,0.45840072,0.38664074,0.09464662,0.70329444,1.21858816,3.96084255
0.84342171,5.14913281,0.00526971,0.48150652,0.39902874,0.09576260,0.70378197,1.20930546,3.88341997
0.84942471,5.09308020,0.00512990,0.50507218,0.40953107,0.09657447,0.70393779,1.19757637,3.80358092
0.85542771,5.03486741,0.00500214,0.52907388,0.41799333,0.09708319,0.70388897,1.18368591,3.72218513
0.86143072,4.97565970,0.00488813,0.55348546,0.42430809,0.09729797,0.70377341,1.16797024,3.64027941
0.86743372,4.91677459,0.00479016,0.57827432,0.42841754,0.09723583,0.70373109,1.15080310,3.55904745
0.87343672,4.85961700,0.00471112,0.60339713,0.43031468,0.09692102,0.70389541,1.13258169,3.47975800
0.87943972,4.80561529,0.00465442,0.62879573,0.43004281,0.09638421,0.70438514,1.11371268,3.40371379
0.88544272,4.75616110,0.00462400,0.65439352,0.42769352,0.09566155,0.70529718,1.09459885,3.33220346
0.89144572,4.71255544,0.00462424,0.68009246,0.42340307,0.09479364,0.70670066,1.07562684,3.26645819
0.89744872,4.67596294,0.00465995,0.70577112,0.41734751,0.09382443,0.70863249,1.05715645,3.20761469
0.90345173,4.64737586,0.00473629,0.73128390,0.40973671,0.09279996,0.71109477,1.03951179,3.15668516
0.90945473,4.62758848,0.00485867,0.75646154,0.40080747,0.09176728,0.71405390,1.02297455,3.11453510
0.91545773,4.61718212,0.00503274,0.78111306,0.39081616,0.09077323,0.71744162,1.00777944,3.08186870
0.92146073,4.61652043,0.00526420,0.80502896,0.38003102,0.08986331,0.72115777,0.99411182,3.05922147
0.92746373,4.62575380,0.00555873,0.82798571,0.36872450,0.08908064,0.72507459,0.98210741,3.04695948
0.93346673,4.64483158,0.00592184,0.84975130,0.35716586,0.08846499,0.72904234,0.97185388,3.04528386
0.93946973,4.67352016,0.00635871,0.87009145,0.34561423,0.08805184,0.73289590,0.96339395,3.05423935
0.94547274,4.71142495,0.00687400,0.88877631,0.33431232,0.08787155,0.73646192,0.95672981,3.07372551
0.95147574,4.75801403,0.00747166,0.90558719,0.32348090,0.08794871,0.73956614,0.95182819,3.10350908
0.95747874,4.81264164,0.00815472,0.92032306,0.31331418,0.08830143,0.74204054,0.94862593,3.14323613
0.96348174,4.87456953,0.00892507,0.93280629,0.30397604,0.08894082,0.74372980,0.94703548,3.19244300
0.96948474,4.94298493,0.00978329,0.94288758,0.29559717,0.08987058,0.74449690,0.94695010,3.25056509
0.97548774,5.01701418,0.01072836,0.95044965,0.28827315,0.09108662,0.74422744,0.94824832,3.31694318
0.98149075,5.09573177,0.01175760,0.95540959,0.28206342,0.09257689,0.74283269,0.95079771,3.39082720
0.98749375,5.17816500,0.01286645,0.95771996,0.27699103,0.09432130,0.74025107,0.95445757,3.47137791
0.99349675,5.26329506,0.01404840,0.95736839,0.27304323,0.09629182,0.73644830,0.95908081,3.55766713
0.99949975,5.35005588,0.01529500,0.95437608,0.27017290,0.09845272,0.73141613,0.96451500,3.64867777
1.00550275,5.43733228,0.01659586,0.94879525,0.26830063,0.10076112,0.72517002,0.97060279,3.74330483
1.01150575,5.52395925,0.01793880,0.94070581,0.26731758,0.10316765,0.71774584,0.97718196,3.84035873
1.01750875,5.60872418,0.01931003,0.93021146,0.26708901,0.10561741,0.70919611,0.98408535,3.93857228
1.02351176,5.69037348,0.02069445,0.91743571,0.26745843,0.10805113,0.69958587,0.99114109,4.03661235
1.02951476,5.76762497,0.02207598,0.90251783,0.26825232,0.11040660,0.68898863,0.99817313,4.13309695
1.03551776,5.83918652,0.02343803,0.88560907,0.26928535,0.11262018,0.67748267,1.00500256,4.22661799
1.04152076,5.90378108,0.02476390,0.86686944,0.27036598,0.11462865,0.66514788,1.01144957,4.31576945
1.04752376,5.96017743,0.02603732,0.84646487,0.27130222,0.11637092,0.65206332,1.01733632,4.39918027
1.05352676,6.00722540,0.02724296,0.82456515,0.27190755,0.11779001,0.63830561,1.02249038,4.47555044
1.05952976,6.04389363,0.02836690,0.80134229,0.27200664,0.11883477,0.62394823,1.02674888,4.54368877
1.06553277,6.06930756,0.02939711,0.77696944,0.27144077,0.11946165,0.60906148,1.02996283,4.60255007
1.07153577,6.08278529,0.03032380,0.75162020,0.27007275,0.11963612,0.59371327,1.03200151,4.65126970
1.07753877,6.08386847,0.03113977,0.72546806,0.26779109,0.11933392,0.57797034,1.03275643,4.68919311
1.08354177,6.07234604,0.03184062,0.69868599,0.26451327,0.11854193,0.56189980,1.03214474,4.71589840
1.08954477,6.04826892,0.03242488,0.67144589,0.26018803,0.11725864,0.54557087,1.03011156,4.73121042
1.09554777,6.01195403,0.03289398,0.64391781,0.25479653,0.11549424,0.52905651,1.02663117,4.73520513
1.10155078,5.96397733,0.03325222,0.61626891,0.24835234,0.11327028,0.51243472,1.02170685,4.72820389
1.10755378,5.90515585,0.03350660,0.58866207,0.24090030,0.11061894,0.49578964,1.01536942,4.71075788
1.11355678,5.83651985,0.03366655,0.56125416,0.23251437,0.10758195,0.47921196,1.00767438,4.68362366
1.11955978,5.75927673,0.03374368,0.53419405,0.22329446,0.10420923,0.46279900,0.99869811,4.64773133
1.12556278,5.67476917,0.03375150,0.50762050,0.21336263,0.10055727,0.44665418,0.98853317,4.60414747
1.13156578,5.58443006,0.03370510,0.48165991,0.20285865,0.09668742,0.43088603,0.97728323,4.55403518
1.13756878,5.48973739,0.03362094,0.45642435,0.19193524,0.09266414,0.41560688,0.96505791,4.49861399
1.14357179,5.39217187,0.03351658,0.43200969,0.18075331,0.08855323,0.40093128,0.95196796,4.43912184
1.14957479,5.29317981,0.03341064,0.40849430,0.16947726,0.08442031,0.38697418,0.93812125,4.37678165
1.15557779,5.19414346,0.03332264,0.38593821,0.15827070,0.08032935,0.37384921,0.92361966,4.31277426
1.16158079,5.09636019,0.03327309,0.36438288,0.14729261,0.07634156,0.36166692,0.90855731,4.24821871
1.16758379,5.00103100,0.03328350,0.34385169,0.13669419,0.07251452,0.35053320,0.89302005,4.18416079
1.17358679,4.90925840,0.03337655,0.32435105,0.12661645,0.06890155,0.34054789,0.87708630,4.12156936
1.17958979,4.82205235,0.03357614,0.30587214,0.11718846,0.06555145,0.33180348,0.86082902,4.06133984
1.18559280,4.74034289,0.03390756,0.28839316,0.10852639,0.06250835,0.32438416,0.84431869,4.00430331
1.19159580,4.66499707,0.03439747,0.27188198,0.10073310,0.05981188,0.31836482,0.82762677,3.95123949
1.19759880,4.59683768,0.03507392,0.25629901,0.09389834,0.05749737,0.31381023,0.81082940,3.90289131
1.20360180,4.53666129,0.03596611,0.24160017,0.08809927,0.05559617,0.31077423,0.79401099,3.85997911
1.20960480,4.48525301,0.03710410,0.22773972,0.08340116,0.05413591,0.30929886,0.77726700,3.82321221
1.21560780,4.44339596,0.03851824,0.21467294,0.07985827,0.05314073,0.30941341,0.76070599,3.79329614
1.22161081,4.41187394,0.04023856,0.20235829,0.07751451,0.05263132,0.31113347,0.74445031,3.77093440
1.22761381,4.39146640,0.04229379,0.19075917,0.07640392,0.05262486,0.31445984,0.72863548,3.75682389
1.23361681,4.38293561,0.04471041,0.17984515,0.07655087,0.05313468,0.31937748,0.71340811,3.75164406
1.23961981,4.38700673,0.04751139,0.16959252,0.07796975,0.05416974,0.32585454,0.69892248,3.75604028
1.24562281,4.40434220,0.05071503,0.15998433,0.08066434,0.05573399,0.33384162,0.68533604,3.77060276
1.25162581,4.43551222,0.05433360,0.15100989,0.08462675,0.05782542,0.34327126,0.67280390,3.79584238
1.25762881,4.48096381,0.05837217,0.14266384,0.08983603,0.06043523,0.35405799,0.66147301,3.83216572
1.26363182,4.54099095,0.06282744,0.13494481,0.09625656,0.06354681,0.36609886,0.65147611,3.87985103
1.26963482,4.61570823,0.06768685,0.12785391,0.10383639,0.06713485,0.37927468,0.64292617,3.93902758
1.27563782,4.70503046,0.07292790,0.12139314,0.11250564,0.07116464,0.39345190,0.63591146,4.00965988
1.28164082,4.80865990,0.07851778,0.11556368,0.12217521,0.07559157,0.40848531,0.63049186,4.09153846
1.28764382,4.92608249,0.08441344,0.11036453,0.13273591,0.08036094,0.42422130,0.62669644,4.18427809
1.29364682,5.05657366,0.09056194,0.10579117,0.14405825,0.08540830,0.44050172,0.62452270,4.28732370
1.29964982,5.19921344,0.09690136,0.10183465,0.15599303,0.09066006,0.45716823,0.62393736,4.39996389
1.30565283,5.35291012,0.10336199,0.09848101,0.16837277,0.09603473,0.47406671,0.62487869,4.52135100
1.31165583,5.51643084,0.10986797,0.09571101,0.18101414,0.10144456,0.49105174,0.62726029,4.65052651
1.31765883,5.68843711,0.11633923,0.09350035,0.19372132,0.10679772,0.50799083,0.63097588,4.78644980
1.32366183,5.86752274,0.12269367,0.09182007,0.20629033,0.11200076,0.52476803,0.63590501,4.92802836
1.32966483,6.05225190,0.12884954,0.09063739,0.21851408,0.11696152,0.54128690,0.64191901,5.07414727
1.33566783,6.24119452,0.13472784,0.08991666,0.23018813,0.12159216,0.55747245,0.64888706,5.22369586
1.34167084,6.43295706,0.14025472,0.08962055,0.24111681,0.12581233,0.57327209,0.65668183,5.37558999
1.34767384,6.62620675,0.14536373,0.08971124,0.25111954,0.12955221,0.58865541,0.66518436,5.52878838
1.35367684,6.81968816,0.14999785,0.09015170,0.26003691,0.13275546,0.60361289,0.67428803,5.68230236
