energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
0.07503752,1.23637475,0.15602586,0.68613504,0.00202540,0.06017207,0.04595387,0.29625376,0.43918737,0.00202752
0.08104052,1.15798267,0.14306793,0.63791277,0.00180912,0.05811803,0.04371849,0.27829603,0.40741225,0.00187076
0.08704352,1.08342134,0.13103569,0.59084607,0.00161098,0.05642416,0.04155498,0.26032731,0.37823349,0.00172344
0.09304652,1.01352838,0.12002421,0.54542941,0.00143179,0.05512545,0.03949572,0.24257926,0.35191768,0.00158699
0.09904952,0.94900920,0.11010399,0.50210057,0.00127187,0.05424697,0.03756942,0.22526850,0.32866658,0.00146262
0.10505253,0.89043015,0.10132239,0.46123471,0.00113111,0.05380338,0.03580061,0.20859302,0.30861991,0.00135132
0.11105553,0.83821564,0.09370550,0.42314068,0.00100901,0.05379866,0.03420926,0.19272922,0.29185947,0.00125389
0.11705853,0.79264909,0.08726037,0.38805914,0.00090473,0.05422623,0.03281053,0.17782978,0.27841440,0.00117091
0.12306153,0.75387749,0.08197764,0.35616292,0.00081718,0.05506925,0.03161463,0.16402235,0.26826735,0.00110282
0.12906453,0.72191935,0.07783418,0.32755913,0.00074506,0.05630125,0.03062684,0.15140900,0.26136116,0.00104994
0.13506753,0.69667565,0.07479586,0.30229300,0.00068691,0.05788703,0.02984777,0.14006652,0.25760592,0.00101244
0.14107054,0.67794321,0.07282020,0.28035322,0.00064119,0.05978378,0.02927359,0.13004733,0.25688595,0.00099046
0.14707354,0.66542995,0.07185889,0.26167836,0.00060629,0.06194246,0.02889652,0.12138101,0.25906665,0.00098404
0.15307654,0.65877135,0.07185999,0.24616399,0.00058063,0.06430934,0.02870537,0.11407628,0.26400069,0.00099318
0.15907954,0.65754738,0.07276982,0.23367038,0.00056263,0.06682763,0.02868614,0.10812327,0.27153363,0.00101785
0.16508254,0.66129923,0.07453453,0.22403007,0.00055080,0.06943924,0.02882266,0.10349597,0.28150835,0.00105801
0.17108554,0.66954495,0.07710107,0.21705521,0.00054373,0.07208648,0.02909731,0.10015467,0.29376849,0.00111356
0.17708854,0.68179361,0.08041785,0.21254434,0.00054014,0.07471370,0.02949159,0.09804826,0.30816048,0.00118438
0.18309155,0.69755709,0.08443479,0.21028821,0.00053886,0.07726881,0.02998681,0.09711630,0.32453415,0.00127029
0.18909455,0.71635936,0.08910302,0.21007465,0.00053888,0.07970455,0.03056451,0.09729071,0.34274197,0.00137103
0.19509755,0.73774265,0.09437405,0.21169220,0.00053932,0.08197950,0.03120696,0.09849709,0.36263686,0.00148625
0.20110055,0.76127073,0.10019866,0.21493260,0.00053945,0.08405885,0.03189739,0.10065563,0.38406880,0.00161542
0.20710355,0.78652906,0.10652541,0.21959209,0.00053868,0.08591472,0.03262021,0.10368158,0.40688040,0.00175788
0.21310655,0.81312238,0.11329908,0.22547171,0.00053657,0.08752630,0.03336108,0.10748536,0.43090179,0.00191273
0.21910955,0.84066997,0.12045898,0.23237666,0.00053281,0.08887946,0.03410681,0.11197244,0.45594521,0.00207883
0.22511256,0.86879945,0.12793737,0.24011517,0.00052718,0.08996628,0.03484523,0.11704304,0.48179973,0.00225477
0.23111556,0.89713961,0.13565808,0.24849688,0.00051961,0.09078418,0.03556500,0.12259175,0.50822653,0.00243885
0.23711856,0.92531335,0.14353552,0.25733123,0.00051008,0.09133495,0.03625531,0.12850730,0.53495537,0.00262905
0.24312156,0.95293129,0.15147415,0.26642606,0.00049868,0.09162365,0.03690563,0.13467252,0.56168248,0.00282306
0.24912456,0.97958716,0.15936854,0.27558662,0.00048555,0.09165748,0.03750547,0.14096469,0.58807046,0.00301828
0.25512756,1.00485530,0.16710412,0.28461537,0.00047086,0.09144473,0.03804419,0.14725621,0.61375030,0.00321186
0.26113057,1.02829116,0.17455855,0.29331254,0.00045482,0.09099379,0.03851084,0.15341593,0.63832585,0.00340075
0.26713357,1.04943474,0.18160390,0.30147768,0.00043768,0.09031244,0.03889419,0.15931081,0.66138067,0.00358173
0.27313657,1.06781740,0.18810936,0.30891217,0.00041967,0.08940728,0.03918278,0.16480822,0.68248708,0.00375155
0.27913957,1.08297162,0.19394461,0.31542259,0.00040102,0.08828347,0.03936514,0.16977863,0.70121722,0.00390695
0.28514257,1.09444340,0.19898348,0.32082484,0.00038195,0.08694474,0.03943001,0.17409858,0.71715564,0.00404480
0.29114557,1.10180668,0.20310799,0.32494882,0.00036267,0.08539358,0.03936678,0.17765395,0.72991275,0.00416217
0.29714857,1.10467896,0.20621230,0.32764334,0.00034336,0.08363173,0.03916590,0.18034320,0.73913868,0.00425644
0.30315158,1.10273712,0.20820665,0.32878106,0.00032417,0.08166077,0.03881932,0.18208052,0.74453656,0.00432539
0.30915458,1.09573254,0.20902078,0.32826304,0.00030523,0.07948290,0.03832096,0.18279865,0.74587475,0.00436726
0.31515758,1.08350449,0.20860695,0.32602272,0.00028667,0.07710163,0.03766713,0.18245125,0.74299716,0.00438085
0.32116058,1.06599094,0.20694210,0.32202899,0.00026856,0.07452261,0.03685691,0.18101466,0.73583117,0.00436553
0.32716358,1.04323594,0.20402921,0.31628806,0.00025099,0.07175422,0.03589238,0.17848890,0.72439256,0.00432130
0.33316658,1.01539316,0.19989771,0.30884423,0.00023402,0.06880815,0.03477878,0.17489787,0.70878728,0.00424879
0.33916958,0.98272518,0.19460294,0.29977912,0.00021771,0.06569965,0.03352454,0.17028878,0.68920978,0.00414920
0.34517259,0.94559844,0.18822457,0.28920970,0.00020212,0.06244772,0.03214116,0.16473065,0.66593805,0.00402433
0.35117559,0.90447425,0.18086420,0.27728499,0.00018732,0.05907498,0.03064295,0.15831215,0.63932556,0.00387648
0.35717859,0.85989603,0.17264218,0.26418162,0.00017339,0.05560733,0.02904669,0.15113872,0.60979048,0.00370838
0.36318159,0.81247363,0.16369379,0.25009859,0.00016041,0.05207349,0.02737111,0.14332923,0.57780282,0.00352310
0.36918459,0.76286547,0.15416504,0.23525128,0.00014853,0.04850427,0.02563641,0.13501218,0.54386997,0.00332398
0.37518759,0.71175935,0.14420817,0.21986521,0.00013791,0.04493184,0.02386361,0.12632188,0.50852148,0.00311448
0.38119060,0.65985303,0.13397726,0.20416967,0.00012874,0.04138881,0.02207397,0.11739442,0.47229377,0.00289813
0.38719360,0.60783529,0.12362385,0.18839169,0.00012129,0.03790746,0.02028834,0.10836401,0.43571537,0.00267842
0.39319660,0.55636854,0.11329308,0.17275038,0.00011591,0.03451881,0.01852664,0.09935949,0.39929348,0.00245868
0.39919960,0.50607356,0.10312022,0.15745212,0.00011298,0.03125196,0.01680732,0.09050136,0.36350217,0.00224205
0.40520260,0.45751692,0.09322792,0.14268652,0.00011304,0.02813342,0.01514698,0.08189935,0.32877281,0.00203139
0.41120560,0.41120160,0.08372408,0.12862345,0.00011669,0.02518668,0.01355998,0.07365060,0.29548686,0.00182927
0.41720860,0.36756080,0.07470046,0.11541102,0.00012471,0.02243185,0.01205828,0.06583841,0.26397124,0.00163789
0.42321161,0.32695505,0.06623208,0.10317460,0.00013801,0.01988560,0.01065127,0.05853178,0.23449609,0.00145911
0.42921461,0.28967237,0.05837724,0.09201681,0.00015768,0.01756114,0.00934581,0.05178532,0.20727502,0.00129443
0.43521761,0.25593119,0.05117815,0.08201820,0.00018500,0.01546844,0.00814624,0.04563985,0.18246730,0.00114501
0.44122061,0.22588547,0.04466209,0.07323874,0.00022148,0.01361452,0.00705459,0.04012337,0.16018190,0.00101171
0.44722361,0.19963159,0.03884301,0.06571965,0.00026885,0.01200392,0.00607079,0.03525234,0.14048279,0.00089510
0.45322661,0.17721630,0.03372336,0.05948558,0.00032908,0.01063912,0.00519291,0.03103321,0.12339517,0.00079552
0.45922961,0.15864521,0.02929604,0.05454689,0.00040439,0.00952108,0.00441751,0.02746406,0.10891214,0.00071310
0.46523262,0.14389125,0.02554651,0.05090182,0.00049723,0.00864977,0.00373991,0.02453625,0.09700144,0.00064784
0.47123562,0.13290248,0.02245471,0.04853848,0.00061029,0.00802458,0.00315452,0.02223596,0.08761175,0.00059959
0.47723862,0.12560893,0.01999689,0.04743646,0.00074642,0.00764476,0.00265516,0.02054557,0.08067841,0.00056814
0.48324162,0.12192809,0.01814716,0.04756806,0.00090863,0.00750968,0.00223531,0.01944489,0.07612814,0.00055322
0.48924462,0.12176874,0.01687879,0.04889902,0.00110002,0.00761902,0.00188840,0.01891201,0.07388266,0.00055450
0.49524762,0.12503316,0.01616513,0.05138879,0.00132368,0.00797284,0.00160797,0.01892394,0.07386103,0.00057164
0.50125063,0.13161755,0.01598024,0.05499044,0.00158260,0.00857145,0.00138788,0.01945693,0.07598083,0.00060427
0.50725363,0.14141088,0.01629912,0.05965009,0.00187955,0.00941524,0.00122243,0.02048651,0.08015800,0.00065198
0.51325663,0.15429231,0.01709769,0.06530622,0.00221698,0.01050429,0.00110645,0.02198731,0.08630565,0.00071433
0.51925963,0.17012753,0.01835245,0.07188873,0.00259682,0.01183795,0.00103536,0.02393265,0.09433194,0.00079081
0.52526263,0.18876433,0.02003990,0.07931812,0.00302038,0.01341430,0.00100522,0.02629399,0.10413722,0.00088080
0.53126563,0.21002781,0.02213584,0.08750471,0.00348820,0.01522954,0.00101270,0.02904036,0.11561079,0.00098360
0.53726863,0.23371572,0.02461452,0.09634823,0.00399985,0.01727745,0.00105506,0.03213764,0.12862746,0.00109836
0.54327164,0.25959438,0.02744782,0.10573774,0.00455388,0.01954871,0.00113014,0.03554806,0.14304429,0.00122407
0.54927464,0.28739546,0.03060440,0.11555217,0.00514762,0.02203045,0.00123626,0.03922973,0.15869775,0.00135953
0.55527764,0.31681432,0.03404910,0.12566137,0.00577720,0.02470578,0.00137220,0.04313636,0.17540171,0.00150337
0.56128064,0.34750993,0.03774241,0.13592780,0.00643740,0.02755350,0.00153713,0.04721723,0.19294629,0.00165402
0.56728364,0.37910682,0.04164023,0.14620897,0.00712173,0.03054794,0.00173052,0.05141746,0.21109797,0.00180970
0.57328664,0.41119913,0.04569399,0.15636034,0.00782247,0.03365908,0.00195211,0.05567858,0.22960104,0.00196848
0.57928964,0.44335691,0.04985100,0.16623895,0.00853073,0.03685276,0.00220183,0.05993934,0.24818046,0.00212825
0.58529265,0.47513449,0.05405523,0.17570737,0.00923666,0.04009122,0.00247980,0.06413695,0.26654609,0.00228681
0.59129565,0.50608079,0.05824836,0.18463802,0.00992964,0.04333378,0.00278625,0.06820849,0.28439834,0.00244188
0.59729865,0.53575130,0.06237124,0.19291766,0.01059854,0.04653778,0.00312151,0.07209264,0.30143497,0.00259115
0.60330165,0.56372130,0.06636557,0.20045187,0.01123202,0.04965963,0.00348603,0.07573155,0.31735881,0.00273237
0.60930465,0.58959979,0.07017577,0.20716933,0.01181887,0.05265610,0.00388040,0.07907285,0.33188627,0.00286340
0.61530765,0.61304368,0.07375114,0.21302573,0.01234835,0.05548559,0.00430535,0.08207170,0.34475602,0.00298226
0.62131066,0.63377151,0.07704789,0.21800715,0.01281054,0.05810953,0.00476182,0.08469278,0.35573782,0.00308723
0.62731366,0.65157625,0.08003130,0.22213275,0.01319671,0.06049371,0.00525103,0.08691215,0.36464074,0.00317688
0.63331666,0.66633646,0.08267768,0.22545664,0.01349956,0.06260959,0.00577456,0.08871891,0.37132070,0.00325015
0.63931966,0.67802531,0.08497608,0.22806883,0.01371359,0.06443538,0.00633444,0.09011652,0.37568678,0.00330639
0.64532266,0.68671703,0.08692969,0.23009514,0.01383522,0.06595703,0.00693328,0.09112382,0.37770615,0.00334540
0.65132566,0.69259045,0.08855690,0.23169617,0.01386298,0.06716895,0.00757436,0.09177556,0.37740725,0.00336745
0.65732866,0.69592920,0.08989177,0.23306517,0.01379760,0.06807438,0.00826176,0.09212250,0.37488112,0.00337330
0.66333167,0.69711874,0.09098408,0.23442495,0.01364194,0.06868562,0.00900044,0.09223100,0.37028088,0.00336421
0.66933467,0.69663993,0.09189878,0.23602378,0.01340099,0.06902378,0.00979636,0.09218216,0.36381924,0.00334189
0.67533767,0.69505947,0.09271488,0.23813049,0.01308162,0.06911840,0.01065654,0.09207035,0.35576423,0.00330851
0.68134067,0.69301734,0.09352380,0.24102877,0.01269241,0.06900658,0.01158908,0.09200144,0.34643338,0.00326663
0.68734367,0.69121176,0.09442725,0.24501083,0.01224333,0.06873207,0.01260315,0.09209048,0.33618640,0.00321918
0.69334667,0.69038184,0.09553460,0.25037053,0.01174540,0.06834398,0.01370897,0.09245907,0.32541688,0.00316938
0.69934967,0.69128877,0.09695994,0.25739618,0.01121035,0.06789536,0.01491766,0.09323239,0.31454317,0.00312067
0.70535268,0.69469578,0.09881877,0.26636308,0.01065022,0.06744174,0.01624107,0.09453605,0.30399876,0.00307664
0.71135568,0.70134774,0.10122462,0.27752607,0.01007697,0.06703948,0.01769159,0.09649273,0.29422253,0.00304097
0.71735868,0.71195070,0.10428547,0.29111216,0.00950215,0.06674426,0.01928179,0.09921875,0.28564911,0.00301734
0.72336168,0.72715217,0.10810025,0.30731351,0.00893653,0.06660951,0.02102411,0.10282074,0.27869953,0.00300933
0.72936468,0.74752249,0.11275553,0.32628082,0.00838984,0.06668500,0.02293042,0.10739227,0.27377246,0.00302040
0.73536768,0.77353791,0.11832229,0.34811745,0.00787053,0.06701555,0.02501156,0.11301076,0.27123600,0.00305375
0.74137069,0.80556564,0.12485323,0.37287435,0.00738559,0.06763995,0.02727687,0.11973458,0.27142023,0.00311229
0.74737369,0.84385138,0.13238034,0.40054594,0.00694043,0.06859007,0.02973366,0.12760059,0.27461051,0.00319853
0.75337669,0.88850953,0.14091305,0.43106728,0.00653884,0.06989015,0.03238668,0.13662192,0.28104147,0.00331456
0.75937969,0.93951639,0.15043691,0.46431235,0.00618300,0.07155635,0.03523762,0.14678642,0.29089181,0.00346197
0.76538269,0.99670631,0.16091291,0.50009385,0.00587355,0.07359652,0.03828468,0.15805551,0.30427974,0.00364177
0.77138569,1.05977119,0.17227741,0.53816447,0.00560967,0.07601017,0.04152207,0.17036367,0.32125915,0.00385435
0.77738869,1.12826311,0.18444274,0.57821960,0.00538930,0.07878863,0.04493972,0.18361862,0.34181653,0.00409948
0.78339170,1.20160013,0.19729847,0.61990168,0.00520930,0.08191533,0.04852301,0.19770205,0.36586867,0.00437620
0.78939470,1.27907536,0.21071330,0.66280591,0.00506563,0.08536637,0.05225259,0.21247119,0.39326125,0.00468287
0.79539770,1.35986888,0.22453761,0.70648748,0.00495362,0.08911102,0.05610431,0.22776098,0.42376847,0.00501709
0.80140070,1.44306262,0.23860650,0.75047005,0.00486820,0.09311249,0.06004939,0.24338699,0.45709396,0.00537578
0.80740370,1.52765784,0.25274341,0.79425530,0.00480408,0.09732870,0.06405456,0.25914892,0.49287295,0.00575514
0.81340670,1.61259496,0.26676417,0.83733352,0.00475598,0.10171314,0.06808245,0.27483481,0.53067625,0.00615072
0.81940970,1.69677552,0.28048130,0.87919476,0.00471884,0.10621578,0.07209215,0.29022571,0.57001588,0.00655748
0.82541271,1.77908575,0.29370871,0.91934054,0.00468793,0.11078404,0.07603979,0.30510082,0.61035265,0.00696987
0.83141571,1.85842143,0.30626640,0.95729556,0.00465907,0.11536380,0.07987941,0.31924289,0.65110582,0.00738194
0.83741871,1.93371355,0.31798527,0.99261940,0.00462865,0.11990044,0.08356383,0.33244395,0.69166464,0.00778745
0.84342171,2.00395411,0.32871177,1.02491761,0.00459375,0.12433990,0.08704573,0.34451087,0.73140176,0.00818004
0.84942471,2.06822158,0.33831237,1.05385207,0.00455220,0.12862979,0.09027875,0.35527093,0.76968827,0.00855338
0.85542771,2.12570512,0.34667756,1.07915012,0.00450256,0.13272046,0.09321866,0.36457700,0.80590992,0.00890132
0.86143072,2.17572713,0.35372549,1.10061241,0.00444416,0.13656612,0.09582466,0.37231224,0.83948405,0.00921810
0.86743372,2.21776305,0.35940481,1.11811877,0.00437702,0.14012585,0.09806047,0.37839409,0.86987676,0.00949853
0.87343672,2.25145783,0.36369691,1.13163231,0.00430186,0.14336462,0.09989563,0.38277740,0.89661944,0.00973813
0.87943972,2.27663838,0.36661714,1.14120104,0.00421997,0.14625413,0.10130647,0.38545662,0.91932407,0.00993328
0.88544272,2.29332110,0.36821523,1.14695726,0.00413321,0.14877361,0.10227710,0.38646675,0.93769664,0.01008141
0.89144572,2.30171414,0.36857457,1.14911430,0.00404388,0.15091028,0.10280014,0.38588312,0.95154785,0.01018105
0.89744872,2.30221390,0.36781047,1.14796073,0.00395463,0.15265980,0.10287728,0.38381989,0.96080051,0.01023192
0.90345173,2.29539543,0.36606737,1.14385213,0.00386841,0.15402624,0.10251952,0.38042721,0.96549332,0.01023495
0.90945473,2.28199685,0.36351499,1.13720038,0.00378833,0.15502198,0.10174717,0.37588712,0.96578044,0.01019230
0.91545773,2.26289787,0.36034350,1.12846096,0.00371759,0.15566711,0.10058956,0.37040833,0.96192689,0.01010725
0.92146073,2.23909297,0.35675790,1.11811845,0.00365939,0.15598870,0.09908432,0.36421989,0.95429972,0.00998417
0.92746373,2.21165990,0.35297160,1.10667073,0.00361684,0.15601968,0.09727653,0.35756404,0.94335524,0.00982829
0.93346673,2.18172452,0.34919954,1.09461233,0.00359284,0.15579751,0.09521743,0.35068843,0.92962271,0.00964561
0.93946973,2.15042302,0.34565098,1.08241767,0.00359005,0.15536259,0.09296298,0.34383793,0.91368512,0.00944265
0.94547274,2.11886305,0.34252222,1.07052462,0.00361074,0.15475660,0.09057211,0.33724644,0.89615786,0.00922621
0.95147574,2.08808507,0.33998955,1.05931911,0.00365677,0.15402069,0.08810495,0.33112886,0.87766609,0.00900318
0.95747874,2.05902553,0.33820256,1.04912143,0.00372947,0.15319367,0.08562085,0.32567358,0.85882183,0.00878021
0.96348174,2.03248327,0.33727829,1.04017473,0.00382959,0.15231034,0.08317649,0.32103584,0.84020166,0.00856358
0.96948474,2.00909067,0.33729626,1.03263627,0.00395723,0.15139991,0.08082401,0.31733217,0.82232602,0.00835888
0.97548774,1.98929074,0.33829473,1.02657178,0.00411181,0.15048473,0.07860928,0.31463618,0.80564097,0.00817089
0.98149075,1.97332121,0.34026831,1.02195326,0.00429201,0.14957928,0.07657043,0.31297586,0.79050317,0.00800337
0.98749375,1.96120634,0.34316707,1.01866035,0.00449577,0.14868951,0.07473663,0.31233255,0.77716861,0.00785899
0.99349675,1.95275700,0.34689729,1.01648518,0.00472028,0.14781267,0.07312719,0.31264172,0.76578566,0.00773921
0.99949975,1.94757900,0.35132378,1.01514076,0.00496202,0.14693742,0.07175109,0.31379537,0.75639256,0.00764427
1.00550275,1.94508959,0.35627378,1.01427239,0.00521680,0.14604445,0.07060685,0.31564623,0.74891941,0.00757326
1.01150575,1.94454133,0.36154236,1.01347177,0.00547981,0.14510746,0.06968284,0.31801340,0.74319455,0.00752413
1.01750875,1.94505265,0.36689905,1.01229332,0.00574577,0.14409447,0.06895796,0.32068937,0.73895495,0.00749384
1.02351176,1.94564364,0.37209560,1.01027195,0.00600900,0.14296943,0.06840274,0.32344804,0.73586006,0.00747852
1.02951476,1.94527589,0.37687446,1.00694164,0.00626357,0.14169408,0.06798063,0.32605354,0.73350859,0.00747363
1.03551776,1.94289454,0.38097777,1.00185412,0.00650350,0.14022986,0.06764973,0.32826937,0.73145726,0.00747423
1.04152076,1.93747086,0.38415641,0.99459688,0.00672287,0.13853997,0.06736455,0.32986757,0.72924085,0.00747513
1.04752376,1.92804378,0.38617886,0.98480975,0.00691602,0.13659131,0.06707797,0.33063753,0.72639265,0.00747116
1.05352676,1.91375839,0.38683936,0.97219952,0.00707774,0.13435632,0.06674316,0.33039404,0.72246437,0.00745739
1.05952976,1.89390006,0.38596527,0.95655189,0.00720341,0.13181457,0.06631554,0.32898429,0.71704470,0.00742934
1.06553277,1.86792270,0.38342304,0.93774042,0.00728913,0.12895413,0.06575449,0.32629351,0.70977588,0.00738315
1.07153577,1.83547013,0.37912286,0.91573213,0.00733190,0.12577250,0.06502490,0.32224902,0.70036751,0.00731574
1.07753877,1.79638967,0.37302155,0.89058947,0.00732965,0.12227722,0.06409848,0.31682258,0.68860719,0.00722492
1.08354177,1.75073763,0.36512376,0.86246885,0.00728136,0.11848602,0.06295470,0.31003090,0.67436763,0.00710946
1.08954477,1.69877653,0.35548141,0.83161569,0.00718707,0.11442656,0.06158137,0.30193440,0.65761003,0.00696913
1.09554777,1.64096448,0.34419132,0.79835631,0.00704783,0.11013575,0.05997491,0.29263425,0.63838382,0.00680469
1.10155078,1.57793716,0.33139143,0.76308714,0.00686575,0.10565868,0.05814025,0.28226791,0.61682280,0.00661783
1.10755378,1.51048364,0.31725548,0.72626164,0.00664380,0.10104720,0.05609031,0.27100331,0.59313810,0.00641105
1.11355678,1.43951699,0.30198670,0.68837568,0.00638581,0.09635823,0.05384527,0.25903209,0.56760845,0.00618757
1.11955978,1.36604131,0.28581061,0.64995189,0.00609626,0.09165191,0.05143155,0.24656214,0.54056820,0.00595117
1.12556278,1.29111660,0.26896741,0.61152380,0.00578018,0.08698952,0.04888056,0.23380973,0.51239383,0.00570603
1.13156578,1.21582302,0.25170420,0.57362029,0.00544293,0.08243148,0.04622738,0.22099173,0.48348957,0.00545650
1.13756878,1.14122627,0.23426735,0.53675111,0.00509008,0.07803535,0.04350933,0.20831813,0.45427289,0.00520700
1.14357179,1.06834526,0.21689546,0.50139395,0.00472721,0.07385395,0.04076457,0.19598516,0.42516036,0.00496177
1.14957479,0.99812352,0.19981295,0.46798347,0.00435978,0.06993376,0.03803075,0.18416936,0.39655469,0.00472475
1.15557779,0.93140531,0.18322475,0.43690277,0.00399297,0.06631357,0.03534381,0.17302273,0.36883319,0.00449945
1.16158079,0.86891713,0.16731197,0.40847739,0.00363154,0.06302345,0.03273693,0.16266912,0.34233826,0.00428880
1.16758379,0.81125515,0.15222889,0.38297197,0.00327977,0.06008417,0.03023970,0.15320194,0.31737006,0.00409510
1.17358679,0.75887866,0.13810107,0.36058948,0.00294139,0.05750693,0.02787751,0.14468325,0.29418152,0.00391993
1.17958979,0.71210942,0.12502478,0.34147288,0.00261947,0.05529360,0.02567121,0.13714412,0.27297573,0.00376420
1.18559280,0.67113650,0.11306741,0.32570889,0.00231647,0.05343724,0.02363696,0.13058620,0.25390554,0.00362809
1.19159580,0.63602585,0.10226895,0.31333347,0.00203422,0.05192305,0.02178633,0.12498440,0.23707528,0.00351113
1.19759880,0.60673394,0.09264421,0.30433857,0.00177393,0.05072963,0.02012659,0.12029036,0.22254417,0.00341228
1.20360180,0.58312432,0.08418573,0.29867967,0.00153625,0.04983042,0.01866115,0.11643669,0.21033117,0.00333000
1.20960480,0.56498610,0.07686710,0.29628349,0.00132133,0.04919535,0.01739017,0.11334157,0.20042081,0.00326239
1.21560780,0.55205335,0.07064646,0.29705555,0.00112885,0.04879266,0.01631118,0.11091361,0.19276967,0.00320729
1.22161081,0.54402430,0.06547017,0.30088696,0.00095818,0.04859056,0.01541978,0.10905673,0.18731307,0.00316239
1.22761381,0.54057936,0.06127627,0.30766014,0.00080836,0.04855900,0.01471033,0.10767480,0.18397164,0.00312540
1.23361681,0.54139741,0.05799779,0.31725315,0.00067825,0.04867123,0.01417660,0.10667589,0.18265751,0.00309415
1.23961981,0.54616936,0.05556568,0.32954249,0.00056660,0.04890509,0.01381232,0.10597600,0.18327981,0.00306670
1.24562281,0.55460903,0.05391134,0.34440425,0.00047207,0.04924419,0.01361162,0.10550218,0.18574945,0.00304143
1.25162581,0.56646069,0.05296877,0.36171372,0.00039338,0.04967867,0.01356940,0.10519482,0.18998297,0.00301714
1.25762881,0.58150368,0.05267620,0.38134362,0.00032931,0.05020570,0.01368149,0.10500933,0.19590568,0.00299308
1.26363182,0.59955408,0.05297737,0.40316133,0.00027880,0.05082968,0.01394467,0.10491699,0.20345386,0.00296904
1.26963482,0.62046397,0.05382247,0.42702535,0.00024095,0.05156207,0.01435661,0.10490510,0.21257653,0.00294533
1.27563782,0.64411884,0.05516869,0.45278164,0.00021513,0.05242101,0.01491565,0.10497656,0.22323667,0.00292280
1.28164082,0.67043367,0.05698067,0.48026016,0.00020097,0.05343070,0.01562044,0.10514889,0.23541220,0.00290283
1.28764382,0.69934861,0.05923067,0.50927231,0.00019841,0.05462054,0.01646958,0.10545282,0.24909701,0.00288731
1.29364682,0.73082469,0.06189879,0.53960947,0.00020775,0.05602421,0.01746115,0.10593067,0.26430198,0.00287861
1.29964982,0.76484043,0.06497305,0.57104331,0.00022964,0.05767869,0.01859222,0.10663448,0.28105636,0.00287952
1.30565283,0.80138963,0.06844955,0.60332794,0.00026511,0.05962322,0.01985847,0.10762416,0.29940940,0.00289324
1.31165583,0.84048083,0.07233263,0.63620418,0.00031563,0.06189834,0.02125374,0.10896564,0.31943226,0.00292328
1.31765883,0.88213849,0.07663507,0.66940583,0.00038307,0.06454504,0.02276975,0.11072922,0.34122011,0.00297345
1.32366183,0.92640581,0.08137830,0.70266797,0.00046971,0.06760396,0.02439594,0.11298797,0.36489411,0.00304780
1.32966483,0.97334889,0.08659243,0.73573665,0.00057825,0.07111475,0.02611937,0.11581637,0.39060316,0.00315054
1.33566783,1.02306161,0.09231631,0.76837980,0.00071180,0.07511552,0.02792480,0.11928915,0.41852482,0.00328604
1.34167084,1.07567067,0.09859721,0.80039852,0.00087385,0.07964237,0.02979493,0.12348013,0.44886530,0.00345869
1.34767384,1.13133970,0.10549024,0.83163813,0.00106819,0.08472893,0.03171078,0.12846122,0.48185774,0.00367291
1.35367684,1.19027178,0.11305734,0.86199817,0.00129892,0.09040593,0.03365210,0.13430126,0.51775875,0.00393302
1.35967984,1.25270926,0.12136579,0.89144061,0.00157032,0.09670067,0.03559798,0.14106481,0.55684262,0.00424317
1.36568284,1.31893011,0.13048607,0.91999549,0.00188680,0.10363635,0.03752747,0.14881069,0.59939306,0.00460723
1.37168584,1.38924025,0.14048925,0.94776349,0.00225277,0.11123126,0.03942024,0.15759023,0.64569245,0.00502866
1.37768884,1.46396124,0.15144374,0.97491471,0.00267254,0.11949775,0.04125717,0.16744519,0.69600855,0.00551040
1.38369185,1.54341351,0.16341151,1.00168370,0.00315020,0.12844093,0.04302097,0.17840537,0.75057906,0.00605470
1.38969485,1.62789509,0.17644393,1.02836039,0.00368945,0.13805724,0.04469666,0.19048584,0.80959447,0.00666297
1.39569785,1.71765674,0.19057731,1.05527727,0.00429348,0.14833279,0.04627187,0.20368405,0.87317984,0.00733560
1.40170085,1.81287431,0.20582840,1.08279319,0.00496484,0.15924164,0.04773716,0.21797677,0.94137645,0.00807182
1.40770385,1.91361977,0.22219004,1.11127435,0.00570532,0.17074406,0.04908596,0.23331713,1.01412421,0.00886953
1.41370685,2.01983239,0.23962717,1.14107354,0.00651581,0.18278489,0.05031456,0.24963189,1.09124601,0.00972518
1.41970985,2.13129207,0.25807361,1.17250831,0.00739620,0.19529223,0.05142180,0.26681924,1.17243498,0.01063366
1.42571286,2.24759639,0.27742965,1.20583954,0.00834537,0.20817647,0.05240871,0.28474731,1.25724581,0.01158827
1.43171586,2.36814342,0.29756086,1.24125118,0.00936110,0.22132988,0.05327801,0.30325359,1.34509097,0.01258066
1.43771886,2.49212180,0.31829821,1.27883262,0.01044007,0.23462688,0.05403360,0.32214545,1.43524260,0.01360093
1.44372186,2.61850936,0.33943967,1.31856446,0.01157791,0.24792508,0.05467995,0.34120196,1.52684033,0.01463771
1.44972486,2.74608125,0.36075321,1.36030866,0.01276924,0.26106719,0.05522159,0.36017710,1.61890546,0.01567835
1.45572786,2.87342792,0.38198145,1.40380366,0.01400778,0.27388371,0.05566262,0.37880417,1.71036083,0.01670916
1.46173087,2.99898272,0.40284746,1.44866494,0.01528642,0.28619648,0.05600635,0.39680169,1.80005623,0.01771573
