energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.13656828,0.71300127,0.01889559,0.05851114,0.22954185,0.38912524,0.00313141,0.02401009,0.13418312,0.01615707
-3.13056528,0.75341994,0.01791388,0.05567262,0.25565438,0.42646505,0.00334113,0.02575613,0.13609357,0.01502871
-3.12456228,0.80371266,0.01710889,0.05337367,0.28540106,0.46992218,0.00359201,0.02786696,0.13952944,0.01404434
-3.11855928,0.86380910,0.01648477,0.05162326,0.31875187,0.51940710,0.00388340,0.03033514,0.14449486,0.01320685
-3.11255628,0.93342309,0.01604182,0.05041857,0.35559513,0.57469744,0.00421375,0.03314647,0.15095905,0.01251623
-3.10655328,1.01203830,0.01577642,0.04974477,0.39573028,0.63542832,0.00458046,0.03627927,0.15885438,0.01196961
-3.10055028,1.09889973,0.01568109,0.04957517,0.43886267,0.70108597,0.00497993,0.03970391,0.16807560,0.01156130
-3.09454727,1.19301172,0.01574463,0.04987171,0.48460107,0.77100531,0.00540750,0.04338263,0.17848005,0.01128297
-3.08854427,1.29314346,0.01595240,0.05058586,0.53245814,0.84437228,0.00585746,0.04726951,0.18988920,0.01112381
-3.08254127,1.39784273,0.01628665,0.05165973,0.58185442,0.92023147,0.00632318,0.05131091,0.20209140,0.01107091
-3.07653827,1.50545803,0.01672694,0.05302760,0.63212590,0.99749931,0.00679718,0.05544613,0.21484590,0.01110957
-3.07053527,1.61416926,0.01725073,0.05461760,0.68253536,1.07498300,0.00727127,0.05960845,0.22788795,0.01122368
-3.06453227,1.72202635,0.01783387,0.05635363,0.73228728,1.15140487,0.00773677,0.06372647,0.24093513,0.01139618
-3.05852926,1.82699512,0.01845126,0.05815743,0.78054610,1.22543181,0.00818471,0.06772571,0.25369440,0.01160950
-3.05252626,1.92700902,0.01907752,0.05995069,0.82645721,1.29570878,0.00860609,0.07153050,0.26586998,0.01184602
-3.04652326,2.02002502,0.01968764,0.06165722,0.86917008,1.36089549,0.00899209,0.07506600,0.27717156,0.01208852
-3.04052026,2.10408182,0.02025765,0.06320504,0.90786267,1.41970477,0.00933441,0.07826032,0.28732268,0.01232063
-3.03451726,2.17735796,0.02076523,0.06452833,0.94176609,1.47094118,0.00962547,0.08104666,0.29606894,0.01252720
-3.02851426,2.23822756,0.02119034,0.06556924,0.97018862,1.51353830,0.00985867,0.08336540,0.30318565,0.01269470
-3.02251126,2.28531131,0.02151569,0.06627939,0.99253788,1.54659300,0.01002862,0.08516597,0.30848472,0.01281151
-3.01650825,2.31752046,0.02172718,0.06662112,1.00834026,1.56939514,0.01013131,0.08640852,0.31182038,0.01286816
-3.01050525,2.33409183,0.02181429,0.06656837,1.01725675,1.58145143,0.01016426,0.08706523,0.31309362,0.01285753
-3.00450225,2.33461235,0.02177022,0.06610715,1.01909424,1.58250229,0.01012659,0.08712124,0.31225499,0.01277492
-2.99849925,2.31903183,0.02159206,0.06523573,1.01381198,1.57253085,0.01001907,0.08657519,0.30930582,0.01261809
-2.99249625,2.28766365,0.02128075,0.06396435,1.00152280,1.55176386,0.00984408,0.08543924,0.30429774,0.01238724
-2.98649325,2.24117323,0.02084098,0.06231461,0.98248899,1.52066431,0.00960556,0.08373869,0.29733050,0.01208486
-2.98049025,2.18055496,0.02028091,0.06031855,0.95711316,1.47991629,0.00930886,0.08151116,0.28854827,0.01171554
-2.97448724,2.10709872,0.01961189,0.05801746,0.92592444,1.43040279,0.00896058,0.07880536,0.27813460,0.01128579
-2.96848424,2.02234772,0.01884801,0.05546041,0.88956076,1.37317754,0.00856839,0.07567954,0.26630622,0.01080370
-2.96248124,1.92804953,0.01800563,0.05270271,0.84874802,1.30943226,0.00814076,0.07219971,0.25330608,0.01027865
-2.95647824,1.82610256,0.01710290,0.04980425,0.80427708,1.24046072,0.00768676,0.06843766,0.23939583,0.00972101
-2.95047524,1.71850046,0.01615916,0.04682780,0.75697967,1.16762138,0.00721577,0.06446886,0.22484811,0.00914175
-2.94447224,1.60727656,0.01519445,0.04383741,0.70770416,1.09230003,0.00673728,0.06037043,0.20993898,0.00855216
-2.93846923,1.49445064,0.01422896,0.04089683,0.65729224,1.01587388,0.00626065,0.05621914,0.19494071,0.00796352
-2.93246623,1.38197994,0.01328253,0.03806815,0.60655732,0.93967852,0.00579488,0.05208953,0.18011522,0.00738681
-2.92646323,1.27171574,0.01237422,0.03541050,0.55626543,0.86497872,0.00534846,0.04805230,0.16570835,0.00683248
-2.92046023,1.16536692,0.01152190,0.03297909,0.50711911,0.79294375,0.00492923,0.04417290,0.15194502,0.00631021
-2.91445723,1.06447094,0.01074190,0.03082425,0.45974476,0.72462784,0.00454423,0.04051039,0.13902551,0.00582876
-2.90845423,0.97037254,0.01004874,0.02899080,0.41468347,0.66095586,0.00419962,0.03711655,0.12712263,0.00539582
-2.90245123,0.88421012,0.00945491,0.02751747,0.37238545,0.60271415,0.00390067,0.03403538,0.11637997,0.00501793
-2.89644822,0.80690915,0.00897069,0.02643657,0.33320780,0.55054613,0.00365169,0.03130271,0.10691105,0.00470041
-2.89044522,0.73918196,0.00860402,0.02577366,0.29741540,0.50495224,0.00345602,0.02894611,0.09879920,0.00444734
-2.88444222,0.68153281,0.00836043,0.02554738,0.26518432,0.46629356,0.00331607,0.02698503,0.09209818,0.00426152
-2.87843922,0.63426750,0.00824302,0.02576934,0.23660755,0.43479831,0.00323334,0.02543106,0.08683326,0.00414451
-2.87243622,0.59750608,0.00825240,0.02644403,0.21170227,0.41057069,0.00320845,0.02428829,0.08300279,0.00409668
-2.86643322,0.57119808,0.00838675,0.02756881,0.19041827,0.39360124,0.00324117,0.02355386,0.08058001,0.00411719
-2.86043022,0.55513909,0.00864187,0.02913390,0.17264716,0.38377827,0.00333051,0.02321849,0.07951503,0.00420410
-2.85442721,0.54898823,0.00901124,0.03112248,0.15823165,0.38089974,0.00347472,0.02326710,0.07973704,0.00435438
-2.84842421,0.55228582,0.00948614,0.03351081,0.14697493,0.38468541,0.00367141,0.02367947,0.08115655,0.00456403
-2.84242121,0.56447106,0.01005579,0.03626848,0.13864949,0.39478879,0.00391755,0.02443088,0.08366774,0.00482811
-2.83641821,0.58489947,0.01070756,0.03935873,0.13300554,0.41080903,0.00420957,0.02549282,0.08715088,0.00514087
-2.83041521,0.61285998,0.01142715,0.04273897,0.12977863,0.43230241,0.00454343,0.02683369,0.09147492,0.00549582
-2.82441221,0.64759184,0.01219893,0.04636145,0.12869656,0.45879366,0.00491467,0.02841953,0.09650015,0.00588588
-2.81840920,0.68830121,0.01300619,0.05017405,0.12948550,0.48978694,0.00531856,0.03021476,0.10208103,0.00630350
-2.81240620,0.73417762,0.01383156,0.05412136,0.13187537,0.52477655,0.00575014,0.03218295,0.10806919,0.00674082
-2.80640320,0.78441008,0.01465743,0.05814587,0.13560453,0.56325732,0.00620435,0.03428760,0.11431662,0.00718984
-2.80040020,0.83820293,0.01546637,0.06218927,0.14042383,0.60473451,0.00667614,0.03649291,0.12067890,0.00764262
-2.79439720,0.89479092,0.01624159,0.06619404,0.14609993,0.64873307,0.00716056,0.03876453,0.12701858,0.00809144
-2.78839420,0.95345341,0.01696748,0.07010491,0.15241822,0.69480600,0.00765293,0.04107031,0.13320853,0.00852902
-2.78239120,1.01352705,0.01763005,0.07387046,0.15918503,0.74254150,0.00814885,0.04338093,0.13913516,0.00894873
-2.77638819,1.07441655,0.01821738,0.07744463,0.16622931,0.79156850,0.00864438,0.04567051,0.14470145,0.00934474
-2.77038519,1.13560298,0.01872007,0.08078813,0.17340379,0.84156041,0.00913606,0.04791702,0.14982954,0.00971220
-2.76438219,1.19664905,0.01913155,0.08386959,0.18058546,0.89223659,0.00962099,0.05010263,0.15446299,0.01004740
-2.75837919,1.25720109,0.01944840,0.08666650,0.18767551,0.94336148,0.01009684,0.05221385,0.15856825,0.01034781
-2.75237619,1.31698738,0.01967047,0.08916583,0.19459858,0.99474124,0.01056184,0.05424147,0.16213554,0.01061222
-2.74637319,1.37581277,0.01980104,0.09136427,0.20130144,1.04621799,0.01101476,0.05618041,0.16517887,0.01084070
-2.74037019,1.43354978,0.01984672,0.09326804,0.20775103,1.09766188,0.01145483,0.05802930,0.16773526,0.01103457
-2.73436718,1.49012656,0.01981733,0.09489242,0.21393199,1.14896129,0.01188167,0.05978990,0.16986304,0.01119636
-2.72836418,1.54551231,0.01972563,0.09626078,0.21984371,1.20001192,0.01229516,0.06146652,0.17163932,0.01132964
-2.72236118,1.59970094,0.01958697,0.09740335,0.22549701,1.25070531,0.01269531,0.06306513,0.17315679,0.01143885
-2.71635818,1.65269407,0.01941884,0.09835568,0.23091062,1.30091755,0.01308213,0.06459263,0.17451969,0.01152914
-2.71035518,1.70448421,0.01924030,0.09915684,0.23610761,1.35049921,0.01345547,0.06605594,0.17583942,0.01160611
-2.70435218,1.75503951,0.01907144,0.09984758,0.24111181,1.39926713,0.01381493,0.06746124,0.17722966,0.01167554
-2.69834917,1.80429085,0.01893267,0.10046832,0.24594458,1.44699887,0.01415972,0.06881329,0.17880142,0.01174320
-2.69234617,1.85212238,0.01884414,0.10105730,0.25062192,1.49343051,0.01448859,0.07011483,0.18065807,0.01181457
-2.68634317,1.89836608,0.01882502,0.10164877,0.25515211,1.53825806,0.01479973,0.07136617,0.18289060,0.01189459
-2.68034017,1.94280103,0.01889288,0.10227142,0.25953396,1.58114286,0.01509081,0.07256503,0.18557335,0.01198749
-2.67433717,1.98515728,0.01906312,0.10294710,0.26375577,1.62172083,0.01535895,0.07370650,0.18876025,0.01209661
-2.66833417,2.02512443,0.01934840,0.10368982,0.26779501,1.65961526,0.01560081,0.07478327,0.19248194,0.01222422
-2.66233117,2.06236453,0.01975817,0.10450514,0.27161875,1.69445257,0.01581263,0.07578601,0.19674370,0.01237149
-2.65632816,2.09652837,0.02029829,0.10538998,0.27518468,1.72588043,0.01599040,0.07670393,0.20152432,0.01253840
-2.65032516,2.12727456,0.02097075,0.10633268,0.27844285,1.75358708,0.01612997,0.07752552,0.20677610,0.01272372
-2.64432216,2.15429017,0.02177350,0.10731357,0.28133780,1.77732105,0.01622723,0.07823928,0.21242578,0.01292509
-2.63831916,2.17731177,0.02270034,0.10830581,0.28381118,1.79691000,0.01627827,0.07883460,0.21837658,0.01313908
-2.63231616,2.19614585,0.02374099,0.10927647,0.28580452,1.81227782,0.01627956,0.07930254,0.22451110,0.01336130
-2.62631316,2.21068728,0.02488125,0.11018795,0.28726219,1.82345885,0.01622815,0.07963664,0.23069509,0.01358653
-2.62031016,2.22093509,0.02610328,0.11099952,0.28813434,1.83060848,0.01612177,0.07983355,0.23678197,0.01380893
-2.61430715,2.22700441,0.02738597,0.11166901,0.28837968,1.83400949,0.01595900,0.07989357,0.24261784,0.01402223
-2.60830415,2.22913431,0.02870544,0.11215454,0.28796804,1.83407365,0.01573939,0.07982100,0.24804683,0.01421990
-2.60230115,2.22769083,0.03003564,0.11241629,0.28688265,1.83133837,0.01546352,0.07962433,0.25291669,0.01439539
-2.59629815,2.22316518,0.03134901,0.11241817,0.28512197,1.82645848,0.01513307,0.07931615,0.25708425,0.01454235
-2.59029515,2.21616718,0.03261718,0.11212946,0.28270113,1.82019332,0.01475082,0.07891296,0.26042067,0.01465482
-2.58429215,2.20741412,0.03381180,0.11152618,0.27965291,1.81338958,0.01432065,0.07843467,0.26281624,0.01472744
-2.57828914,2.19771544,0.03490531,0.11059239,0.27602817,1.80696048,0.01384750,0.07790408,0.26418456,0.01475565
-2.57228614,2.18795394,0.03587171,0.10932117,0.27189590,1.80186198,0.01333732,0.07734602,0.26446590,0.01473579
-2.56628314,2.17906397,0.03668736,0.10771539,0.26734269,1.79906685,0.01279692,0.07678658,0.26362974,0.01466530
-2.56028014,2.17200749,0.03733165,0.10578820,0.26247175,1.79953742,0.01223391,0.07625209,0.26167626,0.01454279
-2.55427714,2.16774867,0.03778766,0.10356319,0.25740150,1.80419783,0.01165654,0.07576820,0.25863685,0.01436811
-2.54827414,2.16722784,0.03804265,0.10107431,0.25226369,1.81390673,0.01107355,0.07535890,0.25457359,0.01414238
-2.54227114,2.17133556,0.03808846,0.09836546,0.24720112,1.82943114,0.01049403,0.07504563,0.24957767,0.01386800
-2.53626813,2.18088748,0.03792179,0.09548984,0.24236490,1.85142229,0.00992725,0.07484649,0.24376705,0.01354860
-2.53026513,2.19660077,0.03754428,0.09250896,0.23791143,1.88039415,0.00938246,0.07477556,0.23728317,0.01318895
-2.52426213,2.21907270,0.03696251,0.08949147,0.23399902,1.91670513,0.00886879,0.07484241,0.23028713,0.01279489
-2.51825913,2.24876198,0.03618778,0.08651179,0.23078420,1.96054367,0.00839499,0.07505181,0.22295527,0.01237316
-2.51225613,2.28597329,0.03523588,0.08364855,0.22841786,2.01191796,0.00796934,0.07540361,0.21547450,0.01193126
-2.50625313,2.33084563,0.03412658,0.08098286,0.22704123,2.07065026,0.00759945,0.07589284,0.20803751,0.01147725
-2.50025013,2.38334461,0.03288316,0.07859660,0.22678181,2.13637579,0.00729215,0.07651003,0.20083794,0.01101959
-2.49424712,2.44325910,0.03153185,0.07657061,0.22774933,2.20854665,0.00705329,0.07724171,0.19406581,0.01056693
-2.48824412,2.51020236,0.03010118,0.07498292,0.23003189,2.28644027,0.00688767,0.07807107,0.18790331,0.01012793
-2.48224112,2.58361767,0.02862134,0.07390711,0.23369245,2.36917264,0.00679893,0.07897870,0.18252100,0.00971106
-2.47623812,2.66278844,0.02712363,0.07341071,0.23876569,2.45571581,0.00678944,0.07994353,0.17807468,0.00932447
-2.47023512,2.74685264,0.02563978,0.07355390,0.24525544,2.54491927,0.00686025,0.08094371,0.17470280,0.00897584
-2.46423212,2.83482123,0.02420152,0.07438834,0.25313292,2.63553483,0.00701109,0.08195754,0.17252466,0.00867225
-2.45822911,2.92560024,0.02284006,0.07595634,0.26233577,2.72624424,0.00724034,0.08296434,0.17163923,0.00842008
-2.45222611,3.01801593,0.02158573,0.07829021,0.27276801,2.81568904,0.00754508,0.08394526,0.17212469,0.00822500
-2.44622311,3.11084259,0.02046766,0.08141210,0.28430112,2.90250170,0.00792117,0.08488394,0.17403861,0.00809189
-2.44022011,3.20283210,0.01951355,0.08533391,0.29677621,2.98533742,0.00836338,0.08576701,0.17741872,0.00802485
-2.43421711,3.29274468,0.01874943,0.09005771,0.31000726,3.06290581,0.00886550,0.08658452,0.18228412,0.00802721
-2.42821411,3.37937994,0.01819957,0.09557629,0.32378551,3.13400141,0.00942062,0.08733005,0.18863700,0.00810157
-2.42221111,3.46160738,0.01788626,0.10187397,0.33788488,3.19753263,0.01002125,0.08800076,0.19646449,0.00824981
-2.41620810,3.53839555,0.01782971,0.10892761,0.35206816,3.25254805,0.01065967,0.08859726,0.20574079,0.00847319
-2.41020510,3.60883892,0.01804786,0.11670767,0.36609405,3.29825965,0.01132814,0.08912336,0.21642923,0.00877234
-2.40420210,3.67218170,0.01855615,0.12517935,0.37972459,3.33406216,0.01201925,0.08958562,0.22848435,0.00914731
-2.39819910,3.72783779,0.01936725,0.13430365,0.39273289,3.35954823,0.01272614,0.08999296,0.24185365,0.00959760
-2.39219610,3.77540621,0.02049069,0.14403832,0.40491073,3.37451884,0.01344282,0.09035612,0.25647911,0.01012214
-2.38619310,3.81468138,0.02193248,0.15433866,0.41607592,3.37898879,0.01416442,0.09068718,0.27229828,0.01071928
-2.38019010,3.84565791,0.02369462,0.16515803,0.42607894,3.37318703,0.01488739,0.09099902,0.28924497,0.01138675
-2.37418709,3.86852960,0.02577457,0.17644816,0.43480873,3.35755177,0.01560969,0.09130492,0.30724947,0.01212159
-2.36818409,3.88368260,0.02816476,0.18815917,0.44219727,3.33272065,0.01633093,0.09161816,0.32623830,0.01292009
-2.36218109,3.89168297,0.03085205,0.20023933,0.44822285,3.29951596,0.01705238,0.09195169,0.34613367,0.01377769
-2.35617809,3.89325900,0.03381732,0.21263468,0.45291183,3.25892554,0.01777704,0.09231796,0.36685259,0.01468888
-2.35017509,3.88927887,0.03703508,0.22528841,0.45633872,3.21207963,0.01850955,0.09272874,0.38830590,0.01564717
-2.34417209,3.88072455,0.04047329,0.23814037,0.45862474,3.16022447,0.01925608,0.09319508,0.41039725,0.01664499
-2.33816908,3.86866279,0.04409335,0.25112648,0.45993476,3.10469326,0.02002416,0.09372734,0.43302229,0.01767370
-2.33216608,3.85421433,0.04785027,0.26417846,0.46047265,3.04687527,0.02082253,0.09433521,0.45606819,0.01872357
-2.32616308,3.83852242,0.05169317,0.27722372,0.46047543,2.98818383,0.02166082,0.09502785,0.47941363,0.01978391
-2.32016008,3.82272167,0.05556598,0.29018572,0.46020619,2.93002410,0.02254936,0.09581397,0.50292938,0.02084311
-2.31415708,3.80790833,0.05940844,0.30298470,0.45994607,2.87376132,0.02349886,0.09670197,0.52647958,0.02188888
-2.30815408,3.79511272,0.06315734,0.31553887,0.45998559,2.82069027,0.02452016,0.09769995,0.54992368,0.02290850
-2.30215108,3.78527459,0.06674804,0.32776608,0.46061557,2.77200652,0.02562394,0.09881580,0.57311899,0.02388903
-2.29614807,3.77922173,0.07011609,0.33958576,0.46211778,2.72878005,0.02682043,0.10005713,0.59592373,0.02481775
-2.29014507,3.77765212,0.07319904,0.35092130,0.46475578,2.69193168,0.02811916,0.10143114,0.61820049,0.02568241
-2.28414207,3.78111957,0.07593832,0.36170242,0.46876598,2.66221262,0.02952867,0.10294442,0.63981975,0.02647170
-2.27813907,3.79002274,0.07828105,0.37186760,0.47434929,2.64018734,0.03105622,0.10460261,0.66066327,0.02717555
-2.27213607,3.80459710,0.08018177,0.38136634,0.48166344,2.62622008,0.03270755,0.10641004,0.68062709,0.02778549
-2.26613307,3.82490968,0.08160406,0.39016094,0.49081632,2.62046503,0.03448654,0.10836914,0.69962393,0.02829495
-2.26013007,3.85085606,0.08252177,0.39822783,0.50186033,2.62286040,0.03639494,0.11047992,0.71758465,0.02869949
-2.25412706,3.88215951,0.08292008,0.40555823,0.51478814,2.63312644,0.03843201,0.11273930,0.73445882,0.02899693
-2.24812406,3.91837211,0.08279610,0.41215802,0.52952979,2.65076767,0.04059424,0.11514042,0.75021407,0.02918748
-2.24212106,3.95887779,0.08215913,0.41804686,0.54595152,2.67507940,0.04287499,0.11767204,0.76483453,0.02927365
-2.23611806,4.00289784,0.08103047,0.42325650,0.56385621,2.70515876,0.04526418,0.12031786,0.77831820,0.02926015
-2.23011506,4.04949887,0.07944286,0.42782853,0.58298577,2.73992044,0.04774804,0.12305610,0.79067360,0.02915372
-2.22411206,4.09760415,0.07743954,0.43181151,0.60302542,2.77811717,0.05030888,0.12585911,0.80191588,0.02896282
-2.21810905,4.14600861,0.07507295,0.43525773,0.62360982,2.81836504,0.05292497,0.12869326,0.81206277,0.02869728
-2.21210605,4.19339813,0.07240318,0.43821998,0.64433124,2.85917345,0.05557056,0.13151904,0.82113068,0.02836796
-2.20610305,4.23837357,0.06949620,0.44074825,0.66474933,2.89897945,0.05821596,0.13429146,0.82913122,0.02798631
-2.20010005,4.27947956,0.06642192,0.44288685,0.68440259,2.93618580,0.06082789,0.13696075,0.83606855,0.02756400
-2.19409705,4.31523787,0.06325230,0.44467200,0.70282101,2.96920212,0.06336992,0.13947334,0.84193766,0.02711249
-2.18809405,4.34418503,0.06005927,0.44613006,0.71953974,2.99648785,0.06580313,0.14177319,0.84672387,0.02664274
-2.18209105,4.36491291,0.05691292,0.44727654,0.73411309,3.01659594,0.06808695,0.14380329,0.85040341,0.02616486
-2.17608804,4.37611123,0.05387971,0.44811589,0.74612862,3.02821565,0.07018015,0.14550746,0.85294524,0.02568791
-2.17008504,4.37661017,0.05102090,0.44864207,0.75522054,3.03021283,0.07204195,0.14683220,0.85431370,0.02521971
-2.16408204,4.36542118,0.04839114,0.44883983,0.76108202,3.02166608,0.07363321,0.14772868,0.85447198,0.02476674
-2.15807904,4.34177404,0.04603738,0.44868644,0.76347586,3.00189713,0.07491773,0.14815456,0.85338596,0.02433409
-2.15207604,4.30514805,0.04399793,0.44815398,0.76224289,2.97049392,0.07586344,0.14807583,0.85102812,0.02392547
-2.14607304,4.25529565,0.04230189,0.44721168,0.75730788,2.92732530,0.07644356,0.14746827,0.84738125,0.02354329
-2.14007004,4.19225687,0.04096868,0.44582838,0.74868253,2.87254635,0.07663762,0.14631868,0.84244157,0.02318871
-2.13406703,4.11636351,0.04000796,0.44397480,0.73646540,2.80659393,0.07643233,0.14462571,0.83622108,0.02286179
-2.12806403,4.02823269,0.03941967,0.44162552,0.72083873,2.73017254,0.07582212,0.14240019,0.82874905,0.02256159
-2.12206103,3.92874972,0.03919435,0.43876062,0.70206230,2.64423087,0.07480950,0.13966509,0.82007242,0.02228631
-2.11605803,3.81904100,0.03931360,0.43536684,0.68046452,2.54993006,0.07340508,0.13645490,0.81025543,0.02203347
-2.11005503,3.70043838,0.03975080,0.43143834,0.65643124,2.44860516,0.07162735,0.13281468,0.79937830,0.02179996
-2.10405203,3.57443655,0.04047195,0.42697714,0.63039262,2.34172125,0.06950209,0.12879860,0.78753552,0.02158221
-2.09804902,3.44264577,0.04143666,0.42199316,0.60280878,2.23082648,0.06706158,0.12446828,0.77483375,0.02137631
-2.09204602,3.30674232,0.04259935,0.41650418,0.57415484,2.11750388,0.06434361,0.11989075,0.76138974,0.02117814
-2.08604302,3.16841906,0.04391051,0.41053567,0.54490586,2.00332413,0.06139025,0.11513640,0.74732855,0.02098344
-2.08004002,3.02933847,0.04531805,0.40412073,0.51552253,1.88980129,0.05824658,0.11027680,0.73278227,0.02078799
-2.07403702,2.89109042,0.04676877,0.39730008,0.48643793,1.77835317,0.05495931,0.10538267,0.71788945,0.02058774
-2.06803402,2.75515616,0.04820986,0.39012230,0.45804611,1.67026773,0.05157549,0.10052187,0.70279516,0.02037891
-2.06203102,2.62287999,0.04959032,0.38264420,0.43069266,1.56667678,0.04814118,0.09575777,0.68765189,0.02015818
-2.05602801,2.49544921,0.05086244,0.37493140,0.40466765,1.46853734,0.04470034,0.09114783,0.67262095,0.01992283
-2.05002501,2.37388251,0.05198313,0.36705891,0.38020117,1.37662098,0.04129386,0.08674250,0.65787415,0.01967089
-2.04402201,2.25902647,0.05291507,0.35911169,0.35746125,1.29151104,0.03795870,0.08258454,0.64359557,0.01940126
-2.03801901,2.15155918,0.05362778,0.35118501,0.33655436,1.21360688,0.03472739,0.07870862,0.62998294,0.01911385
-2.03201601,2.05199992,0.05409835,0.34338446,0.31752801,1.14313452,0.03162756,0.07514131,0.61724830,0.01880962
-2.02601301,1.96072333,0.05431195,0.33582538,0.30037544,1.08016229,0.02868184,0.07190129,0.60561762,0.01849070
-2.02001001,1.87797634,0.05426211,0.32863173,0.28504178,1.02462036,0.02590786,0.06899986,0.59532896,0.01816031
-2.01400700,1.80389640,0.05395057,0.32193417,0.27143142,0.97632274,0.02331845,0.06644159,0.58662915,0.01782272
-2.00800400,1.73852931,0.05338697,0.31586735,0.25941621,0.93499028,0.02092192,0.06422512,0.57976871,0.01748316
-2.00200100,1.68184544,0.05258817,0.31056644,0.24884396,0.90027356,0.01872254,0.06234399,0.57499511,0.01714764
-1.99599800,1.63375319,0.05157734,0.30616302,0.23954687,0.87177443,0.01672103,0.06078749,0.57254461,0.01682268
-1.98999500,1.59410917,0.05038284,0.30278030,0.23134962,0.84906537,0.01491507,0.05954144,0.57263284,0.01651512
-1.98399200,1.56272459,0.04903695,0.30052814,0.22407669,0.83170591,0.01329985,0.05858894,0.57544466,0.01623177
-1.97798899,1.53936804,0.04757449,0.29949786,0.21755884,0.81925571,0.01186861,0.05791096,0.58112366,0.01597912
-1.97198599,1.52376495,0.04603143,0.29975725,0.21163838,0.81128412,0.01061313,0.05748685,0.58976213,0.01576298
-1.96598299,1.51559446,0.04444346,0.30134610,0.20617328,0.80737627,0.00952416,0.05729470,0.60139179,0.01558827
-1.95997999,1.51448454,0.04284474,0.30427238,0.20104008,0.80713589,0.00859178,0.05731168,0.61597608,0.01545867
-1.95397699,1.52000626,0.04126675,0.30850948,0.19613556,0.81018541,0.00780576,0.05751419,0.63340452,0.01537645
-1.94797399,1.53166849,0.03973733,0.31399471,0.19137736,0.81616377,0.00715579,0.05787804,0.65348954,0.01534228
-1.94197099,1.54891378,0.03827998,0.32062910,0.18670359,0.82472272,0.00663164,0.05837854,0.67596610,0.01535519
-1.93596798,1.57111659,0.03691337,0.32827871,0.18207165,0.83552219,0.00622341,0.05899071,0.70049437,0.01541253
-1.92996498,1.59758438,0.03565111,0.33677743,0.17745646,0.84822553,0.00592151,0.05968932,0.72666552,0.01551004
-1.92396198,1.62756226,0.03450180,0.34593118,0.17284823,0.86249513,0.00571684,0.06044920,0.75401038,0.01564200
-1.91795898,1.66024140,0.03346929,0.35552338,0.16825004,0.87798917,0.00560078,0.06124550,0.78201086,0.01580146
-1.91195598,1.69477115,0.03255310,0.36532152,0.16367529,0.89435967,0.00556526,0.06205396,0.81011357,0.01598049
-1.90595298,1.73027471,0.03174907,0.37508444,0.15914528,0.91125241,0.00560278,0.06285145,0.83774523,0.01617050
-1.89994997,1.76586778,0.03105006,0.38457016,0.15468697,0.92830873,0.00570645,0.06361633,0.86432921,0.01636260
-1.89394697,1.80067941,0.03044673,0.39354387,0.15033101,0.94516920,0.00587004,0.06432904,0.88930246,0.01654793
-1.88794397,1.83387424,0.02992836,0.40178559,0.14611013,0.96147914,0.00608796,0.06497255,0.91213219,0.01671804
-1.88194097,1.86467507,0.02948361,0.40909744,0.14205782,0.97689551,0.00635538,0.06553292,0.93233165,0.01686518
-1.87593797,1.89238457,0.02910122,0.41530993,0.13820739,0.99109501,0.00666818,0.06599972,0.94947426,0.01698265
-1.86993497,1.91640526,0.02877061,0.42028715,0.13459129,1.00378267,0.00702305,0.06636637,0.96320558,0.01706495
-1.86393197,1.93625641,0.02848232,0.42393063,0.13124063,1.01470051,0.00741745,0.06663041,0.97325270,0.01710803
-1.85792896,1.95158732,0.02822836,0.42618169,0.12818496,1.02363573,0.00784963,0.06679359,0.97943063,0.01710937
-1.85192596,1.96218582,0.02800234,0.42702217,0.12545200,1.03042770,0.00831857,0.06686178,0.98164555,0.01706800
-1.84592296,1.96798182,0.02779951,0.42647359,0.12306749,1.03497348,0.00882395,0.06684476,0.97989481,0.01698448
-1.83991996,1.96904532,0.02761664,0.42459479,0.12105495,1.03723117,0.00936600,0.06675580,0.97426378,0.01686080
-1.83391696,1.96557895,0.02745173,0.42147812,0.11943532,1.03722103,0.00994538,0.06661105,0.96491982,0.01670018
-1.82791396,1.95790536,0.02730376,0.41724443,0.11822652,1.03502395,0.01056301,0.06642883,0.95210358,0.01650691
-1.82191096,1.94644974,0.02717225,0.41203714,0.11744284,1.03077734,0.01121978,0.06622875,0.93611815,0.01628605
-1.81590795,1.93171835,0.02705683,0.40601552,0.11709421,1.02466859,0.01191639,0.06603083,0.91731663,0.01604314
-1.80990495,1.91427406,0.02695687,0.39934773,0.11718539,1.01692620,0.01265301,0.06585445,0.89608849,0.01578396
-1.80390195,1.89470981,0.02687105,0.39220364,0.11771505,1.00780912,0.01342899,0.06571744,0.87284554,0.01551417
-1.79789895,1.87362147,0.02679707,0.38474808,0.11867492,0.99759474,0.01424264,0.06563511,0.84800791,0.01523910
-1.79189595,1.85158117,0.02673141,0.37713446,0.12004898,0.98656613,0.01509094,0.06561948,0.82199081,0.01496346
-1.78589295,1.82911259,0.02666917,0.36949939,0.12181276,0.97499928,0.01596932,0.06567861,0.79519231,0.01469117
-1.77988994,1.80666918,0.02660409,0.36195825,0.12393289,0.96315086,0.01687150,0.06581610,0.76798283,0.01442515
-1.77388694,1.78461660,0.02652861,0.35460196,0.12636696,0.95124729,0.01778945,0.06603087,0.74069655,0.01416732
