energy_ev,total_up,Hg_p_up,Hg_d_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-0.09904952,1.38182493,0.23671672,0.11818363,0.08623354,0.00478916,0.43870242,0.03942377,0.62656097
-0.09304652,1.42099305,0.24331136,0.12114847,0.08671204,0.00524312,0.45259021,0.04056898,0.63466069
-0.08704352,1.45681485,0.24927178,0.12368344,0.08727215,0.00571747,0.46496519,0.04163977,0.64137632
-0.08104052,1.48823763,0.25439374,0.12570219,0.08782122,0.00620702,0.47547312,0.04260644,0.64629471
-0.07503752,1.51433084,0.25849874,0.12713333,0.08827679,0.00670585,0.48381111,0.04344304,0.64906036
-0.06903452,1.53430876,0.26143814,0.12792225,0.08856780,0.00720734,0.48973533,0.04412780,0.64938558
-0.06303152,1.54754880,0.26309635,0.12803241,0.08863527,0.00770432,0.49306699,0.04464345,0.64705842
-0.05702851,1.55360500,0.26339309,0.12744609,0.08843261,0.00818913,0.49369637,0.04497739,0.64194816
-0.05102551,1.55221604,0.26228455,0.12616443,0.08792558,0.00865386,0.49158475,0.04512170,0.63400799
-0.04502251,1.54330795,0.25976354,0.12420699,0.08709190,0.00909048,0.48676421,0.04507304,0.62327490
-0.03901951,1.52699122,0.25585846,0.12161063,0.08592057,0.00949104,0.47933530,0.04483250,0.60986688
-0.03301651,1.50355272,0.25063138,0.11842794,0.08441104,0.00984791,0.46946274,0.04440525,0.59397736
-0.02701351,1.47344271,0.24417507,0.11472520,0.08257217,0.01015402,0.45736922,0.04380020,0.57586750
-0.02101051,1.43725761,0.23660934,0.11058001,0.08042106,0.01040303,0.44332779,0.04302960,0.55585624
-0.01500750,1.39571914,0.22807661,0.10607859,0.07798191,0.01058958,0.42765277,0.04210852,0.53430901
-0.00900450,1.34965063,0.21873706,0.10131300,0.07528475,0.01070944,0.41068994,0.04105438,0.51162513
-0.00300150,1.29995145,0.20876346,0.09637825,0.07236427,0.01075969,0.39280606,0.03988648,0.48822473
0.00300150,1.24757029,0.19833589,0.09136952,0.06925870,0.01073882,0.37437817,0.03862543,0.46453551
0.00900450,1.19347837,0.18763650,0.08637948,0.06600866,0.01064677,0.35578318,0.03729269,0.44097986
0.01500750,1.13864317,0.17684453,0.08149584,0.06265619,0.01048501,0.33738784,0.03591008,0.41796282
0.02101051,1.08400362,0.16613167,0.07679922,0.05924381,0.01025644,0.31953951,0.03449930,0.39586111
0.02701351,1.03044734,0.15565800,0.07236136,0.05581365,0.00996538,0.30255803,0.03308151,0.37501376
0.03301651,0.97879049,0.14556852,0.06824370,0.05240671,0.00961739,0.28672869,0.03167694,0.35571433
0.03901951,0.92976065,0.13599029,0.06449635,0.04906212,0.00921912,0.27229663,0.03030445,0.33820499
0.04502251,0.88398301,0.12703041,0.06115749,0.04581655,0.00877815,0.25946254,0.02898127,0.32267254
0.05102551,0.84197011,0.11877461,0.05825312,0.04270363,0.00830276,0.24837986,0.02772267,0.30924623
0.05702851,0.80411509,0.11128668,0.05579719,0.03975346,0.00780169,0.23915330,0.02654170,0.29799747
0.06303152,0.77068850,0.10460843,0.05379201,0.03699221,0.00728398,0.23183869,0.02544902,0.28894110
0.06903452,0.74183843,0.09876033,0.05222900,0.03444174,0.00675871,0.22644397,0.02445274,0.28203823
0.07503752,0.71759380,0.09374273,0.05108963,0.03211933,0.00623483,0.22293133,0.02355831,0.27720031
0.08104052,0.69787052,0.08953742,0.05034648,0.03003753,0.00572101,0.22122020,0.02276856,0.27429433
0.08704352,0.68248012,0.08610964,0.04996460,0.02820400,0.00522554,0.22119106,0.02208367,0.27314874
0.09304652,0.67114062,0.08341034,0.04990276,0.02662158,0.00475618,0.22268991,0.02150129,0.27356012
0.09904952,0.66348916,0.08137858,0.05011489,0.02528836,0.00432020,0.22553327,0.02101672,0.27530013
0.10505253,0.65909602,0.07994410,0.05055146,0.02419788,0.00392430,0.22951353,0.02062311,0.27812280
0.11105553,0.65747977,0.07902993,0.05116091,0.02333950,0.00357465,0.23440469,0.02031173,0.28177180
0.11705853,0.65812300,0.07855491,0.05189092,0.02269879,0.00327697,0.23996825,0.02007231,0.28598765
0.12306153,0.66048843,0.07843617,0.05268975,0.02225808,0.00303655,0.24595923,0.01989339,0.29051475
0.12906453,0.66403503,0.07859150,0.05350744,0.02199701,0.00285838,0.25213223,0.01976268,0.29510805
0.13506753,0.66823371,0.07894150,0.05429689,0.02189327,0.00274716,0.25824742,0.01966750,0.29953939
0.14107054,0.67258241,0.07941159,0.05501492,0.02192326,0.00270743,0.26407641,0.01959513,0.30360334
0.14707354,0.67662014,0.07993375,0.05562313,0.02206283,0.00274358,0.26940784,0.01953324,0.30712241
0.15307654,0.67993979,0.08044801,0.05608870,0.02228801,0.00285986,0.27405260,0.01947026,0.30995174
0.15907954,0.68219923,0.08090366,0.05638504,0.02257568,0.00306039,0.27784859,0.01939565,0.31198304
0.16508254,0.68313068,0.08126021,0.05649226,0.02290422,0.00334906,0.28066486,0.01930025,0.31314770
0.17108554,0.68254779,0.08148798,0.05639757,0.02325398,0.00372948,0.28240495,0.01917647,0.31341906
0.17708854,0.68035043,0.08156838,0.05609544,0.02360780,0.00420475,0.28300949,0.01901844,0.31281376
0.18309155,0.67652696,0.08149390,0.05558760,0.02395124,0.00477733,0.28245768,0.01882211,0.31139197
0.18909455,0.67115374,0.08126772,0.05488292,0.02427273,0.00544879,0.28076775,0.01858527,0.30925660
0.19509755,0.66439193,0.08090299,0.05399699,0.02456367,0.00621957,0.27799635,0.01830747,0.30655136
0.20110055,0.65648167,0.08042189,0.05295167,0.02481821,0.00708866,0.27423666,0.01798991,0.30345758
0.20710355,0.64773351,0.07985431,0.05177436,0.02503310,0.00805342,0.26961541,0.01763523,0.30018995
0.21310655,0.63851753,0.07923631,0.05049710,0.02520727,0.00910925,0.26428888,0.01724730,0.29699106
0.21910955,0.62925037,0.07860845,0.04915564,0.02534141,0.01024942,0.25843773,0.01683093,0.29412497
0.22511256,0.62038045,0.07801387,0.04778825,0.02543749,0.01146487,0.25226123,0.01639154,0.29186974
0.23111556,0.61237200,0.07749642,0.04643459,0.02549820,0.01274417,0.24597064,0.01593489,0.29050932
0.23711856,0.60568832,0.07709864,0.04513437,0.02552645,0.01407345,0.23978228,0.01546672,0.29032476
0.24312156,0.60077483,0.07685996,0.04392617,0.02552487,0.01543655,0.23391037,0.01499252,0.29158513
0.24912456,0.59804257,0.07681487,0.04284617,0.02549541,0.01681514,0.22856000,0.01451721,0.29453838
0.25512756,0.59785266,0.07699143,0.04192699,0.02543899,0.01818906,0.22392034,0.01404502,0.29940241
0.26113057,0.60050233,0.07740995,0.04119667,0.02535527,0.01953672,0.22015853,0.01357923,0.30635665
0.26713357,0.60621304,0.07808200,0.04067774,0.02524259,0.02083555,0.21741431,0.01312220,0.31553444
0.27313657,0.61512108,0.07900977,0.04038655,0.02509794,0.02206264,0.21579567,0.01267523,0.32701661
0.27913957,0.62727110,0.08018582,0.04033276,0.02491712,0.02319528,0.21537570,0.01223866,0.34082634
0.28514257,0.64261271,0.08159311,0.04051903,0.02469495,0.02421171,0.21619062,0.01181194,0.35692574
0.29114557,0.66100039,0.08320550,0.04094102,0.02442565,0.02509172,0.21823922,0.01139376,0.37521418
0.29714857,0.68219670,0.08498854,0.04158755,0.02410319,0.02581736,0.22148354,0.01098224,0.39552867
0.30315158,0.70587865,0.08690055,0.04244104,0.02372170,0.02637348,0.22585091,0.01057509,0.41764621
0.30915458,0.73164702,0.08889401,0.04347815,0.02327594,0.02674829,0.23123710,0.01016986,0.44128817
0.31515758,0.75903832,0.09091710,0.04467058,0.02276166,0.02693374,0.23751052,0.00976413,0.46612672
0.32116058,0.78753888,0.09291537,0.04598603,0.02217602,0.02692581,0.24451729,0.00935568,0.49179293
0.32716358,0.81660058,0.09483358,0.04738935,0.02151781,0.02672463,0.25208687,0.00894271,0.51788646
0.33316658,0.84565762,0.09661737,0.04884360,0.02078768,0.02633451,0.26003813,0.00852390,0.54398649
0.33916958,0.87414360,0.09821504,0.05031132,0.01998828,0.02576376,0.26818549,0.00809859,0.56966341
0.34517259,0.90150838,0.09957909,0.05175564,0.01912418,0.02502438,0.27634498,0.00766677,0.59449099
0.35117559,0.92723383,0.10066758,0.05314140,0.01820185,0.02413169,0.28433990,0.00722912,0.61805830
0.35717859,0.95084819,0.10144535,0.05443615,0.01722942,0.02310374,0.29200584,0.00678697,0.63998123
0.36318159,0.97193805,0.10188485,0.05561097,0.01621646,0.02196073,0.29919493,0.00634222,0.65991283
0.36918459,0.99015796,0.10196675,0.05664115,0.01517359,0.02072437,0.30577917,0.00589728,0.67755217
0.37518759,1.00523687,0.10168024,0.05750668,0.01411217,0.01941716,0.31165264,0.00545494,0.69265144
0.38119060,1.01698163,0.10102301,0.05819248,0.01304389,0.01806177,0.31673266,0.00501820,0.70502081
0.38719360,1.02527725,0.10000090,0.05868851,0.01198038,0.01668034,0.32095982,0.00459020,0.71453108
0.39319660,1.03008405,0.09862737,0.05898957,0.01093284,0.01529394,0.32429705,0.00417403,0.72111393
0.39919960,1.03143220,0.09692266,0.05909504,0.00991176,0.01392207,0.32672770,0.00377263,0.72475992
0.40520260,1.02941379,0.09491279,0.05900835,0.00892658,0.01258224,0.32825300,0.00338870,0.72551444
0.41120560,1.02417324,0.09262844,0.05873639,0.00798549,0.01128970,0.32888894,0.00302456,0.72347186
0.41720860,1.01589646,0.09010375,0.05828888,0.00709532,0.01005719,0.32866287,0.00268215,0.71876837
0.42321161,1.00479960,0.08737506,0.05767764,0.00626138,0.00889490,0.32761009,0.00236293,0.71157392
0.42921461,0.99111806,0.08447977,0.05691588,0.00548750,0.00781043,0.32577061,0.00206789,0.70208378
0.43521761,0.97509632,0.08145522,0.05601761,0.00477602,0.00680894,0.32318639,0.00179755,0.69051024
0.44122061,0.95697926,0.07833777,0.05499704,0.00412789,0.00589323,0.31989907,0.00155196,0.67707492
0.44722361,0.93700542,0.07516198,0.05386815,0.00354281,0.00506404,0.31594856,0.00133077,0.66200210
0.45322661,0.91540245,0.07196008,0.05264443,0.00301933,0.00432028,0.31137236,0.00113325,0.64551339
0.45922961,0.89238494,0.06876159,0.05133869,0.00255510,0.00365928,0.30620568,0.00095836,0.62782393
0.46523262,0.86815455,0.06559320,0.04996303,0.00214699,0.00307715,0.30048247,0.00080482,0.60914023
0.47123562,0.84290233,0.06247875,0.04852902,0.00179130,0.00256905,0.29423695,0.00067116,0.58965958
0.47723862,0.81681266,0.05943956,0.04704783,0.00148395,0.00212945,0.28750575,0.00055576,0.56957089
0.48324162,0.79006861,0.05649469,0.04553063,0.00122060,0.00175239,0.28033035,0.00045697,0.54905665
0.48924462,0.76285781,0.05366143,0.04398884,0.00099684,0.00143174,0.27275953,0.00037308,0.52829569
0.49524762,0.73537848,0.05095580,0.04243455,0.00080831,0.00116136,0.26485173,0.00030244,0.50746628
0.50125063,0.70784477,0.04839301,0.04088078,0.00065076,0.00093528,0.25667700,0.00024343,0.48674929
0.50725363,0.68049094,0.04598794,0.03934175,0.00052017,0.00074780,0.24831828,0.00019455,0.46633072
0.51325663,0.65357383,0.04375540,0.03783300,0.00041282,0.00059361,0.23987205,0.00015437,0.44640350
0.51925963,0.62737315,0.04171039,0.03637142,0.00032529,0.00046782,0.23144790,0.00012162,0.42716808
0.52526263,0.60218944,0.03986813,0.03497509,0.00025448,0.00036605,0.22316725,0.00009513,0.40883168
0.53126563,0.57833957,0.03824392,0.03366304,0.00019766,0.00028435,0.21516109,0.00007388,0.39160597
0.53726863,0.55614980,0.03685283,0.03245481,0.00015242,0.00021931,0.20756671,0.00005697,0.37570332
0.54327164,0.53594669,0.03570925,0.03136989,0.00011670,0.00016793,0.20052369,0.00004362,0.36133164
0.54927464,0.51804629,0.03482624,0.03042708,0.00008871,0.00012766,0.19416925,0.00003315,0.34868803
0.55527764,0.50274192,0.03421485,0.02964374,0.00006695,0.00009635,0.18863310,0.00002502,0.33795152
0.56128064,0.49029142,0.03388326,0.02903503,0.00005016,0.00007220,0.18403214,0.00001874,0.32927543
0.56728364,0.48090432,0.03383602,0.02861312,0.00003732,0.00005371,0.18046522,0.00001394,0.32277949
0.57328664,0.47472972,0.03407320,0.02838647,0.00002756,0.00003967,0.17800817,0.00001030,0.31854248
0.57928964,0.47184554,0.03458970,0.02835917,0.00002021,0.00002909,0.17670947,0.00000755,0.31659561
0.58529265,0.47224974,0.03537468,0.02853041,0.00001471,0.00002118,0.17658672,0.00000550,0.31691716
0.59129565,0.47585414,0.03641109,0.02889410,0.00001063,0.00001531,0.17762405,0.00000397,0.31942880
0.59729865,0.48248125,0.03767555,0.02943868,0.00000763,0.00001099,0.17977081,0.00000285,0.32399373
0.60330165,0.49186430,0.03913832,0.03014716,0.00000544,0.00000783,0.18294149,0.00000203,0.33041708
0.60930465,0.50365089,0.04076364,0.03099727,0.00000385,0.00000554,0.18701695,0.00000144,0.33844846
0.61530765,0.51740999,0.04251034,0.03196196,0.00000270,0.00000389,0.19184701,0.00000101,0.34778684
0.62131066,0.53264232,0.04433258,0.03301002,0.00000188,0.00000271,0.19725430,0.00000070,0.35808758
0.62731366,0.54879363,0.04618100,0.03410687,0.00000130,0.00000188,0.20303924,0.00000049,0.36897139
0.63331666,0.56527061,0.04800394,0.03521559,0.00000090,0.00000129,0.20898596,0.00000033,0.38003495
0.63931966,0.58145856,0.04974887,0.03629799,0.00000061,0.00000088,0.21486899,0.00000023,0.39086274
0.64532266,0.59674041,0.05136391,0.03731575,0.00000041,0.00000060,0.22046037,0.00000015,0.40103968
0.65132566,0.61051612,0.05279940,0.03823170,0.00000028,0.00000040,0.22553699,0.00000010,0.41016403
0.65732866,0.62222170,0.05400937,0.03901092,0.00000019,0.00000027,0.22988780,0.00000007,0.41785996
0.66333167,0.63134715,0.05495306,0.03962190,0.00000012,0.00000018,0.23332062,0.00000005,0.42378935
0.66933467,0.63745244,0.05559610,0.04003753,0.00000008,0.00000012,0.23566823,0.00000003,0.42766234
0.67533767,0.64018097,0.05591162,0.04023591,0.00000005,0.00000008,0.23679354,0.00000002,0.42924604
0.68134067,0.63926987,0.05588101,0.04020102,0.00000003,0.00000005,0.23659366,0.00000001,0.42837115
0.68734367,0.63455682,0.05549444,0.03992311,0.00000002,0.00000003,0.23500260,0.00000001,0.42493631
0.69334667,0.62598315,0.05475099,0.03939894,0.00000001,0.00000002,0.23199263,0.00000001,0.41890980
0.69934967,0.61359307,0.05365858,0.03863169,0.00000001,0.00000001,0.22757419,0.00000000,0.41032881
0.70535268,0.59752930,0.05223345,0.03763071,0.00000001,0.00000001,0.22179447,0.00000000,0.39929617
0.71135568,0.57802521,0.05049945,0.03641100,0.00000000,0.00000001,0.21473468,0.00000000,0.38597491
0.71735868,0.55539411,0.04848706,0.03499257,0.00000000,0.00000000,0.20650619,0.00000000,0.37058080
0.72336168,0.53001611,0.04623223,0.03339960,0.00000000,0.00000000,0.19724583,0.00000000,0.35337345
0.72936468,0.50232325,0.04377499,0.03165952,0.00000000,0.00000000,0.18711041,0.00000000,0.33464614
0.73536768,0.47278357,0.04115815,0.02980198,0.00000000,0.00000000,0.17627090,0.00000000,0.31471517
0.74137069,0.44188494,0.03842582,0.02785788,0.00000000,0.00000000,0.16490645,0.00000000,0.29390890
0.74737369,0.41011920,0.03562208,0.02585834,0.00000000,0.00000000,0.15319852,0.00000000,0.27255725
0.75337669,0.37796735,0.03278969,0.02383378,0.00000000,0.00000000,0.14132529,0.00000000,0.25098177
0.75937969,0.34588623,0.02996897,0.02181309,0.00000000,0.00000000,0.12945671,0.00000000,0.22948690
0.76538269,0.31429721,0.02719685,0.01982291,0.00000000,0.00000000,0.11775017,0.00000000,0.20835247
0.77138569,0.28357714,0.02450611,0.01788706,0.00000000,0.00000000,0.10634708,0.00000000,0.18782782
0.77738869,0.25405167,0.02192485,0.01602614,0.00000000,0.00000000,0.09537023,0.00000000,0.16812754
0.78339170,0.22599108,0.01947619,0.01425725,0.00000000,0.00000000,0.08492218,0.00000000,0.14942882
0.78939470,0.19960850,0.01717811,0.01259387,0.00000000,0.00000000,0.07508443,0.00000000,0.13187044
0.79539770,0.17506032,0.01504357,0.01104589,0.00000000,0.00000000,0.06591749,0.00000000,0.11555320
0.80140070,0.15244845,0.01308072,0.00961979,0.00000000,0.00000000,0.05746159,0.00000000,0.10054165
0.80740370,0.13182435,0.01129329,0.00831883,0.00000000,0.00000000,0.04973814,0.00000000,0.08686681
0.81340670,0.11319414,0.00968105,0.00714342,0.00000000,0.00000000,0.04275151,0.00000000,0.07452980
0.81940970,0.09652475,0.00824036,0.00609148,0.00000000,0.00000000,0.03649123,0.00000000,0.06350600
0.82541271,0.08175045,0.00696477,0.00515887,0.00000000,0.00000000,0.03093445,0.00000000,0.05374948
0.83141571,0.06877970,0.00584557,0.00433980,0.00000000,0.00000000,0.02604841,0.00000000,0.04519765
0.83741871,0.05750186,0.00487243,0.00362727,0.00000000,0.00000000,0.02179289,0.00000000,0.03777577
0.84342171,0.04779351,0.00403392,0.00301345,0.00000000,0.00000000,0.01812263,0.00000000,0.03140119
0.84942471,0.03952434,0.00331797,0.00249006,0.00000000,0.00000000,0.01498944,0.00000000,0.02598732
0.85542771,0.03256233,0.00271236,0.00204870,0.00000000,0.00000000,0.01234419,0.00000000,0.02144707
0.86143072,0.02677817,0.00220504,0.00168111,0.00000000,0.00000000,0.01013846,0.00000000,0.01769581
0.86743372,0.02204896,0.00178446,0.00137942,0.00000000,0.00000000,0.00832590,0.00000000,0.01465383
0.87343672,0.01826106,0.00143976,0.00113631,0.00000000,0.00000000,0.00686335,0.00000000,0.01224826
0.87943972,0.01531224,0.00116098,0.00094515,0.00000000,0.00000000,0.00571165,0.00000000,0.01041448
0.88544272,0.01311310,0.00093911,0.00080011,0.00000000,0.00000000,0.00483616,0.00000000,0.00909706
0.89144572,0.01158788,0.00076621,0.00069615,0.00000000,0.00000000,0.00420713,0.00000000,0.00825026
0.89744872,0.01067466,0.00063535,0.00062913,0.00000000,0.00000000,0.00379973,0.00000000,0.00783819
0.90345173,0.01032514,0.00054063,0.00059569,0.00000000,0.00000000,0.00359406,0.00000000,0.00783455
0.90945473,0.01050388,0.00047714,0.00059327,0.00000000,0.00000000,0.00357486,0.00000000,0.00822213
0.91545773,0.01118730,0.00044082,0.00062005,0.00000000,0.00000000,0.00373115,0.00000000,0.00899199
0.92146073,0.01236226,0.00042845,0.00067484,0.00000000,0.00000000,0.00405579,0.00000000,0.01014247
0.92746373,0.01402446,0.00043749,0.00075700,0.00000000,0.00000000,0.00454489,0.00000000,0.01167789
0.93346673,0.01617650,0.00046602,0.00086632,0.00000000,0.00000000,0.00519716,0.00000000,0.01360719
0.93946973,0.01882592,0.00051259,0.00100291,0.00000000,0.00000000,0.00601324,0.00000000,0.01594227
0.94547274,0.02198293,0.00057614,0.00116709,0.00000000,0.00000000,0.00699494,0.00000000,0.01869636
0.95147574,0.02565813,0.00065588,0.00135925,0.00000000,0.00000000,0.00814446,0.00000000,0.02188211
0.95747874,0.02986018,0.00075119,0.00157968,0.00000000,0.00000000,0.00946362,0.00000000,0.02550979
0.96348174,0.03459341,0.00086154,0.00182851,0.00000000,0.00000000,0.01095305,0.00000000,0.02958537
0.96948474,0.03985556,0.00098636,0.00210553,0.00000000,0.00000000,0.01261148,0.00000000,0.03410867
0.97548774,0.04563565,0.00112499,0.00241008,0.00000000,0.00000000,0.01443497,0.00000000,0.03907166
0.98149075,0.05191204,0.00127661,0.00274098,0.00000000,0.00000000,0.01641636,0.00000000,0.04445683
0.98749375,0.05865084,0.00144017,0.00309640,0.00000000,0.00000000,0.01854467,0.00000000,0.05023594
0.99349675,0.06580469,0.00161433,0.00347381,0.00000000,0.00000000,0.02080471,0.00000000,0.05636903
0.99949975,0.07331202,0.00179748,0.00386993,0.00000000,0.00000000,0.02317690,0.00000000,0.06280378
1.00550275,0.08109688,0.00198765,0.00428074,0.00000000,0.00000000,0.02563710,0.00000000,0.06947545
1.01150575,0.08906932,0.00218258,0.00470149,0.00000000,0.00000000,0.02815680,0.00000000,0.07630723
1.01750875,0.09712647,0.00237969,0.00512672,0.00000000,0.00000000,0.03070343,0.00000000,0.08321115
1.02351176,0.10515420,0.00257617,0.00555042,0.00000000,0.00000000,0.03324086,0.00000000,0.09008956
1.02951476,0.11302941,0.00276896,0.00596607,0.00000000,0.00000000,0.03573014,0.00000000,0.09683710
1.03551776,0.12062294,0.00295489,0.00636687,0.00000000,0.00000000,0.03813044,0.00000000,0.10334317
1.04152076,0.12780287,0.00313072,0.00674583,0.00000000,0.00000000,0.04040002,0.00000000,0.10949477
1.04752376,0.13443817,0.00329322,0.00709606,0.00000000,0.00000000,0.04249746,0.00000000,0.11517971
1.05352676,0.14040269,0.00343931,0.00741088,0.00000000,0.00000000,0.04438288,0.00000000,0.12028990
1.05952976,0.14557900,0.00356609,0.00768410,0.00000000,0.00000000,0.04601915,0.00000000,0.12472476
1.06553277,0.14986228,0.00367100,0.00791018,0.00000000,0.00000000,0.04737312,0.00000000,0.12839449
1.07153577,0.15316378,0.00375187,0.00808444,0.00000000,0.00000000,0.04841676,0.00000000,0.13122308
1.07753877,0.15541393,0.00380699,0.00820321,0.00000000,0.00000000,0.04912804,0.00000000,0.13315090
1.08354177,0.15656469,0.00383517,0.00826395,0.00000000,0.00000001,0.04949180,0.00000000,0.13413681
1.08954477,0.15659134,0.00383583,0.00826535,0.00000001,0.00000001,0.04950021,0.00000000,0.13415963
1.09554777,0.15549331,0.00380894,0.00820739,0.00000001,0.00000001,0.04915309,0.00000000,0.13321886
1.10155078,0.15329419,0.00375507,0.00809131,0.00000002,0.00000002,0.04845791,0.00000000,0.13133473
1.10755378,0.15004095,0.00367540,0.00791959,0.00000003,0.00000003,0.04742948,0.00000001,0.12854743
1.11355678,0.14580220,0.00357159,0.00769585,0.00000004,0.00000005,0.04608951,0.00000001,0.12491577
1.11955978,0.14066583,0.00344580,0.00742472,0.00000007,0.00000008,0.04446576,0.00000002,0.12051501
1.12556278,0.13473600,0.00330059,0.00711171,0.00000010,0.00000012,0.04259115,0.00000002,0.11543436
1.13156578,0.12812961,0.00313883,0.00676297,0.00000015,0.00000018,0.04050260,0.00000004,0.10977393
1.13756878,0.12097249,0.00296361,0.00638515,0.00000023,0.00000027,0.03823987,0.00000006,0.10364148
1.14357179,0.11339552,0.00277815,0.00598515,0.00000034,0.00000040,0.03584429,0.00000009,0.09714904
1.14957479,0.10553063,0.00258572,0.00556992,0.00000050,0.00000059,0.03335749,0.00000013,0.09040952
1.15557779,0.09750718,0.00238950,0.00514628,0.00000074,0.00000087,0.03082030,0.00000019,0.08353359
1.16158079,0.08944858,0.00219256,0.00472071,0.00000109,0.00000128,0.02827159,0.00000028,0.07662671
1.16758379,0.08146934,0.00199776,0.00429925,0.00000158,0.00000186,0.02574742,0.00000040,0.06978668
1.17358679,0.07367281,0.00180772,0.00388731,0.00000228,0.00000268,0.02328023,0.00000058,0.06310160
1.17958979,0.06614941,0.00162477,0.00348961,0.00000327,0.00000384,0.02089830,0.00000083,0.05664828
1.18559280,0.05897549,0.00145091,0.00311013,0.00000466,0.00000545,0.01862537,0.00000119,0.05049135
1.19159580,0.05221293,0.00128787,0.00275204,0.00000658,0.00000770,0.01648047,0.00000168,0.04468268
1.19759880,0.04590919,0.00113708,0.00241773,0.00000923,0.00001079,0.01447789,0.00000237,0.03926147
1.20360180,0.04009800,0.00099971,0.00210884,0.00001285,0.00001501,0.01262737,0.00000331,0.03425470
1.20960480,0.03480043,0.00087675,0.00182628,0.00001778,0.00002074,0.01093437,0.00000459,0.02967792
1.21560780,0.03002642,0.00076903,0.00157034,0.00002442,0.00002846,0.00940050,0.00000633,0.02553641
1.22161081,0.02577653,0.00067734,0.00134072,0.00003330,0.00003876,0.00802395,0.00000866,0.02182651
1.22761381,0.02204388,0.00060252,0.00113666,0.00004510,0.00005243,0.00680007,0.00001178,0.01853711
1.23361681,0.01881627,0.00054553,0.00095701,0.00006066,0.00007041,0.00572189,0.00001592,0.01565120
1.23961981,0.01607829,0.00050758,0.00080034,0.00008102,0.00009389,0.00478069,0.00002138,0.01314741
1.24562281,0.01381335,0.00049025,0.00066499,0.00010747,0.00012433,0.00396648,0.00002851,0.01100147
1.25162581,0.01200574,0.00049565,0.00054921,0.00014157,0.00016349,0.00326854,0.00003779,0.00918763
1.25762881,0.01064241,0.00052651,0.00045116,0.00018521,0.00021348,0.00267582,0.00004976,0.00767987
1.26363182,0.00971473,0.00058634,0.00036904,0.00024065,0.00027681,0.00217733,0.00006510,0.00645297
1.26963482,0.00921993,0.00067962,0.00030108,0.00031057,0.00035643,0.00176243,0.00008465,0.00548344
1.27563782,0.00916238,0.00081190,0.00024563,0.00039808,0.00045578,0.00142114,0.00010937,0.00475021
1.28164082,0.00955468,0.00099004,0.00020117,0.00050682,0.00057881,0.00114430,0.00014045,0.00423519
1.28764382,0.01041845,0.00122232,0.00016631,0.00064093,0.00072999,0.00092373,0.00017926,0.00392361
1.29364682,0.01178487,0.00151865,0.00013983,0.00080514,0.00091436,0.00075237,0.00022742,0.00380430
1.29964982,0.01369504,0.00189073,0.00012068,0.00100472,0.00113749,0.00062431,0.00028680,0.00386968
1.30565283,0.01619996,0.00235224,0.00010797,0.00124552,0.00140551,0.00053486,0.00035956,0.00411576
1.31165583,0.01936034,0.00291901,0.00010096,0.00153394,0.00172497,0.00048059,0.00044816,0.00454191
1.31765883,0.02324604,0.00360917,0.00009906,0.00187690,0.00210288,0.00045933,0.00055540,0.00515063
1.32366183,0.02793527,0.00444328,0.00010180,0.00228175,0.00254655,0.00047019,0.00068441,0.00594711
1.32966483,0.03351346,0.00544450,0.00010884,0.00275622,0.00306348,0.00051353,0.00083868,0.00693882
1.33566783,0.04007184,0.00663864,0.00011992,0.00330827,0.00366123,0.00059103,0.00102209,0.00813498
1.34167084,0.04770573,0.00805421,0.00013487,0.00394599,0.00434724,0.00070560,0.00123884,0.00954597
1.34767384,0.05651258,0.00972246,0.00015359,0.00467739,0.00512862,0.00086147,0.00149353,0.01118273
1.35367684,0.06658970,0.01167731,0.00017601,0.00551026,0.00601199,0.00106410,0.00179108,0.01305608
1.35967984,0.07803187,0.01395522,0.00020208,0.00645193,0.00700321,0.00132019,0.00213672,0.01517609
1.36568284,0.09092865,0.01659501,0.00023180,0.00750905,0.00810719,0.00163765,0.00253594,0.01755142
1.37168584,0.10536173,0.01963753,0.00026512,0.00868737,0.00932768,0.00202553,0.00299447,0.02018865
1.37768884,0.12140204,0.02312524,0.00030201,0.00999145,0.01066704,0.00249392,0.00351815,0.02309171
1.38369185,0.13910703,0.02710173,0.00034239,0.01142452,0.01212611,0.00305381,0.00411287,0.02626133
1.38969485,0.15851791,0.03161100,0.00038616,0.01298812,0.01370398,0.00371696,0.00478448,0.02969453
1.39569785,0.17965702,0.03669663,0.00043318,0.01468201,0.01539798,0.00449564,0.00553861,0.03338426
1.40170085,0.20252549,0.04240089,0.00048323,0.01650389,0.01720349,0.00540238,0.00638059,0.03731906
1.40770385,0.22710103,0.04876355,0.00053609,0.01844929,0.01911400,0.00644966,0.00731525,0.04148295
1.41370685,0.25333608,0.05582065,0.00059143,0.02051141,0.02112107,0.00764952,0.00834675,0.04585526
1.41970985,0.28115632,0.06360309,0.00064892,0.02268108,0.02321441,0.00901316,0.00947838,0.05041072
1.42571286,0.31045954,0.07213513,0.00070814,0.02494669,0.02538193,0.01055052,0.01071241,0.05511961
1.43171586,0.34111496,0.08143278,0.00076867,0.02729423,0.02760990,0.01226974,0.01204984,0.05994798
1.43771886,0.37296294,0.09150216,0.00083001,0.02970737,0.02988308,0.01417675,0.01349021,0.06485806
