energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-0.29114557,18.25257933,0.17946421,1.01412522,1.00291759,12.17990049,1.61505588,2.68876092,0.23150489,2.05036694
-0.28514257,17.96140475,0.17596970,1.02669720,1.01723494,11.88005760,1.61173763,2.67294893,0.22599047,2.07804554
-0.27913957,17.64221943,0.17179590,1.03550163,1.02964818,11.57063778,1.60432711,2.64874671,0.21986909,2.10129865
-0.27313657,17.29930423,0.16702234,1.04034939,1.04018883,11.25556371,1.59291647,2.61642431,0.21322320,2.12019669
-0.26713357,16.93673749,0.16173302,1.04109681,1.04889621,10.93842037,1.57761596,2.57630295,0.20613490,2.13484323
-0.26113057,16.55832166,0.15601427,1.03765156,1.05581486,10.62238780,1.55855393,2.52875200,0.19868417,2.14537012
-0.25512756,16.16752614,0.14995261,1.02997737,1.06099195,10.31018984,1.53587709,2.47418691,0.19094739,2.15193236
-0.24912456,15.76744675,0.14363292,1.01809751,1.06447511,10.00405958,1.50975093,2.41306754,0.18299629,2.15470282
-0.24312156,15.36078183,0.13713679,1.00209656,1.06631044,9.70572193,1.48036006,2.34589680,0.17489708,2.15386691
-0.23711856,14.94982387,0.13054121,0.98212057,1.06654102,9.41639294,1.44790833,2.27321908,0.16671003,2.14961734
-0.23111556,14.53646538,0.12391746,0.95837522,1.06520559,9.13679489,1.41261852,2.19561816,0.15848933,2.14214898
-0.22511256,14.12221697,0.11733040,0.93112229,1.06233778,8.86718549,1.37473158,2.11371425,0.15028314,2.13165393
-0.21910955,13.70823559,0.11083798,0.90067437,1.05796557,8.60739950,1.33450519,2.02815997,0.14213400,2.11831703
-0.21310655,13.29536056,0.10449096,0.86738802,1.05211112,8.35690044,1.29221187,1.93963495,0.13407931,2.10231162
-0.20710355,12.88415545,0.09833298,0.83165575,1.04479096,8.11483997,1.24813652,1.84883918,0.12615196,2.08379597
-0.20110055,12.47495354,0.09240075,0.79389697,1.03601640,7.88012266,1.20257350,1.75648519,0.11838104,2.06291024
-0.19509755,12.06790531,0.08672443,0.75454848,1.02579432,7.65147367,1.15582358,1.66328915,0.11079253,2.03977420
-0.18909455,11.66302645,0.08132823,0.71405480,1.01412814,7.42750708,1.10819081,1.56996148,0.10341003,2.01448579
-0.18309155,11.26024525,0.07623106,0.67285875,1.00101916,7.20679286,1.05997958,1.47719714,0.09625539,1.98712065
-0.17708854,10.85944845,0.07144741,0.63139269,0.98646798,6.98792066,1.01149205,1.38566631,0.08934928,1.95773266
-0.17108554,10.46052515,0.06698820,0.59007069,0.97047638,6.76955874,0.96302620,1.29600582,0.08271169,1.92635563
-0.16508254,10.06340800,0.06286190,0.54928201,0.95304922,6.55050682,0.91487458,1.20881186,0.07636233,1.89300618
-0.15907954,9.66811167,0.05907557,0.50938596,0.93419666,6.32974188,0.86732393,1.12463438,0.07032095,1.85768774
-0.15307654,9.27476800,0.05563602,0.47070842,0.91393651,6.10645590,0.82065563,1.04397347,0.06460760,1.82039574
-0.14707354,8.88365755,0.05255106,0.43353982,0.89229669,5.88008522,0.77514696,0.96727794,0.05924285,1.78112386
-0.14107054,8.49523728,0.04983070,0.39813483,0.86931775,5.65033111,0.73107313,0.89494617,0.05424792,1.73987111
-0.13506753,8.11016358,0.04748831,0.36471331,0.84505533,5.41717147,0.68870986,0.82732901,0.04964482,1.69664957
-0.12906453,7.72931017,0.04554179,0.33346263,0.81958254,5.18086371,0.64833623,0.76473465,0.04545648,1.65149247
-0.12306153,7.35378024,0.04401456,0.30454087,0.79299202,4.94193916,0.61023763,0.70743495,0.04170681,1.60446236
-0.11705853,6.98491182,0.04293641,0.27808077,0.76539770,4.70118944,0.57470842,0.65567280,0.03842079,1.55565876
-0.11105553,6.62427598,0.04234410,0.25419406,0.73693601,4.45964536,0.54205405,0.60966994,0.03562452,1.50522509
-0.10505253,6.27366682,0.04228165,0.23297585,0.70776648,4.21854922,0.51259217,0.56963449,0.03334520,1.45335427
-0.09904952,5.93508298,0.04280033,0.21450885,0.67807164,3.97932126,0.48665261,0.53576776,0.03161109,1.40029271
-0.09304652,5.61070010,0.04395818,0.19886705,0.64805600,3.74352131,0.46457578,0.50826942,0.03045136,1.34634220
-0.08704352,5.30283412,0.04581911,0.18611864,0.61794419,3.51280682,0.44670940,0.48734076,0.02989579,1.29185947
-0.08104052,5.01389566,0.04845146,0.17632797,0.58797815,3.28888819,0.43340322,0.47318530,0.02997441,1.23725313
-0.07503752,4.74633579,0.05192609,0.16955643,0.55841330,3.07348282,0.42500185,0.46600652,0.03071690,1.18297792
-0.06903452,4.50258415,0.05631395,0.16586208,0.52951387,2.86826882,0.42183554,0.46600253,0.03215185,1.12952631
-0.06303152,4.28498065,0.06168318,0.16529803,0.50154739,2.67483978,0.42420912,0.47335752,0.03430586,1.07741749
-0.05702851,4.09570221,0.06809579,0.16790963,0.47477849,2.49466147,0.43238930,0.48823032,0.03720240,1.02718416
-0.05102551,3.93668657,0.07560398,0.17373046,0.44946217,2.32903176,0.44659061,0.51074022,0.04086053,0.97935751
-0.04502251,3.80955552,0.08424632,0.18277745,0.42583682,2.17904453,0.46696062,0.54095080,0.04529354,0.93445082
-0.03901951,3.71553996,0.09404377,0.19504513,0.40411719,2.04555858,0.49356480,0.57885231,0.05050742,0.89294246
-0.03301651,3.65540970,0.10499592,0.21049951,0.38448752,1.92917225,0.52637183,0.62434362,0.05649934,0.85525891
-0.02701351,3.62941087,0.11707741,0.22907167,0.36709524,1.83020436,0.56524013,0.67721461,0.06325617,0.82175855
-0.02101051,3.63721383,0.13023495,0.25065169,0.35204546,1.74868198,0.60990624,0.73713023,0.07075309,0.79271695
-0.01500750,3.67787441,0.14438498,0.27508304,0.33939643,1.68433553,0.65997608,0.80361719,0.07895247,0.76831445
-0.00900450,3.74981110,0.15941221,0.30215801,0.32915638,1.63660110,0.71491967,0.87605445,0.08780292,0.74862652
-0.00300150,3.85080022,0.17516931,0.33161440,0.32128176,1.60463043,0.77407014,0.95366849,0.09723879,0.73361762
0.00300150,3.97799095,0.19147773,0.36313393,0.31567715,1.58730803,0.83662750,1.03553410,0.10718009,0.72313882
0.00900450,4.12794096,0.20812984,0.39634263,0.31219685,1.58327540,0.90166758,1.12058136,0.11753288,0.71692946
0.01500750,4.29667307,0.22489238,0.43081329,0.31064820,1.59096162,0.96815633,1.20760922,0.12819015,0.71462302
0.02101051,4.47975207,0.24151131,0.46607033,0.31079660,1.60861975,1.03496932,1.29530547,0.13903336,0.71575688
0.02701351,4.67238034,0.25771771,0.50159686,0.31237198,1.63436800,1.10091621,1.38227301,0.14993437,0.71978593
0.03301651,4.86950960,0.27323484,0.53684401,0.31507664,1.66623462,1.16476935,1.46706167,0.16075794,0.72609939
0.03901951,5.06596569,0.28778597,0.57124219,0.31859422,1.70220528,1.22529579,1.54820448,0.17136464,0.73404025
0.04502251,5.25658200,0.30110271,0.60421407,0.32259929,1.74027156,1.28129146,1.62425731,0.18161414,0.74292666
0.05102551,5.43633729,0.31293351,0.63518875,0.32676745,1.77847904,1.33161627,1.69384012,0.19136863,0.75207438
0.05702851,5.60049246,0.32305204,0.66361665,0.33078536,1.81497356,1.37522853,1.75567829,0.20049647,0.76081933
0.06303152,5.74472134,0.33126486,0.68898460,0.33436042,1.84804425,1.41121746,1.80864216,0.20887573,0.76853952
0.06903452,5.86523037,0.33741836,0.71083045,0.33722974,1.87616181,1.43883211,1.85178305,0.21639759,0.77467528
0.07503752,5.95886233,0.34140424,0.72875665,0.33916793,1.89801107,1.45750542,1.88436410,0.22296943,0.77874713
0.08104052,6.02318027,0.34316363,0.74244226,0.33999356,1.91251670,1.46687239,1.90588454,0.22851752,0.78037051
0.08704352,6.05652820,0.34268931,0.75165284,0.33957402,1.91886133,1.46678140,1.91609620,0.23298910,0.77926693
0.09304652,6.05806649,0.34002614,0.75624785,0.33782853,1.91649587,1.45729814,1.91501158,0.23635395,0.77527109
0.09904952,6.02778082,0.33526960,0.75618526,0.33472938,1.90514163,1.43870204,1.90290299,0.23860517,0.76833370
0.10505253,5.96646480,0.32856237,0.75152321,0.33030124,1.88478473,1.41147532,1.88029296,0.23975932,0.75852028
0.11105553,5.87567764,0.32008932,0.74241871,0.32461881,1.85566311,1.37628525,1.84793632,0.23985580,0.74600583
0.11705853,5.75767913,0.31007097,0.72912340,0.31780280,1.81824716,1.33396043,1.80679489,0.23895561,0.73106587
0.12306153,5.61534532,0.29875584,0.71197673,0.31001464,1.77321476,1.28546232,1.75800592,0.23713943,0.71406444
0.12906453,5.45206886,0.28641192,0.69139673,0.30145009,1.72142204,1.23185325,1.70284583,0.23450517,0.69543953
0.13506753,5.27164857,0.27331776,0.66786896,0.29233205,1.66387118,1.17426239,1.64269088,0.23116518,0.67568678
0.14107054,5.07817290,0.25975360,0.64193392,0.28290308,1.60167648,1.11385122,1.57897643,0.22724295,0.65534208
0.14707354,4.87590199,0.24599273,0.61417353,0.27341766,1.53603005,1.05177989,1.51315649,0.22286984,0.63496399
0.15307654,4.66915274,0.23229366,0.58519717,0.26413483,1.46816819,0.98917580,1.44666524,0.21818156,0.61511644
0.15907954,4.46219068,0.21889328,0.55562760,0.25531115,1.39933967,0.92710548,1.38088171,0.21331480,0.59635253
0.16508254,4.25913196,0.20600126,0.52608739,0.24719442,1.33077648,0.86655069,1.31709887,0.20840399,0.57919984
0.17108554,4.06385761,0.19379585,0.49718590,0.24001824,1.26366796,0.80838936,1.25649786,0.20357828,0.56414763
0.17708854,3.87994180,0.18242116,0.46950740,0.23399741,1.19913835,0.75338164,1.20012784,0.19895893,0.55163618
0.18309155,3.71059448,0.17198600,0.44360019,0.22932433,1.13822822,0.70216107,1.14889158,0.19465694,0.54204839
0.18909455,3.55861845,0.16256404,0.41996706,0.22616623,1.08187946,0.65523074,1.10353663,0.19077124,0.53570354
0.19509755,3.42637967,0.15419532,0.39905696,0.22466323,1.03092379,0.61296392,1.06465162,0.18738715,0.53285314
0.20110055,3.31578961,0.14688883,0.38125802,0.22492702,0.98607424,0.57560852,1.03266700,0.18457531,0.53367848
0.20710355,3.22829768,0.14062599,0.36689167,0.22704012,0.94791934,0.54329480,1.00785946,0.18239096,0.53828984
0.21310655,3.16489162,0.13536467,0.35620797,0.23105537,0.91691930,0.51604527,0.99035906,0.18087356,0.54672671
0.21910955,3.12610421,0.13104366,0.34938206,0.23699573,0.89340392,0.49378624,0.98015832,0.18004663,0.55895897
0.22511256,3.11202403,0.12758718,0.34651161,0.24485410,0.87757163,0.47636013,0.97712230,0.17991789,0.57488863
0.23111556,3.12230932,0.12490932,0.34761532,0.25459312,0.86948949,0.46353791,0.98099910,0.18047956,0.59435198
0.23711856,3.15620366,0.12291811,0.35263259,0.26614499,0.86909383,0.45503114,0.99143016,0.18170876,0.61712194
0.24312156,3.21255316,0.12151915,0.36142424,0.27941121,0.87619164,0.45050324,1.00796017,0.18356817,0.64291077
0.24912456,3.28982542,0.12061869,0.37377466,0.29426243,0.89046267,0.44957973,1.03004632,0.18600667,0.67137300
0.25512756,3.38613075,0.12012607,0.38939526,0.31053845,0.91146258,0.45185737,1.05706720,0.18896023,0.70210898
0.26113057,3.49924684,0.11995545,0.40792959,0.32804859,0.93862747,0.45691231,1.08833142,0.19235288,0.73466906
0.26713357,3.62664825,0.12002702,0.42896010,0.34657265,0.97128019,0.46430727,1.12308653,0.19609798,0.76855888
0.27313657,3.76554222,0.12026764,0.45201677,0.36586254,1.00863897,0.47359819,1.16052867,0.20009959,0.80324594
0.27913957,3.91291216,0.12061104,0.47658747,0.38564490,1.04982869,0.48434046,1.19981344,0.20425429,0.83816771
0.28514257,4.06556994,0.12099767,0.50213025,0.40562481,1.09389525,0.49609519,1.24006865,0.20845313,0.87274152
0.29114557,4.22021784,0.12137440,0.52808714,0.42549065,1.13982312,0.50843560,1.28040899,0.21258404,0.90637626
0.29714857,4.37351984,0.12169413,0.55389941,0.44492023,1.18655629,0.52095390,1.31995322,0.21653452,0.93848586
0.30315158,4.52218191,0.12191540,0.57902380,0.46358805,1.23302224,0.53326869,1.35784347,0.22019463,0.96850435
0.30915458,4.66303949,0.12200214,0.60294936,0.48117366,1.27815866,0.54503282,1.39326678,0.22346020,0.99590214
0.31515758,4.79315004,0.12192364,0.62521417,0.49737068,1.32094215,0.55594178,1.42547802,0.22623621,1.02020298
0.32116058,4.90988734,0.12165466,0.64542143,0.51189651,1.36041816,0.56574215,1.45382375,0.22844023,1.04100100
0.32716358,5.01103411,0.12117582,0.66325427,0.52450196,1.39573091,0.57424000,1.47776588,0.23000571,1.05797704
0.33316658,5.09486859,0.12047416,0.67848842,0.53498068,1.42615217,0.58130869,1.49690411,0.23088503,1.07091350
0.33916958,5.16024082,0.11954381,0.69100223,0.54317776,1.45110771,0.58689563,1.51099594,0.23105215,1.07970681
0.34517259,5.20663437,0.11838674,0.70078346,0.54899707,1.47019982,0.59102763,1.51997304,0.23050469,1.08437682
0.35117559,5.23420946,0.11701346,0.70793227,0.55240700,1.48322506,0.59381409,1.52395275,0.22926525,1.08507233
0.35717859,5.24382421,0.11544363,0.71266015,0.55344408,1.49018580,0.59544803,1.52324383,0.22738196,1.08207225
0.36318159,5.23703145,0.11370632,0.71528458,0.55221431,1.49129495,0.59620417,1.51834551,0.22492799,1.07578203
0.36918459,5.21604953,0.11184014,0.71621952,0.54889197,1.48697327,0.59643421,1.50993948,0.22200023,1.06672510
0.37518759,5.18370688,0.10989283,0.71596180,0.54371587,1.47783887,0.59655897,1.49887438,0.21871687,1.05552956
0.38119060,5.14336116,0.10792050,0.71507397,0.53698301,1.46468921,0.59705763,1.48614323,0.21521414,1.04291026
0.38719360,5.09879513,0.10598643,0.71416402,0.52903994,1.44847603,0.59845411,1.47285403,0.21164220,1.02964698
0.39319660,5.05409252,0.10415936,0.71386286,0.52027206,1.43027390,0.60130110,1.46019456,0.20816030,1.01655935
0.39919960,5.01349835,0.10251148,0.71480028,0.51109129,1.41124365,0.60616214,1.44939246,0.20493151,1.00447947
0.40520260,4.98126861,0.10111599,0.71758043,0.50192253,1.39259207,0.61359230,1.44167205,0.20211710,0.99422338
0.41120560,4.96151528,0.10004447,0.72275772,0.49318956,1.37552929,0.62411832,1.43820940,0.19987083,0.98656234
0.41720860,4.95805259,0.09936411,0.73081409,0.48530079,1.36122565,0.63821877,1.44008761,0.19833344,0.98219525
0.42321161,4.97425071,0.09913486,0.74213875,0.47863560,1.35076966,0.65630497,1.44825382,0.19762752,0.98172322
0.42921461,5.01290259,0.09940675,0.75701092,0.47353170,1.34512876,0.67870363,1.46347986,0.19785290,0.98562735
0.43521761,5.07610940,0.10021740,0.77558662,0.47027397,1.34511431,0.70564156,1.48632815,0.19908291,0.99425056
0.44122061,5.16518904,0.10158989,0.79788974,0.46908527,1.35135218,0.73723330,1.51712413,0.20136151,1.00778427
0.44722361,5.28061130,0.10353110,0.82380797,0.47011948,1.36425989,0.77347205,1.55593662,0.20470142,1.02626027
0.45322661,5.42196226,0.10603058,0.85309361,0.47345702,1.38403120,0.81422424,1.60256678,0.20908338,1.04954818
0.45922961,5.58793913,0.10906001,0.88536927,0.47910280,1.41062844,0.85922805,1.65654624,0.21445649,1.07735840
0.46523262,5.77637568,0.11257337,0.92013827,0.48698683,1.44378281,0.90809577,1.71714463,0.22073954,1.10925045
0.47123562,5.98429701,0.11650769,0.95679907,0.49696718,1.48300238,0.96032021,1.78338617,0.22782340,1.14464617
0.47723862,6.20800155,0.12078454,0.99466350,0.50883517,1.52758731,1.01528457,1.85407488,0.23557424,1.18284726
0.48324162,6.44316677,0.12531204,1.03297764,0.52232247,1.57665153,1.07227580,1.92782740,0.24383740,1.22305636
0.48924462,6.68497476,0.12998746,1.07094487,0.53710986,1.62914999,1.13050073,2.00311223,0.25244186,1.26440081
0.49524762,6.92825270,0.13470025,1.10774996,0.55283718,1.68391021,1.18910465,2.07829411,0.26120509,1.30595810
0.50125063,7.16762312,0.13933541,1.14258337,0.56911417,1.73966706,1.24719160,2.15168173,0.26993802,1.34678227
0.50725363,7.39765864,0.14377708,1.17466496,0.58553171,1.79509942,1.30384586,2.22157720,0.27845008,1.38593000
0.51325663,7.61303581,0.14791225,1.20326612,0.60167322,1.84886745,1.35815412,2.28632557,0.28655405,1.42248590
0.51925963,7.80868314,0.15163439,1.22772981,0.61712584,1.89964931,1.40922752,2.34436261,0.29407063,1.45558591
0.52526263,7.97991856,0.15484696,1.24748778,0.63149100,1.94617626,1.45622330,2.39425937,0.30083261,1.48443852
0.53126563,8.12257259,0.15746665,1.26207457,0.64439431,1.98726506,1.49836536,2.43476209,0.30668860,1.50834296
0.53726863,8.23309398,0.15942620,1.27113811,0.65549444,2.02184707,1.53496349,2.46482631,0.31150612,1.52670437
0.54327164,8.30863531,0.16067683,1.27444675,0.66449093,2.04899322,1.56543083,2.48364422,0.31517419,1.53904553
0.54927464,8.34711740,0.16119012,1.27189267,0.67113082,2.06793457,1.58929926,2.49066484,0.31760530,1.54501518
0.55527764,8.34727158,0.16095932,1.26349212,0.67521402,2.07807813,1.60623269,2.48560640,0.31873686,1.54439305
0.56128064,8.30866013,0.16000011,1.24938247,0.67659740,2.07901786,1.61603786,2.46846120,0.31853199,1.53709168
0.56728364,8.23167579,0.15835075,1.22981669,0.67519773,2.07054087,1.61867270,2.43949309,0.31697995,1.52315536
0.57328664,8.11752161,0.15607164,1.20515565,0.67099331,2.05262903,1.61425202,2.39922800,0.31409596,1.50275643
0.57928964,7.96817313,0.15324445,1.17585854,0.66402444,2.02545618,1.60305062,2.34843828,0.30992065,1.47618934
0.58529265,7.78632506,0.14997063,1.14247212,0.65439275,1.98938137,1.58550353,2.28812165,0.30451909,1.44386259
0.59129565,7.57532468,0.14636951,1.10561896,0.64225943,1.94493846,1.56220347,2.21947564,0.29797947,1.40628912
0.59729865,7.33909439,0.14257608,1.06598522,0.62784234,1.89282248,1.53389537,2.14386851,0.29041135,1.36407524
0.60330165,7.08204566,0.13873832,1.02430812,0.61141213,1.83387317,1.50146787,2.06280745,0.28194363,1.31790829
0.60930465,6.80898658,0.13501427,0.98136341,0.59328731,1.76905624,1.46594176,1.97790515,0.27272219,1.26854345
0.61530765,6.52502475,0.13156889,0.93795295,0.57382839,1.69944264,1.42845530,1.89084534,0.26290717,1.21678966
0.62131066,6.23546750,0.12857064,0.89489237,0.55343100,1.62618634,1.39024639,1.80334809,0.25266997,1.16349482
0.62731366,5.94572069,0.12618794,0.85299903,0.53251829,1.55050104,1.35263166,1.71713548,0.24219001,1.10953057
0.63331666,5.66118750,0.12458549,0.81308004,0.51153242,1.47363612,1.31698263,1.63389812,0.23165112,1.05577658
0.63931966,5.38716852,0.12392049,0.77592042,0.49092543,1.39685244,1.28469904,1.55526287,0.22123789,1.00310467
0.64532266,5.12876398,0.12433888,0.74227132,0.47114959,1.32139818,1.25717989,1.48276225,0.21113174,0.95236283
0.65132566,4.89077942,0.12597147,0.71283828,0.45264733,1.24848520,1.23579232,1.41780560,0.20150703,0.90435940
0.65732866,4.67763587,0.12893039,0.68826949,0.43584099,1.17926642,1.22183918,1.36165261,0.19252710,0.85984772
0.66333167,4.49328558,0.13330549,0.66914417,0.42112269,1.11481439,1.21652570,1.31538908,0.18434054,0.81951140
0.66933467,4.34113480,0.13916122,0.65596119,0.40884436,1.05610168,1.22092635,1.27990559,0.17707763,0.78395062
0.67533767,4.22397482,0.14653381,0.64912799,0.39930845,1.00398321,1.23595234,1.25587922,0.17084715,0.75366980
0.68134067,4.14392285,0.15542903,0.64895026,0.39275935,0.95918108,1.26232122,1.24375870,0.16573373,0.72906692
0.68734367,4.10237423,0.16582056,0.65562241,0.38937601,0.92227200,1.30052913,1.24375343,0.16179570,0.71042491
0.69334667,4.09996762,0.17764923,0.66921943,0.38926584,0.89367775,1.35082702,1.25582686,0.15906366,0.69790531
0.69934967,4.13656444,0.19082311,0.68969036,0.39246032,0.87365871,1.41320166,1.27969445,0.15753983,0.69154463
0.70535268,4.21124410,0.20521856,0.71685374,0.39891230,0.86231082,1.48736254,1.31482680,0.15719814,0.69125342
0.71135568,4.32231599,0.22068241,0.75039561,0.40849543,0.85956586,1.57273520,1.36045806,0.15798521,0.69681848
0.71735868,4.46734892,0.23703511,0.78987016,0.42100567,0.86519518,1.66846200,1.41559998,0.15982217,0.70790790
0.72336168,4.64321837,0.25407503,0.83470350,0.43616495,0.87881691,1.77341053,1.47906142,0.16260717,0.72407930
0.72936468,4.84617133,0.27158359,0.88420075,0.45362704,0.89990627,1.88619002,1.54947347,0.16621869,0.74479082
0.73536768,5.07190779,0.28933131,0.93755642,0.47298552,0.92780916,2.00517575,1.62531952,0.17051942,0.76941477
0.74137069,5.31567773,0.30708438,0.99386829,0.49378364,0.96175833,2.12854105,1.70496998,0.17536064,0.79725361
0.74737369,5.57239124,0.32461171,1.05215450,0.51552593,1.00089222,2.25429647,1.78672074,0.18058682,0.82755779
0.75337669,5.83673944,0.34169199,1.11137369,0.53769111,1.04427567,2.38033502,1.86883446,0.18604054,0.85954497
0.75937969,6.10332287,0.35812065,1.17044761,0.55974615,1.09092226,2.50448258,1.94958349,0.19156716,0.89242005
0.76538269,6.36678374,0.37371628,1.22828592,0.58116074,1.13981764,2.62455185,2.02729318,0.19701946,0.92539542
0.77138569,6.62193820,0.38832622,1.28381227,0.60142199,1.18994322,2.73839837,2.10038423,0.20226179,0.95771078
0.77738869,6.86390451,0.40183121,1.33599098,0.62004873,1.24029978,2.84397683,2.16741261,0.20717367,0.98865187
0.78339170,7.08822291,0.41414867,1.38385357,0.63660490,1.28993008,2.93939584,2.22710579,0.21165280,1.01756766
0.78939470,7.29096345,0.42523456,1.42652406,0.65071161,1.33794015,3.02296931,2.27839388,0.21561719,1.04388526
0.79539770,7.46881799,0.43508381,1.46324233,0.66205752,1.38351843,3.09326265,2.32043486,0.21900653,1.06712232
0.80140070,7.61917356,0.44372911,1.49338455,0.67040688,1.42595237,3.14913217,2.35263263,0.22178269,1.08689634
0.80740370,7.74016448,0.45123831,1.51648002,0.67560538,1.46464191,3.18975617,2.37464774,0.22392939,1.10293090
0.81340670,7.83070170,0.45771050,1.53222355,0.67758316,1.49910961,3.21465673,2.38639999,0.22545105,1.11505843
0.81940970,7.89047865,0.46327098,1.54048312,0.67635525,1.52900707,3.22371110,2.38806337,0.22637107,1.12321978
0.82541271,7.91995363,0.46806540,1.54130215,0.67201921,1.55411750,3.21715252,2.38005323,0.22672944,1.12746060
0.83141571,7.92030977,0.47225330,1.53489655,0.66475022,1.57435462,3.19556022,2.36300653,0.22658004,1.12792482
0.83741871,7.89339447,0.47600149,1.52164629,0.65479386,1.58975777,3.15983893,2.33775586,0.22598761,1.12484561
0.84342171,7.84164071,0.47947743,1.50208201,0.64245674,1.60048374,3.11118883,2.30529842,0.22502474,1.11853422
0.84942471,7.76797357,0.48284296,1.47686696,0.62809557,1.60679556,3.05106676,2.26676099,0.22376881,1.10936732
0.85542771,7.67570538,0.48624860,1.44677502,0.61210498,1.60904872,2.98114039,2.22336241,0.22229920,1.09777323
0.86143072,7.56842362,0.48982862,1.41266561,0.59490457,1.60767545,2.90323679,2.17637475,0.22069482,1.08421761
0.86743372,7.44987526,0.49369697,1.37545638,0.57692579,1.60316751,2.81928744,2.12708464,0.21903198,1.06918924
0.87343672,7.32385173,0.49794414,1.33609471,0.55859896,1.59605824,2.73127163,2.07675591,0.21738273,1.05318613
0.87943972,7.19407805,0.50263503,1.29552919,0.54034098,1.58690428,2.64116020,2.02659481,0.21581363,1.03670264
0.88544272,7.06410954,0.50780760,1.25468193,0.52254410,1.57626768,2.55086156,1.97771869,0.21438498,1.02021762
0.89144572,6.93723885,0.51347242,1.21442288,0.50556609,1.56469882,2.46217191,1.93112897,0.21315033,1.00418409
0.89744872,6.81641584,0.51961291,1.17554687,0.48972193,1.55272055,2.37673108,1.88768906,0.21215639,0.98902036
0.90345173,6.70418179,0.52618613,1.13875432,0.47527745,1.54081401,2.29598539,1.84810753,0.21144305,0.97510286
0.90945473,6.60261931,0.53312406,1.10463599,0.46244470,1.52940638,2.22115848,1.81292678,0.21104362,0.96276050
0.91545773,6.51331830,0.54033529,1.07366220,0.45137931,1.51886069,2.15323066,1.78251720,0.21098494,0.95227052
0.92146073,6.43735804,0.54770694,1.04617690,0.44217962,1.50946803,2.09292709,1.75707656,0.21128759,0.94385584
0.92746373,6.37530496,0.55510695,1.02239615,0.43488754,1.50144209,2.04071460,1.73663442,0.21196585,0.93768353
0.93346673,6.32722493,0.56238658,1.00241125,0.42949089,1.49491605,1.99680673,1.72106094,0.21302755,0.93386440
0.93946973,6.29270903,0.56938316,0.98619574,0.42592709,1.48994192,1.96117613,1.71007970,0.21447378,0.93245348
0.94547274,6.27091103,0.57592323,0.97361596,0.42408789,1.48649215,1.93357338,1.70328365,0.21629834,0.93345128
0.95147574,6.26059477,0.58182591,0.96444434,0.42382492,1.48446347,1.91355106,1.70015378,0.21848721,0.93680564
0.95747874,6.26018961,0.58690674,0.95837487,0.42495583,1.48368273,1.90049159,1.70007953,0.22101786,0.94241416
0.96348174,6.26785184,0.59098178,0.95503977,0.42727073,1.48391460,1.89363777,1.70238038,0.22385864,0.95012706
0.96948474,6.28152990,0.59387214,0.95402674,0.43053878,1.48487093,1.89212450,1.70632795,0.22696826,0.95975053
0.97548774,6.29903163,0.59540860,0.95489602,0.43451472,1.48622145,1.89501055,1.71116784,0.23029552,0.97105047
0.98149075,6.31809137,0.59543659,0.95719656,0.43894512,1.48760546,1.90130940,1.71614077,0.23377924,0.98375670
0.98749375,6.33643522,0.59382088,0.96048084,0.44357433,1.48864425,1.91001815,1.72050236,0.23734866,0.99756763
0.99349675,6.35184283,0.59045032,0.96431786,0.44815002,1.48895386,1.92014394,1.72354131,0.24092412,1.01215539
0.99949975,6.36220413,0.58524191,0.96830401,0.45242810,1.48815773,1.93072736,1.72459542,0.24441828,1.02717149
1.00550275,6.36556998,0.57814438,0.97207162,0.45617724,1.48589883,1.94086263,1.72306538,0.24773769,1.04225290
1.01150575,6.36019547,0.56914084,0.97529528,0.45918279,1.48185099,1.94971450,1.71842612,0.25078475,1.05702858
1.01750875,6.34457548,0.55825040,0.97769581,0.46125012,1.47572888,1.95653181,1.71023554,0.25346006,1.07112638
1.02351176,6.31747166,0.54552859,0.97904218,0.46220748,1.46729649,1.96065807,1.69814082,0.25566496,1.08418009
1.02951476,6.27793092,0.53106655,0.97915165,0.46190836,1.45637364,1.96153908,1.68188214,0.25730425,1.09583676
1.03551776,6.22529531,0.51498890,0.97788825,0.46023326,1.44284049,1.95872798,1.66129418,0.25828897,1.10576376
1.04152076,6.15920357,0.49745043,0.97516008,0.45709111,1.42663983,1.95188792,1.63630529,0.25853906,1.11365569
1.04752376,6.07958492,0.47863171,0.97091561,0.45242011,1.40777708,1.94079245,1.60693480,0.25798586,1.11924076
1.05352676,5.98664552,0.45873373,0.96513937,0.44618809,1.38631823,1.92532401,1.57328839,0.25657428,1.12228645
1.05952976,5.88084877,0.43797198,0.95784718,0.43839247,1.36238561,1.90547029,1.53555197,0.25426462,1.12260432
1.06553277,5.76288994,0.41657009,0.94908126,0.42905963,1.33615199,1.88131880,1.49398417,0.25103389,1.12005368
1.07153577,5.63366652,0.39475344,0.93890527,0.41824383,1.30783306,1.85304949,1.44890766,0.24687658,1.11454398
1.07753877,5.49424512,0.37274291,0.92739945,0.40602557,1.27767892,1.82092561,1.40069955,0.24180496,1.10603590
1.08354177,5.34582613,0.35074920,0.91465608,0.39250950,1.24596466,1.78528264,1.34978107,0.23584875,1.09454096
1.08954477,5.18970720,0.32896785,0.90077504,0.37782183,1.21298078,1.74651574,1.29660680,0.22905428,1.08011978
