energy_ev,total_up,Ge_p_up,Ge_d_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-5.22561281,1.65460988,0.49059418,0.00000000,0.91608171,1.04435857,0.37935490,0.00000000
-5.21960980,1.72020659,0.49164436,0.00000000,0.94908435,1.07791847,0.40966830,0.00000000
-5.21360680,1.79110429,0.49353624,0.00000000,0.98350479,1.11534322,0.44118194,0.00000000
-5.20760380,1.86665727,0.49617630,0.00000000,1.01891533,1.15630518,0.47363757,0.00000000
-5.20160080,1.94610274,0.49944872,0.00000000,1.05486112,1.20038871,0.50675576,0.00000000
-5.19559780,2.02856343,0.50321570,0.00000000,1.09086488,1.24709039,0.54023704,0.00000000
-5.18959480,2.11305538,0.50731897,0.00000000,1.12643266,1.29582312,0.57376417,0.00000000
-5.18359180,2.19850103,0.51158271,0.00000000,1.16106070,1.34592420,0.60700534,0.00000000
-5.17758879,2.28374742,0.51581757,0.00000000,1.19424345,1.39666723,0.63961854,0.00000000
-5.17158579,2.36758919,0.51982582,0.00000000,1.22548249,1.44727756,0.67125690,0.00000000
-5.16558279,2.44879558,0.52340737,0.00000000,1.25429639,1.49695068,0.70157499,0.00000000
-5.15957979,2.52614056,0.52636638,0.00000000,1.28023112,1.54487296,0.73023573,0.00000000
-5.15357679,2.59843497,0.52851817,0.00000000,1.30287090,1.59024385,0.75691797,0.00000000
-5.14757379,2.66455934,0.52969616,0.00000000,1.32184887,1.63229857,0.78132416,0.00000000
-5.14157079,2.72349589,0.52975837,0.00000000,1.33685747,1.67033043,0.80318791,0.00000000
-5.13556778,2.77435837,0.52859330,0.00000000,1.34765782,1.70371152,0.82228116,0.00000000
-5.12956478,2.81641821,0.52612465,0.00000000,1.35408774,1.73191100,0.83842048,0.00000000
-5.12356178,2.84912573,0.52231488,0.00000000,1.35606792,1.75451006,0.85147222,0.00000000
-5.11755878,2.87212528,0.51716708,0.00000000,1.35360587,1.77121280,0.86135618,0.00000000
-5.11155578,2.88526348,0.51072529,0.00000000,1.34679714,1.78185249,0.86804761,0.00000000
-5.10555278,2.88859007,0.50307298,0.00000000,1.33582377,1.78639299,0.87157733,0.00000000
-5.09954977,2.88235126,0.49432986,0.00000000,1.32094972,1.78492522,0.87202991,0.00000000
-5.09354677,2.86697573,0.48464705,0.00000000,1.30251325,1.77765893,0.86953991,0.00000000
-5.08754377,2.84305405,0.47420088,0.00000000,1.28091663,1.76491013,0.86428636,0.00000000
-5.08154077,2.81131246,0.46318556,0.00000000,1.25661335,1.74708505,0.85648572,0.00000000
-5.07553777,2.77258225,0.45180510,0.00000000,1.23009336,1.72466124,0.84638352,0.00000000
-5.06953477,2.72776632,0.44026488,0.00000000,1.20186704,1.69816696,0.83424524,0.00000000
-5.06353177,2.67780455,0.42876322,0.00000000,1.17244848,1.66815989,0.82034678,0.00000000
-5.05752876,2.62363967,0.41748347,0.00000000,1.14233901,1.63520620,0.80496494,0.00000000
-5.05152576,2.56618536,0.40658695,0.00000000,1.11201161,1.59986091,0.78836848,0.00000000
-5.04552276,2.50629794,0.39620709,0.00000000,1.08189697,1.56265067,0.77081012,0.00000000
-5.03951976,2.44475297,0.38644505,0.00000000,1.05237198,1.52405943,0.75251980,0.00000000
-5.03351676,2.38222786,0.37736704,0.00000000,1.02375097,1.48451779,0.73369965,0.00000000
-5.02751376,2.31929077,0.36900344,0.00000000,0.99628024,1.44439617,0.71452066,0.00000000
-5.02151076,2.25639630,0.36134963,0.00000000,0.97013598,1.40400201,0.69512124,0.00000000
-5.01550775,2.19388760,0.35436862,0.00000000,0.94542548,1.36358071,0.67560766,0.00000000
-5.00950475,2.13200447,0.34799503,0.00000000,0.92219159,1.32332017,0.65605619,0.00000000
-5.00350175,2.07089646,0.34214047,0.00000000,0.90041980,1.28335811,0.63651668,0.00000000
-4.99749875,2.01063991,0.33669965,0.00000000,0.88004754,1.24379172,0.61701736,0.00000000
-4.99149575,1.95125758,0.33155711,0.00000000,0.86097497,1.20468868,0.59757036,0.00000000
-4.98549275,1.89273944,0.32659412,0.00000000,0.84307644,1.16609882,0.57817776,0.00000000
-4.97948974,1.83506323,0.32169525,0.00000000,0.82621203,1.12806553,0.55883747,0.00000000
-4.97348674,1.77821342,0.31675440,0.00000000,0.81023825,1.09063620,0.53954885,0.00000000
-4.96748374,1.72219746,0.31167995,0.00000000,0.79501739,1.05387098,0.52031753,0.00000000
-4.96148074,1.66705833,0.30639874,0.00000000,0.78042496,1.01784944,0.50115921,0.00000000
-4.95547774,1.61288273,0.30085881,0.00000000,0.76635492,0.98267459,0.48210232,0.00000000
-4.94947474,1.55980467,0.29503070,0.00000000,0.75272241,0.94847432,0.46318927,0.00000000
-4.94347174,1.50800437,0.28890754,0.00000000,0.73946418,0.91540006,0.44447647,0.00000000
-4.93746873,1.45770272,0.28250373,0.00000000,0.72653670,0.88362298,0.42603296,0.00000000
-4.93146573,1.40915202,0.27585266,0.00000000,0.71391255,0.85332799,0.40793809,0.00000000
-4.92546273,1.36262357,0.26900348,0.00000000,0.70157531,0.82470605,0.39027816,0.00000000
-4.91945973,1.31839337,0.26201733,0.00000000,0.68951372,0.79794529,0.37314256,0.00000000
-4.91345673,1.27672660,0.25496321,0.00000000,0.67771559,0.77322164,0.35661948,0.00000000
-4.90745373,1.23786230,0.24791383,0.00000000,0.66616216,0.75068944,0.34079170,0.00000000
-4.90145073,1.20199905,0.24094167,0.00000000,0.65482324,0.73047277,0.32573253,0.00000000
-4.89544772,1.16928263,0.23411551,0.00000000,0.64365390,0.71265788,0.31150243,0.00000000
-4.88944472,1.13979643,0.22749762,0.00000000,0.63259268,0.69728735,0.29814621,0.00000000
-4.88344172,1.11355515,0.22114167,0.00000000,0.62156173,0.68435611,0.28569125,0.00000000
-4.87743872,1.09050210,0.21509154,0.00000000,0.61046881,0.67380973,0.27414672,0.00000000
-4.87143572,1.07051029,0.20938088,0.00000000,0.59921106,0.66554489,0.26350377,0.00000000
-4.86543272,1.05338714,0.20403357,0.00000000,0.58768018,0.65941219,0.25373686,0.00000000
-4.85942971,1.03888264,0.19906476,0.00000000,0.57576883,0.65522111,0.24480589,0.00000000
-4.85342671,1.02670039,0.19448257,0.00000000,0.56337762,0.65274680,0.23665935,0.00000000
-4.84742371,1.01651113,0.19029011,0.00000000,0.55042238,0.65173862,0.22923795,0.00000000
-4.84142071,1.00796804,0.18648776,0.00000000,0.53684109,0.65192988,0.22247894,0.00000000
-4.83541771,1.00072316,0.18307549,0.00000000,0.52260016,0.65304859,0.21632066,0.00000000
-4.82941471,0.99444434,0.18005509,0.00000000,0.50769961,0.65482868,0.21070726,0.00000000
-4.82341171,0.98883200,0.17743218,0.00000000,0.49217680,0.65702142,0.20559344,0.00000000
-4.81740870,0.98363513,0.17521782,0.00000000,0.47610879,0.65940661,0.20094898,0.00000000
-4.81140570,0.97866611,0.17342976,0.00000000,0.45961287,0.66180312,0.19676299,0.00000000
-4.80540270,0.97381375,0.17209322,0.00000000,0.44284566,0.66407861,0.19304769,0.00000000
-4.79939970,0.96905423,0.17124119,0.00000000,0.42600065,0.66615790,0.18984167,0.00000000
-4.79339670,0.96445965,0.17091427,0.00000000,0.40930447,0.66802992,0.18721252,0.00000000
-4.78739370,0.96020378,0.17116015,0.00000000,0.39301221,0.66975283,0.18525870,0.00000000
-4.78139070,0.95656488,0.17203265,0.00000000,0.37740180,0.67145713,0.18411060,0.00000000
-4.77538769,0.95392542,0.17359051,0.00000000,0.36276806,0.67334656,0.18393067,0.00000000
-4.76938469,0.95276838,0.17589591,0.00000000,0.34941636,0.67569667,0.18491260,0.00000000
-4.76338169,0.95367010,0.17901277,0.00000000,0.33765624,0.67885078,0.18727936,0.00000000
-4.75737869,0.95728958,0.18300488,0.00000000,0.32779512,0.68321345,0.19128006,0.00000000
-4.75137569,0.96435416,0.18793397,0.00000000,0.32013210,0.68924119,0.19718555,0.00000000
-4.74537269,0.97564162,0.19385752,0.00000000,0.31495200,0.69743073,0.20528275,0.00000000
-4.73936968,0.99195875,0.20082662,0.00000000,0.31251953,0.70830467,0.21586748,0.00000000
-4.73336668,1.01411676,0.20888363,0.00000000,0.31307357,0.72239493,0.22923610,0.00000000
-4.72736368,1.04290378,0.21805973,0.00000000,0.31682152,0.74022421,0.24567574,0.00000000
-4.72136068,1.07905500,0.22837253,0.00000000,0.32393362,0.76228591,0.26545345,0.00000000
-4.71535768,1.12322121,0.23982344,0.00000000,0.33453723,0.78902299,0.28880434,0.00000000
-4.70935468,1.17593654,0.25239522,0.00000000,0.34871108,0.82080644,0.31591910,0.00000000
-4.70335168,1.23758651,0.26604950,0.00000000,0.36647966,0.85791412,0.34693126,0.00000000
-4.69734867,1.30837745,0.28072456,0.00000000,0.38780767,0.90051070,0.38190457,0.00000000
-4.69134567,1.38830889,0.29633328,0.00000000,0.41259506,0.94862963,0.42082121,0.00000000
-4.68534267,1.47714988,0.31276172,0.00000000,0.44067264,1.00215798,0.46357121,0.00000000
-4.67933967,1.57442104,0.32986806,0.00000000,0.47179888,1.06082511,0.50994383,0.00000000
-4.67333667,1.67938339,0.34748250,0.00000000,0.50565800,1.12419583,0.55962149,0.00000000
-4.66733367,1.79103514,0.36540787,0.00000000,0.54185995,1.19166889,0.61217679,0.00000000
-4.66133067,1.90811755,0.38342136,0.00000000,0.57994249,1.26248122,0.66707309,0.00000000
-4.65532766,2.02913025,0.40127727,0.00000000,0.61937569,1.33571825,0.72366914,0.00000000
-4.64932466,2.15235637,0.41871093,0.00000000,0.65956905,1.41033043,0.78122782,0.00000000
-4.64332166,2.27589722,0.43544370,0.00000000,0.69988130,1.48515567,0.83892915,0.00000000
-4.63731866,2.39771585,0.45118906,0.00000000,0.73963283,1.55894717,0.89588734,0.00000000
-4.63131566,2.51568820,0.46565944,0.00000000,0.77812049,1.63040588,0.95117145,0.00000000
-4.62531266,2.62766038,0.47857387,0.00000000,0.81463438,1.69821648,1.00382925,0.00000000
-4.61930965,2.73150982,0.48966593,0.00000000,0.84847614,1.76108551,1.05291312,0.00000000
-4.61330665,2.82520801,0.49869177,0.00000000,0.87897806,1.81778018,1.09750749,0.00000000
-4.60730365,2.90688229,0.50543789,0.00000000,0.90552214,1.86716625,1.13675625,0.00000000
-4.60130065,2.97487391,0.50972831,0.00000000,0.92755852,1.90824332,1.16988934,0.00000000
-4.59529765,3.02778995,0.51143072,0.00000000,0.94462219,1.94017596,1.19624718,0.00000000
-4.58929465,3.06454656,0.51046133,0.00000000,0.95634742,1.96231929,1.21530189,0.00000000
-4.58329165,3.08440162,0.50678826,0.00000000,0.96247902,1.97423779,1.22667426,0.00000000
-4.57728864,3.08697544,0.50043312,0.00000000,0.96288002,1.97571662,1.23014578,0.00000000
-4.57128564,3.07225835,0.49147078,0.00000000,0.95753534,1.96676482,1.22566514,0.00000000
-4.56528264,3.04060514,0.48002726,0.00000000,0.94655116,1.94761046,1.21334881,0.00000000
-4.55927964,2.99271664,0.46627589,0.00000000,0.93015022,1.91868807,1.19347587,0.00000000
-4.55327664,2.92960962,0.45043183,0.00000000,0.90866304,1.88061898,1.16647727,0.00000000
-4.54727364,2.85257647,0.43274524,0.00000000,0.88251575,1.83418589,1.13292008,0.00000000
-4.54127064,2.76313699,0.41349346,0.00000000,0.85221493,1.78030276,1.09348755,0.00000000
-4.53526763,2.66298460,0.39297243,0.00000000,0.81833036,1.71998190,1.04895602,0.00000000
-4.52926463,2.55392968,0.37148789,0.00000000,0.78147643,1.65429961,1.00016961,0.00000000
-4.52326163,2.43784277,0.34934662,0.00000000,0.74229302,1.58436230,0.94801408,0.00000000
-4.51725863,2.31660009,0.32684819,0.00000000,0.70142694,1.51127440,0.89339083,0.00000000
-4.51125563,2.19203378,0.30427745,0.00000000,0.65951438,1.43610961,0.83719221,0.00000000
-4.50525263,2.06588862,0.28189808,0.00000000,0.61716532,1.35988643,0.78027908,0.00000000
-4.49924962,1.93978676,0.25994738,0.00000000,0.57495031,1.28354886,0.72346135,0.00000000
-4.49324662,1.81520116,0.23863242,0.00000000,0.53338999,1.20795257,0.66748218,0.00000000
-4.48724362,1.69343819,0.21812763,0.00000000,0.49294759,1.13385663,0.61300594,0.00000000
-4.48124062,1.57562906,0.19857374,0.00000000,0.45402435,1.06192070,0.56061029,0.00000000
-4.47523762,1.46272938,0.18007800,0.00000000,0.41695784,0.99270680,0.51078211,0.00000000
-4.46923462,1.35552574,0.16271553,0.00000000,0.38202273,0.92668519,0.46391703,0.00000000
-4.46323162,1.25464789,0.14653167,0.00000000,0.34943376,0.86424320,0.42032205,0.00000000
-4.45722861,1.16058497,0.13154495,0.00000000,0.31935034,0.80569599,0.38022076,0.00000000
-4.45122561,1.07370407,0.11775069,0.00000000,0.29188234,0.75129832,0.34376045,0.00000000
-4.44522261,0.99426959,0.10512473,0.00000000,0.26709647,0.70125603,0.31102048,0.00000000
-4.43921961,0.92246186,0.09362735,0.00000000,0.24502287,0.65573666,0.28202127,0.00000000
-4.43321661,0.85839387,0.08320703,0.00000000,0.22566135,0.61487822,0.25673330,0.00000000
-4.42721361,0.80212508,0.07380396,0.00000000,0.20898701,0.57879574,0.23508563,0.00000000
-4.42121061,0.75367175,0.06535318,0.00000000,0.19495501,0.54758519,0.21697363,0.00000000
-4.41520760,0.71301343,0.05778725,0.00000000,0.18350415,0.52132474,0.20226554,0.00000000
-4.40920460,0.68009562,0.05103853,0.00000000,0.17455946,0.50007336,0.19080775,0.00000000
-4.40320160,0.65482901,0.04504082,0.00000000,0.16803357,0.48386730,0.18242883,0.00000000
-4.39719860,0.63708574,0.03973074,0.00000000,0.16382716,0.47271458,0.17694232,0.00000000
-4.39119560,0.62669342,0.03504849,0.00000000,0.16182858,0.46658834,0.17414851,0.00000000
-4.38519260,0.62342795,0.03093838,0.00000000,0.16191288,0.46541960,0.17383539,0.00000000
-4.37918959,0.62700587,0.02734902,0.00000000,0.16394059,0.46909006,0.17577906,0.00000000
-4.37318659,0.63707734,0.02423325,0.00000000,0.16775639,0.47742573,0.17974395,0.00000000
-4.36718359,0.65322055,0.02154798,0.00000000,0.17318810,0.49019187,0.18548306,0.00000000
-4.36118059,0.67493838,0.01925384,0.00000000,0.18004607,0.50708991,0.19273859,0.00000000
-4.35517759,0.70165795,0.01731485,0.00000000,0.18812335,0.52775670,0.20124300,0.00000000
-4.34917459,0.73273336,0.01569800,0.00000000,0.19719663,0.55176632,0.21072091,0.00000000
-4.34317159,0.76745208,0.01437296,0.00000000,0.20702814,0.57863476,0.22089172,0.00000000
-4.33716858,0.80504471,0.01331168,0.00000000,0.21736853,0.60782716,0.23147305,0.00000000
-4.33116558,0.84469812,0.01248817,0.00000000,0.22796065,0.63876774,0.24218491,0.00000000
-4.32516258,0.88557142,0.01187825,0.00000000,0.23854417,0.67085182,0.25275462,0.00000000
-4.31915958,0.92681417,0.01145937,0.00000000,0.24886086,0.70345964,0.26292201,0.00000000
-4.31315658,0.96758618,0.01121050,0.00000000,0.25866028,0.73597141,0.27244497,0.00000000
-4.30715358,1.00707785,0.01111197,0.00000000,0.26770576,0.76778280,0.28110489,0.00000000
