energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-4.30115058,6.77331231,0.03855144,0.33317268,1.69818867,2.63735866,0.20544815,3.30297079
-4.29514757,6.38151218,0.03700463,0.31168559,1.58759255,2.47498736,0.19744722,3.12340303
-4.28914457,5.99270995,0.03541408,0.29061119,1.47795824,2.31402104,0.18960079,2.94490946
-4.28314157,5.61238996,0.03380779,0.27022346,1.37075855,2.15668024,0.18205528,2.77007939
-4.27713857,5.24545856,0.03221246,0.25075911,1.26732389,2.00494974,0.17494168,2.60123492
-4.27113557,4.89616881,0.03065306,0.23241409,1.16882469,1.86054917,0.16837335,2.44039397
-4.26513257,4.56807406,0.02915239,0.21534170,1.07626028,1.72491582,0.16244443,2.28924634
-4.25912956,4.26400876,0.02773080,0.19965251,0.99045384,1.59919885,0.15722912,2.14914247
-4.25312656,3.98609457,0.02640597,0.18541564,0.91205289,1.48426403,0.15278152,2.02109377
-4.24712356,3.73576827,0.02519271,0.17266140,0.84153429,1.38070749,0.14913612,1.90578331
-4.24112056,3.51382786,0.02410295,0.16138498,0.77921311,1.28887699,0.14630880,1.80358492
-4.23511756,3.32049285,0.02314571,0.15155090,0.72525430,1.20889886,0.14429820,1.71458927
-4.22911456,3.15547437,0.02232712,0.14309803,0.67968639,1.14070887,0.14308744,1.63863463
-4.22311156,3.01805151,0.02165057,0.13594485,0.64241640,1.08408529,0.14264602,1.57534102
-4.21710855,2.90714997,0.02111677,0.12999481,0.61324533,1.03868275,0.14293179,1.52414570
-4.21110555,2.82142023,0.02072398,0.12514140,0.59188364,1.00406533,0.14389301,1.48433892
-4.20510255,2.75931250,0.02046819,0.12127296,0.57796637,0.97973802,0.14547035,1.45509870
-4.19909955,2.71914679,0.02034334,0.11827701,0.57106767,0.96517558,0.14759878,1.43552375
-4.19309655,2.69917656,0.02034154,0.11604391,0.57071450,0.95984827,0.15020935,1.42466402
-4.18709355,2.69764549,0.02045341,0.11446998,0.57639946,0.96324417,0.15323085,1.42154850
-4.18109055,2.71283676,0.02066828,0.11345994,0.58759281,0.97488785,0.15659131,1.42521016
-4.17508754,2.74311523,0.02097458,0.11292870,0.60375356,0.99435561,0.16021931,1.43470804
-4.16908454,2.78696261,0.02136008,0.11280249,0.62433977,1.02128724,0.16404522,1.44914663
-4.16308154,2.84300612,0.02181227,0.11301960,0.64881793,1.05539471,0.16800223,1.46769254
-4.15707854,2.91004117,0.02231865,0.11353044,0.67667153,1.09646799,0.17202726,1.48958891
-4.15107554,2.98704842,0.02286707,0.11429732,0.70740852,1.14437820,0.17606174,1.51416730
-4.14507254,3.07320551,0.02344603,0.11529386,0.74056770,1.19907850,0.18005218,1.54085735
-4.13906953,3.16789369,0.02404494,0.11650408,0.77572382,1.26060264,0.18395068,1.56919410
-4.13306653,3.27069929,0.02465437,0.11792138,0.81249119,1.32906147,0.18771511,1.59882278
-4.12706353,3.38140990,0.02526626,0.11954727,0.85052572,1.40463732,0.19130920,1.62950101
-4.12106053,3.50000514,0.02587401,0.12139008,0.88952522,1.48757623,0.19470239,1.66109808
-4.11505753,3.62664171,0.02647260,0.12346359,0.92922791,1.57817786,0.19786942,1.69359129
-4.10905453,3.76163243,0.02705855,0.12578559,0.96940922,1.67678312,0.20078978,1.72705905
-4.10305153,3.90541945,0.02762986,0.12837655,1.00987703,1.78375908,0.20344692,1.76167080
-4.09704852,4.05854130,0.02818591,0.13125822,1.05046548,1.89948133,0.20582734,1.79767381
-4.09104552,4.22159451,0.02872719,0.13445235,1.09102782,2.02431350,0.20791954,1.83537701
-4.08504252,4.39519000,0.02925510,0.13797948,1.13142870,2.15858421,0.20971299,1.87513228
-4.07903952,4.57990531,0.02977165,0.14185778,1.17153628,2.30256130,0.21119707,1.91731366
-4.07303652,4.77623377,0.03027908,0.14610204,1.21121485,2.45642407,0.21236021,1.96229524
-4.06703352,4.98453198,0.03077960,0.15072278,1.25031833,2.62023372,0.21318916,2.01042822
-4.06103052,5.20496728,0.03127504,0.15572546,1.28868515,2.79390292,0.21366855,2.06201834
-4.05502751,5.43746711,0.03176654,0.16110983,1.32613496,2.97716539,0.21378076,2.11730412
-4.04902451,5.68167217,0.03225430,0.16686947,1.36246738,3.16954672,0.21350615,2.17643708
-4.04302151,5.93689548,0.03273740,0.17299136,1.39746293,3.37033769,0.21282366,2.23946445
-4.03701851,6.20208926,0.03321367,0.17945570,1.43088620,3.57857161,0.21171172,2.30631528
-4.03101551,6.47582170,0.03367960,0.18623577,1.46249102,3.79300724,0.21014946,2.37679035
-4.02501251,6.75626514,0.03413039,0.19329794,1.49202746,4.01211891,0.20811818,2.45055632
-4.01900950,7.04119722,0.03456002,0.20060182,1.51925014,4.23409515,0.20560289,2.52714454
-4.01300650,7.32801602,0.03496143,0.20810045,1.54392743,4.45684732,0.20259393,2.60595435
-4.00700350,7.61376982,0.03532674,0.21574075,1.56585101,4.67802897,0.19908847,2.68626117
-4.00100050,7.89520157,0.03564751,0.22346392,1.58484515,4.89506678,0.19509184,2.76722889
-3.99499750,8.16880760,0.03591503,0.23120608,1.60077526,5.10520289,0.19061852,2.84792643
-3.98899450,8.43090955,0.03612069,0.23889908,1.61355516,5.30554829,0.18569282,2.92734798
-3.98299150,8.67773790,0.03625629,0.24647138,1.62315277,5.49314628,0.18034913,3.00443639
-3.97698849,8.90552467,0.03631434,0.25384913,1.62959375,5.66504410,0.17463164,3.07810905
-3.97098549,9.11060279,0.03628838,0.26095752,1.63296315,5.81837077,0.16859375,3.14728565
-3.96498249,9.28950869,0.03617323,0.26772214,1.63340479,5.95041824,0.16229694,3.21091698
-3.95897949,9.43908464,0.03596518,0.27407066,1.63111867,6.05872298,0.15580936,3.26801402
-3.95297649,9.55657728,0.03566218,0.27993457,1.62635639,6.14114457,0.14920419,3.31767653
-3.94697349,9.63972836,0.03526391,0.28525103,1.61941502,6.19593816,0.14255772,3.35912024
-3.94097049,9.68685445,0.03477179,0.28996480,1.61062966,6.22181750,0.13594748,3.39170198
-3.93496748,9.69691228,0.03418899,0.29403015,1.60036523,6.21800590,0.12945036,3.41494188
-3.92896448,9.66954719,0.03352030,0.29741272,1.58900779,6.18427268,0.12314091,3.42854207
-3.92296148,9.60512273,0.03277199,0.30009121,1.57695590,6.12095348,0.11708981,3.43240127
-3.91695848,9.50473027,0.03195164,0.30205887,1.56461248,6.02895357,0.11136273,3.42662480
-3.91095548,9.37017832,0.03106789,0.30332469,1.55237742,5.90973384,0.10601944,3.41152983
-3.90495248,9.20396211,0.03013019,0.30391433,1.54064137,5.76528043,0.10111333,3.38764550
-3.89894947,9.00921477,0.02914855,0.30387048,1.52978088,5.59805900,0.09669133,3.35570816
-3.89294647,8.78964206,0.02813330,0.30325303,1.52015494,5.41095597,0.09279403,3.31665159
-3.88694347,8.54944340,0.02709479,0.30213855,1.51210306,5.20720914,0.08945624,3.27159274
-3.88094047,8.29322195,0.02604323,0.30061956,1.50594476,4.99033047,0.08670762,3.22181306
-3.87493747,8.02588712,0.02498847,0.29880312,1.50198008,4.76402417,0.08457350,3.16873610
-3.86893447,7.75255233,0.02393987,0.29680921,1.50049109,4.53210300,0.08307581,3.11390170
-3.86293147,7.47843133,0.02290617,0.29476855,1.50174378,4.29840558,0.08223380,3.05893737
-3.85692846,7.20873546,0.02189547,0.29282016,1.50598987,4.06671721,0.08206479,3.00552720
-3.85092546,6.94857417,0.02091520,0.29110855,1.51346819,3.84069630,0.08258463,2.95537906
-3.84492246,6.70286054,0.01997215,0.28978064,1.52440497,3.62380780,0.08380786,2.91019023
-3.83891946,6.47622303,0.01907250,0.28898244,1.53901273,3.41926480,0.08574760,2.87161213
-3.83291646,6.27292428,0.01822194,0.28885556,1.55748729,3.22997884,0.08841509,2.84121451
-3.82691346,6.09678742,0.01742575,0.28953351,1.58000274,3.05851887,0.09181880,2.82044962
-3.82091046,5.95113015,0.01668888,0.29113802,1.60670431,2.90707874,0.09596331,2.81061678
-3.81490745,5.83870651,0.01601605,0.29377527,1.63769912,2.77745257,0.10084782,2.81282810
-3.80890445,5.76165669,0.01541181,0.29753219,1.67304532,2.67101736,0.10646451,2.82797584
-3.80290145,5.72146487,0.01488060,0.30247295,1.71273994,2.58872206,0.11279671,2.85670246
-3.79689845,5.71892559,0.01442674,0.30863570,1.75670618,2.53108249,0.11981714,2.89937396
-3.79089545,5.75411938,0.01405448,0.31602969,1.80478109,2.49818141,0.12748623,2.95605779
-3.78489245,5.82639859,0.01376790,0.32463293,1.85670445,2.48967350,0.13575064,3.02650617
-3.77888944,5.93438445,0.01357092,0.33439045,1.91210983,2.50479510,0.14454227,3.11014611
-3.77288644,6.07597701,0.01346717,0.34521342,1.97051898,2.54237865,0.15377764,3.20607690
-3.76688344,6.24837903,0.01346001,0.35697912,2.03134022,2.60087218,0.16335803,3.31307628
-3.76088044,6.44813519,0.01355236,0.36953195,2.09387172,2.67836414,0.17317016,3.42961579
-3.75487744,6.67118770,0.01374678,0.38268552,2.15731012,2.77261412,0.18308769,3.55388584
-3.74887444,6.91294862,0.01404535,0.39622585,2.22076463,2.88108957,0.19297348,3.68383062
-3.74287144,7.16838898,0.01444976,0.40991571,2.28327678,3.00100911,0.20268254,3.81719253
-3.73686843,7.43214370,0.01496135,0.42349999,2.34384503,3.12939215,0.21206560,3.95156534
-3.73086543,7.69863076,0.01558119,0.43671196,2.40145384,3.26311480,0.22097326,4.08445484
-3.72486243,7.96218198,0.01631021,0.44928038,2.45510579,3.39897126,0.22926048,4.21334540
-3.71885943,8.21718199,0.01714937,0.46093700,2.50385562,3.53373980,0.23679127,4.33577014
-3.71285643,8.45821119,0.01809977,0.47142446,2.54684453,3.66425183,0.24344329,4.44938227
-3.70685343,8.68018776,0.01916285,0.48050404,2.58333295,3.78746237,0.24911228,4.55202496
-3.70085043,8.87850351,0.02034045,0.48796312,2.61273019,3.90051969,0.25371595,4.64179664
-3.69484742,9.04914813,0.02163489,0.49362189,2.63461915,4.00083191,0.25719716,4.71710895
-3.68884442,9.18881622,0.02304897,0.49733911,2.64877462,4.08612805,0.25952631,4.77673463
-3.68284142,9.29499249,0.02458587,0.49901662,2.65517394,4.15451107,0.26070258,4.81984284
-3.67683842,9.36601063,0.02624890,0.49860228,2.65399906,4.20450078,0.26075414,4.84602004
-3.67083542,9.40108284,0.02804125,0.49609137,2.64562957,4.23506444,0.25973717,4.85527508
-3.66483242,9.40029795,0.02996553,0.49152617,2.63062666,4.24563377,0.25773378,4.84802793
-3.65882941,9.36458781,0.03202327,0.48499384,2.60970854,4.23610724,0.25484877,4.82508228
-3.65282641,9.29566294,0.03421432,0.47662271,2.58371828,4.20683738,0.25120561,4.78758293
-3.64682341,9.19592011,0.03653620,0.46657695,2.55358544,4.15860361,0.24694164,4.73696002
-3.64082041,9.06832608,0.03898349,0.45505022,2.52028350,4.09257141,0.24220276,4.67486245
-3.63481741,8.91628280,0.04154719,0.44225818,2.48478496,4.01023984,0.23713801,4.60308391
-3.62881441,8.74348070,0.04421416,0.42843064,2.44801663,3.91337964,0.23189409,4.52348501
-3.62281141,8.55374707,0.04696676,0.41380335,2.41081731,3.80396457,0.22661027,4.43791550
-3.61680840,8.35089699,0.04978262,0.39861012,2.37390026,3.68409933,0.22141396,4.34814051
-3.61080540,8.13859413,0.05263458,0.38307542,2.33782238,3.55594708,0.21641694,4.25577455
-3.60480240,7.92022787,0.05549094,0.36740794,2.30296196,3.42165984,0.21171270,4.16222645
-3.59879940,7.69881262,0.05831594,0.35179531,2.26950607,3.28331467,0.20737480,4.06865815
-3.59279640,7.47691347,0.06107050,0.33640013,2.23744850,3.14285821,0.20345641,3.97595896
-3.58679340,7.25660097,0.06371320,0.32135755,2.20659825,3.00206157,0.19999090,3.88473636
-3.58079040,7.03943608,0.06620147,0.30677440,2.17659815,2.86248683,0.19699357,3.79532337
-3.57478739,6.82648430,0.06849297,0.29272970,2.14695257,2.72546607,0.19446414,3.70780134
-3.56878439,6.61835672,0.07054703,0.27927653,2.11706266,2.59209254,0.19239007,3.62203640
-3.56278139,6.41527372,0.07232620,0.26644511,2.08626709,2.46322351,0.19075024,3.53772686
-3.55677839,6.21714636,0.07379768,0.25424664,2.05388612,2.33949338,0.18951889,3.45445822
-3.55077539,6.02366910,0.07493469,0.24267779,2.01926637,2.22133512,0.18866953,3.37176225
-3.54477239,5.83441753,0.07571761,0.23172540,1.98182399,2.10900817,0.18817847,3.28917626
-3.53876938,5.64894438,0.07613489,0.22137126,1.94108371,2.00263010,0.18802794,3.20629890
-3.53276638,5.46686791,0.07618366,0.21159640,1.89671186,1.90220998,0.18820841,3.12283905
-3.52676338,5.28794695,0.07586994,0.20238492,1.84854143,1.80768096,0.18872011,3.03865509
-3.52076038,5.11213876,0.07520853,0.19372701,1.79658822,1.71893032,0.18957361,2.95378216
-3.51475738,4.93963632,0.07422253,0.18562105,1.74105702,1.63582507,0.19078937,2.86844633
-3.50875438,4.77088379,0.07294247,0.17807471,1.68233798,1.55823228,0.19239649,2.78306488
-3.50275138,4.60657002,0.07140524,0.17110503,1.62099334,1.48603315,0.19443051,2.69823333
-3.49674837,4.44760135,0.06965262,0.16473752,1.55773551,1.41913074,0.19693052,2.61470004
-3.49074537,4.29505625,0.06772979,0.15900446,1.49339773,1.35745166,0.19993582,2.53333045
-3.48474237,4.15012549,0.06568360,0.15394237,1.42889908,1.30094221,0.20348210,2.45506316
-3.47873937,4.01404190,0.06356092,0.14958904,1.36520552,1.24956014,0.20759764,2.38086071
-3.47273637,3.88800453,0.06140698,0.14598012,1.30328916,1.20326297,0.21229953,2.31165779
-3.46673337,3.77310202,0.05926386,0.14314569,1.24408769,1.16199451,0.21759022,2.24831010
-3.46073037,3.67023970,0.05716918,0.14110677,1.18846576,1.12567056,0.22345461,2.19154640
-3.45472736,3.58007476,0.05515503,0.13987223,1.13718027,1.09416538,0.22985773,2.14192639
-3.44872436,3.50296291,0.05324712,0.13943611,1.09085081,1.06729992,0.23674332,2.09980656
-3.44272136,3.43891948,0.05146439,0.13977550,1.04993653,1.04483280,0.24403323,2.06531543
-3.43671836,3.38759673,0.04981869,0.14084924,1.01472027,1.02645476,0.25162778,2.03833951
-3.43071536,3.34827842,0.04831503,0.14259733,0.98530031,1.01178700,0.25940712,2.01852027
-3.42471236,3.31989175,0.04695184,0.14494125,0.96158990,1.00038374,0.26723348,2.00526221
-3.41870935,3.30103602,0.04572169,0.14778517,0.94332439,0.99173868,0.27495431,1.99775157
-3.41270635,3.29002633,0.04461207,0.15101787,0.93007532,0.98529537,0.28240619,1.99498452
-3.40670335,3.28495045,0.04360639,0.15451555,0.92127083,0.98046086,0.28941935,1.99580371
-3.40070035,3.28373614,0.04268509,0.15814521,0.91622127,0.97662192,0.29582271,1.99894136
-3.39469735,3.28422601,0.04182673,0.16176866,0.91414883,0.97316332,0.30144925,2.00306721
-3.38869435,3.28425679,0.04100920,0.16524678,0.91422011,0.96948714,0.30614141,2.00683916
-3.38269135,3.28173968,0.04021078,0.16844417,0.91558006,0.96503236,0.30975658,2.00895475
-3.37668834,3.27473865,0.03941121,0.17123368,0.91738601,0.95929389,0.31217214,2.00820137
-3.37068534,3.26154368,0.03859256,0.17350088,0.91884065,0.95184019,0.31329022,2.00350320
-3.36468234,3.24073592,0.03774005,0.17514822,0.91922242,0.94232881,0.31304168,1.99396333
-3.35867934,3.21124266,0.03684263,0.17609861,0.91791252,0.93051919,0.31138938,1.97889929
-3.35267634,3.17237971,0.03589346,0.17629843,0.91441727,0.91628214,0.30833047,1.95787073
-3.34667334,3.12387986,0.03489014,0.17571974,0.90838541,0.89960563,0.30389764,1.93069833
-3.34067034,3.06590627,0.03383479,0.17436152,0.89961937,0.88059670,0.29815922,1.89747313
-3.33466733,2.99905029,0.03273397,0.17225010,0.88808057,0.85947915,0.29121822,1.85855598
-3.32866433,2.92431378,0.03159843,0.16943849,0.87388836,0.83658730,0.28321007,1.81456715
-3.32266133,2.84307647,0.03044264,0.16600478,0.85731281,0.81235575,0.27429936,1.76636636
-3.31665833,2.75704957,0.02928433,0.16204965,0.83876185,0.78730551,0.26467558,1.71502401
-3.31065533,2.66821711,0.02814372,0.15769295,0.81876310,0.76202700,0.25454787,1.66178456
-3.30465233,2.57876719,0.02704287,0.15306963,0.79794121,0.73716031,0.24413913,1.60802334
-3.29864932,2.49101529,0.02600480,0.14832510,0.77699173,0.71337346,0.23367958,1.55519829
-3.29264632,2.40732258,0.02505265,0.14361012,0.75665239,0.69133932,0.22339997,1.50479831
-3.28664332,2.33001181,0.02420883,0.13907551,0.73767285,0.67171189,0.21352474,1.45829007
-3.28064032,2.26128384,0.02349414,0.13486686,0.72078422,0.65510295,0.20426522,1.41706505
-3.27463732,2.20313771,0.02292699,0.13111932,0.70666939,0.64205955,0.19581328,1.38238877
-3.26863432,2.15729705,0.02252266,0.12795280,0.69593524,0.63304346,0.18833551,1.35535395
-3.26263132,2.12514549,0.02229265,0.12546770,0.68908780,0.62841309,0.18196819,1.33683935
-3.25662831,2.10767345,0.02224414,0.12374130,0.68651131,0.62840872,0.17681314,1.32747574
-3.25062531,2.10543823,0.02237965,0.12282495,0.68845190,0.63314151,0.17293480,1.32762031
-3.24462231,2.11853908,0.02269674,0.12274224,0.69500659,0.64258686,0.17035833,1.33734061
-3.23861931,2.14660839,0.02318803,0.12348807,0.70611791,0.65658239,0.16906911,1.35640867
-3.23261631,2.18881937,0.02384123,0.12502882,0.72157462,0.67483080,0.16901351,1.38430560
-3.22661331,2.24391041,0.02463949,0.12730355,0.74101830,0.69690753,0.17010090,1.42023683
-3.22061031,2.31022541,0.02556185,0.13022618,0.76395580,0.72227319,0.17220693,1.46315752
-3.21460730,2.38576890,0.02658387,0.13368860,0.78977708,0.75029021,0.17517792,1.51180736
-3.20860430,2.46827403,0.02767846,0.13756464,0.81777785,0.78024345,0.17883628,1.56475362
-3.20260130,2.55528130,0.02881672,0.14171467,0.84718613,0.81136376,0.18298669,1.62044101
-3.19659830,2.64422488,0.02996906,0.14599084,0.87719182,0.84285387,0.18742290,1.67724648
-3.19059530,2.73252353,0.03110616,0.15024252,0.90697808,0.87391547,0.19193491,1.73353687
-3.18459230,2.81767248,0.03220019,0.15432194,0.93575331,0.90377658,0.19631624,1.78772728
-3.17858929,2.89733257,0.03322581,0.15808978,0.96278235,0.93171785,0.20037105,1.83833772
-3.17258629,2.96941308,0.03416120,0.16142032,0.98741572,0.95709696,0.20392079,1.88404573
-3.16658329,3.03214476,0.03498897,0.16420622,1.00911546,0.97936994,0.20681025,1.92373284
-3.16058029,3.08413987,0.03569691,0.16636245,1.02747657,0.99810846,0.20891256,1.95652274
-3.15457729,3.12443678,0.03627853,0.16782941,1.04224291,1.01301247,0.21013322,1.98180965
-3.14857429,3.15252694,0.03673333,0.16857494,1.05331687,1.02391757,0.21041270,1.99927550
-3.14257129,3.16836331,0.03706698,0.16859533,1.06076235,1.03079679,0.20972776,2.00889527
-3.13656828,3.17234967,0.03729099,0.16791502,1.06480061,1.03375681,0.20809126,2.01093015
-3.13056528,3.16531139,0.03742236,0.16658523,1.06579934,1.03302886,0.20555065,2.00590895
-3.12456228,3.14844915,0.03748281,0.16468144,1.06425513,1.02895466,0.20218500,1.99459849
-3.11855928,3.12327763,0.03749785,0.16229990,1.06077026,1.02196832,0.19810092,1.97796452
-3.11255628,3.09155216,0.03749562,0.15955324,1.05602454,1.01257499,0.19342737,1.95712486
-3.10655328,3.05518671,0.03750563,0.15656547,1.05074374,1.00132730,0.18830982,1.93329695
-3.10055028,3.01616703,0.03755735,0.15346654,1.04566566,0.98880081,0.18290374,1.90774234
-3.09454727,2.97646296,0.03767878,0.15038665,1.04150570,0.97556968,0.17736798,1.88171051
-3.08854427,2.93794390,0.03789504,0.14745069,1.03892318,0.96218352,0.17185815,1.85638471
-3.08254127,2.90230116,0.03822711,0.14477296,1.03849019,0.94914662,0.16652039,1.83283212
-3.07653827,2.87098074,0.03869060,0.14245239,1.04066428,0.93690042,0.16148572,1.81196068
-3.07053527,2.84512926,0.03929486,0.14056856,1.04576624,0.92580989,0.15686529,1.79448414
-3.06453227,2.82555518,0.04004224,0.13917861,1.05396408,0.91615425,0.15274661,1.78089713
-3.05852926,2.81270696,0.04092774,0.13831515,1.06526395,0.90812248,0.14919101,1.77146082
-3.05252626,2.80666844,0.04193888,0.13798537,1.07950836,0.90181336,0.14623231,1.76619981
-3.04652326,2.80717144,0.04305597,0.13817122,1.09638191,0.89723999,0.14387680,1.76491004
-3.04052026,2.81362448,0.04425269,0.13883076,1.11542425,0.89433841,0.14210442,1.76717716
-3.03451726,2.82515579,0.04549692,0.13990049,1.13604961,0.89297946,0.14087111,1.77240420
-3.02851426,2.84066831,0.04675191,0.14129866,1.15757218,0.89298342,0.14011214,1.77984705
-3.02251126,2.85890380,0.04797760,0.14292924,1.17923599,0.89413642,0.13974625,1.78865602
-3.01650825,2.87851268,0.04913218,0.14468652,1.20024801,0.89620773,0.13968039,1.79792133
-3.01050525,2.89812635,0.05017362,0.14645999,1.21981294,0.89896716,0.13981481,1.80672024
-3.00450225,2.91642849,0.05106136,0.14813926,1.23716805,0.90220159,0.14004823,1.81416390
-2.99849925,2.93222191,0.05175786,0.14961895,1.25161642,0.90572998,0.14028288,1.81944133
-2.99249625,2.94448826,0.05223002,0.15080311,1.26255712,0.90941619,0.14042918,1.82185903
-2.98649325,2.95243773,0.05245053,0.15160911,1.26951084,0.91317917,0.14040980,1.82087412
-2.98049025,2.95554713,0.05239880,0.15197084,1.27214001,0.91700019,0.14016298,1.81611987
-2.97448724,2.95358472,0.05206179,0.15184096,1.27026222,0.92092709,0.13964493,1.80742265
-2.96848424,2.94662134,0.05143445,0.15119231,1.26385669,0.92507540,0.13883133,1.79480970
-2.96248124,2.93502793,0.05051980,0.15001827,1.25306346,0.92962683,0.13771767,1.77850774
-2.95647824,2.91946006,0.04932883,0.14833222,1.23817542,0.93482522,0.13631875,1.75893271
-2.95047524,2.90083093,0.04787996,0.14616607,1.21962372,0.94097055,0.13466713,1.73667160
-2.94447224,2.88027463,0.04619835,0.14356802,1.19795751,0.94841148,0.13281078,1.71245726
-2.93846923,2.85910180,0.04431493,0.14059969,1.17381880,0.95753689,0.13081006,1.68713782
-2.93246623,2.83875024,0.04226527,0.13733277,1.14791408,0.96876696,0.12873411,1.66164228
-2.92646323,2.82073280,0.04008839,0.13384541,1.12098381,0.98254417,0.12665704,1.63694381
-2.92046023,2.80658501,0.03782545,0.13021847,1.09377151,0.99932451,0.12465383,1.61402279
-2.91445723,2.79781462,0.03551848,0.12653190,1.06699366,1.01956911,0.12279644,1.59383083
-2.90845423,2.79585488,0.03320915,0.12286144,1.04131201,1.04373633,0.12115010,1.57725752
-2.90245123,2.80202288,0.03093767,0.11927568,1.01730928,1.07227412,0.11977005,1.56510095
-2.89644822,2.81748410,0.02874176,0.11583372,0.99546929,1.10561254,0.11869887,1.55804297
-2.89044522,2.84322344,0.02665581,0.11258345,0.97616230,1.14415607,0.11796445,1.55662987
-2.88444222,2.88002300,0.02471023,0.10956056,0.95963589,1.18827537,0.11757873,1.56125862
-2.87843922,2.92844611,0.02293094,0.10678827,0.94601154,1.23829824,0.11753724,1.57216892
-2.87243622,2.98882724,0.02133903,0.10427773,0.93528684,1.29449931,0.11781935,1.58944065
-2.86643322,3.06126689,0.01995058,0.10202907,0.92734294,1.35708861,0.11838933,1.61299627
-2.86043022,3.14563073,0.01877667,0.10003304,0.92195651,1.42619870,0.11919796,1.64260767
-2.85442721,3.24155215,0.01782341,0.09827310,0.91881561,1.50187092,0.12018480,1.67790670
-2.84842421,3.34843781,0.01709218,0.09672786,0.91753854,1.58404082,0.12128081,1.71839859
-2.84242121,3.46547547,0.01657986,0.09537374,0.91769453,1.67252375,0.12241121,1.76347768
-2.83641821,3.59164415,0.01627921,0.09418768,0.91882557,1.76700122,0.12349861,1.81244459
-2.83041521,3.72572660,0.01617922,0.09314986,0.92046815,1.86700900,0.12446603,1.86452458
-2.82441221,3.86632429,0.01626559,0.09224624,0.92217422,1.97192819,0.12523983,1.91888619
-2.81840920,4.01187546,0.01652113,0.09147074,0.92353035,2.08098009,0.12575238,1.97466024
-2.81240620,4.16067654,0.01692632,0.09082719,0.92417473,2.19322601,0.12594440,2.03095860
-2.80640320,4.31090751,0.01745981,0.09033067,0.92381110,2.30757273,0.12576688,2.08689267
-2.80040020,4.46066144,0.01809898,0.09000839,0.92221951,2.42278438,0.12518250,2.14159141
-2.79439720,4.60797830,0.01882054,0.08990003,0.91926356,2.53750065,0.12416662,2.19421870
-2.78839420,4.75088283,0.01960113,0.09005738,0.91489397,2.65026170,0.12270775,2.24398997
-2.78239120,4.88742582,0.02041800,0.09054342,0.90914859,2.75953884,0.12080759,2.29018783
-2.77638819,5.01572787,0.02124964,0.09143078,0.90214896,2.86377052,0.11848060,2.33217647
-2.77038519,5.13402432,0.02207645,0.09279960,0.89409359,2.96140205,0.11575325,2.36941452
-2.76438219,5.24070961,0.02288140,0.09473482,0.88524844,3.05092782,0.11266303,2.40146600
-2.75837919,5.33437933,0.02365066,0.09732301,0.87593483,3.13093412,0.10925710,2.42800888
-2.75237619,5.41386786,0.02437415,0.10064879,0.86651537,3.20014072,0.10559089,2.44884102
-2.74637319,5.47827975,0.02504604,0.10479092,0.85737834,3.25743936,0.10172663,2.46388288
-2.74037019,5.52701307,0.02566511,0.10981823,0.84892101,3.30192730,0.09773170,2.47317685
-2.73436718,5.55977310,0.02623505,0.11578544,0.84153266,3.33293439,0.09367717,2.47688290
-2.72836418,5.57657558,0.02676452,0.12272919,0.83557760,3.35004233,0.08963623,2.47527055
-2.72236118,5.57773881,0.02726707,0.13066425,0.83137909,3.35309531,0.08568281,2.46870717
-2.71635818,5.56386478,0.02776095,0.13958023,0.82920440,3.34220137,0.08189016,2.45764307
-2.71035518,5.53580998,0.02826860,0.14943887,0.82925195,3.31772471,0.07832962,2.44259367
-2.70435218,5.49464723,0.02881608,0.16017221,0.83164072,3.28026918,0.07506944,2.42411961
-2.69834917,5.44162028,0.02943225,0.17168162,0.83640265,3.23065396,0.07217361,2.40280546
-2.69234617,5.37809348,0.03014786,0.18383799,0.84347818,3.16988264,0.06970086,2.37923805
-2.68634317,5.30549893,0.03099443,0.19648301,0.85271545,3.09910723,0.06770367,2.35398548
-2.68034017,5.22528379,0.03200313,0.20943176,0.86387313,3.01958882,0.06622738,2.32757753
-2.67433717,5.13886040,0.03320356,0.22247640,0.87662694,2.93265680,0.06530934,2.30048872
-2.66833417,5.04756144,0.03462251,0.23539112,0.89057975,2.83966826,0.06497813,2.27312456
-2.66233117,4.95260224,0.03628282,0.24793799,0.90527483,2.74196954,0.06525298,2.24581170
-2.65632816,4.85505184,0.03820226,0.25987370,0.92021191,2.64086123,0.06614317,2.21879237
-2.65032516,4.75581361,0.04039257,0.27095688,0.93486523,2.53756789,0.06764766,2.19222321
-2.64432216,4.65561600,0.04285869,0.28095571,0.94870306,2.43321346,0.06975492,2.16617845
-2.63831916,4.55501305,0.04559817,0.28965545,0.96120756,2.32880286,0.07244283,2.14065689
-2.63231616,4.45439391,0.04860079,0.29686575,0.97189433,2.22521003,0.07567894,2.11559241
-2.62631316,4.35400014,0.05184849,0.30242717,0.98033061,2.12317223,0.07942089,2.09086691
-2.62031016,4.25394903,0.05531548,0.30621675,0.98615134,2.02329020,0.08361705,2.06632510
-2.61430715,4.15426117,0.05896870,0.30815237,0.98907228,1.92603354,0.08820744,2.04178996
-2.60830415,4.05489021,0.06276840,0.30819559,0.98889969,1.83175040,0.09312487,2.01707814
-2.60230115,3.95575276,0.06666900,0.30635298,0.98553610,1.74068048,0.09829630,1.99201433
