energy_ev,total_up,Ca_p_up,Ca_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
0.14107054,0.45358965,0.00122767,0.00000000,0.10529323,0.02190286,0.01555023,0.11818119,0.00847745,0.11564698
0.14707354,0.39862133,0.00107419,0.00000000,0.09424219,0.01889634,0.01509261,0.10144020,0.00780020,0.09976436
0.15307654,0.34989125,0.00094245,0.00000000,0.08474296,0.01622098,0.01474644,0.08664220,0.00720330,0.08564790
0.15907954,0.30712573,0.00083070,0.00000000,0.07673091,0.01386012,0.01451897,0.07368193,0.00668465,0.07320381
0.16508254,0.27001225,0.00073723,0.00000000,0.07012764,0.01179529,0.01441417,0.06244422,0.00624180,0.06232923
0.17108554,0.23820863,0.00066035,0.00000000,0.06484360,0.01000674,0.01443258,0.05280804,0.00587170,0.05291534
0.17708854,0.21135199,0.00059842,0.00000000,0.06078064,0.00847407,0.01457127,0.04465004,0.00557070,0.04485031
0.18309155,0.18906726,0.00054990,0.00000000,0.05783455,0.00717675,0.01482388,0.03784781,0.00533445,0.03802205
0.18909455,0.17097510,0.00051329,0.00000000,0.05589748,0.00609452,0.01518087,0.03228255,0.00515795,0.03232049
0.19509755,0.15669908,0.00048719,0.00000000,0.05486020,0.00520782,0.01562981,0.02784124,0.00503558,0.02763962
0.20110055,0.14587207,0.00047031,0.00000000,0.05461431,0.00449806,0.01615579,0.02441821,0.00496121,0.02387901
0.20710355,0.13814166,0.00046142,0.00000000,0.05505429,0.00394786,0.01674198,0.02191618,0.00492829,0.02094505
0.21310655,0.13317478,0.00045940,0.00000000,0.05607935,0.00354114,0.01737020,0.02024675,0.00493007,0.01875169
0.21910955,0.13066132,0.00046326,0.00000000,0.05759529,0.00326321,0.01802158,0.01933047,0.00495973,0.01722083
0.22511256,0.13031691,0.00047207,0.00000000,0.05951607,0.00310074,0.01867732,0.01909638,0.00501060,0.01628241
0.23111556,0.13188488,0.00048503,0.00000000,0.06176529,0.00304172,0.01931938,0.01948129,0.00507634,0.01587419
0.23711856,0.13513741,0.00050144,0.00000000,0.06427751,0.00307529,0.01993120,0.02042878,0.00515115,0.01594128
0.24312156,0.13987599,0.00052072,0.00000000,0.06699931,0.00319167,0.02049839,0.02188800,0.00522998,0.01643553
0.24912456,0.14593124,0.00054237,0.00000000,0.06989016,0.00338188,0.02100934,0.02381238,0.00530865,0.01731474
0.25512756,0.15316212,0.00056602,0.00000000,0.07292296,0.00363769,0.02145575,0.02615833,0.00538403,0.01854188
0.26113057,0.16145465,0.00059138,0.00000000,0.07608435,0.00395132,0.02183306,0.02888399,0.00545414,0.02008417
0.26713357,0.17072022,0.00061829,0.00000000,0.07937453,0.00431538,0.02214066,0.03194815,0.00551824,0.02191235
0.27313657,0.18089342,0.00064666,0.00000000,0.08280686,0.00472267,0.02238209,0.03530931,0.00557687,0.02399984
0.27913957,0.19192960,0.00067647,0.00000000,0.08640688,0.00516611,0.02256492,0.03892501,0.00563182,0.02632216
0.28514257,0.20380211,0.00070782,0.00000000,0.09021100,0.00563865,0.02270055,0.04275148,0.00568615,0.02885634
0.29114557,0.21649933,0.00074084,0.00000000,0.09426478,0.00613329,0.02280385,0.04674345,0.00574404,0.03158051
0.29714857,0.23002144,0.00077573,0.00000000,0.09862066,0.00664304,0.02289253,0.05085441,0.00581073,0.03447365
0.30315158,0.24437710,0.00081273,0.00000000,0.10333549,0.00716104,0.02298653,0.05503709,0.00589231,0.03751544
0.30915458,0.25958000,0.00085209,0.00000000,0.10846757,0.00768064,0.02310713,0.05924412,0.00599559,0.04068626
0.31515758,0.27564538,0.00089408,0.00000000,0.11407357,0.00819550,0.02327605,0.06342906,0.00612788,0.04396724
0.32116058,0.29258649,0.00093896,0.00000000,0.12020520,0.00869982,0.02351447,0.06754744,0.00629675,0.04734045
0.32716358,0.31041125,0.00098697,0.00000000,0.12690587,0.00918846,0.02384206,0.07155803,0.00650983,0.05078913
0.33316658,0.32911897,0.00103830,0.00000000,0.13420741,0.00965711,0.02427594,0.07542398,0.00677460,0.05429792
0.33916958,0.34869730,0.00109308,0.00000000,0.14212700,0.01010251,0.02482982,0.07911407,0.00709815,0.05785315
0.34517259,0.36911961,0.00115140,0.00000000,0.15066447,0.01052257,0.02551316,0.08260376,0.00748700,0.06144303
0.35117559,0.39034268,0.00121323,0.00000000,0.15979999,0.01091650,0.02633046,0.08587604,0.00794694,0.06505785
0.35717859,0.41230495,0.00127847,0.00000000,0.16949251,0.01128488,0.02728081,0.08892207,0.00848285,0.06869007
0.36318159,0.43492537,0.00134693,0.00000000,0.17967879,0.01162973,0.02835757,0.09174155,0.00909863,0.07233434
0.36918459,0.45810291,0.00141831,0.00000000,0.19027331,0.01195446,0.02954825,0.09434268,0.00979707,0.07598744
0.37518759,0.48171673,0.00149223,0.00000000,0.20116905,0.01226381,0.03083473,0.09674184,0.01057981,0.07964805
0.38119060,0.50562718,0.00156819,0.00000000,0.21223911,0.01256369,0.03219360,0.09896291,0.01144729,0.08331652
0.38719360,0.52967739,0.00164564,0.00000000,0.22333929,0.01286101,0.03359678,0.10103625,0.01239878,0.08699440
0.39319660,0.55369562,0.00172393,0.00000000,0.23431142,0.01316341,0.03501235,0.10299732,0.01343233,0.09068400
0.39919960,0.57749813,0.00180237,0.00000000,0.24498743,0.01347896,0.03640555,0.10488513,0.01454480,0.09438781
0.40520260,0.60089246,0.00188021,0.00000000,0.25519402,0.01381579,0.03773991,0.10674040,0.01573187,0.09810780
0.41120560,0.62368112,0.00195668,0.00000000,0.26475767,0.01418178,0.03897849,0.10860359,0.01698808,0.10184482
0.41720860,0.64566525,0.00203101,0.00000000,0.27350987,0.01458410,0.04008512,0.11051290,0.01830677,0.10559779
0.42321161,0.66664836,0.00210243,0.00000000,0.28129239,0.01502887,0.04102573,0.11250223,0.01968013,0.10936301
0.42921461,0.68643975,0.00217021,0.00000000,0.28796212,0.01552079,0.04176951,0.11459925,0.02109914,0.11313344
0.43521761,0.70485766,0.00223363,0.00000000,0.29339567,0.01606276,0.04228999,0.11682364,0.02255359,0.11689811
0.44122061,0.72173188,0.00229206,0.00000000,0.29749312,0.01665565,0.04256600,0.11918559,0.02403203,0.12064152
0.44722361,0.73690588,0.00234491,0.00000000,0.30018106,0.01729801,0.04258239,0.12168457,0.02552177,0.12434326
0.45322661,0.75023837,0.00239167,0.00000000,0.30141461,0.01798597,0.04233048,0.12430855,0.02700885,0.12797779
0.45922961,0.76160442,0.00243194,0.00000000,0.30117854,0.01871318,0.04180838,0.12703361,0.02847816,0.13151440
0.46523262,0.77089615,0.00246535,0.00000000,0.29948727,0.01947081,0.04102093,0.12982405,0.02991343,0.13491746
0.47123562,0.77802325,0.00249168,0.00000000,0.29638393,0.02024774,0.03997947,0.13263293,0.03129743,0.13814694
0.47723862,0.78291333,0.00251075,0.00000000,0.29193861,0.02103074,0.03870136,0.13540320,0.03261213,0.14115917
0.48324162,0.78551246,0.00252251,0.00000000,0.28624570,0.02180489,0.03720927,0.13806918,0.03383900,0.14390798
0.48924462,0.78578593,0.00252699,0.00000000,0.27942085,0.02255393,0.03553034,0.14055860,0.03495930,0.14634610
0.49524762,0.78371935,0.00252434,0.00000000,0.27159733,0.02326081,0.03369522,0.14279486,0.03595455,0.14842676
0.50125063,0.77932028,0.00251481,0.00000000,0.26292233,0.02390826,0.03173702,0.14469975,0.03680693,0.15010561
0.50725363,0.77262024,0.00249875,0.00000000,0.25355317,0.02447932,0.02969023,0.14619615,0.03749981,0.15134270
0.51325663,0.76367711,0.00247665,0.00000000,0.24365359,0.02495804,0.02758967,0.14721100,0.03801827,0.15210455
0.51925963,0.75257777,0.00244913,0.00000000,0.23339043,0.02532999,0.02546949,0.14767808,0.03834965,0.15236618
0.52526263,0.73944069,0.00241694,0.00000000,0.22293053,0.02558285,0.02336231,0.14754066,0.03848399,0.15211302
0.53126563,0.72441827,0.00238097,0.00000000,0.21243810,0.02570692,0.02129843,0.14675387,0.03841454,0.15134249
0.53726863,0.70769852,0.00234225,0.00000000,0.20207249,0.02569544,0.01930521,0.14528665,0.03813809,0.15006531
0.54327164,0.68950581,0.00230197,0.00000000,0.19198639,0.02554493,0.01740662,0.14312317,0.03765522,0.14830627
0.54927464,0.67010040,0.00226142,0.00000000,0.18232421,0.02525538,0.01562293,0.14026378,0.03697045,0.14610451
0.55527764,0.64977637,0.00222202,0.00000000,0.17322092,0.02483018,0.01397054,0.13672518,0.03609227,0.14351313
0.56128064,0.62885791,0.00218531,0.00000000,0.16480084,0.02427612,0.01246199,0.13254013,0.03503297,0.14059827
0.56728364,0.60769373,0.00215284,0.00000000,0.15717663,0.02360312,0.01110603,0.12775646,0.03380835,0.13743740
0.57328664,0.58664973,0.00212622,0.00000000,0.15044816,0.02282384,0.00990786,0.12243551,0.03243735,0.13411718
0.57928964,0.56609995,0.00210702,0.00000000,0.14470139,0.02195329,0.00886934,0.11665015,0.03094149,0.13073067
0.58529265,0.54641614,0.00209675,0.00000000,0.14000704,0.02100826,0.00798937,0.11048233,0.02934427,0.12737417
0.59129565,0.52795631,0.00209675,0.00000000,0.13641919,0.02000674,0.00726423,0.10402042,0.02767048,0.12414370
0.59729865,0.51105266,0.00210822,0.00000000,0.13397384,0.01896728,0.00668789,0.09735637,0.02594549,0.12113139
0.60330165,0.49599953,0.00213205,0.00000000,0.13268729,0.01790839,0.00625242,0.09058285,0.02419449,0.11842182
0.60930465,0.48304182,0.00216887,0.00000000,0.13255482,0.01684796,0.00594830,0.08379049,0.02244188,0.11608856
0.61530765,0.47236458,0.00221891,0.00000000,0.13354937,0.01580265,0.00576473,0.07706538,0.02071054,0.11419102
0.62131066,0.46408428,0.00228204,0.00000000,0.13562066,0.01478749,0.00568988,0.07048678,0.01902133,0.11277181
0.62731366,0.45824227,0.00235767,0.00000000,0.13869472,0.01381544,0.00571120,0.06412535,0.01739262,0.11185471
0.63331666,0.45480082,0.00244479,0.00000000,0.14267402,0.01289712,0.00581555,0.05804172,0.01583993,0.11144333
0.63931966,0.45364208,0.00254193,0.00000000,0.14743831,0.01204063,0.00598950,0.05228555,0.01437576,0.11152065
0.64532266,0.45457012,0.00264722,0.00000000,0.15284620,0.01125150,0.00621942,0.04689507,0.01300943,0.11204933
0.65132566,0.45731608,0.00275840,0.00000000,0.15873760,0.01053266,0.00649171,0.04189705,0.01174716,0.11297284
0.65732866,0.46154622,0.00287286,0.00000000,0.16493686,0.00988463,0.00679297,0.03730720,0.01059216,0.11421746
0.66333167,0.46687270,0.00298775,0.00000000,0.17125683,0.00930571,0.00711010,0.03313090,0.00954487,0.11569491
0.66933467,0.47286663,0.00310003,0.00000000,0.17750340,0.00879225,0.00743055,0.02936421,0.00860324,0.11730563
0.67533767,0.47907284,0.00320658,0.00000000,0.18348065,0.00833899,0.00774244,0.02599510,0.00776311,0.11894254
0.68134067,0.48502579,0.00330428,0.00000000,0.18899631,0.00793943,0.00803475,0.02300486,0.00701858,0.12049501
0.68734367,0.49026587,0.00339013,0.00000000,0.19386731,0.00758621,0.00829747,0.02036948,0.00636244,0.12185307
0.69334667,0.49435554,0.00346137,0.00000000,0.19792519,0.00727148,0.00852176,0.01806111,0.00578653,0.12291146
0.69934967,0.49689438,0.00351551,0.00000000,0.20102121,0.00698727,0.00870011,0.01604944,0.00528218,0.12357352
0.70535268,0.49753268,0.00355047,0.00000000,0.20303084,0.00672581,0.00882644,0.01430296,0.00484053,0.12375464
0.71135568,0.49598281,0.00356466,0.00000000,0.20385744,0.00647985,0.00889620,0.01279010,0.00445285,0.12338514
0.71735868,0.49202794,0.00355696,0.00000000,0.20343505,0.00624285,0.00890641,0.01148015,0.00411083,0.12241259
0.72336168,0.48552795,0.00352683,0.00000000,0.20173001,0.00600918,0.00885571,0.01034408,0.00380673,0.12080330
0.72936468,0.47642211,0.00347427,0.00000000,0.19874150,0.00577426,0.00874428,0.00935509,0.00353362,0.11854308
0.73536768,0.46472872,0.00339987,0.00000000,0.19450087,0.00553461,0.00857384,0.00848904,0.00328541,0.11563717
0.74137069,0.45054172,0.00330469,0.00000000,0.18906985,0.00528786,0.00834747,0.00772470,0.00305693,0.11210948
0.74737369,0.43402458,0.00319032,0.00000000,0.18253774,0.00503272,0.00806950,0.00704378,0.00284393,0.10800108
0.75337669,0.41540184,0.00305872,0.00000000,0.17501771,0.00476889,0.00774531,0.00643099,0.00264309,0.10336812
0.75937969,0.39494881,0.00291221,0.00000000,0.16664237,0.00449697,0.00738113,0.00587379,0.00245187,0.09827935
0.76538269,0.37297989,0.00275337,0.00000000,0.15755891,0.00421830,0.00698383,0.00536227,0.00226853,0.09281315
0.77138569,0.34983626,0.00258492,0.00000000,0.14792394,0.00393479,0.00656063,0.00488878,0.00209195,0.08705456
0.77738869,0.32587330,0.00240968,0.00000000,0.13789831,0.00364883,0.00611893,0.00444771,0.00192155,0.08109212
0.78339170,0.30144845,0.00223045,0.00000000,0.12764210,0.00336305,0.00566608,0.00403510,0.00175718,0.07501488
0.78939470,0.27691000,0.00204992,0.00000000,0.11731000,0.00308021,0.00520911,0.00364836,0.00159901,0.06890962
0.79539770,0.25258703,0.00187064,0.00000000,0.10704726,0.00280307,0.00475464,0.00328597,0.00144742,0.06285835
0.80140070,0.22878109,0.00169493,0.00000000,0.09698625,0.00253424,0.00430867,0.00294722,0.00130291,0.05693628
0.80740370,0.20575965,0.00152483,0.00000000,0.08724385,0.00227612,0.00387652,0.00263197,0.00116604,0.05121016
0.81340670,0.18375140,0.00136210,0.00000000,0.07791957,0.00203082,0.00346267,0.00234049,0.00103733,0.04573718
0.81940970,0.16294361,0.00120818,0.00000000,0.06909448,0.00180008,0.00307080,0.00207329,0.00091728,0.04056429
0.82541271,0.14348121,0.00106417,0.00000000,0.06083093,0.00158532,0.00270372,0.00183108,0.00080626,0.03572801
0.83141571,0.12546759,0.00093088,0.00000000,0.05317293,0.00138754,0.00236343,0.00161469,0.00070453,0.03125468
0.83741871,0.10896689,0.00080882,0.00000000,0.04614705,0.00120744,0.00205113,0.00142505,0.00061226,0.02716102
0.84342171,0.09400738,0.00069822,0.00000000,0.03976397,0.00104537,0.00176732,0.00126330,0.00052947,0.02345505
0.84942471,0.08058586,0.00059910,0.00000000,0.03402020,0.00090142,0.00151184,0.00113076,0.00045610,0.02013720
0.85542771,0.06867263,0.00051126,0.00000000,0.02890015,0.00077549,0.00128401,0.00102910,0.00039202,0.01720162
0.86143072,0.05821676,0.00043437,0.00000000,0.02437831,0.00066731,0.00108268,0.00096045,0.00033702,0.01463752
0.86743372,0.04915151,0.00036797,0.00000000,0.02042142,0.00057652,0.00090636,0.00092749,0.00029088,0.01243063
0.87343672,0.04139958,0.00031155,0.00000000,0.01699060,0.00050278,0.00075331,0.00093364,0.00025338,0.01056449
0.87943972,0.03487803,0.00026454,0.00000000,0.01404330,0.00044574,0.00062161,0.00098317,0.00022432,0.00902184
0.88544272,0.02950276,0.00022639,0.00000000,0.01153506,0.00040522,0.00050925,0.00108137,0.00020358,0.00778568
0.89144572,0.02519237,0.00019658,0.00000000,0.00942109,0.00038113,0.00041420,0.00123468,0.00019110,0.00684038
0.89744872,0.02187138,0.00017464,0.00000000,0.00765750,0.00037363,0.00033447,0.00145074,0.00018694,0.00617249
0.90345173,0.01947282,0.00016017,0.00000000,0.00620237,0.00038307,0.00026815,0.00173853,0.00019126,0.00577141
0.90945473,0.01793999,0.00015287,0.00000000,0.00501645,0.00041009,0.00021344,0.00210837,0.00020435,0.00562982
0.91545773,0.01722762,0.00015254,0.00000000,0.00406375,0.00045555,0.00016867,0.00257189,0.00022664,0.00574399
0.92146073,0.01730233,0.00015905,0.00000000,0.00331182,0.00052059,0.00013233,0.00314192,0.00025868,0.00611380
0.92746373,0.01814238,0.00017241,0.00000000,0.00273191,0.00060656,0.00010308,0.00383241,0.00030113,0.00674261
0.93346673,0.01973691,0.00019269,0.00000000,0.00229891,0.00071503,0.00007972,0.00465810,0.00035477,0.00763689
0.93946973,0.02208454,0.00022003,0.00000000,0.00199122,0.00084770,0.00006120,0.00563421,0.00042042,0.00880572
0.94547274,0.02519150,0.00025464,0.00000000,0.00179056,0.00100636,0.00004665,0.00677606,0.00049897,0.01026003
0.95147574,0.02906935,0.00029677,0.00000000,0.00168155,0.00119279,0.00003531,0.00809848,0.00059131,0.01201178
0.95747874,0.03373225,0.00034665,0.00000000,0.00165148,0.00140869,0.00002653,0.00961527,0.00069827,0.01407290
0.96348174,0.03919403,0.00040452,0.00000000,0.00168983,0.00165555,0.00001979,0.01133850,0.00082058,0.01645416
0.96948474,0.04546499,0.00047056,0.00000000,0.00178794,0.00193455,0.00001466,0.01327775,0.00095883,0.01916396
0.97548774,0.05254866,0.00054484,0.00000000,0.00193863,0.00224645,0.00001078,0.01543940,0.00111340,0.02220706
0.98149075,0.06043856,0.00062736,0.00000000,0.00213582,0.00259144,0.00000787,0.01782578,0.00128438,0.02558334
0.98749375,0.06911514,0.00071794,0.00000000,0.00237421,0.00296906,0.00000570,0.02043449,0.00147156,0.02928657
0.99349675,0.07854298,0.00081624,0.00000000,0.00264897,0.00337809,0.00000410,0.02325768,0.00167432,0.03330333
0.99949975,0.08866846,0.00092173,0.00000000,0.00295553,0.00381645,0.00000293,0.02628151,0.00189166,0.03761209
1.00550275,0.09941802,0.00103365,0.00000000,0.00328932,0.00428115,0.00000208,0.02948576,0.00212209,0.04218256
1.01150575,0.11069706,0.00115104,0.00000000,0.00364563,0.00476825,0.00000146,0.03284355,0.00236370,0.04697524
1.01750875,0.12238978,0.00127269,0.00000000,0.00401953,0.00527285,0.00000102,0.03632139,0.00261407,0.05194140
1.02351176,0.13435981,0.00139718,0.00000000,0.00440577,0.00578914,0.00000071,0.03987946,0.00287036,0.05702338
1.02951476,0.14645186,0.00152291,0.00000000,0.00479881,0.00631048,0.00000049,0.04347212,0.00312934,0.06215531
1.03551776,0.15849440,0.00164809,0.00000000,0.00519285,0.00682950,0.00000034,0.04704871,0.00338742,0.06726423
1.04152076,0.17030315,0.00177079,0.00000000,0.00558196,0.00733825,0.00000023,0.05055468,0.00364075,0.07227157
1.04752376,0.18168554,0.00188899,0.00000000,0.00596016,0.00782841,0.00000016,0.05393288,0.00388533,0.07709504
1.05352676,0.19244588,0.00200065,0.00000000,0.00632168,0.00829153,0.00000011,0.05712509,0.00411713,0.08165076
1.05952976,0.20239101,0.00210373,0.00000000,0.00666110,0.00871921,0.00000008,0.06007377,0.00433221,0.08585561
1.06553277,0.21133640,0.00219627,0.00000000,0.00697367,0.00910343,0.00000007,0.06272376,0.00452684,0.08962977
1.07153577,0.21911224,0.00227648,0.00000000,0.00725551,0.00943674,0.00000006,0.06502413,0.00469769,0.09289924
1.07753877,0.22556944,0.00234276,0.00000000,0.00750390,0.00971258,0.00000007,0.06692994,0.00484194,0.09559824
1.08354177,0.23058521,0.00239374,0.00000000,0.00771757,0.00992547,0.00000009,0.06840382,0.00495743,0.09767151
1.08954477,0.23406794,0.00242842,0.00000000,0.00789697,0.01007123,0.00000012,0.06941741,0.00504274,0.09907621
1.09554777,0.23596122,0.00244608,0.00000000,0.00804449,0.01014711,0.00000017,0.06995246,0.00509737,0.09978351
1.10155078,0.23624682,0.00244643,0.00000000,0.00816472,0.01015196,0.00000024,0.07000170,0.00512176,0.09977967
1.10755378,0.23494643,0.00242954,0.00000000,0.00826462,0.01008626,0.00000035,0.06956925,0.00511735,0.09906659
1.11355678,0.23212220,0.00239586,0.00000000,0.00835372,0.00995212,0.00000050,0.06867066,0.00508666,0.09766187
1.11955978,0.22787595,0.00234626,0.00000000,0.00844419,0.00975326,0.00000072,0.06733267,0.00503324,0.09559825
1.12556278,0.22234723,0.00228192,0.00000000,0.00855095,0.00949488,0.00000102,0.06559242,0.00496167,0.09292263
1.13156578,0.21571019,0.00220438,0.00000000,0.00869166,0.00918353,0.00000145,0.06349646,0.00487747,0.08969450
1.13756878,0.20816954,0.00211542,0.00000000,0.00888669,0.00882691,0.00000203,0.06109942,0.00478707,0.08598413
1.14357179,0.19995573,0.00201707,0.00000000,0.00915901,0.00843363,0.00000283,0.05846242,0.00469764,0.08187032
1.14957479,0.19131952,0.00191152,0.00000000,0.00953399,0.00801299,0.00000391,0.05565131,0.00461701,0.07743810
1.15557779,0.18252634,0.00180107,0.00000000,0.01003920,0.00757470,0.00000537,0.05273490,0.00455350,0.07277623
1.16158079,0.17385038,0.00168807,0.00000000,0.01070402,0.00712863,0.00000733,0.04978300,0.00451571,0.06797478
1.16758379,0.16556886,0.00157487,0.00000000,0.01155931,0.00668453,0.00000993,0.04686464,0.00451241,0.06312285
1.17358679,0.15795660,0.00146378,0.00000000,0.01263684,0.00625181,0.00001338,0.04404631,0.00455231,0.05830650
1.17958979,0.15128087,0.00135702,0.00000000,0.01396879,0.00583934,0.00001789,0.04139035,0.00464383,0.05360689
1.18559280,0.14579687,0.00125665,0.00000000,0.01558706,0.00545522,0.00002376,0.03895353,0.00479494,0.04909891
1.19159580,0.14174374,0.00116464,0.00000000,0.01752257,0.00510667,0.00003136,0.03678585,0.00501294,0.04485002
1.19759880,0.13934120,0.00108274,0.00000000,0.01980448,0.00479987,0.00004112,0.03492954,0.00530420,0.04091953
1.20360180,0.13878668,0.00101256,0.00000000,0.02245938,0.00453990,0.00005357,0.03341832,0.00567405,0.03735830
1.20960480,0.14025319,0.00095551,0.00000000,0.02551045,0.00433069,0.00006935,0.03227692,0.00612651,0.03420866
1.21560780,0.14388752,0.00091287,0.00000000,0.02897660,0.00417497,0.00008921,0.03152071,0.00666416,0.03150466
1.22161081,0.14980895,0.00088573,0.00000000,0.03287178,0.00407432,0.00011406,0.03115572,0.00728795,0.02927264
1.22761381,0.15810838,0.00087505,0.00000000,0.03720417,0.00402916,0.00014493,0.03117872,0.00799712,0.02753179
1.23361681,0.16884767,0.00088165,0.00000000,0.04197566,0.00403884,0.00018306,0.03157759,0.00878906,0.02629497
1.23961981,0.18205928,0.00090624,0.00000000,0.04718141,0.00410167,0.00022985,0.03233178,0.00965931,0.02556952
1.24562281,0.19774612,0.00094943,0.00000000,0.05280958,0.00421507,0.00028693,0.03341302,0.01060152,0.02535795
1.25162581,0.21588155,0.00101172,0.00000000,0.05884135,0.00437561,0.00035614,0.03478608,0.01160751,0.02565873
1.25762881,0.23640959,0.00109352,0.00000000,0.06525114,0.00457912,0.00043960,0.03640977,0.01266738,0.02646680
1.26363182,0.25924534,0.00119511,0.00000000,0.07200710,0.00482084,0.00053964,0.03823799,0.01376966,0.02777400
1.26963482,0.28427547,0.00131668,0.00000000,0.07907186,0.00509550,0.00065892,0.04022089,0.01490154,0.02956936
1.27563782,0.31135915,0.00145828,0.00000000,0.08640357,0.00539746,0.00080037,0.04230613,0.01604909,0.03183910
1.28164082,0.34032910,0.00161979,0.00000000,0.09395710,0.00572082,0.00096722,0.04444015,0.01719761,0.03456663
1.28764382,0.37099305,0.00180091,0.00000000,0.10168553,0.00605952,0.00116304,0.04656956,0.01833193,0.03773223
1.29364682,0.40313555,0.00200114,0.00000000,0.10954168,0.00640748,0.00139169,0.04864242,0.01943679,0.04131276
1.29964982,0.43652024,0.00221969,0.00000000,0.11747979,0.00675868,0.00165738,0.05060956,0.02049718,0.04528122
1.30565283,0.47089253,0.00245554,0.00000000,0.12545720,0.00710728,0.00196461,0.05242577,0.02149876,0.04960634
1.31165583,0.50598283,0.00270731,0.00000000,0.13343589,0.00744771,0.00231818,0.05405092,0.02242814,0.05425215
1.31765883,0.54151025,0.00297334,0.00000000,0.14138400,0.00777472,0.00272316,0.05545093,0.02327323,0.05917772
1.32366183,0.57718681,0.00325161,0.00000000,0.14927704,0.00808351,0.00318484,0.05659852,0.02402349,0.06433700
1.32966483,0.61272218,0.00353975,0.00000000,0.15709879,0.00836974,0.00370868,0.05747383,0.02467020,0.06967889
1.33566783,0.64782879,0.00383509,0.00000000,0.16484195,0.00862962,0.00430022,0.05806475,0.02520658,0.07514756
1.34167084,0.68222739,0.00413464,0.00000000,0.17250827,0.00885991,0.00496499,0.05836713,0.02562792,0.08068305
1.34767384,0.71565286,0.00443517,0.00000000,0.18010837,0.00905801,0.00570839,0.05838463,0.02593162,0.08622217
1.35367684,0.74786016,0.00473324,0.00000000,0.18766102,0.00922194,0.00653554,0.05812852,0.02611719,0.09169973
1.35967984,0.77863037,0.00502530,0.00000000,0.19519206,0.00935038,0.00745113,0.05761716,0.02618623,0.09705004
1.36568284,0.80777653,0.00530774,0.00000000,0.20273294,0.00944268,0.00845921,0.05687541,0.02614229,0.10220863
1.37168584,0.83514922,0.00557703,0.00000000,0.21031888,0.00949887,0.00956302,0.05593388,0.02599076,0.10711431
1.37768884,0.86064167,0.00582976,0.00000000,0.21798681,0.00951968,0.01076478,0.05482808,0.02573877,0.11171118
1.38369185,0.88419414,0.00606280,0.00000000,0.22577315,0.00950653,0.01206544,0.05359760,0.02539499,0.11595087
1.38969485,0.90579759,0.00627336,0.00000000,0.23371159,0.00946151,0.01346457,0.05228518,0.02496949,0.11979462
1.39569785,0.92549629,0.00645910,0.00000000,0.24183089,0.00938745,0.01496011,0.05093590,0.02447363,0.12321531
1.40170085,0.94338942,0.00661823,0.00000000,0.25015298,0.00928780,0.01654829,0.04959630,0.02391987,0.12619921
1.40770385,0.95963152,0.00674953,0.00000000,0.25869142,0.00916673,0.01822351,0.04831373,0.02332171,0.12874745
1.41370685,0.97443168,0.00685244,0.00000000,0.26745029,0.00902900,0.01997837,0.04713562,0.02269353,0.13087704
1.41970985,0.98805162,0.00692708,0.00000000,0.27642374,0.00887998,0.02180369,0.04610895,0.02205053,0.13262146
1.42571286,1.00080255,0.00697425,0.00000000,0.28559620,0.00872560,0.02368869,0.04527971,0.02140865,0.13403070
1.43171586,1.01304090,0.00699542,0.00000000,0.29494336,0.00857223,0.02562122,0.04469250,0.02078446,0.13517073
1.43771886,1.02516307,0.00699268,0.00000000,0.30443388,0.00842663,0.02758806,0.04439012,0.02019508,0.13612241
1.44372186,1.03759921,0.00696871,0.00000000,0.31403180,0.00829584,0.02957540,0.04441320,0.01965809,0.13697988
1.44972486,1.05080611,0.00692668,0.00000000,0.32369968,0.00818704,0.03156928,0.04479983,0.01919140,0.13784836
1.45572786,1.06525942,0.00687015,0.00000000,0.33340210,0.00810744,0.03355615,0.04558519,0.01881309,0.13884153
1.46173087,1.08144509,0.00680299,0.00000000,0.34310966,0.00806407,0.03552345,0.04680116,0.01854124,0.14007846
1.46773387,1.09985024,0.00672926,0.00000000,0.35280297,0.00806370,0.03746020,0.04847580,0.01839370,0.14168028
1.47373687,1.12095345,0.00665307,0.00000000,0.36247660,0.00811258,0.03935757,0.05063287,0.01838784,0.14376662
1.47973987,1.14521458,0.00657852,0.00000000,0.37214250,0.00821633,0.04120932,0.05329129,0.01854020,0.14645185
1.48574287,1.17306411,0.00650951,0.00000000,0.38183291,0.00837975,0.04301226,0.05646447,0.01886621,0.14984147
1.49174587,1.20489214,0.00644972,0.00000000,0.39160220,0.00860668,0.04476647,0.06015976,0.01937978,0.15402844
1.49774887,1.24103713,0.00640244,0.00000000,0.40152765,0.00889981,0.04647545,0.06437777,0.02009289,0.15908985
1.50375188,1.28177458,0.00637053,0.00000000,0.41170880,0.00926064,0.04814601,0.06911182,0.02101519,0.16508382
1.50975488,1.32730583,0.00635635,0.00000000,0.42226543,0.00968932,0.04978809,0.07434737,0.02215357,0.17204686
1.51575788,1.37774718,0.00636167,0.00000000,0.43333397,0.01018463,0.05141425,0.08006164,0.02351176,0.17999170
1.52176088,1.43311982,0.00638765,0.00000000,0.44506249,0.01074392,0.05303911,0.08622325,0.02508991,0.18890576
1.52776388,1.49334078,0.00643485,0.00000000,0.45760429,0.01136314,0.05467852,0.09279213,0.02688431,0.19875012
