energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up
-4.30115058,1.41329101,0.02503534,0.32083851,0.54780750,0.26960073,0.08791489,0.43994144
-4.29514757,1.42448937,0.02661374,0.32801497,0.53350214,0.27596338,0.09091631,0.43536936
-4.28914457,1.43261478,0.02809657,0.33406463,0.51961167,0.28155081,0.09347024,0.43060381
-4.28314157,1.43700269,0.02945692,0.33882099,0.50596040,0.28620181,0.09552854,0.42546222
-4.27713857,1.43705278,0.03066918,0.34213756,0.49236907,0.28976950,0.09705109,0.41977172
-4.27113557,1.43225662,0.03170992,0.34389346,0.47866670,0.29212722,0.09800712,0.41337915
-4.26513257,1.42222183,0.03255866,0.34399817,0.46470118,0.29317376,0.09837621,0.40615989
-4.25912956,1.40669154,0.03319860,0.34239534,0.45034833,0.29283769,0.09814900,0.39802512
-4.25312656,1.38555845,0.03361715,0.33906539,0.43551897,0.29108071,0.09732757,0.38892728
-4.24712356,1.35887282,0.03380649,0.33402692,0.42016385,0.28789972,0.09592548,0.37886348
-4.24112056,1.32684425,0.03376376,0.32733676,0.40427632,0.28332769,0.09396745,0.36787682
-4.23511756,1.28983729,0.03349126,0.31908875,0.38789295,0.27743318,0.09148866,0.35605550
-4.22911456,1.24836105,0.03299635,0.30941120,0.37109194,0.27031852,0.08853374,0.34353009
-4.22311156,1.20305356,0.03229120,0.29846334,0.35398984,0.26211684,0.08515552,0.33046887
-4.21710855,1.15466149,0.03139237,0.28643065,0.33673668,0.25298800,0.08141349,0.31707172
-4.21110555,1.10401631,0.03032029,0.27351953,0.31950994,0.24311365,0.07737213,0.30356276
-4.20510255,1.05200790,0.02909847,0.25995138,0.30250770,0.23269158,0.07309910,0.29018217
-4.19909955,0.99955683,0.02775280,0.24595639,0.28594135,0.22192965,0.06866340,0.27717756
-4.19309655,0.94758639,0.02631067,0.23176729,0.27002826,0.21103960,0.06413362,0.26479528
-4.18709355,0.89699558,0.02480010,0.21761329,0.25498474,0.20023087,0.05957618,0.25327200
-4.18109055,0.84863422,0.02324889,0.20371453,0.24101959,0.18970482,0.05505385,0.24282697
-4.17508754,0.80328081,0.02168381,0.19027706,0.22832857,0.17964950,0.05062438,0.23365522
-4.16908454,0.76162437,0.02012990,0.17748874,0.21708988,0.17023516,0.04633943,0.22592200
-4.16308154,0.72425035,0.01860985,0.16551602,0.20746095,0.16161069,0.04224372,0.21975858
-4.15707854,0.69163144,0.01714347,0.15450169,0.19957643,0.15390109,0.03837454,0.21525958
-4.15107554,0.66412312,0.01574739,0.14456382,0.19354758,0.14720598,0.03476147,0.21248197
-4.14507254,0.64196410,0.01443480,0.13579551,0.18946283,0.14159928,0.03142644,0.21144551
-4.13906953,0.62528115,0.01321539,0.12826577,0.18738951,0.13712980,0.02838393,0.21213483
-4.13306653,0.61409818,0.01209539,0.12202109,0.18737642,0.13382292,0.02564156,0.21450281
-4.12706353,0.60834857,0.01107774,0.11708780,0.18945722,0.13168295,0.02320070,0.21847509
-4.12106053,0.60789013,0.01016237,0.11347485,0.19365408,0.13069618,0.02105728,0.22395558
-4.11505753,0.61252189,0.00934655,0.11117693,0.19998158,0.13083438,0.01920275,0.23083244
-4.10905453,0.62200146,0.00862527,0.11017769,0.20845030,0.13205848,0.01762497,0.23898452
-4.10305153,0.63606223,0.00799172,0.11045281,0.21906995,0.13432225,0.01630922,0.24828756
-4.09704852,0.65442933,0.00743775,0.11197280,0.23185171,0.13757574,0.01523905,0.25862014
-4.09104552,0.67683342,0.00695429,0.11470531,0.24680942,0.14176829,0.01439718,0.26986885
-4.08504252,0.70302164,0.00653181,0.11861681,0.26395965,0.14685095,0.01376623,0.28193244
-4.07903952,0.73276500,0.00616076,0.12367356,0.28332037,0.15277810,0.01332926,0.29472478
-4.07303652,0.76586192,0.00583183,0.12984179,0.30490816,0.15950825,0.01307033,0.30817633
-4.06703352,0.80213766,0.00553632,0.13708711,0.32873418,0.16700397,0.01297473,0.32223424
-4.06103052,0.84143972,0.00526637,0.14537317,0.35479892,0.17523094,0.01302918,0.33686078
-4.05502751,0.88362970,0.00501507,0.15465972,0.38308598,0.18415616,0.01322179,0.35203049
-4.04902451,0.92857189,0.00477664,0.16490008,0.41355537,0.19374556,0.01354198,0.36772604
-4.04302151,0.97611973,0.00454644,0.17603844,0.44613648,0.20396106,0.01398023,0.38393308
-4.03701851,1.02610083,0.00432098,0.18800690,0.48072140,0.21475738,0.01452772,0.40063451
-4.03101551,1.07830176,0.00409786,0.20072278,0.51715890,0.22607880,0.01517593,0.41780442
-4.02501251,1.13245375,0.00387568,0.21408623,0.55524964,0.23785614,0.01591628,0.43540223
-4.01900950,1.18822031,0.00365392,0.22797840,0.59474296,0.25000421,0.01673960,0.45336727
-4.01300650,1.24518797,0.00343284,0.24226046,0.63533562,0.26241993,0.01763583,0.47161446
-4.00700350,1.30286085,0.00321325,0.25677356,0.67667272,0.27498143,0.01859363,0.49003103
-4.00100050,1.36065975,0.00299643,0.27133979,0.71835104,0.28754809,0.01960015,0.50847502
-3.99499750,1.41792629,0.00278393,0.28576430,0.75992464,0.29996173,0.02064086,0.52677523
-3.98899450,1.47393186,0.00257743,0.29983850,0.80091274,0.31204905,0.02169957,0.54473314
-3.98299150,1.52789154,0.00237866,0.31334425,0.84080953,0.32362499,0.02275851,0.56212639
-3.97698849,1.57898214,0.00218921,0.32605896,0.87909558,0.33449720,0.02379857,0.57871394
-3.97098549,1.62636372,0.00201051,0.33776124,0.91525031,0.34447120,0.02479964,0.59424247
-3.96498249,1.66920363,0.00184371,0.34823711,0.94876516,0.35335616,0.02574107,0.60845387
-3.95897949,1.70670170,0.00168970,0.35728624,0.97915655,0.36097088,0.02660225,0.62109325
-3.95297649,1.73811556,0.00154898,0.36472807,1.00597849,0.36714980,0.02736315,0.63191724
-3.94697349,1.76278471,0.00142178,0.37040748,1.02883395,0.37174862,0.02800499,0.64070204
-3.94097049,1.78015218,0.00130795,0.37419982,1.04738477,0.37464936,0.02851086,0.64725081
-3.93496748,1.78978285,0.00120709,0.37601488,1.06135957,0.37576460,0.02886628,0.65140022
-3.92896448,1.79137750,0.00111851,0.37579983,1.07055963,0.37504056,0.02905971,0.65302566
-3.92296148,1.78478210,0.00104130,0.37354094,1.07486237,0.37245910,0.02908304,0.65204508
-3.91695848,1.76999211,0.00097441,0.36926395,1.07422266,0.36803841,0.02893180,0.64842123
-3.91095548,1.74715166,0.00091664,0.36303315,1.06867188,0.36183243,0.02860541,0.64216242
-3.90495248,1.71654798,0.00086676,0.35494936,1.05831512,0.35392913,0.02810718,0.63332171
-3.89894947,1.67860148,0.00082350,0.34514669,1.04332663,0.34444761,0.02744418,0.62199477
-3.89294647,1.63385231,0.00078565,0.33378853,1.02394399,0.33353446,0.02662708,0.60831668
-3.88694347,1.58294404,0.00075205,0.32106277,1.00046130,0.32135927,0.02566970,0.59245766
-3.88094047,1.52660549,0.00072167,0.30717658,0.97322173,0.30810981,0.02458862,0.57461834
-3.87493747,1.46563151,0.00069360,0.29235103,0.94260980,0.29398696,0.02340260,0.55502453
-3.86893447,1.40086371,0.00066711,0.27681564,0.90904362,0.27919963,0.02213204,0.53392194
-3.86293147,1.33317176,0.00064165,0.26080321,0.87296737,0.26395998,0.02079832,0.51157097
-3.85692846,1.26343605,0.00061685,0.24454505,0.83484422,0.24847900,0.01942327,0.48824184
-3.85092546,1.19253214,0.00059254,0.22826671,0.79514963,0.23296264,0.01802855,0.46421006
-3.84492246,1.12131741,0.00056878,0.21218443,0.75436534,0.21760867,0.01663518,0.43975253
-3.83891946,1.05062003,0.00054580,0.19650225,0.71297390,0.20260418,0.01526306,0.41514409
-3.83291646,0.98123037,0.00052406,0.18140990,0.67145366,0.18812378,0.01393068,0.39065472
-3.82691346,0.91389473,0.00050425,0.16708137,0.63027436,0.17432856,0.01265480,0.36654725
-3.82091046,0.84931114,0.00048723,0.15367413,0.58989312,0.16136563,0.01145036,0.34307548
-3.81490745,0.78812704,0.00047411,0.14132903,0.55075078,0.14936822,0.01033034,0.32048279
-3.80890445,0.73093846,0.00046624,0.13017061,0.51326857,0.13845614,0.00930586,0.29900099
-3.80290145,0.67829034,0.00046519,0.12030778,0.47784501,0.12873666,0.00838623,0.27884937
-3.79689845,0.63067764,0.00047279,0.11183488,0.44485314,0.12030550,0.00757916,0.26023396
-3.79089545,0.58854685,0.00049115,0.10483281,0.41463780,0.11324795,0.00689091,0.24334672
-3.78489245,0.55229765,0.00052268,0.09937021,0.38751321,0.10763989,0.00632661,0.22836483
-3.77888944,0.52228436,0.00057009,0.09550467,0.36376077,0.10354874,0.00589048,0.21544982
-3.77288644,0.49881707,0.00063642,0.09328376,0.34362696,0.10103422,0.00558607,0.20474665
-3.76688344,0.48216205,0.00072505,0.09274584,0.32732154,0.10014878,0.00541657,0.19638267
-3.76088044,0.47254166,0.00083969,0.09392070,0.31501601,0.10093774,0.00538496,0.19046636
-3.75487744,0.47013326,0.00098441,0.09682990,0.30684222,0.10343920,0.00549420,0.18708604
-3.74887444,0.47506757,0.00116358,0.10148674,0.30289144,0.10768343,0.00574739,0.18630844
-3.74287144,0.48742608,0.00138184,0.10789606,0.30321358,0.11369212,0.00614776,0.18817713
-3.73686843,0.50723796,0.00164407,0.11605372,0.30781684,0.12147720,0.00669877,0.19271104
-3.73086543,0.53447635,0.00195529,0.12594577,0.31666783,0.13103947,0.00740398,0.19990284
-3.72486243,0.56905429,0.00232053,0.13754756,0.32969201,0.14236698,0.00826695,0.20971759
-3.71885943,0.61082064,0.00274478,0.15082260,0.34677468,0.15543333,0.00929109,0.22209142
-3.71285643,0.65955596,0.00323274,0.16572138,0.36776260,0.17019584,0.01047938,0.23693055
-3.70685343,0.71496893,0.00378873,0.18218020,0.39246616,0.18659375,0.01183417,0.25411063
-3.70085043,0.77669338,0.00441645,0.20012010,0.42066217,0.20454660,0.01335676,0.27347652
-3.69484742,0.84428636,0.00511878,0.21944586,0.45209746,0.22395273,0.01504717,0.29484261
-3.68884442,0.91722748,0.00589760,0.24004528,0.48649306,0.24468812,0.01690373,0.31799379
-3.68284142,0.99491983,0.00675350,0.26178881,0.52354908,0.26660568,0.01892271,0.34268702
-3.67683842,1.07669260,0.00768564,0.28452944,0.56295014,0.28953496,0.02109807,0.36865373
-3.67083542,1.16180572,0.00869156,0.30810312,0.60437126,0.31328253,0.02342107,0.39560284
-3.66483242,1.24945645,0.00976698,0.33232952,0.64748395,0.33763292,0.02588005,0.42322464
-3.65882941,1.33878802,0.01090571,0.35701336,0.69196241,0.36235032,0.02846026,0.45119518
-3.65282641,1.42890015,0.01209958,0.38194620,0.73748935,0.38718102,0.03114371,0.47918139
-3.64682341,1.51886127,0.01333843,0.40690867,0.78376129,0.41185651,0.03390915,0.50684656
-3.64082041,1.60772225,0.01461017,0.43167310,0.83049302,0.43609728,0.03673214,0.53385611
-3.63481741,1.69453105,0.01590091,0.45600656,0.87742071,0.45961731,0.03958522,0.55988357
-3.62881441,1.77834802,0.01719512,0.47967414,0.92430361,0.48212901,0.04243824,0.58461631
-3.62281141,1.85826132,0.01847596,0.50244243,0.97092408,0.50334854,0.04525867,0.60776114
-3.61680840,1.93340186,0.01972559,0.52408305,1.01708564,0.52300146,0.04801219,0.62904935
-3.61080540,2.00295738,0.02092556,0.54437618,1.06260935,0.54082834,0.05066323,0.64824104
-3.60480240,2.06618515,0.02205723,0.56311398,1.10732828,0.55659032,0.05317569,0.66512870
-3.59879940,2.12242290,0.02310229,0.58010368,1.15108072,0.57007432,0.05551369,0.67953989
-3.59279640,2.17109769,0.02404323,0.59517050,1.19370209,0.58109780,0.05764233,0.69133887
-3.58679340,2.21173261,0.02486380,0.60816009,1.23501653,0.58951284,0.05952857,0.70042725
-3.58079040,2.24395117,0.02554953,0.61894055,1.27482846,0.59520938,0.06114202,0.70674382
-3.57478739,2.26747946,0.02608810,0.62740411,1.31291495,0.59811766,0.06245575,0.71026335
-3.56878439,2.28214634,0.02646973,0.63346826,1.34901965,0.59820958,0.06344700,0.71099483
-3.56278139,2.28788186,0.02668750,0.63707656,1.38284890,0.59549912,0.06409782,0.70897909
-3.55677839,2.28471429,0.02673753,0.63819906,1.41407067,0.59004175,0.06439566,0.70428607
-3.55077539,2.27276611,0.02661911,0.63683240,1.44231679,0.58193286,0.06433368,0.69701194
-3.54477239,2.25224941,0.02633471,0.63299969,1.46718877,0.57130543,0.06391110,0.68727619
-3.53876938,2.22346100,0.02588992,0.62675019,1.48826728,0.55832687,0.06313319,0.67521890
-3.53276638,2.18677752,0.02529325,0.61815877,1.50512511,0.54319533,0.06201127,0.66099832
-3.52676338,2.14265083,0.02455590,0.60732540,1.51734318,0.52613556,0.06056239,0.64478872
-3.52076038,2.09160367,0.02369138,0.59437436,1.52452900,0.50739442,0.05880898,0.62677880
-3.51475738,2.03422569,0.02271515,0.57945345,1.52633658,0.48723636,0.05677824,0.60717027
-3.50875438,1.97116972,0.02164415,0.56273301,1.52248698,0.46593880,0.05450148,0.58617700
-3.50275138,1.90314800,0.02049634,0.54440478,1.51278808,0.44378767,0.05201333,0.56402421
-3.49674837,1.83092822,0.01929024,0.52468047,1.49715270,0.42107314,0.04935087,0.54094792
-3.49074537,1.75532898,0.01804441,0.50379004,1.47561379,0.39808562,0.04655271,0.51719429
-3.48474237,1.67721429,0.01677707,0.48197964,1.44833561,0.37511205,0.04365811,0.49301887
-3.47873937,1.59748702,0.01550565,0.45950903,1.41562032,0.35243250,0.04070605,0.46868554
-3.47273637,1.51708071,0.01424645,0.43664863,1.37790911,0.33031709,0.03773439,0.44446504
-3.46673337,1.43694992,0.01301436,0.41367604,1.33577777,0.30902318,0.03477912,0.42063298
-3.46073037,1.35805876,0.01182265,0.39087204,1.28992650,0.28879274,0.03187367,0.39746741
-3.45472736,1.28136780,0.01068275,0.36851622,1.24116436,0.26985001,0.02904840,0.37524566
-3.44872436,1.20781949,0.00960423,0.34688221,1.19038881,0.25239914,0.02633013,0.35424081
-3.44272136,1.13832233,0.00859472,0.32623263,1.13856127,0.23662214,0.02374186,0.33471755
-3.43671836,1.07373418,0.00765998,0.30681391,1.08667952,0.22267674,0.02130266,0.31692780
-3.43071536,1.01484528,0.00680393,0.28885111,1.03574829,0.21069442,0.01902759,0.30110593
-3.42471236,0.96236141,0.00602884,0.27254297,0.98674916,0.20077860,0.01692782,0.28746406
-3.41870935,0.91688789,0.00533539,0.25805720,0.94061099,0.19300282,0.01501080,0.27618733
-3.41270635,0.87891500,0.00472294,0.24552643,0.89818222,0.18740935,0.01328055,0.26742946
-3.40670335,0.84880547,0.00418965,0.23504480,0.86020605,0.18400791,0.01173800,0.26130883
-3.40070035,0.82678461,0.00373269,0.22666547,0.82729956,0.18277492,0.01038137,0.25790511
-3.39469735,0.81293363,0.00334845,0.22039914,0.79993737,0.18365323,0.00920659,0.25725671
-3.38869435,0.80718656,0.00303271,0.21621369,0.77844069,0.18655246,0.00820771,0.25935914
-3.38269135,0.80933112,0.00278080,0.21403513,0.76297189,0.19135015,0.00737735,0.26416444
-3.37668834,0.81901375,0.00258778,0.21374972,0.75353474,0.19789362,0.00670704,0.27158165
-3.37068534,0.83574888,0.00244855,0.21520746,0.74998029,0.20600285,0.00618763,0.28147851
-3.36468234,0.85893222,0.00235801,0.21822672,0.75201799,0.21547416,0.00580957,0.29368424
-3.35867934,0.88785796,0.00231112,0.22260005,0.75923147,0.22608491,0.00556324,0.30799340
-3.35267634,0.92173935,0.00230300,0.22810096,0.77109840,0.23759893,0.00543911,0.32417081
-3.34667334,0.95973209,0.00232902,0.23449147,0.78701349,0.24977274,0.00542796,0.34195728
-3.34067034,1.00095977,0.00238481,0.24153013,0.80631366,0.26236234,0.00552102,0.36107610
-3.33466733,1.04454056,0.00246634,0.24898036,0.82830441,0.27513034,0.00571003,0.38123999
-3.32866433,1.08961418,0.00256994,0.25661871,0.85228631,0.28785312,0.00598732,0.40215838
-3.32266133,1.13536803,0.00269230,0.26424266,0.87758051,0.30032794,0.00634580,0.42354471
-3.31665833,1.18106171,0.00283049,0.27167773,0.90355230,0.31237942,0.00677899,0.44512351
-3.31065533,1.22604865,0.00298198,0.27878354,0.92963181,0.32386537,0.00728099,0.46663713
-3.30465233,1.26979411,0.00314463,0.28545853,0.95533101,0.33468141,0.00784641,0.48785168
-3.29864932,1.31188875,0.00331663,0.29164308,0.98025644,0.34476440,0.00847034,0.50856221
-3.29264632,1.35205708,0.00349655,0.29732085,1.00411708,0.35409417,0.00914828,0.52859671
-3.28664332,1.39016037,0.00368328,0.30251827,1.02672735,0.36269372,0.00987609,0.54781900
-3.28064032,1.42619382,0.00387599,0.30730211,1.04800497,0.37062752,0.01064989,0.56613028
-3.27463732,1.46027814,0.00407409,0.31177522,1.06796405,0.37799814,0.01146601,0.58346920
-3.26863432,1.49264560,0.00427720,0.31607055,1.08670378,0.38494111,0.01232091,0.59981072
-3.26263132,1.52362129,0.00448510,0.32034378,1.10439332,0.39161836,0.01321110,0.61516343
-3.25662831,1.55360026,0.00469762,0.32476475,1.12125371,0.39821032,0.01413301,0.62956569
-3.25062531,1.58302156,0.00491464,0.32950820,1.13753772,0.40490714,0.01508299,0.64308055
-3.24462231,1.61234018,0.00513597,0.33474421,1.15350875,0.41189925,0.01605712,0.65578969
-3.23861931,1.64199829,0.00536132,0.34062877,1.16941967,0.41936787,0.01705120,0.66778663
-3.23261631,1.67239701,0.00559019,0.34729498,1.18549298,0.42747571,0.01806061,0.67916931
-3.22661331,1.70386998,0.00582187,0.35484537,1.20190302,0.43635842,0.01908023,0.69003249
-3.22061031,1.73666014,0.00605530,0.36334568,1.21876140,0.44611718,0.02010441,0.70046017
-3.21460730,1.77090076,0.00628910,0.37282052,1.23610631,0.45681281,0.02112689,0.71051844
-3.20860430,1.80660181,0.00652150,0.38325112,1.25389638,0.46846172,0.02214076,0.72024896
-3.20260130,1.84364248,0.00675035,0.39457541,1.27200943,0.48103397,0.02313852,0.72966357
-3.19659830,1.88177036,0.00697311,0.40669042,1.29024634,0.49445358,0.02411210,0.73874013
-3.19059530,1.92060755,0.00718687,0.41945699,1.30833987,0.50860119,0.02505297,0.74742008
-3.18459230,1.95966371,0.00738843,0.43270662,1.32596818,0.52331893,0.02595230,0.75560773
-3.17858929,1.99835560,0.00757434,0.44625015,1.34277233,0.53841752,0.02680112,0.76317149
-3.17258629,2.03603242,0.00774101,0.45988792,1.35837716,0.55368508,0.02759060,0.76994719
-3.16658329,2.07200593,0.00788482,0.47342088,1.37241434,0.56889753,0.02831232,0.77574324
-3.16058029,2.10558408,0.00800222,0.48666221,1.38454666,0.58382996,0.02895853,0.78034772
-3.15457729,2.13610656,0.00808990,0.49944869,1.39449223,0.59826851,0.02952256,0.78353692
-3.14857429,2.16298057,0.00814486,0.51165148,1.40204732,0.61202213,0.02999902,0.78508513
-3.14257129,2.18571508,0.00816461,0.52318546,1.40710667,0.62493366,0.03038417,0.78477529
-3.13656828,2.20395166,0.00814723,0.53401677,1.40968001,0.63688968,0.03067613,0.78240979
-3.13056528,2.21749033,0.00809148,0.54416799,1.40990384,0.64782841,0.03087507,0.77782110
-3.12456228,2.22630867,0.00799691,0.55372063,1.40804750,0.65774535,0.03098330,0.77088164
-3.11855928,2.23057317,0.00786387,0.56281464,1.40451314,0.66669620,0.03100530,0.76151225
-3.11255628,2.23064174,0.00769356,0.57164484,1.39982897,0.67479667,0.03094760,0.74968897
-3.10655328,2.22705697,0.00748799,0.58045430,1.39463600,0.68221933,0.03081864,0.73544763
-3.10055028,2.22053011,0.00724997,0.58952482,1.38966843,0.68918723,0.03062842,0.71888602
-3.09454727,2.21191620,0.00698301,0.59916495,1.38572832,0.69596470,0.03038816,0.70016353
-3.08854427,2.20218130,0.00669121,0.60969580,1.38365538,0.70284551,0.03010984,0.67949823
-3.08254127,2.19236331,0.00637917,0.62143554,1.38429317,0.71013913,0.02980571,0.65716150
-3.07653827,2.18352796,0.00605185,0.63468297,1.38845288,0.71815543,0.02948771,0.63347059
-3.07053527,2.17672222,0.00571439,0.64970118,1.39687649,0.72718878,0.02916703,0.60877942
-3.06453227,2.17292742,0.00537198,0.66670189,1.41020072,0.73750224,0.02885354,0.58346804
-3.05852926,2.17301429,0.00502974,0.68583144,1.42892361,0.74931271,0.02855542,0.55793151
-3.05252626,2.17770236,0.00469253,0.70715903,1.45337526,0.76277772,0.02827876,0.53256851
-3.04652326,2.18752592,0.00436489,0.73066791,1.48369428,0.77798480,0.02802739,0.50777043
-3.04052026,2.20280819,0.00405091,0.75625015,1.51981116,0.79494384,0.02780267,0.48391134
-3.03451726,2.22364534,0.00375416,0.78370527,1.56143964,0.81358310,0.02760363,0.46133936
-3.02851426,2.24990122,0.00347767,0.81274297,1.60807669,0.83374901,0.02742699,0.44036970
-3.02251126,2.28121320,0.00322388,0.84299007,1.65901139,0.85521007,0.02726751,0.42127967
-3.01650825,2.31700898,0.00299464,0.87400135,1.71334272,0.87766461,0.02711835,0.40430563
-3.01050525,2.35653355,0.00279125,0.90527401,1.77000548,0.90075213,0.02697154,0.38964203
-3.00450225,2.39888508,0.00261451,0.93626521,1.82780367,0.92406780,0.02681847,0.37744217
-2.99849925,2.44305783,0.00246473,0.96641181,1.88544985,0.94717937,0.02665055,0.36782058
-2.99249625,2.48798998,0.00234185,0.99515168,1.94160893,0.96964574,0.02645969,0.36085659
-2.98649325,2.53261397,0.00224545,1.02194545,1.99494459,0.99103629,0.02623888,0.35659869
-2.98049025,2.57590660,0.00217485,1.04629787,2.04416614,1.01094990,0.02598270,0.35506927
-2.97448724,2.61693657,0.00212915,1.06777764,2.08807404,1.02903295,0.02568771,0.35626923
-2.96848424,2.65490680,0.00210730,1.08603502,2.12560181,1.04499516,0.02535274,0.36018218
-2.96248124,2.68918960,0.00210809,1.10081617,2.15585261,1.05862268,0.02497913,0.36677776
-2.95647824,2.71935282,0.00213025,1.11197377,2.17812900,1.06978767,0.02457075,0.37601389
-2.95047524,2.74517596,0.00217240,1.11947340,2.19195436,1.07845397,0.02413398,0.38783775
-2.94447224,2.76665543,0.00223306,1.12339533,2.19708550,1.08467876,0.02367750,0.40218552
-2.93846923,2.78399909,0.00231068,1.12393191,2.19351580,1.08860992,0.02321202,0.41898080
-2.93246623,2.79761062,0.00240358,1.12138060,2.18146914,1.09047963,0.02274991,0.43813202
-2.92646323,2.80806475,0.00250994,1.11613304,2.16138508,1.09059438,0.02230470,0.45952904
-2.92046023,2.81607519,0.00262781,1.10866096,2.13389646,1.08932215,0.02189061,0.48303927
-2.91445723,2.82245705,0.00275504,1.09949947,2.09980054,1.08707741,0.02152197,0.50850373
-2.90845423,2.82808613,0.00288932,1.08922867,2.06002548,1.08430485,0.02121271,0.53573346
-2.90245123,2.83385726,0.00302815,1.07845448,2.01559387,1.08146263,0.02097580,0.56450674
-2.89644822,2.84064419,0.00316883,1.06778953,1.96758515,1.07900607,0.02082279,0.59456732
-2.89044522,2.84926286,0.00330854,1.05783505,1.91709887,1.07737247,0.02076335,0.62562423
-2.88444222,2.86044012,0.00344434,1.04916430,1.86522020,1.07696780,0.02080492,0.65735320
-2.87843922,2.87478893,0.00357324,1.04230832,1.81298934,1.07815582,0.02095246,0.68939987
-2.87243622,2.89279120,0.00369224,1.03774423,1.76137572,1.08124972,0.02120822,0.72138483
-2.86643322,2.91478845,0.00379842,1.03588647,1.71125785,1.08650677,0.02157167,0.75291034
-2.86043022,2.94098020,0.00388903,1.03708086,1.66340918,1.09412557,0.02203950,0.78356860
-2.85442721,2.97142933,0.00396156,1.04160139,1.61848976,1.10424596,0.02260571,0.81295106
-2.84842421,3.00607356,0.00401383,1.04964955,1.57704355,1.11695104,0.02326181,0.84065871
-2.84242121,3.04474147,0.00404404,1.06135562,1.53950064,1.13227088,0.02399702,0.86631255
-2.83641821,3.08717161,0.00405086,1.07678149,1.50618338,1.15018737,0.02479863,0.88956406
-2.83041521,3.13303303,0.00403348,1.09592459,1.47731565,1.17063963,0.02565235,0.91010504
-2.82441221,3.18194568,0.00399161,1.11872220,1.45303396,1.19352942,0.02654272,0.92767645
-2.81840920,3.23349917,0.00392553,1.14505593,1.43339944,1.21872612,0.02745355,0.94207588
-2.81240620,3.28726877,0.00383607,1.17475574,1.41840979,1.24607080,0.02836836,0.95316329
-2.80640320,3.34282775,0.00372458,1.20760339,1.40801035,1.27537929,0.02927085,0.96086493
-2.80040020,3.39975565,0.00359288,1.24333508,1.40210364,1.30644395,0.03014529,0.96517512
-2.79439720,3.45764231,0.00344320,1.28164338,1.40055710,1.33903438,0.03097696,0.96615609
-2.78839420,3.51608784,0.00327812,1.32217845,1.40320880,1.37289704,0.03175248,0.96393576
-2.78239120,3.57469937,0.00310046,1.36454874,1.40987108,1.40775423,0.03246015,0.95870381
-2.77638819,3.63308504,0.00291322,1.40832169,1.42033258,1.44330268,0.03309020,0.95070604
-2.77038519,3.69084667,0.00271945,1.45302461,1.43435870,1.47921230,0.03363495,0.94023753
-2.76438219,3.74757181,0.00252218,1.49814611,1.45169124,1.51512542,0.03408892,0.92763469
-2.75837919,3.80282664,0.00232435,1.54313871,1.47204752,1.55065697,0.03444890,0.91326668
-2.75237619,3.85615041,0.00212872,1.58742262,1.49511955,1.58539605,0.03471387,0.89752642
-2.74637319,3.90705258,0.00193779,1.63039129,1.52057365,1.61890903,0.03488488,0.88082156
-2.74037019,3.95501299,0.00175380,1.67141858,1.54805090,1.65074445,0.03496492,0.86356551
-2.73436718,3.99948564,0.00157864,1.70986788,1.57716871,1.68043973,0.03495859,0.84616894
-2.72836418,4.03990598,0.00141389,1.74510276,1.60752345,1.70752949,0.03487188,0.82903178
-2.72236118,4.07570157,0.00126076,1.77649929,1.63869445,1.73155542,0.03471180,0.81253577
-2.71635818,4.10630544,0.00112016,1.80345931,1.67024888,1.75207717,0.03448604,0.79703786
-2.71035518,4.13117165,0.00099265,1.82542448,1.70174763,1.76868397,0.03420260,0.78286419
-2.70435218,4.14979188,0.00087854,1.84189043,1.73275169,1.78100628,0.03386946,0.77030487
-2.69834917,4.16171212,0.00077788,1.85242044,1.76282876,1.78872703,0.03349423,0.75960936
-2.69234617,4.16654848,0.00069052,1.85665804,1.79155976,1.79159186,0.03308388,0.75098256
-2.68634317,4.16400092,0.00061615,1.85433800,1.81854487,1.78941781,0.03264451,0.74458152
-2.68034017,4.15386419,0.00055435,1.84529501,1.84340888,1.78209992,0.03218114,0.74051267
-2.67433717,4.13603514,0.00050465,1.82946983,1.86580546,1.76961554,0.03169766,0.73882975
-2.66833417,4.11051597,0.00046652,1.80691233,1.88542052,1.75202587,0.03119674,0.73953238
-2.66233117,4.07741325,0.00043946,1.77778140,1.90197423,1.72947489,0.03067990,0.74256524
-2.65632816,4.03693267,0.00042301,1.74234155,1.91522206,1.70218539,0.03014760,0.74781825
-2.65032516,3.98936997,0.00041677,1.70095637,1.92495478,1.67045254,0.02959938,0.75512748
-2.64432216,3.93509858,0.00042042,1.65407906,1.93099770,1.63463514,0.02903409,0.76427720
-2.63831916,3.87455480,0.00043374,1.60224041,1.93320933,1.59514502,0.02845015,0.77500310
-2.63231616,3.80822142,0.00045662,1.54603477,1.93147979,1.55243508,0.02784576,0.78699667
-2.62631316,3.73661081,0.00048904,1.48610449,1.92572921,1.50698649,0.02721922,0.79991095
-2.62031016,3.66024853,0.00053107,1.42312355,1.91590634,1.45929568,0.02656915,0.81336750
-2.61430715,3.57965827,0.00058285,1.35778105,1.90198762,1.40986158,0.02589477,0.82696470
-2.60830415,3.49534918,0.00064458,1.29076507,1.88397684,1.35917375,0.02519604,0.84028700
-2.60230115,3.40780583,0.00071649,1.22274763,1.86190536,1.30770173,0.02447383,0.85291518
