energy_ev,total_up,Ag_p_up,Ag_d_up,Li_s_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.17858929,0.39377967,0.19514097,0.17885215,0.04535961,0.00387652,0.04244802,0.12601563,0.00000000
-3.17258629,0.35061084,0.17004063,0.15957949,0.03975334,0.00343854,0.03701052,0.11269165,0.00000000
-3.16658329,0.31363473,0.14782148,0.14292304,0.03474686,0.00307525,0.03223416,0.10151356,0.00000000
-3.16058029,0.28284118,0.12841458,0.12889383,0.03034227,0.00278648,0.02810159,0.09247840,0.00000000
-3.15457729,0.25816213,0.11172160,0.11747211,0.02653294,0.00257191,0.02458957,0.08556754,0.00000000
-3.14857429,0.23948257,0.09762180,0.10861217,0.02330521,0.00243125,0.02167048,0.08075006,0.00000000
-3.14257129,0.22665027,0.08597843,0.10224663,0.02063983,0.00236423,0.01931363,0.07798555,0.00000000
-3.13656828,0.21948384,0.07664450,0.09829035,0.01851339,0.00237070,0.01748648,0.07722618,0.00000000
-3.13056528,0.21777890,0.06946756,0.09664356,0.01689958,0.00245064,0.01615555,0.07841811,0.00000000
-3.12456228,0.22131239,0.06429368,0.09719439,0.01577016,0.00260410,0.01528710,0.08150222,0.00000000
-3.11855928,0.22984512,0.06097041,0.09982061,0.01509582,0.00283112,0.01484767,0.08641404,0.00000000
-3.11255628,0.24312256,0.05934892,0.10439082,0.01484669,0.00313163,0.01480432,0.09308337,0.00000000
-3.10655328,0.26087454,0.05928535,0.11076509,0.01499275,0.00350531,0.01512476,0.10143323,0.00000000
-3.10055028,0.28281391,0.06064146,0.11879518,0.01550395,0.00395143,0.01577730,0.11137878,0.00000000
-3.09454727,0.30863486,0.06328478,0.12832461,0.01635027,0.00446864,0.01673071,0.12282606,0.00000000
-3.08854427,0.33801118,0.06708837,0.13918867,0.01750161,0.00505481,0.01795398,0.13567089,0.00000000
-3.08254127,0.37059514,0.07193045,0.15121453,0.01892759,0.00570681,0.01941613,0.14979810,0.00000000
-3.07653827,0.40601718,0.07769390,0.16422171,0.02059742,0.00642042,0.02108598,0.16508123,0.00000000
-3.07053527,0.44388691,0.08426592,0.17802295,0.02247970,0.00719012,0.02293203,0.18138282,0.00000000
-3.06453227,0.48379566,0.09153784,0.19242556,0.02454232,0.00800902,0.02492235,0.19855545,0.00000000
-3.05852926,0.52532058,0.09940526,0.20723336,0.02675245,0.00886883,0.02702471,0.21644349,0.00000000
-3.05252626,0.56803046,0.10776853,0.22224924,0.02907665,0.00975987,0.02920672,0.23488561,0.00000000
-3.04652326,0.61149298,0.11653353,0.23727811,0.03148108,0.01067114,0.03143616,0.25371795,0.00000000
-3.04052026,0.65528313,0.12561278,0.25213032,0.03393183,0.01159047,0.03368145,0.27277778,0.00000000
-3.03451726,0.69899247,0.13492678,0.26662535,0.03639541,0.01250473,0.03591218,0.29190759,0.00000000
-3.02851426,0.74223852,0.14440553,0.28059549,0.03883923,0.01340011,0.03809975,0.31095916,0.00000000
-3.02251126,0.78467394,0.15398999,0.29388945,0.04123225,0.01426244,0.04021810,0.32979767,0.00000000
-3.01650825,0.82599470,0.16363351,0.30637557,0.04354555,0.01507754,0.04224437,0.34830521,0.00000000
-3.01050525,0.86594662,0.17330289,0.31794447,0.04575290,0.01583164,0.04415956,0.36638373,0.00000000
-3.00450225,0.90432992,0.18297913,0.32851095,0.04783135,0.01651174,0.04594915,0.38395703,0.00000000
-2.99849925,0.94100116,0.19265763,0.33801498,0.04976155,0.01710606,0.04760356,0.40097164,0.00000000
-2.99249625,0.97587232,0.20234770,0.34642162,0.05152811,0.01760433,0.04911844,0.41739645,0.00000000
-2.98649325,1.00890699,0.21207147,0.35372000,0.05311967,0.01799818,0.05049480,0.43322105,0.00000000
-2.98049025,1.04011362,0.22186213,0.35992111,0.05452888,0.01828134,0.05173895,0.44845280,0.00000000
-2.97448724,1.06953630,0.23176140,0.36505482,0.05575213,0.01844987,0.05286219,0.46311277,0.00000000
-2.96848424,1.09724333,0.24181649,0.36916597,0.05678924,0.01850221,0.05388026,0.47723076,0.00000000
-2.96248124,1.12331451,0.25207659,0.37231001,0.05764285,0.01843925,0.05481270,0.49083968,0.00000000
-2.95647824,1.14782770,0.26258899,0.37454831,0.05831786,0.01826423,0.05568189,0.50396965,0.00000000
-2.95047524,1.17084575,0.27339513,0.37594340,0.05882076,0.01798257,0.05651208,0.51664219,0.00000000
-2.94447224,1.19240452,0.28452667,0.37655460,0.05915889,0.01760169,0.05732825,0.52886498,0.00000000
-2.93846923,1.21250301,0.29600185,0.37643417,0.05933984,0.01713067,0.05815493,0.54062741,0.00000000
-2.93246623,1.23109632,0.30782229,0.37562427,0.05937090,0.01657995,0.05901507,0.55189746,0.00000000
-2.92646323,1.24809195,0.31997052,0.37415502,0.05925861,0.01596094,0.05992891,0.56262005,0.00000000
-2.92046023,1.26334997,0.33240819,0.37204371,0.05900854,0.01528570,0.06091300,0.57271703,0.00000000
-2.91445723,1.27668717,0.34507530,0.36929518,0.05862518,0.01456649,0.06197938,0.58208906,0.00000000
-2.90845423,1.28788498,0.35789037,0.36590348,0.05811209,0.01381550,0.06313492,0.59061907,0.00000000
-2.90245123,1.29670092,0.37075157,0.36185464,0.05747218,0.01304454,0.06438085,0.59817738,0.00000000
-2.89644822,1.30288294,0.38353894,0.35713027,0.05670821,0.01226472,0.06571268,0.60462810,0.00000000
-2.89044522,1.30618567,0.39611740,0.35171193,0.05582336,0.01148629,0.06712017,0.60983656,0.00000000
-2.88444222,1.30638796,0.40834068,0.34558579,0.05482191,0.01071850,0.06858772,0.61367718,0.00000000
-2.87843922,1.30331030,0.42005582,0.33874746,0.05371001,0.00996946,0.07009491,0.61604158,0.00000000
-2.87243622,1.29683127,0.43110826,0.33120638,0.05249635,0.00924614,0.07161729,0.61684620,0.00000000
-2.86643322,1.28690202,0.44134712,0.32298983,0.05119282,0.00855436,0.07312740,0.61603922,0.00000000
-2.86043022,1.27355770,0.45063071,0.31414588,0.04981503,0.00789882,0.07459586,0.61360621,0.00000000
-2.85442721,1.25692530,0.45883183,0.30474543,0.04838268,0.00728321,0.07599266,0.60957420,0.00000000
-2.84842421,1.23722727,0.46584286,0.29488286,0.04691974,0.00671025,0.07728846,0.60401399,0.00000000
-2.84242121,1.21478064,0.47158027,0.28467549,0.04545439,0.00618185,0.07845596,0.59704051,0.00000000
-2.83641821,1.18999161,0.47598844,0.27426163,0.04401876,0.00569917,0.07947114,0.58881113,0.00000000
-2.83041521,1.16334580,0.47904268,0.26379742,0.04264841,0.00526275,0.08031446,0.57952202,0.00000000
-2.82441221,1.13539452,0.48075115,0.25345251,0.04138163,0.00487256,0.08097192,0.56940271,0.00000000
-2.81840920,1.10673779,0.48115574,0.24340495,0.04025853,0.00452811,0.08143584,0.55870902,0.00000000
-2.81240620,1.07800473,0.48033161,0.23383526,0.03931995,0.00422848,0.08170544,0.54771475,0.00000000
-2.80640320,1.04983220,0.47838561,0.22492022,0.03860630,0.00397240,0.08178714,0.53670240,0.00000000
-2.80040020,1.02284272,0.47545329,0.21682655,0.03815622,0.00375820,0.08169448,0.52595331,0.00000000
-2.79439720,0.99762243,0.47169481,0.20970469,0.03800528,0.00358392,0.08144779,0.51573767,0.00000000
-2.78839420,0.97470011,0.46728959,0.20368318,0.03818468,0.00344722,0.08107345,0.50630477,0.00000000
-2.78239120,0.95452811,0.46243009,0.19886358,0.03871994,0.00334547,0.08060293,0.49787383,0.00000000
-2.77638819,0.93746580,0.45731475,0.19531639,0.03962977,0.00327571,0.08007140,0.49062584,0.00000000
-2.77038519,0.92376631,0.45214040,0.19307800,0.04092500,0.00323466,0.07951628,0.48469663,0.00000000
-2.76438219,0.91356692,0.44709450,0.19214881,0.04260775,0.00321877,0.07897549,0.48017158,0.00000000
-2.75837919,0.90688355,0.44234734,0.19249255,0.04467074,0.00322422,0.07848567,0.47708193,0.00000000
-2.75237619,0.90360942,0.43804484,0.19403687,0.04709692,0.00324699,0.07808032,0.47540311,0.00000000
-2.74637319,0.90351795,0.43430191,0.19667517,0.04985929,0.00328291,0.07778811,0.47505494,0.00000000
-2.74037019,0.90626985,0.43119715,0.20026947,0.05292109,0.00332773,0.07763126,0.47590384,0.00000000
-2.73436718,0.91142400,0.42876869,0.20465437,0.05623619,0.00337719,0.07762424,0.47776685,0.00000000
-2.72836418,0.91845181,0.42701189,0.20964186,0.05974988,0.00342715,0.07777275,0.48041756,0.00000000
-2.72236118,0.92675458,0.42587870,0.21502684,0.06339990,0.00347364,0.07807311,0.48359347,0.00000000
-2.71635818,0.93568312,0.42527896,0.22059313,0.06711777,0.00351298,0.07851211,0.48700468,0.00000000
-2.71035518,0.94455912,0.42508365,0.22611983,0.07083041,0.00354185,0.07906728,0.49034365,0.00000000
-2.70435218,0.95269739,0.42512994,0.23138775,0.07446193,0.00355738,0.07970766,0.49329558,0.00000000
-2.69834917,0.95942822,0.42522786,0.23618574,0.07793566,0.00355724,0.08039498,0.49554900,0.00000000
-2.69234617,0.96411917,0.42516835,0.24031677,0.08117631,0.00353965,0.08108529,0.49680639,0.00000000
-2.68634317,0.96619546,0.42473243,0.24360341,0.08411210,0.00350347,0.08173086,0.49679425,0.00000000
-2.68034017,0.96515836,0.42370097,0.24589281,0.08667702,0.00344814,0.08228243,0.49527226,0.00000000
-2.67433717,0.96060086,0.42186465,0.24706070,0.08881289,0.00337376,0.08269149,0.49204142,0.00000000
-2.66833417,0.95222026,0.41903387,0.24701465,0.09047133,0.00328100,0.08291275,0.48695056,0.00000000
-2.66233117,0.93982725,0.41504782,0.24569621,0.09161548,0.00317110,0.08290648,0.47990130,0.00000000
-2.65632816,0.92335119,0.40978275,0.24308207,0.09222141,0.00304579,0.08264071,0.47085116,0.00000000
-2.65032516,0.90284170,0.40315868,0.23918413,0.09227923,0.00290723,0.08209319,0.45981472,0.00000000
-2.64432216,0.87846637,0.39514459,0.23404866,0.09179374,0.00275791,0.08125299,0.44686296,0.00000000
-2.63831916,0.85050507,0.38576174,0.22775433,0.09078471,0.00260060,0.08012178,0.43212076,0.00000000
-2.63231616,0.81934095,0.37508502,0.22040955,0.08928671,0.00243824,0.07871452,0.41576278,0.00000000
-2.62631316,0.78544871,0.36324233,0.21214897,0.08734849,0.00227384,0.07705981,0.39800782,0.00000000
-2.62031016,0.74938061,0.35041215,0.20312941,0.08503199,0.00211043,0.07519967,0.37911208,0.00000000
-2.61430715,0.71175079,0.33681917,0.19352536,0.08241092,0.00195098,0.07318887,0.35936151,0.00000000
-2.60830415,0.67321840,0.32272851,0.18352412,0.07956904,0.00179833,0.07109377,0.33906347,0.00000000
-2.60230115,0.63447025,0.30843853,0.17332091,0.07659814,0.00165513,0.06899082,0.31853826,0.00000000
-2.59629815,0.59620334,0.29427256,0.16311392,0.07359582,0.00152381,0.06696461,0.29811050,0.00000000
-2.59029515,0.55910786,0.28056992,0.15309949,0.07066308,0.00140654,0.06510566,0.27810091,0.00000000
-2.58429215,0.52385107,0.26767641,0.14346758,0.06790182,0.00130521,0.06350799,0.25881843,0.00000000
-2.57828914,0.49106221,0.25593466,0.13439760,0.06541229,0.00122142,0.06226642,0.24055316,0.00000000
-2.57228614,0.46131888,0.24567439,0.12605455,0.06329061,0.00115648,0.06147384,0.22357002,0.00000000
-2.56628314,0.43513494,0.23720313,0.11858577,0.06162623,0.00111137,0.06121842,0.20810333,0.00000000
-2.56028014,0.41295002,0.23079727,0.11211804,0.06049968,0.00108677,0.06158072,0.19435233,0.00000000
-2.55427714,0.39512071,0.22669383,0.10675524,0.05998028,0.00108308,0.06263104,0.18247764,0.00000000
-2.54827414,0.38191345,0.22508304,0.10257648,0.06012420,0.00110035,0.06442676,0.17259876,0.00000000
-2.54227114,0.37349905,0.22610191,0.09963477,0.06097266,0.00113835,0.06700996,0.16479232,0.00000000
-2.53626813,0.36994901,0.22982885,0.09795611,0.06255044,0.00119654,0.07040528,0.15909134,0.00000000
-2.53026513,0.37123340,0.23627955,0.09753912,0.06486470,0.00127405,0.07461812,0.15548525,0.00000000
-2.52426213,0.37722061,0.24540421,0.09835509,0.06790415,0.00136973,0.07963325,0.15392068,0.00000000
-2.51825913,0.38767884,0.25708628,0.10034862,0.07163860,0.00148208,0.08541392,0.15430303,0.00000000
-2.51225613,0.40227957,0.27114272,0.10343861,0.07601899,0.00160933,0.09190151,0.15649877,0.00000000
-2.50625313,0.42060295,0.28732611,0.10751994,0.08097781,0.00174939,0.09901576,0.16033840,0.00000000
-2.50025013,0.44214533,0.30532837,0.11246553,0.08643014,0.00189991,0.10665575,0.16562016,0.00000000
-2.49424712,0.46632893,0.32478643,0.11812898,0.09227509,0.00205829,0.11470149,0.17211438,0.00000000
-2.48824412,0.49251365,0.34528964,0.12434781,0.09839784,0.00222171,0.12301627,0.17956848,0.00000000
-2.48224112,0.52001095,0.36638889,0.13094707,0.10467212,0.00238721,0.13144969,0.18771254,0.00000000
-2.47623812,0.54809961,0.38760736,0.13774351,0.11096324,0.00255173,0.13984128,0.19626551,0.00000000
-2.47023512,0.57604316,0.40845252,0.14455011,0.11713140,0.00271220,0.14802480,0.20494165,0.00000000
-2.46423212,0.60310854,0.42842921,0.15118088,0.12303543,0.00286560,0.15583284,0.21345749,0.00000000
-2.45822911,0.62858553,0.44705333,0.15745591,0.12853661,0.00300913,0.16310178,0.22153874,0.00000000
-2.45222611,0.65180633,0.46386574,0.16320632,0.13350272,0.00314022,0.16967692,0.22892723,0.00000000
-2.44622311,0.67216471,0.47844576,0.16827926,0.13781181,0.00325674,0.17541749,0.23538760,0.00000000
-2.44022011,0.68913397,0.49042397,0.17254245,0.14135596,0.00335702,0.18020135,0.24071344,0.00000000
-2.43421711,0.70228308,0.49949358,0.17588832,0.14404450,0.00344007,0.18392932,0.24473281,0.00000000
-2.42821411,0.71129030,0.50542000,0.17823757,0.14580685,0.00350560,0.18652879,0.24731278,0.00000000
-2.42221111,0.71595379,0.50804827,0.17954189,0.14659461,0.00355420,0.18795648,0.24836292,0.00000000
-2.41620810,0.71619859,0.50730783,0.17978581,0.14638305,0.00358740,0.18820033,0.24783761,0.00000000
-2.41020510,0.71207989,0.50321468,0.17898759,0.14517170,0.00360780,0.18728026,0.24573701,0.00000000
-2.40420210,0.70378219,0.49587059,0.17719914,0.14298419,0.00361914,0.18524782,0.24210667,0.00000000
-2.39819910,0.69161459,0.48545958,0.17450486,0.13986728,0.00362636,0.18218480,0.23703592,0.00000000
-2.39219610,0.67600225,0.47224182,0.17101959,0.13588912,0.00363568,0.17820079,0.23065493,0.00000000
-2.38619310,0.65747449,0.45654513,0.16688564,0.13113680,0.00365465,0.17342971,0.22313078,0.00000000
-2.38019010,0.63664990,0.43875460,0.16226905,0.12571342,0.00369218,0.16802566,0.21466254,0.00000000
-2.37418709,0.61421927,0.41930079,0.15735534,0.11973471,0.00375854,0.16215806,0.20547570,0.00000000
-2.36818409,0.59092677,0.39864688,0.15234463,0.11332530,0.00386534,0.15600640,0.19581609,0.00000000
-2.36218109,0.56755028,0.37727554,0.14744664,0.10661501,0.00402554,0.14975479,0.18594357,0.00000000
-2.35617809,0.54488146,0.35567579,0.14287550,0.09973505,0.00425333,0.14358647,0.17612569,0.00000000
-2.35017509,0.52370629,0.33433059,0.13884461,0.09281450,0.00456404,0.13767862,0.16663154,0.00000000
-2.34417209,0.50478651,0.31370531,0.13556170,0.08597702,0.00497401,0.13219748,0.15772587,0.00000000
-2.33816908,0.48884260,0.29423765,0.13322419,0.07933801,0.00550035,0.12729417,0.14966375,0.00000000
-2.33216608,0.47653858,0.27632906,0.13201496,0.07300221,0.00616070,0.12310105,0.14268566,0.00000000
-2.32616308,0.46846879,0.26033793,0.13209855,0.06706184,0.00697289,0.11972907,0.13701329,0.00000000
-2.32016008,0.46514701,0.24657453,0.13361787,0.06159527,0.00795454,0.11726583,0.13284579,0.00000000
-2.31415708,0.46699762,0.23529769,0.13669145,0.05666619,0.00912263,0.11577461,0.13035666,0.00000000
-2.30815408,0.47434902,0.22671301,0.14141116,0.05232330,0.01049292,0.11529424,0.12969107,0.00000000
-2.30215108,0.48742914,0.22097260,0.14784052,0.04860040,0.01207941,0.11583978,0.13096373,0.00000000
-2.29614807,0.50636273,0.21817597,0.15601339,0.04551688,0.01389369,0.11740395,0.13425706,0.00000000
-2.29014507,0.53117046,0.21837191,0.16593318,0.04307855,0.01594428,0.11995917,0.13961978,0.00000000
-2.28414207,0.56176964,0.22156115,0.17757257,0.04127863,0.01823597,0.12346015,0.14706577,0.00000000
-2.27813907,0.59797636,0.22769950,0.19087357,0.04009901,0.02076920,0.12784682,0.15657337,0.00000000
-2.27213607,0.63950898,0.23670142,0.20574806,0.03951156,0.02353946,0.13304748,0.16808489,0.00000000
-2.26613307,0.68599299,0.24844368,0.22207886,0.03947959,0.02653677,0.13898210,0.18150672,0.00000000
-2.26013007,0.73696709,0.26276918,0.23972112,0.03995926,0.02974537,0.14556551,0.19670977,0.00000000
-2.25412706,0.79189054,0.27949070,0.25850432,0.04090112,0.03314344,0.15271046,0.21353061,0.00000000
-2.24812406,0.85015184,0.29839464,0.27823466,0.04225149,0.03670305,0.16033034,0.23177317,0.00000000
-2.24212106,0.91107858,0.31924472,0.29869799,0.04395402,0.04039038,0.16834153,0.25121135,0.00000000
-2.23611806,0.97394859,0.34178559,0.31966319,0.04595100,0.04416605,0.17666536,0.27159222,0.00000000
-2.23011506,1.03800220,0.36574651,0.34088604,0.04818487,0.04798572,0.18522944,0.29264026,0.00000000
-2.22411206,1.10245552,0.39084499,0.36211344,0.05059949,0.05180097,0.19396853,0.31406231,0.00000000
-2.21810905,1.16651463,0.41679050,0.38308801,0.05314150,0.05556022,0.20282492,0.33555333,0.00000000
-2.21210605,1.22939029,0.44328837,0.40355292,0.05576152,0.05921000,0.21174827,0.35680277,0.00000000
-2.20610305,1.29031302,0.47004368,0.42325683,0.05841529,0.06269627,0.22069502,0.37750157,0.00000000
-2.20010005,1.34854804,0.49676535,0.44195888,0.06106467,0.06596578,0.22962748,0.39734936,0.00000000
-2.19409705,1.40340985,0.52317033,0.45943349,0.06367853,0.06896755,0.23851269,0.41606179,0.00000000
-2.18809405,1.45427594,0.54898777,0.47547496,0.06623333,0.07165429,0.24732107,0.43337775,0.00000000
-2.18209105,1.50059925,0.57396340,0.48990162,0.06871356,0.07398372,0.25602513,0.44906617,0.00000000
-2.17608804,1.54191907,0.59786364,0.50255945,0.07111186,0.07591976,0.26459819,0.46293210,0.00000000
-2.17008504,1.57787001,0.62047982,0.51332504,0.07342884,0.07743355,0.27301336,0.47482206,0.00000000
-2.16408204,1.60818878,0.64163209,0.52210792,0.07567260,0.07850422,0.28124275,0.48462816,0.00000000
-2.15807904,1.63271874,0.66117307,0.52885199,0.07785790,0.07911939,0.28925710,0.49229117,0.00000000
-2.15207604,1.65141193,0.67899120,0.53353624,0.08000500,0.07927544,0.29702571,0.49780216,0.00000000
-2.14607304,1.66432879,0.69501357,0.53617465,0.08213829,0.07897745,0.30451688,0.50120288,0.00000000
-2.14007004,1.67163560,0.70920833,0.53681533,0.08428460,0.07823887,0.31169870,0.50258480,0.00000000
-2.13406703,1.67359978,0.72158634,0.53553905,0.08647135,0.07708096,0.31854028,0.50208691,0.00000000
-2.12806403,1.67058336,0.73220230,0.53245705,0.08872467,0.07553202,0.32501315,0.49989236,0.00000000
-2.12206103,1.66303491,0.74115504,0.52770848,0.09106741,0.07362640,0.33109308,0.49622417,0.00000000
-2.11605803,1.65148028,0.74858702,0.52145748,0.09351734,0.07140344,0.33676188,0.49134010,0.00000000
-2.11005503,1.63651235,0.75468303,0.51388990,0.09608552,0.06890624,0.34200932,0.48552693,0.00000000
-2.10405203,1.61878036,0.75966794,0.50521001,0.09877492,0.06618054,0.34683492,0.47909431,0.00000000
-2.09804902,1.59897891,0.76380361,0.49563715,0.10157949,0.06327348,0.35124962,0.47236837,0.00000000
-2.09204602,1.57783694,0.76738490,0.48540239,0.10448370,0.06023252,0.35527713,0.46568523,0.00000000
-2.08604302,1.55610693,0.77073469,0.47474540,0.10746250,0.05710447,0.35895497,0.45938461,0.00000000
-2.08004002,1.53455439,0.77419816,0.46391145,0.11048195,0.05393460,0.36233501,0.45380349,0.00000000
-2.07403702,1.51394777,0.77813618,0.45314857,0.11350034,0.05076592,0.36548365,0.44927012,0.00000000
-2.06803402,1.49504867,0.78291790,0.44270498,0.11646979,0.04763875,0.36848132,0.44609822,0.00000000
-2.06203102,1.47860241,0.78891273,0.43282657,0.11933842,0.04459026,0.37142161,0.44458152,0.00000000
-2.05602801,1.46532887,0.79648171,0.42375453,0.12205276,0.04165439,0.37440971,0.44498858,0.00000000
-2.05002501,1.45591327,0.80596843,0.41572305,0.12456049,0.03886178,0.37756039,0.44755795,0.00000000
-2.04402201,1.45099704,0.81768964,0.40895687,0.12681334,0.03623988,0.38099540,0.45249362,0.00000000
-2.03801901,1.45116839,0.83192577,0.40366886,0.12876983,0.03381322,0.38484040,0.45996079,0.00000000
-2.03201601,1.45695266,0.84891149,0.40005732,0.13039798,0.03160367,0.38922146,0.47008200,0.00000000
-2.02601301,1.46880234,0.86882664,0.39830310,0.13167762,0.02963083,0.39426107,0.48293366,0.00000000
-2.02001001,1.48708678,0.89178765,0.39856648,0.13260222,0.02791240,0.40007398,0.49854298,0.00000000
-2.01400700,1.51208174,0.91783987,0.40098380,0.13318015,0.02646450,0.40676265,0.51688550,0.00000000
-2.00800400,1.54395898,0.94695102,0.40566383,0.13343530,0.02530202,0.41441272,0.53788330,0.00000000
-2.00200100,1.58277625,0.97900605,0.41268417,0.13340695,0.02443883,0.42308842,0.56140390,0.00000000
-1.99599800,1.62846797,1.01380372,0.42208746,0.13314881,0.02388794,0.43282821,0.58726015,0.00000000
-1.98999500,1.68083716,1.05105520,0.43387789,0.13272743,0.02366156,0.44364068,0.61521114,0.00000000
-1.98399200,1.73954921,1.09038489,0.44801792,0.13221989,0.02377097,0.45550106,0.64496420,0.00000000
-1.97798899,1.80412785,1.13133358,0.46442563,0.13171083,0.02422637,0.46834837,0.67617821,0.00000000
-1.97198599,1.87395400,1.17336426,0.48297272,0.13128912,0.02503656,0.48208350,0.70846814,0.00000000
-1.96598299,1.94826802,1.21587037,0.50348349,0.13104414,0.02620851,0.49656833,0.74141084,0.00000000
-1.95997999,2.02617559,1.25818663,0.52573495,0.13106192,0.02774687,0.51162608,0.77455207,0.00000000
-1.95397699,2.10665765,1.29960213,0.54945819,0.13142131,0.02965338,0.52704293,0.80741468,0.00000000
-1.94797399,2.18858445,1.33937553,0.57434114,0.13219031,0.03192631,0.54257106,0.83950770,0.00000000
-1.94197099,2.27073366,1.37675192,0.60003271,0.13342283,0.03455979,0.55793307,0.87033612,0.00000000
-1.93596798,2.35181225,1.41098094,0.62614848,0.13515591,0.03754327,0.57282777,0.89941123,0.00000000
-1.92996498,2.43048172,1.44133554,0.65227754,0.13740755,0.04086097,0.58693709,0.92626104,0.00000000
-1.92396198,2.50538611,1.46713084,0.67799061,0.14017538,0.04449144,0.59993418,0.95044061,0.00000000
-1.91795898,2.57518185,1.48774248,0.70284912,0.14343597,0.04840725,0.61149220,0.97154188,0.00000000
-1.91195598,2.63856860,1.50262377,0.72641489,0.14714513,0.05257483,0.62129368,0.98920273,0.00000000
-1.90595298,2.69432014,1.51132107,0.74826024,0.15123885,0.05695447,0.62904002,1.00311495,0.00000000
-1.89994997,2.74131411,1.51348686,0.76797803,0.15563513,0.06150050,0.63446088,1.01303088,0.00000000
-1.89394697,2.77855971,1.50889004,0.78519147,0.16023643,0.06616171,0.63732298,1.01876854,0.00000000
-1.88794397,2.80522224,1.49742307,0.79956306,0.16493271,0.07088189,0.63743802,1.02021510,0.00000000
-1.88194097,2.82064378,1.47910579,0.81080270,0.16960493,0.07560065,0.63466939,1.01732857,0.00000000
-1.87593797,2.82435925,1.45408570,0.81867438,0.17412882,0.08025439,0.62893745,1.01013783,0.00000000
-1.86993497,2.81610721,1.42263486,0.82300136,0.17837888,0.08477736,0.62022296,0.99874093,0.00000000
-1.86393197,2.79583545,1.38514351,0.82366977,0.18223230,0.08910298,0.60856882,0.98330185,0.00000000
-1.85792896,2.76370088,1.34211066,0.82063033,0.18557282,0.09316519,0.59407980,0.96404596,0.00000000
-1.85192596,2.72006428,1.29413218,0.81389846,0.18829427,0.09689985,0.57692037,0.94125421,0.00000000
-1.84592296,2.66547992,1.24188668,0.80355257,0.19030374,0.10024621,0.55731077,0.91525658,0.00000000
-1.83991996,2.60068088,1.18611989,0.78973091,0.19152430,0.10314834,0.53552145,0.88642478,0.00000000
-1.83391696,2.52656060,1.12762794,0.77262699,0.19189711,0.10555653,0.51186610,0.85516463,0.00000000
-1.82791396,2.44415142,1.06724021,0.75248390,0.19138301,0.10742854,0.48669361,0.82190836,0.00000000
-1.82191096,2.35460115,1.00580228,0.72958774,0.18996348,0.10873075,0.46037927,0.78710697,0.00000000
-1.81590795,2.25914824,0.94415935,0.70426045,0.18764099,0.10943911,0.43331554,0.75122296,0.00000000
-1.80990495,2.15909667,0.88314071,0.67685236,0.18443876,0.10953988,0.40590276,0.71472346,0.00000000
-1.80390195,2.05579107,0.82354548,0.64773456,0.18040008,0.10903013,0.37854004,0.67807399,0.00000000
-1.79789895,1.95059286,0.76612992,0.61729152,0.17558709,0.10791800,0.35161682,0.64173283,0.00000000
-1.79189595,1.84485792,0.71159641,0.58591398,0.17007922,0.10622267,0.32550504,0.60614604,0.00000000
-1.78589295,1.73991611,0.66058426,0.55399240,0.16397132,0.10397403,0.30055243,0.57174316,0.00000000
-1.77988994,1.63705303,0.61366227,0.52191096,0.15737155,0.10121219,0.27707683,0.53893342,0.00000000
-1.77388694,1.53749405,0.57132299,0.49004230,0.15039918,0.09798658,0.25536166,0.50810255,0.00000000
-1.76788394,1.44239061,0.53397851,0.45874298,0.14318222,0.09435494,0.23565263,0.47960995,0.00000000
-1.76188094,1.35280882,0.50195778,0.42834958,0.13585516,0.09038211,0.21815549,0.45378628,0.00000000
-1.75587794,1.26972015,0.47550511,0.39917560,0.12855666,0.08613854,0.20303498,0.43093127,0.00000000
-1.74987494,1.19399400,0.45477988,0.37150896,0.12142736,0.08169884,0.19041453,0.41131172,0.00000000
-1.74387194,1.12639195,0.43985723,0.34561009,0.11460781,0.07714015,0.18037690,0.39515966,0.00000000
-1.73786893,1.06756352,0.43072963,0.32171051,0.10823651,0.07254049,0.17296543,0.38267069,0.00000000
-1.73186593,1.01804320,0.42730943,0.30001195,0.10244806,0.06797720,0.16818574,0.37400233,0.00000000
-1.72586293,0.97824862,0.42943213,0.28068576,0.09737145,0.06352532,0.16600788,0.36927266,0.00000000
-1.71985993,0.94847969,0.43686061,0.26387267,0.09312846,0.05925619,0.16636869,0.36855904,0.00000000
-1.71385693,0.92891876,0.44929026,0.24968285,0.08983215,0.05523609,0.16917438,0.37189716,0.00000000
-1.70785393,0.91963158,0.46635503,0.23819611,0.08758540,0.05152513,0.17430319,0.37928041,0.00000000
-1.70185093,0.92056926,0.48763451,0.22946237,0.08647952,0.04817618,0.18160811,0.39065962,0.00000000
-1.69584792,0.93157111,0.51266201,0.22350225,0.08659295,0.04523415,0.19091976,0.40594332,0.00000000
-1.68984492,0.95236848,0.54093361,0.22030782,0.08798992,0.04273536,0.20204923,0.42499850,0.00000000
-1.68384192,0.98258972,0.57191818,0.21984347,0.09071923,0.04070716,0.21479111,0.44765197,0.00000000
-1.67783892,1.02176615,0.60506807,0.22204697,0.09481312,0.03916772,0.22892664,0.47369236,0.00000000
-1.67183592,1.06933931,0.63983045,0.22683071,0.10028613,0.03812606,0.24422696,0.50287265,0.00000000
-1.66583292,1.12466934,0.67565891,0.23408306,0.10713425,0.03758217,0.26045668,0.53491339,0.00000000
